"Fecha","ENPH.Open","ENPH.High","ENPH.Low","ENPH.Close","ENPH.Volume","ENPH.Adjusted"
2014-01-17,8.30000019073486,8.36999988555908,8.07999992370605,8.13000011444092,201100,8.13000011444092
2014-01-21,8.17000007629395,8.38000011444092,7.96000003814697,8.22000026702881,312600,8.22000026702881
2014-01-22,8.1899995803833,8.19999980926514,7.98000001907349,8.07999992370605,249300,8.07999992370605
2014-01-23,8.09000015258789,8.09000015258789,7.28000020980835,7.82999992370605,518100,7.82999992370605
2014-01-24,7.71999979019165,7.90000009536743,7.38000011444092,7.6100001335144,550900,7.6100001335144
2014-01-27,7.69000005722046,7.75,7.25,7.32999992370605,326400,7.32999992370605
2014-01-28,7.34000015258789,7.57000017166138,7.28999996185303,7.40999984741211,233100,7.40999984741211
2014-01-29,7.30999994277954,7.78999996185303,7.25,7.32000017166138,184500,7.32000017166138
2014-01-30,7.36999988555908,7.63000011444092,7.28000020980835,7.53999996185303,193400,7.53999996185303
2014-01-31,7.40999984741211,7.73999977111816,7.30999994277954,7.40000009536743,173400,7.40000009536743
2014-02-03,7.40000009536743,7.67000007629395,6.34999990463257,6.65000009536743,572900,6.65000009536743
2014-02-04,6.67999982833862,6.90000009536743,6.51000022888184,6.73999977111816,264900,6.73999977111816
2014-02-05,6.71000003814697,6.80000019073486,6.5,6.59999990463257,161400,6.59999990463257
2014-02-06,6.59999990463257,6.73999977111816,6.51000022888184,6.59999990463257,119200,6.59999990463257
2014-02-07,6.76999998092651,6.76999998092651,6.46999979019165,6.69000005722046,180200,6.69000005722046
2014-02-10,6.71999979019165,7.07999992370605,6.67999982833862,7.03000020980835,208900,7.03000020980835
2014-02-11,7.07000017166138,7.15999984741211,6.82000017166138,7,206900,7
2014-02-12,6.98000001907349,7.1399998664856,6.73000001907349,6.8600001335144,162300,6.8600001335144
2014-02-13,6.80999994277954,7.32999992370605,6.76000022888184,7.30000019073486,213300,7.30000019073486
2014-02-14,7.21000003814697,7.3899998664856,7.09000015258789,7.30000019073486,149500,7.30000019073486
2014-02-18,7.28000020980835,7.73999977111816,7.21000003814697,7.57999992370605,315100,7.57999992370605
2014-02-19,7.69999980926514,8.10000038146973,7.5,8.06999969482422,616300,8.06999969482422
2014-02-20,7.80999994277954,8.01000022888184,7.65000009536743,7.90999984741211,433300,7.90999984741211
2014-02-21,7.98000001907349,8,7.32999992370605,7.36999988555908,461800,7.36999988555908
2014-02-24,7.40000009536743,7.69999980926514,7.36999988555908,7.63000011444092,260800,7.63000011444092
2014-02-25,7.65000009536743,7.92999982833862,7.5,7.8899998664856,250100,7.8899998664856
2014-02-26,7.90000009536743,8.34000015258789,7.90000009536743,8.21000003814697,786500,8.21000003814697
2014-02-27,8.14999961853027,8.28999996185303,8.0600004196167,8.25,385400,8.25
2014-02-28,8.15999984741211,8.23999977111816,7.86999988555908,8.06999969482422,338000,8.06999969482422
2014-03-03,7.90000009536743,8.14999961853027,7.76000022888184,8.02000045776367,243500,8.02000045776367
2014-03-04,8.18000030517578,8.48999977111816,7.94000005722046,8.47999954223633,640100,8.47999954223633
2014-03-05,8.43000030517578,8.75,8.38000011444092,8.64000034332275,480700,8.64000034332275
2014-03-06,8.59000015258789,8.73999977111816,8.39999961853027,8.4399995803833,265700,8.4399995803833
2014-03-07,8.5,8.59000015258789,8.10999965667725,8.52000045776367,231100,8.52000045776367
2014-03-10,8.43000030517578,8.5,8.14999961853027,8.39999961853027,173200,8.39999961853027
2014-03-11,8.39000034332275,8.64000034332275,8.1899995803833,8.38000011444092,207000,8.38000011444092
2014-03-12,8.32999992370605,8.56999969482422,7.78000020980835,8.51000022888184,213400,8.51000022888184
2014-03-13,8.55000019073486,8.61999988555908,8.05000019073486,8.36999988555908,339400,8.36999988555908
2014-03-14,8.30000019073486,8.59000015258789,8.11999988555908,8.26000022888184,151500,8.26000022888184
2014-03-17,8.32999992370605,8.5,8.21000003814697,8.26000022888184,144900,8.26000022888184
2014-03-18,8.28999996185303,8.60999965667725,8.22000026702881,8.52999973297119,353700,8.52999973297119
2014-03-19,8.47999954223633,8.60999965667725,8.34000015258789,8.51000022888184,315400,8.51000022888184
2014-03-20,8.48999977111816,8.48999977111816,8.23999977111816,8.34000015258789,400700,8.34000015258789
2014-03-21,8.67000007629395,8.67000007629395,8.23999977111816,8.27000045776367,394500,8.27000045776367
2014-03-24,8.26000022888184,8.34000015258789,7.82000017166138,8.22999954223633,400200,8.22999954223633
2014-03-25,8.3100004196167,8.57999992370605,8.22999954223633,8.28999996185303,276900,8.28999996185303
2014-03-26,8.26000022888184,8.38000011444092,7.75,7.78000020980835,454400,7.78000020980835
2014-03-27,7.82000017166138,7.96999979019165,7.13000011444092,7.19000005722046,397700,7.19000005722046
2014-03-28,7.19000005722046,7.38000011444092,7.15999984741211,7.21999979019165,892000,7.21999979019165
2014-03-31,7.30000019073486,7.5,7.17999982833862,7.3600001335144,185900,7.3600001335144
2014-04-01,7.51999998092651,7.92000007629395,7.5,7.90000009536743,232800,7.90000009536743
2014-04-02,7.94999980926514,8.56999969482422,7.90000009536743,8.39999961853027,449000,8.39999961853027
2014-04-03,8.3100004196167,8.36999988555908,7.92000007629395,7.98999977111816,245100,7.98999977111816
2014-04-04,8.01000022888184,8.09000015258789,7.59999990463257,7.67999982833862,198100,7.67999982833862
2014-04-07,7.59999990463257,7.98000001907349,7.42999982833862,7.73999977111816,275500,7.73999977111816
2014-04-08,7.75,8,7.65000009536743,7.69999980926514,194800,7.69999980926514
2014-04-09,7.76999998092651,8,7.67999982833862,7.98000001907349,211800,7.98000001907349
2014-04-10,7.96999979019165,8.13000011444092,7.34999990463257,7.36999988555908,349800,7.36999988555908
2014-04-11,7.30999994277954,7.65000009536743,7.30000019073486,7.36999988555908,253000,7.36999988555908
2014-04-14,7.46999979019165,7.53000020980835,7.13000011444092,7.21000003814697,220400,7.21000003814697
2014-04-15,7.25,7.48000001907349,6.82000017166138,7.15999984741211,378000,7.15999984741211
2014-04-16,7.19000005722046,7.34000015258789,7.07000017166138,7.23000001907349,347500,7.23000001907349
2014-04-17,7.23000001907349,7.67999982833862,7,7.57000017166138,170200,7.57000017166138
2014-04-21,7.63000011444092,7.76000022888184,7.48999977111816,7.67000007629395,119600,7.67000007629395
2014-04-22,7.71000003814697,8.21000003814697,7.65999984741211,8.14999961853027,236900,8.14999961853027
2014-04-23,8.09000015258789,8.23999977111816,7.84000015258789,7.94000005722046,130800,7.94000005722046
2014-04-24,8.01000022888184,8.30000019073486,7.90999984741211,8.10999965667725,136500,8.10999965667725
2014-04-25,8.02999973297119,8.03999996185303,7.59999990463257,7.65000009536743,178500,7.65000009536743
2014-04-28,7.65999984741211,7.73999977111816,7.11999988555908,7.36999988555908,331300,7.36999988555908
2014-04-29,7.38000011444092,7.48000001907349,7.23000001907349,7.32000017166138,159200,7.32000017166138
2014-04-30,7.28000020980835,7.61999988555908,7.21000003814697,7.55000019073486,137400,7.55000019073486
2014-05-01,7.55999994277954,7.84000015258789,7.32000017166138,7.44000005722046,265800,7.44000005722046
2014-05-02,7.48999977111816,7.48999977111816,7.26000022888184,7.30000019073486,180300,7.30000019073486
2014-05-05,7.19000005722046,7.40999984741211,7.17999982833862,7.26999998092651,136300,7.26999998092651
2014-05-06,7.17999982833862,7.36999988555908,6.94000005722046,6.94999980926514,526500,6.94999980926514
2014-05-07,7.34000015258789,7.98000001907349,7.32999992370605,7.80000019073486,550900,7.80000019073486
2014-05-08,7.6100001335144,7.98999977111816,7.6100001335144,7.90000009536743,402000,7.90000009536743
2014-05-09,7.82999992370605,8.0600004196167,7.51999998092651,8.02000045776367,294400,8.02000045776367
2014-05-12,8.02000045776367,8.85000038146973,8.02000045776367,8.4399995803833,651500,8.4399995803833
2014-05-13,8.44999980926514,8.72999954223633,8.1899995803833,8.35999965667725,377100,8.35999965667725
2014-05-14,8.35000038146973,8.48999977111816,8.19999980926514,8.21000003814697,160500,8.21000003814697
2014-05-15,8.14999961853027,8.34000015258789,7.90999984741211,8.09000015258789,219800,8.09000015258789
2014-05-16,7.98999977111816,8.48999977111816,7.98999977111816,8.39000034332275,343400,8.39000034332275
2014-05-19,8.36999988555908,8.46000003814697,8.09000015258789,8.23999977111816,213400,8.23999977111816
2014-05-20,8.22000026702881,8.36999988555908,7.98999977111816,8.07999992370605,253900,8.07999992370605
2014-05-21,8.14000034332275,8.53999996185303,8.14000034332275,8.53999996185303,253800,8.53999996185303
2014-05-22,8.55000019073486,8.82999992370605,8.52000045776367,8.67000007629395,442100,8.67000007629395
2014-05-23,8.60999965667725,9,8.60999965667725,8.75,440900,8.75
2014-05-27,8.82999992370605,8.98999977111816,8.47999954223633,8.52000045776367,1423600,8.52000045776367
2014-05-28,8.46000003814697,8.56999969482422,8.35999965667725,8.42000007629395,296300,8.42000007629395
2014-05-29,8.38000011444092,8.51000022888184,8.28999996185303,8.43000030517578,219000,8.43000030517578
2014-05-30,8.44999980926514,8.5,8.27000045776367,8.44999980926514,431100,8.44999980926514
2014-06-02,8.43000030517578,8.55000019073486,8.28999996185303,8.43000030517578,196100,8.43000030517578
2014-06-03,8.39999961853027,8.46000003814697,8.14999961853027,8.38000011444092,506600,8.38000011444092
2014-06-04,8.34000015258789,8.61999988555908,8.21000003814697,8.59000015258789,430900,8.59000015258789
2014-06-05,8.51000022888184,8.89999961853027,8.39999961853027,8.86999988555908,269200,8.86999988555908
2014-06-06,8.89999961853027,8.98999977111816,8.71000003814697,8.77999973297119,169000,8.77999973297119
2014-06-09,8.80000019073486,8.96000003814697,8.65999984741211,8.77999973297119,332800,8.77999973297119
2014-06-10,8.89000034332275,8.93000030517578,8.51000022888184,8.60999965667725,194100,8.60999965667725
2014-06-11,8.56999969482422,8.6899995803833,8.36999988555908,8.4399995803833,187600,8.4399995803833
2014-06-12,8.44999980926514,8.64000034332275,8.32999992370605,8.39000034332275,209300,8.39000034332275
2014-06-13,8.43000030517578,8.60999965667725,8.25,8.43000030517578,190600,8.43000030517578
2014-06-16,8.38000011444092,8.67000007629395,8.34000015258789,8.56999969482422,232300,8.56999969482422
2014-06-17,8.60000038146973,8.89999961853027,8.5,8.65999984741211,289600,8.65999984741211
2014-06-18,8.75,8.9399995803833,8.69999980926514,8.80000019073486,304900,8.80000019073486
2014-06-19,8.8100004196167,8.84000015258789,8.5,8.65999984741211,229400,8.65999984741211
2014-06-20,8.72000026702881,8.78999996185303,8.40999984741211,8.47000026702881,257000,8.47000026702881
2014-06-23,8.48999977111816,8.69999980926514,8.40999984741211,8.47999954223633,196300,8.47999954223633
2014-06-24,8.5,8.67000007629395,8.21000003814697,8.38000011444092,292800,8.38000011444092
2014-06-25,8.30000019073486,8.52000045776367,8.30000019073486,8.51000022888184,198600,8.51000022888184
2014-06-26,8.48999977111816,8.64999961853027,8.42000007629395,8.5,150700,8.5
2014-06-27,8.48999977111816,8.71000003814697,8.39999961853027,8.48999977111816,397200,8.48999977111816
2014-06-30,8.52000045776367,8.78999996185303,8.46000003814697,8.55000019073486,135500,8.55000019073486
2014-07-01,8.48999977111816,9.05000019073486,8.48999977111816,9,559500,9
2014-07-02,9.25,9.35000038146973,8.80000019073486,9.06999969482422,784900,9.06999969482422
2014-07-03,9.10000038146973,9.39999961853027,9.02000045776367,9.35999965667725,383800,9.35999965667725
2014-07-07,9.5,9.96000003814697,9.22000026702881,9.25,985600,9.25
2014-07-08,9.34000015258789,9.38000011444092,8.80000019073486,9.15999984741211,522000,9.15999984741211
2014-07-09,9.15999984741211,9.34000015258789,9.07999992370605,9.26000022888184,312000,9.26000022888184
2014-07-10,9,9.48999977111816,8.93000030517578,9.17000007629395,527400,9.17000007629395
2014-07-11,9.1899995803833,9.5,9.0600004196167,9.34000015258789,441400,9.34000015258789
2014-07-14,9.48999977111816,9.78999996185303,9.26000022888184,9.6899995803833,388900,9.6899995803833
2014-07-15,9.6899995803833,9.88000011444092,9.51000022888184,9.53999996185303,282900,9.53999996185303
2014-07-16,9.60999965667725,9.73999977111816,9.38000011444092,9.40999984741211,232200,9.40999984741211
2014-07-17,9.31999969482422,9.59000015258789,9.17000007629395,9.22000026702881,277400,9.22000026702881
2014-07-18,9.21000003814697,9.89000034332275,9.10000038146973,9.69999980926514,548000,9.69999980926514
2014-07-21,9.64000034332275,11.3800001144409,9.60999965667725,11.3599996566772,1421500,11.3599996566772
2014-07-22,11.0100002288818,11.710000038147,10.8699998855591,11.5900001525879,676300,11.5900001525879
2014-07-23,11.5,11.5100002288818,10.9300003051758,11.3400001525879,641200,11.3400001525879
2014-07-24,11.25,12.1899995803833,11.1700000762939,11.6099996566772,617200,11.6099996566772
2014-07-25,11.5299997329712,11.6000003814697,11.2700004577637,11.4300003051758,241900,11.4300003051758
2014-07-28,10.9799995422363,10.9799995422363,9.9399995803833,10.5600004196167,883700,10.5600004196167
2014-07-29,10.5799999237061,10.7200002670288,10.2700004577637,10.3000001907349,256400,10.3000001907349
2014-07-30,10.3900003433228,10.5200004577637,10.0299997329712,10.4899997711182,316900,10.4899997711182
2014-07-31,10.6599998474121,10.9099998474121,10.1199998855591,10.3000001907349,263900,10.3000001907349
2014-08-01,10.2299995422363,10.289999961853,9.5,9.81999969482422,414400,9.81999969482422
2014-08-04,9.85999965667725,10.1099996566772,9.55000019073486,9.72000026702881,432300,9.72000026702881
2014-08-05,9.5600004196167,9.94999980926514,9.51000022888184,9.69999980926514,423600,9.69999980926514
2014-08-06,11.5,12.1599998474121,10.8299999237061,11.0600004196167,3005100,11.0600004196167
2014-08-07,11.039999961853,11.5100002288818,10.8100004196167,11.5,645200,11.5
2014-08-08,11.5,11.8800001144409,11.3199996948242,11.5900001525879,521900,11.5900001525879
2014-08-11,11.6499996185303,12.0100002288818,11.5500001907349,11.7200002670288,508400,11.7200002670288
2014-08-12,11.6599998474121,11.9700002670288,10.8900003433228,11.2200002670288,591000,11.2200002670288
2014-08-13,11.3000001907349,11.8100004196167,11.1199998855591,11.5500001907349,488000,11.5500001907349
2014-08-14,11.3500003814697,12.4700002670288,11.0799999237061,12.3900003433228,1923400,12.3900003433228
2014-08-15,12.460000038147,12.8100004196167,12.039999961853,12.6400003433228,977800,12.6400003433228
2014-08-18,12.6000003814697,13.4499998092651,12.6000003814697,13.1899995803833,1207200,13.1899995803833
2014-08-19,13.25,13.6099996566772,12.9399995803833,13.4300003051758,721100,13.4300003051758
2014-08-20,13.3299999237061,13.7600002288818,13.2600002288818,13.4700002670288,483200,13.4700002670288
2014-08-21,13.4399995803833,13.6800003051758,13.2200002670288,13.5,849700,13.5
2014-08-22,13.6499996185303,14.25,13.3900003433228,13.8699998855591,953000,13.8699998855591
2014-08-25,13.8699998855591,13.9099998474121,13.4099998474121,13.75,448900,13.75
2014-08-26,14.1499996185303,15.4899997711182,14.0600004196167,14.5200004577637,1369600,14.5200004577637
2014-08-27,15.1300001144409,15.1300001144409,14.3000001907349,14.4700002670288,948000,14.4700002670288
2014-08-28,14.1300001144409,14.2799997329712,13.75,13.9799995422363,683800,13.9799995422363
2014-08-29,14.0200004577637,14.2200002670288,13.8999996185303,14.0799999237061,358000,14.0799999237061
2014-09-02,14.0900001525879,14.4899997711182,13.9399995803833,14.4099998474121,406300,14.4099998474121
2014-09-03,14.4700002670288,14.8500003814697,14.289999961853,14.5900001525879,447800,14.5900001525879
2014-09-04,14.5299997329712,15.6300001144409,14.5299997329712,15.2799997329712,1043800,15.2799997329712
2014-09-05,15.289999961853,15.3400001525879,14.3400001525879,15.0299997329712,649400,15.0299997329712
2014-09-08,15.0500001907349,15.789999961853,15.039999961853,15.3100004196167,582000,15.3100004196167
2014-09-09,15.539999961853,15.9799995422363,15.0100002288818,15.460000038147,756300,15.460000038147
2014-09-10,15.4399995803833,16.2900009155273,15.1099996566772,16.2900009155273,996400,16.2900009155273
2014-09-11,16.5,17.1700000762939,16.2600002288818,16.8199996948242,1144200,16.8199996948242
2014-09-12,17.3099994659424,17.3999996185303,16.5400009155273,16.7900009155273,823400,16.7900009155273
2014-09-15,16.8400001525879,17,15.7399997711182,16.0100002288818,627100,16.0100002288818
2014-09-16,15.7799997329712,17.0599994659424,15.7799997329712,16.9799995422363,711100,16.9799995422363
2014-09-17,17.0699996948242,17.6399993896484,16.8999996185303,17.3899993896484,876200,17.3899993896484
2014-09-18,17.6399993896484,17.9699993133545,17,17.3500003814697,852700,17.3500003814697
2014-09-19,17.6100006103516,17.7000007629395,16.8099994659424,16.8500003814697,871800,16.8500003814697
2014-09-22,16.7399997711182,16.8600006103516,15.8599996566772,16.0599994659424,865700,16.0599994659424
2014-09-23,15.8500003814697,16.5,15.3000001907349,15.5799999237061,1135000,15.5799999237061
2014-09-24,15.5699996948242,15.8000001907349,14.25,14.7399997711182,2055900,14.7399997711182
2014-09-25,14.6099996566772,14.8400001525879,13.9099998474121,13.9799995422363,1591000,13.9799995422363
2014-09-26,14.1499996185303,14.5900001525879,14.0500001907349,14.5100002288818,1007400,14.5100002288818
2014-09-29,14.1800003051758,15.2700004577637,14.1599998474121,15.2200002670288,1308400,15.2200002670288
2014-09-30,15.1599998474121,15.3699998855591,14.5500001907349,14.9899997711182,1100000,14.9899997711182
2014-10-01,15,15,14.3699998855591,14.4399995803833,1171000,14.4399995803833
2014-10-02,13.9899997711182,14.1499996185303,12.2600002288818,12.5100002288818,2197700,12.5100002288818
2014-10-03,12.5699996948242,12.9799995422363,12.4799995422363,12.5100002288818,581500,12.5100002288818
2014-10-06,12.6899995803833,12.7700004577637,11.1499996185303,11.3500003814697,1818600,11.3500003814697
2014-10-07,11.3199996948242,12.1499996185303,11.3199996948242,11.6599998474121,713800,11.6599998474121
2014-10-08,11.6599998474121,11.9499998092651,10.9099998474121,11.9300003051758,715600,11.9300003051758
2014-10-09,12.0600004196167,12.1700000762939,11.1099996566772,11.2299995422363,490100,11.2299995422363
2014-10-10,11.1199998855591,11.2299995422363,10.4799995422363,10.5500001907349,1273800,10.5500001907349
2014-10-13,10.5,10.789999961853,10.1300001144409,10.1400003433228,601100,10.1400003433228
2014-10-14,10.2200002670288,10.710000038147,10.039999961853,10.460000038147,625400,10.460000038147
2014-10-15,10.3000001907349,11.3500003814697,9.94999980926514,11.3299999237061,753800,11.3299999237061
2014-10-16,11.0299997329712,12.9399995803833,11,12.8100004196167,1120800,12.8100004196167
2014-10-17,13.1000003814697,13.25,11.75,12.0200004577637,1636400,12.0200004577637
2014-10-20,11.9700002670288,12.3299999237061,11.8000001907349,12.2299995422363,428900,12.2299995422363
2014-10-21,12.5799999237061,13.9799995422363,12.5,13.8000001907349,927200,13.8000001907349
2014-10-22,13.8500003814697,14.3400001525879,12.960000038147,13.0200004577637,1014900,13.0200004577637
2014-10-23,13.3900003433228,13.8199996948242,13.1999998092651,13.6000003814697,777100,13.6000003814697
2014-10-24,13.5600004196167,13.6999998092651,13.0799999237061,13.3999996185303,457700,13.3999996185303
2014-10-27,13.3100004196167,13.3999996185303,13,13.1400003433228,463300,13.1400003433228
2014-10-28,13.2700004577637,14.1499996185303,13.25,13.8500003814697,613400,13.8500003814697
2014-10-29,13.9799995422363,13.9899997711182,13.5299997329712,13.9399995803833,289600,13.9399995803833
2014-10-30,13.8500003814697,14.2200002670288,13.6000003814697,14.1300001144409,457100,14.1300001144409
2014-10-31,14.6999998092651,15.1400003433228,14.4799995422363,15.0200004577637,631600,15.0200004577637
2014-11-03,15,15.2299995422363,14.8000001907349,14.8400001525879,638900,14.8400001525879
2014-11-04,14.7299995422363,15.8199996948242,14.3999996185303,15.6000003814697,1099300,15.6000003814697
2014-11-05,14.6400003433228,14.789999961853,11.3800001144409,12.0500001907349,4224900,12.0500001907349
2014-11-06,12.1700000762939,12.2600002288818,11.1999998092651,11.4099998474121,1495200,11.4099998474121
2014-11-07,11.5500001907349,12.2299995422363,11.4200000762939,11.8000001907349,1140500,11.8000001907349
2014-11-10,11.7600002288818,11.9799995422363,11.1400003433228,11.2299995422363,847500,11.2299995422363
2014-11-11,11.2200002670288,11.2700004577637,10.3100004196167,10.4899997711182,1311100,10.4899997711182
2014-11-12,10.3199996948242,10.6599998474121,9.85999965667725,10.6300001144409,1431600,10.6300001144409
2014-11-13,10.6300001144409,10.789999961853,10.4499998092651,10.6400003433228,625800,10.6400003433228
2014-11-14,10.6000003814697,11.0799999237061,10.3100004196167,11.0600004196167,699600,11.0600004196167
2014-11-17,10.8900003433228,11.1499996185303,10.5,10.6000003814697,512800,10.6000003814697
2014-11-18,10.6499996185303,11.1899995803833,10.6400003433228,11.0900001525879,540300,11.0900001525879
2014-11-19,11.3299999237061,11.3400001525879,10.6599998474121,10.6999998092651,529900,10.6999998092651
2014-11-20,10.6599998474121,11.2200002670288,10.5699996948242,11.0799999237061,509800,11.0799999237061
2014-11-21,11.3599996566772,11.8400001525879,11.1000003814697,11.4799995422363,690200,11.4799995422363
2014-11-24,11.3699998855591,11.6800003051758,11.1499996185303,11.5600004196167,613400,11.5600004196167
2014-11-25,11.6700000762939,11.8199996948242,11.2799997329712,11.4499998092651,307200,11.4499998092651
2014-11-26,11.4399995803833,11.5900001525879,11.3400001525879,11.4399995803833,378300,11.4399995803833
2014-11-28,11.3900003433228,11.4300003051758,10.3900003433228,10.5100002288818,592000,10.5100002288818
2014-12-01,10.5,10.7399997711182,10.0900001525879,10.5,694800,10.5
2014-12-02,10.5,11.7399997711182,10.5,11.6499996185303,767300,11.6499996185303
2014-12-03,11.6899995803833,12.25,11.6000003814697,12.1999998092651,672600,12.1999998092651
2014-12-04,12.210000038147,12.210000038147,11.4700002670288,11.8500003814697,562300,11.8500003814697
2014-12-05,11.9200000762939,12.9099998474121,11.8699998855591,12.8599996566772,734100,12.8599996566772
2014-12-08,12.7200002670288,13.0200004577637,12.25,12.3000001907349,1162100,12.3000001907349
2014-12-09,12.0699996948242,12.8299999237061,11.5900001525879,12.8000001907349,606100,12.8000001907349
2014-12-10,12.6599998474121,13.1499996185303,12.2200002670288,12.75,821500,12.75
2014-12-11,12.5799999237061,13.1099996566772,12.4700002670288,12.5500001907349,549500,12.5500001907349
2014-12-12,12.3900003433228,12.9700002670288,12.1599998474121,12.4499998092651,460600,12.4499998092651
2014-12-15,12.5699996948242,12.6599998474121,11.8599996566772,12.3800001144409,681800,12.3800001144409
2014-12-16,12.039999961853,13,11.8999996185303,12.460000038147,515100,12.460000038147
2014-12-17,12.5500001907349,13.4700002670288,12.3999996185303,13.4399995803833,592200,13.4399995803833
2014-12-18,13.7299995422363,14.1599998474121,13.5,14,658100,14
2014-12-19,13.9499998092651,14.1700000762939,13.4099998474121,14.0799999237061,776600,14.0799999237061
2014-12-22,14.0500001907349,14.8999996185303,14,14.6000003814697,606700,14.6000003814697
