"Fecha","VTR.Open","VTR.High","VTR.Low","VTR.Close","VTR.Volume","VTR.Adjusted"
2014-02-07,70.766242980957,71.0060501098633,70.1039199829102,70.7319869995117,1247347,44.8177757263184
2014-02-10,70.8690185546875,71.9881210327148,70.6292114257812,71.8853454589844,1322132,45.548583984375
2014-02-11,71.7254791259766,71.8396682739258,70.7091445922852,71.5199279785156,1369682,45.3170433044434
2014-02-12,71.4285736083984,71.5085067749023,70.3779830932617,70.5492782592773,1694392,44.7020072937012
2014-02-13,70.2409515380859,71.7597351074219,70.2295303344727,71.4856719970703,1432032,45.2953453063965
2014-02-14,71.5998611450195,72.056640625,69.4187545776367,70.2523727416992,1820843,44.5138816833496
2014-02-18,70.2409515380859,70.3551406860352,68.9962310791016,70.1381759643555,1722677,44.4415321350098
2014-02-19,70.0125579833984,71.7140579223633,69.9212036132812,70.6977310180664,1533964,44.7960777282715
2014-02-20,70.743408203125,71.3600540161133,69.5671997070312,69.8298492431641,1139899,44.2461776733398
2014-02-21,69.807014465332,70.2181091308594,69.1218414306641,69.2246170043945,1886433,43.8626670837402
2014-02-24,69.3730697631836,71.3029556274414,69.3730697631836,70.4693374633789,1794397,44.6513557434082
2014-02-25,70.5949554443359,70.9489517211914,70.0468215942383,70.2181091308594,1054606,44.4921836853027
2014-02-26,70.5492782592773,71.0288925170898,69.658561706543,70.7319869995117,1491755,44.8177757263184
2014-02-27,70.7890853881836,71.4628295898438,70.7205657958984,71.3029556274414,1285352,45.1795539855957
2014-02-28,71.3029556274414,71.6112823486328,70.8004989624023,71.2915344238281,1907625,45.1723403930664
2014-03-03,70.8119201660156,71.8168334960938,70.8119201660156,71.70263671875,896016,45.4328079223633
2014-03-04,72.3763885498047,72.787483215332,72.0337982177734,72.7075500488281,1140249,46.0695686340332
2014-03-05,71.9196090698242,72.0337982177734,71.2801208496094,71.9767074584961,1309259,46.1317558288574
2014-03-06,71.9310302734375,72.1137390136719,70.6406326293945,70.766242980957,1271166,45.35595703125
2014-03-07,70.6292114257812,70.6520462036133,68.6193923950195,69.0875854492188,2327873,44.2800521850586
2014-03-10,69.099006652832,69.2588806152344,68.5394515991211,69.099006652832,1332027,44.2873764038086
2014-03-11,69.1561050415039,70.1495971679688,69.0419082641602,69.8412704467773,1100142,44.7631187438965
2014-03-12,69.807014465332,70.6634674072266,69.658561706543,69.8983688354492,939539,44.7997131347656
2014-03-13,70.0696563720703,70.0696563720703,69.0304870605469,69.0647506713867,1137184,44.2654151916504
2014-03-14,69.0647506713867,70.0239791870117,69.0190734863281,69.3844909667969,953550,44.4703407287598
2014-03-17,69.6471405029297,69.8755264282227,68.9048767089844,69.2246170043945,660541,44.3678779602051
2014-03-18,69.0647506713867,69.5786209106445,68.8135223388672,69.5329437255859,1025707,44.5654945373535
2014-03-19,69.7042388916016,69.8184280395508,66.9749908447266,67.283317565918,1832840,43.1236534118652
2014-03-20,67.1234436035156,67.6144790649414,66.6895065307617,67.5117034912109,1201898,43.2700347900391
2014-03-21,67.9799041748047,68.1511917114258,67.1348648071289,68.0940933227539,1982935,43.6432952880859
2014-03-24,68.3224868774414,68.390998840332,67.3860931396484,67.8314514160156,969400,43.4749641418457
2014-03-25,68.2996444702148,68.8249435424805,67.7515106201172,68.5851287841797,930869,43.9580192565918
2014-03-26,69.2360382080078,69.3616561889648,67.7515106201172,67.8086090087891,1204350,43.4603118896484
2014-03-27,67.7286758422852,68.6764907836914,67.3746719360352,68.4480972290039,824296,43.8701820373535
2014-03-28,68.7107467651367,69.2360382080078,68.5622940063477,68.9277114868164,881917,44.1775779724121
2014-03-31,69.3959121704102,69.453010559082,68.5280380249023,69.1675262451172,1344812,44.3312835693359
2014-04-01,69.2246170043945,70.1381759643555,68.950553894043,70.1039199829102,1090684,44.9314498901367
2014-04-02,69.8869476318359,70.6406326293945,69.658561706543,69.9897232055664,1162579,44.8582649230957
2014-04-03,70.0582427978516,70.2866287231445,69.453010559082,70.1153335571289,615880,44.9387664794922
2014-04-04,70.389404296875,71.3600540161133,70.1039199829102,70.7890853881836,1313462,45.3705940246582
2014-04-07,70.6520462036133,72.4563217163086,70.6520462036133,71.9424438476562,1895278,46.109806060791
2014-04-08,72.1251602172852,73.1757431030273,71.9196090698242,73.0958099365234,1430719,46.8490257263184
2014-04-09,73.1529083251953,73.2442626953125,72.5819320678711,72.6276092529297,1478795,46.548942565918
2014-04-10,72.6276092529297,73.2328414916992,71.9538650512695,72.0908966064453,1501650,46.2049598693848
2014-04-11,71.9995422363281,72.8674163818359,71.4628295898438,72.1137390136719,2204837,46.2196006774902
2014-04-14,72.4563217163086,73.3013610839844,72.0908966064453,73.2899398803711,2036615,46.9734497070312
2014-04-15,73.2670974731445,75.7108612060547,73.0729675292969,75.368278503418,2279184,48.3055267333984
2014-04-16,75.5053100585938,75.5509872436523,74.1578140258789,74.7173690795898,1716635,47.8883361816406
2014-04-17,74.5003967285156,74.7402114868164,73.8951721191406,74.3747863769531,1623811,47.6687393188477
2014-04-21,74.3862075805664,74.7630462646484,73.8837509155273,74.2263336181641,820618,47.5736198425293
2014-04-22,74.1121368408203,74.2377548217773,72.9245147705078,73.6553573608398,1108549,47.2076568603516
2014-04-23,73.8380737304688,73.9180068969727,73.3356170654297,73.7581329345703,1482998,47.2735404968262
2014-04-24,73.7352981567383,74.0550384521484,73.1757431030273,73.4383926391602,1489128,47.0685958862305
2014-04-25,73.6896209716797,74.7973022460938,73.0501327514648,73.4840698242188,1253652,47.0978775024414
2014-04-28,73.849494934082,75.0713729858398,73.495491027832,75.0599517822266,1551127,48.1079025268555
2014-04-29,75.162727355957,75.3796997070312,74.7630462646484,75.2769241333008,1802191,48.2469596862793
2014-04-30,75.0485305786133,75.5053100585938,74.6716918945312,75.4596328735352,1362414,48.3640556335449
2014-05-01,75.3568572998047,76.1105422973633,75.0599517822266,76.09912109375,1268539,48.7739219665527
2014-05-02,75.7793731689453,76.0306015014648,75.3568572998047,75.9849243164062,1252601,48.7007331848145
2014-05-05,75.6651840209961,76.6244125366211,75.5053100585938,76.4873809814453,1011171,49.022777557373
2014-05-06,76.1447982788086,76.7157669067383,75.870735168457,76.5444793701172,1786078,49.0593719482422
2014-05-07,76.6586761474609,77.5950698852539,76.5216369628906,77.5151290893555,1172300,49.6814880371094
2014-05-08,77.6407470703125,78.348747253418,77.3438415527344,78.1089401245117,1875399,50.0620651245117
2014-05-09,78.1660385131836,78.8968811035156,77.1268692016602,77.3780975341797,2005265,49.5936660766602
2014-05-12,77.4922943115234,77.6407470703125,76.09912109375,76.4302825927734,2357822,48.9861755371094
2014-05-13,76.5216369628906,77.2068023681641,75.6423416137695,76.0762786865234,1095939,48.7592926025391
2014-05-14,76.2018966674805,76.9555816650391,75.7793731689453,76.6129913330078,1187449,49.1032752990723
2014-05-15,76.6472549438477,77.0126724243164,76.2475738525391,77.0012588500977,1372835,49.3521347045898
2014-05-16,76.5787353515625,77.9604873657227,76.2589950561523,77.9033889770508,1242268,49.9303321838379
2014-05-19,77.9033889770508,77.9033889770508,76.9099044799805,77.0126724243164,1472052,49.3594436645508
2014-05-20,77.058349609375,77.7206802368164,76.7957077026367,76.8185424804688,948296,49.2350273132324
2014-05-21,76.9555816650391,77.2068023681641,75.6880187988281,75.7336959838867,1548150,48.5397300720215
2014-05-22,75.5395660400391,76.1105422973633,75.4596328735352,75.516731262207,1438512,48.4006690979004
2014-05-23,75.8821487426758,76.6244125366211,75.7336959838867,76.5444793701172,934284,49.0593719482422
2014-05-27,76.7157669067383,77.0012588500977,76.4302825927734,76.7842864990234,1168972,49.2130661010742
2014-05-28,76.3503494262695,76.5330581665039,75.1398849487305,75.6309204101562,1950709,48.4738502502441
2014-05-29,75.9049911499023,76.2247314453125,75.5966644287109,75.870735168457,1138498,48.6275596618652
2014-05-30,75.8593139648438,76.475959777832,75.722282409668,76.2818298339844,2001062,48.8910293579102
2014-06-02,73.5640029907227,75.2655029296875,73.1757431030273,74.1464004516602,6223162,47.5223731994629
2014-06-03,74.100715637207,74.2834320068359,73.3927154541016,74.0436248779297,2686210,47.4565086364746
2014-06-04,73.1757431030273,73.849494934082,72.9473571777344,73.1871643066406,2385057,47.4379997253418
2014-06-05,73.4840698242188,75.0028533935547,73.1529083251953,74.9914321899414,3507266,48.6074714660645
2014-06-06,75.0028533935547,75.0599517822266,74.2605895996094,74.660270690918,2947519,48.392822265625
2014-06-09,74.6260147094727,74.8544006347656,73.2100067138672,73.4726486206055,1933108,47.6230430603027
2014-06-10,73.1871643066406,73.4383926391602,72.5362548828125,72.9016799926758,1789668,47.2529449462891
2014-06-11,72.8560028076172,73.141487121582,72.2621917724609,72.7075500488281,1663129,47.1271362304688
2014-06-12,72.7075500488281,72.9587783813477,72.0452194213867,72.7189712524414,1528097,47.1345329284668
2014-06-13,72.6161956787109,72.787483215332,71.6112823486328,72.6732864379883,1576873,47.1049346923828
2014-06-16,72.433479309082,72.7532272338867,72.056640625,72.2393493652344,1267488,46.8236656188965
2014-06-17,72.1137390136719,72.1137390136719,70.9489517211914,71.6112823486328,1917170,46.4165420532227
2014-06-18,71.4285736083984,72.0109634399414,71.0174713134766,71.8853454589844,1585367,46.5942001342773
2014-06-19,72.2964477539062,73.7923965454102,72.0109634399414,73.2442626953125,2693828,47.4750022888184
2014-06-20,73.6211013793945,73.8837509155273,72.9701919555664,73.8152313232422,2601530,47.845100402832
2014-06-23,73.6439437866211,74.1920776367188,73.369873046875,73.4726486206055,1230971,47.6230430603027
2014-06-24,73.4840698242188,73.8152313232422,73.3927154541016,73.5297470092773,1248223,47.6600646972656
2014-06-25,73.2899398803711,73.7695541381836,72.639030456543,72.787483215332,1293672,47.1789474487305
2014-06-26,72.8788375854492,73.2670974731445,72.7532272338867,72.8788375854492,1210217,47.2381553649902
2014-06-27,72.8445816040039,73.3812942504883,72.6847076416016,73.2442626953125,1217398,47.4750022888184
2014-06-30,73.2100067138672,73.3013610839844,72.3992233276367,73.1985855102539,1687999,47.4454231262207
2014-07-01,73.2556838989258,73.5183258056641,72.6276092529297,73.4612274169922,1494645,47.615650177002
2014-07-02,72.9131011962891,73.3241958618164,72.3649673461914,73.1643295288086,1556206,47.4231986999512
2014-07-03,72.9816131591797,72.993034362793,72.0337982177734,72.9816131591797,1577311,47.3047714233398
2014-07-07,72.6847076416016,73.8380737304688,72.5476760864258,73.7124557495117,1604545,47.7784843444824
2014-07-08,73.495491027832,73.9865264892578,73.1985855102539,73.347038269043,1512159,47.5416374206543
2014-07-09,73.5411682128906,73.723876953125,72.8902587890625,73.4726486206055,1430018,47.6230430603027
2014-07-10,73.4383926391602,74.4204635620117,73.0958099365234,73.7695541381836,1583003,47.8154945373535
2014-07-11,73.9065856933594,73.9065856933594,73.0843887329102,73.3127746582031,1559534,47.5194129943848
2014-07-14,73.4269714355469,73.495491027832,72.9701919555664,73.3584594726562,1483874,47.5490455627441
2014-07-15,72.7989044189453,73.6325225830078,72.7989044189453,73.0843887329102,2559846,47.3713798522949
2014-07-16,73.4383926391602,73.6667785644531,72.9131011962891,73.5525894165039,1439826,47.6748580932617
2014-07-17,73.5868453979492,73.8837509155273,73.2785186767578,73.2785186767578,1591497,47.4972152709961
2014-07-18,73.723876953125,74.1464004516602,73.4269714355469,73.9180068969727,1793083,47.9117240905762
2014-07-21,73.9408493041992,74.1235580444336,73.4726486206055,73.5640029907227,1379052,47.6822700500488
2014-07-22,73.9408493041992,74.3176879882812,73.4155502319336,73.4383926391602,1488340,47.6008377075195
2014-07-23,73.8837509155273,74.0436248779297,73.1985855102539,73.4155502319336,1561286,47.5860290527344
2014-07-24,73.7695541381836,73.9522705078125,73.4041366577148,73.8609085083008,2186097,47.8747062683105
2014-07-25,73.723876953125,73.9751052856445,73.2556838989258,73.3241958618164,1682482,47.5268211364746
2014-07-28,73.3356170654297,74.2263336181641,73.3356170654297,74.0436248779297,1309347,47.9931373596191
2014-07-29,73.8951721191406,74.2034912109375,73.4269714355469,73.6439437866211,1338858,47.7340812683105
2014-07-30,73.5640029907227,74.077880859375,72.8674163818359,72.9245147705078,2008856,47.2677612304688
2014-07-31,72.7418060302734,73.4041366577148,72.4905776977539,72.5134201049805,2560547,47.0013084411621
2014-08-01,72.5705184936523,73.5183258056641,72.1023178100586,72.6961288452148,2956801,47.1197357177734
2014-08-04,72.7418060302734,73.3013610839844,72.2736129760742,73.1186447143555,1341397,47.3935928344727
2014-08-05,72.7646484375,73.1985855102539,71.8168334960938,72.0109634399414,1285615,46.6756324768066
2014-08-06,72.0223846435547,72.3421249389648,71.3828964233398,71.70263671875,1282288,46.4757652282715
2014-08-07,71.7368927001953,71.9652862548828,71.3029556274414,71.7597351074219,1385270,46.5127792358398
2014-08-08,71.7483139038086,72.4905776977539,71.4628295898438,72.4449005126953,1775832,46.9568786621094
2014-08-11,72.5819320678711,72.8788375854492,72.2165145874023,72.6961288452148,1603582,47.1197357177734
2014-08-12,72.7189712524414,72.9701919555664,71.8739318847656,72.2050933837891,1580814,46.8014488220215
2014-08-13,72.6161956787109,74.1349792480469,72.4449005126953,73.9979476928711,1700172,47.9635353088379
2014-08-14,74.2149124145508,74.5689163208008,73.9751052856445,74.2834320068359,1459967,48.1485824584961
2014-08-15,74.2948532104492,74.6716918945312,73.9522705078125,74.1464004516602,1293496,48.0597457885742
2014-08-18,74.4775619506836,74.808723449707,74.3633651733398,74.785888671875,1262847,48.4742584228516
2014-08-19,74.9457550048828,75.2769241333008,74.7287902832031,74.9114990234375,1276070,48.5556640625
2014-08-20,74.6145935058594,75.3340148925781,74.2034912109375,75.2540817260742,1337281,48.7777214050293
2014-08-21,75.2769241333008,75.6994400024414,75.162727355957,75.2312469482422,1080001,48.7629241943359
2014-08-22,75.2084045410156,75.4596328735352,74.8429794311523,74.9114990234375,1136746,48.5556640625
2014-08-25,75.1170501708984,75.1170501708984,74.5118179321289,74.7287902832031,929030,48.4372444152832
2014-08-26,74.7402114868164,75.1056289672852,74.4889831542969,74.5118179321289,1588257,48.2966079711914
2014-08-27,74.7630462646484,75.014274597168,74.431884765625,74.8429794311523,830251,48.5112571716309
2014-08-28,74.6031723022461,75.2426605224609,74.5346603393555,75.1741485595703,1302866,48.7259101867676
2014-08-29,75.2426605224609,75.3568572998047,74.9343414306641,75.1170501708984,1193316,48.6888999938965
2014-09-02,75.1513061523438,75.2426605224609,74.4661407470703,74.6945266723633,1194980,48.4150314331055
2014-09-03,75.0713729858398,75.4710540771484,74.785888671875,75.4139556884766,1617593,48.8813400268555
2014-09-04,75.3111801147461,75.6651840209961,74.9114990234375,75.2883377075195,1368194,48.7999382019043
2014-09-05,75.2769241333008,75.7336959838867,75.0599517822266,75.368278503418,1689400,48.8517532348633
2014-09-08,75.3568572998047,75.39111328125,74.5118179321289,74.5346603393555,1635720,48.311408996582
2014-09-09,74.4889831542969,74.660270690918,73.8837509155273,73.9408493041992,1592373,47.9265174865723
2014-09-10,73.0501327514648,73.4498138427734,72.433479309082,72.9587783813477,1920848,47.8254699707031
2014-09-11,72.9587783813477,73.369873046875,72.7418060302734,73.1985855102539,1716284,47.9826698303223
2014-09-12,72.6618728637695,72.6618728637695,69.6014633178711,69.8755264282227,4697693,45.8043594360352
2014-09-15,70.1153335571289,70.6292114257812,69.8412704467773,70.1039199829102,2721851,45.9540672302246
2014-09-16,70.1724319458008,70.8918609619141,70.1381759643555,70.5949554443359,1747197,46.2759399414062
2014-09-17,70.8347625732422,71.4057312011719,70.5721130371094,70.6406326293945,2208953,46.3058929443359
2014-09-18,70.5492782592773,70.6063690185547,69.3730697631836,69.6928176879883,2261495,45.6845932006836
2014-09-19,70.0011444091797,70.1610107421875,69.4986877441406,69.7955932617188,2578761,45.7519607543945
2014-09-22,69.7270736694336,69.9668807983398,69.4872665405273,69.7042388916016,1930481,45.6920776367188
2014-09-23,69.658561706543,70.1153335571289,69.2702941894531,69.3159790039062,2048175,45.4375648498535
2014-09-24,69.304557800293,70.3437271118164,69.2360382080078,69.8184280395508,2536465,45.7669334411621
2014-09-25,69.7841720581055,70.4693374633789,69.6699752807617,70.1495971679688,3691163,45.984001159668
2014-09-26,70.1267547607422,71.3600540161133,70.035400390625,71.1773452758789,2354495,46.6577110290527
2014-09-29,70.8575973510742,71.2344436645508,70.4807586669922,70.9146957397461,1795535,46.4855422973633
2014-09-30,70.971794128418,71.2344436645508,70.3779830932617,70.743408203125,2196256,46.3732528686523
2014-10-01,70.8004989624023,71.6112823486328,70.7890853881836,71.3486328125,2374023,46.7700042724609
2014-10-02,71.0859909057617,71.6455383300781,70.6863098144531,71.4514083862305,2376124,46.8373680114746
2014-10-03,71.6569595336914,71.9424438476562,70.9261169433594,71.6455383300781,2007630,46.9646224975586
2014-10-06,71.8054122924805,71.9995422363281,71.3828964233398,71.6912155151367,1824871,46.994571685791
2014-10-07,71.6569595336914,72.285026550293,71.4514083862305,71.679801940918,1780999,46.9870796203613
2014-10-08,71.7939910888672,72.787483215332,71.679801940918,72.7303848266602,2424901,47.6757469177246
2014-10-09,72.8103256225586,74.1578140258789,72.6161956787109,73.701042175293,2696455,48.3120269775391
2014-10-10,74.3633651733398,76.0420227050781,74.0093612670898,74.9114990234375,3046998,49.1054992675781
2014-10-13,75.014274597168,75.8593139648438,74.7973022460938,75.1398849487305,2262108,49.2552108764648
2014-10-14,75.5281524658203,76.8870620727539,75.1741485595703,75.4139556884766,3240791,49.4348526000977
2014-10-15,75.0028533935547,75.8478927612305,74.7173690795898,75.4367904663086,4884830,49.4498252868652
2014-10-16,74.6831130981445,76.0420227050781,74.6831130981445,75.5395660400391,2532875,49.5171966552734
2014-10-17,75.9963455200195,76.0420227050781,75.0028533935547,75.8364715576172,2680343,49.7118377685547
2014-10-20,75.9735107421875,76.9213180541992,75.8022155761719,76.9213180541992,2064901,50.4229621887207
2014-10-21,76.9213180541992,77.3666763305664,76.2133178710938,77.2753219604492,2273930,50.6550216674805
2014-10-22,77.1382904052734,77.3552627563477,76.3389282226562,77.2068023681641,2264297,50.6100959777832
2014-10-23,77.5037078857422,77.5608062744141,76.6586761474609,77.4694519042969,2144677,50.7822685241699
2014-10-24,77.0926132202148,77.2068023681641,76.0534439086914,76.475959777832,1818654,50.1310272216797
2014-10-27,76.7957077026367,77.0012588500977,76.0762786865234,76.9669952392578,2073307,50.4529113769531
2014-10-28,77.3438415527344,77.3438415527344,76.4417037963867,77.058349609375,1329838,50.5127868652344
2014-10-29,76.8528060913086,77.6864242553711,76.2133178710938,76.8642196655273,5868941,50.3855400085449
2014-10-30,76.681510925293,77.6864242553711,75.6537628173828,77.6407470703125,2795322,50.8945503234863
2014-10-31,78.1546173095703,78.7484283447266,77.6407470703125,78.2345581054688,2322707,51.283821105957
2014-11-03,78.0746841430664,78.7370071411133,77.8691329956055,78.5086212158203,2515098,51.4634780883789
2014-11-04,78.2345581054688,78.9539794921875,78.2345581054688,78.9425582885742,1296649,51.7479209899902
2014-11-05,78.9197235107422,79.0339126586914,78.1546173095703,78.9197235107422,1386146,51.7329521179199
2014-11-06,78.7370071411133,79.0681762695312,77.412353515625,77.4922943115234,1964545,50.7972450256348
2014-11-07,77.5265502929688,78.2688140869141,77.2068023681641,77.9490661621094,1919097,51.0966491699219
2014-11-10,77.7891998291016,78.4629440307617,77.6635818481445,78.348747253418,1465747,51.3586654663086
2014-11-11,78.4058456420898,78.497200012207,77.6750030517578,78.2459716796875,883756,51.2912979125977
2014-11-12,78.4629440307617,78.4629440307617,77.4922943115234,78.0518417358398,1184384,51.1640243530273
2014-11-13,78.3144912719727,79.3764953613281,78.0861053466797,79.3764953613281,1689576,52.0323638916016
2014-11-14,78.9882354736328,79.2965621948242,77.9490661621094,78.4058456420898,2130403,51.3960914611816
2014-11-17,78.1888732910156,78.8397827148438,78.1317825317383,78.5657196044922,1085430,51.5009117126465
2014-11-18,78.6228179931641,79.0681762695312,78.1660385131836,78.828369140625,954688,51.6730613708496
2014-11-19,78.828369140625,78.9539794921875,78.1546173095703,78.2459716796875,1084817,51.2912979125977
2014-11-20,78.1432037353516,78.4172668457031,77.6635818481445,78.3944244384766,1476693,51.388614654541
2014-11-21,78.9311447143555,79.6277236938477,78.3830108642578,79.6163101196289,2211668,52.1895599365234
2014-11-24,79.6505661010742,79.8561172485352,79.1937866210938,79.6277236938477,1553579,52.1970443725586
2014-11-25,79.8332748413086,80.3928298950195,79.4450149536133,80.2672119140625,2456776,52.6162452697754
2014-11-26,80.2672119140625,81.1465072631836,80.0959243774414,81.077995300293,2233998,53.1477279663086
2014-11-28,81.3977355957031,82.4140701293945,81.0323181152344,81.7060623168945,1040857,53.5594177246094
2014-12-01,81.4890975952148,82.9622039794922,81.2607040405273,82.6995544433594,1911653,54.2106742858887
2014-12-02,81.9801330566406,82.9507827758789,81.5005111694336,82.7680740356445,2968973,54.2555923461914
2014-12-03,82.7223968505859,82.8023300170898,82.1742630004883,82.6082000732422,1767250,54.1507911682129
2014-12-04,82.6082000732422,83.0307159423828,82.2884521484375,82.8594284057617,1608573,54.315486907959
