"Fecha","TFX.Open","TFX.High","TFX.Low","TFX.Close","TFX.Volume","TFX.Adjusted"
2014-04-03,108.589996337891,108.98999786377,107.550003051758,108.690002441406,334100,102.158744812012
2014-04-04,109.519996643066,109.730003356934,106.51000213623,106.660003662109,262200,100.25074005127
2014-04-07,106.160003662109,106.690002441406,104.919998168945,105.470001220703,309500,99.1322250366211
2014-04-08,105.279998779297,105.569999694824,104.050003051758,104.930000305176,236500,98.6246719360352
2014-04-09,105.080001831055,105.73999786377,104.470001220703,105.23999786377,216000,98.9160232543945
2014-04-10,104.889999389648,105.120002746582,102.129997253418,102.410003662109,364200,96.2561264038086
2014-04-11,102.050003051758,102.970001220703,101.790000915527,102.050003051758,249100,95.9177169799805
2014-04-14,102.139999389648,103.139999389648,101.629997253418,102.400001525879,199700,96.2467422485352
2014-04-15,102.419998168945,103.089996337891,101.029998779297,102.400001525879,348800,96.2467422485352
2014-04-16,103.410003662109,103.440002441406,102.050003051758,102.180000305176,193100,96.0399398803711
2014-04-17,102.069999694824,102.610000610352,101.519996643066,101.839996337891,284700,95.720344543457
2014-04-21,102.110000610352,103.309997558594,101.879997253418,103.230003356934,227500,97.0268402099609
2014-04-22,103.290000915527,104.209999084473,102.550003051758,102.709999084473,223400,96.5380935668945
2014-04-23,102.330001831055,102.690002441406,101.569999694824,102.110000610352,204200,95.9741668701172
2014-04-24,102.610000610352,102.610000610352,101.199996948242,101.589996337891,208100,95.4853591918945
2014-04-25,101.220001220703,101.300003051758,100.040000915527,100.440002441406,225300,94.4044876098633
2014-04-28,100.680000305176,101.150001525879,99.5599975585938,100.839996337891,246600,94.7804412841797
2014-04-29,101.180000305176,101.860000610352,100.410003662109,101.550003051758,424500,95.4477920532227
2014-04-30,100.919998168945,102.769996643066,100.410003662109,102.089996337891,339100,95.9553298950195
2014-05-01,102.730003356934,105.400001525879,101.620002746582,103.139999389648,570800,96.9422378540039
2014-05-02,103.25,104.860000610352,103,103.959999084473,315600,97.7129821777344
2014-05-05,103.629997253418,104.230003356934,102.76000213623,103.620002746582,204000,97.3934097290039
2014-05-06,103.300003051758,104.099998474121,102.73999786377,103.949996948242,210700,97.7035980224609
2014-05-07,104.419998168945,105.440002441406,103.120002746582,105.360000610352,226200,99.0288543701172
2014-05-08,105.26000213623,106.129997253418,103.830001831055,104.26000213623,249600,97.9949417114258
2014-05-09,104.069999694824,105.080001831055,103.220001220703,105.080001831055,453600,98.7656631469727
2014-05-12,105.51000213623,106.680000305176,105.51000213623,106.319999694824,161700,99.93115234375
2014-05-13,106,106.650001525879,105.599998474121,105.919998168945,219400,99.8745803833008
2014-05-14,105.610000610352,106.319999694824,105.23999786377,105.910003662109,260200,99.8651428222656
2014-05-15,105.779998779297,105.779998779297,104.349998474121,104.860000610352,171800,98.8750839233398
2014-05-16,104.849998474121,105.269996643066,103.790000915527,104.870002746582,136100,98.884521484375
2014-05-19,104.900001525879,105.900001525879,104.519996643066,105.75,152100,99.7142868041992
2014-05-20,105.830001831055,105.830001831055,104.139999389648,104.779998779297,151200,98.7996292114258
2014-05-21,104.980003356934,105.620002746582,104.860000610352,105.580001831055,158300,99.5539932250977
2014-05-22,105.559997558594,105.889999389648,105.01000213623,105.5,95200,99.4785690307617
2014-05-23,105.430000305176,105.599998474121,104.720001220703,105.290000915527,152800,99.2805328369141
2014-05-27,105.540000915527,106.169998168945,104.980003356934,106.099998474121,100500,100.044311523438
2014-05-28,106.040000915527,106.949996948242,105.830001831055,106.389999389648,210700,100.317771911621
2014-05-29,107,107.199996948242,106.050003051758,106.680000305176,132700,100.59122467041
2014-05-30,106.580001831055,107.48999786377,106.069999694824,106.639999389648,108900,100.553489685059
2014-06-02,106.800003051758,106.800003051758,105.610000610352,106.040000915527,248400,99.9877166748047
2014-06-03,105.779998779297,107.110000610352,105.410003662109,106.910003662109,121600,100.808090209961
2014-06-04,106.900001525879,107.98999786377,106.690002441406,107.529998779297,172900,101.392692565918
2014-06-05,107.559997558594,108.190002441406,107.110000610352,107.699996948242,74900,101.55297088623
2014-06-06,107.76000213623,107.970001220703,107.440002441406,107.75,139300,101.600143432617
2014-06-09,107.610000610352,108.080001831055,107.110000610352,107.589996337891,90400,101.449287414551
2014-06-10,107.25,107.800003051758,106.339996337891,106.949996948242,165300,100.845779418945
2014-06-11,106.699996948242,107.169998168945,106.019996643066,106.459999084473,57600,100.3837890625
2014-06-12,106.269996643066,106.620002746582,105.389999389648,106.309997558594,153900,100.242332458496
2014-06-13,106.319999694824,106.660003662109,104.430000305176,104.819999694824,122700,98.8373794555664
2014-06-16,105.099998474121,105.589996337891,104.089996337891,104.129997253418,173700,98.1867446899414
2014-06-17,104.319999694824,106.080001831055,104.019996643066,104.419998168945,233500,98.4601974487305
2014-06-18,104.580001831055,105.480003356934,104.01000213623,105.370002746582,199800,99.3559875488281
2014-06-19,105.230003356934,106.040000915527,104.839996337891,105.269996643066,94400,99.2617111206055
2014-06-20,104.870002746582,105.629997253418,104.860000610352,105.290000915527,241300,99.2805328369141
2014-06-23,105.440002441406,105.830001831055,104.819999694824,105.180000305176,96700,99.1767959594727
2014-06-24,105.01000213623,106.040000915527,104.519996643066,104.75,107700,98.771354675293
2014-06-25,104.639999389648,105.5,104.25,105.199996948242,124400,99.1956634521484
2014-06-26,105.190002441406,105.430000305176,104.23999786377,105.180000305176,78600,99.1767959594727
2014-06-27,104.819999694824,105.580001831055,104.819999694824,105.169998168945,79700,99.1673812866211
2014-06-30,105.290000915527,105.680000305176,104.440002441406,105.599998474121,141900,99.572868347168
2014-07-01,105.800003051758,108.050003051758,105.800003051758,107.709999084473,233400,101.562400817871
2014-07-02,107.430000305176,107.839996337891,107.160003662109,107.459999084473,144100,101.326705932617
2014-07-03,107.529998779297,107.949996948242,107.220001220703,107.339996337891,67500,101.213531494141
2014-07-07,106.860000610352,106.870002746582,105.849998474121,105.949996948242,104300,99.9028930664062
2014-07-08,106.069999694824,106.129997253418,104.959999084473,105.819999694824,146900,99.7803115844727
2014-07-09,105.879997253418,106.620002746582,105.589996337891,106.209999084473,250700,100.148040771484
2014-07-10,105.5,106.819999694824,104.900001525879,106.650001525879,124100,100.562942504883
2014-07-11,106.620002746582,107.120002746582,106.129997253418,106.970001220703,65700,100.864669799805
2014-07-14,107.540000915527,107.540000915527,106.730003356934,107.190002441406,108100,101.07209777832
2014-07-15,107.190002441406,107.5,106.26000213623,107.089996337891,97900,100.977798461914
2014-07-16,107.430000305176,107.430000305176,105.370002746582,106.26000213623,318700,100.195182800293
2014-07-17,105.889999389648,106.879997253418,105.019996643066,105.300003051758,308100,99.2899856567383
2014-07-18,105.720001220703,106.120002746582,104.930000305176,105.709999084473,181600,99.6765594482422
2014-07-21,105.019996643066,105.730003356934,104.559997558594,105.410003662109,94000,99.3937149047852
2014-07-22,105.620002746582,106.610000610352,104.769996643066,106.279998779297,177700,100.214050292969
2014-07-23,107.25,107.25,106.110000610352,106.480003356934,52700,100.40259552002
2014-07-24,106.410003662109,106.879997253418,105.98999786377,106.360000610352,153500,100.289482116699
2014-07-25,106.110000610352,106.25,105.5,105.959999084473,201800,99.9123077392578
2014-07-28,105.809997558594,107.089996337891,105.190002441406,106.779998779297,198700,100.685531616211
2014-07-29,106.769996643066,107.379997253418,105.699996948242,105.769996643066,223200,99.733154296875
2014-07-30,109,111.23999786377,107.830001831055,108.900001525879,765900,102.684516906738
2014-07-31,108.889999389648,109.129997253418,107.440002441406,107.73999786377,217100,101.590690612793
2014-08-01,107.559997558594,107.779998779297,105.360000610352,106.150001525879,254600,100.091445922852
2014-08-04,106.169998168945,106.980003356934,104.779998779297,106.889999389648,174300,100.789237976074
2014-08-05,106.459999084473,107.660003662109,106.300003051758,106.360000610352,231700,100.289482116699
2014-08-06,106.410003662109,106.669998168945,105.040000915527,105.129997253418,268100,99.1296615600586
2014-08-07,105.169998168945,105.25,103.76000213623,104.099998474121,275200,98.1584625244141
2014-08-08,103.949996948242,105.430000305176,103.370002746582,105.349998474121,125600,99.3371353149414
2014-08-11,106,106.540000915527,105.169998168945,105.190002441406,154800,99.1862869262695
2014-08-12,104.980003356934,105.440002441406,104.300003051758,104.51000213623,236000,98.5450744628906
2014-08-13,104.410003662109,106.209999084473,104.410003662109,105.639999389648,272700,99.9356918334961
2014-08-14,105.879997253418,106.230003356934,105.349998474121,106.089996337891,122700,100.361381530762
2014-08-15,106.73999786377,107.129997253418,104.959999084473,106.23999786377,93300,100.503288269043
2014-08-18,106.25,107.080001831055,106.040000915527,106.949996948242,176300,101.174942016602
2014-08-19,106.949996948242,107.569999694824,106.839996337891,107.319999694824,99800,101.524948120117
2014-08-20,107.01000213623,107.860000610352,106.730003356934,107.480003356934,92700,101.676322937012
2014-08-21,107.680000305176,108.23999786377,107.150001525879,108.230003356934,100800,102.385833740234
2014-08-22,108.5,108.76000213623,107.779998779297,108.370002746582,154200,102.518264770508
2014-08-25,108.910003662109,109.639999389648,108.629997253418,108.970001220703,232900,103.085884094238
2014-08-26,109.400001525879,109.75,108.48999786377,109.139999389648,397000,103.246711730957
2014-08-27,109,109.589996337891,108.580001831055,109.190002441406,112800,103.294006347656
2014-08-28,109.180000305176,109.290000915527,108.400001525879,108.839996337891,118500,102.962882995605
2014-08-29,109.290000915527,109.669998168945,108.430000305176,109.480003356934,118300,103.568344116211
2014-09-02,109.379997253418,110.300003051758,109.190002441406,109.919998168945,204200,103.984558105469
2014-09-03,110.529998779297,110.879997253418,109.48999786377,109.970001220703,173200,104.031883239746
2014-09-04,110.319999694824,110.360000610352,109.209999084473,109.599998474121,109300,103.681838989258
2014-09-05,109.639999389648,110.720001220703,108.73999786377,109.690002441406,110700,103.766998291016
2014-09-08,109.360000610352,109.809997558594,108.849998474121,109.75,96200,103.823745727539
2014-09-09,109.349998474121,110.169998168945,108.860000610352,109.690002441406,143400,103.766998291016
2014-09-10,109.599998474121,110.279998779297,109.209999084473,109.5,136500,103.587257385254
2014-09-11,109.26000213623,110.400001525879,109.220001220703,110.209999084473,138600,104.258903503418
2014-09-12,110.449996948242,110.449996948242,109.400001525879,109.599998474121,178300,103.681838989258
2014-09-15,109.699996948242,109.699996948242,108.300003051758,108.690002441406,92400,102.82096862793
2014-09-16,108.839996337891,109.580001831055,108.01000213623,109.5,184200,103.587257385254
2014-09-17,109.370002746582,109.370002746582,108.48999786377,108.98999786377,179400,103.104782104492
2014-09-18,109.269996643066,109.76000213623,109,109.309997558594,101600,103.407493591309
2014-09-19,109.330001831055,109.330001831055,107.959999084473,108.349998474121,250000,102.499359130859
2014-09-22,108.349998474121,108.419998168945,107.129997253418,107.519996643066,121200,101.714179992676
2014-09-23,106.879997253418,107.080001831055,105.900001525879,106.160003662109,188300,100.427597045898
2014-09-24,105.839996337891,106.769996643066,105.459999084473,106.720001220703,164800,100.95735168457
2014-09-25,106.050003051758,106.800003051758,105.059997558594,106.26000213623,269000,100.52220916748
2014-09-26,106.209999084473,107.069999694824,105.949996948242,106.190002441406,112300,100.455978393555
2014-09-29,105.25,106.98999786377,105.25,106.529998779297,139400,100.777626037598
2014-09-30,106.75,106.970001220703,104.910003662109,105.040000915527,193300,99.3680801391602
2014-10-01,105.209999084473,105.769996643066,104.019996643066,105.190002441406,245500,99.5100173950195
2014-10-02,105.470001220703,106.01000213623,104.980003356934,105.73999786377,155900,100.0302734375
2014-10-03,106.190002441406,107.190002441406,105.410003662109,106.779998779297,183700,101.01416015625
2014-10-06,107.300003051758,109.419998168945,107.050003051758,109.180000305176,332000,103.284530639648
2014-10-07,108.360000610352,109.5,107.889999389648,107.930000305176,310100,102.102012634277
2014-10-08,107.809997558594,109.980003356934,107.23999786377,109.949996948242,240600,104.01294708252
2014-10-09,109.529998779297,110.069999694824,108.120002746582,108.370002746582,425300,102.518264770508
2014-10-10,108.709999084473,108.910003662109,106.919998168945,107,160500,101.22225189209
2014-10-13,106.76000213623,107.550003051758,105.269996643066,105.400001525879,217600,99.7086486816406
2014-10-14,105.470001220703,106.620002746582,105.190002441406,105.370002746582,219800,99.6802749633789
2014-10-15,102.699996948242,105.459999084473,101.949996948242,104.540000915527,552900,98.8950653076172
2014-10-16,102.889999389648,104.339996337891,102.459999084473,104.01000213623,236100,98.3937225341797
2014-10-17,105.180000305176,106.699996948242,104.040000915527,106.23999786377,281600,100.503288269043
2014-10-20,106.23999786377,107.440002441406,106.069999694824,107.129997253418,1056200,101.34521484375
2014-10-21,107.610000610352,109.419998168945,107.610000610352,109.269996643066,568200,103.369659423828
2014-10-22,109.699996948242,110.059997558594,108.610000610352,108.900001525879,258400,103.019660949707
2014-10-23,109.879997253418,110.660003662109,109.660003662109,110.080001831055,272800,104.135940551758
2014-10-24,110.470001220703,111.559997558594,109.809997558594,110.900001525879,198700,104.911636352539
2014-10-27,110.430000305176,111.48999786377,110.410003662109,110.980003356934,209200,104.9873046875
2014-10-28,111.040000915527,112.099998474121,110.599998474121,112.040000915527,301300,105.990081787109
2014-10-29,113.959999084473,114.309997558594,110.419998168945,112.230003356934,288800,106.169845581055
2014-10-30,109.949996948242,114.370002746582,109.949996948242,112.870002746582,317100,106.775299072266
2014-10-31,114.269996643066,114.51000213623,113.25,114.120002746582,276100,107.957763671875
2014-11-03,113.779998779297,114.389999389648,113.290000915527,113.73999786377,181200,107.598289489746
2014-11-04,113.589996337891,114.660003662109,113.25,113.540000915527,284600,107.409103393555
2014-11-05,114.410003662109,114.889999389648,113.150001525879,113.230003356934,244500,107.115859985352
2014-11-06,113.389999389648,114.620002746582,113.230003356934,114.230003356934,171400,108.061851501465
2014-11-07,113.910003662109,114.150001525879,113.559997558594,113.900001525879,226400,107.749671936035
2014-11-10,113.360000610352,114.48999786377,113.360000610352,114.129997253418,192100,107.967231750488
2014-11-11,114.290000915527,114.550003051758,113.330001831055,114.330001831055,249600,108.156471252441
2014-11-12,113.419998168945,114.650001525879,112.800003051758,114.470001220703,204300,108.611885070801
2014-11-13,114.480003356934,115.059997558594,114.410003662109,114.639999389648,217500,108.773178100586
2014-11-14,114.699996948242,115.519996643066,114.269996643066,114.830001831055,382300,108.953491210938
2014-11-17,114.589996337891,115.860000610352,114.589996337891,115.279998779297,224600,109.380424499512
2014-11-18,115.419998168945,116.300003051758,114.779998779297,115.150001525879,274400,109.25707244873
2014-11-19,114.800003051758,115.669998168945,114.370002746582,115.120002746582,244100,109.228614807129
2014-11-20,114.279998779297,115.440002441406,114.279998779297,115.360000610352,272200,109.456321716309
2014-11-21,116.230003356934,116.629997253418,115.589996337891,116.349998474121,270600,110.395660400391
2014-11-24,116.779998779297,118.330001831055,116.309997558594,118.319999694824,260500,112.264846801758
2014-11-25,118.790000915527,118.790000915527,118.050003051758,118.389999389648,306700,112.331275939941
2014-11-26,118.550003051758,119,118.400001525879,118.949996948242,300700,112.862609863281
2014-11-28,119.25,119.98999786377,119.089996337891,119.150001525879,151000,113.052391052246
2014-12-01,119.129997253418,119.26000213623,117.849998474121,118.040000915527,317500,111.999183654785
2014-12-02,117.849998474121,118.940002441406,117.550003051758,118.639999389648,319400,112.568458557129
2014-12-03,118.550003051758,118.870002746582,118.220001220703,118.599998474121,160900,112.530517578125
2014-12-04,118.160003662109,119.370002746582,117.910003662109,118.860000610352,188000,112.777206420898
2014-12-05,118.690002441406,118.980003356934,118.48999786377,118.620002746582,97400,112.549514770508
2014-12-08,118.480003356934,119.529998779297,117.730003356934,117.930000305176,183800,111.894828796387
2014-12-09,117.150001525879,117.900001525879,116.690002441406,117.449996948242,265200,111.439384460449
2014-12-10,117.51000213623,117.51000213623,114.870002746582,115.069999694824,230800,109.181167602539
2014-12-11,115.879997253418,116.269996643066,115.089996337891,115.279998779297,134300,109.380424499512
2014-12-12,114.76000213623,115.169998168945,114.550003051758,114.73999786377,208100,108.868072509766
2014-12-15,115,115,111.580001831055,112.339996337891,348800,106.590873718262
2014-12-16,112.01000213623,113.449996948242,111.419998168945,112.040000915527,286300,106.306213378906
2014-12-17,112.699996948242,114.360000610352,111.680000305176,114.290000915527,385600,108.441101074219
2014-12-18,115.300003051758,116.26000213623,114.230003356934,116.23999786377,568300,110.291282653809
2014-12-19,116.160003662109,118.029998779297,116.160003662109,117.550003051758,318000,111.534278869629
2014-12-22,117.519996643066,118.120002746582,117,117.349998474121,111700,111.34449005127
2014-12-23,117.76000213623,117.76000213623,115.519996643066,116.540000915527,176200,110.575950622559
2014-12-24,116.540000915527,117.730003356934,116.150001525879,116.819999694824,103500,110.841613769531
2014-12-26,117.230003356934,117.48999786377,116.550003051758,116.790000915527,79400,110.813140869141
2014-12-29,116.98999786377,117.019996643066,116.110000610352,116.589996337891,131100,110.623382568359
2014-12-30,116.129997253418,117.099998474121,116.01000213623,116.220001220703,133800,110.27229309082
2014-12-31,116.650001525879,117.050003051758,114.699996948242,114.819999694824,114300,108.943962097168
2015-01-02,115.540000915527,115.860000610352,113.769996643066,114.650001525879,155200,108.782699584961
2015-01-05,111.819999694824,113.389999389648,111.150001525879,112.129997253418,318600,106.391662597656
2015-01-06,112.029998779297,112.440002441406,109.660003662109,110.569999694824,406300,104.91145324707
2015-01-07,111.76000213623,112.339996337891,110.769996643066,111.440002441406,350400,105.736953735352
2015-01-08,111.440002441406,112.400001525879,111.430000305176,112.019996643066,499400,106.287261962891
2015-01-09,111.980003356934,112.150001525879,111.5,111.639999389648,269000,105.926704406738
2015-01-12,111.559997558594,111.800003051758,110.76000213623,110.849998474121,286300,105.177154541016
2015-01-13,111,112.629997253418,110.360000610352,111.050003051758,293400,105.366889953613
2015-01-14,110.569999694824,111.360000610352,109.900001525879,111.019996643066,214700,105.338432312012
2015-01-15,111.019996643066,111.629997253418,109.699996948242,110.51000213623,237600,104.854537963867
2015-01-16,110,111.220001220703,109.370002746582,110.26000213623,355800,104.617324829102
2015-01-20,110.26000213623,111.400001525879,109.440002441406,110.75,485000,105.082244873047
