"Fecha","URI.Open","URI.High","URI.Low","URI.Close","URI.Volume","URI.Adjusted"
2014-01-17,81.9000015258789,82.2200012207031,80.8399963378906,81.0899963378906,1309600,80.2299270629883
2014-01-21,82.2900009155273,82.2900009155273,80.4499969482422,81.5100021362305,1297500,80.6454849243164
2014-01-22,81.9499969482422,82.120002746582,80.75,81.5899963378906,2602700,80.7246246337891
2014-01-23,80.9199981689453,84.1999969482422,80.379997253418,83.3199996948242,4130400,82.436279296875
2014-01-24,82.8199996948242,82.870002746582,79.0599975585938,79.5,2742300,78.6567916870117
2014-01-27,79.8600006103516,80.3000030517578,76.120002746582,78.2300033569336,1914200,77.4002685546875
2014-01-28,78.75,81.6399993896484,78.75,81.5599975585938,2289400,80.6949462890625
2014-01-29,80.7200012207031,81.3099975585938,79.0899963378906,79.9899978637695,1964400,79.1416015625
2014-01-30,81.0599975585938,82.6800003051758,80.2600021362305,81.5999984741211,1680400,80.7345275878906
2014-01-31,80.6999969482422,82.1399993896484,80.120002746582,80.9400024414062,1192900,80.0815277099609
2014-02-03,81.120002746582,81.5299987792969,74.3199996948242,74.4599990844727,4193000,73.6702575683594
2014-02-04,74.9499969482422,78.1399993896484,74.879997253418,76.870002746582,2380200,76.0546951293945
2014-02-05,76.9599990844727,77.4599990844727,75.4199981689453,76.8099975585938,1461700,75.9953231811523
2014-02-06,77.3399963378906,79.9499969482422,77.3099975585938,79.4499969482422,1713400,78.6073226928711
2014-02-07,79.870002746582,81.370002746582,79.6999969482422,80.5999984741211,1307400,79.7451324462891
2014-02-10,80.4400024414062,80.5599975585938,78.7300033569336,79.1800003051758,1259100,78.3401947021484
2014-02-11,79.4700012207031,82.3399963378906,79.4400024414062,81.9100036621094,1729800,81.0412445068359
2014-02-12,82.6999969482422,83.5699996948242,81.9100036621094,82.629997253418,1252800,81.7535934448242
2014-02-13,81.4300003051758,83.4199981689453,81.2200012207031,82.7099990844727,1190300,81.8327560424805
2014-02-14,82.4599990844727,83.6999969482422,82.3099975585938,83.3099975585938,1025600,82.426383972168
2014-02-18,83.9899978637695,85.5999984741211,83.9899978637695,85.1100006103516,1449700,84.2072982788086
2014-02-19,85.3600006103516,85.7099990844727,84.2699966430664,84.5899963378906,1254600,83.6928100585938
2014-02-20,84.5800018310547,87.25,84.0100021362305,86.7799987792969,1430500,85.8595809936523
2014-02-21,86.7699966430664,87.8199996948242,86.5500030517578,86.5899963378906,1233100,85.6716003417969
2014-02-24,87.0899963378906,88.7600021362305,87.0100021362305,87.4300003051758,1353300,86.5026931762695
2014-02-25,87.3099975585938,89.0999984741211,86.9899978637695,87.9000015258789,1069800,86.9677047729492
2014-02-26,88.3000030517578,88.379997253418,86,86.2099990844727,1945700,85.2956314086914
2014-02-27,86.2200012207031,88.5500030517578,86.0699996948242,88.0800018310547,2023300,87.1457977294922
2014-02-28,88.370002746582,89.0800018310547,87.6399993896484,88.3399963378906,1501500,87.4030303955078
2014-03-03,86.8099975585938,88.2600021362305,86.1999969482422,87.5,1288800,86.5719451904297
2014-03-04,89.4100036621094,91.0299987792969,88.7300033569336,90.5199966430664,2317700,89.5599212646484
2014-03-05,90.2600021362305,90.6900024414062,89.1699981689453,89.3300018310547,1471700,88.3825378417969
2014-03-06,89.8499984741211,90.4000015258789,88.3600006103516,88.5,1376900,87.5613403320312
2014-03-07,89.9100036621094,89.9100036621094,88.1699981689453,88.4899978637695,1849100,87.5514450073242
2014-03-10,90.620002746582,92.7900009155273,90.620002746582,91.8199996948242,2923200,90.8461303710938
2014-03-11,91.9899978637695,92.5999984741211,89.629997253418,89.9499969482422,1295600,88.9959564208984
2014-03-12,89.5,91.9199981689453,88.5,91.9199981689453,1464200,90.945068359375
2014-03-13,92.2200012207031,92.4499969482422,88.5999984741211,89.3099975585938,1785000,88.3627471923828
2014-03-14,88.9000015258789,91.2099990844727,88.9000015258789,90.0899963378906,1273400,89.1344757080078
2014-03-17,91.0400009155273,92.8399963378906,90.7600021362305,90.9100036621094,1478300,89.9457778930664
2014-03-18,91.0899963378906,92.1699981689453,90.5699996948242,91.879997253418,1537300,90.9054946899414
2014-03-19,91.9899978637695,93.3199996948242,91.3499984741211,92.6600036621094,1044200,91.6772232055664
2014-03-20,92.0899963378906,94.8300018310547,92.0500030517578,94.7600021362305,1834500,93.7549438476562
2014-03-21,95.1399993896484,96.5100021362305,94.5,94.9100036621094,3168000,93.9033584594727
2014-03-24,95.5999984741211,95.6699981689453,91.3000030517578,92.6900024414062,1672600,91.706901550293
2014-03-25,93.8499984741211,94,91.7600021362305,93.129997253418,1392000,92.1422348022461
2014-03-26,93.9100036621094,94.2300033569336,91.4400024414062,91.6800003051758,1460800,90.7076110839844
2014-03-27,91.5400009155273,92.129997253418,89.6999969482422,90.8300018310547,1751700,89.8666305541992
2014-03-28,91.3199996948242,93.1399993896484,90.5,92.4300003051758,1351300,91.4496612548828
2014-03-31,93.7399978637695,95.6699981689453,92.9700012207031,94.9400024414062,1391600,93.9330444335938
2014-04-01,95.1999969482422,96.7200012207031,95.0299987792969,95.9400024414062,1273300,94.9224395751953
2014-04-02,96.620002746582,96.6699981689453,94.8499984741211,95.0400009155273,1305500,94.031982421875
2014-04-03,94.75,95.8399963378906,93.4400024414062,94.5699996948242,1450600,93.5669555664062
2014-04-04,95.3600006103516,95.9400024414062,91.3099975585938,91.870002746582,1665700,90.8955993652344
2014-04-07,91.3499984741211,91.4400024414062,85.0100021362305,85.6600036621094,4117900,84.75146484375
2014-04-08,85.75,88.5999984741211,85.1100006103516,87.9000015258789,2781300,86.9677047729492
2014-04-09,88.6999969482422,91.4499969482422,88.0699996948242,90.9800033569336,1522900,90.0150375366211
2014-04-10,91.0699996948242,92.1900024414062,87.7600021362305,88.1699981689453,2217200,87.2348403930664
2014-04-11,87.7099990844727,89.379997253418,86.4100036621094,87.4100036621094,1857900,86.48291015625
2014-04-14,88.2600021362305,88.9300003051758,85.8000030517578,87.1800003051758,1893900,86.2553405761719
2014-04-15,88.0299987792969,88.8600006103516,85.879997253418,88.4899978637695,1914800,87.5514450073242
2014-04-16,90.0299987792969,91.6600036621094,89.6999969482422,91.4899978637695,2392200,90.5196228027344
2014-04-17,94.5,96,92.6100006103516,93.4700012207031,4058500,92.478630065918
2014-04-21,94.2799987792969,94.4300003051758,92.0500030517578,93.25,2246000,92.2609634399414
2014-04-22,93.6500015258789,96.4100036621094,93.4100036621094,96.0999984741211,2138700,95.0807266235352
2014-04-23,96.1500015258789,96.4700012207031,93.5999984741211,94.4599990844727,1703700,93.4581298828125
2014-04-24,96.0599975585938,96.120002746582,93.3600006103516,95.0199966430664,1443700,94.0121917724609
2014-04-25,94.2900009155273,94.5599975585938,92.1500015258789,92.3499984741211,1958600,91.3705062866211
2014-04-28,93.0599975585938,93.3899993896484,88.3600006103516,90.370002746582,2488200,89.4115142822266
2014-04-29,91.25,93.2099990844727,91.0100021362305,92.8899993896484,1699800,91.9047775268555
2014-04-30,92.6999969482422,93.8300018310547,91.8000030517578,93.8300018310547,1528800,92.8348083496094
2014-05-01,94.1600036621094,95.9899978637695,92.9700012207031,93.1699981689453,1973700,92.1818084716797
2014-05-02,93.1600036621094,94.5400009155273,92.5599975585938,94,1403400,93.0030059814453
2014-05-05,93.3899993896484,94.8600006103516,92.5599975585938,94.4499969482422,1188200,93.4482269287109
2014-05-06,93.9000015258789,94.6600036621094,93.3300018310547,93.4300003051758,1384300,92.4390563964844
2014-05-07,94.3099975585938,94.6999969482422,92.1500015258789,93.3399963378906,1543300,92.3500061035156
2014-05-08,93.1699981689453,95.4100036621094,92.5899963378906,92.8899993896484,1893100,91.9047775268555
2014-05-09,92.7099990844727,93.7099990844727,91.2900009155273,93.4700012207031,1216500,92.478630065918
2014-05-12,93.8899993896484,97.870002746582,93.8300018310547,97.6699981689453,1789600,96.6340789794922
2014-05-13,97.7900009155273,99.25,97.2200012207031,97.6500015258789,1406600,96.6142959594727
2014-05-14,97.4599990844727,98.7300033569336,96.620002746582,96.7300033569336,1075600,95.7040557861328
2014-05-15,96.0699996948242,96.7300033569336,91.9300003051758,94.4400024414062,2736500,93.438346862793
2014-05-16,94.3499984741211,96.1699981689453,93.1399993896484,95.3600006103516,1791400,94.3485870361328
2014-05-19,95.3000030517578,97.0999984741211,95.1699981689453,96.6100006103516,1469200,95.5853271484375
2014-05-20,96.5199966430664,97.7200012207031,95.3499984741211,96.379997253418,1582300,95.3577575683594
2014-05-21,96.7799987792969,98.4899978637695,96.5899963378906,97.4700012207031,1541600,96.4362030029297
2014-05-22,97.6500015258789,99.0899963378906,97.0699996948242,98.7799987792969,1449600,97.7323150634766
2014-05-23,98.9899978637695,99.9499969482422,98,99.8899993896484,1256000,98.8305358886719
2014-05-27,101.089996337891,102.480003356934,100.730003356934,101.269996643066,1552600,100.195899963379
2014-05-28,101.269996643066,101.76000213623,100.089996337891,100.930000305176,1332000,99.859504699707
2014-05-29,101.269996643066,101.51000213623,100.199996948242,101.51000213623,926200,100.43335723877
2014-05-30,101.629997253418,101.860000610352,100.309997558594,101.050003051758,4078300,99.9782409667969
2014-06-02,100.769996643066,101.730003356934,99.1900024414062,101.5,1249100,100.423461914062
2014-06-03,100.529998779297,102,100.150001525879,100.98999786377,960000,99.9188690185547
2014-06-04,101,102.440002441406,100.660003662109,102.209999084473,1471700,101.125923156738
2014-06-05,103.040000915527,106.730003356934,103,105.949996948242,1971800,104.82625579834
2014-06-06,105.769996643066,106.559997558594,105.120002746582,105.970001220703,1731400,104.846054077148
2014-06-09,105.529998779297,108.459999084473,105.529998779297,107.73999786377,1691500,106.597274780273
2014-06-10,107,107.5,105.330001831055,107.169998168945,1058300,106.033317565918
2014-06-11,105.98999786377,107.449996948242,104.800003051758,107.050003051758,1245000,105.914604187012
2014-06-12,106.550003051758,107,104.360000610352,105.01000213623,1414900,103.896240234375
2014-06-13,105.139999389648,105.930000305176,104.169998168945,105.389999389648,994100,104.272201538086
2014-06-16,104.690002441406,105.589996337891,103.879997253418,105.160003662109,1521500,104.044647216797
2014-06-17,103.199996948242,103.809997558594,101.800003051758,102.75,2201600,101.660202026367
2014-06-18,103.129997253418,104.860000610352,102.5,104.769996643066,1436100,103.65877532959
2014-06-19,104.849998474121,104.849998474121,103.389999389648,104.230003356934,968900,103.12451171875
2014-06-20,104.290000915527,105.339996337891,103.639999389648,105.25,3206900,104.133682250977
2014-06-23,106,106.419998168945,104.849998474121,105.370002746582,1087600,104.252410888672
2014-06-24,105.370002746582,106.599998474121,103.639999389648,103.709999084473,1236500,102.610015869141
2014-06-25,103.790000915527,105.650001525879,103.110000610352,105.580001831055,985300,104.460189819336
2014-06-26,105.580001831055,105.779998779297,103.930000305176,105.279998779297,689700,104.163368225098
2014-06-27,105.01000213623,105.680000305176,104.120002746582,104.889999389648,959500,103.77751159668
2014-06-30,104.980003356934,105.209999084473,104.139999389648,104.730003356934,1222600,103.619201660156
2014-07-01,105.440002441406,107.470001220703,104.98999786377,107.209999084473,1325900,106.072898864746
2014-07-02,106.75,108.389999389648,106.75,107.5,702300,106.359825134277
2014-07-03,108.449996948242,109.180000305176,107.949996948242,108.959999084473,489000,107.804336547852
2014-07-07,108.25,108.5,106.150001525879,106.360000610352,993700,105.231910705566
2014-07-08,106.389999389648,106.910003662109,104.849998474121,106.279998779297,1234500,105.152763366699
2014-07-09,106.629997253418,108.389999389648,106.599998474121,108.349998474121,999500,107.200805664062
2014-07-10,106.430000305176,108.540000915527,105.25,107.690002441406,1022900,106.547805786133
2014-07-11,107.339996337891,107.849998474121,106.160003662109,107.389999389648,704900,106.250991821289
2014-07-14,108.449996948242,109.599998474121,108.019996643066,109.5,1151800,108.33861541748
2014-07-15,109.51000213623,110,107.279998779297,107.660003662109,1495000,106.518127441406
2014-07-16,108.599998474121,108.860000610352,107.300003051758,108.230003356934,1777400,107.082084655762
2014-07-17,111.940002441406,114.949996948242,109,110.059997558594,3232800,108.89266204834
2014-07-18,110.51000213623,112.150001525879,110.099998474121,112.040000915527,1553900,110.851669311523
2014-07-21,111.080001831055,112.25,111.059997558594,111.779998779297,1040000,110.594421386719
2014-07-22,112.099998474121,113.959999084473,112.019996643066,113.330001831055,917300,112.127990722656
2014-07-23,113.940002441406,114,112.559997558594,112.769996643066,815400,111.573928833008
2014-07-24,113.069999694824,113.839996337891,112.330001831055,112.629997253418,830700,111.435409545898
2014-07-25,112.339996337891,113.180000305176,112.110000610352,112.690002441406,750700,111.494781494141
2014-07-28,112.949996948242,112.949996948242,110.669998168945,111.180000305176,960600,110.000793457031
2014-07-29,111.430000305176,112.379997253418,110.279998779297,110.459999084473,949800,109.288429260254
2014-07-30,111.629997253418,111.75,109.610000610352,110.550003051758,859800,109.377471923828
2014-07-31,108.870002746582,109.410003662109,104.540000915527,105.900001525879,2120700,104.776786804199
2014-08-01,104.639999389648,107.059997558594,103.599998474121,105.870002746582,1675700,104.747108459473
2014-08-04,106.199996948242,107.370002746582,105.150001525879,106.980003356934,982900,105.845336914062
2014-08-05,106.610000610352,107.440002441406,104.900001525879,105.769996643066,1082500,104.648170471191
2014-08-06,105.5,106.480003356934,104.669998168945,105.440002441406,1033600,104.321670532227
2014-08-07,106.430000305176,108.300003051758,104.800003051758,105.230003356934,1737000,104.113899230957
2014-08-08,105.25,107.319999694824,104.330001831055,107.25,970600,106.11247253418
2014-08-11,108.430000305176,110.360000610352,108.25,109.419998168945,1192400,108.259460449219
2014-08-12,109.23999786377,110.169998168945,108.730003356934,109.629997253418,789400,108.467224121094
2014-08-13,110.5,111.680000305176,109.769996643066,110.849998474121,990500,109.674285888672
2014-08-14,111.660003662109,112.089996337891,111.169998168945,111.550003051758,1085600,110.366859436035
2014-08-15,112.150001525879,112.470001220703,109.5,111.709999084473,1028200,110.525169372559
2014-08-18,112.639999389648,114.459999084473,112.389999389648,114.290000915527,1063100,113.07780456543
2014-08-19,114.900001525879,116.629997253418,114.669998168945,115.410003662109,976100,114.185928344727
2014-08-20,114.76000213623,116.98999786377,114.550003051758,116.699996948242,866100,115.46223449707
2014-08-21,116.809997558594,116.860000610352,115.23999786377,116.269996643066,863800,115.036804199219
2014-08-22,116.269996643066,117.970001220703,115.5,117.230003356934,716400,115.986633300781
2014-08-25,118.410003662109,119.180000305176,117.419998168945,117.980003356934,871500,116.728668212891
2014-08-26,118.290000915527,118.769996643066,117.5,118.330001831055,726600,117.07495880127
2014-08-27,118.160003662109,118.580001831055,116.690002441406,117.639999389648,786700,116.392272949219
2014-08-28,116.73999786377,117.48999786377,115.690002441406,117.099998474121,626500,115.858001708984
2014-08-29,117.800003051758,118.279998779297,117.230003356934,117.650001525879,577900,116.402168273926
2014-09-02,118.449996948242,119.5,117.559997558594,118.839996337891,1071700,117.579544067383
2014-09-03,119.440002441406,119.830001831055,117.629997253418,118.220001220703,912200,116.966125488281
2014-09-04,118.449996948242,119.790000915527,117.900001525879,118.300003051758,758100,117.045272827148
2014-09-05,118.169998168945,118.910003662109,117.110000610352,118.51000213623,691900,117.253051757812
2014-09-08,118.269996643066,119.01000213623,118.01000213623,118.300003051758,765300,117.045272827148
2014-09-09,118.110000610352,118.620002746582,115.220001220703,115.559997558594,1250800,114.334335327148
2014-09-10,115.769996643066,116.199996948242,113.290000915527,115.199996948242,1332700,113.978141784668
2014-09-11,114.730003356934,116.139999389648,114.029998779297,116.099998474121,1100700,114.868606567383
2014-09-12,116.419998168945,116.910003662109,115.629997253418,116.599998474121,1099300,115.363304138184
2014-09-15,117.5,118.849998474121,115.650001525879,116.290000915527,1631000,115.056594848633
2014-09-16,115.680000305176,118.040000915527,115.5,117.709999084473,1696200,116.461524963379
2014-09-17,118,118.48999786377,117.069999694824,117.639999389648,1025500,116.392272949219
2014-09-18,118.5,118.949996948242,117.209999084473,118.699996948242,1007000,117.441024780273
2014-09-19,119.680000305176,119.680000305176,116.699996948242,116.699996948242,15985500,115.46223449707
2014-09-22,116.970001220703,117.160003662109,114.569999694824,114.849998474121,2124700,113.631866455078
2014-09-23,114,114.720001220703,113,113.470001220703,1073200,112.266502380371
2014-09-24,113.230003356934,114.220001220703,112.349998474121,114.139999389648,1171300,112.929397583008
2014-09-25,113.879997253418,113.980003356934,110.769996643066,110.980003356934,1462000,109.802917480469
2014-09-26,110.98999786377,112.610000610352,110.73999786377,112.5,1265500,111.306793212891
2014-09-29,110.610000610352,112.779998779297,110.480003356934,112.519996643066,1034800,111.32657623291
2014-09-30,112.75,113.730003356934,110.879997253418,111.099998474121,1527600,109.92163848877
2014-10-01,110.919998168945,110.980003356934,103.430000305176,104.430000305176,3652900,103.322387695312
2014-10-02,104.349998474121,105.970001220703,101.51000213623,105.449996948242,2468000,104.331558227539
2014-10-03,106.129997253418,111.110000610352,106.080001831055,109.160003662109,2706000,108.002220153809
2014-10-06,109.620002746582,109.870002746582,106.580001831055,107.059997558594,1483800,105.924491882324
2014-10-07,104.139999389648,104.139999389648,99.1800003051758,99.2699966430664,4229700,98.2171096801758
2014-10-08,99.4000015258789,103.25,96.870002746582,103.120002746582,3527500,102.02628326416
2014-10-09,102.5,103.26000213623,97.7699966430664,97.9100036621094,2709500,96.8715438842773
2014-10-10,97.7900009155273,97.8600006103516,93.4700012207031,93.7399978637695,3277200,92.7457656860352
2014-10-13,93.9199981689453,94.9800033569336,90.1100006103516,90.3000030517578,2795700,89.3422546386719
2014-10-14,91.0199966430664,94.5999984741211,90.870002746582,92.4499969482422,2908100,91.4694366455078
2014-10-15,91.2699966430664,94.0800018310547,88.3399963378906,93.4300003051758,3109200,92.4390563964844
2014-10-16,93.5500030517578,100.900001525879,89.4300003051758,99.6399993896484,6522100,98.5831832885742
2014-10-17,103.389999389648,106.5,100.5,103.269996643066,3487900,102.174690246582
2014-10-20,102.5,104.26000213623,101.790000915527,104.01000213623,2719700,102.906845092773
2014-10-21,105.050003051758,109.220001220703,104.849998474121,108.650001525879,2713300,107.497627258301
2014-10-22,109.029998779297,109.150001525879,104.75,104.900001525879,2030800,103.787399291992
2014-10-23,107.01000213623,108.550003051758,106.400001525879,107.410003662109,1818000,106.270782470703
2014-10-24,107.690002441406,107.98999786377,106.050003051758,107.959999084473,1026900,106.814949035645
2014-10-27,107.330001831055,107.370002746582,104.730003356934,106.160003662109,1412100,105.034034729004
2014-10-28,106.680000305176,108.870002746582,106.410003662109,108.73999786377,1426100,107.586669921875
2014-10-29,108.779998779297,109.98999786377,106.059997558594,107.160003662109,1493900,106.0234375
2014-10-30,106.680000305176,107.629997253418,105.209999084473,106.120002746582,1372000,104.99446105957
2014-10-31,108.01000213623,110.389999389648,107.519996643066,110.059997558594,1770900,108.89266204834
2014-11-03,109.919998168945,113.610000610352,109.900001525879,111.809997558594,1663000,110.62410736084
2014-11-04,111.040000915527,111.290000915527,107.629997253418,109.599998474121,1598800,108.437545776367
2014-11-05,110.889999389648,112.5,110.419998168945,111.169998168945,1276700,109.99089050293
2014-11-06,111.410003662109,114.019996643066,111.110000610352,113.76000213623,1369800,112.553428649902
2014-11-07,113.559997558594,114.949996948242,112.849998474121,113.389999389648,1358000,112.187355041504
2014-11-10,113.709999084473,114.940002441406,113.309997558594,113.699996948242,957300,112.49405670166
2014-11-11,114,115.230003356934,112.669998168945,113.980003356934,975000,112.771095275879
2014-11-12,113.319999694824,115.080001831055,112.940002441406,114.430000305176,999900,113.216316223145
2014-11-13,114.029998779297,114.709999084473,112.620002746582,113.550003051758,1164400,112.345657348633
2014-11-14,113.309997558594,115.26000213623,113.089996337891,115.169998168945,1113300,113.948463439941
2014-11-17,114.319999694824,114.680000305176,112.290000915527,113.01000213623,1203900,111.811378479004
2014-11-18,113.169998168945,114.599998474121,112.569999694824,114.169998168945,877300,112.959075927734
2014-11-19,113.769996643066,114.5,112.5,114.300003051758,895800,113.087699890137
2014-11-20,113.629997253418,114.839996337891,112.900001525879,114.519996643066,750700,113.305358886719
2014-11-21,115.830001831055,116.819999694824,114.330001831055,114.709999084473,1163200,113.493354797363
2014-11-24,115,116.529998779297,113.75,115.73999786377,1161200,114.512420654297
2014-11-25,115.73999786377,119.120002746582,115.73999786377,119.019996643066,1791000,117.757629394531
2014-11-26,118.610000610352,119.349998474121,117.709999084473,118.699996948242,970600,117.441024780273
2014-11-28,118.5,118.5,111.330001831055,113.309997558594,1554500,112.108200073242
2014-12-01,111.819999694824,112.25,103.849998474121,106.370002746582,3768000,105.241813659668
2014-12-02,107.190002441406,109.349998474121,107.069999694824,108.73999786377,1997400,107.586669921875
2014-12-03,109.569999694824,113.209999084473,108.910003662109,112.51000213623,1803300,111.316688537598
2014-12-04,112.220001220703,113.529998779297,110.720001220703,113.349998474121,1537900,112.14778137207
2014-12-05,115.169998168945,116.290000915527,112.959999084473,114.540000915527,1465800,113.325157165527
2014-12-08,113.98999786377,114.230003356934,109.349998474121,110.839996337891,1490700,109.664390563965
2014-12-09,108.910003662109,109.379997253418,106.370002746582,109.309997558594,2397400,108.150619506836
2014-12-10,109.349998474121,111.169998168945,107.589996337891,108.209999084473,2045200,107.062286376953
2014-12-11,108.389999389648,110.339996337891,106.25,106.529998779297,1846200,105.400108337402
2014-12-12,105.019996643066,105.029998779297,99.5800018310547,99.6800003051758,3356700,98.6227645874023
2014-12-15,101.01000213623,102.639999389648,98.8099975585938,99.4599990844727,2561100,98.4050979614258
2014-12-16,98.7300033569336,104.349998474121,98.2600021362305,99.7099990844727,3449300,98.6524429321289
2014-12-17,99.75,100.23999786377,97,99.1900024414062,4814600,98.1379623413086
2014-12-18,101.419998168945,103.209999084473,99.1699981689453,100.76000213623,2703900,99.6913070678711
2014-12-19,101.040000915527,101.860000610352,99.6699981689453,101.330001831055,3073700,100.255264282227
2014-12-22,101.669998168945,102.940002441406,101.01000213623,102.370002746582,1354700,101.284233093262
2014-12-23,102.730003356934,105.440002441406,102.589996337891,104.680000305176,1337600,103.569725036621
2014-12-24,104.730003356934,106.029998779297,104.190002441406,104.839996337891,667100,103.728034973145
2014-12-26,104.98999786377,106.800003051758,104.98999786377,106.029998779297,847400,104.905410766602
2014-12-29,105.889999389648,106.419998168945,105.23999786377,105.690002441406,736400,104.569023132324
2014-12-30,105.209999084473,105.769996643066,103.550003051758,104.120002746582,1029800,103.015678405762
2014-12-31,104.599998474121,104.599998474121,101.870002746582,102.01000213623,1361800,100.92805480957
2015-01-02,103.110000610352,103.849998474121,100.459999084473,103.589996337891,1321800,102.49129486084
2015-01-05,102.680000305176,102.819999694824,90.9800033569336,92.25,5609000,91.2715682983398
2015-01-06,92.6500015258789,92.8399963378906,86.2799987792969,89.3899993896484,6799400,88.4419021606445
