"Fecha","EL.Open","EL.High","EL.Low","EL.Close","EL.Volume","EL.Adjusted"
2014-02-20,67.620002746582,68.0999984741211,67.4000015258789,67.8600006103516,1867100,60.9879493713379
2014-02-21,67.8499984741211,68.5,67.5899963378906,67.6500015258789,1397400,60.7991905212402
2014-02-24,67.6100006103516,68.4800033569336,67.4899978637695,67.9000015258789,1373300,61.0238914489746
2014-02-25,68.0699996948242,68.1399993896484,67.1500015258789,67.4800033569336,3757700,60.6464347839355
2014-02-26,68.2600021362305,68.7200012207031,67.8600006103516,67.9800033569336,2464300,61.2774200439453
2014-02-27,67.5299987792969,68.0100021362305,67.3499984741211,67.5999984741211,1989600,60.9348678588867
2014-02-28,67.8199996948242,69.5,67.7300033569336,68.8399963378906,3054400,62.052604675293
2014-03-03,68.4599990844727,68.7399978637695,68.0599975585938,68.5599975585938,1632800,61.8002243041992
2014-03-04,69.6999969482422,70.620002746582,69.0899963378906,69.7300033569336,1601300,62.8548774719238
2014-03-05,69.5299987792969,69.5999984741211,69,69.2699966430664,3033900,62.4402122497559
2014-03-06,69.2900009155273,69.5800018310547,68.9899978637695,69.0400009155273,1271900,62.2328758239746
2014-03-07,69.4100036621094,70.25,69.1500015258789,70.0199966430664,1901200,63.1162605285645
2014-03-10,69.8000030517578,70.1999969482422,69.4400024414062,70.1999969482422,1464400,63.2784996032715
2014-03-11,70.1999969482422,70.4700012207031,69.6800003051758,70.1100006103516,2205800,63.1973915100098
2014-03-12,69.620002746582,70.370002746582,69.5999984741211,70.1999969482422,1680600,63.2784996032715
2014-03-13,70.2600021362305,70.4400024414062,69.5800018310547,69.7799987792969,2149700,62.8999176025391
2014-03-14,69.75,69.879997253418,68.9199981689453,69.3000030517578,2462300,62.4672813415527
2014-03-17,69.6900024414062,70.4199981689453,69.6500015258789,69.9499969482422,1902400,63.0531806945801
2014-03-18,70.0299987792969,70.6100006103516,69.9700012207031,70.120002746582,1237200,63.2064094543457
2014-03-19,70.0199966430664,70.2300033569336,69.2099990844727,69.6900024414062,1628500,62.8188133239746
2014-03-20,69.5400009155273,69.5400009155273,68.8399963378906,69.120002746582,1441400,62.3050079345703
2014-03-21,69.4599990844727,69.6399993896484,68.2799987792969,68.370002746582,3006800,61.6289596557617
2014-03-24,68.5699996948242,68.879997253418,67.0899963378906,67.3000030517578,2707100,60.6644554138184
2014-03-25,67.3899993896484,67.7200012207031,66.8399963378906,67.370002746582,2849400,60.7275619506836
2014-03-26,67.5999984741211,67.7699966430664,67.1900024414062,67.2300033569336,3309800,60.6013641357422
2014-03-27,67.2300033569336,67.9100036621094,67,67.2300033569336,2433300,60.6013641357422
2014-03-28,67.2600021362305,67.4499969482422,66.370002746582,66.7300033569336,2866400,60.150634765625
2014-03-31,67.3399963378906,67.3600006103516,66.5400009155273,66.879997253418,2689200,60.2858543395996
2014-04-01,67.5199966430664,68.2900009155273,67.2200012207031,68.2600021362305,4578000,61.5297889709473
2014-04-02,68.5199966430664,68.7600021362305,68,68.0899963378906,1997700,61.3765487670898
2014-04-03,68.2699966430664,68.620002746582,67.9499969482422,68.2099990844727,4221100,61.484733581543
2014-04-04,68.370002746582,68.5,66.8199996948242,66.9800033569336,2122000,60.3760185241699
2014-04-07,66.9700012207031,67.5,66.8600006103516,67.3000030517578,6167900,60.6644554138184
2014-04-08,68.25,70.2900009155273,68,69.5299987792969,4789300,62.6745910644531
2014-04-09,69.870002746582,69.9499969482422,69.0199966430664,69.7099990844727,2464100,62.8368339538574
2014-04-10,69.5999984741211,70.1999969482422,68.7799987792969,68.9199981689453,1663400,62.1247177124023
2014-04-11,68.4100036621094,68.9899978637695,68.0699996948242,68.1800003051758,2547100,61.457691192627
2014-04-14,68.5199966430664,69.1999969482422,68.3600006103516,69.1800003051758,1970200,62.3590698242188
2014-04-15,69.8300018310547,70.8300018310547,69.3000030517578,70.8000030517578,2790800,63.8193626403809
2014-04-16,71.1999969482422,72.1500015258789,70.9599990844727,72.0899963378906,2782700,64.982177734375
2014-04-17,71.8899993896484,72.2799987792969,71.2300033569336,72.1500015258789,3037200,65.036247253418
2014-04-21,71.9000015258789,71.9700012207031,71.4100036621094,71.9000015258789,1131600,64.8109283447266
2014-04-22,72.1699981689453,72.4300003051758,71.6900024414062,72.0999984741211,1447800,64.9911956787109
2014-04-23,72,72.1800003051758,71.379997253418,71.6699981689453,1938100,64.6035766601562
2014-04-24,71.7600021362305,72.1399993896484,71.5,72.0899963378906,1022200,64.982177734375
2014-04-25,72.0199966430664,72.2600021362305,71.5800018310547,72.1999969482422,1395300,65.0813293457031
2014-04-28,72.2799987792969,72.7699966430664,71.5,71.9000015258789,2506300,64.8109283447266
2014-04-29,72.0800018310547,72.9899978637695,71.9100036621094,72.9300003051758,2387100,65.7393493652344
2014-04-30,72.6999969482422,72.9199981689453,72.2099990844727,72.5699996948242,1712400,65.4148559570312
2014-05-01,72.2099990844727,72.4899978637695,71.5,72.1900024414062,2514000,65.0723037719727
2014-05-02,74.2900009155273,76.2399978637695,73.9700012207031,75.620002746582,7079400,68.1641311645508
2014-05-05,74.75,75.1800003051758,73.7200012207031,74.0599975585938,3357300,66.757926940918
2014-05-06,73.6800003051758,73.75,73.0500030517578,73.5500030517578,2943400,66.298210144043
2014-05-07,73.6399993896484,73.9899978637695,73.3300018310547,73.6900024414062,2356200,66.4244384765625
2014-05-08,73.6900024414062,73.9800033569336,73.2799987792969,73.3199996948242,1845600,66.0909118652344
2014-05-09,73.2699966430664,73.5500030517578,72.9700012207031,73.2399978637695,1986100,66.0187759399414
2014-05-12,73.5,73.7300033569336,73.4100036621094,73.629997253418,1120800,66.3703231811523
2014-05-13,73.3199996948242,73.9800033569336,73.1999969482422,73.9300003051758,1474500,66.640754699707
2014-05-14,73.8499984741211,74.1600036621094,73.4899978637695,73.6800003051758,1021200,66.4154434204102
2014-05-15,73.3499984741211,73.5,72.6500015258789,73.0699996948242,1308100,65.8655471801758
2014-05-16,73.1699981689453,73.5400009155273,73.1100006103516,73.1600036621094,1976100,65.9466857910156
2014-05-19,73.2300033569336,74.120002746582,73.1999969482422,74.0199966430664,1229000,66.7218551635742
2014-05-20,74.0299987792969,74.3300018310547,73.6800003051758,73.879997253418,1048700,66.5956954956055
2014-05-21,74.1100006103516,74.370002746582,73.8099975585938,74.120002746582,981100,66.8120269775391
2014-05-22,74.0899963378906,75.0599975585938,74.0500030517578,74.9100036621094,1752700,67.5241165161133
2014-05-23,74.8300018310547,75.1999969482422,74.629997253418,74.9000015258789,1149500,67.5151062011719
2014-05-27,74.9199981689453,75.6500015258789,74.8399963378906,75.5800018310547,1429300,68.128044128418
2014-05-28,75.379997253418,76.1900024414062,75.3600006103516,75.6500015258789,2350000,68.3721008300781
2014-05-29,76.0999984741211,76.5199966430664,75.870002746582,76.5100021362305,1974200,69.1493682861328
2014-05-30,76.1900024414062,76.7399978637695,76.1600036621094,76.620002746582,1235400,69.2487640380859
2014-06-02,76.5999984741211,77,76.370002746582,76.75,1263200,69.3662490844727
2014-06-03,76.7300033569336,76.7300033569336,76.0599975585938,76.6900024414062,1530000,69.3120574951172
2014-06-04,76.4400024414062,76.5299987792969,75.8099975585938,76.4599990844727,1822700,69.1041564941406
2014-06-05,76.4100036621094,76.8099975585938,76.0999984741211,76.5999984741211,1126400,69.2307281494141
2014-06-06,76.9000015258789,77.3399963378906,76.6500015258789,76.7699966430664,1010500,69.3843460083008
2014-06-09,76.6399993896484,76.8000030517578,76.3600006103516,76.5,1125200,69.1403274536133
2014-06-10,76.4400024414062,76.6699981689453,76.0899963378906,76.4199981689453,993300,69.0680236816406
2014-06-11,76.3899993896484,76.6800003051758,76.2200012207031,76.5599975585938,980300,69.1945495605469
2014-06-12,76.7399978637695,77.2300033569336,76.3600006103516,76.6999969482422,1671300,69.3210830688477
2014-06-13,76.5999984741211,76.7600021362305,75.7699966430664,76.4899978637695,1881500,69.1312637329102
2014-06-16,76.4700012207031,76.5699996948242,75.7600021362305,75.9100036621094,1384500,68.6071014404297
2014-06-17,75.9599990844727,76.2200012207031,75.0400009155273,75.25,1576200,68.0105590820312
2014-06-18,75.3399963378906,76.1600036621094,75.1399993896484,76.129997253418,1211000,68.8059158325195
2014-06-19,76.0500030517578,76.8300018310547,75.2699966430664,76.5199966430664,2030200,69.1584243774414
2014-06-20,76.5,76.7099990844727,75.370002746582,75.75,1986400,68.4624710083008
2014-06-23,75.75,75.8199996948242,74.5299987792969,74.8300018310547,1548000,67.6309967041016
2014-06-24,74.8600006103516,75.1900024414062,74.5,74.5199966430664,801800,67.3507995605469
2014-06-25,74.4400024414062,75.0599975585938,74.3099975585938,75,1149700,67.7846374511719
2014-06-26,74.2600021362305,74.7200012207031,73.8199996948242,74.5999984741211,1379600,67.4231109619141
2014-06-27,74.5699996948242,74.9899978637695,74.5,74.7099990844727,1050000,67.5225296020508
2014-06-30,74.9499969482422,75.4400024414062,74.1699981689453,74.2600021362305,1571200,67.1158294677734
2014-07-01,74.5400009155273,74.5400009155273,74.0500030517578,74.2300033569336,2067400,67.0886764526367
2014-07-02,74.2399978637695,74.370002746582,73.7099990844727,73.9599990844727,1457000,66.8446807861328
2014-07-03,74.0899963378906,75.2200012207031,74.0899963378906,74.9700012207031,1158300,67.7575225830078
2014-07-07,74.75,74.870002746582,74.3600006103516,74.8099975585938,959700,67.6128997802734
2014-07-08,74.5400009155273,74.8300018310547,73.7099990844727,74.0599975585938,1546500,66.93505859375
2014-07-09,74.1999969482422,74.9100036621094,74.0100021362305,74.6699981689453,1390100,67.4863586425781
2014-07-10,74.0199966430664,74.8600006103516,74.0199966430664,74.6900024414062,1414900,67.5044555664062
2014-07-11,74.6600036621094,74.8399963378906,74.2699966430664,74.5,1179200,67.3327255249023
2014-07-14,75.0299987792969,76,75.0299987792969,75.379997253418,1574800,68.1280517578125
2014-07-15,75.3099975585938,76.2300033569336,75.3000030517578,75.7300033569336,2427600,68.4443969726562
2014-07-16,75.8099975585938,76.0500030517578,75.0599975585938,75.1399993896484,1564700,67.9111557006836
2014-07-17,75.2200012207031,75.4400024414062,74.4499969482422,74.4899978637695,1169600,67.3236999511719
2014-07-18,74.6900024414062,76.0800018310547,74.3399963378906,76.0800018310547,1778400,68.7607421875
2014-07-21,75.5299987792969,75.7099990844727,74.9000015258789,75.4199981689453,1244000,68.1642150878906
2014-07-22,75.7600021362305,76.3600006103516,75.2699966430664,76.2399978637695,1905300,68.9053192138672
2014-07-23,76.1999969482422,76.2399978637695,75.5500030517578,75.9400024414062,1619300,68.6341857910156
2014-07-24,76.0899963378906,76.4100036621094,75.620002746582,75.9100036621094,1602800,68.6071014404297
2014-07-25,75.5999984741211,75.9599990844727,75.3000030517578,75.6699981689453,957400,68.3901519775391
2014-07-28,75.8000030517578,75.870002746582,74.6399993896484,74.9300003051758,1327000,67.7213745117188
2014-07-29,74.879997253418,75.4000015258789,74.3600006103516,74.3899993896484,994000,67.2333145141602
2014-07-30,74.4700012207031,74.7099990844727,73.6900024414062,74.2699966430664,1891500,67.124870300293
2014-07-31,74.0199966430664,74.4000015258789,73.2399978637695,73.4599990844727,2010100,66.3927917480469
2014-08-01,73.4899978637695,74.2699966430664,72.8300018310547,73.870002746582,1814400,66.7633590698242
2014-08-04,74.2300033569336,74.6900024414062,73.7200012207031,74.2200012207031,1072500,67.0796585083008
2014-08-05,74.1699981689453,74.3399963378906,73.6699981689453,73.9499969482422,1163600,66.8356323242188
2014-08-06,73.9899978637695,75.1699981689453,73.7699966430664,74.2600021362305,2353400,67.1158294677734
2014-08-07,74.6500015258789,74.7399978637695,73.0800018310547,73.1999969482422,2216600,66.1577682495117
2014-08-08,73.2200012207031,74.2399978637695,72.8499984741211,74.1999969482422,1909400,67.0616149902344
2014-08-11,74.5899963378906,75.9100036621094,74.5100021362305,75.5,1403000,68.2365112304688
2014-08-12,75.25,75.879997253418,74.9599990844727,75.370002746582,1183800,68.1190490722656
2014-08-13,75.5199966430664,75.8300018310547,74.9499969482422,75.1500015258789,1184500,67.9201889038086
2014-08-14,75.370002746582,76.2699966430664,75.1699981689453,75.9000015258789,2275700,68.5980606079102
2014-08-15,75.4400024414062,76.6999969482422,74.5,76.1600036621094,3086000,68.8330154418945
2014-08-18,76.8899993896484,77.25,76.5100021362305,76.7900009155273,2042800,69.4024353027344
2014-08-19,76.6699981689453,76.8000030517578,76.0299987792969,76.6399993896484,1700100,69.266845703125
2014-08-20,76.2799987792969,76.9899978637695,76.25,76.5800018310547,1250900,69.212646484375
2014-08-21,76.5500030517578,77.0699996948242,76.2399978637695,76.2699966430664,1725100,68.9324493408203
2014-08-22,76.3399963378906,76.7900009155273,76.2699966430664,76.2900009155273,1329600,68.9505233764648
2014-08-25,76.7799987792969,77.3899993896484,76.7300033569336,77.1900024414062,1194000,69.7639389038086
2014-08-26,77.1500015258789,77.6600036621094,77.0899963378906,77.2399978637695,1295300,69.8091278076172
2014-08-27,77.2300033569336,77.25,76.6699981689453,77.0100021362305,1050800,69.7819442749023
2014-08-28,76.620002746582,76.9700012207031,76.5500030517578,76.6600036621094,731200,69.4648132324219
2014-08-29,76.7200012207031,77.0100021362305,76.370002746582,76.8300018310547,1005600,69.6188430786133
2014-09-02,76.6800003051758,76.8899993896484,76.4599990844727,76.8399963378906,1401500,69.6278839111328
2014-09-03,77.129997253418,77.2399978637695,76.2200012207031,76.2300033569336,1365600,69.0751571655273
2014-09-04,76.25,77.0500030517578,76.120002746582,76.6500015258789,1085300,69.4557113647461
2014-09-05,76.5899963378906,76.9300003051758,76.0400009155273,76.7799987792969,1256500,69.5735397338867
2014-09-08,76.4499969482422,76.4800033569336,75.25,75.5899963378906,1632300,68.4952163696289
2014-09-09,75.370002746582,75.3899993896484,74.2099990844727,74.4100036621094,1748400,67.4259948730469
2014-09-10,74.4400024414062,75.0899963378906,74.0299987792969,74.9000015258789,1127700,67.8700180053711
2014-09-11,74.4700012207031,74.8300018310547,74.0599975585938,74.7399978637695,1718700,67.7250061035156
2014-09-12,74.9000015258789,75.3199996948242,74.2600021362305,74.4800033569336,1805000,67.489387512207
2014-09-15,74.3899993896484,74.7399978637695,74.0599975585938,74.4300003051758,1434400,67.4441146850586
2014-09-16,74.3000030517578,75.1999969482422,74.0599975585938,74.7300033569336,865000,67.7159576416016
2014-09-17,74.6999969482422,75.0500030517578,74.3600006103516,74.6900024414062,1098400,67.6797027587891
2014-09-18,74.8099975585938,75.3000030517578,74.6999969482422,74.9599990844727,1153400,67.9243469238281
2014-09-19,75.370002746582,75.8600006103516,75.2399978637695,75.4300003051758,5483000,68.3502655029297
2014-09-22,75.5400009155273,76.0699996948242,74.9700012207031,75.25,1261300,68.187141418457
2014-09-23,74.9599990844727,75.1900024414062,74.3899993896484,74.4300003051758,1593400,67.4441146850586
2014-09-24,74.629997253418,75.2699966430664,74.5299987792969,75.120002746582,1131700,68.0693359375
2014-09-25,74.8600006103516,74.9499969482422,74,74,1216100,67.0544662475586
2014-09-26,74.1699981689453,74.8499984741211,73.9199981689453,74.5999984741211,938400,67.5981597900391
2014-09-29,74.0500030517578,74.7799987792969,73.9700012207031,74.7099990844727,1364000,67.6977996826172
2014-09-30,74.4300003051758,75.0100021362305,74.3199996948242,74.7200012207031,1741400,67.7068939208984
2014-10-01,74.379997253418,74.5400009155273,73.9800033569336,74.25,2336300,67.2809829711914
2014-10-02,73.879997253418,74.2399978637695,73.5699996948242,73.6999969482422,2022600,66.7826309204102
2014-10-03,74.120002746582,74.5,73.7399978637695,74.1100006103516,1189300,67.1541519165039
2014-10-06,74.1600036621094,74.3199996948242,73.5599975585938,74.0500030517578,1270100,67.0997772216797
2014-10-07,73.6800003051758,75.1500015258789,73.5899963378906,74.1399993896484,1931300,67.1813278198242
2014-10-08,74.25,74.8600006103516,73.8300018310547,74.7399978637695,1526500,67.7250061035156
2014-10-09,74.620002746582,74.9599990844727,73.4499969482422,73.6100006103516,1680200,66.7010726928711
2014-10-10,73.6399993896484,73.7399978637695,72.6100006103516,72.6500015258789,1957800,65.831169128418
2014-10-13,72.4000015258789,72.5999984741211,70.9199981689453,71.0199966430664,2074400,64.3541564941406
2014-10-14,71.3000030517578,72.1600036621094,70.9599990844727,71.8899993896484,2233000,65.1425170898438
2014-10-15,71.5,72.5400009155273,70.1800003051758,71.5999984741211,2374800,64.8797225952148
2014-10-16,70.5100021362305,72.2699966430664,70.5100021362305,71.7799987792969,1708700,65.042839050293
2014-10-17,72.4700012207031,72.629997253418,71.8000030517578,72.1800003051758,1950500,65.4052963256836
2014-10-20,72.1399993896484,73.2900009155273,71.8899993896484,73.1100006103516,1223500,66.2480010986328
2014-10-21,73.4400024414062,74.6900024414062,73.2600021362305,74.6600036621094,1137500,67.6525192260742
2014-10-22,74.9000015258789,75.5,74.4199981689453,74.4400024414062,1428900,67.4531860351562
2014-10-23,74.75,74.9599990844727,74.0999984741211,74.2300033569336,1471400,67.2628860473633
2014-10-24,74.5199966430664,74.6600036621094,74.0599975585938,74.3499984741211,1402700,67.3716049194336
2014-10-27,74.2099990844727,74.9599990844727,74.0800018310547,74.5199966430664,1105300,67.5256423950195
2014-10-28,74.8600006103516,75.1399993896484,74.4199981689453,75.0699996948242,938800,68.0240249633789
2014-10-29,75.0400009155273,75.4100036621094,74.3899993896484,74.7200012207031,1215300,67.7068939208984
2014-10-30,74.5500030517578,75.1399993896484,74.0699996948242,74.9400024414062,944700,67.9062271118164
2014-10-31,75.5100021362305,75.6900024414062,74.8499984741211,75.1800003051758,1532600,68.1237182617188
2014-11-03,75.4000015258789,76,75.120002746582,75.9599990844727,2887500,68.8304901123047
2014-11-04,73.1500015258789,73.9199981689453,71.9599990844727,72,4669900,65.2421722412109
2014-11-05,72.2600021362305,72.3899993896484,70.9700012207031,71.1999969482422,4355600,64.5172500610352
2014-11-06,70.9800033569336,72.1900024414062,70.9800033569336,71.8300018310547,3857300,65.088134765625
2014-11-07,71.2600021362305,72.620002746582,70.9599990844727,72.5800018310547,2815600,65.7677383422852
2014-11-10,72.6100006103516,73.4300003051758,72.3199996948242,72.8300018310547,1564700,65.9942855834961
2014-11-11,72.7200012207031,73.1500015258789,72.5400009155273,72.6999969482422,1255500,65.8764724731445
2014-11-12,72.5299987792969,72.8899993896484,72.2799987792969,72.620002746582,1342900,65.8039932250977
2014-11-13,72.5,72.9599990844727,71.75,72.5500030517578,2470200,65.7405700683594
2014-11-14,72.5199966430664,72.5599975585938,71.120002746582,71.3300018310547,2244600,64.6350555419922
2014-11-17,71.3000030517578,71.379997253418,70.8000030517578,71.120002746582,1656600,64.4447937011719
2014-11-18,71.0599975585938,72.4000015258789,71.0599975585938,72.0299987792969,2896900,65.2693862915039
2014-11-19,71.9300003051758,72.8300018310547,71.5500030517578,72.8099975585938,1646500,65.9761581420898
2014-11-20,72.7799987792969,73.5199966430664,72.4599990844727,72.8499984741211,1705100,66.0124053955078
2014-11-21,73.5999984741211,73.870002746582,73.0400009155273,73.0400009155273,2339300,66.1845626831055
2014-11-24,73.5699996948242,73.9300003051758,72.7099990844727,72.7600021362305,1534800,65.9308395385742
2014-11-25,72.9100036621094,73.7799987792969,72.6800003051758,73.2600021362305,2253100,66.6036224365234
2014-11-26,73.2300033569336,73.6399993896484,72.879997253418,73.2099990844727,861500,66.5581436157227
2014-11-28,73.3600006103516,74.3199996948242,73.1699981689453,74.1399993896484,1097600,67.4036560058594
2014-12-01,73.6900024414062,74.2900009155273,73.5800018310547,73.7399978637695,1486300,67.0399932861328
2014-12-02,73.7399978637695,74.3199996948242,73.5599975585938,74.2600021362305,1475800,67.5127258300781
2014-12-03,73.9899978637695,74.6900024414062,73.4899978637695,74.6100006103516,2570100,67.8309326171875
2014-12-04,74.3199996948242,74.75,73.9100036621094,74.3600006103516,1708500,67.6036682128906
2014-12-05,74.25,74.6699981689453,74.0199966430664,74.6600036621094,1594100,67.8764190673828
2014-12-08,74.5899963378906,74.7799987792969,73.879997253418,74.2300033569336,1237800,67.4854888916016
2014-12-09,73.8499984741211,74.6699981689453,73.3600006103516,74.6399993896484,1220200,67.8582382202148
2014-12-10,74.2300033569336,74.4400024414062,73.4199981689453,73.4499969482422,1642000,66.7763671875
2014-12-11,74.3399963378906,74.7099990844727,73.8600006103516,74.0100021362305,1376600,67.2854614257812
2014-12-12,73.6100006103516,74.129997253418,72.870002746582,73.0299987792969,1386200,66.3945159912109
