"Fecha","MPWR.Open","MPWR.High","MPWR.Low","MPWR.Close","MPWR.Volume","MPWR.Adjusted"
2014-01-28,33.4500007629395,33.5999984741211,33.0400009155273,33.4099998474121,178000,30.4530258178711
2014-01-29,33.1199989318848,33.75,32.9900016784668,33.1300010681152,137800,30.1978168487549
2014-01-30,33.4300003051758,33.9099998474121,33.0699996948242,33.4500007629395,152900,30.4894771575928
2014-01-31,32.810001373291,33.4099998474121,32.5999984741211,32.689998626709,374600,29.7967548370361
2014-02-03,32.6599998474121,32.8699989318848,32.0400009155273,32.3800010681152,315600,29.5141830444336
2014-02-04,32.189998626709,32.4099998474121,31.4200000762939,31.5799999237061,429500,28.7849922180176
2014-02-05,31.4799995422363,31.4799995422363,30.7900009155273,31.3600006103516,274500,28.5844631195068
2014-02-06,31.2700004577637,32.4099998474121,31.2700004577637,32.4099998474121,769300,29.5415325164795
2014-02-07,33,34.9300003051758,32.0099983215332,33.9900016784668,499900,30.9816913604736
2014-02-10,33.2000007629395,34.2299995422363,33.2000007629395,34.0800018310547,338900,31.0637302398682
2014-02-11,34.2200012207031,34.939998626709,34.0999984741211,34.3499984741211,320700,31.30983543396
2014-02-12,34.3300018310547,34.8899993896484,34.0900001525879,34.7400016784668,215000,31.6653118133545
2014-02-13,34.5400009155273,35.2900009155273,34.5400009155273,35.1800003051758,387100,32.0663719177246
2014-02-14,35.2000007629395,35.2999992370605,34.9199981689453,35.0900001525879,229200,31.9843330383301
2014-02-18,35.0400009155273,35.2999992370605,34.8600006103516,35.0299987792969,221200,31.929651260376
2014-02-19,34.8400001525879,35.1800003051758,34.2900009155273,34.3600006103516,323900,31.3189373016357
2014-02-20,34.3600006103516,35.0699996948242,34.0900001525879,34.9599990844727,153600,31.8658294677734
2014-02-21,35.189998626709,35.189998626709,34.4500007629395,34.5900001525879,173400,31.5285873413086
2014-02-24,34.7299995422363,35.9700012207031,34.7299995422363,35.75,504700,32.5859260559082
2014-02-25,35.8600006103516,36.1399993896484,35.4900016784668,35.7900009155273,298700,32.6223754882812
2014-02-26,35.8600006103516,36.8899993896484,35.8600006103516,36.4099998474121,376000,33.1875076293945
2014-02-27,36.1500015258789,36.4900016784668,36.0299987792969,36.25,165200,33.0416641235352
2014-02-28,36.2900009155273,36.7200012207031,35.7099990844727,35.8400001525879,268100,32.6679611206055
2014-03-03,35.5299987792969,35.7999992370605,34.9799995422363,35.4900016784668,255400,32.3489303588867
2014-03-04,35.9500007629395,37.4099998474121,35.9500007629395,37.0800018310547,462500,33.7982139587402
2014-03-05,37.0900001525879,37.4900016784668,36.7099990844727,37.0299987792969,187100,33.7526397705078
2014-03-06,37.2400016784668,37.2700004577637,36.6800003051758,36.9799995422363,326300,33.7070541381836
2014-03-07,37.2099990844727,37.2400016784668,36.5900001525879,36.9300003051758,157500,33.661491394043
2014-03-10,36.9199981689453,37.1699981689453,36.3699989318848,36.7999992370605,215800,33.5429878234863
2014-03-11,37.0400009155273,37.1599998474121,36.3699989318848,36.5999984741211,147900,33.3606910705566
2014-03-12,36.689998626709,37.2799987792969,36.6500015258789,37,250900,33.7252922058105
2014-03-13,37.25,37.7200012207031,36.6800003051758,37,279100,33.7252922058105
2014-03-14,37.060001373291,38.3800010681152,37.060001373291,37.8300018310547,426100,34.4818229675293
2014-03-17,37.9599990844727,38.939998626709,37.9599990844727,38.3800010681152,215100,34.9831504821777
2014-03-18,38.4500007629395,38.9300003051758,37.9500007629395,38.8600006103516,355500,35.4206733703613
2014-03-19,38.9199981689453,38.9199981689453,38.0699996948242,38.4099998474121,278000,35.0104904174805
2014-03-20,38.2299995422363,39.1599998474121,38.2099990844727,38.5699996948242,302100,35.1563339233398
2014-03-21,38.7400016784668,38.7400016784668,37.7599983215332,37.8499984741211,488700,34.5000648498535
2014-03-24,37.8499984741211,38.1100006103516,36.560001373291,37.189998626709,481200,33.8984756469727
2014-03-25,37.5,37.9300003051758,37.0499992370605,37.3199996948242,276800,34.0169715881348
2014-03-26,37.7200012207031,37.8499984741211,36.9799995422363,37.2599983215332,355900,33.9622764587402
2014-03-27,37.3899993896484,37.9199981689453,37.0499992370605,37.4199981689453,273000,34.1081161499023
2014-03-28,37.5,38.0900001525879,37.0099983215332,37.1199989318848,196700,33.8346672058105
2014-03-31,37.4000015258789,38.8300018310547,37.2999992370605,38.7700004577637,683800,35.3386383056641
2014-04-01,38.9700012207031,39.7999992370605,38.8699989318848,39.7799987792969,333100,36.2592391967773
2014-04-02,39.7799987792969,39.7799987792969,38.6399993896484,39.2299995422363,296000,35.7579345703125
2014-04-03,39.1300010681152,39.689998626709,38.7900009155273,39.25,250100,35.7761573791504
2014-04-04,39.6100006103516,39.6399993896484,36.4500007629395,37.5699996948242,530900,34.2448425292969
2014-04-07,37.3699989318848,37.939998626709,36.2700004577637,36.7099990844727,376500,33.4609680175781
2014-04-08,36.6199989318848,37.5200004577637,36.3699989318848,37.1699981689453,471500,33.8802528381348
2014-04-09,37.3800010681152,37.7099990844727,37.0800018310547,37.5200004577637,174400,34.1992683410645
2014-04-10,37.5499992370605,37.7700004577637,36.2799987792969,36.3199996948242,260400,33.10546875
2014-04-11,35.9700012207031,36.6300010681152,35.1100006103516,35.1399993896484,408000,32.0299110412598
2014-04-14,35.5800018310547,36.2099990844727,35.1800003051758,35.6199989318848,299300,32.4674339294434
2014-04-15,35.7700004577637,36.2200012207031,34.9700012207031,35.7099990844727,245400,32.5494613647461
2014-04-16,35.9799995422363,36,35.0699996948242,35.9300003051758,178200,32.7499923706055
2014-04-17,35.7900009155273,36.6100006103516,35.5200004577637,36.3300018310547,274600,33.1145820617676
2014-04-21,36.25,36.8499984741211,35.9900016784668,36.6699981689453,249900,33.4244918823242
2014-04-22,36.75,37.3400001525879,36.1300010681152,37.0900001525879,375600,33.8073234558105
2014-04-23,37.1300010681152,37.2900009155273,36.7099990844727,37.0499992370605,216200,33.7708587646484
2014-04-24,37.310001373291,38.189998626709,36.8400001525879,38.0900001525879,663600,34.7188110351562
2014-04-25,38.5,39.5,36.9700012207031,37.5699996948242,494800,34.2448425292969
2014-04-28,37.810001373291,38.5,35.7000007629395,37.0099983215332,716200,33.7344017028809
2014-04-29,37.0999984741211,37.4799995422363,36.439998626709,37.1300010681152,407300,33.8437957763672
2014-04-30,36.9900016784668,37.4000015258789,36.3899993896484,37.0999984741211,532300,33.8164367675781
2014-05-01,36.9799995422363,37.5,36.1699981689453,36.7099990844727,370900,33.4609680175781
2014-05-02,36.6500015258789,37.2599983215332,36.3899993896484,36.7099990844727,375900,33.4609680175781
2014-05-05,36.25,37.2000007629395,36.0900001525879,36.7200012207031,270200,33.4700813293457
2014-05-06,36.4099998474121,37.1300010681152,36.3800010681152,36.4700012207031,358100,33.2421951293945
2014-05-07,36.6199989318848,36.9300003051758,35.8199996948242,36.8400001525879,539200,33.5794525146484
2014-05-08,36.4300003051758,37.7200012207031,36.310001373291,36.5200004577637,313900,33.287769317627
2014-05-09,36.3199996948242,37.2900009155273,36.0900001525879,37.1800003051758,365300,33.8893623352051
2014-05-12,37.3199996948242,39.1599998474121,37.0999984741211,38.8499984741211,380700,35.4115600585938
2014-05-13,38.7599983215332,38.9000015258789,37.9199981689453,37.9300003051758,262900,34.5729751586914
2014-05-14,38.2900009155273,38.4199981689453,37.0699996948242,37.3600006103516,338300,34.0534324645996
2014-05-15,37.2900009155273,37.2900009155273,36.2599983215332,37,218600,33.7252922058105
2014-05-16,36.9199981689453,37.5699996948242,36.3600006103516,37.560001373291,353800,34.2357368469238
2014-05-19,37.4599990844727,38.5,37.4599990844727,37.9000015258789,222800,34.5456237792969
2014-05-20,37.8600006103516,38.2700004577637,37.0400009155273,37.6599998474121,422000,34.3268852233887
2014-05-21,38.060001373291,38.560001373291,37.560001373291,37.939998626709,282200,34.582088470459
2014-05-22,37.9500007629395,38.7000007629395,37.7000007629395,38.3699989318848,174700,34.9740333557129
2014-05-23,38.3899993896484,39.0099983215332,38.2700004577637,38.9900016784668,242900,35.5391616821289
2014-05-27,39.4799995422363,39.9300003051758,39.0999984741211,39.7599983215332,331300,36.2410163879395
2014-05-28,39.7700004577637,40,39.2000007629395,39.4700012207031,263500,35.9766883850098
2014-05-29,39.689998626709,40,39.25,39.4799995422363,211500,35.9858016967773
2014-05-30,39.5800018310547,39.7400016784668,39.0699996948242,39.2900009155273,184500,35.8126182556152
2014-06-02,39.5400009155273,39.5800018310547,38.7700004577637,39.0499992370605,229000,35.5938682556152
2014-06-03,38.8899993896484,39.2099990844727,38.5999984741211,38.8800010681152,285800,35.4388961791992
2014-06-04,38.560001373291,39.3699989318848,38.5099983215332,39.1800003051758,230000,35.7123527526855
2014-06-05,39.3699989318848,40.1199989318848,38.8800010681152,39.689998626709,297000,36.1772079467773
2014-06-06,39.9900016784668,40.8699989318848,39.7200012207031,40.189998626709,232800,36.6329650878906
2014-06-09,40.5699996948242,41.6800003051758,40.25,41.5299987792969,551900,37.8543586730957
2014-06-10,41.439998626709,41.8600006103516,41.1300010681152,41.7599983215332,397500,38.0639953613281
2014-06-11,41.6800003051758,42.0900001525879,41.3300018310547,41.4099998474121,238000,37.7449836730957
2014-06-12,41.2400016784668,42.0900001525879,40.5999984741211,41.3600006103516,559500,37.6994094848633
2014-06-13,41.6399993896484,41.9599990844727,41.0900001525879,41.7299995422363,339100,38.0366554260254
2014-06-16,41.7799987792969,42,41.439998626709,41.9199981689453,306600,38.2098388671875
2014-06-17,41.7099990844727,42.7299995422363,41.7099990844727,42.3600006103516,283000,38.6109008789062
2014-06-18,42.2700004577637,42.3699989318848,41.810001373291,42.3400001525879,136500,38.5926856994629
2014-06-19,42.4099998474121,42.6199989318848,41.7000007629395,42.0699996948242,208300,38.3465766906738
2014-06-20,42.0200004577637,42.4300003051758,41.8400001525879,42.2099990844727,444500,38.4741706848145
2014-06-23,42.0800018310547,42.6500015258789,42.0800018310547,42.4799995422363,184000,38.720287322998
2014-06-24,42.2900009155273,42.8600006103516,41.5200004577637,41.5499992370605,270600,37.8725814819336
2014-06-25,41.3499984741211,42,41.1399993896484,41.9000015258789,220000,38.1916198730469
2014-06-26,41.810001373291,41.8499984741211,41.1199989318848,41.6199989318848,115700,38.072696685791
2014-06-27,41.2599983215332,42.2999992370605,41.1300010681152,42.1300010681152,370900,38.539234161377
2014-06-30,41.9000015258789,42.7999992370605,41.9000015258789,42.3499984741211,405800,38.740478515625
2014-07-01,42.5,43.4900016784668,42.5,42.6300010681152,273200,38.9966201782227
2014-07-02,42.5499992370605,43.0200004577637,42.2200012207031,42.4799995422363,179600,38.8594055175781
2014-07-03,42.6699981689453,43.4199981689453,42.5200004577637,43.0999984741211,134200,39.4265403747559
2014-07-07,43.1300010681152,43.1300010681152,42.1500015258789,42.1800003051758,149600,38.5849685668945
2014-07-08,42,42.2900009155273,41.3600006103516,41.7000007629395,194600,38.145881652832
2014-07-09,41.6199989318848,42.4000015258789,41.5,42.0999984741211,223900,38.5117874145508
2014-07-10,41.1100006103516,41.9599990844727,40.7799987792969,41.5499992370605,171000,38.0086517333984
2014-07-11,41.3800010681152,41.9000015258789,41.25,41.5,97200,37.9629249572754
2014-07-14,42,42.1500015258789,41.4799995422363,41.7599983215332,159000,38.2007598876953
2014-07-15,41.8600006103516,42.0699996948242,40.810001373291,41.3600006103516,234100,37.8348541259766
2014-07-16,41.7400016784668,41.7999992370605,41.1300010681152,41.4700012207031,209100,37.9354858398438
2014-07-17,41.0900001525879,41.6399993896484,40.7299995422363,40.8800010681152,145300,37.3957557678223
2014-07-18,40.7299995422363,42.3199996948242,40.7299995422363,42.1399993896484,239400,38.5483741760254
2014-07-21,42.0200004577637,42.4700012207031,41.7700004577637,42.25,189400,38.6490058898926
2014-07-22,42.3600006103516,42.8400001525879,42.1399993896484,42.7200012207031,202400,39.0789451599121
2014-07-23,43.0699996948242,43.0699996948242,40.689998626709,40.7700004577637,368600,37.2951316833496
2014-07-24,40.7400016784668,43,40.4599990844727,41.0999984741211,514100,37.5970039367676
2014-07-25,44.3300018310547,44.7700004577637,41.5800018310547,41.7099990844727,1086000,38.1550254821777
2014-07-28,41.5999984741211,42.4700012207031,40.5,41.9199981689453,379500,38.3471221923828
2014-07-29,41.8300018310547,43.0699996948242,41.5400009155273,42.310001373291,438900,38.7038879394531
2014-07-30,42.5099983215332,42.9500007629395,42.3699989318848,42.9099998474121,287300,39.2527503967285
2014-07-31,42.3400001525879,42.5099983215332,41.0900001525879,41.2400016784668,453300,37.7250862121582
2014-08-01,41.3300018310547,41.810001373291,40.8800010681152,41.5,165000,37.9629249572754
2014-08-04,41.4099998474121,41.7200012207031,40.7099990844727,41.5400009155273,413400,37.9995193481445
2014-08-05,41.1199989318848,42.4900016784668,41.1199989318848,42.4000015258789,380400,38.7862205505371
2014-08-06,41.8499984741211,42.7900009155273,41.8499984741211,42.3600006103516,300500,38.7496185302734
2014-08-07,42.4000015258789,42.7000007629395,41.8199996948242,42.189998626709,411800,38.5941200256348
2014-08-08,42.0400009155273,42.7999992370605,41.8699989318848,42.3899993896484,243600,38.7770614624023
2014-08-11,42.5099983215332,42.7900009155273,42.25,42.4700012207031,235200,38.8502464294434
2014-08-12,42.4099998474121,43.310001373291,42.1399993896484,43.2799987792969,319100,39.5912055969238
2014-08-13,43.6599998474121,44.3400001525879,43.5,44.0999984741211,240400,40.3413238525391
2014-08-14,44.2999992370605,44.2999992370605,43.5800018310547,43.7000007629395,140000,39.9754180908203
2014-08-15,44.2200012207031,44.6399993896484,43.5200004577637,44.060001373291,231000,40.3047256469727
2014-08-18,44.4700012207031,44.5800018310547,43.9500007629395,44.4900016784668,221300,40.6980819702148
2014-08-19,44.6300010681152,45.5,44.4099998474121,45.4099998474121,295000,41.5396690368652
2014-08-20,45.3300018310547,46.6100006103516,45.0699996948242,46.0200004577637,492100,42.0976867675781
2014-08-21,46.0200004577637,46.0900001525879,44.8800010681152,45.7000007629395,355400,41.8049545288086
2014-08-22,45.5,46.5499992370605,45.1399993896484,46.2999992370605,281100,42.3538131713867
2014-08-25,46.5800018310547,46.6100006103516,45.6300010681152,45.7599983215332,271800,41.8598365783691
2014-08-26,46,47.75,46,46.939998626709,609200,42.9392700195312
2014-08-27,46.8499984741211,47.0499992370605,46.2900009155273,46.810001373291,227500,42.8203430175781
2014-08-28,46.5400009155273,46.9799995422363,46.2999992370605,46.7599983215332,162000,42.774600982666
2014-08-29,46.7799987792969,47.8499984741211,46.7799987792969,47.7799987792969,254700,43.7076683044434
2014-09-02,47.7999992370605,48.2400016784668,47.3400001525879,47.6800003051758,483900,43.6161918640137
2014-09-03,47.8400001525879,48,46.7900009155273,46.9199981689453,3e+05,42.9209747314453
2014-09-04,47.1300010681152,47.6300010681152,46.7299995422363,46.9099998474121,225700,42.9118194580078
2014-09-05,46.7200012207031,47.5699996948242,46.6699981689453,47.2400016784668,246000,43.2137031555176
2014-09-08,46.9900016784668,47.7400016784668,46.810001373291,47.0099983215332,157300,43.0032997131348
2014-09-09,46.8400001525879,47.3400001525879,45.8600006103516,45.8800010681152,300100,41.969596862793
2014-09-10,45.9599990844727,46.2099990844727,45.1599998474121,45.7200012207031,341100,41.8232460021973
2014-09-11,45.3499984741211,46.2400016784668,45.3499984741211,46.1199989318848,150400,42.1891555786133
2014-09-12,46.2599983215332,46.2599983215332,45.4799995422363,46.0800018310547,267000,42.1525650024414
2014-09-15,45.9900016784668,45.9900016784668,45.1399993896484,45.3499984741211,162000,41.4847755432129
2014-09-16,45.1699981689453,46.0699996948242,45,45.810001373291,360200,41.9055709838867
2014-09-17,45.7799987792969,46.7099990844727,45.7799987792969,46.2200012207031,246500,42.2806205749512
2014-09-18,46.2599983215332,47.6500015258789,46.2599983215332,47.2599983215332,246000,43.2319869995117
2014-09-19,47,47,45.0999984741211,45.4500007629395,689600,41.5762519836426
2014-09-22,45.2599983215332,45.5200004577637,44.5200004577637,44.560001373291,261000,40.7621116638184
2014-09-23,44.5099983215332,45.2000007629395,44.0800018310547,44.4300003051758,295900,40.6431999206543
2014-09-24,44.4199981689453,45.2799987792969,44.4099998474121,44.8699989318848,181000,41.0457000732422
2014-09-25,44.8499984741211,44.8499984741211,44.0800018310547,44.2999992370605,296700,40.5242652893066
2014-09-26,44.3199996948242,44.7700004577637,44.3199996948242,44.6500015258789,188700,40.983211517334
2014-09-29,44.0200004577637,44.6199989318848,44.0200004577637,44.6100006103516,218800,40.9464874267578
2014-09-30,44.5400009155273,44.7599983215332,44.0499992370605,44.0499992370605,389000,40.4324951171875
2014-10-01,44.1500015258789,44.2700004577637,43.2999992370605,43.4799995422363,390900,39.9092979431152
2014-10-02,43.3600006103516,44.2000007629395,43.2299995422363,44.0999984741211,248800,40.4783821105957
2014-10-03,44.1699981689453,44.560001373291,43.810001373291,43.8899993896484,257700,40.2856254577637
2014-10-06,44.1100006103516,44.2700004577637,43.6500015258789,44.060001373291,258900,40.4416542053223
2014-10-07,43.6699981689453,44.189998626709,42.560001373291,42.7000007629395,530600,39.1933631896973
2014-10-08,42.5099983215332,43.6399993896484,41.689998626709,43.5900001525879,464800,40.0102615356445
2014-10-09,43.4500007629395,43.6699981689453,41.5099983215332,41.9799995422363,318800,38.5324783325195
2014-10-10,40,40,35.6199989318848,35.6199989318848,1269200,32.6947860717773
2014-10-13,35.6599998474121,36.2200012207031,34.25,34.689998626709,953800,31.8411483764648
2014-10-14,34.9199981689453,36.1500015258789,34.3899993896484,34.4700012207031,611000,31.6392192840576
2014-10-15,34.5,36.5,33.9900016784668,36.1699981689453,668000,33.1996192932129
2014-10-16,35.5800018310547,38.3300018310547,35.2900009155273,38.0200004577637,862700,34.8976860046387
2014-10-17,38.5900001525879,39.4500007629395,37.4900016784668,38.0299987792969,551300,34.9068565368652
2014-10-20,37.8899993896484,38.9099998474121,37.7599983215332,38.2999992370605,485200,35.1546859741211
2014-10-21,38.5699996948242,39.6100006103516,38.4500007629395,39.3899993896484,732700,36.1551742553711
2014-10-22,39.6300010681152,39.9000015258789,39.1300010681152,39.2099990844727,445800,35.9899635314941
2014-10-23,39.6500015258789,39.9599990844727,39.3699989318848,39.5900001525879,415400,36.3387489318848
2014-10-24,39.7000007629395,40.6300010681152,39.2299995422363,40.4700012207031,418900,37.1464881896973
2014-10-27,40.4700012207031,40.939998626709,39.8899993896484,40,569400,36.715087890625
2014-10-28,45.5499992370605,46,41.3699989318848,42.5099983215332,954600,39.0189437866211
2014-10-29,42.3199996948242,42.5999984741211,41.3699989318848,41.9799995422363,555300,38.5324783325195
2014-10-30,41.7299995422363,42.2200012207031,40.810001373291,42.1699981689453,461600,38.7068939208984
2014-10-31,43.3699989318848,44.5299987792969,43.3699989318848,44.189998626709,550100,40.5609970092773
2014-11-03,44.4799995422363,45.3699989318848,43.7999992370605,44.0999984741211,271000,40.4783821105957
2014-11-04,43.7000007629395,44.7099990844727,43.6199989318848,43.7400016784668,321700,40.1479415893555
2014-11-05,43.810001373291,44.4799995422363,43.5800018310547,44.4099998474121,236600,40.7629241943359
2014-11-06,44.2599983215332,45.0900001525879,44.2000007629395,44.8199996948242,477300,41.1392555236816
2014-11-07,44.6699981689453,44.8800010681152,43.8600006103516,44.689998626709,320700,41.0199317932129
2014-11-10,44.4599990844727,44.9900016784668,44.4099998474121,44.8600006103516,193400,41.1759796142578
2014-11-11,44.7799987792969,45,44.3699989318848,44.8899993896484,164600,41.2035102844238
2014-11-12,44.9300003051758,45.6599998474121,44.9199981689453,45.3800010681152,283400,41.653263092041
2014-11-13,45.310001373291,45.6500015258789,44.5999984741211,44.8699989318848,188800,41.1851501464844
2014-11-14,44.9599990844727,45.7000007629395,44.2599983215332,45.4599990844727,263200,41.7266960144043
2014-11-17,45.2400016784668,45.7200012207031,44.6800003051758,44.9799995422363,302500,41.2861213684082
2014-11-18,44.0999984741211,46.7599983215332,44.0999984741211,46.4099998474121,425900,42.5986824035645
2014-11-19,46.4099998474121,46.4099998474121,45.5099983215332,45.8600006103516,263300,42.0938491821289
2014-11-20,45.4900016784668,46.2299995422363,45.1199989318848,46.189998626709,250300,42.3967437744141
2014-11-21,46.9199981689453,47,46.189998626709,46.6300010681152,268300,42.8006210327148
2014-11-24,46.6399993896484,47.4799995422363,46.5999984741211,47.189998626709,218200,43.3146133422852
2014-11-25,47.2000007629395,47.5499992370605,46.6800003051758,47.1100006103516,211700,43.2411880493164
2014-11-26,46.9900016784668,48.5,46.7299995422363,48.2099990844727,183600,44.2508659362793
2014-11-28,48.310001373291,48.4900016784668,47.7299995422363,48.1300010681152,157600,44.1774406433105
2014-12-01,47.8199996948242,48.2599983215332,46.6300010681152,47.1199989318848,254800,43.2503623962402
2014-12-02,47.2200012207031,48.1699981689453,46.75,48.1100006103516,199800,44.159065246582
2014-12-03,48,49.4700012207031,48,49.1500015258789,213400,45.1136627197266
2014-12-04,49.5400009155273,49.6500015258789,48.5200004577637,49.1599998474121,283100,45.1228294372559
2014-12-05,49.1800003051758,49.7999992370605,48.8699989318848,49.6699981689453,176300,45.5909576416016
2014-12-08,49.4099998474121,50,47.9799995422363,48.5,212100,44.5170478820801
2014-12-09,47.7599983215332,49.810001373291,47.2900009155273,49.7099990844727,224300,45.6276664733887
2014-12-10,49.4700012207031,49.9000015258789,48.75,49,246900,44.9759750366211
2014-12-11,49.1699981689453,49.7400016784668,48.939998626709,49.1399993896484,274200,45.1044731140137
2014-12-12,48.4900016784668,49.2000007629395,48.0400009155273,48.560001373291,139500,44.5721206665039
2014-12-15,48.7099990844727,49.7700004577637,47.6699981689453,48.0299987792969,217900,44.0856513977051
2014-12-16,48,48.3400001525879,46.9500007629395,47.4599990844727,250900,43.5624542236328
2014-12-17,47.4500007629395,48.0299987792969,46.4599990844727,47.7700004577637,448600,43.8469886779785
2014-12-18,48.7599983215332,49.3699989318848,48.2200012207031,48.810001373291,166700,44.801586151123
2014-12-19,48.7099990844727,48.8499984741211,47.939998626709,48.7299995422363,588400,44.7281532287598
2014-12-22,48.6699981689453,49.689998626709,48.3899993896484,49.5,218500,45.4349212646484
