"Fecha","FAST.Open","FAST.High","FAST.Low","FAST.Close","FAST.Volume","FAST.Adjusted"
2014-04-24,25.1149997711182,25.1749992370605,24.8250007629395,24.9750003814697,2347800,19.3578491210938
2014-04-25,24.875,25.0349998474121,24.4799995422363,24.5550003051758,2364000,19.0323104858398
2014-04-28,24.7299995422363,24.8999996185303,24.3500003814697,24.7199993133545,4159400,19.1602039337158
2014-04-29,24.875,24.9750003814697,24.625,24.7150001525879,2323000,19.156322479248
2014-04-30,24.6849994659424,25.0849990844727,24.5300006866455,25.0400009155273,3634400,19.4082298278809
2014-05-01,24.9699993133545,25.1499996185303,24.7049999237061,24.7600002288818,3607600,19.1912040710449
2014-05-02,24.8400001525879,24.9750003814697,24.6749992370605,24.7199993133545,3227800,19.1602039337158
2014-05-05,24.6149997711182,24.7199993133545,24.3349990844727,24.3600006103516,3592400,18.8811683654785
2014-05-06,24.3400001525879,24.4150009155273,24.1749992370605,24.2900009155273,2993800,18.8269157409668
2014-05-07,24.3999996185303,24.4850006103516,24.0699996948242,24.2749996185303,2358600,18.8152942657471
2014-05-08,24.3050003051758,24.4799995422363,24.0200004577637,24.125,2690400,18.6990203857422
2014-05-09,24.1100006103516,24.1800003051758,23.7150001525879,24.125,4100600,18.6990203857422
2014-05-12,24.1800003051758,24.6900005340576,24.1749992370605,24.5949993133545,2622200,19.0633201599121
2014-05-13,24.4349994659424,24.5699996948242,24.0100002288818,24.0300006866455,4387000,18.6253890991211
2014-05-14,24.0550003051758,24.3299999237061,23.9950008392334,24.0650005340576,2491600,18.6525173187256
2014-05-15,24.0100002288818,24.1550006866455,23.7350006103516,24.0750007629395,3279800,18.6602668762207
2014-05-16,24.1000003814697,24.1700000762939,23.6800003051758,24.1149997711182,2939400,18.6912746429443
2014-05-19,23.9850006103516,24.4899997711182,23.9650001525879,24.3549995422363,2881200,18.8772888183594
2014-05-20,24.2099990844727,24.2350006103516,23.7350006103516,23.8999996185303,2560800,18.5246276855469
2014-05-21,23.9200000762939,24.0949993133545,23.8950004577637,24.0450000762939,1918200,18.6370162963867
2014-05-22,24.0599994659424,24.3500003814697,23.9300003051758,24.0599994659424,2177600,18.6486396789551
2014-05-23,24.1550006866455,24.3250007629395,24.0049991607666,24.2299995422363,1943000,18.7804126739502
2014-05-27,24.2700004577637,24.3700008392334,24.1949996948242,24.3600006103516,1984400,18.8811683654785
2014-05-28,24.3649997711182,24.4349994659424,24.2299995422363,24.25,1699200,18.7959060668945
2014-05-29,24.2549991607666,24.4400005340576,24.1650009155273,24.4249992370605,1858800,18.9315452575684
2014-05-30,24.4599990844727,24.5100002288818,24.3349990844727,24.375,2381400,18.8927955627441
2014-06-02,24.4200000762939,24.7099990844727,24.3799991607666,24.5499992370605,3396000,19.0284366607666
2014-06-03,24.4750003814697,24.625,24.3850002288818,24.5200004577637,3218600,19.005184173584
2014-06-04,24.625,25.0100002288818,24.5149993896484,24.7000007629395,3345600,19.1447010040283
2014-06-05,24.7099990844727,24.9200000762939,24.5,24.8250007629395,2458400,19.241584777832
2014-06-06,24.9650001525879,25.1000003814697,24.8150005340576,24.9750003814697,2042000,19.3578491210938
2014-06-09,24.9750003814697,25.4899997711182,24.9599990844727,25.2950000762939,2723800,19.6058712005615
2014-06-10,25.2099990844727,25.3150005340576,25.1149997711182,25.3150005340576,1592800,19.6213798522949
2014-06-11,25.1700000762939,25.3899993896484,25.1700000762939,25.3349990844727,2282000,19.6368808746338
2014-06-12,25.1849994659424,25.1849994659424,24.6100006103516,24.8150005340576,3577800,19.2338409423828
2014-06-13,24.8700008392334,25,24.7000007629395,24.7849998474121,2425600,19.2105808258057
2014-06-16,24.6849994659424,24.8600006103516,24.5,24.7150001525879,2037400,19.156322479248
2014-06-17,24.6049995422363,24.8449993133545,24.5100002288818,24.7950000762939,2193200,19.2183284759521
2014-06-18,24.8050003051758,24.8999996185303,24.5750007629395,24.8799991607666,1819800,19.284215927124
2014-06-19,24.8549995422363,24.9650001525879,24.6650009155273,24.7900009155273,1900000,19.2144603729248
2014-06-20,24.9050006866455,25.125,24.7649993896484,24.9650001525879,3808600,19.3500995635986
2014-06-23,24.9500007629395,25.1900005340576,24.8349990844727,24.9150009155273,1282200,19.3113422393799
2014-06-24,24.8500003814697,25.0650005340576,24.5200004577637,24.5799999237061,2220000,19.0516910552979
2014-06-25,24.5200004577637,24.6550006866455,24.3999996185303,24.6200008392334,1513400,19.082691192627
2014-06-26,24.5750007629395,24.6900005340576,24.4349994659424,24.6800003051758,1587000,19.1291980743408
2014-06-27,24.6900005340576,24.8199996948242,24.5849990844727,24.8099994659424,1328000,19.229959487915
2014-06-30,24.7600002288818,24.8700008392334,24.5400009155273,24.7450008392334,2099800,19.179573059082
2014-07-01,24.7849998474121,24.8950004577637,24.5799999237061,24.6450004577637,3610400,19.1020698547363
2014-07-02,24.6149997711182,24.7700004577637,24.5750007629395,24.6550006866455,2092400,19.1098194122314
2014-07-03,24.75,25.1100006103516,24.7250003814697,25.0400009155273,1444800,19.4082298278809
2014-07-07,25.0849990844727,25.0900001525879,24.7950000762939,24.8799991607666,3673400,19.284215927124
2014-07-08,24.8549995422363,24.9200000762939,24.6299991607666,24.75,3128800,19.1834564208984
2014-07-09,24.8500003814697,24.8899993896484,24.4349994659424,24.5049991607666,3626200,18.9935493469238
2014-07-10,24.0900001525879,24.3999996185303,24.0450000762939,24.0799999237061,8078400,18.6641464233398
2014-07-11,23.125,23.1849994659424,22.5849990844727,23.0750007629395,15235400,17.8851795196533
2014-07-14,23.1550006866455,23.2049999237061,22.7399997711182,22.7450008392334,7067400,17.6293983459473
2014-07-15,22.7450008392334,22.7900009155273,22.3799991607666,22.4950008392334,11229400,17.4356327056885
2014-07-16,22.5599994659424,22.7849998474121,22.4200000762939,22.7600002288818,7614400,17.6410236358643
2014-07-17,22.6049995422363,22.7900009155273,22.5,22.5149993896484,5153200,17.4511260986328
2014-07-18,22.5699996948242,22.7299995422363,22.4449996948242,22.6800003051758,4549000,17.5790195465088
2014-07-21,22.5599994659424,22.6100006103516,22.4750003814697,22.5,2686000,17.4395046234131
2014-07-22,22.5149993896484,22.6399993896484,22.4050006866455,22.4650001525879,3991800,17.4123783111572
2014-07-23,22.3600006103516,22.3799991607666,22.1700000762939,22.2999992370605,4262400,17.3812026977539
2014-07-24,22.4349994659424,22.5799999237061,22.3799991607666,22.5049991607666,4320800,17.540979385376
2014-07-25,22.4650001525879,22.6000003814697,22.3999996185303,22.5799999237061,3363000,17.5994358062744
2014-07-28,22.5200004577637,22.6350002288818,22.4500007629395,22.5049991607666,4714800,17.540979385376
2014-07-29,22.5,22.5499992370605,22.4549999237061,22.5,4931600,17.5370845794678
2014-07-30,22.5,22.5499992370605,22.3999996185303,22.4699993133545,5875200,17.5136985778809
2014-07-31,22.4200000762939,22.4249992370605,22.0750007629395,22.1800003051758,8487800,17.2876682281494
2014-08-01,22.1700000762939,22.2399997711182,21.9150009155273,22.0599994659424,3487800,17.1941375732422
2014-08-04,22.0949993133545,22.2900009155273,21.9150009155273,22.2600002288818,3199400,17.350025177002
2014-08-05,22.1499996185303,22.2099990844727,21.7199993133545,21.8700008392334,7633000,17.046049118042
2014-08-06,21.7549991607666,22.0249996185303,21.7049999237061,21.9950008392334,3903800,17.1434707641602
2014-08-07,22.1200008392334,22.2299995422363,21.8600006103516,21.9150009155273,3265400,17.0811233520508
2014-08-08,22,22.2649993896484,21.9650001525879,22.2450008392334,2458600,17.3383293151855
2014-08-11,22.3199996948242,22.4349994659424,22.2600002288818,22.2700004577637,3015800,17.3578147888184
2014-08-12,22.1499996185303,22.7800006866455,22.1450004577637,22.5249996185303,4923400,17.5565738677979
2014-08-13,22.4850006103516,22.6700000762939,22.125,22.1900005340576,3932800,17.2954654693604
2014-08-14,22.2450008392334,22.4699993133545,22.125,22.4549999237061,3767000,17.5020141601562
2014-08-15,22.5849990844727,22.6100006103516,21.7950000762939,21.9099998474121,6174600,17.077220916748
2014-08-18,22.0849990844727,22.3649997711182,22.0049991607666,22.3600006103516,2608200,17.4279670715332
2014-08-19,22.3950004577637,22.5650005340576,22.3250007629395,22.4750003814697,3276800,17.517599105835
2014-08-20,22.5,22.7350006103516,22.4500007629395,22.6700000762939,2936600,17.6695823669434
2014-08-21,22.6599998474121,22.8400001525879,22.5049991607666,22.7999992370605,2335600,17.7709045410156
2014-08-22,22.6700000762939,22.8950004577637,22.6700000762939,22.8099994659424,1880800,17.7787055969238
2014-08-25,22.8649997711182,22.9850006103516,22.7399997711182,22.8850002288818,1495400,17.8371639251709
2014-08-26,22.8700008392334,22.9400005340576,22.7299995422363,22.8649997711182,2193200,17.8215770721436
2014-08-27,22.8500003814697,22.9400005340576,22.5650005340576,22.6550006866455,1974400,17.6578979492188
2014-08-28,22.6399993896484,22.6949996948242,22.4750003814697,22.6100006103516,1179800,17.6228160858154
2014-08-29,22.75,22.75,22.5300006866455,22.6399993896484,1530400,17.6461944580078
2014-09-02,22.6949996948242,22.8299999237061,22.4599990844727,22.5900001525879,2400400,17.6072330474854
2014-09-03,22.7199993133545,22.7749996185303,22.5949993133545,22.6800003051758,1529600,17.6773796081543
2014-09-04,22.7600002288818,23.7099990844727,22.7099990844727,23.5849990844727,7641800,18.3827610015869
2014-09-05,23.4950008392334,23.5499992370605,23.2900009155273,23.5049991607666,3130800,18.3204021453857
2014-09-08,23.4650001525879,23.625,23.2849998474121,23.2950000762939,1966000,18.1567211151123
2014-09-09,23.2350006103516,23.3400001525879,23.0599994659424,23.1450004577637,2030800,18.0398139953613
2014-09-10,23.1200008392334,23.2600002288818,23.0599994659424,23.2350006103516,2023200,18.1099605560303
2014-09-11,23.1100006103516,23.1849994659424,22.9650001525879,23.0499992370605,1795200,17.9657649993896
2014-09-12,22.9950008392334,23.1299991607666,22.7649993896484,22.8999996185303,2711000,17.8488597869873
2014-09-15,22.8899993896484,22.9650001525879,22.7299995422363,22.8999996185303,2117800,17.8488597869873
2014-09-16,22.8999996185303,22.9899997711182,22.6599998474121,22.9099998474121,2047400,17.8566455841064
2014-09-17,22.9699993133545,23.0200004577637,22.7299995422363,22.8899993896484,3195600,17.8410568237305
2014-09-18,23.1000003814697,23.1700000762939,22.9249992370605,23.1550006866455,2506200,18.0476093292236
2014-09-19,23.2350006103516,23.3299999237061,22.9099998474121,23.1200008392334,5378400,18.0203247070312
2014-09-22,23.0149993896484,23.1100006103516,22.7299995422363,22.8250007629395,1935000,17.7904033660889
2014-09-23,22.8250007629395,22.8700008392334,22.6599998474121,22.6900005340576,2165800,17.6851711273193
2014-09-24,22.7000007629395,23.0900001525879,22.6550006866455,23.0650005340576,2121800,17.9774684906006
2014-09-25,23.0450000762939,23.0450000762939,22.4799995422363,22.5100002288818,2761200,17.5448760986328
2014-09-26,22.4599990844727,22.8099994659424,22.4599990844727,22.75,1898200,17.7319431304932
2014-09-29,22.5450000762939,22.8600006103516,22.4500007629395,22.6000003814697,2898000,17.6150283813477
2014-09-30,22.6100006103516,22.7800006866455,22.3600006103516,22.4500007629395,3138400,17.4981117248535
2014-10-01,22.5,22.5149993896484,22.0750007629395,22.2600002288818,4835200,17.350025177002
2014-10-02,22.2950000762939,22.7800006866455,22.1350002288818,22.7399997711182,3126600,17.7241439819336
2014-10-03,22.8299999237061,23.0550003051758,22.7600002288818,22.8799991607666,3347400,17.8332710266113
2014-10-06,23.0200004577637,23.1599998474121,22.7849998474121,22.9899997711182,2223600,17.9189949035645
2014-10-07,22.7950000762939,22.8400001525879,22.3799991607666,22.4050006866455,4628600,17.4630374908447
2014-10-08,22.3449993133545,22.9400005340576,22.2299995422363,22.9099998474121,4486600,17.8566455841064
2014-10-09,22.7999992370605,22.9400005340576,22.1900005340576,22.3500003814697,6521200,17.4201641082764
2014-10-10,21.7549991607666,21.8099994659424,20.9099998474121,21.2700004577637,14547800,16.5783863067627
2014-10-13,21.2849998474121,21.2849998474121,20.5750007629395,20.625,6059200,16.0756549835205
2014-10-14,20.6049995422363,20.9500007629395,20.4750003814697,20.5499992370605,7593400,16.017204284668
2014-10-15,20.2800006866455,20.6350002288818,20.0900001525879,20.4899997711182,7156000,15.9704399108887
2014-10-16,20.1149997711182,20.6149997711182,20.1100006103516,20.3899993896484,5888400,15.8924884796143
2014-10-17,20.5650005340576,20.6499996185303,20.2350006103516,20.5450000762939,7460000,16.0133094787598
2014-10-20,20.4349994659424,20.7600002288818,20.4349994659424,20.7000007629395,3000200,16.1341209411621
2014-10-21,20.8850002288818,21.3150005340576,20.7299995422363,21.2950000762939,4041200,16.5978775024414
2014-10-22,21.2399997711182,21.2649993896484,20.7450008392334,20.75,3234600,16.2685794830322
2014-10-23,21.0450000762939,21.3099994659424,21.0450000762939,21.1100006103516,2584600,16.5508365631104
2014-10-24,21.1900005340576,21.3500003814697,21.0249996185303,21.3349990844727,2152200,16.727237701416
2014-10-27,21.2350006103516,21.2999992370605,21.0499992370605,21.2700004577637,1992400,16.6762771606445
2014-10-28,21.3549995422363,21.7049999237061,21.2150001525879,21.7049999237061,3019200,17.0173244476318
2014-10-29,21.6749992370605,21.6949996948242,21.3099994659424,21.5049991607666,2481800,16.860523223877
2014-10-30,21.4349994659424,21.6700000762939,21.3400001525879,21.6049995422363,1984200,16.9389209747314
2014-10-31,22.0550003051758,22.0650005340576,21.8299999237061,22.0200004577637,3204400,17.2643032073975
2014-11-03,21.9950008392334,22.1000003814697,21.9099998474121,22.0049991607666,2203600,17.252534866333
2014-11-04,21.9650001525879,22.1900005340576,21.9249992370605,22.1100006103516,2275600,17.3348636627197
2014-11-05,22.5049991607666,22.6000003814697,22.1049995422363,22.2199993133545,5188800,17.4211025238037
2014-11-06,22.2950000762939,22.5149993896484,22.2299995422363,22.4549999237061,3443800,17.6053524017334
2014-11-07,22.3700008392334,22.4050006866455,21.9300003051758,22.2649993896484,4887400,17.4563846588135
2014-11-10,22.2999992370605,22.2999992370605,22.125,22.2199993133545,4099800,17.4211025238037
2014-11-11,22.2099990844727,22.2950000762939,22.0049991607666,22.2150001525879,2501800,17.4171886444092
2014-11-12,22.1049995422363,22.4050006866455,22.0650005340576,22.3250007629395,3190400,17.5034236907959
2014-11-13,22.3549995422363,22.3899993896484,21.9799995422363,22.1650009155273,2688000,17.3779792785645
2014-11-14,22.2150001525879,22.4449996948242,21.9599990844727,22.3999996185303,2505000,17.5622272491455
2014-11-17,22.3349990844727,22.375,22.1399993896484,22.2000007629395,3568400,17.4054336547852
2014-11-18,22.1100006103516,22.4449996948242,22.1100006103516,22.1749992370605,2652000,17.3858242034912
2014-11-19,22.1749992370605,22.375,22.0550003051758,22.3400001525879,2732400,17.5151901245117
2014-11-20,22.1749992370605,22.5750007629395,22.1700000762939,22.5249996185303,3440600,17.6602344512939
2014-11-21,22.7099990844727,22.8050003051758,22.5,22.6049995422363,5280600,17.7229499816895
2014-11-24,22.6399993896484,22.7450008392334,22.5400009155273,22.6149997711182,3239000,17.7308006286621
2014-11-25,22.3999996185303,22.7700004577637,22.3999996185303,22.6650009155273,3202400,17.7699966430664
2014-11-26,22.6399993896484,22.7000007629395,22.5200004577637,22.6200008392334,2357000,17.7347183227539
2014-11-28,22.5900001525879,22.7049999237061,22.4400005340576,22.6000003814697,2030000,17.7190341949463
2014-12-01,22.5249996185303,22.5949993133545,22.2049999237061,22.2099990844727,3791600,17.4132633209229
2014-12-02,22.1499996185303,22.4300003051758,22.0849990844727,22.4249992370605,2992000,17.5818347930908
2014-12-03,22.5049991607666,23.1399993896484,22.5049991607666,23.1299991607666,4592400,18.1345729827881
2014-12-04,23.1149997711182,23.3649997711182,23,23.3199996948242,3777400,18.2835369110107
2014-12-05,23.4099998474121,23.6749992370605,23.3099994659424,23.6299991607666,3327200,18.5265789031982
2014-12-08,23.1299991607666,23.7250003814697,23.0049991607666,23.3099994659424,2744000,18.275691986084
2014-12-09,23.0450000762939,23.2950000762939,22.9099998474121,23.2849998474121,2760000,18.2560977935791
