"Fecha","JPM.Open","JPM.High","JPM.Low","JPM.Close","JPM.Volume","JPM.Adjusted"
2014-02-06,55.3499984741211,56.5499992370605,55.2000007629395,56.4799995422363,20881600,43.0018119812012
2014-02-07,56.6500015258789,56.9300003051758,56.2599983215332,56.6199989318848,23388500,43.1084136962891
2014-02-10,56.7700004577637,56.9199981689453,56.3899993896484,56.7400016784668,14715200,43.1997871398926
2014-02-11,56.6100006103516,57.5699996948242,56.5800018310547,57.4300003051758,18774100,43.7251243591309
2014-02-12,57.3400001525879,57.7099990844727,57.1599998474121,57.5200004577637,13437900,43.7936477661133
2014-02-13,57.0699996948242,58.0999984741211,56.9599990844727,58.0299987792969,16605500,44.181941986084
2014-02-14,57.8899993896484,58.2299995422363,57.75,58.1500015258789,13067300,44.2732963562012
2014-02-18,58.0200004577637,58.6500015258789,57.9000015258789,58.4900016784668,14983800,44.532169342041
2014-02-19,58.3600006103516,58.5400009155273,57.2200012207031,57.2599983215332,18669900,43.5956840515137
2014-02-20,57.5299987792969,57.9700012207031,57.2700004577637,57.5800018310547,12457000,43.8393249511719
2014-02-21,57.5900001525879,57.8400001525879,57.3699989318848,57.6100006103516,16790100,43.8621711730957
2014-02-24,57.6199989318848,58.2299995422363,57.5800018310547,58.0299987792969,16151400,44.181941986084
2014-02-25,57.9000015258789,57.9799995422363,56.9199981689453,57.0299987792969,17991800,43.420581817627
2014-02-26,57.3699989318848,57.3800010681152,56.2200012207031,56.75,23661700,43.2073936462402
2014-02-27,56.7799987792969,56.8899993896484,56.1399993896484,56.689998626709,16277500,43.1617126464844
2014-02-28,56.5699996948242,57.4500007629395,56.3899993896484,56.8199996948242,18599000,43.2606887817383
2014-03-03,56.2999992370605,56.4199981689453,55.689998626709,56.2099990844727,19151000,42.7962493896484
2014-03-04,56.9500007629395,57.3600006103516,56.6399993896484,57.2599983215332,17157000,43.5956840515137
2014-03-05,57.4799995422363,58.2900009155273,57.3600006103516,58.1599998474121,17761500,44.280933380127
2014-03-06,58.5099983215332,59.0900001525879,58.4000015258789,58.9000015258789,19420600,44.8443222045898
2014-03-07,59.3499984741211,59.7999992370605,59.0699996948242,59.4000015258789,18602200,45.2250137329102
2014-03-10,59.1399993896484,59.4799995422363,58.8699989318848,59.2000007629395,16945200,45.0727386474609
2014-03-11,59.4199981689453,59.4500007629395,58.1300010681152,58.189998626709,19420000,44.3037528991699
2014-03-12,57.7000007629395,57.9599990844727,57.4199981689453,57.9199981689453,17932100,44.0981941223145
2014-03-13,58,58.3400001525879,57.189998626709,57.4199981689453,17192500,43.7175140380859
2014-03-14,57.1100006103516,57.5299987792969,56.6199989318848,56.7999992370605,18635800,43.2454643249512
2014-03-17,57.2099990844727,57.7000007629395,57.0499992370605,57.5800018310547,13581400,43.8393249511719
2014-03-18,57.8199996948242,58.1599998474121,57.6199989318848,58.060001373291,12554800,44.2047882080078
2014-03-19,57.9900016784668,58.9300003051758,57.8899993896484,58.2999992370605,21450700,44.387508392334
2014-03-20,58.3600006103516,60.4900016784668,58.1300010681152,60.1100006103516,33736500,45.7655715942383
2014-03-21,60.9599990844727,61.2000007629395,60,60.1699981689453,35144100,45.8112525939941
2014-03-24,60.3699989318848,61.189998626709,60.3499984741211,61.0699996948242,25810500,46.4964942932129
2014-03-25,61.1100006103516,61.4799995422363,60.560001373291,60.9300003051758,24053500,46.3898887634277
2014-03-26,61.2400016784668,61.4000015258789,59.8899993896484,59.9000015258789,22745200,45.6056861877441
2014-03-27,59.939998626709,60.5499992370605,59.0200004577637,59.9199981689453,24632600,45.6209030151367
2014-03-28,60.2099990844727,60.5900001525879,59.6800003051758,60.0400009155273,14708700,45.712287902832
2014-03-31,60.8300018310547,61.0200004577637,60.5999984741211,60.7099990844727,15216700,46.2223892211914
2014-04-01,60.9500007629395,61.2900009155273,60.3699989318848,60.6699981689453,14584400,46.191951751709
2014-04-02,60.3699989318848,60.7700004577637,60.2000007629395,60.4799995422363,14012200,46.3375205993652
2014-04-03,60.6500015258789,60.7999992370605,60.2799987792969,60.6599998474121,11925200,46.4754104614258
2014-04-04,61.0200004577637,61.060001373291,59.7999992370605,59.810001373291,16966900,45.8241767883301
2014-04-07,59.689998626709,60,58.8400001525879,59,18685700,45.2035827636719
2014-04-08,58.7999992370605,59.0200004577637,58.25,58.8499984741211,16956500,45.0886688232422
2014-04-09,59.0999984741211,59.4500007629395,58.5,59.2700004577637,15308400,45.4104537963867
2014-04-10,59.3499984741211,59.3899993896484,57.3800010681152,57.4000015258789,29977200,43.9777297973633
2014-04-11,55.1800003051758,56.0499992370605,54.5499992370605,55.2999992370605,47241300,42.3687896728516
2014-04-14,55.8499984741211,55.939998626709,54.4799995422363,54.9599990844727,31081500,42.1082916259766
2014-04-15,55.0900001525879,55.6399993896484,54.3499984741211,54.7999992370605,26691400,41.9857025146484
2014-04-16,55,55.3499984741211,54.689998626709,55.2599983215332,27049400,42.3381423950195
2014-04-17,55.3400001525879,55.5699996948242,55.0099983215332,55.2200012207031,17955400,42.3074989318848
2014-04-21,55.2599983215332,55.4099998474121,54.9900016784668,55.0299987792969,12384800,42.1619300842285
2014-04-22,55.0400009155273,56.0800018310547,54.939998626709,55.810001373291,16257600,42.7595329284668
2014-04-23,55.7999992370605,56.1199989318848,55.560001373291,56.0499992370605,11379000,42.9434127807617
2014-04-24,56.0699996948242,56.2599983215332,55.6100006103516,56.189998626709,15360600,43.0506820678711
2014-04-25,56.310001373291,56.3499984741211,55.6399993896484,55.7000007629395,15937700,42.6752624511719
2014-04-28,55.6300010681152,55.7000007629395,54.6800003051758,55.4900016784668,21394100,42.5143661499023
2014-04-29,55.7299995422363,56.310001373291,55.5699996948242,56.0999984741211,13453400,42.9817276000977
2014-04-30,56.2400016784668,56.3499984741211,55.7200012207031,55.9799995422363,14388100,42.8897743225098
2014-05-01,55.9199981689453,56.189998626709,55.5,55.7200012207031,12744600,42.6905746459961
2014-05-02,55.8300018310547,56.3699989318848,55.439998626709,55.5800018310547,15153800,42.5833206176758
2014-05-05,53.8800010681152,54.7400016784668,53.7000007629395,54.2200012207031,25232300,41.541332244873
2014-05-06,54.0400009155273,54.060001373291,53.3199996948242,53.3400001525879,25327400,40.8671188354492
2014-05-07,53.5499992370605,54.1199989318848,53.2400016784668,54.0499992370605,18502600,41.411075592041
2014-05-08,54.2000007629395,54.5299987792969,54.060001373291,54.3600006103516,16090800,41.6486053466797
2014-05-09,54.2200012207031,54.310001373291,53.6800003051758,54.0099983215332,12366500,41.3804321289062
2014-05-12,54.2700004577637,54.7000007629395,54.0299987792969,54.6500015258789,12825500,41.870792388916
2014-05-13,54.7400016784668,54.8300018310547,54.5,54.6199989318848,12310700,41.8478012084961
2014-05-14,54.6399993896484,54.7000007629395,54.2999992370605,54.3600006103516,10325800,41.6486053466797
2014-05-15,54.2000007629395,54.2000007629395,53.3499984741211,53.5099983215332,19763000,40.9973678588867
2014-05-16,53.4199981689453,53.5099983215332,52.9700012207031,53.310001373291,19992400,40.844123840332
2014-05-19,53.0800018310547,53.9099998474121,53.060001373291,53.8300018310547,12068900,41.2425384521484
2014-05-20,53.7200012207031,54.0400009155273,53.4099998474121,53.7200012207031,16888200,41.158260345459
2014-05-21,54.0499992370605,54.5999984741211,53.9799995422363,54.1199989318848,13210200,41.464714050293
2014-05-22,54.1699981689453,54.5999984741211,54.0200004577637,54.5499992370605,11800900,41.7941627502441
2014-05-23,54.5499992370605,54.5900001525879,54.1599998474121,54.5299987792969,10876500,41.7788391113281
2014-05-27,54.75,55.4300003051758,54.689998626709,55.1399993896484,14503700,42.246208190918
2014-05-28,55.0900001525879,55.5999984741211,55,55.4500007629395,11374900,42.4837112426758
2014-05-29,55.75,55.9199981689453,55.3899993896484,55.7200012207031,11741000,42.6905746459961
2014-05-30,55.5800018310547,55.8800010681152,55.310001373291,55.5699996948242,11991900,42.5756454467773
2014-06-02,55.6500015258789,55.6500015258789,55.0200004577637,55.3499984741211,9440000,42.407096862793
2014-06-03,55.0900001525879,55.6599998474121,55.0900001525879,55.5999984741211,9131500,42.5986366271973
2014-06-04,55.5200004577637,55.7299995422363,55.25,55.6800003051758,9727800,42.6599349975586
2014-06-05,55.9099998474121,56.6599998474121,55.4900016784668,56.6300010681152,16803400,43.3877830505371
2014-06-06,56.7599983215332,57.1300010681152,56.6500015258789,56.9700012207031,15399800,43.6482810974121
2014-06-09,56.9099998474121,57.6699981689453,56.9000015258789,57.4199981689453,11999700,43.9930572509766
2014-06-10,57.4700012207031,57.939998626709,57.3899993896484,57.9000015258789,11609200,44.3608169555664
2014-06-11,57.4799995422363,57.7900009155273,56.9799995422363,57.2700004577637,14232200,43.8781280517578
2014-06-12,57.0699996948242,57.4199981689453,56.8699989318848,57.0400009155273,11670200,43.7019081115723
2014-06-13,57.0299987792969,57.6699981689453,56.8800010681152,57.0400009155273,12040800,43.7019081115723
2014-06-16,56.8499984741211,56.9500007629395,56.3300018310547,56.8699989318848,11199100,43.5716667175293
2014-06-17,56.7900009155273,57.5900001525879,56.6800003051758,57.4199981689453,11200500,43.9930572509766
2014-06-18,57.2900009155273,57.810001373291,56.9500007629395,57.7799987792969,13729400,44.268856048584
2014-06-19,57.689998626709,57.689998626709,57.2099990844727,57.2999992370605,11624400,43.9011192321777
2014-06-20,57.689998626709,57.7700004577637,57.3499984741211,57.5499992370605,17124800,44.0926475524902
2014-06-23,57.5400009155273,58.2200012207031,57.2400016784668,58.189998626709,16007700,44.5830039978027
2014-06-24,57.8800010681152,58.1199989318848,57.2999992370605,57.4199981689453,12322900,43.9930572509766
2014-06-25,57.2200012207031,57.7400016784668,56.8699989318848,57.5299987792969,14836600,44.0773239135742
2014-06-26,57.3400001525879,57.4900016784668,56.5999984741211,57.3899993896484,11854400,43.9700660705566
2014-06-27,57.3300018310547,57.7000007629395,57.2400016784668,57.5299987792969,10178600,44.0773239135742
2014-06-30,57.439998626709,57.7799987792969,57.3800010681152,57.6199989318848,11549000,44.1462860107422
2014-07-01,57.1500015258789,57.9900016784668,57.0800018310547,57.5699996948242,14472200,44.416316986084
2014-07-02,57.2700004577637,57.4799995422363,56.8199996948242,56.9700012207031,19189900,43.9534034729004
2014-07-03,57.2299995422363,57.6500015258789,57,57.0499992370605,12599800,44.0151405334473
2014-07-07,56.8899993896484,56.9900016784668,56.4000015258789,56.6699981689453,13916100,43.7219505310059
2014-07-08,56.3499984741211,56.4700012207031,55.6300010681152,55.7599983215332,18343400,43.0198707580566
2014-07-09,55.8800010681152,56.1199989318848,55.6100006103516,56.0200004577637,10914300,43.2204627990723
2014-07-10,55.060001373291,55.810001373291,54.9599990844727,55.560001373291,12436600,42.8655738830566
2014-07-11,55.2900009155273,55.9099998474121,55.189998626709,55.7999992370605,10230000,43.0507316589355
2014-07-14,56.5299987792969,56.8400001525879,56.2000007629395,56.2900009155273,14004400,43.4287872314453
2014-07-15,57.9500007629395,58.689998626709,57.7599983215332,58.2700004577637,36178000,44.9563903808594
2014-07-16,58.5099983215332,58.9799995422363,58.310001373291,58.7099990844727,20507500,45.2958450317383
2014-07-17,58.560001373291,58.8600006103516,57.7599983215332,57.8600006103516,17013500,44.6400566101074
2014-07-18,58.3300018310547,58.4799995422363,57.9000015258789,58.2299995422363,12803300,44.9255180358887
2014-07-21,58.1199989318848,58.4099998474121,57.9000015258789,58.2400016784668,9141400,44.9332389831543
2014-07-22,58.4199981689453,58.7999992370605,58.3699989318848,58.6699981689453,10375200,45.2649879455566
2014-07-23,58.7599983215332,59.189998626709,58.5200004577637,59,11122100,45.5195770263672
2014-07-24,59.0699996948242,59.3499984741211,58.9900016784668,59.1699981689453,9844100,45.6507377624512
2014-07-25,58.9199981689453,59.2700004577637,58.8400001525879,59.0099983215332,10500600,45.5273094177246
2014-07-28,58.939998626709,59.2599983215332,58.6699981689453,59.189998626709,12382800,45.6661796569824
2014-07-29,59.1300010681152,59.1300010681152,58.439998626709,58.6399993896484,13498800,45.2418441772461
2014-07-30,59.0200004577637,59.2799987792969,58.6100006103516,58.9099998474121,11815700,45.4501495361328
2014-07-31,58.6500015258789,58.6800003051758,57.6599998474121,57.6699981689453,15955900,44.4934692382812
2014-08-01,57.3899993896484,57.4900016784668,55.9700012207031,56.4799995422363,23915400,43.5753631591797
2014-08-04,56.9099998474121,56.9799995422363,56.3400001525879,56.6500015258789,13543900,43.7065124511719
2014-08-05,56.4300003051758,56.5999984741211,55.5999984741211,56.060001373291,16863300,43.2513275146484
2014-08-06,55.8899993896484,56.689998626709,55.8300018310547,56.2299995422363,12190600,43.382495880127
2014-08-07,56.6300010681152,56.689998626709,55.6800003051758,55.9099998474121,11743800,43.1355934143066
2014-08-08,55.8899993896484,56.3600006103516,55.6399993896484,56.3400001525879,12213200,43.4673500061035
2014-08-11,56.5400009155273,56.5800018310547,56.1699981689453,56.3199996948242,9066800,43.4519233703613
2014-08-12,56.2299995422363,56.5499992370605,56.1300010681152,56.3499984741211,11289600,43.4750633239746
2014-08-13,56.689998626709,56.8400001525879,56.5099983215332,56.7200012207031,7012600,43.7605171203613
2014-08-14,56.7700004577637,57,56.7000007629395,56.9799995422363,8275900,43.9611282348633
2014-08-15,57.2400016784668,57.5,56.3899993896484,56.75,12727400,43.7836761474609
2014-08-18,56.8600006103516,57.4300003051758,56.7599983215332,57.2299995422363,8881400,44.153995513916
2014-08-19,57.5999984741211,57.7200012207031,57.3400001525879,57.560001373291,9040500,44.4085922241211
2014-08-20,57.4199981689453,57.8499984741211,57.3899993896484,57.6399993896484,8121400,44.4703140258789
2014-08-21,57.6599998474121,58.7700004577637,57.5999984741211,58.5,12745500,45.1338348388672
2014-08-22,58.439998626709,59.0800018310547,58.3300018310547,58.4900016784668,10228600,45.1261138916016
2014-08-25,58.9799995422363,59.8300018310547,58.8600006103516,59.3400001525879,13996800,45.7819137573242
2014-08-26,59.5699996948242,59.9500007629395,59.3899993896484,59.7400016784668,10281100,46.0905113220215
2014-08-27,59.8499984741211,59.9500007629395,59.5299987792969,59.5900001525879,11410900,45.9747772216797
2014-08-28,59.25,59.3699989318848,58.810001373291,59.1599998474121,9096100,45.6430244445801
2014-08-29,59.3400001525879,59.6500015258789,59.2299995422363,59.4500007629395,8897900,45.8667678833008
2014-09-02,59.4599990844727,59.7099990844727,59.1500015258789,59.6699981689453,8671100,46.0365028381348
2014-09-03,60.0200004577637,60.3699989318848,59.4599990844727,59.7000007629395,11791800,46.0596580505371
2014-09-04,59.6300010681152,60.1399993896484,59.4300003051758,59.7099990844727,9811900,46.0673675537109
2014-09-05,59.6199989318848,59.9099998474121,59.2200012207031,59.9099998474121,9600900,46.2216720581055
2014-09-08,59.8400001525879,60.2200012207031,59.7400016784668,59.8899993896484,8090000,46.206241607666
2014-09-09,59.6300010681152,59.6800003051758,58.7799987792969,59.060001373291,14868700,45.5658760070801
2014-09-10,59.1500015258789,59.560001373291,58.9199981689453,59.2200012207031,9153800,45.6893196105957
2014-09-11,59.1800003051758,59.8400001525879,58.9700012207031,59.7599983215332,11467000,46.1059379577637
2014-09-12,59.7999992370605,60.4099998474121,59.75,60.0299987792969,14359100,46.3142585754395
2014-09-15,59.7799987792969,59.9900016784668,59.4500007629395,59.939998626709,10685600,46.2448272705078
2014-09-16,59.7099990844727,60.2000007629395,59.6199989318848,59.9900016784668,10947900,46.2833976745605
2014-09-17,59.9500007629395,60.5900001525879,59.8199996948242,60.310001373291,15091800,46.5302696228027
2014-09-18,60.5400009155273,61.4000015258789,60.5400009155273,61.3199996948242,16973700,47.3095092773438
2014-09-19,61.7400016784668,61.8499984741211,60.9799995422363,61.1100006103516,18739300,47.1474914550781
2014-09-22,60.939998626709,61.4500007629395,60.7999992370605,60.9099998474121,13225200,46.9931869506836
2014-09-23,60.8199996948242,61.4000015258789,60.7700004577637,60.939998626709,14328800,47.0163269042969
2014-09-24,61.1800003051758,61.6399993896484,61.0200004577637,61.6300010681152,13728200,47.5486793518066
2014-09-25,61.4900016784668,61.5,60.1500015258789,60.1500015258789,16340100,46.406852722168
2014-09-26,60.3300018310547,60.8800010681152,60.3199996948242,60.560001373291,11948900,46.7231636047363
2014-09-29,60.0299987792969,60.5,59.7299995422363,60.3300018310547,10686500,46.5457038879395
2014-09-30,60.4000015258789,60.7400016784668,60.1300010681152,60.2400016784668,14384800,46.4762649536133
2014-10-01,60.2400016784668,60.4000015258789,59.7299995422363,59.7700004577637,18995800,46.1136589050293
2014-10-02,59.1500015258789,59.4900016784668,58.6100006103516,58.8400001525879,24559100,45.7020111083984
2014-10-03,59.25,60.3899993896484,59.0499992370605,60.2999992370605,18321100,46.836009979248
2014-10-06,60.7799987792969,60.7999992370605,60,60.1800003051758,11578000,46.7428092956543
2014-10-07,59.9199981689453,59.9199981689453,59.189998626709,59.2700004577637,14542000,46.0359840393066
2014-10-08,59.3600006103516,60.4300003051758,59.1800003051758,60.4000015258789,15834100,46.9136772155762
2014-10-09,60.3300018310547,60.3300018310547,58.8899993896484,59.0800018310547,19189500,45.8884201049805
2014-10-10,59.0299987792969,59.8199996948242,58.5099983215332,58.5200004577637,16689400,45.4534454345703
2014-10-13,58.5,59.1500015258789,58.1100006103516,58.1599998474121,17169300,45.173828125
2014-10-14,56.689998626709,58.5200004577637,56.060001373291,57.9900016784668,29096800,45.0417861938477
2014-10-15,57.0200004577637,57.3800010681152,54.2599983215332,55.5299987792969,37866900,43.1310691833496
2014-10-16,54.75,55.9799995422363,54.2799987792969,55.0800018310547,31965100,42.7815437316895
2014-10-17,55.7299995422363,56.7799987792969,55.5699996948242,56.2000007629395,20183500,43.6514739990234
2014-10-20,56.0999984741211,56.75,56.0699996948242,56.6300010681152,10807600,43.9854583740234
2014-10-21,57.2299995422363,58.0099983215332,57.0800018310547,57.9300003051758,14020400,44.9951858520508
2014-10-22,58.0400009155273,58.2599983215332,57.439998626709,57.4500007629395,13750700,44.6223602294922
2014-10-23,58.1199989318848,58.5999984741211,57.939998626709,58.060001373291,12641900,45.0961647033691
2014-10-24,58,58.7799987792969,58,58.7400016784668,13758000,45.624324798584
2014-10-27,58.4500007629395,58.7900009155273,58.25,58.6399993896484,11087100,45.5466651916504
2014-10-28,58.8699989318848,59.689998626709,58.810001373291,59.6300010681152,13625000,46.315601348877
2014-10-29,59.6199989318848,59.7799987792969,58.7599983215332,59.2900009155273,16712100,46.051513671875
2014-10-30,58.939998626709,59.6800003051758,58.9199981689453,59.3899993896484,14709800,46.1291923522949
2014-10-31,60.1199989318848,60.5400009155273,59.8699989318848,60.4799995422363,18347600,46.9758148193359
2014-11-03,60.7900009155273,61.1500015258789,60.3600006103516,60.8800010681152,11841200,47.2865028381348
2014-11-04,60.2400016784668,60.3699989318848,59.4199981689453,60.25,15295800,46.7971687316895
2014-11-05,60.7999992370605,61.2299995422363,60.3899993896484,61.1500015258789,14063800,47.4962120056152
2014-11-06,61.0800018310547,61.310001373291,60.6300010681152,61.2299995422363,10421600,47.558349609375
2014-11-07,61.0699996948242,61.5499992370605,60.8600006103516,61.4700012207031,12384600,47.7447738647461
2014-11-10,61.25,61.9300003051758,61.2000007629395,61.9300003051758,10801000,48.1020545959473
2014-11-11,61.7099990844727,61.8899993896484,61.2900009155273,61.3699989318848,12539800,47.6670951843262
2014-11-12,60.4199981689453,60.8400001525879,60.2299995422363,60.560001373291,17219600,47.0379600524902
2014-11-13,60.5,60.6300010681152,59.9900016784668,60.2299995422363,12240400,46.7816429138184
2014-11-14,60.25,60.6199989318848,60.1800003051758,60.2799987792969,6803400,46.8204765319824
2014-11-17,60,60.5299987792969,59.8899993896484,60.3800010681152,9017600,46.8981323242188
2014-11-18,60.3499984741211,60.8199996948242,60.2000007629395,60.5299987792969,8897800,47.0146522521973
2014-11-19,60.4500007629395,60.7900009155273,60.1500015258789,60.5999984741211,9210100,47.0690155029297
2014-11-20,60.2000007629395,60.25,59.75,60.1199989318848,10917300,46.6962013244629
2014-11-21,61.0699996948242,61.0699996948242,60.2999992370605,60.4500007629395,12340500,46.9525184631348
2014-11-24,60.7000007629395,61.310001373291,60.7000007629395,60.9599990844727,8335000,47.3486442565918
2014-11-25,61.1599998474121,61.1599998474121,59.9500007629395,60.2999992370605,14802600,46.836009979248
2014-11-26,60.5699996948242,60.5699996948242,60.2000007629395,60.3400001525879,7626600,46.867073059082
2014-11-28,60.4000015258789,60.560001373291,60.0299987792969,60.1599998474121,6759600,46.7272682189941
2014-12-01,59.9799995422363,60.2099990844727,59.5499992370605,60,12771600,46.6029930114746
2014-12-02,60.0099983215332,61.189998626709,60,61.0800018310547,12546600,47.4418411254883
2014-12-03,60.9599990844727,61.6199989318848,60.810001373291,61.5400009155273,12115500,47.7991371154785
2014-12-04,61.0999984741211,61.5699996948242,60.8400001525879,61.3800010681152,11515200,47.674861907959
2014-12-05,62.0099983215332,63.060001373291,61.8800010681152,62.7000007629395,20071100,48.7001190185547
2014-12-08,62.5999984741211,63.1599998474121,62.2599983215332,62.6699981689453,15528200,48.6768188476562
2014-12-09,61.8499984741211,62.8499984741211,61.560001373291,62.4500007629395,19676400,48.5059280395508
2014-12-10,62.1599998474121,62.2400016784668,60.3699989318848,60.6800003051758,29620600,47.1311454772949
2014-12-11,61.1699981689453,62.060001373291,61.1100006103516,61.1399993896484,16886200,47.4884452819824
