"Fecha","PCAR.Open","PCAR.High","PCAR.Low","PCAR.Close","PCAR.Volume","PCAR.Adjusted"
2013-12-06,37.8600006103516,38.0066680908203,37.3466682434082,37.966667175293,1687650,26.6348743438721
2013-12-09,38.1466674804688,38.2533340454102,37.8199996948242,37.9133338928223,1092000,26.5974559783936
2013-12-10,37.8666687011719,38.1733322143555,37.7599983215332,38.0666656494141,1284750,26.7050342559814
2013-12-11,37.9933319091797,38.2133331298828,37.3400001525879,37.4000015258789,1697100,26.2373504638672
2013-12-12,37.3266677856445,37.8466682434082,37.2933311462402,37.3600006103516,2204250,26.209285736084
2013-12-13,37.5733337402344,37.7133331298828,37.4266662597656,37.439998626709,1556550,26.2653980255127
2013-12-16,37.6466674804688,38.3933334350586,37.6466674804688,38.2066688537598,2093400,26.8032474517822
2013-12-17,38.2000007629395,38.6866683959961,38.060001373291,38.5666656494141,2287200,27.0557975769043
2013-12-18,38.0466651916504,38.5,37.3733329772949,38.4866676330566,4310850,27.426362991333
2013-12-19,38.3133316040039,38.4866676330566,37.9866676330566,38.1933326721191,1492350,27.2173233032227
2013-12-20,38.2266654968262,38.560001373291,38.0666656494141,38.4133338928223,2557200,27.3741016387939
2013-12-23,38.4533348083496,38.8133316040039,38.3933334350586,38.5533332824707,1693650,27.4738655090332
2013-12-24,38.7133331298828,38.8666687011719,38.4266662597656,38.7599983215332,562800,27.6211528778076
2013-12-26,38.8400001525879,39.2599983215332,38.7933311462402,39.1466674804688,1350900,27.8967037200928
2013-12-27,39.0733337402344,39.2066688537598,38.9133338928223,38.9799995422363,1502700,27.7779197692871
2013-12-30,38.973331451416,39.3266677856445,38.973331451416,39.2266654968262,1050150,27.9536991119385
2013-12-31,39.4333343505859,39.5666656494141,39.2066688537598,39.4466667175293,1471350,28.1104793548584
2014-01-02,39.2933311462402,39.3333320617676,38.8133316040039,39.0066680908203,1617000,27.7969264984131
2014-01-03,39.0733337402344,39.3600006103516,38.8600006103516,39.0866661071777,1614300,27.8539295196533
2014-01-06,39.7799987792969,40.1133346557617,39.2733345031738,39.439998626709,5253150,28.1057224273682
2014-01-07,39.4333343505859,39.5800018310547,39.2000007629395,39.4133338928223,2382150,28.0867156982422
2014-01-08,39.4133338928223,39.4933319091797,38.9533348083496,39.3133316040039,2671200,28.0154647827148
2014-01-09,39.3933334350586,39.4933319091797,38.8266677856445,39.3333320617676,1581750,28.029712677002
2014-01-10,39.4133338928223,39.466667175293,38.9933319091797,39.4599990844727,1851300,28.1199798583984
2014-01-13,39.2400016784668,39.5133323669434,38.7866668701172,38.9333343505859,2144100,27.744665145874
2014-01-14,38.9799995422363,39.1599998474121,38.6933326721191,39.0800018310547,2389200,27.8491840362549
2014-01-15,39.1333312988281,39.5466651916504,38.9133338928223,39.2599983215332,2053350,27.9774475097656
2014-01-16,39.3333320617676,39.5,39.1333312988281,39.5,1696200,28.1484870910645
2014-01-17,39.4533348083496,39.8199996948242,39.3333320617676,39.6866683959961,2546100,28.28151512146
2014-01-21,39.8866653442383,40,39.3199996948242,39.5666656494141,1807650,28.195987701416
2014-01-22,39.5866661071777,39.7400016784668,39.2733345031738,39.3199996948242,1650000,28.0202083587646
2014-01-23,38.9000015258789,39.2133331298828,38.7999992370605,38.8333320617676,2578800,27.6733951568604
2014-01-24,38.6266670227051,38.6266670227051,37.473331451416,37.4933319091797,3675150,26.7184925079346
2014-01-27,37.3800010681152,38.1666679382324,37.093334197998,37.7000007629395,3136650,26.8657627105713
2014-01-28,37.7266654968262,38.0866661071777,37.3666687011719,37.8666687011719,1970550,26.9845371246338
2014-01-29,37.466667175293,38.1866683959961,37.2533340454102,37.6933326721191,2662500,26.861011505127
2014-01-30,38.0400009155273,38.5,37.5666656494141,38.2999992370605,3193500,27.2933235168457
2014-01-31,36.8933334350586,38,36.7466659545898,37.3333320617676,5223150,26.6044750213623
2014-02-03,37.1133346557617,38.3333320617676,35.9000015258789,36,4488150,25.6543102264404
2014-02-04,36.3133316040039,36.906665802002,35.7266654968262,36.7066688537598,7095900,26.157901763916
2014-02-05,37.3466682434082,37.9799995422363,36.966667175293,37.9333343505859,9138300,27.0320434570312
2014-02-06,37.8733329772949,39.2266654968262,37.8133316040039,39.0866661071777,4652400,27.8539295196533
2014-02-07,39.1866683959961,39.7200012207031,39.060001373291,39.4333343505859,3407550,28.1009826660156
2014-02-10,39.2866668701172,39.3866653442383,38.8199996948242,38.9933319091797,2377200,27.7874164581299
2014-02-11,38.973331451416,39.6466674804688,38.9133338928223,39.4599990844727,2085450,28.1199798583984
2014-02-12,39.526668548584,39.8266677856445,39.3266677856445,39.4866676330566,2475450,28.2343730926514
2014-02-13,39.1733322143555,39.9333343505859,38.9000015258789,39.9000015258789,3060600,28.5299243927002
2014-02-14,39.6533317565918,41.1133346557617,39.6466674804688,41.026668548584,5659950,29.3355331420898
2014-02-18,41.1666679382324,41.8600006103516,41.1333312988281,41.526668548584,4016850,29.6930503845215
2014-02-19,41.3333320617676,41.7266654968262,41.1199989318848,41.2066688537598,3463200,29.4642486572266
2014-02-20,41.2999992370605,41.526668548584,41.0999984741211,41.3333320617676,2103900,29.5548095703125
2014-02-21,43.2933311462402,43.3933334350586,41.2266654968262,41.5800018310547,3087450,29.731201171875
2014-02-24,41.7999992370605,43.5733337402344,41.6866683959961,42.7933311462402,6502950,30.5987663269043
2014-02-25,42.6133346557617,43.2133331298828,42.3066673278809,43.1066665649414,3714750,30.822811126709
2014-02-26,43.2933311462402,43.4199981689453,42.7333335876465,42.966667175293,2471250,30.7227020263672
2014-02-27,43.6599998474121,43.6666679382324,42.7999992370605,43.3266677856445,2484450,30.980131149292
2014-02-28,43.526668548584,44.3066673278809,43.2066688537598,43.8933334350586,3921600,31.3853130340576
2014-03-03,43.3533325195312,43.6399993896484,43.1333312988281,43.3866653442383,2728800,31.0230293273926
2014-03-04,43.9333343505859,44.0999984741211,43.5666656494141,43.939998626709,3714600,31.4186744689941
2014-03-05,43.9199981689453,44.2533340454102,43.3666687011719,43.5400009155273,3027750,31.1326637268066
2014-03-06,43.7933311462402,43.966667175293,43.5866661071777,43.9266662597656,1840200,31.4091339111328
2014-03-07,43.9466667175293,44.2933311462402,43.7466659545898,43.9533348083496,1917450,31.4282093048096
2014-03-10,43.7666664123535,43.9799995422363,43.3800010681152,43.7066688537598,1489650,31.2518405914307
2014-03-11,43.4333343505859,44.3266677856445,43.4333343505859,43.8533325195312,2184600,31.3567028045654
2014-03-12,43.593334197998,44.2599983215332,43.4466667175293,44.2333335876465,2232600,31.6284160614014
2014-03-13,44.4199981689453,44.4199981689453,43.2066688537598,43.533332824707,3256200,31.1278991699219
2014-03-14,43.3266677856445,43.7200012207031,43.2066688537598,43.3333320617676,2694750,30.9848861694336
2014-03-17,43.7799987792969,44.6133346557617,43.7200012207031,44.3400001525879,2542200,31.7046928405762
2014-03-18,44.3199996948242,44.939998626709,44.1133346557617,44.8333320617676,2551350,32.0574378967285
2014-03-19,44.6866683959961,44.9199981689453,44.0200004577637,44.4599990844727,2386800,31.7904930114746
2014-03-20,44.1599998474121,44.7866668701172,44.0733337402344,44.6266670227051,1614900,31.9096660614014
2014-03-21,45.1199989318848,45.406665802002,44.6199989318848,44.9266662597656,4815600,32.1241722106934
2014-03-24,45.0066680908203,45.0533332824707,43.9866676330566,44.4199981689453,3026400,31.7618942260742
2014-03-25,45.6266670227051,45.8733329772949,44.7066688537598,45.0999984741211,4521300,32.2481155395508
2014-03-26,45.2133331298828,45.473331451416,44.3333320617676,44.3466682434082,2640600,31.7094669342041
2014-03-27,44.3466682434082,44.4466667175293,43.7266654968262,43.9466667175293,3206700,31.4234485626221
2014-03-28,44.0866661071777,44.7266654968262,43.9866676330566,44.3733329772949,2252400,31.7285289764404
2014-03-31,44.6866683959961,45.5800018310547,44.5533332824707,44.9599990844727,3902700,32.148006439209
2014-04-01,45.3333320617676,45.4000015258789,44.973331451416,45.2066688537598,3483300,32.3243942260742
2014-04-02,45.3466682434082,45.5800018310547,45.1866683959961,45.5133323669434,2545800,32.5436668395996
2014-04-03,45.4266662597656,45.5,44.7733345031738,44.939998626709,3180600,32.1337127685547
2014-04-04,45.406665802002,45.5866661071777,43.6199989318848,43.8199996948242,5028600,31.3328723907471
2014-04-07,43.8333320617676,43.939998626709,43.0133323669434,43.2400016784668,3121650,30.9181518554688
2014-04-08,43.2066688537598,43.973331451416,43.0533332824707,43.7133331298828,2699250,31.256591796875
2014-04-09,44.026668548584,44.7066688537598,43.7799987792969,44.4599990844727,3089550,31.7904930114746
2014-04-10,44.4000015258789,44.4599990844727,43.1733322143555,43.3066673278809,3783750,30.9658222198486
2014-04-11,43.2533340454102,43.5133323669434,42.5733337402344,42.7533340454102,3645750,30.5701656341553
2014-04-14,43.0999984741211,43.3199996948242,42.5866661071777,42.8600006103516,2926350,30.6464328765869
2014-04-15,43,43.3800010681152,42.3199996948242,43.033332824707,2340000,30.7703723907471
2014-04-16,43.7133331298828,43.9466667175293,43.1066665649414,43.7866668701172,2086950,31.3090400695801
2014-04-17,43.6933326721191,43.906665802002,43.4599990844727,43.5866661071777,1998900,31.1660251617432
2014-04-21,43.6866683959961,44.0200004577637,43.4533348083496,43.9266662597656,1496850,31.4091339111328
2014-04-22,43.8733329772949,44.1666679382324,43.7599983215332,43.9133338928223,1739250,31.3996067047119
2014-04-23,43.966667175293,44.1933326721191,43.8400001525879,44.0133323669434,1264950,31.4711132049561
2014-04-24,44.0466651916504,44.5066680908203,44.0466651916504,44.1933326721191,1982100,31.5998096466064
2014-04-25,43.5133323669434,44.2599983215332,43.5133323669434,43.7733345031738,2358300,31.2994995117188
2014-04-28,44.1133346557617,44.5200004577637,43.2000007629395,43.8733329772949,3695250,31.3710060119629
2014-04-29,42.3466682434082,43.2999992370605,42.026668548584,42.3333320617676,6270600,30.2698535919189
2014-04-30,42.2266654968262,42.6733322143555,41.8800010681152,42.6533317565918,4888800,30.4986686706543
2014-05-01,42.4866676330566,42.9533348083496,42.466667175293,42.7266654968262,2520900,30.5510959625244
2014-05-02,42.973331451416,43.0133323669434,42.0999984741211,42.1933326721191,3319350,30.1697387695312
2014-05-05,41.7733345031738,42.4599990844727,41.6800003051758,42.2533340454102,2960550,30.212646484375
2014-05-06,42.0533332824707,42.3199996948242,41.7066688537598,41.8266677856445,1901700,29.9075565338135
2014-05-07,41.7999992370605,42.1199989318848,41.4466667175293,41.9199981689453,1827300,29.974292755127
2014-05-08,42.3400001525879,42.439998626709,41.5999984741211,42,2482200,30.0314979553223
2014-05-09,42.0133323669434,42.1066665649414,41.5,41.7133331298828,2412150,29.826530456543
2014-05-12,42.060001373291,42.5866661071777,41.9199981689453,42.5466651916504,1860000,30.4223899841309
2014-05-13,42.4799995422363,42.6399993896484,42.1533317565918,42.2599983215332,1923150,30.2174053192139
2014-05-14,42.1666679382324,42.2400016784668,41.2599983215332,41.4000015258789,3045450,29.602481842041
2014-05-15,41.3333320617676,41.3333320617676,40.2933311462402,40.8066673278809,3745050,29.2819595336914
2014-05-16,40.8933334350586,40.9599990844727,40.1399993896484,40.9199981689453,2330400,29.3632926940918
2014-05-19,40.9133338928223,41.466667175293,40.7066688537598,41.4333343505859,3381150,29.7316513061523
2014-05-20,41.2133331298828,41.4466667175293,40.7400016784668,40.939998626709,2823300,29.3776435852051
2014-05-21,41.1199989318848,41.533332824707,41,41.4533348083496,1991250,29.7459983825684
2014-05-22,41.3800010681152,41.7666664123535,41.2933311462402,41.5533332824707,1623900,29.8177585601807
2014-05-23,41.7133331298828,42,41.4866676330566,41.966667175293,1612350,30.1143608093262
2014-05-27,42.3933334350586,43.1599998474121,42.1666679382324,42.6800003051758,2574600,30.6262321472168
2014-05-28,42.6800003051758,42.7533340454102,42.4000015258789,42.5733337402344,1803000,30.5496826171875
2014-05-29,42.5733337402344,42.5866661071777,42.1266670227051,42.2799987792969,2305650,30.3391895294189
2014-05-30,42.3933334350586,42.3933334350586,42.0400009155273,42.2400016784668,1805550,30.3104915618896
2014-06-02,42.2466659545898,42.3800010681152,41.7533340454102,42.1333312988281,1636500,30.2339496612549
2014-06-03,42.2799987792969,42.6866683959961,41.7266654968262,42.2466659545898,3227550,30.3152828216553
2014-06-04,42.0999984741211,42.3933334350586,42.026668548584,42.2000007629395,1445100,30.2817916870117
2014-06-05,42.406665802002,42.7266654968262,42.1399993896484,42.6333312988281,1350300,30.5927314758301
2014-06-06,42.9000015258789,43.4199981689453,42.6666679382324,43.1199989318848,2102550,30.9419631958008
2014-06-09,42.966667175293,43.7266654968262,42.8733329772949,43.2999992370605,2422950,31.0711307525635
2014-06-10,43.1666679382324,43.3400001525879,42.9333343505859,42.9866676330566,1483800,30.8462905883789
2014-06-11,42.7733345031738,42.7999992370605,42.4533348083496,42.6266670227051,1293450,30.5879611968994
2014-06-12,42.6133346557617,42.6133346557617,41.7933311462402,41.939998626709,1786200,30.0952205657959
2014-06-13,41.9799995422363,42.2999992370605,41.8199996948242,42.1933326721191,1524300,30.2770080566406
2014-06-16,42.0533332824707,42.2999992370605,41.7599983215332,42.2200012207031,2289450,30.2961406707764
2014-06-17,42.026668548584,42.473331451416,41.8466682434082,42.3466682434082,2821200,30.3870391845703
2014-06-18,42.3133316040039,42.6466674804688,42.033332824707,42.533332824707,2174400,30.5209922790527
2014-06-19,42.6466674804688,42.906665802002,42.3733329772949,42.8199996948242,2465250,30.7266902923584
2014-06-20,42.966667175293,43.060001373291,42.6866683959961,42.9199981689453,3550200,30.798433303833
2014-06-23,42.8533325195312,43.0999984741211,42.6199989318848,42.6866683959961,1323750,30.6310157775879
2014-06-24,42.5,43.0200004577637,42.3533325195312,42.439998626709,2094750,30.454008102417
2014-06-25,42.1533317565918,42.6199989318848,42.1066665649414,42.5133323669434,1855950,30.506628036499
2014-06-26,42.6266670227051,42.6266670227051,41.8933334350586,42.2000007629395,2268300,30.2817916870117
2014-06-27,42.1599998474121,42.3600006103516,41.8866653442383,41.9333343505859,9297600,30.0904331207275
2014-06-30,41.9933319091797,42.0999984741211,41.7400016784668,41.8866653442383,1867500,30.0569381713867
2014-07-01,42.2866668701172,42.4199981689453,42.0466651916504,42.3066673278809,2431500,30.3583393096924
2014-07-02,42.3266677856445,42.9000015258789,42.3266677856445,42.5200004577637,1825800,30.5114212036133
2014-07-03,44.4000015258789,45.093334197998,44.3400001525879,44.8333320617676,5561100,32.1714096069336
2014-07-07,44.6666679382324,44.7666664123535,43.9533348083496,43.973331451416,3158400,31.5542812347412
2014-07-08,43.7599983215332,44.0533332824707,43.5866661071777,43.7666664123535,2965500,31.4059963226318
2014-07-09,43.939998626709,44.0999984741211,43.5400009155273,43.6866683959961,1554750,31.3485889434814
2014-07-10,43.1133346557617,43.7333335876465,42.8866653442383,43.3133316040039,2076150,31.0806922912598
2014-07-11,42.9466667175293,43.7733345031738,42.9466667175293,43.7333335876465,1857450,31.3820724487305
2014-07-14,44.1333312988281,44.2133331298828,43.7400016784668,43.9533348083496,1448400,31.5399513244629
2014-07-15,43.9599990844727,44.1866683959961,43.6066665649414,43.8199996948242,1660650,31.444263458252
2014-07-16,43.9533348083496,44.2333335876465,43.8733329772949,44.1666679382324,1433400,31.6930274963379
2014-07-17,43.7866668701172,44.2666664123535,43.5066680908203,43.6199989318848,1671300,31.3007526397705
2014-07-18,43.8600006103516,44.026668548584,43.5133323669434,43.966667175293,1592700,31.5495185852051
2014-07-21,44,44.0133323669434,43.5800018310547,43.8133316040039,1332600,31.4394874572754
2014-07-22,44.1533317565918,44.406665802002,43.9466667175293,44.0066680908203,1888800,31.578218460083
2014-07-23,44.1199989318848,44.1933326721191,43.6800003051758,43.939998626709,2373150,31.5303707122803
2014-07-24,43.9199981689453,43.9933319091797,43.6533317565918,43.7000007629395,1550850,31.3581562042236
2014-07-25,43.526668548584,43.5400009155273,43.1666679382324,43.3600006103516,1674750,31.114185333252
2014-07-28,43.3199996948242,43.4466667175293,42.6866683959961,43.2066688537598,2442900,31.0041542053223
2014-07-29,43.593334197998,44.2666664123535,42.2599983215332,42.3333320617676,3807900,30.377462387085
2014-07-30,42.593334197998,42.8866653442383,42.0133323669434,42.593334197998,2007600,30.564037322998
2014-07-31,42.3466682434082,42.466667175293,41.466667175293,41.5133323669434,2670450,29.7890491485596
2014-08-01,41.3333320617676,41.6266670227051,40.7733345031738,40.9799995422363,3491550,29.4063377380371
2014-08-04,40.973331451416,41.3666687011719,40.6466674804688,41.2333335876465,1908900,29.5881366729736
2014-08-05,41.5999984741211,41.8333320617676,40.7266654968262,40.9266662597656,3324600,29.3680763244629
2014-08-06,40.5666656494141,41.593334197998,40.4599990844727,40.6266670227051,2207700,29.1527996063232
2014-08-07,40.9199981689453,41.0999984741211,40.3400001525879,40.5200004577637,2002650,29.0762577056885
2014-08-08,40.6666679382324,41.3266677856445,40.5999984741211,41.2466659545898,2238300,29.5976982116699
2014-08-11,41.3733329772949,41.5999984741211,41.1133346557617,41.2666664123535,1615650,29.612060546875
2014-08-12,41.1800003051758,41.5666656494141,40.939998626709,41.1466674804688,1186350,29.5259399414062
2014-08-13,40.5400009155273,41.3466682434082,40.5400009155273,41.3199996948242,1106850,29.7563858032227
2014-08-14,41.4266662597656,41.560001373291,41.3333320617676,41.5466651916504,1005000,29.9196243286133
2014-08-15,41.9466667175293,41.9466667175293,41.1666679382324,41.4599990844727,1656600,29.8572063446045
2014-08-18,41.8199996948242,42.3133316040039,41.473331451416,42.2999992370605,1605600,30.4621238708496
2014-08-19,42.3400001525879,42.5133323669434,42.2200012207031,42.3666687011719,1368150,30.5101375579834
2014-08-20,42.439998626709,42.966667175293,42.4000015258789,42.8666687011719,1598850,30.8702182769775
2014-08-21,42.8866653442383,42.9333343505859,42.1733322143555,42.2133331298828,1694700,30.3997173309326
2014-08-22,42.2533340454102,42.2533340454102,41.5999984741211,41.8333320617676,1695750,30.1260585784912
2014-08-25,42.0733337402344,42.2133331298828,41.9000015258789,42.1066665649414,1607250,30.322904586792
2014-08-26,42.2200012207031,42.2400016784668,41.8066673278809,41.8199996948242,1019850,30.1164703369141
2014-08-27,42.0400009155273,42.0400009155273,41.6266670227051,41.7799987792969,914550,30.0876483917236
2014-08-28,41.939998626709,41.939998626709,41.3600006103516,41.7933311462402,1212300,30.0972557067871
2014-08-29,42.033332824707,42.033332824707,41.7266654968262,41.8733329772949,1243350,30.1548614501953
2014-09-02,42.0666656494141,42.0666656494141,41.6266670227051,41.8266677856445,1696350,30.1212577819824
2014-09-03,42.0800018310547,42.1466674804688,41.4533348083496,41.526668548584,1753950,29.905216217041
2014-09-04,41.6599998474121,42.0200004577637,41.406665802002,41.5466651916504,2457300,29.9196243286133
2014-09-05,41.466667175293,41.4933319091797,40.9266662597656,41.0733337402344,3374850,29.5787467956543
2014-09-08,40.8199996948242,41.2000007629395,40.7666664123535,40.9799995422363,1494450,29.5115375518799
2014-09-09,40.7666664123535,41,40.533332824707,40.5466651916504,2383350,29.1994762420654
2014-09-10,40.5533332824707,40.6533317565918,40,40.3666687011719,2060100,29.0698623657227
2014-09-11,40.0866661071777,40.4933319091797,40.0733337402344,40.4466667175293,1818000,29.1274604797363
2014-09-12,40.4466667175293,40.5400009155273,39.8933334350586,40.093334197998,2445000,28.8730144500732
2014-09-15,40.060001373291,40.1466674804688,39.6066665649414,39.6933326721191,1718250,28.5849571228027
2014-09-16,39.6266670227051,39.6666679382324,39.0999984741211,39.466667175293,3597300,28.4217128753662
2014-09-17,39.5866661071777,40.026668548584,39.4133338928223,39.7666664123535,3121500,28.6377601623535
2014-09-18,39.8533325195312,40.1066665649414,39.6866683959961,40.0533332824707,1810350,28.8442001342773
2014-09-19,40.1133346557617,40.3533325195312,39.7533340454102,39.8533325195312,3515700,28.7001762390137
2014-09-22,39.6333312988281,39.7400016784668,39.1466674804688,39.526668548584,2394450,28.464937210083
2014-09-23,39.4933319091797,39.4933319091797,38.9333343505859,38.966667175293,2672400,28.0616416931152
2014-09-24,39.1866683959961,39.2866668701172,38.7666664123535,39.093334197998,2569050,28.152868270874
2014-09-25,38.8800010681152,39.033332824707,38.3933334350586,38.4866676330566,2816550,27.7159748077393
2014-09-26,38.4000015258789,38.6066665649414,38.2799987792969,38.3800010681152,2996700,27.6391620635986
2014-09-29,37.9133338928223,38.2066688537598,37.7400016784668,38.1333312988281,3028650,27.4615268707275
2014-09-30,38.0733337402344,38.2799987792969,37.8266677856445,37.9199981689453,3691200,27.3078918457031
2014-10-01,37.8066673278809,37.8866653442383,37.3400001525879,37.473331451416,3582150,26.9862308502197
2014-10-02,37.439998626709,38.2933311462402,37.4000015258789,38.0400009155273,4384200,27.3943157196045
2014-10-03,38.1333312988281,38.7066688537598,38.1333312988281,38.6066665649414,4247700,27.8023986816406
2014-10-06,38.7066688537598,39.0200004577637,38.6533317565918,38.8733329772949,3907500,27.9944400787354
2014-10-07,38.6399993896484,38.7400016784668,37.8333320617676,37.8466682434082,3961800,27.2550868988037
2014-10-08,37.7866668701172,39.2200012207031,37.593334197998,39.1666679382324,4174800,28.205680847168
2014-10-09,38.3266677856445,39.2733345031738,38.1133346557617,38.2666664123535,5115150,27.5575561523438
2014-10-10,38.1466674804688,38.4533348083496,37.6399993896484,37.6533317565918,2946750,27.1158504486084
2014-10-13,37.6800003051758,37.966667175293,37.033332824707,37.060001373291,2485650,26.6885738372803
2014-10-14,37.4333343505859,38.473331451416,37.3466682434082,38.0466651916504,2590500,27.3991088867188
2014-10-15,37.5866661071777,38.2599983215332,36.8933334350586,38.0466651916504,5112450,27.3991088867188
2014-10-16,37.560001373291,38.9199981689453,37.3333320617676,38.7000007629395,3478200,27.8696022033691
2014-10-17,38.9933319091797,39.439998626709,38.7599983215332,38.9333343505859,3987600,28.0376472473145
2014-10-20,38.7866668701172,38.966667175293,38.3466682434082,38.6133346557617,3048900,27.8071899414062
2014-10-21,38.8266677856445,39.6399993896484,38.7266654968262,39.5999984741211,3559800,28.5177440643311
2014-10-22,39.6933326721191,39.7799987792969,39.3266677856445,39.5666656494141,5930850,28.4937343597412
2014-10-23,40.0200004577637,40.5466651916504,39.8733329772949,40.3866653442383,2754600,29.0842590332031
2014-10-24,40.5533332824707,40.9933319091797,40.2866668701172,40.9333343505859,2746050,29.4779281616211
2014-10-27,40.5999984741211,40.9466667175293,40.3466682434082,40.8600006103516,4164600,29.4251251220703
2014-10-28,41.7400016784668,42.1800003051758,41.3066673278809,41.966667175293,5202150,30.2220783233643
2014-10-29,41.9799995422363,42.7266654968262,41.8866653442383,42.2333335876465,3675150,30.414119720459
2014-10-30,40.2799987792969,42.6533317565918,40.2799987792969,42.5666656494141,2968650,30.6541690826416
2014-10-31,44.1399993896484,44.1399993896484,42.8400001525879,43.5466651916504,4702800,31.3599147796631
2014-11-03,43.466667175293,43.9199981689453,43.2666664123535,43.593334197998,2987850,31.3935012817383
2014-11-04,43.2999992370605,43.7333335876465,43.2733345031738,43.593334197998,3314250,31.3935012817383
2014-11-05,44.2999992370605,44.7466659545898,43.8600006103516,43.966667175293,3099900,31.6623725891113
2014-11-06,44.026668548584,44.4933319091797,43.8800010681152,44.3800010681152,3283800,31.9600238800049
2014-11-07,44.5733337402344,44.6599998474121,44.1933326721191,44.6333312988281,1947750,32.1424713134766
2014-11-10,44.6666679382324,44.6666679382324,44.3266677856445,44.5533332824707,2260800,32.084846496582
2014-11-11,44.466667175293,44.5800018310547,44.1333312988281,44.3466682434082,2341950,31.9360256195068
2014-11-12,44.1066665649414,44.7000007629395,43.8666687011719,44.5999984741211,1821750,32.2250328063965
2014-11-13,44.7000007629395,44.7666664123535,44.1866683959961,44.2999992370605,2156850,32.0082778930664
2014-11-14,44.4533348083496,44.5800018310547,44.2466659545898,44.4199981689453,1434750,32.0949783325195
2014-11-17,44.4266662597656,44.4799995422363,44.1933326721191,44.3733329772949,1280850,32.0612678527832
2014-11-18,44.3066673278809,44.6266670227051,44.2533340454102,44.3600006103516,1845450,32.0516395568848
2014-11-19,44.3466682434082,44.4199981689453,43.966667175293,44.2866668701172,2219100,31.9986515045166
2014-11-20,43.8333320617676,44.3400001525879,43.6466674804688,44.3266677856445,1962450,32.0275535583496
2014-11-21,44.9533348083496,45.0800018310547,44.5533332824707,44.6533317565918,3565950,32.2635765075684
2014-11-24,44.8600006103516,45.0400009155273,44.6399993896484,44.8933334350586,1791750,32.4369850158691
2014-11-25,45.033332824707,45.3600006103516,44.8600006103516,45.2933311462402,3644250,32.7259788513184
2014-11-26,45.2266654968262,45.3266677856445,44.7466659545898,44.906665802002,1555200,32.4466209411621
2014-11-28,45.0133323669434,45.060001373291,44.473331451416,44.6800003051758,1657500,32.282844543457
2014-12-01,44.6866683959961,45.2000007629395,44.4000015258789,44.9933319091797,3055650,32.5092430114746
2014-12-02,45.1266670227051,45.526668548584,45.0400009155273,45.4933319091797,2412300,32.8705024719238
2014-12-03,45.9133338928223,47.2133331298828,45.5666656494141,47.1733322143555,4472850,34.084358215332
2014-12-04,47.4333343505859,47.4333343505859,46.7066688537598,46.8199996948242,2393400,33.8290786743164
2014-12-05,46.6933326721191,47.1399993896484,46.6133346557617,46.8333320617676,2108550,33.838695526123
2014-12-08,46.6666679382324,47.1266670227051,46.1933326721191,46.406665802002,1804200,33.5304222106934
