"Fecha","CE.Open","CE.High","CE.Low","CE.Close","CE.Volume","CE.Adjusted"
2014-01-24,52.5900001525879,55.5,51.2299995422363,52.6699981689453,4115600,42.8910331726074
2014-01-27,53.1800003051758,53.1800003051758,51.3499984741211,51.4300003051758,2503700,41.8812675476074
2014-01-28,51.4199981689453,51.8300018310547,50.5999984741211,51.4199981689453,1944000,41.8731231689453
2014-01-29,51.2299995422363,52.3899993896484,51.1300010681152,51.5,1261600,41.9382820129395
2014-01-30,51.9099998474121,52.2099990844727,51.2000007629395,51.5099983215332,951600,41.9464149475098
2014-01-31,51.0400009155273,51.7999992370605,50.6100006103516,50.6399993896484,1386900,41.2379341125488
2014-02-03,50.7400016784668,50.9700012207031,48.7799987792969,48.8300018310547,1780500,39.7639961242676
2014-02-04,49.1500015258789,49.8199996948242,49.1500015258789,49.5999984741211,1728500,40.3910293579102
2014-02-05,49.5,49.8899993896484,48.8300018310547,49.5800018310547,1530700,40.3747444152832
2014-02-06,49.8600006103516,50.8699989318848,49.7900009155273,50.6699981689453,2135800,41.2623710632324
2014-02-07,51.7599983215332,52.560001373291,50.2700004577637,51.2099990844727,1646400,41.7021064758301
2014-02-10,51.2000007629395,51.7000007629395,50.6699981689453,51.2999992370605,1389700,41.7753982543945
2014-02-11,51.2000007629395,51.6300010681152,51.0099983215332,51.439998626709,1424800,41.8893966674805
2014-02-12,51.5299987792969,52.4799995422363,51.4599990844727,52.2400016784668,1782200,42.6902503967285
2014-02-13,51.810001373291,53.1500015258789,51.7900009155273,52.7999992370605,1421900,43.1478805541992
2014-02-14,52.7900009155273,53.310001373291,52.6800003051758,53.0999984741211,755500,43.3930435180664
2014-02-18,53.3499984741211,53.3499984741211,51.9099998474121,52.4199981689453,1510400,42.837345123291
2014-02-19,52.4300003051758,52.9000015258789,51.8899993896484,52.3300018310547,930200,42.7638130187988
2014-02-20,52.3800010681152,52.9500007629395,52.1599998474121,52.9199981689453,823000,43.2459449768066
2014-02-21,52.9500007629395,53.0900001525879,52.0999984741211,52.1199989318848,917400,42.5921974182129
2014-02-24,52.1100006103516,53.0699996948242,51.9700012207031,52.560001373291,764000,42.9517631530762
2014-02-25,52.5499992370605,52.939998626709,52.1100006103516,52.3400001525879,743400,42.77197265625
2014-02-26,52.4000015258789,53.310001373291,52.4000015258789,52.9199981689453,680400,43.2459449768066
2014-02-27,52.8400001525879,53.6599998474121,52.75,53.6300010681152,926300,43.8261642456055
2014-02-28,53.5800018310547,53.810001373291,53.0699996948242,53.3899993896484,1002900,43.6300239562988
2014-03-03,52.8899993896484,53.0099983215332,51.9000015258789,52.1699981689453,1413500,42.6330451965332
2014-03-04,52.8300018310547,52.9300003051758,52.3600006103516,52.8600006103516,757400,43.1969108581543
2014-03-05,52.9199981689453,52.9300003051758,52.3400001525879,52.4199981689453,701100,42.837345123291
2014-03-06,52.5200004577637,53.4599990844727,52.4199981689453,53.3600006103516,1141200,43.6055107116699
2014-03-07,53.5999984741211,54.2900009155273,53.3499984741211,54.0099983215332,1578400,44.1366729736328
2014-03-10,53.8199996948242,54.189998626709,52.939998626709,53.4199981689453,1138700,43.6545486450195
2014-03-11,53.560001373291,54.2900009155273,53.4199981689453,53.4799995422363,968300,43.7035675048828
2014-03-12,53.1500015258789,53.939998626709,52.7999992370605,53.8400001525879,886000,43.9977645874023
2014-03-13,54.0499992370605,54.7700004577637,53.2099990844727,53.3400001525879,1024300,43.5891723632812
2014-03-14,53.1599998474121,54.1699981689453,53.0299987792969,53.7200012207031,898200,43.8997039794922
2014-03-17,54,54.6800003051758,53.9199981689453,54.25,672500,44.332820892334
2014-03-18,54.3600006103516,54.8899993896484,54.3600006103516,54.4799995422363,764600,44.5207672119141
2014-03-19,54.7000007629395,55.689998626709,54.2700004577637,54.9900016784668,782500,44.9375419616699
2014-03-20,54.8199996948242,55.1699981689453,54.5099983215332,54.8499984741211,563100,44.8231391906738
2014-03-21,55.3600006103516,56.2000007629395,55.0499992370605,55.2099990844727,1166900,45.1173286437988
2014-03-24,55.5099983215332,55.8400001525879,54.8400001525879,54.9599990844727,666000,44.913028717041
2014-03-25,55.189998626709,55.6599998474121,54.5699996948242,55.060001373291,921200,44.9947547912598
2014-03-26,55.5099983215332,55.5200004577637,53.9700012207031,53.9700012207031,683600,44.1039924621582
2014-03-27,53.9000015258789,54.2200012207031,53.25,53.5499992370605,1054700,43.7607917785645
2014-03-28,53.8800010681152,54.0800018310547,53.4799995422363,53.939998626709,697500,44.0794906616211
2014-03-31,54.4000015258789,55.5800018310547,54.4000015258789,55.5099983215332,647300,45.3624877929688
2014-04-01,55.6800003051758,56.1800003051758,55.5099983215332,56.0299987792969,791300,45.7874183654785
2014-04-02,56.0800018310547,56.6100006103516,55.8199996948242,56.5999984741211,535900,46.2532196044922
2014-04-03,56.7700004577637,57.25,56.6500015258789,56.8300018310547,693900,46.4411773681641
2014-04-04,57.4000015258789,57.8600006103516,56.4300003051758,56.8199996948242,667800,46.4330062866211
2014-04-07,56.7000007629395,56.8199996948242,54.5999984741211,54.9300003051758,795900,44.8885078430176
2014-04-08,55.1300010681152,55.7000007629395,54.7299995422363,55.5900001525879,1004300,45.4278526306152
2014-04-09,55.6800003051758,56.0200004577637,55.2299995422363,55.6599998474121,1091800,45.4850692749023
2014-04-10,55.5200004577637,56.2900009155273,54.8899993896484,55.0099983215332,575300,44.9538764953613
2014-04-11,54.8199996948242,55.2299995422363,54.4799995422363,54.6500015258789,603900,44.6596908569336
2014-04-14,55.0299987792969,56.1300010681152,54.8300018310547,55.5499992370605,990900,45.3951721191406
2014-04-15,55.5299987792969,56.2200012207031,54.9799995422363,56.2099990844727,674300,45.9345169067383
2014-04-16,56.7900009155273,57.5099983215332,56.689998626709,57.0200004577637,940400,46.5964431762695
2014-04-17,57.0800018310547,57.939998626709,56.689998626709,57.5699996948242,1053400,47.0459022521973
2014-04-21,57.6300010681152,58.4700012207031,57.2900009155273,58.1199989318848,1513600,47.4953536987305
2014-04-22,60.4700012207031,61.8199996948242,59.939998626709,60.0900001525879,3369800,49.1052436828613
2014-04-23,60.1800003051758,60.310001373291,58.9099998474121,59.5900001525879,1163100,48.6966323852539
2014-04-24,59.7000007629395,59.9799995422363,58.9700012207031,59.2000007629395,860200,48.3779449462891
2014-04-25,59.0800018310547,59.4199981689453,58.7200012207031,59.2799987792969,894200,48.4432983398438
2014-04-28,59.8400001525879,60.4199981689453,59.0099983215332,59.7200012207031,1021400,48.8028717041016
2014-04-29,60.060001373291,60.8800010681152,59.9700012207031,60.7900009155273,1193200,49.6772651672363
2014-04-30,60.7000007629395,61.5999984741211,60.4000015258789,61.4300003051758,1368000,50.2002754211426
2014-05-01,61.1699981689453,61.2900009155273,60.7599983215332,61.2099990844727,1086500,50.2248954772949
2014-05-02,61.2299995422363,61.9799995422363,61.1100006103516,61.1800003051758,801200,50.2002792358398
2014-05-05,60.7799987792969,61.7700004577637,60.689998626709,61.4099998474121,916000,50.3890037536621
2014-05-06,61.2000007629395,61.3499984741211,60.8300018310547,61.0800018310547,1102700,50.1182289123535
2014-05-07,61.1300010681152,61.2599983215332,60.1500015258789,60.7099990844727,1262500,49.8146133422852
2014-05-08,60.5400009155273,60.6699981689453,59.7999992370605,60.1100006103516,1265800,49.3223075866699
2014-05-09,60.1500015258789,60.4199981689453,59.25,59.5200004577637,1397700,48.8381958007812
2014-05-12,59.7900009155273,60.9099998474121,59.7900009155273,60.8899993896484,911300,49.9623146057129
2014-05-13,60.9500007629395,61.060001373291,60.0800018310547,60.1599998474121,920300,49.3633308410645
2014-05-14,60.2299995422363,60.3600006103516,59.5900001525879,59.7200012207031,629600,49.0023040771484
2014-05-15,59.7000007629395,59.7700004577637,57.75,58.3800010681152,1351200,47.9027786254883
2014-05-16,58.6300010681152,59.4799995422363,57.8499984741211,59.4599990844727,1449700,48.7889595031738
2014-05-19,59.4099998474121,60.439998626709,59.4099998474121,59.7099990844727,913900,48.9940910339355
2014-05-20,59.5699996948242,60.1800003051758,59,59.1100006103516,855900,48.5017547607422
2014-05-21,59.2900009155273,60.5999984741211,59.2200012207031,60.439998626709,895100,49.5930824279785
2014-05-22,60.3899993896484,61.439998626709,60.2099990844727,60.7299995422363,1000600,49.8310356140137
2014-05-23,60.7000007629395,61.2299995422363,60.5999984741211,61.1800003051758,763600,50.2002792358398
2014-05-27,61.4099998474121,61.8300018310547,60.7799987792969,61.2099990844727,900800,50.2248954772949
2014-05-28,61.1599998474121,61.4900016784668,60.5400009155273,61.2200012207031,1032400,50.2331008911133
2014-05-29,61.5200004577637,62.75,61.3699989318848,62.7299995422363,974300,51.4721031188965
2014-05-30,62.6100006103516,62.9099998474121,62.0299987792969,62.7000007629395,1491700,51.4474945068359
2014-06-02,62.9099998474121,62.9700012207031,62.3699989318848,62.8199996948242,704100,51.5459594726562
2014-06-03,62.4900016784668,63.560001373291,62.4599990844727,63.1800003051758,612100,51.8413429260254
2014-06-04,63,63.3600006103516,62.8499984741211,63.0999984741211,612500,51.7756958007812
2014-06-05,63.2700004577637,64.0699996948242,62.7799987792969,63.8699989318848,718700,52.4075126647949
2014-06-06,64.0400009155273,64.2900009155273,63.689998626709,64.2799987792969,556700,52.7439270019531
2014-06-09,64.3000030517578,64.4599990844727,63.7299995422363,63.7799987792969,696600,52.333667755127
2014-06-10,63.5200004577637,63.8800010681152,63.1199989318848,63.5699996948242,907100,52.1613578796387
2014-06-11,63.5900001525879,64.4300003051758,63.2799987792969,64.4000015258789,1257700,52.8424034118652
2014-06-12,64.3199996948242,64.8899993896484,63.9300003051758,64.1900024414062,1092600,52.6700744628906
2014-06-13,64.0500030517578,64.3000030517578,63.560001373291,64.1600036621094,561300,52.6454734802246
2014-06-16,64,64.120002746582,63.5699996948242,63.9300003051758,597900,52.4567527770996
2014-06-17,63.9000015258789,64.5899963378906,63.7200012207031,63.8400001525879,529100,52.3828926086426
2014-06-18,64.0699996948242,64.6900024414062,63.9300003051758,64.5299987792969,594900,52.9490623474121
2014-06-19,64.2799987792969,64.6500015258789,64.1600036621094,64.6500015258789,506400,53.047534942627
2014-06-20,64.7099990844727,64.870002746582,64.3899993896484,64.6500015258789,583500,53.047534942627
2014-06-23,64.9100036621094,65.1699981689453,64.5199966430664,64.6900024414062,563300,53.0803489685059
2014-06-24,64.5599975585938,65.0400009155273,63.4900016784668,63.5200004577637,683200,52.1203346252441
2014-06-25,63.5999984741211,64.3300018310547,63.5900001525879,64.1100006103516,705600,52.6044387817383
2014-06-26,64.120002746582,64.2900009155273,63.0699996948242,63.4000015258789,919000,52.021858215332
2014-06-27,63.2599983215332,64.0599975585938,62.9500007629395,64.0599975585938,2693300,52.5634155273438
2014-06-30,64.2200012207031,64.7300033569336,63.9700012207031,64.2799987792969,1121900,52.7439270019531
2014-07-01,64.629997253418,65.2600021362305,64.1399993896484,65.0299987792969,865000,53.359317779541
2014-07-02,65.0299987792969,66.3300018310547,64.9100036621094,65.6100006103516,1114700,53.8352470397949
2014-07-03,65.7099990844727,66.2699966430664,65.7099990844727,66.0500030517578,649600,54.1962890625
2014-07-07,65.879997253418,66.3499984741211,65.4300003051758,65.8000030517578,853700,53.9911613464355
2014-07-08,65.9899978637695,66.0599975585938,65.5,65.7399978637695,678300,53.9419288635254
2014-07-09,65.879997253418,65.9400024414062,64.5699996948242,65.0599975585938,1309300,53.3839454650879
2014-07-10,64.0299987792969,64.3199996948242,63.7400016784668,64.120002746582,1072600,52.6126480102539
2014-07-11,64.120002746582,64.5400009155273,63.9000015258789,64.2699966430664,1057900,52.7357292175293
2014-07-14,64.6399993896484,64.6399993896484,63.8199996948242,64.370002746582,1262900,52.8177871704102
2014-07-15,64.9599990844727,65.2399978637695,64.1999969482422,64.4599990844727,1349700,52.8916282653809
2014-07-16,64.8300018310547,65.0500030517578,64.0800018310547,64.0999984741211,1157300,52.5962333679199
2014-07-17,64.0100021362305,64.3199996948242,63.2099990844727,63.2999992370605,2159600,51.9398040771484
2014-07-18,65.5,65.620002746582,62.189998626709,62.6300010681152,4089100,51.3900527954102
2014-07-21,62.7400016784668,63.3199996948242,61.689998626709,62.0900001525879,2734000,50.946964263916
2014-07-22,62.2999992370605,62.7200012207031,62.1399993896484,62.5900001525879,1619300,51.3572311401367
2014-07-23,62.6199989318848,62.939998626709,62.2200012207031,62.2599983215332,1178600,51.0864372253418
2014-07-24,62.560001373291,62.6100006103516,62.0999984741211,62.439998626709,896500,51.2341499328613
2014-07-25,62.4300003051758,63.0099983215332,61.9799995422363,62.1800003051758,980000,51.020809173584
2014-07-28,62.25,62.8800010681152,62.0699996948242,62.6300010681152,999700,51.3900527954102
2014-07-29,62.8400001525879,62.8800010681152,59.5999984741211,60.1599998474121,3052900,49.3633308410645
2014-07-30,60.4099998474121,60.6399993896484,59.2700004577637,59.3800010681152,1368800,48.7233123779297
2014-07-31,59.1500015258789,59.1500015258789,58.0200004577637,58.2099990844727,1367300,47.7632827758789
2014-08-01,57.9199981689453,58.7099990844727,57.5699996948242,58.3300018310547,1281200,48.0682067871094
2014-08-04,58.5999984741211,59.3300018310547,58.5200004577637,59.2299995422363,968900,48.809871673584
2014-08-05,58.7299995422363,59.1199989318848,58.25,58.3800010681152,961400,48.1093902587891
2014-08-06,58.0299987792969,59.0400009155273,58.0299987792969,58.7400016784668,752000,48.406063079834
2014-08-07,58.7700004577637,59.0800018310547,57.6699981689453,57.9599990844727,943300,47.7632827758789
2014-08-08,57.939998626709,58.5200004577637,57.6800003051758,58.4700012207031,646500,48.1835823059082
2014-08-11,58.8800010681152,59.2900009155273,58.6500015258789,59.1500015258789,1051300,48.7439384460449
2014-08-12,59.0499992370605,59.3199996948242,58.6699981689453,59.0999984741211,775200,48.7027206420898
2014-08-13,59.2700004577637,59.4700012207031,58.9799995422363,59.3499984741211,696100,48.9087524414062
2014-08-14,59.3699989318848,59.6300010681152,59.25,59.3800010681152,674500,48.9334716796875
2014-08-15,59.75,59.9300003051758,59.0800018310547,59.3699989318848,958700,48.925235748291
2014-08-18,59.75,60.3499984741211,59.75,60.2299995422363,572900,49.6339454650879
2014-08-19,60.310001373291,60.9000015258789,60.310001373291,60.5999984741211,676900,49.938835144043
2014-08-20,60.5999984741211,61.4700012207031,60.4900016784668,61.3400001525879,781200,50.5486679077148
2014-08-21,61.2700004577637,61.5,60.7099990844727,61.3499984741211,667400,50.5569038391113
2014-08-22,61.1500015258789,61.5699996948242,60.8199996948242,61.189998626709,619700,50.4250450134277
2014-08-25,61.6599998474121,61.9799995422363,61.2000007629395,61.8300018310547,504100,50.952449798584
2014-08-26,61.9900016784668,61.9900016784668,61.5200004577637,61.8199996948242,576800,50.9442100524902
2014-08-27,61.8199996948242,62.0499992370605,61.5999984741211,61.7400016784668,549300,50.878288269043
2014-08-28,61.560001373291,62.0699996948242,61.0900001525879,61.939998626709,519300,51.0431060791016
2014-08-29,62.1599998474121,62.560001373291,62.0499992370605,62.5400009155273,485700,51.5375442504883
2014-09-02,62.4500007629395,62.7400016784668,62.0800018310547,62.439998626709,543100,51.4551391601562
2014-09-03,62.8600006103516,62.9799995422363,62.5699996948242,62.5800018310547,864300,51.5705146789551
2014-09-04,62.5099983215332,63,62.3699989318848,62.6599998474121,632000,51.6364250183105
2014-09-05,62.5299987792969,62.9700012207031,62.3600006103516,62.689998626709,777400,51.6611518859863
2014-09-08,62.6599998474121,62.8300018310547,62.0499992370605,62.2799987792969,704800,51.3232765197754
2014-09-09,62.25,62.4099998474121,61.3499984741211,61.4799995422363,494400,50.6640357971191
2014-09-10,61.439998626709,61.9599990844727,61.060001373291,61.310001373291,564900,50.5239486694336
2014-09-11,61,61.4300003051758,60.7400016784668,61.25,720100,50.4745025634766
2014-09-12,61.2599983215332,61.3699989318848,60.1100006103516,60.3499984741211,671400,49.7328186035156
2014-09-15,60.5999984741211,60.5999984741211,59.560001373291,60.2999992370605,767900,49.6916275024414
2014-09-16,60.2599983215332,61.5,60.0099983215332,61.1800003051758,589500,50.4168090820312
2014-09-17,61.2599983215332,61.9700012207031,61.0099983215332,61.2999992370605,537100,50.515697479248
2014-09-18,61.4300003051758,62.0699996948242,61.3899993896484,61.5499992370605,586200,50.7217140197754
2014-09-19,61.6800003051758,62.4099998474121,61.4300003051758,61.5400009155273,794500,50.7134704589844
2014-09-22,61.3400001525879,61.8499984741211,60.7099990844727,61.2700004577637,913500,50.4909782409668
2014-09-23,61.310001373291,61.5400009155273,60.9599990844727,60.9700012207031,786300,50.2437553405762
2014-09-24,61.2700004577637,61.6699981689453,60.4700012207031,61.2900009155273,733400,50.5074615478516
2014-09-25,61.25,61.3499984741211,59.9599990844727,60.6199989318848,1002300,49.9553260803223
2014-09-26,60.6199989318848,60.8899993896484,60.3400001525879,60.6199989318848,713400,49.9553260803223
2014-09-29,60.1399993896484,60.189998626709,59.6500015258789,59.7900009155273,716500,49.2713470458984
2014-09-30,59.9000015258789,59.9000015258789,58.1199989318848,58.5200004577637,1011100,48.2247695922852
2014-10-01,58.2700004577637,58.2700004577637,56.3300018310547,56.5400009155273,1800300,46.5931091308594
2014-10-02,56.3199996948242,56.9099998474121,55.0499992370605,56.7999992370605,1760200,46.8073577880859
2014-10-03,57.060001373291,57.5999984741211,56.439998626709,56.7599983215332,731500,46.7743988037109
2014-10-06,57.2099990844727,57.3199996948242,56.5099983215332,56.5900001525879,524100,46.6343002319336
2014-10-07,56.3300018310547,56.3600006103516,54.6699981689453,54.7000007629395,1135100,45.0768165588379
2014-10-08,54.5400009155273,55.0299987792969,53.5800018310547,54.8699989318848,1164800,45.2169075012207
2014-10-09,54.9599990844727,55.1100006103516,53.3699989318848,53.7099990844727,1354700,44.2609825134277
2014-10-10,53.5200004577637,53.6199989318848,52.25,52.2799987792969,1205900,43.0825462341309
2014-10-13,52.0900001525879,52.8800010681152,50.8699989318848,50.9099998474121,1268700,41.9535751342773
2014-10-14,51.1800003051758,52.4199981689453,50.7700004577637,51.25,1907000,42.233757019043
2014-10-15,50.3400001525879,53.1599998474121,49.4199981689453,52.5200004577637,1784000,43.2803344726562
2014-10-16,51.6100006103516,53.8699989318848,51.4799995422363,53.5699996948242,1444200,44.1456146240234
2014-10-17,54.2999992370605,55.0900001525879,53.75,54.0900001525879,1177700,44.5741271972656
2014-10-20,53.8600006103516,55.4900016784668,53.8600006103516,55.2400016784668,1427300,45.5218124389648
2014-10-21,57.3600006103516,59.7999992370605,57.2099990844727,58.5099983215332,3018200,48.2165336608887
2014-10-22,59.1300010681152,59.2400016784668,57.25,57.3699989318848,2142700,47.2770919799805
2014-10-23,58.2599983215332,58.560001373291,57.4799995422363,57.8499984741211,1162400,47.6726264953613
2014-10-24,58.1800003051758,58.3600006103516,57.1199989318848,58.3499984741211,746900,48.0846824645996
2014-10-27,57.6800003051758,57.7099990844727,55.8699989318848,57.0900001525879,1380900,47.0463447570801
2014-10-28,57.689998626709,58.3199996948242,57.6199989318848,58.1599998474121,912700,47.9281044006348
2014-10-29,58.2400016784668,58.7900009155273,57.3199996948242,57.6800003051758,894700,47.5325469970703
2014-10-30,57.189998626709,58.3499984741211,57.189998626709,57.7799987792969,694100,47.8222351074219
2014-10-31,58.75,59.3199996948242,58.5699996948242,58.7299995422363,1451200,48.608512878418
2014-11-03,58.9500007629395,59.4700012207031,58.3899993896484,58.6800003051758,791100,48.5671348571777
2014-11-04,58.5999984741211,58.8300018310547,57.4799995422363,57.7000007629395,1268900,47.7560234069824
2014-11-05,58.0400009155273,59.0800018310547,57.7599983215332,58.9599990844727,1371500,48.7988662719727
2014-11-06,58.7999992370605,59.8400001525879,58.5800018310547,59.5499992370605,848700,49.2871971130371
2014-11-07,59.6699981689453,60.1100006103516,58.9300003051758,59.310001373291,840400,49.088550567627
2014-11-10,59.7400016784668,60.0699996948242,59.2700004577637,59.810001373291,942500,49.5023918151855
2014-11-11,59.75,60.5299987792969,59.6800003051758,60.3400001525879,834500,49.9410438537598
2014-11-12,60.2299995422363,60.6500015258789,59.9500007629395,60.4500007629395,610000,50.032096862793
2014-11-13,60.0999984741211,60.6300010681152,59.1599998474121,59.6800003051758,883400,49.3947868347168
2014-11-14,59.5900001525879,59.9199981689453,59.0499992370605,59.7599983215332,636000,49.4609985351562
2014-11-17,59.7700004577637,59.9000015258789,59.310001373291,59.7700004577637,600700,49.4692802429199
2014-11-18,60,61,59.9599990844727,60.8800010681152,822200,50.3879776000977
2014-11-19,60.9000015258789,61.2400016784668,60.1100006103516,60.2200012207031,833800,49.8417205810547
2014-11-20,59.9000015258789,60.8800010681152,59.7999992370605,60.7099990844727,1185100,50.2472648620605
2014-11-21,61.8699989318848,62.560001373291,61.2299995422363,61.4900016784668,1085200,50.8928604125977
2014-11-24,61.6599998474121,61.75,60.8499984741211,61.2400016784668,823100,50.6859436035156
2014-11-25,61.1300010681152,61.5900001525879,60.7400016784668,60.9900016784668,481100,50.4790267944336
2014-11-26,61,61.0900001525879,60.5200004577637,60.9799995422363,578700,50.4707489013672
2014-11-28,60.5,60.6800003051758,59.5,60.0699996948242,446800,49.7175636291504
2014-12-01,60,60.4900016784668,59.2999992370605,60.0900001525879,782200,49.734130859375
2014-12-02,60,60.939998626709,59.9300003051758,60.7099990844727,612200,50.2472648620605
2014-12-03,60.7000007629395,62.6599998474121,60.6199989318848,62.5699996948242,921800,51.7867279052734
2014-12-04,62.8699989318848,62.8800010681152,61.6500015258789,62.3800010681152,557500,51.629467010498
2014-12-05,62.4700012207031,63.2799987792969,62.1599998474121,62.8699989318848,566000,52.0350227355957
2014-12-08,62.5200004577637,62.689998626709,61.4099998474121,61.7700004577637,508800,51.1246109008789
2014-12-09,61.1599998474121,62.6199989318848,61.1599998474121,62.5400009155273,785100,51.7618942260742
2014-12-10,62.0699996948242,62.1800003051758,60.0299987792969,60.0800018310547,796200,49.7258453369141
2014-12-11,60.4700012207031,61.0800018310547,59.1199989318848,59.2900009155273,1056200,49.0719985961914
2014-12-12,58.7000007629395,58.7799987792969,57.2700004577637,57.5299987792969,690500,47.6153106689453
2014-12-15,57.7799987792969,57.9500007629395,56.4599990844727,56.689998626709,992100,46.9200820922852
2014-12-16,56.310001373291,57.689998626709,55.810001373291,55.8899993896484,995900,46.2579574584961
