"Fecha","CRM.Open","CRM.High","CRM.Low","CRM.Close","CRM.Volume","CRM.Adjusted"
2014-01-09,57.0099983215332,57.0099983215332,55.6500015258789,56.2900009155273,4968100,56.2900009155273
2014-01-10,56.5200004577637,57.0400009155273,55.810001373291,56.9500007629395,3517500,56.9500007629395
2014-01-13,56.9700012207031,57.3699989318848,55.8600006103516,56.2099990844727,5306500,56.2099990844727
2014-01-14,56.2099990844727,57.6800003051758,55.6500015258789,57.5099983215332,4924600,57.5099983215332
2014-01-15,57.5,59.8499984741211,57.4700012207031,59.7200012207031,8745500,59.7200012207031
2014-01-16,59.4900016784668,59.6500015258789,58.8499984741211,59.2099990844727,5644800,59.2099990844727
2014-01-17,59.2599983215332,59.9099998474121,58.8499984741211,59.8600006103516,4333300,59.8600006103516
2014-01-21,60.2700004577637,61.0699996948242,59.6500015258789,60.9500007629395,6130800,60.9500007629395
2014-01-22,60.9900016784668,61.4500007629395,60.5,61.1399993896484,3515900,61.1399993896484
2014-01-23,60.0800018310547,60.1500015258789,58.9199981689453,60.0800018310547,4875700,60.0800018310547
2014-01-24,59.4799995422363,59.560001373291,58.25,58.4000015258789,4803500,58.4000015258789
2014-01-27,58.5099983215332,58.6699981689453,56.9500007629395,57.0800018310547,5136700,57.0800018310547
2014-01-28,57.5999984741211,59.4300003051758,57.2799987792969,59.3699989318848,5534700,59.3699989318848
2014-01-29,58.560001373291,59.2200012207031,57.7900009155273,57.9599990844727,4077800,57.9599990844727
2014-01-30,59.0400009155273,61.4900016784668,58.7099990844727,60.9700012207031,5946200,60.9700012207031
2014-01-31,60.0299987792969,61.2599983215332,60,60.5299987792969,4612200,60.5299987792969
2014-02-03,61.0999984741211,61.2000007629395,58.0699996948242,58.4700012207031,5450000,58.4700012207031
2014-02-04,59.4199981689453,61.3499984741211,59.060001373291,60.9599990844727,5948100,60.9599990844727
2014-02-05,60.5699996948242,61.8800010681152,59.7599983215332,61.6300010681152,4860800,61.6300010681152
2014-02-06,61.8499984741211,62.75,61.0999984741211,61.7000007629395,5180000,61.7000007629395
2014-02-07,62.060001373291,62.6699981689453,61.2200012207031,61.5499992370605,7537900,61.5499992370605
2014-02-10,61.5800018310547,61.7000007629395,60.6399993896484,61.0400009155273,5846400,61.0400009155273
2014-02-11,61.25,61.7999992370605,61.1500015258789,61.2299995422363,6376300,61.2299995422363
2014-02-12,61.5499992370605,61.8600006103516,61.0999984741211,61.4799995422363,4786500,61.4799995422363
2014-02-13,61.189998626709,63.3199996948242,61.1800003051758,63.1300010681152,4760400,63.1300010681152
2014-02-14,63.4700012207031,63.5400009155273,62.4000015258789,62.7999992370605,3654800,62.7999992370605
2014-02-18,63.3300018310547,63.939998626709,62.2900009155273,63.7299995422363,3780100,63.7299995422363
2014-02-19,63.3600006103516,63.9599990844727,62.8499984741211,63.0200004577637,4929600,63.0200004577637
2014-02-20,63.2099990844727,63.25,61.9900016784668,63.0099983215332,5738900,63.0099983215332
2014-02-21,63.3499984741211,64.6500015258789,63.3499984741211,63.5900001525879,5516500,63.5900001525879
2014-02-24,62.75,64.3300018310547,61.7999992370605,63.9099998474121,5698600,63.9099998474121
2014-02-25,63.9199981689453,64,63.2900009155273,63.6599998474121,4895500,63.6599998474121
2014-02-26,63.7799987792969,64.7399978637695,62.689998626709,63.7400016784668,7285700,63.7400016784668
2014-02-27,63.5200004577637,66.3499984741211,63.5099983215332,66.2200012207031,9345800,66.2200012207031
2014-02-28,66.0400009155273,67,60.9700012207031,62.3699989318848,18892500,62.3699989318848
2014-03-03,60.6500015258789,61.7099990844727,59.8199996948242,61.4900016784668,9303400,61.4900016784668
2014-03-04,62.1800003051758,63.3699989318848,62.0099983215332,63.0699996948242,7927200,63.0699996948242
2014-03-05,63.0699996948242,63.75,62.939998626709,63.6800003051758,5464400,63.6800003051758
2014-03-06,63.75,63.8699989318848,62.7299995422363,63.1399993896484,3958800,63.1399993896484
2014-03-07,63.2000007629395,63.3600006103516,59.7299995422363,60.7400016784668,11239300,60.7400016784668
2014-03-10,60.7400016784668,60.9799995422363,59.5800018310547,59.7799987792969,6012000,59.7799987792969
2014-03-11,59.9900016784668,62.3600006103516,59.5200004577637,61.0200004577637,9907300,61.0200004577637
2014-03-12,60.4000015258789,61.5299987792969,59.6399993896484,61.5200004577637,5573400,61.5200004577637
2014-03-13,61.7999992370605,62.1699981689453,58.4199981689453,59.060001373291,9256600,59.060001373291
2014-03-14,58.9900016784668,59.2900009155273,57.6100006103516,58.1599998474121,6782900,58.1599998474121
2014-03-17,58.6100006103516,59.2700004577637,58.0200004577637,58.3199996948242,6285200,58.3199996948242
2014-03-18,58.4900016784668,59.6300010681152,57.9799995422363,59.6300010681152,6019300,59.6300010681152
2014-03-19,59.4599990844727,59.7999992370605,57.9199981689453,58.4300003051758,4918600,58.4300003051758
2014-03-20,58.3499984741211,59.3800010681152,57.7599983215332,59.1199989318848,4708400,59.1199989318848
2014-03-21,59.7400016784668,59.9099998474121,56.7700004577637,57.0299987792969,10227600,57.0299987792969
2014-03-24,57.5099983215332,57.5499992370605,55.6699981689453,56.3600006103516,6299000,56.3600006103516
2014-03-25,56.810001373291,58.0999984741211,55.2599983215332,56.6500015258789,7581100,56.6500015258789
2014-03-26,57.0800018310547,57.2099990844727,55.1399993896484,55.2099990844727,6485400,55.2099990844727
2014-03-27,55,56.6599998474121,53.8600006103516,55.9700012207031,6206100,55.9700012207031
2014-03-28,56.0699996948242,56.939998626709,55.5900001525879,55.75,5109500,55.75
2014-03-31,56.1699981689453,57.1800003051758,56.1399993896484,57.0900001525879,6520600,57.0900001525879
2014-04-01,57.6100006103516,58.8899993896484,57.5999984741211,58.7999992370605,5356600,58.7999992370605
2014-04-02,59.0499992370605,59.3499984741211,57.7099990844727,58.1500015258789,4799700,58.1500015258789
2014-04-03,58.0699996948242,58.2400016784668,55.5400009155273,55.7400016784668,6053200,55.7400016784668
2014-04-04,56.25,56.6100006103516,54.0499992370605,54.4099998474121,6496700,54.4099998474121
2014-04-07,54.1399993896484,55.5099983215332,53.0699996948242,53.9700012207031,6017700,53.9700012207031
2014-04-08,54.1800003051758,55.5200004577637,53.1199989318848,55.2099990844727,8810300,55.2099990844727
2014-04-09,55.7599983215332,57.0999984741211,55.2900009155273,56.9500007629395,7376700,56.9500007629395
2014-04-10,56.9500007629395,57.0800018310547,54.2299995422363,54.5499992370605,10912100,54.5499992370605
2014-04-11,53.8199996948242,54.5,52.7599983215332,52.8699989318848,6425100,52.8699989318848
2014-04-14,53.4900016784668,54.7599983215332,53.0800018310547,53.7799987792969,4860500,53.7799987792969
2014-04-15,53.9500007629395,55.3800010681152,52.8800010681152,55.2299995422363,6137700,55.2299995422363
2014-04-16,55.9599990844727,56.0800018310547,54.5099983215332,55.9799995422363,4516800,55.9799995422363
2014-04-17,55.7099990844727,56.439998626709,55.0999984741211,56.0999984741211,3817000,56.0999984741211
2014-04-21,56.0800018310547,56.4900016784668,55.3899993896484,56.1100006103516,3009500,56.1100006103516
2014-04-22,56.0200004577637,57.4000015258789,55.9500007629395,57.0800018310547,4662900,57.0800018310547
2014-04-23,56.5200004577637,56.6199989318848,55.0800018310547,55.6399993896484,4229200,55.6399993896484
2014-04-24,56.2799987792969,56.5999984741211,53.1699981689453,54.7299995422363,6003000,54.7299995422363
2014-04-25,54.3300018310547,54.3699989318848,52.4099998474121,52.7999992370605,5321300,52.7999992370605
2014-04-28,53.0400009155273,53.1300010681152,48.2799987792969,49.1300010681152,17648300,49.1300010681152
2014-04-29,49.2299995422363,51.310001373291,48.1800003051758,50.7599983215332,10347900,50.7599983215332
2014-04-30,50.5999984741211,51.7400016784668,49.8300018310547,51.6500015258789,6857500,51.6500015258789
2014-05-01,51.9000015258789,53.6800003051758,51.7900009155273,52.0800018310547,6405200,52.0800018310547
2014-05-02,52.0800018310547,53.0400009155273,51.6199989318848,52.439998626709,6515700,52.439998626709
2014-05-05,52.9700012207031,53.8300018310547,52,53.6500015258789,7025800,53.6500015258789
2014-05-06,53.1800003051758,53.7099990844727,51.6599998474121,51.7799987792969,6947000,51.7799987792969
2014-05-07,51.7099990844727,51.7999992370605,49.1800003051758,50.4300003051758,9039300,50.4300003051758
2014-05-08,50.2200012207031,52.0800018310547,49.5699996948242,50.1500015258789,6499300,50.1500015258789
2014-05-09,49.9900016784668,50.75,49.3199996948242,50.2799987792969,5307000,50.2799987792969
2014-05-12,50.9000015258789,53.6500015258789,50.8499984741211,53.4300003051758,6558300,53.4300003051758
2014-05-13,53.8600006103516,54.2099990844727,52.2000007629395,52.2799987792969,5321200,52.2799987792969
2014-05-14,52.0299987792969,53.0200004577637,51.7200012207031,51.8800010681152,3277300,51.8800010681152
2014-05-15,52.25,52.2999992370605,50.5999984741211,51.4199981689453,4762400,51.4199981689453
2014-05-16,51.5999984741211,51.9300003051758,50.4900016784668,51.7999992370605,4646100,51.7999992370605
2014-05-19,51.9500007629395,53.4300003051758,51.6599998474121,53.2299995422363,4816200,53.2299995422363
2014-05-20,53.8199996948242,54.1500015258789,52.3899993896484,52.8899993896484,10653800,52.8899993896484
2014-05-21,52.5999984741211,53,49.6199989318848,50.189998626709,20536600,50.189998626709
2014-05-22,50.2900009155273,54.25,49.9300003051758,53.2700004577637,13735500,53.2700004577637
2014-05-23,52.6500015258789,53.6599998474121,52.1100006103516,53.4099998474121,6646200,53.4099998474121
2014-05-27,52.8899993896484,54.6100006103516,52.8499984741211,54.3600006103516,5931300,54.3600006103516
2014-05-28,54.1500015258789,54.3600006103516,53.3400001525879,53.3400001525879,5945800,53.3400001525879
2014-05-29,53.1199989318848,54.9599990844727,53.0400009155273,54.4000015258789,6813000,54.4000015258789
2014-05-30,55.5,55.5400009155273,52.4799995422363,52.6300010681152,9683400,52.6300010681152
2014-06-02,52.6300010681152,52.8499984741211,51.6399993896484,52.3800010681152,4070400,52.3800010681152
2014-06-03,51.9300003051758,52.1500015258789,50.9099998474121,50.9500007629395,5793700,50.9500007629395
2014-06-04,50.6300010681152,51.5200004577637,50.2099990844727,51.0699996948242,4712800,51.0699996948242
2014-06-05,51.4700012207031,51.7799987792969,50.75,51.3699989318848,5410000,51.3699989318848
2014-06-06,51.7400016784668,52.2900009155273,51.5900001525879,51.7999992370605,3153900,51.7999992370605
2014-06-09,51.810001373291,52.0900001525879,51.1399993896484,51.7099990844727,3931400,51.7099990844727
2014-06-10,51.5999984741211,53.2000007629395,51.5999984741211,53.060001373291,6589800,53.060001373291
2014-06-11,52.689998626709,53.6100006103516,52.5,53.310001373291,4151400,53.310001373291
2014-06-12,53.1699981689453,53.5699996948242,52.6300010681152,53.0400009155273,3626800,53.0400009155273
2014-06-13,53.1300010681152,54.3899993896484,52.75,54.310001373291,5127700,54.310001373291
2014-06-16,53.1599998474121,54.7299995422363,52.5200004577637,54.6100006103516,6994100,54.6100006103516
2014-06-17,54.2999992370605,58,54.25,57.8199996948242,13418900,57.8199996948242
2014-06-18,57.5900001525879,57.939998626709,56.7400016784668,57.7599983215332,6043400,57.7599983215332
2014-06-19,57.9700012207031,58.6199989318848,57.5099983215332,57.8800010681152,4735800,57.8800010681152
2014-06-20,57.9700012207031,57.9700012207031,57.0099983215332,57.5099983215332,5955600,57.5099983215332
2014-06-23,57.4500007629395,58.2299995422363,56.75,58,3897100,58
2014-06-24,58.0900001525879,58.2200012207031,57.0800018310547,57.4599990844727,7784300,57.4599990844727
2014-06-25,57.1100006103516,57.6800003051758,56.6300010681152,57.4099998474121,3233100,57.4099998474121
2014-06-26,57.5999984741211,57.9799995422363,56.8899993896484,57.1699981689453,3048800,57.1699981689453
2014-06-27,56.9300003051758,57.5900001525879,56.9199981689453,57.3800010681152,3288100,57.3800010681152
2014-06-30,57.3499984741211,58.6300010681152,57.3499984741211,58.0800018310547,5393200,58.0800018310547
2014-07-01,58.2400016784668,59.4900016784668,58.1699981689453,59.2000007629395,5288500,59.2000007629395
2014-07-02,59.1699981689453,59.4799995422363,58.6699981689453,58.9099998474121,3621800,58.9099998474121
2014-07-03,59,59.0800018310547,57.9599990844727,58.7599983215332,2415000,58.7599983215332
2014-07-07,58.7200012207031,58.7200012207031,57.189998626709,57.3400001525879,4332400,57.3400001525879
2014-07-08,57.3400001525879,57.3400001525879,54.0699996948242,54.8899993896484,9256400,54.8899993896484
2014-07-09,55.0999984741211,55.4700012207031,54.1800003051758,54.5999984741211,4227400,54.5999984741211
2014-07-10,53.4099998474121,55.0400009155273,53.2999992370605,54.2999992370605,4437400,54.2999992370605
2014-07-11,54.5,54.7900009155273,53.75,54.2099990844727,2521500,54.2099990844727
2014-07-14,54.689998626709,55.2000007629395,54.0400009155273,54.7299995422363,3004800,54.7299995422363
2014-07-15,54.7700004577637,54.9599990844727,53.1599998474121,53.7400016784668,4646700,53.7400016784668
2014-07-16,53.9900016784668,54.25,53.6800003051758,53.9500007629395,2537400,53.9500007629395
2014-07-17,53.6199989318848,54.2799987792969,52.4799995422363,52.6399993896484,4800100,52.6399993896484
2014-07-18,52.9799995422363,54.2700004577637,52.7200012207031,53.5,3597800,53.5
2014-07-21,53.25,53.4799995422363,52.5800018310547,53.3199996948242,2662700,53.3199996948242
2014-07-22,53.5299987792969,54,53.4099998474121,53.5999984741211,2991500,53.5999984741211
2014-07-23,53.9599990844727,53.9700012207031,53.1800003051758,53.5999984741211,3209400,53.5999984741211
2014-07-24,53.7000007629395,54.7099990844727,53.6699981689453,54.060001373291,3122800,54.060001373291
2014-07-25,53.8899993896484,55.3699989318848,53.5900001525879,54.8899993896484,4911200,54.8899993896484
2014-07-28,54.7400016784668,55.2000007629395,53.8600006103516,54,4017700,54
2014-07-29,54.2599983215332,55.1599998474121,53.6399993896484,54.8300018310547,3704400,54.8300018310547
2014-07-30,55.0900001525879,56.4900016784668,55.0400009155273,56.25,3881200,56.25
2014-07-31,55.6800003051758,55.9099998474121,54.1500015258789,54.25,4291100,54.25
2014-08-01,54.3300018310547,54.75,52.9099998474121,53.4799995422363,4311800,53.4799995422363
2014-08-04,53.8899993896484,55.1500015258789,53.7799987792969,54.9000015258789,3499900,54.9000015258789
2014-08-05,54.6199989318848,55.3300018310547,54.0299987792969,54.2999992370605,3379200,54.2999992370605
2014-08-06,54.0999984741211,54.9199981689453,53.560001373291,53.8899993896484,2606600,53.8899993896484
2014-08-07,54.1699981689453,54.7400016784668,53.3600006103516,53.75,2754000,53.75
2014-08-08,53.9099998474121,54.5400009155273,53.5299987792969,54.439998626709,2516700,54.439998626709
2014-08-11,54.6800003051758,55.1800003051758,54.4599990844727,54.8699989318848,2573500,54.8699989318848
2014-08-12,54.3899993896484,54.4900016784668,52.5,52.75,6298600,52.75
2014-08-13,53.0299987792969,53.4900016784668,52.7400016784668,52.8199996948242,4714700,52.8199996948242
2014-08-14,53.1500015258789,53.75,52.8199996948242,53.5099983215332,4855700,53.5099983215332
2014-08-15,53.8400001525879,54.0499992370605,53.0200004577637,53.6300010681152,4697000,53.6300010681152
2014-08-18,54.1100006103516,54.6300010681152,53.9000015258789,54.3800010681152,4757300,54.3800010681152
2014-08-19,54.5299987792969,55.2099990844727,54.4300003051758,54.9599990844727,4713500,54.9599990844727
2014-08-20,55.3800010681152,55.560001373291,54.6399993896484,55.3899993896484,5057600,55.3899993896484
2014-08-21,55.6500015258789,56.0499992370605,54.8899993896484,55.7099990844727,9544200,55.7099990844727
2014-08-22,57.8899993896484,61.0099983215332,57.7700004577637,59.7999992370605,25342200,59.7999992370605
2014-08-25,59.3400001525879,59.689998626709,58.5400009155273,59.2299995422363,7388400,59.2299995422363
2014-08-26,58.810001373291,59.8600006103516,58.3800010681152,59.6399993896484,5760900,59.6399993896484
2014-08-27,59.4199981689453,60.5999984741211,59.3199996948242,59.5800018310547,5347600,59.5800018310547
2014-08-28,58.1500015258789,59.0299987792969,57.7999992370605,58.2900009155273,5848400,58.2900009155273
2014-08-29,58.060001373291,59.8899993896484,57.9300003051758,59.0900001525879,5603900,59.0900001525879
2014-09-02,59.2000007629395,60.1100006103516,59.1100006103516,59.8499984741211,5268100,59.8499984741211
2014-09-03,60.0099983215332,60.3699989318848,58.8300018310547,59.0299987792969,3935200,59.0299987792969
2014-09-04,59.1800003051758,59.8699989318848,58.8499984741211,59.0800018310547,4244200,59.0800018310547
2014-09-05,58.9700012207031,59.8899993896484,58.75,59.810001373291,2789700,59.810001373291
2014-09-08,59.8199996948242,61,59.7700004577637,60.3600006103516,3976900,60.3600006103516
2014-09-09,60.5,60.9300003051758,59.5800018310547,59.6599998474121,4419500,59.6599998474121
2014-09-10,59.810001373291,60.7200012207031,59.5099983215332,60.7000007629395,2744000,60.7000007629395
2014-09-11,60.3899993896484,61.439998626709,60.1199989318848,61.2099990844727,4437000,61.2099990844727
2014-09-12,60.9099998474121,61.0499992370605,59.060001373291,59.25,5814000,59.25
2014-09-15,59.1500015258789,59.1500015258789,56.8300018310547,57.5699996948242,5678500,57.5699996948242
2014-09-16,57.4599990844727,57.9500007629395,57.0200004577637,57.6100006103516,4062100,57.6100006103516
2014-09-17,57.4599990844727,58.060001373291,56.9900016784668,57.4500007629395,4674700,57.4500007629395
2014-09-18,57.9000015258789,57.9300003051758,57.189998626709,57.6599998474121,3573200,57.6599998474121
2014-09-19,58.3199996948242,58.7999992370605,57.7299995422363,58.2400016784668,6455500,58.2400016784668
2014-09-22,58.0499992370605,58.2299995422363,56.5999984741211,57.3199996948242,5440900,57.3199996948242
2014-09-23,57.1800003051758,57.7999992370605,56.7999992370605,56.810001373291,4010800,56.810001373291
2014-09-24,56.9500007629395,57.8400001525879,56.5999984741211,57.6599998474121,4153700,57.6599998474121
2014-09-25,57.560001373291,57.7799987792969,55.7999992370605,55.9199981689453,4901400,55.9199981689453
2014-09-26,56.0099983215332,56.6800003051758,55.8300018310547,56.560001373291,2830800,56.560001373291
2014-09-29,55.560001373291,57.3899993896484,55.2900009155273,57.2299995422363,4540800,57.2299995422363
2014-09-30,57.1699981689453,57.6800003051758,56.7099990844727,57.5299987792969,3922200,57.5299987792969
2014-10-01,57.2900009155273,57.3699989318848,56.3899993896484,56.7299995422363,4546700,56.7299995422363
2014-10-02,56.4099998474121,57.0999984741211,56.2000007629395,56.6399993896484,4604400,56.6399993896484
2014-10-03,57.6300010681152,58.560001373291,57.4900016784668,58.4599990844727,5317700,58.4599990844727
2014-10-06,58.9599990844727,59.0900001525879,57.7299995422363,58.2999992370605,3295100,58.2999992370605
2014-10-07,57.9099998474121,58.1300010681152,56.8800010681152,56.9099998474121,2470800,56.9099998474121
2014-10-08,57,58.060001373291,55.9500007629395,57.9000015258789,3417000,57.9000015258789
2014-10-09,57.75,59.4000015258789,56.9199981689453,57.1300010681152,5436800,57.1300010681152
2014-10-10,57.0699996948242,57.8899993896484,54.7599983215332,54.7700004577637,5873000,54.7700004577637
2014-10-13,54.75,54.9799995422363,52.7000007629395,53.2299995422363,5442200,53.2299995422363
2014-10-14,53.9199981689453,54.2900009155273,52.4199981689453,52.7200012207031,5739700,52.7200012207031
2014-10-15,51.9500007629395,53.4000015258789,51.0400009155273,53.0900001525879,7010000,53.0900001525879
2014-10-16,51.9700012207031,54.2200012207031,51.689998626709,53.8699989318848,5464200,53.8699989318848
2014-10-17,54.7400016784668,56.2799987792969,54.6599998474121,55.6300010681152,5410300,55.6300010681152
2014-10-20,54.75,56.3800010681152,54.689998626709,56.0299987792969,3805600,56.0299987792969
2014-10-21,56.4000015258789,57.4500007629395,56.0299987792969,57.2400016784668,4283700,57.2400016784668
2014-10-22,56.7700004577637,57.189998626709,56.0099983215332,56.25,3960500,56.25
2014-10-23,56.8300018310547,58.9300003051758,56.7999992370605,57.8800010681152,5139900,57.8800010681152
2014-10-24,57.9500007629395,59.6800003051758,57.7999992370605,59.5699996948242,4268000,59.5699996948242
2014-10-27,59.3699989318848,59.3699989318848,58.4099998474121,59.1100006103516,2850900,59.1100006103516
2014-10-28,59.9700012207031,61.7200012207031,59.8600006103516,61.5299987792969,6107900,61.5299987792969
2014-10-29,61.1800003051758,61.2999992370605,60.3600006103516,60.9700012207031,3781600,60.9700012207031
2014-10-30,60.5999984741211,61.8699989318848,60.2200012207031,61.7200012207031,2935100,61.7200012207031
2014-10-31,62.9900016784668,64.5999984741211,62.939998626709,63.9900016784668,7418900,63.9900016784668
2014-11-03,63.9199981689453,64.5,63.4300003051758,63.5900001525879,3815600,63.5900001525879
2014-11-04,63.439998626709,63.9599990844727,62.9900016784668,63.5699996948242,2655100,63.5699996948242
2014-11-05,63.9700012207031,64.0100021362305,61.5900001525879,61.9099998474121,4971200,61.9099998474121
2014-11-06,62.0800018310547,63.4500007629395,61.8800010681152,63.0900001525879,3994200,63.0900001525879
2014-11-07,63.6100006103516,64.6399993896484,63.4500007629395,63.9700012207031,3639500,63.9700012207031
2014-11-10,64.0500030517578,64.5400009155273,63.1300010681152,64.4499969482422,2566000,64.4499969482422
2014-11-11,64.4499969482422,64.7399978637695,63.4500007629395,64.0599975585938,2026800,64.0599975585938
2014-11-12,63.7900009155273,63.9300003051758,63.2599983215332,63.7700004577637,2364200,63.7700004577637
2014-11-13,64,64.2200012207031,62.7299995422363,63.1599998474121,3025400,63.1599998474121
2014-11-14,63.189998626709,63.9300003051758,62.3800010681152,63.9099998474121,3150500,63.9099998474121
2014-11-17,63.7299995422363,64.0999984741211,62.4500007629395,62.5099983215332,3334100,62.5099983215332
2014-11-18,62.5099983215332,63.3199996948242,62.1599998474121,62.4700012207031,4129800,62.4700012207031
2014-11-19,62.1800003051758,62.2099990844727,60.4500007629395,61.0200004577637,7256300,61.0200004577637
2014-11-20,59.4300003051758,59.6800003051758,57.810001373291,58.2999992370605,15530100,58.2999992370605
2014-11-21,58.8899993896484,59.5800018310547,57.6599998474121,58.189998626709,10342800,58.189998626709
2014-11-24,57.2900009155273,58.2400016784668,56.7999992370605,58.0900001525879,9220400,58.0900001525879
2014-11-25,57.9700012207031,59.3800010681152,57.939998626709,59.3400001525879,5882600,59.3400001525879
2014-11-26,59.2799987792969,59.4199981689453,58.9099998474121,59.2299995422363,3257300,59.2299995422363
2014-11-28,57.9300003051758,60.2900009155273,57.75,59.8699989318848,4469000,59.8699989318848
2014-12-01,59.0900001525879,59.810001373291,58.9599990844727,59.0800018310547,4355400,59.0800018310547
2014-12-02,59.4799995422363,59.7299995422363,58.5800018310547,59.25,4939400,59.25
2014-12-03,59.4199981689453,59.5800018310547,58.5400009155273,58.8800010681152,3056600,58.8800010681152
2014-12-04,58.6599998474121,59.1199989318848,58.5400009155273,58.9500007629395,3087400,58.9500007629395
2014-12-05,58.9799995422363,59.1399993896484,58.560001373291,58.8499984741211,2732000,58.8499984741211
2014-12-08,58.5400009155273,58.7299995422363,56.1500015258789,56.4099998474121,5057200,56.4099998474121
2014-12-09,55.0400009155273,56.2000007629395,53.439998626709,56.1399993896484,6117600,56.1399993896484
2014-12-10,56.1100006103516,56.75,55.060001373291,55.3199996948242,5642900,55.3199996948242
2014-12-11,55.5,56.3400001525879,55.1599998474121,55.4799995422363,4179300,55.4799995422363
2014-12-12,55.310001373291,55.7099990844727,54.9099998474121,55.0699996948242,4477700,55.0699996948242
