"Fecha","AVY.Open","AVY.High","AVY.Low","AVY.Close","AVY.Volume","AVY.Adjusted"
2013-12-16,48.7599983215332,49.2799987792969,48.2999992370605,49.060001373291,871400,40.4329452514648
2013-12-17,49.1199989318848,49.2000007629395,48.5699996948242,49.1100006103516,892400,40.4741401672363
2013-12-18,49.1100006103516,49.7400016784668,48.6599998474121,49.6300010681152,912200,40.9027099609375
2013-12-19,49.5400009155273,49.5400009155273,49.2000007629395,49.3300018310547,441900,40.6554641723633
2013-12-20,49.4199981689453,49.7099990844727,49.2599983215332,49.5800018310547,970600,40.8614921569824
2013-12-23,49.8800010681152,49.9500007629395,49.4099998474121,49.6599998474121,656900,40.9274406433105
2013-12-24,49.7400016784668,49.9000015258789,49.6199989318848,49.8899993896484,193100,41.1169853210449
2013-12-26,50,50.6599998474121,49.8600006103516,50.6500015258789,671000,41.7433433532715
2013-12-27,50.75,50.8800010681152,50.4300003051758,50.4799995422363,680300,41.6032371520996
2013-12-30,50.4799995422363,50.4799995422363,50.0699996948242,50.2099990844727,488600,41.3807144165039
2013-12-31,50.4599990844727,50.5400009155273,50.0999984741211,50.189998626709,467100,41.3642349243164
2014-01-02,50.0900001525879,50.189998626709,49.4500007629395,49.6100006103516,646000,40.8862152099609
2014-01-03,49.7299995422363,49.8499984741211,49.4199981689453,49.5499992370605,770000,40.8367576599121
2014-01-06,49.7900009155273,50,49.3300018310547,49.4300003051758,976400,40.7378730773926
2014-01-07,49.5099983215332,49.7799987792969,49.3400001525879,49.6199989318848,1210200,40.894458770752
2014-01-08,49.75,49.8699989318848,49.2599983215332,49.4599990844727,1169900,40.7625999450684
2014-01-09,49.8499984741211,50.6399993896484,49.8499984741211,49.8800010681152,1555100,41.1087379455566
2014-01-10,50.4599990844727,51.1399993896484,50.4300003051758,50.8800010681152,1614600,41.9328956604004
2014-01-13,50.5800018310547,51.1199989318848,50.189998626709,50.3600006103516,841200,41.5043296813965
2014-01-14,50.3899993896484,51.2700004577637,50.3800010681152,51.2700004577637,809200,42.2543106079102
2014-01-15,51.2799987792969,51.3699989318848,50.9700012207031,51.2599983215332,674000,42.2460784912109
2014-01-16,51.3199996948242,51.3199996948242,50.5400009155273,51.2299995422363,1041600,42.2213439941406
2014-01-17,51.310001373291,51.3400001525879,50.8899993896484,51.1500015258789,591900,42.1554107666016
2014-01-21,51.5299987792969,51.6300010681152,50.8400001525879,51.310001373291,644800,42.2872695922852
2014-01-22,51.5,52.1699981689453,51.4000015258789,52.1399993896484,1018900,42.9713325500488
2014-01-23,51.7000007629395,51.7599983215332,50.7000007629395,51.2400016784668,988300,42.2295913696289
2014-01-24,50.7799987792969,50.9900016784668,49.1100006103516,49.1300010681152,1039600,40.4906349182129
2014-01-27,49.1699981689453,49.2099990844727,48.3699989318848,48.9099998474121,1196900,40.3093070983887
2014-01-28,48.9099998474121,49.3499984741211,48.810001373291,49.2700004577637,656700,40.6060180664062
2014-01-29,48.7999992370605,49.7599983215332,48.6500015258789,48.9300003051758,912400,40.325798034668
2014-01-30,49.5099983215332,49.8499984741211,48.7200012207031,49.7200012207031,879400,40.976879119873
2014-01-31,48.3600006103516,49.5099983215332,47.9000015258789,49.2700004577637,1352700,40.6060180664062
2014-02-03,49.439998626709,49.9000015258789,47.7400016784668,47.810001373291,1273600,39.4027481079102
2014-02-04,48.1100006103516,48.2999992370605,47.4099998474121,47.5800018310547,1080900,39.2131881713867
2014-02-05,47.189998626709,47.3600006103516,46.25,46.9900016784668,1383800,38.726936340332
2014-02-06,46.9300003051758,47.6300010681152,46.8400001525879,47.5800018310547,785800,39.2131881713867
2014-02-07,47.8499984741211,48.060001373291,47.3199996948242,47.8899993896484,983100,39.468677520752
2014-02-10,47.9799995422363,49.1500015258789,47.8199996948242,49.060001373291,1266100,40.4329452514648
2014-02-11,49.25,49.5,47.8300018310547,49.2400016784668,926700,40.5812911987305
2014-02-12,49.2900009155273,49.7099990844727,49.1100006103516,49.2599983215332,1148000,40.5977745056152
2014-02-13,48.9599990844727,49.5,48.75,49.4500007629395,748700,40.7543563842773
2014-02-14,49.4099998474121,49.7099990844727,49.189998626709,49.4000015258789,608300,40.7131500244141
2014-02-18,49.4900016784668,49.6300010681152,49.2000007629395,49.5200004577637,445900,40.8120422363281
2014-02-19,49.4900016784668,50.0499992370605,49.1500015258789,49.2400016784668,643900,40.5812911987305
2014-02-20,49.3400001525879,49.5,48.9099998474121,49.2999992370605,628100,40.6307334899902
2014-02-21,49.4000015258789,49.4000015258789,48.8600006103516,48.8899993896484,593200,40.2928276062012
2014-02-24,48.9700012207031,49.1699981689453,48.6399993896484,48.7900009155273,819000,40.2104225158691
2014-02-25,48.7999992370605,49.0699996948242,48.4300003051758,48.8400001525879,672900,40.2516250610352
2014-02-26,49.0900001525879,49.7599983215332,49.0900001525879,49.5099983215332,707200,40.8038024902344
2014-02-27,49.3800010681152,49.5800018310547,48.9099998474121,49.1100006103516,803200,40.4741401672363
2014-02-28,49.1300010681152,50.060001373291,48.9500007629395,49.8199996948242,975900,41.0592880249023
2014-03-03,49.0499992370605,49.6699981689453,48.9900016784668,49.4000015258789,746700,40.9515228271484
2014-03-04,51.1699981689453,52.0999984741211,50.7799987792969,51.7900009155273,1517600,42.9327850341797
2014-03-05,51.4000015258789,51.560001373291,50.5999984741211,51.060001373291,1408600,42.3276290893555
2014-03-06,51.2299995422363,51.4000015258789,50.8899993896484,51.0900001525879,715400,42.3525047302246
2014-03-07,51.3800010681152,51.810001373291,51.25,51.560001373291,837100,42.742115020752
2014-03-10,51.5,51.5299987792969,50.6500015258789,51.2099990844727,859500,42.4519805908203
2014-03-11,51.4000015258789,51.4799995422363,50.5499992370605,50.5800018310547,855400,41.9297294616699
2014-03-12,50.3400001525879,50.8699989318848,50.2700004577637,50.6699981689453,1058800,42.0043182373047
2014-03-13,50.9700012207031,51.1599998474121,50.2400016784668,50.2799987792969,792000,41.6810150146484
2014-03-14,50.1699981689453,50.9500007629395,50.1699981689453,50.4799995422363,781100,41.8468208312988
2014-03-17,50.6500015258789,50.9799995422363,50.3699989318848,50.4799995422363,846900,41.8468208312988
2014-03-18,50.5800018310547,51.1100006103516,50.5800018310547,50.939998626709,443100,42.228141784668
2014-03-19,50.8600006103516,51.2799987792969,50.2900009155273,50.5499992370605,903100,41.904857635498
2014-03-20,50.6399993896484,50.9000015258789,50.2000007629395,50.8699989318848,423600,42.1701202392578
2014-03-21,51.0299987792969,51.5499992370605,50.9700012207031,51.1500015258789,790600,42.4022254943848
2014-03-24,51.2599983215332,51.6199989318848,50.2700004577637,50.5699996948242,725800,41.9214210510254
2014-03-25,51,51.060001373291,50.1599998474121,50.4700012207031,576300,41.8385200500488
2014-03-26,50.7599983215332,50.9000015258789,49.5400009155273,49.5400009155273,571000,41.0675811767578
2014-03-27,49.5299987792969,49.6500015258789,48.939998626709,49.5499992370605,862000,41.0758590698242
2014-03-28,49.6100006103516,50.4199981689453,49.5800018310547,49.9799995422363,574100,41.4323348999023
2014-03-31,50.3699989318848,50.7700004577637,50.1699981689453,50.6699981689453,727300,42.0043182373047
2014-04-01,50.9300003051758,51.1500015258789,50.560001373291,51.1100006103516,533000,42.3690757751465
2014-04-02,51.1699981689453,51.7299995422363,51.0999984741211,51.6500015258789,535200,42.8167343139648
2014-04-03,51.6300010681152,51.7999992370605,51.4099998474121,51.7299995422363,651700,42.8830299377441
2014-04-04,51.9500007629395,52.2400016784668,50.8199996948242,51.1300010681152,520500,42.3856506347656
2014-04-07,51,51.1699981689453,50.2400016784668,50.4900016784668,778200,41.855110168457
2014-04-08,50.5800018310547,51.0099983215332,50.2999992370605,50.6599998474121,805200,41.9960479736328
2014-04-09,50.9000015258789,51.2700004577637,50.4000015258789,51.2000007629395,742800,42.4436874389648
2014-04-10,51.1399993896484,51.25,49.1500015258789,49.1699981689453,1537800,40.7608489990234
2014-04-11,48.8899993896484,49.310001373291,48.4900016784668,48.6300010681152,783600,40.3132133483887
2014-04-14,49.0900001525879,49.4799995422363,48.7799987792969,49.1599998474121,552000,40.752571105957
2014-04-15,49.2400016784668,49.6199989318848,48.439998626709,49.5499992370605,671700,41.0758590698242
2014-04-16,49.9500007629395,50.5900001525879,49.7999992370605,50.2400016784668,700600,41.6478729248047
2014-04-17,50.0800018310547,50.9000015258789,50,50.6800003051758,521700,42.0126113891602
2014-04-21,50.7599983215332,51.1100006103516,50.5699996948242,50.9799995422363,665500,42.2613182067871
2014-04-22,51.0499992370605,51.9199981689453,50.9799995422363,51.7599983215332,910500,42.9079093933105
2014-04-23,48.939998626709,49.8499984741211,48.310001373291,49.4599990844727,2270600,41.0012664794922
2014-04-24,49.5299987792969,49.8300018310547,48.4199981689453,49.0099983215332,1197900,40.6282196044922
2014-04-25,48.939998626709,49.0099983215332,48.4000015258789,48.6199989318848,635400,40.3049163818359
2014-04-28,49.0099983215332,49.5499992370605,48.0900001525879,48.5800018310547,889600,40.2717628479004
2014-04-29,48.7099990844727,48.9099998474121,48.2200012207031,48.4900016784668,752000,40.1971588134766
2014-04-30,48.4900016784668,48.7000007629395,48.0999984741211,48.6599998474121,811200,40.3380813598633
2014-05-01,48.6500015258789,48.810001373291,48.189998626709,48.4799995422363,700700,40.1888542175293
2014-05-02,48.4599990844727,48.9700012207031,48.2799987792969,48.3899993896484,518700,40.1142539978027
2014-05-05,48.3199996948242,48.8199996948242,48.2299995422363,48.4500007629395,636800,40.1639976501465
2014-05-06,48.3499984741211,48.5099983215332,47.8800010681152,47.9000015258789,779600,39.7080612182617
2014-05-07,48.060001373291,48.8899993896484,48.0200004577637,48.8600006103516,925700,40.5038719177246
2014-05-08,48.8600006103516,49.2200012207031,48.4300003051758,48.7099990844727,842300,40.3795204162598
2014-05-09,48.6399993896484,48.7700004577637,48.2799987792969,48.6199989318848,519100,40.3049163818359
2014-05-12,48.8300018310547,49.2099990844727,48.7999992370605,48.9599990844727,731600,40.5867767333984
2014-05-13,49.0099983215332,49.0999984741211,47.3300018310547,48.4199981689453,946900,40.1391334533691
2014-05-14,48.4599990844727,48.5,47.9900016784668,48.1199989318848,519200,39.8904266357422
2014-05-15,48.060001373291,48.0699996948242,47.1800003051758,47.4300003051758,672500,39.3184356689453
2014-05-16,47.4799995422363,47.4799995422363,46.8300018310547,47.1599998474121,1476300,39.0946083068848
2014-05-19,47.1300010681152,47.5499992370605,47.0400009155273,47.310001373291,1254200,39.2189598083496
2014-05-20,47.3199996948242,47.4500007629395,46.6500015258789,46.6599998474121,1039300,38.680118560791
2014-05-21,46.7999992370605,47.5299987792969,46.689998626709,47.0099983215332,1367600,38.9702644348145
2014-05-22,47.0099983215332,48.5999984741211,46.8800010681152,48.2400016784668,1931600,39.9899215698242
2014-05-23,48.3699989318848,48.5400009155273,48.0099983215332,48.2000007629395,886700,39.9567527770996
2014-05-27,48.3899993896484,48.9000015258789,48.2599983215332,48.6100006103516,724500,40.2966384887695
2014-05-28,48.6599998474121,48.8800010681152,48.2999992370605,48.8199996948242,856800,40.4707145690918
2014-05-29,48.9000015258789,49.2200012207031,48.7200012207031,49.2099990844727,689900,40.7940139770508
2014-05-30,50.060001373291,50.9000015258789,49.9700012207031,50.7000007629395,2182700,42.0292015075684
2014-06-02,50.5099983215332,50.5099983215332,49.6500015258789,49.939998626709,919600,41.6869468688965
2014-06-03,49.9300003051758,49.9300003051758,49.3300018310547,49.4300003051758,1142200,41.2612380981445
2014-06-04,49.3600006103516,49.6500015258789,49.2099990844727,49.5,621800,41.3196716308594
2014-06-05,49.5900001525879,49.8199996948242,49.060001373291,49.6199989318848,657400,41.4198341369629
2014-06-06,49.75,50.0299987792969,49.6199989318848,49.7599983215332,457600,41.536693572998
2014-06-09,49.6699981689453,50.3499984741211,49.6300010681152,50.0800018310547,729400,41.8038177490234
2014-06-10,50.0499992370605,50.2599983215332,49.8499984741211,50.1800003051758,685700,41.8872985839844
2014-06-11,49.9199981689453,49.939998626709,49.439998626709,49.689998626709,625400,41.4782600402832
2014-06-12,49.560001373291,49.8400001525879,49.3699989318848,49.4799995422363,592400,41.3029708862305
2014-06-13,49.5099983215332,49.9000015258789,49.3699989318848,49.7400016784668,617400,41.5200004577637
2014-06-16,49.7400016784668,50.5699996948242,49.7400016784668,50.2099990844727,840700,41.9123382568359
2014-06-17,50.1800003051758,50.8199996948242,49.9799995422363,50.6100006103516,633700,42.2462272644043
2014-06-18,50.560001373291,50.9000015258789,50.2400016784668,50.8699989318848,459500,42.463264465332
2014-06-19,50.9199981689453,51.2400016784668,50.6599998474121,50.9900016784668,631800,42.5634346008301
2014-06-20,51.1300010681152,51.4099998474121,51.0200004577637,51.3899993896484,651100,42.8973236083984
2014-06-23,51.3199996948242,51.5400009155273,50.5999984741211,50.9199981689453,685800,42.5049896240234
2014-06-24,50.8800010681152,51.5,50.6699981689453,50.9700012207031,725000,42.5467414855957
2014-06-25,50.8499984741211,51,50.3400001525879,50.8300018310547,756700,42.429874420166
2014-06-26,50.9000015258789,51.4199981689453,50.5299987792969,51.4099998474121,850600,42.9140243530273
2014-06-27,51.2999992370605,51.6100006103516,51.0499992370605,51.4799995422363,650500,42.9724578857422
2014-06-30,51.5200004577637,51.560001373291,50.9199981689453,51.25,622500,42.7804679870605
2014-07-01,51.4199981689453,51.6800003051758,51.0299987792969,51.3800010681152,467300,42.8889770507812
2014-07-02,51.2099990844727,51.3800010681152,50.8300018310547,51,430900,42.5717735290527
2014-07-03,51.3199996948242,51.8199996948242,51.1500015258789,51.4900016784668,456200,42.9808006286621
2014-07-07,51.3800010681152,51.4900016784668,50.7900009155273,50.8699989318848,441800,42.463264465332
2014-07-08,50.6500015258789,51.0999984741211,50.5200004577637,51.0800018310547,635400,42.6385459899902
2014-07-09,51.3199996948242,51.4700012207031,50.689998626709,50.8899993896484,615000,42.4799537658691
2014-07-10,50.5,50.9500007629395,50.2000007629395,50.8499984741211,762200,42.4465637207031
2014-07-11,50.7299995422363,50.9199981689453,50.3800010681152,50.4900016784668,569500,42.146053314209
2014-07-14,50.7999992370605,51.0900001525879,50.7299995422363,50.9799995422363,417000,42.5550765991211
2014-07-15,50.9799995422363,51.6100006103516,50.7900009155273,50.8899993896484,434400,42.4799537658691
2014-07-16,51.1399993896484,51.2700004577637,50.7099990844727,51.0400009155273,445900,42.605167388916
2014-07-17,50.75,51.1300010681152,50.5699996948242,50.6800003051758,864900,42.3046646118164
2014-07-18,50.8899993896484,51.0900001525879,50.6800003051758,50.9799995422363,438400,42.5550765991211
2014-07-21,50.6199989318848,50.6800003051758,50.3899993896484,50.6300010681152,360500,42.2629127502441
2014-07-22,50.939998626709,51.1800003051758,50.4900016784668,50.5200004577637,556300,42.1710929870605
2014-07-23,50.5299987792969,50.939998626709,50.4900016784668,50.5999984741211,694900,42.2378921508789
2014-07-24,50.6300010681152,51.1800003051758,50.6300010681152,50.9000015258789,1215000,42.4883003234863
2014-07-25,51.0200004577637,51.1599998474121,48.9799995422363,49.2400016784668,1609800,41.1026344299316
2014-07-28,49.0200004577637,49.2099990844727,48.3499984741211,48.9500007629395,1181500,40.8605613708496
2014-07-29,48.6300010681152,48.7299995422363,47.9700012207031,48.0299987792969,1094500,40.092586517334
2014-07-30,48.0999984741211,48.1800003051758,47.4000015258789,47.8499984741211,795700,39.9423484802246
2014-07-31,47.5699996948242,47.5699996948242,47.0999984741211,47.2099990844727,1087500,39.4081115722656
2014-08-01,47.1500015258789,47.439998626709,46.9300003051758,47.310001373291,782000,39.4916000366211
2014-08-04,47.4700012207031,47.810001373291,47.189998626709,47.7299995422363,745400,39.8421783447266
2014-08-05,47.4500007629395,47.689998626709,47,47.3600006103516,502400,39.5333290100098
2014-08-06,47.1599998474121,47.6300010681152,47.1599998474121,47.2099990844727,511200,39.4081115722656
2014-08-07,47.4000015258789,47.4900016784668,46.7700004577637,47.1399993896484,709200,39.3496780395508
2014-08-08,47.0900001525879,47.6100006103516,46.8800010681152,47.5699996948242,648800,39.7086181640625
2014-08-11,47.8600006103516,47.9700012207031,47.5999984741211,47.7599983215332,307400,39.8672256469727
2014-08-12,47.6399993896484,47.9000015258789,47.4799995422363,47.8300018310547,391700,39.9256553649902
2014-08-13,48.0800018310547,48.1800003051758,47.8400001525879,47.9799995422363,421400,40.050853729248
2014-08-14,47.9700012207031,48.2900009155273,47.9700012207031,48.0499992370605,551700,40.1092834472656
2014-08-15,48.2700004577637,48.3600006103516,47.5800018310547,47.8800010681152,712200,39.9673843383789
2014-08-18,48.1399993896484,48.4099998474121,48.0400009155273,48.3800010681152,674000,40.3847618103027
2014-08-19,48.2999992370605,49.1599998474121,48.2900009155273,49.0999984741211,1028100,40.9857711791992
2014-08-20,48.8600006103516,49.0200004577637,48.5400009155273,48.7900009155273,470400,40.7270011901855
2014-08-21,48.6500015258789,48.7400016784668,48.2799987792969,48.5299987792969,430900,40.5099678039551
2014-08-22,48.4300003051758,48.4300003051758,48,48,477800,40.067554473877
2014-08-25,48.2700004577637,48.4799995422363,48.0999984741211,48.1699981689453,602100,40.2094650268555
2014-08-26,48.189998626709,48.2900009155273,47.9799995422363,48.0200004577637,416600,40.0842552185059
2014-08-27,48.1599998474121,48.2900009155273,47.7999992370605,47.9000015258789,643100,39.9840850830078
2014-08-28,47.7599983215332,48.1599998474121,47.6800003051758,48.1100006103516,342000,40.1593704223633
2014-08-29,47.8400001525879,48.2299995422363,47.5999984741211,48.1300010681152,835100,40.4705009460449
2014-09-02,48.0699996948242,48.4300003051758,48,48.1500015258789,879000,40.4873085021973
2014-09-03,48.2700004577637,48.6100006103516,48.1100006103516,48.439998626709,827500,40.7311668395996
2014-09-04,48.4599990844727,48.8499984741211,48.4599990844727,48.6699981689453,687200,40.9245567321777
2014-09-05,48.5999984741211,48.9000015258789,48.4500007629395,48.8800010681152,614900,41.1011390686035
2014-09-08,48.7599983215332,49.1599998474121,48.6399993896484,48.7599983215332,373300,41.0002288818359
2014-09-09,48.6500015258789,48.810001373291,48.3899993896484,48.4900016784668,447800,40.7732048034668
2014-09-10,48.3899993896484,48.4599990844727,48.1300010681152,48.310001373291,473400,40.6218376159668
2014-09-11,48.2700004577637,48.8199996948242,48.0200004577637,48.7099990844727,520400,40.9581985473633
2014-09-12,48.7400016784668,48.8600006103516,48.0900001525879,48.2599983215332,555800,40.5798034667969
2014-09-15,48.1599998474121,48.5200004577637,47.9300003051758,48.4300003051758,543100,40.7227363586426
2014-09-16,48.5299987792969,48.6300010681152,48.189998626709,48.2000007629395,776800,40.5293464660645
2014-09-17,48.0200004577637,48.4799995422363,47.3899993896484,47.7000007629395,926100,40.1089210510254
2014-09-18,47.75,47.9700012207031,47.6100006103516,47.9099998474121,886500,40.2855110168457
2014-09-19,47.9000015258789,48.2400016784668,47.3199996948242,47.7900009155273,1160100,40.1846046447754
2014-09-22,47.7400016784668,47.9799995422363,47.3600006103516,47.7200012207031,1101700,40.1257438659668
2014-09-23,47.25,47.4000015258789,46.5499992370605,46.7900009155273,2007800,39.3437347412109
2014-09-24,46.7200012207031,47.0200004577637,46.4300003051758,46.9599990844727,1133700,39.4866828918457
2014-09-25,46.75,46.939998626709,46.1199989318848,46.1800003051758,1097700,38.8308258056641
2014-09-26,46.3300018310547,46.5,46.060001373291,46.4099998474121,910900,39.0242042541504
2014-09-29,44.8600006103516,45.7400016784668,44.6500015258789,45.4500007629395,1851200,38.2169914245605
2014-09-30,45.3300018310547,45.6100006103516,44.4500007629395,44.6500015258789,1843500,37.5443077087402
2014-10-01,44.5099983215332,45,43.7299995422363,43.9599990844727,2348900,36.9641227722168
2014-10-02,43.7999992370605,44.0999984741211,43.2599983215332,43.7599983215332,929100,36.7959442138672
2014-10-03,43.9900016784668,44.3199996948242,43.8400001525879,43.9199981689453,954400,36.9304733276367
2014-10-06,44.1300010681152,44.439998626709,43.7200012207031,44.0699996948242,933800,37.0566101074219
2014-10-07,44.0499992370605,44.0499992370605,42.9500007629395,42.9500007629395,833100,36.1148490905762
2014-10-08,43.0900001525879,43.5999984741211,42.6300010681152,43.5699996948242,1032700,36.6361808776855
2014-10-09,43.4599990844727,43.4799995422363,42.6399993896484,42.6399993896484,1298600,35.854175567627
2014-10-10,42.5999984741211,42.9199981689453,41.9599990844727,41.9599990844727,950700,35.2824058532715
2014-10-13,41.9700012207031,42.3899993896484,41.2599983215332,41.2799987792969,1013700,34.7106094360352
2014-10-14,41.6300010681152,42.2999992370605,41.3499984741211,41.8400001525879,1247700,35.1814956665039
2014-10-15,41.3499984741211,42.060001373291,40.5800018310547,41.7799987792969,1782500,35.1310386657715
2014-10-16,41.2799987792969,42.6199989318848,41.2400016784668,42.560001373291,1097000,35.7869110107422
2014-10-17,42.8199996948242,43.4099998474121,42.7299995422363,43.1300010681152,1136400,36.2662124633789
2014-10-20,42.810001373291,43.4599990844727,42.6699981689453,43.4300003051758,1139300,36.5184707641602
2014-10-21,43.5499992370605,44.6699981689453,43.5400009155273,44.6500015258789,891900,37.5443077087402
2014-10-22,44.7400016784668,44.9599990844727,44.0400009155273,44.060001373291,1217300,37.0482025146484
2014-10-23,44.4500007629395,44.5,43.9799995422363,44.1800003051758,1314800,37.1491050720215
2014-10-24,46.0800018310547,46.9199981689453,45.4799995422363,46.3699989318848,2365200,38.9905853271484
2014-10-27,45.7599983215332,45.8600006103516,44.9900016784668,45.25,1289500,38.048828125
2014-10-28,45.3400001525879,46,45.1100006103516,45.9900016784668,728200,38.6710624694824
2014-10-29,46.0900001525879,46.0900001525879,45.0900001525879,45.4000015258789,1274300,38.1749496459961
2014-10-30,45.3400001525879,46.439998626709,45.2400016784668,46.0099983215332,724000,38.687873840332
2014-10-31,46.4300003051758,46.8699989318848,46.1599998474121,46.8499984741211,853700,39.3941917419434
2014-11-03,46.9300003051758,47.1100006103516,46.3899993896484,46.560001373291,881000,39.1503486633301
2014-11-04,46.4599990844727,46.9099998474121,46.3199996948242,46.6100006103516,523600,39.1923904418945
2014-11-05,46.7900009155273,46.9900016784668,46.4300003051758,46.9300003051758,720600,39.4614601135254
2014-11-06,46.9500007629395,47.5299987792969,46.8499984741211,47.3699989318848,639800,39.8314399719238
2014-11-07,47.4300003051758,47.9000015258789,47.189998626709,47.7400016784668,593900,40.1425704956055
2014-11-10,47.7000007629395,48.1500015258789,47.6800003051758,48.0400009155273,445000,40.3948173522949
2014-11-11,48,48.3600006103516,47.7400016784668,47.9599990844727,476800,40.3275489807129
2014-11-12,47.8400001525879,48.2200012207031,47.7799987792969,48.0999984741211,363200,40.4452743530273
2014-11-13,48.2299995422363,48.5200004577637,47.9300003051758,48.0900001525879,603800,40.4368705749512
2014-11-14,48,48.1300010681152,47.4199981689453,47.5400009155273,764500,39.9743766784668
2014-11-17,47.5800018310547,47.9199981689453,47.4300003051758,47.7799987792969,535500,40.1761932373047
2014-11-18,47.939998626709,48.3800010681152,47.7299995422363,47.9700012207031,562400,40.3359603881836
2014-11-19,47.8899993896484,48.060001373291,47.6100006103516,47.939998626709,559400,40.3107376098633
2014-11-20,47.560001373291,47.939998626709,47.4099998474121,47.8699989318848,512500,40.2518730163574
2014-11-21,48.4500007629395,48.7200012207031,48.0699996948242,48.2700004577637,710800,40.5882148742676
2014-11-24,48.3199996948242,49.4000015258789,48.3199996948242,49.1500015258789,1047300,41.3281745910645
2014-11-25,49.1199989318848,49.3400001525879,48.7599983215332,49.0499992370605,1089000,41.2440948486328
2014-11-26,49.0699996948242,49.2099990844727,48.6500015258789,49.189998626709,448900,41.3618011474609
2014-11-28,49.1800003051758,49.6199989318848,49.0400009155273,49.5099983215332,493300,41.6308746337891
2014-12-01,48.9099998474121,49.1599998474121,48.5699996948242,49.1300010681152,855600,41.60546875
2014-12-02,49.0999984741211,50,49.0999984741211,49.9199981689453,1157500,42.2744750976562
2014-12-03,49.9000015258789,50.9199981689453,49.560001373291,50.3400001525879,1702300,42.6301460266113
2014-12-04,50.060001373291,50.4599990844727,49.2400016784668,49.6199989318848,1115000,42.0204277038574
2014-12-05,49.6100006103516,50.0099983215332,49.4700012207031,49.8400001525879,1077200,42.2067375183105
2014-12-08,49.7299995422363,50.0900001525879,49.2700004577637,49.4000015258789,625500,41.8341293334961
2014-12-09,49,49.810001373291,48.9000015258789,49.7400016784668,975700,42.1220436096191
2014-12-10,49.6599998474121,50.1699981689453,49.6300010681152,49.8199996948242,1084300,42.1897926330566
2014-12-11,49.9199981689453,50.8499984741211,49.9199981689453,50.2200012207031,1007700,42.5285339355469
2014-12-12,50.4799995422363,50.8499984741211,50.1100006103516,50.1300010681152,1165000,42.4523086547852
2014-12-15,50.3600006103516,50.7000007629395,50.1100006103516,50.5200004577637,958900,42.7825813293457
2014-12-16,50.4300003051758,51.060001373291,50.0999984741211,50.1300010681152,1243000,42.4523086547852
