"Fecha","SWK.Open","SWK.High","SWK.Low","SWK.Close","SWK.Volume","SWK.Adjusted"
2014-02-11,78.8600006103516,80.4599990844727,78.8600006103516,80.0100021362305,1468900,64.7032318115234
2014-02-12,80.120002746582,80.9899978637695,80.1100006103516,80.620002746582,1331100,65.1965408325195
2014-02-13,80.1500015258789,80.8099975585938,79.8499984741211,80.5899963378906,1337000,65.1722640991211
2014-02-14,80.6900024414062,81.5299987792969,80.4700012207031,81.3199996948242,715400,65.7626190185547
2014-02-18,81.3499984741211,81.5999984741211,80.6100006103516,81.2799987792969,1251900,65.7302627563477
2014-02-19,81.0100021362305,81.8199996948242,80.6100006103516,80.6600036621094,903500,65.228889465332
2014-02-20,80.8899993896484,81.6800003051758,80.5199966430664,81.4300003051758,1078500,65.8515777587891
2014-02-21,81.4899978637695,81.9599990844727,81.1600036621094,81.7399978637695,1325500,66.1022644042969
2014-02-24,81.9499969482422,82.6900024414062,81.8499984741211,82.0800018310547,1137100,66.3772277832031
2014-02-25,81.9599990844727,82.5199966430664,81.6100006103516,81.7099990844727,935900,66.0780181884766
2014-02-26,81.7099990844727,82.5,81.6100006103516,82,872000,66.3125152587891
2014-02-27,81.8099975585938,83.1500015258789,81.7099990844727,82.9499969482422,1264300,67.0807876586914
2014-02-28,83.120002746582,83.7600021362305,82.5400009155273,83.0400009155273,1330800,67.1535491943359
2014-03-03,81.620002746582,82.2799987792969,81.3000030517578,81.75,1029800,66.5108337402344
2014-03-04,82.5599975585938,82.8199996948242,81.6999969482422,82,1146800,66.7142181396484
2014-03-05,82.0299987792969,82.1399993896484,81.4000015258789,81.5400009155273,1174000,66.3399810791016
2014-03-06,81.7600021362305,82.0999984741211,81.6399993896484,81.879997253418,610700,66.6165771484375
2014-03-07,82.0699996948242,82.6800003051758,81.7200012207031,82.5100021362305,1224900,67.1291580200195
2014-03-10,82.1900024414062,82.4000015258789,81.3399963378906,81.9000015258789,740100,66.6328735351562
2014-03-11,82.7399978637695,82.9599990844727,81.379997253418,81.4700012207031,1259300,66.2830352783203
2014-03-12,81,81.2699966430664,80.129997253418,80.5599975585938,1734900,65.5426483154297
2014-03-13,80.3600006103516,80.9899978637695,78.7300033569336,79.0899963378906,1464300,64.3466873168945
2014-03-14,78.9700012207031,79.8300018310547,78.879997253418,79.0199966430664,1516500,64.2897415161133
2014-03-17,79.5500030517578,80.5199966430664,79.4000015258789,80.370002746582,1247800,65.3880767822266
2014-03-18,80.4400024414062,80.620002746582,80.0299987792969,80.1600036621094,937500,65.2172393798828
2014-03-19,80.5899963378906,80.7099990844727,79.0500030517578,79.5400009155273,1079300,64.7127914428711
2014-03-20,79.2600021362305,80.0299987792969,78.6900024414062,79.9599990844727,1268500,65.0545272827148
2014-03-21,80.6600036621094,80.75,79.3399963378906,79.7099990844727,2231000,64.8511047363281
2014-03-24,79.6699981689453,80.1699981689453,78.9000015258789,79.3399963378906,710900,64.5501022338867
2014-03-25,79.6999969482422,80.5,79.4899978637695,80.3300018310547,944100,65.3555374145508
2014-03-26,80.7900009155273,81,79.3899993896484,79.4100036621094,713600,64.6070327758789
2014-03-27,79.4100036621094,79.5599975585938,78.5,79.0800018310547,671600,64.3385620117188
2014-03-28,79.2399978637695,80.75,79.120002746582,80.6900024414062,1158000,65.6484298706055
2014-03-31,81,81.3399963378906,80.5699996948242,81.2399978637695,1040400,66.0958786010742
2014-04-01,81.120002746582,82.0199966430664,81.120002746582,81.7799987792969,1399900,66.5352172851562
2014-04-02,81.9400024414062,82.2399978637695,81.6900024414062,81.8300018310547,1243400,66.5759124755859
2014-04-03,82.0899963378906,82.1699981689453,81.5100021362305,81.6100006103516,835000,66.3969345092773
2014-04-04,81.6900024414062,82.1600036621094,80.5299987792969,80.75,1065500,65.6972274780273
2014-04-07,80.5100021362305,80.7200012207031,78.7699966430664,79.0999984741211,1201000,64.3548049926758
2014-04-08,79.0100021362305,79.5299987792969,78.3600006103516,78.870002746582,1743400,64.1677017211914
2014-04-09,79.0400009155273,80.4499969482422,78.8899993896484,80.2900009155273,1618200,65.3229904174805
2014-04-10,80,80.6699981689453,78.3899993896484,78.3899993896484,947600,63.7771492004395
2014-04-11,77.9199981689453,78.3099975585938,75.9000015258789,77.5800018310547,1288800,63.1181793212891
2014-04-14,78.3399963378906,78.4400024414062,77.7200012207031,78.3000030517578,1114000,63.7039451599121
2014-04-15,78.4400024414062,80.2799987792969,78.4199981689453,80.2200012207031,1763300,65.2660598754883
2014-04-16,80.8300018310547,81.5199966430664,80.1100006103516,81.4800033569336,1670000,66.2911682128906
2014-04-17,81.7300033569336,82.3000030517578,81.4499969482422,81.9199981689453,1781800,66.6491470336914
2014-04-21,81.5299987792969,81.879997253418,81.120002746582,81.620002746582,840500,66.4050827026367
2014-04-22,81.7900009155273,82.5,81.3399963378906,81.7300033569336,1338000,66.4945602416992
2014-04-23,82.5599975585938,82.8000030517578,81.9300003051758,82.4400024414062,2481800,67.0721969604492
2014-04-24,84,86.0100021362305,83.8300018310547,85.5299987792969,4079600,69.5861892700195
2014-04-25,85.5800018310547,85.5899963378906,84.129997253418,85.2300033569336,1965200,69.3421096801758
2014-04-28,85.5199966430664,85.8499984741211,83.4599990844727,84.2600021362305,2227000,68.5529479980469
2014-04-29,84.8399963378906,85.0500030517578,83.9400024414062,84.8199996948242,1543000,69.0085525512695
2014-04-30,84.8300018310547,86,84.4100036621094,85.8899993896484,1177200,69.8790817260742
2014-05-01,85.6900024414062,86.5100021362305,85.5,85.9899978637695,1190600,69.9604415893555
2014-05-02,86.1800003051758,86.6999969482422,85.6999969482422,85.9300003051758,837200,69.9116058349609
2014-05-05,85.5199966430664,86.0299987792969,85.0999984741211,85.7300033569336,823100,69.7489166259766
2014-05-06,85.5,85.75,85.0599975585938,85.1900024414062,505600,69.3095779418945
2014-05-07,85.5500030517578,86.2200012207031,85,86.1500015258789,1194400,70.0906372070312
2014-05-08,85.8600006103516,87.0999984741211,85.6800003051758,86.4000015258789,810000,70.2940292358398
2014-05-09,86.2799987792969,86.4000015258789,85.5699996948242,86.3300018310547,564900,70.2371063232422
2014-05-12,86.6500015258789,87.7600021362305,86.6500015258789,87.370002746582,1071900,71.0832061767578
2014-05-13,87.370002746582,87.5,86.9199981689453,87,683800,70.7821578979492
2014-05-14,86.8899993896484,87.1399993896484,85.7600021362305,85.7799987792969,760200,69.7896041870117
2014-05-15,85.5400009155273,85.7200012207031,84.1900024414062,84.9899978637695,1022900,69.1468353271484
2014-05-16,85.120002746582,85.7699966430664,84.5699996948242,85.6999969482422,817000,69.7245025634766
2014-05-19,85.5800018310547,86.5699996948242,85.3199996948242,86.4599990844727,825900,70.3428344726562
2014-05-20,86.1699981689453,86.379997253418,84.3099975585938,84.870002746582,1196500,69.0492172241211
2014-05-21,85.2300033569336,86.2300033569336,85.1800003051758,86.1900024414062,888900,70.123161315918
2014-05-22,86.0199966430664,86.879997253418,85.9100036621094,86.129997253418,666700,70.074333190918
2014-05-23,86.0899963378906,87.4700012207031,85.8600006103516,87.25,967300,70.9855651855469
2014-05-27,87.5100021362305,88.0599975585938,87.0999984741211,87.4000015258789,725300,71.1076049804688
2014-05-28,87.4400024414062,87.620002746582,87.0699996948242,87.4000015258789,527200,71.1076049804688
2014-05-29,87.4199981689453,87.75,86.4899978637695,87.1800003051758,638100,70.9286193847656
2014-05-30,87.0999984741211,87.5400009155273,86.75,87.4000015258789,1499100,71.1076049804688
2014-06-02,87.0899963378906,87.6600036621094,86.4499969482422,87.5,728500,71.5985488891602
2014-06-03,87.0800018310547,87.1999969482422,86.4800033569336,86.629997253418,555600,70.8866500854492
2014-06-04,86.4199981689453,86.9599990844727,86.0999984741211,86.1100006103516,785000,70.4611740112305
2014-06-05,86.6100006103516,87.7600021362305,86.0299987792969,87.5800018310547,1185200,71.6640243530273
2014-06-06,87.5999984741211,88.0999984741211,87.5800018310547,87.8600006103516,783000,71.8931350708008
2014-06-09,87.6999969482422,88.879997253418,87.6500015258789,88.2600021362305,762100,72.2204284667969
2014-06-10,88.1699981689453,88.2399978637695,87.75,88.2399978637695,519500,72.2040786743164
2014-06-11,87.8099975585938,87.8099975585938,87.0500030517578,87.4599990844727,588700,71.5658569335938
2014-06-12,87.3000030517578,87.4400024414062,86.7600021362305,87.120002746582,952400,71.2876129150391
2014-06-13,87.0299987792969,87.370002746582,86.7200012207031,87.1699981689453,772600,71.3285293579102
2014-06-16,87.0699996948242,87.7699966430664,86.9000015258789,87.7600021362305,676200,71.8113021850586
2014-06-17,87.3099975585938,88.0999984741211,86.6399993896484,87.9800033569336,628800,71.9913177490234
2014-06-18,87.8499984741211,88.4100036621094,87.1399993896484,88.2699966430664,584000,72.228630065918
2014-06-19,88.370002746582,88.5899963378906,87.8600006103516,88.379997253418,589300,72.3186187744141
2014-06-20,88.5100021362305,89.0500030517578,88.1500015258789,89.0199966430664,1959100,72.8423080444336
2014-06-23,88.9199981689453,88.9499969482422,88.0800018310547,88.4700012207031,666500,72.3922882080078
2014-06-24,88.0699996948242,88.629997253418,87.3199996948242,87.370002746582,682700,71.4921951293945
2014-06-25,87.3600006103516,88.3300018310547,87.1900024414062,87.5899963378906,637300,71.6721878051758
2014-06-26,87.75,87.8300018310547,86.5199966430664,87.2600021362305,616900,71.4021835327148
2014-06-27,87.1699981689453,88.0599975585938,86.9000015258789,88.0400009155273,1092600,72.040412902832
2014-06-30,88.0100021362305,88.2600021362305,87.5599975585938,87.8199996948242,692500,71.8604125976562
2014-07-01,88.129997253418,88.6900024414062,87.9199981689453,87.9599990844727,731100,71.9749603271484
2014-07-02,88.0500030517578,88.4400024414062,87.6800003051758,87.8399963378906,522400,71.8767623901367
2014-07-03,88.1900024414062,88.6999969482422,87.9800033569336,88.6500015258789,612200,72.5395584106445
2014-07-07,88.5400009155273,88.5400009155273,87.8000030517578,88.129997253418,1261300,72.1140594482422
2014-07-08,87.6600036621094,87.9499969482422,86.6999969482422,87.0599975585938,802800,71.238525390625
2014-07-09,87.25,87.5899963378906,86.8600006103516,87.120002746582,511900,71.2876129150391
2014-07-10,86.0999984741211,86.4700012207031,85.8099975585938,86.0899963378906,1082800,70.4447937011719
2014-07-11,86.0199966430664,86.3199996948242,85.6399993896484,85.8899993896484,830200,70.2811431884766
2014-07-14,86.5899963378906,86.7699966430664,86.2200012207031,86.3899993896484,989500,70.6902847290039
2014-07-15,86.3899993896484,86.3899993896484,85.4000015258789,85.6500015258789,1160900,70.0847396850586
2014-07-16,86.0299987792969,86.5100021362305,85.6999969482422,86.2600021362305,1053300,70.5839004516602
2014-07-17,85.7300033569336,85.9899978637695,84.9199981689453,85.0100021362305,1200200,69.5610733032227
2014-07-18,85.3399963378906,85.5299987792969,84.9400024414062,85.1900024414062,1254900,69.708366394043
2014-07-21,85.0400009155273,86.0199966430664,84.8300018310547,85.8199996948242,683000,70.2238693237305
2014-07-22,86.2799987792969,86.5500030517578,86.1699981689453,86.3300018310547,745600,70.641227722168
2014-07-23,86.3000030517578,86.9100036621094,85.879997253418,86.370002746582,921800,70.6739120483398
2014-07-24,86.1399993896484,86.5599975585938,84.9199981689453,85.0199966430664,1522200,69.5692672729492
2014-07-25,87.1699981689453,90.9700012207031,87,90.7699966430664,3535000,74.274284362793
2014-07-28,90.75,91.25,90.2900009155273,90.6600036621094,1395500,74.1843032836914
2014-07-29,90.4899978637695,90.8899993896484,89.2099990844727,89.3499984741211,1680700,73.1123809814453
2014-07-30,89.5100021362305,89.7099990844727,88.5599975585938,89.379997253418,1180800,73.1369094848633
2014-07-31,88.9700012207031,88.9700012207031,87.4100036621094,87.4499969482422,1280500,71.5576477050781
2014-08-01,86.9700012207031,87.9400024414062,86.629997253418,87.4499969482422,1319900,71.5576477050781
2014-08-04,87.6900024414062,88.0899963378906,86.8899993896484,87.9499969482422,1100200,71.9667663574219
2014-08-05,87.5199966430664,88.1900024414062,86.4100036621094,86.9100036621094,1268300,71.1157913208008
2014-08-06,86.4100036621094,87.129997253418,86.0100021362305,86.6600036621094,1312600,70.9112014770508
2014-08-07,87.1600036621094,87.6100006103516,86.5699996948242,86.8600006103516,777600,71.0748748779297
2014-08-08,87,88.2300033569336,86.7099990844727,88.2300033569336,811100,72.1958999633789
2014-08-11,88.5599975585938,89.2699966430664,88.3899993896484,88.6800003051758,801600,72.5641098022461
2014-08-12,88.4300003051758,89.1399993896484,88.3600006103516,88.5299987792969,705800,72.4413681030273
2014-08-13,89.1900024414062,89.5999984741211,88.9100036621094,89.370002746582,571300,73.1287155151367
2014-08-14,89.4499969482422,90.120002746582,89.3099975585938,90.0400009155273,710500,73.6769561767578
2014-08-15,90.379997253418,90.4000015258789,89.0999984741211,89.7799987792969,834000,73.4641876220703
2014-08-18,90.1999969482422,91,90.1100006103516,90.4100036621094,954600,73.979736328125
2014-08-19,90.629997253418,91.5100021362305,90.4300003051758,91.0800018310547,1216600,74.5279693603516
2014-08-20,91.0999984741211,91.8300018310547,91,91.5400009155273,917300,74.9043655395508
2014-08-21,91.629997253418,91.9100036621094,90.9599990844727,91.5599975585938,676800,74.9207305908203
2014-08-22,91.1800003051758,91.4800033569336,90.8000030517578,90.9599990844727,626900,74.4297714233398
2014-08-25,91.2799987792969,91.4899978637695,90.9499969482422,91.1600036621094,537300,74.5934143066406
2014-08-26,91.1800003051758,91.5,90.879997253418,90.9400024414062,463500,74.4134063720703
2014-08-27,90.9400024414062,91.1699981689453,90.5100021362305,90.7200012207031,570200,74.2333908081055
2014-08-28,90.4199981689453,90.9100036621094,89.7900009155273,90.7799987792969,377800,74.2824783325195
2014-08-29,91.0599975585938,91.9599990844727,90.7799987792969,91.5,939500,74.8716354370117
2014-09-02,91.2799987792969,91.8399963378906,91.2200012207031,91.5899963378906,1467600,74.9452667236328
2014-09-03,91.7200012207031,91.9599990844727,91.1600036621094,91.3399963378906,6e+05,75.1674652099609
2014-09-04,91.370002746582,92.1399993896484,91.120002746582,91.2900009155273,660500,75.126335144043
2014-09-05,91.1699981689453,92,90.4000015258789,91.9300003051758,804000,75.6529922485352
2014-09-08,91.6999969482422,92.4599990844727,91.5800018310547,91.7799987792969,734800,75.5295715332031
2014-09-09,91.6699981689453,92.3300018310547,91.5800018310547,91.7099990844727,652900,75.4719619750977
2014-09-10,91.6100006103516,92.2200012207031,91.3300018310547,92.0400009155273,780200,75.743537902832
2014-09-11,91.5800018310547,92.3300018310547,91.4599990844727,92.120002746582,1067700,75.8093795776367
2014-09-12,91.9700012207031,92.120002746582,91.3000030517578,91.8899993896484,768500,75.6200790405273
2014-09-15,91.7200012207031,91.9700012207031,91.3600006103516,91.7799987792969,714100,75.5295715332031
2014-09-16,91.7699966430664,92.2300033569336,91.2099990844727,91.9000015258789,739000,75.628303527832
2014-09-17,91.8099975585938,92.7099990844727,91.8099975585938,92.2699966430664,957100,75.9328079223633
2014-09-18,92.4000015258789,93.5599975585938,92.1399993896484,93.4599990844727,2068000,76.9120864868164
2014-09-19,93.870002746582,95.4000015258789,92.8000030517578,93.25,2619700,76.7392959594727
2014-09-22,92.9700012207031,93.25,91.3499984741211,91.629997253418,1026100,75.4061126708984
2014-09-23,91.3499984741211,91.870002746582,90.9199981689453,91.4599990844727,1059200,75.2662353515625
2014-09-24,91.1399993896484,91.8600006103516,90.6800003051758,91.6800003051758,1089500,75.4473114013672
2014-09-25,91.5199966430664,91.5199966430664,90.2600021362305,90.3099975585938,867000,74.3198394775391
2014-09-26,90.2600021362305,90.4599990844727,89.6600036621094,90.2300033569336,876600,74.2540054321289
2014-09-29,89.5699996948242,90.1399993896484,89.2900009155273,89.9800033569336,598600,74.0482788085938
2014-09-30,90.1100006103516,90.1600036621094,88.4899978637695,88.7900009155273,1202300,73.0689849853516
2014-10-01,88.7900009155273,88.8399963378906,87.1800003051758,87.5,1395600,72.0073699951172
2014-10-02,87.5500030517578,87.8899993896484,86.5500030517578,87.2600021362305,686800,71.8098526000977
2014-10-03,87.5699996948242,88.1100006103516,87.0100021362305,88,966600,72.4188537597656
2014-10-06,88.4400024414062,88.879997253418,88.1600036621094,88.2300033569336,1120400,72.6081466674805
2014-10-07,87.5500030517578,87.5800018310547,85.1900024414062,85.2200012207031,1559100,70.1310729980469
2014-10-08,85.1699981689453,86.5,83.7399978637695,86.3600006103516,1946300,71.0692367553711
2014-10-09,86.2600021362305,86.3300018310547,84.0199966430664,84.1699981689453,1381000,69.2669677734375
2014-10-10,84.2799987792969,84.6800003051758,83.0500030517578,83.5800018310547,1178100,68.7814559936523
2014-10-13,83.5599975585938,84.1800003051758,81.2799987792969,81.3499984741211,914000,66.9462814331055
2014-10-14,81.7300033569336,83.3600006103516,81.7300033569336,82.5699996948242,1488700,67.9502639770508
2014-10-15,81.75,81.8899993896484,79.0299987792969,81.3099975585938,2124400,66.9133834838867
2014-10-16,80.0500030517578,83.0699996948242,80.0199966430664,82.879997253418,1408100,68.2053756713867
2014-10-17,83.6500015258789,85.0500030517578,83.5599975585938,84.1900024414062,1438900,69.283447265625
2014-10-20,83.6900024414062,84.4800033569336,83.3600006103516,84.4599990844727,1604800,69.5056457519531
2014-10-21,84.879997253418,86.4599990844727,84.8499984741211,86.0899963378906,2150800,70.8470230102539
2014-10-22,88.0299987792969,89.6100006103516,86.7900009155273,87.4100036621094,2773000,71.9333114624023
2014-10-23,88.5500030517578,89.879997253418,88.1900024414062,88.9800033569336,1926200,73.225341796875
2014-10-24,88.7399978637695,90.2200012207031,88.5599975585938,90.120002746582,921300,74.1634979248047
2014-10-27,89.879997253418,89.879997253418,89.1100006103516,89.5500030517578,1090600,73.6944122314453
2014-10-28,90.25,91.5899963378906,89.6800003051758,91.370002746582,2600800,75.1921691894531
2014-10-29,91.6100006103516,91.7699966430664,90.5699996948242,91.4700012207031,1456600,75.2744445800781
2014-10-30,90.9199981689453,92.5899963378906,90.5699996948242,92.0699996948242,772100,75.7682189941406
2014-10-31,92.8000030517578,93.7099990844727,92.6100006103516,93.6399993896484,1053700,77.0602416992188
2014-11-03,93.75,94.3899993896484,93.4800033569336,93.6100006103516,847200,77.0355606079102
2014-11-04,93.3600006103516,93.5899963378906,92.7799987792969,93.1500015258789,704900,76.6570281982422
2014-11-05,93.8600006103516,93.9599990844727,93.1699981689453,93.2699966430664,1156300,76.7557373046875
2014-11-06,93.5800018310547,94.5899963378906,93.2799987792969,94.4000015258789,1106600,77.6856689453125
2014-11-07,94.5299987792969,95.3199996948242,94.129997253418,95.0100021362305,775400,78.1876602172852
2014-11-10,95.1999969482422,95.9300003051758,94.7699966430664,95.879997253418,1169300,78.9036331176758
2014-11-11,95.7300033569336,96.25,95.4899978637695,95.8300018310547,856500,78.8624877929688
2014-11-12,95.5,96.4100036621094,95.2900009155273,96.2099990844727,1197700,79.1752014160156
2014-11-13,96.1800003051758,96.5500030517578,95.5100021362305,95.8600006103516,805700,78.8871612548828
2014-11-14,95.5,96.5100021362305,95.5,95.6699981689453,650000,78.7308120727539
2014-11-17,95.5800018310547,95.5999984741211,94.9000015258789,95.1800003051758,998300,78.3275527954102
2014-11-18,95.3000030517578,96.379997253418,94.9899978637695,95.120002746582,1104800,78.278190612793
2014-11-19,95.129997253418,95.1800003051758,94.2699966430664,94.879997253418,1545300,78.0806884765625
2014-11-20,94.4700012207031,95.6600036621094,94.370002746582,95.1999969482422,682500,78.3440246582031
2014-11-21,96.4400024414062,96.5299987792969,95.1800003051758,95.3099975585938,1318900,78.4345550537109
2014-11-24,95.4899978637695,95.8899993896484,95.0400009155273,95.2600021362305,990400,78.3934020996094
2014-11-25,95.5299987792969,95.9400024414062,94.8600006103516,95.3099975585938,1547300,78.4345550537109
2014-11-26,95.2699966430664,95.3000030517578,94.25,94.7699966430664,650600,77.9901504516602
2014-11-28,94.8600006103516,94.9100036621094,93.8300018310547,94.4400024414062,583900,77.7185974121094
2014-12-01,94.1800003051758,94.1900024414062,92.9000015258789,93.5500030517578,948300,76.9861755371094
2014-12-02,93.75,95.0999984741211,93.5199966430664,94.4800033569336,2297100,77.7515106201172
2014-12-03,94.3499984741211,95.5699996948242,94.3300018310547,95.3600006103516,840600,78.9100112915039
2014-12-04,95.0500030517578,95.2900009155273,94.3300018310547,94.8399963378906,1236500,78.4796981811523
2014-12-05,94.75,95.7099990844727,94.6500015258789,95.6100006103516,1283200,79.1168670654297
2014-12-08,95.5,95.9700012207031,94.9400024414062,95.3099975585938,868000,78.8686370849609
2014-12-09,94.1100006103516,95.5899963378906,93.9300003051758,95.5599975585938,931500,79.0754928588867
2014-12-10,95.0599975585938,95.4599990844727,94.2099990844727,94.4499969482422,1296600,78.1569900512695
2014-12-11,95,95.8499984741211,94.6500015258789,94.9300003051758,1126800,78.5541687011719
2014-12-12,94.129997253418,94.620002746582,93.6500015258789,93.6999969482422,899900,77.5363464355469
2014-12-15,94.1600036621094,94.6800003051758,92.6500015258789,92.9100036621094,920100,76.8826370239258
2014-12-16,92.5400009155273,94.9800033569336,92.5400009155273,93.5800018310547,1109000,77.4370651245117
