"Fecha","BDX.Open","BDX.High","BDX.Low","BDX.Close","BDX.Volume","BDX.Adjusted"
2014-03-17,112.731704711914,113.41463470459,112.653656005859,112.800003051758,620125,98.1812744140625
2014-03-18,112.800003051758,114.009757995605,112.643905639648,113.960975646973,604033,99.1917572021484
2014-03-19,113.873168945312,114.17561340332,112.24390411377,112.839027404785,673630,98.2152328491211
2014-03-20,112.790245056152,112.985366821289,112.195121765137,112.839027404785,615820,98.2152328491211
2014-03-21,113.658538818359,114.214637756348,111.717071533203,111.775611877441,1327375,97.2896347045898
2014-03-24,112.351219177246,112.926826477051,110.409759521484,110.790245056152,928958,96.4319610595703
2014-03-25,111.219512939453,111.765853881836,110.380485534668,111.521949768066,566620,97.0688247680664
2014-03-26,112.117073059082,113.112197875977,111.726829528809,111.736587524414,645853,97.2556686401367
2014-03-27,111.980491638184,112.575607299805,111.248779296875,112.331703186035,726930,97.7736511230469
2014-03-28,112.868293762207,113.863418579102,112.409759521484,112.721954345703,829840,98.1133346557617
2014-03-31,113.278045654297,114.400001525879,112.82926940918,114.224388122559,741895,99.4210433959961
2014-04-01,115.121948242188,115.121948242188,113.590240478516,114.400001525879,714528,99.5739135742188
2014-04-02,114.204879760742,114.419509887695,113.775611877441,114.302436828613,647288,99.4889831542969
2014-04-03,114.67317199707,114.800003051758,113.160972595215,114.546340942383,882935,99.7012710571289
2014-04-04,114.995124816895,115.873168945312,113.463417053223,113.50244140625,845215,98.7926483154297
2014-04-07,113.482925415039,114.009757995605,112.321952819824,112.624389648438,745175,98.0284194946289
2014-04-08,112.331703186035,112.692680358887,110.702438354492,110.975608825684,1186848,96.5932998657227
2014-04-09,111.570732116699,112.692680358887,110.770729064941,112.663414001465,754605,98.0623779296875
2014-04-10,112.526832580566,112.624389648438,109.512191772461,109.892684936523,894620,95.6507339477539
2014-04-11,109.287803649902,110.068290710449,108.458534240723,108.468292236328,861923,94.4109344482422
2014-04-14,108.897560119629,110.624389648438,108.800003051758,109.980491638184,1148718,95.7271575927734
2014-04-15,110.234146118164,111.151222229004,108.780487060547,110.985366821289,781050,96.601806640625
2014-04-16,111.385368347168,111.921951293945,109.863418579102,110.17561340332,766085,95.8969650268555
2014-04-17,109.902435302734,110.858535766602,109.687805175781,110.400001525879,782895,96.0923004150391
2014-04-21,110.400001525879,111.365852355957,110.380485534668,111.346343994141,444338,96.9159927368164
2014-04-22,111.814636230469,112.058540344238,111.385368347168,111.404876708984,752453,96.9669570922852
2014-04-23,111.512191772461,111.512191772461,110.439025878906,110.926826477051,808930,96.5508575439453
2014-04-24,111.199996948242,111.512191772461,110.712196350098,111.25853729248,717193,96.8395538330078
2014-04-25,110.946342468262,111.112197875977,109.599998474121,109.814636230469,678448,95.5827941894531
2014-04-28,110.478050231934,110.721954345703,108.721954345703,110.058540344238,690235,95.7950973510742
2014-04-29,110.292686462402,110.809753417969,109.336585998535,109.443901062012,832813,95.2601013183594
2014-04-30,109.521949768066,110.292686462402,109.199996948242,110.273170471191,1378420,95.9818954467773
2014-05-01,110.17561340332,110.302436828613,108.360977172852,108.868293762207,1104028,94.7591018676758
2014-05-02,109.043899536133,110.878051757812,108.809753417969,109.853660583496,1111203,95.6168060302734
2014-05-05,109.599998474121,110.848777770996,109.209754943848,110.721954345703,674963,96.3725204467773
2014-05-06,110.312194824219,112.039024353027,110.058540344238,111.551223754883,1109563,97.0943145751953
2014-05-07,111.678047180176,112.614631652832,110.546340942383,112.526832580566,949560,97.9435043334961
2014-05-08,112.526832580566,114.624389648438,112.400001525879,113.658538818359,1296830,98.9285202026367
2014-05-09,113.82438659668,114.604881286621,112.790245056152,114.507316589355,940233,99.6673126220703
2014-05-12,114.926826477051,115.639022827148,114.682929992676,115.121948242188,757475,100.202278137207
2014-05-13,115.112197875977,115.32682800293,114.663414001465,114.731704711914,836195,99.8626403808594
2014-05-14,114.731704711914,114.780487060547,114.195121765137,114.351219177246,596755,99.5314407348633
2014-05-15,113.941459655762,114.331703186035,112.604881286621,112.956100463867,915018,98.3171157836914
2014-05-16,112.770729064941,113.609756469727,112.185363769531,113.512191772461,963603,98.801139831543
2014-05-19,113.199996948242,113.41463470459,112.76097869873,113.278045654297,727135,98.5973358154297
2014-05-20,113.463417053223,113.463417053223,112.351219177246,112.575607299805,740973,97.9859466552734
2014-05-21,112.848777770996,113.482925415039,112.848777770996,113.17073059082,533615,98.5039367675781
2014-05-22,113.278045654297,113.278045654297,112.390243530273,112.721954345703,430500,98.1133346557617
2014-05-23,112.809753417969,113.25853729248,112.487808227539,112.878051757812,418508,98.2491912841797
2014-05-27,113.17073059082,113.834144592285,112.721954345703,113.717071533203,815388,98.9794616699219
2014-05-28,114.029266357422,114.478050231934,113.443901062012,114.08780670166,827175,99.3021774291992
2014-05-29,114.126831054688,114.49755859375,114.019508361816,114.146339416504,741793,99.3531188964844
2014-05-30,114.08780670166,115.034149169922,113.921951293945,114.82926940918,650363,99.9475402832031
2014-06-02,114.809753417969,115.453659057617,114.517074584961,115.17073059082,527875,100.244766235352
2014-06-03,114.634147644043,115.707313537598,114.575607299805,115.385368347168,763113,100.431564331055
2014-06-04,114.995124816895,116.458534240723,114.887802124023,116.312194824219,827073,101.238288879395
2014-06-05,115.736587524414,116.058540344238,114.868293762207,115.873168945312,619818,101.319313049316
2014-06-06,115.873168945312,116.419509887695,115.717071533203,116.351219177246,847983,101.737312316895
2014-06-09,116.351219177246,117.717071533203,116.126831054688,117.395118713379,1152510,102.650100708008
2014-06-10,116.926826477051,117.151222229004,115.853660583496,116.536582946777,759115,101.899391174316
2014-06-11,116.273170471191,116.595123291016,115.91219329834,116.156097412109,600650,101.566703796387
2014-06-12,116.195121765137,116.370735168457,114.897560119629,115.317070007324,718320,100.833076477051
2014-06-13,115.707313537598,115.707313537598,114.507316589355,114.770729064941,482980,100.355339050293
2014-06-16,115.034149169922,116.868293762207,115.034149169922,115.336585998535,1478768,100.850128173828
2014-06-17,114.936584472656,115.50244140625,114.419509887695,114.858535766602,678243,100.432113647461
2014-06-18,114.887802124023,115.629264831543,114.126831054688,115.590240478516,645750,101.071929931641
2014-06-19,115.629264831543,115.921951293945,114.839027404785,115.41463470459,689210,100.918365478516
2014-06-20,116.068290710449,116.107315063477,115.531707763672,115.570732116699,900565,101.054870605469
2014-06-23,115.804878234863,116.097564697266,115.229270935059,115.599998474121,517625,101.080467224121
2014-06-24,115.317070007324,116.24390411377,114.946342468262,115.024391174316,584660,100.5771484375
2014-06-25,115.17073059082,116.448776245117,115.17073059082,116.331703186035,709813,101.720252990723
2014-06-26,116.370735168457,116.868293762207,115.473167419434,116.751220703125,811903,102.08708190918
2014-06-27,116.331703186035,117.112197875977,116.312194824219,116.682929992676,507683,102.027381896973
2014-06-30,116.507316589355,116.965850830078,115.190246582031,115.41463470459,769160,100.918365478516
2014-07-01,115.902435302734,117.053657531738,115.707313537598,116.858535766602,556165,102.180938720703
2014-07-02,116.858535766602,117.024391174316,116.185363769531,116.946342468262,448848,102.257720947266
2014-07-03,116.936584472656,117.317070007324,116.517074584961,117.190246582031,324310,102.47095489502
2014-07-07,116.74146270752,117.365852355957,116.526832580566,117.278045654297,373305,102.547744750977
2014-07-08,117.297561645508,117.297561645508,116.185363769531,116.858535766602,736258,102.180938720703
2014-07-09,117.473167419434,117.473167419434,116.117073059082,116.556098937988,654975,101.916473388672
2014-07-10,115.278045654297,116.214637756348,115.151222229004,115.970733642578,783408,101.404632568359
2014-07-11,116.068290710449,116.536582946777,115.834144592285,116.448776245117,493845,101.822631835938
2014-07-14,117.073173522949,117.219512939453,116.019508361816,116.565856933594,389705,101.925010681152
2014-07-15,116.117073059082,116.926826477051,115.619514465332,116.126831054688,491078,101.541114807129
2014-07-16,116.731704711914,116.731704711914,115.639022827148,116.126831054688,559958,101.541114807129
2014-07-17,115.707313537598,116,114.624389648438,114.731704711914,579228,100.321220397949
2014-07-18,114.946342468262,116.24390411377,114.370735168457,115.717071533203,875863,101.182838439941
2014-07-21,115.092681884766,115.463417053223,114.273170471191,114.965850830078,602085,100.52596282959
2014-07-22,115.287803649902,116.048782348633,115.287803649902,115.356094360352,504403,100.867179870605
2014-07-23,115.375610351562,115.834144592285,115.23902130127,115.717071533203,519573,101.182838439941
2014-07-24,115.229270935059,116.126831054688,115.229270935059,115.599998474121,624328,101.080467224121
2014-07-25,115.599998474121,115.75609588623,115.08292388916,115.482925415039,476625,100.978088378906
2014-07-28,115.658538818359,116.126831054688,114.809753417969,115.921951293945,428758,101.361976623535
2014-07-29,115.892684936523,116.419509887695,115.443901062012,115.960975646973,574820,101.396095275879
2014-07-30,116.195121765137,116.595123291016,115.375610351562,116.468292236328,992610,101.839691162109
2014-07-31,115.482925415039,116.58536529541,113.112197875977,113.404876708984,961143,99.1610412597656
2014-08-01,113.014633178711,113.902435302734,112.185363769531,113.248779296875,781358,99.0245361328125
2014-08-04,113.141464233398,114.224388122559,112.17561340332,114.029266357422,701203,99.7070083618164
2014-08-05,113.902435302734,114.507316589355,112.770729064941,113.004875183105,866330,98.8113098144531
2014-08-06,112.614631652832,113.668296813965,112.321952819824,112.995124816895,665225,98.8027648925781
2014-08-07,113.648780822754,113.648780822754,111.570732116699,111.980491638184,649235,97.9155578613281
2014-08-08,112.321952819824,113.560974121094,111.609756469727,113.512191772461,717295,99.2548675537109
2014-08-11,113.707313537598,114.146339416504,113.307319641113,113.775611877441,779000,99.4851989746094
2014-08-12,113.599998474121,114.663414001465,113.531707763672,113.921951293945,782588,99.6131820678711
2014-08-13,114.575607299805,114.868293762207,114.107315063477,114.868293762207,573385,100.44066619873
2014-08-14,115.004875183105,115.580490112305,114.858535766602,115.180488586426,264040,100.713645935059
2014-08-15,115.385368347168,115.91219329834,113.551223754883,114.409759521484,649543,100.03971862793
2014-08-18,114.946342468262,115.317070007324,114.780487060547,115.024391174316,458893,100.5771484375
2014-08-19,115.034149169922,115.41463470459,114.517074584961,115.336585998535,402210,100.850128173828
2014-08-20,114.985366821289,115.297561645508,113.951217651367,114.770729064941,771825,100.355339050293
2014-08-21,115.092681884766,115.209754943848,114.400001525879,114.663414001465,653233,100.261520385742
2014-08-22,114.76097869873,114.76097869873,113.863418579102,114.117073059082,417790,99.7837982177734
2014-08-25,114.682929992676,115.092681884766,114.360977172852,114.595123291016,314470,100.201820373535
2014-08-26,114.565856933594,114.975608825684,114.360977172852,114.858535766602,430090,100.432113647461
2014-08-27,114.751220703125,114.897560119629,113.804878234863,113.990242004395,676500,99.6728820800781
2014-08-28,113.873168945312,114.019508361816,113.375610351562,113.639022827148,506145,99.3657760620117
2014-08-29,113.980491638184,114.370735168457,113.385368347168,114.312194824219,676193,99.9544143676758
2014-09-02,114.439025878906,114.67317199707,113.775611877441,114,794375,99.6814270019531
2014-09-03,114.546340942383,114.58536529541,114.048782348633,114.214637756348,709710,99.8690948486328
2014-09-04,114.634147644043,114.956100463867,113.41463470459,113.580490112305,528695,99.3146133422852
2014-09-05,113.151222229004,113.395118713379,112.039024353027,113.385368347168,821538,99.6103057861328
2014-09-08,113.560974121094,113.75609588623,112.214637756348,112.331703186035,865100,98.6846466064453
2014-09-09,112.409759521484,112.926826477051,111.736587524414,112.731704711914,1412860,99.0360641479492
2014-09-10,113.053657531738,113.151222229004,112.097564697266,112.224388122559,724265,98.5903701782227
2014-09-11,111.82438659668,112.429267883301,111.092681884766,112.380485534668,788840,98.7275009155273
2014-09-12,112.400001525879,112.556098937988,110.400001525879,110.936584472656,1052880,97.4590301513672
2014-09-15,110.995124816895,111.482925415039,110.263412475586,111.278045654297,680395,97.7590026855469
2014-09-16,111.043899536133,111.639022827148,110.643905639648,111.50244140625,1001733,97.9561157226562
2014-09-17,111.609756469727,112.08780670166,111.17073059082,111.726829528809,708378,98.1532516479492
2014-09-18,111.941459655762,112.400001525879,111.853660583496,112.204879760742,849008,98.5732421875
2014-09-19,112.907318115234,112.91707611084,110.82926940918,110.926826477051,1439203,97.4504547119141
2014-09-22,110.731704711914,110.770729064941,109.41463470459,110,998453,96.63623046875
2014-09-23,109.619514465332,110.146339416504,109.434143066406,109.882926940918,732670,96.5333709716797
2014-09-24,110.039024353027,111.092681884766,109.736587524414,110.946342468262,859668,97.4675827026367
2014-09-25,110.839027404785,111.32682800293,110.575607299805,110.995124816895,1819068,97.5104141235352
2014-09-26,111.024391174316,111.717071533203,111.014633178711,111.336585998535,1041913,97.810417175293
2014-09-29,110.614631652832,111.697563171387,110.614631652832,111.560974121094,794273,98.0075607299805
2014-09-30,111.560974121094,111.570732116699,110.965850830078,111.034149169922,1717900,97.5447692871094
2014-10-01,111.248779296875,111.287803649902,110.224388122559,110.82926940918,1515770,97.3647384643555
2014-10-02,110.897560119629,111.629264831543,110.292686462402,111.336585998535,805650,97.810417175293
2014-10-03,112.097564697266,113.307319641113,111.814636230469,113.014633178711,1047038,99.2845993041992
2014-10-06,121.473167419434,122.49755859375,119.073173522949,121.931709289551,13290458,107.118362426758
2014-10-07,121.736587524414,125.941459655762,121.034149169922,124.878051757812,5897338,109.706741333008
2014-10-08,124.126831054688,126.751220703125,124.097564697266,126.731704711914,2916945,111.335205078125
2014-10-09,126.302436828613,127.034149169922,124.478050231934,124.819511413574,2917663,109.655311584473
2014-10-10,124.009757995605,125.717071533203,124.009757995605,124.751220703125,2325623,109.595329284668
2014-10-13,124.614631652832,124.897560119629,122.76097869873,122.76097869873,1807998,107.846885681152
2014-10-14,123.248779296875,124.478050231934,121.970733642578,122.019508361816,1900350,107.195487976074
2014-10-15,120.439025878906,122.048782348633,118.156097412109,121.492683410645,3062495,106.73265838623
2014-10-16,119.804878234863,120.624389648438,117.356094360352,117.834144592285,2811165,103.518585205078
2014-10-17,118.448776245117,119.492683410645,117.814636230469,118.76097869873,1986758,104.332824707031
2014-10-20,119.024391174316,120.019508361816,118.682929992676,119.668296813965,1956008,105.129951477051
2014-10-21,120.468292236328,121.151222229004,119.570732116699,120.302436828613,2177818,105.687034606934
2014-10-22,120.731704711914,121.814636230469,120.253662109375,120.702438354492,1979583,106.038421630859
2014-10-23,121.990242004395,122.468292236328,121.639022827148,121.951217651367,1159070,107.135498046875
2014-10-24,122.019508361816,122.800003051758,121.931709289551,122.663414001465,925063,107.761161804199
2014-10-27,122.478050231934,123.151222229004,122.370735168457,122.731704711914,875350,107.821166992188
2014-10-28,123.453659057617,123.619514465332,122.702438354492,123.434143066406,962578,108.438255310059
2014-10-29,123.365852355957,124.029266357422,122.936584472656,123.678047180176,796323,108.652503967285
2014-10-30,123.160972595215,124.448776245117,122.507316589355,124.409759521484,1178955,109.295364379883
2014-10-31,126.185363769531,126.185363769531,124.751220703125,125.560974121094,1353923,110.306716918945
2014-11-03,125.404876708984,125.541465759277,123.775611877441,124.312194824219,1117353,109.209625244141
2014-11-04,126.341461181641,127.951217651367,122.868293762207,123.25853729248,1602588,108.283996582031
2014-11-05,123.717071533203,125.229270935059,123.717071533203,124.117073059082,1394103,109.038208007812
2014-11-06,124.400001525879,124.858535766602,123.404876708984,124.809753417969,965653,109.646743774414
2014-11-07,124.91707611084,125.073173522949,122.292686462402,122.478050231934,1325940,107.598304748535
2014-11-10,122.731704711914,125.199996948242,122.517074584961,125.17073059082,1010958,109.963859558105
2014-11-11,125.17073059082,125.785362243652,124.624389648438,125.619514465332,759218,110.358131408691
2014-11-12,125.092681884766,126.273170471191,125.092681884766,126.195121765137,1026025,110.863815307617
2014-11-13,126.58536529541,126.614631652832,125.843902587891,126.156097412109,782998,110.829544067383
2014-11-14,125.931709289551,126.526832580566,125.570732116699,126.048782348633,815490,110.735244750977
2014-11-17,126.048782348633,126.946342468262,125.746337890625,126.380485534668,833838,111.026657104492
2014-11-18,126.380485534668,127.951217651367,126.097564697266,127.746337890625,1099108,112.2265625
2014-11-19,127.814636230469,127.873168945312,126.234146118164,126.936584472656,1121658,111.515174865723
2014-11-20,126.946342468262,127.23902130127,125.892684936523,127.219512939453,994865,111.763740539551
2014-11-21,128.360977172852,128.575607299805,126.819511413574,127.199996948242,1312205,111.746589660645
2014-11-24,127.639022827148,127.941459655762,126.790245056152,127.91219329834,714938,112.372276306152
2014-11-25,127.834144592285,131.970733642578,127.834144592285,131.443908691406,2208568,115.474906921387
2014-11-26,133.512191772461,138.224395751953,133.453659057617,137.814636230469,3045378,121.071701049805
2014-11-28,138.068298339844,138.858535766602,136.556091308594,136.907318115234,890520,120.274597167969
2014-12-01,136.614639282227,138.107315063477,135.424392700195,137.707321166992,1350233,120.97745513916
2014-12-02,137.67805480957,138.185363769531,136.800003051758,137.580490112305,1340085,120.865966796875
2014-12-03,137.336578369141,137.365859985352,136.487808227539,136.946334838867,890213,120.308868408203
2014-12-04,137.112197875977,139.082931518555,136.468292236328,137.248779296875,1223645,120.574554443359
2014-12-05,137.180480957031,137.307312011719,135.32682800293,135.756103515625,874120,119.263252258301
2014-12-08,135.473175048828,137.375610351562,135.180480957031,136.370727539062,1276330,120.32201385498
2014-12-09,135.034149169922,136.136581420898,134.097564697266,136.048782348633,1219135,120.037940979004
2014-12-10,135.736587524414,135.921951293945,133.190246582031,133.317077636719,1009933,117.627685546875
2014-12-11,133.658538818359,135.863418579102,133.658538818359,134.653656005859,1162658,118.807014465332
2014-12-12,133.67805480957,135.209762573242,133.317077636719,133.648773193359,1572863,117.920402526855
2014-12-15,134.380493164062,134.536590576172,131.736587524414,132.439025878906,1358023,116.852996826172
2014-12-16,132.019515991211,132.790237426758,130.731704711914,130.770736694336,1303698,115.381034851074
2014-12-17,131.756103515625,133.756103515625,131.199996948242,133.463409423828,1654965,117.756813049316
2014-12-18,134.868286132812,137.014633178711,134.204879760742,137.0048828125,1652403,120.881523132324
2014-12-19,137.736587524414,137.990249633789,136.087799072266,136.399993896484,1583933,120.347816467285
2014-12-22,135.921951293945,136.956100463867,135.600006103516,136.585372924805,835785,120.511413574219
2014-12-23,137.521957397461,137.853652954102,134.468292236328,135.082931518555,1205400,119.185760498047
2014-12-24,135.551223754883,137.639022827148,135.17073059082,136.487808227539,360493,120.425270080566
2014-12-26,136.751220703125,137.541458129883,135.804870605469,135.941467285156,569285,119.94327545166
2014-12-29,135.541458129883,136.370727539062,135.278045654297,136.204879760742,695360,120.17569732666
2014-12-30,136.136581420898,137.717071533203,136.136581420898,136.517074584961,720780,120.451126098633
2014-12-31,136.809753417969,138.234146118164,135.580490112305,135.765853881836,923935,119.788299560547
2015-01-02,136.848785400391,137.443908691406,135.980484008789,136.448776245117,1445660,120.390884399414
2015-01-05,136.585372924805,138.965850830078,136.224395751953,137.287811279297,1425263,121.131187438965
2015-01-06,138.048782348633,138.370727539062,135.853652954102,137.024383544922,2370723,120.898765563965
2015-01-07,137.482925415039,140.458541870117,137.482925415039,140.234146118164,1411220,123.730781555176
2015-01-08,141.443908691406,143.160980224609,141.160980224609,142.790237426758,1374218,125.98600769043
2015-01-09,141.570724487305,142.292678833008,140.82926940918,141.102432250977,926088,124.496864318848
2015-01-12,141.268295288086,141.482925415039,139.49267578125,140.058532714844,907945,123.575813293457
2015-01-13,141.49267578125,142.097564697266,137.297561645508,138.263412475586,1731840,121.991905212402
2015-01-14,136.946334838867,138.185363769531,135.590240478516,137.375610351562,1733890,121.208625793457
2015-01-15,138.097564697266,138.634140014648,137.043899536133,137.239028930664,1223133,121.08814239502
