"Fecha","KLAC.Open","KLAC.High","KLAC.Low","KLAC.Close","KLAC.Volume","KLAC.Adjusted"
2013-12-10,62.7099990844727,62.8699989318848,61.9799995422363,62.3699989318848,904200,40.2854881286621
2013-12-11,62.5499992370605,62.7799987792969,61.9500007629395,61.9700012207031,794800,40.0271186828613
2013-12-12,61.7299995422363,62.1300010681152,60.5499992370605,60.9199981689453,1589300,39.3489189147949
2013-12-13,61.2599983215332,61.4900016784668,60.8400001525879,61.1800003051758,905400,39.5168418884277
2013-12-16,61.7999992370605,62,60.8499984741211,60.9500007629395,1375300,39.3682861328125
2013-12-17,61,62.0999984741211,60.6800003051758,61.939998626709,1063300,40.0077362060547
2013-12-18,62.0999984741211,62.7200012207031,61.1699981689453,62.7000007629395,1196700,40.4986343383789
2013-12-19,62.6500015258789,62.75,61.9500007629395,62.7000007629395,670800,40.4986343383789
2013-12-20,62.7000007629395,63.4599990844727,62.4900016784668,63.1199989318848,1695900,40.7699127197266
2013-12-23,63.4199981689453,63.9700012207031,63.2200012207031,63.8499984741211,613900,41.2414283752441
2013-12-24,63.6800003051758,64.1600036621094,63.6800003051758,64.0400009155273,316000,41.3641586303711
2013-12-26,64.129997253418,64.2799987792969,63.8400001525879,64.120002746582,441500,41.415828704834
2013-12-27,64.2799987792969,64.3899993896484,63.7400016784668,64.0599975585938,584100,41.377067565918
2013-12-30,63.9500007629395,64.3000030517578,63.6399993896484,64.1999969482422,540400,41.4674911499023
2013-12-31,64.4899978637695,64.6500015258789,64.1500015258789,64.4599990844727,599200,41.6354331970215
2014-01-02,64,64.1100006103516,63.1300010681152,63.3800010681152,982700,40.9378433227539
2014-01-03,63.3600006103516,63.9099998474121,63.0900001525879,63.4700012207031,766000,40.9959907531738
2014-01-06,63.4199981689453,63.4199981689453,62.2299995422363,62.3600006103516,1067600,40.2790145874023
2014-01-07,62.439998626709,62.7799987792969,62.0800018310547,62.3300018310547,1899900,40.2596473693848
2014-01-08,62.5699996948242,62.7599983215332,61.9799995422363,62.2999992370605,1444600,40.2402648925781
2014-01-09,62.5,63.5,62.25,62.4900016784668,1917000,40.3629913330078
2014-01-10,62.7799987792969,63.7799987792969,62.2400016784668,63.6199989318848,996900,41.0928688049316
2014-01-13,63.9700012207031,64,62.1699981689453,62.310001373291,1307800,40.2467308044434
2014-01-14,62.439998626709,64.3000030517578,62.4199981689453,63.8600006103516,1802500,41.2478942871094
2014-01-15,63.75,64.2200012207031,63.5999984741211,63.8800010681152,1604900,41.260799407959
2014-01-16,63.4000015258789,63.7200012207031,62.75,63.060001373291,1065900,40.7311706542969
2014-01-17,62.8300018310547,63,62.3400001525879,62.7400016784668,1446100,40.524471282959
2014-01-21,63.2200012207031,63.2700004577637,62.3300018310547,62.439998626709,1101300,40.3306884765625
2014-01-22,62.560001373291,63.7900009155273,62.5299987792969,63.6599998474121,1639900,41.1187019348145
2014-01-23,63.4000015258789,63.8300018310547,62.7599983215332,63.5299987792969,1872500,41.034740447998
2014-01-24,63.4700012207031,63.4700012207031,61.5499992370605,62.0699996948242,2499900,40.0917053222656
2014-01-27,62.2200012207031,62.3699989318848,61.1800003051758,61.7000007629395,1392700,39.8527221679688
2014-01-28,61.689998626709,62.2999992370605,61.2000007629395,61.6100006103516,1811800,39.7945938110352
2014-01-29,61.439998626709,61.9199981689453,61.1300010681152,61.5200004577637,1389300,39.7364540100098
2014-01-30,62.1399993896484,62.3699989318848,61.25,61.6800003051758,1498100,39.8398056030273
2014-01-31,60.689998626709,61.6599998474121,60.6199989318848,61.4700012207031,1638400,39.704158782959
2014-02-03,60.2299995422363,60.9199981689453,59.5099983215332,59.7299995422363,2006500,38.5802879333496
2014-02-04,60,60.3600006103516,59.439998626709,60.2900009155273,1669500,38.9419975280762
2014-02-05,60.1599998474121,61.3600006103516,59.8499984741211,60.9300003051758,1556600,39.3553733825684
2014-02-06,60.9099998474121,62.6399993896484,60.9000015258789,61.8300018310547,1743000,39.9366912841797
2014-02-07,62.0099983215332,62.3600006103516,61.5099983215332,62.2400016784668,893100,40.2015113830566
2014-02-10,62.0099983215332,62.3800010681152,61.8800010681152,62.3300018310547,924100,40.2596473693848
2014-02-11,62.2599983215332,63.7900009155273,62.2599983215332,63.6100006103516,1070100,41.0863990783691
2014-02-12,63.4900016784668,64.1900024414062,63.4700012207031,63.7900009155273,1123700,41.2026710510254
2014-02-13,62.7299995422363,64.4499969482422,62.6399993896484,64.4400024414062,1287500,41.9182319641113
2014-02-14,64.0999984741211,65.4400024414062,64.0999984741211,65.2799987792969,1411000,42.4646453857422
2014-02-18,65.2200012207031,65.4899978637695,64.4300003051758,64.4899978637695,1350300,41.9507522583008
2014-02-19,64.4000015258789,64.6900024414062,64.0699996948242,64.4000015258789,1432800,41.8922080993652
2014-02-20,64.5999984741211,64.9700012207031,64.3600006103516,64.6500015258789,1154600,42.0548362731934
2014-02-21,64.9400024414062,65.6399993896484,64.5100021362305,64.9700012207031,1639700,42.2629890441895
2014-02-24,65.5,66.0299987792969,65.0400009155273,65.3499984741211,985400,42.5101776123047
2014-02-25,65.3499984741211,65.4599990844727,64.6399993896484,65.2699966430664,1079100,42.4581260681152
2014-02-26,65.5500030517578,66.120002746582,65.0500030517578,65.2399978637695,870800,42.4386291503906
2014-02-27,65.0699996948242,65.3600006103516,64.5,64.9700012207031,872000,42.2629890441895
2014-02-28,65.120002746582,65.5800018310547,64.5699996948242,65.1500015258789,1158600,42.380069732666
2014-03-03,64.4599990844727,64.8300018310547,63.9000015258789,64.3199996948242,758100,41.8401718139648
2014-03-04,65.0599975585938,65.620002746582,64.7200012207031,65.2200012207031,1096900,42.4256248474121
2014-03-05,65.2900009155273,65.5599975585938,64.879997253418,65.4599990844727,602300,42.5817337036133
2014-03-06,65.4400024414062,66.2399978637695,65.2900009155273,66.129997253418,830900,43.0175590515137
2014-03-07,66.4199981689453,67.1600036621094,66.120002746582,66.8499984741211,1314200,43.4859352111816
2014-03-10,66.9400024414062,67.129997253418,65.9100036621094,66.1399993896484,1168500,43.0240821838379
2014-03-11,66.5299987792969,67.5,65.9499969482422,66.370002746582,1207300,43.1737022399902
2014-03-12,65.8399963378906,67.6699981689453,65.7900009155273,67.629997253418,1767900,43.9933280944824
2014-03-13,67.629997253418,67.8099975585938,66.4100036621094,66.75,2131000,43.4208755493164
2014-03-14,66.4599990844727,67.2200012207031,66.4599990844727,66.879997253418,1429400,43.5054550170898
2014-03-17,67.129997253418,67.8300018310547,67.0100021362305,67.7799987792969,1636800,44.0908851623535
2014-03-18,67.5699996948242,68.6500015258789,67.5299987792969,68.5500030517578,1210000,44.5917854309082
2014-03-19,68.6699981689453,69.129997253418,68.0800018310547,68.5999984741211,1277200,44.6243057250977
2014-03-20,68.0800018310547,69.9599990844727,67.9599990844727,69.9400024414062,1791300,45.4959678649902
2014-03-21,70.7399978637695,70.7699966430664,69.7600021362305,70.0199966430664,2401300,45.5480117797852
2014-03-24,70.3399963378906,70.5500030517578,69.2600021362305,69.5800018310547,1890200,45.261791229248
2014-03-25,69.8099975585938,70,69.3600006103516,69.8099975585938,1354400,45.4113922119141
2014-03-26,70.2600021362305,70.7799987792969,68.9700012207031,68.9899978637695,1366700,44.8780097961426
2014-03-27,69.0299987792969,69.0299987792969,68.2200012207031,68.5,1399300,44.5592498779297
2014-03-28,68.6600036621094,69.8199996948242,68.4300003051758,68.75,810600,44.7218818664551
2014-03-31,69.0599975585938,69.8499984741211,68.8600006103516,69.1399993896484,1171600,44.9755744934082
2014-04-01,69.5599975585938,70.0400009155273,69.0699996948242,70.0199966430664,1280300,45.5480117797852
2014-04-02,70.25,70.9499969482422,69.7399978637695,70.8899993896484,1697900,46.1139526367188
2014-04-03,70.5299987792969,71.9300003051758,70.5299987792969,71.2200012207031,1650800,46.3286209106445
2014-04-04,71.5899963378906,71.6500015258789,69.1699981689453,69.4000015258789,2416000,45.144702911377
2014-04-07,69.3899993896484,69.3899993896484,68.0500030517578,68.8099975585938,2562300,44.7609062194824
2014-04-08,68.3099975585938,68.5299987792969,67.6100006103516,68.0299987792969,1711500,44.2535209655762
2014-04-09,68.3600006103516,68.9599990844727,67.7099990844727,68.870002746582,1080100,44.799934387207
2014-04-10,68.9899978637695,69.0199966430664,66.5500030517578,66.6800003051758,1809900,43.3753433227539
2014-04-11,66.129997253418,66.870002746582,65.3300018310547,65.5,2064000,42.6077499389648
2014-04-14,66.0100021362305,66.4800033569336,65.3099975585938,65.9100036621094,1162200,42.874454498291
2014-04-15,66,66.370002746582,65.0199966430664,66.1500015258789,1229600,43.0305786132812
2014-04-16,65.0199966430664,65.7799987792969,63.9599990844727,65.7799987792969,1923700,42.7898941040039
2014-04-17,65.6100006103516,66.629997253418,65.5899963378906,66.1100006103516,1293700,43.0045547485352
2014-04-21,66.5800018310547,66.8399963378906,65.9199981689453,66.4000015258789,708200,43.1932144165039
2014-04-22,66.1399993896484,67.0199966430664,65.9100036621094,66.7600021362305,926300,43.4273834228516
2014-04-23,66.5899963378906,67.120002746582,66.3099975585938,66.7200012207031,1553500,43.4013633728027
2014-04-24,68.0199966430664,68.5899963378906,66.5,67.7399978637695,2463300,44.0648765563965
2014-04-25,63,65,62.5900001525879,62.9099998474121,4479400,40.9229545593262
2014-04-28,63.2900009155273,63.7999992370605,62.1699981689453,63.4500007629395,2245000,41.2742347717285
2014-04-29,63.939998626709,64.9300003051758,63.4099998474121,64.2699966430664,2534300,41.8076286315918
2014-04-30,64.0999984741211,64.879997253418,63.8199996948242,63.9900016784668,3010800,41.6255035400391
2014-05-01,63.9900016784668,64.3099975585938,62.75,62.9199981689453,2399200,40.9294700622559
2014-05-02,63.0499992370605,63.560001373291,62.75,63.2000007629395,1072600,41.1116027832031
2014-05-05,62.5200004577637,63.1199989318848,62.4700012207031,62.7099990844727,1215300,40.792854309082
2014-05-06,62.8199996948242,62.8499984741211,62.060001373291,62.2999992370605,1003500,40.5261535644531
2014-05-07,62.2900009155273,62.9300003051758,61.939998626709,62.9000015258789,1428100,40.9164543151855
2014-05-08,62.4300003051758,63.8400001525879,62.4000015258789,62.5900001525879,1194800,40.7148056030273
2014-05-09,62.439998626709,63.2299995422363,61.9900016784668,63.1100006103516,1117400,41.0530548095703
2014-05-12,63.5,64.4499969482422,63.3300018310547,64.120002746582,1070400,41.7100639343262
2014-05-13,64.2099990844727,64.2799987792969,63.0299987792969,63.0999984741211,1527800,41.0465545654297
2014-05-14,62.3400001525879,63.3400001525879,62.3400001525879,62.9900016784668,986300,40.9750022888184
2014-05-15,62.5099983215332,62.560001373291,61.4300003051758,62.3800010681152,1455000,40.8701591491699
2014-05-16,62.1199989318848,63.6300010681152,62.1199989318848,63.1500015258789,1551900,41.3746566772461
2014-05-19,63,63.9799995422363,63,63.6699981689453,1081500,41.7153625488281
2014-05-20,63.7599983215332,63.7999992370605,62.9799995422363,63.2200012207031,1045500,41.4205131530762
2014-05-21,63.5200004577637,63.8699989318848,63.2200012207031,63.560001373291,603900,41.6432838439941
2014-05-22,63.7200012207031,64.0500030517578,63.4500007629395,63.6399993896484,826900,41.6956901550293
2014-05-23,63.9000015258789,64.3000030517578,63.6699981689453,64.1800003051758,886400,42.049503326416
2014-05-27,64.3899993896484,65.2399978637695,64.1100006103516,65.2399978637695,1184300,42.7439880371094
2014-05-28,65.4199981689453,65.5199966430664,64.8000030517578,65.4199981689453,1062000,42.8619155883789
2014-05-29,65.4800033569336,65.7099990844727,65.0400009155273,65.6500015258789,1172100,43.0126113891602
2014-05-30,65.75,65.879997253418,65.1500015258789,65.5199966430664,767300,42.9274406433105
2014-06-02,65.7300033569336,66.1399993896484,65.25,65.5800018310547,561700,42.9667549133301
2014-06-03,65.1699981689453,66.1100006103516,65.1699981689453,65.8499984741211,1032900,43.1436347961426
2014-06-04,65.6999969482422,66.3600006103516,65.6699981689453,66.25,1088000,43.4057197570801
2014-06-05,66.2099990844727,66.6999969482422,65.7900009155273,66.4499969482422,969700,43.536750793457
2014-06-06,66.9300003051758,67,66.5899963378906,66.9700012207031,666100,43.8774528503418
2014-06-09,67,68.0699996948242,66.9800033569336,68.0199966430664,1287700,44.5653877258301
2014-06-10,68.1100006103516,68.25,67.4199981689453,68.1100006103516,1020700,44.6243515014648
2014-06-11,67.2600021362305,68.5999984741211,67.2600021362305,68.120002746582,887800,44.6309127807617
2014-06-12,67.9300003051758,68.5,67.6500015258789,67.8499984741211,1527400,44.4540061950684
2014-06-13,68.2600021362305,68.7399978637695,67.9700012207031,68.5699996948242,791700,44.9257392883301
2014-06-16,67.9499969482422,69,67.9499969482422,68.6999969482422,574100,45.010913848877
2014-06-17,68.4599990844727,69.2900009155273,68.4000015258789,69.1399993896484,697900,45.2991905212402
2014-06-18,69.2300033569336,69.3000030517578,68.1900024414062,69.0400009155273,708000,45.2336692810059
2014-06-19,69.0800018310547,69.2799987792969,68.2200012207031,68.9199981689453,1010100,45.1550559997559
2014-06-20,69.1999969482422,70.0199966430664,69.0699996948242,70,1963800,45.8626365661621
2014-06-23,70,70.3499984741211,69.7300033569336,70.3099975585938,956300,46.0657577514648
2014-06-24,70,70.3099975585938,69.2799987792969,69.4400024414062,1406400,45.4957466125488
2014-06-25,69.6699981689453,69.9199981689453,68.9700012207031,69.8000030517578,1483600,45.7316131591797
2014-06-26,69.8000030517578,69.9599990844727,69.1399993896484,69.9599990844727,1150300,45.8364295959473
2014-06-27,70,71.1699981689453,69.7300033569336,70.9700012207031,4251300,46.498176574707
2014-06-30,71.9599990844727,72.7799987792969,71.4899978637695,72.6399993896484,1971900,47.5923233032227
2014-07-01,72.7300033569336,73.5899963378906,72.5100021362305,73.0699996948242,1810400,47.8740539550781
2014-07-02,72.7799987792969,73.4499969482422,72.7399978637695,73.2399978637695,1756000,47.9854354858398
2014-07-03,73.629997253418,74.6999969482422,73.4599990844727,74.620002746582,1509600,48.8895874023438
2014-07-07,74.7300033569336,75.0699996948242,73.8300018310547,74.0299987792969,2510700,48.5030250549316
2014-07-08,74.3099975585938,74.9499969482422,72.9100036621094,74.0899963378906,4082500,48.5423355102539
2014-07-09,74.0500030517578,75.0100021362305,73.6800003051758,74.8600006103516,2931400,49.046817779541
2014-07-10,73.7699966430664,75.4000015258789,73.7099990844727,74.7200012207031,2034000,48.9551010131836
2014-07-11,74.8600006103516,74.8600006103516,74.2200012207031,74.6100006103516,909500,48.8830413818359
2014-07-14,75.2200012207031,75.2699966430664,74.6100006103516,74.9000015258789,1037200,49.0730247497559
2014-07-15,74.7799987792969,75.1399993896484,73.8600006103516,74.2300033569336,1773500,48.6340599060059
2014-07-16,74.3600006103516,75.379997253418,73.8499984741211,74.120002746582,2968000,48.5619964599609
2014-07-17,73.7699966430664,74.5400009155273,73.5400009155273,74.0100021362305,2266100,48.4899215698242
2014-07-18,74.25,74.7900009155273,73.9700012207031,74.5,969100,48.8109588623047
2014-07-21,73.9800033569336,74.9000015258789,73.9599990844727,74.620002746582,770100,48.8895874023438
2014-07-22,74.8099975585938,75,74.4100036621094,74.5199966430664,1349500,48.8240585327148
2014-07-23,74.629997253418,74.629997253418,73.0800018310547,73.2600021362305,2646000,47.9985313415527
2014-07-24,73.4599990844727,73.8899993896484,72.8099975585938,73.0199966430664,2281900,47.8412971496582
2014-07-25,70.379997253418,72.3399963378906,70.0999984741211,71.5999984741211,4968300,46.9109344482422
2014-07-28,71.5199966430664,72.0599975585938,70.7300033569336,71.8300018310547,1611900,47.061637878418
2014-07-29,72.0699996948242,72.5299987792969,71.3099975585938,71.4000015258789,1329800,46.779899597168
2014-07-30,72.0899963378906,72.3899993896484,71.379997253418,71.8899993896484,1220200,47.1009407043457
2014-07-31,71.5500030517578,71.9100036621094,71.0699996948242,71.4899978637695,1583800,46.8388519287109
2014-08-01,71.370002746582,72.120002746582,71.2099990844727,71.629997253418,1381100,46.9305953979492
2014-08-04,71.4100036621094,72.4000015258789,71.3600006103516,72.1699981689453,1265300,47.2843856811523
2014-08-05,71.5400009155273,72.2799987792969,71.3000030517578,71.5999984741211,1765600,46.9109344482422
2014-08-06,70.9100036621094,72.370002746582,70.9100036621094,71.879997253418,1307000,47.0943908691406
2014-08-07,72.3000030517578,72.3000030517578,71.3300018310547,71.629997253418,1540700,46.9305953979492
2014-08-08,71.7200012207031,72.4000015258789,71.5199966430664,72.3399963378906,989500,47.3957672119141
2014-08-11,72.4400024414062,73.4300003051758,72.4000015258789,72.5999984741211,974100,47.5661392211914
2014-08-12,72.3199996948242,72.9800033569336,72.2099990844727,72.8199996948242,1080200,47.7102432250977
2014-08-13,72.8499984741211,73.2900009155273,72.6600036621094,72.9300003051758,1264700,47.7823257446289
2014-08-14,72.4599990844727,73.1100006103516,72.2699966430664,73.0400009155273,803500,48.1847496032715
2014-08-15,73.3300018310547,74.4100036621094,73.25,74.0699996948242,1563800,48.8642578125
2014-08-18,74.4400024414062,74.5199966430664,73.879997253418,74.370002746582,989100,49.0621566772461
2014-08-19,74.3000030517578,75.0699996948242,72.3300018310547,74.9599990844727,708200,49.4513778686523
2014-08-20,74.6800003051758,75.0800018310547,74.4800033569336,74.6999969482422,694500,49.279857635498
2014-08-21,74.8499984741211,75.3000030517578,74.5999984741211,75.1399993896484,576900,49.5701103210449
2014-08-22,75.1500015258789,75.4899978637695,74.8499984741211,74.9800033569336,603100,49.4645767211914
2014-08-25,75.3000030517578,75.6600036621094,75.1999969482422,75.5100021362305,749700,49.8142166137695
2014-08-26,75.7300033569336,76.0899963378906,75.5100021362305,75.9700012207031,1203400,50.1176719665527
2014-08-27,75.8399963378906,76.4499969482422,75.8399963378906,76.4300003051758,916600,50.4211349487305
2014-08-28,76.2699966430664,76.4400024414062,75.9300003051758,76.3300018310547,794500,50.3551712036133
2014-08-29,76.6399993896484,76.7300033569336,76.1600036621094,76.4199981689453,831500,50.4145393371582
2014-09-02,76.5400009155273,77.3000030517578,76.4700012207031,77.1500015258789,1328600,50.8961296081543
2014-09-03,77.2699966430664,77.9100036621094,77.0800018310547,77.7200012207031,1144900,51.272159576416
2014-09-04,77.7200012207031,78.1399993896484,77.3399963378906,77.5999984741211,1532000,51.193000793457
2014-09-05,77.4499969482422,78.3300018310547,77.4000015258789,78.3099975585938,1274300,51.661376953125
2014-09-08,78.3099975585938,79.0199966430664,78.1500015258789,78.6500015258789,1856600,51.8856773376465
2014-09-09,78.3899993896484,79.0699996948242,78.0299987792969,78.5699996948242,2836000,51.8329124450684
2014-09-10,78.8000030517578,79.0500030517578,78.2699966430664,78.6699981689453,1754900,51.8988761901855
2014-09-11,78.379997253418,78.7799987792969,78.120002746582,78.6399993896484,1120800,51.879093170166
2014-09-12,78.6399993896484,78.6399993896484,78.1999969482422,78.2799987792969,1466300,51.6415863037109
2014-09-15,78.0800018310547,78.4800033569336,77.2399978637695,77.3300018310547,2361400,51.0148773193359
2014-09-16,77.1100006103516,78.4000015258789,76.9599990844727,78.2799987792969,1249300,51.6415863037109
2014-09-17,78.3099975585938,79.7699966430664,78.0199966430664,79.5699996948242,1324500,52.4926147460938
2014-09-18,79.5699996948242,80.8899993896484,79.4400024414062,80.8600006103516,1401700,53.3436393737793
2014-09-19,81.2300033569336,81.2699966430664,80.5199966430664,80.7699966430664,2297300,53.2842559814453
2014-09-22,80.5199966430664,80.7799987792969,79.8899993896484,80.0899963378906,1898600,52.8356552124023
2014-09-23,79.9199981689453,80.5199966430664,79.6100006103516,80,1817600,52.7762870788574
2014-09-24,79.9899978637695,80.5299987792969,79.9000015258789,80.5199966430664,1402200,53.1193161010742
2014-09-25,80.3300018310547,80.5100021362305,78.8899993896484,79.5299987792969,1844100,52.4662246704102
2014-09-26,79.5100021362305,80.1900024414062,79.4100036621094,80.0599975585938,838900,52.8158683776855
2014-09-29,79.5599975585938,80.1999969482422,79.4300003051758,79.8499984741211,821000,52.6773338317871
2014-09-30,79.75,79.879997253418,78.7600021362305,78.7799987792969,1350900,51.9714469909668
2014-10-01,78.879997253418,78.879997253418,76.2900009155273,76.5400009155273,2079500,50.4937133789062
2014-10-02,76.2600021362305,76.9000015258789,75.5800018310547,76.6500015258789,1403400,50.5662803649902
2014-10-03,76.2699966430664,76.6699981689453,75.9300003051758,76.25,1314700,50.3024024963379
2014-10-06,76.620002746582,76.6699981689453,75.5400009155273,76,1540800,50.1374702453613
2014-10-07,75.5899963378906,76.1500015258789,74.4499969482422,75.5100021362305,2352300,49.8142166137695
2014-10-08,75.75,76.0400009155273,75.1699981689453,75.8399963378906,3846300,50.0319175720215
2014-10-09,75.5699996948242,76,73.620002746582,73.6500015258789,2425600,48.5871696472168
2014-10-10,72,72.0999984741211,67.7399978637695,68.0699996948242,6705700,44.9060249328613
2014-10-13,67.9199981689453,68.2900009155273,65.5999984741211,65.6100006103516,3379200,43.2831535339355
2014-10-14,66.5199966430664,67.5,65.5100021362305,66.4199981689453,2430700,43.8175163269043
2014-10-15,65.2900009155273,67.8399963378906,65.25,67.4599990844727,2515900,44.5036010742188
2014-10-16,66.3300018310547,68.9499969482422,66.1800003051758,68.2300033569336,1684500,45.0115737915039
2014-10-17,68.9300003051758,69.620002746582,68.3000030517578,68.4400024414062,1305400,45.1501007080078
2014-10-20,68.2699966430664,69.5899963378906,67.8399963378906,69.5599975585938,951400,45.8889808654785
2014-10-21,69.7300033569336,71.4000015258789,66.4700012207031,71.379997253418,1088200,47.0896339416504
2014-10-22,71.7900009155273,71.9899978637695,70.2399978637695,70.3000030517578,1258100,46.3771476745605
2014-10-23,70.7399978637695,71.6999969482422,70.0800018310547,71,3933200,46.8389472961426
2014-10-24,76.1699981689453,78.629997253418,73.2900009155273,75.9000015258789,8183700,50.0714988708496
2014-10-27,75.9300003051758,76.2799987792969,74.3000030517578,75.0599975585938,2689500,49.5173454284668
2014-10-28,75.25,76.1100006103516,74.9700012207031,76.0999984741211,2180500,50.2034339904785
2014-10-29,75.0199966430664,76.6900024414062,75.0199966430664,76.3000030517578,2082900,50.3353805541992
2014-10-30,75.9800033569336,76.4100036621094,75.1500015258789,76.3600006103516,1824000,50.3749694824219
2014-10-31,78.370002746582,79.879997253418,77.9899978637695,79.1500015258789,1918100,52.2155380249023
2014-11-03,79.0400009155273,80.5199966430664,79.0199966430664,79.9499969482422,1896200,52.7432861328125
2014-11-04,79.629997253418,80.7099990844727,79.120002746582,80.0299987792969,2122300,52.7960815429688
2014-11-05,80.3199996948242,81.6500015258789,79.5400009155273,81.2799987792969,1212600,53.6207313537598
2014-11-06,81.4599990844727,82.0299987792969,80.5999984741211,80.8300018310547,1399900,53.3238334655762
2014-11-07,81.1500015258789,81.1600036621094,79.2600021362305,80,1507300,52.7762870788574
2014-11-10,80.120002746582,80.8499984741211,79.9400024414062,80.5100021362305,1019400,53.112735748291
2014-11-11,80.629997253418,80.8499984741211,80,80.1900024414062,799500,52.9016304016113
2014-11-12,80.120002746582,80.2799987792969,79.3000030517578,79.7300033569336,945800,52.5981636047363
2014-11-13,79.5699996948242,80.2699966430664,79.2300033569336,79.4400024414062,1022300,52.7375831604004
2014-11-14,79.5699996948242,80.5199966430664,78.9800033569336,80.3300018310547,945300,53.3284187316895
2014-11-17,79.4000015258789,79.7900009155273,78.6399993896484,79.0199966430664,1288100,52.458740234375
2014-11-18,78.9899978637695,80.9100036621094,78.9899978637695,80.7099990844727,1309000,53.5806770324707
2014-11-19,80.6500015258789,81.2200012207031,80.2300033569336,81.0100021362305,1911500,53.7798461914062
2014-11-20,80.879997253418,81.3600006103516,80.25,80.6900024414062,2562200,53.5674133300781
2014-11-21,81.7799987792969,81.7799987792969,80.5500030517578,81.5199966430664,2435000,54.1184120178223
2014-11-24,82.0999984741211,83.9199981689453,81.8000030517578,83.7099990844727,2461400,55.5722923278809
2014-11-25,83.9899978637695,84.2099990844727,83.2600021362305,84.1800003051758,2533100,55.8842964172363
2014-11-26,67.5299987792969,67.8899993896484,66.7399978637695,67.3300018310547,2725900,55.5953140258789
2014-11-28,67.6800003051758,69.620002746582,67.5,69.4400024414062,1944100,57.3375663757324
2014-12-01,69.0699996948242,69.7699966430664,68.2099990844727,68.8600006103516,2107000,56.8586463928223
2014-12-02,68.9400024414062,69.0999984741211,68.1800003051758,68.8399963378906,1925000,56.8421287536621
2014-12-03,68.9700012207031,71.2099990844727,68.7099990844727,71.0199966430664,2271700,58.6421890258789
2014-12-04,71.1399993896484,71.7099990844727,69.9700012207031,70.3300018310547,1851100,58.072437286377
2014-12-05,70.3300018310547,71.0899963378906,70.3300018310547,70.6600036621094,1413800,58.3449401855469
2014-12-08,70.4000015258789,70.7600021362305,69.25,69.5599975585938,1568000,57.4366416931152
2014-12-09,69.2699966430664,70.1399993896484,68.75,69.879997253418,1243900,57.7008666992188
2014-12-10,69.8199996948242,70.370002746582,69.0400009155273,69.129997253418,1897000,57.0815925598145
2014-12-11,69.4899978637695,70.3399963378906,69.0199966430664,69.1500015258789,1359900,57.0981140136719
2014-12-12,68.75,69.8099975585938,68.5,68.629997253418,1864400,56.6687240600586
2014-12-15,68.5599975585938,69.5199966430664,67.2900009155273,67.3600006103516,2169900,55.6200675964355
