"Fecha","MCHP.Open","MCHP.High","MCHP.Low","MCHP.Close","MCHP.Volume","MCHP.Adjusted"
2014-02-27,22.7299995422363,22.8600006103516,22.0049991607666,22.8050003051758,3757600,18.8814849853516
2014-02-28,22.8449993133545,22.9249992370605,22.6049995422363,22.7749996185303,2124200,18.8566379547119
2014-03-03,22.5799999237061,22.6499996185303,22.2600002288818,22.4750003814697,2285200,18.6082592010498
2014-03-04,22.4750003814697,23.1749992370605,22.3950004577637,23.1550006866455,6207800,19.1712665557861
2014-03-05,23.0750007629395,23.3099994659424,23.0400009155273,23.2749996185303,4348600,19.2706203460693
2014-03-06,23.2649993896484,23.4850006103516,23.2099990844727,23.3250007629395,2456600,19.3120193481445
2014-03-07,23.4200000762939,23.4349994659424,23.2299995422363,23.2900009155273,3001600,19.2830467224121
2014-03-10,23.2800006866455,23.3600006103516,23.1000003814697,23.2549991607666,1688400,19.2540607452393
2014-03-11,23.2999992370605,23.3600006103516,23.0200004577637,23.1000003814697,1323600,19.1257343292236
2014-03-12,23.0249996185303,23.3050003051758,22.8999996185303,23.2099990844727,2134000,19.2168025970459
2014-03-13,23.3299999237061,23.4200000762939,23.0100002288818,23.0799999237061,6320600,19.1091709136963
2014-03-14,23.0849990844727,23.1700000762939,22.9650001525879,23.0349998474121,3759400,19.0719089508057
2014-03-17,23.0849990844727,23.4200000762939,23.0849990844727,23.3449993133545,2149400,19.3285713195801
2014-03-18,23.3950004577637,23.7000007629395,23.2999992370605,23.6949996948242,2082800,19.6183605194092
2014-03-19,23.625,23.8400001525879,23.5049991607666,23.6350002288818,2346600,19.5686855316162
2014-03-20,23.5849990844727,24.0550003051758,23.5100002288818,24.0450000762939,2423000,19.9081420898438
2014-03-21,24.2350006103516,24.2350006103516,23.7099990844727,23.7250003814697,4167000,19.6431941986084
2014-03-24,23.8250007629395,23.8449993133545,23.5249996185303,23.7700004577637,2465200,19.6804580688477
2014-03-25,23.8400001525879,24,23.7199993133545,23.8299999237061,2445200,19.7301330566406
2014-03-26,23.9200000762939,24.0499992370605,23.5349998474121,23.5750007629395,2689600,19.519006729126
2014-03-27,23.5400009155273,23.6149997711182,23.1299991607666,23.2250003814697,3432000,19.2292213439941
2014-03-28,23.2999992370605,23.6299991607666,23.2399997711182,23.4599990844727,1571000,19.4237957000732
2014-03-31,23.6350002288818,23.9449996948242,23.6350002288818,23.8799991607666,3041600,19.7715320587158
2014-04-01,23.9899997711182,24.0200004577637,23.8050003051758,23.9249992370605,2906800,19.8087902069092
2014-04-02,23.9249992370605,24.1450004577637,23.7999992370605,24.1350002288818,3464600,19.9826622009277
2014-04-03,24.25,24.5149993896484,24.1450004577637,24.2849998474121,3357400,20.1068515777588
2014-04-04,24.5049991607666,24.5049991607666,23.4950008392334,23.5900001525879,3383000,19.5314273834229
2014-04-07,23.5849990844727,23.75,23.3150005340576,23.4549999237061,3109200,19.4196548461914
2014-04-08,23.4549999237061,23.8649997711182,23.4249992370605,23.7950000762939,2226600,19.7011604309082
2014-04-09,23.9449996948242,24.1800003051758,23.8700008392334,24.1550006866455,2574600,19.9992198944092
2014-04-10,24.1599998474121,24.2150001525879,23.4799995422363,23.4799995422363,2830200,19.4403533935547
2014-04-11,23.2849998474121,23.5300006866455,23.1650009155273,23.2299995422363,3224200,19.2333602905273
2014-04-14,23.4850006103516,23.7450008392334,23.0849990844727,23.2999992370605,2670800,19.2913188934326
2014-04-15,23.3349990844727,23.6450004577637,23.2000007629395,23.5849990844727,2413800,19.5272846221924
2014-04-16,23.6149997711182,23.6149997711182,22.8349990844727,23.2250003814697,3745000,19.2292213439941
2014-04-17,23.2749996185303,23.7950000762939,23.25,23.6650009155273,2688400,19.5935230255127
2014-04-21,23.6299991607666,23.8850002288818,23.4799995422363,23.7999992370605,1979200,19.7052974700928
2014-04-22,23.9449996948242,24.0300006866455,23.8050003051758,23.9500007629395,2127200,19.8294887542725
2014-04-23,23.9650001525879,24.125,23.8899993896484,24.0200004577637,2107400,19.8874473571777
2014-04-24,24.1550006866455,24.2299995422363,23.9349994659424,24.1949996948242,4878600,20.032341003418
2014-04-25,24.0949993133545,24.1650009155273,23.5200004577637,23.5799999237061,5131400,19.5231475830078
2014-04-28,23.6900005340576,23.8999996185303,23.2849998474121,23.4699993133545,3486200,19.432071685791
2014-04-29,23.6000003814697,23.8500003814697,23.4699993133545,23.6499996185303,3006800,19.5811100006104
2014-04-30,23.6149997711182,23.7849998474121,23.4400005340576,23.7700004577637,2949200,19.6804580688477
2014-05-01,23.7849998474121,23.8850002288818,23.2800006866455,23.3299999237061,4162200,19.3161602020264
2014-05-02,23.2600002288818,23.5750007629395,23.2600002288818,23.3850002288818,2883600,19.3616962432861
2014-05-05,23.2299995422363,23.4150009155273,23.0699996948242,23.3799991607666,3343800,19.3575534820557
2014-05-06,23.4150009155273,23.5849990844727,23.1049995422363,23.1749992370605,3876200,19.1878280639648
2014-05-07,23.2450008392334,23.4799995422363,22.875,23.4449996948242,4220200,19.4113750457764
2014-05-08,23.3549995422363,23.8700008392334,23.3050003051758,23.5400009155273,2566000,19.490026473999
2014-05-09,23.5699996948242,23.6000003814697,23.2049999237061,23.4400005340576,3196800,19.4072265625
2014-05-12,23.5349998474121,23.8700008392334,23.5149993896484,23.8349990844727,2710600,19.7342700958252
2014-05-13,23.8600006103516,23.8999996185303,23.4449996948242,23.4449996948242,3011400,19.4113750457764
2014-05-14,23.5,23.5,23.2199993133545,23.2250003814697,2617600,19.2292213439941
2014-05-15,23.1849994659424,23.2150001525879,22.7250003814697,22.9249992370605,3034800,18.9808406829834
2014-05-16,22.9200000762939,23.2350006103516,22.8400001525879,23.2000007629395,3583800,19.2085342407227
2014-05-19,23.1599998474121,23.2849998474121,22.9599990844727,23.2000007629395,3236800,19.357048034668
2014-05-20,23.2000007629395,23.2549991607666,22.9400005340576,23,2230200,19.1901664733887
2014-05-21,23.0699996948242,23.2600002288818,23.0200004577637,23.1700000762939,1983000,19.332010269165
2014-05-22,23.2250003814697,23.5550003051758,23.1450004577637,23.2199993133545,3479400,19.3737258911133
2014-05-23,23.1949996948242,23.3549995422363,23.1000003814697,23.3299999237061,1991000,19.4655055999756
2014-05-27,23.4349994659424,23.625,23.3299999237061,23.6100006103516,2278600,19.6991233825684
2014-05-28,23.625,23.7450008392334,23.5,23.6299991607666,2154800,19.7158107757568
2014-05-29,23.7199993133545,23.7800006866455,23.5550003051758,23.6550006866455,7206400,19.7366695404053
2014-05-30,23.7000007629395,23.8449993133545,23.5799999237061,23.7999992370605,1913400,19.8576526641846
2014-06-02,23.5249996185303,23.7399997711182,23.4099998474121,23.625,2395000,19.7116432189941
2014-06-03,23.5200004577637,23.8099994659424,23.5200004577637,23.7150001525879,2689600,19.7867336273193
2014-06-04,23.5750007629395,23.8899993896484,23.5550003051758,23.8799991607666,1812400,19.9244003295898
2014-06-05,23.9500007629395,24.1900005340576,23.75,24.1350002288818,2662600,20.1371593475342
2014-06-06,24.25,24.4699993133545,24.1650009155273,24.3250007629395,4830600,20.295690536499
2014-06-09,24.2849998474121,24.6650009155273,24.2199993133545,24.6499996185303,3252600,20.566858291626
2014-06-10,24.5699996948242,24.7450008392334,24.5249996185303,24.7099990844727,7470600,20.6169166564941
2014-06-11,24.6749992370605,24.8600006103516,24.5949993133545,24.7299995422363,2863800,20.6336059570312
2014-06-12,24.6100006103516,24.7749996185303,24.4850006103516,24.5799999237061,2327800,20.5084476470947
2014-06-13,24.6550006866455,24.7649993896484,24.5,24.5699996948242,2007000,20.5001125335693
2014-06-16,24.4549999237061,24.6049995422363,24.3050003051758,24.4349994659424,3125600,20.3874664306641
2014-06-17,24.3799991607666,24.7099990844727,24.3799991607666,24.6700000762939,1927600,20.5835399627686
2014-06-18,24.6949996948242,24.7199993133545,24.3250007629395,24.6049995422363,2611800,20.5293083190918
2014-06-19,24.6599998474121,24.6599998474121,24.4400005340576,24.5949993133545,5523000,20.5209636688232
2014-06-20,24.6550006866455,24.7299995422363,24.5750007629395,24.6800003051758,4442600,20.5918827056885
2014-06-23,24.6800003051758,24.8349990844727,24.5650005340576,24.7399997711182,2010600,20.6419486999512
2014-06-24,24.7350006103516,24.7950000762939,24.3500003814697,24.3799991607666,3522000,20.34157371521
2014-06-25,24.3400001525879,24.4500007629395,24.1849994659424,24.4200000762939,1678800,20.3749542236328
2014-06-26,24.4150009155273,24.4349994659424,24.0149993896484,24.2199993133545,1918200,20.2080841064453
2014-06-27,24.1350002288818,24.3500003814697,24.0849990844727,24.3299999237061,1669000,20.2998676300049
2014-06-30,24.3250007629395,24.4500007629395,24.2849998474121,24.4050006866455,1828400,20.3624362945557
2014-07-01,24.5599994659424,25.0200004577637,24.3649997711182,24.8850002288818,3517800,20.7629222869873
2014-07-02,24.8199996948242,24.9349994659424,24.75,24.7999992370605,1600400,20.6920051574707
2014-07-03,24.8449993133545,24.9750003814697,24.8400001525879,24.9150009155273,995000,20.787956237793
2014-07-07,24.9349994659424,24.9750003814697,24.6949996948242,24.7299995422363,3276000,20.6336059570312
2014-07-08,24.7299995422363,24.7800006866455,24.5499992370605,24.6499996185303,2176200,20.566858291626
2014-07-09,24.6849994659424,24.8250007629395,24.5949993133545,24.8199996948242,2013400,20.7086944580078
2014-07-10,24.4699993133545,24.8199996948242,24.3250007629395,24.6350002288818,2252400,20.5543422698975
2014-07-11,24.6000003814697,24.6550006866455,24.3950004577637,24.5400009155273,2477800,20.4750747680664
2014-07-14,24.6949996948242,24.75,24.4850006103516,24.5400009155273,2073600,20.4750747680664
2014-07-15,24.5799999237061,24.6149997711182,24.1200008392334,24.2999992370605,2918200,20.274829864502
2014-07-16,24.4150009155273,24.5550003051758,24.3600006103516,24.375,2400000,20.3374099731445
2014-07-17,24.2849998474121,24.4300003051758,24.0699996948242,24.0750007629395,1814800,20.087100982666
2014-07-18,24.2000007629395,24.4249992370605,24.1749992370605,24.2700004577637,2392400,20.2498016357422
2014-07-21,24.1599998474121,24.375,24.1599998474121,24.2749996185303,1460600,20.2539691925049
2014-07-22,24.4200000762939,24.5249996185303,24.3050003051758,24.4400005340576,2044800,20.3916397094727
2014-07-23,24.2999992370605,24.3099994659424,23.5249996185303,23.5550003051758,3365400,19.6532344818115
2014-07-24,23.6000003814697,23.7600002288818,23.5550003051758,23.5949993133545,2794400,19.6866054534912
2014-07-25,23.4050006866455,23.4799995422363,22.6849994659424,22.9500007629395,6479800,19.1484470367432
2014-07-28,22.9899997711182,23.0849990844727,22.6350002288818,23.0650005340576,3715400,19.2443981170654
2014-07-29,23.1049995422363,23.3400001525879,23.0599994659424,23.125,3221200,19.2944622039795
2014-07-30,23.2350006103516,23.3050003051758,23.0249996185303,23.125,2383400,19.2944622039795
2014-07-31,23.5,23.5,22.3899993896484,22.5100002288818,7424000,18.7813358306885
2014-08-01,23.5750007629395,23.5750007629395,22.8349990844727,23.0200004577637,5949800,19.2068576812744
2014-08-04,22.9850006103516,23.1550006866455,22.7700004577637,23.1200008392334,3306400,19.2902908325195
2014-08-05,23.0499992370605,23.2700004577637,22.9599990844727,23.1049995422363,2800600,19.277774810791
2014-08-06,23.0100002288818,23.4099998474121,23,23.3250007629395,3919000,19.4613399505615
2014-08-07,23.2649993896484,23.4500007629395,22.7199993133545,22.7849998474121,4030600,19.0107841491699
2014-08-08,22.8850002288818,23.0300006866455,22.7600002288818,22.9850006103516,2786600,19.1776561737061
2014-08-11,23.1049995422363,23.3299999237061,22.9899997711182,23.1350002288818,1865000,19.302806854248
2014-08-12,23.125,23.3199996948242,23.0499992370605,23.2900009155273,2294000,19.4321384429932
2014-08-13,23.3150005340576,23.5100002288818,23.2450008392334,23.5100002288818,2062200,19.615686416626
2014-08-14,23.5949993133545,23.6049995422363,23.4099998474121,23.5400009155273,2009000,19.6407222747803
2014-08-15,23.6599998474121,23.8400001525879,23.4249992370605,23.6849994659424,1625800,19.761697769165
2014-08-18,23.6800003051758,23.7199993133545,23.3700008392334,23.5149993896484,4244200,19.6198596954346
2014-08-19,23.3700008392334,23.5599994659424,23.3400001525879,23.5249996185303,2540200,19.7779159545898
2014-08-20,23.4950008392334,23.8199996948242,23.4750003814697,23.7950000762939,2943600,20.004919052124
2014-08-21,23.8500003814697,23.9099998474121,23.6849994659424,23.8950004577637,2338400,20.0889797210693
2014-08-22,23.7999992370605,23.9899997711182,23.6900005340576,23.8850002288818,2066400,20.0805721282959
2014-08-25,24,24,23.7900009155273,23.8549995422363,2165200,20.0553512573242
2014-08-26,23.9349994659424,24,23.8349990844727,23.9099998474121,1271400,20.1015911102295
2014-08-27,23.9300003051758,23.9699993133545,23.6650009155273,23.8299999237061,1439200,20.0343341827393
2014-08-28,23.7250003814697,24.0400009155273,23.6800003051758,24.0100002288818,1791600,20.1856727600098
2014-08-29,24.1450004577637,24.4400005340576,24.1200008392334,24.4150009155273,4268800,20.5261573791504
2014-09-02,24.4400005340576,24.5,24.2199993133545,24.3899993896484,4049000,20.5051345825195
2014-09-03,24.3449993133545,24.4200000762939,24.2549991607666,24.2849998474121,2228400,20.416862487793
2014-09-04,24.3250007629395,24.4950008392334,24.2299995422363,24.3099994659424,1858000,20.4378814697266
2014-09-05,24.3600006103516,24.4249992370605,24.2299995422363,24.4249992370605,1369200,20.5345668792725
2014-09-08,24.3649997711182,24.5450000762939,24.3150005340576,24.4850006103516,2338200,20.5850086212158
2014-09-09,24.4950008392334,24.5100002288818,24.2749996185303,24.3050003051758,1475200,20.4336814880371
2014-09-10,24.2350006103516,24.2549991607666,23.9549999237061,24.1450004577637,2557200,20.299165725708
2014-09-11,24.0750007629395,24.2800006866455,24.0149993896484,24.1900005340576,1398200,20.3369960784912
2014-09-12,24.1800003051758,24.2250003814697,23.7700004577637,23.8349990844727,1944000,20.0385398864746
2014-09-15,23.9099998474121,23.9699993133545,23.6200008392334,23.6550006866455,1796400,19.8872108459473
2014-09-16,23.5300006866455,24.0650005340576,23.5049991607666,24.0300006866455,2108000,20.2024822235107
2014-09-17,24.0699996948242,24.375,23.9750003814697,24.2049999237061,2614800,20.3496036529541
2014-09-18,24.2849998474121,24.6450004577637,24.2150001525879,24.5949993133545,2168200,20.677490234375
2014-09-19,24.7000007629395,24.7000007629395,24.1949996948242,24.2150001525879,2790000,20.3580131530762
2014-09-22,24.2299995422363,24.2600002288818,23.9150009155273,24,2383000,20.1772594451904
2014-09-23,23.9500007629395,24.1550006866455,23.7450008392334,23.75,4094400,19.9670829772949
2014-09-24,23.8150005340576,23.9899997711182,23.7450008392334,23.8899993896484,1619400,20.0847797393799
2014-09-25,23.8850002288818,23.9200000762939,23.4650001525879,23.6749992370605,2472200,19.9040241241455
2014-09-26,23.7700004577637,23.8899993896484,23.6200008392334,23.7999992370605,1580800,20.0091152191162
2014-09-29,23.5900001525879,23.875,23.5900001525879,23.7600002288818,3006400,19.9754867553711
2014-09-30,23.7350006103516,23.8899993896484,23.4750003814697,23.6149997711182,5166000,19.8535823822021
2014-10-01,23.5750007629395,23.6299991607666,22.9500007629395,23.0349998474121,6033000,19.3659610748291
2014-10-02,23.0499992370605,23.1849994659424,22.6200008392334,23.1399993896484,5362600,19.4542388916016
2014-10-03,23.2250003814697,23.3899993896484,23.0499992370605,23.0650005340576,4249800,19.3911838531494
2014-10-06,23.2549991607666,23.2999992370605,22.8299999237061,22.9899997711182,3367400,19.3281345367432
2014-10-07,22.7900009155273,23,22.4599990844727,22.4650001525879,4211400,18.8867588043213
2014-10-08,22.4200000762939,23.1749992370605,22.3549995422363,23.1000003814697,4756200,19.4206085205078
2014-10-09,23.0799999237061,23.1499996185303,22.7450008392334,22.7700004577637,5231400,19.1431751251221
2014-10-10,20.1499996185303,20.5349998474121,19.5100002288818,19.9799995422363,27492800,16.7975635528564
2014-10-13,19.8850002288818,20.0300006866455,19.0599994659424,19.3449993133545,12524800,16.2637042999268
2014-10-14,19.5349998474121,19.8250007629395,18.9449996948242,19.1049995422363,13544600,16.0619411468506
2014-10-15,18.7299995422363,19.2000007629395,18.5249996185303,18.8649997711182,9553800,15.8601713180542
2014-10-16,18.4850006103516,19.9200000762939,18.4599990844727,19.5949993133545,12413600,16.4738922119141
2014-10-17,19.8199996948242,20.0100002288818,19.1599998474121,19.1949996948242,7293600,16.1376037597656
2014-10-20,19.1149997711182,19.5750007629395,19,19.5599994659424,7313600,16.4444618225098
2014-10-21,19.7950000762939,20.3299999237061,19.7350006103516,20.2950000762939,7921600,17.0623950958252
2014-10-22,20.375,20.4150009155273,19.9799995422363,19.9850006103516,4278800,16.8017711639404
2014-10-23,20.1049995422363,20.4249992370605,20.0900001525879,20.1700000762939,3882000,16.9573001861572
2014-10-24,20.1450004577637,20.5799999237061,20.1450004577637,20.5200004577637,3510000,17.2515621185303
2014-10-27,20.4750003814697,20.6299991607666,20.2649993896484,20.5849990844727,6338800,17.3062019348145
2014-10-28,20.6350002288818,20.9500007629395,20.5149993896484,20.9400005340576,3748600,17.6046619415283
2014-10-29,20.8500003814697,21.1350002288818,20.6049995422363,21.1100006103516,8774800,17.747579574585
2014-10-30,20.9400005340576,20.9400005340576,20.2299995422363,20.5450000762939,7155200,17.2725715637207
2014-10-31,22.5699996948242,22.5699996948242,21.2700004577637,21.5550003051758,14865000,18.1217021942139
2014-11-03,21.5499992370605,21.8500003814697,21.4650001525879,21.6049995422363,4412000,18.1637363433838
2014-11-04,21.5900001525879,21.7399997711182,21.2999992370605,21.4400005340576,3113200,18.0250129699707
2014-11-05,21.5200004577637,21.8099994659424,21.3899993896484,21.7950000762939,2559400,18.3234729766846
2014-11-06,21.8500003814697,21.9950008392334,21.5799999237061,21.7549991607666,3736000,18.2898406982422
2014-11-07,21.7700004577637,21.7900009155273,21.3549995422363,21.5699996948242,4179800,18.1343097686768
2014-11-10,21.6100006103516,21.8199996948242,21.5100002288818,21.7450008392334,2645200,18.2814388275146
2014-11-11,21.8050003051758,21.8299999237061,21.6100006103516,21.6900005340576,2319400,18.2351970672607
2014-11-12,21.6299991607666,21.7849998474121,21.5049991607666,21.6900005340576,7514200,18.2351970672607
2014-11-13,21.7749996185303,21.8649997711182,21.4150009155273,21.4449996948242,3275600,18.029224395752
2014-11-14,21.3999996185303,21.6900005340576,21.3050003051758,21.6800003051758,2865200,18.2267894744873
2014-11-17,21.6650009155273,21.8299999237061,21.5049991607666,21.8299999237061,3272600,18.352897644043
2014-11-18,21.7950000762939,22.1100006103516,21.75,22.0149993896484,7633200,18.5084285736084
2014-11-19,21.7999992370605,21.9050006866455,21.5149993896484,21.5750007629395,2960600,18.2867832183838
2014-11-20,21.5149993896484,21.7849998474121,21.3999996185303,21.6200008392334,2609000,18.3249225616455
2014-11-21,21.9549999237061,21.9950008392334,21.6399993896484,21.8899993896484,2971200,18.5537738800049
2014-11-24,22,22.125,21.8050003051758,22.0300006866455,3422800,18.6724376678467
2014-11-25,22.1450004577637,22.2000007629395,21.9549999237061,22.0599994659424,3326400,18.697868347168
2014-11-26,22.0300006866455,22.5450000762939,22.0300006866455,22.5249996185303,2872600,19.0920009613037
2014-11-28,22.6000003814697,22.6399993896484,22.3549995422363,22.5750007629395,1501800,19.1343746185303
2014-12-01,22.5249996185303,22.7849998474121,22.3250007629395,22.3649997711182,3818400,18.9563808441162
2014-12-02,22.3400001525879,22.3549995422363,22.0100002288818,22.3250007629395,5265000,18.9224796295166
2014-12-03,22.4699993133545,23.375,22.4650001525879,23.2950000762939,6389000,19.7446384429932
2014-12-04,23.3099994659424,23.3099994659424,22.9200000762939,23.0100002288818,3162600,19.5030841827393
2014-12-05,23.0349998474121,23.1650009155273,22.9300003051758,23.1450004577637,2428400,19.6175060272217
2014-12-08,23.0949993133545,23.1599998474121,22.5100002288818,22.6450004577637,3200000,19.1937065124512
2014-12-09,22.4899997711182,22.7700004577637,22.3999996185303,22.7049999237061,9757800,19.2445621490479
