"Fecha","JKHY.Open","JKHY.High","JKHY.Low","JKHY.Close","JKHY.Volume","JKHY.Adjusted"
2013-12-04,56.7000007629395,56.9799995422363,56.2200012207031,56.8300018310547,206500,50.4007911682129
2013-12-05,56.8800010681152,57.0800018310547,56.5499992370605,56.9500007629395,202800,50.5072212219238
2013-12-06,57.2200012207031,57.7900009155273,57.0499992370605,57.7200012207031,193100,51.1901092529297
2013-12-09,57.8600006103516,58.2599983215332,57.2200012207031,57.689998626709,190100,51.1634902954102
2013-12-10,57.5400009155273,57.7599983215332,57.1800003051758,57.310001373291,214400,50.826488494873
2013-12-11,57.4500007629395,57.6100006103516,56.4700012207031,56.5999984741211,279200,50.1967926025391
2013-12-12,56.6800003051758,56.9000015258789,56.2700004577637,56.6300010681152,517000,50.2234191894531
2013-12-13,56.8899993896484,57.189998626709,56.6500015258789,57.1699981689453,272000,50.7023239135742
2013-12-16,57.4500007629395,58.2400016784668,57.3699989318848,58.1399993896484,384500,51.5625801086426
2013-12-17,58.0400009155273,58.810001373291,57.5900001525879,58.7700004577637,520100,52.1213188171387
2013-12-18,58.7900009155273,59.060001373291,57.8400001525879,58.8199996948242,399500,52.165657043457
2013-12-19,58.5999984741211,59,58.2299995422363,58.5699996948242,391300,51.9439353942871
2013-12-20,58.7400016784668,58.7400016784668,58.0800018310547,58.3899993896484,781600,51.7843170166016
2013-12-23,58.1399993896484,58.689998626709,58.1399993896484,58.4000015258789,316700,51.7931709289551
2013-12-24,58.5099983215332,58.8600006103516,58.4099998474121,58.8300018310547,125000,52.1745300292969
2013-12-26,58.8899993896484,58.9500007629395,58.4199981689453,58.6300010681152,181000,51.9971580505371
2013-12-27,58.8499984741211,58.8499984741211,58.3899993896484,58.5900001525879,170700,51.9616813659668
2013-12-30,58.5999984741211,58.9199981689453,58.3300018310547,58.9099998474121,246200,52.245475769043
2013-12-31,58.9199981689453,59.3699989318848,58.8699989318848,59.2099990844727,186400,52.5115356445312
2014-01-02,58.8499984741211,59.2099990844727,57.8899993896484,58.1599998474121,306800,51.5803298950195
2014-01-03,58.2999992370605,59,57.5499992370605,58.9799995422363,263900,52.3075523376465
2014-01-06,59.1699981689453,59.3400001525879,58.7099990844727,58.9000015258789,296100,52.2366065979004
2014-01-07,59.0900001525879,59.3300018310547,58.8499984741211,59.1800003051758,268600,52.4849433898926
2014-01-08,59.0299987792969,59.8400001525879,58.7299995422363,59.7900009155273,306200,53.0259094238281
2014-01-09,59.9900016784668,60.2999992370605,59.5499992370605,59.7700004577637,286900,53.0081901550293
2014-01-10,59.8300018310547,60.3400001525879,59.3699989318848,59.7900009155273,192200,53.0259094238281
2014-01-13,59.6699981689453,59.7599983215332,58.3300018310547,58.4700012207031,313400,51.8552551269531
2014-01-14,58.5900001525879,59.1100006103516,58.310001373291,59.0900001525879,197600,52.4051132202148
2014-01-15,59.25,59.3699989318848,58.9599990844727,59.1399993896484,219800,52.4494514465332
2014-01-16,59.1399993896484,59.4900016784668,58.9599990844727,59.0400009155273,291400,52.3607711791992
2014-01-17,58.8800010681152,59.1199989318848,58.2999992370605,58.3600006103516,323100,51.7577018737793
2014-01-21,58.8400001525879,58.9900016784668,58.3499984741211,58.7799987792969,374900,52.1301803588867
2014-01-22,58.9300003051758,59.4000015258789,58.8699989318848,59.3800010681152,308100,52.6623115539551
2014-01-23,59.2799987792969,59.2799987792969,58.689998626709,59.2200012207031,414200,52.5204124450684
2014-01-24,58.9900016784668,58.9900016784668,57.4799995422363,57.4900016784668,347000,50.9861068725586
2014-01-27,57.5999984741211,58.1300010681152,55.7799987792969,55.7799987792969,604700,49.4695701599121
2014-01-28,55.9799995422363,56.6599998474121,55.9199981689453,56.6199989318848,325500,50.2145462036133
2014-01-29,56.1199989318848,56.7599983215332,55.5400009155273,55.6800003051758,307900,49.3808898925781
2014-01-30,56.2700004577637,56.8400001525879,55.7599983215332,56.7000007629395,312700,50.2854881286621
2014-01-31,55.9900016784668,56.2900009155273,55.5099983215332,55.7799987792969,364500,49.4695701599121
2014-02-03,55.8600006103516,56.0200004577637,53.5499992370605,53.689998626709,715600,47.616024017334
2014-02-04,54.0299987792969,54.689998626709,53.5499992370605,54.6699981689453,680300,48.4851379394531
2014-02-05,54.3499984741211,56.2200012207031,53.5900001525879,54.560001373291,403700,48.3875846862793
2014-02-06,54.7400016784668,55.1800003051758,54.189998626709,55,494100,48.7778167724609
2014-02-07,55.3300018310547,56.4199981689453,55.3300018310547,56.2000007629395,440900,49.8420677185059
2014-02-10,56.2200012207031,56.7799987792969,55.1100006103516,56.3899993896484,520700,50.0105514526367
2014-02-11,56.5999984741211,57.1300010681152,56.0200004577637,56.9199981689453,485800,50.4806060791016
2014-02-12,56.9599990844727,57.4500007629395,56.9300003051758,57.3699989318848,444300,50.8796997070312
2014-02-13,57.2000007629395,57.6500015258789,56.9300003051758,57.5999984741211,356300,51.0836791992188
2014-02-14,57.6300010681152,57.75,57.0200004577637,57.6100006103516,257800,51.0925521850586
2014-02-18,58.0200004577637,58.4799995422363,57.310001373291,57.9300003051758,299200,51.3763465881348
2014-02-19,57.7900009155273,58.2799987792969,57.5200004577637,57.9599990844727,433800,51.4029579162598
2014-02-20,58.189998626709,58.3199996948242,57.7200012207031,58.1500015258789,367100,51.5714683532715
2014-02-21,58.25,58.560001373291,57.9700012207031,58.3600006103516,377700,51.7577018737793
2014-02-24,58.3800010681152,58.9900016784668,57.8899993896484,58.5999984741211,388800,52.1671981811523
2014-02-25,58.7000007629395,58.8400001525879,58.2799987792969,58.4300003051758,356800,52.0158653259277
2014-02-26,58.6699981689453,58.7200012207031,58.2000007629395,58.4300003051758,232400,52.0158653259277
2014-02-27,58.310001373291,58.9000015258789,58.2000007629395,58.8199996948242,183400,52.3630485534668
2014-02-28,58.8300018310547,58.939998626709,57.7200012207031,58.1300010681152,386800,51.7487945556641
2014-03-03,57.8300018310547,58.0299987792969,57.1399993896484,57.6399993896484,242600,51.3125915527344
2014-03-04,58.6500015258789,58.8300018310547,57.6500015258789,58.2900009155273,391800,51.8912239074707
2014-03-05,58.439998626709,58.439998626709,57.8400001525879,57.9500007629395,428200,51.5885543823242
2014-03-06,58.189998626709,58.3800010681152,57.5400009155273,57.6199989318848,420400,51.2947731018066
2014-03-07,57.7999992370605,58.1300010681152,57.4099998474121,57.4900016784668,307600,51.1790428161621
2014-03-10,57.5800018310547,57.8499984741211,57.4199981689453,57.8199996948242,472500,51.472827911377
2014-03-11,57.9900016784668,58.0200004577637,57.1500015258789,57.25,457700,50.965389251709
2014-03-12,57.1599998474121,57.7299995422363,56.9300003051758,57.4799995422363,310900,51.1701507568359
2014-03-13,57.7200012207031,57.7700004577637,56.25,56.4099998474121,353100,50.2176055908203
2014-03-14,56.3600006103516,56.7799987792969,55.9199981689453,56.4500007629395,394500,50.2532081604004
2014-03-17,56.6699981689453,57.1199989318848,56.5200004577637,56.8800010681152,310300,50.6360130310059
2014-03-18,56.9300003051758,57.2599983215332,56.9099998474121,57.1399993896484,348800,50.8674659729004
2014-03-19,57.1399993896484,57.25,56.2000007629395,56.3899993896484,203700,50.1997947692871
2014-03-20,56.2700004577637,56.5499992370605,56.0400009155273,56.3899993896484,254400,50.1997947692871
2014-03-21,56.5,56.6800003051758,56.0699996948242,56.4700012207031,1064100,50.2710266113281
2014-03-24,56.689998626709,56.7400016784668,55.439998626709,55.7799987792969,249100,49.6567573547363
2014-03-25,56.0200004577637,56.5699996948242,55.3800010681152,55.5299987792969,213500,49.4342002868652
2014-03-26,55.8499984741211,55.9199981689453,54.75,54.7599983215332,241300,48.7487411499023
2014-03-27,54.7099990844727,55.1300010681152,54.1599998474121,55.0400009155273,314700,48.9980049133301
2014-03-28,55.189998626709,55.6100006103516,54.8800010681152,55.0499992370605,179900,49.0069046020508
2014-03-31,55.3400001525879,55.9900016784668,55.2000007629395,55.7599983215332,210100,49.6389541625977
2014-04-01,55.7400016784668,56.6199989318848,55.6399993896484,56.5699996948242,316300,50.3600387573242
2014-04-02,56.560001373291,56.8800010681152,55.7299995422363,56.1199989318848,222900,49.9594383239746
2014-04-03,55.939998626709,56.439998626709,55.7599983215332,56.2700004577637,403200,50.0929718017578
2014-04-04,56.5900001525879,56.8400001525879,55.3300018310547,55.4900016784668,351700,49.3986015319824
2014-04-07,55.2900009155273,55.8199996948242,54.5099983215332,54.5800018310547,378500,48.588493347168
2014-04-08,54.5999984741211,55.3800010681152,54.4599990844727,55.2000007629395,240000,49.1404342651367
2014-04-09,55.3400001525879,55.689998626709,55.0499992370605,55.6599998474121,147000,49.5499382019043
2014-04-10,55.6699981689453,55.7200012207031,53.9599990844727,53.9700012207031,290700,48.0454521179199
2014-04-11,53.7799987792969,54.310001373291,52.8699989318848,53.2299995422363,398000,47.3866767883301
2014-04-14,53.4599990844727,54.0900001525879,53.0900001525879,53.310001373291,393500,47.4579200744629
2014-04-15,53.3600006103516,54.2700004577637,52.9000015258789,54.2000007629395,258800,48.2502098083496
2014-04-16,54.439998626709,55.2099990844727,54.439998626709,55.0299987792969,321800,48.989086151123
2014-04-17,54.939998626709,55.4700012207031,54.7200012207031,55.2000007629395,184700,49.1404342651367
2014-04-21,55.1399993896484,55.4599990844727,54.8899993896484,55.0400009155273,174900,48.9980049133301
2014-04-22,55.1300010681152,55.2700004577637,54.8699989318848,54.9500007629395,201100,48.9178810119629
2014-04-23,54.7999992370605,55.060001373291,54.5400009155273,54.7599983215332,267300,48.7487411499023
2014-04-24,55.1100006103516,55.3300018310547,54.5800018310547,54.75,198700,48.7398414611816
2014-04-25,54.4500007629395,54.8899993896484,54.1599998474121,54.2700004577637,272800,48.3125305175781
2014-04-28,54.4799995422363,54.9799995422363,53.7900009155273,54.5099983215332,236500,48.5261611938477
2014-04-29,54.8499984741211,55.4700012207031,54.1500015258789,54.3899993896484,333000,48.4193458557129
2014-04-30,54.1100006103516,55.2200012207031,53.9599990844727,55.1599998474121,345000,49.1048278808594
2014-05-01,55.3400001525879,56,54.5200004577637,55.5400009155273,259000,49.4430923461914
2014-05-02,55.689998626709,56.7000007629395,55.25,56.3499984741211,367700,50.1641883850098
2014-05-05,55.9500007629395,56.6199989318848,55.5800018310547,56.5200004577637,380600,50.3155288696289
2014-05-06,56.4700012207031,57.3400001525879,56.0999984741211,57.1199989318848,514000,50.8496742248535
2014-05-07,57.1199989318848,57.439998626709,56.4700012207031,57.3199996948242,545000,51.0277137756348
2014-05-08,57.1500015258789,58.060001373291,57.0999984741211,57.439998626709,602300,51.1345443725586
2014-05-09,57.4199981689453,57.4199981689453,56.6599998474121,57.310001373291,216900,51.0188102722168
2014-05-12,57.5999984741211,58.4300003051758,57.4700012207031,58.2700004577637,226000,51.8734245300293
2014-05-13,58.4000015258789,58.5200004577637,57.9300003051758,57.9500007629395,217000,51.5885543823242
2014-05-14,57.7400016784668,58.1699981689453,57.060001373291,57.0699996948242,286600,50.8051605224609
2014-05-15,56.5999984741211,56.6500015258789,55.7000007629395,56.5099983215332,362300,50.5013046264648
2014-05-16,56.7200012207031,56.7900009155273,56.0900001525879,56.7599983215332,304200,50.7247276306152
2014-05-19,56.810001373291,57.6800003051758,56.6100006103516,57.4799995422363,278600,51.3681640625
2014-05-20,57.5400009155273,57.8199996948242,56.7999992370605,56.9599990844727,398000,50.9034690856934
2014-05-21,57.1699981689453,57.5499992370605,57.0099983215332,57.3600006103516,255900,51.2609252929688
2014-05-22,57.5099983215332,57.7900009155273,57.0900001525879,57.6399993896484,284100,51.5111618041992
2014-05-23,57.75,58,57.5499992370605,57.9500007629395,215100,51.7881889343262
2014-05-27,58,58.2000007629395,57.6599998474121,57.939998626709,239700,51.7792549133301
2014-05-28,57.9500007629395,58.0800018310547,57.439998626709,57.9199981689453,198300,51.7613868713379
2014-05-29,57.9799995422363,58.4500007629395,57.810001373291,58.3199996948242,206700,52.1188468933105
2014-05-30,58.2700004577637,58.439998626709,57.9300003051758,57.9900016784668,367200,51.8239402770996
2014-06-02,58.0999984741211,58.3300018310547,57.4300003051758,58.2200012207031,213900,52.0294990539551
2014-06-03,58.0099983215332,58.1100006103516,57.5400009155273,57.7799987792969,303200,51.6362648010254
2014-06-04,57.6699981689453,58,57.5900001525879,57.9099998474121,210200,51.75244140625
2014-06-05,58.1300010681152,58.6599998474121,57.5499992370605,58.2999992370605,301900,52.1009712219238
2014-06-06,58.3400001525879,58.8300018310547,57.8699989318848,58.4500007629395,269400,52.2350273132324
2014-06-09,58.439998626709,59.2099990844727,58.439998626709,59.0999984741211,307700,52.8159103393555
2014-06-10,59.0200004577637,59.25,58.9099998474121,59.1800003051758,234500,52.8874015808105
2014-06-11,59.0900001525879,59.310001373291,58.7700004577637,59.0999984741211,240500,52.8159103393555
2014-06-12,58.9700012207031,59.0800018310547,58.5499992370605,58.7000007629395,229800,52.4584503173828
2014-06-13,58.8499984741211,59.3400001525879,58.6500015258789,59.060001373291,180300,52.7801666259766
2014-06-16,59.1399993896484,59.4599990844727,58.8199996948242,58.9599990844727,422900,52.690803527832
2014-06-17,59,60.0200004577637,58.8400001525879,59.4700012207031,386700,53.1465759277344
2014-06-18,59.4300003051758,59.6199989318848,58.9099998474121,59.4700012207031,335100,53.1465759277344
2014-06-19,59.6699981689453,59.6699981689453,59.0699996948242,59.2400016784668,365900,52.9410362243652
2014-06-20,59.2200012207031,59.560001373291,58.8899993896484,59,1418700,52.7265472412109
2014-06-23,59,59.5900001525879,58.6199989318848,59.5099983215332,417700,53.182315826416
2014-06-24,59.5200004577637,59.7400016784668,58.9900016784668,58.9900016784668,495700,52.7176132202148
2014-06-25,59.0299987792969,59.3699989318848,58.6100006103516,59.1199989318848,263300,52.8337936401367
2014-06-26,59.0200004577637,59.2299995422363,58.5999984741211,58.8600006103516,402700,52.6014289855957
2014-06-27,58.7099990844727,59.5099983215332,58.7000007629395,59.4599990844727,447400,53.1376457214355
2014-06-30,59.5499992370605,59.6699981689453,58.9900016784668,59.4300003051758,317200,53.1108283996582
2014-07-01,59.7200012207031,60.5999984741211,59.7099990844727,59.9799995422363,487400,53.6023445129395
2014-07-02,60.0900001525879,60.5499992370605,59.3499984741211,59.7700004577637,567500,53.4146690368652
2014-07-03,60.0099983215332,60.3600006103516,59.7700004577637,60.2200012207031,106600,53.8168258666992
2014-07-07,60,60.3899993896484,59.6699981689453,60.2400016784668,424000,53.8347053527832
2014-07-08,60.0800018310547,60.2900009155273,59.8199996948242,60.0299987792969,426700,53.6470336914062
2014-07-09,60.0900001525879,60.2000007629395,59.4500007629395,59.6599998474121,537700,53.3163642883301
2014-07-10,58.810001373291,59.3800010681152,58.2299995422363,59.189998626709,352900,52.8963356018066
2014-07-11,59.0400009155273,59.6699981689453,58.7900009155273,59.6500015258789,180500,53.3074417114258
2014-07-14,60.0699996948242,60.0800018310547,59.6599998474121,59.7000007629395,258000,53.3521156311035
2014-07-15,59.5800018310547,59.9700012207031,59.0900001525879,59.4199981689453,311700,53.1018905639648
2014-07-16,59.6500015258789,59.8899993896484,58.9700012207031,59.4199981689453,413600,53.1018905639648
2014-07-17,59.3699989318848,59.8600006103516,59.1199989318848,59.2999992370605,306900,52.9946517944336
2014-07-18,59.4099998474121,60.1599998474121,59.310001373291,60.0800018310547,207700,53.6917152404785
2014-07-21,59.9099998474121,59.9900016784668,59.5800018310547,59.7000007629395,226700,53.3521156311035
2014-07-22,59.7999992370605,60.2000007629395,59.5400009155273,60.1300010681152,222800,53.736400604248
2014-07-23,60.2700004577637,60.3300018310547,59.6699981689453,60.1300010681152,103600,53.736400604248
2014-07-24,60.0400009155273,60.8400001525879,60.0400009155273,60.2799987792969,222200,53.870433807373
2014-07-25,59.939998626709,60.1599998474121,59.4900016784668,59.7200012207031,211200,53.3699989318848
2014-07-28,59.75,59.810001373291,59.0900001525879,59.5900001525879,190500,53.2538261413574
2014-07-29,59.5999984741211,59.7900009155273,59.0999984741211,59.1100006103516,265000,52.8248481750488
2014-07-30,59.2400016784668,59.7400016784668,59.1399993896484,59.7200012207031,214800,53.3699989318848
2014-07-31,59.2000007629395,59.310001373291,58.3199996948242,58.3499984741211,260400,52.1456604003906
2014-08-01,58.1100006103516,58.5999984741211,57.9300003051758,58.3600006103516,408600,52.154598236084
2014-08-04,58.3800010681152,59.0200004577637,58.0299987792969,58.9199981689453,389300,52.6550521850586
2014-08-05,58.5900001525879,59.1800003051758,58.1500015258789,58.2700004577637,277400,52.0741691589355
2014-08-06,58,58.3699989318848,57.7900009155273,58.1599998474121,239900,51.9758682250977
2014-08-07,58.4099998474121,58.4199981689453,56.8400001525879,57.0200004577637,740600,50.9570770263672
2014-08-08,57.0400009155273,57.8899993896484,56.5400009155273,57.7400016784668,239800,51.6005249023438
2014-08-11,57.9900016784668,58.189998626709,57.310001373291,57.7900009155273,592900,51.6452140808105
2014-08-12,57.5200004577637,58.0800018310547,57.3400001525879,57.6699981689453,449700,51.537956237793
2014-08-13,55.9199981689453,58.2999992370605,55.4000015258789,57.6100006103516,988800,51.4843635559082
2014-08-14,57.5099983215332,57.5099983215332,56.6399993896484,56.8800010681152,596600,50.8319625854492
2014-08-15,57.1699981689453,57.3600006103516,56.0499992370605,56.439998626709,613800,50.4387588500977
2014-08-18,56.6399993896484,57.5099983215332,56.4700012207031,57.3800010681152,370100,51.27880859375
2014-08-19,57.3600006103516,57.6500015258789,57.3600006103516,57.5400009155273,289400,51.4217872619629
2014-08-20,57.2799987792969,57.5499992370605,57.1800003051758,57.3400001525879,412700,51.2430610656738
2014-08-21,57.310001373291,57.7299995422363,57.310001373291,57.5900001525879,414400,51.466480255127
2014-08-22,57.4799995422363,57.7299995422363,57.0099983215332,57.2299995422363,278100,51.1447525024414
2014-08-25,57.4599990844727,57.810001373291,57.1699981689453,57.7599983215332,403100,51.6183929443359
2014-08-26,57.689998626709,58.0999984741211,57.2700004577637,57.9099998474121,289500,51.75244140625
2014-08-27,57.7900009155273,58.0400009155273,57.310001373291,57.8300018310547,386300,51.6809539794922
2014-08-28,57.4900016784668,58.1699981689453,57.3800010681152,57.7400016784668,354700,51.6005249023438
2014-08-29,57.7200012207031,58.1300010681152,57.6599998474121,57.810001373291,270000,51.6630783081055
2014-09-02,57.7599983215332,58.439998626709,57.6599998474121,58.1300010681152,482300,51.9490547180176
2014-09-03,58.0099983215332,58.2099990844727,57.75,58.0699996948242,355500,52.0925903320312
2014-09-04,58,58.5400009155273,57.8899993896484,58.0400009155273,397700,52.065673828125
2014-09-05,58.1100006103516,58.3300018310547,57.7599983215332,58.0400009155273,357900,52.065673828125
2014-09-08,57.7999992370605,58.0800018310547,57.5200004577637,57.9799995422363,472300,52.011848449707
2014-09-09,57.8199996948242,58.1100006103516,57.4700012207031,57.8699989318848,400500,51.9131851196289
2014-09-10,57.9300003051758,58.4000015258789,57.7000007629395,58.3400001525879,225100,52.334789276123
2014-09-11,58.0200004577637,58.2999992370605,58,58.2000007629395,314200,52.2092094421387
2014-09-12,58.2000007629395,58.2000007629395,57.5999984741211,57.939998626709,335200,51.9759750366211
2014-09-15,58.0099983215332,58.2400016784668,57.4700012207031,57.5499992370605,268600,51.626106262207
2014-09-16,57.439998626709,57.9599990844727,57.1599998474121,57.8199996948242,300300,51.8683204650879
2014-09-17,57.7400016784668,57.8499984741211,57.3400001525879,57.5699996948242,167600,51.6440544128418
2014-09-18,57.6599998474121,57.8400001525879,57.5200004577637,57.810001373291,162800,51.8593406677246
2014-09-19,57.8199996948242,58.0999984741211,57.2099990844727,57.5299987792969,791900,51.6081695556641
2014-09-22,57.4199981689453,57.4199981689453,56.5900001525879,56.5900001525879,220400,50.7649383544922
2014-09-23,56.3400001525879,56.7599983215332,56.0699996948242,56.1199989318848,220100,50.3433113098145
2014-09-24,56.0099983215332,56.9000015258789,55.8400001525879,56.7799987792969,231500,50.9353561401367
2014-09-25,56.5299987792969,56.8300018310547,55.4599990844727,55.4799995422363,281600,49.7691841125488
2014-09-26,55.5400009155273,55.5800018310547,55.2299995422363,55.5099983215332,278000,49.7960968017578
2014-09-29,54.9099998474121,56.0699996948242,54.7799987792969,56.0400009155273,360400,50.271541595459
2014-09-30,55.9799995422363,56.0699996948242,55.560001373291,55.6599998474121,298700,49.9306602478027
2014-10-01,55.6399993896484,55.8199996948242,55.0999984741211,55.4099998474121,524500,49.7063827514648
2014-10-02,55.3499984741211,55.8899993896484,55.1300010681152,55.7299995422363,348500,49.9934425354004
2014-10-03,56.0099983215332,56.4500007629395,55.9199981689453,56.189998626709,274800,50.4060974121094
2014-10-06,56.3800010681152,56.4599990844727,56,56.0499992370605,253900,50.2805023193359
2014-10-07,55.8400001525879,55.9500007629395,55.3499984741211,55.3499984741211,249700,49.6525726318359
2014-10-08,55.2599983215332,56.2900009155273,54.9799995422363,56.1800003051758,345800,50.3971290588379
2014-10-09,55.9000015258789,56.0699996948242,54.7099990844727,54.7200012207031,451500,49.0874176025391
2014-10-10,54.560001373291,54.9900016784668,53.5200004577637,53.5400009155273,370400,48.0288696289062
2014-10-13,53.439998626709,53.810001373291,52.6800003051758,52.7700004577637,403300,47.3381385803223
2014-10-14,53,53.9199981689453,52.5099983215332,52.7900009155273,422300,47.3560829162598
2014-10-15,52.0099983215332,54.0800018310547,51.8600006103516,54.0099983215332,742700,48.4504890441895
2014-10-16,53.2000007629395,54.4799995422363,53.1599998474121,54.310001373291,718800,48.7196159362793
2014-10-17,54.8499984741211,54.8800010681152,54.3899993896484,54.6500015258789,266800,49.0246315002441
2014-10-20,54.4500007629395,54.8199996948242,54.0299987792969,54.810001373291,230400,49.1681480407715
2014-10-21,55.0999984741211,56.5200004577637,54.060001373291,56.2299995422363,428200,50.4419784545898
2014-10-22,56.439998626709,56.9900016784668,56.0299987792969,56.4599990844727,461800,50.648307800293
2014-10-23,56.9900016784668,57.4000015258789,56.9000015258789,57.0999984741211,352500,51.2224273681641
2014-10-24,57.2999992370605,57.75,56.5400009155273,57.5900001525879,254500,51.6620063781738
2014-10-27,57.5900001525879,57.7000007629395,57.0099983215332,57.560001373291,264200,51.6350898742676
2014-10-28,58.0099983215332,58.9300003051758,57.5999984741211,58.9000015258789,255200,52.8371391296387
2014-10-29,58.8400001525879,59.3300018310547,58.2099990844727,58.7599983215332,301800,52.711555480957
2014-10-30,58.75,59.3699989318848,58.5400009155273,59.3300018310547,228900,53.2228851318359
2014-10-31,60,60.0499992370605,59.2200012207031,59.8199996948242,334400,53.6624641418457
2014-11-03,60.1399993896484,60.25,59.7200012207031,60,465300,53.8239097595215
2014-11-04,60.0699996948242,60.2400016784668,59.5,60.0800018310547,523400,53.8956909179688
2014-11-05,60.5400009155273,62,59.6300010681152,61.1199989318848,356700,54.8286323547363
2014-11-06,61,61.3899993896484,60.7200012207031,61.0900001525879,281700,54.8017234802246
2014-11-07,61.0900001525879,61.0900001525879,60.1500015258789,60.2999992370605,362900,54.0930366516113
2014-11-10,60.439998626709,60.939998626709,60.2400016784668,60.8899993896484,213300,54.6222915649414
2014-11-11,60.9799995422363,60.9799995422363,60.3699989318848,60.8400001525879,209600,54.577449798584
2014-11-12,60.6699981689453,60.9700012207031,60.4300003051758,60.8300018310547,325100,54.5684814453125
2014-11-13,60.9500007629395,61.0800018310547,60.3400001525879,60.5,296400,54.2724494934082
2014-11-14,60.6500015258789,61.2400016784668,60.2200012207031,60.2599983215332,300300,54.0571556091309
2014-11-17,60.3400001525879,60.7999992370605,60.1599998474121,60.2999992370605,286500,54.0930366516113
2014-11-18,60.5400009155273,61.060001373291,60.4199981689453,60.6699981689453,342000,54.4249534606934
2014-11-19,60.7799987792969,60.7799987792969,59.9900016784668,60.6300010681152,338000,54.3890724182129
2014-11-20,60.2200012207031,61.0699996948242,60.2200012207031,60.9000015258789,221500,54.631275177002
2014-11-21,61.4500007629395,61.4500007629395,60.7799987792969,61.1300010681152,217300,54.8376083374023
2014-11-24,61.5299987792969,61.75,60.9700012207031,61.6199989318848,270400,55.2771682739258
2014-11-25,61.8400001525879,61.9000015258789,61.189998626709,61.5699996948242,241100,55.2323112487793
2014-11-26,61.7099990844727,61.7900009155273,61.1500015258789,61.7000007629395,246200,55.3489303588867
2014-11-28,61.7200012207031,62,61.3699989318848,61.4599990844727,128100,55.3309364318848
2014-12-01,61.0699996948242,62.4599990844727,61.0099983215332,61.6100006103516,508400,55.4659652709961
2014-12-02,61.5699996948242,62,61.1800003051758,61.5699996948242,352200,55.4299545288086
2014-12-03,61.6399993896484,62.0299987792969,61.0699996948242,61.9000015258789,385600,55.72705078125
2014-12-04,61.8600006103516,62.1800003051758,61.7200012207031,62.1300010681152,446000,55.9341163635254
2014-12-05,62.1599998474121,62.1800003051758,61.8600006103516,62.0400009155273,281100,55.853084564209
2014-12-08,61.8199996948242,62.4300003051758,61.4799995422363,61.9900016784668,311400,55.8080711364746
2014-12-09,61.1500015258789,62.1800003051758,61.0999984741211,62.0800018310547,307700,55.889102935791
2014-12-10,61.9799995422363,62.2000007629395,61.3400001525879,61.5999984741211,597500,55.4569702148438
2014-12-11,61.9599990844727,62.4199981689453,61.5299987792969,61.8899993896484,270100,55.7180519104004
2014-12-12,61.5400009155273,61.7900009155273,61.2999992370605,61.5099983215332,467800,55.3759346008301
2014-12-15,61.7200012207031,62.0800018310547,61.2099990844727,61.75,434600,55.5919952392578
2014-12-16,59.9900016784668,62.0800018310547,59.9900016784668,61.3899993896484,389100,55.2679176330566
2014-12-17,61.6500015258789,62.2900009155273,60.75,62.25,349900,56.0421485900879
2014-12-18,63.060001373291,63.4000015258789,62.560001373291,63.3899993896484,241200,57.0684623718262
