"Fecha","VLO.Open","VLO.High","VLO.Low","VLO.Close","VLO.Volume","VLO.Adjusted"
2013-11-01,41.3400001525879,41.4000015258789,40.689998626709,41,7286800,27.8870296478271
2013-11-04,41.1500015258789,41.6800003051758,40.7900009155273,41.5499992370605,4885400,28.2611179351807
2013-11-05,41.3699989318848,41.5499992370605,41.1199989318848,41.439998626709,4552200,28.1863059997559
2013-11-06,41.4900016784668,41.5299987792969,40.1199989318848,40.2400016784668,8901800,27.3700904846191
2013-11-07,39.8800010681152,40.4599990844727,39.2799987792969,39.2799987792969,11937100,26.7171382904053
2013-11-08,39.3400001525879,40.3199996948242,39.0099983215332,40.3199996948242,9555600,27.4245147705078
2013-11-11,40.2400016784668,40.4099998474121,39.8699989318848,40.310001373291,5096100,27.4177017211914
2013-11-12,40.3199996948242,41.7400016784668,40.3199996948242,41.0200004577637,7213700,27.9006252288818
2013-11-13,40.9900016784668,41.2799987792969,40.5800018310547,41.2400016784668,6767300,28.050271987915
2013-11-14,41.5800018310547,43.3499984741211,41.4199981689453,42.8400001525879,10172500,29.1385459899902
2013-11-15,42.7000007629395,43.7799987792969,42.4000015258789,43,13692800,29.2473659515381
2013-11-18,43.3300018310547,43.4700012207031,42.7599983215332,42.9199981689453,7538000,29.1929569244385
2013-11-19,42.8199996948242,43.5900001525879,42.2799987792969,42.3400001525879,9577500,28.7984580993652
2013-11-20,42.3499984741211,42.8199996948242,41.9099998474121,42.1100006103516,5853900,28.6420192718506
2013-11-21,42.0699996948242,42.7400016784668,42.0699996948242,42.5400009155273,5555500,28.9344844818115
2013-11-22,42.939998626709,44.4799995422363,42.6399993896484,44.1100006103516,10980900,30.0023555755615
2013-11-25,43.8800010681152,44.7299995422363,43.439998626709,44.5800018310547,7437400,30.4775123596191
2013-11-26,44.5699996948242,44.6800003051758,44,44.3499984741211,7845500,30.320255279541
2013-11-27,44.2799987792969,46.3699989318848,44.2799987792969,45.9700012207031,8510400,31.4277877807617
2013-11-29,45.8699989318848,46.2900009155273,45.5200004577637,45.7200012207031,4340800,31.2568836212158
2013-12-02,45.9199981689453,47.2400016784668,45.6599998474121,46.8300018310547,11722500,32.015739440918
2013-12-03,46.6199989318848,47.2599983215332,45.5200004577637,46.7700004577637,13772300,31.9747180938721
2013-12-04,45.3899993896484,46.2799987792969,44.5299987792969,45.0200004577637,18724600,30.7783222198486
2013-12-05,46.1500015258789,46.3199996948242,45.2999992370605,45.3499984741211,15090000,31.0039157867432
2013-12-06,45.7700004577637,47.2000007629395,45.7000007629395,46.5800018310547,12278800,31.8448238372803
2013-12-09,47.0699996948242,47.9799995422363,46.0699996948242,46.1399993896484,13661700,31.5440044403076
2013-12-10,45.7599983215332,46.7599983215332,45.0900001525879,46.4799995422363,12324500,31.7764568328857
2013-12-11,46.6199989318848,46.6199989318848,45.4799995422363,46.0400009155273,9264100,31.4756393432617
2013-12-12,45.8400001525879,46.4900016784668,45.8199996948242,45.8800010681152,6696900,31.3662662506104
2013-12-13,45.9000015258789,46.2599983215332,45.1599998474121,46.1300010681152,6351000,31.5371742248535
2013-12-16,46.5499992370605,47.3600006103516,46.5499992370605,46.75,7283100,31.9610328674316
2013-12-17,46.6399993896484,47.2799987792969,46.439998626709,46.9900016784668,7031700,32.1251182556152
2013-12-18,47.2200012207031,48.1500015258789,46.4599990844727,48.0999984741211,8354200,32.8839721679688
2013-12-19,47.939998626709,48.2000007629395,46.560001373291,46.6599998474121,9668700,31.8995189666748
2013-12-20,46.9599990844727,47.5999984741211,46.5699996948242,47.4900016784668,9192200,32.4669532775879
2013-12-23,47.8600006103516,48.3800010681152,47.5699996948242,48.3600006103516,5452200,33.0617370605469
2013-12-24,48.3499984741211,48.689998626709,48.0499992370605,48.6300010681152,2588600,33.2463226318359
2013-12-26,48.560001373291,48.9599990844727,48.5099983215332,48.7599983215332,3839400,33.3352012634277
2013-12-27,48.8699989318848,48.8699989318848,47.8800010681152,48.6699981689453,3703000,33.2736625671387
2013-12-30,48.75,48.8499984741211,48.189998626709,48.6399993896484,4040000,33.2531509399414
2013-12-31,48.8600006103516,50.5400009155273,48.8499984741211,50.4000015258789,6408000,34.4563941955566
2014-01-02,50.1399993896484,50.5,49.5699996948242,49.8699989318848,4571100,34.0940551757812
2014-01-03,49.9500007629395,49.9799995422363,48.9799995422363,49.3499984741211,4340900,33.7385520935059
2014-01-06,49.560001373291,50.4500007629395,49.4799995422363,49.8300018310547,6308600,34.0666999816895
2014-01-07,50.1199989318848,52.0299987792969,49.0299987792969,51.4199981689453,13196200,35.1537208557129
2014-01-08,51.1699981689453,51.9099998474121,50.689998626709,51.8600006103516,11679200,35.4545440673828
2014-01-09,52.0499992370605,53.0299987792969,51.9500007629395,52.9000015258789,10718100,36.1655426025391
2014-01-10,52.8499984741211,53.4500007629395,52.2599983215332,53.2400016784668,10079200,36.3979949951172
2014-01-13,53.1300010681152,53.6399993896484,51.1599998474121,51.4900016784668,8201400,35.2015838623047
2014-01-14,51.9900016784668,52.5800018310547,51.7999992370605,52.3800010681152,7616000,35.8100471496582
2014-01-15,52.1800003051758,52.2799987792969,50.7599983215332,51.6399993896484,12472000,35.304126739502
2014-01-16,51.310001373291,51.4799995422363,50.0099983215332,50.8800010681152,10525800,34.784553527832
2014-01-17,50.8199996948242,52.0099983215332,50.310001373291,51.4199981689453,6719300,35.1537208557129
2014-01-21,52.2400016784668,52.8400001525879,51.6199989318848,51.8899993896484,5769800,35.475040435791
2014-01-22,51.5099983215332,51.9700012207031,50.5200004577637,50.9500007629395,6802200,34.8324089050293
2014-01-23,51.189998626709,52,50.3400001525879,51.25,10802000,35.0375022888184
2014-01-24,50.810001373291,50.810001373291,48.6500015258789,49.0400009155273,10778900,33.5266189575195
2014-01-27,49.3600006103516,50.1100006103516,48.6599998474121,49.5699996948242,7473000,33.8889617919922
2014-01-28,49.6300010681152,50.310001373291,48.7099990844727,50.2000007629395,6949400,34.3196563720703
2014-01-29,48.8199996948242,52.439998626709,48.5999984741211,51.4000015258789,11733900,35.1400566101074
2014-01-30,52.0900001525879,52.7999992370605,51.310001373291,51.4099998474121,6472300,35.146900177002
2014-01-31,51.0099983215332,52.2299995422363,51.0099983215332,51.0999984741211,6419000,34.9349594116211
2014-02-03,51.0900001525879,51.4900016784668,48.7099990844727,48.8499984741211,9502900,33.3967208862305
2014-02-04,49.2299995422363,49.2799987792969,46.6399993896484,48.2400016784668,15607400,32.9796943664551
2014-02-05,47.7400016784668,47.7400016784668,46.2700004577637,46.3699989318848,16094600,31.7012462615967
2014-02-06,46.3600006103516,47.4000015258789,45.9000015258789,47.1800003051758,8936500,32.255012512207
2014-02-07,47.6399993896484,48.9199981689453,47.4099998474121,48.8199996948242,10149300,33.3762130737305
2014-02-10,48.6199989318848,48.6199989318848,47.0099983215332,47.3600006103516,7963500,32.5447273254395
2014-02-11,47.5999984741211,48.439998626709,47.5299987792969,47.8199996948242,6560500,32.8608436584473
2014-02-12,47.9700012207031,48.3499984741211,47.2999992370605,47.6399993896484,5882200,32.7371482849121
2014-02-13,47.3699989318848,49.0400009155273,47.3400001525879,49.0099983215332,6790000,33.6785736083984
2014-02-14,48.7400016784668,50.1599998474121,48.3699989318848,49.8600006103516,7041800,34.2626838684082
2014-02-18,50.1500015258789,50.8199996948242,49.9300003051758,50.7400016784668,7265300,34.8673973083496
2014-02-19,50.5699996948242,51.0999984741211,50.3899993896484,50.5,8071400,34.702465057373
2014-02-20,50.5,50.560001373291,48.9900016784668,49.5900001525879,11254300,34.0771255493164
2014-02-21,49.8800010681152,50.6500015258789,49.7000007629395,50.2299995422363,6853400,34.5169334411621
2014-02-24,50.310001373291,51.8699989318848,50.2000007629395,50.9199981689453,6666800,34.991081237793
2014-02-25,50.9799995422363,52.1599998474121,50.7700004577637,52.0900001525879,6448500,35.7950744628906
2014-02-26,52.2400016784668,52.6399993896484,50.5400009155273,50.7200012207031,7266700,34.8536491394043
2014-02-27,50.5900001525879,50.7299995422363,48.1199989318848,48.5099983215332,15322000,33.3349876403809
2014-02-28,48.5999984741211,48.7900009155273,47.6800003051758,47.9799995422363,9533400,32.970775604248
2014-03-03,48.0299987792969,49.0800018310547,47.8400001525879,48.3499984741211,7244000,33.2250328063965
2014-03-04,48.7999992370605,49.2999992370605,48,49.2200012207031,10617300,33.8228797912598
2014-03-05,49.1699981689453,50.3600006103516,48.8800010681152,50.2799987792969,7892100,34.5512924194336
2014-03-06,50.4599990844727,52.8899993896484,50.4500007629395,52.8800010681152,13403300,36.337947845459
2014-03-07,53.0699996948242,53.4199981689453,52.25,52.9900016784668,7758300,36.4135437011719
2014-03-10,52.9900016784668,53.9199981689453,52.7400016784668,53.4700012207031,8090400,36.7433853149414
2014-03-11,53.4700012207031,53.8499984741211,52.6699981689453,53.6699981689453,7848500,36.8808059692383
2014-03-12,53.4500007629395,55.3199996948242,53.4000015258789,55.2900009155273,13018900,37.9940490722656
2014-03-13,55.2900009155273,55.3600006103516,53.4199981689453,54.0400009155273,8917500,37.1350784301758
2014-03-14,54.0900001525879,54.7999992370605,53.7999992370605,54.2299995422363,8596900,37.2656440734863
2014-03-17,54.4799995422363,55.1699981689453,54.060001373291,54.3199996948242,6887300,37.3274955749512
2014-03-18,54.189998626709,55.3800010681152,54.0699996948242,55.0800018310547,5723900,37.8497352600098
2014-03-19,54.7900009155273,55.3699989318848,54,54.3400001525879,5009400,37.341236114502
2014-03-20,54.2599983215332,55.5999984741211,53.6599998474121,55.189998626709,6930000,37.9253311157227
2014-03-21,55.4000015258789,55.9599990844727,53.7900009155273,53.7900009155273,9178000,36.9632797241211
2014-03-24,54.2799987792969,54.9099998474121,53.6100006103516,54.1300010681152,6723400,37.1969223022461
2014-03-25,54.2200012207031,54.7400016784668,53.9099998474121,54.3699989318848,5810200,37.3618507385254
2014-03-26,54.5699996948242,55.0200004577637,53.7599983215332,53.939998626709,6181100,37.0663642883301
2014-03-27,53.6399993896484,53.7999992370605,51.9799995422363,52.1699981689453,7698800,35.8500633239746
2014-03-28,52.689998626709,53.439998626709,52.2999992370605,52.8600006103516,5656100,36.3242073059082
2014-03-31,53.689998626709,53.8400001525879,52.6399993896484,53.0999984741211,5721100,36.4891319274902
2014-04-01,53.5900001525879,55.7599983215332,53.4799995422363,55.5099983215332,8715200,38.1452407836914
2014-04-02,54.8499984741211,55.2200012207031,54.1399993896484,54.8499984741211,6669000,37.6916885375977
2014-04-03,54.9799995422363,55.9799995422363,54.9700012207031,55.7900009155273,5746800,38.337646484375
2014-04-04,55.939998626709,56.3199996948242,54.3199996948242,54.3800010681152,6973900,37.3687133789062
2014-04-07,54.3699989318848,54.5099983215332,51.8800010681152,51.9099998474121,10304100,35.67138671875
2014-04-08,52.1300010681152,52.6300010681152,50.9199981689453,51.6500015258789,8747000,35.492733001709
2014-04-09,52,53.1500015258789,51.5400009155273,52.9500007629395,5823700,36.3860511779785
2014-04-10,52.8899993896484,53.7599983215332,51.8499984741211,51.9300003051758,5180600,35.6851387023926
2014-04-11,51.439998626709,52.3199996948242,50.6100006103516,50.9599990844727,5937900,35.0185737609863
2014-04-14,51.5499992370605,52.2799987792969,51.310001373291,52.0499992370605,6014200,35.7675857543945
2014-04-15,52.0800018310547,53.689998626709,52.0099983215332,53.5699996948242,7006600,36.8121147155762
2014-04-16,54.2000007629395,55.939998626709,53.4099998474121,55.939998626709,9455700,38.4407157897949
2014-04-17,55.5499992370605,56.0200004577637,54.9099998474121,56,8013200,38.4819488525391
2014-04-21,55.7799987792969,56.5499992370605,55.5,56.2200012207031,4841500,38.6331253051758
2014-04-22,55.4000015258789,56.7000007629395,54.7200012207031,56.5499992370605,8450700,38.8598976135254
2014-04-23,56.0999984741211,56.7900009155273,55.9300003051758,56.4599990844727,4387800,38.7980613708496
2014-04-24,56.8899993896484,56.9199981689453,55.8199996948242,56.5499992370605,4026500,38.8598976135254
2014-04-25,56.7799987792969,57.3899993896484,56.310001373291,56.6699981689453,5527500,38.9423522949219
2014-04-28,57.0299987792969,58.3300018310547,56.3800010681152,57.9700012207031,9807000,39.8356895446777
2014-04-29,58.5099983215332,58.9700012207031,56.5800018310547,56.8400001525879,8043700,39.0591773986816
2014-04-30,56.810001373291,57.7000007629395,56.6699981689453,57.1699981689453,7455800,39.2859497070312
2014-05-01,57.1399993896484,58.3800010681152,56.7700004577637,57.7099990844727,5992700,39.6570167541504
2014-05-02,57.7200012207031,59.0900001525879,57.4099998474121,57.9099998474121,6601000,39.7944526672363
2014-05-05,57.5999984741211,58.3800010681152,57,58.2599983215332,6595600,40.0349617004395
2014-05-06,58.75,59.689998626709,58.3899993896484,58.5099983215332,7560000,40.2067527770996
2014-05-07,58.6800003051758,58.7000007629395,57.060001373291,57.8199996948242,7327100,39.7326049804688
2014-05-08,57.6800003051758,58.5,56.5800018310547,56.810001373291,4827000,39.0385551452637
2014-05-09,56.9199981689453,56.9199981689453,55.189998626709,55.9300003051758,6610000,38.4338302612305
2014-05-12,56.2000007629395,57.2099990844727,56.0800018310547,56.2799987792969,5775100,38.6743507385254
2014-05-13,56.6699981689453,56.9500007629395,55.6699981689453,56.3699989318848,6531000,38.7362060546875
2014-05-14,56.560001373291,57.5900001525879,55.7099990844727,56.5200004577637,5933400,38.8392753601074
2014-05-15,56.2700004577637,56.3300018310547,55.25,55.8300018310547,5251100,38.3651313781738
2014-05-16,55.560001373291,55.6500015258789,54.9099998474121,55.0999984741211,6769700,37.8634834289551
2014-05-19,54.8400001525879,55.7900009155273,54.7099990844727,55.2700004577637,4374200,38.1534156799316
2014-05-20,55.2299995422363,56.1399993896484,54.7599983215332,54.9199981689453,5622400,37.9118118286133
2014-05-21,55.2099990844727,55.3800010681152,53.810001373291,54.2299995422363,8100600,37.4354934692383
2014-05-22,54.2799987792969,54.9799995422363,54.2200012207031,54.6699981689453,3498300,37.7392311096191
2014-05-23,54.5400009155273,55.2299995422363,54.3300018310547,54.5400009155273,4190300,37.6494827270508
2014-05-27,54.7000007629395,54.7200012207031,53.6800003051758,53.7400016784668,6710500,37.0972557067871
2014-05-28,53.9099998474121,56.1300010681152,53.810001373291,55.689998626709,9424000,38.4433479309082
2014-05-29,55.7200012207031,56.689998626709,55.4700012207031,56.6399993896484,4925900,39.0991439819336
2014-05-30,56.5200004577637,57.0499992370605,55.6800003051758,56.0499992370605,5156100,38.6918525695801
2014-06-02,56.3699989318848,56.6199989318848,55.5699996948242,56.5099983215332,3083200,39.0093994140625
2014-06-03,56.25,56.3300018310547,55.189998626709,55.4000015258789,5640500,38.2431564331055
2014-06-04,55.1500015258789,55.3499984741211,54.2900009155273,54.5499992370605,6608600,37.6563987731934
2014-06-05,54.8899993896484,55.7900009155273,54.3499984741211,55.6399993896484,5216700,38.4088363647461
2014-06-06,55.75,55.7900009155273,55.1399993896484,55.2200012207031,3065000,38.1189002990723
2014-06-09,55.2900009155273,55.6599998474121,54.5400009155273,54.8400001525879,3906000,37.8565902709961
2014-06-10,54.5499992370605,54.6699981689453,53.2400016784668,53.2999992370605,8205000,36.7935066223145
2014-06-11,53.1300010681152,53.6500015258789,52.75,53.189998626709,7261000,36.7175712585449
2014-06-12,53.4000015258789,53.9500007629395,52.9199981689453,53.810001373291,9069000,37.1455574035645
2014-06-13,53.9799995422363,54.0299987792969,53.4300003051758,53.7400016784668,3923700,37.0972557067871
2014-06-16,53.7099990844727,53.7900009155273,53.1500015258789,53.3499984741211,4963400,36.8280181884766
2014-06-17,53.3499984741211,54.1500015258789,53,54.1100006103516,4571900,37.3526573181152
2014-06-18,54.1800003051758,55.6800003051758,53.7799987792969,55.6399993896484,6858600,38.4088363647461
2014-06-19,55.8699989318848,57.1399993896484,55.8300018310547,57.0900001525879,8741700,39.4097747802734
2014-06-20,57.2099990844727,57.4300003051758,56.7099990844727,57.3600006103516,6674900,39.5961647033691
2014-06-23,57.5,57.8899993896484,57.0699996948242,57.310001373291,4432200,39.5616455078125
2014-06-24,57.3199996948242,58.1300010681152,55.8600006103516,55.9900016784668,6602800,38.6504516601562
2014-06-25,51.7999992370605,52.2299995422363,50.0299987792969,51.3499984741211,44023700,35.4474067687988
2014-06-26,51.8499984741211,52.939998626709,51.3800010681152,52.2700004577637,15469900,36.0824813842773
2014-06-27,52.189998626709,52.4900016784668,51.2299995422363,51.6699981689453,10680800,35.6683006286621
2014-06-30,51.8300018310547,51.8300018310547,50.0400009155273,50.0999984741211,13570200,34.5845146179199
2014-07-01,50.2999992370605,51.0999984741211,50.0099983215332,50.3199996948242,14612500,34.7363777160645
2014-07-02,50.560001373291,51.1100006103516,50.2099990844727,50.8300018310547,8326600,35.088436126709
2014-07-03,50.9700012207031,51.1500015258789,50.4700012207031,51,4336800,35.2057876586914
2014-07-07,50.7900009155273,51.0400009155273,50.2200012207031,50.2700004577637,6025100,34.7018737792969
2014-07-08,50.189998626709,50.3499984741211,49.060001373291,49.1699981689453,10177500,33.9425277709961
2014-07-09,49.4099998474121,49.5900001525879,48.310001373291,49.2799987792969,9118400,34.0184669494629
2014-07-10,48.8199996948242,49.2900009155273,48.4199981689453,49.2099990844727,7465700,33.9701309204102
2014-07-11,49.2999992370605,50.189998626709,49.060001373291,50.1100006103516,7377200,34.591423034668
2014-07-14,50.4000015258789,50.4500007629395,49.689998626709,49.9300003051758,6380500,34.4671592712402
2014-07-15,49.2400016784668,50.810001373291,49.2400016784668,50.2799987792969,13451200,34.7087631225586
2014-07-16,50.439998626709,50.6699981689453,49.6500015258789,50.060001373291,7478900,34.5569076538086
2014-07-17,49.7299995422363,50.1399993896484,48.7700004577637,48.8400001525879,7430700,33.7147216796875
2014-07-18,49.0400009155273,49.1300010681152,48.75,48.810001373291,6728200,33.6940155029297
2014-07-21,48.7700004577637,48.7799987792969,47.7700004577637,47.8199996948242,7915900,33.0106163024902
2014-07-22,48.2200012207031,48.5,47.8400001525879,47.8600006103516,6755200,33.0382270812988
2014-07-23,48.0099983215332,48.7000007629395,47.7999992370605,48.3499984741211,6123700,33.37646484375
2014-07-24,48.4000015258789,49.0999984741211,48.2099990844727,48.6800003051758,5637200,33.6042709350586
2014-07-25,48.7799987792969,49.2400016784668,48.4500007629395,49.2000007629395,5077400,33.9632415771484
2014-07-28,49.2000007629395,49.439998626709,48.3800010681152,49.0400009155273,6627900,33.8527946472168
2014-07-29,49.810001373291,50.4000015258789,49.4199981689453,49.8499984741211,9926400,34.4119453430176
2014-07-30,50.0099983215332,50.9500007629395,49.5999984741211,50.060001373291,10023400,34.5569076538086
2014-07-31,49.9799995422363,51.5,49.3800010681152,50.7999992370605,11041800,35.0677261352539
2014-08-01,50.7200012207031,51.0400009155273,49.3699989318848,50.439998626709,7027700,34.8192176818848
2014-08-04,50.3199996948242,50.5800018310547,49.5099983215332,50.4199981689453,5645100,34.8054046630859
2014-08-05,49.8499984741211,50.4599990844727,49.4300003051758,49.7299995422363,5956900,34.3290977478027
2014-08-06,49.4199981689453,51.4700012207031,49.4000015258789,51.2599983215332,7191300,35.3852729797363
2014-08-07,51.4900016784668,51.7700004577637,50.5999984741211,50.8499984741211,5074900,35.1022415161133
2014-08-08,51.1100006103516,51.4599990844727,50.5299987792969,51.3600006103516,4448800,35.4542999267578
2014-08-11,51.7000007629395,52.0400009155273,50.939998626709,51.0400009155273,3960300,35.2334136962891
2014-08-12,51.189998626709,51.5499992370605,50.75,51.0200004577637,3648700,35.2196083068848
2014-08-13,51.2000007629395,51.75,50.6199989318848,51.3300018310547,6514600,35.4335975646973
2014-08-14,51.4900016784668,53.0999984741211,51.3600006103516,52.7799987792969,6819800,36.4345397949219
2014-08-15,52.8499984741211,53.0200004577637,52.1100006103516,52.4900016784668,6434600,36.2343559265137
2014-08-18,52.7000007629395,54.0499992370605,52.6599998474121,53.3199996948242,6392400,37.0011596679688
2014-08-19,53.4700012207031,54.2000007629395,53.1699981689453,54.1500015258789,5072800,37.5771331787109
2014-08-20,54,54.2200012207031,53.6399993896484,53.939998626709,4570500,37.4314117431641
2014-08-21,54.0499992370605,54.2799987792969,53.4799995422363,53.5099983215332,5242200,37.1330070495605
2014-08-22,53.5999984741211,54.1100006103516,53.4300003051758,53.810001373291,3437700,37.3411903381348
2014-08-25,53.9300003051758,54.5,53.7299995422363,54.1800003051758,3706900,37.597957611084
2014-08-26,54.0900001525879,54.3600006103516,53.5499992370605,53.7700004577637,4514100,37.3134422302246
2014-08-27,54.0099983215332,54.6100006103516,53.9500007629395,54.25,4323200,37.6465377807617
2014-08-28,53.8899993896484,54.439998626709,53.8600006103516,54.1599998474121,3367700,37.5840835571289
2014-08-29,54.3199996948242,54.3300018310547,53.8899993896484,54.1399993896484,3793400,37.5701942443848
2014-09-02,54.1399993896484,54.439998626709,52.9099998474121,53.4199981689453,4868100,37.070556640625
2014-09-03,53.8699989318848,53.8899993896484,52.9099998474121,53.1399993896484,5551400,36.8762435913086
2014-09-04,53.25,53.6599998474121,52.3199996948242,52.5999984741211,4973300,36.5015182495117
2014-09-05,52.689998626709,53.4300003051758,52.2799987792969,53.0099983215332,4864200,36.7860450744629
2014-09-08,52.9500007629395,53.7999992370605,52.8400001525879,53.5200004577637,4276200,37.1399612426758
2014-09-09,53.2799987792969,53.4500007629395,52.3600006103516,52.689998626709,5352300,36.5639801025391
2014-09-10,52.5800018310547,52.689998626709,50.3499984741211,50.9599990844727,10207700,35.3634414672852
2014-09-11,50.5299987792969,50.9500007629395,49.6100006103516,49.8699989318848,10821600,34.6070518493652
2014-09-12,49.8499984741211,49.939998626709,48.060001373291,48.4199981689453,11480500,33.6008262634277
2014-09-15,48.4300003051758,49.0299987792969,48.0200004577637,48.9799995422363,7785200,33.9894371032715
2014-09-16,48.7999992370605,49.8800010681152,48.5999984741211,48.7000007629395,7520200,33.7951354980469
2014-09-17,48.9199981689453,48.9799995422363,47.8400001525879,48.2099990844727,10346400,33.4551048278809
2014-09-18,48.3899993896484,48.6500015258789,47.2999992370605,47.6199989318848,10824800,33.0456771850586
2014-09-19,47.6199989318848,48.6599998474121,47.6199989318848,48.3699989318848,11421300,33.5661315917969
2014-09-22,48.189998626709,48.3400001525879,47.2200012207031,47.2599983215332,8561000,32.7958564758301
2014-09-23,47.0900001525879,48.0499992370605,47.0200004577637,47.1399993896484,7466000,32.712589263916
2014-09-24,47.2299995422363,47.2700004577637,45.7299995422363,46.8499984741211,14915100,32.5113372802734
2014-09-25,46.7200012207031,46.810001373291,45.9799995422363,46.3300018310547,8881100,32.1504936218262
2014-09-26,46.3400001525879,47.3600006103516,46.2099990844727,47.0200004577637,8263900,32.6293029785156
2014-09-29,46.5,47.25,46.2400016784668,46.7700004577637,7303500,32.4558258056641
2014-09-30,46.6699981689453,47.0999984741211,46.2400016784668,46.2700004577637,9357500,32.1088409423828
2014-10-01,46.3899993896484,47.0900001525879,45.310001373291,45.5999984741211,8618800,31.6439018249512
2014-10-02,45.560001373291,46.2700004577637,44.4000015258789,45.1699981689453,9605600,31.3455028533936
2014-10-03,45.2599983215332,45.3400001525879,44.5099983215332,44.7400016784668,9542100,31.0471096038818
2014-10-06,44.7900009155273,45.2400016784668,44.1100006103516,44.7200012207031,5830900,31.033239364624
2014-10-07,44.7799987792969,46.2700004577637,44.7599983215332,45.1300010681152,7982100,31.3177471160889
2014-10-08,45.4099998474121,46.9700012207031,44.560001373291,46.8400001525879,9446000,32.5044021606445
2014-10-09,46.9199981689453,47.3300018310547,45.1500015258789,45.4300003051758,8678900,31.5259342193604
2014-10-10,45.4300003051758,46.5200004577637,44.2799987792969,45.1500015258789,7566000,31.3316268920898
2014-10-13,45.0099983215332,46.1800003051758,44.5099983215332,44.5499992370605,8439600,30.9152584075928
2014-10-14,44.7900009155273,45.7099990844727,43.7000007629395,44.9199981689453,11378300,31.1720085144043
2014-10-15,44.2299995422363,45.0499992370605,42.5299987792969,43.7599983215332,10982000,30.3670482635498
2014-10-16,43.0900001525879,45.7599983215332,42.810001373291,44.75,12250000,31.0540637969971
2014-10-17,45.3400001525879,45.7900009155273,44.5,45.1500015258789,8897500,31.3316268920898
2014-10-20,45.0800018310547,46.4599990844727,45,46.310001373291,6282000,32.1366119384766
2014-10-21,46.5800018310547,48.3699989318848,46.5499992370605,48.2999992370605,8942300,33.5175552368164
2014-10-22,48.3800010681152,49.5099983215332,47.9199981689453,48,10248800,33.3093795776367
2014-10-23,49.0299987792969,49.2299995422363,47.9000015258789,48.0099983215332,5625900,33.3163108825684
2014-10-24,48.1399993896484,48.689998626709,47.2900009155273,48.6199989318848,5047700,33.7396240234375
2014-10-27,48.2000007629395,48.5200004577637,47.310001373291,48.3600006103516,4453600,33.5591888427734
2014-10-28,48.4300003051758,49.5999984741211,47.9700012207031,49.4900016784668,4844100,34.3433570861816
2014-10-29,49.9000015258789,50.1699981689453,48.0200004577637,48.5299987792969,6248400,33.6771583557129
2014-10-30,48.6100006103516,49.4799995422363,48.189998626709,48.8499984741211,4327000,33.8992233276367
2014-10-31,49.4099998474121,50.1500015258789,48.8300018310547,50.0900001525879,7606400,34.7597236633301
2014-11-03,50.1699981689453,51.25,50.0299987792969,50.3400001525879,7701600,34.9332046508789
2014-11-04,50.2599983215332,51.0900001525879,49.5099983215332,50.6300010681152,8782400,35.1344528198242
2014-11-05,50.7700004577637,50.8499984741211,48.9300003051758,49.6399993896484,10009900,34.4474449157715
2014-11-06,49.8800010681152,50.6699981689453,49.7299995422363,50.2400016784668,6769100,34.8638114929199
2014-11-07,50.2599983215332,50.7900009155273,50.1399993896484,50.7200012207031,6614200,35.1969108581543
2014-11-10,51.3300018310547,51.4799995422363,50.25,50.5900001525879,6202100,35.106689453125
2014-11-11,50.6300010681152,51.2999992370605,50.2200012207031,51.1599998474121,5509700,35.502254486084
2014-11-12,51.0099983215332,51.75,50.939998626709,51.3300018310547,5573800,35.6202125549316
