"Fecha","CEG.Open","CEG.High","CEG.Low","CEG.Close","CEG.Volume","CEG.Adjusted"
2022-03-10,50.5699996948242,51.6399993896484,49.2700004577637,51.3199996948242,2692700,50.527027130127
2022-03-11,51.4199981689453,51.8400001525879,48.2900009155273,49.3199996948242,3034100,48.5579299926758
2022-03-14,51.8600006103516,51.8600006103516,48.5900001525879,50.9500007629395,2916600,50.1627426147461
2022-03-15,51.3400001525879,51.5900001525879,49.9000015258789,51.2900009155273,2117400,50.4974822998047
2022-03-16,51.7099990844727,52.4000015258789,50.3499984741211,51.7700004577637,2989800,50.9700736999512
2022-03-17,51.8800010681152,52.7099990844727,50.9099998474121,50.9900016784668,2244600,50.2021255493164
2022-03-18,50.6500015258789,51.4099998474121,48.8800010681152,49.0099983215332,9663900,48.2527122497559
2022-03-21,48.9099998474121,49.4300003051758,48.5999984741211,49.2200012207031,2452000,48.45947265625
2022-03-22,50.3499984741211,52.0499992370605,50.0099983215332,51.1399993896484,3841900,50.3498039245605
2022-03-23,50.7000007629395,51.7700004577637,50.7000007629395,50.9900016784668,2396200,50.2021255493164
2022-03-24,51.1800003051758,52.5800018310547,50.7669982910156,52.4099998474121,2335200,51.6001815795898
2022-03-25,52.2400016784668,53.8199996948242,52.0299987792969,53.7999992370605,2441200,52.9687042236328
2022-03-28,54.3800010681152,56.8499984741211,54.0499992370605,56.7799987792969,3127000,55.9026527404785
2022-03-29,57,57.3899993896484,54.6300010681152,56.3300018310547,2201300,55.4596138000488
2022-03-30,56.1699981689453,57.7900009155273,55.7000007629395,57.5,1934100,56.6115379333496
2022-03-31,58.3400001525879,59.0800018310547,55.7799987792969,56.25,3817600,55.3808441162109
2022-04-01,56.3600006103516,58.2999992370605,55.7000007629395,58.0200004577637,2156500,57.1235008239746
2022-04-04,58.3600006103516,58.7000007629395,57.5299987792969,58.3800010681152,1885100,57.4779396057129
2022-04-05,58.6500015258789,60.3199996948242,58.4500007629395,59,2143100,58.0883598327637
2022-04-06,58.9000015258789,60.0800018310547,58.3699989318848,59.5999984741211,2559400,58.6790809631348
2022-04-07,59.7599983215332,61.0699996948242,59.3499984741211,60.9099998474121,3925800,59.9688377380371
2022-04-08,61.2200012207031,64.9000015258789,60.9000015258789,64.0199966430664,4762100,63.0307846069336
2022-04-11,64.1800003051758,64.6620025634766,60.4099998474121,60.6800003051758,3487700,59.7423973083496
2022-04-12,61,63.2099990844727,60.8800010681152,61.8699989318848,2553000,60.9140090942383
2022-04-13,62.0400009155273,64.5500030517578,61.75,64.1999969482422,3405700,63.2080001831055
2022-04-14,64.120002746582,64.7200012207031,62.1809997558594,62.5499992370605,1860100,61.5834999084473
2022-04-18,62.2900009155273,64.1699981689453,62.2900009155273,63.310001373291,1216800,62.3317680358887
2022-04-19,63.6300010681152,66.8899993896484,62.8800010681152,66.7099990844727,2078800,65.6792221069336
2022-04-20,67.8199996948242,68.6800003051758,65.0650024414062,65.4100036621094,2182800,64.3993148803711
2022-04-21,65,66.3000030517578,62.1500015258789,62.6699981689453,2493700,61.7016487121582
2022-04-22,62.5,64.4560012817383,62.2900009155273,62.4300003051758,2030500,61.4653587341309
2022-04-25,62.3600006103516,62.8400001525879,59.439998626709,62.2700004577637,2261600,61.3078231811523
2022-04-26,61.7999992370605,62.2200012207031,59.9099998474121,59.9500007629395,2136500,59.0236740112305
2022-04-27,60.0099983215332,61.189998626709,59.7299995422363,60.0900001525879,1991600,59.1615142822266
2022-04-28,60.2200012207031,61.3499984741211,58.7999992370605,61.310001373291,3354600,60.3626670837402
2022-04-29,61.5,61.8600006103516,59.1500015258789,59.2099990844727,2578400,58.295108795166
2022-05-02,59.2999992370605,59.9900016784668,56.9000015258789,58.2000007629395,2488200,57.3007125854492
2022-05-03,58.4500007629395,60.4500007629395,58.4500007629395,59.7000007629395,2224200,58.7775421142578
2022-05-04,60.1199989318848,62.2949981689453,59.8429985046387,61.810001373291,2628900,60.8549385070801
2022-05-05,61.2200012207031,61.9900016784668,59.1699981689453,60.1599998474121,1946800,59.2304306030273
2022-05-06,60.2599983215332,61.2299995422363,58.7000007629395,60.2700004577637,2861000,59.3387260437012
2022-05-09,60.5699996948242,60.5699996948242,56.5699996948242,57.6199989318848,2193700,56.7296752929688
2022-05-10,58.25,59.8699989318848,56.7350006103516,57.0400009155273,2156200,56.1586418151855
2022-05-11,57.1100006103516,59.0299987792969,56.5299987792969,57.3699989318848,1877000,56.4835395812988
2022-05-12,57.310001373291,57.8499984741211,53.0800018310547,53.4700012207031,3785600,52.7735061645508
2022-05-13,54.5299987792969,55.9010009765625,53.6300010681152,54.6100006103516,2317500,53.8986587524414
2022-05-16,54.4199981689453,57.1300010681152,54.3400001525879,56.5900001525879,1631900,55.8528709411621
2022-05-17,56.8499984741211,59.4799995422363,55.9799995422363,59.3199996948242,2215100,58.547306060791
2022-05-18,59.4199981689453,60.2550010681152,56.9300003051758,57.2799987792969,4609100,56.533878326416
2022-05-19,57.1300010681152,57.5099983215332,54.9199981689453,57.2299995422363,2181100,56.4845237731934
2022-05-20,57.5099983215332,58.939998626709,55.4900016784668,56.6500015258789,2266200,55.9120903015137
2022-05-23,57.5,57.5900001525879,55.8600006103516,56.5999984741211,1581800,55.862735748291
2022-05-24,56.5499992370605,57.3600006103516,55.0699996948242,56.7799987792969,1682300,56.0403861999512
2022-05-25,56.8800010681152,59.3400001525879,56.8800010681152,59.1699981689453,1974700,58.3992538452148
2022-05-26,59.1800003051758,63.0429992675781,59.1699981689453,62.4700012207031,3260100,61.6562767028809
2022-05-27,62.4000015258789,66.6399993896484,62,66.5999984741211,2793800,65.7324752807617
2022-05-31,65.5400009155273,66.3899993896484,61.3699989318848,62.0800018310547,7389300,61.271354675293
2022-06-01,62.3800010681152,63.9199981689453,62.1500015258789,63.6500015258789,2008600,62.8209075927734
2022-06-02,63.689998626709,64.120002746582,61.9799995422363,63.75,1758500,62.9195976257324
2022-06-03,63.2599983215332,65.8199996948242,63.1199989318848,65.1699981689453,1793500,64.3211059570312
2022-06-06,65.5699996948242,66.9400024414062,65.3850021362305,66.3899993896484,2033200,65.5252075195312
2022-06-07,65.5199966430664,66.6999969482422,65.161003112793,66.5500030517578,2721700,65.6831283569336
2022-06-08,66.4400024414062,66.4700012207031,63.1300010681152,64.7699966430664,1922200,63.9263076782227
2022-06-09,64.2600021362305,64.4599990844727,61.1599998474121,61.2099990844727,1811000,60.4126815795898
2022-06-10,59.8499984741211,61.060001373291,59.2099990844727,59.7900009155273,1540800,59.0111846923828
2022-06-13,58.2700004577637,58.9900016784668,55.2000007629395,55.4799995422363,2113200,54.75732421875
2022-06-14,56.0299987792969,56.4799995422363,53.3199996948242,54.439998626709,2330400,53.7308692932129
2022-06-15,55.7000007629395,59.5550003051758,55.6800003051758,58.2000007629395,3891700,57.4418907165527
2022-06-16,56.3300018310547,58.3499984741211,56.0800018310547,58.2599983215332,4837000,57.5011100769043
2022-06-17,58.5499992370605,59.5,55.4850006103516,58.0999984741211,6478700,57.3431930541992
2022-06-21,58.0999984741211,60.939998626709,58.0999984741211,60.3800010681152,4363600,59.5934982299805
2022-06-22,59.2799987792969,60.4300003051758,58.8650016784668,59.2099990844727,3233400,58.4387359619141
2022-06-23,59.8800010681152,61.2299995422363,57.7900009155273,58.6500015258789,2667600,57.8860321044922
2022-06-24,58.8400001525879,60.3400001525879,57.9799995422363,59.2799987792969,6473700,58.5078201293945
2022-06-27,59.1199989318848,59.8709983825684,58.4199981689453,59.4199981689453,1718900,58.6460037231445
2022-06-28,59.8400001525879,60.9099998474121,57.8300018310547,58.0800018310547,1401700,57.3234558105469
2022-06-29,57.9599990844727,58.1549987792969,56.3199996948242,57.310001373291,1412200,56.5634918212891
2022-06-30,56.9000015258789,58.8339996337891,56.5499992370605,57.2599983215332,2424400,56.5141334533691
2022-07-01,56.7200012207031,58.0900001525879,56.6199989318848,57.5999984741211,1531900,56.8497085571289
2022-07-05,57.1500015258789,57.3699989318848,52.8899993896484,54.939998626709,2696000,54.2243499755859
2022-07-06,55.1300010681152,57.2200012207031,54.560001373291,56.7599983215332,1716600,56.0206489562988
2022-07-07,57.5699996948242,59.9000015258789,57.5699996948242,59.1100006103516,1872100,58.3400382995605
2022-07-08,58.939998626709,59.810001373291,57.4199981689453,59.6500015258789,2096000,58.8730087280273
2022-07-11,59.6500015258789,60.1399993896484,58.4099998474121,59.8400001525879,1774700,59.0605354309082
2022-07-12,59.4099998474121,61.1100006103516,58.9199981689453,59.2299995422363,1808400,58.4584732055664
2022-07-13,58.1500015258789,60.2799987792969,58.1500015258789,59.8199996948242,1577200,59.0407905578613
2022-07-14,58.2900009155273,58.9700012207031,57.0900001525879,57.9199981689453,2608600,57.1655387878418
2022-07-15,54.9599990844727,56.6459999084473,52.6399993896484,55.6599998474121,5186100,54.9349822998047
2022-07-18,56.3300018310547,56.6699981689453,54.5900001525879,54.810001373291,2583100,54.0960540771484
2022-07-19,55.439998626709,55.5,54.1699981689453,55,2326200,54.283576965332
2022-07-20,55.1599998474121,55.3450012207031,53.3699989318848,54.0699996948242,2803600,53.3656883239746
2022-07-21,53.8600006103516,54.8549995422363,53.310001373291,54.1599998474121,1816800,53.4545135498047
2022-07-22,54.7900009155273,55.5999984741211,53.4199981689453,54,1503100,53.2966041564941
2022-07-25,53.9799995422363,55.060001373291,53.3699989318848,54.9599990844727,1847700,54.2440986633301
2022-07-26,55.4000015258789,56.6699981689453,54.8899993896484,55.5,1993500,54.7770652770996
2022-07-27,55.0299987792969,55.7599983215332,54.1800003051758,55.5299987792969,1557200,54.8066749572754
2022-07-28,62.5800018310547,65.9400024414062,62.189998626709,64.5899963378906,8460600,63.7486534118652
2022-07-29,63.8499984741211,66.5999984741211,63.6399993896484,66.0999984741211,3895200,65.2389831542969
2022-08-01,66.0500030517578,66.5999984741211,64.129997253418,65.3000030517578,2735200,64.4494171142578
2022-08-02,65.3000030517578,66.7900009155273,64.9899978637695,65.8399963378906,1722900,64.9823760986328
2022-08-03,66.629997253418,67.379997253418,65.5400009155273,67.1699981689453,2286700,66.295051574707
2022-08-04,65.5100021362305,68.370002746582,65.5100021362305,67.4599990844727,2425900,66.5812759399414
2022-08-05,69.7600021362305,75.9800033569336,69.75,74.3000030517578,4216800,73.3321762084961
2022-08-08,77.0100021362305,77.629997253418,74.9700012207031,75.8899993896484,3183600,74.9014663696289
2022-08-09,75.75,76.7699966430664,75.0199966430664,75.7200012207031,2945700,74.7336807250977
2022-08-10,76.0500030517578,77.1999969482422,75.5,77.120002746582,2134600,76.1154403686523
2022-08-11,77.120002746582,80.0599975585938,76.6800003051758,78.8300018310547,2540200,77.8031768798828
2022-08-12,79.6500015258789,81.6800003051758,79.0400009155273,81.5,2170800,80.5825271606445
2022-08-15,80.25,82.4300003051758,80.25,81.1999969482422,1980100,80.2859039306641
2022-08-16,81.0999984741211,82.1100006103516,80.9000015258789,81.4000015258789,1878800,80.4836578369141
2022-08-17,80.4199981689453,81.4499969482422,79.0999984741211,79.6999969482422,2502200,78.8027877807617
2022-08-18,79.4199981689453,82.1449966430664,79.4199981689453,81.5999984741211,1939600,80.6814041137695
2022-08-19,80.3099975585938,81.2799987792969,79.8499984741211,80.8399963378906,1704000,79.9299621582031
2022-08-22,80.75,80.75,79.5199966430664,79.6500015258789,1724600,78.7533569335938
2022-08-23,80.2699966430664,80.8899993896484,79.5999984741211,79.75,1065800,78.8522262573242
2022-08-24,79.6600036621094,80.8150024414062,79.3099975585938,80.370002746582,1430200,79.4652404785156
2022-08-25,80.0100021362305,82.8300018310547,79.7649993896484,82.7399978637695,1551700,81.8085632324219
2022-08-26,82.7399978637695,83.2300033569336,80.5999984741211,80.8300018310547,1641000,79.9200668334961
2022-08-29,79.6500015258789,81.9899978637695,79.1500015258789,81,1191200,80.0881576538086
2022-08-30,81.5800018310547,81.5800018310547,78.9800033569336,79.6900024414062,1802800,78.7929000854492
2022-08-31,80.2600021362305,82.3899993896484,79.5699996948242,81.5899963378906,3016500,80.6715087890625
2022-09-01,81.5899963378906,82.9400024414062,81.1600036621094,82.5199966430664,2421100,81.5910415649414
2022-09-02,82.5800018310547,83.6900024414062,80.9599990844727,81.0699996948242,2232200,80.1573715209961
2022-09-06,81.6999969482422,82.6999969482422,81.0800018310547,82.2600021362305,2013300,81.3339691162109
2022-09-07,82.5999984741211,84.4599990844727,81.6839981079102,82.9000015258789,1759100,81.9667739868164
2022-09-08,82.870002746582,85.9499969482422,82.870002746582,85.7900009155273,2184400,84.8242340087891
2022-09-09,86.5,87.8099975585938,85.4349975585938,87.5100021362305,1905300,86.5248794555664
2022-09-12,88.5599975585938,88.6600036621094,87.4599990844727,88.129997253418,1733800,87.1378784179688
2022-09-13,86.9000015258789,88.0299987792969,85.7699966430664,86.379997253418,1974200,85.407585144043
2022-09-14,86.379997253418,88.5299987792969,86.2600021362305,88.0500030517578,3600300,87.0587921142578
2022-09-15,87.879997253418,88.2600021362305,86.3099975585938,86.8000030517578,3631800,85.822868347168
2022-09-16,86.6100006103516,86.8600006103516,84.8929977416992,85.5699996948242,6245600,84.6067123413086
2022-09-19,85.4000015258789,89.6999969482422,85.25,89.3600006103516,4407400,88.3540496826172
2022-09-20,88.4100036621094,90.1800003051758,87.5599975585938,87.75,4626000,86.7621688842773
2022-09-21,88.7900009155273,90.0899963378906,87.2300033569336,87.2799987792969,2155100,86.2974624633789
2022-09-22,88,88,84.629997253418,85.379997253418,1863300,84.4188537597656
2022-09-23,83.7850036621094,84.3399963378906,82.1549987792969,83.8499984741211,2678800,82.9060668945312
2022-09-26,83.6699981689453,84.9499969482422,81.6500015258789,82.9199981689453,1973300,81.9865341186523
2022-09-27,83.6900024414062,85.4150009155273,83.0800018310547,83.9700012207031,1777800,83.0247192382812
2022-09-28,84.1100006103516,85.5299987792969,83.1800003051758,85.0199966430664,1564300,84.0629043579102
2022-09-29,85.0500030517578,86.2099990844727,82.0699996948242,83.0400009155273,1823700,82.1051940917969
2022-09-30,83.2799987792969,84.4499969482422,82.2200012207031,83.1900024414062,3267800,82.2535095214844
2022-10-03,85.0299987792969,86.9100036621094,83.870002746582,86.5899963378906,2026700,85.6152191162109
2022-10-04,88.3000030517578,89.4649963378906,87.1600036621094,89.3399963378906,1679100,88.3342666625977
2022-10-05,87.6800003051758,89.4700012207031,85.5899963378906,88.1699981689453,1766700,87.1774368286133
2022-10-06,88.2300033569336,89.9089965820312,85.9499969482422,86.2799987792969,1677300,85.3087158203125
2022-10-07,85.7099990844727,85.75,83.370002746582,84.3899993896484,2017200,83.4399871826172
2022-10-10,84.9499969482422,85.629997253418,83.9300003051758,84.7200012207031,982800,83.7662887573242
2022-10-11,84.4100036621094,85.3199996948242,82.5500030517578,82.879997253418,1534200,81.9469909667969
2022-10-12,83.1100006103516,83.5899963378906,81.6800003051758,82.1600036621094,1878400,81.2350997924805
2022-10-13,80.5599975585938,84.3199996948242,79.3000030517578,83.8199996948242,2746500,82.8764038085938
2022-10-14,84.2099990844727,84.7600021362305,80.7099990844727,81.2600021362305,1693300,80.3452377319336
2022-10-17,83.2200012207031,86.2900009155273,83.1399993896484,85.1900024414062,1678900,84.2309951782227
2022-10-18,86.5,87.4000015258789,84.5100021362305,86.5100021362305,1598900,85.5361251831055
2022-10-19,85.0899963378906,86.2300033569336,84.5599975585938,85.6900024414062,1325800,84.7253646850586
2022-10-20,86.370002746582,86.7300033569336,84.1800003051758,84.5599975585938,2076500,83.6080703735352
2022-10-21,84.6999969482422,87.4599990844727,83.6600036621094,87.2799987792969,1749200,86.2974624633789
2022-10-24,87.568000793457,87.7099990844727,85.5699996948242,87.5800018310547,1325000,86.5940780639648
2022-10-25,87.5,88.5599975585938,86.75,88.1500015258789,1647200,87.1576614379883
2022-10-26,89.6800003051758,89.6800003051758,87.3300018310547,88.7799987792969,1370100,87.7805709838867
2022-10-27,89.8050003051758,93.1399993896484,89.8050003051758,93.0400009155273,3345800,91.9926223754883
2022-10-28,92.8899993896484,95.2519989013672,91.8199996948242,93.75,1958000,92.6946182250977
2022-10-31,94.1399993896484,95.4199981689453,93.375,94.5400009155273,2276600,93.4757308959961
2022-11-01,95.2399978637695,96.2399978637695,94.004997253418,95.5199966430664,1467400,94.444694519043
2022-11-02,94.6800003051758,96.2900009155273,92.9800033569336,93.0899963378906,1966100,92.0420532226562
2022-11-03,92.1600036621094,95.4499969482422,92.1600036621094,94.4100036621094,1484400,93.3471984863281
2022-11-04,95.0899963378906,96.2099990844727,92.745002746582,94.3199996948242,1974300,93.2582015991211
2022-11-07,95.0599975585938,95.0599975585938,92.9599990844727,93.5,2120300,92.4474411010742
2022-11-08,89.5599975585938,93.1050033569336,86.0800018310547,87.5400009155273,4345400,86.5545349121094
2022-11-09,87,89.9199981689453,86.3300018310547,87.3499984741211,2241500,86.3666687011719
2022-11-10,90.5,95.8399963378906,88.1999969482422,95.1399993896484,4885600,94.0689849853516
2022-11-11,95.2900009155273,95.870002746582,91.6050033569336,92.3099975585938,3133200,91.2708282470703
2022-11-14,92,94.7200012207031,92,93.9199981689453,1997000,93.0047760009766
2022-11-15,94.5100021362305,94.75,92.6500015258789,93.5,2537200,92.5888671875
2022-11-16,94.3099975585938,94.5199966430664,91.2799987792969,91.6800003051758,1384600,90.7865982055664
2022-11-17,90.4300003051758,91.4599990844727,88.870002746582,90.0500030517578,1792500,89.172492980957
2022-11-18,90.120002746582,93.4400024414062,90.0260009765625,93.3000030517578,2515700,92.3908157348633
2022-11-21,94.0699996948242,94.2200012207031,92.7600021362305,93.3899993896484,1744800,92.4799423217773
2022-11-22,94.5599975585938,96.3600006103516,94.0899963378906,96.2699966430664,1567600,95.3318710327148
2022-11-23,96.0299987792969,97.8899993896484,94.4150009155273,96.620002746582,1135900,95.6784591674805
2022-11-25,96.5999984741211,97.4499969482422,96,97.1600036621094,631700,96.2132034301758
2022-11-28,96.0699996948242,96.5899963378906,94.379997253418,94.8099975585938,1590100,93.886100769043
2022-11-29,94.6900024414062,95.1100006103516,93.3199996948242,94.4300003051758,1436200,93.5098037719727
2022-11-30,94.1399993896484,96.9400024414062,93.7600021362305,96.120002746582,3361800,95.1833419799805
2022-12-01,97,97.7799987792969,93.879997253418,94.4700012207031,1748600,93.5494155883789
2022-12-02,92.9899978637695,93.4899978637695,91.0400009155273,92.0400009155273,1848700,91.1430969238281
2022-12-05,91.0100021362305,91.6100006103516,89.8000030517578,90.0599975585938,2397000,89.1823883056641
2022-12-06,89.8600006103516,90.879997253418,89.8000030517578,90.7799987792969,1237500,89.8953704833984
2022-12-07,90.879997253418,93.1999969482422,90.5899963378906,91.9700012207031,1237200,91.0737762451172
2022-12-08,92.3300018310547,92.9850006103516,90.9300003051758,91.4100036621094,1002400,90.5192413330078
2022-12-09,91.3600006103516,91.8600006103516,89.6900024414062,89.7200012207031,1384600,88.845703125
2022-12-12,89.9800033569336,90.9199981689453,89.0699996948242,90.879997253418,1554100,89.9943923950195
2022-12-13,91.9800033569336,92.7099990844727,90.3899993896484,90.8399963378906,1629900,89.9547805786133
2022-12-14,91.5400009155273,92.2900009155273,89.879997253418,90.8499984741211,2561600,89.9646911621094
2022-12-15,90.8099975585938,90.8499984741211,89.4300003051758,89.6999969482422,2245100,88.8258895874023
2022-12-16,88.1500015258789,88.5999984741211,85.9300003051758,88.1999969482422,3911700,87.3405151367188
2022-12-19,88.379997253418,88.6699981689453,87,87.7300033569336,1238100,86.8750991821289
2022-12-20,88,88.120002746582,87.125,87.5599975585938,1306600,86.7067489624023
2022-12-21,87.9899978637695,90.1699981689453,86.7099990844727,89.6500015258789,1409500,88.7763900756836
2022-12-22,89.129997253418,89.375,86.5299987792969,87.3300018310547,1548300,86.4789962768555
2022-12-23,87.5199966430664,88.2300033569336,87.129997253418,88.0400009155273,600700,87.1820755004883
2022-12-27,88.4400024414062,88.9100036621094,87.2699966430664,87.6399993896484,634400,86.7859725952148
2022-12-28,87.9499969482422,88.3399963378906,86.4199981689453,86.6100006103516,752000,85.7660140991211
2022-12-29,87.1600036621094,87.6900024414062,86.2799987792969,86.7699966430664,870800,85.924446105957
2022-12-30,86.5999984741211,86.5999984741211,85.120002746582,86.2099990844727,1343300,85.3699035644531
2023-01-03,86,86.120002746582,80.7900009155273,81.9100036621094,4030600,81.11181640625
2023-01-04,81.9499969482422,83.7399978637695,81.2900009155273,83.4100036621094,2612200,82.5971984863281
2023-01-05,82.9199981689453,83.9199981689453,81.8850021362305,82.4100036621094,1906300,81.6069412231445
2023-01-06,83.620002746582,85.1600036621094,83.0800018310547,83.5,1914100,82.6863174438477
2023-01-09,83.8499984741211,85.2099990844727,83.5800018310547,84,1301500,83.1814422607422
2023-01-10,83.4000015258789,83.4899978637695,81.5800018310547,83.0800018310547,1376700,82.2704162597656
2023-01-11,83,84.375,82.4400024414062,84.1100006103516,1696200,83.2903747558594
2023-01-12,83.879997253418,84.8000030517578,82.7699966430664,84.3399963378906,1496700,83.5181274414062
2023-01-13,83.8099975585938,85.7050018310547,83.4499969482422,85.1600036621094,1366200,84.3301391601562
2023-01-17,83.9300003051758,85.0199966430664,83,83.370002746582,2763600,82.5575866699219
2023-01-18,83.3199996948242,84.5100021362305,81.7699966430664,81.8499984741211,2084900,81.0523986816406
2023-01-19,81.5999984741211,81.7900009155273,80.754997253418,80.8399963378906,1635500,80.0522308349609
2023-01-20,81.120002746582,83.0999984741211,80.4499969482422,83,1795100,82.1911849975586
2023-01-23,82.9300003051758,84.2900009155273,82.5579986572266,84.1399993896484,1596200,83.3200759887695
2023-01-24,84,84.2300033569336,82.9800033569336,83.9100036621094,1176000,83.0923156738281
2023-01-25,83.4199981689453,83.5599975585938,82.4899978637695,83.4000015258789,1535200,82.587287902832
2023-01-26,83.629997253418,86.0699996948242,83.2799987792969,85.879997253418,2161100,85.0431137084961
2023-01-27,85.879997253418,86.6600036621094,84.8399963378906,86.5800018310547,1455100,85.7363052368164
2023-01-30,85.9199981689453,86.8499984741211,82.25,82.4000015258789,3045800,81.5970306396484
2023-01-31,82.879997253418,85.5,82.379997253418,85.3600006103516,2509000,84.528190612793
2023-02-01,85.4550018310547,85.870002746582,82.875,85.4100036621094,2623400,84.5777130126953
2023-02-02,85.4800033569336,86.6800003051758,83.754997253418,85.3300018310547,2389600,84.4984893798828
2023-02-03,84.379997253418,85.1600036621094,83.0500030517578,83.1999969482422,1807200,82.3892364501953
2023-02-06,83.0100021362305,83.8499984741211,82.5100021362305,83.2600021362305,1502000,82.4486618041992
2023-02-07,83.3300018310547,86.2699966430664,82.3300018310547,85.9300003051758,2032900,85.0926361083984
2023-02-08,84.75,85,84.1399993896484,84.3399963378906,2005900,83.5181274414062
2023-02-09,84.9300003051758,85.4599990844727,83.9300003051758,84.4199981689453,1975000,83.5973434448242
2023-02-10,84.2099990844727,87,84.1699981689453,86.8099975585938,1350300,85.9640502929688
2023-02-13,86.8899993896484,87.3000030517578,85.9400024414062,86.3899993896484,1173500,85.5481491088867
2023-02-14,85.9199981689453,87.6019973754883,85.1500015258789,86.0599975585938,2383100,85.2213592529297
2023-02-15,84.5,86.4850006103516,84.3600006103516,86.0100021362305,2030600,85.1718597412109
2023-02-16,85,87.9199981689453,84.9250030517578,85.629997253418,3037600,84.7955551147461
2023-02-17,85.1999969482422,86.0400009155273,81.9000015258789,84.5500030517578,3570700,83.7260818481445
2023-02-21,81.6100006103516,83.0100021362305,79.9000015258789,80.370002746582,5056000,79.5868225097656
2023-02-22,79.3099975585938,79.3099975585938,76.4000015258789,77.8000030517578,3341000,77.041862487793
2023-02-23,78,79.4449996948242,78,79.2200012207031,1584900,78.4480209350586
2023-02-24,77.7300033569336,79.4100036621094,77.4800033569336,79.2699966430664,1529100,78.7779541015625
2023-02-27,79.4199981689453,80.0999984741211,77.995002746582,78.370002746582,1326200,77.8835525512695
2023-02-28,77.8099975585938,77.9899978637695,74.4000015258789,74.8899993896484,3584800,74.4251480102539
2023-03-01,74.129997253418,75.3899993896484,72.8300018310547,74.3499984741211,2594400,73.8884963989258
2023-03-02,74.129997253418,76.7300033569336,74,76.1800003051758,1949900,75.707145690918
2023-03-03,76.2300033569336,79.1999969482422,76,78.9800033569336,2304600,78.4897689819336
2023-03-06,78.3600006103516,78.879997253418,77.3499984741211,78.8000030517578,2295000,78.3108825683594
2023-03-07,79.0699996948242,79.0699996948242,77.3199996948242,77.9000015258789,2203900,77.4164657592773
2023-03-08,77.75,78.4499969482422,77.0999984741211,78.0699996948242,1261600,77.5854110717773
