"Fecha","CPT.Open","CPT.High","CPT.Low","CPT.Close","CPT.Volume","CPT.Adjusted"
2013-12-12,57.7700004577637,57.9199981689453,57.1100006103516,57.2299995422363,659200,38.7127532958984
2013-12-13,56.7999992370605,57.5099983215332,56.5,56.7999992370605,458900,38.8495445251465
2013-12-16,56.7599983215332,56.9599990844727,56.5699996948242,56.7900009155273,573100,38.8427047729492
2013-12-17,56.9700012207031,57.4799995422363,56.5800018310547,57.4099998474121,813000,39.2667694091797
2013-12-18,57.3800010681152,58.3899993896484,56.5900001525879,58.0499992370605,681200,39.704517364502
2013-12-19,57.8699989318848,57.9099998474121,56.4300003051758,56.7900009155273,723500,38.8427047729492
2013-12-20,56.4099998474121,56.9900016784668,56.0900001525879,56.8800010681152,780100,38.9042663574219
2013-12-23,57.0800018310547,57.5699996948242,56.8300018310547,57.060001373291,389100,39.0273857116699
2013-12-24,57.1399993896484,57.6699981689453,57.1300010681152,57.4599990844727,128100,39.3009643554688
2013-12-26,57.5200004577637,58.0499992370605,57.310001373291,57.4599990844727,260500,39.3009643554688
2013-12-27,57.4599990844727,57.8400001525879,57,57.7599983215332,269500,39.5061492919922
2013-12-30,57.75,58.2400016784668,57.6800003051758,57.9099998474121,315500,39.6087532043457
2013-12-31,57.8499984741211,58.1699981689453,56.7999992370605,56.8800010681152,773200,38.9042663574219
2014-01-02,56.8800010681152,58.0299987792969,56.8800010681152,57.6399993896484,678500,39.4240837097168
2014-01-03,57.75,58.6800003051758,57.5,58.5299987792969,323200,40.0328178405762
2014-01-06,58.5699996948242,59.7000007629395,58.189998626709,59.6100006103516,669400,40.7714996337891
2014-01-07,59.5400009155273,59.7400016784668,58.9000015258789,58.9199981689453,703700,40.2995681762695
2014-01-08,58.9300003051758,59.1699981689453,58.3499984741211,58.8499984741211,462100,40.2516860961914
2014-01-09,59.0400009155273,59.2000007629395,58.25,58.9799995422363,419200,40.3406066894531
2014-01-10,58.1199989318848,59.4199981689453,57.9599990844727,59.3600006103516,896700,40.600513458252
2014-01-13,59.1699981689453,59.5900001525879,58.5999984741211,58.8499984741211,676500,40.2516860961914
2014-01-14,59.1599998474121,59.810001373291,58.9900016784668,59.439998626709,321800,40.6552314758301
2014-01-15,59.5699996948242,60.4799995422363,59.3199996948242,60.1699981689453,472400,41.1545257568359
2014-01-16,60.1599998474121,60.5999984741211,60.1500015258789,60.2799987792969,701100,41.2297706604004
2014-01-17,60.2000007629395,60.4500007629395,60.0099983215332,60.3300018310547,541100,41.2639579772949
2014-01-21,60.7400016784668,61.1300010681152,60.4199981689453,60.9000015258789,568200,41.6538238525391
2014-01-22,60.9900016784668,61.4199981689453,60.6699981689453,61.0400009155273,870500,41.7495880126953
2014-01-23,60.7299995422363,61.4099998474121,60.1500015258789,60.5,623500,41.3802299499512
2014-01-24,60.4700012207031,60.6199989318848,59.9000015258789,60.0400009155273,407900,41.0656127929688
2014-01-27,59.7700004577637,60.1599998474121,59.25,59.4099998474121,486800,40.6347122192383
2014-01-28,59.5400009155273,60.3300018310547,59.5400009155273,60.2000007629395,666400,41.175048828125
2014-01-29,59.9599990844727,60.6399993896484,59.9599990844727,60.3499984741211,493100,41.2776489257812
2014-01-30,60.6699981689453,61.9900016784668,60.5,61.4099998474121,861600,42.0026550292969
2014-01-31,61.2400016784668,62.439998626709,60.3699989318848,61.8199996948242,1115700,42.2830772399902
2014-02-03,61.8199996948242,61.9300003051758,61.0400009155273,61.3600006103516,1306800,41.9684600830078
2014-02-04,61.5900001525879,62.8499984741211,61.0900001525879,62.7099990844727,1096000,42.8918228149414
2014-02-05,62.6399993896484,63.5200004577637,62.3199996948242,63.5099983215332,1063700,43.4389953613281
2014-02-06,64.0400009155273,64.8099975585938,63.810001373291,64.75,967700,44.2871170043945
2014-02-07,64.9700012207031,65.629997253418,64.7600021362305,65.5800018310547,992700,44.8548240661621
2014-02-10,65.6500015258789,66.5400009155273,65.379997253418,66.370002746582,631200,45.395149230957
2014-02-11,66.2399978637695,67.2399978637695,66.0500030517578,66.4599990844727,770000,45.4566993713379
2014-02-12,66.4599990844727,66.7600021362305,65.3899993896484,65.5,2015200,44.8000984191895
2014-02-13,65.0500030517578,65.629997253418,64.9800033569336,65.2900009155273,1130900,44.6564521789551
2014-02-14,65.0699996948242,65.4000015258789,64.8499984741211,65.0100021362305,574400,44.4649543762207
2014-02-18,64.9899978637695,65.4400024414062,64.6399993896484,65.3499984741211,852000,44.6974906921387
2014-02-19,64.9800033569336,66.0899963378906,64.9199981689453,65.3000030517578,732100,44.6633033752441
2014-02-20,65.2799987792969,65.6999969482422,64.9599990844727,65.2600021362305,614900,44.6359405517578
2014-02-21,65.370002746582,65.7300033569336,64.7900009155273,65.4300003051758,902400,44.7522201538086
2014-02-24,65.2600021362305,65.9800033569336,65.2099990844727,65.2699966430664,715300,44.6427841186523
2014-02-25,65.3099975585938,66.1900024414062,65.1500015258789,65.8499984741211,480900,45.0394821166992
2014-02-26,66.1600036621094,66.5999984741211,65.8300018310547,66.1399993896484,718900,45.2378387451172
2014-02-27,65.9400024414062,66.1999969482422,65.3000030517578,65.5800018310547,475800,44.8548240661621
2014-02-28,65.5199966430664,67.0599975585938,65.3399963378906,66.6999969482422,1100200,45.6208610534668
2014-03-03,66.4400024414062,66.9599990844727,66.2799987792969,66.5,424200,45.484058380127
2014-03-04,67.0800018310547,67.4499969482422,66.6999969482422,67,562400,45.8260498046875
2014-03-05,67.1900024414062,67.4800033569336,66.4100036621094,66.9199981689453,420000,45.7713470458984
2014-03-06,66.9400024414062,67.1600036621094,65.870002746582,66.3899993896484,672200,45.4088401794434
2014-03-07,66.3300018310547,66.6100006103516,65.5999984741211,66.5100021362305,425300,45.490909576416
2014-03-10,66.3600006103516,66.5,65.5400009155273,65.7099990844727,604300,44.943733215332
2014-03-11,65.8300018310547,66.2900009155273,65.5400009155273,66.2399978637695,470800,45.306224822998
2014-03-12,66.1500015258789,66.5299987792969,65.9100036621094,66.3300018310547,556600,45.3677825927734
2014-03-13,66.4100036621094,66.6399993896484,65.6500015258789,66.4100036621094,369500,45.4225120544434
2014-03-14,66.4199981689453,67.25,66.4199981689453,66.9100036621094,322700,45.7644920349121
2014-03-17,66.9800033569336,67.4899978637695,66.6800003051758,67.2600021362305,419600,46.0038909912109
2014-03-18,67.3000030517578,67.5999984741211,66.8199996948242,67.4499969482422,627500,46.1338310241699
2014-03-19,67.4800033569336,68.0100021362305,65.6600036621094,65.9199981689453,657700,45.0873603820801
2014-03-20,65.9700012207031,66.8600006103516,65.5699996948242,66.8399963378906,759600,45.7166137695312
2014-03-21,66.9599990844727,67.6900024414062,66.5299987792969,66.7699966430664,1016800,45.6687278747559
2014-03-24,67.0999984741211,67.2300033569336,65.9800033569336,66.6800003051758,296500,45.6071662902832
2014-03-25,66.9700012207031,67.8000030517578,66.8600006103516,67.5899963378906,373400,46.2295837402344
2014-03-26,67.9400024414062,67.9400024414062,66.4199981689453,66.4700012207031,384100,45.4635543823242
2014-03-27,65.6999969482422,66.5999984741211,65.4499969482422,66.5500030517578,286400,45.9747581481934
2014-03-28,66.8399963378906,67.0500030517578,66.2399978637695,66.4899978637695,461700,45.9333114624023
2014-03-31,66.6500015258789,67.6500015258789,66.1100006103516,67.3399963378906,390700,46.5205192565918
2014-04-01,67.3300018310547,67.3899993896484,66.4899978637695,66.9700012207031,440200,46.2649078369141
2014-04-02,67.0299987792969,67.4599990844727,66.6900024414062,67.4100036621094,433400,46.5688743591309
2014-04-03,67.5500030517578,67.7300033569336,66.5899963378906,66.6900024414062,490300,46.0714645385742
2014-04-04,66.9599990844727,67.6800003051758,66.629997253418,67.5699996948242,520100,46.6794013977051
2014-04-07,67.6800003051758,68.5999984741211,67.629997253418,68.1100006103516,680000,47.0524559020996
2014-04-08,67.9700012207031,68.6900024414062,67.7099990844727,68.5400009155273,343200,47.3495216369629
2014-04-09,68.5500030517578,68.9100036621094,68.0899963378906,68.3399963378906,323300,47.2113456726074
2014-04-10,68.4100036621094,68.8499984741211,67.3600006103516,67.5999984741211,448400,46.7001419067383
2014-04-11,67.2799987792969,67.9300003051758,66.8899993896484,67.0500030517578,424800,46.320182800293
2014-04-14,67.2200012207031,67.7699966430664,66.7699966430664,67.1100006103516,409600,46.3616333007812
2014-04-15,67.1900024414062,68.1500015258789,67.0100021362305,67.7300033569336,432700,46.7899360656738
2014-04-16,68.0199966430664,68.3899993896484,67.6500015258789,68.2099990844727,330600,47.1215438842773
2014-04-17,68.0400009155273,68.1800003051758,67.1800003051758,67.8300018310547,400500,46.859016418457
2014-04-21,67.8499984741211,68.3000030517578,67.5199966430664,68.2699966430664,323400,47.1629753112793
2014-04-22,68.3000030517578,68.4800033569336,67.4800033569336,68.25,273700,47.1491622924805
2014-04-23,68.25,68.2699966430664,67.3399963378906,67.6100006103516,561200,46.7070426940918
2014-04-24,67.9199981689453,68.2699966430664,67.4100036621094,68.2399978637695,350700,47.1422576904297
2014-04-25,68.2399978637695,68.6699981689453,68.120002746582,68.4899978637695,264700,47.3149642944336
2014-04-28,68.75,69.1900024414062,68.4499969482422,69.0299987792969,351600,47.6880187988281
2014-04-29,69.2399978637695,69.5699996948242,68.1500015258789,68.5999984741211,543400,47.3909454345703
2014-04-30,68.620002746582,68.7799987792969,67.9000015258789,68.4899978637695,632800,47.3149642944336
2014-05-01,68.5500030517578,68.8499984741211,67.8899993896484,68.6399993896484,633400,47.4186019897461
2014-05-02,68.4899978637695,69.5299987792969,68.1699981689453,69.4700012207031,665600,47.9919891357422
2014-05-05,69.2799987792969,69.8199996948242,69.1500015258789,69.7300033569336,447300,48.1715965270996
2014-05-06,69.6999969482422,69.8300018310547,69.2099990844727,69.6500015258789,600200,48.1163291931152
2014-05-07,69.7699966430664,71.3000030517578,69.7699966430664,71.0699996948242,676100,49.0973129272461
2014-05-08,71.1800003051758,71.5299987792969,70.9000015258789,71.2300033569336,481200,49.2078514099121
2014-05-09,71.2200012207031,71.4800033569336,70.7799987792969,71.2799987792969,942300,49.2423973083496
2014-05-12,71.4599990844727,71.7600021362305,70.9599990844727,71.0199966430664,430300,49.0627555847168
2014-05-13,70.9300003051758,71.6999969482422,70.4700012207031,70.6100006103516,376600,48.7795372009277
2014-05-14,70.7200012207031,71.0800018310547,70.2699966430664,70.6600036621094,382100,48.8140754699707
2014-05-15,70.5800018310547,70.8000030517578,69.75,70.1800003051758,515300,48.4824676513672
2014-05-16,70.120002746582,70.5699996948242,69.9700012207031,70.5400009155273,650300,48.7311706542969
2014-05-19,70.4899978637695,70.8000030517578,70.25,70.4000015258789,622400,48.6344604492188
2014-05-20,70.4000015258789,71.0100021362305,70.25,70.5699996948242,540400,48.7518997192383
2014-05-21,70.6100006103516,71.0100021362305,69.5199966430664,69.5599975585938,535600,48.0541496276855
2014-05-22,69.5199966430664,69.8600006103516,69.1600036621094,69.1999969482422,472900,47.8054504394531
2014-05-23,69.379997253418,69.629997253418,69.1100006103516,69.370002746582,355300,47.9228973388672
2014-05-27,69.7200012207031,70.1500015258789,69.5,69.9800033569336,669500,48.3442993164062
2014-05-28,69.8199996948242,69.9899978637695,69.3499984741211,69.7799987792969,584900,48.2061424255371
2014-05-29,69.9300003051758,70.0299987792969,69.5999984741211,69.9000015258789,271300,48.2890319824219
2014-05-30,69.9599990844727,70.4499969482422,69.8099975585938,70.2399978637695,612900,48.5239334106445
2014-06-02,70.4300003051758,70.8199996948242,70.1399993896484,70.5899963378906,450400,48.7657089233398
2014-06-03,70.4499969482422,70.7799987792969,70.3399963378906,70.7399978637695,363600,48.8693389892578
2014-06-04,70.629997253418,71.1399993896484,70.3899993896484,70.9499969482422,293600,49.014404296875
2014-06-05,71.0999984741211,72.1399993896484,70.7200012207031,72.0800018310547,331400,49.7950668334961
2014-06-06,72.2900009155273,72.3000030517578,71.1100006103516,71.3199996948242,277800,49.27001953125
2014-06-09,71.2099990844727,71.6800003051758,69.9499969482422,70.3399963378906,453000,48.5930061340332
2014-06-10,70.129997253418,70.3399963378906,69.4199981689453,70.0100021362305,465500,48.3650321960449
2014-06-11,69.8499984741211,70.0299987792969,69.0999984741211,69.6900024414062,717100,48.1439666748047
2014-06-12,69.7900009155273,70.2399978637695,69.25,70.0500030517578,434100,48.3926811218262
2014-06-13,70.0699996948242,70.4199981689453,69.5,70.2900009155273,259300,48.5584831237793
2014-06-16,70.2399978637695,70.5999984741211,69.5,69.6600036621094,209600,48.1232414245605
2014-06-17,69.6999969482422,70.3099975585938,69.4400024414062,69.8399963378906,486800,48.2476043701172
2014-06-18,69.5400009155273,70.2699966430664,69.3000030517578,70.0999984741211,346400,48.4272079467773
2014-06-19,70.1699981689453,70.4400024414062,69.9000015258789,70.4300003051758,371900,48.6551971435547
2014-06-20,70.4800033569336,70.5699996948242,69.8199996948242,70.3600006103516,835800,48.6068267822266
2014-06-23,70.4599990844727,70.5999984741211,70.0800018310547,70.2399978637695,359500,48.5239334106445
2014-06-24,70.2600021362305,70.5699996948242,70.0599975585938,70.4599990844727,322000,48.6759033203125
2014-06-25,70.5100021362305,70.9499969482422,70.3399963378906,70.870002746582,326000,48.9591522216797
2014-06-26,70.25,70.3000030517578,69.7900009155273,70.0199966430664,221600,48.8266525268555
2014-06-27,69.9800033569336,70.9000015258789,69.870002746582,70.9000015258789,432000,49.4403076171875
2014-06-30,70.9400024414062,71.1500015258789,70.5,71.1500015258789,657500,49.6146202087402
2014-07-01,71.1699981689453,71.4899978637695,70.6500015258789,71.3499984741211,474500,49.7541122436523
2014-07-02,71.129997253418,71.1600036621094,70.5800018310547,71.0500030517578,374800,49.5448951721191
2014-07-03,70.9700012207031,70.9700012207031,70.3399963378906,70.620002746582,165200,49.2450523376465
2014-07-07,70.620002746582,70.9899978637695,70.5100021362305,70.8300018310547,219400,49.3914756774902
2014-07-08,70.6800003051758,71.6399993896484,70.6800003051758,71.3000030517578,393500,49.7192344665527
2014-07-09,71.5800018310547,71.6699981689453,70.9199981689453,71.4700012207031,266100,49.8377876281738
2014-07-10,70.9800033569336,71.9700012207031,70.9800033569336,71.6500015258789,345400,49.9632949829102
2014-07-11,71.6999969482422,72.0500030517578,71.3300018310547,71.9700012207031,237100,50.1864356994629
2014-07-14,71.9499969482422,72.1699981689453,71.5400009155273,72.1500015258789,323900,50.311954498291
2014-07-15,72.2699966430664,72.6699981689453,71.9800033569336,72.5100021362305,431200,50.5629997253418
2014-07-16,72.5599975585938,72.9199981689453,72.1600036621094,72.6699981689453,453800,50.6745567321777
2014-07-17,72.4899978637695,72.7900009155273,72.3499984741211,72.4400024414062,265900,50.5141868591309
2014-07-18,72.6699981689453,73.3600006103516,72.5800018310547,73.1500015258789,408100,51.0092887878418
2014-07-21,73.1699981689453,73.2300033569336,72.75,73.0299987792969,345000,50.9256172180176
2014-07-22,73.1800003051758,73.5599975585938,73.0400009155273,73.1500015258789,369200,51.0092887878418
2014-07-23,73.3199996948242,73.6399993896484,73.1800003051758,73.5699996948242,233100,51.3021545410156
2014-07-24,73.5800018310547,73.8499984741211,73.4000015258789,73.6699981689453,398600,51.3718910217285
2014-07-25,73.5,73.6399993896484,72.7699966430664,73.0199966430664,332100,50.9186325073242
2014-07-28,73,73.9499969482422,72.8899993896484,73.9000015258789,306000,51.532283782959
2014-07-29,73.8099975585938,74.0500030517578,73.3300018310547,73.620002746582,477200,51.3370170593262
2014-07-30,73.5299987792969,74.120002746582,73.4899978637695,73.9199981689453,527600,51.5462265014648
2014-07-31,73.4599990844727,73.5400009155273,72.3499984741211,72.3600006103516,865300,50.4583930969238
2014-08-01,72.5599975585938,73.1500015258789,71,72.4800033569336,1051600,50.5420761108398
2014-08-04,72.6999969482422,73.4700012207031,71.8300018310547,73.2699966430664,392300,51.0929679870605
2014-08-05,73.2200012207031,73.6500015258789,72.6399993896484,72.870002746582,452300,50.8140258789062
2014-08-06,72.7300033569336,72.9300003051758,72.1500015258789,72.1800003051758,320300,50.3328819274902
2014-08-07,72.5299987792969,72.8199996948242,72.0699996948242,72.3899993896484,311500,50.4793243408203
2014-08-08,72.6399993896484,73.0599975585938,72.1399993896484,72.9499969482422,505200,50.869815826416
2014-08-11,73.0899963378906,73.6500015258789,72.9700012207031,73.370002746582,407400,51.1627044677734
2014-08-12,73.3000030517578,73.7600021362305,73.3000030517578,73.4800033569336,442100,51.2393989562988
2014-08-13,73.7600021362305,74.7399978637695,73.7300033569336,74.4700012207031,516400,51.9297523498535
2014-08-14,74.5,74.5699996948242,73.7799987792969,73.9599990844727,396200,51.5741233825684
2014-08-15,74.0699996948242,74.2300033569336,73.629997253418,73.8499984741211,368700,51.4974174499512
2014-08-18,74.2699966430664,74.6999969482422,74.129997253418,74.6900024414062,352400,52.0831756591797
2014-08-19,74.9400024414062,74.9400024414062,74.3399963378906,74.7399978637695,409800,52.1180305480957
2014-08-20,74.6999969482422,75.129997253418,74.1900024414062,75.0400009155273,533200,52.3272132873535
2014-08-21,75.2200012207031,75.4599990844727,74.5899963378906,74.6800003051758,323600,52.0761871337891
2014-08-22,74.629997253418,74.7200012207031,73.6600036621094,74.0100021362305,270000,51.6089897155762
2014-08-25,74.5299987792969,74.5299987792969,73.8099975585938,74.0599975585938,337600,51.6438484191895
2014-08-26,74.2300033569336,74.4400024414062,74.0699996948242,74.3099975585938,229900,51.8181762695312
2014-08-27,74.5500030517578,74.6600036621094,73.870002746582,74.1500015258789,304900,51.706615447998
2014-08-28,74.120002746582,74.3000030517578,73.6999969482422,74.0699996948242,330100,51.650821685791
2014-08-29,74.3499984741211,75.0999984741211,74.1900024414062,74.8399963378906,459700,52.1877708435059
2014-09-02,75.0699996948242,75.2900009155273,74.7900009155273,75.0400009155273,502500,52.3272132873535
2014-09-03,75.2799987792969,75.5299987792969,74.9899978637695,75.4100036621094,436200,52.5852394104004
2014-09-04,75.1399993896484,75.6699981689453,74.5400009155273,74.8399963378906,380700,52.1877708435059
2014-09-05,75.0199966430664,75.5500030517578,74.8300018310547,75.5100021362305,509500,52.6549491882324
2014-09-08,75.5800018310547,75.8399963378906,75.3000030517578,75.4899978637695,292600,52.6410064697266
2014-09-09,75.4800033569336,75.5800018310547,74.879997253418,75.0599975585938,347900,52.3411827087402
2014-09-10,74.8600006103516,74.8600006103516,72.8899993896484,73.0699996948242,658500,50.9534797668457
2014-09-11,72.9599990844727,73.4800033569336,72.7099990844727,73.0800018310547,279900,50.9604682922363
2014-09-12,72.879997253418,72.879997253418,70.5100021362305,71.120002746582,582600,49.5937156677246
2014-09-15,70.25,70.8499984741211,69.6500015258789,69.6800003051758,1171700,48.5895690917969
2014-09-16,69.5100021362305,70.1699981689453,69.4599990844727,69.8300018310547,897500,48.694164276123
2014-09-17,70.0999984741211,70.6900024414062,69.5199966430664,69.8300018310547,747300,48.694164276123
2014-09-18,69.9199981689453,70.1699981689453,68.7799987792969,68.8000030517578,675700,47.9759101867676
2014-09-19,69.0599975585938,69.4199981689453,68.6500015258789,69.0800018310547,937200,48.1711616516113
2014-09-22,69.0599975585938,69.2399978637695,68.5800018310547,68.6800003051758,609500,47.8922424316406
2014-09-23,68.6500015258789,69.0299987792969,68.3399963378906,68.3499984741211,729900,47.6621246337891
2014-09-24,68.4000015258789,69.129997253418,67.9300003051758,67.9599990844727,840700,47.3901557922363
2014-09-25,67.9499969482422,68.0400009155273,67.2099990844727,67.8300018310547,770400,47.2995223999023
2014-09-26,67.2099990844727,68.3000030517578,66.6600036621094,68.2300033569336,741300,48.0459442138672
2014-09-29,67.8300018310547,68.3499984741211,67.3199996948242,68.3399963378906,707100,48.1233978271484
2014-09-30,68.3099975585938,68.8099975585938,67.7799987792969,68.5299987792969,953100,48.2572021484375
2014-10-01,68.4000015258789,69.0699996948242,68.3600006103516,68.6500015258789,1109200,48.3417015075684
2014-10-02,68.5500030517578,69.0699996948242,68.1999969482422,68.6600036621094,570700,48.3487434387207
2014-10-03,69.0299987792969,69.0500030517578,68.4499969482422,68.4700012207031,805400,48.2149505615234
2014-10-06,68.5599975585938,68.9599990844727,68.3600006103516,68.6900024414062,631000,48.3698539733887
2014-10-07,68.5400009155273,69.2900009155273,68.3199996948242,68.6600036621094,988800,48.3487434387207
2014-10-08,68.7900009155273,70.370002746582,68.6900024414062,70.3099975585938,890400,49.5106163024902
2014-10-09,70.3000030517578,71.1999969482422,70.1100006103516,70.3899993896484,552800,49.5669631958008
2014-10-10,70.120002746582,71.120002746582,70.120002746582,70.3300018310547,755300,49.524730682373
2014-10-13,70.4000015258789,70.9100036621094,70.0800018310547,70.5400009155273,881200,49.6725845336914
2014-10-14,70.7099990844727,72.2200012207031,70.7099990844727,71.9499969482422,630900,50.6654777526855
2014-10-15,71.4100036621094,72.5100021362305,71.129997253418,71.6699981689453,802400,50.4683113098145
2014-10-16,71.3499984741211,71.7699966430664,70.4400024414062,71.4599990844727,821300,50.320442199707
2014-10-17,72.1999969482422,72.1999969482422,70.5599975585938,71.129997253418,612800,50.0880546569824
2014-10-20,71.0800018310547,72.6999969482422,71.0800018310547,72.6800003051758,618600,51.1795425415039
2014-10-21,72.9599990844727,73.4800033569336,72.2900009155273,73.4700012207031,587900,51.7358322143555
2014-10-22,73.6399993896484,74.129997253418,73.1500015258789,73.6999969482422,393600,51.8977966308594
2014-10-23,74.1699981689453,74.8199996948242,73.8399963378906,74.5800018310547,698200,52.5174713134766
2014-10-24,74.5500030517578,74.8499984741211,73.5299987792969,73.9800033569336,309800,52.0949592590332
2014-10-27,74.0100021362305,74.6900024414062,74.0100021362305,74.6800003051758,553500,52.5878753662109
2014-10-28,74.6500015258789,74.9599990844727,74.1900024414062,74.9300003051758,439500,52.7639312744141
2014-10-29,74.8499984741211,75.4100036621094,74.5299987792969,75.2399978637695,718600,52.9822273254395
2014-10-30,74.9800033569336,75.6699981689453,74.5999984741211,75.6699981689453,603200,53.2850074768066
2014-10-31,76.1900024414062,77.0299987792969,75.4700012207031,76.6699981689453,918600,53.989185333252
2014-11-03,76.9400024414062,77.9000015258789,76.8000030517578,77.870002746582,688500,54.8341979980469
2014-11-04,77.5599975585938,77.879997253418,76.379997253418,77.3300018310547,676800,54.4539375305176
2014-11-05,77.6699981689453,77.6699981689453,76.25,76.8000030517578,506300,54.0807189941406
2014-11-06,76.8899993896484,76.9800033569336,75.7900009155273,75.9199981689453,518600,53.4610557556152
2014-11-07,75.9899978637695,76,75.4000015258789,75.5500030517578,686300,53.200496673584
2014-11-10,75.5699996948242,76.7699966430664,75.4599990844727,76.75,647100,54.0455360412598
2014-11-11,76.6600036621094,76.6600036621094,75.9100036621094,76.1800003051758,368800,53.6441421508789
2014-11-12,76.1800003051758,76.1900024414062,75.3199996948242,75.5599975585938,527300,53.2075576782227
2014-11-13,75.8199996948242,76.3099975585938,75.4400024414062,76,711300,53.5173873901367
2014-11-14,76.0599975585938,76.2600021362305,74.7699966430664,74.9300003051758,521500,52.7639312744141
2014-11-17,74.9300003051758,75.6600036621094,74.5899963378906,75.4100036621094,681300,53.101936340332
2014-11-18,75.5400009155273,75.8199996948242,75.120002746582,75.5599975585938,584200,53.2075576782227
2014-11-19,75.2699966430664,75.7200012207031,74.5400009155273,74.6999969482422,453200,52.6019515991211
2014-11-20,74.7200012207031,75.0100021362305,74.3199996948242,75.0100021362305,513200,52.8202705383301
2014-11-21,75.4599990844727,75.6800003051758,74.9300003051758,75.6800003051758,528800,53.2920532226562
2014-11-24,75.9000015258789,76.1800003051758,75.7300033569336,76.0800018310547,627800,53.5737266540527
2014-11-25,76.2699966430664,76.4499969482422,75.6900024414062,76.1600036621094,545300,53.6300582885742
2014-11-26,76.2900009155273,77.0299987792969,76.2900009155273,76.7799987792969,398200,54.0666351318359
2014-11-28,76.8199996948242,77.4899978637695,76.4700012207031,76.6800003051758,310200,53.9962387084961
2014-12-01,76.5,76.6600036621094,73.620002746582,73.879997253418,1916400,52.0245361328125
2014-12-02,73.6900024414062,74.1500015258789,73.1999969482422,73.7200012207031,858300,51.9118728637695
2014-12-03,73.9000015258789,73.9199981689453,72.8499984741211,73,1052000,51.4048500061035
2014-12-04,72.9800033569336,74.4599990844727,72.8000030517578,74.4100036621094,1199300,52.3977432250977
2014-12-05,73.8199996948242,74.5599975585938,73.379997253418,74.5100021362305,920400,52.4681663513184
2014-12-08,74.4100036621094,75.7200012207031,74.4100036621094,74.8399963378906,750400,52.7005500793457
2014-12-09,74.4599990844727,75.0999984741211,74.3899993896484,74.6999969482422,464000,52.6019515991211
2014-12-10,74.7399978637695,75.4700012207031,74.3399963378906,74.8399963378906,753200,52.7005500793457
2014-12-11,75.1500015258789,75.3199996948242,74.2900009155273,74.2900009155273,451200,52.3132591247559
2014-12-12,74.3499984741211,74.3499984741211,73.0699996948242,73.1399993896484,1074000,51.5034446716309
2014-12-15,72.9800033569336,73.25,72.0299987792969,72.4000015258789,909100,51.4466094970703
2014-12-16,72.2799987792969,73.5199966430664,71.7900009155273,73.0500030517578,1110100,51.9084930419922
