"Fecha","ED.Open","ED.High","ED.Low","ED.Close","ED.Volume","ED.Adjusted"
2014-01-15,53.8800010681152,54.0999984741211,53.7299995422363,53.8300018310547,1477300,37.2832679748535
2014-01-16,53.8199996948242,53.939998626709,53.5400009155273,53.939998626709,1828900,37.3594398498535
2014-01-17,54.2099990844727,54.2200012207031,53.8800010681152,53.9599990844727,2127800,37.373291015625
2014-01-21,54,54.4000015258789,54,54.3899993896484,2159900,37.6711120605469
2014-01-22,54.4300003051758,54.6199989318848,54.0900001525879,54.1599998474121,1733900,37.5118217468262
2014-01-23,53.9700012207031,54.1500015258789,53.689998626709,53.939998626709,2407500,37.3594398498535
2014-01-24,53.8400001525879,54.4500007629395,53.5999984741211,53.6500015258789,2614400,37.1585960388184
2014-01-27,53.9700012207031,53.9700012207031,53.3499984741211,53.4099998474121,2905400,36.9923667907715
2014-01-28,53.5,53.5999984741211,53.0999984741211,53.1300010681152,2444400,36.7984352111816
2014-01-29,53.0800018310547,53.5099983215332,53.0099983215332,53.25,2292600,36.8815422058105
2014-01-30,53.5699996948242,53.9900016784668,53.3400001525879,53.9000015258789,1504900,37.3317451477051
2014-01-31,53.4799995422363,54.5,53.3899993896484,54.4099998474121,3256400,37.6849746704102
2014-02-03,54.4500007629395,55.2200012207031,53.6199989318848,53.7400016784668,3375400,37.2209243774414
2014-02-04,53.7999992370605,53.9500007629395,53.25,53.5900001525879,2278100,37.1170310974121
2014-02-05,53.4199981689453,53.5900001525879,53.25,53.3899993896484,2475300,36.9784965515137
2014-02-06,53.4700012207031,53.9000015258789,53.4000015258789,53.7999992370605,1390900,37.2624778747559
2014-02-07,54.0099983215332,54.2000007629395,53.689998626709,54.0200004577637,2206200,37.4148483276367
2014-02-10,53.2700004577637,53.7299995422363,53,53.7000007629395,1935600,37.6320953369141
2014-02-11,53.7000007629395,54.5800018310547,53.6500015258789,54.4300003051758,1954600,38.1436767578125
2014-02-12,54.2299995422363,54.2999992370605,53.810001373291,54.0099983215332,2183200,37.8493385314941
2014-02-13,54.0099983215332,54.5200004577637,53.9799995422363,54.5200004577637,1352100,38.2067375183105
2014-02-14,54.5,55.1599998474121,54.3499984741211,55.1599998474121,1621800,38.6552467346191
2014-02-18,55.4000015258789,55.5999984741211,55.189998626709,55.2700004577637,1755300,38.7323303222656
2014-02-19,55.1100006103516,55.4900016784668,54.689998626709,54.7400016784668,1254700,38.3609237670898
2014-02-20,54.7900009155273,55.3800010681152,54.6800003051758,55.2999992370605,1859200,38.7533531188965
2014-02-21,55.3499984741211,56.6800003051758,55.2900009155273,55.2900009155273,5280500,38.7463417053223
2014-02-24,55.8600006103516,56.5900001525879,55.6800003051758,55.75,3135800,39.0686950683594
2014-02-25,56.4599990844727,56.4599990844727,56.0200004577637,56.1100006103516,2549600,39.3209953308105
2014-02-26,56.0699996948242,56.2799987792969,55.5999984741211,55.7000007629395,1850900,39.0336685180664
2014-02-27,55.7000007629395,55.9900016784668,55.4000015258789,55.5699996948242,2101900,38.9425659179688
2014-02-28,55.75,56.2700004577637,55.7200012207031,56.0499992370605,1551200,39.2789421081543
2014-03-03,55.7400016784668,55.9900016784668,55.4199981689453,55.4599990844727,1869000,38.8654823303223
2014-03-04,55.8400001525879,56,55.4799995422363,55.6599998474121,1813700,39.0056343078613
2014-03-05,55.5999984741211,55.7299995422363,55.2000007629395,55.2799987792969,1456800,38.7393379211426
2014-03-06,55.6800003051758,55.8499984741211,55.25,55.2900009155273,2054700,38.7463417053223
2014-03-07,55.2200012207031,55.4500007629395,54.810001373291,55.439998626709,2094500,38.8514595031738
2014-03-10,55.4199981689453,55.5200004577637,55.0900001525879,55.4799995422363,1462600,38.8795051574707
2014-03-11,55.5099983215332,55.5299987792969,55.1199989318848,55.1199989318848,1107400,38.6272087097168
2014-03-12,55.0900001525879,55.3600006103516,54.1800003051758,54.6199989318848,6746800,38.2768249511719
2014-03-13,54.0099983215332,54.5499992370605,53.1199989318848,53.689998626709,6837800,37.6250877380371
2014-03-14,53.6599998474121,54.7900009155273,53.6500015258789,54.6599998474121,3612100,38.3048515319824
2014-03-17,54.7000007629395,55.1399993896484,54.1599998474121,55.0499992370605,2854000,38.5781593322754
2014-03-18,55.060001373291,55.1399993896484,54.3699989318848,54.4099998474121,2269800,38.1296615600586
2014-03-19,54.3300018310547,54.3600006103516,52.5299987792969,52.6800003051758,5441800,36.9172973632812
2014-03-20,52.6599998474121,52.7900009155273,52.2299995422363,52.7799987792969,2723400,36.9873733520508
2014-03-21,53.2099990844727,53.3499984741211,52.4300003051758,52.4599990844727,3983200,36.7631340026855
2014-03-24,52.5200004577637,52.939998626709,52.4300003051758,52.6699981689453,1999000,36.9102897644043
2014-03-25,52.7799987792969,53.1500015258789,52.5499992370605,53.0400009155273,2524000,37.1695709228516
2014-03-26,53.1800003051758,53.4300003051758,53.0299987792969,53.1500015258789,2098500,37.2466697692871
2014-03-27,53.0099983215332,53.6500015258789,53.0099983215332,53.6300010681152,2117300,37.5830421447754
2014-03-28,53.6199989318848,53.7299995422363,53.0299987792969,53.1699981689453,2178200,37.2606773376465
2014-03-31,53.4300003051758,53.7799987792969,53.1500015258789,53.6500015258789,2414500,37.5970687866211
2014-04-01,53.5699996948242,53.6100006103516,52.8699989318848,53.1100006103516,2421000,37.2186431884766
2014-04-02,53.4700012207031,53.6500015258789,52.9000015258789,53.5800018310547,2359700,37.5479965209961
2014-04-03,53.689998626709,54.0800018310547,53.560001373291,53.6599998474121,2754600,37.6040725708008
2014-04-04,53.75,54.7200012207031,53.75,54.3600006103516,2977200,38.0946197509766
2014-04-07,54.3600006103516,55.4199981689453,54.3600006103516,54.75,3089900,38.367919921875
2014-04-08,54.8199996948242,55.5900001525879,54.4099998474121,55.5499992370605,3385500,38.9285621643066
2014-04-09,55.5,55.6100006103516,54.5999984741211,55.2599983215332,2790000,38.7253227233887
2014-04-10,55.4099998474121,55.8199996948242,55.1199989318848,55.4000015258789,2327600,38.8234367370605
2014-04-11,55.4099998474121,55.7999992370605,55.2799987792969,55.5999984741211,2112200,38.9635925292969
2014-04-14,55.7400016784668,55.9700012207031,55.3600006103516,55.8600006103516,1864400,39.1457939147949
2014-04-15,55.8899993896484,57.3199996948242,55.8899993896484,57.189998626709,3945600,40.0778427124023
2014-04-16,57.2799987792969,57.5999984741211,56.810001373291,57.5900001525879,2593100,40.3581504821777
2014-04-17,57.4799995422363,57.5999984741211,56.3199996948242,56.5,2689700,39.594295501709
2014-04-21,56.5499992370605,57.1500015258789,56.4700012207031,56.8499984741211,2045600,39.8395805358887
2014-04-22,56.7599983215332,56.9300003051758,56.5,56.8499984741211,1720100,39.8395805358887
2014-04-23,56.9599990844727,57.3300018310547,56.6399993896484,56.6699981689453,1585400,39.713436126709
2014-04-24,56.7400016784668,57.1199989318848,56.2400016784668,56.9599990844727,1373800,39.9166603088379
2014-04-25,56.9599990844727,57.7599983215332,56.5,57.7400016784668,1979200,40.4632720947266
2014-04-28,57.6500015258789,58.2799987792969,57.5299987792969,58.2599983215332,2233700,40.8276786804199
2014-04-29,58.3699989318848,58.5699996948242,57.8800010681152,58.0099983215332,2335500,40.652473449707
2014-04-30,58.0699996948242,58.4799995422363,58,58.0299987792969,1691000,40.6664962768555
2014-05-01,58.0999984741211,58.3699989318848,57.6500015258789,58.0800018310547,2488300,40.701530456543
2014-05-02,57.5999984741211,57.9700012207031,56.3499984741211,56.8199996948242,2715400,39.8185501098633
2014-05-05,56.7999992370605,57.2299995422363,56.5499992370605,57.0299987792969,2177400,39.9657135009766
2014-05-06,57.0400009155273,57.4500007629395,56.9900016784668,57.0299987792969,1672600,39.9657135009766
2014-05-07,57.1599998474121,57.8899993896484,57.1300010681152,57.7999992370605,1909400,40.5053062438965
2014-05-08,58.2900009155273,58.3300018310547,57.1300010681152,57.4099998474121,4340000,40.2320137023926
2014-05-09,57.6800003051758,57.9900016784668,56.1100006103516,56.2000007629395,4227900,39.3840637207031
2014-05-12,55.5900001525879,55.7599983215332,54.7000007629395,54.9099998474121,4280800,38.9162979125977
2014-05-13,55.1300010681152,55.3400001525879,54.4500007629395,54.8699989318848,2468200,38.8879508972168
2014-05-14,55,55.5900001525879,54.8199996948242,55.25,2006000,39.1572761535645
2014-05-15,55.2200012207031,55.5699996948242,54.7599983215332,54.9599990844727,2819900,38.9517364501953
2014-05-16,55,55.189998626709,54.6699981689453,55.1800003051758,2436400,39.1076507568359
2014-05-19,55.1100006103516,55.1599998474121,54.1399993896484,54.2999992370605,2991400,38.4839820861816
2014-05-20,54.2999992370605,54.6399993896484,53.6100006103516,54.0800018310547,3156900,38.3280487060547
2014-05-21,54.189998626709,54.2599983215332,53.689998626709,53.8600006103516,1822700,38.1721458435059
2014-05-22,53.939998626709,54.310001373291,53.8899993896484,54.1699981689453,1383200,38.3918304443359
2014-05-23,54.2000007629395,54.5,54.060001373291,54.1300010681152,1440000,38.3634948730469
2014-05-27,54.4500007629395,54.6699981689453,54.2000007629395,54.4000015258789,1571900,38.5548629760742
2014-05-28,54.5,54.6300010681152,54.2999992370605,54.5200004577637,1826800,38.6398849487305
2014-05-29,54.689998626709,54.75,54.2999992370605,54.6500015258789,1639400,38.7320289611816
2014-05-30,54.6500015258789,55.0499992370605,54.5400009155273,55.0099983215332,1992400,38.9871673583984
2014-06-02,55,55.2200012207031,54.810001373291,55,1468900,38.9800758361816
2014-06-03,54.9700012207031,55.189998626709,54.8400001525879,55,1437900,38.9800758361816
2014-06-04,54.9099998474121,55.2400016784668,54.6599998474121,55.2200012207031,1824600,39.1360092163086
2014-06-05,55.1500015258789,55.7599983215332,54.9799995422363,55.7299995422363,1771400,39.4974517822266
2014-06-06,55.6699981689453,55.810001373291,55.1599998474121,55.2299995422363,1609000,39.1430854797363
2014-06-09,55.1399993896484,55.2700004577637,54.7400016784668,54.9000015258789,1732000,38.9092102050781
2014-06-10,54.7900009155273,55.3499984741211,54.7900009155273,55.0900001525879,1819500,39.0438613891602
2014-06-11,55.0499992370605,55.1399993896484,54.5900001525879,54.7000007629395,1610900,38.7674674987793
2014-06-12,54.6500015258789,55.1100006103516,54.1199989318848,54.9900016784668,1754700,38.9729957580566
2014-06-13,54.8600006103516,55.3400001525879,54.6699981689453,55.2200012207031,1376600,39.1360092163086
2014-06-16,55.3699989318848,56.0099983215332,55.25,55.5900001525879,2596900,39.3982315063477
2014-06-17,55.560001373291,55.6500015258789,55.2000007629395,55.5200004577637,1655700,39.3486251831055
2014-06-18,55.5400009155273,56.5,55.3600006103516,56.4799995422363,2737100,40.0290069580078
2014-06-19,56.4900016784668,57.0999984741211,56.4599990844727,56.9700012207031,2678200,40.3762855529785
2014-06-20,57.1199989318848,57.2000007629395,56.7000007629395,56.7400016784668,2726400,40.2132682800293
2014-06-23,56.8499984741211,57.0400009155273,56.3600006103516,56.6599998474121,1407700,40.1565742492676
2014-06-24,56.6199989318848,56.8800010681152,56.5400009155273,56.6800003051758,1580300,40.1707458496094
2014-06-25,56.6500015258789,57.0699996948242,56.560001373291,57.0400009155273,1607400,40.4258995056152
2014-06-26,56.8899993896484,57.2900009155273,56.75,57.2799987792969,1633400,40.5959892272949
2014-06-27,57.1300010681152,57.7000007629395,56.9000015258789,57.5499992370605,2058600,40.7873458862305
2014-06-30,57.5,57.8400001525879,57.2599983215332,57.7400016784668,1971400,40.9220008850098
2014-07-01,57.75,57.7599983215332,56.8600006103516,57.0900001525879,2326000,40.4613304138184
2014-07-02,57.0200004577637,57.1100006103516,55.6599998474121,56.0200004577637,4122200,39.7029991149902
2014-07-03,55.6300010681152,56,55.2799987792969,56,2182800,39.6888084411621
2014-07-07,56,56.9300003051758,55.9900016784668,56.4099998474121,3093300,39.9793930053711
2014-07-08,56.2799987792969,56.9500007629395,56.2799987792969,56.5999984741211,2628700,40.1140480041504
2014-07-09,56.6399993896484,56.7400016784668,56.060001373291,56.4000015258789,1721700,39.9723052978516
2014-07-10,56.4300003051758,56.8300018310547,56.2900009155273,56.6100006103516,1400600,40.1211395263672
2014-07-11,56.6100006103516,56.6800003051758,56.0900001525879,56.1699981689453,1187700,39.8092994689941
2014-07-14,56.2700004577637,56.5,55.8800010681152,55.939998626709,1823700,39.646297454834
2014-07-15,55.939998626709,56.4099998474121,55.9099998474121,56.3800010681152,1394300,39.958122253418
2014-07-16,56.5,56.7000007629395,56.1699981689453,56.6699981689453,1134500,40.1636657714844
2014-07-17,56.5200004577637,56.7200012207031,56.310001373291,56.310001373291,1653300,39.9085121154785
2014-07-18,56.4900016784668,56.9700012207031,56.1500015258789,56.9199981689453,1788100,40.3408432006836
2014-07-21,56.8800010681152,57.3499984741211,56.7900009155273,57.189998626709,1669700,40.5322151184082
2014-07-22,57.2000007629395,57.4599990844727,57.1500015258789,57.3699989318848,1161600,40.6597671508789
2014-07-23,57.3400001525879,57.4000015258789,57.0699996948242,57.25,1114800,40.5747222900391
2014-07-24,57.25,57.4300003051758,57.0200004577637,57.310001373291,843700,40.6172523498535
2014-07-25,57.25,57.4300003051758,56.9000015258789,56.9799995422363,843900,40.383373260498
2014-07-28,57.0200004577637,57.7900009155273,56.939998626709,57.7000007629395,1663700,40.8936576843262
2014-07-29,57.689998626709,57.8499984741211,57.2700004577637,57.5999984741211,1722500,40.8227729797363
2014-07-30,57.5499992370605,57.5699996948242,56.5200004577637,56.7900009155273,1924300,40.2487182617188
2014-07-31,56.5,56.7799987792969,56.0099983215332,56.0900001525879,2979300,39.7525939941406
2014-08-01,55.9199981689453,56.6800003051758,55.8899993896484,56.0900001525879,1851600,39.7525939941406
2014-08-04,56.1800003051758,56.1800003051758,54.75,55.7299995422363,3455600,39.4974517822266
2014-08-05,55.4900016784668,55.8199996948242,55.0299987792969,55.2299995422363,1906800,39.1430854797363
2014-08-06,55.0900001525879,55.1399993896484,54.5800018310547,54.7599983215332,4961300,38.8099746704102
2014-08-07,55.060001373291,55.5800018310547,55.0299987792969,55.3400001525879,2749200,39.2210540771484
2014-08-08,55.7900009155273,56.9700012207031,55.6399993896484,56.9000015258789,3468600,40.3266754150391
2014-08-11,56.2799987792969,56.5800018310547,56,56.0299987792969,2169800,40.1546592712402
2014-08-12,56.0299987792969,56.3300018310547,55.9099998474121,56.0999984741211,1293800,40.2048416137695
2014-08-13,56.2099990844727,56.560001373291,56,56.3699989318848,1261400,40.3983306884766
2014-08-14,56.439998626709,56.689998626709,56.3800010681152,56.5800018310547,2270800,40.5488433837891
2014-08-15,56.7200012207031,57.189998626709,56.6500015258789,56.9599990844727,1797300,40.8211708068848
2014-08-18,57.1500015258789,57.2400016784668,56.7700004577637,56.8499984741211,1216600,40.7423400878906
2014-08-19,56.8800010681152,57.4300003051758,56.7400016784668,57.3800010681152,1515600,41.1221618652344
2014-08-20,57.4900016784668,57.5299987792969,57.0999984741211,57.5099983215332,1391600,41.21533203125
2014-08-21,57.6500015258789,57.8300018310547,57.4599990844727,57.5800018310547,1529400,41.2655067443848
2014-08-22,57.5699996948242,57.6800003051758,56.8300018310547,57.1800003051758,1740900,40.978832244873
2014-08-25,57.2900009155273,57.5800018310547,57.1300010681152,57.4300003051758,1257200,41.1579971313477
2014-08-26,57.3499984741211,57.5299987792969,56.6399993896484,56.689998626709,1511800,40.6276626586914
2014-08-27,56.9300003051758,57.1500015258789,56.7599983215332,57.1399993896484,1235600,40.9501686096191
2014-08-28,56.9799995422363,57.7400016784668,56.8899993896484,57.7299995422363,1492800,41.3729934692383
2014-08-29,57.5800018310547,57.9000015258789,57.4500007629395,57.8899993896484,1648400,41.4876670837402
2014-09-02,57.8800010681152,58.0699996948242,56.9199981689453,57.1599998474121,1764400,40.9645080566406
2014-09-03,57.5099983215332,57.9099998474121,57.2200012207031,57.7400016784668,1755900,41.3801612854004
2014-09-04,57.5200004577637,57.75,57.1199989318848,57.6100006103516,1672000,41.2870063781738
2014-09-05,57.5800018310547,58.1199989318848,57.4199981689453,58.1199989318848,2347200,41.6524963378906
2014-09-08,58.0200004577637,58.0999984741211,57.2799987792969,57.5999984741211,1597600,41.2798271179199
2014-09-09,57.4300003051758,57.560001373291,56.8300018310547,56.9300003051758,2066800,40.7996635437012
2014-09-10,56.939998626709,57.0400009155273,56.5800018310547,56.8300018310547,1537000,40.7280006408691
2014-09-11,56.8899993896484,57.3499984741211,56.6800003051758,57.2799987792969,931000,41.0505104064941
2014-09-12,57.0499992370605,57.189998626709,56.2799987792969,56.4300003051758,1796300,40.441333770752
2014-09-15,56.7099990844727,56.9099998474121,56.3499984741211,56.5400009155273,1517500,40.5201721191406
2014-09-16,56.7000007629395,57.3800010681152,56.7000007629395,57.2400016784668,1572300,41.0218238830566
2014-09-17,57.2599983215332,57.3699989318848,56.7099990844727,57.0200004577637,1753100,40.8641662597656
2014-09-18,57.0099983215332,57.2200012207031,56.4799995422363,56.6300010681152,1305000,40.584659576416
2014-09-19,56.8699989318848,57.2400016784668,56.7000007629395,57.1300010681152,1709400,40.9429893493652
2014-09-22,56.9099998474121,57.189998626709,56.6399993896484,56.8699989318848,1603700,40.7566566467285
2014-09-23,56.7799987792969,57.0900001525879,56.5999984741211,56.75,1349900,40.6706581115723
2014-09-24,56.810001373291,56.8800010681152,56.25,56.5299987792969,1136900,40.5130004882812
2014-09-25,56.3899993896484,56.6399993896484,56.1500015258789,56.1500015258789,1532000,40.2406768798828
2014-09-26,56.1599998474121,56.5200004577637,55.7999992370605,56.3499984741211,1013900,40.3839950561523
2014-09-29,56.2799987792969,56.5800018310547,56.0499992370605,56.5299987792969,1356500,40.5130004882812
2014-09-30,56.6500015258789,57.0900001525879,56.2999992370605,56.6599998474121,1977500,40.6061744689941
2014-10-01,56.8699989318848,57.3499984741211,56.7700004577637,56.939998626709,2245300,40.8068313598633
2014-10-02,56.9799995422363,57.2999992370605,56.7599983215332,56.7999992370605,1355400,40.7065010070801
2014-10-03,56.8199996948242,57.1800003051758,56.4000015258789,57.0299987792969,1180400,40.8713340759277
2014-10-06,57.2000007629395,57.4300003051758,56.9300003051758,57.2000007629395,1363700,40.9931716918945
2014-10-07,57.060001373291,57.5900001525879,56.9199981689453,57.1399993896484,2011200,40.9501686096191
2014-10-08,57.189998626709,58.810001373291,57.1699981689453,58.7700004577637,4043500,42.1183280944824
2014-10-09,58.7200012207031,59.2299995422363,58.1399993896484,58.2000007629395,3741600,41.7098236083984
2014-10-10,58.5099983215332,59.3899993896484,58.5099983215332,59.1300010681152,3468400,42.3763275146484
2014-10-13,59.1500015258789,60.4300003051758,59.0999984741211,59.8199996948242,5275800,42.8708267211914
2014-10-14,60.0800018310547,62.1300010681152,59.8800010681152,61.5699996948242,6853300,44.1249847412109
2014-10-15,61.4500007629395,62.0999984741211,60.0200004577637,61.4599990844727,5170100,44.0461578369141
2014-10-16,60.6699981689453,61.3499984741211,60.2599983215332,60.9199981689453,4188200,43.6591491699219
2014-10-17,61.3400001525879,61.3400001525879,59.7999992370605,60.7000007629395,3856000,43.5014953613281
2014-10-20,60.75,61.5200004577637,60.7400016784668,61.4599990844727,2701800,44.0461578369141
2014-10-21,61.0200004577637,61.2299995422363,60.7200012207031,61.0699996948242,3477400,43.766658782959
2014-10-22,61,61.9500007629395,60.9300003051758,61.9000015258789,3696800,44.3614807128906
2014-10-23,62.060001373291,62.3699989318848,61.560001373291,62.0099983215332,2310200,44.4403228759766
2014-10-24,62.0999984741211,62.5699996948242,61.8899993896484,62.5,1480800,44.7914772033691
2014-10-27,62.5,63,62.3699989318848,62.689998626709,2103200,44.9276542663574
2014-10-28,62.7799987792969,62.8899993896484,62.1800003051758,62.8800010681152,1770300,45.0638084411621
2014-10-29,62.8499984741211,62.9900016784668,61.6800003051758,62.2799987792969,2723300,44.6338119506836
2014-10-30,62.4500007629395,63.560001373291,62.3699989318848,63.5400009155273,2803200,45.536808013916
2014-10-31,63.939998626709,64,63,63.3600006103516,2521100,45.4078216552734
2014-11-03,63.3300018310547,63.75,63.2000007629395,63.5999984741211,1899700,45.5798149108887
2014-11-04,63.689998626709,64,63.2099990844727,63.3800010681152,1571900,45.4221534729004
2014-11-05,63.689998626709,64.7300033569336,63.5400009155273,64.6399993896484,3655200,46.3251495361328
2014-11-06,64.5400009155273,64.5400009155273,63.0999984741211,63.25,4114000,45.328971862793
2014-11-07,62.6500015258789,63.6399993896484,62.6100006103516,63.5699996948242,2726500,46.0166625976562
2014-11-10,63.3899993896484,63.9300003051758,63.2700004577637,63.4700012207031,2361800,45.9442825317383
2014-11-11,63.4799995422363,63.8800010681152,63.25,63.4599990844727,1721100,45.9370422363281
2014-11-12,62.9599990844727,63.0900001525879,62.060001373291,62.25,3081400,45.0611457824707
2014-11-13,62.0499992370605,62.7400016784668,61.810001373291,62,3369400,44.880184173584
2014-11-14,62.1199989318848,62.4099998474121,61.7999992370605,62.0299987792969,1557400,44.9018859863281
2014-11-17,61.9300003051758,62.7299995422363,61.5800018310547,62.5400009155273,2383600,45.271068572998
2014-11-18,62.8400001525879,63.2599983215332,62.439998626709,63.0299987792969,2166800,45.6257629394531
2014-11-19,62.4300003051758,62.6500015258789,62.0299987792969,62.3400001525879,2272100,45.1262893676758
2014-11-20,62.310001373291,62.6500015258789,61.9199981689453,62.1199989318848,1843200,44.9670448303223
2014-11-21,62.4599990844727,62.4700012207031,61.7200012207031,62.3699989318848,2618000,45.1480102539062
2014-11-24,62.25,62.4599990844727,61.7999992370605,61.8899993896484,2188100,44.8005485534668
2014-11-25,62.1800003051758,62.2200012207031,61.4500007629395,61.6500015258789,2565800,44.6268272399902
2014-11-26,61.9700012207031,62.5299987792969,61.8699989318848,62.3300018310547,1419500,45.1190528869629
2014-11-28,62.5299987792969,63.3300018310547,62.3600006103516,63.1500015258789,1113800,45.7126426696777
2014-12-01,62.9300003051758,64.5400009155273,62.6199989318848,63.8300018310547,2896700,46.2048645019531
2014-12-02,63.8199996948242,64.25,63.4700012207031,64.1800003051758,2438400,46.4582252502441
2014-12-03,64.1600036621094,64.1900024414062,63.5900001525879,63.9300003051758,2341500,46.2772560119629
2014-12-04,64.0100021362305,64.3399963378906,63.6300010681152,64.0699996948242,1631800,46.3785972595215
2014-12-05,63.5900001525879,63.9599990844727,62.8800010681152,63.2599983215332,2250300,45.7922592163086
2014-12-08,63.2599983215332,64.1100006103516,63.1699981689453,63.9099998474121,1506900,46.2627830505371
2014-12-09,63.7200012207031,64.1999969482422,63.5,64.0500030517578,1767100,46.3641242980957
2014-12-10,63.9799995422363,64.4800033569336,63.3899993896484,63.4199981689453,1390000,45.9080696105957
2014-12-11,63.4300003051758,64.5899963378906,63.4300003051758,64.4300003051758,1796800,46.6391830444336
2014-12-12,64.1800003051758,64.9800033569336,64.0400009155273,64.1100006103516,1985800,46.4075508117676
