"Fecha","CPRT.Open","CPRT.High","CPRT.Low","CPRT.Close","CPRT.Volume","CPRT.Adjusted"
2013-12-23,4.47499990463257,4.5149998664856,4.45874977111816,4.49875020980835,4550400,4.49875020980835
2013-12-24,4.48750019073486,4.50750017166138,4.45499992370605,4.50624990463257,2836000,4.50624990463257
2013-12-26,4.51000022888184,4.53125,4.48750019073486,4.50750017166138,2375200,4.50750017166138
2013-12-27,4.50874996185303,4.5475001335144,4.50874996185303,4.53499984741211,2492000,4.53499984741211
2013-12-30,4.52624988555908,4.5787501335144,4.5149998664856,4.57250022888184,3338400,4.57250022888184
2013-12-31,4.57250022888184,4.59999990463257,4.55375003814697,4.58125019073486,2558400,4.58125019073486
2014-01-02,4.58125019073486,4.60624980926514,4.5625,4.57625007629395,6411200,4.57625007629395
2014-01-03,4.58125019073486,4.61625003814697,4.53125,4.53875017166138,5912000,4.53875017166138
2014-01-06,4.54250001907349,4.56500005722046,4.50124979019165,4.53999996185303,5003200,4.53999996185303
2014-01-07,4.52500009536743,4.55875015258789,4.51875019073486,4.5462498664856,5535200,4.5462498664856
2014-01-08,4.55625009536743,4.55749988555908,4.51000022888184,4.53000020980835,5576800,4.53000020980835
2014-01-09,4.55999994277954,4.5625,4.4850001335144,4.50750017166138,3228800,4.50750017166138
2014-01-10,4.51249980926514,4.53999996185303,4.49125003814697,4.53875017166138,2742400,4.53875017166138
2014-01-13,4.5162501335144,4.53125,4.45499992370605,4.47499990463257,4319200,4.47499990463257
2014-01-14,4.4850001335144,4.5149998664856,4.46624994277954,4.51375007629395,2382400,4.51375007629395
2014-01-15,4.51375007629395,4.53000020980835,4.48250007629395,4.49749994277954,4322400,4.49749994277954
2014-01-16,4.4850001335144,4.50750017166138,4.46000003814697,4.46999979019165,2916000,4.46999979019165
2014-01-17,4.46750020980835,4.4850001335144,4.4537501335144,4.46750020980835,3552000,4.46750020980835
2014-01-21,4.50124979019165,4.52874994277954,4.46999979019165,4.48750019073486,3776800,4.48750019073486
2014-01-22,4.4837498664856,4.53749990463257,4.47749996185303,4.53375005722046,2862400,4.53375005722046
2014-01-23,4.50500011444092,4.53749990463257,4.4375,4.46750020980835,4156000,4.46750020980835
2014-01-24,4.44000005722046,4.45749998092651,4.33874988555908,4.33874988555908,4624800,4.33874988555908
2014-01-27,4.31500005722046,4.38250017166138,4.27750015258789,4.32000017166138,4080800,4.32000017166138
2014-01-28,4.3274998664856,4.34124994277954,4.28499984741211,4.31874990463257,3721600,4.31874990463257
2014-01-29,4.27750015258789,4.3274998664856,4.24375009536743,4.28125,2792000,4.28125
2014-01-30,4.31374979019165,4.32250022888184,4.27374982833862,4.31750011444092,3158400,4.31750011444092
2014-01-31,4.26000022888184,4.31374979019165,4.2037501335144,4.28499984741211,3561600,4.28499984741211
2014-02-03,4.26375007629395,4.26375007629395,4.07375001907349,4.07999992370605,11509600,4.07999992370605
2014-02-04,4.1087498664856,4.19000005722046,4.08249998092651,4.17500019073486,6045600,4.17500019073486
2014-02-05,4.16750001907349,4.17624998092651,4.11374998092651,4.13625001907349,4994400,4.13625001907349
2014-02-06,4.13625001907349,4.19124984741211,4.12249994277954,4.18249988555908,4397600,4.18249988555908
2014-02-07,4.1875,4.24125003814697,4.17500019073486,4.23874998092651,4803200,4.23874998092651
2014-02-10,4.23000001907349,4.25374984741211,4.19500017166138,4.24249982833862,3328800,4.24249982833862
2014-02-11,4.23874998092651,4.32375001907349,4.23874998092651,4.32250022888184,3836800,4.32250022888184
2014-02-12,4.33624982833862,4.35750007629395,4.30749988555908,4.34124994277954,5974400,4.34124994277954
2014-02-13,4.31874990463257,4.39624977111816,4.2962498664856,4.34749984741211,7524800,4.34749984741211
2014-02-14,4.34749984741211,4.35375022888184,4.28000020980835,4.28499984741211,6268000,4.28499984741211
2014-02-18,4.28125,4.30375003814697,4.21875,4.22625017166138,9641600,4.22625017166138
2014-02-19,4.20499992370605,4.31500005722046,4.17000007629395,4.28375005722046,8682400,4.28375005722046
2014-02-20,4.28125,4.32000017166138,4.27250003814697,4.29125022888184,2510400,4.29125022888184
2014-02-21,4.30749988555908,4.35375022888184,4.26125001907349,4.33500003814697,4488000,4.33500003814697
2014-02-24,4.35249996185303,4.44624996185303,4.34000015258789,4.42000007629395,10667200,4.42000007629395
2014-02-25,4.42624998092651,4.44000005722046,4.34999990463257,4.40124988555908,6344800,4.40124988555908
2014-02-26,4.33374977111816,4.48624992370605,4.23874998092651,4.43625020980835,16286400,4.43625020980835
2014-02-27,4.45625019073486,4.625,4.45625019073486,4.54500007629395,9176000,4.54500007629395
2014-02-28,4.55749988555908,4.59749984741211,4.53000020980835,4.55375003814697,6520800,4.55375003814697
2014-03-03,4.53249979019165,4.55375003814697,4.47875022888184,4.51999998092651,3740800,4.51999998092651
2014-03-04,4.55875015258789,4.60750007629395,4.55375003814697,4.5787501335144,5340000,4.5787501335144
2014-03-05,4.57000017166138,4.60375022888184,4.53749990463257,4.59749984741211,3449600,4.59749984741211
2014-03-06,4.58374977111816,4.6399998664856,4.5787501335144,4.60249996185303,4748800,4.60249996185303
2014-03-07,4.62125015258789,4.64499998092651,4.58624982833862,4.60249996185303,2333600,4.60249996185303
2014-03-10,4.58874988555908,4.62750005722046,4.5787501335144,4.60500001907349,2658400,4.60500001907349
2014-03-11,4.61124992370605,4.61124992370605,4.54125022888184,4.5462498664856,2099200,4.5462498664856
2014-03-12,4.51875019073486,4.55875015258789,4.50124979019165,4.54250001907349,3029600,4.54250001907349
2014-03-13,4.55124998092651,4.56874990463257,4.43874979019165,4.4524998664856,3808000,4.4524998664856
2014-03-14,4.44500017166138,4.48999977111816,4.41125011444092,4.44999980926514,2410400,4.44999980926514
2014-03-17,4.45749998092651,4.50874996185303,4.43625020980835,4.48750019073486,2240000,4.48750019073486
2014-03-18,4.48999977111816,4.53000020980835,4.48124980926514,4.53000020980835,3279200,4.53000020980835
2014-03-19,4.53249979019165,4.53999996185303,4.49375009536743,4.52500009536743,2007200,4.52500009536743
2014-03-20,4.52250003814697,4.52874994277954,4.48999977111816,4.52250003814697,1971200,4.52250003814697
2014-03-21,4.53249979019165,4.63000011444092,4.50624990463257,4.58374977111816,14626400,4.58374977111816
2014-03-24,4.5787501335144,4.61499977111816,4.48000001907349,4.51375007629395,3281600,4.51375007629395
2014-03-25,4.53499984741211,4.5787501335144,4.48874998092651,4.53875017166138,3969600,4.53875017166138
2014-03-26,4.55375003814697,4.56750011444092,4.42875003814697,4.42999982833862,4744800,4.42999982833862
2014-03-27,4.41499996185303,4.44000005722046,4.39499998092651,4.42875003814697,3946400,4.42875003814697
2014-03-28,4.43499994277954,4.51249980926514,4.40875005722046,4.48999977111816,4509600,4.48999977111816
2014-03-31,4.52250003814697,4.56750011444092,4.50250005722046,4.54874992370605,3115200,4.54874992370605
2014-04-01,4.5625,4.60249996185303,4.53875017166138,4.56874990463257,6320800,4.56874990463257
2014-04-02,4.58750009536743,4.61749982833862,4.56500005722046,4.61124992370605,2620000,4.61124992370605
2014-04-03,4.61999988555908,4.66125011444092,4.59375,4.63000011444092,2720000,4.63000011444092
2014-04-04,4.66249990463257,4.69250011444092,4.58374977111816,4.6087498664856,5177600,4.6087498664856
2014-04-07,4.60500001907349,4.61749982833862,4.50874996185303,4.53125,9460800,4.53125
2014-04-08,4.53249979019165,4.61124992370605,4.37874984741211,4.6087498664856,5047200,4.6087498664856
2014-04-09,4.61124992370605,4.65625,4.59875011444092,4.64499998092651,5020000,4.64499998092651
2014-04-10,4.64874982833862,4.6725001335144,4.58624982833862,4.59499979019165,4552000,4.59499979019165
2014-04-11,4.55749988555908,4.56500005722046,4.43125009536743,4.43499994277954,3468000,4.43499994277954
2014-04-14,4.46000003814697,4.49125003814697,4.40500020980835,4.42999982833862,4567200,4.42999982833862
2014-04-15,4.44374990463257,4.4537501335144,4.37624979019165,4.4375,2097600,4.4375
2014-04-16,4.46374988555908,4.51249980926514,4.43125009536743,4.51000022888184,2570400,4.51000022888184
2014-04-17,4.51249980926514,4.58624982833862,4.51000022888184,4.56125020980835,2980800,4.56125020980835
2014-04-21,4.55875015258789,4.58500003814697,4.51749992370605,4.55124998092651,2294400,4.55124998092651
2014-04-22,4.56125020980835,4.60500001907349,4.55124998092651,4.55499982833862,3110400,4.55499982833862
2014-04-23,4.54250001907349,4.5625,4.47249984741211,4.48624992370605,3716000,4.48624992370605
2014-04-24,4.5162501335144,4.53875017166138,4.44875001907349,4.48250007629395,2647200,4.48250007629395
2014-04-25,4.46875,4.47499990463257,4.41249990463257,4.45125007629395,2605600,4.45125007629395
2014-04-28,4.4837498664856,4.53375005722046,4.41499996185303,4.47625017166138,2004800,4.47625017166138
2014-04-29,4.49125003814697,4.5149998664856,4.4537501335144,4.48750019073486,1472800,4.48750019073486
2014-04-30,4.47249984741211,4.53375005722046,4.45125007629395,4.53375005722046,3070400,4.53375005722046
2014-05-01,4.55749988555908,4.5774998664856,4.51000022888184,4.54125022888184,2745600,4.54125022888184
2014-05-02,4.53999996185303,4.60624980926514,4.53999996185303,4.59625005722046,2620000,4.59625005722046
2014-05-05,4.5625,4.62750005722046,4.52500009536743,4.59250020980835,2056800,4.59250020980835
2014-05-06,4.58500003814697,4.58624982833862,4.52374982833862,4.52500009536743,4664800,4.52500009536743
2014-05-07,4.5149998664856,4.52750015258789,4.45499992370605,4.52374982833862,2674400,4.52374982833862
2014-05-08,4.51249980926514,4.58249998092651,4.48874998092651,4.51375007629395,4819200,4.51375007629395
2014-05-09,4.50624990463257,4.54374980926514,4.46624994277954,4.53999996185303,2192000,4.53999996185303
2014-05-12,4.57000017166138,4.6412501335144,4.5475001335144,4.60375022888184,5021600,4.60375022888184
2014-05-13,4.60750007629395,4.62624979019165,4.56750011444092,4.57625007629395,2674400,4.57625007629395
2014-05-14,4.55875015258789,4.56624984741211,4.48874998092651,4.49125003814697,1545600,4.49125003814697
2014-05-15,4.46500015258789,4.46875,4.39375019073486,4.46750020980835,1784000,4.46750020980835
2014-05-16,4.46624994277954,4.50500011444092,4.43375015258789,4.48874998092651,1376800,4.48874998092651
2014-05-19,4.46875,4.5787501335144,4.44374990463257,4.56500005722046,2492000,4.56500005722046
2014-05-20,4.56500005722046,4.59250020980835,4.46750020980835,4.49249982833862,1944000,4.49249982833862
2014-05-21,4.50374984741211,4.54125022888184,4.47125005722046,4.51749992370605,2146400,4.51749992370605
2014-05-22,4.52374982833862,4.58249998092651,4.49499988555908,4.54500007629395,2048000,4.54500007629395
2014-05-23,4.54250001907349,4.59375,4.5149998664856,4.55999994277954,1749600,4.55999994277954
2014-05-27,4.58374977111816,4.64375019073486,4.56624984741211,4.61749982833862,4208800,4.61749982833862
2014-05-28,4.62249994277954,4.63625001907349,4.52500009536743,4.53625011444092,5957600,4.53625011444092
2014-05-29,4.41499996185303,4.53499984741211,4.31750011444092,4.39750003814697,8992800,4.39750003814697
2014-05-30,4.40500020980835,4.46875,4.36875009536743,4.44624996185303,4051200,4.44624996185303
2014-06-02,4.4537501335144,4.47875022888184,4.39750003814697,4.45625019073486,6139200,4.45625019073486
2014-06-03,4.42500019073486,4.45125007629395,4.40500020980835,4.41125011444092,4543200,4.41125011444092
2014-06-04,4.40000009536743,4.48124980926514,4.38749980926514,4.46374988555908,3678400,4.46374988555908
2014-06-05,4.45874977111816,4.57124996185303,4.44999980926514,4.54250001907349,6812800,4.54250001907349
2014-06-06,4.54250001907349,4.56500005722046,4.52124977111816,4.54125022888184,2187200,4.54125022888184
2014-06-09,4.53249979019165,4.6100001335144,4.52124977111816,4.54874992370605,3578400,4.54874992370605
2014-06-10,4.53375005722046,4.56624984741211,4.51125001907349,4.51999998092651,2468800,4.51999998092651
2014-06-11,4.49625015258789,4.49749994277954,4.45125007629395,4.46999979019165,2123200,4.46999979019165
2014-06-12,4.45499992370605,4.47375011444092,4.4212498664856,4.44374990463257,3008000,4.44374990463257
2014-06-13,4.44374990463257,4.47499990463257,4.42749977111816,4.44000005722046,1835200,4.44000005722046
2014-06-16,4.43874979019165,4.47375011444092,4.43625020980835,4.4537501335144,1889600,4.4537501335144
2014-06-17,4.44500017166138,4.51749992370605,4.44000005722046,4.50124979019165,3310400,4.50124979019165
2014-06-18,4.46999979019165,4.52250003814697,4.45874977111816,4.50750017166138,2774400,4.50750017166138
2014-06-19,4.5149998664856,4.51749992370605,4.47125005722046,4.47625017166138,3178400,4.47625017166138
2014-06-20,4.48750019073486,4.49875020980835,4.36999988555908,4.38500022888184,19243200,4.38500022888184
2014-06-23,4.39750003814697,4.39750003814697,4.36124992370605,4.36999988555908,3948800,4.36999988555908
2014-06-24,4.3600001335144,4.41375017166138,4.3600001335144,4.38000011444092,3898400,4.38000011444092
2014-06-25,4.36875009536743,4.41249990463257,4.36625003814697,4.40374994277954,2382400,4.40374994277954
2014-06-26,4.40749979019165,4.42749977111816,4.36749982833862,4.40000009536743,2300800,4.40000009536743
2014-06-27,4.39249992370605,4.43625020980835,4.375,4.41874980926514,2932800,4.41874980926514
2014-06-30,4.42000007629395,4.49875020980835,4.40000009536743,4.49499988555908,5059200,4.49499988555908
2014-07-01,4.49125003814697,4.58374977111816,4.48250007629395,4.53249979019165,5092000,4.53249979019165
2014-07-02,4.52250003814697,4.5787501335144,4.48124980926514,4.48624992370605,2282400,4.48624992370605
2014-07-03,4.50624990463257,4.54125022888184,4.45125007629395,4.50750017166138,1820800,4.50750017166138
2014-07-07,4.49749994277954,4.52374982833862,4.47125005722046,4.48124980926514,2256800,4.48124980926514
2014-07-08,4.48250007629395,4.51249980926514,4.45625019073486,4.49625015258789,3221600,4.49625015258789
2014-07-09,4.50374984741211,4.53000020980835,4.4850001335144,4.51125001907349,2444800,4.51125001907349
2014-07-10,4.44750022888184,4.50124979019165,4.43375015258789,4.43625020980835,2708000,4.43625020980835
2014-07-11,4.42624998092651,4.4524998664856,4.39375019073486,4.42749977111816,3815200,4.42749977111816
2014-07-14,4.45625019073486,4.48624992370605,4.42624998092651,4.45874977111816,4033600,4.45874977111816
2014-07-15,4.45499992370605,4.51000022888184,4.40500020980835,4.43499994277954,2052800,4.43499994277954
2014-07-16,4.44624996185303,4.45125007629395,4.31874990463257,4.37874984741211,7714400,4.37874984741211
2014-07-17,4.36374998092651,4.37249994277954,4.32250022888184,4.3287501335144,3969600,4.3287501335144
2014-07-18,4.34625005722046,4.40749979019165,4.33500003814697,4.38500022888184,1573600,4.38500022888184
2014-07-21,4.41625022888184,4.41750001907349,4.34499979019165,4.34999990463257,2897600,4.34999990463257
2014-07-22,4.36499977111816,4.37249994277954,4.33624982833862,4.35249996185303,4249600,4.35249996185303
2014-07-23,4.35125017166138,4.39249992370605,4.31874990463257,4.375,2227200,4.375
2014-07-24,4.38749980926514,4.41625022888184,4.36499977111816,4.3912501335144,2088000,4.3912501335144
2014-07-25,4.37874984741211,4.39750003814697,4.33374977111816,4.33874988555908,1508800,4.33874988555908
2014-07-28,4.34375,4.34749984741211,4.29874992370605,4.33624982833862,2456800,4.33624982833862
2014-07-29,4.34375,4.34749984741211,4.25750017166138,4.25874996185303,3442400,4.25874996185303
2014-07-30,4.28249979019165,4.28999996185303,4.21000003814697,4.23000001907349,3442400,4.23000001907349
2014-07-31,4.21250009536743,4.24499988555908,4.1712498664856,4.1725001335144,2579200,4.1725001335144
2014-08-01,4.16750001907349,4.2024998664856,4.14874982833862,4.18625020980835,6125600,4.18625020980835
2014-08-04,4.19124984741211,4.21250009536743,4.16125011444092,4.18375015258789,5068800,4.18375015258789
2014-08-05,4.16249990463257,4.21750020980835,4.125,4.20874977111816,2951200,4.20874977111816
2014-08-06,4.18125009536743,4.23874998092651,4.18125009536743,4.2037501335144,1785600,4.2037501335144
2014-08-07,4.21750020980835,4.21750020980835,4.15999984741211,4.17624998092651,1957600,4.17624998092651
2014-08-08,4.17500019073486,4.21250009536743,4.16499996185303,4.20125007629395,2384000,4.20125007629395
2014-08-11,4.22125005722046,4.2350001335144,4.19875001907349,4.21000003814697,1797600,4.21000003814697
2014-08-12,4.18499994277954,4.22749996185303,4.1725001335144,4.1875,1800000,4.1875
2014-08-13,4.19750022888184,4.22125005722046,4.17500019073486,4.19250011444092,3368800,4.19250011444092
2014-08-14,4.19250011444092,4.21250009536743,4.17500019073486,4.1875,3259200,4.1875
2014-08-15,4.21500015258789,4.22875022888184,4.16874980926514,4.20874977111816,5618400,4.20874977111816
2014-08-18,4.23000001907349,4.28249979019165,4.21124982833862,4.26249980926514,3033600,4.26249980926514
2014-08-19,4.26875019073486,4.28249979019165,4.23624992370605,4.27124977111816,3437600,4.27124977111816
2014-08-20,4.25500011444092,4.30499982833862,4.23124980926514,4.28249979019165,2560000,4.28249979019165
2014-08-21,4.28625011444092,4.33374977111816,4.28000020980835,4.29374980926514,4348000,4.29374980926514
2014-08-22,4.29250001907349,4.32499980926514,4.26749992370605,4.27750015258789,2195200,4.27750015258789
2014-08-25,4.30124998092651,4.34999990463257,4.27124977111816,4.31500005722046,2805600,4.31500005722046
2014-08-26,4.32250022888184,4.34499979019165,4.28875017166138,4.28999996185303,2631200,4.28999996185303
2014-08-27,4.28125,4.31874990463257,4.26875019073486,4.28499984741211,3792000,4.28499984741211
2014-08-28,4.27250003814697,4.30249977111816,4.23874998092651,4.30249977111816,6252800,4.30249977111816
2014-08-29,4.32000017166138,4.32000017166138,4.27250003814697,4.30375003814697,2680000,4.30375003814697
2014-09-02,4.31750011444092,4.36499977111816,4.29874992370605,4.32250022888184,4668800,4.32250022888184
2014-09-03,4.32124996185303,4.33750009536743,4.24749994277954,4.25,3398400,4.25
2014-09-04,4.24499988555908,4.26875019073486,4.21124982833862,4.21374988555908,4073600,4.21374988555908
2014-09-05,4.19999980926514,4.24749994277954,4.17500019073486,4.22625017166138,3660800,4.22625017166138
2014-09-08,4.21374988555908,4.24749994277954,4.16874980926514,4.19124984741211,7364800,4.19124984741211
2014-09-09,4.18874979019165,4.22249984741211,4.17000007629395,4.19374990463257,3666400,4.19374990463257
2014-09-10,4.20749998092651,4.23250007629395,4.1725001335144,4.23124980926514,3168800,4.23124980926514
2014-09-11,4.2024998664856,4.2350001335144,4.18499994277954,4.22749996185303,2196000,4.22749996185303
2014-09-12,4.23124980926514,4.23124980926514,4.17749977111816,4.18249988555908,2319200,4.18249988555908
2014-09-15,4.17624998092651,4.22125005722046,4.1725001335144,4.21999979019165,3229600,4.21999979019165
2014-09-16,4.20625019073486,4.24625015258789,4.18874979019165,4.2350001335144,4227200,4.2350001335144
2014-09-17,4.24625015258789,4.28375005722046,4.23750019073486,4.28125,3652800,4.28125
2014-09-18,4.30375003814697,4.32000017166138,4.2662501335144,4.26749992370605,2806400,4.26749992370605
2014-09-19,4.28625011444092,4.28625011444092,4.2024998664856,4.21500015258789,5833600,4.21500015258789
2014-09-22,4.19124984741211,4.21500015258789,4.16874980926514,4.18125009536743,4908800,4.18125009536743
2014-09-23,4.17500019073486,4.2037501335144,4.11250019073486,4.11875009536743,6144800,4.11875009536743
2014-09-24,3.96749997138977,4.03375005722046,3.86999988555908,3.93624997138977,31368800,3.93624997138977
2014-09-25,3.90750002861023,3.93249988555908,3.86999988555908,3.90875005722046,14729600,3.90875005722046
2014-09-26,3.91000008583069,3.93249988555908,3.87124991416931,3.90625,9520800,3.90625
2014-09-29,3.89249992370605,3.95000004768372,3.88124990463257,3.93875002861023,7759200,3.93875002861023
2014-09-30,3.93624997138977,3.96000003814697,3.89499998092651,3.91499996185303,5875200,3.91499996185303
2014-10-01,3.8987500667572,3.93499994277954,3.88124990463257,3.89750003814697,10759200,3.89750003814697
2014-10-02,3.91000008583069,3.93249988555908,3.84999990463257,3.93125009536743,7822400,3.93125009536743
2014-10-03,3.94624996185303,3.96499991416931,3.92125010490417,3.95624995231628,3836000,3.95624995231628
2014-10-06,3.97250008583069,4.00124979019165,3.95125007629395,3.95374989509583,3501600,3.95374989509583
2014-10-07,3.92875003814697,3.95000004768372,3.88499999046326,3.88625001907349,2701600,3.88625001907349
2014-10-08,3.89000010490417,3.9375,3.85625004768372,3.93499994277954,3583200,3.93499994277954
2014-10-09,3.92125010490417,3.9375,3.8512499332428,3.89374995231628,5701600,3.89374995231628
2014-10-10,3.8987500667572,3.94000005722046,3.85249996185303,3.8987500667572,6991200,3.8987500667572
2014-10-13,3.90875005722046,3.91249990463257,3.77749991416931,3.78125,7408000,3.78125
2014-10-14,3.79375004768372,3.84750008583069,3.76375007629395,3.83999991416931,14356000,3.83999991416931
2014-10-15,3.79625010490417,3.8512499332428,3.74125003814697,3.82500004768372,11900800,3.82500004768372
2014-10-16,3.76749992370605,3.91000008583069,3.74874997138977,3.88625001907349,8220000,3.88625001907349
2014-10-17,3.91499996185303,3.9300000667572,3.875,3.89374995231628,4509600,3.89374995231628
2014-10-20,3.875,3.9612500667572,3.84750008583069,3.96000003814697,5544800,3.96000003814697
2014-10-21,3.9762499332428,4.03000020980835,3.95125007629395,4.01749992370605,7328800,4.01749992370605
2014-10-22,4.03625011444092,4.10249996185303,4.01999998092651,4.03249979019165,8222400,4.03249979019165
2014-10-23,4.06750011444092,4.12249994277954,4.0475001335144,4.1100001335144,4773600,4.1100001335144
2014-10-24,4.10750007629395,4.12624979019165,4.06624984741211,4.10375022888184,7536800,4.10375022888184
2014-10-27,4.09625005722046,4.09875011444092,4.0462498664856,4.0462498664856,8788800,4.0462498664856
2014-10-28,4.06500005722046,4.14624977111816,4.0462498664856,4.14499998092651,10008000,4.14499998092651
2014-10-29,4.15625,4.15625,4.09875011444092,4.12375020980835,5849600,4.12375020980835
2014-10-30,4.12125015258789,4.18625020980835,4.10624980926514,4.18625020980835,2958400,4.18625020980835
2014-10-31,4.22375011444092,4.22375011444092,4.15374994277954,4.17999982833862,5672800,4.17999982833862
2014-11-03,4.19000005722046,4.2024998664856,4.14249992370605,4.17500019073486,4423200,4.17500019073486
2014-11-04,4.15625,4.19374990463257,4.14874982833862,4.15625,3082400,4.15625
2014-11-05,4.15875005722046,4.20749998092651,4.15875005722046,4.19500017166138,3493600,4.19500017166138
2014-11-06,4.20749998092651,4.26125001907349,4.20749998092651,4.25124979019165,3529600,4.25124979019165
2014-11-07,4.26249980926514,4.28000020980835,4.23874998092651,4.27250003814697,3279200,4.27250003814697
2014-11-10,4.27124977111816,4.29125022888184,4.21750020980835,4.25500011444092,2781600,4.25500011444092
2014-11-11,4.25250005722046,4.30249977111816,4.24875020980835,4.29874992370605,2394400,4.29874992370605
2014-11-12,4.28375005722046,4.30875015258789,4.26749992370605,4.28875017166138,2752800,4.28875017166138
2014-11-13,4.29874992370605,4.32375001907349,4.26249980926514,4.27374982833862,1940800,4.27374982833862
2014-11-14,4.26749992370605,4.28249979019165,4.2337498664856,4.27250003814697,1665600,4.27250003814697
2014-11-17,4.27500009536743,4.30124998092651,4.24625015258789,4.26375007629395,2577600,4.26375007629395
2014-11-18,4.26375007629395,4.30875015258789,4.25,4.28625011444092,3225600,4.28625011444092
2014-11-19,4.27624988555908,4.28125,4.2337498664856,4.26375007629395,1711200,4.26375007629395
2014-11-20,4.23624992370605,4.29374980926514,4.23624992370605,4.28125,2299200,4.28125
2014-11-21,4.32375001907349,4.32999992370605,4.28000020980835,4.29374980926514,2708000,4.29374980926514
2014-11-24,4.30000019073486,4.33500003814697,4.27750015258789,4.31874990463257,6668800,4.31874990463257
2014-11-25,4.42749977111816,4.72625017166138,4.42749977111816,4.53249979019165,6499200,4.53249979019165
2014-11-26,4.54374980926514,4.59375,4.53249979019165,4.55749988555908,3196800,4.55749988555908
2014-11-28,4.56374979019165,4.59499979019165,4.54125022888184,4.54250001907349,1729600,4.54250001907349
2014-12-01,4.51375007629395,4.59625005722046,4.50374984741211,4.53875017166138,4096800,4.53875017166138
2014-12-02,4.5462498664856,4.56874990463257,4.52124977111816,4.53000020980835,2913600,4.53000020980835
2014-12-03,4.53625011444092,4.57499980926514,4.52500009536743,4.55625009536743,2672800,4.55625009536743
2014-12-04,4.54250001907349,4.65374994277954,4.52374982833862,4.65000009536743,5196800,4.65000009536743
2014-12-05,4.6712498664856,4.72125005722046,4.63749980926514,4.71999979019165,3759200,4.71999979019165
