"Fecha","LYB.Open","LYB.High","LYB.Low","LYB.Close","LYB.Volume","LYB.Adjusted"
2013-12-11,77.3000030517578,77.5999984741211,75.2900009155273,75.5500030517578,2503000,47.8518943786621
2013-12-12,76.5,78.2600021362305,76.0299987792969,76.5,3057900,48.45361328125
2013-12-13,76.7099990844727,76.8399963378906,76,76.1900024414062,2229000,48.2572441101074
2013-12-16,77.1900024414062,77.8300018310547,76.9100036621094,77,2859000,48.7703018188477
2013-12-17,76.7099990844727,77.8199996948242,76.6399993896484,77.629997253418,3256100,49.169319152832
2013-12-18,78.0199966430664,78.5199966430664,76.5999984741211,78.4400024414062,4491300,49.6823654174805
2013-12-19,78.3499984741211,78.9499969482422,77.5100021362305,77.9599990844727,3258600,49.3783531188965
2013-12-20,77.9499969482422,78.7099990844727,77.6800003051758,78.5999984741211,4287600,49.7837066650391
2013-12-23,79,79.0999984741211,77.629997253418,78.0800018310547,2684100,49.4543571472168
2013-12-24,78.2099990844727,79.2699966430664,78.0899963378906,79.1699981689453,1168100,50.1447257995605
2013-12-26,79.3000030517578,79.6699981689453,78.9499969482422,79.3300018310547,1633500,50.2460861206055
2013-12-27,79.3499984741211,79.5699996948242,79.1100006103516,79.4300003051758,1035100,50.3094100952148
2013-12-30,79.5899963378906,79.7699966430664,78.8600006103516,79.4499969482422,3309700,50.3220672607422
2013-12-31,79.6500015258789,80.3300018310547,79.3199996948242,80.2799987792969,1618600,50.8477897644043
2014-01-02,80.0500030517578,80.2099990844727,77.9000015258789,78.7799987792969,4918500,49.8977241516113
2014-01-03,78.9499969482422,79.129997253418,78.3300018310547,78.7099990844727,1528500,49.8533782958984
2014-01-06,79.0599975585938,79.0599975585938,77.7099990844727,77.9700012207031,3119200,49.3846740722656
2014-01-07,78.1600036621094,79.25,77.9000015258789,78.9400024414062,2730700,49.9990615844727
2014-01-08,80.370002746582,80.4199981689453,78.5199966430664,79.7300033569336,3419200,50.4994277954102
2014-01-09,79.8099975585938,80.8199996948242,79.7799987792969,80.4800033569336,3499600,50.9744644165039
2014-01-10,80.6500015258789,81.620002746582,80.0199966430664,80.3499984741211,2350400,50.8921203613281
2014-01-13,80.4199981689453,80.5999984741211,79.629997253418,79.8199996948242,3218600,50.5564155578613
2014-01-14,80.1699981689453,82.1800003051758,80.0500030517578,81.8099975585938,3530400,51.8168563842773
2014-01-15,82.0199966430664,82.8099975585938,81.7600021362305,82.75,2785700,52.4122428894043
2014-01-16,82.4199981689453,82.9700012207031,81.9100036621094,82.2200012207031,2352000,52.076545715332
2014-01-17,82.0299987792969,82.0999984741211,80.9000015258789,81.4000015258789,2520700,51.5571708679199
2014-01-21,82.129997253418,82.6100006103516,80.6900024414062,80.9499969482422,2860600,51.272159576416
2014-01-22,81.2099990844727,81.4300003051758,78.9100036621094,80.2200012207031,5102600,50.8097839355469
2014-01-23,80.1900024414062,80.1900024414062,76.4899978637695,77.7600021362305,10501700,49.2516860961914
2014-01-24,77.1600036621094,77.7699966430664,75.8600006103516,75.9199981689453,5905800,48.0862503051758
2014-01-27,75.9199981689453,76.6500015258789,74.370002746582,75.7399978637695,5521300,47.972225189209
2014-01-28,75.9599990844727,77.4899978637695,75.7600021362305,76.6900024414062,2963000,48.5739593505859
2014-01-29,76.7200012207031,78.0299987792969,75.5999984741211,76.6600036621094,4430100,48.5549621582031
2014-01-30,77.3899993896484,78.9300003051758,76.6500015258789,78.0599975585938,4588100,49.4416847229004
2014-01-31,79,80.8199996948242,77.5,78.7600021362305,5926200,49.8850555419922
2014-02-03,78.9899978637695,79.4100036621094,76.7300033569336,77.2099990844727,4799300,48.9033164978027
2014-02-04,77.5899963378906,78.8399963378906,77.1699981689453,78.0400009155273,3660200,49.429027557373
2014-02-05,77.370002746582,77.9499969482422,76.3199996948242,77.6100006103516,4798800,49.1566619873047
2014-02-06,78,79.25,77.5599975585938,79.120002746582,2804200,50.1130752563477
2014-02-07,79.9199981689453,81.1100006103516,79.5699996948242,80.8300018310547,3439400,51.1961479187012
2014-02-10,80.7099990844727,81.3000030517578,80.379997253418,80.9599990844727,3019900,51.2784881591797
2014-02-11,81.2799987792969,82.2699966430664,80.8199996948242,81.6800003051758,4130700,51.7345314025879
2014-02-12,81.6999969482422,82.9700012207031,81.6999969482422,82.620002746582,3191500,52.329906463623
2014-02-13,81.879997253418,83.7600021362305,81.879997253418,83.370002746582,3304900,52.8049430847168
2014-02-14,83.1999969482422,84.5199966430664,83.0100021362305,84.4700012207031,2930800,53.5016479492188
2014-02-18,84.9899978637695,85.4000015258789,84.0299987792969,85.3300018310547,3614800,54.0463600158691
2014-02-19,85,86.0999984741211,84.129997253418,84.2799987792969,3899600,53.3813056945801
2014-02-20,84.3199996948242,86.2399978637695,83.4700012207031,85.8000030517578,4003700,54.3440399169922
2014-02-21,86.3600006103516,86.7900009155273,85.5899963378906,85.6500015258789,3302600,54.2490577697754
2014-02-24,85.6999969482422,87.0999984741211,85.6100006103516,85.9700012207031,2976100,54.4517211914062
2014-02-25,85.9000015258789,86.7200012207031,85.4000015258789,86.3000030517578,2936700,54.6607437133789
2014-02-26,86.3899993896484,87.5,86.1800003051758,87.4199981689453,3226500,55.3701324462891
2014-02-27,86.8899993896484,87.9199981689453,86.4300003051758,87.870002746582,3754100,56.0397720336914
2014-02-28,88.1399993896484,89.1900024414062,87.620002746582,88.0800018310547,4633800,56.1737022399902
2014-03-03,87.2799987792969,88.4800033569336,87.0400009155273,88.4700012207031,2428100,56.422435760498
2014-03-04,89.629997253418,89.8000030517578,88.8600006103516,89.6800003051758,3005800,57.1941108703613
2014-03-05,89.6399993896484,90.3600006103516,89.5299987792969,90.0999984741211,2930000,57.4619598388672
2014-03-06,90.5699996948242,91.9400024414062,90.5299987792969,91.0599975585938,4128400,58.0741958618164
2014-03-07,91.3099975585938,91.5699996948242,90.3000030517578,90.9000015258789,2679200,57.97216796875
2014-03-10,90.6100006103516,91.1699981689453,90,91.0299987792969,2326300,58.0550765991211
2014-03-11,91.1100006103516,91.5899963378906,90.3000030517578,90.4400024414062,2827300,57.6787986755371
2014-03-12,89.8899993896484,90.8300018310547,89.4400024414062,90.1600036621094,2829400,57.5002288818359
2014-03-13,90.6500015258789,91.0199966430664,88.8300018310547,89.0299987792969,3118400,56.7795639038086
2014-03-14,88.8099975585938,90.0899963378906,88.7300033569336,88.9199981689453,3376900,56.7094230651855
2014-03-17,89.5699996948242,91.0199966430664,89.5100021362305,90.5999984741211,2286500,57.7808609008789
2014-03-18,90.7600021362305,91.1100006103516,90.5500030517578,90.6999969482422,3985600,57.8446197509766
2014-03-19,90.9199981689453,90.9199981689453,88.8600006103516,89.6999969482422,3421600,57.2068862915039
2014-03-20,89.5599975585938,90.3000030517578,89.25,90.2600021362305,2245900,57.5640106201172
2014-03-21,90.5500030517578,90.7300033569336,89.9499969482422,90.0400009155273,3906500,57.4237098693848
2014-03-24,90.5199966430664,90.9000015258789,89.120002746582,89.5699996948242,3558800,57.1239547729492
2014-03-25,90.3099975585938,91.4800033569336,90.2699966430664,90.5699996948242,3616300,57.7616996765137
2014-03-26,91.370002746582,91.370002746582,89.8600006103516,89.879997253418,3300000,57.3216590881348
2014-03-27,89.75,89.7900009155273,87.3399963378906,87.3600006103516,4686600,55.7145195007324
2014-03-28,87.2699966430664,88.7699966430664,87.1999969482422,88.379997253418,2495800,56.3650245666504
2014-03-31,89.5400009155273,89.7799987792969,88.7699966430664,88.9400024414062,2592100,56.7221755981445
2014-04-01,89.1500015258789,89.1600036621094,88.4899978637695,88.7699966430664,3642400,56.6137466430664
2014-04-02,88.8600006103516,90.3199996948242,88.5999984741211,90.2699966430664,2517400,57.5703887939453
2014-04-03,90.0699996948242,90.9100036621094,89.8000030517578,90.4599990844727,2567300,57.6915664672852
2014-04-04,91.5,91.870002746582,88.9800033569336,89.0299987792969,3363000,56.7795639038086
2014-04-07,88.7300033569336,89.0899963378906,86.5,87.120002746582,3918200,55.5614433288574
2014-04-08,87.1500015258789,87.7799987792969,86.5,87.0400009155273,3388200,55.5104293823242
2014-04-09,87.2600021362305,89.0500030517578,86.9100036621094,88.5400009155273,2983600,56.4670791625977
2014-04-10,88.9300003051758,88.9300003051758,87.1699981689453,87.379997253418,4479800,55.7272720336914
2014-04-11,85.4000015258789,88.2399978637695,85.4000015258789,87.1100006103516,3775400,55.5550765991211
2014-04-14,87.8600006103516,88.5699996948242,87.4100036621094,88.1500015258789,2568800,56.2183303833008
2014-04-15,88.4199981689453,89.6699981689453,87.8000030517578,89.5500030517578,3742700,57.1112022399902
2014-04-16,91.3899993896484,92.1100006103516,90.3099975585938,91.4599990844727,3600300,58.3293151855469
2014-04-17,91.620002746582,92.4899978637695,90.4300003051758,92.1100006103516,3280600,58.7438507080078
2014-04-21,93.4300003051758,93.4300003051758,91.8000030517578,92.2399978637695,2481900,58.8267631530762
2014-04-22,93.0299987792969,93.9899978637695,92.3099975585938,93.2699966430664,2479300,59.483642578125
2014-04-23,92.9800033569336,93.9000015258789,91.5899963378906,92.3000030517578,3577600,58.8650550842285
2014-04-24,92.0199966430664,92.1999969482422,90.7900009155273,91.4800033569336,2298300,58.7879066467285
2014-04-25,91.3499984741211,91.5899963378906,90.6699981689453,91.0500030517578,3205200,58.5115852355957
2014-04-28,91.7399978637695,91.9300003051758,89.8600006103516,90.7399978637695,3474500,58.3123741149902
2014-04-29,90.2200012207031,92.5500030517578,89.75,90.9700012207031,6085300,58.4601860046387
2014-04-30,91.2900009155273,93.4100036621094,90.8300018310547,92.5,5344000,59.4433860778809
2014-05-01,92.7900009155273,92.8300018310547,91.870002746582,92.4199981689453,2194700,59.3919906616211
2014-05-02,92.0800018310547,93.1800003051758,92,92.4000015258789,2042100,59.3791580200195
2014-05-05,92.2099990844727,94.0400009155273,92.120002746582,93.6600036621094,1952300,60.1888427734375
2014-05-06,93.4000015258789,94.4300003051758,92.9700012207031,94.0500030517578,2235900,60.4394874572754
2014-05-07,94.370002746582,95.8099975585938,93.9300003051758,95.7699966430664,2549400,61.544807434082
2014-05-08,95.5400009155273,96.3600006103516,93.9100036621094,94.4499969482422,3756700,60.6965370178223
2014-05-09,94.8199996948242,95.4700012207031,93.8099975585938,95.4499969482422,2312400,61.3391418457031
2014-05-12,96.1999969482422,96.7200012207031,95.9000015258789,96.2799987792969,2369900,61.87255859375
2014-05-13,96.7200012207031,97.1100006103516,95.9199981689453,95.9899978637695,2651200,61.6861686706543
2014-05-14,96.3499984741211,97.0699996948242,95.7600021362305,96.5699996948242,2387300,62.0589218139648
2014-05-15,96.1800003051758,96.3399963378906,94.2900009155273,95.2399978637695,2984500,61.2042007446289
2014-05-16,95.3000030517578,96.3300018310547,94.6399993896484,96.1399993896484,2218600,61.7825927734375
2014-05-19,96.1600036621094,98.1800003051758,96.0800018310547,96.8000030517578,3558700,62.2067031860352
2014-05-20,96.5699996948242,97.7300033569336,96.4199981689453,97,2871800,62.3352432250977
2014-05-21,97.4499969482422,98.3899993896484,97.2699966430664,98.1600036621094,2917000,63.0806922912598
2014-05-22,98,98.4599990844727,97.5599975585938,97.6999969482422,2662400,62.7850914001465
2014-05-23,97.6999969482422,98.9199981689453,97.6800003051758,98.7799987792969,1849300,63.4791259765625
2014-05-27,99.0500030517578,99.6999969482422,98.25,98.4700012207031,3229900,63.2799339294434
2014-05-28,98.8399963378906,99.9000015258789,98.5100021362305,98.9899978637695,3100900,63.6140632629395
2014-05-29,99.1600036621094,100.48999786377,98.5199966430664,100.349998474121,1954200,64.4880828857422
2014-05-30,100.26000213623,100.290000915527,99.120002746582,99.5699996948242,3241500,63.9868125915527
2014-06-02,99.9300003051758,100.5,99.2600021362305,100.199996948242,2216100,64.3916625976562
2014-06-03,100.220001220703,101,99.8399963378906,99.8899993896484,2224700,64.1924514770508
2014-06-04,99.9400024414062,100.610000610352,99.3199996948242,100.129997253418,2455500,64.3466796875
2014-06-05,99.9000015258789,100.330001831055,98.7699966430664,99.0400009155273,3706500,63.6462211608887
2014-06-06,99.1999969482422,99.6500015258789,98.8300018310547,99,3609600,63.6205062866211
2014-06-09,98.7399978637695,99.6699981689453,98.5199966430664,98.9199981689453,2126000,63.5691032409668
2014-06-10,99,100.069999694824,98.9000015258789,99.9499969482422,2236900,64.2309951782227
2014-06-11,99.0599975585938,99.620002746582,99.0100021362305,99.1999969482422,1938900,63.7490310668945
2014-06-12,98.7300033569336,101.129997253418,98.7300033569336,99.2600021362305,4191800,63.78759765625
2014-06-13,99.0800018310547,99.75,98.7300033569336,98.9599990844727,2530800,63.5948257446289
2014-06-16,99.120002746582,99.3300018310547,98.129997253418,98.870002746582,2392100,63.5369606018066
2014-06-17,98.5400009155273,99.3399963378906,98.4100036621094,98.7799987792969,2342100,63.4791259765625
2014-06-18,98.5500030517578,99.0599975585938,97.8600006103516,98.9700012207031,2681300,63.6012153625488
2014-06-19,99.0599975585938,99.4100036621094,98.5500030517578,98.8000030517578,2091500,63.4919776916504
2014-06-20,99.3600006103516,100.330001831055,99.0899963378906,100.150001525879,5610500,64.3595275878906
2014-06-23,100.330001831055,101,99.629997253418,100.720001220703,3123400,64.725830078125
2014-06-24,102.629997253418,102.629997253418,100.059997558594,100.099998474121,4549500,64.3274154663086
2014-06-25,99.3300018310547,100.349998474121,98.4000015258789,98.5800018310547,4048200,63.3505973815918
2014-06-26,98.9599990844727,99,97.629997253418,98.5,2604500,63.2992057800293
2014-06-27,98.1399993896484,98.629997253418,96.3600006103516,96.870002746582,6178400,62.251708984375
2014-06-30,97.1399993896484,98.129997253418,96.629997253418,97.6500015258789,3010100,62.7529411315918
2014-07-01,98.3000030517578,99.129997253418,97.5400009155273,98.5199966430664,2248600,63.3120384216309
2014-07-02,98.2099990844727,99.2200012207031,98.1600036621094,98.75,2098000,63.4598693847656
2014-07-03,98.870002746582,99.8899993896484,98.8399963378906,99.6699981689453,1320600,64.0510711669922
2014-07-07,99.2699966430664,99.4700012207031,97.7900009155273,98.3399963378906,2208400,63.1963653564453
2014-07-08,97.8000030517578,98.3099975585938,97.0899963378906,97.6800003051758,2346500,62.7722434997559
2014-07-09,98.1600036621094,99.0699996948242,98.0100021362305,98.8199996948242,2299800,63.5048294067383
2014-07-10,97.6399993896484,99.3000030517578,97.5699996948242,98.4899978637695,2085700,63.292781829834
2014-07-11,98.5999984741211,99.4199981689453,98.3000030517578,99.1600036621094,1781600,63.723331451416
2014-07-14,99.5999984741211,99.5999984741211,98.6500015258789,98.9899978637695,2168200,63.6140632629395
2014-07-15,99.2600021362305,99.7799987792969,98.2300033569336,98.4700012207031,2595300,63.2799339294434
2014-07-16,98.4700012207031,99.5899963378906,98.4700012207031,99.4499969482422,2327300,63.9096946716309
2014-07-17,98.4899978637695,100.419998168945,98.4700012207031,99.5299987792969,2279600,63.9610939025879
2014-07-18,99.3099975585938,101.209999084473,99.2399978637695,101.029998779297,2624200,64.9250564575195
2014-07-21,100.620002746582,101.379997253418,100.099998474121,101.220001220703,2145800,65.0471649169922
2014-07-22,101.25,102.199996948242,101.080001831055,102.150001525879,2394300,65.6447906494141
2014-07-23,102.5,103.040000915527,102.23999786377,102.5,2099700,65.8697280883789
2014-07-24,103.110000610352,103.470001220703,102.139999389648,102.419998168945,2287900,65.8182983398438
2014-07-25,105,107.680000305176,104.519996643066,107.48999786377,4070300,69.0764312744141
2014-07-28,107.5,109.910003662109,107.419998168945,109.650001525879,4021000,70.4645385742188
2014-07-29,109.669998168945,110.379997253418,108.25,108.290000915527,2674600,69.5905380249023
2014-07-30,108.75,109.26000213623,107.790000915527,108.180000305176,2842000,69.5198669433594
2014-07-31,107.330001831055,107.589996337891,105.949996948242,106.25,3505700,68.2796020507812
2014-08-01,106.25,106.959999084473,105.639999389648,106.550003051758,2564400,68.4723815917969
2014-08-04,107.160003662109,108.680000305176,106.059997558594,108.639999389648,3226600,69.8154602050781
2014-08-05,107.690002441406,109.180000305176,106.690002441406,107.360000610352,3053900,68.992919921875
2014-08-06,107.379997253418,109.75,107.370002746582,108.98999786377,2724000,70.0404052734375
2014-08-07,109.150001525879,109.98999786377,107.660003662109,107.930000305176,2604600,69.3591995239258
2014-08-08,108.019996643066,108.610000610352,107.589996337891,108.370002746582,3937000,69.6419830322266
2014-08-11,109.129997253418,109.800003051758,107.930000305176,108.279998779297,2932400,69.5841369628906
2014-08-12,108.419998168945,109.040000915527,107.769996643066,108.889999389648,2736500,69.9761199951172
2014-08-13,109.050003051758,110.139999389648,108.650001525879,109.849998474121,2741900,70.5930633544922
2014-08-14,110,110.48999786377,109.699996948242,109.790000915527,1909100,70.5545120239258
2014-08-15,110,110.669998168945,108.720001220703,110.599998474121,2593100,71.0750122070312
2014-08-18,111.580001831055,112,110.680000305176,111.160003662109,2569100,71.4349060058594
2014-08-19,111.410003662109,112.370002746582,111.169998168945,112.199996948242,2171200,72.1032333374023
2014-08-20,112.379997253418,112.519996643066,111.830001831055,112.169998168945,1751000,72.0839614868164
2014-08-21,112.190002441406,112.730003356934,111.459999084473,112.300003051758,1887600,72.6207046508789
2014-08-22,111.800003051758,112.430000305176,111.5,112.139999389648,1587700,72.5172119140625
2014-08-25,112.830001831055,113.650001525879,112.569999694824,112.949996948242,2034700,73.0410308837891
2014-08-26,113.139999389648,113.139999389648,112.349998474121,112.599998474121,1516900,72.8147048950195
2014-08-27,113.120002746582,113.709999084473,112.449996948242,113.599998474121,1654800,73.4613800048828
2014-08-28,113.51000213623,113.709999084473,112.559997558594,113.480003356934,1602100,73.3837738037109
2014-08-29,113.940002441406,114.379997253418,113.339996337891,114.349998474121,2052300,73.9463882446289
2014-09-02,115.069999694824,115.330001831055,113.779998779297,114.190002441406,2548200,73.8429107666016
2014-09-03,114.449996948242,114.779998779297,114.080001831055,114.230003356934,1770800,73.8687744140625
2014-09-04,114.470001220703,114.910003662109,113.580001831055,113.839996337891,1573000,73.6165542602539
2014-09-05,113.940002441406,114.720001220703,113.51000213623,114.589996337891,1772800,74.1015701293945
2014-09-08,114.319999694824,115.01000213623,113.889999389648,114,2064400,73.7200317382812
2014-09-09,113.779998779297,114.26000213623,112.940002441406,113.029998779297,1604700,73.0927505493164
2014-09-10,113.019996643066,113.639999389648,112,113.449996948242,1445400,73.3643646240234
2014-09-11,113.01000213623,113.419998168945,112.550003051758,113.230003356934,1806500,73.2220916748047
2014-09-12,113.379997253418,113.599998474121,111.459999084473,111.680000305176,2316300,72.2197723388672
2014-09-15,111.470001220703,112.050003051758,110.819999694824,111.860000610352,2150200,72.336181640625
2014-09-16,111.779998779297,112.519996643066,111.459999084473,111.559997558594,2959700,72.1421661376953
2014-09-17,112.019996643066,113.080001831055,110.870002746582,111.580001831055,2981500,72.1550903320312
2014-09-18,112.220001220703,113.860000610352,112.190002441406,113.75,2911500,73.5583572387695
2014-09-19,114.629997253418,115.400001525879,113.540000915527,114,4759800,73.7200317382812
2014-09-22,114,114.279998779297,112.559997558594,112.610000610352,2475500,72.8211669921875
2014-09-23,112.559997558594,112.819999694824,110.150001525879,110.309997558594,2779100,71.3338165283203
2014-09-24,110.910003662109,111.980003356934,109.73999786377,111.949996948242,2875800,72.3943557739258
2014-09-25,111.430000305176,111.790000915527,109.980003356934,110.059997558594,2033300,71.1721420288086
2014-09-26,110.349998474121,113.650001525879,110.25,113.25,2622500,73.2350463867188
2014-09-29,112.120002746582,113.589996337891,111.25,113.300003051758,2202500,73.2673797607422
2014-09-30,112.48999786377,112.690002441406,107.669998168945,108.660003662109,6396000,70.266845703125
2014-10-01,107.769996643066,107.790000915527,104.449996948242,105,6965300,67.9000244140625
2014-10-02,104.199996948242,104.5,100.779998779297,103,7078200,66.606689453125
2014-10-03,103.120002746582,103.650001525879,100.809997558594,101.720001220703,6060800,65.7789611816406
2014-10-06,102,102.599998474121,101.370002746582,101.889999389648,4249600,65.8889007568359
2014-10-07,101.23999786377,101.339996337891,99.2399978637695,99.3300018310547,4939200,64.2334365844727
2014-10-08,99.4899978637695,102.809997558594,98.2799987792969,102.580001831055,6440800,66.3350982666016
2014-10-09,102.76000213623,103.089996337891,99.0100021362305,99.1800003051758,4465500,64.1364517211914
2014-10-10,99.0999984741211,99.1100006103516,94.9499969482422,95.0400009155273,6653500,61.4592170715332
2014-10-13,95.5100021362305,95.8000030517578,86.3600006103516,86.5899963378906,12437600,55.9948806762695
2014-10-14,88.25,89.4499969482422,84.5,85.3899993896484,12464400,55.2188949584961
2014-10-15,83.7600021362305,86.2900009155273,81.1500015258789,85.9300003051758,12921400,55.5680923461914
2014-10-16,84.4700012207031,90.5400009155273,84.4599990844727,89.3300018310547,9025100,57.7667503356934
2014-10-17,92.2900009155273,92.8199996948242,89.2699966430664,89.629997253418,7247700,57.9607543945312
2014-10-20,89.379997253418,92.2699966430664,89.2600021362305,92.0199966430664,4532800,59.5062942504883
2014-10-21,92.8899993896484,95.7099990844727,92.8300018310547,95.1900024414062,5721900,61.5562210083008
2014-10-22,96.4800033569336,96.8099975585938,93.3600006103516,93.4800033569336,4837700,60.4504089355469
2014-10-23,94.4800033569336,94.9000015258789,92.3099975585938,94.3300018310547,5020200,61.0001068115234
2014-10-24,92.2200012207031,93.4199981689453,90.0100021362305,92.3899993896484,7485100,59.7455558776855
2014-10-27,89.1500015258789,89.9100036621094,84.6900024414062,87.1900024414062,12042900,56.3828964233398
2014-10-28,87.25,89.2699966430664,86.3300018310547,89.2300033569336,6405500,57.7021064758301
2014-10-29,90.2099990844727,90.870002746582,88.4100036621094,90.7900009155273,11498800,58.7108955383301
2014-10-30,90.0299987792969,91.4400024414062,89.3499984741211,91.0100021362305,4771200,58.8531646728516
2014-10-31,92.2300033569336,92.5199966430664,89.7099990844727,91.629997253418,6514200,59.2540969848633
2014-11-03,91.8899993896484,92.5,89.0299987792969,89.2200012207031,6612300,57.6956329345703
2014-11-04,88.4899978637695,88.5,83.1600036621094,84.0699996948242,9161200,54.3652839660645
2014-11-05,84.4599990844727,86.7600021362305,84.0299987792969,85.25,6079900,55.1283721923828
2014-11-06,84.8099975585938,87.2200012207031,84.4300003051758,86.3000030517578,4870000,55.8073616027832
2014-11-07,86.5100021362305,87.8300018310547,86.3099975585938,87.4599990844727,4184500,56.5574798583984
2014-11-10,87.4800033569336,89.0699996948242,87.0299987792969,88.0299987792969,3982200,56.9260902404785
2014-11-11,87.9599990844727,88.5500030517578,86.5699996948242,88.5400009155273,3119600,57.2559013366699
2014-11-12,88.75,89.120002746582,86.8399963378906,88.5899963378906,5527200,57.2882232666016
2014-11-13,88.5599975585938,89.6500015258789,86.879997253418,87.9400024414062,4850400,56.8678855895996
2014-11-14,87.9400024414062,89.379997253418,87.5999984741211,88.3300018310547,4124200,57.1200981140137
2014-11-17,88.1800003051758,88.3300018310547,86.7399978637695,87.6999969482422,4940100,56.7126846313477
2014-11-18,88.0899963378906,89.629997253418,88.0699996948242,89.0400009155273,4714200,57.579231262207
2014-11-19,89.1699981689453,89.620002746582,88.3300018310547,89.3499984741211,3339700,57.7796936035156
2014-11-20,88,90.75,87.6600036621094,90.4199981689453,6185500,58.9333419799805
2014-11-21,94,94.3300018310547,90.4300003051758,91.1999969482422,6461600,59.4417343139648
2014-11-24,91.129997253418,91.6100006103516,90.3099975585938,90.5599975585938,4207500,59.0245971679688
2014-11-25,91.2900009155273,91.6600036621094,90.0999984741211,90.6500015258789,3914000,59.0832328796387
2014-11-26,90.3899993896484,90.3899993896484,88.370002746582,89.5400009155273,3836700,58.3597793579102
2014-11-28,83.9199981689453,84.0199966430664,78.5800018310547,78.8600006103516,8323300,51.3988342285156
2014-12-01,76.2099990844727,78.6100006103516,75.3000030517578,76.8099975585938,12690600,50.0627021789551
2014-12-02,77.2300033569336,77.9800033569336,75.879997253418,77.0299987792969,6125500,50.2060775756836
2014-12-03,77.5999984741211,80.1699981689453,77.0599975585938,78.7200012207031,7430000,51.3075828552246
2014-12-04,78.25,81.1399993896484,78.2099990844727,81.1399993896484,7154100,52.8848762512207
2014-12-05,83.4300003051758,83.4400024414062,80.2099990844727,80.7699966430664,7066100,52.6437072753906
2014-12-08,80.1900024414062,80.7799987792969,76.2600021362305,77.6999969482422,7485800,50.6427726745605
2014-12-09,77.3099975585938,78.7600021362305,76.6699981689453,78.6900024414062,5000900,51.2880210876465
2014-12-10,77.5699996948242,77.5699996948242,74.0400009155273,74.620002746582,6823100,48.6353187561035
2014-12-11,74.4199981689453,76.8899993896484,74.4100036621094,75.3000030517578,5133700,49.0785369873047
2014-12-12,71.3199996948242,73.1900024414062,70.2600021362305,70.6100006103516,9431100,46.0217056274414
2014-12-15,71.6699981689453,72.1900024414062,70.0599975585938,70.6699981689453,6465500,46.0608024597168
2014-12-16,71.1399993896484,73.6900024414062,70.370002746582,71.5500030517578,8812000,46.6343727111816
2014-12-17,72.0800018310547,77.1100006103516,72,75.5999984741211,8659100,49.274040222168
2014-12-18,80.870002746582,81.2099990844727,76.8499984741211,79.2600021362305,9716200,51.659553527832
2014-12-19,80.370002746582,82.3099975585938,79.7099990844727,82,8325700,53.4453887939453
