"Fecha","FANG.Open","FANG.High","FANG.Low","FANG.Close","FANG.Volume","FANG.Adjusted"
2014-04-14,68.4400024414062,70.9899978637695,68,70.120002746582,1028000,59.5054397583008
2014-04-15,68.9300003051758,70.4700012207031,66.8199996948242,69.0800018310547,1323400,58.6228828430176
2014-04-16,70.1600036621094,71.5599975585938,69.2399978637695,70.4899978637695,876500,59.8194427490234
2014-04-17,70.6999969482422,74.1399993896484,70.5500030517578,73.3399963378906,910900,62.2380142211914
2014-04-21,74.0199966430664,74.6500015258789,71.8600006103516,74.5199966430664,982400,63.2393951416016
2014-04-22,75.4300003051758,76.7200012207031,73.9599990844727,74.2600021362305,952200,63.0187530517578
2014-04-23,74.370002746582,75.1800003051758,73.370002746582,73.8899993896484,641000,62.704761505127
2014-04-24,74.25,75.8899993896484,73.1999969482422,75.4199981689453,848300,64.0031661987305
2014-04-25,75.2799987792969,75.2799987792969,71.129997253418,71.4400024414062,1041800,60.6256446838379
2014-04-28,71.5,72.5599975585938,69.3199996948242,70.9599990844727,647800,60.2182998657227
2014-04-29,71.5199966430664,73.0100021362305,71.0800018310547,72.2200012207031,836800,61.2875633239746
2014-04-30,72.0100021362305,72.370002746582,70.1999969482422,71.9400024414062,780200,61.0499572753906
2014-05-01,72.0400009155273,73.5400009155273,70.3099975585938,71.2699966430664,686200,60.4813652038574
2014-05-02,71.9499969482422,74.2900009155273,71.4100036621094,73.7699966430664,886500,62.6029281616211
2014-05-05,73.0699996948242,75.0400009155273,72.5500030517578,73.629997253418,629800,62.4841194152832
2014-05-06,73.3899993896484,73.9899978637695,72.6699981689453,73.25,890900,62.1616516113281
2014-05-07,73.7200012207031,76.5,71.5999984741211,75.7200012207031,1760300,64.2577362060547
2014-05-08,72.5899963378906,75,70.7799987792969,71.7600021362305,2311400,60.8972053527832
2014-05-09,70.2799987792969,73.0800018310547,70.1100006103516,71.2399978637695,904500,60.4559059143066
2014-05-12,71.6800003051758,74.7600021362305,71.0100021362305,72.7200012207031,1706500,61.7118911743164
2014-05-13,73.2300033569336,74.4300003051758,72.25,73.7300033569336,955600,62.568977355957
2014-05-14,73.7699966430664,74.4599990844727,71.7600021362305,72.0199966430664,813000,61.1178359985352
2014-05-15,72.0500030517578,72.0500030517578,67.7200012207031,69.4300003051758,1684700,58.9199028015137
2014-05-16,69.629997253418,70.7300033569336,67.6399993896484,70.6699981689453,736400,59.9721946716309
2014-05-19,70.379997253418,71.8000030517578,70.1999969482422,71.1500015258789,559700,60.3795394897461
2014-05-20,71.2300033569336,71.6600036621094,69.4800033569336,70.1600036621094,548900,59.5394134521484
2014-05-21,70.7799987792969,73.1999969482422,70.7799987792969,72.7099990844727,935100,61.7033882141113
2014-05-22,72.8000030517578,74.1999969482422,72.25,73.0299987792969,604200,61.9749488830566
2014-05-23,72.8399963378906,74.3199996948242,72.6100006103516,72.7799987792969,664200,61.7627983093262
2014-05-27,72.8499984741211,73.1500015258789,70.3600006103516,71.4700012207031,885600,60.6510963439941
2014-05-28,71.4499969482422,71.9300003051758,70.2600021362305,71.3899993896484,685000,60.5832061767578
2014-05-29,71.5599975585938,75.9300003051758,70.8600006103516,75.0199966430664,1460700,63.663703918457
2014-05-30,75.5400009155273,75.9499969482422,74.3000030517578,75.4800033569336,1019800,64.054084777832
2014-06-02,76.9899978637695,78.4700012207031,75.3499984741211,76.1100006103516,1245900,64.5886917114258
2014-06-03,76.0800018310547,78.4899978637695,75.5800018310547,78.3000030517578,943300,66.4471969604492
2014-06-04,78.3600006103516,79.7600021362305,77.0100021362305,78.5400009155273,845800,66.6508636474609
2014-06-05,78.6399993896484,79.870002746582,77.5299987792969,79.2399978637695,821100,67.2449035644531
2014-06-06,79.9400024414062,81.5100021362305,79.379997253418,81.0899963378906,953500,68.8148345947266
2014-06-09,81.4300003051758,82.25,80.0599975585938,82,748500,69.5870971679688
2014-06-10,83,83.6600036621094,81.370002746582,82.3300018310547,601900,69.8671340942383
2014-06-11,81.6600036621094,84.4700012207031,81.120002746582,83.8399963378906,915800,71.1485748291016
2014-06-12,84.0100021362305,85.9000015258789,83.5,84.6900024414062,1154600,71.8698806762695
2014-06-13,85.3300018310547,88.3899993896484,84.5,87.9499969482422,1617500,74.6364059448242
2014-06-16,88.1900024414062,90.3000030517578,87.1800003051758,89.9000015258789,1385500,76.2912139892578
2014-06-17,90,92.2399978637695,88.879997253418,90.2600021362305,1159800,76.5967254638672
2014-06-18,91.4899978637695,93.3300018310547,88.879997253418,90.3399963378906,2891900,76.6646118164062
2014-06-19,90.6900024414062,90.6900024414062,88.3000030517578,89.0500030517578,1072300,75.5698928833008
2014-06-20,89.4700012207031,90.6900024414062,88.3000030517578,89.7900009155273,1729600,76.197868347168
2014-06-23,90.379997253418,91.5100021362305,89.120002746582,91.4100036621094,1253800,77.5726547241211
2014-06-24,90.1900024414062,90.5400009155273,87.1500015258789,87.6900024414062,2265700,74.4157562255859
2014-06-25,88,91.3600006103516,87.8000030517578,90.5599975585938,1917100,76.8513031005859
2014-06-26,90.4499969482422,91.0100021362305,87.6999969482422,89.2900009155273,939200,75.773567199707
2014-06-27,89.0400009155273,89.870002746582,88.5,88.6900024414062,3201400,75.2643814086914
2014-06-30,88.6999969482422,89.8399963378906,88.4499969482422,88.8000030517578,1145900,75.3577423095703
2014-07-01,90,90.4800033569336,88.1900024414062,89.7699966430664,1030300,76.1808929443359
2014-07-02,89.5,90.4199981689453,87.6100006103516,88.2900009155273,796200,74.9249420166016
2014-07-03,88.7600021362305,89.1600036621094,87.4100036621094,88.8099975585938,596800,75.3662109375
2014-07-07,88.8000030517578,89.7300033569336,86.6999969482422,87.3099975585938,918500,74.0932922363281
2014-07-08,86.7200012207031,87.1100006103516,84.1600036621094,85.9700012207031,1497400,72.9561386108398
2014-07-09,86.8499984741211,87.370002746582,85.4700012207031,87.2900009155273,685700,74.0763092041016
2014-07-10,84.9899978637695,86.5500030517578,82.8199996948242,85.7200012207031,1005000,72.7439880371094
2014-07-11,85.6999969482422,86.5,83.3399963378906,84.2099990844727,890900,71.4625473022461
2014-07-14,84.7900009155273,87.9300003051758,84.6100006103516,86.5899963378906,836200,73.4822692871094
2014-07-15,86.1100006103516,86.8000030517578,82.7099990844727,83.3600006103516,1110200,70.7412261962891
2014-07-16,83.9300003051758,85.9899978637695,83.5299987792969,85.4899978637695,856600,72.5487823486328
2014-07-17,85.8199996948242,88.1999969482422,84,84.7099990844727,843000,71.8868560791016
2014-07-18,84.5699996948242,87.3399963378906,84.5699996948242,86.6600036621094,1229200,73.5416870117188
2014-07-21,86.0199966430664,89.870002746582,86,87.9899978637695,1341500,74.6703567504883
2014-07-22,87.1999969482422,87.6900024414062,86.4199981689453,86.5599975585938,4448200,73.4568252563477
2014-07-23,87,87.8899993896484,86.25,87.8499984741211,1308200,74.5515441894531
2014-07-24,88.120002746582,89.0800018310547,86.8600006103516,88.0100021362305,2064100,74.6873168945312
2014-07-25,86.9599990844727,87.379997253418,85.2300033569336,85.6999969482422,975200,72.7270050048828
2014-07-28,85.9000015258789,86.0999984741211,83.5899963378906,84.8000030517578,569600,71.9632415771484
2014-07-29,84.5899963378906,86.6800003051758,83.9199981689453,85.5899963378906,782600,72.633659362793
2014-07-30,86,87.1900024414062,84.2799987792969,84.75,660400,71.9208068847656
2014-07-31,84.0100021362305,84.0999984741211,81.0199966430664,82.2300033569336,1571500,69.7822952270508
2014-08-01,82.3300018310547,82.3499984741211,77.9800033569336,80.0199966430664,2387900,67.9068298339844
2014-08-04,80.5100021362305,82.2300033569336,79.6399993896484,81.6100006103516,974400,69.2561187744141
2014-08-05,82.0100021362305,82.7399978637695,78.1699981689453,78.9300003051758,1512400,66.9818344116211
2014-08-06,79.6699981689453,81.2600021362305,78.0199966430664,78.5199966430664,1155600,66.6338806152344
2014-08-07,78.7900009155273,79.75,74.870002746582,76.5800018310547,1941800,64.9875640869141
2014-08-08,76.8000030517578,78.3300018310547,76.5400009155273,77.4499969482422,955700,65.7258453369141
2014-08-11,78.1500015258789,78.2600021362305,76.6100006103516,77.4899978637695,1063700,65.7597885131836
2014-08-12,76.9800033569336,77.4700012207031,75.6600036621094,76.0400009155273,576800,64.5293045043945
2014-08-13,76.1600036621094,77.9599990844727,76.1600036621094,77.1800003051758,599200,65.4967498779297
2014-08-14,77.0999984741211,77.8099975585938,74.6500015258789,75.8600006103516,1125400,64.3765487670898
2014-08-15,77.3499984741211,78.620002746582,76.4000015258789,78.4499969482422,912300,66.5744934082031
2014-08-18,78.5,80.0299987792969,77.4100036621094,79.7799987792969,1350900,67.7031631469727
2014-08-19,79.8300018310547,81.8199996948242,79.6100006103516,80,1100700,67.8898544311523
2014-08-20,79.8000030517578,80.5500030517578,78.75,80.2399978637695,658400,68.0935287475586
2014-08-21,80.3600006103516,81.1399993896484,79.629997253418,80.7399978637695,850200,68.517822265625
2014-08-22,80.8000030517578,80.8000030517578,78.6699981689453,79.9800033569336,691900,67.8728790283203
2014-08-25,80.3300018310547,81.8899993896484,79.6800003051758,81.4000015258789,835800,69.0779266357422
2014-08-26,81.7600021362305,85.5,81.5400009155273,83.879997253418,1391500,71.182502746582
2014-08-27,84.2399978637695,84.2600021362305,81.7799987792969,82.5999984741211,725600,70.0962677001953
2014-08-28,82.4100036621094,83.4300003051758,81.9199981689453,83.1999969482422,638100,70.6054458618164
2014-08-29,83.5100021362305,86.8199996948242,83.5100021362305,86.3499984741211,1062000,73.2786102294922
2014-09-02,86.4899978637695,86.7200012207031,82.7200012207031,83.2300033569336,1137000,70.6309127807617
2014-09-03,83.9899978637695,84.5400009155273,82.3099975585938,83.8399963378906,969400,71.1485748291016
2014-09-04,83.9700012207031,84.370002746582,78.1600036621094,79.5,2162900,67.4655227661133
2014-09-05,78.7600021362305,79.8199996948242,77.7399978637695,79.25,1125800,67.2533950805664
2014-09-08,78.8099975585938,78.8199996948242,76.25,77.4199981689453,1323600,65.7004165649414
2014-09-09,77.4899978637695,79.120002746582,75.5699996948242,76.4599990844727,1162800,64.8857192993164
2014-09-10,76.0100021362305,77.7099990844727,74.6100006103516,76.8000030517578,1018900,65.1742477416992
2014-09-11,75.7200012207031,78.1600036621094,75.6500015258789,77.870002746582,803200,66.0822677612305
2014-09-12,77.4100036621094,77.870002746582,75.8300018310547,76.5599975585938,546200,64.970588684082
2014-09-15,76.2799987792969,77.2699966430664,75.1999969482422,76.2399978637695,707900,64.6990356445312
2014-09-16,76.3499984741211,79.7799987792969,75.75,78.2200012207031,835300,66.3793106079102
2014-09-17,78.5400009155273,79.3000030517578,77.0100021362305,77.6999969482422,867500,65.9380264282227
2014-09-18,75.9100036621094,77.4800033569336,75.25,76.1800003051758,2357300,64.6481246948242
2014-09-19,76.4000015258789,77,74.7399978637695,75.5500030517578,1628700,64.1134872436523
2014-09-22,75.5100021362305,75.5500030517578,72.9300003051758,73.4599990844727,1101600,62.3398513793945
2014-09-23,73.3099975585938,74.9300003051758,72.6399993896484,72.8399963378906,913600,61.8137130737305
2014-09-24,73.0599975585938,74.4700012207031,70.6600036621094,74.3000030517578,1752800,63.0527076721191
2014-09-25,73.9300003051758,74.129997253418,71.879997253418,72.5999984741211,1334600,61.6100578308105
2014-09-26,72.5699996948242,73.9700012207031,71.870002746582,73.6399993896484,747600,62.492603302002
2014-09-29,74.9700012207031,76.9499969482422,74.2600021362305,76.7600021362305,2375800,65.1403121948242
2014-09-30,76.9499969482422,77.3000030517578,73.379997253418,74.7799987792969,1609600,63.4600486755371
2014-10-01,75.3000030517578,76.6999969482422,73.2900009155273,74.4100036621094,1983600,63.1460494995117
2014-10-02,73.4499969482422,76.9400024414062,71.7200012207031,75.2799987792969,1704600,63.8843460083008
2014-10-03,75.5800018310547,75.5800018310547,72.5100021362305,73,873900,61.9495010375977
2014-10-06,73.129997253418,74.5800018310547,71.9400024414062,73.9700012207031,1040600,62.7726516723633
2014-10-07,73.6699981689453,74.5299987792969,71.3399963378906,71.4499969482422,1183800,60.6341209411621
2014-10-08,70.9499969482422,73.4100036621094,68.5800018310547,73.120002746582,1503900,62.0513229370117
2014-10-09,72.4300003051758,72.4300003051758,68.5599975585938,69.2699966430664,1436100,58.7841186523438
2014-10-10,68.8000030517578,68.8499984741211,63.1399993896484,64.75,2625500,54.9483489990234
2014-10-13,63.25,65.5400009155273,58.4099998474121,59.2099990844727,3605700,50.2469673156738
2014-10-14,59,61.7599983215332,56.9000015258789,58.439998626709,3573000,49.5935478210449
2014-10-15,56.9500007629395,60.4799995422363,56.3400001525879,59.9799995422363,1971100,50.9004173278809
2014-10-16,59.1399993896484,64.0400009155273,57.4000015258789,63.1199989318848,2024000,53.5650939941406
2014-10-17,64.5999984741211,68.4400024414062,61.8600006103516,63.3499984741211,1731600,53.7602729797363
2014-10-20,63,65.8000030517578,62.0299987792969,64.2799987792969,752300,54.5494956970215
2014-10-21,65.3899993896484,67.5599975585938,64.7900009155273,67.4899978637695,1882500,57.2735748291016
2014-10-22,67.8099975585938,69.6500015258789,64.0999984741211,64.1999969482422,1461300,54.4815979003906
2014-10-23,65.3499984741211,68.2600021362305,63.810001373291,67.2200012207031,1535300,57.0444564819336
2014-10-24,66.8300018310547,67.5699996948242,65.0699996948242,67.2399978637695,774200,57.0614204406738
2014-10-27,64.6100006103516,65,60.5099983215332,64.129997253418,1422000,54.4221954345703
2014-10-28,64.6500015258789,67.8300018310547,63.7200012207031,67.7799987792969,757000,57.5196838378906
2014-10-29,68.25,70,67.3600006103516,69.0800018310547,1219100,58.6228828430176
2014-10-30,68.0899963378906,68.9599990844727,66.4199981689453,67.6800003051758,966600,57.4348068237305
2014-10-31,67.9599990844727,68.6100006103516,64.0699996948242,68.4400024414062,1746100,58.0797691345215
2014-11-03,68.4400024414062,71.5400009155273,66.5199966430664,67.3899993896484,1337800,57.1887092590332
2014-11-04,65.5199966430664,66.4100036621094,62.6800003051758,63.6399993896484,1948200,54.0063743591309
2014-11-05,67.0899963378906,67.0899963378906,63.0299987792969,65.0100021362305,1402500,55.169002532959
2014-11-06,64.4599990844727,66.0100021362305,63.7000007629395,65.8199996948242,1091800,55.856372833252
2014-11-07,66.0899963378906,69.5400009155273,66.0899963378906,69.4899978637695,1403800,58.9708137512207
2014-11-10,70.1399993896484,71.3899993896484,66.3099975585938,66.5999984741211,1361900,56.5183029174805
2014-11-11,66.620002746582,68.75,65.9100036621094,67.5,1143200,57.2820663452148
2014-11-12,64.7799987792969,65.9400024414062,64.25,64.8099975585938,3320300,54.9992752075195
2014-11-13,64.4899978637695,65.5999984741211,63.2000007629395,64.7600021362305,1750100,54.9568367004395
2014-11-14,65.1100006103516,67.9100036621094,64.5999984741211,67.7900009155273,1044000,57.5281639099121
2014-11-17,66.9000015258789,67.5599975585938,62.9799995422363,63.7200012207031,1575000,54.0742683410645
2014-11-18,63.6100006103516,65.4300003051758,62.4000015258789,64.370002746582,1264000,54.6258735656738
2014-11-19,64.5899963378906,65.4400024414062,62.8400001525879,65.129997253418,1008700,55.270824432373
2014-11-20,65.1399993896484,67.3300018310547,65.0899963378906,67.2099990844727,813000,57.0359687805176
2014-11-21,68.5,71.3000030517578,68.2600021362305,69.7399978637695,1509100,59.1829681396484
2014-11-24,69.1600036621094,69.8300018310547,67,68.0899963378906,1300100,57.7827453613281
2014-11-25,68.6399993896484,69.4000015258789,66.5299987792969,67.0299987792969,1169600,56.8832092285156
2014-11-26,66.8000030517578,66.8099975585938,64.2300033569336,64.879997253418,961800,55.0586624145508
2014-11-28,58.8600006103516,61.8600006103516,54.4799995422363,56.4000015258789,2111700,47.8623428344727
2014-12-01,56.189998626709,57.4500007629395,53.8699989318848,55.810001373291,1516000,47.3616600036621
2014-12-02,55.3699989318848,58.7099990844727,54.439998626709,57.8400001525879,1981400,49.0843696594238
2014-12-03,58.4500007629395,63.1100006103516,56.9700012207031,59.8600006103516,1624500,50.7985801696777
2014-12-04,58.939998626709,60.2000007629395,57.4099998474121,58.4799995422363,1272400,49.6274833679199
2014-12-05,58.3899993896484,59.689998626709,57.4799995422363,58.7900009155273,1507000,49.8905601501465
2014-12-08,57.310001373291,57.310001373291,53.9300003051758,54.7999992370605,1576700,46.5045471191406
2014-12-09,54.2200012207031,57.6599998474121,53.7099990844727,56.6800003051758,1354400,48.0999526977539
2014-12-10,55.8499984741211,56.5099983215332,53,53.6500015258789,1325600,45.5286254882812
2014-12-11,53.2799987792969,55.7200012207031,52.939998626709,53.1100006103516,1017000,45.0703735351562
2014-12-12,51.8600006103516,54.9199981689453,51.7900009155273,52.4700012207031,2185300,44.5272598266602
2014-12-15,52.8600006103516,54.3300018310547,51.689998626709,53.4099998474121,1413600,45.3249588012695
2014-12-16,52.0800018310547,58.9599990844727,51.9500007629395,55.8400001525879,2552400,47.3871116638184
2014-12-17,55.939998626709,59.9500007629395,55.7400016784668,58.9700012207031,4351300,50.0433044433594
