"Fecha","TSLA.Open","TSLA.High","TSLA.Low","TSLA.Close","TSLA.Volume","TSLA.Adjusted"
2013-12-05,9.34333324432373,9.55666732788086,9.30000019073486,9.36533260345459,139326000,9.36533260345459
2013-12-06,9.43400001525879,9.49933338165283,9.08666706085205,9.15733337402344,118644000,9.15733337402344
2013-12-09,9.13333320617676,9.4466667175293,8.94733333587646,9.4399995803833,135922500,9.4399995803833
2013-12-10,9.33666706085205,9.72466659545898,9.32400035858154,9.47933292388916,161223000,9.47933292388916
2013-12-11,9.45866680145264,9.53666687011719,9.29933261871338,9.3100004196167,107067000,9.3100004196167
2013-12-12,9.31333255767822,9.88266658782959,9.23533344268799,9.83133316040039,161517000,9.83133316040039
2013-12-13,9.86999988555908,10.1199998855591,9.82133293151855,9.84333324432373,158878500,9.84333324432373
2013-12-16,9.89866733551025,10.0286674499512,9.73999977111816,9.86266708374023,100129500,9.86266708374023
2013-12-17,9.83866691589355,10.3086671829224,9.75466728210449,10.1639995574951,157425000,10.1639995574951
2013-12-18,10.1493330001831,10.3266668319702,9.72999954223633,9.86533260345459,173728500,9.86533260345459
2013-12-19,9.79333305358887,9.80000019073486,9.2733325958252,9.38133335113525,191100000,9.38133335113525
2013-12-20,9.43866729736328,9.62333297729492,9.43866729736328,9.54933261871338,111189000,9.54933261871338
2013-12-23,9.65666675567627,9.74933338165283,9.506667137146,9.56999969482422,80782500,9.56999969482422
2013-12-24,10,10.3313331604004,9.98799991607666,10.0939998626709,149122500,10.0939998626709
2013-12-26,10.3360004425049,10.533332824707,10.28600025177,10.3666667938232,106942500,10.3666667938232
2013-12-27,10.3533334732056,10.3666667938232,10.0533332824707,10.0746669769287,81903000,10.0746669769287
2013-12-30,10.0746669769287,10.3206672668457,10.0500001907349,10.1626672744751,67012500,10.1626672744751
2013-12-31,10.1546669006348,10.2133331298828,9.91066741943359,10.0286674499512,63936000,10.0286674499512
2014-01-02,9.98666667938232,10.1653327941895,9.77000045776367,10.006667137146,92826000,10.006667137146
2014-01-03,10,10.1459999084473,9.90666675567627,9.97066688537598,70425000,9.97066688537598
2014-01-06,10,10.0266666412354,9.68266677856445,9.80000019073486,80416500,9.80000019073486
2014-01-07,9.84133338928223,10.0266666412354,9.68333339691162,9.95733261108398,75511500,9.95733261108398
2014-01-08,9.92333316802979,10.2466669082642,9.91733264923096,10.0853328704834,92448000,10.0853328704834
2014-01-09,10.1666669845581,10.2286672592163,9.78999996185303,9.8353328704834,80730000,9.8353328704834
2014-01-10,9.8973331451416,9.92666721343994,9.48333263397217,9.71466732025146,111691500,9.71466732025146
2014-01-13,9.71866703033447,9.80000019073486,9.1879997253418,9.28933334350586,94741500,9.28933334350586
2014-01-14,9.36666679382324,10.8000001907349,9.11133289337158,10.7513332366943,414105000,10.7513332366943
2014-01-15,11.2299995422363,11.4820003509521,10.8066673278809,10.9420003890991,306984000,10.9420003890991
2014-01-16,10.8333330154419,11.5133333206177,10.8266668319702,11.3979997634888,179391000,11.3979997634888
2014-01-17,11.3459997177124,11.546667098999,11.1966667175293,11.3339996337891,138093000,11.3339996337891
2014-01-21,11.4160003662109,11.8193330764771,11.3873329162598,11.7786674499512,146020500,11.7786674499512
2014-01-22,11.8540000915527,12.0213327407837,11.6506671905518,11.9040002822876,105339000,11.9040002822876
2014-01-23,11.815333366394,12.1586666107178,11.5613327026367,12.1000003814697,118011000,12.1000003814697
2014-01-24,11.8566665649414,12.0319995880127,11.5686674118042,11.6400003433228,114964500,11.6400003433228
2014-01-27,11.6773328781128,11.8613328933716,10.9806671142578,11.3079996109009,130746000,11.3079996109009
2014-01-28,11.4333333969116,11.9320001602173,11.3999996185303,11.8920001983643,91401000,11.8920001983643
2014-01-29,11.6866674423218,11.9393329620361,11.5419998168945,11.6820001602173,89032500,11.6820001602173
2014-01-30,11.8666667938232,12.3186674118042,11.800666809082,12.1893329620361,128475000,12.1893329620361
2014-01-31,11.9233331680298,12.3999996185303,11.9006671905518,12.0939998626709,97632000,12.0939998626709
2014-02-03,12.1926670074463,12.3253326416016,11.6773328781128,11.8073329925537,101473500,11.8073329925537
2014-02-04,12.046667098999,12.1066665649414,11.7466669082642,11.9153327941895,70294500,11.9153327941895
2014-02-05,11.8866672515869,12.0393333435059,11.2906665802002,11.6280002593994,109020000,11.6280002593994
2014-02-06,11.7533330917358,12.0073328018188,11.7333326339722,11.8920001983643,87624000,11.8920001983643
2014-02-07,12.0673332214355,12.4420003890991,11.9733333587646,12.4353332519531,133927500,12.4353332519531
2014-02-10,12.6226673126221,13.2866668701172,12.6213331222534,13.1040000915527,194560500,13.1040000915527
2014-02-11,13.264666557312,13.4799995422363,12.8466672897339,13.1079998016357,160648500,13.1079998016357
2014-02-12,13.0520000457764,13.2180004119873,12.9546670913696,13.0213327407837,77605500,13.0213327407837
2014-02-13,12.8893327713013,13.514666557312,12.8833332061768,13.3086671829224,120439500,13.3086671829224
2014-02-14,13.2066669464111,13.4586668014526,13.1333332061768,13.2153329849243,92370000,13.2153329849243
2014-02-18,13.6826667785645,13.7333326339722,13.423999786377,13.5799999237061,139992000,13.5799999237061
2014-02-19,13.5799999237061,13.5799999237061,12.8940000534058,12.9093332290649,242535000,12.9093332290649
2014-02-20,14.3339996337891,14.3473329544067,13.7513332366943,13.9980001449585,270034500,13.9980001449585
2014-02-21,14.1093330383301,14.2653331756592,13.9460000991821,13.9733333587646,117282000,13.9733333587646
2014-02-24,13.917332649231,14.5573329925537,13.8879995346069,14.5100002288818,124176000,14.5100002288818
2014-02-25,15.3333330154419,17.2800006866455,15.2299995422363,16.533332824707,490225500,16.533332824707
2014-02-26,17.2386665344238,17.6666679382324,16.5,16.8666667938232,369069000,16.8666667938232
2014-02-27,17.4166679382324,17.4599990844727,16.5553321838379,16.8360004425049,269187000,16.8360004425049
2014-02-28,16.6433334350586,16.8453330993652,16.1700000762939,16.3206672668457,218847000,16.3206672668457
2014-03-03,15.8173332214355,16.7766666412354,15.6660003662109,16.7040004730225,196339500,16.7040004730225
2014-03-04,17.2320003509521,17.3333320617676,16.8553333282471,16.9893321990967,131184000,16.9893321990967
2014-03-05,17.1146678924561,17.1326675415039,16.7866668701172,16.8439998626709,89035500,16.8439998626709
2014-03-06,16.9426670074463,17.1666679382324,16.6299991607666,16.8626670837402,110416500,16.8626670837402
2014-03-07,16.8626670837402,16.9899997711182,16.2940006256104,16.4139995574951,117184500,16.4139995574951
2014-03-10,16.1800003051758,16.2000007629395,15.7373332977295,15.9226665496826,115921500,15.9226665496826
2014-03-11,15.7666673660278,16.3066673278809,15.4953327178955,15.6273326873779,132151500,15.6273326873779
2014-03-12,15.4333333969116,16.5,15.4073333740234,16.0993328094482,146316000,16.0993328094482
2014-03-13,16.2526664733887,16.279333114624,15.6000003814697,15.8526668548584,93544500,15.8526668548584
2014-03-14,15.6859998703003,15.7959995269775,15.2213325500488,15.3979997634888,124345500,15.3979997634888
2014-03-17,15.6633329391479,15.8620004653931,15.3666667938232,15.5986671447754,88689000,15.5986671447754
2014-03-18,15.796667098999,16.1000003814697,15.6680002212524,16.0026664733887,93634500,16.0026664733887
2014-03-19,16.0926666259766,16.1033325195312,15.5673332214355,15.7226667404175,76069500,15.7226667404175
2014-03-20,15.7440004348755,15.9499998092651,15.5573329925537,15.6606674194336,57268500,15.6606674194336
2014-03-21,15.7346668243408,15.7466669082642,15.1666669845581,15.2593326568604,123253500,15.2593326568604
2014-03-24,15.3166666030884,15.3266668319702,14.0179996490479,14.6780004501343,169932000,14.6780004501343
2014-03-25,14.9426670074463,15.1366672515869,14.5266666412354,14.6960000991821,117981000,14.6960000991821
2014-03-26,14.796667098999,14.8400001525879,14.0900001525879,14.1973333358765,103609500,14.1973333358765
2014-03-27,14.1579999923706,14.2399997711182,13.533332824707,13.8213329315186,142435500,13.8213329315186
2014-03-28,14.1866674423218,14.4479999542236,14.0179996490479,14.1579999923706,145272000,14.1579999923706
2014-03-31,14.4333333969116,14.4499998092651,13.7593326568604,13.8966665267944,125700000,13.8966665267944
2014-04-01,13.934666633606,14.543999671936,13.9053325653076,14.4646673202515,110571000,14.4646673202515
2014-04-02,14.6666669845581,15.3926668167114,14.5366668701172,15.3526668548584,161734500,15.3526668548584
2014-04-03,15.3533334732056,15.7153329849243,14.8000001907349,15.0266666412354,163855500,15.0266666412354
2014-04-04,15.0673332214355,15.2180004119873,14.0833330154419,14.1486673355103,170184000,14.1486673355103
2014-04-07,13.720666885376,14.4133329391479,13.5673332214355,13.8346672058105,147832500,13.8346672058105
2014-04-08,14.0033330917358,14.4326667785645,13.7613334655762,14.3640003204346,103339500,14.3640003204346
2014-04-09,14.4506673812866,14.5633325576782,14.0593328475952,14.4619998931885,77368500,14.4619998931885
2014-04-10,14.4546670913696,14.5,13.5860004425049,13.6126670837402,108172500,13.6126670837402
2014-04-11,13.3739995956421,13.8000001907349,13.2399997711182,13.5853328704834,136008000,13.5853328704834
2014-04-14,13.8400001525879,13.8959999084473,12.9606666564941,13.206000328064,115545000,13.206000328064
2014-04-15,13.2726669311523,13.28600025177,12.2880001068115,12.9273328781128,204889500,12.9273328781128
2014-04-16,13.1333332061768,13.332667350769,12.7213325500488,13.2740001678467,108033000,13.2740001678467
2014-04-17,13.3073329925537,13.4860000610352,12.9386672973633,13.2080001831055,88902000,13.2080001831055
2014-04-21,13.1386671066284,13.7466669082642,12.9333333969116,13.6253328323364,78873000,13.6253328323364
2014-04-22,13.7573328018188,14.6219997406006,13.667332649231,14.576000213623,147070500,14.576000213623
2014-04-23,14.4219999313354,14.449333190918,13.8000001907349,13.8660001754761,109434000,13.8660001754761
2014-04-24,14.0539999008179,14.1866674423218,13.546667098999,13.8573331832886,82428000,13.8573331832886
2014-04-25,13.466667175293,13.7799997329712,13.1766672134399,13.3233327865601,104950500,13.3233327865601
2014-04-28,13.3333330154419,13.5860004425049,12.6999998092651,13.2340002059937,105630000,13.2340002059937
2014-04-29,13.21399974823,13.8100004196167,13.0353326797485,13.7946672439575,86686500,13.7946672439575
2014-04-30,13.5733327865601,13.8773326873779,13.4186668395996,13.8593330383301,66609000,13.8593330383301
2014-05-01,13.8053331375122,14.2679996490479,13.71266746521,13.8486671447754,81598500,13.8486671447754
2014-05-02,13.9066667556763,14.0906667709351,13.7679996490479,14.0606670379639,61302000,14.0606670379639
2014-05-05,13.9653329849243,14.5126667022705,13.9013328552246,14.4406671524048,77205000,14.4406671524048
2014-05-06,14.4399995803833,14.5773334503174,13.789999961853,13.8186674118042,84550500,13.8186674118042
2014-05-07,13.9759998321533,14.0133333206177,13.1499996185303,13.4233331680298,152689500,13.4233331680298
2014-05-08,12.1333332061768,12.960000038147,11.8666667938232,11.9060001373291,300849000,11.9060001373291
2014-05-09,11.9906673431396,12.2266674041748,11.8146667480469,12.1506671905518,127428000,12.1506671905518
2014-05-12,12.2580003738403,12.4793329238892,11.9919996261597,12.3113327026367,105034500,12.3113327026367
2014-05-13,12.2506666183472,12.7559995651245,12.1999998092651,12.6773328781128,106458000,12.6773328781128
2014-05-14,12.5966672897339,12.8986673355103,12.4733333587646,12.7080001831055,81100500,12.7080001831055
2014-05-15,12.6653327941895,12.8439998626709,12.3533334732056,12.5726671218872,90606000,12.5726671218872
2014-05-16,12.5966672897339,12.8026666641235,12.514666557312,12.7706670761108,67315500,12.7706670761108
2014-05-19,12.7146673202515,13.1260004043579,12.6666669845581,13.0726671218872,68575500,13.0726671218872
2014-05-20,13.1293325424194,13.2886667251587,12.8713331222534,13.0200004577637,83191500,13.0200004577637
2014-05-21,13.0786666870117,13.3246669769287,12.9860000610352,13.296667098999,79281000,13.296667098999
2014-05-22,13.3566665649414,13.7919998168945,13.3039999008179,13.6586666107178,93217500,13.6586666107178
2014-05-23,13.6353330612183,13.8506669998169,13.5,13.8199996948242,60102000,13.8199996948242
2014-05-27,13.9013328552246,14.2580003738403,13.8466672897339,14.1040000915527,80116500,14.1040000915527
2014-05-28,14.0013332366943,14.184666633606,13.6840000152588,14.0159997940063,82426500,14.0159997940063
2014-05-29,14.0380001068115,14.1660003662109,13.8479995727539,14.0159997940063,55387500,14.0159997940063
2014-05-30,14.0200004577637,14.3199996948242,13.8013334274292,13.8513326644897,83716500,13.8513326644897
2014-06-02,13.8219995498657,13.9566669464111,13.4446668624878,13.6466665267944,70021500,13.6466665267944
2014-06-03,13.5659999847412,13.8666667938232,13.5059995651245,13.6626672744751,57912000,13.6626672744751
2014-06-04,13.6233329772949,13.7506666183472,13.3599996566772,13.5993328094482,51411000,13.5993328094482
2014-06-05,13.6313333511353,13.9466667175293,13.6033334732056,13.7933330535889,60819000,13.7933330535889
2014-06-06,13.9833326339722,14.0539999008179,13.8120002746582,13.8780002593994,46107000,13.8780002593994
2014-06-09,13.8633327484131,13.9993333816528,13.6133327484131,13.6873331069946,42085500,13.6873331069946
2014-06-10,13.6286668777466,13.7980003356934,13.4366674423218,13.4866666793823,52720500,13.4866666793823
2014-06-11,13.4333333969116,13.6666669845581,13.283332824707,13.6313333511353,59662500,13.6313333511353
2014-06-12,13.6733331680298,13.9919996261597,13.5139999389648,13.5679998397827,89905500,13.5679998397827
2014-06-13,13.6520004272461,13.78600025177,13.4386672973633,13.7613334655762,53164500,13.7613334655762
2014-06-16,13.7840003967285,15.0326671600342,13.7506666183472,14.9739999771118,198696000,14.9739999771118
2014-06-17,14.9406671524048,15.7026672363281,14.8566665649414,15.4446668624878,199573500,15.4446668624878
2014-06-18,15.4333333969116,15.4473333358765,15.0746669769287,15.1413326263428,104103000,15.1413326263428
2014-06-19,15.2586669921875,15.6873331069946,15.1333332061768,15.1859998703003,131896500,15.1859998703003
2014-06-20,15.2346668243408,15.4193334579468,15.0799999237061,15.3059997558594,73558500,15.3059997558594
2014-06-23,15.300666809082,15.9326667785645,15.2146673202515,15.8146667480469,116866500,15.8146667480469
2014-06-24,15.9313325881958,16.1253337860107,15.4420003890991,15.5,121138500,15.5
2014-06-25,15.5366668701172,15.8366670608521,15.3493328094482,15.792667388916,87024000,15.792667388916
2014-06-26,15.8113327026367,16.0266666412354,15.6140003204346,15.7066669464111,76821000,15.7066669464111
2014-06-27,15.6459999084473,16,15.6333332061768,15.9373331069946,84525000,15.9373331069946
2014-06-30,15.9700002670288,16.2993335723877,15.9333333969116,16.003999710083,72429000,16.003999710083
2014-07-01,16.1639995574951,16.2293338775635,15.9133329391479,15.9813327789307,65041500,15.9813327789307
2014-07-02,16.0440006256104,16.1553325653076,15.1379995346069,15.2953329086304,120411000,15.2953329086304
2014-07-03,15.4193334579468,15.460000038147,14.9333333969116,15.283332824707,77500500,15.283332824707
2014-07-07,15.1666669845581,15.3186674118042,14.6933326721191,14.8439998626709,88405500,14.8439998626709
2014-07-08,14.5766668319702,14.7306671142578,14.2846670150757,14.6046667098999,117543000,14.6046667098999
2014-07-09,14.7513332366943,14.9479999542236,14.6140003204346,14.8706674575806,61731000,14.8706674575806
2014-07-10,14.4786672592163,14.8146667480469,14.4026670455933,14.6306667327881,72958500,14.6306667327881
2014-07-11,14.707332611084,14.7733325958252,14.506667137146,14.5419998168945,49534500,14.5419998168945
2014-07-14,14.6660003662109,15.252667427063,14.3633327484131,15.1133327484131,108048000,15.1133327484131
2014-07-15,15.1153326034546,15.1766672134399,14.539999961853,14.6386671066284,85777500,14.6386671066284
2014-07-16,14.7880001068115,14.9866666793823,14.4546670913696,14.4773330688477,60667500,14.4773330688477
2014-07-17,14.4106674194336,14.703332901001,14.2399997711182,14.3599996566772,69741000,14.3599996566772
2014-07-18,14.3966665267944,14.747332572937,14.3953332901001,14.6680002212524,63805500,14.6680002212524
2014-07-21,14.4833326339722,14.8806667327881,14.4479999542236,14.7026672363281,57333000,14.7026672363281
2014-07-22,14.8126668930054,14.8866672515869,14.6073331832886,14.6386671066284,40950000,14.6386671066284
2014-07-23,14.667332649231,14.9833326339722,14.6286668777466,14.832667350769,46249500,14.832667350769
2014-07-24,14.8833332061768,15.006667137146,14.7200002670288,14.9026670455933,48682500,14.9026670455933
2014-07-25,14.8479995727539,15.1313333511353,14.783332824707,14.9046669006348,46306500,14.9046669006348
2014-07-28,14.9499998092651,15.466667175293,14.7600002288818,14.9879999160767,97714500,14.9879999160767
2014-07-29,15.1073331832886,15.2200002670288,14.9906673431396,15.0006666183472,50736000,15.0006666183472
2014-07-30,14.7946672439575,15.3066673278809,14.7360000610352,15.2613334655762,73917000,15.2613334655762
2014-07-31,15.2840003967285,15.4266672134399,14.7666673660278,14.8866672515869,116236500,14.8866672515869
2014-08-01,15.0726671218872,15.8333330154419,15.0666666030884,15.5513334274292,178437000,15.5513334274292
2014-08-04,15.6253328323364,16.033332824707,15.5513334274292,15.9013328552246,89395500,15.9013328552246
2014-08-05,15.8313331604004,16.199333190918,15.71266746521,15.8993330001831,80829000,15.8993330001831
2014-08-06,15.9266672134399,16.7613334655762,15.9053325653076,16.5953330993652,138739500,16.5953330993652
2014-08-07,16.6746673583984,17.1126670837402,16.6079998016357,16.826000213623,112183500,16.826000213623
2014-08-08,16.7439994812012,16.7840003967285,16.4333324432373,16.5419998168945,76351500,16.5419998168945
2014-08-11,17.0319995880127,17.5826663970947,17,17.2880001068115,121519500,17.2880001068115
2014-08-12,17.2053337097168,17.3533325195312,16.9720001220703,17.3306674957275,95734500,17.3306674957275
2014-08-13,17.4673328399658,17.7093334197998,17.3073329925537,17.3540000915527,103989000,17.3540000915527
2014-08-14,17.4993324279785,17.533332824707,17.1000003814697,17.4253330230713,61899000,17.4253330230713
2014-08-15,17.431999206543,17.4726676940918,17.2333335876465,17.4673328399658,58018500,17.4673328399658
2014-08-18,17.5499992370605,17.8173332214355,17.3166675567627,17.3293323516846,87738000,17.3293323516846
2014-08-19,17.257999420166,17.288667678833,16.7746677398682,17.1173324584961,80022000,17.1173324584961
2014-08-20,16.9780006408691,17.2493324279785,16.8666667938232,17.0473327636719,45418500,17.0473327636719
2014-08-21,17.1013336181641,17.2533321380615,16.8840007781982,16.9559993743896,43734000,16.9559993743896
2014-08-22,16.9693336486816,17.1299991607666,16.8406677246094,17.1186676025391,42501000,17.1186676025391
2014-08-25,17.21266746521,17.5786666870117,17.21266746521,17.5033321380615,64771500,17.5033321380615
2014-08-26,17.6653327941895,17.7000007629395,17.4440002441406,17.449333190918,57270000,17.449333190918
2014-08-27,17.5666675567627,17.6159992218018,17.3526668548584,17.5499992370605,44776500,17.5499992370605
2014-08-28,17.4593334197998,17.6319999694824,17.4426670074463,17.5906677246094,42673500,17.5906677246094
2014-08-29,17.9133338928223,18.1333332061768,17.8339996337891,17.9799995422363,96706500,17.9799995422363
2014-09-02,18.3666667938232,18.9926662445068,18.2866668701172,18.941333770752,147786000,18.941333770752
2014-09-03,19.17799949646,19.2000007629395,18.6733322143555,18.746000289917,101584500,18.746000289917
2014-09-04,18.9340000152588,19.42799949646,18.6933326721191,19.0693321228027,125125500,19.0693321228027
2014-09-05,18.8366661071777,18.8600006103516,18.1673336029053,18.4926662445068,167548500,18.4926662445068
2014-09-08,18.507999420166,18.992000579834,18.5013332366943,18.8073329925537,82524000,18.8073329925537
2014-09-09,18.8659992218018,19.0326671600342,18.466667175293,18.5653324127197,68382000,18.5653324127197
2014-09-10,18.6333332061768,18.7606678009033,18.2439994812012,18.7399997711182,56719500,18.7399997711182
2014-09-11,18.6973323822021,18.9860000610352,18.5753326416016,18.6873321533203,56491500,18.6873321533203
2014-09-12,18.7000007629395,18.826000213623,18.466667175293,18.6133327484131,49869000,18.6133327484131
2014-09-15,18.291332244873,18.2933330535889,16.6086673736572,16.923999786377,246831000,16.923999786377
2014-09-16,17.0100002288818,17.4973335266113,16.8279991149902,17.3826675415039,124501500,17.3826675415039
2014-09-17,17.4939994812012,17.6466674804688,17.2999992370605,17.4253330230713,77665500,17.4253330230713
2014-09-18,17.5573329925537,17.7066669464111,17.488000869751,17.5879993438721,55389000,17.5879993438721
2014-09-19,17.199333190918,17.4286670684814,17.0179996490479,17.2880001068115,102163500,17.2880001068115
2014-09-22,17,17.068000793457,16.3139991760254,16.6686668395996,123211500,16.6686668395996
2014-09-23,16.3479995727539,16.9200000762939,16.3333320617676,16.6940002441406,84880500,16.6940002441406
2014-09-24,16.7413330078125,16.8560009002686,16.4693336486816,16.8093338012695,56242500,16.8093338012695
2014-09-25,16.8346672058105,16.9973335266113,16.4066677093506,16.4633331298828,72513000,16.4633331298828
2014-09-26,16.5499992370605,16.6486663818359,16.4046669006348,16.4400005340576,56931000,16.4400005340576
2014-09-29,16.2666664123535,16.576000213623,16.0919990539551,16.3506679534912,72790500,16.3506679534912
2014-09-30,16.461332321167,16.5100002288818,16.007999420166,16.1786670684814,63574500,16.1786670684814
2014-10-01,16.1466674804688,16.1773338317871,15.710000038147,16.0160007476807,89125500,16.0160007476807
2014-10-02,16.6800003051758,16.8526668548584,16.3573322296143,16.7613334655762,134973000,16.7613334655762
2014-10-03,16.8706665039062,17.1000003814697,16.7353324890137,17.0139999389648,81094500,17.0139999389648
2014-10-06,17.275333404541,17.4993324279785,17.1866664886475,17.3746662139893,115699500,17.3746662139893
2014-10-07,17.2353324890137,17.4306678771973,17.0486679077148,17.304666519165,67282500,17.304666519165
2014-10-08,17.3400001525879,17.525333404541,16.8426666259766,17.2853336334229,75826500,17.2853336334229
2014-10-09,17.4833335876465,17.7026672363281,16.9599990844727,17.1340007781982,110419500,17.1340007781982
2014-10-10,16.3093338012695,16.3926677703857,15.6800003051758,15.793999671936,193324500,15.793999671936
2014-10-13,15.9046669006348,15.9306669235229,14.7333326339722,14.9726667404175,169030500,14.9726667404175
2014-10-14,15.216667175293,15.4980001449585,14.8666667938232,15.1373329162598,106579500,15.1373329162598
2014-10-15,14.6666669845581,15.3993330001831,14.4879999160767,15.3133325576782,137209500,15.3133325576782
2014-10-16,14.6479997634888,15.3280000686646,14.6066665649414,15.0900001525879,80989500,15.0900001525879
2014-10-17,15.5586671829224,15.6513328552246,15.1033334732056,15.1653327941895,158241000,15.1653327941895
2014-10-20,15.1146669387817,15.493332862854,15.0340003967285,15.3646669387817,52416000,15.3646669387817
2014-10-21,15.6180000305176,15.6926670074463,15.3866672515869,15.6893329620361,61954500,15.6893329620361
2014-10-22,15.5459995269775,15.826000213623,15.3706674575806,15.4066667556763,61749000,15.4066667556763
2014-10-23,15.6440000534058,15.7519998550415,15.466667175293,15.6859998703003,52386000,15.6859998703003
2014-10-24,15.7513332366943,15.8533334732056,15.4133329391479,15.6826667785645,51949500,15.6826667785645
2014-10-27,15.6166667938232,15.6406669616699,14.6873331069946,14.7779998779297,143299500,14.7779998779297
2014-10-28,15.3066673278809,16.3066673278809,15.216667175293,16.1846675872803,157744500,16.1846675872803
2014-10-29,16.0753326416016,16.1000003814697,15.7093334197998,15.8733329772949,74437500,15.8733329772949
2014-10-30,15.8760004043579,16.033332824707,15.6706666946411,15.9106674194336,48426000,15.9106674194336
2014-10-31,16.1673336029053,16.2080001831055,15.9166669845581,16.1133327484131,56629500,16.1133327484131
2014-11-03,16.2000007629395,16.503999710083,16.0879993438721,16.1726665496826,63057000,16.1726665496826
2014-11-04,16.0326671600342,16.1566677093506,15.7686672210693,15.9286670684814,55239000,15.9286670684814
2014-11-05,16.0666675567627,16.0906677246094,15.3686666488647,15.3979997634888,135688500,15.3979997634888
2014-11-06,15.6326665878296,16.4459991455078,15.2333326339722,16.0813331604004,230320500,16.0813331604004
2014-11-07,16.1459999084473,16.1893329620361,15.8133325576782,16.0133323669434,77415000,16.0133323669434
2014-11-10,15.9406671524048,16.1919994354248,15.7866668701172,16.1286678314209,68658000,16.1286678314209
2014-11-11,16.1700000762939,16.7880001068115,16.1333332061768,16.7386665344238,119232000,16.7386665344238
2014-11-12,16.6480007171631,16.8226661682129,16.3719997406006,16.6066665649414,88062000,16.6066665649414
2014-11-13,16.7080001831055,17.0499992370605,16.6833324432373,16.7800006866455,93540000,16.7800006866455
2014-11-14,16.6666679382324,17.2566661834717,16.5666675567627,17.2453327178955,91516500,17.2453327178955
2014-11-17,17.1660003662109,17.2666664123535,16.8013324737549,16.931999206543,60385500,16.931999206543
2014-11-18,17.0573329925537,17.3326663970947,17.0340003967285,17.1800003051758,67095000,17.1800003051758
2014-11-19,16.707332611084,16.7919998168945,16.3733329772949,16.5160007476807,118777500,16.5160007476807
2014-11-20,16.5300006866455,16.728666305542,16.3999996185303,16.5806674957275,53808000,16.5806674957275
2014-11-21,16.8139991760254,16.8519992828369,16.1446666717529,16.1853332519531,112276500,16.1853332519531
2014-11-24,16.3466663360596,16.5066661834717,16.042667388916,16.4479999542236,71845500,16.4479999542236
2014-11-25,16.4899997711182,16.6480007171631,16.4060001373291,16.5393333435059,47397000,16.5393333435059
2014-11-26,16.5559997558594,16.6000003814697,16.4400005340576,16.5626678466797,29718000,16.5626678466797
2014-11-28,16.3566665649414,16.4459991455078,16.1679992675781,16.3013324737549,31795500,16.3013324737549
2014-12-01,16.0773334503174,16.1646671295166,15.2673330307007,15.4426670074463,129291000,15.4426670074463
2014-12-02,15.6379995346069,15.6586666107178,15.1999998092651,15.4286670684814,88305000,15.4286670684814
2014-12-03,15.0833330154419,15.3146667480469,15.033332824707,15.2866668701172,79615500,15.2866668701172
2014-12-04,15.2399997711182,15.3933334350586,15.1873331069946,15.2186670303345,57834000,15.2186670303345
2014-12-05,15.2446670532227,15.292667388916,14.8173332214355,14.9139995574951,90954000,14.9139995574951
