"Fecha","SPGI.Open","SPGI.High","SPGI.Low","SPGI.Close","SPGI.Volume","SPGI.Adjusted"
2013-12-30,77.2600021362305,77.5899963378906,76.8000030517578,77.5800018310547,613500,69.8313522338867
2013-12-31,77.870002746582,78.8099975585938,77.7900009155273,78.1999969482422,743600,70.3894271850586
2014-01-02,77.4400024414062,77.7799987792969,76.5299987792969,77.75,1293100,69.9843444824219
2014-01-03,77.8300018310547,77.879997253418,76.9599990844727,77.5400009155273,946600,69.7953262329102
2014-01-06,77.8000030517578,77.9400024414062,77.0899963378906,77.379997253418,919600,69.6513061523438
2014-01-07,77.7799987792969,78.2799987792969,77.6399993896484,78.0599975585938,1117200,70.2634124755859
2014-01-08,77.8399963378906,78.120002746582,77.25,77.9400024414062,1604800,70.1553955078125
2014-01-09,78.25,78.4100036621094,77.9499969482422,78.1500015258789,1093900,70.3444137573242
2014-01-10,78.120002746582,78.4499969482422,77.3199996948242,78.0400009155273,1050600,70.2454071044922
2014-01-13,78.0400009155273,78.3499984741211,76.5599975585938,76.629997253418,1336000,68.9762496948242
2014-01-14,76.75,77.5699996948242,76.3199996948242,77.5599975585938,1731400,69.8133544921875
2014-01-15,75.5899963378906,78.0199966430664,75.5899963378906,77.3199996948242,2383500,69.597297668457
2014-01-16,76.4899978637695,76.6999969482422,76.0299987792969,76.4400024414062,1125200,68.8052062988281
2014-01-17,76.5599975585938,77.1600036621094,75.6699981689453,76.75,1758000,69.0842437744141
2014-01-21,77.25,77.6999969482422,76.1800003051758,76.5500030517578,826600,68.9042053222656
2014-01-22,76.7399978637695,76.9300003051758,76.0299987792969,76.5599975585938,682800,68.9132232666016
2014-01-23,75.8399963378906,76.3300018310547,74.9400024414062,75.0899963378906,968300,67.5900268554688
2014-01-24,74.4000015258789,75.0500030517578,73.2200012207031,73.2699966430664,1703200,65.9518203735352
2014-01-27,73.4100036621094,74.5699996948242,72.8300018310547,73.8300018310547,1448500,66.4559097290039
2014-01-28,73.9400024414062,75.3000030517578,73.8600006103516,75.1699981689453,1317400,67.6620635986328
2014-01-29,74.4300003051758,75.9800033569336,74.3099975585938,74.9800033569336,2419900,67.4910202026367
2014-01-30,75.0599975585938,77.3000030517578,74.9800033569336,76.7699966430664,2289600,69.1022491455078
2014-01-31,75.5400009155273,76.8000030517578,75.4400024414062,76.0400009155273,2434100,68.4451522827148
2014-02-03,76,76.9499969482422,74.0699996948242,74.3899993896484,3697800,66.9599533081055
2014-02-04,74.5999984741211,78.370002746582,74.1900024414062,77.0199966430664,2887400,69.327262878418
2014-02-05,76.6100006103516,77.2600021362305,75.8600006103516,76.9000015258789,2094700,69.2192459106445
2014-02-06,76.9000015258789,77.4499969482422,76.7699966430664,77.3499984741211,1680700,69.6243057250977
2014-02-07,78.4599990844727,81.0800018310547,77.7699966430664,79.9700012207031,2780600,71.9826354980469
2014-02-10,79.7699966430664,79.9300003051758,79,79.3399963378906,1725200,71.4155578613281
2014-02-11,80.120002746582,80.620002746582,78.9899978637695,80.4100036621094,2188600,72.3786926269531
2014-02-12,80.5,81.9100036621094,80.0800018310547,81.5400009155273,1694800,73.3958129882812
2014-02-13,80.879997253418,81.9700012207031,80.5599975585938,81.9100036621094,1145200,73.7288589477539
2014-02-14,81.5100021362305,82.0500030517578,81.0299987792969,81.5299987792969,1305000,73.3868408203125
2014-02-18,81.4800033569336,82.0899963378906,81.2099990844727,81.25,1592400,73.1347732543945
2014-02-19,80.6800003051758,81.7200012207031,80.4800033569336,80.5,1273400,72.4597091674805
2014-02-20,80.8499984741211,81.0400009155273,79.8499984741211,80.6399993896484,1686300,72.5857391357422
2014-02-21,80.8099975585938,81.0800018310547,80.1399993896484,80.2200012207031,1298600,72.2076568603516
2014-02-24,80.5400009155273,80.9199981689453,80.0500030517578,80.1500015258789,1765800,72.4154434204102
2014-02-25,80.2399978637695,80.4899978637695,79.620002746582,79.9899978637695,1400800,72.2709197998047
2014-02-26,80.0299987792969,80.3899993896484,79.4599990844727,79.5599975585938,1366300,71.8824234008789
2014-02-27,79.5999984741211,79.9499969482422,79.25,79.6900024414062,1019700,71.999870300293
2014-02-28,79.3600006103516,79.8600006103516,79.0800018310547,79.6600036621094,1575500,71.9727630615234
2014-03-03,78.4199981689453,78.8899993896484,77.9599990844727,78.3899993896484,2828500,70.825309753418
2014-03-04,79.4700012207031,80.25,79.25,80.2300033569336,2677400,72.4877395629883
2014-03-05,80,81.129997253418,79.3399963378906,80.8399963378906,1663500,73.0388946533203
2014-03-06,80.9599990844727,82.0500030517578,80.6600036621094,81.5299987792969,1300300,73.6623001098633
2014-03-07,81.7900009155273,82.0599975585938,81.1500015258789,81.6999969482422,969700,73.8158874511719
2014-03-10,81.5299987792969,82.2900009155273,81.2200012207031,82.0400009155273,1437500,74.1230850219727
2014-03-11,82.0999984741211,82.3899993896484,80.8199996948242,80.9400024414062,1774100,73.1292419433594
2014-03-12,80.7699966430664,81.9499969482422,80.4000015258789,81.9100036621094,1600800,74.0056304931641
2014-03-13,82,82,79.7200012207031,79.8300018310547,1472600,72.126350402832
2014-03-14,79.6999969482422,80.4599990844727,79.4599990844727,79.5500030517578,2149400,71.8733673095703
2014-03-17,80,80.870002746582,79.7600021362305,80.2699966430664,1919300,72.5238876342773
2014-03-18,80.4599990844727,80.4800033569336,79.3300018310547,79.3399963378906,1728700,71.6836242675781
2014-03-19,79.25,79.4700012207031,78.3099975585938,78.8300018310547,3730600,71.2228469848633
2014-03-20,78.5500030517578,78.6600036621094,77.379997253418,77.4300003051758,2532400,69.9579544067383
2014-03-21,78.5,78.9199981689453,76.870002746582,76.870002746582,3329600,69.4519882202148
2014-03-24,76.9800033569336,77.3000030517578,75.2699966430664,75.75,2173200,68.4400787353516
2014-03-25,75.8600006103516,76.5699996948242,75.5999984741211,75.9499969482422,1670000,68.6207656860352
2014-03-26,76.1500015258789,77.2799987792969,75.4300003051758,75.4700012207031,2983000,68.1871109008789
2014-03-27,75.629997253418,75.7799987792969,74.1900024414062,74.5299987792969,2202300,67.3377990722656
2014-03-28,74.9000015258789,75.5999984741211,74.4499969482422,75.0100021362305,2676200,67.7714996337891
2014-03-31,75.7099990844727,76.3499984741211,75.6600036621094,76.3000030517578,1758900,68.93701171875
2014-04-01,76.4300003051758,77.8899993896484,76.2099990844727,77.8099975585938,1669400,70.3012771606445
2014-04-02,77.7399978637695,77.870002746582,76.7099990844727,76.9100036621094,1702400,69.4881286621094
2014-04-03,77.2099990844727,77.4100036621094,76.2099990844727,76.370002746582,1154200,69.0002517700195
2014-04-04,76.8499984741211,77.120002746582,75.1399993896484,75.1699981689453,1257500,67.9160537719727
2014-04-07,75.2399978637695,75.6699981689453,74.3300018310547,74.8499984741211,1850300,67.6269073486328
2014-04-08,74.5800018310547,75.1999969482422,73.9199981689453,75.0400009155273,2033400,67.7986145019531
2014-04-09,75.3600006103516,76.6100006103516,75.1600036621094,76.5999984741211,1588800,69.2080307006836
2014-04-10,76.5500030517578,76.5500030517578,73.2600021362305,73.4100036621094,1264200,66.3259048461914
2014-04-11,73.129997253418,73.3499984741211,71.9800033569336,71.9800033569336,1281800,65.0338745117188
2014-04-14,72.4499969482422,73.2200012207031,71.9300003051758,72.9800033569336,1923700,65.9374008178711
2014-04-15,73.25,74.4499969482422,72.0400009155273,73.379997253418,1211900,66.2987823486328
2014-04-16,74.0199966430664,75.4400024414062,73.7399978637695,75.4300003051758,1002900,68.1509552001953
2014-04-17,75.25,76.9000015258789,75.25,76.6699981689453,1435400,69.2712860107422
2014-04-21,76.6699981689453,76.7300033569336,75.9300003051758,76.5100021362305,1043700,69.1267166137695
2014-04-22,76.5199966430664,77.1600036621094,76.2699966430664,76.7099990844727,859000,69.3074111938477
2014-04-23,76.7099990844727,77.2799987792969,76.4199981689453,76.7200012207031,578800,69.3164596557617
2014-04-24,77.0199966430664,77.0500030517578,75.8199996948242,75.9899978637695,869200,68.6569213867188
2014-04-25,75.9199981689453,75.9899978637695,74.5999984741211,75.0500030517578,1277500,67.8076095581055
2014-04-28,75.5800018310547,75.9300003051758,74.2200012207031,75.0699996948242,914000,67.8256988525391
2014-04-29,75.5400009155273,76.1699981689453,73.9300003051758,74.0500030517578,1116300,66.9041290283203
2014-04-30,74.5800018310547,75.2900009155273,73.4499969482422,73.9300003051758,1653300,66.7957229614258
2014-05-01,74.0100021362305,74.2699966430664,73.2300033569336,74.0699996948242,2456400,66.9222030639648
2014-05-02,74,74.5999984741211,73.4700012207031,74.0699996948242,1716500,66.9222030639648
2014-05-05,73.5299987792969,75.7099990844727,73.0400009155273,75.629997253418,1865800,68.331657409668
2014-05-06,75.8600006103516,76.5699996948242,75.2200012207031,76.1900024414062,2111100,68.8376541137695
2014-05-07,76.3199996948242,76.5500030517578,75.0199966430664,76.0699996948242,1184700,68.7291946411133
2014-05-08,76.1699981689453,78.25,76.0800018310547,77.5699996948242,1485300,70.0844573974609
2014-05-09,77.3199996948242,78.7399978637695,77.0199966430664,78.6900024414062,1745100,71.0963516235352
2014-05-12,79.0599975585938,79.7200012207031,78.9400024414062,79.4700012207031,1830000,71.8010864257812
2014-05-13,79.1999969482422,79.8199996948242,78.75,79.0999984741211,1165800,71.466796875
2014-05-14,78.9499969482422,79.1100006103516,77.4499969482422,77.5100021362305,1560300,70.0302429199219
2014-05-15,77.4199981689453,77.4599990844727,76.120002746582,76.4000015258789,1466200,69.0273590087891
2014-05-16,76.4800033569336,78.25,76.2699966430664,77.9800033569336,1499800,70.4548873901367
2014-05-19,77.5800018310547,78.620002746582,77.5,78.5400009155273,867300,70.960823059082
2014-05-20,78.3000030517578,78.6500015258789,77.4899978637695,77.5699996948242,1039200,70.0844573974609
2014-05-21,78.0199966430664,78.8000030517578,77.9499969482422,78.6399993896484,621500,71.0511856079102
2014-05-22,78.6999969482422,79.7399978637695,78.5500030517578,79.6399993896484,1039200,71.9546661376953
2014-05-23,79.2600021362305,79.75,78.9499969482422,79.5800018310547,608000,72.1723327636719
2014-05-27,79.8000030517578,81.1999969482422,79.6600036621094,81.0400009155273,1320400,73.4964447021484
2014-05-28,80.6500015258789,81.8099975585938,80.1500015258789,81.3199996948242,1191100,73.7503967285156
2014-05-29,81.3099975585938,81.7699966430664,80.9400024414062,81.6800003051758,760900,74.0768661499023
2014-05-30,81.2600021362305,81.9000015258789,80.9300003051758,81.7699966430664,1215200,74.1584701538086
2014-06-02,81.9499969482422,82.5899963378906,81.6900024414062,82.379997253418,863800,74.7117233276367
2014-06-03,81.8899993896484,82.379997253418,81.4000015258789,81.5199966430664,1136400,73.9317855834961
2014-06-04,81.2699966430664,81.8399963378906,81.0199966430664,81.4400024414062,831400,73.8591995239258
2014-06-05,81.4800033569336,82.4400024414062,81.0999984741211,82.3199996948242,1112200,74.6572570800781
2014-06-06,82.5999984741211,83.7200012207031,82.4000015258789,83.6900024414062,945800,75.899772644043
2014-06-09,83.5199966430664,84.2300033569336,83.2200012207031,84.2300033569336,969800,76.3895034790039
2014-06-10,83.4199981689453,84.4899978637695,83.4199981689453,84.4100036621094,1221800,76.5527496337891
2014-06-11,84.3099975585938,84.8099975585938,84.0599975585938,84.6999969482422,832000,76.8157653808594
2014-06-12,84.5100021362305,84.7399978637695,83.5599975585938,83.9000015258789,1318600,76.090217590332
2014-06-13,83.879997253418,84.0199966430664,82.9000015258789,83.3600006103516,917200,75.6004791259766
2014-06-16,83.4599990844727,83.4599990844727,82.4199981689453,82.7699966430664,1251700,75.0653839111328
2014-06-17,82.6699981689453,83.6100006103516,82.4899978637695,82.5299987792969,1355000,74.8477401733398
2014-06-18,82.7300033569336,83.129997253418,81.9899978637695,83.0299987792969,1016300,75.3012084960938
2014-06-19,83.2399978637695,83.5599975585938,82.3499984741211,82.8000030517578,855400,75.0926132202148
2014-06-20,82.879997253418,82.879997253418,82.1500015258789,82.7099990844727,1541800,75.010986328125
2014-06-23,83.0699996948242,83.0699996948242,82.4700012207031,82.9800033569336,811400,75.2558670043945
2014-06-24,82.7900009155273,83.9300003051758,82.4800033569336,82.9499969482422,1465800,75.228645324707
2014-06-25,82.5500030517578,83.3000030517578,82.4599990844727,82.5599975585938,829500,74.8749694824219
2014-06-26,82.6399993896484,82.9199981689453,82.0500030517578,82.7099990844727,620100,75.010986328125
2014-06-27,82.7099990844727,83.3300018310547,82.6500015258789,83.1999969482422,2241200,75.4553909301758
2014-06-30,83.4800033569336,83.5699996948242,82.9300003051758,83.0299987792969,1220100,75.3012084960938
2014-07-01,83.2900009155273,84.4599990844727,83.1600036621094,83.8000030517578,1431100,75.9995269775391
2014-07-02,83.620002746582,84.0899963378906,83.4899978637695,83.8000030517578,1130300,75.9995269775391
2014-07-03,83.9499969482422,84.6699981689453,83.6900024414062,84.5,584700,76.6343688964844
2014-07-07,84.0199966430664,84.0699996948242,83.3399963378906,83.4000015258789,650800,75.6367797851562
2014-07-08,83.4400024414062,83.5500030517578,82.5599975585938,82.6500015258789,990300,74.9565811157227
2014-07-09,82.2399978637695,82.879997253418,82.0299987792969,82.3000030517578,1169800,74.6391448974609
2014-07-10,81.5199966430664,82.1500015258789,81.3199996948242,81.6600036621094,1218700,74.0587158203125
2014-07-11,81.6699981689453,82.2200012207031,81.1399993896484,82.0100021362305,801800,74.3761520385742
2014-07-14,82.6500015258789,83.2600021362305,82.3499984741211,82.879997253418,1759000,75.1651611328125
2014-07-15,82.5500030517578,83.5400009155273,82.5500030517578,83.2900009155273,1243100,75.5370178222656
2014-07-16,83.5400009155273,83.6699981689453,82.1100006103516,82.629997253418,1098700,74.9384231567383
2014-07-17,82.3099975585938,82.6100006103516,81.2600021362305,81.4199981689453,752300,73.8410491943359
2014-07-18,81.5800018310547,82.7200012207031,81.3199996948242,82.5400009155273,1201400,74.8568115234375
2014-07-21,82.120002746582,82.7600021362305,81.2300033569336,81.7799987792969,1429900,74.1675796508789
2014-07-22,81.9899978637695,82.9100036621094,81.6100006103516,82.5299987792969,1612200,74.8477401733398
2014-07-23,82.5100021362305,83.3000030517578,82.4599990844727,83.1100006103516,1518500,75.3737411499023
2014-07-24,82.9899978637695,83,79.5599975585938,81.629997253418,2015900,74.0315322875977
2014-07-25,81.6999969482422,82.5500030517578,81.5400009155273,81.870002746582,1130000,74.2492065429688
2014-07-28,82,82.3099975585938,81.6399993896484,82,1290700,74.3670883178711
2014-07-29,83,83,80.8899993896484,80.9800033569336,1485100,73.442024230957
2014-07-30,81.4899978637695,81.9100036621094,81.1399993896484,81.6600036621094,1237100,74.0587158203125
2014-07-31,81.2300033569336,81.7200012207031,80.0500030517578,80.2200012207031,1207000,72.7527618408203
2014-08-01,79.8499984741211,80.8300018310547,79.1500015258789,79.2699966430664,1437100,71.8912200927734
2014-08-04,79.3399963378906,79.8300018310547,78.75,79.6500015258789,1569400,72.2358245849609
2014-08-05,79.3000030517578,79.6900024414062,78.1900024414062,78.4599990844727,1060900,71.156608581543
2014-08-06,78.2799987792969,78.7099990844727,78,78.2600021362305,852000,70.9752349853516
2014-08-07,78.7300033569336,78.8600006103516,77.7699966430664,77.9499969482422,725600,70.6940841674805
2014-08-08,78.0199966430664,78.5999984741211,77.6999969482422,78.5500030517578,733600,71.2382278442383
2014-08-11,78.8000030517578,79.25,78.4599990844727,78.6999969482422,644900,71.3742446899414
2014-08-12,78.6800003051758,79.0599975585938,78.0800018310547,78.1999969482422,632700,70.9207916259766
2014-08-13,78.5199966430664,79.2099990844727,78.4400024414062,78.9599990844727,1220400,71.6100616455078
2014-08-14,79.120002746582,79.4700012207031,79.120002746582,79.3000030517578,1218500,71.9184036254883
2014-08-15,79.7799987792969,80.3899993896484,79.2600021362305,79.4499969482422,1226700,72.054443359375
2014-08-18,79.9000015258789,80.1999969482422,79.7200012207031,79.9499969482422,1095500,72.5079040527344
2014-08-19,79.9499969482422,80.0500030517578,79.3499984741211,79.370002746582,657900,71.9818954467773
2014-08-20,79.2799987792969,79.3499984741211,78.8300018310547,79.0999984741211,1698000,71.7370223999023
2014-08-21,79.4800033569336,79.629997253418,79.120002746582,79.4700012207031,1085800,72.0725708007812
2014-08-22,79.2900009155273,79.3499984741211,78.6800003051758,78.7099990844727,766800,71.6538314819336
2014-08-25,79.3399963378906,80.25,79.0699996948242,79.7799987792969,1794500,72.6278991699219
2014-08-26,79.9300003051758,80.5199966430664,79.9300003051758,80.3000030517578,1043200,73.1012725830078
2014-08-27,80.5899963378906,80.9499969482422,80.2600021362305,80.5899963378906,1224300,73.3652877807617
2014-08-28,80.2399978637695,81.2099990844727,79.9100036621094,80.870002746582,781300,73.6201858520508
2014-08-29,81.2200012207031,81.2699966430664,80.5999984741211,81.129997253418,623200,73.8568649291992
2014-09-02,81.1800003051758,82.0699996948242,81.1699981689453,81.9499969482422,1097400,74.6033554077148
2014-09-03,82.4300003051758,83.1100006103516,82.1500015258789,82.5,1411700,75.1040802001953
2014-09-04,82.8300018310547,84,82.620002746582,83.8600006103516,1500900,76.3421249389648
2014-09-05,83.8600006103516,84.629997253418,83.7099990844727,84.5500030517578,1179200,76.9702758789062
2014-09-08,84.5500030517578,85.2300033569336,84.3099975585938,85.1999969482422,1772400,77.5620193481445
2014-09-09,84.7799987792969,85.1800003051758,83.9599990844727,84.1900024414062,1554500,76.6425476074219
2014-09-10,84.2600021362305,85.5899963378906,83.9000015258789,85.25,2087500,77.6075057983398
2014-09-11,85.0999984741211,85.8600006103516,84.6999969482422,85.5599975585938,1365100,77.8897323608398
2014-09-12,85.4100036621094,86.0999984741211,85.3300018310547,85.9199981689453,3043300,78.2174682617188
2014-09-15,85.7799987792969,85.8499984741211,85.1100006103516,85.5100021362305,706600,77.84423828125
2014-09-16,85.4000015258789,86.3099975585938,84.9100036621094,86.0599975585938,632500,78.3449020385742
2014-09-17,86.0599975585938,86.6900024414062,85.8099975585938,86.1800003051758,844900,78.4541625976562
2014-09-18,86.4899978637695,86.9400024414062,85.9700012207031,86.5599975585938,1525900,78.8000869750977
2014-09-19,87.1500015258789,87.2799987792969,85.8899993896484,86.129997253418,1121700,78.4086456298828
2014-09-22,86,86,85.129997253418,85.3199996948242,714000,77.671257019043
2014-09-23,85.2600021362305,85.75,84.6500015258789,84.6500015258789,746400,77.0613021850586
2014-09-24,84.6399993896484,85.379997253418,84.4000015258789,85.2699966430664,721000,77.6257400512695
2014-09-25,84.8399963378906,85.1800003051758,83.9800033569336,84.0999984741211,937600,76.5606002807617
2014-09-26,84.3199996948242,85.0699996948242,83.9899978637695,84.9300003051758,575100,77.3162078857422
2014-09-29,84.1500015258789,84.9300003051758,83.7399978637695,84.8099975585938,590700,77.2069549560547
2014-09-30,85.0599975585938,85.0999984741211,84.3099975585938,84.4499969482422,1001200,76.8792343139648
2014-10-01,84.3300018310547,84.4400024414062,82.4700012207031,82.7099990844727,1517100,75.2952346801758
2014-10-02,82.5500030517578,83.5299987792969,81.9899978637695,83.25,1575000,75.7868118286133
2014-10-03,83.7300033569336,84.4899978637695,82.4400024414062,82.9000015258789,2915000,75.4682083129883
2014-10-06,83.4199981689453,84,82.2200012207031,82.5599975585938,1359800,75.1586837768555
2014-10-07,82.1800003051758,82.6699981689453,81.3899993896484,81.4499969482422,1120800,74.1481857299805
2014-10-08,81.6999969482422,83.6999969482422,81.2399978637695,83.6699981689453,1086800,76.1691436767578
2014-10-09,83.4700012207031,83.5500030517578,80.879997253418,80.879997253418,1063900,73.629264831543
2014-10-10,80.870002746582,81.379997253418,79.1399993896484,79.1800003051758,945800,72.0816955566406
2014-10-13,79.3899993896484,79.6699981689453,77.75,77.7799987792969,1377300,70.8071746826172
2014-10-14,78.0500030517578,78.6500015258789,77.1999969482422,77.5199966430664,1467300,70.5704803466797
2014-10-15,76.6699981689453,76.9899978637695,73.9599990844727,76.5999984741211,2569600,69.7329635620117
2014-10-16,75.3099975585938,77.25,75.3099975585938,76.4199981689453,1445600,69.5691223144531
2014-10-17,76.9199981689453,79.629997253418,76.8499984741211,79.5500030517578,2161600,72.4184951782227
2014-10-20,79.2300033569336,80.2900009155273,78.9400024414062,80.2799987792969,1264200,73.0830688476562
2014-10-21,80.6500015258789,82,80.5999984741211,81.7799987792969,883600,74.4486236572266
2014-10-22,81.7799987792969,82.4800033569336,81.5299987792969,82.0999984741211,2625200,74.7399139404297
2014-10-23,82.5800018310547,83.620002746582,82.4199981689453,82.9000015258789,1001200,75.4682083129883
2014-10-24,82.7900009155273,84.1100006103516,82.6900024414062,84.0500030517578,581000,76.5150985717773
2014-10-27,84.2399978637695,84.6900024414062,83.6600036621094,84.620002746582,750300,77.0340118408203
2014-10-28,84.5699996948242,85.9800033569336,84.3300018310547,85.6999969482422,1460000,78.0171890258789
2014-10-29,85.2099990844727,87.6699981689453,84.6900024414062,87.5199966430664,2040800,79.6740112304688
2014-10-30,86.9400024414062,89.4499969482422,86.629997253418,89.3600006103516,1871200,81.3490676879883
2014-10-31,90.0999984741211,90.75,89.6999969482422,90.4800033569336,1490600,82.3686904907227
2014-11-03,90.8300018310547,91.1399993896484,89.879997253418,90.2399978637695,1472800,82.1501617431641
2014-11-04,90.0100021362305,90.4199981689453,89.5800018310547,89.620002746582,927700,81.5857543945312
2014-11-05,90.3099975585938,90.9599990844727,89.9499969482422,90.5400009155273,1882900,82.4233093261719
2014-11-06,90.5899963378906,90.75,89.7300033569336,89.9899978637695,1267700,81.9225845336914
2014-11-07,90,90.629997253418,89.5,89.9400024414062,1073200,81.877082824707
2014-11-10,89.7900009155273,90.7600021362305,89.5400009155273,90.5999984741211,843300,82.477897644043
2014-11-11,90.5199966430664,90.5999984741211,89.1500015258789,89.4100036621094,1356900,81.3945846557617
2014-11-12,89.1800003051758,90.7900009155273,89.1600036621094,90.5100021362305,1257200,82.3959655761719
2014-11-13,90.8600006103516,90.9199981689453,89.9800033569336,90.6999969482422,1222000,82.5689544677734
2014-11-14,90.5800018310547,91.5299987792969,90.3300018310547,91.129997253418,818100,82.9604110717773
2014-11-17,91.5,91.9800033569336,90.5,91.2699966430664,900400,83.0878372192383
2014-11-18,91.1900024414062,92.9800033569336,90.6800003051758,92.3600006103516,1112900,84.0801162719727
2014-11-19,92.9499969482422,92.9499969482422,90.5999984741211,91.0800018310547,1344600,82.9148712158203
2014-11-20,90.4599990844727,91.1100006103516,90.2300033569336,90.870002746582,1320400,82.7237091064453
2014-11-21,91.5999984741211,92.2699966430664,91.4199981689453,91.9899978637695,1135200,84.0206909179688
2014-11-24,92.0899963378906,92.4899978637695,91.9899978637695,92.4400024414062,1002300,84.4317092895508
2014-11-25,92.4400024414062,92.9100036621094,92.4100036621094,92.8000030517578,987600,84.7605056762695
2014-11-26,93.1999969482422,93.25,92.4100036621094,93.1500015258789,787800,85.080207824707
2014-11-28,93.3199996948242,93.9400024414062,92.9400024414062,93.4599990844727,808800,85.3633193969727
2014-12-01,93.370002746582,93.5899963378906,92.879997253418,92.9199981689453,910400,84.8701019287109
2014-12-02,92.0599975585938,93.129997253418,92.0599975585938,93.120002746582,911000,85.0527877807617
2014-12-03,93.1999969482422,93.5699996948242,92.7099990844727,93.0299987792969,638800,84.9706039428711
2014-12-04,93.0500030517578,93.9400024414062,92.6100006103516,93.3600006103516,1536500,85.2720108032227
2014-12-05,93.5100021362305,93.9400024414062,93.2399978637695,93.7099990844727,711100,85.5916748046875
2014-12-08,93.3399963378906,93.9400024414062,89.6600036621094,91.8000030517578,2577400,83.8471527099609
2014-12-09,90.5299987792969,91.8600006103516,90.0199966430664,91.8099975585938,1758100,83.8562850952148
2014-12-10,91.7200012207031,92.3300018310547,91.3099975585938,91.5500030517578,2075500,83.6187973022461
2014-12-11,92.1399993896484,92.3099975585938,90.5,90.7300033569336,1026600,82.8698577880859
2014-12-12,89.7200012207031,90.3600006103516,88.4700012207031,88.5199966430664,878300,80.8512954711914
2014-12-15,89,89.5500030517578,87.2600021362305,87.9899978637695,976000,80.3672027587891
