"Fecha","ISRG.Open","ISRG.High","ISRG.Low","ISRG.Close","ISRG.Volume","ISRG.Adjusted"
2013-12-31,42.466667175293,42.7099990844727,42.0099983215332,42.6755561828613,3182400,42.6755561828613
2014-01-02,42.6266670227051,42.6266670227051,42.0299987792969,42.223331451416,4148100,42.223331451416
2014-01-03,42.2611122131348,42.5188903808594,41.4155578613281,41.4955558776855,3105000,41.4955558776855
2014-01-06,41.439998626709,41.9177780151367,41.114444732666,41.2155570983887,3551400,41.2155570983887
2014-01-07,41.2655563354492,41.8766670227051,41.1944427490234,41.5288887023926,3492900,41.5288887023926
2014-01-08,41.6011123657227,42.2922210693359,41.5633316040039,42.2733345031738,4485600,42.2733345031738
2014-01-09,42.3188896179199,43.3166656494141,42.189998626709,42.9755554199219,5029200,42.9755554199219
2014-01-10,42.9411125183105,47.1755561828613,42.8077774047852,46.6833343505859,13465800,46.6833343505859
2014-01-13,45.7855567932129,46.0833320617676,43.5577774047852,43.6744422912598,9817200,43.6744422912598
2014-01-14,48.9477767944336,49.3322219848633,46.2155570983887,46.6533317565918,17811000,46.6533317565918
2014-01-15,46.728889465332,46.7866668701172,44.6866683959961,45.8666687011719,8755200,45.8666687011719
2014-01-16,46.0533332824707,46.478889465332,45.3877792358398,46.0433311462402,2556000,46.0433311462402
2014-01-17,46.1977767944336,47.9155578613281,45.9988899230957,47.7933311462402,8433000,47.7933311462402
2014-01-21,49.4377784729004,49.7222213745117,48.1111106872559,48.8199996948242,7050600,48.8199996948242
2014-01-22,48.6844444274902,48.8333320617676,48.1111106872559,48.7911109924316,3542400,48.7911109924316
2014-01-23,48.7777786254883,49.2655563354492,48.283332824707,48.7777786254883,7146000,48.7777786254883
2014-01-24,45.8166656494141,47.3911094665527,45.1388893127441,45.6399993896484,13458600,45.6399993896484
2014-01-27,45.6888885498047,46.2666664123535,45.3600006103516,45.4033317565918,4879800,45.4033317565918
2014-01-28,45.2077789306641,46.0966682434082,45.1588897705078,45.5044441223145,3643200,45.5044441223145
2014-01-29,45.0022201538086,46.6177787780762,45.0022201538086,46.1333312988281,5509800,46.1333312988281
2014-01-30,46.276668548584,46.8922233581543,46.1544456481934,46.2611122131348,3803400,46.2611122131348
2014-01-31,45.5466651916504,45.9355545043945,45.1155548095703,45.2866668701172,4938300,45.2866668701172
2014-02-03,45.0411109924316,45.4433326721191,44.0733337402344,44.5744438171387,5994900,44.5744438171387
2014-02-04,44.8122215270996,45.9955558776855,44.7188873291016,45.4555549621582,4330800,45.4555549621582
2014-02-05,45.4111099243164,46.397777557373,45.1933326721191,46.1222229003906,3593700,46.1222229003906
2014-02-06,45.9477767944336,46.6666679382324,45.9477767944336,46.087776184082,4167000,46.087776184082
2014-02-07,46,46.4444427490234,45.4433326721191,46.4088897705078,3629700,46.4088897705078
2014-02-10,46.2299995422363,48.093334197998,46.1188888549805,47.7400016784668,3988800,47.7400016784668
2014-02-11,47.1244430541992,47.9411125183105,46.8033332824707,47.3833312988281,3464100,47.3833312988281
2014-02-12,47.6366653442383,48.7422218322754,47.466667175293,48.7077789306641,3544200,48.7077789306641
2014-02-13,48.647777557373,49.2144432067871,48.1655578613281,49.1711120605469,4005900,49.1711120605469
2014-02-14,48.0088882446289,49.1066665649414,47.9177780151367,48.7588882446289,5171400,48.7588882446289
2014-02-18,48.9233322143555,49.4433326721191,48.25,49.343334197998,2853900,49.343334197998
2014-02-19,48.9088897705078,49.75,48.7611122131348,48.8844451904297,2217600,48.8844451904297
2014-02-20,48.9977798461914,49.114444732666,48.1466674804688,48.6711120605469,2275200,48.6711120605469
2014-02-21,48.7944450378418,49.0555572509766,48.3055572509766,48.3544425964355,2474100,48.3544425964355
2014-02-24,48.3544425964355,49.0766677856445,48.2422218322754,48.7266654968262,3274200,48.7266654968262
2014-02-25,48.5711097717285,48.776668548584,48.1111106872559,48.3188896179199,2627100,48.3188896179199
2014-02-26,48.7133331298828,49.1388893127441,48.3077774047852,48.7055549621582,2474100,48.7055549621582
2014-02-27,48.6855545043945,49.5233345031738,48.4444427490234,49.3499984741211,3099600,49.3499984741211
2014-02-28,49.3555564880371,50.5522232055664,48.8677787780762,49.4255561828613,5543100,49.4255561828613
2014-03-03,49.1444435119629,51.385555267334,48.8944435119629,50.4266662597656,6185700,50.4266662597656
2014-03-04,50.6555557250977,50.6555557250977,49.2755546569824,49.945556640625,6682500,49.945556640625
2014-03-05,49.837776184082,50.2222213745117,49.2822227478027,49.6577796936035,2340900,49.6577796936035
2014-03-06,49.6666679382324,49.9722213745117,49.1244430541992,49.3722229003906,2331900,49.3722229003906
2014-03-07,49.6222229003906,50.0522232055664,49.0866661071777,49.331111907959,2044800,49.331111907959
2014-03-10,49.2299995422363,49.3877792358398,48.4488906860352,48.7322235107422,3296700,48.7322235107422
2014-03-11,48.8499984741211,49.1166687011719,48.2122230529785,48.3544425964355,2509200,48.3544425964355
2014-03-12,48.0922203063965,49.1011123657227,47.6744422912598,48.1266670227051,3222900,48.1266670227051
2014-03-13,48.2222213745117,48.776668548584,47.6188888549805,47.7411117553711,2391300,47.7411117553711
2014-03-14,47.4233322143555,47.9711112976074,46.9099998474121,47.0077781677246,2745000,47.0077781677246
2014-03-17,47.1133346557617,47.8133316040039,47.0077781677246,47.4011116027832,2251800,47.4011116027832
2014-03-18,47.3066673278809,47.7511100769043,47.2400016784668,47.668888092041,1532700,47.668888092041
2014-03-19,47.614444732666,48.3444442749023,47.614444732666,48.2822227478027,2826900,48.2822227478027
2014-03-20,47.9244422912598,48.5966682434082,47.2388877868652,48.5566673278809,2295000,48.5566673278809
2014-03-21,49.2822227478027,49.2822227478027,47.6044425964355,47.6544456481934,5783400,47.6544456481934
2014-03-24,47.9077796936035,48.3499984741211,46.5844421386719,46.8966674804688,3104100,46.8966674804688
2014-03-25,46.9844436645508,47.5044441223145,46.6644439697266,46.9900016784668,1548000,46.9900016784668
2014-03-26,47.2966651916504,47.7777786254883,47.0366668701172,47.1844444274902,2064600,47.1844444274902
2014-03-27,46.9422225952148,47.9477767944336,46.4777793884277,47.6233329772949,6556500,47.6233329772949
2014-03-28,47.7344436645508,48.7655563354492,47.6266670227051,48.3322219848633,5494500,48.3322219848633
2014-03-31,48.331111907959,49.1111106872559,48.1111106872559,48.6655578613281,4671000,48.6655578613281
2014-04-01,54.0055541992188,55.9233322143555,52.2466659545898,54.8444442749023,25788600,54.8444442749023
2014-04-02,56.0411109924316,58.0555572509766,55.4000015258789,57.6111106872559,12058200,57.6111106872559
2014-04-03,57.7177772521973,60.1366653442383,57.7177772521973,60.0699996948242,11125800,60.0699996948242
2014-04-04,59.4444427490234,59.6300010681152,56.1288871765137,56.168888092041,12683700,56.168888092041
2014-04-07,56.1100006103516,57.0900001525879,55.1511116027832,55.2255554199219,6173100,55.2255554199219
2014-04-08,55.5555572509766,55.593334197998,53.8199996948242,54.4266662597656,7002900,54.4266662597656
2014-04-09,49.102222442627,51.3244438171387,48.7799987792969,50.7377777099609,23553900,50.7377777099609
2014-04-10,51.0866661071777,51.6666679382324,50.2755546569824,50.4011116027832,6353100,50.4011116027832
2014-04-11,50.0622215270996,50.1811103820801,48.1911125183105,48.8477783203125,7299900,48.8477783203125
2014-04-14,49.1255569458008,49.1944427490234,46.9344444274902,47.2222213745117,6326100,47.2222213745117
2014-04-15,47.2355575561523,47.473331451416,45.6233329772949,46.343334197998,6910200,46.343334197998
2014-04-16,47.3177795410156,47.3466682434082,45.9177780151367,46.1255569458008,6516000,46.1255569458008
2014-04-17,46.1111106872559,46.3922233581543,45.5577774047852,45.776668548584,4858200,45.776668548584
2014-04-21,45.5566673278809,46.3033332824707,45.3788871765137,45.6788902282715,3508200,45.6788902282715
2014-04-22,47.7777786254883,47.9588890075684,46.1822204589844,46.9255561828613,9089100,46.9255561828613
2014-04-23,43.0222206115723,44.1555557250977,41.3699989318848,41.547779083252,19828800,41.547779083252
2014-04-24,41.8166656494141,41.837776184082,40.8911094665527,41.2577781677246,4602600,41.2577781677246
2014-04-25,40.9466667175293,41.1100006103516,40.2700004577637,40.7077789306641,5156100,40.7077789306641
2014-04-28,40.9888877868652,41.3211097717285,40.4866676330566,40.8666687011719,4711500,40.8666687011719
2014-04-29,41.3766670227051,41.8888893127441,39.2644424438477,40.1766662597656,5475600,40.1766662597656
2014-04-30,39.912223815918,40.4077796936035,39.7799987792969,40.1888885498047,3769200,40.1888885498047
2014-05-01,40.5822219848633,41.2200012207031,39.8199996948242,39.9033317565918,4158000,39.9033317565918
2014-05-02,41.1755561828613,41.1811103820801,40.3499984741211,40.3988876342773,7247700,40.3988876342773
2014-05-05,40.1544456481934,40.6444435119629,39.9199981689453,40.4411125183105,4207500,40.4411125183105
2014-05-06,40.2722206115723,40.7011108398438,40.0011100769043,40.033332824707,6403500,40.033332824707
2014-05-07,40.0277786254883,40.2488899230957,39.1711120605469,39.216667175293,6580800,39.216667175293
2014-05-08,39.1011123657227,39.9811096191406,39.033332824707,39.1500015258789,9195300,39.1500015258789
2014-05-09,39.0633316040039,39.2555541992188,38.4955558776855,39.228889465332,8262000,39.228889465332
2014-05-12,39.4111099243164,40.7944450378418,38.8955574035645,40.6300010681152,4823100,40.6300010681152
2014-05-13,40.5677795410156,40.9300003051758,40.2222213745117,40.6077766418457,3947400,40.6077766418457
2014-05-14,40.4344444274902,41.7333335876465,40.2222213745117,41.2966651916504,7236000,41.2966651916504
2014-05-15,41.4388885498047,41.4388885498047,40.0622215270996,40.4922218322754,5780700,40.4922218322754
2014-05-16,40.5733337402344,41.6333312988281,40.2700004577637,41.5655555725098,5679000,41.5655555725098
2014-05-19,41.337776184082,41.9088897705078,41.1177787780762,41.2144432067871,3863700,41.2144432067871
2014-05-20,41.0744438171387,41.2211112976074,40.3533325195312,40.4000015258789,2357100,40.4000015258789
2014-05-21,40.6100006103516,40.9366683959961,40.3477783203125,40.7033348083496,1590300,40.7033348083496
2014-05-22,40.5855560302734,41.2066688537598,40.3611106872559,40.5155563354492,2572200,40.5155563354492
2014-05-23,40.521110534668,40.6655578613281,40.2922210693359,40.4288902282715,2555100,40.4288902282715
2014-05-27,40.5077781677246,41.4233322143555,40.2799987792969,41.2633323669434,4445100,41.2633323669434
2014-05-28,41.2466659545898,41.3211097717285,40.5166664123535,40.5200004577637,3357000,40.5200004577637
2014-05-29,40.7322235107422,41.7999992370605,40.5344429016113,41.6500015258789,3726000,41.6500015258789
2014-05-30,41.6711120605469,41.6744422912598,40.8088874816895,41.0822219848633,2744100,41.0822219848633
2014-06-02,40.9677772521973,41.3633346557617,40.6877784729004,41.211109161377,3545100,41.211109161377
2014-06-03,40.9955558776855,41.5466651916504,40.9955558776855,41.2155570983887,2184300,41.2155570983887
2014-06-04,41.0322227478027,41.3755569458008,40.9655570983887,41.1255569458008,2690100,41.1255569458008
2014-06-05,41.2400016784668,41.6244430541992,40.9377784729004,40.9822235107422,3270600,40.9822235107422
2014-06-06,41.1344451904297,41.2855567932129,40.8911094665527,41.2511100769043,2653200,41.2511100769043
2014-06-09,41.2133331298828,41.7577781677246,41.0955543518066,41.6488876342773,2879100,41.6488876342773
2014-06-10,41.4822235107422,42.1777763366699,41.4322204589844,41.9555549621582,2962800,41.9555549621582
2014-06-11,41.912223815918,42.7433319091797,41.8666687011719,42.4866676330566,3879000,42.4866676330566
2014-06-12,42.3444442749023,43.6555557250977,42.3333320617676,43.5966682434082,5492700,43.5966682434082
2014-06-13,43.5400009155273,44.3177795410156,43.4044456481934,44.0911102294922,5027400,44.0911102294922
2014-06-16,44.1655578613281,45.6644439697266,44.0966682434082,45.5355567932129,6604200,45.5355567932129
2014-06-17,45.6444435119629,45.771110534668,44.7855567932129,44.804443359375,4461300,44.804443359375
2014-06-18,44.7066688537598,44.9466667175293,44.4166679382324,44.9077796936035,2665800,44.9077796936035
2014-06-19,45.1166687011719,45.1166687011719,44.2266654968262,44.6888885498047,3294900,44.6888885498047
2014-06-20,44.9144439697266,45,44.3177795410156,44.9055557250977,5436000,44.9055557250977
2014-06-23,45.102222442627,45.478889465332,44.5322227478027,44.7744445800781,3363300,44.7744445800781
2014-06-24,44.8222236633301,45.2366676330566,44.6411094665527,44.6944427490234,3831300,44.6944427490234
2014-06-25,44.9155578613281,45.1100006103516,44.4111099243164,45.0088882446289,2414700,45.0088882446289
2014-06-26,44.9088897705078,45.6988906860352,44.6822204589844,45.6433334350586,5598000,45.6433334350586
2014-06-27,45.7544441223145,47.3811111450195,45.5088882446289,47.0444450378418,10621800,47.0444450378418
2014-06-30,46.864444732666,46.9077796936035,45.5555572509766,45.7555541992188,4432500,45.7555541992188
2014-07-01,45.7588882446289,46.038890838623,45.0800018310547,45.1655578613281,3513600,45.1655578613281
2014-07-02,45.3355560302734,45.4677772521973,44.6744422912598,44.8155555725098,3094200,44.8155555725098
2014-07-03,44.7777786254883,44.9911117553711,44.5411109924316,44.8933334350586,2042100,44.8933334350586
2014-07-07,44.8422203063965,44.885555267334,43.4722213745117,43.8066673278809,4623300,43.8066673278809
2014-07-08,43.9333343505859,43.9333343505859,42.4577789306641,42.8800010681152,4651200,42.8800010681152
2014-07-09,42.9166679382324,43.1922225952148,42.4177780151367,42.9155578613281,3549600,42.9155578613281
2014-07-10,42.4177780151367,43.0244445800781,42.223331451416,42.5466651916504,3843900,42.5466651916504
2014-07-11,42.695556640625,43.3866653442383,42.6666679382324,43.2488899230957,4339800,43.2488899230957
2014-07-14,43.3588905334473,43.5800018310547,42.5666656494141,42.7322235107422,4460400,42.7322235107422
2014-07-15,42.6588897705078,43.147777557373,42.4877777099609,42.6188888549805,5137200,42.6188888549805
2014-07-16,42.6066665649414,43.0166664123535,42.2222213745117,42.2511100769043,4080600,42.2511100769043
2014-07-17,41.9277763366699,42.8199996948242,41.7777786254883,42.4688873291016,4842900,42.4688873291016
2014-07-18,42.4077796936035,43.2099990844727,42.216667175293,43,5980500,43
2014-07-21,42.4333343505859,43.2033348083496,42.2266654968262,43.1911125183105,4085100,43.1911125183105
2014-07-22,43.6611099243164,44.1722221374512,43.3333320617676,43.5733337402344,8876700,43.5733337402344
2014-07-23,48.9033317565918,51.4877777099609,48.7277793884277,51.2922210693359,25619400,51.2922210693359
2014-07-24,50.7788887023926,53.6666679382324,50.5555572509766,52.5922203063965,11036700,52.5922203063965
2014-07-25,51.5422210693359,52.4177780151367,51.1733322143555,52.1888885498047,9027000,52.1888885498047
2014-07-28,52.7599983215332,52.7599983215332,51.2900009155273,51.6988906860352,4687200,51.6988906860352
2014-07-29,51.8155555725098,52.1111106872559,51.2033348083496,51.6922225952148,3320100,51.6922225952148
2014-07-30,51.9700012207031,52.2211112976074,51.6599998474121,51.8877792358398,2438100,51.8877792358398
2014-07-31,51.6588897705078,51.776668548584,50.7700004577637,50.8388900756836,4283100,50.8388900756836
2014-08-01,51,51.1055564880371,50.1111106872559,50.352222442627,6594300,50.352222442627
2014-08-04,50.2566680908203,50.7255554199219,50.0377769470215,50.5577774047852,2754000,50.5577774047852
2014-08-05,50.1822204589844,50.5577774047852,49.5577774047852,49.8188896179199,2244600,49.8188896179199
2014-08-06,49.602222442627,50.0588874816895,49.304443359375,49.8255577087402,2069100,49.8255577087402
2014-08-07,49.8711128234863,49.9500007629395,48.9599990844727,49.0888900756836,2307600,49.0888900756836
2014-08-08,49.3055572509766,49.5511093139648,48.9911117553711,49.3366661071777,2717100,49.3366661071777
2014-08-11,49.2077789306641,50.1055564880371,48.7222213745117,49.2922210693359,3303900,49.2922210693359
2014-08-12,49.5044441223145,50.2133331298828,49.4711112976074,50.1699981689453,2679300,50.1699981689453
2014-08-13,50.0666656494141,50.6111106872559,49.8733329772949,50.5944442749023,2190600,50.5944442749023
2014-08-14,50.5222206115723,51.1922225952148,50.2722206115723,51.1544456481934,1913400,51.1544456481934
2014-08-15,51.6388893127441,51.8966674804688,50.837776184082,51.0155563354492,2506500,51.0155563354492
2014-08-18,51.1766662597656,52.0322227478027,51.0988883972168,51.5900001525879,2793600,51.5900001525879
2014-08-19,51.7511100769043,52.7088890075684,51.6133346557617,52.5744438171387,2675700,52.5744438171387
2014-08-20,52.3566665649414,52.647777557373,51.6944427490234,51.9444427490234,2081700,51.9444427490234
2014-08-21,52.1011123657227,52.4922218322754,51.776668548584,52.4322204589844,2003400,52.4322204589844
2014-08-22,52.4900016784668,52.4977798461914,51.9855575561523,52.4155578613281,1512000,52.4155578613281
2014-08-25,52.602222442627,52.8322219848633,52.026668548584,52.2822227478027,2159100,52.2822227478027
2014-08-26,52.1111106872559,53.3822212219238,51.9755554199219,53.1866683959961,2954700,53.1866683959961
2014-08-27,53.0900001525879,53.1055564880371,52.2266654968262,52.3455543518066,1544400,52.3455543518066
2014-08-28,52.0355567932129,52.3899993896484,51.5344429016113,51.7299995422363,1749600,51.7299995422363
2014-08-29,52.2455558776855,52.4033317565918,51.5777778625488,52.223331451416,2206800,52.223331451416
2014-09-02,52.5055541992188,52.7722206115723,52.0944442749023,52.6733322143555,1945800,52.6733322143555
2014-09-03,52.7344436645508,52.8511123657227,52.4033317565918,52.6344451904297,1528200,52.6344451904297
2014-09-04,52.6844444274902,52.8222236633301,51.5077781677246,51.6344451904297,2984400,51.6344451904297
2014-09-05,51.8066673278809,51.8111114501953,50.6699981689453,51.7088890075684,2924100,51.7088890075684
2014-09-08,51.9022216796875,51.9422225952148,51.1311111450195,51.864444732666,2420100,51.864444732666
2014-09-09,52.7511100769043,52.9566688537598,51.783332824707,51.8677787780762,2325600,51.8677787780762
2014-09-10,51.6533317565918,52.7988891601562,51.3533325195312,52.6155548095703,2627100,52.6155548095703
2014-09-11,52.0911102294922,52.5800018310547,52.0322227478027,52.2222213745117,1782000,52.2222213745117
2014-09-12,52.135555267334,53.5133323669434,52.135555267334,53.4144439697266,3843900,53.4144439697266
2014-09-15,53.1300010681152,53.1744422912598,51.6699981689453,52.0866661071777,3553200,52.0866661071777
2014-09-16,52.0322227478027,52.9977798461914,51.4533348083496,52.7422218322754,2123100,52.7422218322754
2014-09-17,52.7944450378418,53.1533317565918,52.3333320617676,52.614444732666,2028600,52.614444732666
2014-09-18,52.8177795410156,53,52.4055557250977,52.837776184082,1887300,52.837776184082
2014-09-19,53.2077789306641,53.2222213745117,52.1333312988281,52.1699981689453,4569300,52.1699981689453
2014-09-22,51.7822227478027,51.8677787780762,50.1677780151367,50.7877769470215,3807000,50.7877769470215
2014-09-23,50.3911094665527,50.8733329772949,50.2777786254883,50.6800003051758,1971000,50.6800003051758
2014-09-24,50.9111099243164,51.9244422912598,50.7377777099609,51.75,2373300,51.75
2014-09-25,51.6388893127441,51.9011116027832,50.6233329772949,50.837776184082,2879100,50.837776184082
2014-09-26,50.771110534668,51.5322227478027,50.5366668701172,51.1444435119629,1733400,51.1444435119629
2014-09-29,50.9500007629395,51.9277763366699,50.6111106872559,51.635555267334,2119500,51.635555267334
2014-09-30,51.6433334350586,52.1055564880371,50.8899993896484,51.3133316040039,2967300,51.3133316040039
2014-10-01,51.4799995422363,51.614444732666,50.6344451904297,51.4222221374512,2512800,51.4222221374512
2014-10-02,51.5055541992188,52.3888893127441,50.711109161377,52.1822204589844,2259900,52.1822204589844
2014-10-03,52.337776184082,53.4444427490234,52.337776184082,52.8011093139648,3158100,52.8011093139648
2014-10-06,54.3688888549805,56.1933326721191,53.906665802002,54.0611114501953,5846400,54.0611114501953
2014-10-07,53.7400016784668,54.3155555725098,53.2122230529785,53.5844421386719,3730500,53.5844421386719
2014-10-08,53.75,54.6188888549805,53.3155555725098,54.4277763366699,3084300,54.4277763366699
2014-10-09,54.2377777099609,54.2377777099609,52.3333320617676,52.9277763366699,4271400,52.9277763366699
2014-10-10,52.9588890075684,53.5733337402344,52.1544456481934,52.2277793884277,2537100,52.2277793884277
2014-10-13,52.0888900756836,52.9011116027832,51.6211128234863,51.6744422912598,2273400,51.6744422912598
2014-10-14,52.4655570983887,52.7433319091797,50.8322219848633,51.2566680908203,3542400,51.2566680908203
2014-10-15,50.6888885498047,51.5077781677246,49.9266662597656,51.1266670227051,3579300,51.1266670227051
2014-10-16,50.3488883972168,51.9388885498047,50.2055549621582,50.723331451416,3011400,50.723331451416
2014-10-17,51.6844444274902,52.5977783203125,51.6300010681152,52.2488899230957,2979000,52.2488899230957
2014-10-20,53.3222236633301,54.0766677856445,52.4022216796875,53.9177780151367,4144500,53.9177780151367
2014-10-21,53.7944450378418,55.406665802002,52.7777786254883,55.0855560302734,6998400,55.0855560302734
2014-10-22,55.7444458007812,55.7444458007812,52.9966659545898,53.5344429016113,8098200,53.5344429016113
2014-10-23,53.7988891601562,54.9488906860352,53.6211128234863,53.9477767944336,4036500,53.9477767944336
2014-10-24,53.9244422912598,54.1977767944336,53.0322227478027,53.1122207641602,4077000,53.1122207641602
2014-10-27,52.8322219848633,53.331111907959,52.1944427490234,53.0788879394531,3491100,53.0788879394531
2014-10-28,53.310001373291,54.6822204589844,53.1744422912598,54.6322212219238,2916000,54.6322212219238
2014-10-29,53.5944442749023,54.4444427490234,53.4311103820801,54.1577796936035,2837700,54.1577796936035
2014-10-30,53.9500007629395,54.897777557373,53.5822219848633,54.4444427490234,2357100,54.4444427490234
2014-10-31,55.0855560302734,55.6122207641602,54.7244453430176,55.0888900756836,3381300,55.0888900756836
2014-11-03,54.1177787780762,55.6466674804688,54.0344429016113,55.093334197998,2495700,55.093334197998
2014-11-04,55.093334197998,55.418888092041,54.5055541992188,55.1111106872559,2090700,55.1111106872559
2014-11-05,55.3155555725098,56.2477798461914,54.8911094665527,56.1522216796875,3981600,56.1522216796875
2014-11-06,56.0011100769043,56.9144439697266,55.4466667175293,56.5166664123535,2427300,56.5166664123535
2014-11-07,56.7077789306641,56.8222236633301,55.2222213745117,55.5577774047852,2271600,55.5577774047852
2014-11-10,55.4577789306641,56.6066665649414,55.4577789306641,56.554443359375,2409300,56.554443359375
2014-11-11,56.6488876342773,57.2088890075684,55.8888893127441,57.1488876342773,2327400,57.1488876342773
2014-11-12,57.1488876342773,57.4233322143555,56.6088905334473,57.026668548584,1432800,57.026668548584
2014-11-13,57.1500015258789,58.156665802002,57.1266670227051,57.3444442749023,3069000,57.3444442749023
2014-11-14,57.4900016784668,57.5366668701172,56.75,56.912223815918,1764900,56.912223815918
2014-11-17,56.7000007629395,57.5922203063965,56.6611099243164,56.8211097717285,1561500,56.8211097717285
2014-11-18,56.7055549621582,57.538890838623,56.6666679382324,57.3544425964355,2000700,57.3544425964355
2014-11-19,57.1699981689453,57.304443359375,56.8266677856445,57.0033340454102,1898100,57.0033340454102
2014-11-20,56.8699989318848,57.2566680908203,56.8177795410156,57.0577774047852,1026000,57.0577774047852
2014-11-21,57.7777786254883,57.7777786254883,56.5688896179199,57.2700004577637,2376900,57.2700004577637
2014-11-24,57.2222213745117,58.0311126708984,57.0888900756836,57.9255561828613,2373300,57.9255561828613
2014-11-25,57.7777786254883,58.1833343505859,57.2388877868652,57.3877792358398,3109500,57.3877792358398
2014-11-26,56.026668548584,57.3511123657227,56.026668548584,57.223331451416,1321200,57.223331451416
2014-11-28,57.223331451416,57.7433319091797,57.1488876342773,57.5299987792969,847800,57.5299987792969
2014-12-01,57.3188896179199,57.6966667175293,56.8533325195312,57.081111907959,1182600,57.081111907959
2014-12-02,57.3266677856445,57.3388900756836,56.6155548095703,56.9311103820801,1616400,56.9311103820801
2014-12-03,56.8566665649414,57.7566680908203,56.7655563354492,57.6233329772949,1423800,57.6233329772949
2014-12-04,56.9444427490234,57.7722206115723,56.5555572509766,56.7444458007812,1621800,56.7444458007812
2014-12-05,56.5555572509766,57.1933326721191,56.4466667175293,56.5411109924316,1071900,56.5411109924316
