"Fecha","SJM.Open","SJM.High","SJM.Low","SJM.Close","SJM.Volume","SJM.Adjusted"
2014-01-15,99.3399963378906,99.879997253418,98.3899993896484,98.6900024414062,907000,75.8218078613281
2014-01-16,98.6900024414062,98.9899978637695,98.1100006103516,98.5500030517578,623900,75.7142715454102
2014-01-17,98.5899963378906,98.5999984741211,97.0699996948242,97.1999969482422,668100,74.6770553588867
2014-01-21,97.8000030517578,97.9300003051758,96.370002746582,97.1999969482422,875000,74.6770553588867
2014-01-22,97.6100006103516,98.8600006103516,97.4199981689453,98.4499969482422,832100,75.6374282836914
2014-01-23,98.0299987792969,98.4199981689453,97.5999984741211,98.0800018310547,717100,75.353141784668
2014-01-24,97.8600006103516,98.7799987792969,97.1900024414062,97.9700012207031,1074400,75.2686538696289
2014-01-27,98.0500030517578,99.3300018310547,97.8099975585938,98.629997253418,997800,75.7757110595703
2014-01-28,98.5100021362305,99.6800003051758,98.4300003051758,99.3099975585938,931200,76.2981491088867
2014-01-29,98.1399993896484,98.4199981689453,96.5999984741211,97.1100006103516,1081600,74.6079406738281
2014-01-30,97.6600036621094,98.1699981689453,97.3000030517578,97.8600006103516,566600,75.1841430664062
2014-01-31,96.620002746582,97.7600021362305,96.3000030517578,96.3899993896484,932600,74.0547637939453
2014-02-03,96.3899993896484,96.5,93.7799987792969,93.9300003051758,1119800,72.164794921875
2014-02-04,94.2399978637695,94.5899963378906,93.3600006103516,93.7099990844727,746400,71.9957580566406
2014-02-05,93.1100006103516,93.2900009155273,91.9400024414062,92.8199996948242,1105900,71.31201171875
2014-02-06,93.3899993896484,93.8000030517578,93.1699981689453,93.5899963378906,598800,71.9035568237305
2014-02-07,93.7699966430664,94.3000030517578,93.0199966430664,93.370002746582,874700,71.7345657348633
2014-02-10,93.2099990844727,94.3300018310547,93.0800018310547,93.6999969482422,901900,71.9880981445312
2014-02-11,93.9100036621094,94.5100021362305,93.1399993896484,94.0299987792969,1648200,72.2416305541992
2014-02-12,93.370002746582,93.9000015258789,92.629997253418,93.7099990844727,1199700,72.4426040649414
2014-02-13,93.370002746582,95.2399978637695,93.2099990844727,95.1399993896484,1261200,73.548095703125
2014-02-14,91.1999969482422,92.2399978637695,87.0999984741211,91.8099975585938,4272000,70.9738235473633
2014-02-18,92.7600021362305,96.0699996948242,92.6100006103516,95.3099975585938,1869100,73.6794815063477
2014-02-19,95.3099975585938,96.3499984741211,94.870002746582,95.5500030517578,1500100,73.8650360107422
2014-02-20,96.3099975585938,98.5800018310547,95.9100036621094,98.2799987792969,2207100,75.9754638671875
2014-02-21,98.2900009155273,98.6100006103516,97.6699981689453,97.9400024414062,1618100,75.7126083374023
2014-02-24,98.2699966430664,99.379997253418,98.120002746582,98.6999969482422,1136600,76.3001480102539
2014-02-25,98.5500030517578,99.9899978637695,98.5100021362305,99.0100021362305,1109400,76.5398178100586
2014-02-26,98.9400024414062,99.6500015258789,98.5599975585938,98.6100006103516,1153600,76.2305679321289
2014-02-27,98.5100021362305,99.7799987792969,98.4700012207031,99.6399993896484,1071500,77.0268096923828
2014-02-28,99.5599975585938,100.889999389648,99.4400024414062,100.01000213623,1185000,77.3128356933594
2014-03-03,99.0899963378906,99.9000015258789,98.6399993896484,99.0500030517578,1244900,76.5707015991211
2014-03-04,99.9899978637695,100.610000610352,99.0199966430664,99.2699966430664,1155200,76.7407760620117
2014-03-05,99.1600036621094,99.3399963378906,98.25,98.4300003051758,723800,76.0914306640625
2014-03-06,98.370002746582,98.6600036621094,97.5599975585938,97.629997253418,794800,75.4729537963867
2014-03-07,98.0899963378906,98.0899963378906,96.8499984741211,97.5400009155273,613700,75.4033889770508
2014-03-10,97.3300018310547,97.6800003051758,96.8000030517578,97.2099990844727,462700,75.1482925415039
2014-03-11,97.1600036621094,97.370002746582,96.2900009155273,96.5500030517578,848500,74.638069152832
2014-03-12,96.1100006103516,98.0199966430664,96.0800018310547,97.9800033569336,763300,75.7435760498047
2014-03-13,98.4300003051758,98.4300003051758,96.7399978637695,96.9899978637695,599500,74.9782257080078
2014-03-14,96.2600021362305,96.8600006103516,96.0800018310547,96.1800003051758,1052800,74.3520660400391
2014-03-17,96.5500030517578,96.8300018310547,95.9800033569336,96.120002746582,531800,74.3056793212891
2014-03-18,96.1100006103516,97.9700012207031,96.0199966430664,97.7200012207031,806300,75.5425567626953
2014-03-19,97.5599975585938,97.5599975585938,95.4499969482422,96.1399993896484,672600,74.3211212158203
2014-03-20,95.6900024414062,96.7799987792969,95.379997253418,96.6999969482422,624700,74.7540435791016
2014-03-21,97.6100006103516,97.7600021362305,95.870002746582,96.0199966430664,1213500,74.2283554077148
2014-03-24,96.4599990844727,97.1500015258789,95.879997253418,96.2099990844727,664500,74.3752288818359
2014-03-25,95.9700012207031,96.9199981689453,95.7099990844727,95.9400024414062,496400,74.1665267944336
2014-03-26,96.120002746582,96.6100006103516,95.4800033569336,95.9300003051758,456600,74.1587677001953
2014-03-27,96.120002746582,96.4800033569336,95.5999984741211,96.0699996948242,499600,74.2670135498047
2014-03-28,96.5999984741211,96.8300018310547,96.2200012207031,96.4800033569336,344400,74.5839691162109
2014-03-31,96.870002746582,97.25,96.1699981689453,97.2399978637695,791400,75.1714859008789
2014-04-01,97.2799987792969,97.4899978637695,96.5100021362305,97.1399993896484,742300,75.0941772460938
2014-04-02,97.1399993896484,97.9000015258789,96.629997253418,97.7900009155273,572700,75.5966720581055
2014-04-03,97.4800033569336,98.0299987792969,97.1699981689453,97.9000015258789,468800,75.6816864013672
2014-04-04,98.0599975585938,98.3600006103516,97.370002746582,97.5500030517578,616000,75.4111175537109
2014-04-07,97.4499969482422,98.5500030517578,97.4499969482422,97.9000015258789,891400,75.6816864013672
2014-04-08,97.9199981689453,97.9899978637695,96.5199966430664,97.1100006103516,743600,75.0709991455078
2014-04-09,97.25,97.370002746582,96.7300033569336,97.2300033569336,600300,75.1637573242188
2014-04-10,97.2300033569336,97.6600036621094,95.4899978637695,95.5,582100,73.8263778686523
2014-04-11,95,96,94.120002746582,94.3300018310547,771400,72.9218978881836
2014-04-14,95.0800018310547,95.8199996948242,94.4599990844727,95.3899993896484,575800,73.741325378418
2014-04-15,95.7600021362305,95.7600021362305,94.4800033569336,95.0800018310547,482900,73.5017395019531
2014-04-16,96,96.9000015258789,95.5199966430664,96.8300018310547,522200,74.8545150756836
2014-04-17,96.5800018310547,96.8600006103516,96.1500015258789,96.6999969482422,428900,74.7540435791016
2014-04-21,96.7399978637695,96.870002746582,96.0299987792969,96.7300033569336,307000,74.7772216796875
2014-04-22,96.8099975585938,97.0999984741211,96.5299987792969,96.9300003051758,443000,74.9318389892578
2014-04-23,96.8399963378906,97.1100006103516,96.3499984741211,96.4199981689453,397400,74.5375823974609
2014-04-24,96.5400009155273,97.0699996948242,95.870002746582,96.9899978637695,612600,74.9782257080078
2014-04-25,96.8600006103516,97.0199966430664,95.8300018310547,96.0199966430664,405800,74.2283554077148
2014-04-28,96.1699981689453,97.5800018310547,96.0400009155273,97.4599990844727,583700,75.3415451049805
2014-04-29,97.620002746582,97.9400024414062,96.6600036621094,96.7300033569336,507700,74.7772216796875
2014-04-30,96.6500015258789,96.9499969482422,96.0699996948242,96.6800003051758,579500,74.7385711669922
2014-05-01,96.8000030517578,97.2300033569336,95.8899993896484,97.1699981689453,455300,75.1173858642578
2014-05-02,97.2900009155273,97.3399963378906,96.5599975585938,96.9400024414062,304800,74.939567565918
2014-05-05,96.5400009155273,97.2200012207031,96.0500030517578,97.1999969482422,333100,75.1405487060547
2014-05-06,97.0500030517578,97.2300033569336,96.370002746582,96.4499969482422,403100,74.560791015625
2014-05-07,96.8399963378906,98.6600036621094,96.8399963378906,98.6100006103516,783800,76.2305679321289
2014-05-08,98.620002746582,100.129997253418,98.5800018310547,99.1900024414062,709000,76.6789321899414
2014-05-09,99.0599975585938,100.169998168945,98.6500015258789,100.150001525879,539700,77.4210433959961
2014-05-12,100.400001525879,100.660003662109,99.7399978637695,100.610000610352,629200,77.7766647338867
2014-05-13,100.569999694824,100.569999694824,99.5999984741211,100.400001525879,450800,77.6143264770508
2014-05-14,100.110000610352,100.110000610352,98.5699996948242,98.5899963378906,538900,76.6579513549805
2014-05-15,98.3099975585938,98.5800018310547,97.3000030517578,97.5100021362305,484300,75.8181991577148
2014-05-16,97.629997253418,98.5899963378906,97.5,98.5599975585938,458800,76.6346054077148
2014-05-19,98.3199996948242,98.5400009155273,98.0199966430664,98.2799987792969,401400,76.4169082641602
2014-05-20,98.0899963378906,98.4899978637695,97.9100036621094,98.0699996948242,533700,76.2536239624023
2014-05-21,98.2699966430664,99.129997253418,97.8399963378906,99.0500030517578,555600,77.0156173706055
2014-05-22,98.8000030517578,98.9700012207031,97.9899978637695,98.75,389300,76.782356262207
2014-05-23,98.7300033569336,99.2799987792969,98.4899978637695,99.120002746582,250500,77.0700454711914
2014-05-27,99.5299987792969,100.620002746582,99.5299987792969,100.440002441406,524400,78.0963897705078
2014-05-28,100.269996643066,100.720001220703,99.9599990844727,100.620002746582,562600,78.2363739013672
2014-05-29,101.069999694824,103.089996337891,101.069999694824,103,1084800,80.0869216918945
2014-05-30,102.680000305176,103.209999084473,102.26000213623,102.599998474121,1012600,79.7758712768555
2014-06-02,102.690002441406,102.830001831055,102.160003662109,102.470001220703,538700,79.6748352050781
2014-06-03,102.449996948242,102.949996948242,102.120002746582,102.940002441406,658200,80.0402679443359
2014-06-04,102.690002441406,103.180000305176,102.360000610352,102.830001831055,950300,79.954719543457
2014-06-05,102.949996948242,105.419998168945,102.849998474121,104.309997558594,931800,81.1054916381836
2014-06-06,104.309997558594,105.699996948242,104.110000610352,105.690002441406,654500,82.1784820556641
2014-06-09,105.940002441406,106.680000305176,104.849998474121,105.660003662109,751700,82.1551971435547
2014-06-10,105.199996948242,105.389999389648,104.680000305176,105.099998474121,453700,81.7197341918945
2014-06-11,104.980003356934,105.580001831055,104.599998474121,104.800003051758,578900,81.4864959716797
2014-06-12,104.650001525879,105.169998168945,104.26000213623,104.930000305176,527100,81.5875854492188
2014-06-13,104.800003051758,105.26000213623,104.019996643066,105.23999786377,592700,81.8285903930664
2014-06-16,104.73999786377,105.879997253418,104.629997253418,105.830001831055,642200,82.287353515625
2014-06-17,105.330001831055,106.540000915527,104.889999389648,106.099998474121,680900,82.4972915649414
2014-06-18,105.319999694824,106.650001525879,105.209999084473,106.629997253418,589500,82.9093933105469
2014-06-19,106.720001220703,106.980003356934,105.620002746582,106.599998474121,640500,82.8860855102539
2014-06-20,107.26000213623,107.26000213623,106.050003051758,106.459999084473,884200,82.7771911621094
2014-06-23,106.5,106.75,106.059997558594,106.709999084473,717600,82.971565246582
2014-06-24,106.339996337891,106.639999389648,105.900001525879,106.339996337891,470100,82.6838760375977
2014-06-25,105.470001220703,106.110000610352,105.209999084473,105.790000915527,693800,82.2562561035156
2014-06-26,105.889999389648,106.059997558594,105.269996643066,105.480003356934,656300,82.0152130126953
2014-06-27,105.209999084473,106.059997558594,104.900001525879,106.050003051758,570100,82.4584045410156
2014-06-30,106.080001831055,106.980003356934,105.389999389648,106.569999694824,496900,82.8627548217773
2014-07-01,106.809997558594,107.419998168945,106.650001525879,106.809997558594,570700,83.0493621826172
2014-07-02,106.430000305176,106.779998779297,105.980003356934,106.629997253418,535300,82.9093933105469
2014-07-03,106.699996948242,107.699996948242,106.680000305176,107.529998779297,442800,83.6091995239258
2014-07-07,107.139999389648,107.73999786377,106.860000610352,107.349998474121,413400,83.4692230224609
2014-07-08,107.150001525879,107.629997253418,106.5,106.660003662109,385800,82.9327087402344
2014-07-09,106.699996948242,107.059997558594,106.339996337891,106.599998474121,341500,82.8860855102539
2014-07-10,106.269996643066,106.580001831055,105.660003662109,106.209999084473,361300,82.5828323364258
2014-07-11,106.319999694824,106.610000610352,105.730003356934,106.470001220703,237100,82.7849731445312
2014-07-14,106.76000213623,107.120002746582,106.040000915527,106.419998168945,275700,82.7461090087891
2014-07-15,106.169998168945,106.639999389648,105.379997253418,105.599998474121,517600,82.108528137207
2014-07-16,106.209999084473,106.419998168945,105.290000915527,105.639999389648,269000,82.1396331787109
2014-07-17,105.550003051758,105.919998168945,104.589996337891,104.720001220703,346900,81.4242935180664
2014-07-18,105.160003662109,105.809997558594,104.720001220703,105.690002441406,333100,82.1784820556641
2014-07-21,105.440002441406,105.629997253418,104.720001220703,105.089996337891,208000,81.7119750976562
2014-07-22,105.360000610352,105.449996948242,104.860000610352,105.059997558594,350900,81.6886367797852
2014-07-23,105.370002746582,105.569999694824,104.620002746582,104.75,239400,81.4476013183594
2014-07-24,104.959999084473,105.319999694824,104.540000915527,105.160003662109,437500,81.7663879394531
2014-07-25,104.98999786377,105.360000610352,104.379997253418,104.629997253418,236700,81.3543090820312
2014-07-28,104.639999389648,104.779998779297,103.620002746582,104.080001831055,322800,80.9266586303711
2014-07-29,104.01000213623,104.529998779297,103.25,103.25,349400,80.2812881469727
2014-07-30,103.370002746582,103.540000915527,101.930000305176,102.110000610352,480500,79.3948822021484
2014-07-31,102.110000610352,102.110000610352,99.5400009155273,99.6399993896484,834500,77.4743728637695
2014-08-01,99.4899978637695,100.730003356934,98.620002746582,100.519996643066,852900,78.1585845947266
2014-08-04,100.540000915527,101.01000213623,100.23999786377,100.900001525879,457900,78.4540710449219
2014-08-05,100.550003051758,100.680000305176,99.0999984741211,99.370002746582,456500,77.2644424438477
2014-08-06,99.0699996948242,101.449996948242,99.0699996948242,101.209999084473,403200,78.6950988769531
2014-08-07,101.290000915527,101.580001831055,100.040000915527,100.620002746582,360100,78.2363739013672
2014-08-08,100.569999694824,101.900001525879,100.569999694824,101.830001831055,452300,79.1771926879883
2014-08-11,102.160003662109,103.440002441406,102,103.080001831055,305400,80.1490936279297
2014-08-12,102.870002746582,103.220001220703,102.400001525879,102.589996337891,443100,79.7681274414062
2014-08-13,102.330001831055,102.680000305176,101.800003051758,102.669998168945,450900,80.3314666748047
2014-08-14,102.870002746582,103.449996948242,102.349998474121,103.300003051758,486400,80.8243713378906
2014-08-15,103.48999786377,104.029998779297,102.269996643066,102.870002746582,372300,80.4879379272461
2014-08-18,103.440002441406,103.589996337891,102.940002441406,103.129997253418,481700,80.6913909912109
2014-08-19,103.129997253418,103.529998779297,102.589996337891,103.449996948242,468900,80.941764831543
2014-08-20,101.5,103.059997558594,100.440002441406,102.419998168945,795400,80.135856628418
2014-08-21,102.25,102.709999084473,101.389999389648,101.650001525879,705900,79.5334014892578
2014-08-22,101.790000915527,101.919998168945,101.019996643066,101.360000610352,457400,79.3064880371094
2014-08-25,102.029998779297,102.080001831055,101.610000610352,101.949996948242,390400,79.7681274414062
2014-08-26,102.050003051758,102.599998474121,101.790000915527,102.470001220703,302200,80.1749877929688
2014-08-27,102.150001525879,102.589996337891,102.150001525879,102.419998168945,503700,80.135856628418
2014-08-28,102.23999786377,102.440002441406,101.919998168945,102.360000610352,309700,80.0889053344727
2014-08-29,102.529998779297,102.660003662109,102.040000915527,102.599998474121,261900,80.2766876220703
2014-09-02,102.610000610352,103.389999389648,102.150001525879,102.660003662109,670300,80.3236465454102
2014-09-03,102.73999786377,103.150001525879,102.26000213623,102.389999389648,312000,80.1123809814453
2014-09-04,102.290000915527,102.73999786377,101.73999786377,102.019996643066,277000,79.8228759765625
2014-09-05,101.930000305176,102.709999084473,101.5,102.709999084473,263900,80.3627471923828
2014-09-08,102.279998779297,102.610000610352,101.830001831055,101.970001220703,307400,79.7837600708008
2014-09-09,101.870002746582,101.98999786377,101.190002441406,101.26000213623,388400,79.2282409667969
2014-09-10,101.120002746582,101.419998168945,100.459999084473,101.080001831055,398500,79.08740234375
2014-09-11,100.860000610352,101.169998168945,100.540000915527,101.129997253418,557300,79.1265029907227
2014-09-12,101.069999694824,101.129997253418,99.5999984741211,99.6999969482422,504900,78.0076751708984
2014-09-15,99.7900009155273,99.9599990844727,99.1999969482422,99.7300033569336,472200,78.031135559082
2014-09-16,99.5,100.910003662109,99.3899993896484,100.800003051758,591300,78.8683395385742
2014-09-17,100.629997253418,100.699996948242,99.6100006103516,99.7099990844727,514600,78.0154647827148
2014-09-18,100.099998474121,100.419998168945,99.2799987792969,100.220001220703,391300,78.4145202636719
2014-09-19,100.839996337891,100.839996337891,100.120002746582,100.190002441406,746600,78.3910369873047
2014-09-22,100.01000213623,100.099998474121,99.4899978637695,99.5100021362305,400900,77.859001159668
2014-09-23,99.2600021362305,99.2900009155273,98.5800018310547,98.8099975585938,568300,77.311279296875
2014-09-24,98.8300018310547,100.059997558594,98.5800018310547,99.9000015258789,305000,78.1641616821289
2014-09-25,99.4400024414062,99.7900009155273,98.2099990844727,98.2200012207031,518300,76.8496856689453
2014-09-26,98.3000030517578,98.7900009155273,97.7600021362305,98.5299987792969,363300,77.0922088623047
2014-09-29,97.8899993896484,98.7600021362305,97.6900024414062,98.4400024414062,540500,77.0217971801758
2014-09-30,98.6999969482422,99.4700012207031,98.6500015258789,98.9899978637695,456800,77.4521560668945
2014-10-01,99,99.1699981689453,97.7200012207031,97.8899993896484,675000,76.5914688110352
2014-10-02,98.0100021362305,98.0800018310547,96.75,97.75,654200,76.4819412231445
2014-10-03,98.0100021362305,98.9800033569336,97.8199996948242,98.6600036621094,523700,77.1939392089844
2014-10-06,99.2200012207031,99.2200012207031,97.5100021362305,98.5,412500,77.0687713623047
2014-10-07,98.120002746582,98.4000015258789,97.2200012207031,97.25,505300,76.0907211303711
2014-10-08,97.3499984741211,98.7799987792969,96.7300033569336,98.7300033569336,405700,77.2487258911133
2014-10-09,98.6399993896484,99.370002746582,97.5999984741211,97.870002746582,577200,76.575813293457
2014-10-10,98.0599975585938,99.2600021362305,97.7099990844727,97.7099990844727,609100,76.4506378173828
2014-10-13,97.629997253418,98.9300003051758,97.3399963378906,97.4100036621094,455700,76.2159118652344
2014-10-14,97.8899993896484,98.8499984741211,97.5999984741211,97.9800033569336,619700,76.6619110107422
2014-10-15,96.4800033569336,97.9000015258789,95.5999984741211,97.3600006103516,837300,76.1767730712891
2014-10-16,96.4199981689453,98.5500030517578,96.4199981689453,97.879997253418,1062500,76.5836334228516
2014-10-17,99.1999969482422,99.2200012207031,97.8199996948242,98.6600036621094,495500,77.1939392089844
2014-10-20,98.6999969482422,101.169998168945,98.6999969482422,101.029998779297,599000,79.0482788085938
2014-10-21,101.319999694824,102.48999786377,101.019996643066,102.389999389648,593500,80.1123809814453
2014-10-22,102.5,103,101.650001525879,101.730003356934,528300,79.5959930419922
2014-10-23,102.099998474121,102.680000305176,101.610000610352,101.75,288000,79.6116256713867
2014-10-24,101.769996643066,102.419998168945,101.360000610352,102.339996337891,282300,80.0732574462891
2014-10-27,102.190002441406,103.419998168945,102.099998474121,103.139999389648,373500,80.69921875
2014-10-28,103.470001220703,103.910003662109,103.059997558594,103.910003662109,339600,81.3016586303711
2014-10-29,103.790000915527,104.069999694824,101.610000610352,102.519996643066,506300,80.2140731811523
2014-10-30,101.769996643066,103.430000305176,101.599998474121,103.029998779297,368000,80.6131210327148
2014-10-31,103.879997253418,104.51000213623,103.449996948242,104,651700,81.3720855712891
2014-11-03,103.779998779297,104.519996643066,103.610000610352,104.069999694824,335800,81.4268417358398
2014-11-04,103.98999786377,104.930000305176,103.559997558594,104.309997558594,329700,81.614631652832
2014-11-05,105.089996337891,105.73999786377,104.610000610352,105.339996337891,381500,82.4205017089844
2014-11-06,105.339996337891,105.910003662109,104.800003051758,105.800003051758,599800,82.7804412841797
2014-11-07,105.150001525879,105.400001525879,104.110000610352,104.839996337891,473200,82.0293273925781
2014-11-10,104.660003662109,105.550003051758,104.069999694824,105.309997558594,399600,82.3970565795898
2014-11-11,105,105.370002746582,104.279998779297,104.720001220703,660100,81.9354095458984
2014-11-12,98.7200012207031,101.76000213623,98.1900024414062,100.379997253418,2153500,79.0226593017578
2014-11-13,100.160003662109,100.339996337891,98.6999969482422,99.870002746582,1279700,78.6211624145508
2014-11-14,99.7600021362305,100.610000610352,99.3000030517578,100.230003356934,529500,78.9045715332031
2014-11-17,100.290000915527,101.610000610352,100.029998779297,101.519996643066,724600,79.9201126098633
2014-11-18,101.610000610352,102.059997558594,101.430000305176,101.970001220703,603900,80.2743835449219
2014-11-19,101.690002441406,103.169998168945,100.349998474121,101.660003662109,651300,80.0303192138672
2014-11-20,101,102.139999389648,100.959999084473,101.110000610352,592600,79.5973587036133
2014-11-21,101.930000305176,102.150001525879,101.050003051758,101.290000915527,578700,79.7390670776367
2014-11-24,101.629997253418,101.650001525879,100.519996643066,100.639999389648,699300,79.2273406982422
2014-11-25,100.629997253418,101.879997253418,100.580001831055,101.190002441406,703200,79.6603164672852
2014-11-26,101.029998779297,101.599998474121,100.849998474121,101.129997253418,610900,79.6130599975586
2014-11-28,101.540000915527,102.98999786377,101.5,102.569999694824,301800,80.7467041015625
2014-12-01,102.169998168945,103.5,102.069999694824,102.779998779297,687600,80.9120254516602
2014-12-02,103.339996337891,103.379997253418,102.319999694824,103.23999786377,793500,81.274169921875
2014-12-03,103.050003051758,103.050003051758,101.779998779297,101.919998168945,467500,80.2350006103516
2014-12-04,102.01000213623,102.01000213623,100.839996337891,101.150001525879,337300,79.6288299560547
2014-12-05,101.269996643066,101.940002441406,101.150001525879,101.720001220703,287800,80.0775604248047
2014-12-08,101.830001831055,102.819999694824,101.349998474121,101.839996337891,398900,80.1720352172852
2014-12-09,101.209999084473,101.830001831055,100.639999389648,101.199996948242,431400,79.6681900024414
2014-12-10,101.309997558594,101.349998474121,100.160003662109,100.230003356934,538900,78.9045715332031
2014-12-11,100.5,101.01000213623,100,100.639999389648,612200,79.2273406982422
2014-12-12,100.169998168945,100.629997253418,99.1100006103516,99.1600036621094,553700,78.0622177124023
2014-12-15,99.6900024414062,99.6900024414062,97.5500030517578,98.2900009155273,758200,77.3773345947266
2014-12-16,98.0999984741211,99.7699966430664,97.3300018310547,98.3099975585938,597500,77.3930511474609
2014-12-17,98.6999969482422,100.610000610352,98.5,100.349998474121,457000,78.9990386962891
2014-12-18,101.51000213623,102.629997253418,100.860000610352,102.610000610352,732800,80.778205871582
2014-12-19,103.050003051758,103.48999786377,102.160003662109,102.790000915527,884700,80.9198913574219
2014-12-22,103.120002746582,103.559997558594,102.620002746582,103.150001525879,394000,81.2033004760742
2014-12-23,103.610000610352,104.089996337891,103.160003662109,103.650001525879,376100,81.5969161987305
2014-12-24,103.910003662109,103.910003662109,103.220001220703,103.449996948242,173900,81.4394760131836
2014-12-26,103.629997253418,104.019996643066,103.339996337891,103.389999389648,155900,81.3922271728516
2014-12-29,103.059997558594,103.650001525879,102.879997253418,103.099998474121,377300,81.163932800293
2014-12-30,102.75,103.48999786377,102.459999084473,102.5,460000,80.6915969848633
2014-12-31,102.73999786377,103.199996948242,100.949996948242,100.980003356934,384200,79.4949951171875
2015-01-02,101.139999389648,101.690002441406,99.9499969482422,100.480003356934,360600,79.1014022827148
2015-01-05,99.9000015258789,100.110000610352,98.5999984741211,98.8399963378906,478400,77.8102951049805
2015-01-06,99,99.2699966430664,97.2799987792969,98.0500030517578,671800,77.1884078979492
