"Fecha","INTU.Open","INTU.High","INTU.Low","INTU.Close","INTU.Volume","INTU.Adjusted"
2013-12-12,74.370002746582,74.6100006103516,73.7200012207031,74.2300033569336,1639200,68.0140686035156
2013-12-13,74.620002746582,75.25,74.5800018310547,75.0199966430664,1698100,68.7378616333008
2013-12-16,74.9800033569336,75.4700012207031,74.6100006103516,74.8600006103516,2071200,68.5912780761719
2013-12-17,74.9800033569336,75.0500030517578,74.5299987792969,74.6900024414062,1652700,68.4355239868164
2013-12-18,74.4000015258789,75.8199996948242,74.0199966430664,75.8099975585938,2327400,69.4617309570312
2013-12-19,75.9700012207031,76.2099990844727,75.5199966430664,75.6900024414062,1879200,69.3517761230469
2013-12-20,75.9800033569336,76.3300018310547,75.25,75.2799987792969,6408300,68.9761276245117
2013-12-23,75.6500015258789,76.6500015258789,75.5,76.3199996948242,1362000,69.9290161132812
2013-12-24,76.5,76.5699996948242,76.2200012207031,76.4199981689453,393500,70.0206527709961
2013-12-26,76.2099990844727,76.7099990844727,75.9800033569336,76.3499984741211,581300,69.9565277099609
2013-12-27,76.3600006103516,76.8899993896484,75.9899978637695,76.0899963378906,698400,69.7182922363281
2013-12-30,76.629997253418,76.8399963378906,76.2399978637695,76.5699996948242,838100,70.1580963134766
2013-12-31,76.5500030517578,76.7600021362305,76.0800018310547,76.3199996948242,1040800,69.9290161132812
2014-01-02,76.1100006103516,76.1600036621094,75.4000015258789,75.9400024414062,1355700,69.5808334350586
2014-01-03,75.75,76.379997253418,75.5299987792969,75.8000030517578,998800,69.4525833129883
2014-01-06,75.8000030517578,76,75.4700012207031,75.7399978637695,1268700,69.397590637207
2014-01-07,75.879997253418,77.3499984741211,75.7399978637695,77.0599975585938,1551000,70.6070861816406
2014-01-08,76.8899993896484,77.0500030517578,76.0100021362305,76.4400024414062,2437600,70.2120971679688
2014-01-09,76.8000030517578,77,76.3199996948242,76.629997253418,1130000,70.3866119384766
2014-01-10,76.9000015258789,76.9599990844727,75.8300018310547,76.2399978637695,1165200,70.0283889770508
2014-01-13,75.9800033569336,76.2200012207031,74.8199996948242,75.0100021362305,1109000,68.8985900878906
2014-01-14,75.3399963378906,76.0800018310547,75.1500015258789,76.0599975585938,1113700,69.8630447387695
2014-01-15,76.2300033569336,77.2200012207031,75.9499969482422,76.7799987792969,1285600,70.5243530273438
2014-01-16,76.4599990844727,77.1500015258789,76.3600006103516,76.7900009155273,1470500,70.533561706543
2014-01-17,76.0599975585938,77.5800018310547,76.0599975585938,76.9899978637695,1764500,70.7173004150391
2014-01-21,77.7300033569336,77.7799987792969,76.1100006103516,76.1800003051758,1229300,69.9732818603516
2014-01-22,76.0100021362305,76.1600036621094,75.1699981689453,75.5699996948242,2855300,69.412971496582
2014-01-23,75.0599975585938,75.7399978637695,74.8499984741211,75.3199996948242,1339300,69.183349609375
2014-01-24,75.1100006103516,75.4300003051758,73.1699981689453,73.2399978637695,1749800,67.272819519043
2014-01-27,73.1800003051758,73.4899978637695,72.8300018310547,73.0599975585938,1670700,67.1074676513672
2014-01-28,73.3499984741211,74.120002746582,73.1800003051758,73.4800033569336,1776500,67.4932708740234
2014-01-29,73.2799987792969,73.9899978637695,72.8899993896484,73.1800003051758,1618500,67.2176895141602
2014-01-30,73.4700012207031,74.5599975585938,73.1999969482422,74.1900024414062,1140800,68.1454162597656
2014-01-31,73.2600021362305,73.5500030517578,72.6600036621094,73.25,2103800,67.2819900512695
2014-02-03,73.4899978637695,73.7900009155273,70.7099990844727,70.8099975585938,2489300,65.0407867431641
2014-02-04,70.9599990844727,71.1699981689453,70.6999969482422,70.9100036621094,1732300,65.1326599121094
2014-02-05,70.5400009155273,71.0100021362305,70.3600006103516,70.75,1462700,64.9856643676758
2014-02-06,70.7300033569336,71.3600006103516,70.7300033569336,71.0299987792969,1590600,65.2428665161133
2014-02-07,71.2900009155273,71.7300033569336,71.0100021362305,71.4499969482422,2112100,65.6286468505859
2014-02-10,71.5400009155273,71.5699996948242,70.9899978637695,71.4499969482422,1774800,65.6286468505859
2014-02-11,71.4000015258789,73,71.4000015258789,72.7200012207031,1853900,66.7951889038086
2014-02-12,71.5,72.7200012207031,69.0199966430664,69.7200012207031,5066600,64.0396041870117
2014-02-13,69.4899978637695,70.7600021362305,69.120002746582,70.7200012207031,3164900,64.9581146240234
2014-02-14,70.5500030517578,71.870002746582,70.3199996948242,71.6900024414062,2490600,65.8490982055664
2014-02-18,71.9000015258789,73.2600021362305,71.6800003051758,73.0500030517578,2489500,67.0983047485352
2014-02-19,73.1900024414062,73.9000015258789,72.8600006103516,73.4199981689453,2359700,67.4381484985352
2014-02-20,73.6699981689453,74.1900024414062,73.0400009155273,73.8499984741211,1894000,67.8331069946289
2014-02-21,75.4700012207031,78.7399978637695,74.1999969482422,77.2399978637695,5414300,70.946891784668
2014-02-24,76.6699981689453,78.1800003051758,76.4100036621094,77.4100036621094,2680200,71.1030502319336
2014-02-25,77.5500030517578,77.6600036621094,76.6500015258789,77.3300018310547,1527300,71.0295867919922
2014-02-26,81.2099990844727,81.2099990844727,77.2300033569336,77.6999969482422,1233100,71.3694381713867
2014-02-27,77.6699981689453,78.1600036621094,77.0899963378906,78.0999984741211,1289500,71.7368698120117
2014-02-28,77.3899993896484,78.3000030517578,77.2699966430664,78.1500015258789,2318100,71.7827835083008
2014-03-03,78.5899963378906,78.7399978637695,77.2300033569336,77.870002746582,1622300,71.5255661010742
2014-03-04,78.5299987792969,81.2399978637695,78.5100021362305,80.9100036621094,3059900,74.3179550170898
2014-03-05,80.8899993896484,80.8899993896484,80.120002746582,80.629997253418,1884900,74.0606994628906
2014-03-06,80.4499969482422,81.120002746582,80.4400024414062,80.7300033569336,1297800,74.1525497436523
2014-03-07,81.2900009155273,82.379997253418,80.5699996948242,82.1999969482422,2778000,75.5028076171875
2014-03-10,81.7600021362305,82.3300018310547,81.3099975585938,81.8199996948242,2189000,75.1537704467773
2014-03-11,82.0599975585938,82.4000015258789,80.8300018310547,81.2699966430664,1682700,74.6485824584961
2014-03-12,81.0899963378906,81.1900024414062,80.4899978637695,80.9300003051758,2117900,74.3362579345703
2014-03-13,81.1600036621094,81.4400024414062,79.9400024414062,80.1500015258789,1558500,73.6198120117188
2014-03-14,80.1500015258789,80.3899993896484,79.5899963378906,79.9100036621094,1308800,73.3993835449219
2014-03-17,80.2399978637695,81.1800003051758,80.0100021362305,80.5500030517578,1184900,73.9872207641602
2014-03-18,80.4899978637695,80.8499984741211,80.1900024414062,80.6600036621094,1157300,74.0882949829102
2014-03-19,80.2799987792969,80.75,79.6399993896484,80.2099990844727,1168700,73.6749496459961
2014-03-20,79.9400024414062,80.6999969482422,79.8099975585938,80.6900024414062,841200,74.1158447265625
2014-03-21,81.5400009155273,81.5400009155273,79.3899993896484,79.4400024414062,2257100,72.9676666259766
2014-03-24,79.3600006103516,79.8099975585938,78.0100021362305,78.8099975585938,1623700,72.3889923095703
2014-03-25,79.379997253418,79.7099990844727,77.9499969482422,78.6699981689453,1366300,72.2603912353516
2014-03-26,79.0899963378906,79.0899963378906,77.6999969482422,77.7200012207031,1630300,71.3877944946289
2014-03-27,77.4100036621094,77.9599990844727,76.9100036621094,77.5800018310547,1893100,71.2592010498047
2014-03-28,77.7699966430664,78.25,77.4199981689453,77.7699966430664,960200,71.433723449707
2014-03-31,78.2699966430664,78.6699981689453,77.5500030517578,77.7300033569336,1942300,71.39697265625
2014-04-01,77.9800033569336,78.9199981689453,77.7300033569336,78.8899993896484,2108200,72.4624862670898
2014-04-02,78.6900024414062,79.2200012207031,78.3099975585938,78.9700012207031,1543100,72.5359649658203
2014-04-03,79,79.4300003051758,78.0800018310547,78.5800018310547,2007300,72.1777496337891
2014-04-04,79.0899963378906,79.3600006103516,77.129997253418,77.1900024414062,2219200,70.900993347168
2014-04-07,76.9599990844727,77.1900024414062,74.3000030517578,74.7900009155273,2731900,68.6965179443359
2014-04-08,74.7900009155273,75.75,74.4100036621094,74.5400009155273,2374800,68.6412734985352
2014-04-09,74.5500030517578,75.129997253418,74.120002746582,75.1100006103516,1337400,69.1661911010742
2014-04-10,75.0400009155273,75.1600036621094,73.4400024414062,73.5899963378906,1791500,67.7664489746094
2014-04-11,73.3099975585938,73.7200012207031,72.4400024414062,72.5199966430664,2290400,66.7811508178711
2014-04-14,73.3899993896484,73.8600006103516,72.8099975585938,73.379997253418,1934100,67.5730667114258
2014-04-15,73.3399963378906,74.0599975585938,72.8099975585938,73.7399978637695,1999700,67.9045944213867
2014-04-16,74.0999984741211,74.4899978637695,73.5,74.2699966430664,1100600,68.3926315307617
2014-04-17,74.0699996948242,74.75,73.6600036621094,74.0299987792969,1463300,68.1716232299805
2014-04-21,74.1600036621094,74.4899978637695,73.6999969482422,74,1802800,68.1439971923828
2014-04-22,74.5999984741211,75.7900009155273,74.4400024414062,74.8399963378906,2162000,68.9175338745117
2014-04-23,74.4300003051758,74.7900009155273,74.0699996948242,74.3899993896484,1151000,68.5031356811523
2014-04-24,75.0800018310547,77.2699966430664,74.0100021362305,74.1600036621094,1488200,68.2913513183594
2014-04-25,74.6699981689453,77.1500015258789,74.5599975585938,75.3399963378906,3736600,69.3779754638672
2014-04-28,75.8499984741211,76.0100021362305,74.0299987792969,74.6900024414062,2138800,68.779426574707
2014-04-29,75.1500015258789,75.8199996948242,74.8499984741211,75.4000015258789,1823600,69.433219909668
2014-04-30,74.9300003051758,75.8399963378906,74.9199981689453,75.75,1549400,69.7555236816406
2014-05-01,75.6900024414062,76.7699966430664,75.4199981689453,75.9300003051758,1356600,69.921272277832
2014-05-02,76.1600036621094,76.25,75.2600021362305,75.2900009155273,902200,69.3319320678711
2014-05-05,74.8399963378906,75.629997253418,74.4100036621094,75.5699996948242,958000,69.5897750854492
2014-05-06,75.5100021362305,75.7099990844727,74.6399993896484,74.6699981689453,901200,68.7609710693359
2014-05-07,74.5,75,73.6600036621094,74.3199996948242,1134100,68.4386901855469
2014-05-08,74.3199996948242,75.4800033569336,73.8199996948242,74.620002746582,1266500,68.7149353027344
2014-05-09,74.5100021362305,75.2799987792969,74.0299987792969,74.9199981689453,880900,68.9911956787109
2014-05-12,75.1800003051758,76.5,75.129997253418,76.1100006103516,1233700,70.0870361328125
2014-05-13,76.1999969482422,76.2900009155273,75.4400024414062,75.6900024414062,947100,69.7002868652344
2014-05-14,75.4400024414062,75.6500015258789,74.870002746582,74.9899978637695,987700,69.0556716918945
2014-05-15,74.9400024414062,75.4599990844727,73.7399978637695,74.0800018310547,1623900,68.2176818847656
2014-05-16,74.4700012207031,75.5899963378906,73.8300018310547,75.5100021362305,2064700,69.5345153808594
2014-05-19,75.3499984741211,77.1600036621094,75.3199996948242,77.0699996948242,2274300,70.971061706543
2014-05-20,76.8099975585938,77.2699966430664,76.1500015258789,76.8399963378906,2863000,70.7592620849609
2014-05-21,74,78.4000015258789,73.5,77.4700012207031,3935200,71.3394012451172
2014-05-22,77.2799987792969,78.8199996948242,77.1600036621094,78.3199996948242,1975300,72.1221618652344
2014-05-23,78.5699996948242,79.8000030517578,78.3499984741211,79.5899963378906,1777800,73.2916412353516
2014-05-27,79.7799987792969,80.4400024414062,79.4199981689453,80.1399993896484,1336800,73.7981033325195
2014-05-28,80.3300018310547,80.3300018310547,79.0599975585938,79.0800018310547,1493600,72.822021484375
2014-05-29,79.0899963378906,79.7300033569336,78.9000015258789,79.1100006103516,1484600,72.8496475219727
2014-05-30,79.4199981689453,79.4599990844727,78.8899993896484,79.2900009155273,1562200,73.015380859375
2014-06-02,79.3899993896484,79.7099990844727,79.0100021362305,79.4300003051758,675100,73.144287109375
2014-06-03,79.1699981689453,79.4899978637695,79.0599975585938,79.3899993896484,1267800,73.1074600219727
2014-06-04,79.0999984741211,79.4800033569336,79.0400009155273,79.3000030517578,949400,73.0245971679688
2014-06-05,79.1999969482422,79.6600036621094,78.8099975585938,79.3600006103516,1623400,73.0798645019531
2014-06-06,79.8399963378906,80.0500030517578,79.379997253418,80.0299987792969,1399500,73.6968307495117
2014-06-09,79.75,80.620002746582,79.5100021362305,79.8399963378906,1235700,73.5218200683594
2014-06-10,79.4499969482422,79.9400024414062,78.7600021362305,79.1600036621094,1284700,72.8956832885742
2014-06-11,78.629997253418,79.2099990844727,78.3499984741211,79.1699981689453,1262000,72.9048767089844
2014-06-12,78.879997253418,79.2099990844727,78.6999969482422,78.9100036621094,1375600,72.6654739379883
2014-06-13,79.0699996948242,79.2799987792969,78.7399978637695,78.9899978637695,1006400,72.7391357421875
2014-06-16,78.5500030517578,79.1100006103516,78.5199966430664,78.9100036621094,1274900,72.6654739379883
2014-06-17,78.6699981689453,79.129997253418,78.6100006103516,78.8399963378906,1394400,72.6010055541992
2014-06-18,78.629997253418,79.4400024414062,78.629997253418,79.3300018310547,1358900,73.0522308349609
2014-06-19,81.9899978637695,81.9899978637695,78.8399963378906,79.2900009155273,1082400,73.015380859375
2014-06-20,79.7200012207031,79.7200012207031,78.8099975585938,79.5,1868800,73.2087783813477
2014-06-23,79.3000030517578,79.6999969482422,79.1699981689453,79.6699981689453,1000100,73.3653259277344
2014-06-24,79.6900024414062,80.9300003051758,79.3899993896484,80.5500030517578,1769500,74.1756744384766
2014-06-25,80.0400009155273,81.1800003051758,80.0299987792969,81.120002746582,1158700,74.7005615234375
2014-06-26,81.25,81.25,80.2099990844727,80.9599990844727,1276600,74.5532150268555
2014-06-27,80.5899963378906,81.370002746582,80.5899963378906,81.3199996948242,1758100,74.8847427368164
2014-06-30,80.9800033569336,81.2099990844727,80.4100036621094,80.5299987792969,1516700,74.1572647094727
2014-07-01,80.5,81.5500030517578,80.4700012207031,81.2799987792969,1360800,74.847900390625
2014-07-02,80.9100036621094,81.4899978637695,80.8499984741211,81.3000030517578,926700,74.8663177490234
2014-07-03,81.1999969482422,82.4599990844727,81.0800018310547,82.2300033569336,1036200,75.7227554321289
2014-07-07,81.2900009155273,81.9400024414062,80.8000030517578,81.2200012207031,1393600,74.7926559448242
2014-07-08,80.7900009155273,81.3899993896484,80.7900009155273,81.1500015258789,1594000,74.9034194946289
2014-07-09,81.3499984741211,81.6699981689453,80.7300033569336,81.0599975585938,922600,74.8203506469727
2014-07-10,80.1100006103516,80.7699966430664,80.0599975585938,80.4199981689453,1078100,74.229606628418
2014-07-11,80.6900024414062,80.7799987792969,80.1699981689453,80.4499969482422,1044700,74.2572937011719
2014-07-14,80.879997253418,81.5599975585938,80.4899978637695,81.3300018310547,933000,75.069580078125
2014-07-15,81.3899993896484,81.7200012207031,80.9599990844727,81.1699981689453,1128900,74.9218978881836
2014-07-16,81.2399978637695,81.9000015258789,81.2099990844727,81.5299987792969,968900,75.2541656494141
2014-07-17,81.120002746582,81.620002746582,80.7300033569336,80.7799987792969,1191000,74.5618896484375
2014-07-18,81.25,81.9599990844727,80.8000030517578,81.9199981689453,1108100,75.6141510009766
2014-07-21,81.6500015258789,81.9300003051758,80.8300018310547,81.4300003051758,1107700,75.161865234375
2014-07-22,81.6800003051758,82.9499969482422,81.6699981689453,82.129997253418,993600,75.807975769043
2014-07-23,81.9700012207031,82.3000030517578,81.6900024414062,82.0299987792969,829500,75.7156524658203
2014-07-24,82.0599975585938,83.0899963378906,81.9899978637695,82.5899963378906,1354500,76.2325897216797
2014-07-25,82.3399963378906,82.8399963378906,82.2399978637695,82.6399993896484,513500,76.2787246704102
2014-07-28,82.5100021362305,83.0800018310547,82.1800003051758,82.8499984741211,530100,76.4725570678711
2014-07-29,82.9899978637695,83.4899978637695,82.5199966430664,82.6800003051758,1128400,76.3156356811523
2014-07-30,83.0899963378906,83.5400009155273,82.4899978637695,83.2900009155273,935600,76.8786926269531
2014-07-31,83.0199966430664,83.1900024414062,81.879997253418,81.9700012207031,1638500,75.6603164672852
2014-08-01,79.6699981689453,82.1399993896484,79.6699981689453,80.5599975585938,1226400,74.3588333129883
2014-08-04,80.620002746582,81.1600036621094,80.2600021362305,81.0199966430664,871500,74.7834167480469
2014-08-05,80.9199981689453,81.2900009155273,80.2099990844727,80.4499969482422,819500,74.2572937011719
2014-08-06,80.3899993896484,81.1500015258789,80.1100006103516,80.9599990844727,869000,74.72802734375
2014-08-07,81.1399993896484,81.7600021362305,80.5800018310547,80.8399963378906,735200,74.6172714233398
2014-08-08,80.9300003051758,81.4800033569336,80.5100021362305,81.379997253418,745700,75.1156997680664
2014-08-11,81.6999969482422,82.2799987792969,81.3000030517578,81.8000030517578,521100,75.5033874511719
2014-08-12,81.629997253418,82.1500015258789,81.3300018310547,82.0299987792969,1190100,75.7156524658203
2014-08-13,82.4000015258789,83.6500015258789,82.0100021362305,83.379997253418,1260900,76.9617538452148
2014-08-14,83.4800033569336,83.879997253418,83.1900024414062,83.8099975585938,1089800,77.3586502075195
2014-08-15,84.25,84.879997253418,83.120002746582,83.7200012207031,3122000,77.2755813598633
2014-08-18,84.2200012207031,84.6699981689453,83.9000015258789,84.4300003051758,1411400,77.9309234619141
2014-08-19,84.3399963378906,85.5800018310547,84.3399963378906,85.3899993896484,1614100,78.8170623779297
2014-08-20,85.2099990844727,85.4899978637695,84.5299987792969,85.2699966430664,1394600,78.7062454223633
2014-08-21,85.1500015258789,85.8899993896484,84.7300033569336,85.8099975585938,1697400,79.2047424316406
2014-08-22,85.2900009155273,86.8000030517578,82.1100006103516,83.5699996948242,5152200,77.1371307373047
2014-08-25,83.2200012207031,83.4400024414062,81.5999984741211,82.9000015258789,3519200,76.5186996459961
2014-08-26,82.9100036621094,83.629997253418,82.620002746582,82.6399993896484,1750700,76.2787246704102
2014-08-27,82.9499969482422,83,82.1800003051758,82.6600036621094,1837100,76.2971649169922
2014-08-28,82.5899963378906,83.5999984741211,82.2099990844727,83.3600006103516,1750800,76.9432907104492
2014-08-29,83.6399993896484,83.6399993896484,82.5999984741211,83.1800003051758,1267200,76.7771606445312
2014-09-02,83.3499984741211,83.6699981689453,82.7300033569336,82.879997253418,1429300,76.5002517700195
2014-09-03,83.0100021362305,83.1699981689453,82,82.120002746582,1616900,75.7987442016602
2014-09-04,82.9300003051758,82.9300003051758,82.0100021362305,82.2600021362305,1230800,75.927978515625
2014-09-05,82.3899993896484,83.9899978637695,82.2399978637695,83.9800033569336,1484900,77.5155715942383
2014-09-08,83.5800018310547,84.5800018310547,83.4700012207031,84.1600036621094,1116000,77.6817169189453
2014-09-09,83.8499984741211,84.0100021362305,83.2799987792969,83.4499969482422,908000,77.0263900756836
2014-09-10,83.7200012207031,84.6999969482422,83.5299987792969,84.5800018310547,1587900,78.0693969726562
2014-09-11,84.370002746582,85.370002746582,84.2699966430664,85.1600036621094,1453500,78.6047592163086
2014-09-12,84.8099975585938,85.1100006103516,83.8300018310547,83.9899978637695,2464300,77.5248107910156
2014-09-15,84,84.1999969482422,83.1699981689453,83.620002746582,1255400,77.1833038330078
2014-09-16,83.6699981689453,86.75,83.4499969482422,83.7799987792969,1427400,77.3309707641602
2014-09-17,83.6100006103516,84.6800003051758,83.5899963378906,84.3099975585938,1550800,77.8201751708984
2014-09-18,84.5400009155273,85.6800003051758,84.370002746582,85.6600036621094,1241200,79.0662612915039
2014-09-19,86.129997253418,86.879997253418,85.8600006103516,86.7200012207031,3096700,80.044677734375
2014-09-22,86.1900024414062,86.5,84.9599990844727,85.5199966430664,1840000,78.9370346069336
2014-09-23,85.6900024414062,86.2200012207031,85.4100036621094,85.4199981689453,1412300,78.8447189331055
2014-09-24,85.5,87.3099975585938,85.4100036621094,86.6900024414062,2105900,80.0169677734375
2014-09-25,86.2699966430664,86.5,84.8099975585938,84.8499984741211,2106700,78.3186111450195
2014-09-26,84.8199996948242,86.129997253418,84.620002746582,86.0500030517578,2543900,79.4262313842773
2014-09-29,85.1100006103516,87.9599990844727,85.0500030517578,87.7799987792969,2375700,81.023063659668
2014-09-30,87.4800033569336,88.7900009155273,87.3300018310547,87.6500015258789,2967600,80.9030532836914
2014-10-01,87.3600006103516,87.7200012207031,85.5199966430664,85.7200012207031,2010300,79.1216278076172
2014-10-02,85.0299987792969,85.4400024414062,83.3199996948242,84.5199966430664,2613600,78.0139846801758
2014-10-03,84.879997253418,85.4499969482422,84.7799987792969,85.2600021362305,1991300,78.6970596313477
2014-10-06,85.629997253418,85.8600006103516,84.3600006103516,84.6600036621094,1142900,78.1432113647461
2014-10-07,84.0299987792969,84.6500015258789,82.4400024414062,82.4700012207031,1716700,76.1218185424805
2014-10-08,82.3099975585938,83.9000015258789,81.629997253418,83.8000030517578,1693300,77.5846252441406
2014-10-09,83.6800003051758,83.6800003051758,81.4199981689453,81.8099975585938,1796100,75.7422256469727
2014-10-10,81.8000030517578,83.2200012207031,80.1699981689453,80.1699981689453,1812000,74.2238464355469
2014-10-13,79.9599990844727,80.4000015258789,78.7799987792969,79.6800003051758,3108300,73.7701873779297
2014-10-14,80.2799987792969,80.6100006103516,79.1900024414062,79.3899993896484,1906300,73.5016937255859
2014-10-15,78.25,79.9899978637695,77.9599990844727,79.5,2272200,73.6035766601562
2014-10-16,78.1500015258789,79.3199996948242,78.0100021362305,78.6399993896484,1527100,72.8073348999023
2014-10-17,79.6600036621094,81.370002746582,79.25,81.0299987792969,2479800,75.0200805664062
2014-10-20,80.7200012207031,81.25,80.1800003051758,81.0400009155273,1229300,75.0293197631836
2014-10-21,81.7900009155273,83.379997253418,81.0599975585938,83.370002746582,1524000,77.1865234375
2014-10-22,83.3399963378906,83.6900024414062,81.9400024414062,81.9599990844727,1173100,75.8810958862305
2014-10-23,82.9599990844727,83.879997253418,82.0599975585938,83.5299987792969,1323500,77.3346481323242
2014-10-24,84.0899963378906,85.0400009155273,83.6600036621094,84.9599990844727,1103100,78.6585922241211
2014-10-27,84.879997253418,85.6399993896484,84.6999969482422,85.0100021362305,1354200,78.7048721313477
2014-10-28,85.4599990844727,86.4400024414062,85.4000015258789,86.3300018310547,1706300,79.9269485473633
2014-10-29,86.0199966430664,86.4499969482422,85.4400024414062,85.879997253418,1340000,79.5103454589844
2014-10-30,85.6800003051758,87.0699996948242,85.5800018310547,86.8300018310547,893600,80.3898773193359
2014-10-31,88.6100006103516,88.8399963378906,87.6500015258789,88.0100021362305,1537300,81.4823837280273
2014-11-03,88.2399978637695,88.8099975585938,87.870002746582,88.3399963378906,858700,81.7878799438477
2014-11-04,88.129997253418,88.9700012207031,88.0500030517578,88.4499969482422,872800,81.8897323608398
2014-11-05,88.5100021362305,89.1500015258789,88.2099990844727,88.7300033569336,1193200,82.1489944458008
2014-11-06,88.870002746582,89.1900024414062,88.4800033569336,89.129997253418,950100,82.5193023681641
2014-11-07,89.3000030517578,89.370002746582,88.6100006103516,88.8099975585938,790700,82.223030090332
2014-11-10,88.75,90,88.5299987792969,89.879997253418,1032600,83.2136611938477
2014-11-11,90,90.9100036621094,89.9199981689453,90.7099990844727,1324800,83.9821243286133
2014-11-12,90.4300003051758,90.6999969482422,89.4700012207031,89.620002746582,1291200,82.9729614257812
2014-11-13,89.870002746582,90.4499969482422,89.4899978637695,90.4400024414062,1133900,83.7321472167969
2014-11-14,90.370002746582,90.7099990844727,89.7200012207031,90.6900024414062,917900,83.9636154174805
2014-11-17,90.7099990844727,91.4000015258789,90.4300003051758,90.9300003051758,1806200,84.1857986450195
2014-11-18,91.0100021362305,91.7600021362305,90.9400024414062,91.3399963378906,1577100,84.5653915405273
2014-11-19,91.1999969482422,91.5199966430664,90.620002746582,91.4199981689453,1302600,84.6394348144531
2014-11-20,91.0599975585938,91.0699996948242,90.4100036621094,90.7300033569336,1677500,84.0006256103516
2014-11-21,95.3399963378906,95.4199981689453,91.7099990844727,91.7200012207031,3773000,84.9171829223633
2014-11-24,92.0100021362305,92.9899978637695,91.7900009155273,92.6699981689453,1717200,85.7967300415039
2014-11-25,92.1999969482422,93.2300033569336,92.0299987792969,92.6600036621094,1330900,85.7875213623047
2014-11-26,92,92.9300003051758,92,92.2399978637695,1411800,85.3986206054688
2014-11-28,92.7699966430664,94.3399963378906,92.6800003051758,93.870002746582,949800,86.9077453613281
2014-12-01,93.25,94.9000015258789,93.2399978637695,94.120002746582,1808700,87.1392059326172
2014-12-02,94.1500015258789,94.25,93.2099990844727,93.3300018310547,2124100,86.4077606201172
2014-12-03,93.2399978637695,94.0100021362305,93.0199966430664,93.6999969482422,1083300,86.750358581543
2014-12-04,93.4599990844727,93.9100036621094,92.9700012207031,93.870002746582,903900,86.9077453613281
2014-12-05,94.129997253418,94.129997253418,93.2099990844727,93.6800003051758,1083200,86.7318267822266
2014-12-08,93.4700012207031,94,92.6999969482422,93.3600006103516,1032300,86.4355545043945
2014-12-09,90.8399963378906,92.9899978637695,90.4499969482422,92.7200012207031,1283300,85.8430404663086
2014-12-10,92.6999969482422,93.4700012207031,91.5699996948242,92.5599975585938,1631000,85.6948776245117
2014-12-11,93.1399993896484,94.0599975585938,92.5699996948242,93.370002746582,2180100,86.4448471069336
