"Fecha","ORLY.Open","ORLY.High","ORLY.Low","ORLY.Close","ORLY.Volume","ORLY.Adjusted"
2014-05-15,147.759994506836,148.369995117188,144.380004882812,146.110000610352,563900,146.110000610352
2014-05-16,145.850006103516,146.610000610352,145.220001220703,146.339996337891,402100,146.339996337891
2014-05-19,145.740005493164,147.410003662109,145.740005493164,146.679992675781,367100,146.679992675781
2014-05-20,146.339996337891,146.979995727539,145.110000610352,145.710006713867,504800,145.710006713867
2014-05-21,146.320007324219,146.899993896484,145.169998168945,146.460006713867,422700,146.460006713867
2014-05-22,146.779998779297,149.009994506836,146,148.119995117188,482900,148.119995117188
2014-05-23,148.460006713867,149.289993286133,148.029998779297,148.639999389648,444100,148.639999389648
2014-05-27,149.039993286133,149.309997558594,146.800003051758,146.929992675781,523900,146.929992675781
2014-05-28,146.979995727539,147.589996337891,145.619995117188,146.690002441406,610900,146.690002441406
2014-05-29,146.360000610352,147.179992675781,146.039993286133,146.520004272461,669000,146.520004272461
2014-05-30,146.949996948242,148.419998168945,146.520004272461,147.949996948242,930000,147.949996948242
2014-06-02,148.429992675781,149.580001831055,147.949996948242,148.860000610352,407900,148.860000610352
2014-06-03,148.009994506836,149.800003051758,148.009994506836,148.490005493164,400600,148.490005493164
2014-06-04,148.039993286133,150.919998168945,147.940002441406,150.850006103516,383500,150.850006103516
2014-06-05,150.910003662109,152.050003051758,149.899993896484,151.449996948242,483700,151.449996948242
2014-06-06,152.029998779297,153.589996337891,151.619995117188,153.369995117188,565900,153.369995117188
2014-06-09,153.830001831055,154.210006713867,151.979995727539,152.360000610352,376400,152.360000610352
2014-06-10,151.679992675781,152.149993896484,150.330001831055,151.839996337891,393300,151.839996337891
2014-06-11,151.880004882812,152.360000610352,150.570007324219,151.020004272461,338500,151.020004272461
2014-06-12,150.059997558594,150.960006713867,148.240005493164,148.75,406800,148.75
2014-06-13,149.070007324219,149.639999389648,148.009994506836,149.539993286133,341100,149.539993286133
2014-06-16,148.869995117188,150.300003051758,148.259994506836,148.600006103516,490900,148.600006103516
2014-06-17,147.940002441406,149.399993896484,147.210006713867,148.779998779297,366700,148.779998779297
2014-06-18,150.020004272461,151.5,149.869995117188,151.130004882812,834400,151.130004882812
2014-06-19,151.509994506836,152.009994506836,150.139999389648,150.570007324219,377900,150.570007324219
2014-06-20,151.479995727539,151.889999389648,150.009994506836,150.990005493164,1206200,150.990005493164
2014-06-23,150.649993896484,151.039993286133,149.5,149.820007324219,532100,149.820007324219
2014-06-24,151.050003051758,151.169998168945,149.039993286133,149.160003662109,585800,149.160003662109
2014-06-25,148.470001220703,149.960006713867,147.710006713867,149.240005493164,481700,149.240005493164
2014-06-26,149.070007324219,149.559997558594,148.440002441406,149.309997558594,427500,149.309997558594
2014-06-27,148.919998168945,150.229995727539,148.899993896484,149.759994506836,690800,149.759994506836
2014-06-30,149.389999389648,150.619995117188,149.289993286133,150.600006103516,689800,150.600006103516
2014-07-01,150.029998779297,152.089996337891,150.009994506836,151.509994506836,489400,151.509994506836
2014-07-02,151.059997558594,151.979995727539,150.179992675781,151.899993896484,369000,151.899993896484
2014-07-03,152.070007324219,153.110000610352,151.710006713867,152.949996948242,274900,152.949996948242
2014-07-07,152.690002441406,153.399993896484,152.169998168945,152.5,294400,152.5
2014-07-08,152.389999389648,153.160003662109,152.009994506836,152.070007324219,580600,152.070007324219
2014-07-09,152.5,155.800003051758,152.089996337891,155.649993896484,644300,155.649993896484
2014-07-10,153.820007324219,154.809997558594,153.320007324219,153.589996337891,565200,153.589996337891
2014-07-11,153.729995727539,154.210006713867,151.960006713867,154.100006103516,449300,154.100006103516
2014-07-14,154.910003662109,156.369995117188,154.160003662109,155.889999389648,601700,155.889999389648
2014-07-15,155.619995117188,155.919998168945,153.820007324219,154.25,515300,154.25
2014-07-16,154.509994506836,154.850006103516,153.119995117188,153.919998168945,713600,153.919998168945
2014-07-17,153.059997558594,154.639999389648,151.889999389648,152.059997558594,612600,152.059997558594
2014-07-18,151.679992675781,152.940002441406,150.429992675781,152.830001831055,731600,152.830001831055
2014-07-21,151.809997558594,152.869995117188,150.169998168945,150.199996948242,869500,150.199996948242
2014-07-22,149.970001220703,150.699996948242,145.779998779297,145.880004882812,1665900,145.880004882812
2014-07-23,145.949996948242,147.009994506836,145.509994506836,146.610000610352,1064100,146.610000610352
2014-07-24,153.270004272461,154,150.240005493164,151.770004272461,1654000,151.770004272461
2014-07-25,151.169998168945,152.490005493164,151.169998168945,151.740005493164,911400,151.740005493164
2014-07-28,151.720001220703,152.259994506836,151.059997558594,151.580001831055,429400,151.580001831055
2014-07-29,151.649993896484,152.050003051758,150.210006713867,150.259994506836,650100,150.259994506836
2014-07-30,150.880004882812,152.570007324219,150.460006713867,152.449996948242,675200,152.449996948242
2014-07-31,151.160003662109,152.389999389648,149.779998779297,150,1155400,150
2014-08-01,150.179992675781,152.080001831055,149.820007324219,150.089996337891,645500,150.089996337891
2014-08-04,150.020004272461,151.699996948242,149.839996337891,150.830001831055,782900,150.830001831055
2014-08-05,149.589996337891,151.300003051758,149.589996337891,150.009994506836,1065000,150.009994506836
2014-08-06,149.759994506836,150.970001220703,149.679992675781,150.080001831055,734200,150.080001831055
2014-08-07,151.050003051758,151.050003051758,148.740005493164,148.860000610352,404900,148.860000610352
2014-08-08,149.539993286133,152.720001220703,149.369995117188,152.660003662109,677600,152.660003662109
2014-08-11,152.729995727539,153.619995117188,152.5,153.100006103516,595700,153.100006103516
2014-08-12,152.690002441406,153.199996948242,150.869995117188,152.009994506836,401000,152.009994506836
2014-08-13,152.539993286133,152.539993286133,150.449996948242,151.020004272461,543100,151.020004272461
2014-08-14,151.889999389648,153.970001220703,151.559997558594,153.919998168945,813300,153.919998168945
2014-08-15,155,155,151.369995117188,151.940002441406,689400,151.940002441406
2014-08-18,154.869995117188,154.869995117188,152.259994506836,153.889999389648,463600,153.889999389648
2014-08-19,153.889999389648,154.720001220703,153.610000610352,153.910003662109,402000,153.910003662109
2014-08-20,153.389999389648,155.339996337891,153.339996337891,155.119995117188,452700,155.119995117188
2014-08-21,154.649993896484,156.210006713867,153.820007324219,154.470001220703,507800,154.470001220703
2014-08-22,154.929992675781,155.929992675781,154.25,155.419998168945,439300,155.419998168945
2014-08-25,156.460006713867,157.110000610352,155.479995727539,156.960006713867,480900,156.960006713867
2014-08-26,156.690002441406,156.770004272461,154.839996337891,154.940002441406,439400,154.940002441406
2014-08-27,154.509994506836,155.779998779297,154.509994506836,155.300003051758,336100,155.300003051758
2014-08-28,155.600006103516,156.869995117188,154.210006713867,156.460006713867,352200,156.460006713867
2014-08-29,157.179992675781,157.179992675781,154.970001220703,155.979995727539,455100,155.979995727539
2014-09-02,156.649993896484,158.070007324219,156.449996948242,156.600006103516,411800,156.600006103516
2014-09-03,156.929992675781,157.639999389648,156.610000610352,157.149993896484,380200,157.149993896484
2014-09-04,157.089996337891,158.369995117188,157.089996337891,157.429992675781,477600,157.429992675781
2014-09-05,156.850006103516,158.600006103516,156.289993286133,158.550003051758,402300,158.550003051758
2014-09-08,157.910003662109,158.630004882812,157.360000610352,158.240005493164,567600,158.240005493164
2014-09-09,157.479995727539,158.139999389648,156.259994506836,156.449996948242,592700,156.449996948242
2014-09-10,156.339996337891,156.860000610352,155.649993896484,156.179992675781,488200,156.179992675781
2014-09-11,155.759994506836,155.800003051758,153.699996948242,154.789993286133,648800,154.789993286133
2014-09-12,154.789993286133,155.229995727539,153.710006713867,154.229995727539,437900,154.229995727539
2014-09-15,154.039993286133,154.610000610352,153.679992675781,153.880004882812,313500,153.880004882812
2014-09-16,153.600006103516,155.509994506836,153.520004272461,155.020004272461,678500,155.020004272461
2014-09-17,154.759994506836,155.399993896484,153.740005493164,154.679992675781,432400,154.679992675781
2014-09-18,154.970001220703,155.509994506836,153.619995117188,155.179992675781,555200,155.179992675781
2014-09-19,155.960006713867,155.960006713867,151.470001220703,153.830001831055,1353000,153.830001831055
2014-09-22,153.25,153.630004882812,151.220001220703,151.720001220703,592100,151.720001220703
2014-09-23,150.949996948242,152.229995727539,150.570007324219,150.839996337891,563300,150.839996337891
2014-09-24,151.020004272461,152.309997558594,150.710006713867,151.619995117188,598500,151.619995117188
2014-09-25,151.020004272461,151.720001220703,149.509994506836,149.570007324219,553500,149.570007324219
2014-09-26,149.570007324219,151.839996337891,149.570007324219,151.339996337891,447200,151.339996337891
2014-09-29,150.429992675781,152.580001831055,149.839996337891,151.809997558594,536100,151.809997558594
2014-09-30,151.559997558594,152.029998779297,150.210006713867,150.360000610352,947200,150.360000610352
2014-10-01,149.970001220703,150.919998168945,149.279998779297,149.440002441406,657300,149.440002441406
2014-10-02,149.470001220703,151.479995727539,149.470001220703,150.949996948242,533500,150.949996948242
2014-10-03,151.460006713867,153.699996948242,151.210006713867,153.220001220703,415800,153.220001220703
2014-10-06,153.210006713867,154.399993896484,152.289993286133,152.630004882812,361700,152.630004882812
2014-10-07,151.639999389648,152.779998779297,151.130004882812,151.309997558594,457800,151.309997558594
2014-10-08,151.660003662109,153.479995727539,150.830001831055,153.089996337891,712500,153.089996337891
2014-10-09,153.110000610352,153.850006103516,150.059997558594,150.059997558594,780600,150.059997558594
2014-10-10,149.850006103516,152.089996337891,149.830001831055,151.550003051758,861400,151.550003051758
2014-10-13,151.309997558594,151.789993286133,148.5,148.529998779297,780000,148.529998779297
2014-10-14,149.779998779297,150.169998168945,148.850006103516,149,684900,149
2014-10-15,147.169998168945,150.490005493164,146.220001220703,149.619995117188,1389100,149.619995117188
2014-10-16,147.830001831055,151.300003051758,146.820007324219,149.460006713867,913300,149.460006713867
2014-10-17,150.270004272461,152.740005493164,149.399993896484,152.089996337891,858200,152.089996337891
2014-10-20,152.270004272461,155.229995727539,151.869995117188,154.960006713867,960500,154.960006713867
2014-10-21,156.300003051758,159.199996948242,155.509994506836,158.899993896484,917200,158.899993896484
2014-10-22,158.949996948242,160.779998779297,157.179992675781,157.360000610352,1171300,157.360000610352
2014-10-23,165,169.130004882812,163.720001220703,167.440002441406,1886900,167.440002441406
2014-10-24,167.729995727539,170.889999389648,166.880004882812,170.479995727539,1066800,170.479995727539
2014-10-27,170.690002441406,172,170.009994506836,171.300003051758,803000,171.300003051758
2014-10-28,171.589996337891,173.339996337891,171.509994506836,173.330001831055,855500,173.330001831055
2014-10-29,173.820007324219,174.139999389648,172.649993896484,174.059997558594,712100,174.059997558594
2014-10-30,173.160003662109,175.800003051758,172.770004272461,174.899993896484,587300,174.899993896484
2014-10-31,177,177,175,175.880004882812,883600,175.880004882812
2014-11-03,175.649993896484,176.460006713867,175.369995117188,175.860000610352,2862700,175.860000610352
2014-11-04,175.169998168945,178.119995117188,175.009994506836,177.110000610352,871600,177.110000610352
2014-11-05,178.410003662109,178.820007324219,176.809997558594,177.460006713867,671700,177.460006713867
2014-11-06,176.679992675781,180,175.630004882812,179.610000610352,749400,179.610000610352
2014-11-07,179.949996948242,179.970001220703,178.289993286133,179,528800,179
2014-11-10,178.520004272461,180.110000610352,177.880004882812,180.089996337891,705500,180.089996337891
2014-11-11,179.889999389648,180.179992675781,179.020004272461,179.330001831055,483400,179.330001831055
2014-11-12,179.330001831055,180.350006103516,178.5,180.009994506836,521500,180.009994506836
2014-11-13,180.399993896484,181.919998168945,179.910003662109,181.630004882812,550700,181.630004882812
2014-11-14,181.75,181.75,178.740005493164,179.880004882812,613400,179.880004882812
2014-11-17,178.800003051758,179.630004882812,176.710006713867,177.300003051758,694500,177.300003051758
2014-11-18,177.179992675781,178.979995727539,177.179992675781,178.570007324219,421600,178.570007324219
2014-11-19,179.210006713867,179.320007324219,177.529998779297,178.190002441406,388200,178.190002441406
2014-11-20,177.309997558594,179.279998779297,177.309997558594,178.710006713867,407400,178.710006713867
2014-11-21,181.050003051758,181.050003051758,178.720001220703,179.039993286133,457500,179.039993286133
2014-11-24,179.830001831055,180.5,178.220001220703,180.460006713867,679900,180.460006713867
2014-11-25,181,182.119995117188,178.820007324219,178.949996948242,1040400,178.949996948242
2014-11-26,179.350006103516,180.470001220703,178.759994506836,180.320007324219,414600,180.320007324219
2014-11-28,181.559997558594,183.630004882812,180.740005493164,182.740005493164,392700,182.740005493164
2014-12-01,182.720001220703,183.25,180.690002441406,181.520004272461,574000,181.520004272461
2014-12-02,181.529998779297,184.050003051758,181.300003051758,183.960006713867,458400,183.960006713867
2014-12-03,184.350006103516,188.880004882812,184.199996948242,188.669998168945,1114000,188.669998168945
2014-12-04,188.860000610352,189.729995727539,187.039993286133,188.929992675781,672400,188.929992675781
2014-12-05,188.720001220703,189.399993896484,186.639999389648,187.940002441406,614100,187.940002441406
2014-12-08,186.880004882812,188.330001831055,185.839996337891,186.580001831055,461800,186.580001831055
2014-12-09,192.850006103516,192.940002441406,188.960006713867,192.539993286133,1020900,192.539993286133
2014-12-10,191.970001220703,192.869995117188,190.179992675781,190.830001831055,769700,190.830001831055
2014-12-11,191.020004272461,193.929992675781,190.860000610352,191.869995117188,657300,191.869995117188
2014-12-12,189.949996948242,194.080001831055,189.949996948242,191.990005493164,755700,191.990005493164
2014-12-15,192.809997558594,193.740005493164,190.300003051758,192.210006713867,683300,192.210006713867
2014-12-16,192.990005493164,193.429992675781,190.119995117188,190.169998168945,605100,190.169998168945
2014-12-17,190.309997558594,192.479995727539,188.360000610352,192.199996948242,592600,192.199996948242
2014-12-18,194.190002441406,194.729995727539,191.020004272461,193.580001831055,951100,193.580001831055
2014-12-19,193.300003051758,194.529998779297,191.949996948242,193.139999389648,1852900,193.139999389648
2014-12-22,192.960006713867,195.279998779297,192,194.960006713867,471900,194.960006713867
2014-12-23,196,196.800003051758,194.860000610352,195.059997558594,551100,195.059997558594
2014-12-24,195.869995117188,196.229995727539,193.899993896484,193.949996948242,231700,193.949996948242
2014-12-26,193.979995727539,195.839996337891,193.520004272461,193.990005493164,262200,193.990005493164
2014-12-29,193.949996948242,195.639999389648,192.889999389648,195.479995727539,415100,195.479995727539
2014-12-30,194.679992675781,195.729995727539,193.839996337891,194.149993896484,328500,194.149993896484
2014-12-31,195,196,192.539993286133,192.619995117188,587100,192.619995117188
2015-01-02,192.860000610352,195.029998779297,190.710006713867,192.110000610352,837800,192.110000610352
2015-01-05,191.509994506836,192.380004882812,188.539993286133,188.720001220703,970800,188.720001220703
2015-01-06,189.729995727539,189.919998168945,186.570007324219,188.080001831055,898300,188.080001831055
2015-01-07,189.169998168945,190.899993896484,187.979995727539,189.789993286133,939700,189.789993286133
2015-01-08,191.270004272461,194.369995117188,190.509994506836,193.240005493164,1285600,193.240005493164
2015-01-09,191.039993286133,191.990005493164,187.619995117188,187.809997558594,1379400,187.809997558594
2015-01-12,186.940002441406,187.610000610352,184.410003662109,185.580001831055,1061200,185.580001831055
2015-01-13,184.160003662109,186.589996337891,181,182.75,1154400,182.75
2015-01-14,182.029998779297,183.240005493164,180.449996948242,182.460006713867,860200,182.460006713867
2015-01-15,183.100006103516,183.949996948242,179.809997558594,179.960006713867,636200,179.960006713867
2015-01-16,179.509994506836,182.990005493164,179,182.910003662109,687200,182.910003662109
2015-01-20,183.699996948242,186.910003662109,182.580001831055,186.419998168945,974000,186.419998168945
2015-01-21,185.610000610352,186.419998168945,183.979995727539,184.970001220703,685900,184.970001220703
2015-01-22,185.350006103516,189.990005493164,184.639999389648,189.320007324219,554500,189.320007324219
2015-01-23,189.270004272461,190.929992675781,188.369995117188,190.080001831055,494100,190.080001831055
2015-01-26,189.600006103516,191.940002441406,188.820007324219,191.279998779297,552500,191.279998779297
2015-01-27,189.690002441406,191.800003051758,189.520004272461,190.970001220703,497100,190.970001220703
2015-01-28,192.490005493164,194.289993286133,191.190002441406,191.270004272461,955900,191.270004272461
2015-01-29,190.460006713867,192.740005493164,189.320007324219,192.649993896484,656800,192.649993896484
2015-01-30,192.139999389648,192.660003662109,187.229995727539,187.360000610352,867400,187.360000610352
2015-02-02,187.699996948242,190.350006103516,184.759994506836,190.279998779297,832400,190.279998779297
2015-02-03,191.649993896484,193.789993286133,188.869995117188,193.279998779297,1034700,193.279998779297
