"Fecha","DHR.Open","DHR.High","DHR.Low","DHR.Close","DHR.Volume","DHR.Adjusted"
2013-12-06,50.0594139099121,50.603832244873,49.931713104248,50.4895706176758,2727642,47.7185668945312
2013-12-09,50.8256301879883,50.9331703186035,50.4223594665527,50.6643218994141,3017472,47.8837242126465
2013-12-10,50.4358024597168,50.6307144165039,50.1064643859863,50.5097351074219,2718418,47.7376174926758
2013-12-11,50.4962921142578,50.6307144165039,49.5082778930664,49.6897506713867,4595467,46.9626388549805
2013-12-12,48.9907455444336,50.1400718688965,48.9840240478516,49.9048271179199,5905205,47.1659049987793
2013-12-13,49.918270111084,49.9989242553711,49.5015563964844,49.7435188293457,4012385,47.0134506225586
2013-12-16,49.8981056213379,50.7718620300293,49.8107299804688,50.6172752380371,5197295,47.8392524719238
2013-12-17,50.7449760437012,50.8995628356934,50.0997428894043,50.2476081848145,3344051,47.4898834228516
2013-12-18,50.2476081848145,51.7598762512207,50.1467895507812,51.6590576171875,4948678,48.8238639831543
2013-12-19,51.4439811706543,51.5313568115234,51.0675926208496,51.4708633422852,3595197,48.6459999084473
2013-12-20,51.3028335571289,51.8069229125977,51.269229888916,51.4439811706543,5101032,48.6205940246582
2013-12-23,51.7262687683105,51.9682312011719,51.376766204834,51.5784034729004,3346581,48.7476387023926
2013-12-24,51.4843063354492,51.8606948852539,51.4843063354492,51.6120109558105,1594807,48.7794036865234
2013-12-26,51.7531547546387,51.7934837341309,51.5918464660645,51.6993865966797,2845925,48.8799324035645
2013-12-27,51.8674163818359,52.0152816772461,51.6120109558105,51.7867622375488,1243232,48.9625434875488
2013-12-30,51.7464332580566,51.8405303955078,51.4977493286133,51.6321754455566,1445280,48.8163909912109
2013-12-31,51.8270874023438,51.9749526977539,51.6523361206055,51.887580871582,1568324,49.0578727722168
2014-01-02,51.5246353149414,51.7598762512207,51.1482467651367,51.3834915161133,2991137,48.5812644958496
2014-01-03,51.3834915161133,51.7262687683105,51.3028335571289,51.4574241638184,1771710,48.6511650085449
2014-01-06,51.7195472717285,51.8942985534668,50.9802169799805,51.0071029663086,2909902,48.2253952026367
2014-01-07,51.1818542480469,51.4641456604004,51.0407104492188,51.4305381774902,2985186,48.6257400512695
2014-01-08,51.3431625366211,51.6993865966797,51.269229888916,51.4574241638184,3387050,48.6511650085449
2014-01-09,51.8338088989258,52.1362648010254,51.4708633422852,52.0757713317871,4589367,49.235782623291
2014-01-10,52.1564254760742,52.2438011169434,51.6657791137695,52.2101974487305,3075646,49.3628807067871
2014-01-13,51.9682312011719,52.1228218078613,51.1415252685547,51.1818542480469,3826704,48.3906135559082
2014-01-14,52.1631469726562,52.6269073486328,51.6859436035156,52.600025177002,6906665,49.7314643859863
2014-01-15,52.6470718383789,52.673957824707,52.2169151306152,52.5664176940918,4212350,49.6996841430664
2014-01-16,52.5664176940918,52.8554306030273,52.4521598815918,52.7814979553223,3745766,49.903018951416
2014-01-17,52.8487091064453,52.8487091064453,52.1967544555664,52.3378982543945,3925347,49.4836158752441
2014-01-21,52.8285446166992,52.9629707336426,52.2034759521484,52.4252738952637,7292162,49.566234588623
2014-01-22,52.4588813781738,52.5664176940918,51.8203659057617,52.3849487304688,3872529,49.5281181335449
2014-01-23,51.887580871582,51.9951171875,51.5515174865723,51.8270874023438,2713359,49.000675201416
2014-01-24,51.3095550537109,51.4775848388672,49.8174514770508,49.8241729736328,5978853,47.1069869995117
2014-01-27,49.9989242553711,50.2677726745605,49.5015563964844,49.8040084838867,5347417,47.0879249572754
2014-01-28,50.3887557983398,51.4641456604004,49.8308944702148,50.5500602722168,6502421,47.793285369873
2014-01-29,50.0862998962402,50.9264488220215,50.0795783996582,50.4962921142578,5702860,47.7424583435059
2014-01-30,50.7046508789062,50.8659591674805,50.3080978393555,50.6105537414551,4923831,47.8504753112793
2014-01-31,49.918270111084,50.4156379699707,49.6897506713867,49.9989242553711,4790670,47.2722015380859
2014-02-03,50.0930213928223,50.4962921142578,48.7286186218262,48.7689476013184,6284900,46.109302520752
2014-02-04,48.9436988830566,49.313362121582,48.6076393127441,49.0176315307617,5104603,46.3444213867188
2014-02-05,48.7958335876465,49.0041885375977,48.3186264038086,48.7218971252441,4053450,46.0648345947266
2014-02-06,48.5941963195801,49.5553245544434,48.4866561889648,49.5418853759766,4434334,46.8400993347168
2014-02-07,49.931713104248,50.603832244873,49.6359786987305,50.4895706176758,4690688,47.7360954284668
2014-02-10,50.583667755127,50.583667755127,50.1199073791504,50.4559631347656,4671941,47.7043304443359
2014-02-11,50.657600402832,51.0003814697266,50.4962921142578,50.6710433959961,3750676,47.9076652526855
2014-02-12,50.8793983459473,51.0675926208496,50.65087890625,50.7785835266113,3115818,48.0093421936035
2014-02-13,50.3551483154297,51.2961158752441,50.2610511779785,51.2289009094238,3581360,48.4350929260254
2014-02-14,51.1885757446289,51.4843063354492,50.9667778015137,51.3700485229492,3354168,48.5685539245605
2014-02-18,51.1818542480469,51.4708633422852,50.9734954833984,51.0407104492188,3501464,48.2571678161621
2014-02-19,50.9130058288574,51.4103736877441,50.543342590332,50.597110748291,3868066,47.837760925293
2014-02-20,50.7382545471191,51.3028335571289,50.4358024597168,51.1549682617188,3540147,48.3652114868164
2014-02-21,51.0743141174316,51.2961158752441,50.8592376708984,51.1818542480469,3981141,48.3906135559082
2014-02-24,51.3364410400391,51.8136444091797,51.2826728820801,51.4574241638184,3965370,48.6511650085449
2014-02-25,51.376766204834,51.8002014160156,51.2221794128418,51.6321754455566,3951384,48.8163909912109
2014-02-26,51.6523361206055,51.887580871582,51.4507026672363,51.6321754455566,3979653,48.8163909912109
2014-02-27,51.322998046875,51.8405303955078,51.3028335571289,51.7733192443848,3806023,48.9498291015625
2014-02-28,51.7531547546387,52.1161003112793,51.2423439025879,51.4103736877441,5659713,48.6066932678223
2014-03-03,50.9062843322754,51.1482467651367,50.644157409668,50.8054656982422,4093919,48.0347518920898
2014-03-04,51.390209197998,51.5515174865723,51.215461730957,51.329719543457,4759426,48.5304222106934
2014-03-05,51.3700485229492,51.5447998046875,51.1012001037598,51.3364410400391,3745319,48.5367813110352
2014-03-06,51.4641456604004,51.8136444091797,51.376766204834,51.6725006103516,3408474,48.8545227050781
2014-03-07,52.0152816772461,52.1295433044434,51.7061080932617,52.0421676635742,4196579,49.2040100097656
2014-03-10,52.0220031738281,52.0220031738281,51.6120109558105,51.8539733886719,3334529,49.0260925292969
2014-03-11,51.934627532959,51.9951171875,51.2961158752441,51.3700485229492,3122811,48.5685539245605
2014-03-12,51.0071029663086,51.1280822753906,50.7382545471191,50.9600563049316,3241837,48.1809158325195
2014-03-13,51.202018737793,51.215461730957,49.9451560974121,50.0258102416992,3704553,47.2976150512695
2014-03-14,49.9451560974121,50.1803970336914,49.5418853759766,49.5956535339355,4139297,46.890926361084
2014-03-17,49.9451560974121,50.4962921142578,49.924991607666,50.3080978393555,3689526,47.5645217895508
2014-03-18,50.4223594665527,50.7113723754883,50.3887557983398,50.583667755127,2099926,47.8250579833984
2014-03-19,50.5567817687988,50.7248115539551,49.6964721679688,49.985481262207,2811407,47.2595024108887
2014-03-20,49.9384346008301,50.3954734802246,49.7636833190918,50.2408866882324,2355833,47.5009803771973
2014-03-21,50.65087890625,51.1616897583008,50.4290809631348,50.6105537414551,6116329,47.8504753112793
2014-03-24,50.7920265197754,50.8054656982422,49.6897506713867,49.9518775939941,2495094,47.2277221679688
2014-03-25,50.2476081848145,50.4559631347656,49.7771263122559,50.0258102416992,2625726,47.2976150512695
2014-03-26,50.3484268188477,50.4156379699707,49.306640625,49.306640625,4485665,46.6884346008301
2014-03-27,49.1386108398438,49.5620460510254,49.0310745239258,49.3604125976562,5040626,46.7393493652344
2014-03-28,49.6561431884766,50.0190887451172,49.4612274169922,49.6494216918945,3006313,47.0130157470703
2014-03-31,50.0930213928223,50.4089164733887,49.8846626281738,50.4089164733887,3166404,47.7321739196777
2014-04-01,50.4626884460449,50.597110748291,50.1535110473633,50.583667755127,3454895,47.8976554870605
2014-04-02,50.6643218994141,50.8928413391113,50.5030136108398,50.7046508789062,3431536,48.0122108459473
2014-04-03,50.7853050231934,51.0205459594727,50.4626884460449,50.9734954833984,3224727,48.2667770385742
2014-04-04,51.3969306945801,51.5515174865723,50.6105537414551,50.6777648925781,3852741,47.986743927002
2014-04-07,50.5097351074219,50.5567817687988,49.4881134033203,49.6225395202637,3360417,46.9875564575195
2014-04-08,49.5217208862305,49.9653205871582,49.2730369567871,49.7569618225098,3499976,47.1148490905762
2014-04-09,50.4089164733887,50.8861236572266,49.9922027587891,50.8457946777344,4574637,48.1458549499512
2014-04-10,50.8390731811523,50.8457946777344,49.8040084838867,49.8241729736328,3601000,47.1784858703613
2014-04-11,49.5082778930664,49.6763076782227,48.9168128967285,48.9302558898926,4070262,46.3320274353027
2014-04-14,49.3536911010742,49.3536911010742,48.3253479003906,48.7891120910645,6661173,46.1983909606934
2014-04-15,48.8563232421875,49.125171661377,48.2245292663574,49.0646781921387,5692148,46.4593238830566
2014-04-16,49.5956535339355,49.6494216918945,48.9705848693848,49.5015563964844,6062469,46.8730049133301
2014-04-17,49.0646781921387,49.3604125976562,48.587474822998,48.9638633728027,11602412,46.3638572692871
2014-04-21,49.306640625,50.2005615234375,49.1386108398438,50.1266288757324,8667663,47.4648857116699
2014-04-22,50.0594139099121,50.1266288757324,49.4074592590332,49.4343452453613,6387560,46.8093566894531
2014-04-23,49.4007377624512,49.5418853759766,49.2058258056641,49.3200836181641,4749457,46.7011528015137
2014-04-24,49.5418853759766,49.6763076782227,49.306640625,49.5082778930664,4148820,46.8793678283691
2014-04-25,49.4746704101562,49.5889320373535,48.9504203796387,49.0982856750488,3614539,46.4911575317383
2014-04-28,49.252872467041,49.4679527282715,48.8832054138184,49.4007377624512,7008581,46.7775344848633
2014-04-29,49.4074592590332,49.5015563964844,49.0176315307617,49.3335266113281,6176735,46.7138900756836
2014-04-30,49.239429473877,49.3671340942383,49.0445175170898,49.3200836181641,4931866,46.7011528015137
2014-05-01,49.3200836181641,49.7569618225098,49.239429473877,49.4746704101562,5368544,46.8475494384766
2014-05-02,49.4948348999023,49.5687675476074,49.1722183227539,49.246150970459,3906749,46.631160736084
2014-05-05,49.0646781921387,49.2192687988281,48.8025512695312,49.0646781921387,2888031,46.4593238830566
2014-05-06,48.9235343933105,49.0915641784668,48.7555046081543,48.7689476013184,3036368,46.1792831420898
2014-05-07,48.9168128967285,49.0041885375977,48.5068206787109,48.9369773864746,4657658,46.3384017944336
2014-05-08,48.9168128967285,49.6158180236816,48.8025512695312,49.246150970459,4244933,46.631160736084
2014-05-09,49.1520538330078,49.7771263122559,48.9235343933105,49.7569618225098,6367177,47.1148490905762
2014-05-12,49.8846626281738,50.4895706176758,49.8846626281738,50.4559631347656,4120700,47.7767333984375
2014-05-13,50.6912078857422,51.0339889526367,50.4962921142578,50.8323516845703,4225889,48.133129119873
2014-05-14,50.6777648925781,51.202018737793,50.4626884460449,50.5500602722168,4600972,47.8658180236816
2014-05-15,50.3282623291016,50.4626884460449,49.9048271179199,50.3887557983398,4534019,47.7130813598633
2014-05-16,50.3954734802246,50.6844863891602,50.1736755371094,50.6239967346191,4773411,47.9358406066895
2014-05-19,50.4828491210938,51.208740234375,50.4358024597168,50.9600563049316,3521252,48.2540397644043
2014-05-20,50.9466133117676,51.0474281311035,50.1199073791504,50.2744941711426,3470368,47.6048965454102
2014-05-21,50.4962921142578,51.3028335571289,50.4962921142578,51.269229888916,4682802,48.5468101501465
2014-05-22,51.9749526977539,52.7613334655762,51.5582389831543,52.4454383850098,10091369,49.6605606079102
2014-05-23,52.4252738952637,52.734447479248,52.2505226135254,52.7075653076172,3225471,49.908763885498
2014-05-27,53.0637855529785,53.0973930358887,52.7411689758301,52.8621520996094,3817331,50.0551414489746
2014-05-28,52.9091987609863,53.1242752075195,52.6806793212891,52.8823165893555,3337058,50.0742454528809
2014-05-29,52.8823165893555,52.9898529052734,52.5126495361328,52.7949371337891,3536279,49.9915008544922
2014-05-30,52.6537933349609,52.7747764587402,52.4387168884277,52.7142868041992,5062200,49.9151268005371
2014-06-02,52.8285446166992,52.9965744018555,52.3110122680664,52.8554306030273,2714103,50.0487937927246
2014-06-03,52.6470718383789,53.0032958984375,52.5731391906738,52.9562492370605,3083681,50.1442451477051
2014-06-04,52.7882194519043,52.8688735961914,52.4252738952637,52.7142868041992,3674350,49.9151268005371
2014-06-05,52.721004486084,53.6686935424805,52.3782234191895,53.4334526062012,4396841,50.5961074829102
2014-06-06,53.4670562744141,54.0988502502441,53.4267311096191,54.018196105957,4160573,51.1498069763184
2014-06-09,53.8837738037109,54.5357284545898,53.8703308105469,54.1391754150391,4577761,51.2643547058105
2014-06-10,53.957706451416,54.1660614013672,53.7560691833496,54.058521270752,2077162,51.1879806518555
2014-06-11,53.9644241333008,54.0383605957031,53.7359046936035,53.8300018310547,2909604,50.9715919494629
2014-06-12,53.5880393981934,53.9778671264648,53.5745964050293,53.8568878173828,3980397,50.9970550537109
2014-06-13,53.7829551696777,54.0988502502441,53.7157402038574,53.950984954834,2570825,51.0861625671387
2014-06-16,53.8300018310547,53.9980316162109,53.6955795288086,53.8165588378906,3545801,50.9588775634766
2014-06-17,53.8904914855957,54.004753112793,53.7157402038574,53.8837738037109,2430671,51.0225219726562
2014-06-18,53.9375419616699,54.2534370422363,53.6350898742676,54.2198295593262,2748174,51.3407287597656
2014-06-19,54.1122932434082,54.2668800354004,53.7493476867676,53.8367233276367,4901960,50.9779663085938
2014-06-20,53.9106559753418,54.2467155456543,53.6552505493164,54.2265510559082,6808766,51.347095489502
2014-06-23,54.1996688842773,54.2399940490723,53.9106559753418,53.9913101196289,3049609,51.1243476867676
2014-06-24,53.9913101196289,53.9913101196289,53.2654228210449,53.2654228210449,4149861,50.4370040893555
2014-06-25,53.1444396972656,53.5208282470703,52.8218231201172,53.4267311096191,3099303,50.6618614196777
2014-06-26,53.3796844482422,53.5208282470703,52.8823165893555,53.1646041870117,2958554,50.4132995605469
2014-06-27,53.0839500427246,53.3124694824219,52.9360847473145,53.2250938415527,3758412,50.470645904541
2014-06-30,53.3057518005371,53.3191909790039,52.8016586303711,52.9159202575684,4594276,50.1774749755859
2014-07-01,53.2049331665039,53.5813179016113,53.1780471801758,53.4334526062012,4050027,50.6682281494141
2014-07-02,53.2519798278809,53.4200096130371,52.8016586303711,52.9428062438965,3811677,50.2029685974121
2014-07-03,53.272144317627,53.5477104187012,53.1578826904297,53.399845123291,3074456,50.6363563537598
2014-07-07,53.3259124755859,53.3662414550781,52.6806793212891,52.7680549621582,3866727,50.0372581481934
2014-07-08,52.7142868041992,52.8487091064453,52.4185523986816,52.5529747009277,4230502,49.8333206176758
2014-07-09,52.6941223144531,52.7882194519043,52.4319953918457,52.620189666748,3483015,49.8970489501953
2014-07-10,52.1833114624023,52.6470718383789,52.0757713317871,52.4252738952637,3360566,49.7122268676758
2014-07-11,52.4252738952637,52.6941223144531,52.2639656066895,52.6806793212891,2761267,49.954418182373
2014-07-14,52.9293632507324,53.1847686767578,52.721004486084,52.9696884155273,3601297,50.228458404541
2014-07-15,52.8554306030273,53.1914901733398,52.4857635498047,52.5865821838379,4172178,49.8651885986328
2014-07-16,52.6941223144531,52.9024772644043,52.3446197509766,52.7613334655762,3877885,50.0308876037598
2014-07-17,50.8861236572266,50.9466133117676,49.7300758361816,49.7838478088379,14890223,47.2074813842773
2014-07-18,50.0862998962402,50.7046508789062,49.6158180236816,50.4828491210938,8607108,47.8703231811523
2014-07-21,50.3484268188477,50.597110748291,50.1199073791504,50.5097351074219,6087167,47.895824432373
2014-07-22,50.657600402832,51.2356224060059,50.657600402832,50.9466133117676,8009000,48.3100967407227
2014-07-23,51.0810356140137,51.1549682617188,50.6844863891602,50.8189086914062,5403657,48.1890029907227
2014-07-24,50.8928413391113,51.208740234375,50.5769462585449,51.0608711242676,4926509,48.4184265136719
2014-07-25,50.8054656982422,51.0407104492188,50.7449760437012,50.8726806640625,2927458,48.2399711608887
2014-07-28,50.7651405334473,50.8323516845703,50.3954734802246,50.5500602722168,4085140,47.9340438842773
2014-07-29,50.4761276245117,50.6105537414551,49.6964721679688,49.7905693054199,7618295,47.2138633728027
2014-07-30,49.918270111084,50.0459747314453,49.4679527282715,49.8510589599609,6420739,47.2712135314941
2014-07-31,49.5687675476074,49.7704048156738,49.259593963623,49.6561431884766,7536613,47.0863914489746
2014-08-01,49.6695861816406,49.6897506713867,49.0781211853027,49.2932014465332,7674535,46.742244720459
2014-08-04,49.313362121582,49.7905693054199,49.1050071716309,49.7367973327637,4233328,47.1628913879395
2014-08-05,49.4007377624512,50.0258102416992,49.1654968261719,49.4410667419434,5048660,46.8824615478516
2014-08-06,49.5149993896484,49.918270111084,49.3335266113281,49.7838478088379,6515811,47.2074813842773
2014-08-07,50.0056457519531,50.2476081848145,49.5956535339355,49.7099113464355,4253712,47.1373901367188
2014-08-08,49.8174514770508,50.3551483154297,49.6023750305176,50.3215408325195,3274718,47.717357635498
2014-08-11,50.4761276245117,50.7987442016602,50.4290809631348,50.5500602722168,3655901,47.9340438842773
2014-08-12,50.3954734802246,50.4290809631348,49.8443374633789,49.9653205871582,5088832,47.3795700073242
2014-08-13,50.2744941711426,50.4021949768066,50.0459747314453,50.2610511779785,3025655,47.6600074768066
2014-08-14,50.0997428894043,50.3417053222656,50.0056457519531,50.3282623291016,3825662,47.7237319946289
2014-08-15,50.6643218994141,50.9130058288574,50.1736755371094,50.5097351074219,7087883,47.895824432373
2014-08-18,50.7920265197754,51.3834915161133,50.657600402832,51.275951385498,3056304,48.6223793029785
2014-08-19,51.2893943786621,51.5515174865723,51.1616897583008,51.5111923217773,2476943,48.8454513549805
2014-08-20,51.5044708251953,51.988395690918,51.3700485229492,51.880859375,3660662,49.1959800720215
2014-08-21,51.9144630432129,52.0959358215332,51.6993865966797,52.055606842041,2633611,49.3616943359375
2014-08-22,51.8405303955078,52.0220031738281,51.7531547546387,51.7800407409668,3035921,49.1003761291504
2014-08-25,51.9749526977539,52.1026573181152,51.8472518920898,51.988395690918,2124922,49.2979545593262
2014-08-26,52.0757713317871,52.1497039794922,51.9211845397949,51.9749526977539,2902314,49.2852096557617
2014-08-27,51.7934837341309,51.9749526977539,51.4372596740723,51.5179138183594,1665925,48.8518180847168
2014-08-28,51.316276550293,51.4170951843262,51.0675926208496,51.3028335571289,2890560,48.6478691101074
2014-08-29,51.4775848388672,51.5179138183594,51.0944786071777,51.4910278320312,2236063,48.8263244628906
2014-09-02,51.5313568115234,51.7061080932617,51.2221794128418,51.3633270263672,3422758,48.7052383422852
2014-09-03,51.7665977478027,51.7665977478027,51.3834915161133,51.4775848388672,3605910,48.8135757446289
2014-09-04,51.5111923217773,51.7128295898438,51.1012001037598,51.2423439025879,3366815,48.5905113220215
2014-09-05,51.1012001037598,51.8942985534668,51.0474281311035,51.8472518920898,3174736,49.1641273498535
2014-09-08,51.7598762512207,52.0085601806641,51.6388931274414,51.7867622375488,2923739,49.1067504882812
2014-09-09,51.7531547546387,51.7934837341309,51.3095550537109,51.4641456604004,2941295,48.800838470459
2014-09-10,51.4910278320312,51.8405303955078,51.4036521911621,51.7061080932617,2567552,49.0302810668945
2014-09-11,51.5313568115234,51.9749526977539,51.4507026672363,51.941349029541,2453435,49.2533378601074
2014-09-12,51.9211845397949,51.941349029541,51.6321754455566,51.6725006103516,2844288,48.9984130859375
2014-09-15,51.7733192443848,52.1295433044434,51.4507026672363,51.5044708251953,6188637,48.8390808105469
2014-09-16,51.376766204834,52.1967544555664,51.1818542480469,52.1362648010254,4604542,49.4381790161133
2014-09-17,52.2908515930176,53.2587013244629,52.2169151306152,52.9159202575684,6266897,50.1774749755859
2014-09-18,52.9629707336426,53.386402130127,52.9024772644043,53.33935546875,4215028,50.5789985656738
2014-09-19,53.6686935424805,53.7695121765137,53.3259124755859,53.399845123291,7176558,50.6363563537598
2014-09-22,53.2116546630859,53.2116546630859,52.4588813781738,52.5328140258789,3122067,49.8142051696777
2014-09-23,52.4118309020996,52.4992065429688,52.0287246704102,52.0354461669922,3135606,49.3425788879395
2014-09-24,52.055606842041,52.3715057373047,51.8606948852539,52.2438011169434,4714642,49.612419128418
2014-09-25,52.0152816772461,52.0757713317871,50.8323516845703,50.8390731811523,5662986,48.2784461975098
2014-09-26,50.8793983459473,51.1079216003418,50.7449760437012,51.0205459594727,4535656,48.4507789611816
2014-09-29,50.5635032653809,51.0675926208496,50.3685913085938,50.9398918151855,4527175,48.3741912841797
2014-09-30,50.8995628356934,51.8539733886719,50.8390731811523,51.0675926208496,7836857,48.4954643249512
2014-10-01,50.8793983459473,51.0541496276855,50.0392532348633,50.1266288757324,4680571,47.6018905639648
2014-10-02,50.0862998962402,50.2677726745605,49.6225395202637,50.0258102416992,6837332,47.5061492919922
2014-10-03,50.5500602722168,50.7785835266113,50.3013763427734,50.3685913085938,6395743,47.8316535949707
2014-10-06,50.5769462585449,50.8121871948242,50.1871185302734,50.3349838256836,2932814,47.7997512817383
2014-10-07,50.2072792053223,50.2072792053223,49.2192687988281,49.246150970459,4365150,46.7657699584961
2014-10-08,49.3805732727051,50.1669540405273,49.0041885375977,50.1333465576172,5582048,47.6082763671875
2014-10-09,50.1871185302734,50.1871185302734,48.8899269104004,48.9100914001465,6285644,46.4466171264648
2014-10-10,48.9100914001465,49.2058258056641,47.8817481994629,48.2984657287598,9203729,45.8658027648926
2014-10-13,48.5538673400879,49.1722183227539,48.1102714538574,48.1909255981445,8909287,45.7636909484863
2014-10-14,48.3858375549316,48.9705848693848,48.1035499572754,48.3925590515137,7155579,45.9551620483398
2014-10-15,47.5120849609375,48.6614074707031,47.128978729248,48.3791198730469,9223963,45.9423980712891
2014-10-16,48.2379722595215,50.0997428894043,47.8615875244141,49.864501953125,10277795,47.3529624938965
2014-10-17,50.4089164733887,50.7315330505371,49.8913841247559,50.2677726745605,6058452,47.7359352111816
2014-10-20,50.1602325439453,50.3484268188477,49.7300758361816,50.2274436950684,4396246,47.6976127624512
2014-10-21,50.4694061279297,51.322998046875,50.4492454528809,51.2490653991699,4738299,48.6677932739258
2014-10-22,51.5716819763184,51.5716819763184,50.7718620300293,50.7920265197754,5232408,48.2337684631348
2014-10-23,51.4372596740723,52.3042907714844,51.3498840332031,51.9951171875,4823700,49.3762664794922
2014-10-24,51.9615135192871,52.4252738952637,51.8203659057617,52.3983879089355,2778080,49.759220123291
2014-10-27,52.062328338623,52.4051094055176,52.0085601806641,52.3378982543945,2471735,49.7017784118652
2014-10-28,52.6874008178711,53.6149253845215,52.6336326599121,53.5947608947754,5376876,50.8953285217285
2014-10-29,53.4670562744141,53.7157402038574,53.0839500427246,53.2990264892578,5241930,50.6145057678223
2014-10-30,53.0839500427246,53.6955795288086,52.9226417541504,53.5745964050293,2970457,50.8761825561523
2014-10-31,54.018196105957,54.2332725524902,53.8031196594238,54.0383605957031,6138646,51.3165893554688
2014-11-03,54.004753112793,54.0249176025391,53.5880393981934,53.7493476867676,3795757,51.0421409606934
2014-11-04,53.7560691833496,53.9375419616699,53.5342712402344,53.7627906799316,2809027,51.0549049377441
2014-11-05,54.2467155456543,54.3542556762695,53.6754150390625,54.2870445251465,2630338,51.5527534484863
2014-11-06,54.4214668273926,54.6499862670898,54.0988502502441,54.616382598877,2401956,51.8655090332031
2014-11-07,54.629825592041,54.6567077636719,54.1929473876953,54.5693321228027,2548507,51.8208274841309
2014-11-10,54.5626106262207,54.7776908874512,54.4483528137207,54.6365432739258,2931922,51.8846473693848
2014-11-11,54.8112945556641,54.9053916931152,54.4013023376465,54.7171974182129,2794595,51.9612464904785
2014-11-12,55.8194732666016,55.8463592529297,55.1473541259766,55.355712890625,6953829,52.5675964355469
2014-11-13,55.3355484008789,55.5102996826172,55.1070289611816,55.3825988769531,6718752,52.5931358337402
2014-11-14,55.2078475952148,55.4363670349121,55.1540756225586,55.2683372497559,2884757,52.4846267700195
2014-11-17,55.2280082702637,55.4834136962891,55.0868644714355,55.362434387207,2717228,52.5740013122559
2014-11-18,55.4498100280762,55.7253761291504,55.301944732666,55.5035781860352,2829113,52.7080116271973
2014-11-19,55.5035781860352,55.6312828063965,55.2145652770996,55.4968566894531,2213150,52.7016296386719
2014-11-20,55.0666999816895,55.5506286621094,54.8180160522461,55.4565315246582,2429630,52.6633415222168
2014-11-21,56.095043182373,56.3370056152344,55.9404563903809,56.1824188232422,3992746,53.3526611328125
2014-11-24,56.1824188232422,56.2025833129883,55.8732452392578,56.1286506652832,2295278,53.3016090393066
2014-11-25,56.1152076721191,56.2160224914551,55.9942245483398,56.0412712097168,3162536,53.2186317443848
2014-11-26,56.2832374572754,56.2832374572754,55.9337348937988,56.088321685791,2249751,53.2633094787598
2014-11-28,56.074878692627,56.4311027526855,56.02783203125,56.1622543334961,2617692,53.3335189819336
2014-12-01,55.8598022460938,56.0076675415039,55.5035781860352,55.8329162597656,4378243,53.0207595825195
2014-12-02,56.081600189209,56.2697944641113,55.8665237426758,56.1756973266602,3896632,53.3462829589844
2014-12-03,56.2966804504395,57.1166648864746,56.2160224914551,57.0292892456055,3813611,54.1568756103516
2014-12-04,56.753719329834,56.9150276184082,56.4714317321777,56.8478164672852,3005718,53.9845504760742
