"Fecha","IEX.Open","IEX.High","IEX.Low","IEX.Close","IEX.Volume","IEX.Adjusted"
2013-12-27,73.8499984741211,73.9899978637695,73.3600006103516,73.5199966430664,124400,64.4712524414062
2013-12-30,73.5100021362305,73.7600021362305,73.2600021362305,73.4100036621094,2e+05,64.3747711181641
2013-12-31,73.7900009155273,74.0800018310547,73.5699996948242,73.8499984741211,318900,64.760627746582
2014-01-02,73.5800018310547,73.7399978637695,72.4199981689453,72.629997253418,329300,63.690803527832
2014-01-03,72.620002746582,73.3499984741211,72.620002746582,73.120002746582,173900,64.1204986572266
2014-01-06,73.4100036621094,73.6800003051758,72.4700012207031,72.6699981689453,297800,63.7258567810059
2014-01-07,72.7799987792969,73.2900009155273,72.3300018310547,73.0299987792969,220900,64.0415496826172
2014-01-08,73.0299987792969,73.3000030517578,72.5199966430664,73.129997253418,286300,64.1292572021484
2014-01-09,73.4400024414062,73.9400024414062,72.9599990844727,73.3399963378906,192300,64.3134155273438
2014-01-10,73.3300018310547,73.8499984741211,73,73.8399963378906,213400,64.7518615722656
2014-01-13,73.3399963378906,73.9400024414062,72.2699966430664,72.620002746582,358000,63.880973815918
2014-01-14,72.8499984741211,73.8099975585938,72.3600006103516,73.7699966430664,291200,64.8925933837891
2014-01-15,73.9899978637695,74.4700012207031,73.8600006103516,74.3499984741211,303200,65.4027862548828
2014-01-16,74.1600036621094,74.5299987792969,73.3399963378906,73.7300033569336,482400,64.8574295043945
2014-01-17,73.5999984741211,73.9199981689453,73.2300033569336,73.4400024414062,380800,64.6023254394531
2014-01-21,73.9300003051758,74.0100021362305,73.0599975585938,73.6399993896484,400500,64.7782440185547
2014-01-22,73.5999984741211,73.8300018310547,73.0899963378906,73.75,246600,64.8750228881836
2014-01-23,73.4700012207031,73.4700012207031,72.3099975585938,72.8899993896484,518000,64.118522644043
2014-01-24,72.4800033569336,72.8199996948242,69.5400009155273,69.5999984741211,774600,61.2244148254395
2014-01-27,69.6999969482422,70.0299987792969,68.629997253418,69.2300033569336,555600,60.8989562988281
2014-01-28,69.4199981689453,69.8899993896484,69.2399978637695,69.5199966430664,506400,61.1540489196777
2014-01-29,69.0199966430664,70.2099990844727,69,69.0800018310547,671000,60.7670021057129
2014-01-30,71.7300033569336,79.2699966430664,68.5800018310547,72.5199966430664,996900,63.7930221557617
2014-01-31,72.6600036621094,73.5400009155273,71.9899978637695,72.0100021362305,662600,63.344409942627
2014-02-03,72.0100021362305,72.4800033569336,69.2399978637695,69.4899978637695,1306300,61.1276779174805
2014-02-04,69.5100021362305,70.1100006103516,69,69.9499969482422,1110100,61.5323028564453
2014-02-05,69.5699996948242,69.8600006103516,68.6900024414062,69.1500015258789,365500,60.8285980224609
2014-02-06,69.4400024414062,70.5500030517578,69.2399978637695,70.120002746582,326200,61.6818466186523
2014-02-07,70.5100021362305,71.1999969482422,70.0899963378906,70.6500015258789,586000,62.148063659668
2014-02-10,70.8000030517578,70.9300003051758,69.9100036621094,70.5199966430664,536400,62.0336990356445
2014-02-11,70.6100006103516,71.7200012207031,70.6100006103516,71.4499969482422,377700,62.8517990112305
2014-02-12,71.4300003051758,72.4499969482422,71.3499984741211,72.3899993896484,397900,63.6786804199219
2014-02-13,71.8899993896484,72.8099975585938,71.4700012207031,72.7300033569336,398200,63.9777641296387
2014-02-14,72.75,73.0400009155273,72.6399993896484,72.9000015258789,330900,64.1273345947266
2014-02-18,72.7600021362305,73.7399978637695,72.2699966430664,73.629997253418,407300,64.7694625854492
2014-02-19,73.5899963378906,74.2399978637695,72.879997253418,72.9499969482422,216200,64.1712646484375
2014-02-20,73.0599975585938,73.7399978637695,72.6800003051758,73.2699966430664,382200,64.4527893066406
2014-02-21,73.4800033569336,74.1500015258789,73.120002746582,73.4800033569336,292500,64.6375045776367
2014-02-24,73.2600021362305,74.2300033569336,73.2600021362305,73.5599975585938,428500,64.707878112793
2014-02-25,73.8099975585938,74.6800003051758,73.4800033569336,73.8099975585938,319000,64.9277954101562
2014-02-26,74.1500015258789,74.9899978637695,73.5100021362305,74.5599975585938,386700,65.5875396728516
2014-02-27,74.4100036621094,74.879997253418,74.2300033569336,74.8399963378906,179700,65.8338317871094
2014-02-28,75,76.0199966430664,74.620002746582,75.0699996948242,317800,66.0361709594727
2014-03-03,74.0199966430664,74.6500015258789,73.5199966430664,74.1399993896484,365600,65.2180709838867
2014-03-04,75.1699981689453,75.5400009155273,75.0400009155273,75.3099975585938,334800,66.2472991943359
2014-03-05,75.3399963378906,75.5500030517578,74.9000015258789,75.3499984741211,315500,66.2824783325195
2014-03-06,75.3499984741211,75.5500030517578,75.1800003051758,75.3099975585938,204900,66.2472991943359
2014-03-07,75.5500030517578,75.5500030517578,74.9700012207031,75.5299987792969,203600,66.440803527832
2014-03-10,75.4199981689453,75.4199981689453,74.3899993896484,74.8099975585938,186500,65.8074722290039
2014-03-11,75,75.1699981689453,74.0299987792969,74.2300033569336,228200,65.297248840332
2014-03-12,73.9800033569336,74.1999969482422,73.4800033569336,73.9100036621094,274700,65.0157623291016
2014-03-13,74.1999969482422,74.379997253418,72.5999984741211,72.8000030517578,344800,64.0393142700195
2014-03-14,72.7799987792969,73.5999984741211,72.7699966430664,73.0400009155273,307700,64.2504348754883
2014-03-17,73.5199966430664,74.5500030517578,73.5199966430664,73.9300003051758,304200,65.0333557128906
2014-03-18,73.9400024414062,74.5699996948242,73.629997253418,73.8099975585938,420100,64.9277954101562
2014-03-19,73.75,74.120002746582,72.7699966430664,73.2300033569336,258000,64.4176025390625
2014-03-20,73.0400009155273,73.5100021362305,72.5800018310547,73.4499969482422,299600,64.6111068725586
2014-03-21,73.5,74.6399993896484,73.3499984741211,73.5299987792969,543300,64.6815032958984
2014-03-24,73.7699966430664,74.2099990844727,72.1100006103516,72.2099990844727,419400,63.5203742980957
2014-03-25,72.5299987792969,73.2300033569336,72.2200012207031,72.5500030517578,484200,63.8194313049316
2014-03-26,73.0899963378906,73.1800003051758,71.1600036621094,71.2399978637695,372800,62.6670532226562
2014-03-27,71.3499984741211,71.8199996948242,70.8099975585938,71.2300033569336,577400,62.658275604248
2014-03-28,71.3399963378906,72.1399993896484,71.2099990844727,71.4700012207031,522600,62.8693962097168
2014-03-31,71.6900024414062,73.0500030517578,71.6900024414062,72.8899993896484,574800,64.118522644043
2014-04-01,73.1999969482422,73.7699966430664,72.9300003051758,73.6399993896484,542800,64.7782440185547
2014-04-02,73.7699966430664,74.3199996948242,73.4300003051758,73.9700012207031,347900,65.0685424804688
2014-04-03,74.120002746582,74.1399993896484,73.1999969482422,73.75,402100,64.8750228881836
2014-04-04,74.4899978637695,74.5599975585938,72.6699981689453,72.9300003051758,374000,64.153694152832
2014-04-07,72.8300018310547,73.0899963378906,70.8199996948242,70.870002746582,726300,62.3415985107422
2014-04-08,70.8199996948242,71.1900024414062,70.5100021362305,71.0699996948242,607500,62.517520904541
2014-04-09,71.3000030517578,72,70.7600021362305,71.7200012207031,883400,63.0892944335938
2014-04-10,71.7699966430664,71.9300003051758,70.5199966430664,70.5299987792969,473400,62.0425186157227
2014-04-11,70.3399963378906,70.6500015258789,69.3600006103516,69.6600036621094,399600,61.2772026062012
2014-04-14,70.4599990844727,70.4899978637695,69.1699981689453,69.4899978637695,468100,61.1276779174805
2014-04-15,69.9700012207031,70.6999969482422,69.5999984741211,70.2399978637695,1236100,61.7873954772949
2014-04-16,70.6600036621094,72.2699966430664,70.4599990844727,72.2200012207031,697100,63.7833938598633
2014-04-17,72.2799987792969,73.379997253418,72.1500015258789,73.1600036621094,714100,64.6136093139648
2014-04-21,73.1900024414062,73.6100006103516,72.4100036621094,73.2099990844727,579900,64.6577758789062
2014-04-22,73.2300033569336,73.5699996948242,72.8899993896484,73.1999969482422,836500,64.6489334106445
2014-04-23,75.4599990844727,75.5500030517578,73.870002746582,74.4199981689453,695100,65.7263717651367
2014-04-24,74.6999969482422,74.9899978637695,73.25,73.8899993896484,563500,65.2583160400391
2014-04-25,73.4400024414062,73.75,72.5299987792969,72.879997253418,629300,64.3663024902344
2014-04-28,73.1999969482422,73.370002746582,71.8899993896484,73.1500015258789,618600,64.6047821044922
2014-04-29,73.1699981689453,74.1699981689453,73.1699981689453,73.9899978637695,495500,65.3466110229492
2014-04-30,73.9700012207031,74.75,73.4599990844727,74.5699996948242,523900,65.85888671875
2014-05-01,74.8199996948242,75,74.0400009155273,74.6100006103516,544300,65.8942260742188
2014-05-02,74.5,75.2099990844727,74.379997253418,74.629997253418,357400,65.9118804931641
2014-05-05,74.129997253418,74.7900009155273,73.5400009155273,74.5199966430664,306700,65.8147201538086
2014-05-06,74.4100036621094,75.0400009155273,73.9499969482422,74.5599975585938,344400,65.8500213623047
2014-05-07,74.5999984741211,75.0199966430664,74.0500030517578,74.9599990844727,402000,66.2033309936523
2014-05-08,74.9599990844727,75.879997253418,74.5599975585938,74.7799987792969,395300,66.0443420410156
2014-05-09,74.8199996948242,75.120002746582,74.2699966430664,75.1100006103516,322300,66.3357925415039
2014-05-12,75.4100036621094,76.6699981689453,75.4100036621094,76.1800003051758,388000,67.2807846069336
2014-05-13,76.3300018310547,76.5100021362305,75.5599975585938,75.6399993896484,260500,66.8038864135742
2014-05-14,75.5100021362305,75.75,74.620002746582,74.8000030517578,252100,66.06201171875
2014-05-15,74.6399993896484,74.6399993896484,73.0800018310547,73.9800033569336,241300,65.3377914428711
2014-05-16,74.1699981689453,74.5800018310547,73.5599975585938,74.5699996948242,213600,65.85888671875
2014-05-19,74.2900009155273,75.3000030517578,74.2900009155273,75.0699996948242,198400,66.3004760742188
2014-05-20,74.8099975585938,74.9199981689453,73.2399978637695,73.4800033569336,301900,64.8961944580078
2014-05-21,73.8000030517578,74.4000015258789,73.7900009155273,74.3300018310547,250000,65.6469192504883
2014-05-22,74.3099975585938,75.1100006103516,74.2099990844727,74.3000030517578,182100,65.6204376220703
2014-05-23,74.5800018310547,75.4499969482422,74.3499984741211,75.4199981689453,305400,66.6095809936523
2014-05-27,75.6500015258789,76.6699981689453,75.6500015258789,76.2799987792969,226000,67.3691177368164
2014-05-28,76.0400009155273,76.6999969482422,75.7399978637695,76.3099975585938,380400,67.395622253418
2014-05-29,76.6999969482422,76.8199996948242,75.7600021362305,76.7900009155273,369200,67.8195495605469
2014-05-30,76.6600036621094,76.7900009155273,76.4000015258789,76.6800003051758,381000,67.7223892211914
2014-06-02,76.8000030517578,77.370002746582,76,77.3399963378906,269500,68.3052673339844
2014-06-03,76.9000015258789,77.25,76.5,77.0699996948242,347300,68.0668258666992
2014-06-04,76.9000015258789,77.5299987792969,76.8099975585938,77.370002746582,319400,68.3318099975586
2014-06-05,77.5699996948242,78.7900009155273,77.1500015258789,78.4800033569336,379400,69.312126159668
2014-06-06,78.6999969482422,79.2200012207031,78.6100006103516,79.1900024414062,204500,69.9391784667969
2014-06-09,79.2399978637695,80.5100021362305,79.2399978637695,80.2900009155273,356600,70.9106597900391
2014-06-10,80.3000030517578,80.3000030517578,79.6100006103516,79.8099975585938,265300,70.4867553710938
2014-06-11,79.4499969482422,79.629997253418,79.0100021362305,79.3499984741211,225700,70.0804977416992
2014-06-12,79.2699966430664,79.6399993896484,78.5100021362305,78.8099975585938,405500,69.6035537719727
2014-06-13,78.8199996948242,79.5500030517578,78.6500015258789,79.1399993896484,166600,69.8950042724609
2014-06-16,79.0699996948242,79.3499984741211,78.5800018310547,79.1100006103516,177400,69.8685073852539
2014-06-17,78.9800033569336,80.2699966430664,78.8099975585938,79.4199981689453,363900,70.1423034667969
2014-06-18,79.5400009155273,79.8199996948242,78.9100036621094,79.6999969482422,188800,70.3895950317383
2014-06-19,79.8199996948242,80.1500015258789,79.4700012207031,79.9800033569336,169100,70.6368942260742
2014-06-20,80.2099990844727,80.6399993896484,79.870002746582,80.0500030517578,396800,70.6986999511719
2014-06-23,80.1900024414062,80.5899963378906,79.5899963378906,79.9400024414062,243700,70.6015777587891
2014-06-24,79.6500015258789,80.8499984741211,79.5800018310547,79.6600036621094,301100,70.3542861938477
2014-06-25,79.3399963378906,80.0899963378906,78.9000015258789,80.0299987792969,214500,70.6810607910156
2014-06-26,80.0299987792969,80.4899978637695,79.1100006103516,79.8499984741211,177800,70.5220794677734
2014-06-27,79.5500030517578,80.5899963378906,79.3600006103516,80.4700012207031,343600,71.0696334838867
2014-06-30,79.9300003051758,80.7900009155273,79.4300003051758,80.7399978637695,397200,71.3080902099609
2014-07-01,81.0999984741211,81.8199996948242,80.9000015258789,81.2300033569336,434900,71.740852355957
2014-07-02,81.3399963378906,81.620002746582,80.5100021362305,80.7300033569336,343200,71.2992706298828
2014-07-03,81.1100006103516,81.6600036621094,80.9700012207031,81.5800018310547,245300,72.0499954223633
2014-07-07,81.1900024414062,81.5599975585938,80.2300033569336,80.4899978637695,313200,71.0873260498047
2014-07-08,80.6500015258789,80.7900009155273,79.6399993896484,79.9100036621094,307200,70.575065612793
2014-07-09,80.3899993896484,80.5599975585938,79.7900009155273,79.8499984741211,178300,70.5220794677734
2014-07-10,78.8300018310547,79.370002746582,78.6100006103516,79.120002746582,174800,69.8773422241211
2014-07-11,79.0899963378906,79.5100021362305,78.6600036621094,79.0400009155273,202200,69.8067016601562
2014-07-14,79.4400024414062,79.7300033569336,78.879997253418,79.1900024414062,278000,70.1878204345703
2014-07-15,79.1699981689453,79.629997253418,78.3000030517578,78.7600021362305,184900,69.8067016601562
2014-07-16,79.0400009155273,79.4800033569336,78.0199966430664,78.7300033569336,553600,69.7801132202148
2014-07-17,78.2300033569336,78.7600021362305,77.4700012207031,78.129997253418,360100,69.2483062744141
2014-07-18,78.2200012207031,79.0400009155273,78.1500015258789,78.8499984741211,231300,69.886474609375
2014-07-21,78.4000015258789,78.9300003051758,78.2099990844727,78.7200012207031,321500,69.7712554931641
2014-07-22,79.1800003051758,79.870002746582,79.0599975585938,79.3600006103516,346300,70.3385009765625
2014-07-23,80.5800018310547,80.75,79.2300033569336,80.1100006103516,399200,71.0032348632812
2014-07-24,78.6999969482422,79.4899978637695,78.6600036621094,79.2200012207031,516000,70.2144317626953
2014-07-25,78.620002746582,79.120002746582,78.4000015258789,79.0400009155273,426800,70.0548782348633
2014-07-28,78.9000015258789,78.9400024414062,78.4499969482422,78.6600036621094,524300,69.7180557250977
2014-07-29,78.7300033569336,79.1699981689453,77.7399978637695,77.7900009155273,667700,68.9469680786133
2014-07-30,78.0199966430664,78.120002746582,77.0299987792969,77.629997253418,567700,68.8051223754883
2014-07-31,77.1100006103516,77.3300018310547,75.7799987792969,75.8199996948242,582500,67.2009124755859
2014-08-01,75.5199966430664,75.6900024414062,74.5899963378906,75.4300003051758,671100,66.8552780151367
2014-08-04,75.5199966430664,76.129997253418,75.2099990844727,76.0899963378906,372000,67.4402084350586
2014-08-05,75.6100006103516,76.5800018310547,75.0999984741211,75.5800018310547,563000,66.9882354736328
2014-08-06,75.0899963378906,75.4400024414062,74.9000015258789,74.9700012207031,287400,66.4475326538086
2014-08-07,75.1699981689453,75.6399993896484,74.7300033569336,74.8399963378906,224600,66.3323135375977
2014-08-08,75.0899963378906,76.0500030517578,74.6900024414062,76,286400,67.360466003418
2014-08-11,76.4800033569336,76.7300033569336,75.9100036621094,76.0599975585938,342800,67.4136428833008
2014-08-12,75.8099975585938,76.1999969482422,75.2900009155273,75.6399993896484,345400,67.0413665771484
2014-08-13,75.9599990844727,76.9000015258789,75.9599990844727,76.4599990844727,242700,67.7681655883789
2014-08-14,76.6800003051758,76.870002746582,76.3000030517578,76.6500015258789,350800,67.9365615844727
2014-08-15,76.9800033569336,77,75.629997253418,76.3099975585938,192700,67.6352157592773
2014-08-18,76.6600036621094,77.4899978637695,76.6600036621094,77.3099975585938,349200,68.5215377807617
2014-08-19,77.6399993896484,77.8000030517578,77.3499984741211,77.4599990844727,228200,68.6544876098633
2014-08-20,77.3300018310547,77.7799987792969,77.1999969482422,77.6999969482422,236600,68.8671951293945
2014-08-21,77.9199981689453,77.9199981689453,77.1999969482422,77.5100021362305,240200,68.6988220214844
2014-08-22,77.4300003051758,77.4300003051758,76.8399963378906,77.1500015258789,177600,68.3797225952148
2014-08-25,77.5100021362305,77.9899978637695,77.1699981689453,77.9100036621094,233400,69.0533294677734
2014-08-26,77.9599990844727,78.1600036621094,77.6500015258789,77.6900024414062,139500,68.8583374023438
2014-08-27,77.8899993896484,77.8899993896484,77.1399993896484,77.3000030517578,183200,68.5126647949219
2014-08-28,76.8600006103516,77.3499984741211,76.6600036621094,77.0999984741211,226800,68.3353881835938
2014-08-29,77.1500015258789,77.2399978637695,76.4400024414062,76.9400024414062,225300,68.1935882568359
2014-09-02,77.1699981689453,78.3899993896484,77.0800018310547,77.5999984741211,386300,68.7785415649414
2014-09-03,77.7900009155273,77.9300003051758,77.0599975585938,77.2300033569336,256400,68.4506149291992
2014-09-04,77.3199996948242,77.879997253418,76.75,76.9300003051758,295700,68.1847457885742
2014-09-05,76.9400024414062,77.3499984741211,76.379997253418,77.3099975585938,160000,68.5215377807617
2014-09-08,77.2699966430664,77.5999984741211,77.0100021362305,77.4100036621094,168000,68.6101684570312
2014-09-09,77.4199981689453,77.5299987792969,76.9000015258789,76.9199981689453,235400,68.1758575439453
2014-09-10,77.0400009155273,77.370002746582,76.4899978637695,77.1800003051758,278900,68.4062957763672
2014-09-11,76.9300003051758,77.5,76.8899993896484,77.379997253418,145100,68.5835800170898
2014-09-12,77.0500030517578,77.3499984741211,76.25,76.4199981689453,309000,67.7326965332031
2014-09-15,76.5899963378906,76.5899963378906,75.8199996948242,76.1100006103516,201700,67.4579544067383
2014-09-16,76.0599975585938,76.25,75.4599990844727,75.8899993896484,610100,67.2629699707031
2014-09-17,76.1600036621094,76.25,75.0800018310547,75.2600021362305,465300,66.7045822143555
2014-09-18,75.6600036621094,76.3899993896484,75.4899978637695,76.2099990844727,238700,67.5465774536133
2014-09-19,76.4000015258789,76.7799987792969,75.4199981689453,75.5199966430664,488400,66.9350128173828
2014-09-22,75.3499984741211,75.5400009155273,74.3199996948242,74.370002746582,291700,65.9157562255859
2014-09-23,73.9599990844727,74.620002746582,73.6800003051758,74.0699996948242,352800,65.6498565673828
2014-09-24,74.0599975585938,74.7799987792969,73.7699966430664,74.4000015258789,370200,65.9423294067383
2014-09-25,74.3099975585938,74.3099975585938,72.9700012207031,72.9700012207031,313200,64.6748886108398
2014-09-26,72.9800033569336,73.6100006103516,72.629997253418,73.4199981689453,428000,65.07373046875
2014-09-29,72.4499969482422,73.5100021362305,72.2699966430664,73.4499969482422,358100,65.1003189086914
2014-09-30,73.5100021362305,73.6100006103516,72.2799987792969,72.370002746582,468500,64.1431198120117
2014-10-01,72.1699981689453,72.2900009155273,70.7399978637695,71.0199966430664,637900,62.9465675354004
2014-10-02,70.9199981689453,71.4800033569336,70.3499984741211,71.1800003051758,321900,63.0883712768555
2014-10-03,71.629997253418,72.0500030517578,71.370002746582,71.870002746582,394600,63.6999206542969
2014-10-06,72.1699981689453,72.5299987792969,71.7799987792969,71.9100036621094,395600,63.7353782653809
2014-10-07,71.5,71.5899963378906,70.0999984741211,70.0999984741211,429300,62.1311721801758
2014-10-08,70.0699996948242,71.0199966430664,69.3499984741211,70.9899978637695,412600,62.9199485778809
2014-10-09,70.7300033569336,70.9599990844727,68.6600036621094,68.7099990844727,428900,60.8991622924805
2014-10-10,68.5500030517578,69.2200012207031,67.6600036621094,67.7799987792969,716900,60.0749015808105
2014-10-13,67.9199981689453,68.379997253418,66.379997253418,66.4300003051758,567700,58.8783531188965
2014-10-14,66.6500015258789,68.8099975585938,66.3499984741211,68.0500030517578,798600,60.5695114135742
2014-10-15,67.1699981689453,68.0800018310547,65.9100036621094,67.4899978637695,760800,60.0710372924805
2014-10-16,66.2399978637695,69.129997253418,66.0199966430664,68.9199981689453,618100,61.3438301086426
2014-10-17,69.6999969482422,70.2300033569336,69.3000030517578,69.8099975585938,408600,62.136043548584
2014-10-20,69.370002746582,70.5299987792969,69.370002746582,70.3600006103516,522700,62.6255683898926
2014-10-21,71,73.4800033569336,71,73.1399993896484,750200,65.0999526977539
2014-10-22,73,73.5699996948242,71.6699981689453,71.6999969482422,379200,63.8182601928711
2014-10-23,72.7399978637695,73.6999969482422,72.4599990844727,73.2699966430664,391800,65.215690612793
2014-10-24,73.1399993896484,73.1399993896484,72.2799987792969,72.9100036621094,421700,64.8952178955078
2014-10-27,72.629997253418,72.9700012207031,71.9100036621094,72.879997253418,446400,64.8685455322266
2014-10-28,73.370002746582,74.3899993896484,72.9400024414062,74.3899993896484,379000,66.2125473022461
2014-10-29,74.620002746582,74.8899993896484,73.4000015258789,74.129997253418,319200,65.9811248779297
2014-10-30,73.7799987792969,74.3300018310547,73.1800003051758,73.870002746582,334600,65.7497253417969
2014-10-31,74.9800033569336,75.0800018310547,74.3600006103516,74.9100036621094,363500,66.6754150390625
2014-11-03,75.2399978637695,75.370002746582,74.3099975585938,74.8499984741211,381400,66.6219863891602
2014-11-04,74.5699996948242,74.5999984741211,73.75,73.9800033569336,366800,65.8476181030273
2014-11-05,74.4800033569336,74.8899993896484,74.0599975585938,74.3300018310547,340500,66.1591567993164
2014-11-06,74.3300018310547,75.0199966430664,74.3300018310547,74.75,389400,66.5330123901367
2014-11-07,75.0299987792969,75.7600021362305,74.6600036621094,74.9899978637695,531100,66.7465972900391
2014-11-10,75,75.5999984741211,74.6399993896484,75.5299987792969,410500,67.2272415161133
2014-11-11,75.5899963378906,75.9800033569336,75.120002746582,75.8899993896484,322200,67.5476531982422
2014-11-12,75.3499984741211,76.5100021362305,75.1399993896484,76.4700012207031,372900,68.0638961791992
2014-11-13,76.4599990844727,76.4899978637695,75.5199966430664,75.8099975585938,544800,67.4764556884766
2014-11-14,75.6900024414062,76.5199966430664,75.6900024414062,76.2300033569336,440700,67.8502731323242
2014-11-17,76.129997253418,76.6699981689453,75.7200012207031,76.5999984741211,450100,68.1796264648438
2014-11-18,76.6900024414062,77.5299987792969,76.6100006103516,77.0800018310547,487800,68.6068572998047
2014-11-19,76.8499984741211,77.0899963378906,75.8000030517578,76.4199981689453,493700,68.0194091796875
2014-11-20,75.7300033569336,76.7099990844727,75.7300033569336,76.5800018310547,267700,68.1618041992188
2014-11-21,77.5899963378906,77.870002746582,76.9599990844727,77.2099990844727,291000,68.7225570678711
2014-11-24,77.4899978637695,77.7200012207031,77.2300033569336,77.6900024414062,191900,69.1497955322266
2014-11-25,78.0100021362305,78.25,77.4400024414062,77.879997253418,308900,69.3189010620117
2014-11-26,77.8000030517578,77.9100036621094,77.3399963378906,77.5599975585938,169200,69.0340805053711
2014-11-28,77.9899978637695,77.9899978637695,76.3899993896484,76.8099975585938,348900,68.3665466308594
2014-12-01,76.4499969482422,76.4499969482422,75.4300003051758,75.7200012207031,320900,67.3963470458984
2014-12-02,75.7900009155273,76.3600006103516,75.6100006103516,76.0699996948242,287000,67.707893371582
2014-12-03,76,77.3300018310547,75.8899993896484,77.1500015258789,295100,68.6691741943359
2014-12-04,76.9300003051758,77.129997253418,76.4199981689453,76.8000030517578,266100,68.3576583862305
2014-12-05,76.8600006103516,77.1699981689453,76.6399993896484,76.9499969482422,312800,68.4911422729492
2014-12-08,76.6100006103516,77.1600036621094,76.2200012207031,76.6500015258789,622600,68.2241058349609
2014-12-09,75.8399963378906,77.0299987792969,75.5599975585938,76.9800033569336,552900,68.5178604125977
2014-12-10,76.2900009155273,76.4300003051758,74.620002746582,75.1999969482422,592300,66.9335098266602
2014-12-11,75.5,76.3199996948242,75.3099975585938,75.5599975585938,403500,67.2539443969727
2014-12-12,74.8499984741211,75.1100006103516,74.3199996948242,74.5599975585938,532000,66.3638610839844
2014-12-15,74.9899978637695,75.0199966430664,73.0699996948242,73.25,597900,65.197868347168
2014-12-16,72.9000015258789,74.4000015258789,72.8600006103516,73.620002746582,763700,65.5272216796875
2014-12-17,73.8499984741211,74.6100006103516,72.5500030517578,74.4499969482422,770500,66.2659378051758
