"Fecha","WAT.Open","WAT.High","WAT.Low","WAT.Close","WAT.Volume","WAT.Adjusted"
2014-04-16,110.26000213623,110.699996948242,109.169998168945,109.819999694824,382200,109.819999694824
2014-04-17,109.459999084473,111.669998168945,109.26000213623,111.150001525879,493800,111.150001525879
2014-04-21,111.23999786377,111.319999694824,110.330001831055,111.089996337891,317200,111.089996337891
2014-04-22,111.069999694824,112.559997558594,110.610000610352,111.599998474121,287500,111.599998474121
2014-04-23,112.099998474121,112.099998474121,109.910003662109,110.400001525879,337500,110.400001525879
2014-04-24,111.190002441406,111.309997558594,109.830001831055,110.290000915527,391200,110.290000915527
2014-04-25,110.300003051758,110.589996337891,108.48999786377,108.699996948242,361100,108.699996948242
2014-04-28,109.709999084473,110.519996643066,106.069999694824,108.23999786377,1039400,108.23999786377
2014-04-29,103.910003662109,104.680000305176,98.8899993896484,99.0299987792969,2376400,99.0299987792969
2014-04-30,98.6600036621094,98.8499984741211,97.9000015258789,98.5400009155273,1233400,98.5400009155273
2014-05-01,98.1800003051758,100.900001525879,97.8600006103516,100.529998779297,912400,100.529998779297
2014-05-02,100.629997253418,101.209999084473,99.7900009155273,99.9000015258789,657200,99.9000015258789
2014-05-05,99.4300003051758,101.389999389648,98.8499984741211,101.26000213623,851400,101.26000213623
2014-05-06,101.160003662109,102.470001220703,100.860000610352,101.75,917200,101.75
2014-05-07,101.680000305176,102.540000915527,101.309997558594,101.769996643066,865500,101.769996643066
2014-05-08,101.51000213623,103.410003662109,101.300003051758,101.930000305176,668400,101.930000305176
2014-05-09,101.889999389648,104.069999694824,101.449996948242,103.459999084473,651400,103.459999084473
2014-05-12,103.879997253418,105.669998168945,103.819999694824,105.120002746582,537000,105.120002746582
2014-05-13,105.120002746582,105.550003051758,103.910003662109,104.849998474121,585600,104.849998474121
2014-05-14,104.779998779297,104.980003356934,101.839996337891,102.139999389648,2010400,102.139999389648
2014-05-15,101.720001220703,101.959999084473,99.879997253418,101.589996337891,1531700,101.589996337891
2014-05-16,101.269996643066,103.419998168945,100.680000305176,103.01000213623,959200,103.01000213623
2014-05-19,102.980003356934,103.110000610352,102.01000213623,102.059997558594,380400,102.059997558594
2014-05-20,102.160003662109,102.160003662109,99.870002746582,100.980003356934,638000,100.980003356934
2014-05-21,101.580001831055,102.01000213623,100.849998474121,101,466100,101
2014-05-22,101.01000213623,101.75,100.309997558594,100.360000610352,608600,100.360000610352
2014-05-23,100.529998779297,100.970001220703,100.099998474121,100.540000915527,451500,100.540000915527
2014-05-27,101.040000915527,101.040000915527,100.089996337891,100.199996948242,577500,100.199996948242
2014-05-28,100.300003051758,101.080001831055,100.019996643066,100.150001525879,634900,100.150001525879
2014-05-29,100.589996337891,100.879997253418,100.120002746582,100.459999084473,722400,100.459999084473
2014-05-30,100.059997558594,100.73999786377,99.9100036621094,100.160003662109,696400,100.160003662109
2014-06-02,100.230003356934,101.23999786377,100.230003356934,100.730003356934,519600,100.730003356934
2014-06-03,100.51000213623,102.610000610352,100.110000610352,102.370002746582,706000,102.370002746582
2014-06-04,102.480003356934,103.589996337891,101.669998168945,102.569999694824,730200,102.569999694824
2014-06-05,102.709999084473,104.769996643066,102.23999786377,104.569999694824,564800,104.569999694824
2014-06-06,104.830001831055,105.589996337891,104.400001525879,105.540000915527,409200,105.540000915527
2014-06-09,105.23999786377,105.860000610352,104.76000213623,105.5,425900,105.5
2014-06-10,105.129997253418,105.620002746582,104.940002441406,105.139999389648,340100,105.139999389648
2014-06-11,104.5,105.339996337891,104.26000213623,105.080001831055,427200,105.080001831055
2014-06-12,104.970001220703,104.970001220703,104.220001220703,104.430000305176,536500,104.430000305176
2014-06-13,104.709999084473,105.730003356934,104.48999786377,104.889999389648,517000,104.889999389648
2014-06-16,104.819999694824,105.830001831055,104.580001831055,104.660003662109,560900,104.660003662109
2014-06-17,104.410003662109,105.580001831055,104.279998779297,105.300003051758,436400,105.300003051758
2014-06-18,105.309997558594,107.25,105.309997558594,107.199996948242,594500,107.199996948242
2014-06-19,107.110000610352,107.400001525879,105.349998474121,105.660003662109,756500,105.660003662109
2014-06-20,105.839996337891,106.099998474121,105.48999786377,106.069999694824,641300,106.069999694824
2014-06-23,106.069999694824,106.629997253418,105.690002441406,105.769996643066,343400,105.769996643066
2014-06-24,105.809997558594,106.23999786377,104.940002441406,104.98999786377,403000,104.98999786377
2014-06-25,105.01000213623,105.660003662109,104.599998474121,105.550003051758,287600,105.550003051758
2014-06-26,105.540000915527,105.819999694824,104.540000915527,104.919998168945,293700,104.919998168945
2014-06-27,105.029998779297,106.550003051758,105.029998779297,105.360000610352,307900,105.360000610352
2014-06-30,105.099998474121,105.480003356934,104.080001831055,104.440002441406,378400,104.440002441406
2014-07-01,104.930000305176,105.360000610352,104.690002441406,104.940002441406,439800,104.940002441406
2014-07-02,104.940002441406,105.540000915527,104.620002746582,104.699996948242,179500,104.699996948242
2014-07-03,104.709999084473,105.870002746582,104.550003051758,105.819999694824,137700,105.819999694824
2014-07-07,105.379997253418,105.809997558594,104.669998168945,104.860000610352,156200,104.860000610352
2014-07-08,104.379997253418,104.669998168945,103.319999694824,103.610000610352,240700,103.610000610352
2014-07-09,104.129997253418,104.129997253418,103.199996948242,103.529998779297,223800,103.529998779297
2014-07-10,102.01000213623,102.639999389648,101.410003662109,102.190002441406,364900,102.190002441406
2014-07-11,102.190002441406,102.849998474121,102.059997558594,102.800003051758,222800,102.800003051758
2014-07-14,103.48999786377,104.099998474121,102.459999084473,103.290000915527,327600,103.290000915527
2014-07-15,103.059997558594,103.519996643066,101.690002441406,101.900001525879,512100,101.900001525879
2014-07-16,102.089996337891,102.940002441406,101.110000610352,101.5,433200,101.5
2014-07-17,100.860000610352,101.800003051758,99.1900024414062,99.25,712600,99.25
2014-07-18,99.5800018310547,101.519996643066,99.1600036621094,101.519996643066,951500,101.519996643066
2014-07-21,101.25,101.690002441406,100.559997558594,101.300003051758,733800,101.300003051758
2014-07-22,104.930000305176,108.889999389648,103.569999694824,107.160003662109,1711500,107.160003662109
2014-07-23,107.559997558594,108.160003662109,103.949996948242,104.790000915527,1040800,104.790000915527
2014-07-24,104.980003356934,106.01000213623,104.25,105.730003356934,465700,105.730003356934
2014-07-25,105.279998779297,106.069999694824,105.099998474121,105.959999084473,281500,105.959999084473
2014-07-28,105.930000305176,105.949996948242,104.629997253418,105.370002746582,289600,105.370002746582
2014-07-29,105.360000610352,106.029998779297,104.919998168945,105.160003662109,299400,105.160003662109
2014-07-30,105.330001831055,106.5,105.059997558594,105.76000213623,403700,105.76000213623
2014-07-31,104.959999084473,105.180000305176,103.110000610352,103.440002441406,576600,103.440002441406
2014-08-01,103.209999084473,104.300003051758,102.519996643066,103.190002441406,425400,103.190002441406
2014-08-04,103.160003662109,104.190002441406,102.080001831055,103.959999084473,306900,103.959999084473
2014-08-05,103.230003356934,104.809997558594,103.120002746582,103.839996337891,371500,103.839996337891
2014-08-06,103.410003662109,104.029998779297,102.720001220703,103.400001525879,483500,103.400001525879
2014-08-07,103.629997253418,104.129997253418,102.559997558594,102.730003356934,482800,102.730003356934
2014-08-08,103.029998779297,103.910003662109,102.430000305176,103.589996337891,478700,103.589996337891
2014-08-11,104.190002441406,104.220001220703,103.209999084473,103.569999694824,410600,103.569999694824
2014-08-12,103.269996643066,103.459999084473,102.330001831055,102.449996948242,275300,102.449996948242
2014-08-13,102.819999694824,103.389999389648,102.410003662109,103.120002746582,490300,103.120002746582
2014-08-14,103.319999694824,104.660003662109,103.120002746582,104.519996643066,338400,104.519996643066
2014-08-15,105.019996643066,105.129997253418,102.76000213623,103.440002441406,429400,103.440002441406
2014-08-18,104.180000305176,104.550003051758,103.389999389648,104.339996337891,317000,104.339996337891
2014-08-19,104.839996337891,104.839996337891,104.110000610352,104.349998474121,240800,104.349998474121
2014-08-20,103.970001220703,104.330001831055,103.019996643066,103.319999694824,354200,103.319999694824
2014-08-21,103.699996948242,103.699996948242,102.819999694824,103.300003051758,473400,103.300003051758
2014-08-22,103.190002441406,103.569999694824,102.690002441406,102.919998168945,268200,102.919998168945
2014-08-25,103.610000610352,103.930000305176,102.949996948242,103.099998474121,167300,103.099998474121
2014-08-26,103.430000305176,104.190002441406,103.059997558594,103.610000610352,432600,103.610000610352
2014-08-27,103.959999084473,104.199996948242,102.98999786377,103.300003051758,220700,103.300003051758
2014-08-28,103.01000213623,103.459999084473,102.529998779297,103.360000610352,228300,103.360000610352
2014-08-29,103.25,103.519996643066,102.889999389648,103.430000305176,369500,103.430000305176
2014-09-02,103.480003356934,104.430000305176,103.400001525879,103.879997253418,429800,103.879997253418
2014-09-03,104.440002441406,104.569999694824,103.599998474121,103.720001220703,389200,103.720001220703
2014-09-04,103.730003356934,104.599998474121,103.230003356934,103.519996643066,324600,103.519996643066
2014-09-05,103.690002441406,104.370002746582,102.48999786377,104.080001831055,389400,104.080001831055
2014-09-08,102.650001525879,104.080001831055,102.650001525879,103.099998474121,413500,103.099998474121
2014-09-09,103.019996643066,103.410003662109,102.080001831055,102.569999694824,543800,102.569999694824
2014-09-10,102.5,103.540000915527,102.23999786377,103.169998168945,511700,103.169998168945
2014-09-11,102.879997253418,103.870002746582,102.839996337891,103.699996948242,378400,103.699996948242
2014-09-12,103.569999694824,103.569999694824,101.629997253418,101.779998779297,425100,101.779998779297
2014-09-15,101.819999694824,101.819999694824,100.720001220703,101.230003356934,247100,101.230003356934
2014-09-16,100.959999084473,101.419998168945,100.209999084473,101.319999694824,501000,101.319999694824
2014-09-17,101.300003051758,102.01000213623,101.180000305176,101.569999694824,494000,101.569999694824
2014-09-18,101.809997558594,102.569999694824,101.809997558594,102.129997253418,358900,102.129997253418
2014-09-19,102.839996337891,102.839996337891,101.319999694824,101.580001831055,743000,101.580001831055
2014-09-22,102,102.029998779297,101.230003356934,101.529998779297,823100,101.529998779297
2014-09-23,101.459999084473,101.620002746582,100.639999389648,100.639999389648,480900,100.639999389648
2014-09-24,100.720001220703,101.73999786377,100.440002441406,101.449996948242,430600,101.449996948242
2014-09-25,101.26000213623,101.470001220703,100.01000213623,100.110000610352,562400,100.110000610352
2014-09-26,100.290000915527,100.309997558594,99.6100006103516,100.139999389648,328900,100.139999389648
2014-09-29,99.5,100.26000213623,99.2399978637695,100.050003051758,381900,100.050003051758
2014-09-30,100.01000213623,100.150001525879,99.0800018310547,99.120002746582,553700,99.120002746582
2014-10-01,99.3000030517578,99.3000030517578,98.4000015258789,98.4199981689453,670700,98.4199981689453
2014-10-02,97.9199981689453,98.0500030517578,96.879997253418,97.1800003051758,1025700,97.1800003051758
2014-10-03,97.6600036621094,98.0899963378906,97.5199966430664,97.7399978637695,758800,97.7399978637695
2014-10-06,98.370002746582,98.5999984741211,97.5100021362305,97.8199996948242,459600,97.8199996948242
2014-10-07,97.5,97.5800018310547,96.4700012207031,96.7399978637695,640900,96.7399978637695
2014-10-08,96.9499969482422,99.0800018310547,96.9300003051758,99.0500030517578,646800,99.0500030517578
2014-10-09,99,99.0999984741211,97.8199996948242,97.9000015258789,568800,97.9000015258789
2014-10-10,97.9599990844727,98.75,97.3199996948242,97.3399963378906,766100,97.3399963378906
2014-10-13,97.1600036621094,97.3499984741211,95.6500015258789,95.7600021362305,487900,95.7600021362305
2014-10-14,96.0500030517578,96.8899993896484,95.879997253418,96.1399993896484,631800,96.1399993896484
2014-10-15,94.879997253418,95.5,93.5599975585938,95.0800018310547,654100,95.0800018310547
2014-10-16,94.2699966430664,96.1699981689453,93.7600021362305,95.120002746582,744800,95.120002746582
2014-10-17,95.7799987792969,97.0899963378906,95.4499969482422,96.9800033569336,789300,96.9800033569336
2014-10-20,96.629997253418,97.9199981689453,96.3300018310547,97.5400009155273,888700,97.5400009155273
2014-10-21,100.290000915527,107.48999786377,100.290000915527,107.169998168945,2242900,107.169998168945
2014-10-22,107.660003662109,108.040000915527,104.389999389648,104.459999084473,1026500,104.459999084473
2014-10-23,105.529998779297,108.019996643066,105.389999389648,107.339996337891,627800,107.339996337891
2014-10-24,107.269996643066,108.709999084473,107.230003356934,108.209999084473,654600,108.209999084473
2014-10-27,108.209999084473,108.73999786377,107.279998779297,108.160003662109,509200,108.160003662109
2014-10-28,108.650001525879,110,108.430000305176,110,501900,110
2014-10-29,110,110.379997253418,108.790000915527,109.870002746582,791200,109.870002746582
2014-10-30,109.839996337891,110.860000610352,109.169998168945,110.599998474121,420700,110.599998474121
2014-10-31,112.169998168945,112.400001525879,110.440002441406,110.800003051758,676800,110.800003051758
2014-11-03,111,111.949996948242,111,111.680000305176,392000,111.680000305176
2014-11-04,111.540000915527,111.970001220703,111,111.910003662109,370800,111.910003662109
2014-11-05,112.779998779297,112.790000915527,111.300003051758,111.790000915527,392400,111.790000915527
2014-11-06,112.019996643066,113.209999084473,111.940002441406,112.879997253418,514500,112.879997253418
2014-11-07,112.930000305176,113.01000213623,110.699996948242,111.050003051758,745200,111.050003051758
2014-11-10,111.319999694824,112.51000213623,111.050003051758,112.51000213623,304100,112.51000213623
2014-11-11,112.330001831055,112.720001220703,111.910003662109,112.330001831055,179200,112.330001831055
2014-11-12,111.680000305176,113.730003356934,111.529998779297,113.5,484700,113.5
2014-11-13,113.5,114.319999694824,113.26000213623,113.720001220703,324700,113.720001220703
2014-11-14,113.930000305176,113.930000305176,112.110000610352,112.480003356934,339800,112.480003356934
2014-11-17,112.339996337891,112.629997253418,111.879997253418,112.449996948242,260000,112.449996948242
2014-11-18,112.370002746582,114.309997558594,112.120002746582,114.089996337891,496200,114.089996337891
2014-11-19,113.790000915527,114.580001831055,113.349998474121,114.349998474121,605200,114.349998474121
2014-11-20,114.150001525879,116.680000305176,114.129997253418,115.930000305176,970300,115.930000305176
2014-11-21,117.709999084473,117.709999084473,115.699996948242,115.839996337891,609000,115.839996337891
2014-11-24,116.01000213623,116.639999389648,115.699996948242,116.470001220703,630900,116.470001220703
2014-11-25,116.580001831055,116.620002746582,115.580001831055,115.809997558594,397800,115.809997558594
2014-11-26,116.099998474121,116.349998474121,115.209999084473,115.870002746582,194000,115.870002746582
2014-11-28,116.080001831055,117.110000610352,115.73999786377,115.900001525879,179900,115.900001525879
2014-12-01,115.449996948242,116.26000213623,115.120002746582,115.900001525879,485200,115.900001525879
2014-12-02,116.080001831055,117.220001220703,115.639999389648,116.800003051758,341700,116.800003051758
2014-12-03,116.279998779297,117.300003051758,115.620002746582,116.980003356934,284900,116.980003356934
2014-12-04,116.830001831055,117.569999694824,116.410003662109,116.48999786377,464900,116.48999786377
2014-12-05,116.019996643066,116.660003662109,114.309997558594,115.449996948242,620400,115.449996948242
2014-12-08,115.599998474121,116.26000213623,115,115.349998474121,336400,115.349998474121
2014-12-09,114.430000305176,116.080001831055,114.300003051758,115.550003051758,346700,115.550003051758
2014-12-10,115.129997253418,115.180000305176,112.279998779297,112.440002441406,703200,112.440002441406
2014-12-11,112.800003051758,114.110000610352,112.540000915527,113.360000610352,407000,113.360000610352
2014-12-12,112.110000610352,113.379997253418,111.519996643066,111.559997558594,419000,111.559997558594
2014-12-15,112.059997558594,112.610000610352,110.849998474121,111.75,505500,111.75
2014-12-16,111.73999786377,113.669998168945,111.110000610352,111.23999786377,504900,111.23999786377
2014-12-17,111.480003356934,113.919998168945,111,113.349998474121,521400,113.349998474121
2014-12-18,114.470001220703,114.48999786377,113.120002746582,114.26000213623,604400,114.26000213623
2014-12-19,114.360000610352,115.410003662109,113.599998474121,115.089996337891,783700,115.089996337891
2014-12-22,115.150001525879,116.199996948242,114.290000915527,115.48999786377,295200,115.48999786377
2014-12-23,115.769996643066,115.769996643066,113.730003356934,114.330001831055,339100,114.330001831055
2014-12-24,114.580001831055,115.139999389648,114.330001831055,114.540000915527,104000,114.540000915527
2014-12-26,114.690002441406,115.169998168945,113.76000213623,114.349998474121,217600,114.349998474121
2014-12-29,114.190002441406,114.790000915527,113.720001220703,114.430000305176,239400,114.430000305176
2014-12-30,114.430000305176,115.269996643066,113.75,113.769996643066,243000,113.769996643066
2014-12-31,114.23999786377,114.910003662109,112.599998474121,112.720001220703,193500,112.720001220703
2015-01-02,113.569999694824,114.919998168945,113.230003356934,113.879997253418,493000,113.879997253418
2015-01-05,113.620002746582,114.300003051758,112.910003662109,113.019996643066,340300,113.019996643066
2015-01-06,112.949996948242,113.809997558594,111.769996643066,112.529998779297,396900,112.529998779297
2015-01-07,113.470001220703,115.980003356934,113.110000610352,115.930000305176,439000,115.930000305176
2015-01-08,117.110000610352,118.400001525879,116.48999786377,118.089996337891,486700,118.089996337891
2015-01-09,118.139999389648,118.639999389648,116.290000915527,116.519996643066,439200,116.519996643066
2015-01-12,116.819999694824,117.519996643066,115.419998168945,116.459999084473,404300,116.459999084473
2015-01-13,117.519996643066,118.029998779297,115.400001525879,116.019996643066,414300,116.019996643066
2015-01-14,114.680000305176,115.180000305176,113.73999786377,114.400001525879,316300,114.400001525879
2015-01-15,114.819999694824,114.970001220703,112.769996643066,112.790000915527,268700,112.790000915527
2015-01-16,112.339996337891,113.949996948242,112.300003051758,113.459999084473,495700,113.459999084473
2015-01-20,114.059997558594,114.480003356934,112.449996948242,113.959999084473,384100,113.959999084473
2015-01-21,113.540000915527,114.519996643066,113.099998474121,114.269996643066,264000,114.269996643066
2015-01-22,114.580001831055,116.029998779297,113.430000305176,115.910003662109,426200,115.910003662109
2015-01-23,115.910003662109,116.480003356934,114.440002441406,114.449996948242,559900,114.449996948242
2015-01-26,114.110000610352,116.220001220703,113.449996948242,116.110000610352,721600,116.110000610352
2015-01-27,116.51000213623,122.800003051758,116.51000213623,119.349998474121,1231400,119.349998474121
