"Fecha","HII.Open","HII.High","HII.Low","HII.Close","HII.Volume","HII.Adjusted"
2014-05-12,100.199996948242,101.720001220703,100.01000213623,101.23999786377,562800,86.1042556762695
2014-05-13,101.449996948242,101.839996337891,101.160003662109,101.699996948242,258700,86.4955291748047
2014-05-14,101.680000305176,101.980003356934,99.4700012207031,99.6999969482422,274700,84.7945022583008
2014-05-15,98.3600006103516,98.6900024414062,95.3499984741211,96.4499969482422,549100,82.0303726196289
2014-05-16,96.7900009155273,96.9700012207031,95.2200012207031,96.1500015258789,401100,81.7752532958984
2014-05-19,95.7900009155273,97.2699966430664,95.3899993896484,96,491000,81.6476593017578
2014-05-20,95.7799987792969,96.3099975585938,94.870002746582,95.2200012207031,615500,80.984260559082
2014-05-21,95.6999969482422,96.5400009155273,95.2900009155273,96.4100036621094,441200,81.9963760375977
2014-05-22,96.2600021362305,97.5999984741211,95.879997253418,97.1999969482422,337400,82.6682815551758
2014-05-23,97.5,99.0100021362305,97.2900009155273,98.620002746582,380300,83.8759765625
2014-05-27,98.6699981689453,99.5500030517578,98.2399978637695,99.2799987792969,368300,84.4372863769531
2014-05-28,99.1100006103516,100.5,99.1100006103516,99.9400024414062,528600,85.1701965332031
2014-05-29,100.440002441406,100.440002441406,98.9899978637695,99.379997253418,226200,84.6929779052734
2014-05-30,98.9400024414062,100.050003051758,98.8000030517578,99.8300018310547,382200,85.0764617919922
2014-06-02,99.5400009155273,101.23999786377,98.6900024414062,101.01000213623,395000,86.0820693969727
2014-06-03,100.360000610352,101.470001220703,100.360000610352,101.089996337891,292300,86.1502380371094
2014-06-04,100.940002441406,101.580001831055,100.660003662109,101.129997253418,280700,86.1843414306641
2014-06-05,101.559997558594,102.050003051758,101.190002441406,101.809997558594,3e+05,86.7638626098633
2014-06-06,102,102.830001831055,101.980003356934,102.5,346200,87.3518676757812
2014-06-09,102.639999389648,103.930000305176,102.279998779297,103.23999786377,265700,87.9825439453125
2014-06-10,102.879997253418,103.160003662109,101.5,102.599998474121,361000,87.4370574951172
2014-06-11,102.080001831055,102.25,100.839996337891,101.019996643066,269000,86.0905914306641
2014-06-12,100.949996948242,100.959999084473,98.879997253418,99.1399993896484,227400,84.4884414672852
2014-06-13,99.1900024414062,99.4100036621094,98.7099990844727,98.8399963378906,316200,84.2327575683594
2014-06-16,98.5899963378906,99.0599975585938,98.129997253418,98.4300003051758,301900,83.8833770751953
2014-06-17,98.4000015258789,99.2799987792969,97.7300033569336,98.8099975585938,363100,84.2071914672852
2014-06-18,99.0599975585938,99.4400024414062,96.8499984741211,97.870002746582,422400,83.406135559082
2014-06-19,97.8499984741211,98.5999984741211,96.75,97.3399963378906,324900,82.9544296264648
2014-06-20,97.2099990844727,97.9499969482422,96.7900009155273,97.1500015258789,495900,82.7925262451172
2014-06-23,97.0400009155273,97.2600021362305,96.3000030517578,96.3099975585938,233800,82.0766754150391
2014-06-24,96,96.2399978637695,93.8199996948242,93.9000015258789,328900,80.0228576660156
2014-06-25,94.0299987792969,94.2799987792969,93.7900009155273,94.1399993896484,322400,80.2273635864258
2014-06-26,94.1399993896484,94.2099990844727,93.0400009155273,93.5899963378906,234100,79.7586517333984
2014-06-27,93.120002746582,94.5500030517578,93,94.2300033569336,859200,80.3040618896484
2014-06-30,94.5,94.6800003051758,93.5,94.5899963378906,418300,80.6108627319336
2014-07-01,95.0100021362305,95.9899978637695,94.2200012207031,95.3399963378906,630400,81.2500228881836
2014-07-02,95,95.5899963378906,94.0999984741211,94.2099990844727,278000,80.2870178222656
2014-07-03,94.6800003051758,94.9800033569336,93.9599990844727,94.0400009155273,310300,80.1421127319336
2014-07-07,94,94,93.2099990844727,93.5299987792969,233100,79.7075119018555
2014-07-08,93.5,93.6600036621094,91.75,92.2099990844727,367600,78.5826034545898
2014-07-09,92.7799987792969,93.0400009155273,91.6699981689453,92.0400009155273,381800,78.4377059936523
2014-07-10,91.0500030517578,92.6600036621094,90.6399993896484,92.4199981689453,436500,78.7615585327148
2014-07-11,92.4700012207031,92.8199996948242,91.5,92.1100006103516,260300,78.4973907470703
2014-07-14,92.8600006103516,93.2600021362305,92,92.7600021362305,353000,79.0513153076172
2014-07-15,92.7200012207031,93.6999969482422,92.2699966430664,92.870002746582,199000,79.1450500488281
2014-07-16,93.5299987792969,93.6999969482422,91.7399978637695,91.7399978637695,398100,78.1820449829102
2014-07-17,91.7099990844727,92.5599975585938,90.4300003051758,90.4700012207031,317300,77.0997619628906
2014-07-18,90.6399993896484,92.3099975585938,90.5699996948242,92.0500030517578,290700,78.4462509155273
2014-07-21,91.8600006103516,92.7099990844727,91.6500015258789,92.2900009155273,299100,78.6507873535156
2014-07-22,93.0400009155273,93.4599990844727,92.4700012207031,93.0400009155273,255000,79.2899398803711
2014-07-23,93.1500015258789,93.2600021362305,92.4899978637695,93.2399978637695,245300,79.4603805541992
2014-07-24,93.2399978637695,93.5100021362305,92.6800003051758,93.4000015258789,328800,79.5967407226562
2014-07-25,93.1500015258789,93.6600036621094,93.0100021362305,93.4000015258789,373400,79.5967407226562
2014-07-28,93.5599975585938,93.8600006103516,93.0599975585938,93.629997253418,326400,79.7927322387695
2014-07-29,93.5699996948242,93.9700012207031,92.9700012207031,92.9800033569336,313100,79.2388153076172
2014-07-30,93.2200012207031,93.7399978637695,92.75,93.0599975585938,284000,79.3069458007812
2014-07-31,92.4800033569336,93.0100021362305,90.9100036621094,90.9199981689453,351400,77.4832534790039
2014-08-01,90.5299987792969,91.7900009155273,89.3300018310547,90.4100036621094,435100,77.0486145019531
2014-08-04,90.129997253418,90.5899963378906,88.8399963378906,89.2900009155273,283300,76.094123840332
2014-08-05,89.0999984741211,90.4800033569336,88.620002746582,89.9599990844727,301300,76.6651000976562
2014-08-06,89.4599990844727,89.879997253418,88.8899993896484,89.4000015258789,238200,76.1878814697266
2014-08-07,89.6999969482422,93.379997253418,89.5599975585938,93.1600036621094,426500,79.3921966552734
2014-08-08,93.1699981689453,95.0800018310547,93.0699996948242,94.8600006103516,346400,80.8409652709961
2014-08-11,96.120002746582,97.7099990844727,95.6500015258789,96.0299987792969,290600,81.8380584716797
2014-08-12,96.0599975585938,96.8399963378906,95.2699966430664,95.870002746582,314800,81.7016906738281
2014-08-13,96.5699996948242,99.3199996948242,96.5699996948242,99.2200012207031,305100,84.5566101074219
2014-08-14,99.3000030517578,100.580001831055,98.629997253418,100.199996948242,275500,85.3917846679688
2014-08-15,100.389999389648,100.860000610352,98.9499969482422,99.7099990844727,250900,84.9742050170898
2014-08-18,100.199996948242,101.73999786377,100.180000305176,101.440002441406,175700,86.4485168457031
2014-08-19,101.680000305176,103.480003356934,101.680000305176,102.790000915527,455200,87.5990219116211
2014-08-20,102.660003662109,103.050003051758,102.139999389648,102.860000610352,170900,87.6586837768555
2014-08-21,102.819999694824,103.550003051758,102.580001831055,103.430000305176,183900,88.144416809082
2014-08-22,103.559997558594,103.73999786377,102.889999389648,102.910003662109,146600,87.7012634277344
2014-08-25,103.480003356934,103.839996337891,103.01000213623,103.169998168945,143700,87.9228363037109
2014-08-26,103,103.160003662109,102.419998168945,102.51000213623,169800,87.3604049682617
2014-08-27,102.629997253418,103.470001220703,102.269996643066,103,219100,87.9495620727539
2014-08-28,102.870002746582,103.019996643066,101.919998168945,102.080001831055,159200,87.1639862060547
2014-08-29,102.110000610352,102.449996948242,101.480003356934,102.110000610352,104800,87.1896209716797
2014-09-02,102.26000213623,104.779998779297,101.830001831055,104.73999786377,413200,89.4353256225586
2014-09-03,104.690002441406,105.120002746582,101.800003051758,102.349998474121,286700,87.3945541381836
2014-09-04,102.480003356934,102.970001220703,100.839996337891,101.169998168945,232300,86.386962890625
2014-09-05,101.169998168945,102.650001525879,100.540000915527,102.610000610352,225900,87.6165618896484
2014-09-08,102.51000213623,103.569999694824,102.430000305176,103.389999389648,194700,88.2825927734375
2014-09-09,103.410003662109,104.839996337891,103.230003356934,104.610000610352,266100,89.3243179321289
2014-09-10,104.75,106.400001525879,104.529998779297,106.25,311900,90.7246704101562
2014-09-11,106.069999694824,106.360000610352,105.169998168945,105.629997253418,218600,90.1952743530273
2014-09-12,105.339996337891,105.889999389648,104.940002441406,105.169998168945,202500,89.8024826049805
2014-09-15,105.300003051758,105.690002441406,104.660003662109,105.059997558594,137000,89.7085571289062
2014-09-16,105.23999786377,106.400001525879,104.849998474121,105.779998779297,270900,90.323356628418
2014-09-17,105.779998779297,107.480003356934,105.330001831055,107.019996643066,271200,91.3821792602539
2014-09-18,107.610000610352,107.889999389648,107,107.589996337891,157300,91.8688735961914
2014-09-19,107.599998474121,108.230003356934,105.709999084473,105.879997253418,354800,90.4087219238281
2014-09-22,105.610000610352,105.610000610352,103.800003051758,104.360000610352,178000,89.1108474731445
2014-09-23,104.25,104.339996337891,103.389999389648,103.559997558594,220100,88.4277420043945
2014-09-24,103.459999084473,104.51000213623,103.050003051758,104.410003662109,334600,89.153564453125
2014-09-25,103.949996948242,104.26000213623,103.23999786377,104.099998474121,273400,88.8888244628906
2014-09-26,104.150001525879,105.150001525879,103.529998779297,104.879997253418,263100,89.5548553466797
2014-09-29,103.98999786377,105.319999694824,103.720001220703,105.199996948242,204400,89.8281097412109
2014-09-30,105.040000915527,105.449996948242,104.050003051758,104.209999084473,241700,88.9827728271484
2014-10-01,103.800003051758,103.800003051758,101.389999389648,103.040000915527,441700,87.9837341308594
2014-10-02,103,103.870002746582,102,102.900001525879,318100,87.8641815185547
2014-10-03,103.620002746582,104.470001220703,103.190002441406,103.930000305176,224700,88.7436676025391
2014-10-06,103.839996337891,104.029998779297,101.599998474121,101.930000305176,305200,87.0359191894531
2014-10-07,101.569999694824,101.569999694824,98.2699966430664,98.4100036621094,539700,84.0302658081055
2014-10-08,98.5299987792969,99.5199966430664,97.2300033569336,99.4000015258789,448300,84.875602722168
2014-10-09,98.9499969482422,99.0199966430664,97.5800018310547,97.9100036621094,313300,83.6033325195312
2014-10-10,97.4899978637695,98.0899963378906,95.2600021362305,95.3000030517578,408500,81.3746719360352
2014-10-13,95.2300033569336,96.120002746582,92.2900009155273,92.370002746582,421600,78.8728485107422
2014-10-14,92.8000030517578,94.8899993896484,92.4000015258789,93.9100036621094,324500,80.1878051757812
2014-10-15,92.25,94.0699996948242,90.4599990844727,93.3099975585938,425700,79.6754684448242
2014-10-16,91.5,93.3899993896484,91.0999984741211,92.5299987792969,442200,79.0094604492188
2014-10-17,93.8499984741211,94.629997253418,93.3199996948242,94.3399963378906,467400,80.5549545288086
2014-10-20,93.7799987792969,94.0599975585938,92.5699996948242,93.1699981689453,380400,79.5559463500977
2014-10-21,93.2699966430664,96.870002746582,93.2699966430664,96.8399963378906,257900,82.6896667480469
2014-10-22,97,98.379997253418,96.120002746582,96.2300033569336,183900,82.1688003540039
2014-10-23,97.4300003051758,98.870002746582,97.4000015258789,97.7300033569336,187100,83.4496459960938
2014-10-24,97.7200012207031,97.9599990844727,97.0400009155273,97.6500015258789,253800,83.3813018798828
2014-10-27,97.5,98.9700012207031,97.0400009155273,98.9100036621094,331300,84.4572219848633
2014-10-28,99.2399978637695,102.029998779297,99.1699981689453,102.019996643066,257100,87.1127624511719
2014-10-29,101.98999786377,103.440002441406,101.790000915527,103.309997558594,298200,88.2142944335938
2014-10-30,103.540000915527,103.970001220703,102.669998168945,103.919998168945,235600,88.7351303100586
2014-10-31,105,106,104.629997253418,105.819999694824,251600,90.3575210571289
2014-11-03,105.349998474121,106.319999694824,104.389999389648,105.23999786377,223200,89.8622436523438
2014-11-04,105.199996948242,105.830001831055,104.73999786377,105.48999786377,360300,90.0757293701172
2014-11-05,105.76000213623,106.269996643066,104.610000610352,104.959999084473,279500,89.6231842041016
2014-11-06,100.699996948242,105.940002441406,100,105.919998168945,326000,90.4428634643555
2014-11-07,106,107.019996643066,105.5,106.830001831055,546100,91.2199172973633
2014-11-10,107.169998168945,109.660003662109,106.839996337891,109.559997558594,408000,93.5509948730469
2014-11-11,109.839996337891,110.379997253418,107.080001831055,108.279998779297,346100,92.4580459594727
2014-11-12,108.150001525879,108.569999694824,107.599998474121,108.360000610352,188400,92.5263595581055
2014-11-13,108.279998779297,108.889999389648,107.589996337891,107.830001831055,273100,92.0738143920898
2014-11-14,107.580001831055,108.610000610352,107.25,107.849998474121,228600,92.0908813476562
2014-11-17,107.669998168945,108.25,107.480003356934,108.050003051758,185000,92.2616500854492
2014-11-18,108.51000213623,109,108.160003662109,108.690002441406,299500,92.8081283569336
2014-11-19,108.339996337891,109.139999389648,107.650001525879,109.080001831055,154200,93.1411666870117
2014-11-20,108.199996948242,108.98999786377,108.029998779297,108.440002441406,192700,92.5946807861328
2014-11-21,109.589996337891,109.75,107.76000213623,107.959999084473,217000,92.1847991943359
2014-11-24,107.959999084473,110.110000610352,107.959999084473,110.059997558594,154500,93.9779586791992
2014-11-25,109.75,110.449996948242,109.440002441406,110.129997253418,134800,94.3807373046875
2014-11-26,109.900001525879,110.25,108.870002746582,109.440002441406,109400,93.7894058227539
2014-11-28,108.98999786377,110.169998168945,108.819999694824,108.970001220703,106700,93.3866119384766
2014-12-01,108.199996948242,109.050003051758,107.019996643066,107.089996337891,227500,91.7754821777344
2014-12-02,106.699996948242,108.800003051758,106.580001831055,107.699996948242,199900,92.2982406616211
2014-12-03,107.680000305176,109.449996948242,107.389999389648,109.279998779297,192100,93.6522979736328
2014-12-04,108.480003356934,109.220001220703,107.279998779297,107.529998779297,150000,92.1525344848633
2014-12-05,108,110,108,109.339996337891,287800,93.7037124633789
2014-12-08,109.279998779297,110.209999084473,107.970001220703,108.330001831055,317000,92.8381652832031
2014-12-09,106.769996643066,108.110000610352,105.790000915527,107.709999084473,188600,92.3068237304688
2014-12-10,107.279998779297,107.279998779297,104.129997253418,104.209999084473,148400,89.3073425292969
2014-12-11,104.529998779297,105.669998168945,104.400001525879,104.73999786377,173300,89.7615509033203
2014-12-12,103.589996337891,104.540000915527,103.040000915527,103.650001525879,286900,88.8274383544922
2014-12-15,104.339996337891,104.360000610352,102.519996643066,103.730003356934,234600,88.8959884643555
2014-12-16,103.459999084473,105.360000610352,102.650001525879,104.610000610352,267300,89.650146484375
2014-12-17,104.900001525879,107.220001220703,103.779998779297,106.839996337891,232400,91.5612258911133
2014-12-18,107.339996337891,110.279998779297,106.930000305176,110.230003356934,276900,94.4664459228516
2014-12-19,110,111.620002746582,109.930000305176,111.339996337891,385400,95.4177169799805
2014-12-22,111.75,115.419998168945,111.629997253418,114.699996948242,345400,98.2971954345703
2014-12-23,115.370002746582,116.290000915527,114.480003356934,114.599998474121,317800,98.2114868164062
2014-12-24,114.519996643066,115.400001525879,114.25,114.839996337891,82600,98.4171752929688
2014-12-26,115.370002746582,115.790000915527,114.209999084473,115.480003356934,92500,98.9656753540039
2014-12-29,115.089996337891,116.050003051758,114.919998168945,114.980003356934,105900,98.5371627807617
2014-12-30,114.51000213623,115.269996643066,114.180000305176,114.330001831055,133400,97.9801254272461
2014-12-31,114.519996643066,115.23999786377,112.440002441406,112.459999084473,215500,96.3775482177734
2015-01-02,112.48999786377,113.389999389648,110.589996337891,111.910003662109,198100,95.9061965942383
2015-01-05,111.650001525879,112.069999694824,109.419998168945,110.230003356934,210200,94.4664459228516
2015-01-06,111.73999786377,115.040000915527,111.01000213623,114.279998779297,438300,97.9372711181641
2015-01-07,115.059997558594,116.180000305176,113.089996337891,114.080001831055,381700,97.7658920288086
2015-01-08,115.080001831055,117.910003662109,114.569999694824,117.73999786377,341100,100.902488708496
