"Fecha","HSY.Open","HSY.High","HSY.Low","HSY.Close","HSY.Volume","HSY.Adjusted"
2013-12-02,96.7399978637695,97.0599975585938,96.0800018310547,96.4899978637695,524800,77.7412796020508
2013-12-03,96.2900009155273,97.2900009155273,96.2900009155273,97.0500030517578,636300,78.1924896240234
2013-12-04,96.5800018310547,96.8899993896484,95.8899993896484,96.7399978637695,475800,77.9426956176758
2013-12-05,96.5599975585938,96.7399978637695,95.6900024414062,95.7900009155273,706800,77.1772842407227
2013-12-06,96.5999984741211,97.2699966430664,96.4199981689453,97.1600036621094,816300,78.2810745239258
2013-12-09,97.1500015258789,97.8499984741211,96.5699996948242,96.9700012207031,453100,78.1280059814453
2013-12-10,96.7300033569336,96.7300033569336,95.4700012207031,95.5599975585938,553200,76.9920043945312
2013-12-11,95.8099975585938,96.3600006103516,95.379997253418,95.7699966430664,959700,77.1611785888672
2013-12-12,95.4300003051758,95.8499984741211,94.8300018310547,94.9599990844727,525300,76.5085678100586
2013-12-13,95.1999969482422,95.6600036621094,94.6500015258789,94.8399963378906,655400,76.4118957519531
2013-12-16,95.25,95.8899993896484,94.5,94.8099975585938,560400,76.3876876831055
2013-12-17,94.9700012207031,95.2600021362305,93.1500015258789,94.1100006103516,751000,75.82373046875
2013-12-18,94.1399993896484,95.8000030517578,93.5,95.8000030517578,868600,77.1853866577148
2013-12-19,95.8199996948242,96.3899993896484,95.0299987792969,96.2600021362305,693700,77.5559616088867
2013-12-20,96.379997253418,96.8199996948242,95.9199981689453,96.3000030517578,675700,77.5882186889648
2013-12-23,96.5899963378906,96.8199996948242,95.0500030517578,95.5599975585938,564900,76.9920043945312
2013-12-24,95.5500030517578,96.2200012207031,95.3899993896484,95.9499969482422,174300,77.3062133789062
2013-12-26,96.1900024414062,96.4599990844727,95.879997253418,96.4599990844727,260400,77.7171096801758
2013-12-27,96.5,96.9700012207031,96.1900024414062,96.2799987792969,314700,77.5720825195312
2013-12-30,96.379997253418,97.6999969482422,96.3000030517578,97.5599975585938,513900,78.6033706665039
2013-12-31,97.6600036621094,97.8499984741211,96.8499984741211,97.2300033569336,381700,78.3374862670898
2014-01-02,97.1800003051758,97.1800003051758,95.9000015258789,95.9300003051758,753500,77.2900924682617
2014-01-03,95.9100036621094,96.1900024414062,95.4800033569336,95.8099975585938,785800,77.1934127807617
2014-01-06,95.8300018310547,96.2200012207031,95.1800003051758,95.5400009155273,738800,76.9758911132812
2014-01-07,95.8000030517578,97.4899978637695,95.8000030517578,97,1212100,78.1521911621094
2014-01-08,97.8300018310547,98.9000015258789,97.0599975585938,97.7399978637695,1493700,78.7484130859375
2014-01-09,97.7900009155273,98.0299987792969,97.2099990844727,97.6399993896484,829500,78.6678466796875
2014-01-10,97.6699981689453,98.4899978637695,97.6100006103516,97.8600006103516,865200,78.845085144043
2014-01-13,97.620002746582,98.7200012207031,97.3600006103516,97.8499984741211,876500,78.8370208740234
2014-01-14,97.8499984741211,98.7099990844727,97.75,98.6699981689453,859800,79.4977188110352
2014-01-15,98.870002746582,98.870002746582,97.9000015258789,98.1999969482422,938700,79.1190032958984
2014-01-16,98.1999969482422,99.5500030517578,97.8300018310547,99.5,814200,80.1664276123047
2014-01-17,99.5999984741211,99.5999984741211,98.3899993896484,98.5800018310547,731000,79.4251556396484
2014-01-21,99.1500015258789,99.4000015258789,97.8099975585938,98.75,558700,79.5621490478516
2014-01-22,98.75,99.9800033569336,98.75,99.8300018310547,633300,80.4322967529297
2014-01-23,99.1900024414062,99.6699981689453,98.7699966430664,99.3300018310547,791500,80.0294647216797
2014-01-24,98.7200012207031,99.2799987792969,98.0599975585938,98.120002746582,1012000,79.0545501708984
2014-01-27,98.1699981689453,98.4000015258789,97.0299987792969,97.4599990844727,1137700,78.5228271484375
2014-01-28,97.2699966430664,99.25,97.2399978637695,98.7799987792969,1082300,79.5863189697266
2014-01-29,97.9899978637695,98.0899963378906,96.5,96.7200012207031,1680500,77.9265975952148
2014-01-30,97.7099990844727,99.4700012207031,96.7699966430664,99.25,1051100,79.9649887084961
2014-01-31,98.129997253418,99.8199996948242,97.8899993896484,99.4000015258789,1154700,80.0858612060547
2014-02-03,98.9700012207031,99.3499984741211,97.6600036621094,97.9499969482422,2078900,78.9175872802734
2014-02-04,98.25,100.220001220703,98.1399993896484,100,2087500,80.5692520141602
2014-02-05,99.4199981689453,101.339996337891,98.9400024414062,100.709999084473,1937600,81.1413269042969
2014-02-06,100.790000915527,101.430000305176,99.870002746582,100.599998474121,972700,81.0526809692383
2014-02-07,100.930000305176,101.300003051758,100.300003051758,100.379997253418,1237600,80.8754272460938
2014-02-10,100.400001525879,102.099998474121,100.029998779297,101.970001220703,1110300,82.1564865112305
2014-02-11,101.819999694824,103.849998474121,101.580001831055,103.75,1179300,83.5906143188477
2014-02-12,103.709999084473,104.680000305176,102.629997253418,102.930000305176,1157500,82.9299621582031
2014-02-13,102.580001831055,104.099998474121,102.51000213623,104.01000213623,756700,83.8001098632812
2014-02-14,104,105.459999084473,103.830001831055,105.279998779297,1016000,84.8233413696289
2014-02-18,104.839996337891,106,104.610000610352,105.959999084473,1091800,85.3712158203125
2014-02-19,105.75,107.150001525879,105.199996948242,106.349998474121,1565700,85.685432434082
2014-02-20,106.230003356934,108.470001220703,106.169998168945,107.709999084473,1491000,86.7811431884766
2014-02-21,107.099998474121,108.059997558594,106.209999084473,107.699996948242,1257300,87.1655807495117
2014-02-24,107.419998168945,108.690002441406,107.169998168945,108.069999694824,1412400,87.4650573730469
2014-02-25,107.699996948242,108.169998168945,106.540000915527,106.769996643066,2007600,86.4129104614258
2014-02-26,106.599998474121,107.209999084473,105.559997558594,105.639999389648,2285000,85.4983520507812
2014-02-27,105.190002441406,105.970001220703,104.629997253418,105.769996643066,1291300,85.6035461425781
2014-02-28,105.809997558594,106.589996337891,105.199996948242,105.819999694824,1131400,85.6440277099609
2014-03-03,105.309997558594,106.050003051758,104.819999694824,105.580001831055,780800,85.4497909545898
2014-03-04,106.190002441406,107.540000915527,106.190002441406,107.139999389648,1002000,86.7123718261719
2014-03-05,107.110000610352,107.410003662109,106.529998779297,106.650001525879,743900,86.315788269043
2014-03-06,107.029998779297,107.069999694824,106.019996643066,106.029998779297,630700,85.8139877319336
2014-03-07,106.529998779297,106.809997558594,105.139999389648,105.639999389648,1210800,85.4983520507812
2014-03-10,105.75,106.330001831055,105.190002441406,105.400001525879,920800,85.3041305541992
2014-03-11,105.76000213623,106.099998474121,105.230003356934,105.449996948242,850400,85.3445739746094
2014-03-12,105.069999694824,106.080001831055,104.910003662109,105.940002441406,710100,85.7411651611328
2014-03-13,106.180000305176,106.449996948242,105.309997558594,105.580001831055,797200,85.4497909545898
2014-03-14,105.440002441406,106.830001831055,105.309997558594,106.199996948242,1004700,85.9515914916992
2014-03-17,106.620002746582,106.650001525879,105.129997253418,105.319999694824,775200,85.2393493652344
2014-03-18,105.48999786377,106.319999694824,105.160003662109,106.209999084473,666600,85.9596633911133
2014-03-19,106.110000610352,106.180000305176,103.720001220703,104.230003356934,1152500,84.3571929931641
2014-03-20,104.220001220703,104.819999694824,103.639999389648,104.430000305176,715500,84.5190505981445
2014-03-21,105.199996948242,105.620002746582,104.330001831055,104.839996337891,1308100,84.8508682250977
2014-03-24,104.839996337891,105.220001220703,103.400001525879,103.51000213623,974800,83.7744827270508
2014-03-25,104,104.370002746582,103.190002441406,103.23999786377,1217000,83.5559539794922
2014-03-26,103.650001525879,103.959999084473,102.769996643066,102.779998779297,1345000,83.1836318969727
2014-03-27,102.849998474121,103.529998779297,102.51000213623,102.769996643066,1011900,83.1755599975586
2014-03-28,103.209999084473,103.569999694824,102.769996643066,103.23999786377,655000,83.5559539794922
2014-03-31,103.839996337891,104.580001831055,103.569999694824,104.400001525879,696300,84.4947891235352
2014-04-01,103.75,104.680000305176,103.419998168945,104.110000610352,1166500,84.2600860595703
2014-04-02,104.150001525879,104.25,102.949996948242,103.209999084473,1236400,83.5316543579102
2014-04-03,103.580001831055,103.819999694824,102.550003051758,102.860000610352,1158000,83.248405456543
2014-04-04,103.069999694824,104.069999694824,102.769996643066,102.970001220703,864600,83.33740234375
2014-04-07,103.059997558594,103.720001220703,102.970001220703,103,1199600,83.3617248535156
2014-04-08,102.860000610352,102.860000610352,101.519996643066,101.720001220703,1422900,82.3257598876953
2014-04-09,99.9599990844727,100.589996337891,98.4000015258789,98.9100036621094,2939500,80.0515060424805
2014-04-10,98.8499984741211,99.5800018310547,98.370002746582,98.6100006103516,1705200,79.8087158203125
2014-04-11,98.4000015258789,98.9499969482422,97.9400024414062,98.3199996948242,1130100,79.5739974975586
2014-04-14,98.4899978637695,99.620002746582,98.4000015258789,99.129997253418,771700,80.2295761108398
2014-04-15,99.2799987792969,99.6100006103516,98.75,99.5100021362305,949900,80.5371322631836
2014-04-16,99.9300003051758,100.5,99.4700012207031,100.470001220703,646300,81.3141021728516
2014-04-17,100.339996337891,100.639999389648,99.8399963378906,100.610000610352,528800,81.4273681640625
2014-04-21,100.599998474121,100.849998474121,100.019996643066,100.389999389648,771000,81.2493286132812
2014-04-22,100.480003356934,100.610000610352,99.6600036621094,99.7699966430664,1122200,80.74755859375
2014-04-23,99.9899978637695,100.790000915527,99.7200012207031,100.150001525879,1114400,81.0550918579102
2014-04-24,100,100,95.1100006103516,96.0199966430664,3086400,77.7125473022461
2014-04-25,96.0500030517578,96.879997253418,95.2799987792969,96.3600006103516,1854700,77.9877166748047
2014-04-28,96.5999984741211,96.7799987792969,95.5899963378906,96.3600006103516,1516800,77.9877166748047
2014-04-29,96.4000015258789,96.9300003051758,96.0299987792969,96.1399993896484,1021800,77.8096694946289
2014-04-30,96.0100021362305,96.3399963378906,95.8399963378906,96.2399978637695,918400,77.8905792236328
2014-05-01,96.0299987792969,96.3000030517578,95.4000015258789,96.0400009155273,1034900,77.7287063598633
2014-05-02,95.8000030517578,97.4800033569336,95.6600036621094,96.9800033569336,1293300,78.4895324707031
2014-05-05,96.6100006103516,98.2900009155273,96.0599975585938,97.7300033569336,1338400,79.0965042114258
2014-05-06,97.3899993896484,97.5800018310547,95.620002746582,96.0599975585938,2118900,77.7448959350586
2014-05-07,96.5299987792969,96.9899978637695,96.0500030517578,96.9000015258789,1215100,78.4247589111328
2014-05-08,96.7799987792969,97.1999969482422,95.8899993896484,96.2300033569336,970000,77.8824920654297
2014-05-09,96.379997253418,96.379997253418,95.3399963378906,96.0299987792969,1089400,77.7206192016602
2014-05-12,96.25,96.4899978637695,95.8300018310547,96.2399978637695,818700,77.8905792236328
2014-05-13,96.2799987792969,96.9199981689453,96.2799987792969,96.8899993896484,927200,78.4166564941406
2014-05-14,96.6600036621094,96.8199996948242,95.879997253418,96.0400009155273,726400,77.7287063598633
2014-05-15,95.9100036621094,96.7799987792969,95.7600021362305,96.4800033569336,1235200,78.084846496582
2014-05-16,96.4000015258789,96.629997253418,96.0299987792969,96.620002746582,871600,78.1981582641602
2014-05-19,95.8300018310547,96.6800003051758,95.7900009155273,96.3899993896484,874100,78.0120010375977
2014-05-20,96.4100036621094,97.6800003051758,96.3499984741211,97.4499969482422,1459500,78.8698806762695
2014-05-21,97.120002746582,97.370002746582,96.2699966430664,97.0699996948242,843100,78.9552917480469
2014-05-22,96.9400024414062,97.4400024414062,96.4899978637695,97.370002746582,1066300,79.1993026733398
2014-05-23,97.4000015258789,97.4499969482422,96.9199981689453,97.0400009155273,642700,78.9308929443359
2014-05-27,97.2799987792969,97.4000015258789,96.75,97.1100006103516,719100,78.9878387451172
2014-05-28,97.1100006103516,97.4899978637695,96.7399978637695,96.75,795700,78.6949920654297
2014-05-29,96.0400009155273,97.0800018310547,95.8199996948242,96.9300003051758,929900,78.841423034668
2014-05-30,97,97.5299987792969,96.6600036621094,97.3399963378906,919000,79.1749114990234
2014-06-02,97.3300018310547,97.4199981689453,96.6600036621094,97.0599975585938,654100,78.947151184082
2014-06-03,97.0400009155273,97.1500015258789,96.0599975585938,96.2900009155273,1205200,78.3208541870117
2014-06-04,96.3300018310547,97.5199966430664,95.9300003051758,97.4800033569336,983800,79.2887802124023
2014-06-05,97.3899993896484,97.4199981689453,96.5400009155273,97.0599975585938,985300,78.947151184082
2014-06-06,97.3099975585938,98.2600021362305,97.0999984741211,98.120002746582,900900,79.8093490600586
2014-06-09,98.0500030517578,98.5500030517578,97.0800018310547,97.2699966430664,625200,79.1179504394531
2014-06-10,97.129997253418,97.3600006103516,96.7399978637695,97.0299987792969,656400,78.9227523803711
2014-06-11,97,97.0899963378906,96.3199996948242,96.9400024414062,703800,78.8495712280273
2014-06-12,96.9000015258789,96.9899978637695,96.370002746582,96.9400024414062,769100,78.8495712280273
2014-06-13,96.8199996948242,97.6600036621094,96.4300003051758,97.6399993896484,794400,79.4189147949219
2014-06-16,97.370002746582,98.2399978637695,97.1800003051758,98.0500030517578,1068200,79.7524032592773
2014-06-17,97.6600036621094,98.5699996948242,97.5500030517578,98.3399963378906,992100,79.9882659912109
2014-06-18,98.0899963378906,99.3199996948242,97.9300003051758,99.25,864800,80.7284774780273
2014-06-19,99.25,100,99.25,99.7399978637695,778900,81.1270446777344
2014-06-20,100.040000915527,100.160003662109,99.6999969482422,100.129997253418,1611000,81.4442520141602
2014-06-23,100,100.120002746582,98.5800018310547,98.7900009155273,829800,80.3543167114258
2014-06-24,98.4300003051758,98.620002746582,97.8099975585938,97.9499969482422,844200,79.6710662841797
2014-06-25,97.7399978637695,97.9499969482422,97.0100021362305,97.1900024414062,779800,79.0528945922852
2014-06-26,97.3399963378906,97.4400024414062,96.4499969482422,96.5599975585938,915200,78.5404739379883
2014-06-27,96.4499969482422,97.120002746582,95.9700012207031,96.9199981689453,941700,78.8332672119141
2014-06-30,96.879997253418,97.5400009155273,96.6699981689453,97.370002746582,871500,79.1993026733398
2014-07-01,97.7399978637695,97.7399978637695,96.620002746582,96.9100036621094,1065900,78.8251647949219
2014-07-02,96.9000015258789,96.9899978637695,96.0400009155273,96.7699966430664,819800,78.7112731933594
2014-07-03,96.7699966430664,96.8899993896484,96.2200012207031,96.629997253418,635200,78.5974273681641
2014-07-07,96.7099990844727,97.4400024414062,96.6500015258789,96.8099975585938,654700,78.7438278198242
2014-07-08,96.8000030517578,97.4100036621094,96.2799987792969,96.9300003051758,925900,78.841423034668
2014-07-09,96.9100036621094,97.3099975585938,96.5,96.6399993896484,782800,78.6055526733398
2014-07-10,96.0899963378906,96.4300003051758,95.75,96.2799987792969,713600,78.3127212524414
2014-07-11,96.1500015258789,96.7600021362305,95.9599990844727,96.4499969482422,666100,78.4509735107422
2014-07-14,96.4899978637695,96.8199996948242,94.4400024414062,94.9899978637695,2192300,77.2634429931641
2014-07-15,94.5899963378906,95.5400009155273,94.5800018310547,94.6600036621094,1338100,76.9950485229492
2014-07-16,93.1999969482422,94.1600036621094,91.0800018310547,92.3399963378906,4479400,75.1079711914062
2014-07-17,92.1500015258789,92.5800018310547,91.7300033569336,92.1699981689453,1438500,74.9696960449219
2014-07-18,92.629997253418,94.0800018310547,92.3600006103516,93.8499984741211,1391000,76.3361740112305
2014-07-21,93.5,93.8899993896484,92.9899978637695,93.2799987792969,781800,75.8725509643555
2014-07-22,93.4100036621094,93.7300033569336,93.0199966430664,93.5100021362305,829400,76.0596542358398
2014-07-23,93.5100021362305,94.0599975585938,93.5100021362305,94,1089900,76.4581909179688
2014-07-24,93.5100021362305,93.7900009155273,91.8099975585938,92.3399963378906,1728100,75.1079711914062
2014-07-25,92.3399963378906,92.5699996948242,91.3399963378906,92.5299987792969,1596700,75.2625122070312
2014-07-28,92.4700012207031,92.75,91.5699996948242,91.8300018310547,953400,74.6931381225586
2014-07-29,91.6999969482422,92.2600021362305,91.2900009155273,91.2900009155273,1521300,74.2539367675781
2014-07-30,91.2900009155273,91.4899978637695,90.129997253418,90.3600006103516,1306900,73.4974746704102
2014-07-31,90.2200012207031,90.3499984741211,88.0999984741211,88.1500015258789,2098400,71.6998901367188
2014-08-01,88.4000015258789,89.2799987792969,87.879997253418,89.0999984741211,2020300,72.4725952148438
2014-08-04,89.0100021362305,89.5400009155273,88.7200012207031,89.4199981689453,1386300,72.7328948974609
2014-08-05,89.1100006103516,89.4400024414062,88.3499984741211,88.5199966430664,1320600,72.0008544921875
2014-08-06,88.5199966430664,90,88.4800033569336,89.7600021362305,1353300,73.0094680786133
2014-08-07,89.7600021362305,90.1699981689453,89.4000015258789,89.5299987792969,1250900,72.8223648071289
2014-08-08,89.5,90.5,89.4800033569336,90.4000015258789,1048600,73.5300216674805
2014-08-11,90.3600006103516,90.9100036621094,90.0999984741211,90.4599990844727,1238000,73.5788192749023
2014-08-12,90.4000015258789,91.0299987792969,90.2399978637695,90.5100021362305,905000,73.6195068359375
2014-08-13,90.8199996948242,91,90.3000030517578,90.9700012207031,957000,73.9936447143555
2014-08-14,90.9800033569336,92.4199981689453,90.9700012207031,92.3199996948242,1906000,75.0917282104492
2014-08-15,92.4100036621094,92.7200012207031,90.8099975585938,91.4199981689453,896500,74.3596725463867
2014-08-18,91.4499969482422,91.9000015258789,91.3099975585938,91.5500030517578,561700,74.4654083251953
2014-08-19,91.5500030517578,92.0899963378906,91.3499984741211,91.9199981689453,837400,74.7663726806641
2014-08-20,92,92.1399993896484,91.5,91.9599990844727,805400,74.7988967895508
2014-08-21,91.4499969482422,92.0100021362305,91.4199981689453,91.9000015258789,1198200,75.1875305175781
2014-08-22,91.8099975585938,91.9899978637695,91.4599990844727,91.9899978637695,1069500,75.2611312866211
2014-08-25,91.8199996948242,92.3300018310547,91.7200012207031,92.0100021362305,863400,75.2775192260742
2014-08-26,91.9100036621094,92.2399978637695,91.6699981689453,91.9000015258789,827800,75.1875305175781
2014-08-27,91.879997253418,91.9700012207031,90.8899993896484,91.3899993896484,1339100,74.770263671875
2014-08-28,91.2699966430664,92.2099990844727,91.2699966430664,91.9400024414062,694200,75.2202377319336
2014-08-29,91.9000015258789,91.9499969482422,91.25,91.4199981689453,765500,74.7948150634766
2014-09-02,91.4100036621094,91.9700012207031,91.1800003051758,91.7099990844727,954300,75.0320587158203
2014-09-03,91.9899978637695,92,90.8199996948242,90.9000015258789,791700,74.3693618774414
2014-09-04,90.8000030517578,90.8399963378906,89.629997253418,89.75,1517800,73.4284973144531
2014-09-05,90.1100006103516,90.629997253418,89.6999969482422,90.5800018310547,932700,74.1075744628906
2014-09-08,90.6699981689453,92.7399978637695,90.5199966430664,91.9400024414062,2089900,75.2202377319336
2014-09-09,91.8499984741211,91.8499984741211,90.5899963378906,90.75,1080200,74.2466506958008
2014-09-10,91,92.2300033569336,90.75,91.8000030517578,1487900,75.1056976318359
2014-09-11,91.8099975585938,92.4899978637695,91.5100021362305,92.370002746582,862500,75.5720291137695
2014-09-12,92.3499984741211,92.7399978637695,92.0299987792969,92.6699981689453,1375300,75.817497253418
2014-09-15,92.7399978637695,92.8000030517578,92.0899963378906,92.620002746582,838400,75.7765731811523
2014-09-16,92.8499984741211,94.4100036621094,92.8499984741211,93.9899978637695,2036500,76.8974456787109
2014-09-17,93.75,94.129997253418,93.2900009155273,93.7600021362305,1337100,76.7092666625977
2014-09-18,94,94.2399978637695,93.6100006103516,94.1699981689453,749100,77.0447082519531
2014-09-19,94.4899978637695,94.5,93.6399993896484,93.8600006103516,924900,76.7910919189453
2014-09-22,93.9300003051758,93.9599990844727,93.0699996948242,93.3399963378906,602600,76.3656463623047
2014-09-23,93.0100021362305,93.2600021362305,92.3399963378906,92.4599990844727,656600,75.6456756591797
2014-09-24,92.4599990844727,94.3099975585938,92.4599990844727,94.2099990844727,1062000,77.0774459838867
2014-09-25,93.7300033569336,93.8000030517578,92.7099990844727,92.9300003051758,916600,76.0302124023438
2014-09-26,92.7099990844727,93.2600021362305,92.4000015258789,93.2099990844727,766100,76.2593078613281
2014-09-29,92.8099975585938,94.6900024414062,92.7399978637695,94.5,1169000,77.3146667480469
2014-09-30,94.8499984741211,95.6500015258789,94.5,95.4300003051758,1379800,78.0755767822266
2014-10-01,95.0699996948242,95.3899993896484,94.2099990844727,94.3300018310547,1517800,77.1756210327148
2014-10-02,94.4000015258789,94.4800033569336,93.379997253418,93.9100036621094,1022300,76.8319854736328
2014-10-03,94.0899963378906,94.0899963378906,93.6399993896484,93.6900024414062,1322700,76.651985168457
2014-10-06,93.8499984741211,94.2799987792969,92.8000030517578,93.5,908800,76.4965438842773
2014-10-07,92.9599990844727,93.4000015258789,92.5500030517578,92.6100006103516,890800,75.7684020996094
2014-10-08,92.6800003051758,94.129997253418,92.5400009155273,94.0999984741211,882500,76.987434387207
2014-10-09,93.8300018310547,94.8199996948242,92.9899978637695,93.4300003051758,916600,76.4392623901367
2014-10-10,93.5299987792969,94.3899993896484,93.2099990844727,93.2200012207031,1086300,76.267463684082
2014-10-13,93.1999969482422,93.4899978637695,92.2200012207031,92.2399978637695,1031200,75.4656982421875
2014-10-14,92.5199966430664,93.1600036621094,92.3300018310547,92.629997253418,718800,75.7847747802734
2014-10-15,92.0400009155273,92.9000015258789,91,92.5699996948242,1305900,75.7356796264648
2014-10-16,91.370002746582,91.4499969482422,89.6699981689453,91.0899963378906,2058800,74.5247955322266
2014-10-17,91.4899978637695,92.3499984741211,90.8499984741211,92.0100021362305,956900,75.2775192260742
2014-10-20,92,93.370002746582,91.620002746582,93.2200012207031,682200,76.267463684082
2014-10-21,93.2399978637695,94.4800033569336,93.0400009155273,94.2600021362305,912100,77.1183547973633
2014-10-22,94.4400024414062,95.3199996948242,94.0699996948242,94.1900024414062,787000,77.0610580444336
2014-10-23,94.6600036621094,94.9499969482422,93.6999969482422,93.8499984741211,658700,76.7828826904297
2014-10-24,94.1800003051758,94.370002746582,93.6699981689453,94.129997253418,906300,77.011962890625
2014-10-27,94.3000030517578,95.0999984741211,94.129997253418,94.8399963378906,793000,77.5928649902344
2014-10-28,94.6900024414062,95.5500030517578,94.6399993896484,95.5299987792969,1170400,78.1573791503906
2014-10-29,93.2900009155273,94.2900009155273,92.0500030517578,94.0599975585938,2558100,76.9547119140625
2014-10-30,93.4700012207031,95,92.9000015258789,94.8199996948242,997800,77.5764846801758
2014-10-31,95.5100021362305,96,95.1999969482422,95.9100036621094,1501900,78.4682693481445
2014-11-03,96,96.6800003051758,95.870002746582,96.3300018310547,1419200,78.8119201660156
2014-11-04,96.3600006103516,96.4700012207031,95.1800003051758,95.2399978637695,992600,77.9201278686523
2014-11-05,96.0999984741211,96.1500015258789,94.9499969482422,95.5500030517578,1243300,78.1737823486328
2014-11-06,95.870002746582,96.9000015258789,95.7900009155273,96.8199996948242,1103700,79.2127914428711
2014-11-07,96.4700012207031,96.6999969482422,96.0199966430664,96.4300003051758,921500,78.8936996459961
2014-11-10,96.5,97,96.370002746582,96.5800018310547,733000,79.0164337158203
2014-11-11,96.5800018310547,96.9899978637695,96.2200012207031,96.4700012207031,520400,78.9264450073242
2014-11-12,96.0699996948242,96.7300033569336,95.7399978637695,96.5999984741211,723000,79.0327758789062
2014-11-13,96.6500015258789,97.4199981689453,96.1100006103516,96.6399993896484,956500,79.0655364990234
2014-11-14,96.629997253418,96.6999969482422,95.620002746582,96.0599975585938,622300,78.5909957885742
2014-11-17,96.0599975585938,96.8399963378906,96.0500030517578,96.6999969482422,642300,79.1146011352539
2014-11-18,96.5500030517578,96.8099975585938,96,96.5100021362305,626100,78.9591674804688
2014-11-19,96.2099990844727,96.5,95.3000030517578,96.0400009155273,1314500,78.5746154785156
2014-11-20,95.8000030517578,96.1399993896484,95.1900024414062,95.2900009155273,964800,77.9610214233398
2014-11-21,95.4400024414062,96.3000030517578,95.2699966430664,96.2900009155273,1318500,79.2239837646484
2014-11-24,96.4499969482422,96.6399993896484,95.9899978637695,96.5100021362305,1016300,79.4049987792969
2014-11-25,96.379997253418,97.4599990844727,96.2300033569336,96.9300003051758,1771900,79.7505416870117
2014-11-26,96.9899978637695,98.6800003051758,96.9899978637695,98.5800018310547,1511000,81.1081237792969
2014-11-28,98.9899978637695,100.449996948242,98.5100021362305,100.279998779297,931300,82.5067825317383
2014-12-01,100.23999786377,101.099998474121,99.8600006103516,100.199996948242,1465500,82.4409790039062
2014-12-02,100.019996643066,100.650001525879,99.8300018310547,100.470001220703,870500,82.6631240844727
2014-12-03,100.410003662109,100.470001220703,99.4400024414062,99.8899993896484,691600,82.1859283447266
2014-12-04,99.7600021362305,99.9199981689453,98.9800033569336,99.620002746582,1029800,81.9637603759766
2014-12-05,99.5500030517578,99.9000015258789,99.3099975585938,99.8000030517578,574400,82.1118698120117
2014-12-08,99.8000030517578,100.269996643066,99.3000030517578,99.620002746582,578700,81.9637603759766
2014-12-09,99.0400009155273,99.620002746582,98.3899993896484,99,726200,81.4536590576172
2014-12-10,99,99.5500030517578,98.4400024414062,98.5800018310547,753600,81.1081237792969
2014-12-11,98.7600021362305,100.669998168945,98.6999969482422,99.5800018310547,1307100,81.9308776855469
2014-12-12,99.4100036621094,100.040000915527,98.4899978637695,98.5199966430664,860200,81.0587463378906
2014-12-15,99,99.3199996948242,98.2699966430664,98.5299987792969,887300,81.0669631958008
2014-12-16,98.4700012207031,99.4199981689453,97.6999969482422,97.9400024414062,812400,80.5815277099609
2014-12-17,98.4700012207031,100.459999084473,98.0100021362305,100.330001831055,1053800,82.5479354858398
2014-12-18,100.800003051758,103.779998779297,100.800003051758,103.779998779297,1656300,85.3864974975586
2014-12-19,104.269996643066,105.680000305176,103.959999084473,105.269996643066,2689700,86.6123962402344
2014-12-22,105.389999389648,105.75,104.480003356934,105.01000213623,1074500,86.3984909057617
2014-12-23,105.900001525879,107,105.150001525879,106.639999389648,1249600,87.7395629882812
2014-12-24,106.629997253418,106.809997558594,106.050003051758,106.279998779297,537500,87.4434127807617
