"Fecha","RL.Open","RL.High","RL.Low","RL.Close","RL.Volume","RL.Adjusted"
2014-01-17,163.229995727539,164.160003662109,162.229995727539,162.490005493164,1045400,133.899612426758
2014-01-21,162.740005493164,164.080001831055,160.690002441406,160.899993896484,877600,132.589324951172
2014-01-22,160.660003662109,161.449996948242,159.309997558594,159.860000610352,886800,131.732299804688
2014-01-23,159,159.589996337891,158.070007324219,158.649993896484,1075900,130.735198974609
2014-01-24,157.830001831055,159.779998779297,156.339996337891,157.619995117188,1180300,129.886474609375
2014-01-27,157.529998779297,158.539993286133,156.039993286133,156.949996948242,874700,129.334365844727
2014-01-28,157.350006103516,158.169998168945,156.130004882812,156.740005493164,840200,129.161270141602
2014-01-29,155.899993896484,157.059997558594,155.300003051758,155.509994506836,951000,128.147735595703
2014-01-30,157.199996948242,159.490005493164,157.059997558594,158.229995727539,927200,130.389129638672
2014-01-31,156.179992675781,158.179992675781,155.699996948242,156.889999389648,788600,129.284912109375
2014-02-03,156.25,158.130004882812,152.789993286133,153.660003662109,1161900,126.623245239258
2014-02-04,154.300003051758,157.240005493164,153.699996948242,154.179992675781,1890100,127.051765441895
2014-02-05,163.820007324219,164.130004882812,146,148.710006713867,11478400,122.544204711914
2014-02-06,150.020004272461,154.330001831055,149.669998168945,152.229995727539,2158400,125.444808959961
2014-02-07,153.199996948242,156.979995727539,151.649993896484,155.889999389648,1941200,128.460922241211
2014-02-10,155.699996948242,156.320007324219,154.550003051758,155.25,1095700,127.933456420898
2014-02-11,157.5,158.330001831055,155.070007324219,156.800003051758,1382200,129.210708618164
2014-02-12,157.339996337891,157.929992675781,154.259994506836,154.5,1787700,127.315444946289
2014-02-13,154.050003051758,156.5,153.449996948242,156.149993896484,1253300,128.675094604492
2014-02-14,154.559997558594,159.970001220703,154.559997558594,158.389999389648,1659600,130.521011352539
2014-02-18,158.600006103516,158.960006713867,156.179992675781,157.149993896484,863800,129.499160766602
2014-02-19,156.399993896484,158.320007324219,156.399993896484,156.970001220703,1049900,129.350845336914
2014-02-20,157.119995117188,159.130004882812,157.119995117188,157.660003662109,961300,129.919448852539
2014-02-21,157.660003662109,158.839996337891,157.660003662109,158.399993896484,791500,130.529205322266
2014-02-24,157.649993896484,161.330001831055,157.649993896484,159.270004272461,1163600,131.246154785156
2014-02-25,159.210006713867,160.570007324219,157.850006103516,159.990005493164,779200,131.839462280273
2014-02-26,164.309997558594,164.399993896484,161.080001831055,162.119995117188,1473000,133.594650268555
2014-02-27,160.149993896484,161.809997558594,159.910003662109,161.789993286133,2939000,133.32275390625
2014-02-28,161.899993896484,162.199996948242,160.309997558594,161.080001831055,1202200,132.737701416016
2014-03-03,159.130004882812,160.970001220703,159.130004882812,160.270004272461,987600,132.070205688477
2014-03-04,161.809997558594,162.449996948242,160.899993896484,161.940002441406,967600,133.446350097656
2014-03-05,161.929992675781,162.389999389648,160.839996337891,161.449996948242,986900,133.042541503906
2014-03-06,161.630004882812,162.259994506836,160.690002441406,162.160003662109,1054800,133.62760925293
2014-03-07,162.5,165,162.210006713867,164.050003051758,1026200,135.185119628906
2014-03-10,163.850006103516,164.380004882812,162.169998168945,164.289993286133,1315200,135.382873535156
2014-03-11,164.270004272461,165,161.809997558594,162.229995727539,1341900,133.685302734375
2014-03-12,161.729995727539,162.600006103516,161.009994506836,162.570007324219,674900,133.965454101562
2014-03-13,162.940002441406,163.350006103516,158.789993286133,159.410003662109,898900,131.36149597168
2014-03-14,159.389999389648,161.210006713867,159.389999389648,160.080001831055,796400,131.913619995117
2014-03-17,161.149993896484,162.029998779297,160.039993286133,161.509994506836,744800,133.092010498047
2014-03-18,163,164.5,161.770004272461,163.800003051758,945600,134.979110717773
2014-03-19,163.990005493164,163.990005493164,160.309997558594,161.259994506836,720800,132.885955810547
2014-03-20,161.119995117188,161.630004882812,159.210006713867,160.470001220703,637600,132.23503112793
2014-03-21,162.119995117188,163,160.130004882812,161.039993286133,1027000,132.704711914062
2014-03-24,161.429992675781,162.259994506836,158.820007324219,160.009994506836,864100,131.855926513672
2014-03-25,160.809997558594,160.850006103516,155.850006103516,156.289993286133,1477500,128.790481567383
2014-03-26,157.5,160.240005493164,156.479995727539,156.479995727539,1229300,129.319396972656
2014-03-27,156.240005493164,158.529998779297,156.240005493164,156.979995727539,760800,129.732604980469
2014-03-28,157.360000610352,159.179992675781,157.089996337891,158.240005493164,734600,130.773880004883
2014-03-31,159.779998779297,161.210006713867,159.059997558594,160.929992675781,867700,132.996994018555
2014-04-01,161.100006103516,163.720001220703,160.990005493164,163.720001220703,954600,135.302688598633
2014-04-02,163.770004272461,164.75,162.729995727539,163.410003662109,774300,135.046524047852
2014-04-03,164.169998168945,164.669998168945,161.990005493164,162.679992675781,654100,134.443298339844
2014-04-04,162.919998168945,163.350006103516,158.309997558594,158.639999389648,1011300,131.1044921875
2014-04-07,158.320007324219,158.75,154.509994506836,155.580001831055,1237100,128.575637817383
2014-04-08,155.850006103516,156.559997558594,154.389999389648,155.919998168945,1298200,128.856582641602
2014-04-09,154.580001831055,157.889999389648,154.580001831055,157.440002441406,713000,130.112777709961
2014-04-10,157.649993896484,158.289993286133,153.75,153.789993286133,783500,127.096305847168
2014-04-11,152.820007324219,154.490005493164,152.660003662109,153.550003051758,918000,126.89794921875
2014-04-14,154.199996948242,155.270004272461,153.570007324219,154.389999389648,675300,127.592185974121
2014-04-15,154.759994506836,155.970001220703,152.789993286133,155.339996337891,737800,128.37727355957
2014-04-16,156.449996948242,157.529998779297,154.619995117188,155.050003051758,585100,128.137649536133
2014-04-17,154.550003051758,156.080001831055,154.139999389648,154.380004882812,642900,127.583892822266
2014-04-21,154.529998779297,155.130004882812,153.600006103516,153.919998168945,422300,127.203758239746
2014-04-22,154.910003662109,155.860000610352,154.009994506836,154.860000610352,1087100,127.980545043945
2014-04-23,155.169998168945,155.699996948242,153.789993286133,153.839996337891,700500,127.137641906738
2014-04-24,154.369995117188,154.889999389648,152.25,154.610000610352,888600,127.773956298828
2014-04-25,154.550003051758,155.009994506836,152.970001220703,153.089996337891,732200,126.517860412598
2014-04-28,153.830001831055,154.949996948242,149.009994506836,151.470001220703,1317900,125.179016113281
2014-04-29,151.649993896484,152.830001831055,150.770004272461,152.309997558594,867000,125.873176574707
2014-04-30,151.960006713867,152.220001220703,150.050003051758,151.369995117188,852000,125.096382141113
2014-05-01,151.589996337891,153.669998168945,150.380004882812,153.399993896484,1035800,126.773979187012
2014-05-02,153.75,156.990005493164,153.460006713867,155,971600,128.096267700195
2014-05-05,154.410003662109,155.990005493164,152.339996337891,155.860000610352,797000,128.806976318359
2014-05-06,155.149993896484,156.149993896484,153.630004882812,153.889999389648,1017200,127.178939819336
2014-05-07,154.050003051758,154.360000610352,150.410003662109,152.559997558594,994700,126.079795837402
2014-05-08,152.649993896484,156.389999389648,151.880004882812,151.990005493164,1647600,125.60871887207
2014-05-09,144.179992675781,149.5,141.929992675781,148.809997558594,4800400,122.980743408203
2014-05-12,147.860000610352,148.759994506836,146.429992675781,147.339996337891,2628300,121.765838623047
2014-05-13,147.339996337891,150.179992675781,147.339996337891,149.160003662109,1557700,123.269950866699
2014-05-14,149.160003662109,149.729995727539,147.259994506836,147.520004272461,760500,121.91463470459
2014-05-15,147.100006103516,147.779998779297,145.399993896484,147.470001220703,1087000,121.87328338623
2014-05-16,147.929992675781,149.899993896484,147.169998168945,149.770004272461,1056100,123.774078369141
2014-05-19,149.389999389648,151.210006713867,149.389999389648,150.990005493164,972800,124.78231048584
2014-05-20,151,151.179992675781,149.839996337891,150.259994506836,1021800,124.179000854492
2014-05-21,150.440002441406,151.699996948242,149.880004882812,150.820007324219,587400,124.64183807373
2014-05-22,150.559997558594,152.259994506836,150.380004882812,151.899993896484,661900,125.534362792969
2014-05-23,152.009994506836,152.860000610352,151.25,152.720001220703,578600,126.212036132812
2014-05-27,153.210006713867,154.410003662109,152.740005493164,153.5,790000,126.856666564941
2014-05-28,154.440002441406,154.600006103516,152.380004882812,152.600006103516,869700,126.112846374512
2014-05-29,152.809997558594,153.089996337891,152.100006103516,153.059997558594,474900,126.493003845215
2014-05-30,152.679992675781,153.789993286133,152.679992675781,153.479995727539,587000,126.840141296387
2014-06-02,153.580001831055,153.770004272461,152.759994506836,153.169998168945,575300,126.583885192871
2014-06-03,152.179992675781,154.460006713867,152,154.270004272461,658400,127.493019104004
2014-06-04,153.470001220703,155.960006713867,153,155.410003662109,848200,128.435134887695
2014-06-05,154.380004882812,154.809997558594,153.029998779297,154.270004272461,1356700,127.493019104004
2014-06-06,154.380004882812,154.960006713867,153.889999389648,154.5,681000,127.683082580566
2014-06-09,154.740005493164,155.75,154.690002441406,155.309997558594,534200,128.352493286133
2014-06-10,155.300003051758,155.300003051758,154.360000610352,154.649993896484,577500,127.807052612305
2014-06-11,154.589996337891,154.589996337891,153.130004882812,153.440002441406,458000,126.807060241699
2014-06-12,152.809997558594,153.350006103516,152.389999389648,152.690002441406,674000,126.18724822998
2014-06-13,152.75,153.800003051758,152.399993896484,153.539993286133,791500,126.889640808105
2014-06-16,153.050003051758,153.619995117188,152.649993896484,153,507600,126.443412780762
2014-06-17,152.880004882812,155.059997558594,152.880004882812,154.690002441406,527600,127.840087890625
2014-06-18,154.839996337891,156.220001220703,154.399993896484,156,611300,128.922668457031
2014-06-19,156.050003051758,156.5,153.949996948242,154.25,650200,127.476463317871
2014-06-20,155.5,156,154.169998168945,155.570007324219,1022300,128.567337036133
2014-06-23,155.460006713867,156.179992675781,154.779998779297,156.089996337891,667700,128.997085571289
2014-06-24,156.089996337891,160.270004272461,155.910003662109,157.899993896484,1520900,130.492889404297
2014-06-25,157.479995727539,158.330001831055,155.720001220703,155.940002441406,1100400,129.241394042969
2014-06-26,155.929992675781,157.270004272461,154.770004272461,157.080001831055,1069100,130.186233520508
2014-06-27,157.080001831055,160.75,156.410003662109,160.419998168945,1404400,132.95442199707
2014-06-30,161,161.110000610352,159.050003051758,160.690002441406,672100,133.17822265625
2014-07-01,161.149993896484,164.009994506836,160.440002441406,161.630004882812,1085300,133.957290649414
2014-07-02,161.630004882812,162.490005493164,161.240005493164,161.449996948242,732400,133.808044433594
2014-07-03,162.020004272461,163.369995117188,162,162.880004882812,415800,134.993255615234
2014-07-07,162.520004272461,162.910003662109,161.580001831055,161.880004882812,736200,134.164443969727
2014-07-08,161.699996948242,161.880004882812,160.449996948242,160.880004882812,944300,133.335647583008
2014-07-09,161.190002441406,163.240005493164,160.770004272461,162.919998168945,881000,135.026397705078
2014-07-10,161.100006103516,161.509994506836,159.800003051758,159.970001220703,662100,132.581497192383
2014-07-11,160.190002441406,160.190002441406,158.399993896484,159.130004882812,565900,131.885299682617
2014-07-14,160.089996337891,160.389999389648,158.970001220703,159.460006713867,412100,132.158828735352
2014-07-15,158.860000610352,159.720001220703,158.509994506836,158.860000610352,467000,131.661514282227
2014-07-16,159.029998779297,159.649993896484,157.779998779297,158,639200,130.94873046875
2014-07-17,157.679992675781,158.240005493164,156.889999389648,157.190002441406,534000,130.277420043945
2014-07-18,157.690002441406,158.130004882812,156.529998779297,157.690002441406,560500,130.691879272461
2014-07-21,157.25,158.369995117188,156.960006713867,157.770004272461,411100,130.758163452148
2014-07-22,157.960006713867,160.059997558594,157.139999389648,159.229995727539,530100,131.968139648438
2014-07-23,159.429992675781,159.720001220703,158.449996948242,159.5,292400,132.191986083984
2014-07-24,160.270004272461,161.839996337891,159.740005493164,161.520004272461,423700,133.866088867188
2014-07-25,161.130004882812,161.509994506836,159.440002441406,159.639999389648,416200,132.307983398438
2014-07-28,159.960006713867,160.600006103516,158.949996948242,159.919998168945,362300,132.5400390625
2014-07-29,159.949996948242,160,158.279998779297,158.330001831055,693800,131.222229003906
2014-07-30,158.830001831055,159.860000610352,158.470001220703,159.350006103516,652600,132.067626953125
2014-07-31,157.580001831055,158.619995117188,155.639999389648,155.860000610352,809300,129.17512512207
2014-08-01,155.970001220703,156.919998168945,153.869995117188,154.550003051758,788500,128.089401245117
2014-08-04,154.550003051758,156.600006103516,154.240005493164,156.300003051758,837100,129.53987121582
2014-08-05,154.649993896484,157.460006713867,154.190002441406,156.570007324219,1446200,129.763580322266
2014-08-06,152.220001220703,158,152.220001220703,156.880004882812,1953900,130.020462036133
2014-08-07,159.100006103516,159.960006713867,157.509994506836,158.119995117188,1345500,131.048202514648
2014-08-08,158.139999389648,160.550003051758,157.270004272461,160.440002441406,645700,132.97102355957
2014-08-11,161.5,163.419998168945,161.009994506836,162.759994506836,1031500,134.893783569336
2014-08-12,162.669998168945,163.880004882812,161.779998779297,162.779998779297,1262600,134.910339355469
2014-08-13,162.699996948242,162.850006103516,159.949996948242,162.240005493164,1141900,134.462799072266
2014-08-14,162.130004882812,163.339996337891,161.199996948242,163.179992675781,577400,135.24186706543
2014-08-15,164.039993286133,164.509994506836,162.169998168945,163.539993286133,846100,135.540237426758
2014-08-18,164.580001831055,166.350006103516,164.070007324219,165.360000610352,575400,137.04866027832
2014-08-19,165.729995727539,167.029998779297,165.729995727539,167,530500,138.407867431641
2014-08-20,166.419998168945,169.910003662109,165.830001831055,169.330001831055,995000,140.338973999023
2014-08-21,169.539993286133,170,168.410003662109,169.270004272461,731700,140.289199829102
2014-08-22,169.5,170.830001831055,168.809997558594,169.770004272461,583800,140.70361328125
2014-08-25,170.289993286133,170.729995727539,169.649993896484,169.960006713867,624400,140.861083984375
2014-08-26,169.899993896484,169.899993896484,168.639999389648,169,805800,140.0654296875
2014-08-27,169.75,170.630004882812,168.660003662109,169.679992675781,635700,140.629013061523
2014-08-28,168.449996948242,169.270004272461,167.289993286133,169.050003051758,658700,140.106903076172
2014-08-29,169,169.350006103516,167.919998168945,169.199996948242,517800,140.231216430664
2014-09-02,169.289993286133,170.339996337891,168.839996337891,169.809997558594,611200,140.736740112305
2014-09-03,169.899993896484,170.009994506836,168.720001220703,169.050003051758,596400,140.106903076172
2014-09-04,169.75,173.460006713867,169.75,172.460006713867,1096800,142.933059692383
2014-09-05,171.660003662109,172.990005493164,171.059997558594,172.899993896484,582400,143.29768371582
2014-09-08,172.380004882812,173.360000610352,172.220001220703,172.5,426700,142.966217041016
2014-09-09,174.309997558594,174.470001220703,172.919998168945,173.520004272461,745100,143.811569213867
2014-09-11,174.139999389648,174.979995727539,172.880004882812,173.270004272461,676100,143.604354858398
2014-09-12,172.970001220703,174.089996337891,172.970001220703,173.789993286133,920600,144.035339355469
2014-09-15,173.460006713867,174.009994506836,170.759994506836,170.990005493164,986800,141.714767456055
2014-09-16,171,172.600006103516,170.630004882812,172.600006103516,732700,143.049087524414
2014-09-17,173.100006103516,173.389999389648,171.619995117188,172.779998779297,578000,143.198303222656
2014-09-18,172.800003051758,173.809997558594,172.240005493164,172.839996337891,567300,143.247970581055
2014-09-19,173.899993896484,173.960006713867,171.660003662109,171.979995727539,1377700,142.535217285156
2014-09-22,171.880004882812,172.589996337891,169.289993286133,169.839996337891,1061700,140.761627197266
2014-09-23,169.679992675781,170.570007324219,169.160003662109,170.009994506836,955700,140.902526855469
2014-09-24,170.190002441406,170.809997558594,166.759994506836,167.600006103516,1403700,139.273773193359
2014-09-25,167.130004882812,167.440002441406,163.850006103516,164.919998168945,1151100,137.046722412109
2014-09-26,165.889999389648,166.059997558594,163.100006103516,165.639999389648,838300,137.645004272461
2014-09-29,164.669998168945,166.190002441406,164.369995117188,165.029998779297,597600,137.138076782227
2014-09-30,164.889999389648,165.699996948242,163.759994506836,164.729995727539,694800,136.888824462891
2014-10-01,164.800003051758,164.800003051758,161.839996337891,163.360000610352,975300,135.750411987305
2014-10-02,163.270004272461,167.339996337891,162.860000610352,167.119995117188,1126200,138.874908447266
2014-10-03,167.509994506836,168.440002441406,166.220001220703,166.399993896484,772100,138.276596069336
2014-10-06,166.759994506836,167.520004272461,163.979995727539,164.389999389648,804400,136.606292724609
2014-10-07,163.479995727539,164.820007324219,162.929992675781,163.119995117188,914800,135.55094909668
2014-10-08,163.509994506836,166.300003051758,162.779998779297,166.110000610352,886400,138.035583496094
2014-10-09,165.220001220703,166.119995117188,162.850006103516,163.039993286133,1044000,135.484451293945
2014-10-10,163.389999389648,164.289993286133,160.429992675781,160.429992675781,799300,133.315567016602
2014-10-13,160.160003662109,160.199996948242,157.220001220703,157.529998779297,768000,130.905685424805
2014-10-14,158.949996948242,159.270004272461,156.850006103516,157.729995727539,853200,131.071914672852
2014-10-15,155.539993286133,157.389999389648,153.389999389648,156.720001220703,1047600,130.23258972168
2014-10-16,154.509994506836,159.509994506836,153.5,157.669998168945,793500,131.022033691406
2014-10-17,158.929992675781,159.509994506836,155.559997558594,156.25,1174900,129.842041015625
2014-10-20,155.309997558594,157.470001220703,154.029998779297,157.199996948242,912400,130.631469726562
2014-10-21,157.679992675781,161.220001220703,157.669998168945,161.160003662109,602900,133.922180175781
2014-10-22,161.210006713867,162.990005493164,160.559997558594,160.570007324219,476800,133.431930541992
2014-10-23,161.380004882812,163.350006103516,160.860000610352,161.179992675781,727800,133.938812255859
2014-10-24,161.029998779297,161.029998779297,159.479995727539,160.25,1148900,133.165954589844
2014-10-27,160.25,161.539993286133,158.479995727539,161.350006103516,1071000,134.080108642578
2014-10-28,161.059997558594,161.470001220703,158.960006713867,160.919998168945,1167700,133.722808837891
2014-10-29,157.669998168945,167,157.520004272461,161.789993286133,2436800,134.445739746094
2014-10-30,161.550003051758,166.589996337891,160.970001220703,166.110000610352,952200,138.035583496094
2014-10-31,167.100006103516,167.949996948242,164.279998779297,164.839996337891,908500,136.980270385742
2014-11-03,164.75,166.559997558594,164.320007324219,165.679992675781,684900,137.678298950195
2014-11-04,165.479995727539,165.5,162.309997558594,164.149993896484,718200,136.406814575195
2014-11-05,164.610000610352,165.690002441406,164,164.779998779297,536200,136.930358886719
2014-11-06,165.470001220703,171.600006103516,165.309997558594,171.389999389648,872800,142.423263549805
2014-11-10,174.369995117188,175.449996948242,171.580001831055,171.919998168945,762000,142.863647460938
2014-11-11,171.080001831055,172.460006713867,170.399993896484,171.070007324219,657700,142.157348632812
2014-11-12,170.940002441406,173.419998168945,169.899993896484,172.929992675781,839400,143.702972412109
2014-11-13,172.830001831055,174.149993896484,171.509994506836,173.169998168945,746800,143.902359008789
2015-01-13,175.880004882812,177.529998779297,172.199996948242,173.639999389648,922300,144.654113769531
2015-01-14,171.800003051758,173.449996948242,169.720001220703,172.300003051758,774500,143.537826538086
2015-01-15,172.830001831055,172.830001831055,169.410003662109,169.460006713867,532100,141.171905517578
2015-01-16,169.570007324219,170.320007324219,167.539993286133,170.050003051758,1249700,141.663421630859
2015-01-20,170.850006103516,170.949996948242,167.820007324219,168.220001220703,1083000,140.138900756836
2015-01-21,167.559997558594,171,167.25,169.520004272461,744300,141.221878051758
2015-01-22,170.229995727539,172.089996337891,169.289993286133,170.830001831055,1207500,142.313186645508
2015-01-23,170.479995727539,171.529998779297,168.660003662109,168.770004272461,955500,140.597091674805
2015-01-26,168.199996948242,169.630004882812,166.529998779297,169.289993286133,1030200,141.030319213867
2015-01-27,168.479995727539,168.649993896484,164.490005493164,167.5,1303700,139.5390625
2015-01-28,168.699996948242,169.139999389648,166.110000610352,166.199996948242,922800,138.456115722656
2015-01-29,167.119995117188,170.529998779297,166.779998779297,170.029998779297,764200,141.646789550781
2015-01-30,167.809997558594,169.869995117188,166,166.889999389648,959500,139.030914306641
2015-02-02,166.440002441406,168.440002441406,164.009994506836,167.800003051758,1068100,139.789016723633
2015-02-03,168.789993286133,171.270004272461,168.139999389648,170.830001831055,1181500,142.313186645508
2015-02-04,151.5,153.270004272461,139.210006713867,139.710006713867,10498600,116.388076782227
2015-02-05,138.089996337891,143.199996948242,136.5,141.770004272461,4375100,118.104194641113
2015-02-06,142.240005493164,142.240005493164,138.399993896484,138.869995117188,2437800,115.688285827637
2015-02-09,138.550003051758,138.690002441406,135.100006103516,136.089996337891,1949700,113.37239074707
2015-02-10,137.039993286133,137.490005493164,134.880004882812,135.110000610352,1804800,112.555969238281
2015-02-11,135.490005493164,136.279998779297,134.339996337891,135.169998168945,1851400,112.605964660645
2015-02-12,135.320007324219,136.199996948242,134.259994506836,135.800003051758,1341200,113.130805969238
2015-02-13,135.899993896484,137.149993896484,134.869995117188,135.199996948242,1364000,112.63094329834
2015-02-17,135.210006713867,136.740005493164,133.5,136.339996337891,1206200,113.58065032959
2015-02-18,136.300003051758,137.139999389648,136.009994506836,136.419998168945,1025700,113.647277832031
2015-02-19,136.050003051758,137.5,135.690002441406,136.970001220703,1174100,114.105476379395
2015-02-20,136.75,140.479995727539,136.440002441406,139.300003051758,1517900,116.046531677246
2015-02-23,139.770004272461,140.009994506836,138.300003051758,138.669998168945,1093600,115.521697998047
2015-02-24,138.369995117188,139.070007324219,137.869995117188,138.089996337891,720700,115.038520812988
2015-02-25,138.100006103516,139.009994506836,137.910003662109,138.440002441406,983700,115.330101013184
2015-02-26,138.429992675781,139.020004272461,137.210006713867,137.479995727539,758300,114.530364990234
2015-02-27,137.479995727539,137.979995727539,136.020004272461,137.410003662109,813900,114.472023010254
2015-03-02,137.850006103516,138.589996337891,136.919998168945,138.059997558594,775600,115.013496398926
2015-03-03,138.470001220703,138.470001220703,135.649993896484,135.929992675781,901100,113.239074707031
2015-03-04,135.789993286133,136.039993286133,134.440002441406,134.940002441406,1138800,112.414337158203
2015-03-05,134.990005493164,135.660003662109,134.139999389648,134.289993286133,634100,111.87287902832
2015-03-06,134.149993896484,134.800003051758,131.5,131.929992675781,1125100,109.906791687012
2015-03-09,131.789993286133,133.009994506836,131.179992675781,132.860000610352,975400,110.681549072266
2015-03-10,132.009994506836,132.009994506836,129.5,130.460006713867,1165000,108.682205200195
2015-03-11,130.5,131.320007324219,127.290000915527,127.660003662109,1248400,106.349609375
2015-03-12,128.130004882812,130.649993896484,127.599998474121,130.479995727539,1049500,108.698852539062
2015-03-13,129.729995727539,130.529998779297,128.929992675781,130.009994506836,752500,108.307319641113
2015-03-16,130.110000610352,130.600006103516,129,129.699996948242,864400,108.04906463623
2015-03-17,129.020004272461,130.229995727539,128.710006713867,129.100006103516,779800,107.549224853516
2015-03-18,128.949996948242,132.660003662109,128.820007324219,132.300003051758,1020400,110.215057373047
2015-03-19,132.100006103516,133.440002441406,131.589996337891,132.639999389648,890800,110.49829864502
2015-03-20,132.940002441406,133.880004882812,132.5,133.179992675781,1187100,110.948150634766
2015-03-23,133.160003662109,134.350006103516,133.119995117188,133.869995117188,538700,111.522972106934
2015-03-24,133.550003051758,134.119995117188,133.199996948242,133.729995727539,647900,111.406349182129
2015-03-25,133.440002441406,134.399993896484,132.860000610352,132.860000610352,982300,111.09691619873
2015-03-26,131.869995117188,132.699996948242,131.25,131.970001220703,567100,110.352737426758
2015-03-27,131.710006713867,132.990005493164,130.289993286133,131.220001220703,562000,109.725593566895
2015-03-30,132.759994506836,133.119995117188,131.919998168945,132.270004272461,457300,110.603607177734
2015-03-31,131.449996948242,132.889999389648,131.130004882812,131.5,622900,109.95972442627
2015-04-01,131.570007324219,132.759994506836,130.029998779297,132.699996948242,1026800,110.963165283203
2015-04-02,132.910003662109,134.809997558594,132.470001220703,134.669998168945,1398000,112.610443115234
2015-04-06,133.759994506836,138.020004272461,133.759994506836,137.820007324219,1807000,115.244483947754
2015-04-07,139.059997558594,140.490005493164,139,139.190002441406,1541200,116.390068054199
2015-04-08,139.889999389648,140.660003662109,138.600006103516,139.440002441406,919800,116.599090576172
2015-04-09,139.330001831055,141.080001831055,139.210006713867,140.259994506836,880800,117.284774780273
2015-04-10,139.919998168945,140.139999389648,137.139999389648,138.119995117188,917600,115.495315551758
2015-04-13,137.679992675781,138,136.800003051758,137.529998779297,662500,115.001983642578
2015-04-14,137.339996337891,137.990005493164,136.729995727539,137.089996337891,506100,114.634056091309
2015-04-15,138,138.369995117188,137.479995727539,137.570007324219,628800,115.035430908203
2015-04-16,137.779998779297,138.169998168945,136.619995117188,137.320007324219,686500,114.826393127441
2015-04-17,136.160003662109,136.75,133.460006713867,133.779998779297,782000,111.866249084473
2015-04-20,135.089996337891,137.610000610352,134.830001831055,136.949996948242,711200,114.516960144043
2015-04-21,137.139999389648,137.839996337891,134.550003051758,135.949996948242,759800,113.680786132812
2015-04-22,136.630004882812,136.630004882812,135.330001831055,136.389999389648,615700,114.048721313477
2015-04-23,136.910003662109,138.679992675781,136.339996337891,137.369995117188,585200,114.868179321289
2015-04-24,137.300003051758,138.320007324219,136.029998779297,136.470001220703,475200,114.115577697754
2015-04-27,136.199996948242,136.940002441406,135.309997558594,135.699996948242,453900,113.471740722656
2015-04-28,134.740005493164,136.160003662109,133.600006103516,134.860000610352,523600,112.769332885742
2015-04-29,134.449996948242,134.699996948242,132.910003662109,134.070007324219,855100,112.108749389648
2015-04-30,134.009994506836,134.539993286133,132.279998779297,133.410003662109,834400,111.556838989258
2015-05-01,134.110000610352,136.649993896484,133.940002441406,136.119995117188,738300,113.822959899902
2015-05-04,136.110000610352,136.860000610352,135.369995117188,135.949996948242,685900,113.680786132812
2015-05-05,135.270004272461,136.169998168945,134.389999389648,135.399993896484,622000,113.220878601074
2015-05-06,135.309997558594,135.490005493164,133.699996948242,133.940002441406,601700,112.000022888184
2015-05-07,134.229995727539,134.699996948242,133.179992675781,134.080001831055,621800,112.117126464844
2015-05-08,135,135.880004882812,134.240005493164,134.389999389648,746000,112.376335144043
2015-05-11,134.25,135.580001831055,133.960006713867,134.639999389648,1061600,112.585357666016
