"Fecha","AON.Open","AON.High","AON.Low","AON.Close","AON.Volume","AON.Adjusted"
2014-02-03,80.1900024414062,80.4599990844727,76.8099975585938,76.879997253418,2763500,69.5808029174805
2014-02-04,77.3099975585938,77.7099990844727,76.7399978637695,77.4000015258789,2108200,70.0514450073242
2014-02-05,77.2099990844727,77.8600006103516,76.9800033569336,77.4700012207031,1791000,70.1148147583008
2014-02-06,77.5999984741211,77.9800033569336,76.4899978637695,77.3300018310547,1940000,69.9881057739258
2014-02-07,78.1900024414062,81.1999969482422,77.9000015258789,81.0199966430664,2565700,73.3277435302734
2014-02-10,80.9100036621094,81.7200012207031,80.5400009155273,81.6500015258789,1596500,73.8979339599609
2014-02-11,81.25,83.629997253418,80.9300003051758,83.1800003051758,2672800,75.2826538085938
2014-02-12,83.0699996948242,84.120002746582,82.9899978637695,83.4300003051758,1436800,75.5089569091797
2014-02-13,82.6800003051758,84.4100036621094,82.6500015258789,84.3199996948242,1622100,76.314453125
2014-02-14,84.0199966430664,85.4199981689453,83.9499969482422,85.2300033569336,1584000,77.1380462646484
2014-02-18,84.2399978637695,85.8399963378906,83.25,85.1600036621094,1836700,77.07470703125
2014-02-19,85.0299987792969,85.6900024414062,84.4100036621094,84.7799987792969,1666500,76.7307434082031
2014-02-20,84.5100021362305,85.8000030517578,84.25,85.4100036621094,1624500,77.3009338378906
2014-02-21,85.5599975585938,86.4499969482422,85.4300003051758,86.2200012207031,2023600,78.0340347290039
2014-02-24,85.8600006103516,87.2699966430664,85.8600006103516,86.6800003051758,1800200,78.4503631591797
2014-02-25,86.4100036621094,86.7799987792969,85.9499969482422,86.1600036621094,1548100,77.9797439575195
2014-02-26,86.2099990844727,86.3300018310547,85.2200012207031,85.3300018310547,1788200,77.2285461425781
2014-02-27,85.5999984741211,86.5400009155273,85.3600006103516,85.7600021362305,2369100,77.6177139282227
2014-02-28,85.75,85.9499969482422,84.870002746582,85.5999984741211,3064700,77.4728927612305
2014-03-03,84.8600006103516,85.0699996948242,84.0800018310547,84.629997253418,1082800,76.5950012207031
2014-03-04,85.5899963378906,86.1100006103516,85.3399963378906,85.6999969482422,1439200,77.5634002685547
2014-03-05,86.120002746582,86.1699981689453,85.4300003051758,85.879997253418,1406900,77.7263412475586
2014-03-06,86.129997253418,86.7399978637695,85.7699966430664,86.5599975585938,1473300,78.3417587280273
2014-03-07,86.9899978637695,87.4499969482422,86.5299987792969,86.9499969482422,967000,78.6947555541992
2014-03-10,86.7200012207031,87.1900024414062,86.1500015258789,86.6699981689453,1030500,78.4413299560547
2014-03-11,86.9800033569336,87.3899993896484,86.0599975585938,86.2900009155273,1603400,78.0974044799805
2014-03-12,85.6900024414062,86.3300018310547,85.3099975585938,85.5199966430664,1587400,77.4004974365234
2014-03-13,85.5199966430664,85.7799987792969,83.1800003051758,83.1999969482422,3130000,75.3007583618164
2014-03-14,83.0999984741211,84.1699981689453,83.0800018310547,83.4199981689453,1531300,75.4998626708984
2014-03-17,83.2699966430664,84.6500015258789,83.0699996948242,84.5699996948242,1191400,76.5407028198242
2014-03-18,84.7099990844727,85.5699996948242,84.3199996948242,85.5400009155273,989800,77.4186096191406
2014-03-19,85.5,85.5199966430664,84.1600036621094,84.2300033569336,1282100,76.2329788208008
2014-03-20,84.0299987792969,85.4400024414062,83.4899978637695,85.4199981689453,1007600,77.3099975585938
2014-03-21,86.2399978637695,86.25,85.25,85.8600006103516,1973700,77.7082138061523
2014-03-24,86.0299987792969,86.3399963378906,84.2399978637695,84.2399978637695,1313400,76.2420120239258
2014-03-25,84.7399978637695,84.9700012207031,83.5100021362305,83.9000015258789,1112700,75.9342880249023
2014-03-26,84.1800003051758,84.4000015258789,82.9899978637695,83,943500,75.1197662353516
2014-03-27,82.6699981689453,83.0599975585938,82.120002746582,82.4499969482422,988200,74.6219711303711
2014-03-28,82.6100006103516,83.6399993896484,82.2799987792969,82.620002746582,939600,74.7758407592773
2014-03-31,83.25,84.3399963378906,83.25,84.2799987792969,1494700,76.2782287597656
2014-04-01,84.5800018310547,84.9499969482422,84.1800003051758,84.8000030517578,898200,76.7488784790039
2014-04-02,84.7699966430664,85.0500030517578,84.3499984741211,84.4899978637695,756300,76.4682998657227
2014-04-03,84.7799987792969,84.9000015258789,83.9300003051758,84.2200012207031,748700,76.2239379882812
2014-04-04,84.7699966430664,84.9199981689453,82.5500030517578,82.620002746582,1085300,74.7758407592773
2014-04-07,82.4700012207031,82.5999984741211,80.9800033569336,81.120002746582,1365800,73.4182434082031
2014-04-08,81.0699996948242,81.8399963378906,80.7600021362305,81.1999969482422,1201700,73.4906387329102
2014-04-09,81.5699996948242,82.6999969482422,80.9700012207031,82.5999984741211,1207700,74.7577133178711
2014-04-10,82.5800018310547,82.7699966430664,79.629997253418,79.879997253418,1865200,72.2959823608398
2014-04-11,78.7799987792969,80.120002746582,78.5999984741211,79.4300003051758,2114600,71.8886947631836
2014-04-14,79.9700012207031,81.2300033569336,79.6999969482422,80.4400024414062,1042900,72.802848815918
2014-04-15,80.4700012207031,81.2799987792969,79.7200012207031,81.25,1160000,73.5359115600586
2014-04-16,81.9700012207031,82.4800033569336,81.5800018310547,82.3600006103516,1078300,74.54052734375
2014-04-17,82.4800033569336,82.4800033569336,81.7900009155273,82.1399993896484,1046400,74.3414001464844
2014-04-21,82.1900024414062,82.4700012207031,81.7200012207031,82.0299987792969,699300,74.2418594360352
2014-04-22,82,82.5400009155273,81.5999984741211,82.2399978637695,684000,74.4319229125977
2014-04-23,82.0800018310547,82.4899978637695,81.9199981689453,82.0599975585938,939400,74.2689895629883
2014-04-24,82.4800033569336,82.5500030517578,81.4599990844727,82.1900024414062,1466800,74.3866729736328
2014-04-25,82.1399993896484,86.2900009155273,81.6800003051758,84.9499969482422,2809000,76.8846054077148
2014-04-28,85.5299987792969,85.9400024414062,83.5500030517578,84.25,1913500,76.2510757446289
2014-04-29,84.4300003051758,85.3600006103516,84.4199981689453,84.6600036621094,1546900,76.8501663208008
2014-04-30,84.6500015258789,85.1900024414062,84.2300033569336,84.879997253418,1987200,77.0498733520508
2014-05-01,84.6600036621094,85.9499969482422,84.5100021362305,85.3899993896484,1388600,77.5128555297852
2014-05-02,85.4400024414062,85.8600006103516,84.8300018310547,85.0400009155273,1419100,77.1951522827148
2014-05-05,84.370002746582,85.4199981689453,84.1500015258789,85.1500015258789,1279900,77.2949981689453
2014-05-06,85.0400009155273,85.4899978637695,84.5699996948242,84.7600021362305,1336200,76.9409713745117
2014-05-07,84.9400024414062,86.8199996948242,84.9400024414062,86.3600006103516,2021700,78.3933792114258
2014-05-08,85.9800033569336,86.7699966430664,85.5500030517578,85.6800003051758,1097200,77.7761077880859
2014-05-09,85.6100006103516,85.8600006103516,84.7300033569336,85.5299987792969,1668000,77.6399078369141
2014-05-12,86,86.4899978637695,85.5999984741211,86.2200012207031,1284600,78.2662811279297
2014-05-13,86.2200012207031,86.9000015258789,86,86.4400024414062,1146600,78.4659805297852
2014-05-14,86.4599990844727,86.4800033569336,85.7799987792969,85.9199981689453,855600,77.9939651489258
2014-05-15,85.4400024414062,86.3499984741211,84.8000030517578,86.2099990844727,1532900,78.2572250366211
2014-05-16,86.1600036621094,86.8000030517578,85.4199981689453,86.6399993896484,1186900,78.6475219726562
2014-05-19,86.3199996948242,87.120002746582,86.2399978637695,86.9400024414062,1481300,78.9198837280273
2014-05-20,86.9100036621094,87.379997253418,86.379997253418,87.0199966430664,1808900,78.9924850463867
2014-05-21,87.3000030517578,88.120002746582,87.0400009155273,87.7300033569336,2073100,79.6369781494141
2014-05-22,87.3600006103516,88.25,87.2799987792969,88.0199966430664,1815800,79.9002304077148
2014-05-23,87.9700012207031,88.6100006103516,87.7600021362305,88.4300003051758,1487800,80.2723999023438
2014-05-27,88.5,89.3499984741211,88.4499969482422,89.1699981689453,1505900,80.9441604614258
2014-05-28,89.1500015258789,89.5,88.9400024414062,89.120002746582,1595600,80.8987579345703
2014-05-29,89.5,89.9300003051758,88.9700012207031,89.8000030517578,1693900,81.5160522460938
2014-05-30,89.5299987792969,90.0599975585938,89.370002746582,89.9400024414062,1845000,81.6431045532227
2014-06-02,90.1100006103516,90.370002746582,89.629997253418,89.9100036621094,1158700,81.6158905029297
2014-06-03,89.7399978637695,90.0699996948242,89.370002746582,89.5299987792969,965000,81.2709503173828
2014-06-04,89.1999969482422,89.9599990844727,89.1399993896484,89.7600021362305,800200,81.4797286987305
2014-06-05,90,90.1900024414062,89.4100036621094,90.0599975585938,1094200,81.7520599365234
2014-06-06,90.2099990844727,90.7699966430664,90.0699996948242,90.5100021362305,1203000,82.1605529785156
2014-06-09,90.5,90.6500015258789,90.3000030517578,90.6100006103516,1498500,82.2513122558594
2014-06-10,90.2600021362305,90.620002746582,90.129997253418,90.4000015258789,1023300,82.0606918334961
2014-06-11,90.25,90.5599975585938,90.120002746582,90.3399963378906,1612100,82.0062255859375
2014-06-12,90.3499984741211,90.3499984741211,89.2200012207031,89.5299987792969,1050000,81.2709503173828
2014-06-13,89.8099975585938,90.2699966430664,89.5599975585938,89.9300003051758,1225200,81.6340484619141
2014-06-16,89.8600006103516,90,89.4100036621094,89.7600021362305,971100,81.4797286987305
2014-06-17,89.5599975585938,90.0999984741211,89.2699966430664,89.9800033569336,1162200,81.6794357299805
2014-06-18,90.1999969482422,91.0699996948242,89.8000030517578,90.9000015258789,2576900,82.5145263671875
2014-06-19,91.0199966430664,91.0699996948242,90.2600021362305,90.6399993896484,883500,82.2785415649414
2014-06-20,90.9599990844727,90.9800033569336,90.4599990844727,90.6900024414062,2417100,82.3239288330078
2014-06-23,90.9400024414062,91.0500030517578,90.4000015258789,90.870002746582,1046300,82.4873199462891
2014-06-24,90.4800033569336,90.7200012207031,89.8399963378906,89.879997253418,1216700,81.5886459350586
2014-06-25,89.5100021362305,90.7600021362305,89.5100021362305,90.629997253418,1097300,82.2694778442383
2014-06-26,90.7099990844727,90.7099990844727,89.7399978637695,89.9700012207031,936100,81.6703491210938
2014-06-27,89.8000030517578,90.4700012207031,89.4599990844727,90.3899993896484,1379600,82.0516128540039
2014-06-30,90.4499969482422,90.5599975585938,89.8600006103516,90.0899963378906,942900,81.7792892456055
2014-07-01,90.1900024414062,91.0699996948242,90.0899963378906,90.8000030517578,954700,82.4237899780273
2014-07-02,90.5,91.0299987792969,90.0999984741211,90.2399978637695,834400,81.9154586791992
2014-07-03,90.5800018310547,90.6100006103516,89.9300003051758,90.3000030517578,655600,81.9698944091797
2014-07-07,90.1399993896484,90.620002746582,89.8499984741211,90.5299987792969,779600,82.1786880493164
2014-07-08,90.4700012207031,90.4700012207031,89.8199996948242,90.0800018310547,787500,81.7701950073242
2014-07-09,90,90.1800003051758,89.6500015258789,89.9800033569336,654900,81.6794357299805
2014-07-10,89.5599975585938,90.2900009155273,89.0299987792969,89.9599990844727,1183800,81.6612777709961
2014-07-11,89.75,90.25,89.4800033569336,90.0899963378906,713700,81.7792892456055
2014-07-14,90.2699966430664,90.8600006103516,89.9700012207031,90.0199966430664,1031600,81.7157211303711
2014-07-15,90.2300033569336,90.3000030517578,89.3499984741211,89.4899978637695,1257600,81.2346496582031
2014-07-16,89.9499969482422,89.9599990844727,89.4700012207031,89.6100006103516,843700,81.3435668945312
2014-07-17,89.3300018310547,89.9000015258789,89.0400009155273,89.0599975585938,1028600,80.8442993164062
2014-07-18,89.3099975585938,89.7200012207031,88.9000015258789,89.6900024414062,759900,81.416145324707
2014-07-21,89.1999969482422,89.8000030517578,88.6999969482422,89.6999969482422,1175200,81.4252700805664
2014-07-22,89.9400024414062,91.1600036621094,89.7099990844727,91.0500030517578,1376200,82.6506958007812
2014-07-23,91.2300033569336,91.2799987792969,90.870002746582,91.0800018310547,1295400,82.6779632568359
2014-07-24,91.25,91.25,90.7699966430664,90.9700012207031,1422200,82.5781021118164
2014-07-25,90.0899963378906,90.0899963378906,85.8099975585938,86.3199996948242,2810400,78.3570709228516
2014-07-28,85.5500030517578,87.5500030517578,85.5500030517578,87.4000015258789,1611900,79.3374252319336
2014-07-29,87.4199981689453,87.629997253418,86.1399993896484,86.1399993896484,1529000,78.1936721801758
2014-07-30,86.0899963378906,86.2200012207031,84.9599990844727,86.0899963378906,1587300,78.3757553100586
2014-07-31,85.5899963378906,85.9000015258789,84.3199996948242,84.3600006103516,1595100,76.8007431030273
2014-08-01,84.2399978637695,84.629997253418,83.7200012207031,83.9400024414062,1251000,76.4183807373047
2014-08-04,84.2699966430664,84.5199966430664,83.5,84.3899993896484,1181100,76.8280944824219
2014-08-05,84.129997253418,84.1800003051758,83.1100006103516,83.2099990844727,1716500,75.7537994384766
2014-08-06,83.0599975585938,84.2200012207031,83.0599975585938,83.5599975585938,1763100,76.0724563598633
2014-08-07,83.7699966430664,83.8399963378906,83.1100006103516,83.4800033569336,1102900,75.9996337890625
2014-08-08,83.6900024414062,84.6999969482422,83.6600036621094,84.5599975585938,1030600,76.9828567504883
2014-08-11,84.6800003051758,85.0899963378906,84.3300018310547,84.870002746582,1076500,77.2650527954102
2014-08-12,84.6100006103516,85.379997253418,84.6100006103516,84.9800033569336,936900,77.3651885986328
2014-08-13,85.5899963378906,86.2300033569336,85.4499969482422,85.870002746582,928800,78.1754760742188
2014-08-14,85.8000030517578,85.9199981689453,85.1699981689453,85.2399978637695,1651500,77.6018981933594
2014-08-15,85.4899978637695,85.870002746582,84.129997253418,84.5899963378906,2070600,77.0101623535156
2014-08-18,84.9800033569336,85.7799987792969,84.9000015258789,85.5100021362305,1512900,77.8477172851562
2014-08-19,85.7200012207031,86.4100036621094,85.4800033569336,86.0199966430664,2151900,78.3120269775391
2014-08-20,85.629997253418,86.5899963378906,85.629997253418,86.2900009155273,1905400,78.5578308105469
2014-08-21,86.3099975585938,87.1800003051758,86.1399993896484,86.9300003051758,1607400,79.1404724121094
2014-08-22,87.0500030517578,87.4000015258789,86.4800033569336,86.6900024414062,1293900,78.921989440918
2014-08-25,87.0100021362305,87.6800003051758,86.8199996948242,87.4000015258789,1163600,79.568359375
2014-08-26,87.4199981689453,87.7200012207031,87.0599975585938,87.0800018310547,1100400,79.2770538330078
2014-08-27,87.120002746582,87.5199966430664,86.6900024414062,86.8300018310547,827400,79.049446105957
2014-08-28,86.4300003051758,87.1900024414062,86.3499984741211,86.9100036621094,756900,79.1222686767578
2014-08-29,87.2099990844727,87.4499969482422,86.7600021362305,87.1600036621094,898500,79.3498840332031
2014-09-02,87.3899993896484,88.3499984741211,87.2200012207031,87.6999969482422,1179000,79.8414535522461
2014-09-03,87.9899978637695,88.1399993896484,87.7099990844727,87.7900009155273,1118800,79.9234161376953
2014-09-04,87.870002746582,88.6100006103516,87.5199966430664,87.9800033569336,1292900,80.0964050292969
2014-09-05,87.7600021362305,87.7799987792969,87.0899963378906,87.5299987792969,1129100,79.6867141723633
2014-09-08,87.2300033569336,88,87.120002746582,87.4800033569336,751200,79.6411743164062
2014-09-09,87.2399978637695,87.4899978637695,86.3899993896484,86.4700012207031,1125900,78.7216873168945
2014-09-10,86.6800003051758,87.120002746582,86.4100036621094,86.7099990844727,685900,78.9401779174805
2014-09-11,86.2399978637695,87.1399993896484,86.2099990844727,86.8399963378906,708400,79.0585479736328
2014-09-12,86.9100036621094,87.3000030517578,86.6800003051758,87.0800018310547,1057900,79.2770538330078
2014-09-15,87.0999984741211,87.6600036621094,86.7699966430664,87.3000030517578,1028100,79.4773101806641
2014-09-16,87.0899963378906,87.4000015258789,86.6500015258789,87.0100021362305,860500,79.2133102416992
2014-09-17,87.3899993896484,87.6600036621094,86.6800003051758,86.9899978637695,1384200,79.1950912475586
2014-09-18,87.4199981689453,88,87.1399993896484,87.9000015258789,1280900,80.0235366821289
2014-09-19,87.8000030517578,87.8199996948242,86.8099975585938,86.9199981689453,2513600,79.1313781738281
2014-09-22,86.7300033569336,86.8099975585938,86.2399978637695,86.5,885900,78.7490158081055
2014-09-23,86.1900024414062,86.5800018310547,86.0800018310547,86.2699966430664,2053600,78.5396041870117
2014-09-24,86.2099990844727,87.4400024414062,86.1600036621094,87.2900009155273,802800,79.4682312011719
2014-09-25,86.9400024414062,87.0299987792969,86.1800003051758,86.3000030517578,1336800,78.5669479370117
2014-09-26,86.4700012207031,87.4700012207031,86.2699966430664,87.1900024414062,935900,79.3771896362305
2014-09-29,86.4100036621094,87.620002746582,86.3399963378906,87.5100021362305,1163100,79.6685104370117
2014-09-30,87.4000015258789,87.879997253418,87.2300033569336,87.6699981689453,1779200,79.8141708374023
2014-10-01,87.4899978637695,87.6399993896484,86.370002746582,86.6500015258789,1760500,78.8855667114258
2014-10-02,86.7300033569336,87.2399978637695,86.2300033569336,86.8600006103516,945700,79.0767440795898
2014-10-03,87.3300018310547,88.0100021362305,86.9499969482422,87.5800018310547,1079700,79.7322158813477
2014-10-06,87.7900009155273,87.9599990844727,87.0299987792969,87.2699966430664,1207900,79.4499893188477
2014-10-07,86.6500015258789,86.9800033569336,85.4199981689453,85.4300003051758,1762500,77.7748947143555
2014-10-08,84.879997253418,84.879997253418,82.5,83.4800033569336,4533500,75.9996337890625
2014-10-09,83.4300003051758,84.1600036621094,81.2600021362305,81.2699966430664,2929600,73.9876556396484
2014-10-10,81.75,82.5899963378906,80.4199981689453,80.4499969482422,2630800,73.2411270141602
2014-10-13,80.629997253418,80.9499969482422,79.5100021362305,79.5500030517578,2030000,72.4217987060547
2014-10-14,79.8300018310547,80.7399978637695,79.6699981689453,80.0500030517578,2011800,72.8769454956055
2014-10-15,79.2900009155273,80.3300018310547,78.2600021362305,80,3116500,72.8314590454102
2014-10-16,79.2399978637695,80.5100021362305,79.2399978637695,79.9300003051758,1863300,72.7677383422852
2014-10-17,80.6100006103516,81.4800033569336,79.9300003051758,80.9700012207031,1674600,73.7145462036133
2014-10-20,80.4199981689453,81.3300018310547,80.0500030517578,80.1999969482422,2597200,73.0135116577148
2014-10-21,80.9100036621094,81.9599990844727,80.7600021362305,81.9300003051758,3093500,74.588493347168
2014-10-22,82.1800003051758,82.379997253418,81.6399993896484,81.6800003051758,1558100,74.3609085083008
2014-10-23,82.4800033569336,82.8399963378906,81.3399963378906,81.5800018310547,1288000,74.2698669433594
2014-10-24,81.5,82.4100036621094,81.3399963378906,82.379997253418,852900,74.9981918334961
2014-10-27,82.4499969482422,82.8399963378906,82.1100006103516,82.4800033569336,818200,75.089225769043
2014-10-28,82.9199981689453,83.5,82.7399978637695,83.4899978637695,971200,76.0087127685547
2014-10-29,83.9000015258789,83.9000015258789,82.4599990844727,82.8499984741211,1368100,75.4260940551758
2014-10-30,82.5599975585938,83.7799987792969,82.3600006103516,83.0899963378906,1780000,75.8735198974609
2014-10-31,83.5299987792969,86.0599975585938,83.5299987792969,86,2073100,78.5307693481445
2014-11-03,86.1900024414062,87.3199996948242,85.879997253418,87.1800003051758,1470900,79.6083068847656
2014-11-04,87.2600021362305,88.5299987792969,86.8000030517578,88.4499969482422,1575200,80.7679977416992
2014-11-05,88.8000030517578,88.8399963378906,88.1699981689453,88.6699981689453,927900,80.9689025878906
2014-11-06,88.5100021362305,89.1800003051758,88.3499984741211,89.1800003051758,1389700,81.4346008300781
2014-11-07,89,89.879997253418,88.8099975585938,89.8199996948242,1495300,82.0190200805664
2014-11-10,89.4800033569336,90.7099990844727,89.4499969482422,90.7099990844727,1090700,82.8317031860352
2014-11-11,90.5,91,89.8000030517578,90.1800003051758,1039300,82.3477401733398
2014-11-12,90.1500015258789,90.5999984741211,89.6100006103516,90.379997253418,874000,82.5303497314453
2014-11-13,90.2600021362305,90.9300003051758,89.8399963378906,89.9100036621094,1017000,82.1011505126953
2014-11-14,89.8099975585938,90.6900024414062,89.5599975585938,89.8499984741211,881000,82.0464096069336
2014-11-17,90.4499969482422,90.7300033569336,90.1600036621094,90.4700012207031,988400,82.6125411987305
2014-11-18,90.4400024414062,90.9499969482422,90.1699981689453,90.5899963378906,945400,82.7221221923828
2014-11-19,90.2900009155273,90.75,90.0400009155273,90.3899993896484,1032100,82.5395050048828
2014-11-20,89.7600021362305,90.9499969482422,89.7600021362305,90.3199996948242,1126500,82.4755706787109
2014-11-21,91.2200012207031,91.5199966430664,90.4100036621094,91.3899993896484,1636800,83.4526443481445
2014-11-24,91.6399993896484,92.4000015258789,91.4000015258789,92.3099975585938,1038900,84.2927398681641
2014-11-25,92.5,92.5,91.9000015258789,91.9300003051758,1338800,83.9457473754883
2014-11-26,92.1399993896484,92.1399993896484,91.2699966430664,91.8000030517578,734600,83.8270568847656
2014-11-28,91.8000030517578,92.6999969482422,91.4800033569336,92.4899978637695,678900,84.4570999145508
2014-12-01,92.2799987792969,92.7300033569336,91.8399963378906,92.4199981689453,1243100,84.3932037353516
2014-12-02,92.25,92.7200012207031,92.1800003051758,92.620002746582,910600,84.5758361816406
2014-12-03,92.5299987792969,93.8499984741211,92.1100006103516,93.7600021362305,1422700,85.616828918457
2014-12-04,93.4899978637695,95.4199981689453,93.4899978637695,94.6399993896484,3012200,86.4203567504883
2014-12-05,94.870002746582,95.8099975585938,94.5400009155273,95.0999984741211,1601200,86.8404541015625
2014-12-08,95.0999984741211,97.7300033569336,94.8300018310547,97.5999984741211,3190100,89.1232986450195
2014-12-09,96.7399978637695,98.0999984741211,96.6600036621094,97.1900024414062,2591500,88.748908996582
2014-12-10,97.0199966430664,97.7799987792969,96.129997253418,96.3199996948242,2447700,87.954460144043
2014-12-11,96.5299987792969,97.5,96.120002746582,96.2900009155273,1989600,87.9270782470703
2014-12-12,95.5599975585938,96.3600006103516,94.9899978637695,95.0100021362305,1436200,86.7582244873047
