"Fecha","AVGO.Open","AVGO.High","AVGO.Low","AVGO.Close","AVGO.Volume","AVGO.Adjusted"
2014-03-06,63.2900009155273,63.9099998474121,63.0499992370605,63.6399993896484,1216200,48.6193161010742
2014-03-07,63.9500007629395,63.9500007629395,62.4500007629395,62.75,1513300,47.9393730163574
2014-03-10,62.9300003051758,63.4199981689453,62.4700012207031,62.7999992370605,1351900,47.9775695800781
2014-03-11,62.9799995422363,63.6500015258789,61.810001373291,62.0200004577637,1619100,47.3816680908203
2014-03-12,61.7700004577637,63.310001373291,60.4500007629395,63.1800003051758,2359800,48.267879486084
2014-03-13,63.4000015258789,64.5,62.0400009155273,62.6800003051758,3537700,47.8858947753906
2014-03-14,62.7700004577637,63.25,62.2099990844727,62.6800003051758,1393900,47.8858947753906
2014-03-17,63.0299987792969,63.9900016784668,62.7599983215332,63.4099998474121,1396800,48.4436073303223
2014-03-18,63.25,64.0100021362305,62.7900009155273,63.8199996948242,1310900,48.9653244018555
2014-03-19,64.0100021362305,64.879997253418,63.7900009155273,64.4100036621094,1755800,49.4179801940918
2014-03-20,64.3199996948242,65.3899993896484,64.3000030517578,65.3099975585938,1996600,50.1084938049316
2014-03-21,65.6399993896484,65.8300018310547,63.6399993896484,63.9000015258789,2326700,49.0266990661621
2014-03-24,64.0299987792969,64.3600006103516,62.3499984741211,63.1599998474121,2481100,48.4589309692383
2014-03-25,63.689998626709,64.9800033569336,63.2799987792969,64,1614500,49.1034088134766
2014-03-26,64.3899993896484,64.879997253418,62.1199989318848,62.810001373291,2841400,48.1904067993164
2014-03-27,62.7700004577637,63.1100006103516,61.8400001525879,62.7799987792969,2524700,48.1673851013184
2014-03-28,62.9900016784668,64.6800003051758,62.8699989318848,64.1100006103516,1433000,49.1878051757812
2014-03-31,64.5,65.3300018310547,64.2399978637695,64.4100036621094,1481900,49.4179801940918
2014-04-01,64.5500030517578,65.2600021362305,64.2200012207031,65.0500030517578,2196200,49.9090347290039
2014-04-02,64.7399978637695,65.3099975585938,63.8400001525879,64.6399993896484,2097900,49.5944442749023
2014-04-03,64.7399978637695,65.5800018310547,63.4700012207031,63.9300003051758,2159200,49.0497093200684
2014-04-04,64.5599975585938,64.7399978637695,60.0400009155273,61.7999992370605,3883000,47.4154815673828
2014-04-07,61,61.939998626709,58.8300018310547,60.3600006103516,4327400,46.310661315918
2014-04-08,60.6199989318848,60.9799995422363,60.0499992370605,60.1699981689453,2205500,46.1648864746094
2014-04-09,61.0400009155273,62.560001373291,61.0400009155273,62.4700012207031,1925600,47.9295425415039
2014-04-10,62.5499992370605,62.5499992370605,59.6199989318848,59.8600006103516,2039600,45.9270401000977
2014-04-11,59.2700004577637,59.9599990844727,58.4599990844727,58.5299987792969,2190300,44.9066200256348
2014-04-14,58.4500007629395,59.5699996948242,58.1100006103516,58.8199996948242,1941900,45.1291198730469
2014-04-15,59.060001373291,59.3600006103516,57.2700004577637,58.939998626709,2501400,45.2211608886719
2014-04-16,59.4599990844727,59.4599990844727,58.1100006103516,59.310001373291,1791600,45.5050582885742
2014-04-17,59.3400001525879,61.6599998474121,58.9199981689453,60.8899993896484,1909200,46.7173080444336
2014-04-21,60.9700012207031,62.1800003051758,60.8199996948242,61.8899993896484,1256000,47.4845352172852
2014-04-22,61.6100006103516,63.7900009155273,61.6100006103516,63.439998626709,2283000,48.6737747192383
2014-04-23,63.9799995422363,64.6100006103516,63.7799987792969,64.5999984741211,2698400,49.5637664794922
2014-04-24,65.4300003051758,65.4800033569336,63.5400009155273,65.379997253418,2751900,50.1622200012207
2014-04-25,64.8499984741211,65.0299987792969,62.189998626709,62.3400001525879,1926600,47.8298072814941
2014-04-28,62.9099998474121,62.9199981689453,60.3199996948242,60.7799987792969,3070800,46.6329116821289
2014-04-29,60.9799995422363,61.5499992370605,60.0099983215332,60.9199981689453,2165600,46.7403106689453
2014-04-30,61.0999984741211,63.6699981689453,60.3699989318848,63.5,2537500,48.7197952270508
2014-05-01,62.9199981689453,64.9000015258789,62.5800018310547,63.4900016784668,1886300,48.7121391296387
2014-05-02,64.7200012207031,64.9899978637695,63.1800003051758,64.2699966430664,1340700,49.3105621337891
2014-05-05,63.8699989318848,64.4499969482422,63.0200004577637,64.25,1352900,49.2952346801758
2014-05-06,67.9300003051758,68.0800018310547,66.25,67.3399963378906,12780200,51.6659965515137
2014-05-07,67.75,68.6100006103516,66.3499984741211,66.8099975585938,56028000,51.2593650817871
2014-05-08,66.8099975585938,68.9300003051758,66.7099990844727,67.9499969482422,5370000,52.1340179443359
2014-05-09,67.9199981689453,68.5599975585938,66.6800003051758,67.4100036621094,3870000,51.7197074890137
2014-05-12,67.9300003051758,69.1800003051758,67.4100036621094,69.129997253418,2739400,53.0393562316895
2014-05-13,69.2699966430664,69.3399963378906,68.5599975585938,68.7600021362305,2302100,52.7554817199707
2014-05-14,68.5400009155273,69.5999984741211,67.5500030517578,68.5100021362305,3024300,52.5636672973633
2014-05-15,68.6699981689453,68.9499969482422,67.1100006103516,67.9300003051758,3209300,52.1186866760254
2014-05-16,68.0899963378906,68.9300003051758,67.3199996948242,68.4800033569336,5204400,52.540657043457
2014-05-19,69.0999984741211,69.4100036621094,68.1399993896484,68.3199996948242,3778900,52.4178848266602
2014-05-20,68.3600006103516,68.379997253418,66.9199981689453,67.5199966430664,2908500,51.8041076660156
2014-05-21,67.5199966430664,68.4400024414062,67.370002746582,68.4100036621094,1689600,52.4869499206543
2014-05-22,68.4300003051758,69.2200012207031,67.879997253418,68.6800003051758,1567900,52.6941108703613
2014-05-23,69.120002746582,70.6100006103516,68.7300033569336,70.5500030517578,3201700,54.128849029541
2014-05-27,71.0299987792969,71.2799987792969,70.3199996948242,70.9300003051758,3163700,54.4204025268555
2014-05-28,70.5500030517578,70.75,69.8399963378906,70.0999984741211,3492700,53.783576965332
2014-05-29,70.4800033569336,70.8499984741211,69.8099975585938,70.7900009155273,2756600,54.3129806518555
2014-05-30,71.8499984741211,72,69.4100036621094,70.6699981689453,3893800,54.2209129333496
2014-06-02,71.2099990844727,72,70.5999984741211,71.6399993896484,2659900,54.9651412963867
2014-06-03,71.3300018310547,72.0800018310547,70.8399963378906,71.4499969482422,2230800,54.8193626403809
2014-06-04,71.2600021362305,71.8600006103516,71.1399993896484,71.6100006103516,1937900,54.9421348571777
2014-06-05,71.5100021362305,72,71.2300033569336,71.870002746582,2728800,55.1416015625
2014-06-06,72.2799987792969,72.3499984741211,71.2399978637695,71.629997253418,1586600,54.9574699401855
2014-06-09,71.879997253418,72.5,71.4700012207031,71.7900009155273,1742000,55.0802154541016
2014-06-10,71.75,72.25,71.5,71.8600006103516,1640900,55.1339416503906
2014-06-11,71.6699981689453,72.3899993896484,71.3499984741211,71.75,2494300,55.0495376586914
2014-06-12,71.3399963378906,72.0400009155273,71.1999969482422,71.7600021362305,1360400,55.0572357177734
2014-06-13,72.1800003051758,72.4499969482422,70.9100036621094,71.4199981689453,1350800,54.7963409423828
2014-06-16,71.4700012207031,71.9400024414062,70.5999984741211,70.879997253418,1566800,54.382022857666
2014-06-17,70.5899963378906,71.620002746582,70.5899963378906,71.4800033569336,1381700,55.0676918029785
2014-06-18,71.5800018310547,71.879997253418,70.5500030517578,71.2200012207031,1383300,54.8673973083496
2014-06-19,71.129997253418,71.3199996948242,70.3399963378906,70.9300003051758,1273400,54.6439781188965
2014-06-20,71.1600036621094,71.9499969482422,70.870002746582,71.5699996948242,2183400,55.1370315551758
2014-06-23,71.6100006103516,71.9599990844727,70.7900009155273,71.2399978637695,1334900,54.8827934265137
2014-06-24,71.7799987792969,72.3000030517578,70.629997253418,70.6699981689453,1530400,54.4436645507812
2014-06-25,70.5800018310547,71.6999969482422,70.0599975585938,71.629997253418,1282700,55.1832580566406
2014-06-26,71.7200012207031,71.870002746582,70.379997253418,70.9599990844727,812600,54.6670799255371
2014-06-27,70.7399978637695,71.1699981689453,70.25,70.9400024414062,1693500,54.6516761779785
2014-06-30,70.9199981689453,72.0699996948242,70.9199981689453,72.0699996948242,1777300,55.5222206115723
2014-07-01,72.4800033569336,74.129997253418,72.3499984741211,74.0299987792969,2142900,57.0322036743164
2014-07-02,73.5800018310547,74.5999984741211,73.5800018310547,74.3199996948242,1608100,57.2555999755859
2014-07-03,74.6699981689453,75.370002746582,74.4100036621094,75.1800003051758,799400,57.918140411377
2014-07-07,75.4300003051758,75.5500030517578,74.4300003051758,74.5299987792969,1906600,57.4173622131348
2014-07-08,74.3300018310547,74.5,72.0999984741211,73.3899993896484,1916900,56.5391273498535
2014-07-09,73.6600036621094,74.2300033569336,73.0899963378906,74.2300033569336,979800,57.1862678527832
2014-07-10,72.0699996948242,73.5400009155273,72.0500030517578,73.1500015258789,1547900,56.3542518615723
2014-07-11,73.2699966430664,73.4800033569336,72.6699981689453,73.1999969482422,1251700,56.3927421569824
2014-07-14,74.5699996948242,74.9000015258789,73.4100036621094,74.0400009155273,1224200,57.0398826599121
2014-07-15,74.0100021362305,74.379997253418,72.6900024414062,73.4199981689453,1455600,56.5622520446777
2014-07-16,73.1100006103516,74.379997253418,72.75,73.6500015258789,1518000,56.7394485473633
2014-07-17,73.2600021362305,73.6699981689453,71.6600036621094,71.9000015258789,1781600,55.3912658691406
2014-07-18,72.7399978637695,75.2600021362305,72.6100006103516,75,3394900,57.779483795166
2014-07-21,74.5199966430664,75.5,74.4899978637695,75.4199981689453,1536800,58.10302734375
2014-07-22,75.5800018310547,76.4400024414062,75.3000030517578,75.3899993896484,2399700,58.0798988342285
2014-07-23,75.6999969482422,75.7099990844727,73.5899963378906,73.629997253418,2445000,56.7240180969238
2014-07-24,73.6999969482422,73.8899993896484,72.2699966430664,72.5100021362305,2067600,55.8611946105957
2014-07-25,72.2799987792969,72.3000030517578,69.7099990844727,69.9199981689453,3683800,53.8658676147461
2014-07-28,70.0199966430664,70.75,69.1399993896484,70.5100021362305,3181300,54.3204078674316
2014-07-29,70.4000015258789,71.1699981689453,69.8399963378906,69.879997253418,1911100,53.8350791931152
2014-07-30,70.9499969482422,71.0400009155273,69.7200012207031,70.5100021362305,1754500,54.3204078674316
2014-07-31,70.0100021362305,70.3000030517578,68.8000030517578,69.379997253418,1847600,53.4498710632324
2014-08-01,69.9199981689453,70.7099990844727,68.7099990844727,70.4400024414062,1914100,54.2664756774902
2014-08-04,70.3199996948242,71.5999984741211,69.9300003051758,71.3399963378906,1545200,54.9598274230957
2014-08-05,70.8199996948242,71.4199981689453,69.8399963378906,70.120002746582,1538800,54.0199661254883
2014-08-06,69.8000030517578,70.9700012207031,69.7600021362305,70.2900009155273,1035400,54.1509094238281
2014-08-07,70.8899993896484,70.8899993896484,69.4499969482422,69.629997253418,1122200,53.6424674987793
2014-08-08,69.7300033569336,70.5,69.3199996948242,70.4300003051758,1282200,54.2587776184082
2014-08-11,70.5100021362305,71.4499969482422,70.5100021362305,70.8199996948242,1417300,54.5592346191406
2014-08-12,70.8899993896484,71.3899993896484,70.4599990844727,71.1500015258789,942100,54.8134613037109
2014-08-13,71.629997253418,72.129997253418,71.0800018310547,71.9700012207031,1083600,55.445182800293
2014-08-14,72.6800003051758,74.2300033569336,72.6800003051758,73.8399963378906,1899700,56.8858222961426
2014-08-15,74.5400009155273,74.8899993896484,73.4199981689453,74.7900009155273,2114300,57.6176910400391
2014-08-18,75.3099975585938,75.4000015258789,74.3499984741211,75.370002746582,1253100,58.0645294189453
2014-08-19,75.5800018310547,76.620002746582,75.4300003051758,75.620002746582,1873400,58.2571220397949
2014-08-20,75.6699981689453,76.5,75.6399993896484,76.379997253418,1137500,58.8426132202148
2014-08-21,76.129997253418,76.6399993896484,75.75,76.2699966430664,1555000,58.7578659057617
2014-08-22,76.5100021362305,76.5100021362305,75.5100021362305,76.2099990844727,1583700,58.7116394042969
2014-08-25,77,77.2099990844727,75.4199981689453,75.7699966430664,1710000,58.372673034668
2014-08-26,75.8600006103516,76.1500015258789,75.2699966430664,75.9599990844727,1354400,58.5190353393555
2014-08-27,76,76.5100021362305,75.5100021362305,76.1600036621094,1343400,58.6731262207031
2014-08-28,75.5400009155273,76.4899978637695,74.9499969482422,76.3600006103516,1858700,58.8271942138672
2014-08-29,81.8199996948242,84.8000030517578,76.5,82.0899963378906,6293400,63.2415733337402
2014-09-02,82.9700012207031,85.1399993896484,82.4000015258789,85.0199966430664,4160400,65.4987869262695
2014-09-03,85.2699966430664,86.1900024414062,84.5,85.3899993896484,3268100,65.7838668823242
2014-09-04,85.5299987792969,87.25,85.4700012207031,86.0899963378906,2806100,66.3231353759766
2014-09-05,86.3600006103516,88.0599975585938,86.25,87.879997253418,2659400,67.7021255493164
2014-09-08,88.0699996948242,89.6699981689453,87.5199966430664,88.1900024414062,2894900,67.9409484863281
2014-09-09,88.379997253418,89.1100006103516,87.9599990844727,88.4100036621094,2189600,68.1104354858398
2014-09-10,88.2799987792969,89.0999984741211,87.7200012207031,89,1885500,68.5649642944336
2014-09-11,88.9100036621094,89.1100006103516,87.8199996948242,89.0699996948242,1788800,68.6189041137695
2014-09-12,89.0100021362305,89.0699996948242,87.4000015258789,87.8499984741211,1824400,67.6789855957031
2014-09-15,88.1399993896484,88.2399978637695,86.2699966430664,86.7099990844727,1599800,66.80078125
2014-09-16,86.370002746582,88.2699966430664,85.6699981689453,87.9199981689453,2114600,67.7329406738281
2014-09-17,87.9700012207031,88.4300003051758,87.370002746582,87.7399978637695,1565300,67.8411865234375
2014-09-18,88.1800003051758,89.5299987792969,88.0299987792969,89.5199966430664,1816500,69.2175064086914
2014-09-19,90.129997253418,90.879997253418,88.9000015258789,89.0999984741211,4183400,68.8927688598633
2014-09-22,88.6399993896484,89.1699981689453,86.4199981689453,87.1800003051758,2386900,67.4082107543945
2014-09-23,87.0100021362305,87.9499969482422,86.379997253418,87.5599975585938,2082900,67.702018737793
2014-09-24,87.6900024414062,89.0500030517578,87.3499984741211,89.0199966430664,1450300,68.8309020996094
2014-09-25,88.8399963378906,88.8399963378906,85.7699966430664,86.4599990844727,1794000,66.8515014648438
2014-09-26,86.5500030517578,87.6600036621094,86.4599990844727,87.5,983400,67.6556396484375
2014-09-29,86.4100036621094,87.3099975585938,86.0699996948242,87.1100006103516,982600,67.3540725708008
2014-09-30,87.6100006103516,87.9199981689453,86.1999969482422,87,1488500,67.2690277099609
2014-10-01,87.120002746582,87.120002746582,84.8399963378906,85.5400009155273,2225700,66.1401290893555
2014-10-02,85.0800018310547,85.4000015258789,80.8399963378906,83.2099990844727,3427800,64.3385696411133
2014-10-03,83.620002746582,84.4499969482422,83.0500030517578,83.4700012207031,2065000,64.5396041870117
2014-10-06,84.0699996948242,84.5100021362305,82.5400009155273,82.879997253418,1953600,64.0833969116211
2014-10-07,82.4199981689453,82.6800003051758,80.9700012207031,81.0299987792969,1526600,62.6529884338379
2014-10-08,81,83.7600021362305,79.3000030517578,83.3000030517578,2768100,64.4081420898438
2014-10-09,82.9199981689453,83.3000030517578,80.5800018310547,80.5999984741211,1888000,62.320499420166
2014-10-10,77.75,77.7799987792969,68.75,71.3600006103516,10598100,55.1760635375977
2014-10-13,70.8000030517578,72.129997253418,68.8000030517578,69.0400009155273,6524000,53.3822174072266
2014-10-14,72.0599975585938,72.9100036621094,69.0599975585938,72.0199966430664,6903400,55.6863784790039
2014-10-15,70.2600021362305,73.4499969482422,69.8600006103516,72.5500030517578,3195500,56.0961837768555
2014-10-16,70.6699981689453,76.0899963378906,70.5,75.5999984741211,3398500,58.4544563293457
2014-10-17,77.4199981689453,79.6999969482422,76.8300018310547,77.1500015258789,4160700,59.652946472168
2014-10-20,76.6699981689453,78.0599975585938,75.8000030517578,77.9899978637695,1437000,60.3024253845215
2014-10-21,78.9899978637695,82.4599990844727,78.9599990844727,82.379997253418,2411200,63.6968002319336
2014-10-22,82.4800033569336,82.9899978637695,80.7300033569336,80.8600006103516,1730700,62.5215377807617
2014-10-23,82.1399993896484,82.9000015258789,81.120002746582,81.379997253418,1820500,62.9236030578613
2014-10-24,81.6999969482422,82.4100036621094,80.7699966430664,81.8499984741211,1126900,63.2869987487793
2014-10-27,81.5100021362305,81.9599990844727,80.120002746582,81.5699996948242,1497700,63.0705108642578
2014-10-28,82.1600036621094,84.2399978637695,81.5800018310547,84.1999969482422,1823000,65.1040344238281
2014-10-29,84.5699996948242,85.1399993896484,83.5599975585938,84.879997253418,1421400,65.6298217773438
2014-10-30,83.8399963378906,84.5699996948242,81.1800003051758,82.3899993896484,1997600,63.7045402526855
2014-10-31,85.1100006103516,87.9199981689453,84.5,86.25,2546100,66.6891174316406
2014-11-03,86.4400024414062,87.879997253418,86.0899963378906,86.3399963378906,1594100,66.7587051391602
2014-11-04,85.9000015258789,86.5599975585938,84.8600006103516,85.3600006103516,1828800,66.0009689331055
2014-11-05,85.7900009155273,86.7900009155273,84.8099975585938,86.7099990844727,1478900,67.0447998046875
2014-11-06,86.4400024414062,87.8899993896484,86.3399963378906,87.629997253418,1711400,67.7561340332031
2014-11-07,87.8399963378906,87.9300003051758,84.7399978637695,85.0400009155273,1975100,65.753547668457
2014-11-10,84.9199981689453,86.0800018310547,83.5,85.9100036621094,1436400,66.4262237548828
2014-11-11,85.8399963378906,86.2900009155273,85.379997253418,86.1600036621094,792700,66.6195373535156
2014-11-12,85.9100036621094,87.2900009155273,85.6100006103516,87.0500030517578,1039600,67.3076858520508
2014-11-13,87.0699996948242,88.370002746582,86.5299987792969,87.4499969482422,1228100,67.616943359375
2014-11-14,87.5599975585938,89.0500030517578,86.3099975585938,89.0199966430664,1295500,68.8309020996094
2014-11-17,88.7799987792969,89.0500030517578,87.5899963378906,88.5199966430664,1120000,68.4442977905273
2014-11-18,88.3499984741211,91.7699966430664,88.3399963378906,91.4100036621094,2002500,70.6788635253906
2014-11-19,91.5100021362305,92,89.0999984741211,89.25,1876300,69.0087432861328
2014-11-20,88.8399963378906,90.9199981689453,88.0199966430664,89.9300003051758,1512100,69.5345077514648
2014-11-21,91.6999969482422,91.7300033569336,89.4499969482422,90.2099990844727,1746100,69.7510223388672
2014-11-24,90.5500030517578,91.3499984741211,90.379997253418,91.1399993896484,1187600,70.4701156616211
2014-11-25,91.8399963378906,92.5599975585938,91.0699996948242,91.1500015258789,2592300,70.4778289794922
2014-11-26,91.5800018310547,93.8600006103516,91.5800018310547,93.7799987792969,1614300,72.511360168457
2014-11-28,94.129997253418,94.4300003051758,92.6699981689453,93.4000015258789,870000,72.2175521850586
2014-12-01,93.0500030517578,93.3600006103516,90.0199966430664,90.9499969482422,1716800,70.3231811523438
2014-12-02,90.6900024414062,92.4100036621094,89.7200012207031,92.1999969482422,1979400,71.2897109985352
2014-12-03,93.0299987792969,95.5100021362305,93.0299987792969,95.129997253418,3172700,73.5551986694336
2014-12-04,101.550003051758,103.779998779297,99.5100021362305,103.069999694824,6185500,79.6944580078125
2014-12-05,103.839996337891,105,101.730003356934,103.98999786377,2959600,80.4057922363281
2014-12-08,104,104.169998168945,99.6600036621094,100.709999084473,3481800,77.8696746826172
2014-12-09,99.8899993896484,103.029998779297,97.25,102.639999389648,2290300,79.3619766235352
2014-12-10,102,103.5,99.1699981689453,99.25,2219400,76.7408218383789
2014-12-11,100.080001831055,102.800003051758,99.8499984741211,100.550003051758,1568500,77.7460021972656
2014-12-12,98.9800033569336,101.180000305176,98.8300018310547,99.1999969482422,1317700,76.7021408081055
