"Fecha","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
2013-12-19,63.0615768432617,63.4605369567871,62.8707733154297,63.3304405212402,1764090,54.271656036377
2013-12-20,63.2784042358398,63.8594970703125,63.156982421875,63.3477897644043,2279020,54.2864952087402
2013-12-23,63.5385932922363,63.8161315917969,63.3044242858887,63.7033805847168,934391,54.591236114502
2013-12-24,64.0069351196289,64.6313934326172,63.5993041992188,64.5793609619141,260347,55.3419189453125
2013-12-26,64.8568954467773,65.4813537597656,64.215087890625,65.3946228027344,640722,56.0405693054199
2013-12-27,65.1084136962891,65.6374664306641,65.0650482177734,65.446662902832,671507,56.1857528686523
2013-12-30,65.43798828125,65.5333938598633,64.8395462036133,65.2645263671875,586070,56.0293998718262
2013-12-31,65.4119720458984,65.5680847167969,64.9783172607422,65.446662902832,524269,56.1857528686523
2014-01-02,65.2818756103516,65.3772735595703,64.4666061401367,64.6400680541992,698603,55.4933013916016
2014-01-03,64.4666061401367,64.8829116821289,64.3191680908203,64.4145736694336,439870,55.2997207641602
2014-01-06,64.752815246582,64.752815246582,63.9635734558105,63.9982643127441,678310,54.9423179626465
2014-01-07,64.1630554199219,64.8048553466797,63.8855171203613,64.4405899047852,886081,55.3220520019531
2014-01-08,64.4232406616211,64.8048553466797,64.032958984375,64.5446624755859,948343,55.4113960266113
2014-01-09,64.7701644897461,65.1777954101562,64.3278427124023,64.4926300048828,586301,55.3667221069336
2014-01-10,64.6574172973633,64.8048553466797,64.1630554199219,64.371208190918,935660,55.2624778747559
2014-01-13,64.041633605957,64.3018188476562,63.1136169433594,63.1830024719238,765938,54.2424240112305
2014-01-14,63.2090187072754,64.2671279907227,63.2090187072754,64.2497863769531,899686,55.1582450866699
2014-01-15,64.900260925293,65.7241973876953,64.8048553466797,65.6808319091797,1122330,56.3867950439453
2014-01-16,65.5594100952148,65.9063339233398,65.5333938598633,65.6808319091797,641875,56.3867950439453
2014-01-17,65.7502136230469,65.8716354370117,65.3165664672852,65.4986953735352,503976,56.2304458618164
2014-01-21,65.9150009155273,66.4614028930664,65.5247192382812,65.7328720092773,1130978,56.4314651489258
2014-01-22,65.776237487793,65.9150009155273,65.3252410888672,65.8542938232422,770089,56.535701751709
2014-01-23,65.2818756103516,65.4640045166016,63.9028625488281,64.3018188476562,1059261,55.2029075622559
2014-01-24,63.694709777832,63.8074607849121,62.1162185668945,62.1162185668945,949726,53.3265762329102
2014-01-27,61.9861221313477,62.7840423583984,61.3703384399414,62.176929473877,1025132,53.3786964416504
2014-01-28,62.2116203308105,62.5845603942871,62.0208168029785,62.1595840454102,506628,53.3638229370117
2014-01-29,61.7606239318848,62.8013877868652,61.7259330749512,62.1509094238281,738151,53.3563690185547
2014-01-30,62.5585441589355,62.6105804443359,61.9340858459473,62.3243713378906,652829,53.5052871704102
2014-01-31,61.5264511108398,62.0815277099609,61.1968765258789,61.2575874328613,1144122,52.5894546508789
2014-02-03,61.214225769043,61.6045112609863,59.4275817871094,59.7311363220215,1546865,51.2790031433105
2014-02-04,60.0867309570312,60.980052947998,59.6097145080566,60.2948837280273,1215377,51.7629661560059
2014-02-05,59.9739799499512,60.5550727844238,58.8031234741211,60.2688636779785,1818627,51.7406463623047
2014-02-06,60.0867309570312,62.9141387939453,58.3781433105469,62.0641784667969,3595631,53.2819061279297
2014-02-07,62.2116203308105,62.619255065918,61.0581092834473,62.0294876098633,1751176,53.2521324157715
2014-02-10,61.7779693603516,62.1075477600098,61.2662620544434,62.0121421813965,934737,53.2372512817383
2014-02-11,62.1942749023438,62.9921951293945,62.0815277099609,62.619255065918,1130286,53.7584495544434
2014-02-12,62.7666969299316,63.1396369934082,62.2202949523926,62.289680480957,896803,53.4754943847656
2014-02-13,61.9861221313477,62.7406768798828,61.6392021179199,62.5845603942871,600367,53.7286529541016
2014-02-14,62.4978332519531,63.5646133422852,62.3590621948242,63.252384185791,883890,54.3019828796387
2014-02-18,63.0962715148926,63.4518661499023,62.9401550292969,63.1222915649414,972094,54.190299987793
2014-02-19,63.1222915649414,63.7467498779297,62.7840423583984,63.0182113647461,1006800,54.1009407043457
2014-02-20,63.1049423217773,63.5559425354004,62.723331451416,63.3824806213379,581573,54.4136657714844
2014-02-21,63.5732879638672,63.6600151062012,62.9835205078125,63.052906036377,529112,54.1307258605957
2014-02-24,62.9401550292969,63.4085006713867,62.6452713012695,62.723331451416,950187,53.8477897644043
2014-02-25,62.7666969299316,63.3130950927734,62.4978332519531,63.0268859863281,863136,54.1083946228027
2014-02-26,63.2003479003906,65.2818756103516,63.1136169433594,65.2298355102539,1628382,55.9996070861816
2014-02-27,65.2385101318359,66.660888671875,65.2298355102539,66.1318283081055,2116562,56.7739639282227
2014-02-28,66.4006958007812,67.9358215332031,66.305290222168,66.9384231567383,1982007,57.4664344787598
2014-03-03,66.2272338867188,66.7823104858398,65.7502136230469,66.660888671875,869593,57.2281723022461
2014-03-04,67.3287048339844,67.8057250976562,66.9123992919922,67.718994140625,979012,58.1365699768066
2014-03-05,67.6062469482422,67.7623596191406,67.1118850708008,67.4414596557617,1248353,57.8982849121094
2014-03-06,67.4674758911133,68.0138778686523,67.4327850341797,67.718994140625,1040928,58.1365699768066
2014-03-07,67.9271469116211,68.1439743041992,67.4848251342773,67.5368576049805,1116911,57.9801979064941
2014-03-10,72.8013916015625,72.8013916015625,70.6331329345703,72.0728530883789,4036077,61.8743095397949
2014-03-11,71.2662582397461,71.5958404541016,70.0520401000977,70.3729400634766,2048650,60.414924621582
2014-03-12,69.9653091430664,70.1040725708008,69.3842163085938,69.6010437011719,1971169,59.7522926330566
2014-03-13,69.9739837646484,70.4943618774414,69.0459671020508,69.5056381225586,1348664,59.6703834533691
2014-03-14,69.5143127441406,69.8785781860352,68.4995651245117,68.5082397460938,869247,58.814094543457
2014-03-17,68.6903762817383,69.6357345581055,68.4388580322266,69.1934051513672,1610856,59.4023361206055
2014-03-18,69.0199508666992,69.6877746582031,67.7883758544922,68.6123123168945,2252731,58.9034805297852
2014-03-19,68.6643524169922,68.8464889526367,67.2333068847656,67.5888977050781,1324566,58.0248565673828
2014-03-20,67.528190612793,68.6730270385742,67.3894195556641,68.6383361816406,1413347,58.9258041381836
2014-03-21,69.2281036376953,69.6270599365234,68.4301834106445,68.4301834106445,3962976,58.7470970153809
2014-03-24,68.94189453125,69.2454452514648,67.6929779052734,68.06591796875,1009913,58.4343910217285
2014-03-25,68.5255813598633,68.9939270019531,67.8057250976562,67.8664321899414,660438,58.2631225585938
2014-03-26,68.0919342041016,68.2914123535156,66.3573303222656,66.3833465576172,1232788,56.9898986816406
2014-03-27,67.4414596557617,67.4414596557617,66.2879409790039,66.9123992919922,1340363,57.5568962097168
2014-03-28,66.9904632568359,67.4848251342773,66.1838684082031,66.305290222168,1244202,57.0346565246582
2014-03-31,66.5654830932617,66.7476119995117,65.8716354370117,66.4006958007812,2046114,57.1167335510254
2014-04-01,66.9470977783203,67.1986083984375,66.3313064575195,67.0598449707031,1378642,57.683723449707
2014-04-02,66.9037322998047,68.0398941040039,66.8256683349609,67.9444961547852,1333329,58.4446754455566
2014-04-03,68.06591796875,68.4301834106445,67.4761505126953,67.8577651977539,1147120,58.3700752258301
2014-04-04,68.3694686889648,68.6383361816406,66.4527282714844,66.5481338500977,942232,57.2435684204102
2014-04-07,66.4267120361328,66.843017578125,65.5160446166992,65.6981811523438,1283981,56.5124473571777
2014-04-08,65.8889846801758,66.5914993286133,65.5594100952148,66.3486557006836,1030321,57.0719528198242
2014-04-09,66.4874267578125,67.3200378417969,66.2532501220703,67.3200378417969,715782,57.9075355529785
2014-04-10,67.2159576416016,67.3980941772461,65.5073699951172,65.5073699951172,877894,56.3483047485352
2014-04-11,65.2558517456055,65.3512573242188,64.3798828125,64.4405899047852,1477570,55.4306831359863
2014-04-14,65.0476989746094,65.5073699951172,64.5359954833984,64.9869918823242,911677,55.9006881713867
2014-04-15,65.1691207885742,65.5420608520508,64.570686340332,65.4206390380859,575693,56.2736930847168
2014-04-16,66.0017318725586,66.8083267211914,65.8716354370117,66.6175231933594,601866,57.3032646179199
2014-04-17,66.3833465576172,67.0078048706055,66.2272338867188,66.5654830932617,717627,57.258487701416
2014-04-21,66.4614028930664,66.843017578125,66.2619247436523,66.6001739501953,478264,57.2883110046387
2014-04-22,66.6001739501953,66.8690338134766,66.3660049438477,66.7042465209961,479763,57.3778381347656
2014-04-23,66.7129211425781,66.9817886352539,66.5654830932617,66.7215957641602,389253,57.3927574157715
2014-04-24,66.843017578125,66.9384231567383,65.7068557739258,65.7675628662109,786692,56.5721130371094
2014-04-25,65.6721572875977,66.0450973510742,65.3772735595703,65.5680847167969,638070,56.4005317687988
2014-04-28,66.0017318725586,66.1405029296875,64.9176025390625,65.3078918457031,787614,56.1767272949219
2014-04-29,65.6461410522461,66.3573303222656,65.6374664306641,66.0537719726562,506974,56.8183250427246
2014-04-30,66.1144866943359,66.9297485351562,65.8716354370117,66.7823104858398,482415,57.4449844360352
2014-05-01,66.5568084716797,66.7823104858398,66.0104064941406,66.5394592285156,652252,57.2360801696777
2014-05-02,66.4787521362305,66.9297485351562,66.0104064941406,66.0624465942383,805255,56.825798034668
2014-05-05,65.7588882446289,66.2272338867188,65.446662902832,66.0277557373047,1103306,56.7959403991699
2014-05-06,66.1578521728516,66.4180374145508,65.5507354736328,65.9150009155273,909948,56.6989555358887
2014-05-07,66.0624465942383,66.305290222168,62.8967895507812,63.5646133422852,4019704,54.6771812438965
2014-05-08,63.4865570068359,64.570686340332,63.261058807373,63.3391151428223,1689952,54.483211517334
2014-05-09,63.2784042358398,63.7120552062988,62.9401550292969,63.252384185791,1051421,54.4086036682129
2014-05-12,63.495231628418,64.3191680908203,63.4518661499023,63.7554206848145,829238,54.8413047790527
2014-05-13,63.8074607849121,64.0589752197266,63.1222915649414,63.1830024719238,885273,54.3489303588867
2014-05-14,63.2176933288574,63.68603515625,62.6279258728027,63.4085006713867,875127,54.542896270752
2014-05-15,63.2263641357422,63.2957496643066,61.9687767028809,62.6973114013672,1196007,53.9311485290527
2014-05-16,62.4457931518555,62.8620986938477,61.509105682373,62.818733215332,1321453,54.0355758666992
2014-05-19,62.5672149658203,64.024284362793,62.4631385803223,63.5993041992188,895189,54.7070159912109
2014-05-20,63.4171714782715,63.9635734558105,63.2263641357422,63.8421516418457,1508239,54.9159164428711
2014-05-21,64.0676498413086,64.6660842895508,63.9462280273438,64.5793609619141,1142738,55.5500450134277
2014-05-22,64.4492645263672,65.8803100585938,64.1196899414062,65.7241973876953,2213760,56.5348129272461
2014-05-23,65.3078918457031,65.776237487793,65.2298355102539,65.6895065307617,1620426,56.5049743652344
2014-05-27,66.0190811157227,66.4440612792969,65.8889846801758,66.1405029296875,1074711,56.8929252624512
2014-05-28,66.1405029296875,66.660888671875,65.958366394043,66.3399810791016,893921,57.0645027160645
2014-05-29,66.5828247070312,66.7823104858398,65.8542938232422,66.7736358642578,558859,57.4375267028809
2014-05-30,66.6955795288086,66.7649612426758,66.2792739868164,66.4006958007812,802834,57.1167335510254
2014-06-02,66.4614028930664,66.7909774780273,66.1318283081055,66.6348648071289,836271,57.3181686401367
2014-06-03,66.3486557006836,66.7129211425781,66.0971374511719,66.1925430297852,1015217,56.9376831054688
2014-06-04,66.1665191650391,66.9731140136719,65.8456192016602,66.8690338134766,625157,57.5195808410645
2014-06-05,66.9557647705078,68.06591796875,66.5828247070312,67.8664321899414,1050498,58.3775215148926
2014-06-06,67.8057250976562,68.0485687255859,67.4327850341797,68.0398941040039,449670,58.5267295837402
2014-06-09,67.9618377685547,68.0832595825195,67.4761505126953,67.7016448974609,427763,58.2357902526855
2014-06-10,67.4154357910156,67.8924560546875,66.6955795288086,67.8577651977539,595525,58.3700752258301
2014-06-11,67.4588012695312,68.0745849609375,66.9991302490234,67.6409378051758,540181,58.1835670471191
2014-06-12,67.5368576049805,67.6409378051758,66.6869049072266,66.7476119995117,479302,57.4151458740234
2014-06-13,66.7823104858398,67.0164794921875,66.652214050293,66.9991302490234,539143,57.6314888000488
2014-06-16,66.8863830566406,67.1379013061523,66.2966156005859,66.4006958007812,557821,57.1167335510254
2014-06-17,66.4180374145508,66.4440612792969,65.6895065307617,65.7415466308594,1478146,56.5497398376465
2014-06-18,65.9150009155273,66.0017318725586,64.8395462036133,65.0476989746094,2147578,55.9529151916504
2014-06-19,65.2124862670898,65.6027755737305,64.9349517822266,64.9436264038086,1756250,55.8633880615234
2014-06-20,64.8655700683594,65.1604537963867,64.570686340332,64.8308792114258,4124396,55.7664031982422
2014-06-23,63.6773643493652,63.6773643493652,61.5351257324219,61.6652221679688,3909708,53.0433540344238
2014-06-24,61.5698165893555,62.0728530883789,60.9540328979492,61.5264511108398,2025936,52.9239845275879
2014-06-25,61.5524711608887,61.8907203674316,60.9627075195312,61.2489166259766,1402855,52.6852607727051
2014-06-26,60.9887237548828,61.5958366394043,60.2775382995605,61.5784912109375,2306000,53.0815048217773
2014-06-27,61.405029296875,61.4830894470215,60.9973983764648,61.4223747253418,1465463,52.9469223022461
2014-06-30,61.3790092468262,61.942756652832,61.0841293334961,61.743278503418,1983506,53.2235412597656
2014-07-01,61.7692985534668,61.9340858459473,61.3876838684082,61.5784912109375,1322952,53.0815048217773
2014-07-02,61.4310493469238,61.7606239318848,61.0494346618652,61.1968765258789,1167297,52.7525444030762
2014-07-03,61.413703918457,62.0381622314453,61.2662620544434,61.9080657958984,515506,53.3656044006348
2014-07-07,61.6999130249023,61.7953186035156,61.1448402404785,61.3703384399414,690878,52.9020729064941
2014-07-08,61.3616638183594,61.3616638183594,60.4856910705566,60.5724182128906,1206730,52.2142486572266
2014-07-09,60.9019966125488,60.9973983764648,60.4770164489746,60.771900177002,952609,52.3861999511719
2014-07-10,60.0867309570312,60.433650970459,59.5836944580078,59.9653091430664,1687877,51.6909217834473
2014-07-11,60.0520362854004,60.1734619140625,59.8438873291016,60.0693855285645,734922,51.780632019043
2014-07-14,59.4449272155762,59.8785781860352,59.3928871154785,59.6964454650879,929087,51.4591598510742
2014-07-15,60.9019966125488,61.2055511474609,59.7137908935547,59.9392890930176,2310266,51.6684837341309
2014-07-16,60.3729400634766,60.3902854919434,59.7658271789551,60.0520362854004,1043696,51.7656745910645
2014-07-17,59.7398071289062,60.095401763916,59.2974853515625,59.3235054016113,1190357,51.1376609802246
2014-07-18,59.3842163085938,60.0433654785156,59.0633125305176,59.9653091430664,825779,51.6909217834473
2014-07-21,59.9132690429688,60.2168273925781,59.4189071655273,59.4449272155762,584802,51.2423362731934
2014-07-22,59.8005218505859,59.9219436645508,59.462272644043,59.6704254150391,692607,51.4367218017578
2014-07-23,59.661750793457,59.7918472290039,59.4709434509277,59.6704254150391,619968,51.4367218017578
2014-07-24,59.8438873291016,59.8438873291016,59.3408508300781,59.3928871154785,934507,51.1974716186523
2014-07-25,59.3061561584473,59.7831726074219,59.1673889160156,59.2194290161133,747490,51.0479507446289
2014-07-28,59.3581962585449,59.7571563720703,58.9852561950684,59.3581962585449,2719812,51.1675834655762
2014-07-29,59.4709434509277,59.6270599365234,59.0026016235352,59.0112762451172,1009336,50.8685264587402
2014-07-30,59.0112762451172,59.2974853515625,58.0138778686523,58.1266250610352,1929430,50.1059455871582
2014-07-31,58.0659141540527,58.5082397460938,56.3746757507324,56.5654792785645,1900951,48.7602043151855
2014-08-01,56.3313102722168,56.9210739135742,56.3226356506348,56.7909812927246,1109301,48.9545974731445
2014-08-04,56.8083267211914,57.1118812561035,56.5828285217285,56.8863830566406,1433064,49.0368423461914
2014-08-05,56.6608848571777,56.7562866210938,55.9150047302246,56.209888458252,1281675,48.453685760498
2014-08-06,56.1144828796387,56.3660011291504,55.9410247802734,56.2012138366699,857256,48.4462089538574
2014-08-07,56.305290222168,56.4006958007812,55.5507354736328,55.6634864807129,595525,47.9826774597168
2014-08-08,55.9496955871582,56.4267120361328,55.7588882446289,56.3486557006836,846994,48.5733108520508
2014-08-11,56.5307884216309,56.8950576782227,56.2532501220703,56.2879447937012,702754,48.5209808349609
2014-08-12,56.2445793151855,56.5481338500977,55.975715637207,56.1925392150879,690762,48.4387397766113
2014-08-13,56.4700775146484,56.843017578125,56.1058120727539,56.1058120727539,1123599,48.3639831542969
2014-08-14,56.3660011291504,57.5888977050781,56.3660011291504,57.2419776916504,4183661,49.3433685302734
2014-08-15,57.7970504760742,57.9618377685547,56.6261940002441,57.276668548584,2058336,49.3732681274414
2014-08-18,57.5975723266602,57.9965324401855,57.5281867980957,57.5975723266602,1710937,49.6498985290527
2014-08-19,57.5802268981934,57.727668762207,57.4327850341797,57.5368614196777,928396,49.5975608825684
2014-08-20,57.5368614196777,57.9965324401855,57.3373794555664,57.6062431335449,1183555,49.6573677062988
2014-08-21,57.7363395690918,57.7363395690918,57.1465721130371,57.1899375915527,1406314,49.2985000610352
2014-08-22,57.1118812561035,57.4588012695312,56.409366607666,56.6869049072266,1310154,48.8648834228516
2014-08-25,57.0251502990723,57.0945358276367,56.6955757141113,56.8343467712402,983048,48.9919815063477
2014-08-26,56.9991340637207,57.2246322631836,56.6175193786621,56.7215957641602,1146889,48.8947944641113
2014-08-27,56.8343467712402,57.2246322631836,56.8256721496582,56.9991340637207,1371724,49.1340255737305
2014-08-28,56.8950576782227,57.5542068481445,56.843017578125,57.3633995056152,2064677,49.4480323791504
2014-08-29,57.3720741271973,57.727668762207,57.1552467346191,57.3633995056152,881469,49.4480323791504
2014-09-02,57.4761505126953,57.5281867980957,56.8169975280762,57.2159576416016,1212610,49.3209266662598
2014-09-03,57.3460540771484,57.5195121765137,56.8777084350586,56.9817886352539,783809,49.1190757751465
2014-09-04,57.0251502990723,57.2159576416016,56.7129211425781,56.7562866210938,1254233,48.924690246582
2014-09-05,56.6695594787598,56.9124031066895,56.4787521362305,56.8950576782227,623427,49.0443153381348
2014-09-08,56.9037284851074,57.8057250976562,56.9037284851074,57.3460540771484,1810095,49.4330902099609
2014-09-09,57.0164794921875,57.4501304626465,55.3946228027344,55.5160446166992,1726963,47.855583190918
2014-09-10,55.5160446166992,55.5247192382812,54.6400680541992,55.0823936462402,2038965,47.4817695617676
2014-09-11,54.8568954467773,55.6634864807129,54.7788391113281,55.1517791748047,1567273,47.5415840148926
2014-09-12,55.2124900817871,55.2211608886719,53.8421516418457,54.1457061767578,1873856,46.6743316650391
2014-09-15,54.128360748291,55.2124900817871,54.0069389343262,54.9696426391602,2262763,47.384578704834
2014-09-16,54.9696426391602,55.0130081176758,54.5446662902832,54.8308753967285,1154038,47.2649574279785
2014-09-17,55.0737228393555,55.099739074707,53.148307800293,53.1656532287598,4012440,45.8295135498047
2014-09-18,53.2350387573242,53.5559425354004,52.6799659729004,52.7927131652832,2845835,45.5080375671387
2014-09-19,52.9314842224121,52.9488296508789,52.4371223449707,52.5758895874023,1789802,45.3211326599121
2014-09-22,52.705982208252,52.7927131652832,52.3503913879395,52.385082244873,1250659,45.1566505432129
2014-09-23,52.3937568664551,52.5151786804199,52.0468330383301,52.0641784667969,992157,44.8800201416016
2014-09-24,52.0381622314453,52.1422386169434,51.5958366394043,51.6131820678711,1631956,44.4912643432617
2014-09-25,51.4223747253418,51.4744148254395,50.3729400634766,50.4943618774414,2250771,43.5268363952637
2014-09-26,50.4163055419922,50.6938438415527,50.3469200134277,50.4943618774414,1271990,43.6392555236816
2014-09-29,50.1908073425293,50.3642654418945,49.7051162719727,49.8265380859375,1342669,43.0621032714844
2014-09-30,49.7571563720703,50.095401763916,49.4189071655273,49.6010398864746,4236468,42.8672218322754
2014-10-01,49.1673889160156,49.575023651123,48.7077178955078,48.8378143310547,2464538,42.2076034545898
2014-10-02,48.6556816101074,49.5316581726074,48.5689506530762,49.3755416870117,2687182,42.6723365783691
2014-10-03,49.6530799865723,49.7918472290039,49.2888107299805,49.4102325439453,1768241,42.7023086547852
2014-10-06,49.6270599365234,49.991325378418,49.4275817871094,49.4275817871094,1563353,42.7173042297363
2014-10-07,48.9679107666016,48.9765815734863,47.6756286621094,47.6843032836914,2712663,41.2107009887695
2014-10-08,47.7623596191406,47.8664360046387,47.1292266845703,47.5888977050781,2528875,41.1282348632812
2014-10-09,47.6322631835938,47.7623596191406,46.209888458252,46.3920211791992,1806636,40.0938568115234
2014-10-10,46.2705993652344,46.7649612426758,45.6548156738281,45.7502174377441,1341977,39.539176940918
2014-10-13,45.776237487793,46.1665229797363,44.7354736328125,44.7528190612793,1497171,38.6771850585938
2014-10-14,44.6487426757812,46.4527320861816,44.2671279907227,45.8109283447266,2291818,39.5916481018066
2014-10-15,45.7155265808105,47.276668548584,44.7267990112305,47.1032104492188,3034696,40.7084922790527
2014-10-16,46.9037284851074,48.9939308166504,46.6175193786621,48.690372467041,2989844,42.0801734924316
2014-10-17,49.132698059082,50.0260200500488,48.6730270385742,48.9939308166504,2020287,42.342529296875
2014-10-20,48.8638343811035,49.2974853515625,48.8551597595215,49.2627944946289,1402048,42.574878692627
2014-10-21,49.6530799865723,51.1882057189941,49.4882926940918,51.1361656188965,1865554,44.1939353942871
2014-10-22,51.6912384033203,51.7519493103027,50.5984382629395,50.6938438415527,2682570,43.8116683959961
2014-10-23,51.300952911377,51.413703918457,50.3122291564941,50.4596710205078,1903372,43.6092720031738
2014-10-24,50.4163055419922,50.633129119873,49.6790962219238,50.4076309204102,1194623,43.5642929077148
2014-10-27,49.9306144714355,49.9392890930176,48.9071998596191,49.2541198730469,1212264,42.5673828125
2014-10-28,49.5316581726074,50.1214218139648,49.3235054016113,50.1127471923828,1611894,43.3094520568848
2014-10-29,50.0433654785156,50.3035545349121,49.0459671020508,49.8438873291016,2531873,43.077091217041
2014-10-30,48.1266250610352,50.7111892700195,47.8317413330078,50.4076309204102,3425678,43.5642929077148
2014-10-31,50.7892456054688,50.9366874694824,49.5143089294434,49.7398071289062,3149650,42.9871444702148
2014-11-03,49.8525581359863,50.0520362854004,48.6470069885254,48.7944488525391,1563007,42.1701240539551
2014-11-04,48.9158706665039,48.9852561950684,48.3087615966797,48.3781433105469,1518962,41.8103370666504
2014-11-05,48.6123161315918,49.1500434875488,48.3781433105469,49.1066780090332,1197391,42.4399642944336
2014-11-06,49.2107543945312,49.661750793457,48.9418907165527,49.6444053649902,1412771,42.9046897888184
2014-11-07,49.6444053649902,49.8352127075195,49.2714653015137,49.4362525939941,1592178,42.7248077392578
2014-11-10,49.3755416870117,49.7224617004395,49.1587142944336,49.2541198730469,1174676,42.5673828125
2014-11-11,49.2627944946289,49.6357345581055,49.1500434875488,49.2801399230957,1584337,42.5898742675781
2014-11-12,49.1587142944336,49.2801399230957,48.8638343811035,49.228099822998,761326,42.5449066162109
2014-11-13,49.3495216369629,49.4882926940918,48.6296615600586,48.9071998596191,839845,42.2675666809082
2014-11-14,48.9071998596191,49.2974853515625,48.8551597595215,49.1066780090332,886196,42.4399642944336
2014-11-17,49.0980033874512,49.4796180725098,48.8031234741211,48.8464851379395,1227484,42.2150955200195
2014-11-18,48.9418907165527,49.4015617370605,48.8204689025879,49.2541198730469,1684879,42.5673828125
2014-11-19,49.2627944946289,49.2627944946289,48.690372467041,48.8898544311523,866941,42.2525787353516
2014-11-20,48.6123161315918,48.9158706665039,48.4041633605957,48.5429306030273,1716471,41.9527587890625
2014-11-21,49.3408508300781,49.5836944580078,48.8551597595215,49.0026016235352,1373338,42.3500213623047
2014-11-24,49.0026016235352,49.2801399230957,48.6730270385742,49.2020835876465,1806982,42.5224304199219
2014-11-25,49.2627944946289,49.2888107299805,48.7250633239746,48.7510833740234,1058569,42.1326446533203
2014-11-26,48.5602798461914,48.7510833740234,48.143970489502,48.3000869750977,979358,41.7428779602051
2014-11-28,48.0832595825195,48.3347778320312,47.0858612060547,47.181266784668,629538,40.7759590148926
2014-12-01,47.0858612060547,47.4588012695312,46.5741539001465,46.6175193786621,1750139,40.2887382507324
2014-12-02,46.4874229431152,47.0511703491211,46.418041229248,46.8950576782227,1335405,40.5286026000977
2014-12-03,46.8256721496582,47.7970504760742,46.5741539001465,47.7363395690918,2172252,41.255672454834
2014-12-04,47.5975723266602,48.161319732666,47.5888977050781,47.9184722900391,1119448,41.4130706787109
2014-12-05,48.057243347168,49.8005218505859,47.9358215332031,49.4015617370605,2521380,42.6948165893555
2014-12-08,49.3408508300781,49.3755416870117,48.6209907531738,48.7510833740234,1381063,42.1326446533203
