"Fecha","PM.Open","PM.High","PM.Low","PM.Close","PM.Volume","PM.Adjusted"
2014-02-10,79.9499969482422,80.0999984741211,78.4400024414062,78.8099975585938,6526000,48.0590438842773
2014-02-11,78.6100006103516,79.5,78.0100021362305,79.4599990844727,6011300,48.4554176330566
2014-02-12,79.6399993896484,79.6600036621094,78.3099975585938,78.4400024414062,5160000,47.8334274291992
2014-02-13,78.25,79.3199996948242,77.5500030517578,79.2399978637695,4595200,48.3212776184082
2014-02-14,79.3099975585938,80.5500030517578,78.879997253418,80.3899993896484,6641400,49.0225563049316
2014-02-18,80.2099990844727,80.9400024414062,80,80.0100021362305,5987900,48.7908363342285
2014-02-19,79.7699966430664,80.1900024414062,79.5,79.5999984741211,4469700,48.5408134460449
2014-02-20,79.629997253418,80.1500015258789,79.25,79.7099990844727,4545900,48.6078834533691
2014-02-21,79.6399993896484,79.9400024414062,78.9000015258789,78.9700012207031,5425100,48.156623840332
2014-02-24,78.7900009155273,79.6399993896484,78.5199966430664,79.1699981689453,5043600,48.2785758972168
2014-02-25,79.4000015258789,80.0899963378906,79.3300018310547,79.9300003051758,5361500,48.7420425415039
2014-02-26,80.0500030517578,80.0800018310547,78.9199981689453,79.5,5278200,48.4798164367676
2014-02-27,79.5,81.1399993896484,79.3499984741211,80.7799987792969,5974200,49.260368347168
2014-02-28,81.1600036621094,81.5999984741211,80.5100021362305,80.9100036621094,4569000,49.3396644592285
2014-03-03,80.25,80.9700012207031,79.7699966430664,80.4499969482422,5289900,49.0591316223145
2014-03-04,81,81.8600006103516,80.9899978637695,81.5800018310547,5595700,49.748218536377
2014-03-05,81.870002746582,81.879997253418,80.7699966430664,81.0699996948242,3844300,49.4372215270996
2014-03-06,81.1999969482422,81.5,80.7900009155273,80.9100036621094,5150000,49.3396644592285
2014-03-07,81.0199966430664,81.0400009155273,79.2200012207031,80.3399963378906,5384600,48.9920692443848
2014-03-10,80.3199996948242,80.5699996948242,80.0400009155273,80.4300003051758,4571400,49.0469398498535
2014-03-11,80.620002746582,80.8499984741211,79.1500015258789,79.5199966430664,5318200,48.4920196533203
2014-03-12,79.1500015258789,79.4499969482422,78.7900009155273,79.1699981689453,4363900,48.2785758972168
2014-03-13,79.4100036621094,79.8899993896484,79.0599975585938,79.2300033569336,4285700,48.3151664733887
2014-03-14,79.25,80.4800033569336,79.1800003051758,79.8899993896484,4814700,48.7176551818848
2014-03-17,80.0100021362305,80.6800003051758,80,80.2799987792969,4453800,48.9554634094238
2014-03-18,80.2799987792969,80.9100036621094,80.1399993896484,80.4700012207031,3698700,49.0713348388672
2014-03-19,80.4700012207031,81.1999969482422,79.4100036621094,79.6600036621094,4961100,48.5773849487305
2014-03-20,79.629997253418,80.4599990844727,79.4499969482422,80.4300003051758,4402700,49.0469398498535
2014-03-21,81.0899963378906,81.4499969482422,80.5400009155273,81,10868500,49.3945159912109
2014-03-24,81.120002746582,81.1900024414062,80.3099975585938,80.4199981689453,5277300,49.040843963623
2014-03-25,79.6800003051758,80.3600006103516,79.6699981689453,80.1999969482422,4736800,49.4850921630859
2014-03-26,80.1800003051758,81.0400009155273,80.1800003051758,80.4199981689453,4872200,49.6208457946777
2014-03-27,80.25,80.4300003051758,79.9300003051758,80.0699996948242,4652800,49.4048767089844
2014-03-28,80.2099990844727,81.0199966430664,80.1500015258789,81.0199966430664,4106000,49.9910469055176
2014-03-31,81.2300033569336,81.9499969482422,81.0299987792969,81.870002746582,6300400,50.5155334472656
2014-04-01,81.7399978637695,82.3300018310547,81.6999969482422,82.2099990844727,5297200,50.7253112792969
2014-04-02,82.3199996948242,82.5,82.1600036621094,82.4599990844727,4265000,50.879566192627
2014-04-03,82.5299987792969,82.6800003051758,82,82.2799987792969,3642600,50.7685012817383
2014-04-04,82.9300003051758,83.1500015258789,82.5199966430664,82.8099975585938,5710300,51.0955390930176
2014-04-07,82.7600021362305,83.3199996948242,82.7300033569336,82.8899993896484,5229900,51.1448745727539
2014-04-08,82.9700012207031,84.2399978637695,82.9700012207031,83.8199996948242,5546700,51.7187118530273
2014-04-09,83.9599990844727,84.0199966430664,83.2699966430664,83.879997253418,3845000,51.7557373046875
2014-04-10,84.0800018310547,84.9700012207031,83.3600006103516,83.5199966430664,6411300,51.5336074829102
2014-04-11,83.3600006103516,83.9899978637695,82.7099990844727,83.1399993896484,5563000,51.2991409301758
2014-04-14,83.6500015258789,84.4700012207031,83.3600006103516,84.1699981689453,4928000,51.9346771240234
2014-04-15,84.0899963378906,84.4800033569336,83.5500030517578,84.379997253418,4872600,52.0642471313477
2014-04-16,84.75,84.8199996948242,84.0999984741211,84.7900009155273,5248400,52.3172187805176
2014-04-17,83.620002746582,84.0500030517578,82.120002746582,83.1500015258789,7858500,51.3053131103516
2014-04-21,82.9800033569336,83.6100006103516,82.5,83.5,3709400,51.5212821960449
2014-04-22,83.3499984741211,83.8899993896484,82.9599990844727,83.5400009155273,3728000,51.5459480285645
2014-04-23,83.4899978637695,83.9400024414062,83.25,83.3499984741211,3745500,51.4287185668945
2014-04-24,83.1999969482422,84.0100021362305,83.0100021362305,83.4899978637695,3697000,51.5150985717773
2014-04-25,83.4000015258789,84.1999969482422,83.4000015258789,84.1100006103516,4375200,51.8976440429688
2014-04-28,84.5800018310547,85.620002746582,84.4700012207031,84.9800033569336,7172000,52.4344673156738
2014-04-29,84.9800033569336,85.8300018310547,84.870002746582,85.1900024414062,4488500,52.5640335083008
2014-04-30,85.0100021362305,85.5899963378906,84.7900009155273,85.4300003051758,4974100,52.7121276855469
2014-05-01,85.4899978637695,85.9599990844727,85.2099990844727,85.7200012207031,3504500,52.8910598754883
2014-05-02,85.7699966430664,85.7699966430664,85.1500015258789,85.379997253418,3596100,52.6812705993652
2014-05-05,85.0199966430664,85.5100021362305,84.8199996948242,85.3399963378906,2328300,52.6565742492676
2014-05-06,85.1800003051758,85.5500030517578,85,85.2799987792969,3258100,52.6195602416992
2014-05-07,85.2900009155273,85.9300003051758,85.1100006103516,85.8000030517578,3605000,52.9404182434082
2014-05-08,85.7099990844727,86.379997253418,85.1999969482422,86.2099990844727,3510800,53.1934013366699
2014-05-09,86.0299987792969,86.5199966430664,85.9400024414062,86.4000015258789,2863700,53.3106498718262
2014-05-12,86.8199996948242,86.9000015258789,85.8899993896484,86.129997253418,3232800,53.1440391540527
2014-05-13,86.2799987792969,86.3199996948242,85.629997253418,85.9300003051758,3710200,53.020622253418
2014-05-14,85.9100036621094,86.2699966430664,85.5899963378906,85.75,3195000,52.9095764160156
2014-05-15,85.8000030517578,86.1900024414062,85.1500015258789,85.3300018310547,4108200,52.6504211425781
2014-05-16,85.2300033569336,85.9800033569336,85.1999969482422,85.7699966430664,6359700,52.9218902587891
2014-05-19,85.7200012207031,85.8000030517578,85.3399963378906,85.7399978637695,2706100,52.9034004211426
2014-05-20,85.4800033569336,85.5,85.0199966430664,85.2200012207031,3396700,52.5825424194336
2014-05-21,85.2099990844727,86.5,84.9300003051758,86.1500015258789,4995100,53.1563720703125
2014-05-22,86.1800003051758,86.7300033569336,85.870002746582,86.2900009155273,4631100,53.2427635192871
2014-05-23,86.1399993896484,86.9000015258789,86.120002746582,86.5699996948242,3790800,53.4155311584473
2014-05-27,86.5299987792969,87.1600036621094,86.2200012207031,86.9100036621094,4153800,53.625316619873
2014-05-28,86.879997253418,87.5,86.4800033569336,87.3499984741211,4278900,53.8967933654785
2014-05-29,87.620002746582,88.6999969482422,87.379997253418,88.370002746582,4782200,54.5261611938477
2014-05-30,88.25,88.8000030517578,88.0500030517578,88.5400009155273,4173100,54.6310615539551
2014-06-02,88.3300018310547,88.7399978637695,88.0500030517578,88.3199996948242,3233900,54.495304107666
2014-06-03,88.25,88.4899978637695,87.620002746582,87.8899993896484,3073000,54.2300033569336
2014-06-04,87.7699966430664,88.2099990844727,87.5699996948242,87.9700012207031,2517400,54.2793617248535
2014-06-05,88,88.1600036621094,87.6699981689453,87.9000015258789,3347300,54.2361526489258
2014-06-06,88,88.5599975585938,87.9000015258789,88.3300018310547,2543600,54.5014915466309
2014-06-09,88.0100021362305,88.4700012207031,87.8099975585938,88.3300018310547,2864400,54.5014915466309
2014-06-10,87.8899993896484,88.5699996948242,87.8099975585938,88.3899993896484,3476500,54.5385055541992
2014-06-11,88.1600036621094,88.7399978637695,88.1600036621094,88.4400024414062,3261400,54.5693511962891
2014-06-12,88.2099990844727,88.7099990844727,88.0699996948242,88.2399978637695,3950000,54.4459571838379
2014-06-13,88.1699981689453,88.629997253418,87.879997253418,88.4499969482422,3162800,54.5755310058594
2014-06-16,88.370002746582,89.3600006103516,88.0699996948242,89.0299987792969,4550100,54.9333953857422
2014-06-17,88.7799987792969,89,88.4100036621094,88.7399978637695,4217400,54.7544479370117
2014-06-18,88.8199996948242,89.9700012207031,88.4400024414062,89.879997253418,4837600,55.4578590393066
2014-06-19,89.9700012207031,91.4700012207031,89.9100036621094,91.3399963378906,7145000,56.358715057373
2014-06-20,91.3899993896484,91.629997253418,90.7799987792969,91.1399993896484,9003100,56.2353019714355
2014-06-23,91.1500015258789,91.2399978637695,90.2699966430664,90.4300003051758,5492400,55.7972297668457
2014-06-24,89.120002746582,89.9400024414062,88.7300033569336,89.370002746582,5337600,55.7224044799805
2014-06-25,89.3000030517578,89.3000030517578,88.2799987792969,88.8899993896484,4663400,55.4231376647949
2014-06-26,86.8000030517578,86.9100036621094,85.9800033569336,86.4899978637695,10749000,53.9267272949219
2014-06-27,86.1699981689453,86.1699981689453,84.0500030517578,84.8499984741211,16140800,52.9041748046875
2014-06-30,84.629997253418,84.9000015258789,84.1600036621094,84.3099975585938,8020400,52.5674743652344
2014-07-01,84.3499984741211,84.5400009155273,83.870002746582,84.2099990844727,6615400,52.5051307678223
2014-07-02,84.2099990844727,85.0999984741211,83.8300018310547,84.8600006103516,4335400,52.9104080200195
2014-07-03,84.7600021362305,86.0899963378906,84.7300033569336,85.6900024414062,3562500,53.4279289245605
2014-07-07,85.5800018310547,86.4499969482422,85.4599990844727,86.0800018310547,4229900,53.6710815429688
2014-07-08,86.129997253418,86.6600036621094,85.9400024414062,86.2900009155273,3726100,53.8020172119141
2014-07-09,86.5100021362305,86.8499984741211,85.8199996948242,86.0299987792969,3188000,53.6399040222168
2014-07-10,85.6100006103516,86.0400009155273,84.879997253418,84.9000015258789,5465500,52.9353561401367
2014-07-11,85.5999984741211,86.0800018310547,84.8399963378906,85.4100036621094,4861300,53.2533302307129
2014-07-14,85.9199981689453,86.2600021362305,85.75,85.9499969482422,3470200,53.5900230407715
2014-07-15,85.5699996948242,85.6100006103516,84.4800033569336,84.5899963378906,5770400,52.7420768737793
2014-07-16,84.9899978637695,85.5500030517578,84.4899978637695,84.6999969482422,6244300,52.8106575012207
2014-07-17,84.5800018310547,86.6500015258789,84.5199966430664,84.5500030517578,5932700,52.7171287536621
2014-07-18,85.0100021362305,86.1500015258789,84.9000015258789,86.0199966430664,4563900,53.6336708068848
2014-07-21,85.2900009155273,85.7799987792969,85.1999969482422,85.5699996948242,3273300,53.3530921936035
2014-07-22,85.6600036621094,85.8899993896484,85.2600021362305,85.379997253418,2741900,53.2346267700195
2014-07-23,85.5299987792969,85.7300033569336,84.9700012207031,85.0800018310547,2750300,53.0475883483887
2014-07-24,85.2900009155273,85.7799987792969,85.25,85.5400009155273,3703000,53.3343734741211
2014-07-25,85.3199996948242,85.5299987792969,84.5699996948242,84.8499984741211,2715100,52.9041748046875
2014-07-28,84.9800033569336,84.9800033569336,84.0999984741211,84.4800033569336,3053900,52.6734733581543
2014-07-29,84.5,85.379997253418,84.5,84.6500015258789,2677200,52.7794799804688
2014-07-30,84.7200012207031,85.0699996948242,83.1399993896484,83.1900024414062,4670900,51.8691558837891
2014-07-31,82.9599990844727,82.9899978637695,82,82.0100021362305,4633400,51.1334342956543
2014-08-01,82,82.5899963378906,81.7200012207031,81.9000015258789,3956500,51.0648384094238
2014-08-04,81.8000030517578,82.3300018310547,81.5,82.129997253418,3293400,51.2082328796387
2014-08-05,81.8499984741211,82.2600021362305,81.1900024414062,81.5800018310547,3710200,50.8653259277344
2014-08-06,81.5899963378906,83.9499969482422,81.5899963378906,83.4800033569336,5053700,52.049976348877
2014-08-07,83.5500030517578,83.9000015258789,82.379997253418,82.7099990844727,4445100,51.5698699951172
2014-08-08,82.8000030517578,83.9499969482422,82.5999984741211,83.8399963378906,3809400,52.2744293212891
2014-08-11,83.9700012207031,84.9599990844727,83.75,84.3499984741211,3414500,52.592414855957
2014-08-12,84.120002746582,84.2600021362305,83.7399978637695,84.1800003051758,2196300,52.4864349365234
2014-08-13,84.4400024414062,84.8199996948242,84.2300033569336,84.4700012207031,2355600,52.6672286987305
2014-08-14,84.4899978637695,84.9899978637695,84.4700012207031,84.9300003051758,1795900,52.9540519714355
2014-08-15,85.0999984741211,85.1699981689453,83.8199996948242,84.5,4226900,52.6859397888184
2014-08-18,84.7099990844727,85.0999984741211,84.629997253418,84.9899978637695,3080800,52.9914588928223
2014-08-19,85.0999984741211,85.4700012207031,84.629997253418,85.379997253418,2272800,53.2346267700195
2014-08-20,85.2099990844727,85.370002746582,84.5999984741211,85.0899963378906,2441400,53.0538101196289
2014-08-21,85.2300033569336,85.6900024414062,85.120002746582,85.1500015258789,2183800,53.0912208557129
2014-08-22,84.8199996948242,85.2300033569336,84.1999969482422,84.3399963378906,3774400,52.5861778259277
2014-08-25,84.9300003051758,85.5400009155273,84.9300003051758,85.1900024414062,2858700,53.1161651611328
2014-08-26,85.2399978637695,85.4599990844727,84.8300018310547,85.2600021362305,2466200,53.1598129272461
2014-08-27,85.129997253418,85.2900009155273,84.8300018310547,85.25,2094300,53.1535835266113
2014-08-28,84.9199981689453,85.379997253418,84.8399963378906,85.2600021362305,1797300,53.1598129272461
2014-08-29,85.2799987792969,85.6900024414062,85.0400009155273,85.5800018310547,2570600,53.3593444824219
2014-09-02,85.3000030517578,85.9000015258789,85.0599975585938,85.4899978637695,3344100,53.3032035827637
2014-09-03,85.8499984741211,85.879997253418,85.1999969482422,85.4000015258789,2448900,53.2471008300781
2014-09-04,85.7699966430664,85.7900009155273,84.7900009155273,84.9899978637695,3143300,52.9914588928223
2014-09-05,85.0599975585938,85.5,84.8099975585938,85.4499969482422,2782300,53.2782745361328
2014-09-08,85.2900009155273,85.3600006103516,83.9199981689453,84,4851400,52.374195098877
2014-09-09,84.0999984741211,84.3099975585938,83.629997253418,83.8300018310547,3892300,52.2681999206543
2014-09-10,84.120002746582,84.4100036621094,83.8099975585938,84.1900024414062,3433300,52.4926643371582
2014-09-11,84.1500015258789,84.5599975585938,83.9499969482422,84.5,4369800,52.6859397888184
2014-09-12,84.7099990844727,84.75,83.7200012207031,84.0199966430664,3585700,52.3866653442383
2014-09-15,84.2900009155273,84.3000030517578,83.879997253418,84.1999969482422,3947100,52.498893737793
2014-09-16,84.1600036621094,85.0400009155273,84.0599975585938,84.8199996948242,3269800,52.8854637145996
2014-09-17,84.9100036621094,85.3399963378906,84.5400009155273,84.9000015258789,3626800,52.9353561401367
2014-09-18,85.0500030517578,85.2699966430664,84.1399993896484,84.7200012207031,4322400,52.8231315612793
2014-09-19,85.1500015258789,85.6800003051758,84.6999969482422,85.5500030517578,7856500,53.3406295776367
2014-09-22,85.0899963378906,86.0699996948242,85.0599975585938,86.0500030517578,7002600,53.6523857116699
2014-09-23,84.75,85.1699981689453,83.629997253418,83.6600036621094,5654000,52.7755279541016
2014-09-24,83.5999984741211,84.7300033569336,83.5599975585938,84.4499969482422,5567300,53.2738723754883
2014-09-25,84,84.1999969482422,83.5500030517578,83.6999969482422,5222500,52.8007507324219
2014-09-26,82.8399963378906,83.3399963378906,82.5800018310547,83.2300033569336,5491300,52.5042572021484
2014-09-29,82.6100006103516,82.9499969482422,82.5500030517578,82.6600036621094,4656000,52.1446914672852
2014-09-30,82.8899993896484,83.5199966430664,82.2799987792969,83.4000015258789,9732000,52.6114883422852
2014-10-01,83.25,83.879997253418,83.2099990844727,83.4700012207031,5786400,52.6556510925293
2014-10-02,83.5999984741211,84.2600021362305,83.1800003051758,84.2099990844727,5509800,53.1224784851074
2014-10-03,84.3499984741211,84.8499984741211,84.2399978637695,84.5100021362305,4301800,53.311710357666
2014-10-06,84.8399963378906,84.8499984741211,84.0699996948242,84.5699996948242,2674400,53.3495903015137
2014-10-07,84.4199981689453,84.7900009155273,83.9400024414062,83.9800033569336,4504400,52.9773979187012
2014-10-08,83.9400024414062,85.129997253418,83.6800003051758,85.0599975585938,5334600,53.6587142944336
2014-10-09,85.1800003051758,85.9899978637695,83.8600006103516,83.9199981689453,6376400,52.9395408630371
2014-10-10,84.379997253418,85.25,84.2799987792969,84.2799987792969,5282100,53.1666488647461
2014-10-13,84.5999984741211,85.2900009155273,83.9700012207031,84.0699996948242,4399800,53.0341491699219
2014-10-14,84.1900024414062,84.629997253418,83.620002746582,83.6900024414062,4784100,52.7944374084473
2014-10-15,83.1100006103516,83.8499984741211,81.9000015258789,83.5800018310547,8409400,52.7250480651855
2014-10-16,83.1900024414062,85.3199996948242,83,85.2600021362305,7058500,53.784854888916
2014-10-17,84.9700012207031,86.0100021362305,84.4400024414062,86,7621700,54.2516822814941
2014-10-20,85.7600021362305,87.2099990844727,85.7099990844727,86.9300003051758,5537900,54.8383560180664
2014-10-21,87.3199996948242,87.4700012207031,86.620002746582,87.4499969482422,4614100,55.1663818359375
2014-10-22,87.2200012207031,87.6699981689453,87.120002746582,87.5999984741211,5339700,55.2610092163086
2014-10-23,87.9499969482422,88.2099990844727,87.5100021362305,87.620002746582,4936500,55.2736129760742
2014-10-24,87.8600006103516,88.1800003051758,87.4000015258789,88.0599975585938,3255300,55.5511779785156
2014-10-27,87.9199981689453,88.6699981689453,87.8000030517578,88.0400009155273,2847200,55.5385780334473
2014-10-28,88.4899978637695,88.4899978637695,87.7799987792969,88.2699966430664,3631300,55.683650970459
2014-10-29,88.1900024414062,88.8300018310547,87.3399963378906,87.9100036621094,3448000,55.4565734863281
2014-10-30,87.4499969482422,88.6800003051758,86.9100036621094,88.3499984741211,2706400,55.7341346740723
2014-10-31,88.7900009155273,89.2399978637695,88.4700012207031,89.0100021362305,4876200,56.1504821777344
2014-11-03,88.8499984741211,89.5,88.5999984741211,89.1900024414062,3361600,56.264030456543
2014-11-04,89.3899993896484,89.9100036621094,89.1900024414062,89.4499969482422,2752500,56.4280471801758
2014-11-05,89.8300018310547,90.25,89.0899963378906,89.9000015258789,4061000,56.7119064331055
2014-11-06,89.6800003051758,89.8300018310547,87.1800003051758,87.5,6109300,55.1979293823242
2014-11-07,87.5,88.1999969482422,87.2600021362305,88.120002746582,3219400,55.5890426635742
2014-11-10,87.8300018310547,88.5,87.5199966430664,88.4199981689453,3191800,55.7782897949219
2014-11-11,88.4400024414062,88.4800033569336,87.8399963378906,88.0899963378906,2412800,55.5701065063477
2014-11-12,88.0400009155273,88.129997253418,87.5699996948242,87.9000015258789,2839500,55.4502487182617
2014-11-13,88.0400009155273,88.6999969482422,87.5299987792969,87.8600006103516,3163900,55.4250259399414
2014-11-14,87.3499984741211,87.4000015258789,85.4899978637695,86.2799987792969,6011500,54.4283103942871
2014-11-17,86.3300018310547,87.5,86.1699981689453,87.3000030517578,3644600,55.0717620849609
2014-11-18,87.4700012207031,87.5999984741211,87.0899963378906,87.129997253418,3653700,54.964527130127
2014-11-19,86.9499969482422,87.1999969482422,86.4700012207031,86.8300018310547,4529900,54.7752647399902
2014-11-20,86.5,86.5,85.5699996948242,85.8099975585938,6330700,54.1318130493164
2014-11-21,86.1500015258789,87.0400009155273,86.1100006103516,87,6851900,54.882511138916
2014-11-24,87.3000030517578,87.6100006103516,86.4700012207031,86.5,3888600,54.5671005249023
2014-11-25,86.4899978637695,86.7300033569336,86.1600036621094,86.3000030517578,5054400,54.4409255981445
2014-11-26,86.6600036621094,86.9100036621094,86.4199981689453,86.5999984741211,2665700,54.6301612854004
2014-11-28,87.1999969482422,87.5699996948242,86.7699966430664,86.9300003051758,3230900,54.8383560180664
2014-12-01,86.370002746582,87.0299987792969,85.6999969482422,86.5,3554100,54.5671005249023
2014-12-02,86.5800018310547,87.4300003051758,86.5199966430664,87.3899993896484,4089900,55.1285209655762
2014-12-03,87.1500015258789,87.6800003051758,86.7699966430664,87.6500015258789,3862000,55.2925453186035
2014-12-04,87.2699966430664,87.4800033569336,86.370002746582,87.1500015258789,4111000,54.977123260498
2014-12-05,87.2799987792969,87.3300018310547,86.7099990844727,87.1399993896484,4236600,54.9708061218262
2014-12-08,86.4199981689453,87.1600036621094,86.3300018310547,86.7900009155273,3270600,54.7500228881836
2014-12-09,86.0500030517578,86.5800018310547,85.25,86.5599975585938,3467800,54.6049385070801
2014-12-10,86.4899978637695,86.5899963378906,85.2699966430664,85.5999984741211,4625600,53.9993476867676
2014-12-11,85.629997253418,86.8099975585938,85.5999984741211,85.9700012207031,4182700,54.2327575683594
2014-12-12,85.5899963378906,86.370002746582,84.3899993896484,84.4199981689453,4922800,53.254955291748
2014-12-15,84.5299987792969,84.879997253418,82.379997253418,82.4499969482422,7286900,52.0122146606445
