"Fecha","UPS.Open","UPS.High","UPS.Low","UPS.Close","UPS.Volume","UPS.Adjusted"
2014-01-14,100.360000610352,100.98999786377,99.629997253418,100.930000305176,3620300,75.0734558105469
2014-01-15,101.220001220703,101.440002441406,100.709999084473,101.050003051758,2027700,75.1626815795898
2014-01-16,100.779998779297,101.069999694824,100.099998474121,100.48999786377,2603900,74.7461318969727
2014-01-17,97.5100021362305,100.309997558594,97,99.9100036621094,10135500,74.3147430419922
2014-01-21,100.459999084473,100.589996337891,97.5400009155273,98.5699996948242,5783200,73.3180389404297
2014-01-22,99.2600021362305,99.3600006103516,98.5,98.9899978637695,3234100,73.6304092407227
2014-01-23,98.3899993896484,98.5400009155273,97.6100006103516,97.9400024414062,4255100,72.8494186401367
2014-01-24,97.5800018310547,97.6900024414062,96.2799987792969,96.3300018310547,5251600,71.6518783569336
2014-01-27,96.1399993896484,96.620002746582,95.0100021362305,95.1699981689453,4973700,70.7890319824219
2014-01-28,95.3099975585938,95.8099975585938,95.1699981689453,95.8099975585938,3881700,71.2650680541992
2014-01-29,95.5199966430664,96,94.9499969482422,95.3300018310547,4554500,70.908088684082
2014-01-30,96.7200012207031,97,95.6500015258789,95.7799987792969,4010000,71.242790222168
2014-01-31,94.4700012207031,95.9700012207031,94.0199966430664,95.2300033569336,4082600,70.8336791992188
2014-02-03,95.0999984741211,95.9199981689453,93.5199966430664,93.620002746582,5448600,69.6361389160156
2014-02-04,94.1399993896484,94.2300033569336,93.1900024414062,93.8899993896484,3537300,69.8369598388672
2014-02-05,93.8499984741211,94.3300018310547,93.5,93.7600021362305,4591300,69.7402572631836
2014-02-06,94.1500015258789,94.9300003051758,94.0100021362305,94.7399978637695,4195600,70.4692306518555
2014-02-07,95.3000030517578,95.5999984741211,94.5699996948242,95.370002746582,2889700,70.9378280639648
2014-02-10,95.25,95.4599990844727,94.4599990844727,94.7300033569336,4233800,70.4617767333984
2014-02-11,94.7099990844727,96.4700012207031,94.7099990844727,96.1600036621094,3264600,71.5254440307617
2014-02-12,96.1500015258789,96.7600021362305,95.870002746582,96.0299987792969,2471300,71.4287261962891
2014-02-13,95.6900024414062,96.7399978637695,95.4400024414062,96.5599975585938,2376400,71.8229522705078
2014-02-14,96.4499969482422,97.370002746582,96.2900009155273,97.2399978637695,3304300,72.3287582397461
2014-02-18,97.1500015258789,97.9100036621094,96.1800003051758,96.4899978637695,3037500,71.770881652832
2014-02-19,96.0299987792969,96.370002746582,95.0299987792969,95.1800003051758,4445200,70.7964859008789
2014-02-20,94.8499984741211,96.2399978637695,94.120002746582,95.6699981689453,4908700,71.6654434204102
2014-02-21,95.9499969482422,96.7300033569336,95.7900009155273,96.1100006103516,3422600,71.9950332641602
2014-02-24,96.2099990844727,97,95.9199981689453,95.9499969482422,2762600,71.8751983642578
2014-02-25,95.9899978637695,96.1900024414062,95.25,95.4499969482422,3291400,71.5006408691406
2014-02-26,95.5,95.8499984741211,94.9100036621094,95.1999969482422,2915700,71.313346862793
2014-02-27,95.0699996948242,95.6399993896484,94.9000015258789,95.5500030517578,2681600,71.5755310058594
2014-02-28,95.4199981689453,96.3399963378906,95.0500030517578,95.7699966430664,4097100,71.7403411865234
2014-03-03,95.2600021362305,95.8000030517578,94.8099975585938,95.7799987792969,3013500,71.7478485107422
2014-03-04,96.4499969482422,97.1999969482422,96.4300003051758,96.9800033569336,3310100,72.6467514038086
2014-03-05,97,97.379997253418,96.8000030517578,97.0800018310547,2444900,72.7216491699219
2014-03-06,97.370002746582,97.9899978637695,97.1600036621094,97.8600006103516,3229100,73.3059463500977
2014-03-07,98.2600021362305,98.8000030517578,98,98.2200012207031,2741400,73.5756149291992
2014-03-10,98.1999969482422,98.75,98,98.7399978637695,2630100,73.9651489257812
2014-03-11,99,99.0699996948242,98.120002746582,98.3099975585938,2583500,73.6430130004883
2014-03-12,98,98.5899963378906,97.4899978637695,98.5199966430664,2625300,73.8003311157227
2014-03-13,98.8199996948242,98.9300003051758,96.5800018310547,97.0999984741211,4769500,72.7366180419922
2014-03-14,97.0800018310547,97.2300033569336,96.0800018310547,96.2699966430664,4129300,72.1148681640625
2014-03-17,96.8000030517578,97.3499984741211,96.75,96.9899978637695,2130500,72.6542282104492
2014-03-18,96.8499984741211,97.8199996948242,96.8499984741211,97.4100036621094,2023100,72.9688415527344
2014-03-19,97.5400009155273,97.9899978637695,96.379997253418,96.9499969482422,2511300,72.6242828369141
2014-03-20,96.7900009155273,96.9499969482422,96.2300033569336,96.9100036621094,1941700,72.5942993164062
2014-03-21,97.7200012207031,98.0500030517578,96.6399993896484,96.8600006103516,4303700,72.5568542480469
2014-03-24,97.0699996948242,97.4599990844727,96.3300018310547,97.3399963378906,3500000,72.9164199829102
2014-03-25,97.5999984741211,98.0100021362305,97.3199996948242,97.6500015258789,2308300,73.1486358642578
2014-03-26,98,98.2399978637695,96.7200012207031,96.75,3253100,72.4744567871094
2014-03-27,96.8499984741211,97.0899963378906,96.25,97.0500030517578,2846100,72.6991882324219
2014-03-28,97.1500015258789,97.7799987792969,97.0800018310547,97.3399963378906,1937100,72.9164199829102
2014-03-31,97.5899963378906,97.7600021362305,97.0800018310547,97.379997253418,2397600,72.9463806152344
2014-04-01,97.7399978637695,97.8000030517578,97.0899963378906,97.3399963378906,2552200,72.9164199829102
2014-04-02,97.4599990844727,98.25,97.4000015258789,97.9700012207031,3117400,73.3883514404297
2014-04-03,98.0699996948242,98.8199996948242,97.9800033569336,98.5199966430664,2182600,73.8003311157227
2014-04-04,98.8899993896484,99.4100036621094,97.7399978637695,98.0999984741211,2958400,73.4857406616211
2014-04-07,98.3499984741211,98.4300003051758,97.3399963378906,97.3600006103516,2899300,72.9314117431641
2014-04-08,97.1100006103516,97.8099975585938,96.8199996948242,97.4199981689453,3315400,72.9763336181641
2014-04-09,97.5100021362305,98.1100006103516,97.1600036621094,97.8499984741211,2984800,73.2984313964844
2014-04-10,97.9499969482422,98.129997253418,96.4300003051758,96.629997253418,3962800,72.3845672607422
2014-04-11,96.4199981689453,96.9000015258789,96.1900024414062,96.2699966430664,2899400,72.1148681640625
2014-04-14,96.8499984741211,97.0899963378906,95.7399978637695,96.0899963378906,3179700,71.9800567626953
2014-04-15,96.4000015258789,96.5800018310547,95.4499969482422,95.7799987792969,6511200,71.7478485107422
2014-04-16,96.4000015258789,97.370002746582,95.9000015258789,97.3499984741211,3636500,72.9239044189453
2014-04-17,97.0500030517578,98.120002746582,96.8000030517578,98,3261200,73.4108200073242
2014-04-21,98.2399978637695,98.9800033569336,97.9199981689453,98.9000015258789,2660400,74.0849990844727
2014-04-22,99.1500015258789,99.3899993896484,98.8000030517578,99,2156400,74.1598815917969
2014-04-23,98.9899978637695,99.8499984741211,98.7799987792969,99.2399978637695,3132800,74.3396911621094
2014-04-24,99.0999984741211,99.7900009155273,98.5,98.6399993896484,3568400,73.8902206420898
2014-04-25,98.3399963378906,98.7399978637695,97.1999969482422,97.4000015258789,2708900,72.9613418579102
2014-04-28,97.8000030517578,98.4800033569336,97.4400024414062,98.2600021362305,3387400,73.605583190918
2014-04-29,98.3199996948242,98.7099990844727,97.9400024414062,98.0100021362305,2803100,73.4183120727539
2014-04-30,98.1699981689453,98.8000030517578,97.9199981689453,98.5,2546500,73.7853469848633
2014-05-01,98.5,98.5999984741211,97.8499984741211,98.1100006103516,2383600,73.4932022094727
2014-05-02,98.0800018310547,99.1800003051758,98.0199966430664,98.5599975585938,2280300,73.8303070068359
2014-05-05,98.2699966430664,98.2900009155273,97.5999984741211,97.9499969482422,2390200,73.3733367919922
2014-05-06,97.6999969482422,97.9300003051758,97.3399963378906,97.379997253418,1876200,72.9463806152344
2014-05-07,97.8099975585938,98.879997253418,97.5999984741211,98.8300018310547,1922900,74.0325469970703
2014-05-08,98.8000030517578,99.4499969482422,98.6500015258789,98.9899978637695,2246500,74.1523818969727
2014-05-09,99.0699996948242,99.9899978637695,98.870002746582,99.7600021362305,2340500,74.7292098999023
2014-05-12,100,101.51000213623,99.9400024414062,101.51000213623,2861300,76.0401382446289
2014-05-13,101.75,102.720001220703,101.660003662109,102.51000213623,3687500,76.789192199707
2014-05-14,102.389999389648,102.389999389648,101.430000305176,102.040000915527,3410500,76.437126159668
2014-05-15,101.339996337891,101.599998474121,100.199996948242,100.459999084473,4405800,75.7509841918945
2014-05-16,100.620002746582,101.400001525879,100.480003356934,101.330001831055,2278100,76.4069900512695
2014-05-19,101.059997558594,101.610000610352,101.050003051758,101.389999389648,1455500,76.4522094726562
2014-05-20,101.330001831055,101.580001831055,100.209999084473,100.529998779297,2090000,75.8037567138672
2014-05-21,100.690002441406,101.769996643066,100.690002441406,101.73999786377,2017500,76.7161407470703
2014-05-22,101.629997253418,101.779998779297,101.330001831055,101.660003662109,2316600,76.6558227539062
2014-05-23,101.639999389648,102.940002441406,101.559997558594,102.730003356934,1867600,77.4626388549805
2014-05-27,102.959999084473,103.480003356934,102.930000305176,103.169998168945,1982500,77.7943878173828
2014-05-28,103.470001220703,103.769996643066,103.23999786377,103.410003662109,1866200,77.9753952026367
2014-05-29,103.930000305176,104.180000305176,103.430000305176,104.059997558594,1890700,78.4654922485352
2014-05-30,104,104.150001525879,103.720001220703,103.879997253418,2627800,78.3297882080078
2014-06-02,104.129997253418,104.300003051758,103.599998474121,104.080001831055,2914100,78.480583190918
2014-06-03,103.910003662109,104.160003662109,103.069999694824,103.430000305176,2319200,77.990478515625
2014-06-04,103.389999389648,103.5,102.599998474121,102.970001220703,2822100,77.6436080932617
2014-06-05,103.330001831055,103.639999389648,102.970001220703,103.620002746582,2514900,78.1337203979492
2014-06-06,103.73999786377,103.849998474121,103.430000305176,103.589996337891,2103700,78.1110916137695
2014-06-09,103.400001525879,104.029998779297,103.339996337891,103.48999786377,3199000,78.0356979370117
2014-06-10,103.150001525879,103.349998474121,102.599998474121,102.910003662109,2578100,77.5983581542969
2014-06-11,102.580001831055,103.029998779297,102.300003051758,102.5,2106000,77.289192199707
2014-06-12,102.440002441406,102.529998779297,100.839996337891,100.889999389648,3116800,76.0752029418945
2014-06-13,100.98999786377,101.51000213623,100.800003051758,101.029998779297,1942300,76.1807708740234
2014-06-16,100.900001525879,101.319999694824,100.529998779297,101.180000305176,1918400,76.2938537597656
2014-06-17,101.01000213623,101.699996948242,100.519996643066,101.610000610352,2057800,76.6181106567383
2014-06-18,102.620002746582,102.980003356934,101.699996948242,102.790000915527,4459900,77.5078735351562
2014-06-19,102.709999084473,102.970001220703,102.139999389648,102.370002746582,2159300,77.1911926269531
2014-06-20,102.419998168945,102.830001831055,102.339996337891,102.5,3193900,77.289192199707
2014-06-23,102.730003356934,102.879997253418,101.639999389648,102.459999084473,1768300,77.2590560913086
2014-06-24,102.120002746582,102.790000915527,101.709999084473,101.730003356934,1685000,76.7086029052734
2014-06-25,101.680000305176,102.569999694824,101.51000213623,102.410003662109,1575500,77.2213439941406
2014-06-26,102.290000915527,102.75,101.629997253418,102.639999389648,1557900,77.3947677612305
2014-06-27,102.559997558594,102.900001525879,102.300003051758,102.709999084473,2370200,77.4475479125977
2014-06-30,102.559997558594,102.889999389648,102.129997253418,102.660003662109,2069400,77.4098663330078
2014-07-01,103.400001525879,103.5,102.650001525879,102.849998474121,1496700,77.5531005859375
2014-07-02,102.699996948242,103.559997558594,102.699996948242,103.550003051758,2175100,78.080940246582
2014-07-03,103.720001220703,103.959999084473,103.550003051758,103.879997253418,1269200,78.3297882080078
2014-07-07,103.940002441406,103.949996948242,102.949996948242,103.23999786377,1700200,77.8471984863281
2014-07-08,103.120002746582,103.120002746582,102.069999694824,102.900001525879,2299300,77.5908050537109
2014-07-09,103.279998779297,103.319999694824,102.519996643066,102.980003356934,1188800,77.6511535644531
2014-07-10,102.160003662109,102.449996948242,101.940002441406,102.089996337891,1597300,76.9800567626953
2014-07-11,102.110000610352,102.900001525879,102.050003051758,102.529998779297,1559100,77.3118209838867
2014-07-14,102.900001525879,103.720001220703,102.839996337891,103.449996948242,2054900,78.0055389404297
2014-07-15,103.470001220703,104.370002746582,103.230003356934,104.290000915527,2201800,78.6389236450195
2014-07-16,104.449996948242,105.089996337891,104.25,104.519996643066,2309200,78.8123550415039
2014-07-17,103.980003356934,104.230003356934,102.529998779297,102.650001525879,2842600,77.4023132324219
2014-07-18,102.98999786377,103.819999694824,102.839996337891,103.819999694824,1943700,78.2845458984375
2014-07-21,103.550003051758,104.470001220703,103.400001525879,104.059997558594,1766800,78.4654922485352
2014-07-22,104.269996643066,105.040000915527,104.209999084473,104.480003356934,1471600,78.7821960449219
2014-07-23,104.529998779297,104.790000915527,104.26000213623,104.339996337891,1138300,78.6766510009766
2014-07-24,104.199996948242,104.559997558594,103.849998474121,104.089996337891,1274500,78.4881134033203
2014-07-25,103.76000213623,104.25,103.440002441406,103.569999694824,1192100,78.0960159301758
2014-07-28,103.410003662109,103.440002441406,102,102.660003662109,2521000,77.4098663330078
2014-07-29,99.5800018310547,99.75,98.8499984741211,98.8600006103516,8905800,74.5444717407227
2014-07-30,99.25,99.7600021362305,98.1900024414062,99.3499984741211,3948900,74.9139633178711
2014-07-31,98.4199981689453,98.8600006103516,97.0199966430664,97.0899963378906,3853400,73.209831237793
2014-08-01,96.6699981689453,97.3899993896484,96.120002746582,97.0299987792969,3345700,73.1645965576172
2014-08-04,97.25,97.6100006103516,96.4000015258789,97.1800003051758,2882900,73.2777328491211
2014-08-05,96.8600006103516,97.5,96.129997253418,96.5100021362305,2973200,72.7724990844727
2014-08-06,95.9100036621094,96,95.2300033569336,95.7300033569336,4037300,72.1843490600586
2014-08-07,95.8099975585938,96.4000015258789,94.9199981689453,95.0500030517578,3779000,71.6716156005859
2014-08-08,95.3499984741211,96.0500030517578,94.870002746582,95.9400024414062,3450800,72.3427047729492
2014-08-11,96.4100036621094,96.5699996948242,95.9899978637695,96.0699996948242,2971100,72.4407119750977
2014-08-12,96.0699996948242,96.7399978637695,95.9899978637695,96.4100036621094,2356800,72.6970901489258
2014-08-13,96.5500030517578,97.0500030517578,96.4000015258789,96.620002746582,2930400,72.8554382324219
2014-08-14,96.2799987792969,96.3099975585938,95.7200012207031,96.0699996948242,2277700,72.9465560913086
2014-08-15,96.7600021362305,97.0299987792969,96.0599975585938,96.8499984741211,4873500,73.5388336181641
2014-08-18,97.3000030517578,97.7900009155273,97.1699981689453,97.620002746582,2913200,74.1234664916992
2014-08-19,98.0199966430664,98.5599975585938,97.8000030517578,98.2699966430664,2640100,74.6170425415039
2014-08-20,98.1399993896484,99.0800018310547,98.1399993896484,98.8000030517578,2629700,75.0194625854492
2014-08-21,98.8600006103516,99.1600036621094,98.3000030517578,98.4100036621094,2411400,74.7233505249023
2014-08-22,98.3099975585938,98.4899978637695,97.5299987792969,97.7699966430664,2569600,74.2373733520508
2014-08-25,98.2799987792969,98.3099975585938,97.7200012207031,97.9000015258789,1785500,74.3360824584961
2014-08-26,97.9199981689453,97.9700012207031,97.379997253418,97.4199981689453,2053200,73.9716110229492
2014-08-27,97.3899993896484,97.6999969482422,96.9899978637695,97.379997253418,2690800,73.9412384033203
2014-08-28,96.9899978637695,97.5299987792969,96.9400024414062,97.4400024414062,1946200,73.9868011474609
2014-08-29,97.7600021362305,97.9300003051758,97.1100006103516,97.3300018310547,2339100,73.9032897949219
2014-09-02,97.629997253418,98.2900009155273,97.5,97.9499969482422,3278100,74.3740463256836
2014-09-03,98.0800018310547,98.4800033569336,97.75,97.9700012207031,1967100,74.3892364501953
2014-09-04,97.9599990844727,99.0699996948242,97.9300003051758,98.4700012207031,3352700,74.7688827514648
2014-09-05,98.4499969482422,98.9100036621094,98.0599975585938,98.8600006103516,2155100,75.0650177001953
2014-09-08,98.6699981689453,98.9499969482422,98.1399993896484,98.4199981689453,2159300,74.7309112548828
2014-09-09,98.2699966430664,98.3399963378906,97.5,97.7099990844727,2617400,74.1918106079102
2014-09-10,97.5599975585938,97.8000030517578,97.25,97.620002746582,1772500,74.1234664916992
2014-09-11,96.9000015258789,98.2900009155273,96.9000015258789,97.9400024414062,2088800,74.3664474487305
2014-09-12,98.0999984741211,98.4100036621094,97.7900009155273,98.0500030517578,2650900,74.4499969482422
2014-09-15,98.0299987792969,98.0299987792969,97.1500015258789,97.620002746582,2296200,74.1234664916992
2014-09-16,98.0899963378906,98.4100036621094,97.4000015258789,97.9599990844727,2789700,74.3816528320312
2014-09-17,98.7600021362305,99.879997253418,98.6500015258789,99.3899993896484,3795600,75.4674606323242
2014-09-18,99.5800018310547,99.9800033569336,99.4800033569336,99.629997253418,2337700,75.6496963500977
2014-09-19,100.040000915527,100.389999389648,99.4400024414062,99.4400024414062,3901600,75.5054244995117
2014-09-22,99.1600036621094,99.25,98,98.1399993896484,2944800,74.518310546875
2014-09-23,98.0299987792969,98.4300003051758,97.25,97.3199996948242,3636700,73.8956909179688
2014-09-24,97.1600036621094,98.2099990844727,97.1399993896484,98.0800018310547,2925200,74.4727554321289
2014-09-25,97.9599990844727,97.9599990844727,96.5100021362305,96.5299987792969,3310000,73.2958450317383
2014-09-26,96.9199981689453,97.6600036621094,96.5299987792969,97.4800033569336,2418400,74.0171813964844
2014-09-29,96.7399978637695,97.3899993896484,96.5400009155273,97.3399963378906,2541800,73.9108963012695
2014-09-30,97.3300018310547,98.9599990844727,97.25,98.2900009155273,4283200,74.6322250366211
2014-10-01,98.4400024414062,98.4800033569336,96.75,96.9199981689453,3485900,73.5919570922852
2014-10-02,97.0299987792969,97.379997253418,96.1800003051758,97.1399993896484,3549800,73.7590179443359
2014-10-03,97.6800003051758,99.0800018310547,97.5800018310547,98.7900009155273,3285200,75.0118789672852
2014-10-06,99.2699966430664,99.9199981689453,98.4100036621094,98.5599975585938,2497900,74.8372268676758
2014-10-07,97.9700012207031,97.9700012207031,96.4100036621094,96.4300003051758,2962900,73.2199249267578
2014-10-08,96.7300033569336,98.1999969482422,96.0500030517578,98.1399993896484,3253600,74.518310546875
2014-10-09,98.2399978637695,98.2399978637695,96.370002746582,96.5299987792969,3100200,73.2958450317383
2014-10-10,96.4499969482422,97.2200012207031,95.6100006103516,95.7799987792969,3595900,72.7263793945312
2014-10-13,95.8600006103516,96.5699996948242,94.620002746582,94.6699981689453,3094700,71.8835296630859
2014-10-14,95.4499969482422,96.5599975585938,95.0599975585938,95.8000030517578,3283400,72.7415542602539
2014-10-15,95.0100021362305,96.8300018310547,94.0500030517578,96.4499969482422,4864000,73.2350921630859
2014-10-16,95.3499984741211,96.6800003051758,95.0199966430664,95.629997253418,5222600,72.6124649047852
2014-10-17,96.4000015258789,97.5400009155273,96.2099990844727,97.2600021362305,3617900,73.8501510620117
2014-10-20,96.870002746582,98.0800018310547,96.870002746582,98.0800018310547,3014700,74.4727554321289
2014-10-21,98.8899993896484,100.910003662109,98.6900024414062,100.75,3629800,76.5000991821289
2014-10-22,100.730003356934,100.75,99.0100021362305,99.0599975585938,3564900,75.2168960571289
2014-10-23,100.029998779297,101.23999786377,100.029998779297,100.480003356934,4168000,76.2951049804688
2014-10-24,102.949996948242,103.23999786377,100.400001525879,100.589996337891,4249700,76.3786544799805
2014-10-27,100.529998779297,102.389999389648,100.220001220703,102.25,4172900,77.6390609741211
2014-10-28,102.5,103.01000213623,102.309997558594,102.900001525879,3530500,78.1326217651367
2014-10-29,102.930000305176,103.449996948242,101.51000213623,102.620002746582,2727200,77.9200057983398
2014-10-30,102.01000213623,103.790000915527,101.910003662109,103.290000915527,3020000,78.4287490844727
2014-10-31,104.599998474121,105.839996337891,104.559997558594,104.910003662109,5470400,79.6588134765625
2014-11-03,104.910003662109,105.720001220703,104.660003662109,105.639999389648,3592400,80.2131195068359
2014-11-04,105.730003356934,108,105.720001220703,107.080001831055,4777300,81.306510925293
2014-11-05,107.940002441406,108.069999694824,106.819999694824,107.540000915527,3124900,81.6557769775391
2014-11-06,107.779998779297,108.389999389648,107.330001831055,108.290000915527,2990400,82.2252883911133
2014-11-07,108.5,108.599998474121,107.769996643066,108.330001831055,3172300,82.2556610107422
2014-11-10,108.330001831055,109.300003051758,107.930000305176,109.050003051758,3635600,82.8023681640625
2014-11-11,109.23999786377,109.400001525879,108.379997253418,108.76000213623,2746900,82.5821762084961
2014-11-12,108.440002441406,108.73999786377,107.76000213623,108.620002746582,3569500,82.4758834838867
2014-11-13,108.610000610352,108.849998474121,106.180000305176,107.790000915527,5920600,82.3536148071289
2014-11-14,107.930000305176,107.980003356934,106.480003356934,106.830001831055,4476100,81.6201705932617
2014-11-17,106.75,106.980003356934,106.23999786377,106.470001220703,2918400,81.3451232910156
2014-11-18,106.819999694824,106.910003662109,105.970001220703,106.029998779297,3360700,81.0089416503906
2014-11-19,105.830001831055,106.180000305176,105.379997253418,105.639999389648,3621400,80.7109603881836
2014-11-20,105.339996337891,107.339996337891,105.160003662109,106.709999084473,6990400,81.5284881591797
2014-11-21,107.610000610352,108.550003051758,107.169998168945,107.349998474121,3807100,82.0174407958984
2014-11-24,107.650001525879,107.980003356934,107.23999786377,107.26000213623,2689100,81.9486846923828
2014-11-25,107.230003356934,107.680000305176,106.959999084473,107.120002746582,2735900,81.8417205810547
2014-11-26,107.129997253418,107.389999389648,106.720001220703,106.980003356934,1783900,81.7347640991211
2014-11-28,109.199996948242,111.089996337891,108.800003051758,109.919998168945,3988800,83.9809646606445
2014-12-01,110.300003051758,111.319999694824,109.059997558594,109.790000915527,4819000,83.8816528320312
2014-12-02,110.330001831055,111.160003662109,110.040000915527,110.410003662109,3354000,84.3553619384766
2014-12-03,110.779998779297,111.220001220703,110.309997558594,110.900001525879,3428900,84.7297286987305
2014-12-04,110.779998779297,110.779998779297,109.699996948242,110.430000305176,2402200,84.3706436157227
2014-12-05,110.629997253418,111.25,110.370002746582,110.980003356934,1912400,84.7908401489258
2014-12-08,111.099998474121,111.099998474121,110.01000213623,110.209999084473,3085400,84.2025451660156
2014-12-09,109.269996643066,110.089996337891,108.620002746582,110.029998779297,2961300,84.0650100708008
2014-12-10,110.190002441406,111.23999786377,109.349998474121,110.059997558594,4480700,84.0879516601562
2014-12-11,110.440002441406,111.569999694824,110.129997253418,110.629997253418,3574800,84.5234375
2014-12-12,110.349998474121,111.220001220703,109.949996948242,110,4212900,84.0420989990234
2014-12-15,110.169998168945,111.5,110.059997558594,110.75,4275700,84.6151123046875
2014-12-16,110.269996643066,111.400001525879,109.830001831055,109.830001831055,4884300,83.9122085571289
2014-12-17,108.819999694824,109,106.470001220703,108.550003051758,6501500,82.9342803955078
2014-12-18,109.730003356934,111.099998474121,109.309997558594,110.930000305176,3766100,84.7526321411133
2014-12-19,110.800003051758,111.98999786377,110.370002746582,110.959999084473,5581100,84.7755355834961
2014-12-22,111.370002746582,112,111.01000213623,112,2349800,85.5701293945312
2014-12-23,112.089996337891,113.099998474121,112.089996337891,112.449996948242,2664400,85.913932800293
2014-12-24,112.819999694824,113.069999694824,112.410003662109,112.410003662109,1283300,85.8833847045898
2014-12-26,112.440002441406,112.580001831055,111.800003051758,111.930000305176,1289600,85.5166549682617
2014-12-29,111.779998779297,112.660003662109,111.480003356934,112.449996948242,1760600,85.913932800293
