"Fecha","LH.Open","LH.High","LH.Low","LH.Close","LH.Volume","LH.Adjusted"
2013-12-09,85.8762893676758,86.4948425292969,85.6786956787109,86.1683883666992,638687,84.4074478149414
2013-12-10,86.0051574707031,86.3316116333008,84.5274887084961,85.1804122924805,1516459,83.4396667480469
2013-12-11,79.5360794067383,80.2577285766602,74.750862121582,75.8161544799805,7146727,74.2667694091797
2013-12-12,75.6443328857422,76.408935546875,74.9226837158203,75.3865966796875,3365706,73.8459854125977
2013-12-13,75.7474212646484,77.1907196044922,75.5326461791992,76.5721664428711,1996260,75.0073394775391
2013-12-16,76.9244003295898,77.3539505004883,76.9244003295898,77.18212890625,1917341,75.6048202514648
2013-12-17,76.8986282348633,77.3195877075195,76.2457046508789,76.932991027832,1702932,75.3607864379883
2013-12-18,76.4948425292969,77.7835083007812,76.408935546875,77.4140853881836,1631346,75.8320541381836
2013-12-19,77.3195877075195,77.3281784057617,76.7611694335938,76.9845352172852,1710149,75.4112854003906
2013-12-20,77.2336807250977,77.5085906982422,77.0618591308594,77.3195877075195,1821427,75.7394790649414
2013-12-23,77.3625411987305,78.4965667724609,77.3367691040039,78.0412368774414,1871246,76.4463882446289
2013-12-24,78.2044677734375,78.5996551513672,77.6202774047852,78.2044677734375,764399,76.6062774658203
2013-12-26,78.3505172729492,78.3934707641602,77.5859146118164,77.9209594726562,331973,76.3285675048828
2013-12-27,78.4965667724609,78.7628860473633,78.1357421875,78.1529235839844,413220,76.555793762207
2013-12-30,78.0584182739258,78.659797668457,77.6460494995117,78.2817840576172,571757,76.6820068359375
2013-12-31,78.479377746582,79.0292129516602,78.341926574707,78.4965667724609,421019,76.8924102783203
2014-01-02,78.4965667724609,78.7199325561523,77.3625411987305,77.5171813964844,1234189,75.9330444335938
2014-01-03,77.611686706543,78.908935546875,77.5945053100586,77.9811019897461,636592,76.3874816894531
2014-01-06,78.3075637817383,78.5309295654297,77.293815612793,77.6202774047852,1080774,76.0340347290039
2014-01-07,77.4570465087891,79.2182159423828,77.0704498291016,79.1924362182617,1594913,77.5740509033203
2014-01-08,79.2869415283203,79.6305847167969,77.611686706543,78.7886581420898,2030482,77.1785278320312
2014-01-09,78.7886581420898,80.31787109375,78.6683883666992,79.5274887084961,1507147,77.9022674560547
2014-01-10,79.3041229248047,79.6735382080078,78.7113418579102,79.020622253418,1368864,77.4057540893555
2014-01-13,78.8058395385742,79.0378036499023,77.8006896972656,77.9209594726562,1337902,76.3285675048828
2014-01-14,78.1099624633789,78.3075637817383,77.2594528198242,78.1529235839844,1826200,76.555793762207
2014-01-15,78.479377746582,78.6683883666992,78.1701049804688,78.2474212646484,1038055,76.6483535766602
2014-01-16,78.2474212646484,78.7800674438477,78.2474212646484,78.6082458496094,845995,77.0018005371094
2014-01-17,78.6769790649414,79.3298950195312,78.4621963500977,78.8659820556641,1088806,77.254280090332
2014-01-21,78.8659820556641,79.0893478393555,78.0584182739258,78.4106521606445,903730,76.8082504272461
2014-01-22,78.7714767456055,79.0292129516602,78.4020614624023,78.9175262451172,827255,77.3047714233398
2014-01-23,78.6769790649414,78.8573913574219,77.7405471801758,78.479377746582,697236,76.8755798339844
2014-01-24,78.341926574707,78.479377746582,77.3024063110352,77.4054946899414,898259,75.8236389160156
2014-01-27,77.4312744140625,77.8522338867188,77.0360794067383,77.2336807250977,805022,75.6553344726562
2014-01-28,77.1563568115234,78.2646026611328,76.9244003295898,77.5773162841797,1003252,75.9919509887695
2014-01-29,77.1993103027344,77.8006896972656,76.5463943481445,76.6666641235352,951221,75.0999145507812
2014-01-30,77.3281784057617,78.3676986694336,76.1082458496094,76.5120239257812,1322304,74.9484252929688
2014-01-31,77.4914093017578,77.4914093017578,76.3831634521484,77.1735382080078,1938526,75.5964126586914
2014-02-03,77.3195877075195,77.5687255859375,75.4381408691406,75.4811019897461,2014884,73.9385757446289
2014-02-04,75.6357421875,76.8900375366211,74.9570465087891,76.4261169433594,1684890,74.8642730712891
2014-02-05,75.8247451782227,76.6838455200195,75.3264617919922,76.2285232543945,1277606,74.6707229614258
2014-02-06,76.2285232543945,77.7319564819336,75.7903747558594,77.5945053100586,1431953,76.0087814331055
2014-02-07,75.6013717651367,78.5137481689453,75.1890029907227,76.5893478393555,2661835,75.0241546630859
2014-02-10,77.8006896972656,78.5223388671875,77.388313293457,78.479377746582,2271197,76.8755798339844
2014-02-11,78.3075637817383,78.9261169433594,78.3075637817383,78.7113418579102,1879744,77.1027984619141
2014-02-12,78.9948425292969,79.3470764160156,78.0841903686523,78.1615142822266,1161672,76.5642013549805
2014-02-13,77.6030960083008,78.9690704345703,77.2680435180664,78.8745727539062,997548,77.2626876831055
2014-02-14,78.8058395385742,80.0257720947266,78.7371139526367,78.9862518310547,1005230,77.3720779418945
2014-02-18,78.8745727539062,79.7250823974609,78.8573913574219,79.3384857177734,1029092,77.7171173095703
2014-02-19,79.2096252441406,79.5532684326172,78.9518890380859,79.115119934082,1084382,77.4983139038086
2014-02-20,79.2096252441406,80.0773162841797,78.8230209350586,79.6305847167969,886270,78.0032501220703
2014-02-21,79.6649475097656,80.5498275756836,79.4072189331055,80.3780059814453,1860421,78.7353973388672
2014-02-24,80.5498275756836,81.3144302368164,80.3264617919922,80.5498275756836,951686,78.9037170410156
2014-02-25,80.455322265625,80.4639205932617,79.2525787353516,80.0085906982422,850535,78.3735275268555
2014-02-26,79.9570465087891,80.567008972168,79.6048126220703,79.9398651123047,625301,78.3062133789062
2014-02-27,79.3127136230469,80.1718215942383,79.1237106323242,79.9742279052734,895931,78.3398666381836
2014-02-28,80.2663192749023,81.3573913574219,79.9570465087891,80.3608245849609,1114879,78.7185592651367
2014-03-03,79.9656372070312,80.7388305664062,79.4673538208008,79.6219940185547,622391,77.9948348999023
2014-03-04,80.5841903686523,80.8591079711914,79.8711318969727,79.9484558105469,705966,78.3146362304688
2014-03-05,79.9828186035156,80.4209594726562,79.7250823974609,80.3780059814453,611798,78.7353973388672
2014-03-06,80.6357421875,81.1769790649414,80.4381408691406,80.7989654541016,605746,79.1477661132812
2014-03-07,81.1769790649414,82.0274887084961,80.9106521606445,81.8900375366211,1199851,80.2165222167969
2014-03-10,81.3230209350586,81.5292129516602,79.8109970092773,80.4209594726562,1392726,78.7774658203125
2014-03-11,80.7044677734375,81.8900375366211,80.3522338867188,81.8470764160156,1439984,80.174446105957
2014-03-12,81.6237106323242,82.9639205932617,81.615119934082,82.4484558105469,1730053,80.763542175293
2014-03-13,82.6030960083008,83.4192428588867,82.3109970092773,82.3625411987305,1610860,80.6793746948242
2014-03-14,82.1219940185547,82.3711318969727,81.7439880371094,82.1563568115234,1099514,80.4774017333984
2014-03-17,82.2852249145508,82.9467315673828,82.1563568115234,82.4226837158203,968914,80.73828125
2014-03-18,82.4140853881836,84.3041229248047,82.4140853881836,84.1924362182617,891391,82.4718780517578
2014-03-19,84.2010345458984,84.6735382080078,83.797248840332,84.4072189331055,1216962,82.6822662353516
2014-03-20,84.1408920288086,84.7766342163086,83.0154647827148,83.2560119628906,1154804,81.5545959472656
2014-03-21,84.0034332275391,84.0549850463867,82.8436431884766,83.3591079711914,1822475,81.6555786132812
2014-03-24,83.3333358764648,83.341926574707,81.3831634521484,81.4862518310547,1520766,79.8209915161133
2014-03-25,81.5893478393555,81.975944519043,80.2920989990234,81.3659820556641,1967393,79.7031860351562
2014-03-26,83.9690704345703,87.6288681030273,83.7628860473633,84.7422714233398,4918016,83.0104827880859
2014-03-27,84.888313293457,84.888313293457,82.8608245849609,84.0807571411133,2096015,82.3624801635742
2014-03-28,84.5017166137695,85.1804122924805,84.0807571411133,84.226806640625,937951,82.5055389404297
2014-03-31,84.5704498291016,84.9226837158203,84.1408920288086,84.3728485107422,762187,82.6486053466797
2014-04-01,86.0481109619141,88.1872863769531,85.6872863769531,87.8608245849609,2823282,86.0652923583984
2014-04-02,88.2989654541016,88.4106521606445,86.9244003295898,87.749137878418,1774169,85.9559020996094
2014-04-03,88.1271514892578,88.3161544799805,87.3281784057617,88.0498275756836,1693620,86.2504425048828
2014-04-04,88.3333358764648,88.4621963500977,87.0017166137695,87.18212890625,2425543,85.4004821777344
2014-04-07,87.2079010009766,87.3969039916992,85.0601348876953,85.3436431884766,1498650,83.5995635986328
2014-04-08,85.6786956787109,86.4948425292969,85.1975936889648,86.3488006591797,1453254,84.5841674804688
2014-04-09,86.4518890380859,86.7697601318359,85.6615142822266,86.6752548217773,1020013,84.9039611816406
2014-04-10,86.4862518310547,86.7611694335938,85.4639205932617,85.6099624633789,1347563,83.8604354858398
2014-04-11,84.5704498291016,86.3230209350586,84.158073425293,85.4381408691406,1329172,83.6921234130859
2014-04-14,86.0395202636719,86.8127136230469,85.2147750854492,86.5549850463867,1031653,84.7861404418945
2014-04-15,86.7955322265625,87.4312744140625,86.2371139526367,87.250862121582,1423688,85.4677963256836
2014-04-16,87.6460494995117,88.024055480957,86.6838455200195,87.5859146118164,918163,85.7960205078125
2014-04-17,87.2680435180664,87.3625411987305,86.2371139526367,87.0360794067383,811424,85.2574157714844
2014-04-21,86.8814392089844,87.3109970092773,86.0738830566406,86.8127136230469,731225,85.0386123657227
2014-04-22,86.7869415283203,87.4054946899414,86.1254272460938,86.2371139526367,834588,84.4747695922852
2014-04-23,85.8161544799805,86.5292129516602,85.5412368774414,85.7817840576172,974501,84.0287399291992
2014-04-24,86.408935546875,86.7525787353516,85.773193359375,86.2714767456055,957390,84.508430480957
2014-04-25,85.9106521606445,86.9244003295898,85.3780059814453,85.4725112915039,1032468,83.7257995605469
2014-04-28,83.8144302368164,87.0618591308594,81.7182159423828,85.2147750854492,2208457,83.4733200073242
2014-04-29,85.2749176025391,86.0137481689453,84.3213043212891,84.8625411987305,1351637,83.128288269043
2014-04-30,84.5274887084961,85.8934707641602,84.3900375366211,84.793815612793,1263173,83.0609588623047
2014-05-01,84.7422714233398,85.7817840576172,84.4931259155273,85.1546401977539,909084,83.414421081543
2014-05-02,85.0515441894531,85.1288681030273,84.2182159423828,84.3900375366211,707712,82.6654434204102
2014-05-05,83.8831634521484,84.4931259155273,83.5996551513672,84.4072189331055,755902,82.6822662353516
2014-05-06,84.2010345458984,84.4931259155273,83.659797668457,84.3728485107422,736696,82.6486053466797
2014-05-07,84.5790405273438,85.0429534912109,84.020622253418,84.8109970092773,729246,83.0778045654297
2014-05-08,84.8797225952148,85.8676986694336,84.6993103027344,85.0171813964844,976363,83.27978515625
2014-05-09,84.9398651123047,86.3316116333008,84.8109970092773,86.0652923583984,1014542,84.3064575195312
2014-05-12,86.1168365478516,86.7010345458984,85.567008972168,85.8161544799805,1504936,84.0624160766602
2014-05-13,85.9192428588867,85.9192428588867,85.3264617919922,85.7044677734375,916184,83.9530029296875
2014-05-14,85.7216491699219,85.8505172729492,85.2749176025391,85.5498275756836,823530,83.8015365600586
2014-05-15,85.3092803955078,85.5154647827148,84.2869415283203,85.3951873779297,1504237,83.6500549316406
2014-05-16,85.455322265625,85.5584182739258,84.9656372070312,85.3436431884766,804091,83.5995635986328
2014-05-19,85.1288681030273,86.1855697631836,85.0515441894531,85.8075637817383,1197523,84.0539932250977
2014-05-20,85.6271514892578,85.6615142822266,85.0515441894531,85.5154647827148,938533,83.7678680419922
2014-05-21,85.6271514892578,86.6065292358398,85.6271514892578,86.159797668457,480034,84.399040222168
2014-05-22,86.1340179443359,86.5721664428711,85.841926574707,86.159797668457,884756,84.399040222168
2014-05-23,86.2886581420898,86.615119934082,85.5498275756836,86.5549850463867,536837,84.7861404418945
2014-05-27,86.5979385375977,86.9244003295898,86.297248840332,86.6752548217773,575714,84.9039611816406
2014-05-28,86.7697601318359,86.7783508300781,85.7903747558594,86.4432983398438,561397,84.6767501831055
2014-05-29,86.7439880371094,88.4106521606445,86.3917541503906,88.4020614624023,1015939,86.5954818725586
2014-05-30,88.2216491699219,88.2216491699219,87.6460494995117,88.1271514892578,812123,86.3261871337891
2014-06-02,88.2474212646484,88.273193359375,87.5515441894531,87.706184387207,596899,85.913818359375
2014-06-03,87.6030960083008,88.4536056518555,87.5429534912109,88.0927810668945,980204,86.2925186157227
2014-06-04,87.8951873779297,89.7594528198242,87.8951873779297,89.6563568115234,1221152,87.8241348266602
2014-06-05,89.5274887084961,90.5326461791992,88.9862518310547,89.9226837158203,969496,88.0850219726562
2014-06-06,90.0343627929688,90.1975936889648,88.7628860473633,88.8659820556641,926660,87.0499114990234
2014-06-09,88.908935546875,89.1494827270508,88.3247451782227,88.5051574707031,528572,86.6964721679688
2014-06-10,88.4450149536133,88.8917541503906,88.1271514892578,88.2560119628906,572455,86.4524078369141
2014-06-11,87.9639205932617,87.9639205932617,87.0103073120117,87.6718215942383,561979,85.8801651000977
2014-06-12,87.3281784057617,88.4278335571289,86.7783508300781,87.4484558105469,664877,85.6613616943359
2014-06-13,87.3453598022461,87.5773162841797,86.8986282348633,87.4312744140625,442436,85.64453125
2014-06-16,87.2594528198242,87.3281784057617,86.4432983398438,86.5979385375977,578392,84.8282241821289
2014-06-17,86.7869415283203,86.9072189331055,85.6701049804688,85.9020614624023,1009188,84.1465606689453
2014-06-18,86.0137481689453,86.4948425292969,85.567008972168,86.1941604614258,829932,84.4326858520508
2014-06-19,86.5120239257812,86.7611694335938,85.9621963500977,86.6924362182617,1900463,84.9207916259766
2014-06-20,86.7955322265625,87.8608245849609,86.3316116333008,87.81787109375,2017561,86.0232238769531
2014-06-23,88.0927810668945,88.2216491699219,87.2852249145508,88.0841903686523,1281564,86.2841110229492
2014-06-24,88.0154647827148,88.3591079711914,87.2766342163086,87.8006896972656,534742,86.0063934326172
2014-06-25,87.7577285766602,88.659797668457,86.8556671142578,86.932991027832,1172264,85.1564331054688
2014-06-26,86.8986282348633,86.9072189331055,85.6701049804688,86.2371139526367,773944,84.4747695922852
2014-06-27,85.8161544799805,87.4054946899414,85.3694152832031,87.388313293457,1811999,85.6024551391602
2014-06-30,87.1993103027344,88.3505172729492,87.1735382080078,87.9725112915039,1512851,86.1747131347656
2014-07-01,88.6168365478516,90,87.4312744140625,89.8024063110352,1213819,87.9672012329102
2014-07-02,89.8024063110352,90.4811019897461,89.1323013305664,90.4725112915039,973337,88.6236114501953
2014-07-03,90.455322265625,91.0567016601562,90.4467315673828,90.9965667724609,702590,89.1369552612305
2014-07-07,90.4037780761719,90.9020614624023,89.6477661132812,90.1374588012695,744844,88.29541015625
2014-07-08,90.0429534912109,90.206184387207,89.2010345458984,89.2525787353516,773594,87.4286117553711
2014-07-09,89.2353973388672,89.7594528198242,88.5824737548828,89.7336807250977,736812,87.8998870849609
2014-07-10,88.9948425292969,89.6134033203125,88.7628860473633,89.3213043212891,654284,87.4959411621094
2014-07-11,89.2353973388672,89.9828186035156,88.6511993408203,89.8539505004883,550805,88.017692565918
2014-07-14,90.455322265625,91.0223388671875,90.0601348876953,90.2920989990234,923867,88.4468841552734
2014-07-15,90.5154647827148,91.7869415283203,90.1890029907227,90.3264617919922,639851,88.4805450439453
2014-07-16,90.9879760742188,91.6924362182617,90.6872863769531,91.4261169433594,759859,89.557731628418
2014-07-17,91.7525787353516,92.2852249145508,90.3694152832031,90.567008972168,1737503,88.716178894043
2014-07-18,90.206184387207,91.2199325561523,87.3195877075195,88.908935546875,2183431,87.0919876098633
2014-07-21,89.2182159423828,90.206184387207,88.5481109619141,90.1202774047852,1041082,88.2785797119141
2014-07-22,90.4381408691406,91.1254272460938,90.1288681030273,90.7216491699219,608190,88.8676605224609
2014-07-23,90.6529235839844,90.8505172729492,89.8969039916992,90.7474212646484,580952,88.8929138183594
2014-07-24,90.9364242553711,91.5635757446289,90.4381408691406,91.1511993408203,705384,89.2884292602539
2014-07-25,91.1254272460938,91.5549850463867,90.0257720947266,91.1168365478516,552085,89.254768371582
2014-07-28,90.9106521606445,91.1168365478516,90.455322265625,90.8247451782227,488065,88.9686508178711
2014-07-29,90.8075637817383,91.4862518310547,90.4467315673828,90.5326461791992,466415,88.6825256347656
2014-07-30,90.9020614624023,91.2714767456055,90.3865966796875,90.9536056518555,618550,89.0948791503906
2014-07-31,90.6529235839844,90.7903747558594,89.0635757446289,89.0807571411133,757997,87.2602996826172
2014-08-01,88.7714767456055,89.6391754150391,87.8006896972656,88.6769790649414,811541,86.8647766113281
2014-08-04,88.6683883666992,89.5188980102539,88.1958770751953,89.4415817260742,509716,87.6137466430664
2014-08-05,89.3986282348633,89.5962219238281,88.1958770751953,88.4278335571289,541726,86.6207122802734
2014-08-06,88.1013717651367,88.8230209350586,87.8092803955078,88.4450149536133,550805,86.6375579833984
2014-08-07,88.5395202636719,89.0463943481445,87.4914093017578,87.6374588012695,516118,85.8465042114258
2014-08-08,87.6030960083008,88.7199325561523,87.5171813964844,88.6082458496094,632518,86.7974548339844
2014-08-11,88.6769790649414,89.0635757446289,88.2216491699219,88.3591079711914,570709,86.5533905029297
2014-08-12,88.384880065918,88.7199325561523,88.1529235839844,88.341926574707,411474,86.5365753173828
2014-08-13,88.659797668457,89.3642578125,88.3333358764648,89.0549850463867,1064711,87.2350540161133
2014-08-14,89.1237106323242,90.5068740844727,89.1237106323242,90.1632308959961,736696,88.3206558227539
2014-08-15,90.3694152832031,90.5927810668945,88.9432983398438,89.3041229248047,539863,87.4791030883789
2014-08-18,89.7079010009766,90.7903747558594,89.4244003295898,90.5068740844727,638687,88.6572723388672
2014-08-19,90.4295501708984,91.0652923583984,90.206184387207,90.8934707641602,407516,89.0359649658203
2014-08-20,90.5498275756836,91.340202331543,90.206184387207,91.1941604614258,511811,89.3305206298828
2014-08-21,91.2371139526367,91.8642578125,90.9106521606445,91.7697601318359,453378,89.8943557739258
2014-08-22,91.5979385375977,91.5979385375977,90.8762893676758,91.2542953491211,553133,89.3894195556641
2014-08-25,91.4948425292969,92.2336807250977,91.0652923583984,91.8642578125,403908,89.9869155883789
2014-08-26,91.9244003295898,92.1649475097656,91.0652923583984,91.4347076416016,419156,89.5661392211914
2014-08-27,91.6494827270508,92.5,90.7989654541016,90.8676986694336,691882,89.0107269287109
2014-08-28,90.7989654541016,91.0567016601562,90.206184387207,90.5412368774414,493187,88.6909332275391
2014-08-29,90.4639205932617,92.1993103027344,90.4639205932617,92.1219940185547,489229,90.2393798828125
2014-09-02,92.1391754150391,92.5085906982422,91.3488006591797,91.5378036499023,561281,89.6671295166016
2014-09-03,91.7783508300781,93.0068740844727,91.7783508300781,92.8865966796875,696887,90.9883575439453
2014-09-04,92.8865966796875,93.3676986694336,92.3024063110352,92.7663192749023,678030,90.8705520629883
2014-09-05,92.611686706543,93.0498275756836,92.5171813964844,92.7663192749023,530551,90.8705520629883
2014-09-08,92.7663192749023,93.1185607910156,92.4398651123047,92.8951873779297,430214,90.9967803955078
2014-09-09,92.9725112915039,93.4450149536133,92.6374588012695,92.9982833862305,449071,91.097770690918
2014-09-10,93.0927810668945,93.2474212646484,91.7182159423828,92.0618591308594,399950,90.1804809570312
2014-09-11,91.7010345458984,92.1563568115234,91.3230209350586,92.1563568115234,362120,90.2730484008789
2014-09-12,91.9415817260742,92.1305847167969,91.159797668457,91.3659820556641,651025,89.4988250732422
2014-09-15,91.6065292358398,91.7783508300781,90.7216491699219,90.9450149536133,363983,89.0864562988281
2014-09-16,91.1168365478516,92.3024063110352,90.7216491699219,91.932991027832,483293,90.0542526245117
2014-09-17,91.8127136230469,92.1993103027344,90.9536056518555,91.1683883666992,503197,89.3052673339844
2014-09-18,91.1941604614258,91.6494827270508,90.5584182739258,91.1168365478516,507271,89.254768371582
2014-09-19,91.5635757446289,91.7182159423828,91.0481109619141,91.1683883666992,630655,89.3052673339844
2014-09-22,90.9965667724609,91.0996551513672,89.5532684326172,89.7766342163086,579905,87.9419555664062
2014-09-23,89.6305847167969,89.7164916992188,88.3333358764648,88.4536056518555,775573,86.6459655761719
2014-09-24,88.273193359375,89.2869415283203,88.1701049804688,89.2439880371094,607724,87.4202041625977
2014-09-25,89.0979385375977,89.1065292358398,87.6546401977539,87.6546401977539,468161,85.8633270263672
2014-09-26,87.8694152832031,88.4707870483398,87.4226837158203,88.3247451782227,821318,86.5197448730469
2014-09-29,87.4914093017578,88.840202331543,87.2422714233398,88.6082458496094,637523,86.7974548339844
2014-09-30,88.4965667724609,88.4965667724609,87.4054946899414,87.4140853881836,472235,85.627685546875
2014-10-01,87.5257720947266,88.0326461791992,86.8556671142578,86.9244003295898,857519,85.1480026245117
2014-10-02,86.9244003295898,88.1185607910156,86.5378036499023,87.7663192749023,641480,85.9727249145508
2014-10-03,88.2903747558594,88.4364242553711,87.2422714233398,88.0755996704102,941676,86.2756805419922
2014-10-06,88.4965667724609,88.6168365478516,86.5807571411133,87.1134033203125,543588,85.3331527709961
2014-10-07,86.7783508300781,86.7783508300781,84.9570465087891,85.0171813964844,1133620,83.27978515625
2014-10-08,85.1546401977539,86.6666641235352,84.6134033203125,86.5635757446289,1061452,84.794563293457
2014-10-09,86.658073425293,86.8384857177734,84.5360794067383,84.5704498291016,664528,82.842170715332
2014-10-10,84.8024063110352,86.0223388671875,84.7079010009766,85.0945053100586,726336,83.3555145263672
2014-10-13,84.8625411987305,86.4604797363281,84.8109970092773,84.8625411987305,798504,83.128288269043
2014-10-14,85.0515441894531,85.6872863769531,83.9347076416016,84.0292129516602,669998,82.3119888305664
2014-10-15,84.1237106323242,84.7594528198242,82.1391754150391,84.4244003295898,1118138,82.6991119384766
2014-10-16,82.9123687744141,84.4158096313477,82.9123687744141,84.2010345458984,961813,82.4802932739258
2014-10-17,84.7250823974609,85.3522338867188,84.4158096313477,84.7680435180664,485388,83.0357284545898
2014-10-20,84.4244003295898,85.0429534912109,84.2783508300781,85,522869,83.2629318237305
2014-10-21,85.4037780761719,87.1735382080078,85.3608245849609,87.0274887084961,510530,85.2489929199219
2014-10-22,86.9673538208008,88.1872863769531,86.6323013305664,86.8298950195312,1058891,85.0554351806641
2014-10-23,87.3195877075195,89.2353973388672,87.1048126220703,88.2130584716797,711320,86.4103240966797
2014-10-24,88.591064453125,89.2525787353516,88.0068740844727,89.115119934082,575831,87.2939682006836
2014-10-27,89.0979385375977,89.1323013305664,88.2044677734375,88.6082458496094,661152,86.7974548339844
2014-10-28,89.3728485107422,93.591064453125,88.9862518310547,92.3625411987305,1669525,90.4750213623047
2014-10-29,92.6718215942383,92.8436431884766,91.0223388671875,91.6666641235352,995918,89.7933578491211
2014-10-30,91.6666641235352,92.2852249145508,91.3058395385742,92.2594528198242,1111620,90.3740386962891
2014-10-31,93.908935546875,94.0463943481445,92.9896926879883,93.8917541503906,1048997,91.9729919433594
2014-11-03,90.0257720947266,90.206184387207,85.6099624633789,86.9673538208008,9688670,85.1900863647461
2014-11-04,86.8213043212891,88.4621963500977,86.0137481689453,87.955322265625,4204368,86.1578674316406
2014-11-05,88.1013717651367,88.4278335571289,86.8986282348633,87.8092803955078,1884865,86.0148162841797
2014-11-06,87.8092803955078,88.4536056518555,87.5601348876953,88.4278335571289,1495856,86.6207122802734
2014-11-07,88.2646026611328,88.4106521606445,85.9536056518555,86.3573913574219,2302974,84.5925903320312
2014-11-10,86.7096252441406,87.0360794067383,86.1340179443359,86.7525787353516,1384345,84.9796981811523
2014-11-11,86.7697601318359,86.8384857177734,85.6185607910156,85.9879760742188,1301585,84.2307205200195
2014-11-12,85.567008972168,86.6752548217773,85.0601348876953,86.5120239257812,2177146,84.7440643310547
2014-11-13,85.6443328857422,86.3488006591797,84.8797225952148,85.5326461791992,2153866,83.7846908569336
2014-11-14,85.6701049804688,85.8161544799805,84.7336807250977,84.9140853881836,1766370,83.1787872314453
2014-11-17,84.8969039916992,86.1168365478516,84.6563568115234,85.979377746582,1639960,84.2223052978516
2014-11-18,86.2800674438477,87.0618591308594,85.9106521606445,86.9244003295898,1398895,85.1480026245117
2014-11-19,87.0360794067383,87.4742279052734,86.6065292358398,86.726806640625,1093694,84.954460144043
2014-11-20,86.5120239257812,86.8127136230469,85.6786956787109,86.4604797363281,1154106,84.6935729980469
2014-11-21,87.5,87.6288681030273,86.2113418579102,86.3058395385742,1681398,84.5420989990234
2014-11-24,86.5463943481445,87.4226837158203,86.3230209350586,87.3367691040039,1196825,85.5519409179688
2014-11-25,87.1391754150391,87.6030960083008,86.2113418579102,86.3659820556641,2116268,84.6010055541992
2014-11-26,86.2800674438477,88.0068740844727,86.0567016601562,87.7577285766602,1879744,85.9643096923828
2014-11-28,88.0498275756836,90.3264617919922,87.9467315673828,89.8969039916992,1317881,88.0597686767578
2014-12-01,89.8969039916992,90.4123687744141,88.8573913574219,89.3814392089844,1891034,87.5548477172852
2014-12-02,89.8625411987305,90.206184387207,88.5567016601562,90.0773162841797,1830274,88.2364959716797
2014-12-03,90.1460494995117,91.0652923583984,89.5360794067383,90.8676986694336,1693736,89.0107269287109
2014-12-04,90.8676986694336,90.9278335571289,89.3213043212891,90.0257720947266,1962155,88.1860046386719
2014-12-05,90.2835083007812,92.0274887084961,90.0343627929688,91.1855697631836,1644034,89.3220977783203
2014-12-08,91.1941604614258,92.0103073120117,90.3865966796875,90.4811019897461,1651716,88.6320343017578
2014-12-09,89.5962219238281,90.4896926879883,89.3298950195312,90.0257720947266,1251067,88.1860046386719
2014-12-10,89.6563568115234,90.206184387207,88.8230209350586,89.1752548217773,1407974,87.3528671264648
