"Fecha","WAB.Open","WAB.High","WAB.Low","WAB.Close","WAB.Volume","WAB.Adjusted"
2014-01-07,73.2799987792969,73.5999984741211,72.5100021362305,73.1500015258789,320300,69.4216918945312
2014-01-08,73.120002746582,73.5500030517578,72.25,72.8600006103516,445900,69.146484375
2014-01-09,72.879997253418,73.4599990844727,72.5999984741211,73.2900009155273,382100,69.5545654296875
2014-01-10,73.379997253418,73.7099990844727,73.1699981689453,73.6900024414062,287500,69.9341812133789
2014-01-13,73.4899978637695,73.6900024414062,72.4400024414062,72.6900024414062,289400,68.9851226806641
2014-01-14,72.9800033569336,73.4400024414062,72.3600006103516,73.120002746582,450300,69.3932189941406
2014-01-15,73.5500030517578,75.379997253418,73.3399963378906,75.1699981689453,651700,71.338737487793
2014-01-16,74.8899993896484,75.8099975585938,74.6999969482422,75.370002746582,385200,71.5285568237305
2014-01-17,75.4800033569336,75.7699966430664,74.5100021362305,74.9100036621094,462900,71.0919952392578
2014-01-21,75.4899978637695,76.0699996948242,73.5899963378906,75.620002746582,485500,71.7657852172852
2014-01-22,75.6399993896484,76.2200012207031,74.7099990844727,75.9899978637695,650000,72.116943359375
2014-01-23,75.620002746582,77.120002746582,75.620002746582,76.4300003051758,998700,72.5345230102539
2014-01-24,75.5699996948242,75.5699996948242,72.879997253418,73,1079200,69.2793197631836
2014-01-27,73.1600036621094,73.3199996948242,70.3300018310547,72,1067100,68.3302993774414
2014-01-28,72.1800003051758,73.0500030517578,71.9599990844727,72.8199996948242,608100,69.108528137207
2014-01-29,71.9199981689453,73.129997253418,71.9199981689453,72.25,716900,68.5675430297852
2014-01-30,72.9599990844727,73.6399993896484,72.2799987792969,73.6100006103516,660800,69.858268737793
2014-01-31,73.1399993896484,74.3099975585938,72.9100036621094,73.8099975585938,522100,70.0480499267578
2014-02-03,73.870002746582,74.5100021362305,70.8199996948242,70.8899993896484,1099400,67.2768859863281
2014-02-04,71.1100006103516,71.5699996948242,69.5500030517578,71.4199981689453,1045500,67.7798919677734
2014-02-05,71.2799987792969,71.7300033569336,69.9400024414062,71.0199966430664,353200,67.4002456665039
2014-02-06,71.3099975585938,72.6699981689453,71.0500030517578,72.5599975585938,549800,68.8617477416992
2014-02-07,72.9700012207031,73.6600036621094,72.8399963378906,73.3399963378906,575500,69.6019973754883
2014-02-10,73.1800003051758,73.1999969482422,71.9499969482422,72.3600006103516,619100,68.6719665527344
2014-02-11,72.3499984741211,73.5699996948242,72.0699996948242,73.3300018310547,343000,69.5925445556641
2014-02-12,73.5100021362305,74.620002746582,73.4199981689453,74.4800033569336,413800,70.7224960327148
2014-02-13,73.9800033569336,76.1500015258789,73.6900024414062,75.9400024414062,572600,72.1088333129883
2014-02-14,75.9400024414062,76.5599975585938,75.5500030517578,76.4499969482422,493600,72.5931015014648
2014-02-18,76.6100006103516,76.629997253418,75.7799987792969,75.879997253418,762600,72.0518646240234
2014-02-19,75.9400024414062,76.4599990844727,75.4599990844727,75.6699981689453,440500,71.8524398803711
2014-02-20,76.0100021362305,78.0500030517578,75.6600036621094,77.9899978637695,513200,74.0553894042969
2014-02-21,78.25,78.75,78.0500030517578,78.2300033569336,530900,74.2832870483398
2014-02-24,78.1500015258789,79.9700012207031,78.1500015258789,79.1399993896484,670100,75.1473999023438
2014-02-25,79.2399978637695,79.4700012207031,78.0800018310547,79,575100,75.0144424438477
2014-02-26,79.0400009155273,79.6900024414062,77.5699996948242,78.1900024414062,1146900,74.2453002929688
2014-02-27,78.1600036621094,78.6900024414062,77.5100021362305,78.629997253418,580200,74.6631011962891
2014-02-28,78.6999969482422,79.7399978637695,78.4700012207031,79.370002746582,522400,75.3657913208008
2014-03-03,78.4700012207031,79.629997253418,77.8399963378906,78.9000015258789,610900,74.9195175170898
2014-03-04,80.0299987792969,80.8399963378906,80.0299987792969,80.5400009155273,497200,76.4767913818359
2014-03-05,80.5800018310547,81.0899963378906,80.3399963378906,80.7600021362305,413500,76.6856384277344
2014-03-06,80.9700012207031,81.6399993896484,80.879997253418,81.0800018310547,545900,76.9895095825195
2014-03-07,81.2900009155273,81.6100006103516,80.5800018310547,81.6100006103516,657300,77.4927520751953
2014-03-10,81.1900024414062,81.4199981689453,79.7300033569336,80.4899978637695,635600,76.4292755126953
2014-03-11,80.5199966430664,81.6999969482422,80.0400009155273,80.5,546600,76.4387435913086
2014-03-12,79.7900009155273,80.7799987792969,79.3899993896484,80.7399978637695,579000,76.6666641235352
2014-03-13,80.9800033569336,81.4800033569336,79.9499969482422,80.4000015258789,476400,76.3438339233398
2014-03-14,80.3300018310547,81.0199966430664,79.3300018310547,79.5100021362305,574200,75.4987106323242
2014-03-17,80.0899963378906,80.9100036621094,79.9599990844727,80.4400024414062,482400,76.3818054199219
2014-03-18,80.7799987792969,80.9899978637695,80.370002746582,80.6999969482422,758600,76.6286544799805
2014-03-19,80.3099975585938,81.0599975585938,80.25,80.9700012207031,401800,76.8850860595703
2014-03-20,80.8300018310547,81.4599990844727,80.4400024414062,81.0400009155273,324000,76.9515228271484
2014-03-21,81.75,82.4199981689453,80.9599990844727,81.4599990844727,2275000,77.3502960205078
2014-03-24,81.6800003051758,82.1100006103516,79.6800003051758,80.2300033569336,398800,76.1823959350586
2014-03-25,80.5400009155273,81.3399963378906,79.9300003051758,80.1999969482422,407200,76.1539077758789
2014-03-26,80.75,80.9100036621094,77.7300033569336,77.9000015258789,854900,73.9699554443359
2014-03-27,77.6600036621094,78,76.0500030517578,76.1600036621094,1132200,72.317756652832
2014-03-28,76.620002746582,77.9800033569336,76.2799987792969,76.9700012207031,773600,73.0868606567383
2014-03-31,77.9100036621094,78.3899993896484,77.0599975585938,77.5,930600,73.5901336669922
2014-04-01,79,79,77.9100036621094,78.5699996948242,613200,74.6061248779297
2014-04-02,78.7399978637695,79.4599990844727,78.7300033569336,78.9599990844727,380400,74.9764556884766
2014-04-03,78.9000015258789,79.120002746582,77.5199966430664,78.4000015258789,499400,74.4447326660156
2014-04-04,79.120002746582,79.120002746582,75.3399963378906,75.5999984741211,802500,71.7859954833984
2014-04-07,75.1399993896484,75.1999969482422,72.9300003051758,73.1500015258789,1297400,69.4595794677734
2014-04-08,73.2600021362305,73.9400024414062,72.5100021362305,73.0100021362305,1054800,69.3266448974609
2014-04-09,73.0599975585938,75.0299987792969,73.0599975585938,75.0299987792969,620400,71.2447509765625
2014-04-10,75.1399993896484,75.2300033569336,72.7200012207031,73.370002746582,701200,69.6684799194336
2014-04-11,72.9800033569336,73.4499969482422,71.75,71.8099975585938,475500,68.1871795654297
2014-04-14,72.5299987792969,72.5299987792969,70.7099990844727,71.2799987792969,544600,67.6839218139648
2014-04-15,71.2399978637695,71.8600006103516,69.4499969482422,70.8199996948242,734500,67.2471466064453
2014-04-16,71.1999969482422,73.5100021362305,70.7699966430664,73.4700012207031,860800,69.763427734375
2014-04-17,73.4199981689453,74.620002746582,73.0699996948242,73.8899993896484,862000,70.1622314453125
2014-04-21,73.9499969482422,74.3000030517578,73.120002746582,74.1999969482422,417200,70.4566345214844
2014-04-22,74.3000030517578,75.3099975585938,73.9100036621094,74.7799987792969,466500,71.0073394775391
2014-04-23,75.1600036621094,76.9700012207031,74.2600021362305,74.5100021362305,967500,70.7509613037109
2014-04-24,74.7799987792969,75.7399978637695,73.5199966430664,75.5100021362305,1140500,71.7005462646484
2014-04-25,75.1100006103516,75.4300003051758,73.6500015258789,73.8300018310547,646300,70.1052627563477
2014-04-28,74.3199996948242,74.6699981689453,72.6399993896484,73.6600036621094,685000,69.94384765625
2014-04-29,74.0699996948242,74.370002746582,73.3399963378906,73.9700012207031,558500,70.2382202148438
2014-04-30,74.379997253418,74.6100006103516,73.3899993896484,74.5500030517578,511300,70.7889556884766
2014-05-01,74.2799987792969,75.4000015258789,74.1100006103516,74.5400009155273,422600,70.7794647216797
2014-05-02,74.7200012207031,75.379997253418,74.1999969482422,74.2200012207031,532500,70.4756164550781
2014-05-05,73.9400024414062,75.0699996948242,73.370002746582,74.9100036621094,484900,71.1307983398438
2014-05-06,74.6500015258789,75.2200012207031,74.0800018310547,74.4800033569336,384000,70.7224960327148
2014-05-07,74.5400009155273,74.9199981689453,73.7099990844727,74.8499984741211,331800,71.0737915039062
2014-05-08,74.8300018310547,76.0299987792969,74.5,75.2099990844727,449700,71.415641784668
2014-05-09,75.0800018310547,75.0999984741211,73.8099975585938,74.3099975585938,617800,70.5610733032227
2014-05-12,74.5599975585938,76.1100006103516,74.4499969482422,75.9000015258789,346400,72.0708541870117
2014-05-13,75.9800033569336,76.379997253418,75.5500030517578,75.8300018310547,260100,72.0043640136719
2014-05-14,75.7900009155273,76.129997253418,74.9899978637695,75.3000030517578,435600,71.5388488769531
2014-05-15,74.870002746582,75.1699981689453,73.3099975585938,74.2399978637695,487200,70.5317916870117
2014-05-16,74.5500030517578,74.5500030517578,73.5999984741211,74.3899993896484,463200,70.6743011474609
2014-05-19,74.4000015258789,75.870002746582,74.4000015258789,75.6399993896484,535000,71.8618545532227
2014-05-20,75.5899963378906,75.7799987792969,74.4100036621094,74.6600036621094,605900,70.9308242797852
2014-05-21,75.1600036621094,75.25,74.2600021362305,74.8499984741211,320000,71.1113128662109
2014-05-22,74.9400024414062,75.6900024414062,74.6600036621094,75.3199996948242,337200,71.5578842163086
2014-05-23,75.3499984741211,77.1100006103516,75.2200012207031,77.0599975585938,443300,73.2109298706055
2014-05-27,77.620002746582,78.5299987792969,77.25,78.0100021362305,434600,74.1134872436523
2014-05-28,77.9599990844727,78.25,77.6699981689453,77.9199981689453,355600,74.0279998779297
2014-05-29,78.1100006103516,78.2900009155273,77.629997253418,78.2300033569336,272400,74.3225021362305
2014-05-30,77.8499984741211,78.9899978637695,77.8499984741211,78.7399978637695,671600,74.8070373535156
2014-06-02,79,79.4499969482422,78.5999984741211,78.9899978637695,658900,75.0445404052734
2014-06-03,78.5400009155273,79.0199966430664,77.9400024414062,78.2300033569336,478500,74.3225021362305
2014-06-04,77.870002746582,78.2300033569336,77.620002746582,78.1699981689453,263100,74.265495300293
2014-06-05,78.3300018310547,79.1999969482422,78.1100006103516,78.9599990844727,279300,75.0160522460938
2014-06-06,79.1100006103516,79.8899993896484,78.6399993896484,79.870002746582,335900,75.8805999755859
2014-06-09,80,81.5800018310547,79.8899993896484,81.3099975585938,653400,77.2486801147461
2014-06-10,81.3099975585938,81.6900024414062,80.6500015258789,81.379997253418,389800,77.3151473999023
2014-06-11,80.9499969482422,81.2300033569336,80.1600036621094,81.1900024414062,310000,77.134651184082
2014-06-12,81.0299987792969,81.4499969482422,80.0199966430664,80.3000030517578,329800,76.2891082763672
2014-06-13,80.5699996948242,80.7399978637695,80.0299987792969,80.4400024414062,226300,76.4221343994141
2014-06-16,80.2600021362305,81.0299987792969,80.2099990844727,80.629997253418,230000,76.6026077270508
2014-06-17,80.7300033569336,82.2300033569336,80.2699966430664,81.6600036621094,417200,77.581184387207
2014-06-18,81.5800018310547,82.2900009155273,81.3899993896484,82.2200012207031,221800,78.1132125854492
2014-06-19,82.6600036621094,83.2900009155273,82.1100006103516,82.6900024414062,362200,78.5597534179688
2014-06-20,82.5699996948242,83.7699966430664,82.2799987792969,83.2799987792969,2071500,79.1202621459961
2014-06-23,83.620002746582,83.7600021362305,82.8300018310547,82.9700012207031,335100,78.8257446289062
2014-06-24,82.7799987792969,83.2900009155273,81.6699981689453,81.7300033569336,254300,77.6476745605469
2014-06-25,81.6999969482422,82.879997253418,81.5899963378906,82.7699966430664,233600,78.6357345581055
2014-06-26,82.6500015258789,82.6999969482422,81.7799987792969,82.4899978637695,174200,78.3696975708008
2014-06-27,82.3000030517578,83.0800018310547,82.0400009155273,82.6999969482422,284400,78.5692291259766
2014-06-30,82.5899963378906,82.8600006103516,82.0800018310547,82.5899963378906,953200,78.4647216796875
2014-07-01,82.9499969482422,83.1800003051758,82.1999969482422,82.4499969482422,923600,78.3316955566406
2014-07-02,82.8000030517578,84.4199981689453,82.5599975585938,83.8000030517578,720700,79.6142959594727
2014-07-03,84.1699981689453,84.4400024414062,83.4599990844727,83.8600006103516,292600,79.6712951660156
2014-07-07,83.3099975585938,83.9199981689453,82.5599975585938,82.8600006103516,408900,78.7212295532227
2014-07-08,82.870002746582,82.870002746582,81.4199981689453,81.4400024414062,572700,77.3721618652344
2014-07-09,81.6600036621094,82.1900024414062,81.379997253418,82.0299987792969,427800,77.9326782226562
2014-07-10,80.9400024414062,81.2699966430664,80.2099990844727,80.8000030517578,356400,76.76416015625
2014-07-11,80.7399978637695,81.0199966430664,80.2799987792969,80.8899993896484,274100,76.8496322631836
2014-07-14,81.5599975585938,82.0699996948242,81.2399978637695,81.6699981689453,249000,77.5906600952148
2014-07-15,81.6999969482422,82,80.3899993896484,80.75,363100,76.7166442871094
2014-07-16,81.25,81.4199981689453,79.8399963378906,81.0599975585938,708600,77.0111312866211
2014-07-17,80.7900009155273,81.4700012207031,79.8499984741211,79.8600006103516,239700,75.8710784912109
2014-07-18,80.2399978637695,81.1100006103516,79.8099975585938,81.0400009155273,262000,76.9921417236328
2014-07-21,80.8000030517578,81.3000030517578,80.370002746582,81.0299987792969,419100,76.9826583862305
2014-07-22,81.6600036621094,82.4100036621094,81.5800018310547,81.7099990844727,349300,77.6287002563477
2014-07-23,82.0100021362305,82.2799987792969,81.1699981689453,81.5100021362305,543700,77.4386825561523
2014-07-24,83.4100036621094,86.6100006103516,82.870002746582,86.1800003051758,897500,81.8754119873047
2014-07-25,86.4400024414062,87.1399993896484,85.120002746582,85.4599990844727,1002600,81.1913604736328
2014-07-28,85.379997253418,85.75,82.9800033569336,83.4199981689453,484500,79.2532653808594
2014-07-29,83.4700012207031,84,82.370002746582,82.370002746582,435300,78.255729675293
2014-07-30,82.7900009155273,82.9499969482422,81.870002746582,82.8499984741211,899000,78.7117462158203
2014-07-31,81.9899978637695,82.8600006103516,80.620002746582,80.6800003051758,633400,76.6501312255859
2014-08-01,80.1500015258789,80.879997253418,78.5100021362305,80.8600006103516,1071200,76.8211288452148
2014-08-04,80.9599990844727,81.870002746582,79.9400024414062,81.6100006103516,443000,77.5336456298828
2014-08-05,81.0400009155273,81.7699966430664,80.0699996948242,80.8600006103516,366100,76.8211288452148
2014-08-06,80.0999984741211,81,80.0999984741211,80.3300018310547,338900,76.3176193237305
2014-08-07,80.6999969482422,81.2200012207031,80.0400009155273,80.2600021362305,269000,76.2510986328125
2014-08-08,80.370002746582,81.5100021362305,79.9100036621094,81.3300018310547,294300,77.2676773071289
2014-08-11,81.9300003051758,82.3099975585938,81.6100006103516,81.6500015258789,348300,77.5716705322266
2014-08-12,81.5999984741211,81.9199981689453,80.6900024414062,81.0599975585938,212900,77.0111312866211
2014-08-13,81.3499984741211,82.0999984741211,81.1500015258789,82,255700,77.9618988037109
2014-08-14,82.3399963378906,82.8000030517578,82.1600036621094,82.7200012207031,261800,78.6464462280273
2014-08-15,83.1100006103516,83.370002746582,81.4599990844727,82.1500015258789,419400,78.1045303344727
2014-08-18,82.6900024414062,84.129997253418,82.4199981689453,84.0599975585938,430300,79.9204559326172
2014-08-19,84.4700012207031,85,84.1500015258789,84.2799987792969,319800,80.1296310424805
2014-08-20,84.1600036621094,84.6600036621094,83.8499984741211,84.2900009155273,234900,80.1391296386719
2014-08-21,84.4000015258789,84.6699981689453,83.2600021362305,84.1800003051758,350900,80.0345306396484
2014-08-22,84,84.379997253418,83.3399963378906,84.0100021362305,249700,79.872917175293
2014-08-25,84.5,84.9100036621094,83.7900009155273,84.5,296200,80.3388061523438
2014-08-26,84.5999984741211,84.6900024414062,83.879997253418,84,335800,79.863395690918
2014-08-27,83.9800033569336,84.129997253418,83.3099975585938,83.9000015258789,326400,79.7683410644531
2014-08-28,83.5899963378906,83.870002746582,82.6900024414062,83.6100006103516,279300,79.4926147460938
2014-08-29,83.7099990844727,83.7099990844727,82.8499984741211,83.3600006103516,258400,79.2549285888672
2014-09-02,83.3300018310547,84.7799987792969,83.1900024414062,84.5599975585938,547700,80.3958129882812
2014-09-03,85,85.4899978637695,83.9199981689453,84.1100006103516,482200,79.9679946899414
2014-09-04,84.0999984741211,84.5699996948242,83.4700012207031,83.8600006103516,478900,79.7303085327148
2014-09-05,83.6699981689453,84.0199966430664,83.1699981689453,83.8899993896484,269400,79.7588195800781
2014-09-08,83.8499984741211,84.5800018310547,83.4100036621094,84.3300018310547,512800,80.1771392822266
2014-09-09,84.1399993896484,84.3899993896484,83.0699996948242,83.1800003051758,423200,79.0838012695312
2014-09-10,83.3099975585938,83.3399963378906,81.5800018310547,83,434600,78.9126663208008
2014-09-11,82.5299987792969,83.7099990844727,82.3600006103516,83.5599975585938,323700,79.4450759887695
2014-09-12,83.5,83.6500015258789,82.2099990844727,82.4100036621094,279200,78.3517227172852
2014-09-15,82.620002746582,82.629997253418,81.7799987792969,82.4800033569336,400200,78.4182662963867
2014-09-16,82.370002746582,83.9000015258789,81.8899993896484,83.7300033569336,495900,79.606689453125
2014-09-17,83.8199996948242,84.1399993896484,82.9300003051758,83.0699996948242,406800,78.9791946411133
2014-09-18,83.5699996948242,83.9000015258789,83.1800003051758,83.6999969482422,367800,79.5781936645508
2014-09-19,84.0500030517578,84.6600036621094,83.0599975585938,83.75,589300,79.6257247924805
2014-09-22,83.7200012207031,83.9300003051758,81.8499984741211,82.4000015258789,317900,78.3421936035156
2014-09-23,81.8099975585938,81.9899978637695,80.9000015258789,81.0500030517578,492900,77.0586776733398
2014-09-24,81.0800018310547,82.2900009155273,80.5699996948242,82.0199966430664,468600,77.9809036254883
2014-09-25,81.8600006103516,81.8600006103516,79.9400024414062,79.9800033569336,446900,76.0413589477539
2014-09-26,80.129997253418,81.4899978637695,79.7399978637695,81.3099975585938,369400,77.3058929443359
2014-09-29,80.4499969482422,81.6600036621094,80,81.5699996948242,372900,77.5530548095703
2014-09-30,81.5599975585938,82.25,80.8099975585938,81.0400009155273,581800,77.0491714477539
2014-10-01,80.9700012207031,81.25,78.0299987792969,78.3499984741211,1290700,74.4916229248047
2014-10-02,78.2799987792969,79,76.7200012207031,77.9100036621094,637000,74.0733184814453
2014-10-03,78.629997253418,79.4700012207031,78.1699981689453,78.9000015258789,469600,75.0145645141602
2014-10-06,79.4000015258789,79.6999969482422,77.870002746582,78.1399993896484,536700,74.2919921875
2014-10-07,77.3600006103516,78.379997253418,76.1800003051758,76.2799987792969,806300,72.5235748291016
2014-10-08,76.1800003051758,77.5999984741211,74.2699966430664,77.5699996948242,939200,73.7500381469727
2014-10-09,77.5999984741211,77.870002746582,75.0599975585938,75.4499969482422,660700,71.7344436645508
2014-10-10,75.1500015258789,75.5800018310547,73.6699981689453,73.8399963378906,970000,70.2037658691406
2014-10-13,74.2699966430664,75.1100006103516,72.0599975585938,72.1600036621094,941700,68.6064834594727
2014-10-14,72.379997253418,74.0899963378906,72.0100021362305,72.7900009155273,744100,69.2054595947266
2014-10-15,71.129997253418,74.1800003051758,70.1999969482422,73.6999969482422,939600,70.0706481933594
2014-10-16,72.5599975585938,74.8099975585938,72.5,74.6800003051758,2879300,71.0023727416992
2014-10-17,75.5199966430664,75.75,74.5699996948242,74.6600036621094,1189700,70.9833679199219
2014-10-20,74.4100036621094,74.8899993896484,73.870002746582,74.6999969482422,664000,71.0213775634766
2014-10-21,75.0199966430664,77.5800018310547,75.0199966430664,77.5,528300,73.6835250854492
2014-10-22,77.870002746582,78.2900009155273,76.4599990844727,76.4899978637695,597600,72.7232284545898
2014-10-23,77.7300033569336,79.5699996948242,77.370002746582,79.0800018310547,722900,75.1856918334961
2014-10-24,79.0699996948242,79.5199966430664,78.0599975585938,79.2900009155273,374300,75.385368347168
2014-10-27,78.7900009155273,79.2200012207031,77.8000030517578,79.0699996948242,554800,75.1761932373047
2014-10-28,82.4300003051758,83.5800018310547,79.8300018310547,82.4899978637695,816100,78.4277572631836
2014-10-29,83.6500015258789,84.4300003051758,82.4899978637695,83.5999984741211,775800,79.4830932617188
2014-10-30,83.370002746582,84.8499984741211,81.2600021362305,84.2399978637695,652700,80.0915908813477
2014-10-31,85.9100036621094,86.5199966430664,84.6999969482422,86.3000030517578,867400,82.0501480102539
2014-11-03,86.4000015258789,87.1699981689453,85.9100036621094,86.2900009155273,856700,82.0406188964844
2014-11-04,85.5400009155273,86.4800033569336,85.0100021362305,85.0699996948242,740600,80.8807373046875
2014-11-05,85.7699966430664,86.5400009155273,84.9499969482422,86.4100036621094,515900,82.1547393798828
2014-11-06,86.6500015258789,88.3000030517578,86.4000015258789,88.2799987792969,578700,83.9326553344727
2014-11-07,88.8499984741211,89.5500030517578,88.1600036621094,89.2699966430664,943600,84.8738784790039
2014-11-10,89.6600036621094,90.7699966430664,89.2099990844727,89.5299987792969,726600,85.1210708618164
2014-11-11,89.7099990844727,90.1800003051758,89.1100006103516,89.8099975585938,516300,85.3872909545898
2014-11-12,89.4499969482422,90.0100021362305,89.3000030517578,89.75,602800,85.3872909545898
2014-11-13,89.8000030517578,90.5100021362305,89.2799987792969,89.5899963378906,613700,85.2350845336914
2014-11-14,89.5599975585938,89.8300018310547,88.8300018310547,89.4499969482422,638200,85.1018600463867
2014-11-17,89.0199966430664,89.8000030517578,88.6100006103516,89.3000030517578,745700,84.9591369628906
2014-11-18,89.2900009155273,90.6699981689453,89.1900024414062,89.4499969482422,817500,85.1018600463867
2014-11-19,89.6399993896484,89.6399993896484,88.3899993896484,89.5100021362305,555200,85.1589660644531
2014-11-20,88.7399978637695,89.6900024414062,88.7399978637695,89.370002746582,538300,85.025764465332
2014-11-21,90.5400009155273,90.9800033569336,89.620002746582,90.0899963378906,436400,85.7107543945312
2014-11-24,90.5299987792969,91.2600021362305,90.1100006103516,91.2399978637695,629700,86.8048782348633
2014-11-25,91.2699966430664,92.1999969482422,90.1600036621094,90.9199981689453,3357300,86.5004272460938
2014-11-26,90.9199981689453,91.2399978637695,90.2900009155273,90.4899978637695,425500,86.0913162231445
2014-11-28,90.4100036621094,90.4100036621094,87.8499984741211,88.4899978637695,528800,84.1885452270508
2014-12-01,87.8099975585938,87.9700012207031,85.0699996948242,85.4100036621094,911400,81.2582778930664
2014-12-02,85.7900009155273,86.8099975585938,85.7099990844727,86.6399993896484,518200,82.428466796875
2014-12-03,86.7699966430664,88.0599975585938,86.4100036621094,87.8399963378906,501200,83.5701141357422
2014-12-04,87.4000015258789,87.6699981689453,86.3000030517578,86.5199966430664,449500,82.3143005371094
2014-12-05,86.8199996948242,87.0599975585938,86.0299987792969,86.5800018310547,422900,82.3713912963867
2014-12-08,87,88.0699996948242,85.1800003051758,86.3899993896484,757000,82.1906280517578
2014-12-09,85.1999969482422,87.379997253418,84.9800033569336,87.3199996948242,560000,83.0754013061523
2014-12-10,86.9000015258789,87.0899963378906,84.370002746582,84.5299987792969,468600,80.421028137207
2014-12-11,85.129997253418,86.4800033569336,84.620002746582,85.4599990844727,563600,81.3058166503906
2014-12-12,84.6699981689453,86.0299987792969,84.5,84.9100036621094,610800,80.7825469970703
2014-12-15,85.3099975585938,85.8300018310547,83.3399963378906,84.379997253418,989900,80.2783203125
2014-12-16,84.0400009155273,86.0299987792969,83.7600021362305,83.9499969482422,672800,79.8692398071289
2014-12-17,83.9800033569336,86.2399978637695,83.2799987792969,86.1999969482422,548400,82.0098419189453
2014-12-18,87.629997253418,87.8899993896484,85.879997253418,87.6999969482422,675400,83.4369201660156
2014-12-19,87.6699981689453,88.1100006103516,86.9300003051758,87.4000015258789,781600,83.1515350341797
