"Fecha","HES.Open","HES.High","HES.Low","HES.Close","HES.Volume","HES.Adjusted"
2013-12-23,80.7200012207031,81.4000015258789,80.1399993896484,80.2200012207031,2309000,68.1988677978516
2013-12-24,80.25,81.2600021362305,80.0199966430664,81.1399993896484,1036100,68.9809951782227
2013-12-26,81.2799987792969,82.8499984741211,81.1600036621094,82.5999984741211,1548600,70.2221984863281
2013-12-27,82.7699966430664,83.3899993896484,82.2699966430664,83.0699996948242,1333500,70.6217651367188
2013-12-30,83.0699996948242,83.5400009155273,82.5899963378906,82.6100006103516,1471400,70.2306976318359
2013-12-31,82.9000015258789,83.2900009155273,82.4499969482422,83,1489300,70.5622711181641
2014-01-02,82.9499969482422,83,80.6900024414062,81.120002746582,2752600,68.9639892578125
2014-01-03,80.8600006103516,81.7200012207031,79.9700012207031,80.2799987792969,1922700,68.2498779296875
2014-01-06,79.5299987792969,80.0899963378906,78.9899978637695,79.9199981689453,2680800,67.9437942504883
2014-01-07,79.9800033569336,81.2300033569336,79.9199981689453,80.8600006103516,2034400,68.7429580688477
2014-01-08,81.6100006103516,81.7900009155273,80.5800018310547,81.6900024414062,3145200,69.4485549926758
2014-01-09,81.870002746582,82.1600036621094,80.8600006103516,81.3399963378906,2864200,69.1510238647461
2014-01-10,81.1100006103516,81.4599990844727,80.5,80.9000015258789,2363400,68.7769393920898
2014-01-13,80.75,81.1100006103516,78.7200012207031,78.870002746582,2913200,67.0511474609375
2014-01-14,78.9199981689453,79.7200012207031,78.9199981689453,79.5299987792969,1817100,67.6122436523438
2014-01-15,78.6699981689453,79.1800003051758,77.6500015258789,77.6699981689453,5375100,66.0309677124023
2014-01-16,77.7399978637695,78.0299987792969,77.1699981689453,77.7200012207031,3237900,66.0734710693359
2014-01-17,77.7200012207031,78.2699966430664,77.0299987792969,77.129997253418,2650100,65.571891784668
2014-01-21,77.8000030517578,78.0800018310547,77.2399978637695,77.9199981689453,2222600,66.2435073852539
2014-01-22,78.1500015258789,78.6900024414062,77.7200012207031,78.120002746582,1893900,66.4135589599609
2014-01-23,77.7699966430664,78.0599975585938,76.9599990844727,77.4000015258789,1832300,65.8014221191406
2014-01-24,76.5400009155273,77.0400009155273,75.5199966430664,76.25,2680600,64.8237838745117
2014-01-27,76.1399993896484,76.5800018310547,75.1399993896484,75.5800018310547,1909000,64.2541732788086
2014-01-28,75.8899993896484,77.1900024414062,75.75,76.8000030517578,2504400,65.2913360595703
2014-01-29,75.7699966430664,78.8499984741211,75.5800018310547,77.0599975585938,3896900,65.5124053955078
2014-01-30,76.6399993896484,77.2399978637695,76.0199966430664,76.5299987792969,3004600,65.0618057250977
2014-01-31,75.4000015258789,76.2799987792969,74.879997253418,75.4899978637695,2722700,64.1776504516602
2014-02-03,75.4499969482422,75.4700012207031,73.3600006103516,73.9199981689453,4349700,62.8429336547852
2014-02-04,74.120002746582,75.120002746582,73.5699996948242,74.7600021362305,4269900,63.5570487976074
2014-02-05,74.3399963378906,75.0699996948242,73.7900009155273,74.6600036621094,3079100,63.472038269043
2014-02-06,75.0299987792969,76.4499969482422,74.8499984741211,76.3099975585938,2082200,64.874755859375
2014-02-07,76.6500015258789,77.2099990844727,76.1500015258789,77.1800003051758,2871600,65.6144256591797
2014-02-10,77.2600021362305,77.370002746582,76.6100006103516,76.9899978637695,2377600,65.4528579711914
2014-02-11,77,78.6699981689453,77,78.25,2484000,66.5240631103516
2014-02-12,78.7200012207031,78.75,77.9499969482422,78.0299987792969,2310700,66.3370056152344
2014-02-13,77.5899963378906,79.370002746582,77.3600006103516,78.6699981689453,2337600,66.8811111450195
2014-02-14,78.8199996948242,80,78.629997253418,79.5,3260400,67.5867462158203
2014-02-18,79.8300018310547,80.75,79.7200012207031,80.4599990844727,3585100,68.4029006958008
2014-02-19,80.1500015258789,81.3199996948242,80.129997253418,80.7099990844727,2883900,68.6154174804688
2014-02-20,80.7699966430664,81.9499969482422,80.5,81.6100006103516,3536900,69.3805541992188
2014-02-21,81.7399978637695,81.879997253418,80.7699966430664,81.1699981689453,2753700,69.006462097168
2014-02-24,81.6399993896484,82.4800033569336,81.4400024414062,81.4499969482422,3576000,69.2445373535156
2014-02-25,81.6500015258789,81.6500015258789,79.9400024414062,80.3000030517578,4361200,68.2668685913086
2014-02-26,80.0899963378906,80.4000015258789,79.129997253418,79.3199996948242,4147400,67.4337387084961
2014-02-27,79.3000030517578,79.6600036621094,79.0199966430664,79.5,2803300,67.5867462158203
2014-02-28,79.6999969482422,80.4400024414062,78.8099975585938,80.0299987792969,2632000,68.0373077392578
2014-03-03,79.4800033569336,80.629997253418,79.3000030517578,79.4800033569336,1893300,67.5697555541992
2014-03-04,80.0800018310547,80.8300018310547,79.620002746582,80.3499984741211,2668500,68.3093795776367
2014-03-05,80.1500015258789,80.7799987792969,79.8600006103516,80.7399978637695,3018200,68.6409149169922
2014-03-06,80.9000015258789,81.5400009155273,80.7399978637695,81.4400024414062,1997600,69.2360382080078
2014-03-07,81.9199981689453,82.0299987792969,81.370002746582,81.870002746582,2298800,69.6016006469727
2014-03-10,81.5800018310547,82.3300018310547,80.120002746582,82.2399978637695,1967500,69.916145324707
2014-03-11,82.3399963378906,82.3499984741211,80.8600006103516,81.2099990844727,1537900,69.0405044555664
2014-03-12,80.2399978637695,81.2399978637695,79.5999984741211,80.8099975585938,1954500,68.700439453125
2014-03-13,80.6500015258789,81.0599975585938,79.6600036621094,79.8499984741211,2057400,67.8842849731445
2014-03-14,79.9199981689453,80.4300003051758,79.5299987792969,80.2799987792969,2049600,68.2498779296875
2014-03-17,80.5199966430664,81.1100006103516,80.0699996948242,80.4100036621094,1556600,68.3603897094727
2014-03-18,80.4400024414062,81.6100006103516,80.1500015258789,81.0599975585938,1643600,69.1278839111328
2014-03-19,80.9300003051758,81.6800003051758,80.0800018310547,80.620002746582,1731000,68.7526626586914
2014-03-20,80.4100036621094,81.3300018310547,79.9199981689453,81.1800003051758,1519200,69.2302093505859
2014-03-21,81.7900009155273,82.5599975585938,81.370002746582,81.9599990844727,3738100,69.8954010009766
2014-03-24,82.3199996948242,82.8899993896484,81.379997253418,81.5800018310547,1490500,69.5713729858398
2014-03-25,82.0899963378906,82.5100021362305,81.9400024414062,82.0400009155273,1522200,69.9636306762695
2014-03-26,82.4300003051758,82.8000030517578,81.2099990844727,81.370002746582,2089900,69.3922729492188
2014-03-27,81.5500030517578,82.4899978637695,81.2900009155273,82,1537400,69.9295425415039
2014-03-28,81.870002746582,83.4400024414062,81.870002746582,83.2200012207031,2127200,70.9699401855469
2014-03-31,83.5599975585938,83.5599975585938,82.3099975585938,82.879997253418,3021400,70.6799850463867
2014-04-01,82.9300003051758,83.9599990844727,82.5500030517578,83.9599990844727,2569500,71.6010131835938
2014-04-02,84.120002746582,85.120002746582,83.7099990844727,84.9599990844727,2862800,72.4538345336914
2014-04-03,84.9400024414062,85.9700012207031,84.6900024414062,85.629997253418,2912700,73.0251770019531
2014-04-04,86.0299987792969,86.5699996948242,84.5899963378906,85.3399963378906,4198300,72.7778778076172
2014-04-07,85.1800003051758,85.2799987792969,83.5400009155273,83.7200012207031,2557800,71.3963317871094
2014-04-08,83.879997253418,84.5,83.5,84,2577600,71.635124206543
2014-04-09,84.2900009155273,85.2099990844727,83.5800018310547,85.2099990844727,2564100,72.6670227050781
2014-04-10,85.0899963378906,85.6699981689453,83.9599990844727,84.0199966430664,3325500,71.6521606445312
2014-04-11,82.5199966430664,84.4499969482422,82.5199966430664,83.5800018310547,1985000,71.276969909668
2014-04-14,84.4700012207031,85.5699996948242,84.1800003051758,84.9199981689453,1846100,72.4196853637695
2014-04-15,84.8099975585938,86.1100006103516,84.4599990844727,86.0999984741211,2551400,73.4260101318359
2014-04-16,86.5599975585938,86.9899978637695,85.9700012207031,86.5400009155273,2750000,73.8012237548828
2014-04-17,86.4499969482422,87.3099975585938,85.8199996948242,87.2699966430664,4177400,74.4237747192383
2014-04-21,87.5,88,87.2099990844727,87.7799987792969,2015900,74.8587112426758
2014-04-22,87.5,88.3000030517578,87.0699996948242,88.0100021362305,1944300,75.0548553466797
2014-04-23,88.2600021362305,88.870002746582,88.129997253418,88.1699981689453,2293900,75.191291809082
2014-04-24,88.629997253418,88.9899978637695,87.9100036621094,88.3099975585938,1775800,75.3106689453125
2014-04-25,88.0699996948242,88.2200012207031,87.129997253418,87.4300003051758,1770600,74.5602493286133
2014-04-28,87.8899993896484,87.9899978637695,86.7300033569336,87.2300033569336,2200900,74.3896865844727
2014-04-29,87.3499984741211,88.6600036621094,87.3499984741211,88.0199966430664,2782100,75.0633544921875
2014-04-30,89,90.2900009155273,88.129997253418,89.1600036621094,4240100,76.0355758666992
2014-05-01,89.0100021362305,89.4899978637695,88.4400024414062,88.9000015258789,1911300,75.813850402832
2014-05-02,88.9899978637695,89.3499984741211,88.4599990844727,88.6699981689453,1796100,75.6176834106445
2014-05-05,88.0699996948242,88.9499969482422,88,88.5899963378906,1816000,75.5494689941406
2014-05-06,88.6399993896484,89.1900024414062,88.0800018310547,88.0899963378906,3519300,75.1230545043945
2014-05-07,88,89.2200012207031,88,88.9300003051758,1763700,75.8394317626953
2014-05-08,88.5800018310547,89.120002746582,87.8199996948242,88.2099990844727,2360500,75.2254180908203
2014-05-09,88.4400024414062,88.5800018310547,87.25,87.6100006103516,2079800,74.7137145996094
2014-05-12,88.120002746582,88.7099990844727,87.75,88.3399963378906,1672500,75.336296081543
2014-05-13,88.5,88.6900024414062,88.1699981689453,88.6699981689453,2065500,75.6176834106445
2014-05-14,87.1100006103516,89.5800018310547,87.1100006103516,89.0199966430664,1690300,75.9161682128906
2014-05-15,88.5999984741211,88.7300033569336,87.2099990844727,88.1900024414062,1828300,75.208366394043
2014-05-16,88.0400009155273,88.1900024414062,86.9599990844727,87.4000015258789,2345100,74.5346527099609
2014-05-19,87.3499984741211,88.4599990844727,87.3399963378906,87.9400024414062,1900200,74.9951324462891
2014-05-20,87.8199996948242,88.5299987792969,87.5199966430664,88.0299987792969,1765200,75.071907043457
2014-05-21,88.5500030517578,89.5699996948242,88.4499969482422,89.3000030517578,1615700,76.1549453735352
2014-05-22,91.4100036621094,91.9199981689453,90.2799987792969,90.2900009155273,4322700,76.9992294311523
2014-05-23,90.1600036621094,90.5899963378906,89.4499969482422,89.8600006103516,2742100,76.6325302124023
2014-05-27,89.9100036621094,90.0899963378906,89.0400009155273,89.4300003051758,2335300,76.2658157348633
2014-05-28,88.5,90.5699996948242,88.5,89.9700012207031,2642100,76.7263412475586
2014-05-29,90,90.7900009155273,89.7099990844727,90.5899963378906,2933300,77.2550659179688
2014-05-30,90.4000015258789,91.5400009155273,90.3399963378906,91.3000030517578,2838800,77.8605422973633
2014-06-02,91.6900024414062,91.7200012207031,90.8099975585938,91.3099975585938,1528900,77.8690795898438
2014-06-03,91.1999969482422,92.3899993896484,91.0100021362305,92.3899993896484,3118800,78.7901077270508
2014-06-04,92.2200012207031,92.7699966430664,91.8000030517578,92.3099975585938,1344500,78.7218780517578
2014-06-05,92.1699981689453,92.5599975585938,91.9100036621094,92.1999969482422,1975800,78.6280822753906
2014-06-06,92.4800033569336,93.870002746582,92.4300003051758,93.3199996948242,2754300,79.5832214355469
2014-06-09,93.4499969482422,94.379997253418,93.2600021362305,94.0999984741211,2133100,80.2483749389648
2014-06-10,93.8499984741211,94.5800018310547,93.6600036621094,94.3099975585938,1908700,80.427490234375
2014-06-11,94.1999969482422,96,94.0899963378906,95.3099975585938,2430900,81.2802734375
2014-06-12,95.3399963378906,96.7300033569336,95.1999969482422,95.4800033569336,2292300,81.6394119262695
2014-06-13,95.6900024414062,96.1100006103516,94.9700012207031,95.9499969482422,1751400,82.0412673950195
2014-06-16,95.9899978637695,96.5,95.6399993896484,95.8899993896484,2165700,81.9899597167969
2014-06-17,95.4700012207031,96.0699996948242,94.9300003051758,95.9400024414062,1824400,82.0327377319336
2014-06-18,95.9400024414062,96.5899963378906,95.2099990844727,96.3199996948242,2028400,82.3576583862305
2014-06-19,95.9499969482422,97.3399963378906,95.9499969482422,97.3399963378906,1878700,83.2297821044922
2014-06-20,97.6999969482422,97.9899978637695,97.1800003051758,97.9599990844727,3626700,83.7599105834961
2014-06-23,98.1100006103516,99.0999984741211,97.9599990844727,98.4000015258789,1928900,84.136116027832
2014-06-24,98.4000015258789,98.8199996948242,96.379997253418,96.4899978637695,1891900,82.5029983520508
2014-06-25,95.4599990844727,98.3000030517578,95.4400024414062,98.1800003051758,2732100,83.9480361938477
2014-06-26,98.0899963378906,98.3199996948242,96.75,97.5899963378906,1591600,83.4435043334961
2014-06-27,97.25,98.3399963378906,97.1399993896484,98.2900009155273,2393900,84.0420684814453
2014-06-30,98.4000015258789,99.0899963378906,97.8099975585938,98.8899993896484,2582000,84.5550994873047
2014-07-01,99.3000030517578,99.9400024414062,99,99.6100006103516,2335600,85.1707305908203
2014-07-02,99.1999969482422,99.8899993896484,99,99.4199981689453,1683700,85.0082550048828
2014-07-03,99.5199966430664,100.110000610352,99.3199996948242,99.9300003051758,1500700,85.4443664550781
2014-07-07,99.6399993896484,100.099998474121,98.8600006103516,99.1999969482422,1861800,84.8201446533203
2014-07-08,98.9599990844727,100.120002746582,98.8000030517578,98.9599990844727,2671300,84.6149520874023
2014-07-09,99.120002746582,99.870002746582,98.4100036621094,99.0299987792969,3293100,84.6748046875
2014-07-10,98.3499984741211,98.8000030517578,97.5699996948242,98.5,3000900,84.2216262817383
2014-07-11,97.4000015258789,98.5100021362305,97.4000015258789,97.8399963378906,1670000,83.6572952270508
2014-07-14,98.4800033569336,99.370002746582,98.4800033569336,99.2099990844727,2329200,84.8286972045898
2014-07-15,98.8000030517578,98.9499969482422,97.5400009155273,97.8300018310547,2606900,83.6487426757812
2014-07-16,98.620002746582,100,98.620002746582,99.2200012207031,2166300,84.8372650146484
2014-07-17,98.7600021362305,100.230003356934,98.379997253418,98.4499969482422,2513800,84.1788787841797
2014-07-18,98.620002746582,99.2900009155273,98.4499969482422,98.7200012207031,2788500,84.4097518920898
2014-07-21,98.620002746582,99.7099990844727,98.5199966430664,99.3199996948242,2203400,84.9227676391602
2014-07-22,99.6699981689453,100.089996337891,99.2699966430664,99.8000030517578,2281800,85.3331832885742
2014-07-23,100.080001831055,100.419998168945,99.629997253418,100.160003662109,1575800,85.6409759521484
2014-07-24,100.050003051758,100.980003356934,99.870002746582,100.73999786377,1505500,86.1369247436523
2014-07-25,100.370002746582,100.51000213623,99.7200012207031,99.8099975585938,1202400,85.3417358398438
2014-07-28,99.8600006103516,100.080001831055,99.1600036621094,99.8300018310547,1662100,85.3588256835938
2014-07-29,99.7699966430664,100.120002746582,99.3399963378906,99.4199981689453,2586500,85.0082550048828
2014-07-30,104,104.5,99.870002746582,101.050003051758,4860600,86.4019927978516
2014-07-31,100.389999389648,100.5,98.4899978637695,98.9800033569336,3682000,84.6320419311523
2014-08-01,98.6500015258789,98.8600006103516,96.9700012207031,98,3123300,83.7941055297852
2014-08-04,97.9499969482422,100.550003051758,97.9499969482422,100.440002441406,2204700,85.8804016113281
2014-08-05,100.209999084473,100.279998779297,98.0999984741211,98.5899963378906,3216700,84.2985763549805
2014-08-06,98.129997253418,99.7200012207031,98.129997253418,98.7699966430664,2013300,84.4524765014648
2014-08-07,99.1699981689453,99.5699996948242,97.5500030517578,97.8399963378906,2224400,83.6572952270508
2014-08-08,98.1699981689453,100.050003051758,98.0400009155273,99.9199981689453,2434500,85.4357757568359
2014-08-11,100.349998474121,101,100.069999694824,100.139999389648,1568300,85.6238708496094
2014-08-12,99.6900024414062,100.050003051758,98.6600036621094,99.0299987792969,1404700,84.6748046875
2014-08-13,99.4800033569336,99.8600006103516,99.0199966430664,99.120002746582,1960600,84.7517700195312
2014-08-14,99.1999969482422,99.4499969482422,97.2900009155273,97.5299987792969,2454700,83.3922500610352
2014-08-15,97.8300018310547,98.9700012207031,97.8000030517578,98.9000015258789,3021800,84.5636291503906
2014-08-18,99.2099990844727,99.4400024414062,96.9300003051758,97.9000015258789,2360100,83.7086029052734
2014-08-19,98.1500015258789,99.5400009155273,98.0199966430664,99.2799987792969,1823400,84.888557434082
2014-08-20,99.2600021362305,99.6999969482422,98.870002746582,99.4000015258789,1377200,84.9911422729492
2014-08-21,99.5199966430664,100.290000915527,99.2300033569336,100.069999694824,1478400,85.5640487670898
2014-08-22,99.5699996948242,99.5699996948242,98.1800003051758,98.8099975585938,1855700,84.4866790771484
2014-08-25,99.3899993896484,100.5,99.0699996948242,100.160003662109,1381000,85.6409759521484
2014-08-26,100.569999694824,101.230003356934,100.230003356934,100.26000213623,1346800,85.7265090942383
2014-08-27,100.25,100.610000610352,99.5299987792969,99.9700012207031,1224300,85.4785385131836
2014-08-28,99.9700012207031,100.410003662109,99.620002746582,100.190002441406,949000,85.6666488647461
2014-08-29,100.209999084473,101.220001220703,100.019996643066,101.099998474121,1400000,86.4447402954102
2014-09-02,101,101.25,99.8199996948242,100.529998779297,2013300,85.9573516845703
2014-09-03,101.279998779297,101.959999084473,100.430000305176,100.75,1532600,86.1454696655273
2014-09-04,100.559997558594,101.779998779297,99.5,100.150001525879,2420000,85.6324462890625
2014-09-05,99.879997253418,101.029998779297,99.1699981689453,100.98999786377,1883000,86.3506546020508
2014-09-08,100.550003051758,100.550003051758,98.9100036621094,99.75,1967800,85.2904357910156
2014-09-09,99.9800033569336,100.569999694824,98.6600036621094,99.4899978637695,2603300,85.068115234375
2014-09-10,99.1999969482422,99.370002746582,97.6800003051758,99.1399993896484,2133400,84.7688369750977
2014-09-11,98.1999969482422,99.0800018310547,97.7099990844727,98.8399963378906,1689200,84.5123519897461
2014-09-12,98.0999984741211,98.3499984741211,96.7399978637695,96.9700012207031,2204600,83.123649597168
2014-09-15,96.7399978637695,98.5100021362305,96.7300033569336,97.9700012207031,2410400,83.9808578491211
2014-09-16,98.2099990844727,99.9000015258789,97.7600021362305,99.1800003051758,1877400,85.0180969238281
2014-09-17,99.620002746582,99.6600036621094,98.4100036621094,98.9000015258789,1511200,84.7780532836914
2014-09-18,99.4499969482422,99.4499969482422,97.5299987792969,97.7300033569336,2278000,83.7751388549805
2014-09-19,98.2900009155273,98.6100006103516,97.3099975585938,97.5100021362305,3066900,83.5865478515625
2014-09-22,97.1999969482422,97.4400024414062,95.9300003051758,96.2900009155273,2894900,82.5407409667969
2014-09-23,96.0999984741211,97.2600021362305,95.8000030517578,96.0199966430664,1724900,82.3093109130859
2014-09-24,96,96.8499984741211,94.8199996948242,96,2646100,82.2921752929688
2014-09-25,96,96.1999969482422,94.9899978637695,95.1800003051758,1980000,81.5892868041992
2014-09-26,95.0899963378906,96.5,95.0100021362305,96.1699981689453,1286700,82.4378814697266
2014-09-29,95.4300003051758,96.5299987792969,94.629997253418,96.2099990844727,1870000,82.4721832275391
2014-09-30,95.8899993896484,96.3000030517578,93.5699996948242,94.3199996948242,2716900,80.85205078125
2014-10-01,93.9400024414062,94.5800018310547,90.9199981689453,91.5899963378906,4306900,78.5118865966797
2014-10-02,91.0299987792969,91.9300003051758,89.5999984741211,91.3199996948242,3337700,78.2804107666016
2014-10-03,91.879997253418,91.9899978637695,89.7799987792969,90.7200012207031,2365800,77.7660980224609
2014-10-06,90.8099975585938,91.3600006103516,89.6699981689453,89.879997253418,3130300,77.046028137207
2014-10-07,89.6800003051758,90.5299987792969,88.4300003051758,88.4599990844727,4152100,75.8288040161133
2014-10-08,87.9700012207031,88.5100021362305,85.6699981689453,88.4100036621094,4202000,75.7859497070312
2014-10-09,87.25,87.8899993896484,84.4499969482422,84.5999984741211,3441000,72.5199661254883
2014-10-10,84.3099975585938,84.7399978637695,82.1100006103516,82.5400009155273,4342200,70.7541198730469
2014-10-13,82.3300018310547,83.1999969482422,77.7099990844727,77.7799987792969,4982800,66.6738052368164
2014-10-14,78.1900024414062,78.8000030517578,75.5400009155273,75.9100036621094,6889000,65.0708236694336
2014-10-15,74.2399978637695,76.6800003051758,72.8600006103516,76.3399963378906,6815700,65.4394073486328
2014-10-16,74.5899963378906,78.8399963378906,74.2200012207031,78.0400009155273,5962000,66.8966674804688
2014-10-17,79.5899963378906,81.25,78.2099990844727,78.6100006103516,5059500,67.3853073120117
2014-10-20,78.5699996948242,80.1900024414062,78.0500030517578,79.7099990844727,3420700,68.3281936645508
2014-10-21,80.9000015258789,82.6100006103516,80.4599990844727,81.3399963378906,3865500,69.7254638671875
2014-10-22,83.9400024414062,84.2799987792969,79.9899978637695,80,4778300,68.5768432617188
2014-10-23,81.5800018310547,82.9000015258789,80.9599990844727,82.2200012207031,3208800,70.4798355102539
2014-10-24,81.7600021362305,82.7799987792969,80.7300033569336,82.3499984741211,2524000,70.5912551879883
2014-10-27,80.7600021362305,81.1699981689453,79.3199996948242,80.3099975585938,2812700,68.8425445556641
2014-10-28,80.25,82.0299987792969,80.1100006103516,81.9499969482422,2828400,70.2483825683594
2014-10-29,83.5299987792969,84.9700012207031,82.0699996948242,82.8899993896484,4545500,71.0541458129883
2014-10-30,82.3600006103516,83.6999969482422,81.6600036621094,83.1399993896484,3202800,71.2684326171875
2014-10-31,83.5999984741211,85.0599975585938,82.0999984741211,84.8099975585938,4429100,72.6999664306641
2014-11-03,85.1399993896484,86.25,82.9800033569336,83.2600021362305,3570500,71.3713302612305
2014-11-04,80,81.7300033569336,79.879997253418,81.4400024414062,3529400,69.8111877441406
2014-11-05,82.3199996948242,83.7799987792969,81.5299987792969,83.1699981689453,3482500,71.2941665649414
2014-11-06,83.0899963378906,84.0400009155273,81.9400024414062,83.7099990844727,3712900,71.7570648193359
2014-11-07,84.1900024414062,85.9899978637695,83.7399978637695,84.8600006103516,4306600,72.7428588867188
2014-11-10,85.370002746582,86,82.75,83.8099975585938,4636700,71.8427658081055
2014-11-11,83.8300018310547,84.5,82.879997253418,83.8099975585938,3345700,71.8427658081055
2014-11-12,83.0899963378906,84.0299987792969,82.0999984741211,82.4599990844727,3588200,70.6855545043945
2014-11-13,82.2300033569336,82.7600021362305,79.9199981689453,81.0999984741211,4298400,69.5197067260742
2014-11-14,81.6699981689453,83.1399993896484,81.4599990844727,83.0299987792969,3928600,71.1741485595703
2014-11-17,82.0100021362305,82.1900024414062,80.3600006103516,81.2399978637695,3928700,69.6397705078125
2014-11-18,81.25,82.5500030517578,80.870002746582,81.9000015258789,2993700,70.2055053710938
2014-11-19,82.3899993896484,83,81.379997253418,82.370002746582,2750800,70.6084136962891
2014-11-20,82.4400024414062,83.629997253418,82.4100036621094,83.5899963378906,2764800,71.6541900634766
2014-11-21,84.9400024414062,86.0999984741211,84.6699981689453,85.2099990844727,4440800,73.042854309082
2014-11-24,85.4000015258789,85.75,84.0500030517578,84.6699981689453,3124900,72.5799942016602
2014-11-25,84.8499984741211,85,82.1800003051758,82.3099975585938,3900100,70.5569458007812
2014-11-26,82.1399993896484,82.1900024414062,80.5999984741211,80.8300018310547,3241800,69.2883071899414
2014-11-28,73.9300003051758,75.1900024414062,72.8000030517578,72.9300003051758,4428600,62.5163269042969
2014-12-01,72.2799987792969,74.0899963378906,71.1999969482422,73.9700012207031,5449900,63.4078140258789
2014-12-02,73.6999969482422,75.6399993896484,72.8099975585938,75.129997253418,4550600,64.402214050293
2014-12-03,75.4199981689453,77.4599990844727,75.3899993896484,76.8099975585938,4168400,65.8423233032227
2014-12-04,76.0299987792969,76.370002746582,75.1800003051758,76.2900009155273,4136400,65.3965530395508
2014-12-05,76,76.7600021362305,75.3300018310547,75.7200012207031,3922400,64.9079437255859
2014-12-08,74.3199996948242,74.6999969482422,71.0299987792969,71.3099975585938,5079000,61.1276435852051
2014-12-09,71,72.870002746582,71,72.1800003051758,4364900,61.8734321594238
2014-12-10,71.1900024414062,71.1900024414062,68.0500030517578,68.5800018310547,4734500,58.7874603271484
2014-12-11,68.5299987792969,69.9000015258789,67.5599975585938,67.8600006103516,4904500,58.1702919006348
2014-12-12,66.75,67.6999969482422,65.8499984741211,66.5299987792969,6192300,57.0301895141602
2014-12-15,66.5299987792969,67.4599990844727,65.3000030517578,65.4499969482422,5767100,56.3160171508789
2014-12-16,64.4800033569336,68.6399993896484,63.7999992370605,66.2300033569336,7479200,56.9871635437012
