"Fecha","HSIC.Open","HSIC.High","HSIC.Low","HSIC.Close","HSIC.Volume","HSIC.Adjusted"
2013-12-30,44.8980407714844,44.9568634033203,44.6313743591309,44.9019622802734,370005,44.9019622802734
2013-12-31,45.0588226318359,45.0666656494141,44.701961517334,44.8078422546387,735420,44.8078422546387
2014-01-02,44.7098045349121,44.8078422546387,44.3098030090332,44.5058822631836,884595,44.5058822631836
2014-01-03,44.592155456543,44.8235282897949,44.3686256408691,44.6705894470215,513825,44.6705894470215
2014-01-06,44.6862754821777,44.8352928161621,44.2588233947754,44.5686264038086,932025,44.5686264038086
2014-01-07,44.701961517334,45.4117660522461,44.3058815002441,45.2235298156738,878475,45.2235298156738
2014-01-08,45.168628692627,46.0078430175781,45.0980377197266,45.9843139648438,1411170,45.9843139648438
2014-01-09,46.2431373596191,46.4784317016602,45.8705863952637,46.0901947021484,1142400,46.0901947021484
2014-01-10,45.9294128417969,46.0078430175781,45.533332824707,45.5686264038086,1237005,45.5686264038086
2014-01-13,45.5215682983398,45.6549034118652,44.7490196228027,44.827449798584,1250265,44.827449798584
2014-01-14,44.9019622802734,45.5019607543945,44.7294120788574,45.2509803771973,901425,45.2509803771973
2014-01-15,45.5411758422852,45.5411758422852,45.298038482666,45.4117660522461,1225020,45.4117660522461
2014-01-16,45.4117660522461,45.4862747192383,45.1450996398926,45.403923034668,921570,45.403923034668
2014-01-17,45.2627449035645,45.6784324645996,45.0823516845703,45.5529403686523,1107975,45.5529403686523
2014-01-21,45.9803924560547,45.9803924560547,45.5843124389648,45.9098052978516,1047540,45.9098052978516
2014-01-22,46.0705871582031,46.2274513244629,45.6196098327637,46.2196083068848,1000620,46.2196083068848
2014-01-23,45.9764709472656,46.2117652893066,45.5137252807617,45.8235282897949,1099305,45.8235282897949
2014-01-24,45.6156845092773,45.9254913330078,44.9686279296875,45.0823516845703,1387200,45.0823516845703
2014-01-27,45.0509796142578,45.1764717102051,44.2627449035645,44.2901954650879,1370880,44.2901954650879
2014-01-28,44.3647041320801,44.768627166748,44.1019592285156,44.768627166748,1251285,44.768627166748
2014-01-29,44.3137245178223,44.9176483154297,43.9647064208984,44.6980400085449,1546065,44.6980400085449
2014-01-30,45.1882362365723,45.4901962280273,44.9215698242188,45.1215705871582,662235,45.1215705871582
2014-01-31,44.3921585083008,45.2078437805176,44.3176460266113,45.0549011230469,1709520,45.0549011230469
2014-02-03,45.0588226318359,45.4196090698242,43.0156860351562,43.2196083068848,2921025,43.2196083068848
2014-02-04,43.4549026489258,43.6627464294434,43.2156867980957,43.2784309387207,1859970,43.2784309387207
2014-02-05,43.1294136047363,43.6549034118652,43.0470581054688,43.5529403686523,944265,43.5529403686523
2014-02-06,43.6078414916992,43.9607849121094,43.1803932189941,43.7333335876465,920295,43.7333335876465
2014-02-07,43.9843139648438,44.5803909301758,43.4549026489258,44.4588241577148,1077630,44.4588241577148
2014-02-10,44.3254890441895,45.0588226318359,44.3254890441895,45.0352935791016,1282650,45.0352935791016
2014-02-11,45.1921577453613,45.470588684082,44.0313720703125,44.87451171875,2494155,44.87451171875
2014-02-12,45.0588226318359,45.5098037719727,44.7411766052246,45.1019592285156,1570800,45.1019592285156
2014-02-13,45.0705871582031,45.9647064208984,44.7294120788574,45.9411773681641,1551420,45.9411773681641
2014-02-14,45.701961517334,46.0352935791016,45.5607833862305,45.8941192626953,908820,45.8941192626953
2014-02-18,46.1019592285156,46.3294105529785,45.9843139648438,46.1921577453613,789480,46.1921577453613
2014-02-19,46.1764717102051,46.2666664123535,45.7568626403809,45.827449798584,793050,45.827449798584
2014-02-20,45.7411766052246,46.3411750793457,45.5411758422852,46.2745094299316,872355,46.2745094299316
2014-02-21,46.4901962280273,46.7254905700684,46.0588226318359,46.5529403686523,1257660,46.5529403686523
2014-02-24,46.7333335876465,47.1764717102051,46.4000015258789,46.8941192626953,1074825,46.8941192626953
2014-02-25,46.8980407714844,47.0588226318359,46.6039237976074,46.7254905700684,1808460,46.7254905700684
2014-02-26,46.8705863952637,47.0823516845703,46.3803901672363,46.5176467895508,1208190,46.5176467895508
2014-02-27,46.533332824707,46.7372550964355,46.2627449035645,46.5647048950195,739245,46.5647048950195
2014-02-28,46.639217376709,47.0392150878906,46.3372535705566,46.6823539733887,967215,46.6823539733887
2014-03-03,46.231372833252,46.5176467895508,45.701961517334,45.9647064208984,1843650,45.9647064208984
2014-03-04,46.6039237976074,47.0588226318359,46.470588684082,46.7960777282715,1062330,46.7960777282715
2014-03-05,46.9254913330078,46.9254913330078,46.5215682983398,46.8039207458496,769335,46.8039207458496
2014-03-06,46.8980407714844,47.1960792541504,46.7764701843262,46.9647064208984,657135,46.9647064208984
2014-03-07,47.2117652893066,47.2117652893066,46.6549034118652,46.9686279296875,505155,46.9686279296875
2014-03-10,46.9333343505859,47.1843147277832,46.6549034118652,47.12548828125,980730,47.12548828125
2014-03-11,46.9568634033203,47.3411750793457,46.6666679382324,46.8980407714844,969765,46.8980407714844
2014-03-12,46.5725479125977,46.831371307373,46.4509811401367,46.6901969909668,1598340,46.6901969909668
2014-03-13,47,47.2000007629395,46.3647041320801,46.4627456665039,1626390,46.4627456665039
2014-03-14,46.3803901672363,46.8078422546387,46.2823524475098,46.4313735961914,903975,46.4313735961914
2014-03-17,46.6509819030762,47.0117645263672,46.4588241577148,46.6588249206543,848640,46.6588249206543
2014-03-18,46.7372550964355,46.9019622802734,46.533332824707,46.7411766052246,810900,46.7411766052246
2014-03-19,46.5843124389648,46.827449798584,46.2000007629395,46.4549026489258,1029435,46.4549026489258
2014-03-20,46.3450965881348,46.6549034118652,46.2078437805176,46.5254898071289,775710,46.5254898071289
2014-03-21,46.768627166748,47.0549011230469,45.9137268066406,45.9529418945312,1852830,45.9529418945312
2014-03-24,46.12548828125,46.4588241577148,45.1333312988281,45.5450973510742,949875,45.5450973510742
2014-03-25,45.6549034118652,46.1137237548828,45.2000007629395,45.466667175293,887655,45.466667175293
2014-03-26,45.6196098327637,46.0117645263672,45.3882331848145,45.7254905700684,1219410,45.7254905700684
2014-03-27,45.8823547363281,45.9411773681641,45.3882331848145,45.533332824707,855525,45.533332824707
2014-03-28,45.768627166748,46.6470603942871,45.3215675354004,46.1803932189941,1266840,46.1803932189941
2014-03-31,46.4235305786133,46.9294128417969,46.2823524475098,46.8117637634277,1021275,46.8117637634277
2014-04-01,46.8901977539062,47.0588226318359,46.5372543334961,47.0274505615234,1106190,47.0274505615234
2014-04-02,47.1137237548828,47.298038482666,46.8862762451172,46.9568634033203,1077120,46.9568634033203
2014-04-03,47.1764717102051,47.1764717102051,46.6156845092773,46.937255859375,1202070,46.937255859375
2014-04-04,47.3137245178223,47.4470596313477,45.5882339477539,45.6784324645996,1364505,45.6784324645996
2014-04-07,45.4627456665039,45.6705894470215,44.4392166137695,44.6862754821777,2088960,44.6862754821777
2014-04-08,44.8666687011719,45.5137252807617,44.2784309387207,45.2000007629395,1782960,45.2000007629395
2014-04-09,45.4156875610352,45.8078422546387,44.8862762451172,45.7999992370605,898365,45.7999992370605
2014-04-10,45.7294120788574,45.831371307373,44.5607833862305,44.7176475524902,1343850,44.7176475524902
2014-04-11,44.356861114502,44.827449798584,44.0666656494141,44.0901947021484,853740,44.0901947021484
2014-04-14,44.5176467895508,44.7372550964355,43.9960784912109,44.4392166137695,980220,44.4392166137695
2014-04-15,44.4823532104492,44.8156852722168,43.5254898071289,44.466667175293,978435,44.466667175293
2014-04-16,44.827449798584,44.9529418945312,44.3372535705566,44.5098037719727,806565,44.5098037719727
2014-04-17,44.6078414916992,45.2901954650879,44.529411315918,44.6549034118652,1377510,44.6549034118652
2014-04-21,44.6941184997559,45.0235290527344,44.3450965881348,44.7764701843262,703035,44.7764701843262
2014-04-22,44.8784294128418,45.1019592285156,44.6078414916992,44.9019622802734,926925,44.9019622802734
2014-04-23,44.9686279296875,45.3098030090332,44.6039237976074,44.8980407714844,701505,44.8980407714844
2014-04-24,45.2274513244629,45.298038482666,44.5529403686523,44.5764694213867,1042185,44.5764694213867
2014-04-25,44.3490180969238,44.6627464294434,44.2078437805176,44.5254898071289,1334415,44.5254898071289
2014-04-28,44.7960777282715,45.0823516845703,44.0352935791016,44.6274528503418,1031475,44.6274528503418
2014-04-29,44.701961517334,44.8980407714844,44.5372543334961,44.6274528503418,683655,44.6274528503418
2014-04-30,44.533332824707,44.7960777282715,44.4117660522461,44.7960777282715,1309170,44.7960777282715
2014-05-01,45.0392150878906,45.0980377197266,44.4862747192383,44.8156852722168,830790,44.8156852722168
2014-05-02,45.0352935791016,45.2039222717285,44.6588249206543,44.6823539733887,1260465,44.6823539733887
2014-05-05,44.5450973510742,45.2392158508301,44.3333320617676,45.168628692627,1117665,45.168628692627
2014-05-06,44.9921569824219,45.470588684082,44.4941177368164,44.5568618774414,1293615,44.5568618774414
2014-05-07,44.3725471496582,44.466667175293,43.9607849121094,44.3803901672363,1679175,44.3803901672363
2014-05-08,44.3294105529785,45.0941162109375,44.3294105529785,44.470588684082,1144440,44.470588684082
2014-05-09,44.3960762023926,45.2039222717285,44.2078437805176,45.1764717102051,997560,45.1764717102051
2014-05-12,45.2862739562988,45.8980407714844,45.2117652893066,45.5803909301758,931005,45.5803909301758
2014-05-13,45.6352958679199,45.7921562194824,45.0980377197266,45.2862739562988,806055,45.2862739562988
2014-05-14,45.2431373596191,45.2431373596191,44.827449798584,44.8941192626953,1034535,44.8941192626953
2014-05-15,44.7372550964355,44.8862762451172,44.3215675354004,44.7843132019043,850170,44.7843132019043
2014-05-16,44.7372550964355,45.3058815002441,44.6078414916992,45.2627449035645,932535,45.2627449035645
2014-05-19,45.1568641662598,45.6509819030762,45.1372566223145,45.5058822631836,1214310,45.5058822631836
2014-05-20,45.2823524475098,45.4941177368164,44.827449798584,45.2196083068848,875160,45.2196083068848
2014-05-21,45.3529396057129,45.7490196228027,45.2274513244629,45.5882339477539,979710,45.5882339477539
2014-05-22,45.470588684082,45.705883026123,45.2078437805176,45.5490188598633,1351245,45.5490188598633
2014-05-23,45.7372550964355,45.8196067810059,45.403923034668,45.8039207458496,992205,45.8039207458496
2014-05-27,45.9019622802734,46.3254890441895,45.7607841491699,46.3254890441895,1117410,46.3254890441895
2014-05-28,46.3058815002441,46.701961517334,46.1647071838379,46.3372535705566,1189575,46.3372535705566
2014-05-29,46.3490180969238,46.6509819030762,46.12548828125,46.643138885498,665040,46.643138885498
2014-05-30,46.0156860351562,46.9568634033203,46.0156860351562,46.9215698242188,3371355,46.9215698242188
2014-06-02,46.9764709472656,47.0431365966797,46.6078414916992,46.9411773681641,846090,46.9411773681641
2014-06-03,46.6235275268555,47.2705879211426,46.6235275268555,47.2470588684082,1027650,47.2470588684082
2014-06-04,47.0705871582031,47.1960792541504,46.7215690612793,46.8352928161621,1656735,46.8352928161621
2014-06-05,46.768627166748,46.9882354736328,46.5098037719727,46.7372550964355,1202325,46.7372550964355
2014-06-06,47.0196075439453,47.0196075439453,46.6784324645996,46.9137268066406,688755,46.9137268066406
2014-06-09,46.8235282897949,47.2705879211426,46.7098045349121,47.0509796142578,824670,47.0509796142578
2014-06-10,46.9176483154297,47.0078430175781,46.5764694213867,46.8823547363281,737460,46.8823547363281
2014-06-11,46.6745109558105,47.0588226318359,46.4941177368164,46.5843124389648,456195,46.5843124389648
2014-06-12,46.5372543334961,46.5372543334961,46.1411743164062,46.3294105529785,672180,46.3294105529785
2014-06-13,46.5058822631836,46.5490188598633,46.2274513244629,46.3058815002441,488580,46.3058815002441
2014-06-16,46.4313735961914,46.7725486755371,46.0666656494141,46.1803932189941,823395,46.1803932189941
2014-06-17,46.2235298156738,46.7294120788574,46.1411743164062,46.407844543457,1133985,46.407844543457
2014-06-18,46.5058822631836,46.8156852722168,46.3294105529785,46.705883026123,750975,46.705883026123
2014-06-19,46.8823547363281,46.8823547363281,46.4823532104492,46.6980400085449,577320,46.6980400085449
2014-06-20,46.87451171875,46.9921569824219,46.6823539733887,46.8823547363281,1393830,46.8823547363281
2014-06-23,46.8117637634277,47.0901947021484,46.6901969909668,47.0784301757812,761685,47.0784301757812
2014-06-24,47.0588226318359,47.4117660522461,46.9686279296875,47.0588226318359,924885,47.0588226318359
2014-06-25,46.8392143249512,47.3647041320801,46.6823539733887,47.1607856750488,798915,47.1607856750488
2014-06-26,47.172550201416,47.2039222717285,46.7960777282715,47.0235290527344,668865,47.0235290527344
2014-06-27,46.9843139648438,46.9843139648438,46.5764694213867,46.6117668151855,1390770,46.6117668151855
2014-06-30,46.6235275268555,46.9215698242188,46.3098030090332,46.533332824707,1576155,46.533332824707
2014-07-01,46.7333335876465,47.2039222717285,46.5999984741211,47.0196075439453,1560090,47.0196075439453
2014-07-02,46.9176483154297,47.0431365966797,46.6627464294434,46.7843132019043,765765,46.7843132019043
2014-07-03,46.9176483154297,47.0235290527344,46.6823539733887,46.9294128417969,816255,46.9294128417969
2014-07-07,46.9294128417969,47.0588226318359,46.6352958679199,46.7999992370605,858075,46.7999992370605
2014-07-08,46.827449798584,46.827449798584,46.6274528503418,46.6470603942871,1127355,46.6470603942871
2014-07-09,46.7999992370605,46.9607849121094,46.5568618774414,46.6549034118652,505920,46.6549034118652
2014-07-10,46.1882362365723,46.6588249206543,46.0980377197266,46.4980392456055,779790,46.4980392456055
2014-07-11,46.6274528503418,46.6274528503418,46.1843147277832,46.529411315918,668610,46.529411315918
2014-07-14,46.9098052978516,47.0549011230469,46.3725471496582,46.5058822631836,569415,46.5058822631836
2014-07-15,46.5843124389648,46.5843124389648,46.1019592285156,46.4941177368164,1218645,46.4941177368164
2014-07-16,46.6156845092773,46.9215698242188,46.2549018859863,46.87451171875,1740885,46.87451171875
2014-07-17,46.7803916931152,46.9490203857422,46.2862739562988,46.470588684082,1179885,46.470588684082
2014-07-18,46.7607841491699,46.9764709472656,46.3098030090332,46.937255859375,1343595,46.937255859375
2014-07-21,46.6862754821777,46.6862754821777,46.2000007629395,46.3098030090332,1120215,46.3098030090332
2014-07-22,46.4392166137695,46.7529411315918,46.3098030090332,46.3176460266113,1160760,46.3176460266113
2014-07-23,46.4549026489258,46.5999984741211,46.356861114502,46.5411758422852,993480,46.5411758422852
2014-07-24,46.6549034118652,46.9568634033203,46.643138885498,46.7568626403809,720120,46.7568626403809
2014-07-25,46.4588241577148,46.6588249206543,46.0784301757812,46.3137245178223,1266840,46.3137245178223
2014-07-28,46.168628692627,46.6509819030762,46.12548828125,46.403923034668,941970,46.403923034668
2014-07-29,46.5058822631836,46.6823539733887,46.2666664123535,46.4196090698242,903975,46.4196090698242
2014-07-30,46.5568618774414,46.7803916931152,46.2705879211426,46.5882339477539,813960,46.5882339477539
2014-07-31,46.3490180969238,46.3803901672363,45.4823532104492,45.5882339477539,1557285,45.5882339477539
2014-08-01,45.6509819030762,46.1215705871582,45.4392166137695,46.0352935791016,2128995,46.0352935791016
2014-08-04,46.235294342041,47.0313720703125,45.407844543457,45.7882347106934,1473645,45.7882347106934
2014-08-05,45.643138885498,45.7921562194824,45.168628692627,45.2196083068848,1599105,45.2196083068848
2014-08-06,45.0549011230469,45.529411315918,44.9176483154297,45.3372535705566,979965,45.3372535705566
2014-08-07,45.4745101928711,45.5254898071289,44.9294128417969,45.0392150878906,975630,45.0392150878906
2014-08-08,44.9294128417969,45.596076965332,44.9294128417969,45.5098037719727,764235,45.5098037719727
2014-08-11,45.592155456543,45.9803924560547,45.592155456543,45.643138885498,1385670,45.643138885498
2014-08-12,45.6941184997559,45.9176483154297,45.5450973510742,45.7254905700684,1151325,45.7254905700684
2014-08-13,45.8901977539062,46.3019599914551,45.8352928161621,46.2156867980957,814725,46.2156867980957
2014-08-14,46.2666664123535,46.4784317016602,46.0823516845703,46.4588241577148,727515,46.4588241577148
2014-08-15,46.8431358337402,46.8431358337402,46.0941162109375,46.2627449035645,1033770,46.2627449035645
2014-08-18,46.4313735961914,46.7176475524902,46.4156875610352,46.6235275268555,542130,46.6235275268555
2014-08-19,46.6627464294434,46.8901977539062,46.4509811401367,46.8470573425293,750720,46.8470573425293
2014-08-20,46.768627166748,46.8039207458496,46.4980392456055,46.7803916931152,576300,46.7803916931152
2014-08-21,46.7568626403809,46.9607849121094,46.5843124389648,46.9137268066406,663000,46.9137268066406
2014-08-22,47.0196075439453,47.0196075439453,46.6901969909668,46.764705657959,925140,46.764705657959
2014-08-25,46.9176483154297,47.1333312988281,46.7137260437012,47.0862731933594,586755,47.0862731933594
2014-08-26,47.2470588684082,47.2470588684082,46.9294128417969,47.0196075439453,646935,47.0196075439453
2014-08-27,47.1490211486816,47.1490211486816,46.7960777282715,46.9137268066406,488325,46.9137268066406
2014-08-28,46.8392143249512,47.0078430175781,46.6352958679199,46.8431358337402,549270,46.8431358337402
2014-08-29,47.0980377197266,47.2000007629395,46.705883026123,46.937255859375,964920,46.937255859375
2014-09-02,46.9333343505859,47.12548828125,46.7333335876465,46.9803924560547,1350990,46.9803924560547
2014-09-03,47.0196075439453,47.0745086669922,46.764705657959,46.8784294128418,597210,46.8784294128418
2014-09-04,47.4509811401367,47.4509811401367,46.4196090698242,46.5568618774414,921315,46.5568618774414
2014-09-05,46.6901969909668,46.9490203857422,46.3215675354004,46.7450981140137,648720,46.7450981140137
2014-09-08,46.5647048950195,46.8549003601074,46.5568618774414,46.8117637634277,840735,46.8117637634277
2014-09-09,46.6235275268555,46.831371307373,46.3882331848145,46.5215682983398,863175,46.5215682983398
2014-09-10,46.5176467895508,46.5450973510742,46.2274513244629,46.403923034668,940440,46.403923034668
2014-09-11,46.1490211486816,46.5843124389648,46.0941162109375,46.2196083068848,849660,46.2196083068848
2014-09-12,46.062744140625,46.2274513244629,45.6784324645996,45.7882347106934,940950,45.7882347106934
2014-09-15,45.8627433776855,45.8627433776855,45.3882331848145,45.4980392456055,604350,45.4980392456055
2014-09-16,45.4980392456055,45.9019622802734,45.3098030090332,45.764705657959,2088195,45.764705657959
2014-09-17,45.9411773681641,46.2823524475098,45.6666679382324,45.9333343505859,2038215,45.9333343505859
2014-09-18,45.9686279296875,46.1333312988281,45.8666687011719,46.0588226318359,776475,46.0588226318359
2014-09-19,46.0549011230469,46.1647071838379,45.8823547363281,45.9019622802734,1815855,45.9019622802734
2014-09-22,45.8823547363281,46.2901954650879,45.8470573425293,45.9882354736328,1551930,45.9882354736328
2014-09-23,45.7764701843262,46.1058807373047,45.6901969909668,45.9490203857422,1399950,45.9490203857422
2014-09-24,45.8980407714844,46.4392166137695,45.87451171875,46.4117660522461,986595,46.4117660522461
2014-09-25,46.1764717102051,46.3764724731445,45.6039237976074,45.7490196228027,1535865,45.7490196228027
2014-09-26,45.7529411315918,46.0823516845703,45.639217376709,45.9333343505859,785145,45.9333343505859
2014-09-29,45.6352958679199,46,45.4549026489258,45.9686279296875,881535,45.9686279296875
2014-09-30,45.9294128417969,46.0901947021484,45.6470603942871,45.6745109558105,1915305,45.6745109558105
2014-10-01,45.5882339477539,45.6588249206543,45.0745086669922,45.1490211486816,1536630,45.1490211486816
2014-10-02,45.2117652893066,45.298038482666,44.8509788513184,44.9803924560547,1308915,44.9803924560547
2014-10-03,45.2117652893066,45.5999984741211,45.1450996398926,45.4431381225586,1465485,45.4431381225586
2014-10-06,45.7215690612793,45.9568634033203,45.2431373596191,45.3372535705566,834615,45.3372535705566
2014-10-07,45.0313720703125,45.235294342041,44.8352928161621,44.8705863952637,1036830,44.8705863952637
2014-10-08,44.8705863952637,45.2823524475098,44.6784324645996,45.1764717102051,1923465,45.1764717102051
2014-10-09,45.0196075439453,45.2901954650879,44.4509811401367,44.5882339477539,1558560,44.5882339477539
2014-10-10,44.5058822631836,45.062744140625,44.2549018859863,44.2745094299316,1502205,44.2745094299316
2014-10-13,44.294116973877,44.470588684082,43.8196067810059,43.8549003601074,1701870,43.8549003601074
2014-10-14,44.1058807373047,44.4784317016602,43.9921569824219,44.2039222717285,1890825,44.2039222717285
2014-10-15,43.7490196228027,44.1764717102051,43.0901947021484,43.7490196228027,1816875,43.7490196228027
2014-10-16,43.0666656494141,43.6941184997559,42.8784294128418,43.5137252807617,1964520,43.5137252807617
2014-10-17,43.8705863952637,44.5686264038086,43.8705863952637,44.4156875610352,1541730,44.4156875610352
2014-10-20,44.0980377197266,44.5568618774414,44.0745086669922,44.5568618774414,1201305,44.5568618774414
2014-10-21,44.768627166748,45.6352958679199,44.7294120788574,45.6117668151855,1094460,45.6117668151855
2014-10-22,45.5843124389648,45.6666679382324,45.1647071838379,45.3450965881348,1336455,45.3450965881348
2014-10-23,46.0235290527344,46.0235290527344,45.5882339477539,45.7137260437012,885360,45.7137260437012
2014-10-24,45.9254913330078,46.2392158508301,45.7843132019043,46.2039222717285,718335,46.2039222717285
2014-10-27,46.2039222717285,46.3764724731445,46.0784301757812,46.231372833252,767550,46.231372833252
2014-10-28,46.3960762023926,46.5647048950195,46.2549018859863,46.5607833862305,851700,46.5607833862305
2014-10-29,46.6039237976074,46.8196067810059,46.3215675354004,46.6941184997559,838185,46.6941184997559
2014-10-30,46.6627464294434,47.1764717102051,46.5843124389648,47.1411743164062,756840,47.1411743164062
2014-10-31,47.8862762451172,48.1529426574707,47.0431365966797,47.0705871582031,1759755,47.0705871582031
2014-11-03,47.0862731933594,47.235294342041,46.8156852722168,46.9450988769531,1040655,46.9450988769531
2014-11-04,46.9098052978516,47.4156875610352,46.8117637634277,47.3882331848145,990420,47.3882331848145
2014-11-05,47.8509788513184,48.168628692627,47.4470596313477,47.9254913330078,2171325,47.9254913330078
2014-11-06,48.2196083068848,52.2196083068848,47.9333343505859,51.1019592285156,4956945,51.1019592285156
2014-11-07,50.9803924560547,50.9803924560547,50.3019599914551,50.5254898071289,1647810,50.5254898071289
2014-11-10,50.6588249206543,51.0078430175781,50.5647048950195,50.831371307373,1187790,50.831371307373
2014-11-11,50.9098052978516,51.172550201416,50.5607833862305,50.7725486755371,822630,50.7725486755371
2014-11-12,50.592155456543,50.9921569824219,50.3921585083008,50.8549003601074,1043970,50.8549003601074
2014-11-13,51.0470581054688,51.2156867980957,50.7999992370605,51.0901947021484,729555,51.0901947021484
2014-11-14,51.2196083068848,51.4274520874023,50.4549026489258,51.0392150878906,1287240,51.0392150878906
2014-11-17,50.9803924560547,51.4117660522461,50.9803924560547,51.3490180969238,748935,51.3490180969238
2014-11-18,51.3490180969238,51.9490203857422,51.2274513244629,51.9176483154297,1099560,51.9176483154297
2014-11-19,52.6745109558105,52.6745109558105,51.5686264038086,51.8039207458496,1315800,51.8039207458496
2014-11-20,51.6862754821777,52.6588249206543,51.360782623291,51.6078414916992,787440,51.6078414916992
2014-11-21,52.2235298156738,52.5411758422852,51.701961517334,51.9490203857422,1011585,51.9490203857422
2014-11-24,51.9764709472656,52.6078414916992,51.9607849121094,52.6078414916992,852465,52.6078414916992
2014-11-25,52.5764694213867,53.3882331848145,52.294116973877,53.2745094299316,5611275,53.2745094299316
2014-11-26,53.2549018859863,53.5254898071289,52.9254913330078,53.2000007629395,1174275,53.2000007629395
2014-11-28,53.4627456665039,54.2039222717285,53.2627449035645,53.8039207458496,722160,53.8039207458496
2014-12-01,53.5411758422852,54.0549011230469,53.407844543457,53.7960777282715,1108740,53.7960777282715
2014-12-02,53.8039207458496,54.1098022460938,53.701961517334,53.764705657959,1276275,53.764705657959
2014-12-03,53.6941184997559,54.2745094299316,53.4784317016602,53.6784324645996,997305,53.6784324645996
2014-12-04,53.6901969909668,54.0274505615234,53.3764724731445,53.6313743591309,758625,53.6313743591309
2014-12-05,53.9176483154297,54.2117652893066,53.5490188598633,53.7725486755371,1308150,53.7725486755371
2014-12-08,53.8784294128418,54.2784309387207,53.3529396057129,53.4745101928711,1093950,53.4745101928711
2014-12-09,52.7764701843262,53.231372833252,52.5882339477539,53.0901947021484,1576410,53.0901947021484
