"Fecha","PEP.Open","PEP.High","PEP.Low","PEP.Close","PEP.Volume","PEP.Adjusted"
2013-12-12,82.5599975585938,82.6500015258789,80.9700012207031,81.2799987792969,6327400,61.4294090270996
2013-12-13,81.5299987792969,81.8399963378906,80.8499984741211,80.9300003051758,3798300,61.1649131774902
2013-12-16,81.0599975585938,81.3000030517578,80.5999984741211,81,4245600,61.2178077697754
2013-12-17,81.0500030517578,81.25,80.3499984741211,80.4599990844727,8210200,60.8096771240234
2013-12-18,80.5800018310547,81.6100006103516,79.9599990844727,81.4199981689453,7416900,61.535228729248
2013-12-19,81.2799987792969,81.7900009155273,81.0199966430664,81.6600036621094,4075700,61.716625213623
2013-12-20,81.5500030517578,82.0999984741211,81.4700012207031,81.8099975585938,7496100,61.8299674987793
2013-12-23,82.3399963378906,82.379997253418,81.4499969482422,81.8600006103516,3718700,61.8677749633789
2013-12-24,82.0599975585938,82.2099990844727,81.8000030517578,82.0400009155273,1115400,62.0038146972656
2013-12-26,82.1399993896484,82.4499969482422,82.0100021362305,82.4499969482422,1799000,62.3136711120605
2013-12-27,82.7399978637695,83.1100006103516,82.4599990844727,82.7099990844727,2361300,62.5101890563965
2013-12-30,82.7099990844727,83.0899963378906,82.6800003051758,82.9100036621094,2006900,62.6613655090332
2013-12-31,82.9800033569336,83.3300018310547,82.5400009155273,82.9400024414062,3009500,62.6839942932129
2014-01-02,82.9300003051758,82.9899978637695,81.8199996948242,82.0999984741211,3275900,62.0491600036621
2014-01-03,82.120002746582,82.870002746582,82.120002746582,82.2399978637695,3287200,62.154972076416
2014-01-06,82.1999969482422,82.6100006103516,82.0800018310547,82.2799987792969,3888400,62.1851921081543
2014-01-07,82.620002746582,83.9899978637695,82.6100006103516,83.4800033569336,6332400,63.0921287536621
2014-01-08,83.3300018310547,83.620002746582,82.8099975585938,83.2399978637695,5653300,62.910758972168
2014-01-09,83.3399963378906,83.3899993896484,82.370002746582,82.8499984741211,4565900,62.6159934997559
2014-01-10,83.1999969482422,83.6399993896484,82.75,83.5,3712000,63.1072196960449
2014-01-13,83.0599975585938,83.5699996948242,82.3199996948242,82.370002746582,4487100,62.253246307373
2014-01-14,82.629997253418,82.8600006103516,82.2600021362305,82.370002746582,4389200,62.253246307373
2014-01-15,82.4800033569336,83.1999969482422,82.2799987792969,82.8899993896484,4189100,62.6462173461914
2014-01-16,82.6800003051758,83.1699981689453,82.3000030517578,82.8600006103516,3724700,62.6235389709473
2014-01-17,82.9400024414062,82.9800033569336,82.0400009155273,82.1999969482422,6259600,62.1247177124023
2014-01-21,82.2099990844727,83.0699996948242,82.1500015258789,82.9199981689453,4790700,62.6688804626465
2014-01-22,82.8300018310547,83,82.4700012207031,82.8499984741211,3920400,62.6159934997559
2014-01-23,82.8499984741211,82.8499984741211,81.870002746582,82.4300003051758,5429100,62.2985649108887
2014-01-24,82.0699996948242,82.629997253418,81.4300003051758,81.4300003051758,5906200,61.5427780151367
2014-01-27,81.4300003051758,82.7699966430664,81.4199981689453,82.0599975585938,5811000,62.0189247131348
2014-01-28,82.3899993896484,82.6699981689453,81.7099990844727,82.3199996948242,3867800,62.2154235839844
2014-01-29,81.870002746582,81.870002746582,80.0999984741211,80.2200012207031,7539700,60.6282806396484
2014-01-30,80.620002746582,81.3600006103516,80.5500030517578,81.0800018310547,4589100,61.2782859802246
2014-01-31,80.1999969482422,80.8199996948242,79.9000015258789,80.3600006103516,6728600,60.7341041564941
2014-02-03,80.3499984741211,80.5100021362305,78.5199966430664,78.5699996948242,7073500,59.3812637329102
2014-02-04,78.9700012207031,79.1699981689453,78.2799987792969,78.8199996948242,5431700,59.5702095031738
2014-02-05,78.5699996948242,79.620002746582,78.4400024414062,79.4199981689453,4829600,60.0236663818359
2014-02-06,80.1900024414062,80.1999969482422,78.8499984741211,79.3899993896484,6113800,60.0009956359863
2014-02-07,79.6800003051758,80.2600021362305,79.2600021362305,80.2200012207031,4553800,60.6282806396484
2014-02-10,80.1699981689453,80.7200012207031,80.1600036621094,80.5999984741211,4742000,60.9154891967773
2014-02-11,80.4800033569336,81.3300018310547,80.3300018310547,81.25,5068100,61.40673828125
2014-02-12,81.4800033569336,81.8499984741211,80.9800033569336,81.4899978637695,4471200,61.5881385803223
2014-02-13,80.7699966430664,80.870002746582,78.3600006103516,79.6900024414062,11197000,60.2277221679688
2014-02-14,79.7600021362305,79.8199996948242,78.0599975585938,78.0899963378906,13206500,59.0184707641602
2014-02-18,78.629997253418,78.629997253418,77.7799987792969,78.1800003051758,9800200,59.0865249633789
2014-02-19,78.0400009155273,78.4300003051758,77.0100021362305,77.0999984741211,10353400,58.2702751159668
2014-02-20,77.4300003051758,78.870002746582,77.370002746582,78.0100021362305,9580300,58.9580383300781
2014-02-21,78.0100021362305,78.9100036621094,77.9000015258789,78.2200012207031,7488400,59.1167411804199
2014-02-24,78.3099975585938,79.5899963378906,78.3099975585938,78.879997253418,7747000,59.6155624389648
2014-02-25,79.0199966430664,79.75,78.9300003051758,79.2300033569336,7509200,59.8800773620605
2014-02-26,79.5,79.879997253418,78.5699996948242,78.6500015258789,6586200,59.4417114257812
2014-02-27,78.6500015258789,79.4599990844727,78.4000015258789,79.0699996948242,7809200,59.7591514587402
2014-02-28,79.0899963378906,80.4000015258789,78.8499984741211,80.0699996948242,9870600,60.5149307250977
2014-03-03,79.1699981689453,79.7099990844727,79.0999984741211,79.5199966430664,5767200,60.099250793457
2014-03-04,79.8099975585938,80.9300003051758,79.8000030517578,80.8499984741211,7518000,61.1044273376465
2014-03-05,80.3899993896484,81.4700012207031,80.3099975585938,81.1100006103516,6398300,61.7346534729004
2014-03-06,81.1699981689453,81.4400024414062,80.9599990844727,81.3300018310547,5874500,61.9020957946777
2014-03-07,81.5100021362305,81.629997253418,81.0299987792969,81.5599975585938,4032200,62.0771484375
2014-03-10,81.5500030517578,81.8300018310547,81.2099990844727,81.7300033569336,4313500,62.2065467834473
2014-03-11,81.8399963378906,82.9800033569336,81.7900009155273,82.8099975585938,5837300,63.0285453796387
2014-03-12,82.1999969482422,82.5500030517578,81.8600006103516,82.1500015258789,5674500,62.5261993408203
2014-03-13,82.2099990844727,82.7099990844727,81.629997253418,81.8000030517578,6119000,62.259822845459
2014-03-14,81.7300033569336,82.1900024414062,80.8600006103516,81,7763000,61.6509208679199
2014-03-17,81.4700012207031,82.1399993896484,81.2900009155273,82.0500030517578,7762000,62.4501037597656
2014-03-18,82.0199966430664,82.2200012207031,81.5899963378906,81.9499969482422,3488300,62.3739852905273
2014-03-19,81.9800033569336,81.9899978637695,81.1900024414062,81.370002746582,5106000,61.932544708252
2014-03-20,81.3600006103516,81.9100036621094,81.25,81.8600006103516,3241100,62.3054885864258
2014-03-21,82.2200012207031,82.5699996948242,81.5,82.1399993896484,9206700,62.5185890197754
2014-03-24,82.3300018310547,82.5699996948242,81.5299987792969,81.8899993896484,5253600,62.3283042907715
2014-03-25,81.9000015258789,82.5,81.9000015258789,82.4000015258789,4170500,62.716480255127
2014-03-26,82.5699996948242,83.7399978637695,82.4899978637695,82.870002746582,6388200,63.07421875
2014-03-27,82.8499984741211,83.2099990844727,82.5,82.5400009155273,4352000,62.823055267334
2014-03-28,82.6999969482422,83.2099990844727,82.6999969482422,82.9499969482422,4078100,63.1351127624512
2014-03-31,83.7399978637695,83.8000030517578,83.1699981689453,83.5,6620900,63.5537300109863
2014-04-01,83.0699996948242,83.2699966430664,82.7300033569336,82.879997253418,4676800,63.0818099975586
2014-04-02,82.8199996948242,82.9499969482422,82.4400024414062,82.7300033569336,4919200,62.9676551818848
2014-04-03,82.9199981689453,83.0999984741211,82.5999984741211,82.9100036621094,3362700,63.1046829223633
2014-04-04,83.1699981689453,83.1800003051758,82.5800018310547,82.5899963378906,4404100,62.8611030578613
2014-04-07,82.370002746582,84.2300033569336,82.3000030517578,83.9100036621094,8976500,63.8657913208008
2014-04-08,83.9300003051758,84,83.1500015258789,83.4700012207031,6552700,63.5308990478516
2014-04-09,83.4700012207031,84,83.2799987792969,83.9100036621094,4926400,63.8657913208008
2014-04-10,83.8499984741211,84.8199996948242,83.5999984741211,83.620002746582,7665500,63.6450614929199
2014-04-11,81.9899978637695,84.2200012207031,81.9899978637695,83.1500015258789,6703700,63.2873458862305
2014-04-14,83.5699996948242,83.9100036621094,83.0500030517578,83.5500030517578,4617800,63.5918006896973
2014-04-15,83.9700012207031,84.0400009155273,83.5400009155273,83.9599990844727,5673800,63.9038352966309
2014-04-16,84.4199981689453,84.9800033569336,84.370002746582,84.7699966430664,5578400,64.5203399658203
2014-04-17,85.9000015258789,85.9400024414062,84.4899978637695,85.5500030517578,11168400,65.1140441894531
2014-04-21,85.2099990844727,85.9499969482422,85.0100021362305,85.9100036621094,4889800,65.3880462646484
2014-04-22,85.8300018310547,85.8300018310547,85.1399993896484,85.1399993896484,4483300,64.8019714355469
2014-04-23,85.2699966430664,85.6999969482422,85.0599975585938,85.4100036621094,4805300,65.0074844360352
2014-04-24,85.379997253418,85.6699981689453,85,85.5199966430664,3749700,65.0912017822266
2014-04-25,85.4599990844727,85.7900009155273,85.1100006103516,85.25,3749300,64.8856887817383
2014-04-28,85.5400009155273,87,85.4499969482422,86.8199996948242,5978500,66.0806579589844
2014-04-29,86.9300003051758,86.9400024414062,85.7600021362305,85.7600021362305,4869100,65.2738723754883
2014-04-30,85.7300033569336,86.0699996948242,85.4300003051758,85.8899993896484,4387500,65.3728103637695
2014-05-01,86,86.129997253418,84.9499969482422,85.5699996948242,3848700,65.1292495727539
2014-05-02,85.3499984741211,85.8600006103516,85.0999984741211,85.5199966430664,3438000,65.0912017822266
2014-05-05,85.1699981689453,86.0800018310547,85.1399993896484,85.9100036621094,2989800,65.3880462646484
2014-05-06,85.4899978637695,85.9800033569336,85.3199996948242,85.370002746582,3141100,64.9770355224609
2014-05-07,85.3099975585938,87.120002746582,85.3099975585938,86.8000030517578,5500600,66.0654373168945
2014-05-08,86.7900009155273,87.0899963378906,86.4199981689453,86.6600036621094,3507900,65.9588623046875
2014-05-09,86.5699996948242,87.25,86.4199981689453,87.1699981689453,3330100,66.347038269043
2014-05-12,87.3199996948242,87.6800003051758,86.629997253418,86.9300003051758,3218600,66.1643829345703
2014-05-13,86.9499969482422,87.4400024414062,86.8099975585938,87.2300033569336,2259400,66.3927230834961
2014-05-14,87.2399978637695,87.4400024414062,86.7799987792969,86.8399963378906,2726300,66.0958786010742
2014-05-15,86.8399963378906,86.9000015258789,85.6900024414062,85.7399978637695,3877100,65.2586288452148
2014-05-16,85.5899963378906,86.620002746582,85.5699996948242,86.5400009155273,3672600,65.8675384521484
2014-05-19,85.9400024414062,86.1999969482422,85.4499969482422,86.0999984741211,4201400,65.5326385498047
2014-05-20,85.9599990844727,86.2399978637695,85.3600006103516,85.6500015258789,4510200,65.1901550292969
2014-05-21,85.7799987792969,86.1500015258789,85.5299987792969,86.0999984741211,2647100,65.5326385498047
2014-05-22,86.0599975585938,86.0999984741211,85.4000015258789,85.5800018310547,2970600,65.1369018554688
2014-05-23,85.3600006103516,86.0500030517578,85.3600006103516,85.8300018310547,2750700,65.3271331787109
2014-05-27,85.8099975585938,86.629997253418,85.6500015258789,86.5299987792969,4400100,65.8599395751953
2014-05-28,86.3499984741211,87.1600036621094,86.3399963378906,87.0699996948242,4030700,66.2709350585938
2014-05-29,86.9899978637695,87.8399963378906,86.879997253418,87.7300033569336,4647300,66.7732772827148
2014-05-30,87.6100006103516,88.4800033569336,87.4100036621094,88.3300018310547,5181600,67.2299499511719
2014-06-02,88.120002746582,88.3899993896484,87.7600021362305,87.870002746582,2876100,66.8798446655273
2014-06-03,87.4400024414062,88.2399978637695,87.3099975585938,88.2200012207031,5174700,67.1462326049805
2014-06-04,87.5199966430664,88.0500030517578,87.3399963378906,87.4300003051758,3872400,67.0427017211914
2014-06-05,87.7900009155273,87.9199981689453,87.2200012207031,87.7600021362305,2937800,67.2957611083984
2014-06-06,87.8600006103516,88.0699996948242,87.5299987792969,87.9100036621094,3675400,67.410774230957
2014-06-09,87.8199996948242,88.3300018310547,87.8199996948242,88,2280100,67.4798049926758
2014-06-10,87.8399963378906,88.7200012207031,87.6699981689453,88.4199981689453,3420600,67.8018493652344
2014-06-11,88.1500015258789,88.5,87.7399978637695,87.7799987792969,3747600,67.3110961914062
2014-06-12,87.5899963378906,87.7099990844727,86.9499969482422,87.2200012207031,3856200,66.8816680908203
2014-06-13,87.1500015258789,87.3600006103516,86.8199996948242,87.1900024414062,3047500,66.8586578369141
2014-06-16,86.870002746582,87.7399978637695,86.7099990844727,87.5500030517578,3894500,67.1347351074219
2014-06-17,87.6500015258789,87.9700012207031,87.0699996948242,87.2799987792969,3393100,66.9276657104492
2014-06-18,87.3399963378906,88.9700012207031,87.1100006103516,88.9000015258789,5314400,68.1699371337891
2014-06-19,88.9599990844727,90.0999984741211,88.9199981689453,90.0999984741211,5380400,69.0901031494141
2014-06-20,90.1399993896484,90.2399978637695,89.0999984741211,89.0999984741211,5697000,68.3232803344727
2014-06-23,89.1999969482422,89.2600021362305,87.7399978637695,88.3899993896484,4187700,67.7788696289062
2014-06-24,88.2300033569336,88.5699996948242,87.8399963378906,88.0500030517578,4309700,67.5181350708008
2014-06-25,87.9800033569336,88.7200012207031,87.9000015258789,88.5800018310547,3965300,67.9245529174805
2014-06-26,89.0899963378906,89.1399993896484,87.9899978637695,88.6100006103516,3539300,67.9475555419922
2014-06-27,88.4400024414062,88.9199981689453,88.3600006103516,88.7600021362305,3646100,68.0625534057617
2014-06-30,88.4599990844727,89.5,88.3499984741211,89.3399963378906,4473400,68.5073165893555
2014-07-01,89.120002746582,89.2799987792969,88.8300018310547,89.129997253418,3541000,68.3462982177734
2014-07-02,89.2900009155273,89.6900024414062,89.0100021362305,89.6699981689453,2829600,68.7603378295898
2014-07-03,89.9000015258789,90.1399993896484,89.5299987792969,90.0199966430664,2216800,69.0287475585938
2014-07-07,89.6100006103516,89.9400024414062,89.4800033569336,89.8600006103516,2534500,68.9060516357422
2014-07-08,90.0599975585938,90.0800018310547,89.4800033569336,89.7300033569336,3128700,68.8063735961914
2014-07-09,89.9000015258789,90.0999984741211,89.620002746582,89.7699966430664,2603300,68.8370590209961
2014-07-10,89.2300033569336,90.2200012207031,89.1500015258789,90.0999984741211,3145600,69.0901031494141
2014-07-11,89.9300003051758,90.2099990844727,89.4499969482422,89.8499984741211,3655300,68.8984069824219
2014-07-14,90.1999969482422,91.3899993896484,90.0699996948242,91.0800018310547,4496100,69.8415908813477
2014-07-15,90.3099975585938,90.9499969482422,90.1800003051758,90.3399963378906,3959100,69.2741546630859
2014-07-16,90.629997253418,90.879997253418,90.0599975585938,90.5,5121600,69.3968276977539
2014-07-17,90.1500015258789,90.6699981689453,89.9700012207031,89.9899978637695,2823800,69.0057373046875
2014-07-18,90.129997253418,90.2799987792969,89.6900024414062,90.0899963378906,5273200,69.0824356079102
2014-07-21,89.620002746582,90.1399993896484,89.379997253418,89.9100036621094,3024100,68.9444198608398
2014-07-22,89.6100006103516,89.6399993896484,89.0100021362305,89.1699981689453,5304400,68.3769683837891
2014-07-23,91.2600021362305,93.0899963378906,90.7600021362305,90.8199996948242,10953700,69.642204284668
2014-07-24,91.620002746582,92.3399963378906,91.3600006103516,91.9100036621094,5614700,70.4780426025391
2014-07-25,91.9800033569336,92.1500015258789,91.2900009155273,91.5500030517578,2925000,70.2019882202148
2014-07-28,91.5500030517578,91.8000030517578,90.6399993896484,90.9700012207031,4653900,69.7572326660156
2014-07-29,90.9100036621094,90.9700012207031,90.1399993896484,90.1399993896484,4268600,69.1207809448242
2014-07-30,90.4899978637695,90.5500030517578,88.7200012207031,88.9100036621094,4250200,68.1775741577148
2014-07-31,88.2399978637695,88.9100036621094,88.0699996948242,88.0999984741211,4825900,67.5564804077148
2014-08-01,87.7099990844727,88.9300003051758,87.4599990844727,88.1100006103516,3987700,67.5641479492188
2014-08-04,88.3300018310547,89.7200012207031,88.129997253418,89.6900024414062,6488900,68.7757186889648
2014-08-05,89.379997253418,89.6800003051758,88.8899993896484,89.1999969482422,7678800,68.3999710083008
2014-08-06,88.4300003051758,90.7600021362305,88.4300003051758,90.5100021362305,6589900,69.4044952392578
2014-08-07,90.7900009155273,90.8499984741211,89.5400009155273,89.9000015258789,4625600,68.9367294311523
2014-08-08,89.9000015258789,90.3499984741211,89.5100021362305,90.2900009155273,4739900,69.2357940673828
2014-08-11,91.0999984741211,91.8600006103516,90.6999969482422,91.7900009155273,5231100,70.3860244750977
2014-08-12,91.4599990844727,91.8899993896484,91.0199966430664,91.2099990844727,2776000,69.9412612915039
2014-08-13,91.5599975585938,91.870002746582,91.0800018310547,91.7399978637695,3690300,70.3476715087891
2014-08-14,91.8199996948242,92.0800018310547,91.4599990844727,91.7900009155273,3624900,70.3860244750977
2014-08-15,92.0999984741211,92.75,91.2900009155273,91.8499984741211,3844600,70.432014465332
2014-08-18,92.1999969482422,92.5199966430664,92,92.1500015258789,2974700,70.6620712280273
2014-08-19,92.2200012207031,92.3600006103516,91.7799987792969,91.8600006103516,3086300,70.4396820068359
2014-08-20,91.8199996948242,92.4400024414062,91.5199966430664,92.2300033569336,5709300,70.7234191894531
2014-08-21,92.5699996948242,93.1900024414062,92.0100021362305,92.0500030517578,4060300,70.5854110717773
2014-08-22,92.2699966430664,92.5899963378906,91.5999984741211,91.5999984741211,3865500,70.2403182983398
2014-08-25,92.5800018310547,93.4499969482422,92.5800018310547,93.1900024414062,5031800,71.4595642089844
2014-08-26,93.2099990844727,93.5100021362305,92.5599975585938,92.5999984741211,3143400,71.0071334838867
2014-08-27,92.7200012207031,92.7200012207031,92.0599975585938,92.2300033569336,2955100,70.7234191894531
2014-08-28,92.0899963378906,92.6999969482422,91.8099975585938,92.5800018310547,3234300,70.9918060302734
2014-08-29,92.7300033569336,92.9100036621094,92.0100021362305,92.4899978637695,3657700,70.9227905273438
2014-09-02,92.620002746582,93.1399993896484,92.379997253418,92.4800033569336,5130300,70.9151153564453
2014-09-03,92.4000015258789,92.7600021362305,91.8099975585938,92.75,4929600,71.6295013427734
2014-09-04,92.9499969482422,93.1500015258789,91.7699966430664,91.8499984741211,4466800,70.9344177246094
2014-09-05,91.8499984741211,91.8499984741211,91.3899993896484,91.75,3148000,70.8572082519531
2014-09-08,91.4800033569336,92.25,91.3899993896484,91.8600006103516,3534300,70.9421310424805
2014-09-09,91.5,91.7900009155273,91.3000030517578,91.4199981689453,3259200,70.6023330688477
2014-09-10,91.6699981689453,91.9199981689453,91.5299987792969,91.7900009155273,3720500,70.8880996704102
2014-09-11,91.6900024414062,91.9499969482422,91.4800033569336,91.6500015258789,3670600,70.7799911499023
2014-09-12,91.5999984741211,91.8000030517578,90.5800018310547,90.870002746582,3587700,70.1775970458984
2014-09-15,91.0699996948242,91.3099975585938,90.7799987792969,91.1999969482422,3770700,70.4324569702148
2014-09-16,91.1399993896484,93.0899963378906,90.9499969482422,92.5699996948242,5155400,71.4904632568359
2014-09-17,92.6699981689453,93.3099975585938,92.0500030517578,92.8499984741211,4997200,71.7067184448242
2014-09-18,92.9700012207031,93.5,92.6999969482422,93.370002746582,4753300,72.1083145141602
2014-09-19,93.8600006103516,94.2099990844727,93.4199981689453,93.7900009155273,6259500,72.4326553344727
2014-09-22,93.4199981689453,93.7799987792969,93.2900009155273,93.5800018310547,3790600,72.2704925537109
2014-09-23,93.5500030517578,93.5800018310547,92.8399963378906,92.9300003051758,3386300,71.7685089111328
2014-09-24,93.1100006103516,94.0400009155273,93.0800018310547,93.5,4227300,72.2087020874023
2014-09-25,93.4000015258789,93.4300003051758,92.4800033569336,92.6699981689453,4372400,71.5677185058594
2014-09-26,92.5,93.3300018310547,92.4400024414062,93.129997253418,3536300,71.9229583740234
2014-09-29,92.5100021362305,93.3899993896484,92.5100021362305,93.1500015258789,2973500,71.9384155273438
2014-09-30,92.9499969482422,93.4300003051758,92.9199981689453,93.0899963378906,4219300,71.8920669555664
2014-10-01,92.6699981689453,93.2200012207031,92.4199981689453,92.6500015258789,4842800,71.5522689819336
2014-10-02,92.8099975585938,92.9199981689453,92.3300018310547,92.5800018310547,3513800,71.4981918334961
2014-10-03,93.0100021362305,93.5299987792969,92.6500015258789,93.5,4084400,72.2087020874023
2014-10-06,93.5,93.6500015258789,92.7900009155273,93.370002746582,3733100,72.1083145141602
2014-10-07,93.2900009155273,93.5400009155273,92.9000015258789,93.0999984741211,6799900,71.899772644043
2014-10-08,92.9499969482422,93.9400024414062,92.7600021362305,93.9400024414062,5715200,72.5484924316406
2014-10-09,95.3499984741211,96.2200012207031,93.5599975585938,93.5699996948242,9094000,72.2627563476562
2014-10-10,93.6600036621094,95.9000015258789,93.6600036621094,94.6500015258789,8350900,73.0968475341797
2014-10-13,94.7099990844727,95.4499969482422,93.8300018310547,93.9400024414062,5194500,72.5484924316406
2014-10-14,94.4599990844727,94.5199966430664,92.5899963378906,93.0100021362305,5869000,71.8302841186523
2014-10-15,91.8399963378906,92.5599975585938,90.7600021362305,91.7699966430664,8580700,70.8726577758789
2014-10-16,90.2699966430664,91.0299987792969,89.8199996948242,90.7900009155273,7226400,70.1158142089844
2014-10-17,91.0899963378906,92,90.5500030517578,91.5100021362305,6260100,70.671875
2014-10-20,91.6600036621094,93.7200012207031,91.5899963378906,93.5500030517578,6883100,72.2473068237305
2014-10-21,93.2600021362305,93.9599990844727,92.1699981689453,93.7300033569336,6982200,72.3863372802734
2014-10-22,93.8499984741211,95.0199966430664,93.6399993896484,94.4599990844727,5148200,72.9500732421875
2014-10-23,94.9400024414062,95.3199996948242,93.5,93.7600021362305,5805000,72.4095001220703
2014-10-24,93.7600021362305,94.7900009155273,93.5500030517578,94.5999984741211,4005800,73.058219909668
2014-10-27,94.4800033569336,95.2399978637695,94.3099975585938,94.620002746582,3135500,73.0736618041992
2014-10-28,94.6900024414062,95.2600021362305,94.3000030517578,95.2600021362305,3368300,73.5679244995117
2014-10-29,95.5,95.5,94.0699996948242,94.6900024414062,3274300,73.1277160644531
2014-10-30,94.4499969482422,96.0999984741211,94.1500015258789,95.6500015258789,3567200,73.8691329956055
2014-10-31,96.4100036621094,96.7399978637695,95.5800018310547,96.1699981689453,5259300,74.2706909179688
2014-11-03,95.9400024414062,96.4300003051758,95.6100006103516,95.8300018310547,4330400,74.0081253051758
2014-11-04,96.1399993896484,96.8399963378906,95.9899978637695,96.7300033569336,3944500,74.7031936645508
2014-11-05,97.5199966430664,97.8600006103516,96.370002746582,96.8899993896484,3804100,74.8267440795898
2014-11-06,96.9599990844727,97.1999969482422,96.5100021362305,96.8099975585938,4198500,74.7649612426758
2014-11-07,96.8099975585938,96.8099975585938,95.5,96.8000030517578,5273400,74.7572479248047
2014-11-10,96.4000015258789,96.9899978637695,96.1600036621094,96.9700012207031,3345500,74.8885192871094
2014-11-11,96.9599990844727,97.379997253418,96.6399993896484,96.6999969482422,3263600,74.6800231933594
2014-11-12,96.6999969482422,97.3899993896484,96.2200012207031,97.1600036621094,3247500,75.035270690918
2014-11-13,96.5299987792969,98.9599990844727,96.5299987792969,98.5400009155273,6257900,76.1010284423828
2014-11-14,98.4899978637695,98.5500030517578,97.3600006103516,97.7200012207031,4335400,75.4677734375
2014-11-17,96.8499984741211,98.5500030517578,96.8499984741211,98.4199981689453,3745200,76.0083389282227
2014-11-18,98.4199981689453,98.5,97.8600006103516,97.9400024414062,3908600,75.6376571655273
2014-11-19,97.9400024414062,98.4400024414062,97.75,98.4100036621094,3396800,76.0006256103516
2014-11-20,98.0100021362305,98.620002746582,97.870002746582,98.0599975585938,3727100,75.730339050293
2014-11-21,99.0299987792969,99.129997253418,98.2399978637695,98.8899993896484,5259800,76.3713302612305
2014-11-24,98.879997253418,99.25,98.4899978637695,98.6800003051758,4540700,76.2091751098633
2014-11-25,98.5100021362305,99.1900024414062,98.5,98.9300003051758,3640900,76.402229309082
2014-11-26,99.25,99.6399993896484,99.0100021362305,99.3499984741211,2685600,76.7265777587891
2014-11-28,99.7200012207031,100.699996948242,99.5199966430664,100.099998474121,2504300,77.305793762207
2014-12-01,98.5599975585938,100.150001525879,98.4899978637695,99.6699981689453,3658500,76.9737167358398
2014-12-02,99.9800033569336,100.569999694824,99.6100006103516,100.389999389648,3888000,77.5297622680664
2014-12-03,99.6999969482422,99.6999969482422,98.1800003051758,98.3199996948242,4943800,76.4298095703125
2014-12-04,98.0400009155273,98.2799987792969,97.4000015258789,97.75,4582600,75.986686706543
2014-12-05,97.620002746582,97.9300003051758,97.1999969482422,97.7600021362305,5308200,75.9944763183594
2014-12-08,97.870002746582,98.1100006103516,97.5,97.7799987792969,4233800,76.0100173950195
2014-12-09,97.2200012207031,97.75,96.2099990844727,97.129997253418,3459700,75.5047149658203
2014-12-10,97.2300033569336,97.5999984741211,96.0699996948242,96.1800003051758,3972300,74.7662506103516
