"Fecha","WMT.Open","WMT.High","WMT.Low","WMT.Close","WMT.Volume","WMT.Adjusted"
2013-12-09,80.2399978637695,80.4300003051758,79.6999969482422,79.9499969482422,4491600,64.8592529296875
2013-12-10,79.7200012207031,79.8000030517578,79.0500030517578,79.0800018310547,6285700,64.1534576416016
2013-12-11,79.0999984741211,79.7200012207031,79.0500030517578,79.0899963378906,5998800,64.1615524291992
2013-12-12,79.1100006103516,79.2600021362305,78.4000015258789,78.5,5691600,63.6829299926758
2013-12-13,78.7300033569336,78.7699966430664,77.9300003051758,78.0800018310547,4981200,63.3421897888184
2013-12-16,78.25,78.5,77.5999984741211,77.7399978637695,6146900,63.0663681030273
2013-12-17,77.7399978637695,77.8899993896484,77.2200012207031,77.25,5765400,62.6688804626465
2013-12-18,77.2799987792969,77.9800033569336,76.8099975585938,77.9400024414062,10633700,63.2286338806152
2013-12-19,77.6699981689453,77.8300018310547,77.1999969482422,77.2399978637695,5955400,62.6607627868652
2013-12-20,77.2799987792969,77.879997253418,77.25,77.4300003051758,9568800,62.8148956298828
2013-12-23,77.7300033569336,77.9899978637695,77.370002746582,77.870002746582,4491900,63.1718406677246
2013-12-24,77.9499969482422,78.2399978637695,77.629997253418,78.0100021362305,2094900,63.2854118347168
2013-12-26,78.0599975585938,78.5199966430664,77.9700012207031,78.3899993896484,2778200,63.5936851501465
2013-12-27,78.5999984741211,78.9300003051758,78.3000030517578,78.4700012207031,3050000,63.6586036682129
2013-12-30,78.6100006103516,78.879997253418,78.4300003051758,78.629997253418,3086500,63.788402557373
2013-12-31,78.6600036621094,78.870002746582,78.3499984741211,78.6900024414062,3859100,63.8370819091797
2014-01-02,78.7200012207031,79.4700012207031,78.5,78.9100036621094,6878000,64.0155334472656
2014-01-03,78.8099975585938,79.129997253418,78.5199966430664,78.6500015258789,4957400,63.8046264648438
2014-01-06,78.8600006103516,78.9100036621094,77.7900009155273,78.2099990844727,7280200,63.4476623535156
2014-01-07,78.1699981689453,78.8499984741211,77.9199981689453,78.4499969482422,5012300,63.6423568725586
2014-01-08,78.5,78.5100021362305,77.5999984741211,77.8300018310547,5955200,63.1393966674805
2014-01-09,78.3899993896484,78.4000015258789,77.4899978637695,78.0899963378906,5916300,63.3502883911133
2014-01-10,78.3099975585938,78.7200012207031,77.5400009155273,78.0400009155273,5181300,63.3097457885742
2014-01-13,77.5999984741211,77.9700012207031,77.2399978637695,77.4899978637695,6157900,62.8635559082031
2014-01-14,77.4599990844727,78,77.379997253418,77.9599990844727,4088200,63.2448501586914
2014-01-15,77.9599990844727,78.0999984741211,77.5699996948242,77.6600036621094,4992400,63.0014839172363
2014-01-16,77.3899993896484,77.4700012207031,76.3499984741211,76.7600021362305,7201500,62.2713584899902
2014-01-17,76.7300033569336,76.8199996948242,76.0299987792969,76.1900024414062,11440700,61.8089561462402
2014-01-21,76.25,76.3899993896484,74.8600006103516,75.8399963378906,8971100,61.5250053405762
2014-01-22,76.0800018310547,76.0800018310547,75.0299987792969,75.3499984741211,5853700,61.1275062561035
2014-01-23,74.8399963378906,75.120002746582,74.4700012207031,74.9599990844727,6006300,60.811107635498
2014-01-24,74.7300033569336,75.120002746582,74.2300033569336,74.4199981689453,9332800,60.3730430603027
2014-01-27,74.129997253418,74.370002746582,73.8300018310547,74.1500015258789,9088700,60.1539878845215
2014-01-28,74.2600021362305,75.4000015258789,74.0999984741211,74.6699981689453,6023400,60.5758399963379
2014-01-29,75.2900009155273,75.370002746582,74.0699996948242,74.0999984741211,8433700,60.1134262084961
2014-01-30,74.5400009155273,75.0899963378906,74.3600006103516,74.75,6732900,60.6407432556152
2014-01-31,73.9199981689453,75.1900024414062,73.6399993896484,74.6800003051758,10544800,60.5839767456055
2014-02-03,74.1900024414062,74.5,72.5400009155273,72.6600036621094,10430700,58.9452323913574
2014-02-04,72.6699981689453,73.0999984741211,72.3000030517578,72.7300033569336,7755500,59.0020217895508
2014-02-05,72.2699966430664,73.1600036621094,72.2699966430664,72.870002746582,4774300,59.1156196594238
2014-02-06,72.9700012207031,73.2099990844727,72.5,72.8199996948242,7353100,59.0750274658203
2014-02-07,73.0500030517578,73.8000030517578,72.5,73.75,7287600,59.8294830322266
2014-02-10,73.5899963378906,73.7600021362305,72.9599990844727,73.7600021362305,6204100,59.8376121520996
2014-02-11,73.9000015258789,74.8499984741211,73.6699981689453,74.8000030517578,6511200,60.6813163757324
2014-02-12,74.2200012207031,75.1800003051758,74.2200012207031,74.9599990844727,5339800,60.811107635498
2014-02-13,74.6800003051758,75.4899978637695,74.5599975585938,75.3600006103516,5250200,61.135612487793
2014-02-14,75.4000015258789,75.9899978637695,75.0999984741211,75.7900009155273,4908900,61.4844360351562
2014-02-18,75.4899978637695,75.6500015258789,74.8600006103516,75.3300018310547,5993800,61.1112670898438
2014-02-19,75.0100021362305,75.3199996948242,74.4100036621094,74.8499984741211,8130300,60.7218894958496
2014-02-20,73.0500030517578,74,72.8099975585938,73.5199966430664,13079100,59.6429138183594
2014-02-21,73.1900024414062,73.4000015258789,72.8199996948242,73.120002746582,8971000,59.318416595459
2014-02-24,73.2399978637695,73.8199996948242,73.1399993896484,73.3499984741211,7321500,59.504997253418
2014-02-25,73.1800003051758,73.7399978637695,73.0899963378906,73.3499984741211,9482700,59.504997253418
2014-02-26,73.9400024414062,75.0999984741211,73.7900009155273,74.7799987792969,9022200,60.6650772094727
2014-02-27,74.7799987792969,74.7799987792969,74.0899963378906,74.5599975585938,5448200,60.4866180419922
2014-02-28,74.4800033569336,75.1900024414062,74.1999969482422,74.6999969482422,7444600,60.6001777648926
2014-03-03,74.4899978637695,74.6699981689453,73.8300018310547,74.120002746582,5347600,60.1296691894531
2014-03-04,74.7699966430664,75.4899978637695,74.6600036621094,75.129997253418,7543800,60.9490394592285
2014-03-05,75.3199996948242,75.3300018310547,74.5800018310547,74.8000030517578,5524800,60.6813163757324
2014-03-06,74.8600006103516,75.1100006103516,74.5100021362305,74.879997253418,5106600,60.7462043762207
2014-03-07,74.9599990844727,74.9599990844727,74.3600006103516,74.5800018310547,5054600,60.8931655883789
2014-03-10,74.5199966430664,74.5999984741211,74.0500030517578,74.4300003051758,4827000,60.7706985473633
2014-03-11,74.7200012207031,74.9700012207031,74.1999969482422,74.9199981689453,9005600,61.1707763671875
2014-03-12,74.8499984741211,75.75,74.8199996948242,75.5299987792969,8627600,61.6688232421875
2014-03-13,75.7099990844727,76.1800003051758,74.9100036621094,74.9300003051758,5824500,61.1789588928223
2014-03-14,74.6699981689453,75.0699996948242,74.2699966430664,74.2799987792969,6619000,60.6482276916504
2014-03-17,74.3000030517578,74.8499984741211,74.0100021362305,74.6800003051758,5780400,60.9748268127441
2014-03-18,74.6600036621094,74.9899978637695,74.4499969482422,74.7699966430664,3943800,61.0482902526855
2014-03-19,74.5599975585938,75.1100006103516,74.0199966430664,74.379997253418,5761100,60.7298736572266
2014-03-20,74.0199966430664,75.6800003051758,73.8600006103516,75.379997253418,8637500,61.5463714599609
2014-03-21,75.8899993896484,77.0199966430664,75.4499969482422,76.0999984741211,17160200,62.1342391967773
2014-03-24,76.2099990844727,76.8000030517578,76.1100006103516,76.7600021362305,7279500,62.6731033325195
2014-03-25,76.879997253418,77.1399993896484,76.1600036621094,76.870002746582,7382200,62.7629089355469
2014-03-26,77.0800018310547,77.5299987792969,76.2300033569336,76.2300033569336,7727800,62.2403793334961
2014-03-27,76.379997253418,76.8199996948242,76.0400009155273,76.1399993896484,5596600,62.1668930053711
2014-03-28,76.2600021362305,76.5999984741211,75.7699966430664,76.0100021362305,5871100,62.0607566833496
2014-03-31,76.3499984741211,76.7799987792969,76.0199966430664,76.4300003051758,4695600,62.4036521911621
2014-04-01,76.7600021362305,77.25,76.5400009155273,76.7699966430664,5770000,62.6812629699707
2014-04-02,76.5800018310547,77.1900024414062,76.3399963378906,77.1800003051758,6078100,63.0160179138184
2014-04-03,77.1999969482422,77.5500030517578,77,77.4599990844727,6040500,63.2446670532227
2014-04-04,77.5800018310547,77.9000015258789,77.25,77.3099975585938,6760200,63.1221733093262
2014-04-07,77.2300033569336,77.7200012207031,77.0899963378906,77.3099975585938,7675700,63.1221733093262
2014-04-08,77.0899963378906,78.3099975585938,76.8000030517578,78.1800003051758,7498700,63.8325042724609
2014-04-09,78.1999969482422,78.2200012207031,77.2799987792969,77.9700012207031,6877800,63.6610412597656
2014-04-10,77.9499969482422,78.1399993896484,76.6500015258789,76.8899993896484,7599600,62.779239654541
2014-04-11,76.7799987792969,77.2300033569336,76.2900009155273,76.5,7979000,62.4608383178711
2014-04-14,76.9400024414062,77.5500030517578,76.7900009155273,77.379997253418,5375900,63.179313659668
2014-04-15,77.0299987792969,77.3099975585938,76.4400024414062,76.879997253418,6928600,62.7710762023926
2014-04-16,77.3099975585938,77.4700012207031,77.0299987792969,77.2200012207031,5036800,63.0486717224121
2014-04-17,77.0800018310547,77.75,77.0800018310547,77.6600036621094,6964700,63.4079284667969
2014-04-21,77.4100036621094,77.7300033569336,77.1800003051758,77.5999984741211,4595100,63.3589401245117
2014-04-22,77.5199966430664,77.8300018310547,77.3899993896484,77.5599975585938,6465500,63.326286315918
2014-04-23,77.8199996948242,78.2799987792969,77.5699996948242,78.0400009155273,5806200,63.7182235717773
2014-04-24,78.1699981689453,78.4700012207031,77.6999969482422,78.3099975585938,4347500,63.938663482666
2014-04-25,78.3099975585938,78.7799987792969,78.0199966430664,78.620002746582,5392600,64.1917495727539
2014-04-28,78.8600006103516,79.9899978637695,78.8300018310547,79.7600021362305,9598700,65.12255859375
2014-04-29,79.8399963378906,79.870002746582,79.5699996948242,79.6699981689453,4695700,65.0490646362305
2014-04-30,79.5899963378906,79.9300003051758,79.5100021362305,79.7099990844727,6111700,65.0817337036133
2014-05-01,79.7300033569336,79.7300033569336,79.1600036621094,79.6999969482422,5098000,65.0735626220703
2014-05-02,79.5999984741211,79.7600021362305,79.0100021362305,79.120002746582,5620000,64.5999984741211
2014-05-05,78.8600006103516,78.9499969482422,78.5100021362305,78.620002746582,4591000,64.1917495727539
2014-05-06,78.3300018310547,78.3899993896484,77.9700012207031,78.0100021362305,5638900,63.6937103271484
2014-05-07,77.8499984741211,78.0999984741211,77.5299987792969,77.9599990844727,6086200,64.0469512939453
2014-05-08,78,78.8300018310547,78,78.6900024414062,4820600,64.6466979980469
2014-05-09,78.5199966430664,79.2799987792969,78.5199966430664,79.1999969482422,4896400,65.065673828125
2014-05-12,78.9499969482422,79.2300033569336,78.6500015258789,79.1500015258789,5999800,65.0245971679688
2014-05-13,79.1699981689453,79.370002746582,78.9899978637695,79.1399993896484,4363700,65.0163726806641
2014-05-14,79.0500030517578,79.0500030517578,78.0699996948242,78.7399978637695,5608300,64.687744140625
2014-05-15,76.2799987792969,77.4400024414062,76.25,76.8300018310547,13035800,63.1186408996582
2014-05-16,77,77.379997253418,76.6500015258789,77.0100021362305,7243800,63.2665100097656
2014-05-19,77.1100006103516,77.129997253418,76.5,76.6100006103516,6131300,62.9379005432129
2014-05-20,76.3600006103516,76.370002746582,75.5199966430664,75.6900024414062,7436700,62.1820907592773
2014-05-21,75.9400024414062,75.9599990844727,75.2699966430664,75.6600036621094,5704100,62.1574630737305
2014-05-22,75.7900009155273,75.9199981689453,75.2399978637695,75.3899993896484,5243700,61.9356346130371
2014-05-23,75.5599975585938,75.75,75.4300003051758,75.6100006103516,3703600,62.116340637207
2014-05-27,75.7099990844727,75.8099975585938,75.2900009155273,75.5899963378906,5370800,62.0999183654785
2014-05-28,75.379997253418,75.9400024414062,75.3399963378906,75.5299987792969,5036900,62.0506248474121
2014-05-29,75.6699981689453,76.1900024414062,75.5699996948242,75.9800033569336,4003500,62.4203224182129
2014-05-30,76.0599975585938,76.8099975585938,76.0100021362305,76.7699966430664,5964800,63.0693244934082
2014-06-02,76.5800018310547,77.1100006103516,76.4700012207031,76.7600021362305,4390400,63.0611228942871
2014-06-03,76.7399978637695,76.9700012207031,76.3600006103516,76.7099990844727,7213600,63.0200462341309
2014-06-04,76.5999984741211,77.3000030517578,76.5299987792969,77.129997253418,6199900,63.3650817871094
2014-06-05,77.0500030517578,77.4400024414062,76.870002746582,77.3199996948242,4695800,63.5211753845215
2014-06-06,77.4599990844727,77.5899963378906,77.0699996948242,77.2099990844727,4188900,63.4308319091797
2014-06-09,77.0699996948242,77.7600021362305,76.6999969482422,77.0100021362305,5547600,63.2665100097656
2014-06-10,76.8099975585938,76.9400024414062,76.5100021362305,76.620002746582,3365700,62.9461212158203
2014-06-11,76.5500030517578,76.7399978637695,76.0500030517578,76.1600036621094,4463300,62.568187713623
2014-06-12,76.0500030517578,76.1900024414062,75.5800018310547,75.7300033569336,5336600,62.2149505615234
2014-06-13,75.6699981689453,75.7600021362305,75.120002746582,75.2799987792969,4981500,61.8452262878418
2014-06-16,75.1100006103516,75.4800033569336,75.0199966430664,75.3399963378906,3846900,61.8945388793945
2014-06-17,75.2900009155273,75.4199981689453,74.9199981689453,74.9899978637695,6544200,61.6070213317871
2014-06-18,75.0400009155273,75.9599990844727,74.9199981689453,75.6999969482422,6740700,62.190299987793
2014-06-19,75.879997253418,76.2799987792969,75.8000030517578,75.870002746582,5255300,62.3299598693848
2014-06-20,76.1600036621094,76.1699981689453,75.120002746582,75.6800003051758,11330700,62.1738586425781
2014-06-23,75.5599975585938,75.9400024414062,75.3000030517578,75.7900009155273,4267400,62.2642250061035
2014-06-24,76.0299987792969,76.2099990844727,75.6800003051758,75.9700012207031,5652300,62.4120903015137
2014-06-25,75.7600021362305,75.8399963378906,75.2799987792969,75.620002746582,4318200,62.1245574951172
2014-06-26,75.5199966430664,75.6100006103516,74.6999969482422,74.9100036621094,6922100,61.5412635803223
2014-06-27,74.8000030517578,75.379997253418,74.6699981689453,75.3399963378906,13960800,61.8945388793945
2014-06-30,75.4000015258789,75.6900024414062,74.9400024414062,75.0699996948242,6653800,61.672721862793
2014-07-01,75.2699966430664,75.4199981689453,74.75,75.2799987792969,6604500,61.8452262878418
2014-07-02,75.2600021362305,75.9000015258789,75.25,75.620002746582,4366800,62.1245574951172
2014-07-03,75.6100006103516,76.0500030517578,75.5199966430664,75.75,2874000,62.2314071655273
2014-07-07,75.6900024414062,76.2099990844727,75.5500030517578,76.0699996948242,5028000,62.4942741394043
2014-07-08,76.0899963378906,76.9800033569336,76.0299987792969,76.6500015258789,7960500,62.9707679748535
2014-07-09,76.7699966430664,77.3300018310547,76.620002746582,77.2099990844727,6240100,63.4308319091797
2014-07-10,76.9100036621094,77.5699996948242,76.9100036621094,77.0599975585938,5372500,63.3075828552246
2014-07-11,76.870002746582,76.9700012207031,76.5599975585938,76.8199996948242,4547500,63.1104049682617
2014-07-14,77.129997253418,77.25,76.4800033569336,76.5500030517578,4822900,62.8886032104492
2014-07-15,76.5599975585938,76.9300003051758,76.5599975585938,76.8399963378906,4656900,63.126838684082
2014-07-16,76.9000015258789,77.0500030517578,76.6999969482422,76.8600006103516,3724200,63.1432762145996
2014-07-17,76.5800018310547,77.0500030517578,76.4400024414062,76.6100006103516,4630300,62.9379005432129
2014-07-18,76.620002746582,77.0999984741211,76.5100021362305,77.0899963378906,4913300,63.332218170166
2014-07-21,76.7600021362305,76.9100036621094,76.4800033569336,76.7699966430664,3457600,63.0693244934082
2014-07-22,76.8399963378906,76.8899993896484,76.4000015258789,76.6399993896484,4383200,62.9625549316406
2014-07-23,76.629997253418,77.0599975585938,76.5899963378906,76.9899978637695,3994300,63.2500839233398
2014-07-24,76.6800003051758,76.7900009155273,76.1900024414062,76.3499984741211,7228300,62.724292755127
2014-07-25,76.1900024414062,76.3600006103516,75.8000030517578,75.9700012207031,3948400,62.4120903015137
2014-07-28,75.4300003051758,75.9300003051758,75.3600006103516,75.7099990844727,5509900,62.1985092163086
2014-07-29,75.2099990844727,76.0100021362305,75.1500015258789,75.4400024414062,6293500,61.9767074584961
2014-07-30,75.879997253418,75.9199981689453,74.6699981689453,74.7799987792969,9977200,61.4344673156738
2014-07-31,73.9899978637695,74.25,73.5400009155273,73.5800018310547,9631600,60.4486312866211
2014-08-01,73.3199996948242,73.879997253418,73.2200012207031,73.5400009155273,8223900,60.4157829284668
2014-08-04,73.379997253418,73.629997253418,73.0599975585938,73.5400009155273,5402100,60.4157829284668
2014-08-05,73.3099975585938,73.5199966430664,72.7699966430664,73.3399963378906,10579900,60.2514801025391
2014-08-06,73.1900024414062,74.2900009155273,73.1800003051758,74.1999969482422,7934800,61.3596038818359
2014-08-07,74.3399963378906,74.8099975585938,73.7600021362305,73.9499969482422,7049000,61.1528434753418
2014-08-08,74.0599975585938,74.7300033569336,73.8499984741211,74.6699981689453,4996300,61.7482376098633
2014-08-11,74.2900009155273,74.5999984741211,74.0199966430664,74.3600006103516,4721400,61.4919090270996
2014-08-12,74.3099975585938,74.4400024414062,74.0100021362305,74.2200012207031,3928200,61.3761177062988
2014-08-13,74.2699966430664,74.4100036621094,73.5100021362305,74.0299987792969,6619100,61.2190132141113
2014-08-14,73.8899993896484,74.4300003051758,73.6100006103516,74.3899993896484,6136300,61.5167198181152
2014-08-15,74.6500015258789,74.6500015258789,73.4899978637695,73.9000015258789,6942700,61.1114921569824
2014-08-18,74.1500015258789,74.6800003051758,74.0500030517578,74.4899978637695,4015700,61.5994110107422
2014-08-19,74.8099975585938,74.9400024414062,74.1399993896484,74.879997253418,5047900,61.9219017028809
2014-08-20,74.8300018310547,75.0500030517578,74.5100021362305,74.9599990844727,4898300,61.9880676269531
2014-08-21,75.0599975585938,75.9100036621094,75,75.5500030517578,5260600,62.4759521484375
2014-08-22,75.7799987792969,76.1999969482422,75.6399993896484,75.7300033569336,4137800,62.6248207092285
2014-08-25,75.9300003051758,76.0199966430664,75.5100021362305,75.6900024414062,3393600,62.591739654541
2014-08-26,75.8300018310547,76.1500015258789,75.4400024414062,75.5199966430664,4222900,62.4511413574219
2014-08-27,75.5100021362305,75.8600006103516,75.4400024414062,75.8499984741211,3200400,62.7240562438965
2014-08-28,75.4700012207031,75.9400024414062,75.4700012207031,75.9000015258789,2923700,62.7653961181641
2014-08-29,75.75,75.879997253418,75.2900009155273,75.5,5080500,62.4346160888672
2014-09-02,75.4199981689453,75.9400024414062,75.4100036621094,75.75,4532400,62.641357421875
2014-09-03,75.9499969482422,76.3300018310547,75.879997253418,76.0100021362305,4709400,62.8563537597656
2014-09-04,76.1600036621094,76.5999984741211,76.1100006103516,76.5599975585938,5282300,63.3111839294434
2014-09-05,76.5199966430664,77.7300033569336,76.4800033569336,77.5100021362305,7841800,64.0967636108398
2014-09-08,77.129997253418,77.3199996948242,76.4300003051758,76.5299987792969,5938900,63.2863616943359
2014-09-09,76.5599975585938,77,76.1699981689453,76.7399978637695,5632000,63.4600296020508
2014-09-10,76.7900009155273,77.0800018310547,76.370002746582,76.5100021362305,6697100,63.2698173522949
2014-09-11,76.3499984741211,76.4400024414062,76.0899963378906,76.0999984741211,4953300,62.930778503418
2014-09-12,75.9700012207031,76.0500030517578,75.6600036621094,75.7699966430664,5652300,62.6578941345215
2014-09-15,75.7799987792969,75.8899993896484,75.6100006103516,75.8099975585938,3748500,62.6909599304199
2014-09-16,75.6399993896484,76.5699996948242,75.5999984741211,76.3199996948242,4109500,63.1127052307129
2014-09-17,76.3600006103516,76.4700012207031,76.0100021362305,76.2399978637695,4239000,63.0465545654297
2014-09-18,76.3099975585938,76.5800018310547,75.9100036621094,76.2200012207031,4751700,63.0300102233887
2014-09-19,76.4499969482422,77.0699996948242,76.379997253418,76.8399963378906,13323500,63.5427055358887
2014-09-22,76.7900009155273,76.8600006103516,76.25,76.3099975585938,4450700,63.1044273376465
2014-09-23,76,76.2200012207031,75.5699996948242,75.5999984741211,6708000,62.5172958374023
2014-09-24,75.7300033569336,77.3099975585938,75.6999969482422,77.0800018310547,8434600,63.7411880493164
2014-09-25,76.9300003051758,77.0500030517578,76.120002746582,76.120002746582,4963500,62.947322845459
2014-09-26,76.25,76.5699996948242,75.8600006103516,76.4899978637695,3752900,63.253288269043
2014-09-29,76.0599975585938,76.25,75.6500015258789,76.0800018310547,4959300,62.9142570495605
2014-09-30,76.0400009155273,76.7200012207031,75.7699966430664,76.4700012207031,5640700,63.2367362976074
2014-10-01,76.5100021362305,76.8600006103516,75.9100036621094,76.120002746582,6524900,62.947322845459
2014-10-02,76.2099990844727,76.9100036621094,75.9599990844727,76.2300033569336,4921200,63.0382881164551
2014-10-03,76.5699996948242,77.4800033569336,76.5299987792969,77.3199996948242,5819700,63.9396591186523
2014-10-06,77.0500030517578,77.9199981689453,76.9899978637695,77.3499984741211,5429700,63.9644660949707
2014-10-07,77.0299987792969,77.6900024414062,76.7200012207031,77.3000030517578,7059900,63.9231071472168
2014-10-08,77.4100036621094,78.4899978637695,76.8099975585938,78.2399978637695,8107100,64.7004318237305
2014-10-09,78.1100006103516,78.8300018310547,77.6600036621094,77.8600006103516,7072700,64.3862228393555
2014-10-10,77.9300003051758,79.370002746582,77.9300003051758,78.2900009155273,10078000,64.7418060302734
2014-10-13,78.0299987792969,78.5800018310547,77.4499969482422,77.5599975585938,8201200,64.1381301879883
2014-10-14,77.8300018310547,78.629997253418,77.6699981689453,77.9800033569336,7901100,64.485466003418
2014-10-15,77.5800018310547,77.6900024414062,74.3600006103516,75.1999969482422,21057700,62.1865348815918
2014-10-16,73.2300033569336,74.0699996948242,72.6100006103516,73.8199996948242,14346600,61.0453453063965
2014-10-17,74.1800003051758,74.5,73.0299987792969,74.0999984741211,11462300,61.2768745422363
2014-10-20,74.1399993896484,75.2200012207031,73.9199981689453,75.1399993896484,7040700,62.1369209289551
2014-10-21,75.1800003051758,76.1999969482422,75.0100021362305,76.0199966430664,8299700,62.8646354675293
2014-10-22,76.4700012207031,76.6600036621094,76.0100021362305,76.0299987792969,5927600,62.8728981018066
2014-10-23,76.370002746582,76.6500015258789,75.7799987792969,76.25,6367100,63.0548286437988
2014-10-24,76.129997253418,76.5,75.5,76.379997253418,4479600,63.1623268127441
2014-10-27,76.3300018310547,76.9800033569336,76.3099975585938,76.5899963378906,4107400,63.3359870910645
2014-10-28,76.629997253418,76.8000030517578,76,76.3499984741211,4979600,63.1375198364258
2014-10-29,76.5500030517578,76.6399993896484,75.9700012207031,76.3899993896484,5759700,63.1706085205078
2014-10-30,76.1699981689453,76.5999984741211,75.9800033569336,76.4499969482422,4872400,63.2202072143555
2014-10-31,76.8899993896484,77.4000015258789,76.0100021362305,76.2699966430664,7570700,63.071361541748
2014-11-03,76.3499984741211,76.379997253418,75.5899963378906,76.2799987792969,6894400,63.0796356201172
2014-11-04,76.4899978637695,77.370002746582,76.2799987792969,77.2600021362305,6904900,63.8900451660156
2014-11-05,77.870002746582,78.2300033569336,77.3000030517578,77.6999969482422,5673800,64.2539138793945
2014-11-06,78.1500015258789,78.1800003051758,77.1699981689453,77.8099975585938,4621900,64.3448638916016
2014-11-07,77.8399963378906,79.0800018310547,77.6100006103516,78.7699966430664,9498800,65.1387329101562
2014-11-10,78.5999984741211,80.129997253418,78.4199981689453,79.4400024414062,12640500,65.6927947998047
2014-11-11,79.4000015258789,79.4199981689453,78.8499984741211,79.0100021362305,5602400,65.3371887207031
2014-11-12,78.8300018310547,79.4400024414062,78.6500015258789,79.1999969482422,6791200,65.4943237304688
2014-11-13,80.9599990844727,83.0599975585938,80.8600006103516,82.9400024414062,22812400,68.5871047973633
2014-11-14,82.5800018310547,83.1500015258789,82.0999984741211,82.9599990844727,10636600,68.603645324707
2014-11-17,82.5800018310547,83.7200012207031,82.5299987792969,83.5699996948242,7993400,69.1081008911133
2014-11-18,83.5,83.9199981689453,83.3399963378906,83.7900009155273,6096400,69.2900238037109
2014-11-19,83.9599990844727,85.6399993896484,83.9199981689453,84.9899978637695,12189800,70.2823715209961
2014-11-20,84.8099975585938,85.2900009155273,84.0400009155273,84.5800018310547,7812700,69.9433135986328
2014-11-21,85.3399963378906,85.4400024414062,84.5800018310547,84.6500015258789,6649600,70.0011901855469
2014-11-24,84.8499984741211,85.6100006103516,84.7699966430664,85.4000015258789,7995500,70.6214294433594
2014-11-25,85.5,85.5100021362305,84.3899993896484,84.9499969482422,6675500,70.2492828369141
2014-11-26,84.9000015258789,85.1100006103516,84.4800033569336,84.9800033569336,3942800,70.2740707397461
2014-11-28,86.1800003051758,88.0899963378906,85.9000015258789,87.5400009155273,7820600,72.3910980224609
2014-12-01,86.7200012207031,87.0699996948242,85.75,86.2200012207031,9140900,71.2994918823242
2014-12-02,86.2699966430664,86.6999969482422,85.9300003051758,86.4000015258789,6766300,71.448356628418
2014-12-03,85.9499969482422,86,84.6800003051758,84.9400024414062,6374300,70.6334228515625
2014-12-04,84.129997253418,84.8199996948242,83.6500015258789,84.7600021362305,6901400,70.4837265014648
2014-12-05,84.8099975585938,84.8199996948242,83.5100021362305,84.120002746582,6570100,69.951545715332
2014-12-08,84.1500015258789,84.6699981689453,83.8499984741211,84.2300033569336,6266000,70.0430145263672
2014-12-09,83.6500015258789,84.2099990844727,82.6500015258789,83.5599975585938,6633600,69.4858474731445
2014-12-10,83.9300003051758,84.3099975585938,82.9000015258789,82.9800033569336,6973600,69.003532409668
