"Fecha","ZBH.Open","ZBH.High","ZBH.Low","ZBH.Close","ZBH.Volume","ZBH.Adjusted"
2013-12-06,88.8349533081055,89.689323425293,88.8349533081055,89.3398056030273,914537,82.4777221679688
2013-12-09,89.0873794555664,89.9902877807617,88.8058242797852,89.7475738525391,1184912,82.8541946411133
2013-12-10,89.4271850585938,89.7961196899414,89.0582504272461,89.2038803100586,1062136,82.3522415161133
2013-12-11,89.3689346313477,89.3786392211914,87.5436859130859,87.708740234375,1051733,80.9719314575195
2013-12-12,87.2135925292969,87.7766952514648,87.0097122192383,87.3786392211914,1026601,80.6671829223633
2013-12-13,87.8252410888672,88.0970840454102,87.310676574707,87.8737869262695,791761,81.1243057250977
2013-12-16,88.0970840454102,88.8349533081055,87.689323425293,87.7669906616211,931017,81.0257263183594
2013-12-17,88.1067962646484,88.2427215576172,87.3009719848633,87.9902877807617,926382,81.2318572998047
2013-12-18,88.1262130737305,90.1941757202148,87.7766952514648,90.0970840454102,1473518,83.1768035888672
2013-12-19,90.9029159545898,90.9029159545898,88.8058242797852,89.9126205444336,1092830,83.0065383911133
2013-12-20,90.0970840454102,90.4077682495117,89.6601943969727,90.0388336181641,1382054,83.1230392456055
2013-12-23,90.4077682495117,90.8058242797852,90.0291290283203,90.708740234375,654771,83.7415084838867
2013-12-24,90.291259765625,90.7572784423828,90.0582504272461,90.3883514404297,407674,83.6247711181641
2013-12-26,90.4271850585938,90.9708709716797,90.3203887939453,90.708740234375,297464,83.9211502075195
2013-12-27,90.6116485595703,90.8155364990234,90.2135925292969,90.5242691040039,371109,83.7504653930664
2013-12-30,90.5242691040039,90.689323425293,90.1941757202148,90.4854354858398,641896,83.7145767211914
2013-12-31,90.7766952514648,90.9223327636719,90.1747589111328,90.4757308959961,669500,83.7055740356445
2014-01-02,89.9320373535156,90.1165084838867,89.291259765625,89.5533981323242,894864,82.8522491455078
2014-01-03,89.8834915161133,91.1553421020508,89.7184448242188,89.9417495727539,1326846,83.211555480957
2014-01-06,91.0582504272461,91.2621383666992,90.2233047485352,90.5242691040039,1457347,83.7504653930664
2014-01-07,90.6990280151367,92.3495178222656,90.6990280151367,92.3300933837891,1908178,85.4211654663086
2014-01-08,93.019416809082,94.6407775878906,92.6990280151367,94.5922317504883,1936915,87.514045715332
2014-01-09,94.6601943969727,94.7669906616211,93.5242691040039,93.6601943969727,1392045,86.651741027832
2014-01-10,93.4951477050781,94.291259765625,93.0970840454102,93.8640747070312,1392354,86.8403778076172
2014-01-13,93.7961196899414,94.291259765625,92.6213607788086,92.8640747070312,1044214,85.9151992797852
2014-01-14,93.3398056030273,94.0970840454102,92.9708709716797,93.980583190918,737789,86.9481658935547
2014-01-15,94.1262130737305,95.0097122192383,93.6213607788086,94.8640747070312,1011769,87.7655563354492
2014-01-16,94.9514541625977,94.9708709716797,94.0970840454102,94.2233047485352,899293,87.172721862793
2014-01-17,94.1553421020508,94.1650466918945,92.8543701171875,93.1359252929688,1116005,86.1667251586914
2014-01-21,94.6019439697266,94.8737869262695,92.9417495727539,93.6407775878906,862934,86.6337966918945
2014-01-22,93.6601943969727,93.8737869262695,92.9708709716797,93.6019439697266,764157,86.5978393554688
2014-01-23,93.5631103515625,94.0679626464844,92.0776672363281,92.6019439697266,1025880,85.6726989746094
2014-01-24,91.6504821777344,92.1941757202148,90.5242691040039,90.6407775878906,1065329,83.8582992553711
2014-01-27,90.8058242797852,91.3495178222656,89.8058242797852,90.4951477050781,998173,83.7235565185547
2014-01-28,90.6796112060547,92.1650466918945,90.6019439697266,91.5339813232422,1090873,84.6846313476562
2014-01-29,90.6699066162109,91.5825271606445,90.2135925292969,90.5048522949219,1518323,83.7325057983398
2014-01-30,91.0097122192383,92.6019439697266,90.1941757202148,90.3300933837891,1966270,83.5708389282227
2014-01-31,90.7669906616211,91.6699066162109,89.8058242797852,91.2330093383789,1517705,84.4061889648438
2014-02-03,91.2621383666992,91.4466018676758,88.1262130737305,88.2233047485352,1216636,81.621711730957
2014-02-04,88.6699066162109,89.1067962646484,88.1553421020508,88.6601943969727,1176672,82.02587890625
2014-02-05,88.3592224121094,89.8155364990234,88.1359252929688,89.4951477050781,1226009,82.7983856201172
2014-02-06,89.3495178222656,90.0485458374023,89.1941757202148,89.8543701171875,910108,83.1307220458984
2014-02-07,90.1067962646484,91.8737869262695,89.9514541625977,91.7378616333008,1205718,84.8732757568359
2014-02-10,91.3398056030273,92.9029159545898,91.3398056030273,92.7669906616211,1409864,85.8253707885742
2014-02-11,92.4951477050781,93.0679626464844,92.1553421020508,92.9514541625977,1124142,85.9960556030273
2014-02-12,92.7669906616211,93.1941757202148,91.6990280151367,92.6213607788086,1018876,85.6906509399414
2014-02-13,92.1456298828125,93.4077682495117,91.9902877807617,93.3203887939453,925867,86.3373718261719
2014-02-14,93.3495178222656,93.7572784423828,92.7378616333008,93.271842956543,1000645,86.2924652099609
2014-02-18,93.5436859130859,94.0291290283203,93.0485458374023,93.2038803100586,1299345,86.2295913696289
2014-02-19,92.9417495727539,93.5631103515625,91.9126205444336,91.9417495727539,1307585,85.0618896484375
2014-02-20,92.2135925292969,92.728157043457,91.6990280151367,92.5242691040039,1876351,85.6008148193359
2014-02-21,92.3980560302734,93.3398056030273,92,92.6213607788086,1363411,85.6906509399414
2014-02-24,92.728157043457,93.6796112060547,92.728157043457,92.8058242797852,772294,85.8613204956055
2014-02-25,92.5145645141602,93.3689346313477,91.980583190918,92.310676574707,1096435,85.4032287597656
2014-02-26,92.3495178222656,92.9029159545898,92.1650466918945,92.4271850585938,929575,85.5110168457031
2014-02-27,92.3495178222656,92.708740234375,91.7572784423828,92.4757308959961,759625,85.5559234619141
2014-02-28,92.689323425293,92.980583190918,90.728157043457,91.1067962646484,1833812,84.2894134521484
2014-03-03,90.2524261474609,92.3300933837891,90.0679626464844,91.6504821777344,1437777,84.7924118041992
2014-03-04,92.7864074707031,94.5339813232422,92.7766952514648,94.2233047485352,1517190,87.172721862793
2014-03-05,93.9611663818359,94.5631103515625,93.4757308959961,94.3300933837891,1130425,87.2715377807617
2014-03-06,94.3689346313477,95.9902877807617,94.3592224121094,95.3883514404297,1525327,88.2505874633789
2014-03-07,95.689323425293,95.8737869262695,94.4854354858398,95.2038803100586,1186560,88.0799179077148
2014-03-10,95.0970840454102,95.5145645141602,94.9029159545898,95.4854354858398,699267,88.3404083251953
2014-03-11,95.5048522949219,96.0679626464844,94.7864074707031,95.0097122192383,1052351,87.9002990722656
2014-03-12,93.6407775878906,94.8640747070312,93.6407775878906,93.9902877807617,1993874,86.9571304321289
2014-03-13,94.2427215576172,94.7475738525391,91.6310653686523,91.6990280151367,2798716,84.8373184204102
2014-03-14,91.9417495727539,93.019416809082,91.3592224121094,91.4077682495117,1888299,84.5678787231445
2014-03-17,91.5145645141602,92.0485458374023,91.1262130737305,91.5631103515625,1003426,84.7115936279297
2014-03-18,91.6213607788086,92.4951477050781,91.3300933837891,92.4174728393555,873234,85.5020217895508
2014-03-19,92.2330093383789,93.2621383666992,91.4951477050781,91.9708709716797,699370,85.0888366699219
2014-03-20,91.9126205444336,92.1456298828125,91.3495178222656,92.0097122192383,730476,85.1247711181641
2014-03-21,92.7378616333008,92.8640747070312,90.6019439697266,90.8155364990234,1266591,84.0199584960938
2014-03-24,91.2621383666992,91.3689346313477,88.7572784423828,89.3786392211914,1375977,82.690559387207
2014-03-25,89.8640747070312,90.5631103515625,89.3689346313477,90.271842956543,986431,83.5169525146484
2014-03-26,90.4368896484375,91.1941757202148,89.8932037353516,89.8932037353516,762715,83.3638916015625
2014-03-27,89.9708709716797,90.2233047485352,88.9611663818359,90.0582504272461,878590,83.5169448852539
2014-03-28,90.3009719848633,91.5728149414062,90.1844635009766,90.980583190918,757256,84.3723068237305
2014-03-31,91.5436859130859,91.9902877807617,90.9611663818359,91.8252410888672,775281,85.1555862426758
2014-04-01,91.5631103515625,92.7766952514648,91.5631103515625,92.5339813232422,881886,85.8128662109375
2014-04-02,92.6407775878906,94.0291290283203,92.3883514404297,93.7572784423828,998585,86.9473037719727
2014-04-03,94.2427215576172,95.2427215576172,93.9029159545898,95.1165084838867,1214782,88.2077789306641
2014-04-04,95.4368896484375,96.0485458374023,93.5145645141602,93.8543701171875,1230026,87.0373458862305
2014-04-07,93.9417495727539,94.0485458374023,91.980583190918,92.0873794555664,1036180,85.3986968994141
2014-04-08,91.8932037353516,92.2330093383789,90.3786392211914,91.1165084838867,1678694,84.4983215332031
2014-04-09,91.271842956543,93.3300933837891,90.7378616333008,93.2233047485352,1422945,86.4521102905273
2014-04-10,93.291259765625,93.3980560302734,89.728157043457,89.9708709716797,1071303,83.435905456543
2014-04-11,89.6407775878906,90.3495178222656,88.7864074707031,88.8349533081055,1248566,82.3825149536133
2014-04-14,89.8737869262695,90.6699066162109,89.4660186767578,90.3592224121094,1226318,83.7960433959961
2014-04-15,90.1456298828125,90.5631103515625,87.8446578979492,89.9223327636719,1500092,83.3909072875977
2014-04-16,90.6990280151367,90.6990280151367,88.3203887939453,88.9029159545898,1211177,82.4455337524414
2014-04-17,88.8155364990234,89.5825271606445,88.310676574707,88.3398056030273,1186869,81.9233245849609
2014-04-21,89.2524261474609,89.4174728393555,88.6407775878906,89.2330093383789,1464248,82.7516479492188
2014-04-22,89.3203887939453,89.5825271606445,88.9708709716797,89.0097122192383,1190371,82.5445556640625
2014-04-23,88.8349533081055,89.2621383666992,88.4466018676758,88.7864074707031,1341060,82.3374786376953
2014-04-24,103.883491516113,105.174758911133,97.980583190918,99,12766335,91.809211730957
2014-04-25,98.0291290283203,99.5728149414062,97,97.6116485595703,5120851,90.5217056274414
2014-04-28,97.5436859130859,97.5728149414062,94.7475738525391,95.5825271606445,3483975,88.6399765014648
2014-04-29,95.980583190918,96.4466018676758,95,95.0582504272461,1667364,88.1537857055664
2014-04-30,94.728157043457,95.0582504272461,93.7378616333008,93.980583190918,1974922,87.1543960571289
2014-05-01,94.1747589111328,95.310676574707,94.0291290283203,94.6601943969727,2004174,87.7846145629883
2014-05-02,94.7475738525391,95.4077682495117,94.4660186767578,95.2524261474609,2590347,88.333854675293
2014-05-05,94.3009719848633,96.2233047485352,93.5339813232422,96.1456298828125,2578193,89.1621704101562
2014-05-06,95.9029159545898,97.7669906616211,95.2330093383789,97.1456298828125,3628793,90.0895385742188
2014-05-07,97.1941757202148,97.3203887939453,95.9514541625977,97.1165084838867,1394620,90.0625305175781
2014-05-08,97.1844635009766,98.4466018676758,96.019416809082,96.5048522949219,1738846,89.4953079223633
2014-05-09,96.291259765625,97.4271850585938,95.0582504272461,97.0679626464844,2179274,90.0175094604492
2014-05-12,97.6796112060547,98.3980560302734,96.9514541625977,97.9417495727539,1403478,90.8278503417969
2014-05-13,98.5436859130859,98.9320373535156,97.5533981323242,98.3300933837891,1846687,91.1879653930664
2014-05-14,98.8349533081055,98.9417495727539,97.6601943969727,97.9902877807617,1690745,90.8728561401367
2014-05-15,98.9223327636719,99.0291290283203,96.8932037353516,97.2330093383789,2411745,90.1705856323242
2014-05-16,97.0388336181641,98.1262130737305,97.0388336181641,97.6796112060547,1688994,90.5847320556641
2014-05-19,98.0291290283203,99.6796112060547,97.8446578979492,99.0291290283203,1674986,91.8362350463867
2014-05-20,98.6116485595703,99.4077682495117,98.2524261474609,98.6019439697266,1353111,91.440071105957
2014-05-21,99.0679626464844,99.1941757202148,98.0776672363281,98.5533981323242,819983,91.3950576782227
2014-05-22,98.5631103515625,99.4466018676758,98.4757308959961,98.8058242797852,1279569,91.6291351318359
2014-05-23,99.0776672363281,99.2815551757812,98.4757308959961,98.8737869262695,757668,91.6921920776367
2014-05-27,98.9902877807617,99.7864074707031,98.7378616333008,99.6310653686523,1099628,92.3944473266602
2014-05-28,100.087379455566,100.135925292969,99.3495178222656,99.9126205444336,1925173,92.6555709838867
2014-05-29,99.9223327636719,100.951454162598,99.8446578979492,100.834953308105,1090873,93.5108871459961
2014-05-30,100.718444824219,101.339805603027,100.582527160645,101.310676574707,1400388,93.9520797729492
2014-06-02,101.271842956543,101.844657897949,100.961166381836,101.621360778809,1026807,94.2401733398438
2014-06-03,101.495147705078,103.368934631348,101.106796264648,103,2660284,95.5186767578125
2014-06-04,103.09708404541,104.116508483887,102.728157043457,103.737861633301,1385041,96.2029418945312
2014-06-05,102.61164855957,104.165046691895,102.61164855957,103.864074707031,1003632,96.3200149536133
2014-06-06,103.825241088867,104.524269104004,103.650482177734,104.077667236328,1079852,96.51806640625
2014-06-09,104.48543548584,104.51456451416,103.213592529297,103.699028015137,805975,96.1669540405273
2014-06-10,103.300971984863,103.689323425293,102.553398132324,103.495147705078,750046,95.9778671264648
2014-06-11,103.320388793945,103.320388793945,102.359222412109,102.728157043457,640763,95.2665786743164
2014-06-12,102.844657897949,102.893203735352,101.747573852539,102.252426147461,1491440,94.8254165649414
2014-06-13,102.728157043457,102.922332763672,102.048545837402,102.504852294922,819880,95.0595169067383
2014-06-16,102.864074707031,103.883491516113,101.854370117188,101.922332763672,1325198,94.519287109375
2014-06-17,101.533981323242,102.368934631348,101.417472839355,101.679611206055,1108074,94.2942123413086
2014-06-18,101.446601867676,103,100.941749572754,102.941749572754,924940,95.4646606445312
2014-06-19,102.844657897949,103.281555175781,101.776695251465,102.553398132324,1141652,95.1045303344727
2014-06-20,102.417472839355,102.786407470703,102.223304748535,102.504852294922,2224903,95.0595169067383
2014-06-23,102.660194396973,103.339805603027,101.864074707031,101.87378692627,820086,94.4742736816406
2014-06-24,101.990287780762,102.359222412109,101.067962646484,101.12621307373,1116932,93.781005859375
2014-06-25,101.165046691895,102.398056030273,100.87378692627,102.300971984863,1083869,95.0712356567383
2014-06-26,102.213592529297,102.456314086914,101.737861633301,102.058250427246,943892,94.8456878662109
2014-06-27,101.504852294922,102.203880310059,100.97087097168,101.310676574707,1177084,94.1509246826172
2014-06-30,101.456314086914,101.805824279785,100.38835144043,100.834953308105,1108486,93.7088088989258
2014-07-01,100.737861633301,102.349517822266,100.737861633301,101.834953308105,932356,94.6381683349609
2014-07-02,101.310676574707,102.087379455566,101.310676574707,101.805824279785,527875,94.6111068725586
2014-07-03,101.990287780762,102.398056030273,101.165046691895,102.067962646484,484924,94.8546905517578
2014-07-07,101.427185058594,101.679611206055,100.504852294922,101.436889648438,1007031,94.2682342529297
2014-07-08,101.436889648438,101.446601867676,99.8834915161133,100.349517822266,850883,93.2576751708984
2014-07-09,100.48543548584,101.184463500977,100.349517822266,100.766990661621,602859,93.6456756591797
2014-07-10,100.067962646484,100.805824279785,99.0291290283203,100.650482177734,1112606,93.5373840332031
2014-07-11,100.543685913086,100.844657897949,99.9514541625977,100.766990661621,715541,93.6456756591797
2014-07-14,101.242721557617,101.87378692627,100.145629882812,100.252426147461,755917,93.1674346923828
2014-07-15,100.155342102051,100.601943969727,99,99.7475738525391,1120846,92.6982803344727
2014-07-16,100.194175720215,100.349517822266,99.4077682495117,99.7961196899414,895173,92.7434234619141
2014-07-17,99.4757308959961,99.9029159545898,97.6990280151367,97.7766952514648,829047,90.86669921875
2014-07-18,97.8349533081055,99.7766952514648,97.0679626464844,99.4563140869141,1165754,92.4276275634766
2014-07-21,99.0097122192383,99.4271850585938,98.0776672363281,98.4660186767578,1039167,91.5073089599609
2014-07-22,100.786407470703,101.417472839355,98.3883514404297,99.1941757202148,976337,92.1839904785156
2014-07-23,99.291259765625,100.660194396973,98.9417495727539,100.155342102051,1785814,93.0772399902344
2014-07-24,96.3883514404297,97.4951477050781,95.5339813232422,96.9126205444336,2899038,90.0636825561523
2014-07-25,96.6213607788086,98.0970840454102,96.3980560302734,97.8737869262695,1519147,90.956916809082
2014-07-28,99,99.0582504272461,97.0970840454102,97.6407775878906,879929,90.7403717041016
2014-07-29,97.7184448242188,98.3592224121094,97.0970840454102,97.9902877807617,1222507,91.065185546875
2014-07-30,98.3495178222656,99.7378616333008,98.3300933837891,99.2427215576172,1875733,92.229133605957
2014-07-31,98.4174728393555,99.3883514404297,97.0873794555664,97.1553421020508,1863991,90.2892303466797
2014-08-01,97.1650466918945,97.4271850585938,96.1359252929688,96.708740234375,1051012,89.8742065429688
2014-08-04,96.708740234375,97.3009719848633,95.5922317504883,97.2233047485352,823073,90.3523941040039
2014-08-05,96.7766952514648,97.0097122192383,95.271842956543,95.4951477050781,1159471,88.7464065551758
2014-08-06,95.2427215576172,95.5436859130859,93.1650466918945,93.5436859130859,3085056,86.9328231811523
2014-08-07,94.1941757202148,94.3495178222656,92.2524261474609,92.5339813232422,1803221,85.994499206543
2014-08-08,92.8834915161133,93.3786392211914,91.9708709716797,93.2815551757812,1409967,86.6892395019531
2014-08-11,93.7572784423828,94.1359252929688,93.0873794555664,93.5145645141602,900117,86.90576171875
2014-08-12,93.3495178222656,94.2815551757812,93.0097122192383,93.8932037353516,1602989,87.2576446533203
2014-08-13,94.1067962646484,94.9708709716797,93.7475738525391,94.8349533081055,1065020,88.1328735351562
2014-08-14,94.8349533081055,95.2815551757812,94.5631103515625,94.980583190918,1471252,88.2681655883789
2014-08-15,95.1067962646484,95.291259765625,93.8058242797852,94.6407775878906,1206542,87.9524154663086
2014-08-18,95.0291290283203,96.4271850585938,95.0291290283203,96.4174728393555,1639657,89.603515625
2014-08-19,96.708740234375,97.2815551757812,96.5145645141602,97.0291290283203,972320,90.1719665527344
2014-08-20,96.9126205444336,97.3786392211914,96.4563140869141,96.9029159545898,1191607,90.0546646118164
2014-08-21,97.0679626464844,97.7475738525391,96.9708709716797,97.689323425293,649621,90.7854919433594
2014-08-22,97.5145645141602,97.8543701171875,96.5533981323242,96.5922317504883,1044729,89.7659606933594
2014-08-25,97.3203887939453,98.0970840454102,97.0679626464844,97.5339813232422,689894,90.6411437988281
2014-08-26,97.6116485595703,98.2621383666992,97.4757308959961,97.8252410888672,774766,90.9118270874023
2014-08-27,97.9223327636719,98.1359252929688,96.8155364990234,96.8737869262695,878899,90.0276184082031
2014-08-28,96.4174728393555,96.7475738525391,96.1165084838867,96.5533981323242,736347,89.7298812866211
2014-08-29,96.6990280151367,96.6990280151367,95.8640747070312,96.4174728393555,1046171,89.603515625
2014-09-02,96.8155364990234,96.8155364990234,95.9320373535156,96.3980560302734,1068728,89.5855026245117
2014-09-03,96.8446578979492,97.6504821777344,96.5242691040039,97.3980560302734,1085620,90.5148086547852
2014-09-04,97.7961196899414,99.5436859130859,97.310676574707,97.7184448242188,1228893,90.8125610351562
2014-09-05,97.4466018676758,98.1359252929688,97.0097122192383,98.1262130737305,579787,91.191520690918
2014-09-08,98.0582504272461,98.3786392211914,97.6407775878906,97.980583190918,850574,91.0561676025391
2014-09-09,98.6019439697266,100.524269104004,98.6019439697266,99.4563140869141,2122109,92.4276275634766
2014-09-10,99.8155364990234,101.922332763672,99.1262130737305,101.699028015137,2088119,94.511833190918
2014-09-11,101.048545837402,102.310676574707,100.834953308105,102.165046691895,1727722,94.9449234008789
2014-09-12,101.932037353516,102.601943969727,101.398056030273,101.883491516113,1514100,94.6832885742188
2014-09-15,101.87378692627,101.87378692627,101.155342102051,101.446601867676,808859,94.2772369384766
2014-09-16,101.271842956543,102.09708404541,100.737861633301,101.883491516113,1015374,94.6832885742188
2014-09-17,101.834953308105,102.106796264648,100.553398132324,100.941749572754,1276685,93.8080902099609
2014-09-18,101.194175720215,101.262138366699,100.563110351562,101.213592529297,1494015,94.0607147216797
2014-09-19,101.631065368652,101.864074707031,100.48543548584,100.961166381836,1280496,93.8261108398438
2014-09-22,100.533981323242,100.932037353516,100.02912902832,100.679611206055,1045656,93.5644683837891
2014-09-23,99.2524261474609,100.436889648438,99.1262130737305,99.4368896484375,1430464,92.4095458984375
2014-09-24,99.3883514404297,100.951454162598,99.1456298828125,100.61164855957,1306967,93.7025451660156
2014-09-25,100.233009338379,100.291259765625,98.3009719848633,98.3009719848633,1973068,91.5505828857422
2014-09-26,98.3786392211914,99.1650466918945,98.2135925292969,98.6990280151367,994053,91.9212875366211
2014-09-29,97.8252410888672,98.7378616333008,97.7669906616211,98.5048522949219,623356,91.7404708862305
2014-09-30,98.6310653686523,98.8640747070312,97.6213607788086,97.6213607788086,1056059,90.9176406860352
2014-10-01,97.6990280151367,98.2233047485352,96.6019439697266,97.8252410888672,1737713,91.1074981689453
2014-10-02,98,99.6019439697266,95.9902877807617,99.2233047485352,2803248,92.4095687866211
2014-10-03,99.4660186767578,99.9320373535156,99.1941757202148,99.6019439697266,753239,92.76220703125
2014-10-06,100.359222412109,101.398056030273,99.4077682495117,99.9902877807617,995907,93.1238861083984
2014-10-07,99.5145645141602,99.7669906616211,98.3980560302734,98.4466018676758,705447,91.6862335205078
2014-10-08,98.8543701171875,100.689323425293,98.2621383666992,100.524269104004,829665,93.6211776733398
2014-10-09,100.12621307373,100.407768249512,98.5631103515625,98.7669906616211,1191401,91.9845733642578
2014-10-10,99.0291290283203,100.699028015137,98.1165084838867,98.1359252929688,909078,91.3968658447266
2014-10-13,97.980583190918,98.1067962646484,95.7572784423828,95.8543701171875,1044729,89.2719802856445
2014-10-14,96.3398056030273,96.5728149414062,94.3495178222656,94.6990280151367,1339927,88.1959838867188
2014-10-15,93.019416809082,95.019416809082,92.5533981323242,94.8737869262695,2336349,88.3587188720703
2014-10-16,93.2038803100586,94.2330093383789,92.9611663818359,93.1553421020508,1835151,86.75830078125
2014-10-17,94.0388336181641,95.0873794555664,93.8058242797852,94.6796112060547,940184,88.1779022216797
2014-10-20,94.7184448242188,96.3689346313477,94.2621383666992,96.3009719848633,1134545,89.6879119873047
2014-10-21,96.7475738525391,98.4757308959961,96.728157043457,98.3689346313477,1058016,91.6138763427734
2014-10-22,98.8737869262695,98.9320373535156,96.9708709716797,97.2815551757812,1375771,90.6011734008789
2014-10-23,100.466018676758,103.203880310059,99.689323425293,101.524269104004,1748528,94.5525283813477
2014-10-24,101.524269104004,102.427185058594,101.504852294922,102.223304748535,591117,95.2035675048828
2014-10-27,102.106796264648,102.815536499023,101.669906616211,101.922332763672,591941,94.9232559204102
2014-10-28,102.543685913086,105.213592529297,102.174758911133,104.951454162598,1752236,97.7443771362305
2014-10-29,104.951454162598,105.776695251465,104.601943969727,105,1400800,97.7895736694336
2014-10-30,104.825241088867,106.359222412109,104.378639221191,106.09708404541,811022,98.8113327026367
2014-10-31,107.135925292969,108.048545837402,106.796119689941,108,1530786,100.583564758301
2014-11-03,107.941749572754,108.252426147461,106.310676574707,107.194175720215,813082,99.8330993652344
2014-11-04,106.893203735352,107.407768249512,105.766990661621,106.02912902832,1050703,98.7480392456055
2014-11-05,107.252426147461,107.864074707031,106.252426147461,107.757278442383,1231983,100.357482910156
2014-11-06,107.728157043457,108.116508483887,106.951454162598,106.980583190918,764054,99.634147644043
2014-11-07,106.61164855957,106.796119689941,104.669906616211,105.038833618164,854694,97.8257369995117
2014-11-10,105.446601867676,107.291259765625,105.048545837402,107.203880310059,826163,99.8421173095703
2014-11-11,107.271842956543,108.262138366699,106.572814941406,107.834953308105,585555,100.429870605469
2014-11-12,107.553398132324,107.796119689941,107.058250427246,107.640777587891,806490,100.249015808105
2014-11-13,107.990287780762,107.990287780762,106.941749572754,107.38835144043,836154,100.013938903809
2014-11-14,107.436889648438,107.601943969727,106.553398132324,106.912620544434,723781,99.5708541870117
2014-11-17,106.912620544434,107.669906616211,106.737861633301,107.456314086914,993538,100.077209472656
2014-11-18,107.038833618164,108.708740234375,106.932037353516,108.252426147461,709361,100.81867980957
2014-11-19,107.951454162598,108.02912902832,107.203880310059,107.330093383789,534261,99.9596633911133
2014-11-20,106.504852294922,107.223304748535,105.834953308105,106.912620544434,1015271,99.5708541870117
2014-11-21,107.990287780762,108.378639221191,106.504852294922,107.262138366699,845836,99.8963775634766
2014-11-24,106.912620544434,107.223304748535,105.592231750488,106.87378692627,1396062,99.5346908569336
2014-11-25,107.281555175781,107.961166381836,107.058250427246,107.844657897949,951308,100.438888549805
2014-11-26,108.116508483887,108.51456451416,107.747573852539,108.378639221191,612850,100.936210632324
2014-11-28,108.378639221191,109.708740234375,108.378639221191,109.019416809082,439707,101.532989501953
2014-12-01,108.922332763672,109.339805603027,108.067962646484,108.223304748535,631390,100.791549682617
2014-12-02,108.48543548584,111.631065368652,108.398056030273,111.09708404541,1550047,103.467964172363
2014-12-03,110.980583190918,111.077667236328,109.961166381836,110.339805603027,1004971,102.762687683105
2014-12-04,109.912620544434,111.223304748535,109.825241088867,110.640777587891,753857,103.043006896973
2014-12-05,110.961166381836,112.504852294922,110.300971984863,111.61164855957,1049261,103.947189331055
2014-12-08,111.61164855957,112.184463500977,111.349517822266,111.504852294922,662908,103.847724914551
2014-12-09,110.116508483887,110.737861633301,109.87378692627,110.417472839355,1015992,102.835021972656
2014-12-10,110.495147705078,110.51456451416,108.019416809082,108.262138366699,948115,100.827713012695
2014-12-11,108.766990661621,110.466018676758,108.766990661621,109.941749572754,990551,102.391967773438
2014-12-12,108.893203735352,109.699028015137,108.09708404541,108.09708404541,901559,100.673950195312
2014-12-15,108.805824279785,109.077667236328,106.640777587891,107.048545837402,773118,99.6974182128906
2014-12-16,106.941749572754,108.359222412109,105.601943969727,105.621360778809,1070891,98.3682632446289
2014-12-17,106.417472839355,108.864074707031,105.951454162598,108.660194396973,951926,101.198440551758
