"Fecha","ABBV.Open","ABBV.High","ABBV.Low","ABBV.Close","ABBV.Volume","ABBV.Adjusted"
2013-12-31,52.9900016784668,53.060001373291,52.3600006103516,52.810001373291,3019700,35.0592918395996
2014-01-02,52.1199989318848,52.3300018310547,51.5200004577637,51.9799995422363,4569100,34.5082702636719
2014-01-03,52.25,52.6699981689453,51.9700012207031,52.2999992370605,4794300,34.7207107543945
2014-01-06,52.7000007629395,52.7000007629395,50.0299987792969,50.3899993896484,11871100,33.452709197998
2014-01-07,50.8400001525879,51.2099990844727,50.2999992370605,50.4900016784668,9719900,33.5191040039062
2014-01-08,50.6300010681152,51.1100006103516,50.2400016784668,50.3600006103516,6811100,33.4327926635742
2014-01-09,50.5900001525879,51.6500015258789,49.8699989318848,51.2200012207031,6960300,34.0037269592285
2014-01-10,51.2700004577637,51.4900016784668,50.7599983215332,50.9000015258789,5517700,33.7912826538086
2014-01-13,50.6599998474121,50.7400016784668,49.6399993896484,49.8300018310547,7055200,33.3429679870605
2014-01-14,49.939998626709,50.8800010681152,49.6300010681152,50.5999984741211,6610800,33.8582077026367
2014-01-15,50.6500015258789,50.6699981689453,50.0699996948242,50.1100006103516,4728400,33.5303268432617
2014-01-16,50.0999984741211,50.6199989318848,50.0200004577637,50.5,4972300,33.7912940979004
2014-01-17,50.6399993896484,50.6599998474121,50.0099983215332,50.060001373291,8606800,33.4968528747559
2014-01-21,50.2599983215332,50.9199981689453,49.9099998474121,50,5823000,33.456714630127
2014-01-22,49.9799995422363,50,48.6199989318848,49.0800018310547,8181700,32.8411178588867
2014-01-23,48.7400016784668,49.060001373291,48.3899993896484,48.8699989318848,7270500,32.7005958557129
2014-01-24,48.4199981689453,49.0999984741211,47.7700004577637,47.7900009155273,9197900,31.9779262542725
2014-01-27,47.7900009155273,47.8300018310547,46.4199981689453,46.8300018310547,10749800,31.3355617523193
2014-01-28,47.0800018310547,48.4700012207031,47.0800018310547,47.689998626709,12298600,31.9110202789307
2014-01-29,47.1500015258789,47.8400001525879,46.9799995422363,47.6100006103516,7608500,31.8574867248535
2014-01-30,47.9700012207031,48.8800010681152,47.9000015258789,48.310001373291,7669500,32.3258819580078
2014-01-31,49.939998626709,50.5499992370605,49.0699996948242,49.2299995422363,12863500,32.9414863586426
2014-02-03,49.4000015258789,49.4900016784668,47.060001373291,47.3499984741211,10314600,31.6835174560547
2014-02-04,47.1800003051758,47.9700012207031,46.9500007629395,47.9500007629395,9606100,32.0849914550781
2014-02-05,47.7599983215332,48.0699996948242,47.1599998474121,47.7299995422363,6987100,31.9377841949463
2014-02-06,47.8899993896484,48.1800003051758,47.4500007629395,47.9300003051758,4957800,32.0716171264648
2014-02-07,48,49.0299987792969,47.6599998474121,48.8899993896484,6979500,32.713981628418
2014-02-10,48.75,50.189998626709,48.7200012207031,49.5499992370605,7907500,33.1556129455566
2014-02-11,49.4099998474121,49.9700012207031,49.0400009155273,49.6599998474121,7217600,33.2292175292969
2014-02-12,49.6300010681152,50.9300003051758,49.5900001525879,50.560001373291,6534500,33.8314361572266
2014-02-13,50.2999992370605,50.5200004577637,49.8800010681152,50.3499984741211,4946000,33.6909141540527
2014-02-14,50.560001373291,50.9099998474121,50.1699981689453,50.7299995422363,4118700,33.9451866149902
2014-02-18,50.6399993896484,51.560001373291,50.560001373291,51.4599990844727,4984900,34.4336547851562
2014-02-19,51.1699981689453,51.8600006103516,50.6399993896484,51.189998626709,5242800,34.2529830932617
2014-02-20,51.189998626709,52.1100006103516,50.7299995422363,51.8600006103516,6078900,34.7012977600098
2014-02-21,51.8199996948242,51.9700012207031,51.0099983215332,51.0400009155273,5842700,34.1526222229004
2014-02-24,51.0099983215332,51.560001373291,50.8300018310547,50.8499984741211,5693000,34.0254859924316
2014-02-25,50.9300003051758,51.1300010681152,50.5,50.7200012207031,5425000,33.9385070800781
2014-02-26,49.9500007629395,50.9700012207031,49.9300003051758,50.7400016784668,5710700,33.9518814086914
2014-02-27,50.5999984741211,50.9199981689453,50.4700012207031,50.9099998474121,5052900,34.0656242370605
2014-02-28,50.8400001525879,51.9599990844727,50.5099983215332,50.9099998474121,7095600,34.0656242370605
2014-03-03,50.3400001525879,50.8600006103516,49.7900009155273,50.0900001525879,6817700,33.5169448852539
2014-03-04,50.7299995422363,51.7299995422363,50.5299987792969,51.5900001525879,6198000,34.5206489562988
2014-03-05,51.6800003051758,52.1199989318848,51.2999992370605,51.7000007629395,5251100,34.5942497253418
2014-03-06,52.0400009155273,52.7700004577637,51.9700012207031,52.0400009155273,6529000,34.8217620849609
2014-03-07,52.25,52.5,51.0099983215332,51.4599990844727,5860700,34.4336547851562
2014-03-10,51.9000015258789,51.9000015258789,50.8600006103516,51.6599998474121,3086000,34.5674896240234
2014-03-11,51.6800003051758,52.1399993896484,51.5,51.75,3629800,34.6277046203613
2014-03-12,51.4599990844727,51.7400016784668,51.0699996948242,51.6399993896484,3924800,34.5541000366211
2014-03-13,51.8899993896484,52.0999984741211,51.1399993896484,51.3199996948242,4839400,34.3399772644043
2014-03-14,51.25,51.4199981689453,50.7999992370605,51.2099990844727,5466700,34.2663803100586
2014-03-17,51.4700012207031,52.189998626709,51.2599983215332,51.9799995422363,3875500,34.7816047668457
2014-03-18,52.0800018310547,53.2200012207031,51.9700012207031,53.0999984741211,4712300,35.5310478210449
2014-03-19,53.0900001525879,53.5299987792969,52.439998626709,53.1100006103516,6408600,35.537727355957
2014-03-20,52.8600006103516,53.7999992370605,52.5200004577637,53.6800003051758,6922700,35.9191360473633
2014-03-21,54.2200012207031,54.7299995422363,53.0900001525879,53.4599990844727,12930500,35.7719268798828
2014-03-24,53.5299987792969,53.6199989318848,51.3499984741211,51.3600006103516,10161400,34.3667411804199
2014-03-25,51.6800003051758,52.0999984741211,51.5,51.689998626709,6127200,34.5875549316406
2014-03-26,52,52.3400001525879,51.4599990844727,51.5,5684900,34.4604301452637
2014-03-27,51.5299987792969,51.8400001525879,51.4300003051758,51.6599998474121,4778000,34.5674896240234
2014-03-28,51.8300018310547,52.1300010681152,50.8899993896484,50.9799995422363,4208300,34.1124687194824
2014-03-31,51.3400001525879,51.7000007629395,50.9500007629395,51.4000015258789,4813100,34.3935127258301
2014-04-01,51.6199989318848,52.3800010681152,51.5400009155273,52.0999984741211,4250800,34.8619079589844
2014-04-02,52.0999984741211,53.4099998474121,51.9900016784668,53.3400001525879,6007200,35.6916275024414
2014-04-03,53.3499984741211,53.8300018310547,53.2099990844727,53.5,6841400,35.7986946105957
2014-04-04,53.7799987792969,54.439998626709,52.0499992370605,52.2000007629395,7013200,34.9288177490234
2014-04-07,51.6800003051758,52.310001373291,49.6500015258789,50.6199989318848,9146600,33.8715896606445
2014-04-08,50.3499984741211,50.8699989318848,48.9300003051758,49.0999984741211,8246900,32.8544921875
2014-04-09,49.4900016784668,50.7599983215332,49.2599983215332,50.6300010681152,6018200,33.8782768249512
2014-04-10,50.0800018310547,50.2700004577637,47.2900009155273,47.3499984741211,13177200,31.6835174560547
2014-04-11,46.5800018310547,47.2099990844727,45.5,46.4599990844727,11465800,31.3662052154541
2014-04-14,47.0999984741211,47.5,46.2099990844727,46.8300018310547,7290800,31.6159992218018
2014-04-15,47.4199981689453,48.0900001525879,46.7599983215332,47.8600006103516,9531100,32.3113784790039
2014-04-16,48.5800018310547,48.8400001525879,47.6199989318848,48.1199989318848,7151000,32.4869117736816
2014-04-17,47.9199981689453,48.7799987792969,47.7200012207031,48.5499992370605,6196800,32.777214050293
2014-04-21,48.5,49.4500007629395,48.4000015258789,49.4300003051758,4445000,33.3713340759277
2014-04-22,49.4900016784668,50.4199981689453,49.3499984741211,50.0099983215332,6613200,33.762882232666
2014-04-23,50.1399993896484,50.2599983215332,49.3899993896484,50.1399993896484,6578300,33.8506660461426
2014-04-24,50.1300010681152,50.1300010681152,49,49.3199996948242,6628800,33.2970581054688
2014-04-25,50.2099990844727,50.9799995422363,48.9500007629395,49.1399993896484,7289100,33.1755294799805
2014-04-28,49.5499992370605,50.9199981689453,49.5,50.8699989318848,7932200,34.3434982299805
2014-04-29,50.939998626709,51.5299987792969,50.7599983215332,51.3699989318848,5601300,34.6810531616211
2014-04-30,51.3800010681152,52.1699981689453,51,52.0800018310547,7430600,35.1603965759277
2014-05-01,51.8899993896484,52.0999984741211,51.4099998474121,51.6100006103516,4279800,34.8430824279785
2014-05-02,51.4099998474121,51.7200012207031,51,51.1800003051758,3341300,34.552791595459
2014-05-05,50.9900016784668,51.3699989318848,50.310001373291,51.3600006103516,2580300,34.6743011474609
2014-05-06,51.2000007629395,51.2999992370605,50.8300018310547,50.9099998474121,3353200,34.3704948425293
2014-05-07,52.3800010681152,52.8699989318848,51.2700004577637,52.7900009155273,7022600,35.6397399902344
2014-05-08,52.689998626709,53.0900001525879,51.9599990844727,52.1500015258789,4092100,35.2076530456543
2014-05-09,52.0699996948242,52.3499984741211,51.0800018310547,52.2599983215332,5012500,35.2819213867188
2014-05-12,52.3600006103516,52.560001373291,52.2200012207031,52.3699989318848,3626400,35.3561897277832
2014-05-13,52.4500007629395,52.5,51.9199981689453,52.2000007629395,4145200,35.2414207458496
2014-05-14,52.2299995422363,53,52.0800018310547,52.8699989318848,4878400,35.6937408447266
2014-05-15,52.9599990844727,53.0699996948242,52.4199981689453,52.689998626709,6963800,35.5722122192383
2014-05-16,52.6500015258789,52.9700012207031,52.4099998474121,52.9300003051758,5826200,35.734245300293
2014-05-19,52.8400001525879,54.2099990844727,52.7099990844727,54.1100006103516,6010500,36.5309028625488
2014-05-20,53.8600006103516,53.9300003051758,53.310001373291,53.5400009155273,5021200,36.1460876464844
2014-05-21,53.5,53.8400001525879,53.0999984741211,53.2700004577637,4088000,35.963794708252
2014-05-22,53.2900009155273,54.3400001525879,52.939998626709,53.6300010681152,4486400,36.206844329834
2014-05-23,53.939998626709,54.3800010681152,53.8400001525879,53.9500007629395,3023500,36.4228858947754
2014-05-27,54.2000007629395,54.2000007629395,53.7799987792969,53.9900016784668,3816300,36.449893951416
2014-05-28,53.9599990844727,54.6100006103516,53.8199996948242,54.0699996948242,4108300,36.5038909912109
2014-05-29,54.0999984741211,54.4500007629395,53.75,54.0299987792969,2768600,36.4768867492676
2014-05-30,53.9799995422363,54.4300003051758,53.8899993896484,54.3300018310547,4025600,36.6794281005859
2014-06-02,54.4300003051758,54.9500007629395,53.9099998474121,54.1500015258789,3635000,36.5578994750977
2014-06-03,54.060001373291,54.4700012207031,53.8699989318848,54.3699989318848,3078000,36.7064361572266
2014-06-04,53.9199981689453,54.6399993896484,53.6699981689453,54.5800018310547,3388200,36.8482093811035
2014-06-05,54.5499992370605,55.3199996948242,54.3600006103516,55.2999992370605,4847300,37.3342933654785
2014-06-06,55.3199996948242,55.4000015258789,54.8899993896484,55.0999984741211,3449800,37.1992683410645
2014-06-09,54.4199981689453,54.8800010681152,53.7200012207031,53.8400001525879,6297500,36.3486137390137
2014-06-10,53.1399993896484,54.0800018310547,52.2900009155273,53.9700012207031,8414700,36.4363822937012
2014-06-11,53.8499984741211,54.7000007629395,53.75,54.2299995422363,5386800,36.6119117736816
2014-06-12,54.2200012207031,54.25,53.4599990844727,53.6599998474121,3941600,36.2270889282227
2014-06-13,53.6699981689453,54.310001373291,53.439998626709,54.1599998474121,4413000,36.5646476745605
2014-06-16,54.1800003051758,54.310001373291,53.4500007629395,54,4410400,36.4566383361816
2014-06-17,54.4900016784668,54.5400009155273,53.8499984741211,54.2999992370605,3385000,36.6591644287109
2014-06-18,54.2700004577637,54.6100006103516,54,54.5699996948242,3337300,36.8414535522461
2014-06-19,54.1399993896484,54.810001373291,53.9199981689453,54.189998626709,3952800,36.584903717041
2014-06-20,55.6199989318848,55.6199989318848,53.1599998474121,53.2999992370605,13457700,35.9840393066406
2014-06-23,53.7599983215332,54.4000015258789,53.5400009155273,53.75,6235600,36.2878456115723
2014-06-24,53.7400016784668,53.9500007629395,53.4300003051758,53.5900001525879,5483500,36.1798286437988
2014-06-25,53.5200004577637,55.7900009155273,53.4000015258789,55,11085100,37.1317558288574
2014-06-26,55.0699996948242,56.5400009155273,54.9700012207031,56.5099983215332,10716400,38.1512069702148
2014-06-27,56.5800018310547,56.9000015258789,56.2799987792969,56.7900009155273,7490800,38.3402290344238
2014-06-30,56.5099983215332,56.8899993896484,56.0999984741211,56.439998626709,6229700,38.103931427002
2014-07-01,56.4199981689453,57.2000007629395,56.1699981689453,56.8899993896484,6869800,38.4077377319336
2014-07-02,57.4599990844727,58.1100006103516,56.9199981689453,58.1100006103516,6198500,39.2313842773438
2014-07-03,57.9000015258789,58.2700004577637,57.6500015258789,58.2200012207031,3828900,39.3056488037109
2014-07-07,57.9099998474121,58.1500015258789,57.3899993896484,57.4000015258789,4736300,38.7520599365234
2014-07-08,56.6800003051758,56.9700012207031,55.4799995422363,55.689998626709,9297300,37.5975914001465
2014-07-09,55.560001373291,55.6399993896484,54.8199996948242,55.0099983215332,11516300,37.1385040283203
2014-07-10,54.5,55.8800010681152,54.2799987792969,55.7900009155273,7553100,37.6651000976562
2014-07-11,55.3400001525879,56.5999984741211,54.4799995422363,54.9599990844727,13586800,37.3862152099609
2014-07-14,53.8899993896484,55.0499992370605,53.7200012207031,54.8499984741211,30823300,37.3113670349121
2014-07-15,54.5200004577637,54.689998626709,53.3899993896484,53.439998626709,16796400,36.3522338867188
2014-07-16,53.25,53.6699981689453,51.8199996948242,53.6500015258789,23291200,36.4950866699219
2014-07-17,53.2099990844727,55,52.8800010681152,53.5200004577637,18699000,36.4066581726074
2014-07-18,53,55.1199989318848,53,54.9099998474121,42456000,37.3521881103516
2014-07-21,54.1399993896484,54.4500007629395,53.9099998474121,54,22334900,36.7331733703613
2014-07-22,53.8199996948242,54.3800010681152,53.75,54.0499992370605,14724300,36.7671928405762
2014-07-23,54.4799995422363,54.810001373291,54.0699996948242,54.4799995422363,15011300,37.0596923828125
2014-07-24,54.2200012207031,54.560001373291,53.9700012207031,54.0800018310547,11712800,36.7875938415527
2014-07-25,54.4000015258789,54.4900016784668,53.0299987792969,53.1800003051758,11680900,36.1753692626953
2014-07-28,53.4199981689453,54,53.1699981689453,53.7400016784668,10466000,36.5563201904297
2014-07-29,53.5499992370605,53.6599998474121,53.2400016784668,53.4300003051758,16171500,36.3454322814941
2014-07-30,53.2799987792969,53.8899993896484,53.0299987792969,53.75,12680100,36.5631065368652
2014-07-31,53.1300010681152,53.4000015258789,52.2999992370605,52.3400001525879,15479900,35.6039695739746
2014-08-01,52.0299987792969,52.6399993896484,51.75,52.4799995422363,11593200,35.6991996765137
2014-08-04,52.5800018310547,53.4000015258789,52.3699989318848,53.2900009155273,10456300,36.2502021789551
2014-08-05,52.7700004577637,53.189998626709,52.4500007629395,52.7900009155273,12783800,35.9100761413574
2014-08-06,51.4799995422363,52.6599998474121,51.3699989318848,52.0499992370605,18126200,35.4066886901855
2014-08-07,51.5900001525879,52.7099990844727,51.4199981689453,52.4300003051758,17171700,35.6651878356934
2014-08-08,52.7200012207031,52.8899993896484,52.2900009155273,52.8199996948242,13117700,35.9304809570312
2014-08-11,53,53.6500015258789,52.7700004577637,53.310001373291,10074600,36.263801574707
2014-08-12,53.2200012207031,53.2999992370605,52.5699996948242,52.8400001525879,8524600,35.9440879821777
2014-08-13,52.9700012207031,53.6399993896484,52.75,53.5999984741211,9029400,36.4610786437988
2014-08-14,53.6199989318848,54.2299995422363,53.5299987792969,54.189998626709,7959800,36.8624267578125
2014-08-15,54.3400001525879,54.5900001525879,53.5800018310547,53.9000015258789,10109300,36.665153503418
2014-08-18,54.3899993896484,54.5200004577637,53.8400001525879,54.310001373291,7370500,36.9440498352051
2014-08-19,54.4799995422363,55.310001373291,54.1800003051758,55.2900009155273,9159300,37.6106834411621
2014-08-20,54.8199996948242,55.1800003051758,54.689998626709,55.060001373291,7612200,37.4542274475098
2014-08-21,54.7900009155273,55.1199989318848,54.6800003051758,54.9599990844727,8063200,37.3862152099609
2014-08-22,54.8699989318848,55.2700004577637,54.3600006103516,55.2000007629395,9314600,37.5494651794434
2014-08-25,55.3800010681152,55.9199981689453,55.1800003051758,55.8699989318848,7553500,38.0052108764648
2014-08-26,55.6800003051758,55.939998626709,55.6399993896484,55.75,9309800,37.9235992431641
2014-08-27,55.8499984741211,55.8499984741211,55.4000015258789,55.7000007629395,11022600,37.8895988464355
2014-08-28,55.5200004577637,55.6800003051758,55.25,55.5999984741211,7277900,37.8215560913086
2014-08-29,55.75,55.7999992370605,55.2400016784668,55.2799987792969,7524400,37.6038818359375
2014-09-02,55.4300003051758,55.5299987792969,54.9599990844727,55.0699996948242,7354900,37.4610290527344
2014-09-03,55.1599998474121,55.5299987792969,54.8300018310547,55.5099983215332,7562100,37.7603340148926
2014-09-04,55.3600006103516,55.5999984741211,55.0900001525879,55.5400009155273,10019400,37.7807426452637
2014-09-05,55.4900016784668,55.939998626709,54.8699989318848,55.939998626709,9914300,38.0528411865234
2014-09-08,55.7799987792969,55.9500007629395,55.3699989318848,55.5699996948242,6568800,37.8011589050293
2014-09-09,55.5299987792969,57.1800003051758,55.4300003051758,56.9500007629395,17558900,38.7398910522461
2014-09-10,56.9000015258789,57.3199996948242,56.5099983215332,57.189998626709,8740300,38.9031562805176
2014-09-11,57,57.8800010681152,56.8499984741211,57.8499984741211,9943900,39.3520965576172
2014-09-12,57.8499984741211,58.7700004577637,57.7400016784668,57.8800010681152,15556200,39.3725128173828
2014-09-15,57.75,58.1500015258789,57.4700012207031,57.9300003051758,8632700,39.4065322875977
2014-09-16,57.6300010681152,58.7000007629395,57.4599990844727,58.5999984741211,9112400,39.8622932434082
2014-09-17,58.8899993896484,60.0200004577637,58.75,59.6199989318848,14389400,40.5561447143555
2014-09-18,59.5999984741211,59.6500015258789,59.0999984741211,59.4500007629395,10980500,40.4404983520508
2014-09-19,59.8400001525879,59.9300003051758,59.0099983215332,59.060001373291,13986900,40.1752052307129
2014-09-22,59.2299995422363,59.2999992370605,58.4099998474121,58.7099990844727,9045900,39.9371185302734
2014-09-23,56.7999992370605,58.2700004577637,56.5999984741211,57.560001373291,24204400,39.1548347473145
2014-09-24,57.6599998474121,59.3499984741211,57.6100006103516,59.0499992370605,15763800,40.168399810791
2014-09-25,58.4700012207031,59.5,57.9700012207031,58,10079400,39.4541473388672
2014-09-26,58.5400009155273,59.2400016784668,58.0999984741211,59.189998626709,15866000,40.2636375427246
2014-09-29,58.1399993896484,58.8300018310547,57.939998626709,58.5200004577637,7640400,39.8078804016113
2014-09-30,58.2599983215332,58.810001373291,57.7299995422363,57.7599983215332,8599000,39.2908897399902
2014-10-01,57.9300003051758,57.939998626709,56.9599990844727,57.2299995422363,8431900,38.9303588867188
2014-10-02,57.5400009155273,57.7000007629395,56.1399993896484,56.6699981689453,8371500,38.5494194030762
2014-10-03,57.4199981689453,58.7799987792969,57.3400001525879,58.689998626709,11675600,39.9235038757324
2014-10-06,58.5900001525879,58.9900016784668,57.6599998474121,57.810001373291,7359900,39.3249015808105
2014-10-07,57.5999984741211,57.5999984741211,56.5099983215332,56.6500015258789,8923500,38.5358123779297
2014-10-08,56.5400009155273,58.4500007629395,56.1800003051758,58.3400001525879,10917200,39.6854248046875
2014-10-09,58.5200004577637,58.5499992370605,56.7099990844727,56.7200012207031,11911600,38.5834312438965
2014-10-10,55.9900016784668,56.6699981689453,54.9500007629395,54.9700012207031,12108700,37.6719589233398
2014-10-13,54.8800010681152,55.1500015258789,53.5800018310547,53.6199989318848,16908200,36.7467803955078
2014-10-14,53.5900001525879,54.8400001525879,53.0200004577637,54.1300010681152,14293600,37.0962982177734
2014-10-15,52.3300018310547,55.7200012207031,52.060001373291,54.6300010681152,122740200,37.4389495849609
2014-10-16,55.7999992370605,55.9000015258789,52.8400001525879,52.9000015258789,61236700,36.2533493041992
2014-10-17,53.7799987792969,53.9000015258789,52.9000015258789,53.3699989318848,31891900,36.5754470825195
2014-10-20,52.560001373291,54.5900001525879,52.25,54.4099998474121,17954600,37.2881736755371
2014-10-21,55.2999992370605,56.4500007629395,55.0200004577637,56.2900009155273,17522100,38.5765762329102
2014-10-22,56.9599990844727,57.4500007629395,56.2599983215332,56.9000015258789,16048100,38.9946365356445
2014-10-23,58.0999984741211,59.7000007629395,57.8800010681152,59.5200004577637,14729300,40.7901725769043
2014-10-24,59.3400001525879,60.4099998474121,59.3400001525879,60.2900009155273,10391600,41.3178558349609
2014-10-27,60.3499984741211,60.9799995422363,60.2099990844727,60.4900016784668,10010900,41.4549255371094
2014-10-28,60.7599983215332,61.1300010681152,60.439998626709,60.9300003051758,9412500,41.7564582824707
2014-10-29,60.9900016784668,60.9900016784668,59.3600006103516,59.9799995422363,16547900,41.1054039001465
2014-10-30,60,61.4300003051758,59.9099998474121,61.1800003051758,11635300,41.9277877807617
2014-10-31,63.060001373291,63.9900016784668,62.3699989318848,63.4599990844727,15009900,43.4903144836426
2014-11-03,63.6599998474121,63.9000015258789,62.939998626709,63.25,8250800,43.3463973999023
2014-11-04,63.2099990844727,63.6100006103516,62.3199996948242,62.6599998474121,9741700,42.9420623779297
2014-11-05,63.4900016784668,63.6699981689453,62.2000007629395,62.5400009155273,6465000,42.8598289489746
2014-11-06,62.75,63.3899993896484,62.4199981689453,62.7099990844727,5152400,42.9763259887695
2014-11-07,62.310001373291,62.3300018310547,61.310001373291,61.5,7002600,42.1470909118652
2014-11-10,61.9900016784668,64.0599975585938,61.8699989318848,63.7900009155273,9513000,43.7164688110352
2014-11-11,63.689998626709,64.1999969482422,63.5,63.8499984741211,5041200,43.7575836181641
2014-11-12,63.560001373291,64.0199966430664,63.560001373291,63.7599983215332,5366700,43.6959075927734
2014-11-13,64.25,64.7900009155273,63.4000015258789,63.6300010681152,4510200,43.606819152832
2014-11-14,63.9799995422363,64,63.1300010681152,64,4684900,43.8603820800781
2014-11-17,64.0800018310547,65.4100036621094,64.0299987792969,65.0400009155273,7117100,44.5731163024902
2014-11-18,64.7799987792969,66.2399978637695,64.7799987792969,66.0500030517578,6432200,45.2652854919434
2014-11-19,65.879997253418,66.1500015258789,65.2200012207031,65.5,5710900,44.8883590698242
2014-11-20,65.0400009155273,65.6800003051758,64.9300003051758,65.1900024414062,4975500,44.6759185791016
2014-11-21,66.4100036621094,67.3600006103516,65.75,67.3600006103516,9165900,46.1630668640137
2014-11-24,67.4000015258789,68.0599975585938,67.4000015258789,67.7799987792969,7730400,46.4508972167969
2014-11-25,67.6399993896484,68.2099990844727,67.1500015258789,68.0599975585938,7550800,46.6427803039551
2014-11-26,68.3399963378906,68.8600006103516,67.879997253418,68.6999969482422,4046000,47.0813827514648
2014-11-28,69,69.4800033569336,68.8899993896484,69.1999969482422,2953700,47.4240455627441
2014-12-01,69.0800018310547,69.5,68.8300018310547,69.1100006103516,4885100,47.3623695373535
2014-12-02,68.879997253418,69.4899978637695,68.6500015258789,69.2699966430664,6491500,47.4720153808594
2014-12-03,69.1699981689453,69.4800033569336,68.4100036621094,68.5,5817700,46.9443206787109
2014-12-04,68.3499984741211,69.8600006103516,68.2900009155273,69.5699996948242,7665300,47.6776161193848
2014-12-05,69.5199966430664,70.1699981689453,69.3399963378906,69.7099990844727,4360100,47.7735443115234
2014-12-08,69.8099975585938,70.7600021362305,69.3499984741211,69.4199981689453,5452100,47.5748062133789
2014-12-09,68.2099990844727,69.1900024414062,67.6100006103516,69.1399993896484,6833800,47.3829193115234
2014-12-10,69.4400024414062,69.4400024414062,67.5299987792969,67.5800018310547,8575700,46.313835144043
2014-12-11,66.4800033569336,67.9599990844727,66.2399978637695,67.0299987792969,9518000,45.936897277832
2014-12-12,66.5299987792969,67.1699981689453,65.0100021362305,65.2699966430664,9215500,44.7307395935059
2014-12-15,65.75,66.4700012207031,64.8099975585938,65.620002746582,7226000,44.9706001281738
