"Fecha","WTW.Open","WTW.High","WTW.Low","WTW.Close","WTW.Volume","WTW.Adjusted"
2013-12-11,118.49006652832,119.364234924316,117.218544006348,117.456954956055,212910,98.5544509887695
2013-12-12,117.377479553223,118.039733886719,117.059600830078,117.13907623291,160400,98.2877502441406
2013-12-13,117.483444213867,118.039733886719,117.218544006348,117.483444213867,222574,98.5767059326172
2013-12-16,118.013244628906,118.198677062988,117.165565490723,117.40397644043,196149,98.5100326538086
2013-12-17,117.086090087891,117.562911987305,116.529800415039,117.218544006348,169346,98.3544540405273
2013-12-18,117.033111572266,118.543045043945,116.317878723145,118.49006652832,210569,99.4213104248047
2013-12-19,118.410598754883,118.834434509277,117.986755371094,118.225166320801,195281,99.1990509033203
2013-12-20,118.543045043945,119.046356201172,118.516555786133,119.019866943359,371951,99.8658752441406
2013-12-23,119.284767150879,119.364234924316,118.675498962402,118.887420654297,145828,99.7547302246094
2013-12-24,118.728477478027,119.364234924316,118.728477478027,119.099334716797,39939,99.9325561523438
2013-12-26,117.642387390137,119.470199584961,117.642387390137,118.516555786133,278029,99.4435729980469
2013-12-27,118.49006652832,119.099334716797,116.927154541016,118.225166320801,161343,99.8237762451172
2013-12-30,118.357612609863,118.913909912109,117.960266113281,118.331123352051,270479,99.9132614135742
2013-12-31,118.807945251465,119.364234924316,118.357612609863,118.701988220215,159796,100.226425170898
2014-01-02,118.701988220215,118.86092376709,116.503311157227,117.033111572266,185088,98.817268371582
2014-01-03,116.927154541016,117.35099029541,115.814567565918,115.973510742188,269157,97.922607421875
2014-01-06,115.973510742188,116.26490020752,115.205299377441,116,386145,97.9449844360352
2014-01-07,116.185432434082,117.35099029541,115.867553710938,116.344367980957,341071,98.2357330322266
2014-01-08,116.132446289062,116.874168395996,115.761589050293,116.529800415039,217855,98.3923263549805
2014-01-09,116.317878723145,117.986755371094,112.476821899414,117.35099029541,279501,99.0856781005859
2014-01-10,117.695365905762,117.774833679199,116.476821899414,117.112579345703,343600,98.8843612670898
2014-01-13,117.059600830078,117.642387390137,116.317878723145,116.741722106934,261268,98.5712432861328
2014-01-14,116.821189880371,117.695365905762,116.688743591309,117.483444213867,190826,99.1975250244141
2014-01-15,117.880798339844,118.039733886719,117.271522521973,117.960266113281,189731,99.6001281738281
2014-01-16,117.880798339844,117.880798339844,117.033111572266,117.35099029541,339184,99.0856781005859
2014-01-17,117.721855163574,117.721855163574,117.006622314453,117.50993347168,105247,99.2198944091797
2014-01-21,117.774833679199,118.675498962402,117.589401245117,118.675498962402,173574,100.204040527344
2014-01-22,119.125831604004,120.211921691895,118.622520446777,120.052978515625,193167,101.367134094238
2014-01-23,119.708610534668,119.708610534668,118.066223144531,118.834434509277,188486,100.338203430176
2014-01-24,118.278144836426,118.278144836426,115.682121276855,115.73509979248,222461,97.7212829589844
2014-01-27,115.73509979248,115.814567565918,114.304634094238,114.569534301758,152887,96.7371597290039
2014-01-28,114.622520446777,116.15894317627,114.172187805176,115.62914276123,156889,97.6318359375
2014-01-29,114.64900970459,115.602645874023,113.24503326416,114.59602355957,107701,96.7595291137695
2014-01-30,115.178810119629,116.397354125977,114.834434509277,115.337745666504,256624,97.3858184814453
2014-01-31,114.225166320801,114.781455993652,113.271522521973,114.066223144531,198036,96.3121566772461
2014-02-03,113.880798339844,114.966888427734,111.470199584961,111.549667358398,117591,94.1873016357422
2014-02-04,111.814567565918,112.609268188477,110.64900970459,110.86092376709,157493,93.6057586669922
2014-02-05,110.807945251465,111.761589050293,110.278144836426,111.470199584961,125481,94.120231628418
2014-02-06,111.576156616211,112.238410949707,110.543045043945,110.622520446777,124197,93.4044570922852
2014-02-07,110.781455993652,112.980133056641,110.781455993652,112.927154541016,146772,95.3503875732422
2014-02-10,113.13907623291,114.251655578613,112.980133056641,113.933776855469,141336,96.2003479003906
2014-02-11,114.463577270508,115.920532226562,114.066223144531,115.364234924316,133635,97.4081649780273
2014-02-12,111.046356201172,113.13907623291,110.119201660156,110.357612609863,559191,93.180793762207
2014-02-13,109.721855163574,110.516555786133,109.40397644043,109.668876647949,562437,92.5992660522461
2014-02-14,109.748344421387,110.64900970459,109.642387390137,109.827812194824,376518,92.7334594726562
2014-02-18,109.562911987305,110.38410949707,109.377479553223,109.933776855469,281388,92.8229141235352
2014-02-19,109.748344421387,111.019866943359,109.40397644043,110.675498962402,164061,93.44921875
2014-02-20,110.59602355957,112.847679138184,110.119201660156,112.715232849121,268063,95.1714859008789
2014-02-21,112.794700622559,113.086090087891,111.867553710938,111.973510742188,182144,94.5451965332031
2014-02-24,112,112.423843383789,111.761589050293,111.761589050293,215364,94.3662643432617
2014-02-25,111.655632019043,111.682121276855,110.463577270508,111.258277893066,250207,93.9412536621094
2014-02-26,111.258277893066,111.523178100586,107.867553710938,108.344367980957,543411,91.4809036254883
2014-02-27,108.132446289062,109.854301452637,107.867553710938,109.271522521973,251679,92.2637634277344
2014-02-28,109.40397644043,109.721855163574,108.132446289062,109.033111572266,818344,92.0624618530273
2014-03-03,108.609268188477,109.536422729492,108.37085723877,108.768211364746,306492,91.8387832641602
2014-03-04,109.483444213867,110.993377685547,109.456954956055,110.675498962402,312004,93.44921875
2014-03-05,111.019866943359,112.185432434082,110.437088012695,112.132446289062,455907,94.6793975830078
2014-03-06,112.079467773438,114.75496673584,111.973510742188,114.569534301758,277953,96.7371597290039
2014-03-07,115.178810119629,115.178810119629,113.907287597656,114.066223144531,209739,96.3121566772461
2014-03-10,113.668876647949,113.933776855469,113.192054748535,113.324501037598,292940,95.6859359741211
2014-03-11,114.039733886719,114.039733886719,113.112579345703,113.854301452637,293242,96.1332473754883
2014-03-12,113.033111572266,113.801322937012,112.927154541016,113.35099029541,251830,95.7082672119141
2014-03-13,113.50993347168,114.437088012695,113.112579345703,113.165565490723,311437,95.5517120361328
2014-03-14,113.112579345703,113.377479553223,112.132446289062,112.291389465332,216723,94.8135986328125
2014-03-17,112.768211364746,113.35099029541,112.052978515625,113.218544006348,264967,95.5964279174805
2014-03-18,113.112579345703,115.602645874023,113.112579345703,114.622520446777,306266,96.7818603515625
2014-03-19,114.75496673584,114.993377685547,113.695365905762,113.774833679199,168893,96.0661392211914
2014-03-20,113.721855163574,114.543045043945,112.768211364746,114.543045043945,184295,96.7147979736328
2014-03-21,114.543045043945,115.549667358398,114.437088012695,114.622520446777,294450,96.7818603515625
2014-03-24,114.86092376709,115.576156616211,112.26490020752,112.397354125977,452245,94.9030838012695
2014-03-25,112.874168395996,114.225166320801,112.423843383789,114.013244628906,185390,96.267448425293
2014-03-26,114.172187805176,114.543045043945,112.556289672852,112.582778930664,165081,95.0596466064453
2014-03-27,112.662254333496,113.006622314453,111.867553710938,112.847679138184,272102,95.9606628417969
2014-03-28,113.13907623291,114.251655578613,111.920532226562,113.192054748535,233710,96.2534790039062
2014-03-31,113.589401245117,117.218544006348,113.35099029541,116.900665283203,544204,99.4071426391602
2014-04-01,116.15894317627,117.13907623291,115.973510742188,117.086090087891,327557,99.564826965332
2014-04-02,117.006622314453,117.483444213867,116.609268188477,116.635765075684,194903,99.1818771362305
2014-04-03,117.854301452637,117.854301452637,116.26490020752,116.953643798828,241562,99.4521942138672
2014-04-04,117.61589050293,117.854301452637,115.337745666504,115.549667358398,199773,98.2583236694336
2014-04-07,116.423843383789,116.529800415039,112.900665283203,113.880798339844,306077,96.8391876220703
2014-04-08,113.907287597656,113.986755371094,112.609268188477,113.324501037598,192185,96.3661346435547
2014-04-09,113.483444213867,114.066223144531,112.317878723145,113.933776855469,269233,96.8842315673828
2014-04-10,114.013244628906,114.013244628906,112.450332641602,112.768211364746,279652,95.8930892944336
2014-04-11,112.37085723877,112.37085723877,110.59602355957,110.64900970459,257493,94.0910034179688
2014-04-14,111.337745666504,111.417221069336,110.463577270508,111.099334716797,262853,94.4739608764648
2014-04-15,111.284767150879,111.89404296875,109.774833679199,111.019866943359,224537,94.4064178466797
2014-04-16,111.84105682373,112.450332641602,111.602645874023,112,295054,95.2398376464844
2014-04-17,111.867553710938,112.397354125977,111.62914276123,111.920532226562,246621,95.172248840332
2014-04-21,111.867553710938,112.291389465332,111.682121276855,112.185432434082,148131,95.3975067138672
2014-04-22,111.867553710938,113.907287597656,111.576156616211,113.456954956055,228954,96.4787750244141
2014-04-23,113.377479553223,114.066223144531,113.112579345703,113.61589050293,123442,96.6139068603516
2014-04-24,113.907287597656,114.278144836426,112.980133056641,113.192054748535,138882,96.2534790039062
2014-04-25,113.13907623291,114.410598754883,112.211921691895,114.198677062988,326235,97.1094970703125
2014-04-28,114.59602355957,114.834434509277,112.503311157227,113.854301452637,361834,96.816650390625
2014-04-29,114.251655578613,115.072845458984,114.172187805176,114.437088012695,393808,97.3122253417969
2014-04-30,112.344367980957,112.556289672852,107.205299377441,108.582778930664,2639895,92.3339614868164
2014-05-01,107.311256408691,111.655632019043,107.311256408691,110.410598754883,628575,93.8882827758789
2014-05-02,109.483444213867,110.49006652832,108.503311157227,109.192054748535,541033,92.8520736694336
2014-05-05,108.847679138184,109.35099029541,108.635765075684,109.13907623291,217364,92.807014465332
2014-05-06,108.900665283203,109.456954956055,108.397354125977,108.609268188477,249678,92.3565063476562
2014-05-07,108.821189880371,110.516555786133,108.715232849121,109.986755371094,609625,93.5278549194336
2014-05-08,110.013244628906,110.781455993652,109.218544006348,109.589401245117,340920,93.1899795532227
2014-05-09,109.748344421387,110.38410949707,109.298011779785,110.172187805176,258889,93.6855545043945
2014-05-12,110.039733886719,111.417221069336,110.039733886719,110.543045043945,256700,94.0008850097656
2014-05-13,110.940399169922,111.125831604004,110.463577270508,110.675498962402,175877,94.1135482788086
2014-05-14,110.622520446777,110.701988220215,109.668876647949,110.304634094238,202000,93.7981567382812
2014-05-15,109.483444213867,110.198677062988,109.271522521973,109.774833679199,496299,93.3476333618164
2014-05-16,110.066223144531,111.205299377441,109.430465698242,110.966888427734,296602,94.3613128662109
2014-05-19,110.966888427734,111.231788635254,110.198677062988,111.072845458984,251226,94.4514236450195
2014-05-20,110.781455993652,111.258277893066,109.801322937012,110.198677062988,382974,93.7080764770508
2014-05-21,110.198677062988,110.807945251465,109.112579345703,109.13907623291,383766,92.807014465332
2014-05-22,108.953643798828,110.013244628906,108.609268188477,109.854301452637,223971,93.4152374267578
2014-05-23,109.907287597656,110.145698547363,109.50993347168,109.960266113281,235069,93.5053329467773
2014-05-27,110.543045043945,111.258277893066,110.543045043945,110.834434509277,335484,94.2486877441406
2014-05-28,111.178810119629,111.231788635254,109.668876647949,109.695365905762,272895,93.2800598144531
2014-05-29,110.092712402344,110.64900970459,109.774833679199,110.38410949707,360550,93.8657379150391
2014-05-30,110.410598754883,111.390731811523,109.695365905762,111.099334716797,689843,94.4739608764648
2014-06-02,111.443710327148,111.761589050293,111.046356201172,111.231788635254,195205,94.5865783691406
2014-06-03,111.231788635254,112.185432434082,110.993377685547,111.89404296875,277576,95.1497421264648
2014-06-04,111.947021484375,113.642387390137,111.947021484375,113.218544006348,370592,96.2760314941406
2014-06-05,113.40397644043,113.589401245117,112.15894317627,112.15894317627,331634,95.3749923706055
2014-06-06,112.37085723877,113.748344421387,112.026489257812,113.536422729492,191959,96.5463180541992
2014-06-09,113.61589050293,114.066223144531,113.218544006348,113.721855163574,292336,96.7040176391602
2014-06-10,113.324501037598,114.039733886719,113.298011779785,113.960266113281,188448,96.9067611694336
2014-06-11,113.324501037598,113.933776855469,113.033111572266,113.50993347168,199471,96.5238189697266
2014-06-12,113.483444213867,113.880798339844,112.741722106934,113.774833679199,162929,96.7490692138672
2014-06-13,113.880798339844,114.38410949707,113.642387390137,114.198677062988,273763,97.1094970703125
2014-06-16,113.854301452637,114.251655578613,113.483444213867,113.827812194824,252623,96.7941055297852
2014-06-17,113.40397644043,114.49006652832,113.377479553223,114.278144836426,291090,97.1770553588867
2014-06-18,114.092712402344,115.814567565918,113.774833679199,115.682121276855,263080,98.370964050293
2014-06-19,115.549667358398,116.15894317627,115.072845458984,115.470199584961,139524,98.1907272338867
2014-06-20,116.026489257812,116.476821899414,115.417221069336,115.84105682373,303774,98.5061111450195
2014-06-23,116.450332641602,116.609268188477,115.523178100586,115.788078308105,177425,98.4610443115234
2014-06-24,115.576156616211,116.132446289062,115.205299377441,115.390731811523,144092,98.1231536865234
2014-06-25,114.940399169922,115.258277893066,114.59602355957,115.125831604004,171913,97.8978958129883
2014-06-26,114.49006652832,114.49006652832,113.880798339844,114.172187805176,235145,97.7618103027344
2014-06-27,113.960266113281,114.437088012695,113.960266113281,114.251655578613,170630,97.8298645019531
2014-06-30,114.251655578613,114.728477478027,114.119201660156,114.701988220215,207398,98.215461730957
2014-07-01,117.430465698242,118.119201660156,113.271522521973,116.476821899414,246054,99.7351837158203
2014-07-02,116.15894317627,116.847679138184,114.75496673584,115.072845458984,229444,98.5330047607422
2014-07-03,115.549667358398,115.549667358398,114.807945251465,115.072845458984,207851,98.5330047607422
2014-07-07,114.913909912109,115.099334716797,114.331123352051,114.59602355957,341864,98.1247406005859
2014-07-08,114.225166320801,114.543045043945,113.589401245117,113.907287597656,114760,97.5349731445312
2014-07-09,113.907287597656,114.172187805176,113.61589050293,113.907287597656,181200,97.5349731445312
2014-07-10,112.37085723877,113.960266113281,111.761589050293,113.430465698242,209210,97.1267013549805
2014-07-11,113.13907623291,113.801322937012,112.662254333496,113.695365905762,220837,97.3535308837891
2014-07-14,113.907287597656,114.516555786133,113.218544006348,113.24503326416,440844,96.9679183959961
2014-07-15,112.874168395996,113.642387390137,112.26490020752,112.317878723145,244393,96.1740036010742
2014-07-16,112.662254333496,113.112579345703,112.026489257812,112.556289672852,165420,96.3781890869141
2014-07-17,112.344367980957,113.298011779785,111.947021484375,112.450332641602,389240,96.2874374389648
2014-07-18,112.874168395996,113.298011779785,111.973510742188,112.529800415039,167761,96.3554763793945
2014-07-21,112.079467773438,112.874168395996,111.470199584961,112.688743591309,266062,96.491569519043
2014-07-22,112.768211364746,113.298011779785,112.291389465332,113.165565490723,126236,96.8998718261719
2014-07-23,113.40397644043,114.092712402344,113.112579345703,113.456954956055,163608,97.1493835449219
2014-07-24,113.483444213867,113.960266113281,113.324501037598,113.324501037598,95319,97.0359725952148
2014-07-25,112.794700622559,113.589401245117,109.907287597656,110.039733886719,270932,94.2233276367188
2014-07-28,109.13907623291,110.834434509277,109.006622314453,110.622520446777,236617,94.7223358154297
2014-07-29,111.019866943359,111.523178100586,109.854301452637,110.039733886719,276821,94.2233276367188
2014-07-30,109.907287597656,109.907287597656,106.543045043945,107.523178100586,752924,92.0684814453125
2014-07-31,108,108.238410949707,106.701988220215,107.947021484375,598866,92.4314041137695
2014-08-01,107.89404296875,108.132446289062,106.569534301758,107.443710327148,455076,92.0004425048828
2014-08-04,107.417221069336,107.761589050293,106.119201660156,106.437088012695,316156,91.1385040283203
2014-08-05,106.145698547363,107.231788635254,106.145698547363,106.64900970459,401924,91.3199615478516
2014-08-06,106.119201660156,106.728477478027,105.986755371094,106.145698547363,239788,90.8889846801758
2014-08-07,106.172187805176,106.887420654297,105.456954956055,106.781455993652,677763,91.4333648681641
2014-08-08,106.75496673584,108.503311157227,106.357612609863,108.15894317627,362173,92.6128616333008
2014-08-11,108.238410949707,109.13907623291,108.238410949707,108.529800415039,172782,92.9304275512695
2014-08-12,108.291389465332,108.741722106934,107.973510742188,108.291389465332,109966,92.7262573242188
2014-08-13,108.688743591309,109.377479553223,108.026489257812,109.271522521973,158021,93.5655364990234
2014-08-14,109.324501037598,109.933776855469,109.218544006348,109.562911987305,95583,93.8150253295898
2014-08-15,109.960266113281,110.437088012695,108.503311157227,109.298011779785,111476,93.5882034301758
2014-08-18,109.483444213867,109.668876647949,109.271522521973,109.456954956055,210947,93.7243118286133
2014-08-19,109.721855163574,109.721855163574,109.271522521973,109.430465698242,163722,93.7016372680664
2014-08-20,109.40397644043,110.172187805176,109.086090087891,110.092712402344,119365,94.268684387207
2014-08-21,110.331123352051,111.046356201172,109.907287597656,110.887420654297,74179,94.9491729736328
2014-08-22,110.781455993652,110.887420654297,110.251655578613,110.331123352051,69988,94.4728164672852
2014-08-25,110.86092376709,111.73509979248,110.304634094238,110.75496673584,194186,94.8357543945312
2014-08-26,110.887420654297,111.443710327148,110.198677062988,110.198677062988,170819,94.3594360351562
2014-08-27,110.145698547363,111.046356201172,109.960266113281,110.913909912109,194110,94.9718627929688
2014-08-28,110.86092376709,111.390731811523,110.463577270508,110.834434509277,97621,94.9038009643555
2014-08-29,110.834434509277,111.496688842773,110.463577270508,111.178810119629,114156,95.1986618041992
2014-09-02,112.344367980957,113.430465698242,111.417221069336,112.211921691895,242015,96.0832977294922
2014-09-03,112.344367980957,112.794700622559,112.052978515625,112.291389465332,134201,96.1513366699219
2014-09-04,112.423843383789,113.35099029541,112.10595703125,112.397354125977,135258,96.2420883178711
2014-09-05,112.423843383789,112.423843383789,111.602645874023,111.973510742188,139448,95.879150390625
2014-09-08,112.238410949707,112.794700622559,111.73509979248,112.132446289062,164477,96.015251159668
2014-09-09,111.920532226562,112.423843383789,111.390731811523,111.947021484375,144960,95.8564605712891
2014-09-10,111.867553710938,112.397354125977,111.682121276855,112.185432434082,148244,96.0606002807617
2014-09-11,111.73509979248,113.165565490723,111.417221069336,112.980133056641,259267,96.741081237793
2014-09-12,112.980133056641,113.112579345703,112.052978515625,112.847679138184,415099,96.6276702880859
2014-09-15,112.768211364746,113.033111572266,112.529800415039,112.715232849121,197017,96.5142822265625
2014-09-16,112.503311157227,112.794700622559,112,112.185432434082,158135,96.0606002807617
2014-09-17,112.238410949707,113.112579345703,112.185432434082,112.874168395996,229067,96.6503677368164
2014-09-18,113.033111572266,113.695365905762,113.006622314453,113.50993347168,204341,97.1947402954102
2014-09-19,113.801322937012,114.039733886719,112.423843383789,112.847679138184,435069,96.6276702880859
2014-09-22,112.741722106934,112.768211364746,110.993377685547,111.099334716797,301434,95.1306304931641
2014-09-23,110.728477478027,111.205299377441,109.61589050293,109.827812194824,286900,94.0418548583984
2014-09-24,109.880798339844,111.337745666504,109.271522521973,110.966888427734,185541,95.0172119140625
2014-09-25,110.278144836426,110.64900970459,108.927154541016,109.40397644043,216609,93.6789474487305
2014-09-26,108.953643798828,109.960266113281,108.317878723145,109.35099029541,167950,94.3187026977539
2014-09-29,108.688743591309,109.854301452637,108.079467773438,109.668876647949,234239,94.592887878418
2014-09-30,109.562911987305,109.933776855469,108.847679138184,109.668876647949,292978,94.592887878418
2014-10-01,109.271522521973,109.880798339844,107.443710327148,107.682121276855,399621,92.8792190551758
2014-10-02,107.682121276855,108.529800415039,107.258277893066,107.655632019043,345224,92.8563995361328
2014-10-03,108.15894317627,109.589401245117,107.89404296875,109.40397644043,179237,94.3644180297852
2014-10-06,109.50993347168,110.092712402344,108.953643798828,109.324501037598,166062,94.2958450317383
2014-10-07,108.821189880371,108.821189880371,107.602645874023,107.682121276855,136240,92.8792190551758
2014-10-08,107.973510742188,108.794700622559,107.125831604004,108.635765075684,178708,93.7017974853516
2014-10-09,108.476821899414,108.741722106934,106.781455993652,107.019866943359,314684,92.3080291748047
2014-10-10,106.913909912109,107.602645874023,106.38410949707,106.38410949707,290901,91.7596740722656
2014-10-13,106.463577270508,106.940399169922,105.40397644043,105.721855163574,368742,91.1884460449219
2014-10-14,106.119201660156,106.75496673584,105.748344421387,105.986755371094,298904,91.4169311523438
2014-10-15,105.298011779785,105.854301452637,104.397354125977,105.192054748535,405926,90.7314834594727
2014-10-16,103.867553710938,105.430465698242,103.602645874023,104.662254333496,291241,90.274528503418
2014-10-17,104.980133056641,106.834434509277,104.794700622559,106.728477478027,241562,92.0566864013672
2014-10-20,106.781455993652,107.496688842773,105.986755371094,107.311256408691,279161,92.5593566894531
2014-10-21,108.794700622559,109.298011779785,108.291389465332,108.821189880371,271536,93.8617324829102
2014-10-22,108.821189880371,109.456954956055,108.026489257812,108.052978515625,178218,93.1991119384766
2014-10-23,109.006622314453,109.059600830078,107.205299377441,107.284767150879,206794,92.5365142822266
2014-10-24,107.178810119629,108.238410949707,107.125831604004,107.496688842773,390033,92.7193069458008
2014-10-27,107.390731811523,108.980133056641,107.178810119629,108.847679138184,178784,93.8845825195312
2014-10-28,109.086090087891,110.172187805176,108.741722106934,110.172187805176,261268,95.0270309448242
2014-10-29,108.794700622559,109.880798339844,105.880798339844,106.38410949707,683162,91.7596740722656
2014-10-30,105.854301452637,106.675498962402,105.483444213867,106.119201660156,308115,91.5311889648438
2014-10-31,106.966888427734,107.576156616211,106.437088012695,107.364234924316,479916,92.6050720214844
2014-11-03,107.046356201172,107.443710327148,106.172187805176,106.64900970459,504566,91.9881439208984
2014-11-04,106.516555786133,106.834434509277,106.066223144531,106.569534301758,440467,91.9195938110352
2014-11-05,107.311256408691,108.423843383789,106.172187805176,108.079467773438,309965,93.2219619750977
2014-11-06,109.50993347168,110.437088012695,109.006622314453,110.357612609863,398564,95.1869277954102
2014-11-07,110.225166320801,111.337745666504,110.039733886719,111.205299377441,369837,95.918098449707
2014-11-10,111.072845458984,112.344367980957,110.675498962402,111.947021484375,309814,96.5578460693359
2014-11-11,112.079467773438,112.423843383789,110.463577270508,110.887420654297,291505,95.643928527832
2014-11-12,110.543045043945,110.913909912109,109.324501037598,109.324501037598,324537,94.2958450317383
2014-11-13,109.24503326416,110.75496673584,109.006622314453,109.960266113281,240769,94.8442153930664
2014-11-14,110.357612609863,110.728477478027,109.642387390137,110.172187805176,181917,95.0270309448242
2014-11-17,109.854301452637,110.569534301758,109.35099029541,110.569534301758,185201,95.3697128295898
2014-11-18,110.543045043945,112.529800415039,110.145698547363,111.867553710938,478141,96.4892883300781
2014-11-19,111.682121276855,112.662254333496,111.364234924316,112.476821899414,229822,97.0148239135742
2014-11-20,112.185432434082,113.35099029541,111.84105682373,112.980133056641,179501,97.4489440917969
2014-11-21,113.774833679199,113.774833679199,112.688743591309,113.298011779785,216383,97.7231369018555
2014-11-24,113.61589050293,114.75496673584,113.35099029541,114.463577270508,201509,98.7284545898438
2014-11-25,114.463577270508,115.125831604004,113.430465698242,113.456954956055,154209,97.860237121582
2014-11-26,113.695365905762,113.748344421387,112.662254333496,113.642387390137,67497,98.0201568603516
2014-11-28,113.61589050293,114.357612609863,112.37085723877,113.13907623291,110985,97.5860290527344
2014-12-01,112.609268188477,113.483444213867,112.26490020752,112.37085723877,198791,96.9234237670898
2014-12-02,112.476821899414,113.483444213867,112.476821899414,113.456954956055,197772,97.860237121582
2014-12-03,113.430465698242,115.152320861816,112.582778930664,115.152320861816,194299,99.3225250244141
2014-12-04,115.152320861816,115.867553710938,114.781455993652,115.84105682373,144809,99.9165878295898
2014-12-05,116.079467773438,116.609268188477,115.390731811523,116.397354125977,159229,100.396430969238
2014-12-08,116.344367980957,117.536422729492,115.708610534668,117.24503326416,151226,101.127571105957
2014-12-09,115.311256408691,116.688743591309,114.463577270508,116.556289672852,207134,100.533500671387
2014-12-10,116.211921691895,116.344367980957,114.278144836426,115.072845458984,266930,99.2539749145508
2014-12-11,115.417221069336,116.26490020752,114.86092376709,115.231788635254,232842,99.3910675048828
2014-12-12,114.357612609863,115.125831604004,113.61589050293,113.668876647949,240505,98.0429840087891
2014-12-15,116.15894317627,116.423843383789,113.986755371094,115.231788635254,412230,99.3910675048828
2014-12-16,114.781455993652,116.423843383789,114.278144836426,114.993377685547,471799,99.1854248046875
2014-12-17,115.364234924316,118.331123352051,113.298011779785,118.225166320801,622460,101.972938537598
2014-12-18,119.125831604004,119.89404296875,117.774833679199,118.38410949707,436239,102.110038757324
2014-12-19,118.993377685547,119.205299377441,118.357612609863,119.205299377441,458360,102.818359375
2014-12-22,119.046356201172,119.337745666504,118.940399169922,119.284767150879,224197,102.88688659668
2014-12-23,119.788078308105,120.715232849121,118.701988220215,120.052978515625,215817,103.549514770508
2014-12-24,120.556289672852,120.953643798828,119.947021484375,119.947021484375,74028,103.458114624023
2014-12-26,119.947021484375,120.185432434082,119.099334716797,119.89404296875,225443,103.412406921387
2014-12-29,118.966888427734,120.052978515625,115.920532226562,119.496688842773,178746,103.757423400879
2014-12-30,119.655632019043,120.291389465332,118.807945251465,120,162136,104.194435119629
2014-12-31,120,120.37085723877,118.675498962402,118.701988220215,153907,103.067405700684
2015-01-02,119.205299377441,119.788078308105,116.556289672852,118.013244628906,209022,102.469367980957
2015-01-05,117.35099029541,117.589401245117,116.556289672852,117.165565490723,343789,101.733345031738
2015-01-06,116.874168395996,117.774833679199,115.443710327148,116.582778930664,347338,101.227310180664
2015-01-07,118.701988220215,118.966888427734,116.794700622559,118.251655578613,348357,102.676383972168
2015-01-08,119.205299377441,120.185432434082,118.728477478027,119.602645874023,343147,103.849411010742
2015-01-09,119.84105682373,119.84105682373,118.357612609863,118.543045043945,307625,102.929382324219
2015-01-12,118.569534301758,118.940399169922,117.483444213867,117.483444213867,270403,102.009376525879
2015-01-13,117.960266113281,119.73509979248,116.688743591309,117.61589050293,418723,102.124351501465
2015-01-14,116.344367980957,116.874168395996,115.62914276123,116.582778930664,237938,101.227310180664
2015-01-15,116.688743591309,117.456954956055,115.470199584961,116.291389465332,239599,100.974311828613
2015-01-16,116.344367980957,116.768211364746,115.655632019043,116.344367980957,266100,101.020309448242
