"Fecha","DD.Open","DD.High","DD.Low","DD.Close","DD.Volume","DD.Adjusted"
2014-01-27,61.9264678955078,62.3676795959473,60.5458946228027,61.3429260253906,10619772,48.092414855957
2014-01-28,61.4852523803711,61.6133460998535,60.9444122314453,61.2859954833984,7085094,48.0477752685547
2014-01-29,64.5025863647461,64.9864959716797,63.0223846435547,63.6628570556641,21727434,49.9112319946289
2014-01-30,64.3887252807617,65.1145935058594,63.8905792236328,64.4883499145508,15253890,50.5583953857422
2014-01-31,63.107780456543,65.6696624755859,62.9939193725586,64.7730026245117,8926136,50.7815628051758
2014-02-03,64.6449127197266,64.9722671508789,63.5062942504883,63.6059265136719,9298237,49.8665885925293
2014-02-04,64.3175582885742,64.7587738037109,63.648624420166,63.9902076721191,5724354,50.1678657531738
2014-02-05,63.4635963439941,63.9759750366211,62.6238708496094,63.8336486816406,6506918,50.0451126098633
2014-02-06,63.947509765625,65.1572875976562,63.947509765625,64.8868713378906,7870047,50.870849609375
2014-02-07,65.385009765625,65.4134750366211,64.2321624755859,64.9011001586914,6454363,50.8819999694824
2014-02-10,64.47412109375,65.385009765625,64.4171905517578,65.2426834106445,6561581,51.1498069763184
2014-02-11,65.1430587768555,67.3491287231445,65.1430587768555,66.6659545898438,9459064,52.2656364440918
2014-02-12,65.8119964599609,66.6659545898438,65.2996139526367,65.9970169067383,8487147,51.7411880493164
2014-02-13,65.2284545898438,66.3670654296875,65.0434265136719,65.8973922729492,4140115,51.6630897521973
2014-02-14,65.6981353759766,66.6659545898438,65.3423156738281,66.4809265136719,3594962,52.1205787658691
2014-02-18,66.1678085327148,66.8936767578125,65.4846420288086,66.5805587768555,5563457,52.1986885070801
2014-02-19,66.4809265136719,66.9933090209961,66.0112533569336,66.0966491699219,5803960,51.8192939758301
2014-02-20,66.1962738037109,67.2352600097656,66.1962738037109,67.0929336547852,7815595,52.6003799438477
2014-02-21,67.3348922729492,67.7334060668945,66.8225173950195,66.8367462158203,6146621,52.3995208740234
2014-02-24,66.751350402832,67.3775863647461,66.6232604980469,66.8225173950195,5887429,52.3883743286133
2014-02-25,66.9506072998047,67.7049407958984,66.6659545898438,67.2067947387695,4657374,52.6896553039551
2014-02-26,67.2352600097656,68.8008575439453,67.1783294677734,68.0749893188477,6397522,53.370304107666
2014-02-27,68.0038299560547,69.0570449829102,67.8899688720703,69.0428161621094,7117765,54.1290626525879
2014-02-28,68.7012329101562,70.0675735473633,68.7012329101562,69.3274688720703,7193366,54.352237701416
2014-03-03,68.3738784790039,69.4128646850586,68.2173156738281,68.9431838989258,5034675,54.0509605407715
2014-03-04,69.5694274902344,70.5372467041016,69.5694274902344,70.3949203491211,5447597,55.1891250610352
2014-03-05,70.3095245361328,71.1919555664062,70.0106353759766,71.0353927612305,6206202,55.6912498474121
2014-03-06,71.1207885742188,71.8181915283203,70.7934341430664,70.8503646850586,4596599,55.5461807250977
2014-03-07,71.0353927612305,71.1350250244141,70.1671981811523,70.4660873413086,4080253,55.2449073791504
2014-03-10,70.2383651733398,71.0780944824219,69.9964065551758,70.9215316772461,4376402,55.6019630432129
2014-03-11,70.6938095092773,70.9784622192383,69.9394760131836,70.1102676391602,5440149,54.965934753418
2014-03-12,69.7402191162109,70.053337097168,69.3986358642578,69.7829132080078,4585076,54.7092971801758
2014-03-13,70.0960311889648,70.679573059082,68.9858856201172,69.3701705932617,4506033,54.3857078552246
2014-03-14,69.1424407958984,69.768684387207,68.9716491699219,69.242073059082,6437009,54.2852935791016
2014-03-17,69.6690521240234,70.1102676391602,69.1993713378906,69.7402191162109,4543482,54.6758308410645
2014-03-18,69.9394760131836,70.8361358642578,69.9252395629883,70.6938095092773,4005565,55.4234580993652
2014-03-19,70.9357604980469,71.5335388183594,70.3237609863281,70.6084136962891,6215969,55.3564872741699
2014-03-20,70.4518508911133,71.5620040893555,70.2810592651367,71.5050735473633,3763658,56.0594711303711
2014-03-21,72.0743789672852,72.3590316772461,71.206184387207,71.4623718261719,6127229,56.0259857177734
2014-03-24,71.5335388183594,71.9605178833008,70.89306640625,71.3912124633789,4793118,55.9701957702637
2014-03-25,71.7470245361328,72.5298233032227,71.5477676391602,72.0743789672852,4909751,56.5057983398438
2014-03-26,71.7470245361328,72.5155944824219,70.3379898071289,70.3522262573242,5704822,55.1556358337402
2014-03-27,69.7402191162109,69.83984375,67.7476425170898,68.3027114868164,10062745,53.9526824951172
2014-03-28,68.6016006469727,69.4128646850586,68.331184387207,68.6016006469727,5091164,54.1887855529785
2014-03-31,69.1566772460938,69.5409622192383,68.9431838989258,69.1566772460938,5761944,54.6272354125977
2014-04-01,69.5409622192383,70.8076705932617,69.5409622192383,70.7507400512695,4497110,55.8863906860352
2014-04-02,70.8076705932617,71.1350250244141,70.2241287231445,71.0211563110352,4032616,56.0999908447266
2014-04-03,71.1634902954102,71.7754898071289,70.1245040893555,70.5372467041016,3663677,55.7177467346191
2014-04-04,71.4766082763672,71.6758651733398,69.1709136962891,69.2990036010742,4987811,54.7396812438965
2014-04-07,69.2847747802734,69.8256149291992,67.6764755249023,68.2173156738281,6007154,53.8852348327637
2014-04-08,68.4308090209961,69.000114440918,67.6195449829102,68.4165802001953,5857709,54.0426406860352
2014-04-09,68.7723922729492,69.7829132080078,68.4165802001953,69.6975173950195,4976007,55.0544662475586
2014-04-10,69.5978927612305,69.8825454711914,67.7903366088867,67.8899688720703,5671588,53.6266593933105
2014-04-11,67.4629898071289,68.3027114868164,66.751350402832,66.8225173950195,5691542,52.7834739685059
2014-04-14,67.4060516357422,67.9184341430664,66.9506072998047,67.6053161621094,4962376,53.4018173217773
2014-04-15,67.7476425170898,67.9468994140625,66.2674407958984,67.7049407958984,8444148,53.4805030822754
2014-04-16,68.3596496582031,69.1566772460938,67.7476425170898,69.0285797119141,4787708,54.5260467529297
2014-04-17,68.9004898071289,69.6975173950195,68.8150939941406,69.3417053222656,4982330,54.7733993530273
2014-04-21,69.5978927612305,69.6832885742188,68.7439270019531,69.3843994140625,2421396,54.80712890625
2014-04-22,69.5978927612305,70.3095245361328,69.1709136962891,69.6548233032227,5729202,55.0207176208496
2014-04-23,71.4623718261719,72.0743789672852,70.1245040893555,70.2668304443359,9358943,55.504150390625
2014-04-24,70.679573059082,70.679573059082,69.1709136962891,70.0818023681641,4291808,55.3580131530762
2014-04-25,69.7117538452148,69.768684387207,68.7012329101562,69.0285797119141,4668686,54.5260467529297
2014-04-28,69.242073059082,69.5694274902344,66.9079132080078,67.3064270019531,9859480,53.165714263916
2014-04-29,68.1603851318359,69.6690521240234,68.0322952270508,69.3132400512695,7637344,54.7509231567383
2014-04-30,69.3274688720703,71.0923233032227,69.0712814331055,71.0211563110352,7359884,56.0999908447266
2014-05-01,70.9642333984375,71.0069274902344,69.2563095092773,69.3274688720703,6142757,54.7621536254883
2014-05-02,69.7971496582031,70.1814346313477,69.2847747802734,69.2990036010742,5264919,54.7396812438965
2014-05-05,69.0712814331055,70.3522262573242,68.715461730957,70.2525939941406,4600955,55.4929275512695
2014-05-06,70.0391006469727,70.6226425170898,69.6548233032227,69.8967742919922,3008144,55.2118453979492
2014-05-07,70.0106353759766,70.4803161621094,69.526725769043,70.4803161621094,3581190,55.6727828979492
2014-05-08,70.3806915283203,71.3627471923828,69.5836563110352,70.0391006469727,9997543,55.324275970459
2014-05-09,70.0960311889648,70.8076705932617,69.2563095092773,70.1245040893555,7400986,55.3917465209961
2014-05-12,70.7080383300781,71.3342819213867,70.579948425293,71.3342819213867,9104458,56.347354888916
2014-05-13,71.3342819213867,71.732795715332,70.9642333984375,71.2346496582031,9428712,56.2686462402344
2014-05-14,71.1350250244141,72.0601501464844,70.8788299560547,71.4481430053711,8889812,56.4372901916504
2014-05-15,71.4054412841797,71.419677734375,68.7439270019531,69.1851425170898,10135043,54.6497230529785
2014-05-16,69.2563095092773,69.9964065551758,68.4877395629883,69.7117538452148,6507340,55.0657043457031
2014-05-19,69.6121215820312,70.7507400512695,69.5694274902344,70.2241287231445,6382346,55.4704360961914
2014-05-20,70.8361358642578,71.490837097168,70.579948425293,70.7934341430664,4838998,55.9201278686523
2014-05-21,71.1634902954102,71.6046981811523,70.9499969482422,71.0780944824219,4997647,56.1449928283691
2014-05-22,70.9072952270508,71.3912124633789,70.7507400512695,70.8503646850586,4877712,55.9650955200195
2014-05-23,70.8361358642578,72.2167053222656,70.8218994140625,72.1313095092773,5310589,56.9769134521484
2014-05-27,72.2309417724609,72.9852752685547,72.1882400512695,72.4871292114258,7391642,57.2579765319824
2014-05-28,72.3163375854492,73.7823028564453,72.3021011352539,73.6826782226562,7442440,58.2023544311523
2014-05-29,73.696907043457,74.7928237915039,73.2699279785156,74.6789627075195,7254001,58.9893226623535
2014-05-30,74.6647338867188,74.7074279785156,73.7680740356445,74.1808166503906,5268081,58.5958633422852
2014-06-02,74.2377471923828,75.2198028564453,74.0954208374023,74.7358932495117,5755409,59.0342979431152
2014-06-03,74.5366363525391,75.2625045776367,74.508171081543,74.8782196044922,4901601,59.146728515625
2014-06-04,74.223518371582,75.034782409668,73.7680740356445,74.6931991577148,4369446,59.0005798339844
2014-06-05,74.8782196044922,75.2482757568359,73.910400390625,74.8924560546875,4328835,59.1579742431641
2014-06-06,75.0063171386719,75.6467895507812,75.0063171386719,75.6183242797852,5133391,59.731330871582
2014-06-09,75.5329284667969,75.8602752685547,75.2055740356445,75.4190673828125,4643322,59.5739364624023
2014-06-10,75.3336715698242,75.7606506347656,74.8212890625,75.6467895507812,3215272,59.7538032531738
2014-06-11,75.3051986694336,75.5471572875977,74.7928237915039,75.2340393066406,3074610,59.4277725219727
2014-06-12,75.0632476806641,75.561393737793,73.7253723144531,74.0100250244141,5327732,58.4609413146973
2014-06-13,73.9246292114258,75.0063171386719,73.8961639404297,74.5793380737305,4481793,58.9106292724609
2014-06-16,74.223518371582,74.7785949707031,73.8250045776367,74.43701171875,3861531,58.798210144043
2014-06-17,74.2092819213867,74.5508728027344,73.7538375854492,74.0100250244141,2859331,58.4609413146973
2014-06-18,73.8676986694336,74.8782196044922,73.6399765014648,74.750129699707,3031611,59.045539855957
2014-06-19,74.4085388183594,74.7928237915039,73.910400390625,74.1096572875977,3462520,58.539623260498
2014-06-20,74.2519836425781,74.9778518676758,74.0100250244141,74.6789627075195,5610180,58.9893226623535
2014-06-23,74.9636154174805,75.3763656616211,74.5651016235352,75.2767333984375,4062336,59.461498260498
2014-06-24,75.1201782226562,75.9314422607422,74.4512405395508,74.4654693603516,3833216,58.8206939697266
2014-06-25,74.4939422607422,75.2340393066406,74.4654693603516,74.8782196044922,3649203,59.146728515625
2014-06-26,74.5651016235352,74.6504974365234,73.4834136962891,74.1808166503906,4430502,59.0108833312988
2014-06-27,73.6684417724609,73.7680740356445,72.4017333984375,73.454948425293,5257752,58.4334106445312
2014-06-30,73.4834136962891,73.7680740356445,72.7290802001953,73.2414627075195,4019477,58.2635917663574
2014-07-01,73.3695526123047,73.6257476806641,72.9710388183594,73.3553237915039,3758739,58.3541679382324
2014-07-02,73.5688095092773,73.981559753418,73.3126220703125,73.3268585205078,3060347,58.3315315246582
2014-07-03,73.6684417724609,74.2804489135742,73.597282409668,74.0811920166016,2221294,58.9315948486328
2014-07-07,73.4691848754883,73.6826782226562,72.8144836425781,72.9141082763672,3645830,58.0031890869141
2014-07-08,72.9710388183594,73.0137405395508,71.8608932495117,72.5725250244141,4152481,57.7314567565918
2014-07-09,72.8144836425781,73.1560668945312,72.4301986694336,72.8714141845703,3852678,57.9692192077637
2014-07-10,72.0459136962891,73.4264831542969,71.8466567993164,72.7575531005859,4176158,57.8786468505859
2014-07-11,72.8714141845703,73.5545806884766,72.6009902954102,73.4407196044922,2899240,58.4221076965332
2014-07-14,73.9246292114258,73.9246292114258,73.2272262573242,73.2983932495117,3634518,58.308895111084
2014-07-15,73.6542053222656,74.0954208374023,73.0279693603516,73.3553237915039,3257921,58.3541679382324
2014-07-16,73.6115112304688,74.3089141845703,73.4834136962891,74.1096572875977,3746444,58.9542427062988
2014-07-17,73.5830459594727,74.1950531005859,73.3695526123047,73.5118865966797,3148103,58.4787254333496
2014-07-18,73.6115112304688,74.2377471923828,73.3268585205078,73.5688095092773,4532521,58.5239906311035
2014-07-21,73.5830459594727,74.0811920166016,73.4407196044922,73.8107681274414,3799912,58.7164916992188
2014-07-22,74.1238861083984,74.5224075317383,73.7111434936523,74.43701171875,4223022,59.214656829834
2014-07-23,75.4902267456055,77.2550811767578,74.4512405395508,76.7000045776367,9859972,61.0148544311523
2014-07-24,76.8281021118164,77.0273590087891,76.0026016235352,76.6288452148438,5957620,60.9582481384277
2014-07-25,76.3441925048828,77.0558242797852,76.1449356079102,76.4438171386719,5166554,60.8110694885254
2014-07-28,76.6288452148438,77.0700607299805,76.2445602416992,76.4295883178711,6135871,60.7997589111328
2014-07-29,76.7000045776367,76.8992614746094,76.0595321655273,76.0737686157227,3867714,60.5166854858398
2014-07-30,76.4580535888672,76.5719146728516,74.3800735473633,74.6931991577148,5094466,59.4184532165527
2014-07-31,74.1808166503906,74.1808166503906,72.5867538452148,72.6863861083984,6014039,57.8220481872559
2014-08-01,72.8714141845703,72.9425735473633,71.6616287231445,72.544059753418,4919658,57.708812713623
2014-08-04,72.857177734375,73.7680740356445,72.2878723144531,73.5545806884766,4242766,58.5126838684082
2014-08-05,73.2272262573242,73.7538375854492,72.4871292114258,72.7290802001953,4437950,57.8559837341309
2014-08-06,72.1740112304688,73.3695526123047,71.6473999023438,73.2841567993164,7465837,58.2975730895996
2014-08-07,73.6399765014648,74.1950531005859,72.857177734375,73.0422058105469,4168851,58.1051063537598
2014-08-08,73.1133651733398,74.43701171875,72.9283447265625,74.4085388183594,5341714,59.1920051574707
2014-08-11,74.6362686157227,75.1486434936523,73.7111434936523,73.7253723144531,3814316,58.6485481262207
2014-08-12,73.7253723144531,74.0100250244141,73.170295715332,73.7253723144531,2989735,58.6485481262207
2014-08-13,74.0811920166016,74.9636154174805,73.9957962036133,74.7216644287109,2760756,59.4410972595215
2014-08-14,74.8070602416992,74.9636154174805,74.0954208374023,74.1950531005859,3636415,59.0221672058105
2014-08-15,74.294677734375,74.750129699707,73.5118865966797,74.0384902954102,5431156,58.8976211547852
2014-08-18,74.4939422607422,75.2767333984375,74.3089141845703,75.2625045776367,3818039,59.8713531494141
2014-08-19,75.4190673828125,75.7179489135742,75.2198028564453,75.5471572875977,2559388,60.0977821350098
2014-08-20,75.4475326538086,76.0026016235352,75.3906021118164,75.8602752685547,2608290,60.3468627929688
2014-08-21,75.9029769897461,76.1022338867188,75.5044631958008,75.5329284667969,2555946,60.0864677429199
2014-08-22,75.4332962036133,75.8175811767578,75.2198028564453,75.5898590087891,2355070,60.1317443847656
2014-08-25,75.7037200927734,76.0026016235352,75.4332962036133,75.6183242797852,2038054,60.1543884277344
2014-08-26,75.6183242797852,75.8318099975586,75.3194351196289,75.5756225585938,2588195,60.1204109191895
2014-08-27,75.8318099975586,76.7569351196289,75.561393737793,76.3441925048828,4614164,60.7318153381348
2014-08-28,76.187629699707,76.6003799438477,75.7606506347656,76.3441925048828,3459569,60.7318153381348
2014-08-29,76.5292129516602,76.6715393066406,76.1306991577148,76.2160949707031,2967603,60.6298942565918
2014-09-02,76.2303314208984,76.3441925048828,75.7891159057617,76.2160949707031,3402166,60.6298942565918
2014-09-03,76.4295883178711,77.2123870849609,76.3584213256836,76.714241027832,5483149,61.026195526123
2014-09-04,76.8138656616211,78.2371368408203,76.6715393066406,77.2693176269531,7102800,61.4677658081055
2014-09-05,77.2977828979492,78.1659774780273,77.1412200927734,77.9951782226562,7282105,62.0451965332031
2014-09-08,77.9524841308594,78.1944427490234,77.2266159057617,77.2977828979492,4490716,61.4903907775879
2014-09-09,77.2835464477539,77.2835464477539,75.9599075317383,76.0879974365234,4278739,60.5280227661133
2014-09-10,75.9172058105469,76.0879974365234,75.4190673828125,75.945671081543,5080414,60.4147987365723
2014-09-11,75.2909698486328,75.4902267456055,74.5366363525391,75.2625045776367,6751285,59.8713531494141
2014-09-12,75.4902267456055,76.0026016235352,74.5508728027344,74.9636154174805,5452867,59.6335792541504
2014-09-15,75.0063171386719,75.8460464477539,74.6220321655273,75.4902267456055,4762484,60.0525016784668
2014-09-16,75.4759979248047,76.5719146728516,75.4332962036133,76.1164627075195,5490878,60.5506820678711
2014-09-17,76.7284698486328,77.5681991577148,76.4295883178711,77.0700607299805,10310343,61.3092346191406
2014-09-18,77.525505065918,77.6820602416992,76.2445602416992,76.2730255126953,6140087,60.675220489502
2014-09-19,76.7427062988281,77.3262481689453,75.9314422607422,76.1306991577148,13899403,60.56201171875
2014-09-22,75.8602752685547,76.3584213256836,75.0774765014648,75.2340393066406,5734823,59.848690032959
2014-09-23,75.0774765014648,75.9314422607422,75.0774765014648,75.134407043457,4333683,59.7694435119629
2014-09-24,75.4475326538086,76.4865188598633,75.2767333984375,76.1733932495117,6207678,60.5959396362305
2014-09-25,76.1164627075195,76.3868865966797,75.1913375854492,75.6183242797852,6679198,60.1543884277344
2014-09-26,75.1201782226562,76.3868865966797,75.1201782226562,76.2445602416992,7239878,61.0778923034668
2014-09-29,75.5756225585938,76.3299560546875,75.1913375854492,76.0310668945312,4759323,60.9068870544434
2014-09-30,75.9172058105469,76.5719146728516,74.6362686157227,74.6362686157227,9717273,59.7895317077637
2014-10-01,74.3516082763672,74.43701171875,71.5620040893555,71.8039627075195,10400418,57.5206489562988
2014-10-02,70.5941772460938,71.9747543334961,69.0428161621094,71.7612609863281,9639775,57.4864273071289
2014-10-03,71.9889831542969,72.6009902954102,71.8039627075195,72.0459136962891,5216509,57.7144622802734
2014-10-06,72.544059753418,72.7148513793945,71.6758651733398,71.8751220703125,4490013,57.5776443481445
2014-10-07,71.5904693603516,71.6758651733398,70.4233856201172,70.4518508911133,5122360,56.4374885559082
2014-10-08,70.2525939941406,71.2346496582031,69.0855102539062,71.1634902954102,10342031,57.0075759887695
2014-10-09,71.1492538452148,71.3058166503906,67.7049407958984,68.6443023681641,12546532,54.9895133972168
2014-10-10,67.1498641967773,68.5304412841797,66.2389755249023,67.7049407958984,12583700,54.2369995117188
2014-10-13,67.5199203491211,67.9895935058594,63.7197875976562,63.8905792236328,15921578,51.1813850402832
2014-10-14,64.2321624755859,65.071891784668,62.296516418457,62.5242385864258,20424027,50.0868492126465
2014-10-15,61.2432975769043,62.9654541015625,58.9945297241211,62.7519645690918,20445457,50.2692794799805
2014-10-16,61.5564155578613,64.0756072998047,61.143669128418,63.7055549621582,11443439,51.0331802368164
2014-10-17,64.7018432617188,66.4524612426758,64.6306762695312,65.5415725708008,13007443,52.5039710998535
2014-10-20,65.6838989257812,66.5236282348633,65.5415725708008,66.1962738037109,5788432,53.0284461975098
2014-10-21,67.036003112793,69.0570449829102,66.9221420288086,68.615837097168,13040395,54.9666976928711
2014-10-22,71.2488861083984,71.4339065551758,67.6053161621094,67.7618713378906,12961844,54.282600402832
2014-10-23,69.4128646850586,69.6690521240234,67.4629898071289,67.8615036010742,9608930,54.3624229431152
2014-10-24,67.7903366088867,68.6300659179688,66.8509826660156,68.615837097168,7422767,54.9666976928711
2014-10-27,67.6764755249023,67.9468994140625,65.8689270019531,66.1678085327148,13313710,53.0056343078613
2014-10-28,67.277961730957,68.3169479370117,67.0217742919922,68.2884826660156,7881570,54.704460144043
2014-10-29,68.2457809448242,68.4592742919922,66.6090240478516,67.4345245361328,12864603,54.020378112793
2014-10-30,67.4914474487305,69.2563095092773,67.1498641967773,68.6727676391602,6292201,55.0123023986816
2014-10-31,69.3843994140625,70.366455078125,68.9431838989258,70.3095245361328,8008039,56.3234748840332
2014-11-03,70.1671981811523,71.0923233032227,69.7117538452148,69.9252395629883,6111280,56.0156211853027
2014-11-04,69.3843994140625,70.053337097168,67.6195449829102,67.7191772460938,8489325,54.2484092712402
2014-11-05,68.5873718261719,70.0248718261719,68.2030868530273,69.9679412841797,5947643,56.0498466491699
2014-11-06,69.9110107421875,71.0211563110352,69.5409622192383,70.89306640625,8841753,56.7909393310547
2014-11-07,70.9357604980469,71.3485107421875,70.1671981811523,70.4518508911133,4690256,56.4374885559082
2014-11-10,70.5514831542969,70.9357604980469,69.982177734375,70.4233856201172,4893661,56.4146995544434
2014-11-11,70.5230178833008,71.1492538452148,70.0391006469727,70.4803161621094,3656580,56.4602966308594
2014-11-12,71.5477676391602,72.544059753418,70.7222747802734,71.0211563110352,8851098,56.8935317993164
2014-11-13,71.7043304443359,73.0848999023438,69.9679412841797,71.106559753418,11695113,56.9619674682617
2014-11-14,71.9320526123047,73.3126220703125,71.5335388183594,73.1133651733398,10061058,58.5695877075195
2014-11-17,73.1418304443359,73.2129974365234,72.2309417724609,72.7575531005859,4156626,58.284538269043
2014-11-18,72.7148513793945,74.2662124633789,72.4871292114258,74.1096572875977,9648768,59.3676872253418
2014-11-19,74.1665878295898,74.5793380737305,72.9995040893555,73.2699279785156,5266395,58.6949844360352
2014-11-20,72.5867538452148,73.3695526123047,72.0601501464844,73.2699279785156,4526760,58.6949844360352
2014-11-21,75.8318099975586,76.5719146728516,74.4512405395508,75.2055740356445,9968806,60.24560546875
2014-11-24,74.7074279785156,75.1486434936523,74.1523513793945,74.3800735473633,7159992,59.5843200683594
2014-11-25,74.5224075317383,74.6931991577148,73.1418304443359,73.1418304443359,5588400,58.5923919677734
2014-11-26,73.1418304443359,73.7111434936523,72.5013580322266,73.6684417724609,4025941,59.0142021179199
2014-11-28,71.419677734375,71.5193023681641,69.000114440918,69.2705383300781,9352057,55.4911651611328
2014-12-01,68.8150939941406,69.7117538452148,67.4060516357422,68.4877395629883,8981853,54.8640823364258
2014-12-02,68.5162048339844,69.7402191162109,68.4592742919922,69.4697952270508,6489775,55.6507949829102
2014-12-03,69.4982604980469,70.6938095092773,69.3701705932617,70.3379898071289,5670394,56.3462829589844
2014-12-04,69.83984375,71.0211563110352,69.7971496582031,70.8361358642578,3566787,56.745361328125
