"Fecha","EW.Open","EW.High","EW.Low","EW.Close","EW.Volume","EW.Adjusted"
2013-12-11,10.3900003433228,10.4116668701172,10.2600002288818,10.3166666030884,9022200,10.3166666030884
2013-12-12,10.2783327102661,10.3333330154419,10.2266674041748,10.2700004577637,8503800,10.2700004577637
2013-12-13,10.283332824707,10.3316669464111,10.1033334732056,10.2399997711182,10502400,10.2399997711182
2013-12-16,10.2616672515869,10.4799995422363,10.2616672515869,10.4733333587646,11890800,10.4733333587646
2013-12-17,10.4650001525879,10.5050001144409,10.2933330535889,10.4549999237061,9208200,10.4549999237061
2013-12-18,10.4583330154419,10.6383333206177,10.4266672134399,10.625,6310200,10.625
2013-12-19,10.5699996948242,10.6899995803833,10.4849996566772,10.6616668701172,6817200,10.6616668701172
2013-12-20,10.6949996948242,10.8649997711182,10.6750001907349,10.8649997711182,9900600,10.8649997711182
2013-12-23,10.8666667938232,10.9200000762939,10.8066673278809,10.9183330535889,5244600,10.9183330535889
2013-12-24,10.8599996566772,10.9566669464111,10.8500003814697,10.9366674423218,1523400,10.9366674423218
2013-12-26,10.9633331298828,10.9633331298828,10.8249998092651,10.8983325958252,4834200,10.8983325958252
2013-12-27,10.9049997329712,11.0583333969116,10.8549995422363,11.0016670227051,4261200,11.0016670227051
2013-12-30,11,11,10.868332862854,10.9466667175293,3390000,10.9466667175293
2013-12-31,10.9483327865601,10.9783334732056,10.8400001525879,10.960000038147,3874200,10.960000038147
2014-01-02,10.9466667175293,11.0733327865601,10.8649997711182,10.9866666793823,5004000,10.9866666793823
2014-01-03,11.0050001144409,11.2666673660278,11.0033330917358,11.210000038147,7961400,11.210000038147
2014-01-06,11.1533327102661,11.2083330154419,10.9716672897339,11.0600004196167,11344800,11.0600004196167
2014-01-07,11.0616674423218,11.2466669082642,11.0500001907349,11.2083330154419,5431800,11.2083330154419
2014-01-08,11.210000038147,11.2416667938232,11.0966672897339,11.1233329772949,7804200,11.1233329772949
2014-01-09,11.1483325958252,11.4116668701172,11.0699996948242,11.4016666412354,5394600,11.4016666412354
2014-01-10,11.3833332061768,11.4266672134399,11.3016672134399,11.4133329391479,6825000,11.4133329391479
2014-01-13,11.3733329772949,11.5933332443237,11.3733329772949,11.4566669464111,6085800,11.4566669464111
2014-01-14,11.5183334350586,11.7916669845581,11.5,11.7666673660278,7861200,11.7666673660278
2014-01-15,11.7366666793823,12.2466669082642,11.6466665267944,11.9816665649414,16347000,11.9816665649414
2014-01-16,12.0833330154419,12.2333326339722,12.0249996185303,12.1116666793823,12545400,12.1116666793823
2014-01-17,12.1483325958252,12.158332824707,11.3733329772949,11.4233331680298,23621400,11.4233331680298
2014-01-21,11.493332862854,11.7150001525879,11.2666673660278,11.6199998855591,15920400,11.6199998855591
2014-01-22,11.6633329391479,11.6833333969116,11.3566665649414,11.3716669082642,13620600,11.3716669082642
2014-01-23,11.3366670608521,11.4766674041748,11.3366670608521,11.381667137146,5389800,11.381667137146
2014-01-24,11.341667175293,11.506667137146,11.296667098999,11.4683332443237,10120200,11.4683332443237
2014-01-27,11.4049997329712,11.4516668319702,10.8533334732056,11.0633325576782,11434200,11.0633325576782
2014-01-28,11.0866670608521,11.1549997329712,10.9816665649414,11.046667098999,5804400,11.046667098999
2014-01-29,10.9766674041748,11.0249996185303,10.8316669464111,10.8583326339722,8175000,10.8583326339722
2014-01-30,10.9833326339722,10.9966669082642,10.8400001525879,10.9133329391479,5415000,10.9133329391479
2014-01-31,10.7849998474121,10.881667137146,10.6800003051758,10.8533334732056,9063600,10.8533334732056
2014-02-03,10.881667137146,10.9116668701172,10.506667137146,10.6949996948242,13936200,10.6949996948242
2014-02-04,10.671667098999,11.033332824707,10.5416669845581,10.9566669464111,18950400,10.9566669464111
2014-02-05,10.9016666412354,11.3050003051758,10.9016666412354,11.0883331298828,12042600,11.0883331298828
2014-02-06,11.1166667938232,11.2416667938232,11.0050001144409,11.1000003814697,6420000,11.1000003814697
2014-02-07,11.1416673660278,11.3066673278809,11.1383333206177,11.1566667556763,6621600,11.1566667556763
2014-02-10,11.1666669845581,11.2066669464111,11.1366672515869,11.1683330535889,7216800,11.1683330535889
2014-02-11,11.1549997329712,11.1816673278809,11.0766668319702,11.158332824707,6097200,11.158332824707
2014-02-12,11.1666669845581,11.171667098999,11.0733327865601,11.118332862854,6085200,11.118332862854
2014-02-13,11.0866670608521,11.2533330917358,11.0416669845581,11.1983327865601,6432000,11.1983327865601
2014-02-14,11.2299995422363,11.5233325958252,11.1333332061768,11.2550001144409,12903600,11.2550001144409
2014-02-18,11.2766666412354,11.3183326721191,11.0900001525879,11.2650003433228,6606600,11.2650003433228
2014-02-19,11.2416667938232,11.3299999237061,11.1599998474121,11.1700000762939,4315800,11.1700000762939
2014-02-20,11.1633329391479,11.3716669082642,11.118332862854,11.3500003814697,4527600,11.3500003814697
2014-02-21,11.3599996566772,11.506667137146,11.3500003814697,11.3733329772949,5951400,11.3733329772949
2014-02-24,11.368332862854,11.5966672897339,11.368332862854,11.4833326339722,5490000,11.4833326339722
2014-02-25,11.460000038147,11.4783334732056,11.2883329391479,11.3100004196167,4285800,11.3100004196167
2014-02-26,11.3133325576782,11.4250001907349,11.2616672515869,11.3083333969116,3547800,11.3083333969116
2014-02-27,11.289999961853,11.414999961853,11.1433334350586,11.3716669082642,5718600,11.3716669082642
2014-02-28,11.3666667938232,11.8050003051758,11.3599996566772,11.6266670227051,9092400,11.6266670227051
2014-03-03,11.5616674423218,11.5983333587646,11.460000038147,11.5033330917358,7399200,11.5033330917358
2014-03-04,11.5816669464111,11.7416667938232,11.5349998474121,11.7250003814697,6294600,11.7250003814697
2014-03-05,11.625,12.1033334732056,11.5900001525879,12.085000038147,9204000,12.085000038147
2014-03-06,12.0683326721191,12.3666667938232,11.9683332443237,12.0500001907349,11376000,12.0500001907349
2014-03-07,12.1166667938232,12.1166667938232,11.9516668319702,12.0116672515869,5751600,12.0116672515869
2014-03-10,12.1516666412354,12.2250003814697,12.1016674041748,12.1766672134399,9079800,12.1766672134399
2014-03-11,12.1700000762939,12.2766666412354,12.1083326339722,12.1983327865601,3452400,12.1983327865601
2014-03-12,12.1566667556763,12.3266668319702,12.0900001525879,12.3100004196167,4152600,12.3100004196167
2014-03-13,12.3299999237061,12.3299999237061,11.9833326339722,12,3790800,12
2014-03-14,11.9783334732056,12.1416673660278,11.9516668319702,12.0233325958252,6277200,12.0233325958252
2014-03-17,12.0983333587646,12.1400003433228,12.0116672515869,12.0616674423218,4132800,12.0616674423218
2014-03-18,12.078332901001,12.2333326339722,12.0733327865601,12.1549997329712,3218400,12.1549997329712
2014-03-19,12.1566667556763,12.4350004196167,12.1383333206177,12.3216667175293,6076200,12.3216667175293
2014-03-20,12.3033332824707,12.341667175293,12.0900001525879,12.171667098999,4174200,12.171667098999
2014-03-21,12.2700004577637,12.3166666030884,11.9566669464111,12.0216665267944,7479000,12.0216665267944
2014-03-24,12.0550003051758,12.1116666793823,11.7233333587646,11.8233327865601,6927000,11.8233327865601
2014-03-25,11.8383331298828,12.0600004196167,11.8383331298828,12.0516672134399,5845800,12.0516672134399
2014-03-26,12.1266670227051,12.2883329391479,12.0833330154419,12.1899995803833,6580200,12.1899995803833
2014-03-27,12.1300001144409,12.2349996566772,11.8149995803833,11.8766670227051,6549600,11.8766670227051
2014-03-28,11.8800001144409,11.9966669082642,11.7150001525879,11.8599996566772,15146400,11.8599996566772
2014-03-31,12.3000001907349,12.6033334732056,12.006667137146,12.3616666793823,24340200,12.3616666793823
2014-04-01,12.4616670608521,12.4983329772949,12.2416667938232,12.3699998855591,4501200,12.3699998855591
2014-04-02,12.4016666412354,12.4816665649414,12.2766666412354,12.4650001525879,5015400,12.4650001525879
2014-04-03,12.4866666793823,12.5550003051758,12.3766670227051,12.5316667556763,7041000,12.5316667556763
2014-04-04,12.5649995803833,12.7483329772949,12.3483333587646,12.375,4488000,12.375
2014-04-07,12.3383331298828,12.368332862854,12.2200002670288,12.283332824707,6410400,12.283332824707
2014-04-08,12.2866668701172,12.4566669464111,12.2600002288818,12.4399995803833,5310600,12.4399995803833
2014-04-09,12.4799995422363,12.5316667556763,12.3516674041748,12.4983329772949,8125800,12.4983329772949
2014-04-10,12.4166669845581,12.5766668319702,12.3500003814697,12.4166669845581,8834400,12.4166669845581
2014-04-11,12.3616666793823,12.3916673660278,12.131667137146,12.1616668701172,8925600,12.1616668701172
2014-04-14,13.6549997329712,14.0666666030884,13.4549999237061,13.5,43350600,13.5
2014-04-15,13.5533332824707,13.6483325958252,13.0150003433228,13.453332901001,11867400,13.453332901001
2014-04-16,13.4883327484131,13.5383329391479,13.1999998092651,13.4049997329712,7136400,13.4049997329712
2014-04-17,13.335000038147,13.6149997711182,13.210000038147,13.5483331680298,12800400,13.5483331680298
2014-04-21,13.5583333969116,13.6099996566772,12.8599996566772,13.1866674423218,14883600,13.1866674423218
2014-04-22,13.1883325576782,13.3950004577637,13.1149997711182,13.289999961853,8950200,13.289999961853
2014-04-23,13.2883329391479,13.4049997329712,13.2333326339722,13.3199996948242,6356400,13.3199996948242
2014-04-24,13.3999996185303,13.408332824707,13.0866670608521,13.3783330917358,5718000,13.3783330917358
2014-04-25,13.283332824707,13.6666669845581,13.1433334350586,13.4166669845581,8208000,13.4166669845581
2014-04-28,13.4566669464111,13.5716667175293,13.335000038147,13.5299997329712,4779600,13.5299997329712
2014-04-29,13.578332901001,13.6450004577637,13.4799995422363,13.5500001907349,4968600,13.5500001907349
2014-04-30,13.5733327865601,13.6383333206177,13.4766674041748,13.578332901001,5759400,13.578332901001
2014-05-01,13.5450000762939,13.7866668701172,13.533332824707,13.7366666793823,6033600,13.7366666793823
2014-05-02,13.7066669464111,13.7583332061768,13.6216669082642,13.7183332443237,3627000,13.7183332443237
2014-05-05,13.6216669082642,13.9916667938232,13.6149997711182,13.9866666793823,6001200,13.9866666793823
2014-05-06,13.8183326721191,13.9316673278809,13.7816667556763,13.8766670227051,4051200,13.8766670227051
2014-05-07,13.8850002288818,13.9683332443237,13.783332824707,13.960000038147,4997400,13.960000038147
2014-05-08,13.9750003814697,14.1199998855591,13.8933334350586,13.9799995422363,4648200,13.9799995422363
2014-05-09,13.9716672897339,14.25,13.8883333206177,14.2316665649414,5088600,14.2316665649414
2014-05-12,14.2666673660278,14.3850002288818,14.2633333206177,14.3649997711182,3174600,14.3649997711182
2014-05-13,14.3866672515869,14.4200000762939,14.2533330917358,14.3516674041748,2977200,14.3516674041748
2014-05-14,14.3516674041748,14.3983325958252,14.2749996185303,14.3366670608521,2824200,14.3366670608521
2014-05-15,14.3333330154419,14.4316673278809,14.2650003433228,14.3116674423218,7952400,14.3116674423218
2014-05-16,14.3083333969116,14.4583330154419,14.2766666412354,14.3383331298828,4276800,14.3383331298828
2014-05-19,14.2866668701172,14.4383325576782,14.2633333206177,14.4133329391479,4375200,14.4133329391479
2014-05-20,14.5050001144409,14.5050001144409,14.0133333206177,14.1916666030884,10543200,14.1916666030884
2014-05-21,14.3000001907349,14.3983325958252,13.9899997711182,14.1633329391479,6698400,14.1633329391479
2014-05-22,14.1833333969116,14.2049999237061,13.5033330917358,13.5666666030884,13255200,13.5666666030884
2014-05-23,13.618332862854,13.6433334350586,13.2550001144409,13.4616670608521,11368800,13.4616670608521
2014-05-27,13.493332862854,13.5500001907349,13.1433334350586,13.25,11555400,13.25
2014-05-28,13.3083333969116,13.4516668319702,13.1616668701172,13.3933334350586,9634200,13.3933334350586
2014-05-29,13.4616670608521,13.5600004196167,13.3950004577637,13.4233331680298,3586200,13.4233331680298
2014-05-30,13.4333333969116,13.664999961853,13.3733329772949,13.533332824707,5544000,13.533332824707
2014-06-02,13.5200004577637,13.5616674423218,13.3216667175293,13.4433326721191,5366400,13.4433326721191
2014-06-03,13.3850002288818,13.5416669845581,13.3699998855591,13.4300003051758,3208800,13.4300003051758
2014-06-04,13.3783330917358,13.506667137146,13.3400001525879,13.4133329391479,3314400,13.4133329391479
2014-06-05,13.4549999237061,13.5699996948242,13.3333330154419,13.4033327102661,5438400,13.4033327102661
2014-06-06,13.4583330154419,13.4949998855591,13.3716669082642,13.3999996185303,3311400,13.3999996185303
2014-06-09,13.3699998855591,13.4799995422363,13.3016672134399,13.4683332443237,3600000,13.4683332443237
2014-06-10,13.6549997329712,13.7150001525879,13.3500003814697,13.4516668319702,4635600,13.4516668319702
2014-06-11,13.5799999237061,13.828332901001,13.5016670227051,13.7516670227051,7706400,13.7516670227051
2014-06-12,13.7083330154419,13.7483329772949,13.3149995803833,13.3149995803833,11381400,13.3149995803833
2014-06-13,13.3450002670288,13.3616666793823,13.0249996185303,13.0600004196167,9241800,13.0600004196167
2014-06-16,13.171667098999,13.4750003814697,13.0200004577637,13.0733327865601,7231200,13.0733327865601
2014-06-17,13.625,13.9499998092651,13.5050001144409,13.6766672134399,12733800,13.6766672134399
2014-06-18,13.6666669845581,13.8249998092651,13.5950002670288,13.8166666030884,4490400,13.8166666030884
2014-06-19,13.783332824707,14.0183334350586,13.7483329772949,14.0133333206177,4896000,14.0133333206177
2014-06-20,14.0450000762939,14.2216672897339,13.9849996566772,14.216667175293,9763800,14.216667175293
2014-06-23,14.1816673278809,14.3649997711182,14.1800003051758,14.2749996185303,5256600,14.2749996185303
2014-06-24,14.1599998474121,14.3133325576782,14.1266670227051,14.1333332061768,3588000,14.1333332061768
2014-06-25,14.1666669845581,14.3966665267944,14.078332901001,14.118332862854,4020600,14.118332862854
2014-06-26,14.1533327102661,14.3233327865601,14.131667137146,14.3183326721191,2553000,14.3183326721191
2014-06-27,14.2933330535889,14.6983327865601,14.283332824707,14.6433334350586,9028800,14.6433334350586
2014-06-30,14.6083326339722,14.6466665267944,14.2866668701172,14.3066673278809,5749200,14.3066673278809
2014-07-01,14.3483333587646,14.5416669845581,14.3483333587646,14.5233325958252,4433400,14.5233325958252
2014-07-02,14.5083332061768,14.6616668701172,14.5033330917358,14.6266670227051,3420000,14.6266670227051
2014-07-03,14.6199998855591,14.6999998092651,14.5833330154419,14.6816673278809,3950400,14.6816673278809
2014-07-07,14.578332901001,14.631667137146,14.5050001144409,14.5716667175293,2643600,14.5716667175293
2014-07-08,14.5133333206177,14.5633325576782,14.4449996948242,14.4899997711182,3026400,14.4899997711182
2014-07-09,14.5183334350586,14.6533327102661,14.493332862854,14.6483325958252,2190000,14.6483325958252
2014-07-10,14.5116672515869,14.7066669464111,14.460000038147,14.6916666030884,2510400,14.6916666030884
2014-07-11,14.6483325958252,14.7349996566772,14.5033330917358,14.6566667556763,3369600,14.6566667556763
2014-07-14,14.7233333587646,14.7233333587646,14.3866672515869,14.4650001525879,5544600,14.4650001525879
2014-07-15,14.4983329772949,14.6199998855591,14.4283332824707,14.5900001525879,5970000,14.5900001525879
2014-07-16,14.5950002670288,14.6216669082642,14.3733329772949,14.3999996185303,4137000,14.3999996185303
2014-07-17,14.335000038147,14.5166673660278,14.164999961853,14.1733331680298,5500200,14.1733331680298
2014-07-18,14.2416667938232,14.3516674041748,14.158332824707,14.2216672897339,11776800,14.2216672897339
2014-07-21,14.1899995803833,14.2816667556763,14.0083332061768,14.2200002670288,5512800,14.2200002670288
2014-07-22,14.2849998474121,14.3733329772949,14.2150001525879,14.283332824707,4757400,14.283332824707
2014-07-23,14.3333330154419,14.4016666412354,14.2299995422363,14.256667137146,3406200,14.256667137146
2014-07-24,14.3383331298828,14.3533334732056,14.1833333969116,14.1949996948242,13453200,14.1949996948242
2014-07-25,14.1683330535889,14.2399997711182,14.1133327484131,14.1666669845581,8001600,14.1666669845581
2014-07-28,14.2316665649414,14.2583332061768,14.1149997711182,14.1499996185303,10569600,14.1499996185303
2014-07-29,14.1966667175293,14.1966667175293,14.0583333969116,14.0733327865601,6547800,14.0733327865601
2014-07-30,15.1666669845581,15.75,15.0866670608521,15.4799995422363,34095000,15.4799995422363
2014-07-31,15.3549995422363,15.4166669845581,15.0349998474121,15.0416669845581,13731000,15.0416669845581
2014-08-01,15.033332824707,15.3433332443237,14.9033327102661,15.328332901001,11399400,15.328332901001
2014-08-04,15.3333330154419,15.5900001525879,15.2683334350586,15.5666666030884,6466800,15.5666666030884
2014-08-05,15.5883331298828,15.796667098999,15.533332824707,15.6350002288818,8446800,15.6350002288818
2014-08-06,15.4983329772949,15.8983325958252,15.4633331298828,15.835000038147,7248600,15.835000038147
2014-08-07,15.8766670227051,15.9183330535889,15.6700000762939,15.7283334732056,6906600,15.7283334732056
2014-08-08,15.7200002670288,15.8199996948242,15.6566667556763,15.7849998474121,3917400,15.7849998474121
2014-08-11,15.8166666030884,15.908332824707,15.7266674041748,15.75,3082200,15.75
2014-08-12,15.7700004577637,15.9016666412354,15.7200002670288,15.8316669464111,4419600,15.8316669464111
2014-08-13,15.8533334732056,16.1233329772949,15.835000038147,15.9799995422363,5093400,15.9799995422363
2014-08-14,16.0283336639404,16.0283336639404,15.9099998474121,15.9483327865601,5148000,15.9483327865601
2014-08-15,15.9816665649414,16.2099990844727,15.9466667175293,16.0966663360596,4743600,16.0966663360596
2014-08-18,16.1949996948242,16.3783321380615,16.1533336639404,16.3150005340576,4878000,16.3150005340576
2014-08-19,16.2999992370605,16.3366661071777,16.1783332824707,16.328332901001,3485400,16.328332901001
2014-08-20,16.2633323669434,16.3899993896484,16.1066665649414,16.2616672515869,5356800,16.2616672515869
2014-08-21,16.408332824707,16.4899997711182,16.3449993133545,16.4500007629395,5689800,16.4500007629395
2014-08-22,16.5,16.5183334350586,16.3600006103516,16.4016666412354,3896400,16.4016666412354
2014-08-25,16.4383335113525,16.4866676330566,16.3500003814697,16.421667098999,2727000,16.421667098999
2014-08-26,16.5183334350586,16.5583324432373,16.3333320617676,16.466667175293,4553400,16.466667175293
2014-08-27,16.4466667175293,16.4650001525879,16.2433338165283,16.2533321380615,4189200,16.2533321380615
2014-08-28,16.2800006866455,16.4016666412354,16.1383323669434,16.3766670227051,3717600,16.3766670227051
2014-08-29,16.3916664123535,16.5583324432373,16.3033332824707,16.5433330535889,4378800,16.5433330535889
2014-09-02,16.5599994659424,16.5866661071777,16.1399993896484,16.2633323669434,5887200,16.2633323669434
2014-09-03,16.3683338165283,16.4383335113525,16.2683334350586,16.3183326721191,5202000,16.3183326721191
2014-09-04,16.3433322906494,16.4766674041748,16.2649993896484,16.4066677093506,4645800,16.4066677093506
2014-09-05,16.3816661834717,16.5066661834717,16.3533325195312,16.4883327484131,5018400,16.4883327484131
2014-09-08,16.4349994659424,16.546667098999,16.4133338928223,16.4850006103516,8116800,16.4850006103516
2014-09-09,16.4683322906494,16.625,16.3966674804688,16.5100002288818,4464000,16.5100002288818
2014-09-10,16.578332901001,16.7900009155273,16.4766674041748,16.7516670227051,4687800,16.7516670227051
2014-09-11,16.7900009155273,16.9166679382324,16.7399997711182,16.8633327484131,4126200,16.8633327484131
2014-09-12,16.8166675567627,16.8316669464111,16.5633335113525,16.6133327484131,5812800,16.6133327484131
2014-09-15,16.671667098999,16.9799995422363,16.5550003051758,16.8983325958252,6764400,16.8983325958252
2014-09-16,16.8966674804688,16.921667098999,16.703332901001,16.8333320617676,5703000,16.8333320617676
2014-09-17,16.8500003814697,17.1499996185303,16.8349990844727,17.0766677856445,3784800,17.0766677856445
2014-09-18,17.0799999237061,17.2433338165283,17.0233325958252,17.2199993133545,3465000,17.2199993133545
2014-09-19,17.2900009155273,17.4433326721191,17.2066669464111,17.3366661071777,8625000,17.3366661071777
2014-09-22,17.3116664886475,17.4483337402344,17.2733325958252,17.3316669464111,3920400,17.3316669464111
2014-09-23,17.1000003814697,17.3566665649414,17.1000003814697,17.1983337402344,3951000,17.1983337402344
2014-09-24,17.1983337402344,17.2783336639404,17.1033325195312,17.2649993896484,3450600,17.2649993896484
2014-09-25,17.3383331298828,17.3566665649414,17.1083335876465,17.1083335876465,3331800,17.1083335876465
2014-09-26,17.1083335876465,17.1666679382324,17.0416679382324,17.125,3136200,17.125
2014-09-29,17.0316677093506,17.2283325195312,17.0116672515869,17.1949996948242,3240000,17.1949996948242
2014-09-30,17.2433338165283,17.2616672515869,17.0216674804688,17.0249996185303,2740800,17.0249996185303
2014-10-01,17.0516662597656,17.2783336639404,16.9599990844727,17.2316665649414,5938800,17.2316665649414
2014-10-02,17.2099990844727,17.4099998474121,17.1416664123535,17.3799991607666,4242000,17.3799991607666
2014-10-03,17.4549999237061,17.7483329772949,17.4366664886475,17.6966667175293,4254000,17.6966667175293
2014-10-06,17.8333320617676,18.1216678619385,17.7716674804688,17.8183326721191,5169000,17.8183326721191
2014-10-07,17.7333335876465,17.8033332824707,17.6200008392334,17.6683330535889,4350600,17.6683330535889
2014-10-08,17.7250003814697,17.7983322143555,17.6100006103516,17.7816677093506,5115600,17.7816677093506
2014-10-09,17.8050003051758,18.0083332061768,17.6000003814697,17.6116676330566,4882200,17.6116676330566
2014-10-10,17.6516666412354,17.908332824707,17.4249992370605,17.4316673278809,4287000,17.4316673278809
2014-10-13,17.4599990844727,17.5799999237061,17.203332901001,17.2216663360596,4266600,17.2216663360596
2014-10-14,17.3333320617676,17.4933338165283,16.9716663360596,17.078332901001,6747600,17.078332901001
2014-10-15,16.8999996185303,16.9583320617676,16.4799995422363,16.6683330535889,7904400,16.6683330535889
2014-10-16,16.3633327484131,16.5133323669434,16.1783332824707,16.3383331298828,7574400,16.3383331298828
2014-10-17,16.466667175293,16.7383327484131,16.3833332061768,16.5,6993600,16.5
2014-10-20,16.5100002288818,16.9866676330566,16.4483337402344,16.9783325195312,5416800,16.9783325195312
2014-10-21,17.0450000762939,17.6949996948242,17.0450000762939,17.6350002288818,5232000,17.6350002288818
2014-10-22,17.703332901001,17.7766666412354,17.3983325958252,17.5433330535889,5007000,17.5433330535889
2014-10-23,17.6083335876465,17.9783325195312,17.4066677093506,17.5316677093506,8827200,17.5316677093506
2014-10-24,18.9166679382324,19.6566677093506,18.8700008392334,19.4599990844727,16916400,19.4599990844727
2014-10-27,19.4266662597656,19.5833320617676,19.2600002288818,19.5033321380615,8329800,19.5033321380615
2014-10-28,19.5083332061768,19.8066673278809,19.3383331298828,19.7133331298828,5991000,19.7133331298828
2014-10-29,19.7083320617676,20.0200004577637,19.6683330535889,20,8347200,20
2014-10-30,19.9383335113525,20.0849990844727,19.8433322906494,20.046667098999,3958800,20.046667098999
2014-10-31,20.2633323669434,20.3333320617676,20.0483322143555,20.1533336639404,3838800,20.1533336639404
2014-11-03,20.1450004577637,20.171667098999,19.9616661071777,19.9883327484131,4899000,19.9883327484131
2014-11-04,20.0166664123535,20.1383323669434,19.8850002288818,19.9633331298828,6469800,19.9633331298828
2014-11-05,20.0433330535889,20.2000007629395,19.8150005340576,20.1833324432373,5344800,20.1833324432373
2014-11-06,20.1200008392334,20.6133327484131,20.0966663360596,20.5949993133545,4762800,20.5949993133545
2014-11-07,20.5566673278809,20.5566673278809,20.3216667175293,20.4599990844727,6274200,20.4599990844727
2014-11-10,20.4599990844727,20.7666664123535,20.4549999237061,20.7666664123535,4095000,20.7666664123535
2014-11-11,20.8299999237061,20.8916664123535,20.6933326721191,20.7983322143555,2539200,20.7983322143555
2014-11-12,20.7649993896484,20.7649993896484,20.4066677093506,20.4916667938232,5975400,20.4916667938232
2014-11-13,20.4850006103516,20.8099994659424,20.4850006103516,20.7583332061768,4446000,20.7583332061768
2014-11-14,20.6966667175293,20.8233337402344,20.5433330535889,20.75,4717800,20.75
2014-11-17,20.7450008392334,21.1033325195312,20.7250003814697,21.0383338928223,4288800,21.0383338928223
2014-11-18,21.0866661071777,21.3266677856445,21.0083332061768,21.3133335113525,2912400,21.3133335113525
2014-11-19,21.2433338165283,21.2466678619385,20.8216667175293,20.9316673278809,4568400,20.9316673278809
2014-11-20,20.7099990844727,20.9133338928223,20.4833335876465,20.8983325958252,3294600,20.8983325958252
2014-11-21,21.033332824707,21.1499996185303,20.5400009155273,20.5833320617676,5961000,20.5833320617676
2014-11-24,20.7866668701172,21.328332901001,20.6399993896484,21.2533321380615,9220800,21.2533321380615
2014-11-25,21.283332824707,21.4833335876465,21.2199993133545,21.2616672515869,5472000,21.2616672515869
2014-11-26,21.2916679382324,21.5450000762939,21.203332901001,21.5266666412354,4000200,21.5266666412354
2014-11-28,21.5966663360596,21.8783321380615,21.5149993896484,21.6133327484131,1845000,21.6133327484131
2014-12-01,21.5983333587646,21.8449993133545,21.3833332061768,21.5650005340576,3675000,21.5650005340576
2014-12-02,21.7250003814697,22.1000003814697,21.5666675567627,22.0666675567627,4961400,22.0666675567627
2014-12-03,22.1083335876465,22.1333332061768,21.8600006103516,21.9099998474121,3987600,21.9099998474121
2014-12-04,21.8433322906494,22,21.6316661834717,21.6666679382324,4951800,21.6666679382324
2014-12-05,21.6666679382324,21.6866664886475,21.5733337402344,21.6183338165283,7624800,21.6183338165283
2014-12-08,21.6666679382324,22.3816661834717,21.6666679382324,22.0216674804688,11658000,22.0216674804688
2014-12-09,21.8533325195312,22.3333320617676,21.8349990844727,22.2466678619385,8337000,22.2466678619385
