"Fecha","ARE.Open","ARE.High","ARE.Low","ARE.Close","ARE.Volume","ARE.Adjusted"
2014-01-14,64.6800003051758,65.3000030517578,64.6699981689453,65.0400009155273,399300,47.995189666748
2014-01-15,65.3600006103516,65.9700012207031,65.3099975585938,65.8399963378906,235100,48.5855331420898
2014-01-16,65.8899993896484,66.1900024414062,65.4499969482422,66.0100021362305,399200,48.7109756469727
2014-01-17,66.4100036621094,66.4700012207031,65.9199981689453,66.2200012207031,965400,48.8659553527832
2014-01-21,66.4100036621094,67.7900009155273,66.1999969482422,67.5500030517578,640800,49.8474044799805
2014-01-22,67.7600021362305,68.4100036621094,67.7600021362305,68.3399963378906,1097400,50.4303588867188
2014-01-23,68.0500030517578,68.9499969482422,67.9700012207031,68.6999969482422,759900,50.6960334777832
2014-01-24,68.6600036621094,68.870002746582,67.879997253418,68.0599975585938,439600,50.2237319946289
2014-01-27,67.6600036621094,68.2799987792969,67.2300033569336,67.7600021362305,541200,50.002368927002
2014-01-28,67.8300018310547,68.8000030517578,67.8300018310547,68.5,425400,50.5484466552734
2014-01-29,68.0899963378906,68.6600036621094,67.8399963378906,68.5,652300,50.5484466552734
2014-01-30,68.8899993896484,69.4400024414062,68.3399963378906,69.25,407900,51.1018867492676
2014-01-31,68.6600036621094,70.5199966430664,68.4899978637695,70.129997253418,683900,51.7512626647949
2014-02-03,70.5699996948242,70.5699996948242,69.0100021362305,69.5,1171700,51.2863693237305
2014-02-04,68.4800033569336,70.379997253418,67.5299987792969,70.1500015258789,1095300,51.7660331726074
2014-02-05,70.2300033569336,70.5699996948242,69.9000015258789,70.2300033569336,789700,51.825065612793
2014-02-06,70.3600006103516,71.2099990844727,70.1999969482422,71.0800018310547,434900,52.4523010253906
2014-02-07,71.2300033569336,71.6399993896484,70.5500030517578,70.7300033569336,481100,52.1940269470215
2014-02-10,70.620002746582,71.75,70.5100021362305,71.6600036621094,567900,52.880313873291
2014-02-11,71.5400009155273,71.9300003051758,71.129997253418,71.1500015258789,567600,52.503963470459
2014-02-12,71.3300018310547,71.629997253418,70.629997253418,71.2399978637695,422500,52.5703659057617
2014-02-13,70.879997253418,72.0299987792969,70.6999969482422,71.6399993896484,306000,52.865550994873
2014-02-14,71.5299987792969,72.1600036621094,71.4300003051758,72.0100021362305,226400,53.1385803222656
2014-02-18,72.0899963378906,72.5299987792969,71.7699966430664,72.5299987792969,322900,53.5223045349121
2014-02-19,72.3000030517578,73.4100036621094,72.2900009155273,72.5800018310547,388800,53.5592079162598
2014-02-20,72.6500015258789,73.3199996948242,71.629997253418,72.0899963378906,604600,53.1976165771484
2014-02-21,72.2300033569336,73.1100006103516,71.6600036621094,72.9000015258789,633200,53.7953414916992
2014-02-24,72.9100036621094,73.5,72.3300018310547,72.3399963378906,463700,53.3820953369141
2014-02-25,72.4100036621094,73.3000030517578,72.2799987792969,72.8000030517578,327800,53.7215576171875
2014-02-26,73.0699996948242,73.2699966430664,72.5699996948242,72.6100006103516,352600,53.5813407897949
2014-02-27,72.6800003051758,73.0899963378906,72.0299987792969,72.5299987792969,230600,53.5223045349121
2014-02-28,72.5299987792969,72.8899993896484,72.370002746582,72.4499969482422,755800,53.463264465332
2014-03-03,72.0299987792969,73.1500015258789,72,72.8399963378906,500700,53.7510528564453
2014-03-04,73.4599990844727,74.1100006103516,73.2300033569336,74.0899963378906,501300,54.6734580993652
2014-03-05,73.9599990844727,74.3399963378906,72.9499969482422,73.6900024414062,466200,54.3783111572266
2014-03-06,73.9100036621094,73.9100036621094,72.9100036621094,73.3000030517578,290100,54.0905227661133
2014-03-07,73.129997253418,73.1999969482422,71.879997253418,72.4599990844727,379400,53.4706420898438
2014-03-10,72.3300018310547,72.5100021362305,71.6999969482422,71.9899978637695,378500,53.1238136291504
2014-03-11,72.2699966430664,73.6900024414062,72.2699966430664,73.2799987792969,373300,54.0757484436035
2014-03-12,73.1100006103516,73.6699981689453,73.0199966430664,73.2099990844727,449800,54.0240898132324
2014-03-13,73.3000030517578,73.3000030517578,72.5400009155273,73.0699996948242,267200,53.9207801818848
2014-03-14,73.0100021362305,73.6500015258789,72.8600006103516,72.9700012207031,203500,53.846996307373
2014-03-17,73.3300018310547,73.7300033569336,72.9199981689453,73.5699996948242,461800,54.2897605895996
2014-03-18,73.4199981689453,73.8099975585938,73.0899963378906,73.7200012207031,357800,54.400447845459
2014-03-19,73.8300018310547,74.2399978637695,71.9000015258789,71.9400024414062,259700,53.0869102478027
2014-03-20,71.9199981689453,72.1999969482422,71,72.1800003051758,386500,53.2640380859375
2014-03-21,72.1999969482422,73.4000015258789,72.1999969482422,73.1600036621094,615500,53.9872055053711
2014-03-24,73.1699981689453,73.6399993896484,71.9899978637695,72.5,343500,53.5001907348633
2014-03-25,72.7900009155273,73.4800033569336,72.2200012207031,72.5800018310547,242800,53.5592079162598
2014-03-26,72.6699981689453,72.8099975585938,71.4100036621094,71.4599990844727,389400,52.7327156066895
2014-03-27,70.7300033569336,71.3899993896484,70.0899963378906,71.2799987792969,224900,53.120231628418
2014-03-28,71.3199996948242,72.379997253418,71.2699966430664,72.0199966430664,237500,53.6717224121094
2014-03-31,72.1999969482422,73.0400009155273,71.3199996948242,72.5599975585938,277500,54.0741310119629
2014-04-01,71.8099975585938,72.2399978637695,70.9700012207031,71.9000015258789,839400,53.5822906494141
2014-04-02,71.8399963378906,72.4599990844727,71.4400024414062,72.370002746582,432500,53.9325523376465
2014-04-03,72.25,72.6100006103516,71.9899978637695,72.4100036621094,526700,53.9623641967773
2014-04-04,72.7900009155273,72.9599990844727,72.2200012207031,72.5299987792969,275500,54.0517883300781
2014-04-07,72.629997253418,73.8600006103516,72.5800018310547,73.3600006103516,407700,54.6703300476074
2014-04-08,73.3300018310547,73.7399978637695,72.879997253418,73.0199966430664,432700,54.4169425964355
2014-04-09,73.0899963378906,73.3499984741211,72.5,72.8300018310547,194600,54.2753372192383
2014-04-10,72.9599990844727,73.2200012207031,71.370002746582,71.4800033569336,374300,53.269287109375
2014-04-11,71.4199981689453,72.0599975585938,71.0299987792969,71.1500015258789,388000,53.0233535766602
2014-04-14,71.5800018310547,72.5599975585938,71.1500015258789,72.4599990844727,397900,53.9996223449707
2014-04-15,72.5100021362305,73.7399978637695,72.0400009155273,73.6800003051758,355800,54.9088020324707
2014-04-16,73.9000015258789,74.3899993896484,73.4400024414062,73.9800033569336,446000,55.1323623657227
2014-04-17,73.6900024414062,73.870002746582,73.0899963378906,73.2799987792969,302300,54.610710144043
2014-04-21,73.2200012207031,73.9599990844727,73,73.4300003051758,226400,54.7224884033203
2014-04-22,73.5800018310547,73.8499984741211,72.9800033569336,73.6100006103516,261200,54.8566398620605
2014-04-23,73.6500015258789,74.0100021362305,73.2699966430664,73.5899963378906,677000,54.8417320251465
2014-04-24,73.9100036621094,74.1699981689453,73.4199981689453,74.0100021362305,454500,55.1547164916992
2014-04-25,73.5500030517578,73.9700012207031,73.1999969482422,73.370002746582,185200,54.6777687072754
2014-04-28,73.5500030517578,73.9499969482422,73.0299987792969,73.6800003051758,374300,54.9088020324707
2014-04-29,73.9000015258789,74.1500015258789,73.0800018310547,73.4800033569336,228600,54.7597541809082
2014-04-30,73.5299987792969,73.8600006103516,73.1900024414062,73.8199996948242,239700,55.0131378173828
2014-05-01,73.7600021362305,73.8600006103516,72.8899993896484,73.5699996948242,386200,54.8268165588379
2014-05-02,73.4700012207031,74.6699981689453,73.4400024414062,74.3000030517578,260400,55.3708419799805
2014-05-05,73.9599990844727,74.5,73.8300018310547,74.25,320600,55.3335762023926
2014-05-06,73,74.6900024414062,73,74.6800003051758,559700,55.6540374755859
2014-05-07,74.8899993896484,75.4400024414062,74.2200012207031,74.7699966430664,494100,55.7211036682129
2014-05-08,74.7300033569336,75.6600036621094,74.5999984741211,74.7399978637695,384100,55.6987495422363
2014-05-09,74.8000030517578,75.25,74.4899978637695,74.9700012207031,290100,55.8701515197754
2014-05-12,75.1900024414062,75.6399993896484,74.9000015258789,75.2900009155273,283900,56.1086235046387
2014-05-13,75.370002746582,76.0699996948242,74.6800003051758,75,207200,55.8924980163574
2014-05-14,75.0800018310547,75.5199966430664,74.4199981689453,75.2399978637695,281300,56.0713653564453
2014-05-15,75.0500030517578,75.4400024414062,74.2900009155273,75.4300003051758,293200,56.2129745483398
2014-05-16,75.2699966430664,75.9899978637695,74.9700012207031,75.9800033569336,160800,56.6228408813477
2014-05-19,76.0500030517578,76.3000030517578,75.4599990844727,75.6600036621094,257300,56.384349822998
2014-05-20,75.5800018310547,76.0199966430664,75.0599975585938,75.1699981689453,271100,56.0191955566406
2014-05-21,75.3600006103516,75.6399993896484,74.7600021362305,74.9800033569336,171000,55.8776168823242
2014-05-22,74.9700012207031,75.2900009155273,74.5299987792969,74.6100006103516,218200,55.601863861084
2014-05-23,74.8499984741211,75.4100036621094,74.4899978637695,75.1999969482422,265400,56.0415496826172
2014-05-27,75.2399978637695,75.3099975585938,74.2600021362305,74.8499984741211,590600,55.7807273864746
2014-05-28,74.7900009155273,74.9300003051758,74.1800003051758,74.8600006103516,454800,55.7881813049316
2014-05-29,75.0199966430664,75.5299987792969,74.7099990844727,75.4700012207031,188800,56.2427749633789
2014-05-30,75.4499969482422,76.2799987792969,75.2699966430664,76.0899963378906,521900,56.7048149108887
2014-06-02,75.9199981689453,77.0800018310547,75.8099975585938,76.8899993896484,348300,57.3009986877441
2014-06-03,76.8600006103516,77.1500015258789,76.4199981689453,76.9899978637695,241700,57.3755149841309
2014-06-04,76.8600006103516,77.1900024414062,76.5199966430664,77.0199966430664,227100,57.3978805541992
2014-06-05,77.129997253418,78.3600006103516,76.9000015258789,78.3000030517578,360000,58.3517761230469
2014-06-06,78.379997253418,78.6900024414062,77.5999984741211,77.7799987792969,330300,57.9642448425293
2014-06-09,77.8099975585938,78.0699996948242,76.9599990844727,77.1800003051758,210700,57.5171279907227
2014-06-10,77.0699996948242,77.3399963378906,76.370002746582,76.6500015258789,255400,57.122142791748
2014-06-11,76.5999984741211,76.9400024414062,76.0999984741211,76.4000015258789,226300,56.9358367919922
2014-06-12,76.25,76.9800033569336,75.7399978637695,76.9100036621094,450200,57.3159141540527
2014-06-13,77.0999984741211,77.3000030517578,76.3099975585938,76.7300033569336,214300,57.181755065918
2014-06-16,76.75,77.1399993896484,76.2099990844727,76.5599975585938,199700,57.0550727844238
2014-06-17,76.6600036621094,77.1600036621094,76.4199981689453,76.8600006103516,362400,57.2786674499512
2014-06-18,76.8300018310547,77.5199966430664,76.75,77.370002746582,246500,57.6587104797363
2014-06-19,77.5199966430664,77.8300018310547,77.1999969482422,77.5,255400,57.7555847167969
2014-06-20,77.4899978637695,77.5800018310547,76.4800033569336,76.9400024414062,666300,57.3382606506348
2014-06-23,77.0400009155273,77.4000015258789,76.7300033569336,76.7799987792969,220200,57.2190208435059
2014-06-24,76.8600006103516,77.1500015258789,76.5800018310547,76.9400024414062,241900,57.3382606506348
2014-06-25,76.9800033569336,77.370002746582,76.8199996948242,77.129997253418,224900,57.479850769043
2014-06-26,76.4300003051758,76.4300003051758,75.9000015258789,76.3199996948242,203200,57.4121437072754
2014-06-27,76.2799987792969,77.0800018310547,75.7399978637695,77.0599975585938,441600,57.9688301086426
2014-06-30,76.9100036621094,77.6500015258789,76.7600021362305,77.6399993896484,551100,58.4051399230957
2014-07-01,77.8899993896484,78.1500015258789,77.1500015258789,77.8300018310547,727600,58.5480461120605
2014-07-02,77.5800018310547,78.0899963378906,77.0800018310547,77.9000015258789,380000,58.6007080078125
2014-07-03,77.6900024414062,77.7099990844727,76.9800033569336,77.3600006103516,269400,58.1944961547852
2014-07-07,77.0800018310547,77.6500015258789,77.0699996948242,77.3499984741211,222100,58.1869697570801
2014-07-08,77.4800033569336,77.6500015258789,77.2200012207031,77.5400009155273,220300,58.3299140930176
2014-07-09,77.5199966430664,77.9599990844727,76.9400024414062,77.4899978637695,246100,58.2922897338867
2014-07-10,77.0899963378906,78.129997253418,77.0400009155273,77.870002746582,310500,58.5781326293945
2014-07-11,78.0400009155273,78.1500015258789,77.6100006103516,77.9800033569336,208400,58.6608924865723
2014-07-14,78.2099990844727,78.370002746582,77.6100006103516,78.1600036621094,284400,58.796329498291
2014-07-15,78.3000030517578,78.4300003051758,77.6800003051758,78.2200012207031,209100,58.8414459228516
2014-07-16,78.4100036621094,78.4700012207031,77.6399993896484,78.1999969482422,327700,58.8263778686523
2014-07-17,77.8899993896484,78.2399978637695,77.6500015258789,77.6900024414062,186400,58.442741394043
2014-07-18,77.6900024414062,78.6800003051758,77.6900024414062,78.6699981689453,430500,59.1799659729004
2014-07-21,78.5500030517578,78.7799987792969,78.1100006103516,78.6900024414062,237900,59.1949844360352
2014-07-22,79.0199966430664,79.4400024414062,78.8300018310547,79.4000015258789,442000,59.7291107177734
2014-07-23,79.4499969482422,79.5400009155273,79.1800003051758,79.25,217100,59.6162643432617
2014-07-24,79.4300003051758,79.7300033569336,79.0800018310547,79.3199996948242,263300,59.6688995361328
2014-07-25,79.1600036621094,79.4000015258789,78.8099975585938,78.870002746582,424200,59.330394744873
2014-07-28,78.8399963378906,79.4400024414062,78.5999984741211,79.2799987792969,319200,59.6388397216797
2014-07-29,79.0899963378906,79.25,77.6600036621094,78.5,612600,59.0520668029785
2014-07-30,79.0100021362305,79.0100021362305,77.8300018310547,78.4800033569336,393700,59.0370292663574
2014-07-31,77.2200012207031,79.0800018310547,76.9800033569336,78.5999984741211,766800,59.1272811889648
2014-08-01,78.4499969482422,78.9599990844727,78.0400009155273,78.0699996948242,760000,58.728588104248
2014-08-04,78.1399993896484,78.1399993896484,77.1500015258789,77.8099975585938,463800,58.5330123901367
2014-08-05,77.7099990844727,77.8399963378906,76.8600006103516,77.120002746582,360400,58.0139617919922
2014-08-06,76.9800033569336,77.7699966430664,76.9599990844727,77.5699996948242,435100,58.3524856567383
2014-08-07,77.5899963378906,77.8899993896484,76.9800033569336,77.2799987792969,314400,58.1343154907227
2014-08-08,77.3000030517578,77.6699981689453,76.8199996948242,77.629997253418,269900,58.3975944519043
2014-08-11,77.8899993896484,78.1100006103516,77.4800033569336,77.6500015258789,257900,58.4126510620117
2014-08-12,77.870002746582,78.0500030517578,77.4700012207031,77.879997253418,377100,58.5856781005859
2014-08-13,77.9800033569336,78.7799987792969,77.9800033569336,78.5899963378906,378400,59.1197624206543
2014-08-14,78.3099975585938,78.9100036621094,78.2200012207031,78.3899993896484,348400,58.9693222045898
2014-08-15,78.7900009155273,78.7900009155273,77.870002746582,78.0800018310547,398900,58.7361183166504
2014-08-18,78.5299987792969,79.5800018310547,78.4300003051758,79.5500030517578,519400,59.8419380187988
2014-08-19,79.7900009155273,79.870002746582,79.1800003051758,79.75,291300,59.9924011230469
2014-08-20,79.870002746582,80.4899978637695,79.2699966430664,80.3000030517578,370100,60.406120300293
2014-08-21,80.4800033569336,80.6500015258789,79.75,80.1999969482422,315400,60.3308982849121
2014-08-22,80.0100021362305,80.370002746582,79.0699996948242,79.3099975585938,223700,59.6613883972168
2014-08-25,79.7099990844727,80,78.6600036621094,78.9499969482422,193400,59.3905792236328
2014-08-26,78.9300003051758,79.2900009155273,78.879997253418,78.9499969482422,250600,59.3905792236328
2014-08-27,79.1800003051758,79.25,78.7600021362305,78.9300003051758,202700,59.3755340576172
2014-08-28,78.9100036621094,79.1699981689453,78.5299987792969,78.8199996948242,221000,59.2927703857422
2014-08-29,78.8300018310547,79.1800003051758,78.7200012207031,79.0599975585938,397700,59.4733238220215
2014-09-02,79.2099990844727,79.5400009155273,78.8199996948242,79.120002746582,604000,59.5184669494629
2014-09-03,79.3899993896484,79.6399993896484,79.2300033569336,79.5899963378906,393200,59.8720359802246
2014-09-04,79.5299987792969,79.8600006103516,79.1900024414062,79.4199981689453,441400,59.7441291809082
2014-09-05,79.4700012207031,80.2300033569336,79.1900024414062,79.879997253418,515200,60.0901756286621
2014-09-08,79.629997253418,80.129997253418,79.620002746582,79.7699966430664,245700,60.0074310302734
2014-09-09,79.629997253418,79.629997253418,79.0299987792969,79.0299987792969,495100,59.4507522583008
2014-09-10,78.8300018310547,79.0599975585938,78.1500015258789,78.2200012207031,482200,58.8414459228516
2014-09-11,78.2900009155273,78.9199981689453,78.0800018310547,78.8000030517578,379400,59.2777442932129
2014-09-12,78.5599975585938,78.5699996948242,76.1399993896484,76.6100006103516,536800,57.6303024291992
2014-09-15,76.5699996948242,77.0899963378906,76,76.2399978637695,674100,57.3519554138184
2014-09-16,76.0800018310547,76.6900024414062,75.9199981689453,76.379997253418,541900,57.4572944641113
2014-09-17,76.6800003051758,77.3499984741211,76.1100006103516,76.2799987792969,501700,57.3820533752441
2014-09-18,76.3300018310547,76.3600006103516,75.1600036621094,75.3099975585938,728400,56.6523704528809
2014-09-19,75.4199981689453,75.8000030517578,75.1800003051758,75.1800003051758,754600,56.5545654296875
2014-09-22,75.1800003051758,75.2300033569336,74.3499984741211,74.379997253418,416300,55.9527854919434
2014-09-23,74.2600021362305,74.3899993896484,73.3899993896484,73.4000015258789,585500,55.2155532836914
2014-09-24,73.379997253418,74.0500030517578,73.0800018310547,73.8099975585938,874800,55.5239944458008
2014-09-25,73.7600021362305,74.129997253418,73.370002746582,74,703700,55.6669158935547
2014-09-26,73.3300018310547,74.4400024414062,72.9100036621094,74.3399963378906,524800,56.4721336364746
2014-09-29,74.5199966430664,74.5800018310547,73.6900024414062,74.5800018310547,536900,56.6544532775879
2014-09-30,74.75,74.8000030517578,73.7300033569336,73.75,523000,56.0239486694336
2014-10-01,73.6699981689453,74.3199996948242,73.5299987792969,74.1600036621094,553700,56.3354110717773
2014-10-02,74,74.5,73.4400024414062,73.9199981689453,373700,56.1530876159668
2014-10-03,74.3300018310547,74.4800033569336,73.5899963378906,74.129997253418,323200,56.3126182556152
2014-10-06,74.2099990844727,74.7600021362305,74.0199966430664,74.4499969482422,351600,56.5556907653809
2014-10-07,74.1999969482422,74.8600006103516,74.0100021362305,74.2099990844727,315900,56.3733863830566
2014-10-08,74.3300018310547,76.3199996948242,74.0500030517578,76.3099975585938,589600,57.9686164855957
2014-10-09,76.1800003051758,77.4899978637695,76.1800003051758,76.9000015258789,650700,58.4168319702148
2014-10-10,77.1100006103516,77.9199981689453,76.7399978637695,77.5400009155273,703400,58.9030265808105
2014-10-13,77.6100006103516,78.5599975585938,77.2099990844727,78.3099975585938,538900,59.4879493713379
2014-10-14,78.5500030517578,80.4300003051758,78.3099975585938,79.9499969482422,747000,60.7337646484375
2014-10-15,79.5999984741211,80.6100006103516,78.5199966430664,79.9899978637695,1297300,60.7641563415527
2014-10-16,79.5599975585938,80.4400024414062,78.6399993896484,80.2900009155273,898200,60.9920463562012
2014-10-17,81,81,79.2099990844727,80.0599975585938,605400,60.8173294067383
2014-10-20,80.0699996948242,80.8000030517578,79.8199996948242,80.7399978637695,356700,61.3338813781738
2014-10-21,81.0599975585938,81.7200012207031,80.7399978637695,81.6900024414062,380000,62.055549621582
2014-10-22,81.6699981689453,82.4499969482422,81.5500030517578,81.8899993896484,246100,62.207462310791
2014-10-23,82.4199981689453,82.7699966430664,81.9800033569336,82.5199966430664,423900,62.6860389709473
2014-10-24,82.4599990844727,82.9000015258789,81.6600036621094,82.2099990844727,502400,62.4505577087402
2014-10-27,82.1399993896484,82.6500015258789,81.9700012207031,82.3899993896484,473300,62.5872993469238
2014-10-28,82.6100006103516,82.6699981689453,81.8600006103516,82.3199996948242,456900,62.5341453552246
2014-10-29,82.2200012207031,82.4199981689453,81.4400024414062,81.870002746582,487500,62.1922950744629
2014-10-30,81.620002746582,82.5199966430664,81.379997253418,82.4899978637695,389900,62.6632652282715
2014-10-31,82.3600006103516,83.4599990844727,82.3199996948242,83,590400,63.0506782531738
2014-11-03,83.2399978637695,83.8199996948242,82.5699996948242,83.7900009155273,665100,63.6507987976074
2014-11-04,83.8899993896484,84.2300033569336,82.75,83.370002746582,383400,63.3317756652832
2014-11-05,83.6999969482422,84.0500030517578,82.8000030517578,83.1100006103516,481200,63.1342391967773
2014-11-06,82.9100036621094,83.3600006103516,82.2399978637695,82.4700012207031,331900,62.6480751037598
2014-11-07,82.4899978637695,82.9300003051758,81.9499969482422,82.379997253418,328300,62.5796928405762
2014-11-10,82.25,83.8000030517578,82.25,83.7399978637695,287700,63.6128158569336
2014-11-11,83.7799987792969,84.1399993896484,82.9100036621094,83.4800033569336,233400,63.4152946472168
2014-11-12,83.3199996948242,83.5299987792969,82.620002746582,82.75,312200,62.8607711791992
2014-11-13,82.9899978637695,83.4000015258789,82.8300018310547,83.2699966430664,402000,63.2557983398438
2014-11-14,83.0800018310547,83.4300003051758,82.1600036621094,82.3199996948242,239700,62.5341453552246
2014-11-17,82.4700012207031,83.0500030517578,82.4100036621094,82.9400024414062,234400,63.0050964355469
2014-11-18,83.0999984741211,83.1699981689453,82.5100021362305,83.120002746582,455400,63.1418151855469
2014-11-19,82.9700012207031,83.1600036621094,82.4100036621094,82.5699996948242,352100,62.7240371704102
2014-11-20,81.9000015258789,82.2200012207031,81.4899978637695,81.5800018310547,459100,61.971996307373
2014-11-21,81.8399963378906,82.5500030517578,81.8300018310547,82.1999969482422,496100,62.4429550170898
2014-11-24,82.5599975585938,84.0500030517578,82.4499969482422,84,688800,63.8103370666504
2014-11-25,84.0500030517578,84.2099990844727,83.5199966430664,83.9899978637695,478900,63.8027572631836
2014-11-26,83.9899978637695,85.7600021362305,83.9899978637695,85.6800003051758,461700,65.0865478515625
2014-11-28,85.8899993896484,86.5999984741211,85.5500030517578,85.9199981689453,242000,65.2688369750977
2014-12-01,85.4899978637695,86.3899993896484,85.1999969482422,85.879997253418,385200,65.2384567260742
2014-12-02,85.5400009155273,86.8199996948242,85.1500015258789,86.5699996948242,277500,65.7626266479492
2014-12-03,86.4000015258789,86.9100036621094,86.2200012207031,86.3899993896484,288700,65.6258697509766
2014-12-04,86.8499984741211,88.3000030517578,86.0500030517578,88.120002746582,616500,66.940071105957
2014-12-05,87.8199996948242,88.3899993896484,87.0599975585938,88.129997253418,471500,66.9476547241211
2014-12-08,87.8399963378906,89.7200012207031,87.629997253418,89.6999969482422,553800,68.1403274536133
2014-12-09,89.6100006103516,91.4899978637695,89.0899963378906,90.1900024414062,629800,68.5125579833984
2014-12-10,90.2399978637695,90.4700012207031,88.7099990844727,88.9700012207031,449100,67.5857696533203
2014-12-11,89.5800018310547,89.6399993896484,89.0599975585938,89.1500015258789,214600,67.7224960327148
2014-12-12,88.7099990844727,89.5199966430664,87.8600006103516,87.9400024414062,278600,66.8033447265625
2014-12-15,88.0899963378906,88.2600021362305,86.4700012207031,86.7600021362305,418900,65.9069519042969
2014-12-16,86.7699966430664,87.7699966430664,86.129997253418,87.2699966430664,431000,66.2943954467773
2014-12-17,87.4700012207031,88.5599975585938,86.7900009155273,88.4199981689453,437900,67.16796875
