"Fecha","MKC.Open","MKC.High","MKC.Low","MKC.Close","MKC.Volume","MKC.Adjusted"
2014-01-23,34.7999992370605,34.9199981689453,34.5400009155273,34.7150001525879,1445000,29.1870403289795
2014-01-24,34.5699996948242,35.0449981689453,34.4650001525879,34.4949989318848,1718000,29.0020542144775
2014-01-27,34.5149993896484,34.8549995422363,34.4700012207031,34.564998626709,1972400,29.0609149932861
2014-01-28,34.5299987792969,34.8849983215332,34.5299987792969,34.810001373291,2156200,29.2669086456299
2014-01-29,33.3450012207031,33.5499992370605,32.2299995422363,32.6500015258789,6827400,27.4508590698242
2014-01-30,32.5200004577637,32.5250015258789,31.8999996185303,32.3650016784668,4184600,27.2112445831299
2014-01-31,32.0050010681152,32.2299995422363,31.7250003814697,32.0900001525879,2562800,26.9800319671631
2014-02-03,32.0250015258789,32.1650009155273,31.4400005340576,31.5149993896484,2738400,26.4965972900391
2014-02-04,31.5799999237061,31.8549995422363,31.5200004577637,31.7600002288818,2142400,26.7025852203369
2014-02-05,31.5949993133545,31.8500003814697,31.5400009155273,31.7199993133545,2693000,26.6689510345459
2014-02-06,31.8099994659424,31.875,31.4150009155273,31.5349998474121,3234000,26.5134124755859
2014-02-07,31.6550006866455,31.9249992370605,31.375,31.5200004577637,2416800,26.5008010864258
2014-02-10,31.5249996185303,31.9799995422363,31.4449996948242,31.9599990844727,1960800,26.8707294464111
2014-02-11,31.9249992370605,32.3349990844727,31.7900009155273,32.2949981689453,1822800,27.1523895263672
2014-02-12,32.2700004577637,32.4850006103516,32.0999984741211,32.1450004577637,1317000,27.0262718200684
2014-02-13,32.0499992370605,32.5050010681152,32.0400009155273,32.4900016784668,1460400,27.3163375854492
2014-02-14,32.3800010681152,32.8600006103516,32.2999992370605,32.75,2009600,27.53493309021
2014-02-18,32.75,33.1599998474121,32.7299995422363,33.0699996948242,1786600,27.8039855957031
2014-02-19,32.935001373291,33.060001373291,32.689998626709,32.7249984741211,1474200,27.513916015625
2014-02-20,32.6450004577637,33.0999984741211,32.6450004577637,33.064998626709,1074400,27.7997798919678
2014-02-21,33.0449981689453,33.2000007629395,32.935001373291,32.9850006103516,890400,27.7325096130371
2014-02-24,33.0750007629395,33.3300018310547,33.0400009155273,33.125,1067000,27.8502216339111
2014-02-25,33.1749992370605,33.2449989318848,32.9249992370605,33.0999984741211,1288000,27.8292007446289
2014-02-26,33.1699981689453,33.2999992370605,32.7999992370605,32.810001373291,1186600,27.5853881835938
2014-02-27,32.7900009155273,32.9749984741211,32.564998626709,32.9700012207031,1326200,27.7199039459229
2014-02-28,32.9599990844727,33.2649993896484,32.9249992370605,33.2000007629395,1228600,27.9132785797119
2014-03-03,32.8950004577637,33.2400016784668,32.7700004577637,33.060001373291,1522600,27.7955780029297
2014-03-04,33.2550010681152,33.5849990844727,33.2550010681152,33.5099983215332,1238000,28.1739101409912
2014-03-05,33.4599990844727,33.5099983215332,33.2550010681152,33.4150009155273,1337600,28.0940437316895
2014-03-06,33.435001373291,33.5250015258789,33.3600006103516,33.4000015258789,935800,28.0814266204834
2014-03-07,33.4850006103516,33.5449981689453,33.3450012207031,33.4949989318848,824000,28.161304473877
2014-03-10,33.4550018310547,33.6749992370605,33.3450012207031,33.4749984741211,1133800,28.1444892883301
2014-03-11,33.564998626709,33.685001373291,33.4900016784668,33.5999984741211,917600,28.2495784759521
2014-03-12,33.4449996948242,33.9650001525879,33.4449996948242,33.9599990844727,1038400,28.5522537231445
2014-03-13,34,34.1100006103516,33.6949996948242,33.7599983215332,1362400,28.3840942382812
2014-03-14,33.625,33.9900016784668,33.625,33.8250007629395,1022200,28.4387588500977
2014-03-17,33.9199981689453,34.0750007629395,33.7799987792969,33.9900016784668,1085800,28.5774841308594
2014-03-18,34,34.2299995422363,33.9900016784668,34.0800018310547,795200,28.6531524658203
2014-03-19,34.0999984741211,34.2200012207031,33.625,33.8199996948242,636400,28.4345512390137
2014-03-20,33.7799987792969,33.9099998474121,33.6599998474121,33.7700004577637,1289000,28.3925075531006
2014-03-21,33.9099998474121,34.1800003051758,33.7000007629395,33.7700004577637,2704600,28.3925075531006
2014-03-24,33.935001373291,34.25,33.7200012207031,33.7550010681152,2123200,28.3798980712891
2014-03-25,35.1300010681152,35.9949989318848,35.0099983215332,35.5999984741211,3273200,29.9311008453369
2014-03-26,35.7050018310547,35.7400016784668,35.0750007629395,35.5499992370605,2085400,29.8890705108643
2014-03-27,35.4150009155273,35.6100006103516,35.2700004577637,35.3849983215332,1350600,29.7503452301025
2014-03-28,35.5099983215332,35.7700004577637,35.4850006103516,35.6599998474121,1182400,29.981559753418
2014-03-31,35.8349990844727,35.9449996948242,35.7000007629395,35.8699989318848,1651800,30.1581134796143
2014-04-01,35.7900009155273,35.8800010681152,35.5750007629395,35.810001373291,1023200,30.1076622009277
2014-04-02,35.8300018310547,35.8899993896484,35.5200004577637,35.6500015258789,1228800,29.9731407165527
2014-04-03,35.4949989318848,35.6150016784668,35.3250007629395,35.5349998474121,1381000,30.0323047637939
2014-04-04,35.6049995422363,35.7249984741211,35.1349983215332,35.1450004577637,1156200,29.702693939209
2014-04-07,35.1049995422363,35.3849983215332,34.9900016784668,35.0299987792969,1651600,29.6055068969727
2014-04-08,35.1199989318848,35.6349983215332,34.9949989318848,35.6150016784668,1594200,30.0999069213867
2014-04-09,35.6599998474121,35.7400016784668,35.3450012207031,35.4650001525879,988600,29.9731464385986
2014-04-10,35.4300003051758,35.8050003051758,35.2649993896484,35.2849998474121,1165200,29.8210182189941
2014-04-11,35.2249984741211,35.5750007629395,34.8800010681152,35,1026400,29.5801429748535
2014-04-14,35.2949981689453,35.3549995422363,35.0149993896484,35.2150001525879,1019800,29.7618579864502
2014-04-15,35.2999992370605,35.2999992370605,34.9000015258789,35.0950012207031,1051200,29.6604499816895
2014-04-16,35.2999992370605,35.564998626709,35.2599983215332,35.564998626709,678000,30.0576610565186
2014-04-17,35.4599990844727,35.6150016784668,35.2900009155273,35.4900016784668,1747200,29.9942836761475
2014-04-21,35.2799987792969,35.560001373291,35.25,35.4599990844727,811400,29.968921661377
2014-04-22,35.4900016784668,35.8549995422363,35.3549995422363,35.8300018310547,1389200,30.2816200256348
2014-04-23,35.810001373291,35.939998626709,35.7400016784668,35.7900009155273,961200,30.2478332519531
2014-04-24,35.7700004577637,35.9150009155273,35.5699996948242,35.6450004577637,648600,30.1252784729004
2014-04-25,35.6399993896484,35.7150001525879,35.4550018310547,35.5750007629395,705600,30.0661106109619
2014-04-28,35.7200012207031,36.0849990844727,35.7050018310547,35.9700012207031,836400,30.3999404907227
2014-04-29,36.125,36.1399993896484,35.7150001525879,35.7150001525879,777000,30.1844272613525
2014-04-30,35.6450004577637,35.7700004577637,35.3899993896484,35.5999984741211,1744800,30.0872344970703
2014-05-01,35.6699981689453,35.685001373291,35.2649993896484,35.6100006103516,710400,30.0956878662109
2014-05-02,35.5400009155273,35.9949989318848,35.4749984741211,35.7999992370605,899600,30.2562732696533
2014-05-05,35.6300010681152,35.7900009155273,35.4650001525879,35.6599998474121,634600,30.1379566192627
2014-05-06,35.5750007629395,35.6699981689453,35.2999992370605,35.310001373291,647000,29.8421516418457
2014-05-07,35.4000015258789,35.9550018310547,35.2649993896484,35.9300003051758,742600,30.366138458252
2014-05-08,35.9049987792969,35.9300003051758,35.3800010681152,35.5,1028400,30.0027256011963
2014-05-09,35.4550018310547,35.6100006103516,35.3849983215332,35.5750007629395,911000,30.0661106109619
2014-05-12,35.75,35.814998626709,35.6100006103516,35.7000007629395,917800,30.1717586517334
2014-05-13,35.7099990844727,35.7900009155273,35.5900001525879,35.6650009155273,690600,30.1421680450439
2014-05-14,35.6650009155273,35.7299995422363,35.3400001525879,35.3800010681152,781200,29.901309967041
2014-05-15,35.3400001525879,35.4500007629395,35.1349983215332,35.2400016784668,719600,29.7829895019531
2014-05-16,35.2249984741211,35.5099983215332,35.2150001525879,35.3849983215332,1327600,29.9055366516113
2014-05-19,35.3199996948242,35.4650001525879,35.2249984741211,35.375,831200,29.8970832824707
2014-05-20,35.310001373291,35.3849983215332,35.0250015258789,35.1199989318848,929000,29.6815738677979
2014-05-21,35.1949996948242,35.375,35,35.3499984741211,954000,29.8759593963623
2014-05-22,35.314998626709,35.4049987792969,35.1549987792969,35.3549995422363,608800,29.8801765441895
2014-05-23,35.3899993896484,35.435001373291,35.2999992370605,35.3650016784668,477000,29.8886413574219
2014-05-27,35.5349998474121,35.9300003051758,35.439998626709,35.8650016784668,858400,30.3112125396729
2014-05-28,35.9000015258789,35.9199981689453,35.6349983215332,35.6399993896484,687200,30.1210403442383
2014-05-29,35.6500015258789,36.0900001525879,35.6300010681152,36.0550003051758,557400,30.4717845916748
2014-05-30,36.064998626709,36.2150001525879,35.9900016784668,36.1549987792969,826800,30.5563049316406
2014-06-02,36.0149993896484,36.2000007629395,35.8899993896484,35.9650001525879,614600,30.395715713501
2014-06-03,35.8600006103516,36.2400016784668,35.8600006103516,36.2050018310547,990000,30.5985584259033
2014-06-04,36.2350006103516,36.5699996948242,36.1150016784668,36.5449981689453,1051600,30.8858947753906
2014-06-05,36.4749984741211,36.4749984741211,36.25,36.4599990844727,822600,30.814058303833
2014-06-06,36.4099998474121,36.6150016784668,36.2900009155273,36.5050010681152,524400,30.8520946502686
2014-06-09,36.5400009155273,36.6650009155273,36.435001373291,36.5349998474121,567000,30.8774452209473
2014-06-10,36.4049987792969,36.4449996948242,36.1199989318848,36.2799987792969,895600,30.6619319915771
2014-06-11,36.2400016784668,36.3950004577637,35.9150009155273,36.0999984741211,783000,30.5098094940186
2014-06-12,36.064998626709,36.064998626709,35.810001373291,35.9199981689453,472200,30.35768699646
2014-06-13,35.9000015258789,36.0050010681152,35.6749992370605,35.8549995422363,695400,30.302755355835
2014-06-16,35.7799987792969,35.8699989318848,35.6599998474121,35.7249984741211,1130200,30.1928787231445
2014-06-17,35.8800010681152,35.9199981689453,35.6450004577637,35.814998626709,939000,30.2689476013184
2014-06-18,35.7299995422363,36.3300018310547,35.685001373291,36.3050003051758,871800,30.6830654144287
2014-06-19,36.3650016784668,36.4949989318848,36.0550003051758,36.2449989318848,854200,30.6323680877686
2014-06-20,36.2350006103516,36.3499984741211,36.1749992370605,36.25,1219600,30.6365928649902
2014-06-23,36.2550010681152,36.2999992370605,35.5349998474121,35.6450004577637,1295200,30.1252784729004
2014-06-24,35.5950012207031,35.7099990844727,35.4249992370605,35.6500015258789,1004200,30.1294918060303
2014-06-25,35.5499992370605,35.7550010681152,35.4900016784668,35.5900001525879,1127600,30.0787944793701
2014-06-26,35.1749992370605,35.2649993896484,34.2050018310547,35.1349983215332,1961200,29.6942386627197
2014-06-27,35.1349983215332,35.8300018310547,35.1049995422363,35.7849998474121,1755400,30.2435874938965
2014-06-30,35.75,35.8950004577637,35.4900016784668,35.7949981689453,1215000,30.2520427703857
2014-07-01,35.7150001525879,36.0400009155273,35.6300010681152,35.8250007629395,1069600,30.2773990631104
2014-07-02,35.6399993896484,35.6399993896484,35.2700004577637,35.4599990844727,1075600,30.1244831085205
2014-07-03,35.4799995422363,35.6150016784668,35.3499984741211,35.5149993896484,860000,30.1712017059326
2014-07-07,35.5499992370605,35.7449989318848,35.5400009155273,35.5750007629395,749600,30.2221736907959
2014-07-08,35.5099983215332,35.7000007629395,35.4000015258789,35.439998626709,919400,30.1074829101562
2014-07-09,35.4550018310547,35.5800018310547,35.2050018310547,35.2700004577637,789600,29.9630641937256
2014-07-10,35.0400009155273,35.2550010681152,35.0400009155273,35.2150001525879,678800,29.9163436889648
2014-07-11,35.1300010681152,35.3499984741211,35.0800018310547,35.2750015258789,855000,29.967321395874
2014-07-14,35.3499984741211,35.4199981689453,35.0550003051758,35.2050018310547,599800,29.9078502655029
2014-07-15,35.1500015258789,35.2299995422363,34.9249992370605,34.9550018310547,766800,29.6954669952393
2014-07-16,35.0149993896484,35.1300010681152,34.8050003051758,34.9799995422363,1216400,29.7167072296143
2014-07-17,34.9249992370605,34.935001373291,34.625,34.6749992370605,845000,29.4575939178467
2014-07-18,34.7449989318848,35.1650009155273,34.6800003051758,35.1500015258789,1625200,29.8611354827881
2014-07-21,35.0400009155273,35.2000007629395,34.9000015258789,35.1349983215332,1710600,29.8483772277832
2014-07-22,35.125,35.1650009155273,34.8899993896484,35.0149993896484,1585200,29.7464294433594
2014-07-23,35,35.0800018310547,34.6949996948242,34.7000007629395,1703400,29.4788303375244
2014-07-24,34.8050003051758,34.8349990844727,34.625,34.685001373291,805000,29.4660949707031
2014-07-25,34.5900001525879,34.7449989318848,34.5149993896484,34.6100006103516,510000,29.4023818969727
2014-07-28,34.5750007629395,34.6349983215332,34.2999992370605,34.375,975400,29.2027378082275
2014-07-29,34.439998626709,34.5849990844727,34.0449981689453,34.0499992370605,998000,28.926643371582
2014-07-30,34.0699996948242,34.185001373291,33.564998626709,33.689998626709,1693600,28.6208095550537
2014-07-31,33.5250015258789,33.5849990844727,32.8600006103516,32.8899993896484,1661800,27.9411773681641
2014-08-01,32.4599990844727,33.2750015258789,32.4599990844727,33.185001373291,1850800,28.1917934417725
2014-08-04,33.2200012207031,33.3899993896484,33.0849990844727,33.3450012207031,910600,28.3277111053467
2014-08-05,33.2200012207031,33.4500007629395,33.1500015258789,33.1949996948242,1347000,28.200288772583
2014-08-06,33.1650009155273,33.7649993896484,33.1650009155273,33.7050018310547,1585000,28.6335468292236
2014-08-07,33.7550010681152,33.8450012207031,33.4650001525879,33.5050010681152,900800,28.4636478424072
2014-08-08,33.5250015258789,33.9300003051758,33.4749984741211,33.9199981689453,725800,28.8161926269531
2014-08-11,33.935001373291,34.314998626709,33.935001373291,34.185001373291,1030800,29.0413246154785
2014-08-12,34.1599998474121,34.3450012207031,34.1150016784668,34.189998626709,826800,29.0455722808838
2014-08-13,34.2700004577637,34.2700004577637,34.0449981689453,34.1549987792969,982000,29.0158405303955
2014-08-14,34.2299995422363,34.3950004577637,34.1599998474121,34.375,463800,29.2027378082275
2014-08-15,34.4749984741211,34.6800003051758,34.1100006103516,34.2849998474121,738200,29.1262817382812
2014-08-18,34.4150009155273,34.6450004577637,34.3300018310547,34.5349998474121,779200,29.3386669158936
2014-08-19,34.5299987792969,34.7700004577637,34.4199981689453,34.685001373291,563400,29.4660949707031
2014-08-20,34.5900001525879,34.7649993896484,34.5349998474121,34.685001373291,571400,29.4660949707031
2014-08-21,34.7249984741211,35.125,34.7200012207031,34.9049987792969,741600,29.6529941558838
2014-08-22,34.9099998474121,35.0499992370605,34.5200004577637,34.5349998474121,868400,29.3386669158936
2014-08-25,34.7200012207031,34.814998626709,34.5849990844727,34.7200012207031,712000,29.4958305358887
2014-08-26,34.7649993896484,34.9850006103516,34.7350006103516,34.8699989318848,525200,29.6232471466064
2014-08-27,34.8300018310547,34.9300003051758,34.7200012207031,34.7900009155273,1090200,29.5552959442139
2014-08-28,34.7150001525879,34.7799987792969,34.5999984741211,34.7400016784668,851000,29.5128154754639
2014-08-29,34.8450012207031,34.9500007629395,34.6500015258789,34.8450012207031,754800,29.6020126342773
2014-09-02,34.8600006103516,34.9249992370605,34.7099990844727,34.7649993896484,1401400,29.5340614318848
2014-09-03,34.9150009155273,34.9700012207031,34.6949996948242,34.7249984741211,582200,29.5000743865967
2014-09-04,34.7200012207031,34.8650016784668,34.4900016784668,34.5750007629395,569200,29.3726444244385
2014-09-05,34.5449981689453,34.7700004577637,34.3849983215332,34.7700004577637,461800,29.5382976531982
2014-09-08,34.6450004577637,34.7849998474121,34.5,34.564998626709,614200,29.3641452789307
2014-09-09,34.625,34.625,34.2550010681152,34.3300018310547,781000,29.1645069122314
2014-09-10,34.2849998474121,34.5200004577637,34.1500015258789,34.4799995422363,555600,29.291934967041
2014-09-11,34.3549995422363,34.4700012207031,34.2649993896484,34.4650001525879,463800,29.2791900634766
2014-09-12,34.3800010681152,34.4099998474121,34.0099983215332,34.125,524400,28.9903526306152
2014-09-15,34.2400016784668,34.2949981689453,34.0699996948242,34.189998626709,617200,29.0455722808838
2014-09-16,34.185001373291,34.4850006103516,34.185001373291,34.3549995422363,907000,29.1857509613037
2014-09-17,34.2550010681152,34.310001373291,33.8250007629395,33.9900016784668,1070600,28.8756713867188
2014-09-18,34.1450004577637,34.2599983215332,33.8800010681152,34.2449989318848,824400,29.0923004150391
2014-09-19,34.3650016784668,34.4550018310547,34.1199989318848,34.125,1332800,28.9903526306152
2014-09-22,34.0299987792969,34.0699996948242,33.5400009155273,33.5950012207031,1271400,28.5400981903076
2014-09-23,33.5800018310547,33.6450004577637,33.2350006103516,33.2550010681152,1928400,28.2512607574463
2014-09-24,33.2750015258789,33.5750007629395,33.2750015258789,33.5200004577637,1525800,28.4763870239258
2014-09-25,33.4700012207031,33.5250015258789,32.9550018310547,33.060001373291,1183400,28.0856018066406
2014-09-26,33.0849990844727,33.25,32.9000015258789,33.1949996948242,836000,28.200288772583
2014-09-29,33.0349998474121,33.4300003051758,33.0200004577637,33.3899993896484,1562800,28.3659477233887
2014-09-30,33.2999992370605,33.625,33.2849998474121,33.4500007629395,2141400,28.416919708252
2014-10-01,33.6199989318848,33.6199989318848,32.5800018310547,32.8050003051758,3040800,27.8689727783203
2014-10-02,34,34.9249992370605,32.8899993896484,33.75,7044000,28.671781539917
2014-10-03,33.9900016784668,34.3050003051758,33.7700004577637,34.2599983215332,1829000,29.1050338745117
2014-10-06,34.4049987792969,34.4049987792969,33.935001373291,34.0900001525879,1328200,28.960620880127
2014-10-07,34.0349998474121,34.2449989318848,33.6749992370605,33.6800003051758,1791600,28.6123065948486
2014-10-08,33.5250015258789,34.1399993896484,33.4249992370605,34.1349983215332,1368000,29.1590118408203
2014-10-09,34.1300010681152,34.3899993896484,33.8199996948242,33.8600006103516,1761200,28.9241008758545
2014-10-10,33.9300003051758,34.1650009155273,33.810001373291,33.810001373291,1319800,28.8813953399658
2014-10-13,33.7550010681152,34.0099983215332,33.5699996948242,33.5750007629395,1493000,28.680643081665
2014-10-14,33.7750015258789,34.0800018310547,33.6100006103516,33.7400016784668,1083600,28.8215999603271
2014-10-15,33.5200004577637,33.6650009155273,32.9300003051758,33.2249984741211,2137600,28.3816719055176
2014-10-16,32.814998626709,33.2050018310547,32.7200012207031,33.0800018310547,1205000,28.2578029632568
2014-10-17,33.2299995422363,33.6650009155273,33.1049995422363,33.5499992370605,2237200,28.659294128418
2014-10-20,33.5,33.9850006103516,33.4900016784668,33.9700012207031,1003400,29.0180644989014
2014-10-21,34.0050010681152,34.1199989318848,33.7999992370605,34.0499992370605,1724000,29.0864086151123
2014-10-22,34.125,34.4199981689453,34.0449981689453,34.1399993896484,983800,29.1632900238037
2014-10-23,34.2849998474121,34.3849983215332,34.0699996948242,34.1150016784668,702400,29.1419219970703
2014-10-24,34.1650009155273,34.5250015258789,33.9900016784668,34.5099983215332,1175000,29.4793491363525
2014-10-27,34.3950004577637,34.7799987792969,34.3950004577637,34.5800018310547,901000,29.539155960083
2014-10-28,34.6949996948242,34.8849983215332,34.6100006103516,34.8849983215332,690200,29.7996768951416
2014-10-29,34.8699989318848,34.9449996948242,34.310001373291,34.6599998474121,1219200,29.6074848175049
2014-10-30,34.4850006103516,35.0750007629395,34.4700012207031,34.9300003051758,898800,29.8381385803223
2014-10-31,35.25,35.3800010681152,35.0499992370605,35.3600006103516,1187800,30.2054443359375
2014-11-03,35.3250007629395,35.6599998474121,35.2799987792969,35.564998626709,1047200,30.3805561065674
2014-11-04,35.2350006103516,36.0449981689453,35.2350006103516,35.8050003051758,1617600,30.5855712890625
2014-11-05,36.0950012207031,36.375,36.0299987792969,36.2999992370605,1412800,31.0084190368652
2014-11-06,36.2999992370605,36.4949989318848,36.2099990844727,36.435001373291,1510600,31.1237316131592
2014-11-07,36.3199996948242,36.4249992370605,36.1349983215332,36.3800010681152,1135800,31.0767555236816
2014-11-10,36.3600006103516,36.5299987792969,36.2099990844727,36.5149993896484,702600,31.1920738220215
2014-11-11,36.5050010681152,36.7400016784668,36.4749984741211,36.6100006103516,862600,31.2732353210449
2014-11-12,36.3899993896484,36.6599998474121,36.2449989318848,36.6150016784668,806400,31.2774906158447
2014-11-13,36.6500015258789,36.8300018310547,36.5550003051758,36.6300010681152,788200,31.2903099060059
2014-11-14,36.6399993896484,36.7449989318848,36.2249984741211,36.2700004577637,1070600,30.9827880859375
2014-11-17,36.2700004577637,36.4599990844727,36.1049995422363,36.2550010681152,1841000,30.9699859619141
2014-11-18,36.2999992370605,36.3800010681152,36.1699981689453,36.25,1788000,30.9657039642334
2014-11-19,36.2550010681152,36.4199981689453,36.1399993896484,36.4000015258789,1470600,31.0938320159912
2014-11-20,36.2550010681152,36.3899993896484,36.1549987792969,36.1749992370605,1054000,30.9016246795654
2014-11-21,36.3849983215332,36.4449996948242,36.0800018310547,36.25,1711000,30.9657039642334
2014-11-24,36.3250007629395,36.4300003051758,36.2249984741211,36.2999992370605,809400,31.0084190368652
2014-11-25,36.2750015258789,36.564998626709,36.1500015258789,36.4300003051758,1833800,31.1194667816162
2014-11-26,36.5550003051758,36.5750007629395,36.3650016784668,36.4150009155273,1722600,31.1066455841064
2014-11-28,36.6150016784668,37.375,36.5750007629395,37.1650009155273,863400,31.7473201751709
2014-12-01,37.064998626709,37.1749992370605,36.8400001525879,36.9550018310547,1125400,31.5679321289062
2014-12-02,36.9550018310547,37.0999984741211,36.8450012207031,36.9449996948242,855200,31.5593891143799
2014-12-03,36.9000015258789,36.9000015258789,36.4949989318848,36.6650009155273,964600,31.320198059082
2014-12-04,36.7000007629395,36.8349990844727,36.3849983215332,36.5200004577637,752200,31.1963500976562
2014-12-05,36.5449981689453,36.7649993896484,36.4099998474121,36.6650009155273,766400,31.320198059082
2014-12-08,36.7350006103516,36.8899993896484,36.439998626709,36.6300010681152,871000,31.2903099060059
2014-12-09,36.4300003051758,36.7099990844727,36.2700004577637,36.6199989318848,989200,31.2817573547363
2014-12-10,36.6349983215332,36.7599983215332,36.189998626709,36.2449989318848,917400,30.9614334106445
2014-12-11,36.314998626709,36.8400001525879,36.314998626709,36.6399993896484,1049200,31.2988529205322
2014-12-12,36.3899993896484,36.7299995422363,36.2099990844727,36.2400016784668,999800,30.9571514129639
