"Fecha","CTSH.Open","CTSH.High","CTSH.Low","CTSH.Close","CTSH.Volume","CTSH.Adjusted"
2014-01-15,50.1650009155273,50.5849990844727,50.0099983215332,50.5149993896484,3721600,46.435905456543
2014-01-16,50.3450012207031,50.5449981689453,50.0449981689453,50.1500015258789,3421600,46.1003723144531
2014-01-17,49.935001373291,50.2350006103516,49.5400009155273,49.6699981689453,3760400,45.6591339111328
2014-01-21,49.9599990844727,50.810001373291,49.0499992370605,49.4599990844727,4941200,45.4660911560059
2014-01-22,49.5299987792969,50.7350006103516,49.2000007629395,50.2700004577637,4030000,46.2106857299805
2014-01-23,49.7649993896484,50.1399993896484,49.1399993896484,49.2750015258789,3306200,45.2960357666016
2014-01-24,48.9500007629395,48.9949989318848,48.3650016784668,48.6399993896484,3799200,44.7123107910156
2014-01-27,48.6150016784668,48.9650001525879,47.8349990844727,47.9300003051758,5086400,44.0596466064453
2014-01-28,48.1150016784668,48.6399993896484,47.9099998474121,48.375,5636800,44.4687042236328
2014-01-29,48.125,48.6450004577637,47.7150001525879,47.9099998474121,3214800,44.0412559509277
2014-01-30,48.25,49.4199981689453,48.1500015258789,49.2999992370605,3540000,45.319019317627
2014-01-31,48.3699989318848,48.8800010681152,48.1049995422363,48.4550018310547,7392200,44.5422515869141
2014-02-03,48.5699996948242,49.1650009155273,47.3349990844727,47.5900001525879,4659400,43.7470932006836
2014-02-04,47.6500015258789,48.6349983215332,47.3950004577637,48.5050010681152,4032600,44.5882110595703
2014-02-05,46.5,47.2400016784668,44.9550018310547,46.4249992370605,12964600,42.6761741638184
2014-02-06,46.4049987792969,47.7799987792969,46.4049987792969,47.7449989318848,6004800,43.8895797729492
2014-02-07,47.8499984741211,48.625,47.5050010681152,48.5,4164800,44.583610534668
2014-02-10,48.4099998474121,48.6150016784668,47.7150001525879,48.0250015258789,3660600,44.14697265625
2014-02-11,48.2599983215332,49.0900001525879,47.8050003051758,48.8699989318848,3343400,44.9237327575684
2014-02-12,49.0699996948242,49.6450004577637,48.9650001525879,49.2249984741211,3423800,45.250072479248
2014-02-13,48.9599990844727,49.9799995422363,48.8899993896484,49.8849983215332,2953200,45.8567733764648
2014-02-14,49.7150001525879,50.2350006103516,49.435001373291,50.1699981689453,2735600,46.1187515258789
2014-02-18,50.0849990844727,50.3699989318848,49.7799987792969,50.0349998474121,2652200,45.9946708679199
2014-02-19,50.0849990844727,50.2949981689453,49.814998626709,49.9949989318848,2461000,45.9578971862793
2014-02-20,49.8899993896484,50.5800018310547,49.4700012207031,50.3300018310547,2855400,46.2658386230469
2014-02-21,50.8400001525879,51.6800003051758,50.5349998474121,51.3650016784668,4563800,47.2172660827637
2014-02-24,51.6199989318848,52.6500015258789,51.4550018310547,52.1199989318848,4089600,47.9113006591797
2014-02-25,51.9650001525879,52.2550010681152,51.2649993896484,51.6349983215332,4193400,47.465461730957
2014-02-26,51.8950004577637,52.3450012207031,51.5349998474121,51.6500015258789,4107000,47.4792518615723
2014-02-27,51.6650009155273,51.810001373291,51.2900009155273,51.5999984741211,2457000,47.433292388916
2014-02-28,51.9000015258789,52.2949981689453,51.6049995422363,52.0299987792969,2773800,47.8285598754883
2014-03-03,51.5,51.7550010681152,50.9799995422363,51.4500007629395,2391400,47.2954063415527
2014-03-04,51.8549995422363,52.7299995422363,51.8549995422363,52.6549987792969,2620200,48.4030952453613
2014-03-05,52.4500007629395,52.8349990844727,52.25,52.8199996948242,3434200,48.5547637939453
2014-03-06,52.7299995422363,54,52.7299995422363,53.5449981689453,5816200,49.2212219238281
2014-03-07,53.814998626709,53.8499984741211,53.1949996948242,53.6100006103516,3919200,49.2809715270996
2014-03-10,53.4799995422363,53.6100006103516,52.7599983215332,52.9000015258789,1695400,48.6283187866211
2014-03-11,52.7099990844727,52.9900016784668,51.939998626709,52.3300018310547,3082100,48.1043357849121
2014-03-12,51.9700012207031,52.0299987792969,50.5099983215332,51.5900001525879,4410700,47.4240951538086
2014-03-13,51.8400001525879,51.939998626709,50.2299995422363,50.5800018310547,2627800,46.4956550598145
2014-03-14,50.4500007629395,51.1199989318848,50.1800003051758,50.25,2881700,46.1922950744629
2014-03-17,50.4000015258789,51.3199996948242,50.4000015258789,51.0499992370605,2532900,46.9277038574219
2014-03-18,51.2200012207031,51.4099998474121,50.9099998474121,51.0900001525879,2412600,46.964469909668
2014-03-19,51.3300018310547,51.3300018310547,49.2200012207031,49.6100006103516,4412500,45.6039848327637
2014-03-20,49.5,49.810001373291,49.2400016784668,49.6199989318848,4011400,45.6131706237793
2014-03-21,50.7000007629395,50.7000007629395,48.689998626709,48.7599983215332,6296200,44.8226165771484
2014-03-24,49.1399993896484,49.5200004577637,48.1599998474121,49.0699996948242,4366100,45.1075782775879
2014-03-25,49.2900009155273,49.3600006103516,48.3499984741211,48.5900001525879,3647400,44.6663360595703
2014-03-26,48.939998626709,49.7200012207031,48.4700012207031,49.0999984741211,5637300,45.1351661682129
2014-03-27,49.1399993896484,49.189998626709,47.4199981689453,47.5800018310547,6515700,43.7378997802734
2014-03-28,49.0499992370605,50.6300010681152,48.6800003051758,49.689998626709,7295300,45.6775169372559
2014-03-31,49.8600006103516,50.7000007629395,49.7599983215332,50.5999984741211,3979600,46.514030456543
2014-04-01,50.7799987792969,51.7000007629395,50.5699996948242,51.6699981689453,3376000,47.4976387023926
2014-04-02,53.2799987792969,53.4000015258789,51.7999992370605,52.060001373291,3485000,47.856143951416
2014-04-03,51.6599998474121,52.6500015258789,51.0400009155273,51.2900009155273,2352900,47.1483306884766
2014-04-04,51.6599998474121,51.75,50.1300010681152,50.189998626709,4116600,46.1371536254883
2014-04-07,49.7299995422363,50.0400009155273,48.5499992370605,48.6800003051758,4664700,44.749080657959
2014-04-08,48.560001373291,49.3800010681152,48.2799987792969,49.1599998474121,4514400,45.1903190612793
2014-04-09,49.1699981689453,49.8600006103516,48.6199989318848,49.7900009155273,3315800,45.7694473266602
2014-04-10,49.8499984741211,50.0400009155273,47.7200012207031,47.8699989318848,3662000,44.0044784545898
2014-04-11,47.6800003051758,48.4900016784668,47.2700004577637,47.310001373291,2770100,43.4897117614746
2014-04-14,47.8499984741211,48.5800018310547,47.3300018310547,48.4799995422363,3363900,44.5652275085449
2014-04-15,48.560001373291,49.2400016784668,47.6500015258789,48.8899993896484,3408900,44.9421195983887
2014-04-16,49.0699996948242,49.7999992370605,48.6599998474121,49.7799987792969,3635400,45.76025390625
2014-04-17,50.4099998474121,50.4099998474121,49.1699981689453,49.5499992370605,4424900,45.548828125
2014-04-21,49.560001373291,49.7799987792969,48.810001373291,48.9799995422363,2815200,45.0248603820801
2014-04-22,48.8899993896484,49.5400009155273,48.8600006103516,49.1199989318848,2109200,45.1535453796387
2014-04-23,49,49.2999992370605,48.7999992370605,48.9500007629395,1655700,44.9972801208496
2014-04-24,49.6599998474121,49.810001373291,48.8800010681152,49.2999992370605,2277700,45.319019317627
2014-04-25,49.5299987792969,49.7400016784668,48.6599998474121,48.7299995422363,2719400,44.7950439453125
2014-04-28,49.0999984741211,49.310001373291,47.7200012207031,48.439998626709,3281800,44.5284576416016
2014-04-29,48.6100006103516,48.810001373291,47.5999984741211,47.8499984741211,4932000,43.9860954284668
2014-04-30,47.5900001525879,48.1699981689453,47.5099983215332,47.9099998474121,4966200,44.0412559509277
2014-05-01,47.9599990844727,48.9599990844727,47.6699981689453,48.5999984741211,4385700,44.675537109375
2014-05-02,48.75,49.6699981689453,48.6300010681152,49.4099998474121,3205100,45.4201354980469
2014-05-05,49.5999984741211,49.6500015258789,48.6800003051758,49.2599983215332,3336000,45.2822380065918
2014-05-06,49.0900001525879,49.5400009155273,48.7900009155273,49.2000007629395,4376700,45.2270812988281
2014-05-07,46.939998626709,47.4799995422363,45.7299995422363,47.0200004577637,7730600,43.2231292724609
2014-05-08,47.1699981689453,48.439998626709,46.9000015258789,48,6030000,44.1239776611328
2014-05-09,47.8600006103516,48.1300010681152,47.3300018310547,47.7200012207031,3491800,43.8666076660156
2014-05-12,48.25,49.1500015258789,48.060001373291,49.0200004577637,2631400,45.0616302490234
2014-05-13,49.0999984741211,49.310001373291,48.7700004577637,48.9900016784668,2819200,45.0340423583984
2014-05-14,48.939998626709,49.0299987792969,48.3400001525879,48.5900001525879,3060400,44.6663360595703
2014-05-15,48.5,48.7299995422363,46.9199981689453,47.1800003051758,4892600,43.3702087402344
2014-05-16,47.3199996948242,47.3600006103516,46.4599990844727,47.1800003051758,4756800,43.3702087402344
2014-05-19,46.7700004577637,47.6500015258789,46.6399993896484,47.5900001525879,3325800,43.7470932006836
2014-05-20,47.4300003051758,47.8400001525879,47.060001373291,47.310001373291,3367000,43.4897117614746
2014-05-21,47.5999984741211,47.9900016784668,47.2799987792969,47.4099998474121,3295400,43.5816268920898
2014-05-22,47.4099998474121,47.7000007629395,47.2200012207031,47.6500015258789,3283500,43.8022651672363
2014-05-23,47.5299987792969,48.6699981689453,47.5299987792969,48.6199989318848,3173900,44.6939125061035
2014-05-27,48.9500007629395,48.9500007629395,48.4099998474121,48.8400001525879,2700400,44.8961639404297
2014-05-28,48.7299995422363,49.0099983215332,48.6399993896484,48.9000015258789,2804000,44.9513053894043
2014-05-29,48.8199996948242,49,48.25,48.9599990844727,2838000,45.006462097168
2014-05-30,49.0800018310547,49.0900001525879,48.2900009155273,48.6100006103516,3522000,44.6847305297852
2014-06-02,48.6100006103516,48.7999992370605,47.9500007629395,48.3499984741211,2698800,44.4457244873047
2014-06-03,48.810001373291,48.810001373291,47.7900009155273,48.5,2272500,44.583610534668
2014-06-04,48.2400016784668,48.6599998474121,47.9099998474121,48.5299987792969,2262800,44.6111831665039
2014-06-05,48.5,49.0099983215332,48.2099990844727,49,3525900,45.0432357788086
2014-06-06,49.25,50,49.060001373291,49.8300018310547,3175300,45.806209564209
2014-06-09,49.7400016784668,50.310001373291,49.6699981689453,49.8199996948242,2253400,45.7970237731934
2014-06-10,48.7999992370605,48.7999992370605,47.2400016784668,47.4700012207031,8748700,43.6367874145508
2014-06-11,47.4000015258789,47.5900001525879,47.0900001525879,47.2999992370605,4398200,43.4805107116699
2014-06-12,47.189998626709,47.5699996948242,46.7799987792969,46.9799995422363,3071200,43.186351776123
2014-06-13,47.1500015258789,47.4199981689453,46.7999992370605,47.4099998474121,2758100,43.5816268920898
2014-06-16,46.810001373291,47.8499984741211,46.810001373291,47.7700004577637,4325200,43.9125671386719
2014-06-17,47.7900009155273,48.9099998474121,47.6699981689453,48.5,4852400,44.583610534668
2014-06-18,48.7700004577637,49.0200004577637,47.9700012207031,49,4461000,45.0432357788086
2014-06-19,49.2200012207031,49.2400016784668,48.6699981689453,48.9500007629395,2491200,44.9972801208496
2014-06-20,49.0299987792969,49.4900016784668,48.6800003051758,49.4099998474121,5519800,45.4201354980469
2014-06-23,49.4700012207031,49.5999984741211,49.0200004577637,49.3699989318848,2096700,45.383358001709
2014-06-24,49.189998626709,50,48.9199981689453,49.060001373291,2673200,45.0983963012695
2014-06-25,48.9199981689453,49.810001373291,48.7599983215332,49.7099990844727,2487000,45.6959037780762
2014-06-26,49.9000015258789,49.9000015258789,48.560001373291,49.3899993896484,2803500,45.4017524719238
2014-06-27,49.3499984741211,49.560001373291,48.939998626709,49.2999992370605,2296400,45.319019317627
2014-06-30,49.0999984741211,49.310001373291,48.7099990844727,48.9099998474121,3199700,44.960506439209
2014-07-01,49.25,50.0299987792969,48.9799995422363,49.7999992370605,3259100,45.7786331176758
2014-07-02,49.7099990844727,50.0499992370605,49.4900016784668,49.8699989318848,1895000,45.8429946899414
2014-07-03,49.9599990844727,50.3300018310547,49.8300018310547,50.2999992370605,1272400,46.2382621765137
2014-07-07,50.1599998474121,50.9900016784668,50.1300010681152,50.4700012207031,3647400,46.3945274353027
2014-07-08,50.5,50.5499992370605,49.7700004577637,50.4099998474121,3196600,46.3393783569336
2014-07-09,50.560001373291,50.8400001525879,50.2099990844727,50.3699989318848,4327600,46.302619934082
2014-07-10,49.7999992370605,50.25,49.5400009155273,50.0099983215332,3266200,45.9716796875
2014-07-11,50.2900009155273,50.5,49.5999984741211,49.7000007629395,3536800,45.686710357666
2014-07-14,50.0699996948242,50.2599983215332,49.8300018310547,49.9500007629395,2135600,45.9165229797363
2014-07-15,49.8499984741211,50.1399993896484,49.2599983215332,49.5099983215332,2735300,45.5120582580566
2014-07-16,49.7599983215332,50.0499992370605,49.2099990844727,49.4099998474121,4752100,45.4201354980469
2014-07-17,49.4300003051758,49.7000007629395,48.6100006103516,48.6399993896484,3945200,44.7123107910156
2014-07-18,49.0800018310547,49.6599998474121,48.5400009155273,49.439998626709,4501800,45.4477081298828
2014-07-21,49.3499984741211,49.560001373291,48.9900016784668,49.3499984741211,3505100,45.3649673461914
2014-07-22,49.5200004577637,50.5699996948242,49.5099983215332,50.4700012207031,3505900,46.3945274353027
2014-07-23,50.3899993896484,50.9300003051758,50.0800018310547,50.6199989318848,3217600,46.5324249267578
2014-07-24,50.810001373291,51.0499992370605,50.6199989318848,50.7999992370605,2917500,46.6978874206543
2014-07-25,50.7200012207031,51.2599983215332,50.5299987792969,51.1199989318848,2239400,46.9920425415039
2014-07-28,51.25,51.3800010681152,50.6599998474121,50.939998626709,2202100,46.8265838623047
2014-07-29,51.0999984741211,51.2599983215332,50.6199989318848,50.6399993896484,2635600,46.5508117675781
2014-07-30,50.8699989318848,51.1199989318848,49.9099998474121,49.9599990844727,4725700,45.9257164001465
2014-07-31,49.7599983215332,50.1199989318848,49.0299987792969,49.0499992370605,4467300,45.0891952514648
2014-08-01,49.1199989318848,49.5499992370605,49.0499992370605,49.2900009155273,4952100,45.309814453125
2014-08-04,49.5400009155273,50.1399993896484,49.439998626709,50.0400009155273,4653200,45.9992599487305
2014-08-05,49.7700004577637,50.6199989318848,49.5999984741211,49.9799995422363,5645000,45.9441108703613
2014-08-06,42.9900016784668,44.25,41.5099983215332,43.6699981689453,40718100,40.1436500549316
2014-08-07,44.1399993896484,45.0800018310547,43.9500007629395,44.3800010681152,11626300,40.7963066101074
2014-08-08,44.3899993896484,44.6199989318848,43.7000007629395,44.4700012207031,6599000,40.8790397644043
2014-08-11,44.75,44.7599983215332,44.2900009155273,44.4900016784668,5398300,40.8974304199219
2014-08-12,44.2999992370605,44.6399993896484,44.2000007629395,44.560001373291,4361900,40.9617691040039
2014-08-13,44.5699996948242,45.0499992370605,44.560001373291,44.939998626709,5838700,41.3110885620117
2014-08-14,45.0999984741211,45.0999984741211,44.7099990844727,44.8199996948242,5561700,41.2007675170898
2014-08-15,45.2000007629395,45.2000007629395,44.5900001525879,44.7599983215332,5761800,41.1456146240234
2014-08-18,44.9900016784668,45.6800003051758,44.8199996948242,45.2700004577637,5661300,41.6144371032715
2014-08-19,45.2999992370605,46.4599990844727,45.2700004577637,46.2200012207031,6105200,42.487735748291
2014-08-20,46.2400016784668,46.2900009155273,45.8899993896484,46.0099983215332,5595700,42.2946815490723
2014-08-21,45.9099998474121,46.439998626709,45.8300018310547,46.0099983215332,3770300,42.2946815490723
2014-08-22,46.1699981689453,46.3800010681152,45.9700012207031,46.060001373291,3373400,42.3406410217285
2014-08-25,46.4199981689453,46.439998626709,45.6199989318848,45.6300010681152,3520500,41.9453620910645
2014-08-26,45.8199996948242,46.0999984741211,45.7200012207031,45.7400016784668,3254300,42.0464782714844
2014-08-27,45.8400001525879,46.1300010681152,45.6500015258789,46.1300010681152,4151700,42.4050025939941
2014-08-28,45.5400009155273,45.689998626709,45.0800018310547,45.4700012207031,6614500,41.798282623291
2014-08-29,45.7299995422363,45.8199996948242,45.1800003051758,45.7299995422363,3842000,42.0372848510742
2014-09-02,45.9900016784668,46.0900001525879,45.7400016784668,45.8800010681152,4574200,42.1751670837402
2014-09-03,45.9799995422363,46.5,45.8800010681152,45.9199981689453,3305600,42.2119483947754
2014-09-04,46.0999984741211,46.3400001525879,45.810001373291,46.0499992370605,4313900,42.3314476013184
2014-09-05,45.9300003051758,46.2299995422363,45.810001373291,46.2099990844727,4501300,42.4785423278809
2014-09-08,46.0499992370605,46.3199996948242,45.4700012207031,45.7299995422363,4179500,42.0372848510742
2014-09-09,45.6599998474121,45.7400016784668,45.1699981689453,45.2900009155273,2985600,41.6328277587891
2014-09-10,45.2299995422363,45.6500015258789,45.2299995422363,45.3899993896484,3233100,41.7247467041016
2014-09-11,45.25,45.5,44.7999992370605,45.0400009155273,6961300,41.4030075073242
2014-09-12,44.9000015258789,45.189998626709,44.6599998474121,44.7599983215332,6136500,41.1456146240234
2014-09-15,45.8499984741211,46.0299987792969,44.189998626709,44.310001373291,9783300,40.7319488525391
2014-09-16,44.4700012207031,45.0999984741211,44.2000007629395,44.9799995422363,10920400,41.3478546142578
2014-09-17,45.0099983215332,45.25,44.6500015258789,44.7799987792969,6949600,41.1640014648438
2014-09-18,45.1100006103516,45.3400001525879,45,45.310001373291,4432500,41.6511993408203
2014-09-19,45.5999984741211,45.5999984741211,44.6500015258789,45,7196000,41.3662414550781
2014-09-22,45,45.0400009155273,44.4000015258789,44.5999984741211,3301900,40.9985389709473
2014-09-23,44.5699996948242,45.1800003051758,44.3699989318848,44.5099983215332,4494500,40.9158096313477
2014-09-24,44.4700012207031,45.3800010681152,44.3300018310547,45.2000007629395,3711500,41.5500831604004
2014-09-25,45.2400016784668,45.3400001525879,44.0499992370605,44.0699996948242,4887700,40.5113372802734
2014-09-26,44.1100006103516,44.7999992370605,44.0999984741211,44.75,5410100,41.1364288330078
2014-09-29,44.3699989318848,44.75,44.0099983215332,44.3699989318848,7116700,40.7871055603027
2014-09-30,44.5900001525879,45.2999992370605,44.4199981689453,44.7700004577637,6485300,41.1548194885254
2014-10-01,44.75,44.7700004577637,44.310001373291,44.3699989318848,4713900,40.7871055603027
2014-10-02,44.2200012207031,44.6800003051758,43.8800010681152,43.9000015258789,5361600,40.3550605773926
2014-10-03,44.25,44.6399993896484,44.2400016784668,44.3800010681152,2915800,40.7963066101074
2014-10-06,44.7200012207031,44.7999992370605,44.1500015258789,44.25,3132200,40.6768035888672
2014-10-07,44.2999992370605,44.4700012207031,43.8899993896484,43.9000015258789,4907100,40.3550605773926
2014-10-08,43.7799987792969,45.1300010681152,43.7799987792969,45.0299987792969,4047100,41.3938179016113
2014-10-09,44.8300018310547,45.0200004577637,44.0699996948242,44.1199989318848,6557500,40.5572967529297
2014-10-10,44.3400001525879,45.2000007629395,43.2799987792969,43.310001373291,9875400,39.8127174377441
2014-10-13,43.3699989318848,44.5800018310547,43.25,43.9300003051758,6235100,40.3826446533203
2014-10-14,44.2900009155273,45.3899993896484,43.9799995422363,44.6500015258789,5960500,41.0444869995117
2014-10-15,44,44.7200012207031,42.939998626709,44.3800010681152,6685800,40.7963066101074
2014-10-16,43.7599983215332,44.6300010681152,43.439998626709,44.1199989318848,5671400,40.5572967529297
2014-10-17,44.9000015258789,44.9199981689453,44.189998626709,44.2000007629395,5303700,40.6308403015137
2014-10-20,43.9000015258789,44.3300018310547,43.5499992370605,43.5699996948242,4820700,40.0517082214355
2014-10-21,43.7999992370605,44.8600006103516,43.75,44.6300010681152,6752800,41.026123046875
2014-10-22,44.6399993896484,44.9599990844727,44.0999984741211,44.1399993896484,4742700,40.5756912231445
2014-10-23,44.5999984741211,44.8499984741211,44.310001373291,44.5200004577637,3791800,40.9249992370605
2014-10-24,44.7200012207031,45.1599998474121,44.3300018310547,45.0999984741211,2607100,41.4581565856934
2014-10-27,45.0400009155273,45.7099990844727,44.8699989318848,45.5200004577637,3233000,41.8442459106445
2014-10-28,45.6599998474121,46.939998626709,45.4099998474121,46.9300003051758,4664000,43.1403884887695
2014-10-29,46.7400016784668,47.1399993896484,46.3499984741211,46.7200012207031,4017900,42.9473495483398
2014-10-30,46.689998626709,48.4799995422363,46.6199989318848,47.9799995422363,4962700,44.1056060791016
2014-10-31,48.9500007629395,49.1100006103516,48.6100006103516,48.8499984741211,5708200,44.9053535461426
2014-11-03,48.9799995422363,49.4599990844727,48.7099990844727,48.8899993896484,3404300,44.9421195983887
2014-11-04,48.9599990844727,49.1500015258789,48.4000015258789,48.4900016784668,6745800,44.5744285583496
2014-11-05,51,52.5999984741211,50.4500007629395,52.4000015258789,10090800,48.1686782836914
2014-11-06,52.5,52.9900016784668,51.6800003051758,52.6399993896484,6345600,48.3893013000488
2014-11-07,52.6199989318848,53.7099990844727,52.2900009155273,53.6199989318848,5865500,49.2901725769043
2014-11-10,53.4599990844727,54.2400016784668,53.310001373291,53.6500015258789,6585800,49.3177528381348
2014-11-11,53,53.439998626709,52.8600006103516,53.1500015258789,5186800,48.8581275939941
2014-11-12,53.0999984741211,53.5099983215332,52.939998626709,53.2400016784668,3319600,48.9408531188965
2014-11-13,53.3199996948242,53.7000007629395,53,53.3899993896484,3313600,49.0787582397461
2014-11-14,53.2900009155273,53.6699981689453,53.1500015258789,53.2900009155273,2542600,48.98681640625
2014-11-17,53.0800018310547,53.6100006103516,52.8699989318848,53.060001373291,3110800,48.7753829956055
2014-11-18,53,53.2200012207031,52.5699996948242,52.7400016784668,3544400,48.4812393188477
2014-11-19,52.5,52.7099990844727,51.939998626709,52.4300003051758,3642300,48.1962738037109
2014-11-20,52.25,52.5699996948242,51.5499992370605,51.7599983215332,4566100,47.5803604125977
2014-11-21,52.5200004577637,53.0900001525879,51.810001373291,53.060001373291,4769900,48.7753829956055
2014-11-24,53,53.7900009155273,52.560001373291,53.7299995422363,3923100,49.3912925720215
2014-11-25,53.6500015258789,53.7999992370605,53.2099990844727,53.2999992370605,3938700,48.9960098266602
2014-11-26,53.5,53.6500015258789,53.1699981689453,53.6399993896484,2418300,49.3085594177246
2014-11-28,53.9300003051758,54.5499992370605,53.6599998474121,53.9900016784668,1605200,49.630298614502
2014-12-01,53.8899993896484,54.7299995422363,53.5099983215332,54.0499992370605,4367400,49.6854476928711
2014-12-02,54.310001373291,54.5999984741211,54.0499992370605,54.4900016784668,2810600,50.0899276733398
2014-12-03,54.4300003051758,54.7000007629395,54.2099990844727,54.439998626709,2552800,50.0439567565918
2014-12-04,54.3899993896484,54.4900016784668,53.3400001525879,53.5200004577637,3138600,49.1982460021973
2014-12-05,53.4599990844727,53.7000007629395,52.7000007629395,53.1599998474121,5483700,48.8673133850098
2014-12-08,53.0400009155273,53.0900001525879,52.0900001525879,52.5499992370605,3788700,48.306583404541
2014-12-09,51.8400001525879,52.7000007629395,51.8400001525879,52.5999984741211,4690600,48.3525314331055
2014-12-10,52.6500015258789,52.6500015258789,51.2200012207031,51.3199996948242,3746200,47.1758995056152
2014-12-11,51.8499984741211,52.3899993896484,51.4099998474121,51.5099983215332,4304900,47.3505477905273
