"Fecha","EIX.Open","EIX.High","EIX.Low","EIX.Close","EIX.Volume","EIX.Adjusted"
2013-12-03,46.0299987792969,46.2200012207031,45.7200012207031,46.0200004577637,2191500,32.0704765319824
2013-12-04,45.7400016784668,46.2799987792969,45.6300010681152,46.0299987792969,1292200,32.0774574279785
2013-12-05,45.8400001525879,45.8600006103516,45.2099990844727,45.4000015258789,2160300,31.638427734375
2013-12-06,45.689998626709,46.0699996948242,45.5299987792969,45.8899993896484,3734100,31.9798946380615
2013-12-09,45.9000015258789,46.3300018310547,45.8699989318848,46.2200012207031,1792900,32.2098617553711
2013-12-10,46.1199989318848,46.2200012207031,45.4000015258789,45.4900016784668,2850400,31.701135635376
2013-12-11,45.5800018310547,45.6300010681152,44.9700012207031,45.2299995422363,2632300,31.5199565887451
2013-12-12,45.310001373291,45.7799987792969,45.0900001525879,45.4500007629395,2391200,31.6732711791992
2013-12-13,45.5900001525879,45.8499984741211,45.4500007629395,45.6800003051758,1487500,31.8335437774658
2013-12-16,45.810001373291,46.25,45.7999992370605,45.9599990844727,1410200,32.0286750793457
2013-12-17,45.8499984741211,46.0099983215332,45.4500007629395,45.6300010681152,1595700,31.7987022399902
2013-12-18,45.5699996948242,46.1199989318848,45.1599998474121,46.0800018310547,2693900,32.1123046875
2013-12-19,46.0099983215332,46.189998626709,45.4099998474121,46.1199989318848,2140100,32.1401710510254
2013-12-20,46.25,46.9799995422363,46.2200012207031,46.5800018310547,3111000,32.4607391357422
2013-12-23,46.689998626709,46.8199996948242,46.0900001525879,46.1399993896484,1765500,32.1541137695312
2013-12-24,46.0299987792969,46.75,45.9300003051758,46.5299987792969,629400,32.425895690918
2013-12-26,46.5400009155273,46.6500015258789,46.0099983215332,46.1599998474121,915300,32.1680564880371
2013-12-27,45.810001373291,46.2000007629395,45.7200012207031,45.9700012207031,816900,32.2839202880859
2013-12-30,45.9199981689453,46.3300018310547,45.9199981689453,46.2900009155273,1909600,32.5086517333984
2013-12-31,46.2400016784668,46.5099983215332,46.1399993896484,46.2999992370605,1140700,32.5156784057617
2014-01-02,46.060001373291,46.4900016784668,45.4099998474121,45.4300003051758,2415000,31.9046840667725
2014-01-03,45.5499992370605,45.7099990844727,45.2900009155273,45.439998626709,2218100,31.9117050170898
2014-01-06,45.6399993896484,45.6399993896484,45.3499984741211,45.4099998474121,2094300,31.8906383514404
2014-01-07,45.4300003051758,45.6699981689453,45.4300003051758,45.4799995422363,2487100,31.9398097991943
2014-01-08,45.3400001525879,45.5200004577637,44.9500007629395,45.0699996948242,2822300,31.651876449585
2014-01-09,45.1599998474121,45.2900009155273,44.7400016784668,45.1399993896484,2518900,31.7010345458984
2014-01-10,45.4700012207031,46.1500015258789,45.3899993896484,45.5099983215332,2407700,31.9608764648438
2014-01-13,45.6199989318848,45.7599983215332,45.2599983215332,45.4799995422363,2597200,31.9398097991943
2014-01-14,45.7700004577637,46.3300018310547,45.6399993896484,46.2700004577637,2785700,32.4946098327637
2014-01-15,46.3600006103516,46.7700004577637,46.1300010681152,46.3699989318848,2201000,32.5648384094238
2014-01-16,46.4000015258789,46.9300003051758,46.1500015258789,46.9300003051758,2628300,32.9581260681152
2014-01-17,47.0800018310547,47.3800010681152,46.7599983215332,46.9000015258789,1802500,32.9370536804199
2014-01-21,47.1500015258789,47.7000007629395,47.060001373291,47.7000007629395,3183600,33.4988746643066
2014-01-22,47.4700012207031,48.0200004577637,47.3400001525879,47.7999992370605,2320500,33.5691032409668
2014-01-23,47.689998626709,48.1399993896484,47.5699996948242,47.6500015258789,2740600,33.4637680053711
2014-01-24,47.5699996948242,47.689998626709,46.9199981689453,46.9199981689453,2714700,32.951099395752
2014-01-27,47,47.5800018310547,46.8699989318848,47.189998626709,2498600,33.1407051086426
2014-01-28,47.25,47.5999984741211,47.0400009155273,47.4000015258789,1544300,33.2881774902344
2014-01-29,47.2999992370605,47.5499992370605,47.0699996948242,47.1199989318848,1653600,33.091552734375
2014-01-30,47.1500015258789,48.0800018310547,47.1500015258789,47.9500007629395,1320200,33.6744499206543
2014-01-31,47.5200004577637,48.4199981689453,47.2900009155273,48.1599998474121,1768400,33.8219299316406
2014-02-03,48.3899993896484,49.1399993896484,48.0999984741211,48.189998626709,2886900,33.8429908752441
2014-02-04,48.4199981689453,48.5299987792969,47.2099990844727,47.9099998474121,2630900,33.6463508605957
2014-02-05,47.6699981689453,48.0699996948242,47.2700004577637,47.9599990844727,1925000,33.6814651489258
2014-02-06,47.9799995422363,48.7400016784668,47.7900009155273,48.6699981689453,1624200,34.1800918579102
2014-02-07,48.6800003051758,48.8199996948242,48.3800010681152,48.7099990844727,1630800,34.2081832885742
2014-02-10,48.5,48.9199981689453,48.1100006103516,48.7999992370605,1667200,34.2713813781738
2014-02-11,48.8400001525879,49.5999984741211,48.6300010681152,49.439998626709,1332500,34.7208480834961
2014-02-12,49.2700004577637,49.7799987792969,49.1800003051758,49.6300010681152,1455400,34.8542900085449
2014-02-13,49.25,50.2200012207031,49.2200012207031,50.189998626709,1736200,35.2475624084473
2014-02-14,50.1699981689453,50.560001373291,49.9700012207031,50.5400009155273,1260700,35.4933547973633
2014-02-18,50.4700012207031,51.0900001525879,50.4199981689453,50.9799995422363,1556800,35.802360534668
2014-02-19,50.8899993896484,51.2900009155273,50.5400009155273,50.7000007629395,1826700,35.6057167053223
2014-02-20,50.7999992370605,51.3600006103516,50.5699996948242,51.2200012207031,1135500,35.9709053039551
2014-02-21,51.25,51.7599983215332,51.1100006103516,51.3600006103516,2131700,36.0692291259766
2014-02-24,51.2999992370605,52.0699996948242,51.2400016784668,51.5,2824700,36.167537689209
2014-02-25,51.5699996948242,52,50.9000015258789,51.2400016784668,2656900,35.9849586486816
2014-02-26,51.689998626709,52.6599998474121,51.689998626709,52,2975100,36.5186996459961
2014-02-27,52,52.1399993896484,51.4199981689453,52.0699996948242,3183000,36.5678482055664
2014-02-28,52.1199989318848,52.7999992370605,52.0999984741211,52.3699989318848,1978600,36.7785377502441
2014-03-03,52.2000007629395,52.4300003051758,51.8800010681152,51.9000015258789,1530800,36.4484672546387
2014-03-04,52.3400001525879,52.4799995422363,52.0900001525879,52.2099990844727,1671800,36.6661643981934
2014-03-05,52.1800003051758,52.2099990844727,51.4700012207031,51.5499992370605,1603700,36.2026596069336
2014-03-06,51.6599998474121,51.8499984741211,50.9000015258789,51.1699981689453,2036200,35.9358024597168
2014-03-07,50.9799995422363,51.4199981689453,50.7999992370605,51.4199981689453,1640900,36.1113624572754
2014-03-10,51.310001373291,51.4000015258789,50.9500007629395,51.1800003051758,1625800,35.9428215026855
2014-03-11,51.1100006103516,51.2999992370605,50.5499992370605,50.7599983215332,2421400,35.6478538513184
2014-03-12,50.939998626709,51.7000007629395,50.75,51.7000007629395,1994800,36.3079948425293
2014-03-13,51.3800010681152,51.9700012207031,51.3800010681152,51.7700004577637,3429300,36.3571739196777
2014-03-14,51.9199981689453,52.4900016784668,51.6500015258789,52.060001373291,2746700,36.5608406066895
2014-03-17,52.0999984741211,52.4599990844727,51.8499984741211,52.4000015258789,1963400,36.7996101379395
2014-03-18,52.5,52.7000007629395,52.3199996948242,52.6199989318848,1527600,36.9541130065918
2014-03-19,51.4599990844727,53.0299987792969,51.4599990844727,51.7799987792969,2526700,36.3641777038574
2014-03-20,51.6800003051758,52.0400009155273,51.1399993896484,52.0200004577637,1866000,36.5327339172363
2014-03-21,52.2099990844727,54.3499984741211,51.9000015258789,53.8699989318848,5739700,37.831958770752
2014-03-24,53.7599983215332,54.4300003051758,53.7599983215332,54.2900009155273,4961800,38.1269187927246
2014-03-25,54.439998626709,54.5200004577637,53.6800003051758,54.3600006103516,1966700,38.176082611084
2014-03-26,54.3899993896484,54.5200004577637,53.7799987792969,53.810001373291,1935800,37.7898254394531
2014-03-27,53.4599990844727,54.1300010681152,53.0200004577637,53.8899993896484,2362500,38.0973434448242
2014-03-28,54.3499984741211,55.439998626709,54.310001373291,55.2900009155273,3619900,39.0870780944824
2014-03-31,55.8300018310547,56.6100006103516,55.5900001525879,56.6100006103516,4097000,40.0202407836914
2014-04-01,56.6199989318848,56.7400016784668,55.7599983215332,56.6199989318848,3120100,40.0273094177246
2014-04-02,56.0499992370605,56.1599998474121,55.6500015258789,55.9599990844727,2755700,39.5607223510742
2014-04-03,56.1399993896484,56.7200012207031,55.9700012207031,56.4700012207031,2342700,39.921257019043
2014-04-04,56.5,56.8800010681152,55.7599983215332,55.9300003051758,3483400,39.5395240783691
2014-04-07,55.9300003051758,56.5900001525879,55.8499984741211,55.9099998474121,3119300,39.5253829956055
2014-04-08,55.7599983215332,56.5299987792969,55.5800018310547,56.3499984741211,3302500,39.8364334106445
2014-04-09,56.2599983215332,56.6699981689453,55.7200012207031,56.6399993896484,2797900,40.0414505004883
2014-04-10,56.6300010681152,56.9300003051758,56.3300018310547,56.560001373291,2569000,39.9848899841309
2014-04-11,56.25,56.7099990844727,56.1399993896484,56.3199996948242,2281800,39.8152160644531
2014-04-14,56.4700012207031,56.8300018310547,56.1800003051758,56.6100006103516,1891400,40.0202407836914
2014-04-15,56.5800018310547,57.0200004577637,56.25,56.9500007629395,2242100,40.2606010437012
2014-04-16,57.0900001525879,57.0900001525879,56.5099983215332,56.8899993896484,2904500,40.218189239502
2014-04-17,57.0900001525879,57.6199989318848,56.310001373291,56.3800010681152,3057700,39.8576240539551
2014-04-21,56.3800010681152,56.939998626709,56.0400009155273,56.3499984741211,2174300,39.8364334106445
2014-04-22,56.3600006103516,56.4799995422363,55.9700012207031,56.2599983215332,1897900,39.7728042602539
2014-04-23,56.4300003051758,57.2599983215332,56.2599983215332,56.3400001525879,2205700,39.8293685913086
2014-04-24,56.4099998474121,57,56.2299995422363,56.7400016784668,2148300,40.1121444702148
2014-04-25,56.7900009155273,57.060001373291,56.5,56.9300003051758,2202400,40.2464714050293
2014-04-28,57.0699996948242,57.3300018310547,56.6500015258789,57,2997900,40.2959442138672
2014-04-29,57.1300010681152,57.1500015258789,56,56.689998626709,3020400,40.076789855957
2014-04-30,55.8600006103516,57.7000007629395,55.8600006103516,56.560001373291,3416200,39.9848899841309
2014-05-01,56.7700004577637,56.8600006103516,55.9799995422363,56.7000007629395,1557300,40.0838661193848
2014-05-02,56.5299987792969,56.5299987792969,55.0999984741211,55.3400001525879,2220100,39.122428894043
2014-05-05,55.2799987792969,55.9500007629395,55.2400016784668,55.939998626709,1740700,39.5465850830078
2014-05-06,55.8699989318848,56.189998626709,55.75,56.0099983215332,1914100,39.5960731506348
2014-05-07,56.1399993896484,57.1800003051758,56.1300010681152,57.0999984741211,2626700,40.3666381835938
2014-05-08,57.060001373291,57.2200012207031,56.0400009155273,56.0900001525879,1831200,39.6526260375977
2014-05-09,56.1599998474121,56.2400016784668,55.2400016784668,55.2900009155273,1710300,39.0870780944824
2014-05-12,55.5,55.560001373291,54.7599983215332,54.8199996948242,1256700,38.7547988891602
2014-05-13,54.8400001525879,55.1399993896484,54.689998626709,54.9500007629395,1292200,38.8467102050781
2014-05-14,54.9700012207031,55.4300003051758,54.8499984741211,55.0999984741211,1423000,38.952751159668
2014-05-15,55.2000007629395,55.6699981689453,55.0299987792969,55.2400016784668,1563600,39.0517158508301
2014-05-16,55.2999992370605,55.4300003051758,54.8699989318848,55.2799987792969,1258800,39.0800018310547
2014-05-19,55.1800003051758,55.1800003051758,53.9799995422363,54.0400009155273,2091800,38.2033805847168
2014-05-20,53.9500007629395,54.4199981689453,53.7700004577637,54.0299987792969,1875900,38.1963195800781
2014-05-21,54.1100006103516,54.2299995422363,53.6300010681152,53.7299995422363,1452500,37.9842338562012
2014-05-22,53.7999992370605,54.6199989318848,53.7299995422363,54.3600006103516,1145100,38.4296112060547
2014-05-23,54.2900009155273,54.4199981689453,53.9500007629395,54.0200004577637,1168900,38.1892509460449
2014-05-27,54.5,54.6699981689453,54.0299987792969,54.0900001525879,1615100,38.2387351989746
2014-05-28,54.1300010681152,54.5200004577637,54.0200004577637,54.3600006103516,1260500,38.4296112060547
2014-05-29,54.7099990844727,54.7099990844727,54.1500015258789,54.5900001525879,1055900,38.5921974182129
2014-05-30,54.5800018310547,55.1800003051758,54.3600006103516,55.1399993896484,1671100,38.981029510498
2014-06-02,55.0400009155273,55.8699989318848,54.7000007629395,55.6699981689453,2128400,39.3557014465332
2014-06-03,55.6500015258789,56.4700012207031,55.6500015258789,56.2099990844727,1937800,39.7374610900879
2014-06-04,56,56.0800018310547,55.7299995422363,56.0200004577637,2447200,39.603141784668
2014-06-05,56.0800018310547,56.9500007629395,55.8600006103516,56.5200004577637,1242900,39.9566116333008
2014-06-06,56.7599983215332,56.9199981689453,56,56.060001373291,1106600,39.631420135498
2014-06-09,56.0099983215332,56.2799987792969,55.560001373291,55.7200012207031,1395000,39.3910522460938
2014-06-10,55.6500015258789,55.8499984741211,55.4000015258789,55.5200004577637,978700,39.2496604919434
2014-06-11,55.5699996948242,55.6699981689453,54.8699989318848,54.8899993896484,1465000,38.8042869567871
2014-06-12,54.7000007629395,54.9500007629395,53.7799987792969,54.7700004577637,2364600,38.7194480895996
2014-06-13,54.6699981689453,55.0699996948242,54.2900009155273,54.8899993896484,1530200,38.8042869567871
2014-06-16,54.9799995422363,55.9799995422363,54.7999992370605,55.6100006103516,2118600,39.3132858276367
2014-06-17,55.3800010681152,55.6399993896484,55.0999984741211,55.6100006103516,1268100,39.3132858276367
2014-06-18,55.5400009155273,57.1599998474121,55.3899993896484,57.1100006103516,2204700,40.373706817627
2014-06-19,57.1199989318848,57.8499984741211,56.9500007629395,57.8400001525879,2753100,40.889778137207
2014-06-20,57.7599983215332,58.0999984741211,57.5499992370605,57.5900001525879,1652000,40.7130432128906
2014-06-23,57.5499992370605,57.9099998474121,56.9599990844727,57.5699996948242,2066700,40.6989212036133
2014-06-24,57.4099998474121,57.810001373291,57.2799987792969,57.6800003051758,1565900,40.776668548584
2014-06-25,57.5499992370605,58.1399993896484,57.5400009155273,57.9099998474121,1287100,40.9392585754395
2014-06-26,57.3199996948242,57.7400016784668,57.0999984741211,57.5999984741211,1456800,40.9712753295898
2014-06-27,57.4700012207031,57.9099998474121,57.3199996948242,57.3699989318848,1899100,40.8076782226562
2014-06-30,57.6100006103516,58.2400016784668,57.4799995422363,58.1100006103516,1821300,41.3340492248535
2014-07-01,58.0200004577637,58.1100006103516,57.4799995422363,57.5299987792969,2156500,40.9214820861816
2014-07-02,57.3499984741211,57.4799995422363,56.2099990844727,56.4199981689453,1712300,40.1319313049316
2014-07-03,56.1699981689453,56.2000007629395,55.3300018310547,55.8199996948242,1127500,39.7051544189453
2014-07-07,55.8499984741211,56.2200012207031,55.7700004577637,55.8899993896484,1714200,39.7549514770508
2014-07-08,56.3199996948242,56.8899993896484,56.2400016784668,56.7200012207031,2224200,40.3453254699707
2014-07-09,56.7000007629395,56.7799987792969,56.1199989318848,56.439998626709,1425900,40.1461601257324
2014-07-10,56.2900009155273,57.1599998474121,56.2900009155273,56.9900016784668,1344700,40.5373916625977
2014-07-11,56.9500007629395,57.0299987792969,56.3800010681152,56.6199989318848,1317000,40.2742118835449
2014-07-14,56.7900009155273,56.7999992370605,55.8699989318848,55.9599990844727,2225000,39.8047332763672
2014-07-15,55.9900016784668,56.7700004577637,55.9900016784668,56.5499992370605,1935600,40.2244033813477
2014-07-16,56.6300010681152,56.810001373291,56.2900009155273,56.7999992370605,1550300,40.4022331237793
2014-07-17,56.8800010681152,57.1199989318848,56.5099983215332,56.5499992370605,1834400,40.2244033813477
2014-07-18,56.7799987792969,57.1300010681152,56.3699989318848,57.1100006103516,1241300,40.622745513916
2014-07-21,56.9799995422363,57.2799987792969,56.689998626709,57,1066300,40.544490814209
2014-07-22,57.2000007629395,57.2599983215332,56.9500007629395,56.9599990844727,1008100,40.5160484313965
2014-07-23,56.9300003051758,57.0900001525879,56.5800018310547,56.6500015258789,939400,40.2955360412598
2014-07-24,56.7599983215332,57.189998626709,56.5800018310547,56.9599990844727,977100,40.5160484313965
2014-07-25,57.2900009155273,57.8800010681152,56.560001373291,56.6199989318848,1349400,40.2742118835449
2014-07-28,56.5999984741211,57.6300010681152,56.4599990844727,57.4700012207031,1142600,40.8788108825684
2014-07-29,57.4700012207031,57.8699989318848,57.0099983215332,57.0200004577637,1701600,40.558723449707
2014-07-30,57.1699981689453,57.189998626709,55.5800018310547,55.7799987792969,1684000,39.6766967773438
2014-07-31,55.3800010681152,55.8699989318848,54.7200012207031,54.7999992370605,1855300,38.9796142578125
2014-08-01,55.2000007629395,56.5400009155273,55.2000007629395,55.939998626709,3219600,39.7905044555664
2014-08-04,55.8499984741211,56.0099983215332,54.5099983215332,55.8300018310547,4429000,39.712272644043
2014-08-05,55.689998626709,56.1500015258789,55.2400016784668,55.6500015258789,3322500,39.5842361450195
2014-08-06,55.3800010681152,55.6199989318848,54.3199996948242,54.8600006103516,4375100,39.0223007202148
2014-08-07,55.0099983215332,55.7000007629395,54.9900016784668,55.5499992370605,2452600,39.5130920410156
2014-08-08,55.5800018310547,56.9799995422363,55.5800018310547,56.9199981689453,3067200,40.4875907897949
2014-08-11,57.1800003051758,57.2900009155273,56.4599990844727,56.4900016784668,2718200,40.1817207336426
2014-08-12,56.4199981689453,56.560001373291,56.1199989318848,56.1500015258789,1649400,39.9398880004883
2014-08-13,56.2200012207031,56.6300010681152,55.9599990844727,56.4799995422363,2547900,40.1746139526367
2014-08-14,56.689998626709,57.1399993896484,56.4900016784668,57.060001373291,1843300,40.5871810913086
2014-08-15,57.1800003051758,57.7000007629395,56.8400001525879,57.3499984741211,2236300,40.7934494018555
2014-08-18,57.4199981689453,57.8400001525879,57.1800003051758,57.5400009155273,1672300,40.928596496582
2014-08-19,57.5299987792969,58.560001373291,57.5200004577637,58.4199981689453,2610800,41.5545425415039
2014-08-20,58.3899993896484,58.8300018310547,58.3199996948242,58.7400016784668,1359900,41.7821655273438
2014-08-21,58.7599983215332,59.1800003051758,58.2299995422363,58.3199996948242,1728700,41.4834175109863
2014-08-22,58.0200004577637,58.9099998474121,58.0200004577637,58.4900016784668,1428600,41.6043434143066
2014-08-25,58.7799987792969,58.9099998474121,58.3899993896484,58.5999984741211,1135600,41.6825866699219
2014-08-26,58.6500015258789,58.8300018310547,57.6300010681152,57.7400016784668,1692100,41.070858001709
2014-08-27,57.7000007629395,58.3800010681152,57.5999984741211,58.3499984741211,1889000,41.5047492980957
2014-08-28,58.1599998474121,58.6300010681152,57.9599990844727,58.4700012207031,1733900,41.5901184082031
2014-08-29,58.4900016784668,59.1500015258789,58.3600006103516,59.1399993896484,1582900,42.0666923522949
2014-09-02,59.25,59.3499984741211,58.2299995422363,58.6399993896484,2283000,41.7110481262207
2014-09-03,58.8600006103516,59.5299987792969,58.7599983215332,59.2999992370605,2490000,42.1804962158203
2014-09-04,59.1699981689453,59.2999992370605,58.5800018310547,58.9900016784668,1975800,41.9599952697754
2014-09-05,58.9900016784668,59.5400009155273,58.9900016784668,59.4799995422363,1084000,42.308536529541
2014-09-08,59.2799987792969,59.3800010681152,58.3400001525879,58.7099990844727,2369200,41.7608299255371
2014-09-09,58.560001373291,58.6500015258789,57.8800010681152,57.9599990844727,1307300,41.2273445129395
2014-09-10,57.9599990844727,58.0200004577637,57.439998626709,57.6599998474121,1325700,41.0139579772949
2014-09-11,57.7200012207031,58,57.2799987792969,58,1628100,41.2558059692383
2014-09-12,57.7400016784668,57.7599983215332,56.7299995422363,56.8800010681152,1233300,40.4591331481934
2014-09-15,57.1199989318848,57.439998626709,56.8699989318848,57.1199989318848,1944900,40.6298522949219
2014-09-16,57.0900001525879,58.25,57.0800018310547,58.1199989318848,1954800,41.3411483764648
2014-09-17,58.3400001525879,58.4300003051758,57.8400001525879,58.0699996948242,1717100,41.3055877685547
2014-09-18,58.0800018310547,58.25,57.6199989318848,57.7099990844727,2503100,41.0495223999023
2014-09-19,57.9099998474121,58.060001373291,57.689998626709,57.9099998474121,1827400,41.1917839050293
2014-09-22,57.9099998474121,58,57.2799987792969,57.2999992370605,1532200,40.7578773498535
2014-09-23,57.2700004577637,57.3499984741211,56.5800018310547,56.8199996948242,2456100,40.4164619445801
2014-09-24,56.9900016784668,57.060001373291,56.2599983215332,56.5200004577637,1862300,40.203067779541
2014-09-25,56.5,56.8300018310547,56.0099983215332,56.0200004577637,1726800,39.8474273681641
2014-09-26,55.7200012207031,55.9799995422363,55.0800018310547,55.7900009155273,2005300,39.9369010925293
2014-09-29,54.5,55.8499984741211,54.1199989318848,55.75,1973300,39.9082565307617
2014-09-30,55.8800010681152,56.560001373291,55.6500015258789,55.9199981689453,1593400,40.0299606323242
2014-10-01,56.0099983215332,57.2099990844727,55.8800010681152,56.6800003051758,2693200,40.5739822387695
2014-10-02,56.6399993896484,57.1100006103516,56.1800003051758,56.2999992370605,2202200,40.3019790649414
2014-10-03,56.4300003051758,56.7900009155273,55.9599990844727,56.5999984741211,1375600,40.5167388916016
2014-10-06,56.8300018310547,57.189998626709,56.5,56.8499984741211,1321400,40.6956901550293
2014-10-07,56.5999984741211,57.3600006103516,56.5299987792969,56.689998626709,2336000,40.5811538696289
2014-10-08,56.8199996948242,58.1500015258789,56.689998626709,58.060001373291,2370900,41.5618629455566
2014-10-09,58.060001373291,58.189998626709,57.0499992370605,57.0999984741211,3093200,40.8746604919434
2014-10-10,57.4300003051758,58.060001373291,57.0400009155273,57.7200012207031,3008100,41.318473815918
2014-10-13,57.7999992370605,58.7700004577637,57.6199989318848,58.1399993896484,2266100,41.6191139221191
2014-10-14,58.4599990844727,60,57.8499984741211,59.7999992370605,3990400,42.8074417114258
2014-10-15,59.8199996948242,59.9500007629395,57.7400016784668,59.0400009155273,3002400,42.2633819580078
2014-10-16,58.3499984741211,58.5900001525879,57.1399993896484,58.3899993896484,3285100,41.7980918884277
2014-10-17,58.6599998474121,59.0200004577637,58.0499992370605,58.7599983215332,2415300,42.0629577636719
2014-10-20,58.7599983215332,60,58.7599983215332,59.8199996948242,2749500,42.8217506408691
2014-10-21,60,60,59.3400001525879,59.9300003051758,2168300,42.9004898071289
2014-10-22,59.9199981689453,60.9300003051758,59.7999992370605,60.3300018310547,1816100,43.1868362426758
2014-10-23,60.560001373291,60.7700004577637,59.6699981689453,59.8499984741211,2783100,42.8432235717773
2014-10-24,60.0099983215332,60.7400016784668,59.6800003051758,60.6500015258789,1748800,43.415901184082
2014-10-27,60.7599983215332,61.2400016784668,60.5699996948242,60.8699989318848,1293000,43.5733795166016
2014-10-28,60.939998626709,61.7900009155273,60.6300010681152,61.7599983215332,2554100,44.2104797363281
2014-10-29,62,62.9000015258789,60.689998626709,61.3800010681152,2588300,43.9384689331055
2014-10-30,61.0999984741211,62.8499984741211,60.9799995422363,62.560001373291,3951100,44.7831535339355
2014-10-31,62.7200012207031,62.7999992370605,62.1399993896484,62.5800018310547,3833200,44.7974662780762
2014-11-03,62.6699981689453,63.310001373291,62.5499992370605,63.2400016784668,2152300,45.2699241638184
2014-11-04,63.3400001525879,63.5099983215332,62.189998626709,62.310001373291,2237300,44.604190826416
2014-11-05,62.9199981689453,63.4799995422363,62.5699996948242,63.0200004577637,5272800,45.112434387207
2014-11-06,62.5099983215332,63.0499992370605,61.5699996948242,61.9900016784668,2428700,44.375129699707
2014-11-07,62.060001373291,62.4500007629395,61.9500007629395,62.3800010681152,3067200,44.6543083190918
2014-11-10,62.4199981689453,63.0900001525879,62.2700004577637,63.0800018310547,2084800,45.1553916931152
2014-11-11,63.0200004577637,63.2900009155273,62.7200012207031,63.2099990844727,1569500,45.2484397888184
2014-11-12,62.7700004577637,62.8800010681152,61.8699989318848,62.4000015258789,3282800,44.6686248779297
2014-11-13,62.3499984741211,62.6100006103516,61.6100006103516,61.6800003051758,1691000,44.1532135009766
2014-11-14,61.5400009155273,62.1399993896484,61.3899993896484,61.7599983215332,1957800,44.2104797363281
2014-11-17,61.5900001525879,62.7400016784668,61.5200004577637,62.7200012207031,2486200,44.8976821899414
2014-11-18,62.7700004577637,63.060001373291,62.2000007629395,62.7000007629395,2121000,44.8833656311035
2014-11-19,62.5299987792969,62.6300010681152,62.1399993896484,62.5499992370605,1850100,44.775993347168
2014-11-20,62.3699989318848,63,62.1399993896484,62.25,1797000,44.5612373352051
2014-11-21,62.9099998474121,62.9199981689453,61.6399993896484,62.4500007629395,2260100,44.7044105529785
2014-11-24,62.5699996948242,62.6199989318848,61.8600006103516,62.1100006103516,1739800,44.4610290527344
2014-11-25,62.2799987792969,62.5699996948242,61.4599990844727,62.4000015258789,2264000,44.6686248779297
2014-11-26,62.5699996948242,62.7999992370605,62.2299995422363,62.6100006103516,1307200,44.8189430236816
2014-11-28,62.7799987792969,63.6599998474121,62.6399993896484,63.560001373291,876200,45.4990043640137
2014-12-01,63.1300010681152,64.0999984741211,62.7900009155273,63.5999984741211,2494800,45.5276222229004
2014-12-02,63.4799995422363,64.4700012207031,63.1800003051758,64.2600021362305,1789300,46.0000953674316
2014-12-03,64.2099990844727,64.2699966430664,63.5299987792969,64.2099990844727,1364500,45.9642944335938
2014-12-04,64.2799987792969,64.6500015258789,63.9000015258789,64.4100036621094,1108900,46.1074676513672
2014-12-05,63.9099998474121,64.5400009155273,63.1500015258789,63.6300010681152,1529300,45.5491104125977
2014-12-08,63.7999992370605,64.6699981689453,63.560001373291,64.629997253418,2115600,46.2649459838867
2014-12-09,64.5,65.0899963378906,64.3300018310547,64.75,1717100,46.3508567810059
2014-12-10,64.75,65.4100036621094,64.1999969482422,64.2300033569336,1507100,45.9786186218262
