"Fecha","MSCI.Open","MSCI.High","MSCI.Low","MSCI.Close","MSCI.Volume","MSCI.Adjusted"
2014-02-04,41.2099990844727,41.7799987792969,40.6699981689453,41.7200012207031,657100,37.799747467041
2014-02-05,41.6699981689453,41.7200012207031,41.2000007629395,41.5099983215332,455700,37.6094779968262
2014-02-06,41.8499984741211,42.3199996948242,40.3499984741211,40.7400016784668,1426000,36.9118347167969
2014-02-07,40.4500007629395,40.7000007629395,39.7799987792969,40.2799987792969,1524700,36.4950637817383
2014-02-10,40.2799987792969,40.8400001525879,40,40.6800003051758,794800,36.8574829101562
2014-02-11,41.2799987792969,41.8199996948242,40.6599998474121,41.4599990844727,504300,37.5641822814941
2014-02-12,41.4599990844727,42.4500007629395,41.4099998474121,42.2599983215332,634800,38.2890167236328
2014-02-13,42.6800003051758,42.75,42.1599998474121,42.4500007629395,529300,38.4611701965332
2014-02-14,42.3400001525879,42.810001373291,42.2099990844727,42.7400016784668,349800,38.7239036560059
2014-02-18,42.7400016784668,44.0299987792969,42.7400016784668,43.8699989318848,701700,39.7477226257324
2014-02-19,43.6800003051758,44.2900009155273,43.4700012207031,43.4900016784668,750000,39.4034309387207
2014-02-20,43.5099983215332,45.0099983215332,43.4500007629395,44.9799995422363,861700,40.7534217834473
2014-02-21,45.1199989318848,45.1199989318848,44.5099983215332,44.5299987792969,433400,40.3457183837891
2014-02-24,44.5499992370605,44.8300018310547,44.189998626709,44.2099990844727,549900,40.055778503418
2014-02-25,44.0499992370605,44.2299995422363,43.7000007629395,43.8499984741211,359400,39.729606628418
2014-02-26,43.9900016784668,44.3899993896484,43.8199996948242,43.8300018310547,469700,39.7114791870117
2014-02-27,43.75,44.0900001525879,43.5800018310547,43.7200012207031,489200,39.6118278503418
2014-02-28,43.7599983215332,44.3199996948242,43.4500007629395,43.7099990844727,1032500,39.6027641296387
2014-03-03,43.3699989318848,44.7900009155273,43.1300010681152,44.1800003051758,825200,40.0286026000977
2014-03-04,44.7900009155273,45.6500015258789,44.7900009155273,45.5999984741211,618300,41.3151702880859
2014-03-05,45.5200004577637,45.5200004577637,44.8600006103516,45.1399993896484,461100,40.8983917236328
2014-03-06,45.3600006103516,45.7999992370605,45.1300010681152,45.7400016784668,438700,41.4420166015625
2014-03-07,45.9300003051758,46.0200004577637,45.4099998474121,45.75,535100,41.451057434082
2014-03-10,45.6599998474121,45.8699989318848,45.2299995422363,45.7400016784668,416000,41.4420166015625
2014-03-11,45.75,46.2700004577637,45.6100006103516,45.9900016784668,626900,41.6685218811035
2014-03-12,45.7900009155273,46.2799987792969,45.75,46.2700004577637,481500,41.9222068786621
2014-03-13,46.2999992370605,46.4000015258789,45.2299995422363,45.2700004577637,436600,41.0161743164062
2014-03-14,45.2000007629395,45.5900001525879,44.7599983215332,45.2099990844727,430400,40.9618034362793
2014-03-17,45.5299987792969,45.9700012207031,45.4900016784668,45.6199989318848,340700,41.3332862854004
2014-03-18,45.9799995422363,45.9799995422363,44.9500007629395,45.6300010681152,757200,41.3423461914062
2014-03-19,45.5200004577637,45.7999992370605,44.9700012207031,45.2599983215332,477900,41.0071144104004
2014-03-20,45.1599998474121,45.7799987792969,44.9799995422363,45.4799995422363,482200,41.2064437866211
2014-03-21,45.5800018310547,45.689998626709,44.8800010681152,45.3199996948242,1764800,41.0614738464355
2014-03-24,45.2400016784668,45.4700012207031,44.3600006103516,44.439998626709,732200,40.2641639709473
2014-03-25,43.1699981689453,43.7000007629395,42.6699981689453,42.7200012207031,942300,38.7057762145996
2014-03-26,42.8899993896484,43.0400009155273,41.7200012207031,41.7700004577637,803200,37.8450508117676
2014-03-27,41.7200012207031,42.1699981689453,41.2200012207031,41.8699989318848,871400,37.9356575012207
2014-03-28,41.9000015258789,42.7299995422363,41.7900009155273,42.1100006103516,566800,38.1531105041504
2014-03-31,42.4199981689453,43.0800018310547,42.2599983215332,43.0200004577637,793800,38.9776039123535
2014-04-01,43.0299987792969,43.8199996948242,42.8300018310547,43.810001373291,828800,39.6933670043945
2014-04-02,43.9500007629395,44.0200004577637,43.310001373291,43.7999992370605,515600,39.6842956542969
2014-04-03,43.8600006103516,43.9599990844727,43.3300018310547,43.7599983215332,831400,39.648063659668
2014-04-04,43.9799995422363,44.0999984741211,42.7999992370605,43.0699996948242,473500,39.0228958129883
2014-04-07,42.9300003051758,43.189998626709,42.189998626709,42.2799987792969,696000,38.3071327209473
2014-04-08,42.2799987792969,42.8499984741211,42.0099983215332,42.6399993896484,545900,38.6333045959473
2014-04-09,42.7700004577637,43.1800003051758,42.4900016784668,43.0999984741211,520600,39.0500679016113
2014-04-10,43.0400009155273,43.1500015258789,41.6599998474121,42.0699996948242,556400,38.116870880127
2014-04-11,41.7000007629395,42.1800003051758,41.4300003051758,41.7200012207031,565900,37.799747467041
2014-04-14,41.9900016784668,42.310001373291,41.2900009155273,41.5499992370605,585800,37.6457214355469
2014-04-15,41.75,41.8300018310547,40.4000015258789,41.2799987792969,709900,37.4010925292969
2014-04-16,41.7099990844727,42.1599998474121,41.3699989318848,42.1199989318848,976200,38.1621627807617
2014-04-17,42.1599998474121,42.5099983215332,41.8800010681152,42.1699981689453,376500,38.207462310791
2014-04-21,42.0900001525879,42.5099983215332,41.7999992370605,42.3899993896484,467500,38.4067993164062
2014-04-22,42.3899993896484,42.9700012207031,42.25,42.560001373291,507900,38.5608253479004
2014-04-23,42.5400009155273,42.7200012207031,42.1800003051758,42.2799987792969,1008800,38.3071327209473
2014-04-24,42.5900001525879,42.8199996948242,42.2200012207031,42.2799987792969,492600,38.3071327209473
2014-04-25,42.0099983215332,42.5200004577637,41.5400009155273,41.689998626709,578000,37.772575378418
2014-04-28,41.8800010681152,42.3300018310547,41.439998626709,41.7900009155273,532000,37.8631820678711
2014-04-29,41.9700012207031,42.1100006103516,41.6399993896484,41.7099990844727,710000,37.7906913757324
2014-04-30,41.2900009155273,41.6500015258789,40.2599983215332,40.5400009155273,4041100,36.7306175231934
2014-05-01,40.5,41.9500007629395,40.4099998474121,40.9900016784668,904900,37.1383514404297
2014-05-02,41.0800018310547,42,40.8899993896484,41.2400016784668,731100,37.3648567199707
2014-05-05,41,41.3199996948242,40.5,41.189998626709,632400,37.3195571899414
2014-05-06,41.2299995422363,41.4000015258789,40.939998626709,41.2599983215332,602400,37.3829765319824
2014-05-07,41.3300018310547,42.2700004577637,41.0900001525879,42.1399993896484,865600,38.1802864074707
2014-05-08,42,42.1500015258789,41.3800010681152,41.4199981689453,744400,37.5279350280762
2014-05-09,41.3499984741211,41.8499984741211,41.2200012207031,41.5400009155273,1443700,37.6366767883301
2014-05-12,41.6399993896484,43.6500015258789,41.5999984741211,43.3400001525879,1467200,39.2675247192383
2014-05-13,43.3400001525879,43.5999984741211,42.689998626709,42.7000007629395,517000,38.6876602172852
2014-05-14,42.5699996948242,42.6500015258789,42.1699981689453,42.1699981689453,339900,38.207462310791
2014-05-15,42.0999984741211,42.4000015258789,41.2900009155273,42.1300010681152,600900,38.1712265014648
2014-05-16,42.1199989318848,42.4199981689453,41.7200012207031,42.2799987792969,322900,38.3071327209473
2014-05-19,42.25,42.75,42.2400016784668,42.560001373291,230400,38.5608253479004
2014-05-20,42.4700012207031,42.4799995422363,41.3699989318848,41.3800010681152,926600,37.4917030334473
2014-05-21,41.5,42.0699996948242,41.3300018310547,42.060001373291,897400,38.1077995300293
2014-05-22,42.060001373291,42.6800003051758,42.0099983215332,42.560001373291,384200,38.5608253479004
2014-05-23,42.6399993896484,43.0699996948242,42.5099983215332,42.9500007629395,421600,38.9141616821289
2014-05-27,43.1399993896484,43.7599983215332,43.0099983215332,43.4099998474121,407200,39.3309516906738
2014-05-28,43.3899993896484,43.6300010681152,43.060001373291,43.3199996948242,519300,39.2494049072266
2014-05-29,43.4500007629395,43.4900016784668,43.0999984741211,43.4799995422363,250300,39.3943710327148
2014-05-30,43.4700012207031,43.4700012207031,42.8400001525879,43.1599998474121,436500,39.1044311523438
2014-06-02,43.1500015258789,43.439998626709,42.7599983215332,43.3400001525879,335900,39.2675247192383
2014-06-03,43.2900009155273,43.3600006103516,42.8199996948242,43.3499984741211,488100,39.2766075134277
2014-06-04,43.25,43.4799995422363,43.0200004577637,43.4500007629395,399300,39.3671913146973
2014-06-05,43.5699996948242,43.9599990844727,43.2299995422363,43.9000015258789,288600,39.7749214172363
2014-06-06,44,44.7299995422363,43.9900016784668,44.4099998474121,515800,40.2369918823242
2014-06-09,44.4000015258789,44.9300003051758,44.25,44.8199996948242,197900,40.6084594726562
2014-06-10,44.6100006103516,44.8699989318848,44.5200004577637,44.7000007629395,173000,40.4997406005859
2014-06-11,44.4000015258789,44.9700012207031,44.2099990844727,44.9000015258789,292000,40.6809310913086
2014-06-12,44.7999992370605,45,44.4900016784668,44.7599983215332,318200,40.5540885925293
2014-06-13,44.8899993896484,44.9799995422363,44.560001373291,44.8400001525879,185500,40.626579284668
2014-06-16,44.7999992370605,44.939998626709,44.4099998474121,44.7700004577637,181900,40.5631523132324
2014-06-17,44.6500015258789,45.6599998474121,44.6199989318848,45.4700012207031,501400,41.1973876953125
2014-06-18,45.439998626709,45.7200012207031,44.8600006103516,45.1100006103516,642200,40.8712120056152
2014-06-19,45.2099990844727,45.6199989318848,44.5499992370605,44.9199981689453,455800,40.6990509033203
2014-06-20,45.0400009155273,45.3300018310547,44.560001373291,44.5800018310547,1192600,40.3910102844238
2014-06-23,44.6399993896484,44.9199981689453,44.3400001525879,44.8600006103516,475100,40.644702911377
2014-06-24,44.8699989318848,45.4099998474121,44.4099998474121,44.439998626709,575600,40.2641639709473
2014-06-25,44.3899993896484,44.9000015258789,44.3699989318848,44.5900001525879,345900,40.400074005127
2014-06-26,44.5200004577637,44.7099990844727,44.1599998474121,44.4599990844727,319600,40.282283782959
2014-06-27,44.4599990844727,45.2599983215332,44.4599990844727,45.2000007629395,758000,40.9527549743652
2014-06-30,45.2000007629395,45.8600006103516,45.1599998474121,45.8499984741211,644200,41.5416793823242
2014-07-01,46,46.7900009155273,45.7400016784668,46.5499992370605,905000,42.175895690918
2014-07-02,46.4000015258789,46.7999992370605,46.2999992370605,46.5200004577637,393200,42.1487274169922
2014-07-03,46.810001373291,47.4199981689453,46.7599983215332,47.3400001525879,401100,42.891658782959
2014-07-07,47.1699981689453,47.3800010681152,46.939998626709,47.0800018310547,416000,42.6561012268066
2014-07-08,46.9099998474121,47.2099990844727,46.189998626709,46.4700012207031,496400,42.1034240722656
2014-07-09,46.4099998474121,46.7000007629395,46,46.3199996948242,311200,41.9675216674805
2014-07-10,45.6800003051758,46.25,45.560001373291,45.9300003051758,320600,41.614143371582
2014-07-11,45.939998626709,46.189998626709,45.6399993896484,46.0900001525879,289900,41.7591247558594
2014-07-14,46.4000015258789,46.689998626709,46.2799987792969,46.3699989318848,363600,42.0128135681152
2014-07-15,46.5400009155273,46.7799987792969,46.0699996948242,46.3899993896484,368200,42.0309371948242
2014-07-16,46.6399993896484,46.8300018310547,46.0800018310547,46.6399993896484,545100,42.2574424743652
2014-07-17,46.4799995422363,46.9099998474121,46.1199989318848,46.2700004577637,346700,41.9222068786621
2014-07-18,46.3699989318848,46.9900016784668,46.25,46.9300003051758,463400,42.5201950073242
2014-07-21,46.6100006103516,47.0299987792969,46.5,46.689998626709,253600,42.3027534484863
2014-07-22,46.9500007629395,47.2999992370605,46.8499984741211,46.939998626709,284100,42.5292472839355
2014-07-23,46.939998626709,46.939998626709,46.6800003051758,46.8199996948242,365400,42.4205322265625
2014-07-24,46.7900009155273,47.1800003051758,46.4000015258789,47.1100006103516,341800,42.6832809448242
2014-07-25,46.8600006103516,47.0299987792969,46.439998626709,46.7999992370605,268900,42.4023933410645
2014-07-28,46.7999992370605,46.9500007629395,46.3300018310547,46.7299995422363,263800,42.3389739990234
2014-07-29,46.7900009155273,47.2900009155273,46.3800010681152,46.4000015258789,559800,42.0399932861328
2014-07-30,46.5200004577637,46.939998626709,46.060001373291,46.560001373291,660400,42.1849670410156
2014-07-31,47,47.1699981689453,45.2099990844727,45.25,803500,40.9980621337891
2014-08-01,44.8600006103516,45.0499992370605,43.8600006103516,44.3600006103516,1119300,40.1916961669922
2014-08-04,44.5,44.7999992370605,44.0999984741211,44.5499992370605,630200,40.3638343811035
2014-08-05,44.3600006103516,44.4599990844727,43.9599990844727,43.9900016784668,436300,39.8564529418945
2014-08-06,43.8199996948242,44.2999992370605,43.7599983215332,44.1500015258789,268100,40.0014228820801
2014-08-07,44.4099998474121,44.4099998474121,43.7599983215332,43.9000015258789,203700,39.7749214172363
2014-08-08,43.9300003051758,44.3699989318848,43.810001373291,44,431800,39.8655128479004
2014-08-11,44.2299995422363,44.6100006103516,44.0499992370605,44.5699996948242,496000,40.381950378418
2014-08-12,44.2099990844727,44.8400001525879,44.2099990844727,44.5999984741211,328700,40.4091186523438
2014-08-13,44.7599983215332,45.0299987792969,44.5900001525879,44.9199981689453,193900,40.6990509033203
2014-08-14,45.0499992370605,45.2999992370605,44.8499984741211,45.1199989318848,232100,40.8802680969238
2014-08-15,45.3899993896484,45.6500015258789,44.6199989318848,45.1699981689453,367200,40.9255714416504
2014-08-18,45.6500015258789,45.8499984741211,45.5,45.6800003051758,332300,41.3876609802246
2014-08-19,45.7000007629395,45.8800010681152,45.4099998474121,45.6300010681152,375200,41.3423461914062
2014-08-20,45.5400009155273,45.9700012207031,45.3800010681152,45.8600006103516,340400,41.5507392883301
2014-08-21,45.9599990844727,46.25,45.7700004577637,46.1800003051758,228400,41.8406715393066
2014-08-22,46.1699981689453,46.5,46.0699996948242,46.2099990844727,346200,41.8678436279297
2014-08-25,46.5,46.6300010681152,46.1699981689453,46.2799987792969,166200,41.9312705993652
2014-08-26,46.3199996948242,47.0299987792969,46.1399993896484,46.7400016784668,304100,42.3480415344238
2014-08-27,46.8300018310547,46.8300018310547,46.0299987792969,46.1399993896484,233100,41.8044242858887
2014-08-28,46.0299987792969,46.0900001525879,45.6800003051758,45.8699989318848,244500,41.5597915649414
2014-08-29,45.939998626709,46.25,45.7299995422363,46.1399993896484,286600,41.8044242858887
2014-09-02,46.3199996948242,46.9000015258789,46.1599998474121,46.5800018310547,596700,42.2030792236328
2014-09-03,46.7700004577637,46.9500007629395,46.2599983215332,46.4300003051758,247100,42.0671653747559
2014-09-04,46.4000015258789,46.7900009155273,46.2099990844727,46.4300003051758,476000,42.0671653747559
2014-09-05,46.4099998474121,46.5499992370605,46.0999984741211,46.3499984741211,172200,41.9946937561035
2014-09-08,46.2000007629395,46.5999984741211,45.939998626709,46.2900009155273,225200,41.9403266906738
2014-09-09,46.189998626709,46.2999992370605,45.7999992370605,46.2000007629395,353800,41.8587913513184
2014-09-10,46.1599998474121,46.7599983215332,46.1399993896484,46.6500015258789,304900,42.2665061950684
2014-09-11,46.4199981689453,46.7999992370605,46.4099998474121,46.7900009155273,199700,42.3933448791504
2014-09-12,46.8400001525879,46.8600006103516,46.3699989318848,46.7000007629395,209100,42.3117980957031
2014-09-15,46.810001373291,46.8499984741211,46.3199996948242,46.4000015258789,239300,42.0399932861328
2014-09-16,46.3699989318848,46.9000015258789,46.2299995422363,46.5400009155273,356800,42.1668357849121
2014-09-17,46.5400009155273,46.5699996948242,46.0999984741211,46.2900009155273,186900,41.9403266906738
2014-09-18,46.9199981689453,51.9799995422363,46.9199981689453,48.9799995422363,2907600,44.3775672912598
2014-09-19,48.8699989318848,49.1699981689453,48.1100006103516,48.3899993896484,1210700,43.8430023193359
2014-09-22,48.3600006103516,48.5699996948242,47.5800018310547,47.6300010681152,550200,43.1544189453125
2014-09-23,47.5499992370605,47.5499992370605,46.9599990844727,46.9900016784668,423200,42.5745620727539
2014-09-24,47,47.5499992370605,46.8600006103516,47.3300018310547,632400,42.8826026916504
2014-09-25,47.0900001525879,47.2599983215332,46.7200012207031,46.7700004577637,601500,42.3752326965332
2014-09-26,46.939998626709,47.0499992370605,46.7099990844727,46.9700012207031,488100,42.5564270019531
2014-09-29,46.5400009155273,47,46.5099983215332,46.9900016784668,460200,42.5745620727539
2014-09-30,47.2400016784668,47.3199996948242,46.9099998474121,47.0200004577637,610000,42.6017303466797
2014-10-01,47,47.2599983215332,46.3199996948242,46.560001373291,818000,42.1849670410156
2014-10-02,46.5800018310547,47.7299995422363,46.5800018310547,47.5999984741211,888900,43.1272354125977
2014-10-03,47.9199981689453,47.9900016784668,47.439998626709,47.5200004577637,438000,43.054744720459
2014-10-06,47.6399993896484,47.7799987792969,46.9799995422363,46.9900016784668,518900,42.5745620727539
2014-10-07,46.8199996948242,46.9799995422363,45.6199989318848,45.6399993896484,739400,41.3514060974121
2014-10-08,45.7099990844727,46,45.2400016784668,45.6500015258789,1790000,41.360466003418
2014-10-09,45.4500007629395,45.560001373291,44.5900001525879,44.5999984741211,838000,40.4091186523438
2014-10-10,44.310001373291,44.7099990844727,43.5099983215332,43.5299987792969,485400,39.5994911193848
2014-10-13,43.3400001525879,43.6199989318848,42.75,42.7599983215332,497700,38.8990249633789
2014-10-14,42.9300003051758,43.0499992370605,42.4300003051758,42.560001373291,427200,38.7170829772949
2014-10-15,41.7599983215332,42.5299987792969,41.1599998474121,42.2000007629395,517200,38.3895835876465
2014-10-16,41.4000015258789,42.3899993896484,41.25,42.25,711900,38.43505859375
2014-10-17,42.7099990844727,43.4599990844727,42.5699996948242,43.4099998474121,600500,39.4903297424316
2014-10-20,43.1500015258789,43.6599998474121,43.0099983215332,43.6599998474121,395500,39.7177619934082
2014-10-21,43.7999992370605,44.8199996948242,43.7999992370605,44.7900009155273,1101500,40.7457313537598
2014-10-22,44.8300018310547,45.4300003051758,44.6199989318848,45.0800018310547,692000,41.0095405578613
2014-10-23,45.7599983215332,45.939998626709,45.3899993896484,45.6300010681152,566100,41.5098762512207
2014-10-24,45.6699981689453,46.0800018310547,45.5800018310547,46,520600,41.8464736938477
2014-10-27,45.8699989318848,46.5299987792969,45.7999992370605,46.4500007629395,558800,42.2558479309082
2014-10-28,46.7099990844727,47.0999984741211,46.3899993896484,46.7700004577637,950400,42.546947479248
2014-10-29,47.0900001525879,47.2599983215332,46.2599983215332,46.8800010681152,1112500,42.6470108032227
2014-10-30,46.8699989318848,46.9199981689453,45.7400016784668,46.6300010681152,931000,42.4195747375488
2014-10-31,46.7799987792969,47.0200004577637,45.7999992370605,46.6599998474121,1088300,42.4468688964844
2014-11-03,46.6699981689453,46.9099998474121,46.3699989318848,46.5,914300,42.3013229370117
2014-11-04,46.4300003051758,47.0099983215332,46.25,46.8899993896484,1029000,42.6561126708984
2014-11-05,47.2599983215332,47.310001373291,46.7400016784668,47.1300010681152,578000,42.874439239502
2014-11-06,47.0499992370605,47.6100006103516,46.9900016784668,47.5400009155273,528000,43.2474098205566
2014-11-07,47.6599998474121,47.8499984741211,47.2400016784668,47.4599990844727,486300,43.1746368408203
2014-11-10,47.4700012207031,48.2000007629395,47.310001373291,48.0800018310547,693600,43.7386589050293
2014-11-11,48.0299987792969,48.3600006103516,47.8199996948242,48.2099990844727,301100,43.8569221496582
2014-11-12,47.9799995422363,48.4599990844727,47.9700012207031,48.0299987792969,578900,43.693172454834
2014-11-13,48.2099990844727,48.310001373291,47.5900001525879,47.7400016784668,423200,43.4293670654297
2014-11-14,47.810001373291,48.4900016784668,47.7400016784668,47.9000015258789,619600,43.5749168395996
2014-11-17,47.8300018310547,47.9700012207031,47.1199989318848,47.2099990844727,850800,42.947208404541
2014-11-18,47.2700004577637,47.3899993896484,46.9000015258789,47.0099983215332,1192100,42.7652778625488
2014-11-19,46.9199981689453,48.5499992370605,46.7099990844727,48.4000015258789,1200300,44.0297698974609
2014-11-20,48.2099990844727,48.3699989318848,47.7999992370605,48.0099983215332,668000,43.6749725341797
2014-11-21,48.439998626709,48.5400009155273,48.1500015258789,48.5,885600,44.1207313537598
2014-11-24,48.6100006103516,48.9500007629395,48.4000015258789,48.9199981689453,401400,44.5028038024902
2014-11-25,48.7799987792969,49.0800018310547,48.4599990844727,48.5,267100,44.1207313537598
2014-11-26,48.4900016784668,48.7999992370605,48.4099998474121,48.5400009155273,473700,44.1571197509766
2014-11-28,48.6399993896484,48.8600006103516,48.2599983215332,48.3600006103516,249400,43.9933700561523
2014-12-01,48.3400001525879,48.439998626709,47.6699981689453,47.6699981689453,535500,43.3656730651855
2014-12-02,47.7400016784668,48.0999984741211,47.560001373291,47.9099998474121,658000,43.5840034484863
2014-12-03,47.8800010681152,48.060001373291,47.75,47.939998626709,418900,43.6112899780273
2014-12-04,47.8199996948242,48.1199989318848,47.4099998474121,47.9199981689453,727000,43.5931015014648
2014-12-05,48.0400009155273,48.0400009155273,47.4300003051758,47.7000007629395,475900,43.3929672241211
2014-12-08,47.5900001525879,48.2599983215332,47.5900001525879,48.0800018310547,945600,43.7386589050293
2014-12-09,47.5800018310547,48.1100006103516,47.2200012207031,47.9500007629395,526900,43.6203880310059
2014-12-10,47.5699996948242,47.8300018310547,46.8199996948242,46.9099998474121,643100,42.6743011474609
2014-12-11,47.2099990844727,47.8400001525879,46.939998626709,47.1699981689453,615700,42.910816192627
2014-12-12,46.6800003051758,47.0099983215332,46.1500015258789,46.1500015258789,554800,41.9829330444336
2014-12-15,46.3499984741211,46.5200004577637,45.8199996948242,46.1100006103516,814400,41.9465408325195
2014-12-16,45.8899993896484,46.4500007629395,45.6599998474121,46.0800018310547,698300,41.919246673584
2014-12-17,46.3300018310547,46.9799995422363,45.8199996948242,46.9300003051758,622700,42.692497253418
2014-12-18,47.560001373291,47.6500015258789,47.189998626709,47.5699996948242,418700,43.2747192382812
