"Fecha","GILD.Open","GILD.High","GILD.Low","GILD.Close","GILD.Volume","GILD.Adjusted"
2013-12-17,71.7200012207031,71.7399978637695,69.0500030517578,70.0800018310547,12247500,52.5691108703613
2013-12-18,72.2799987792969,73.6800003051758,70.620002746582,73.5899963378906,17907500,55.2020606994629
2013-12-19,73.0299987792969,74.879997253418,73,73.4300003051758,10040500,55.0820426940918
2013-12-20,73.9499969482422,75.0800018310547,73.7300033569336,74.6600036621094,14893400,56.004711151123
2013-12-23,75.3499984741211,75.8000030517578,74.6800003051758,74.9899978637695,7545000,56.2522583007812
2013-12-24,74.9899978637695,75.0299987792969,74.2099990844727,74.9599990844727,4530700,56.2297554016113
2013-12-26,74.9700012207031,75.3499984741211,74.6699981689453,75.1999969482422,4852200,56.409782409668
2013-12-27,75.3600006103516,75.3600006103516,74.25,74.4499969482422,4913900,55.8471717834473
2013-12-30,74.6699981689453,75.25,74.2200012207031,75.0800018310547,5899800,56.3197555541992
2013-12-31,75.0699996948242,75.25,74.1600036621094,75.0999984741211,6679700,56.3347625732422
2014-01-02,75.2099990844727,75.5899963378906,74.3899993896484,75.2099990844727,8279300,56.4172821044922
2014-01-03,75.2099990844727,75.25,74.2300033569336,74.3199996948242,6561500,55.7496719360352
2014-01-06,74.5800018310547,74.6900024414062,72.7300033569336,73.2399978637695,8346000,54.9395217895508
2014-01-07,73.5,73.870002746582,72.7099990844727,72.7799987792969,8513000,54.5944595336914
2014-01-08,73.1699981689453,74.379997253418,72.5299987792969,73.4599990844727,11063200,55.1045455932617
2014-01-09,74.2300033569336,75.0599975585938,73.7699966430664,74.3000030517578,8825500,55.7346572875977
2014-01-10,75,75.0400009155273,73.5199966430664,74.870002746582,8471300,56.1622543334961
2014-01-13,75.1500015258789,75.2799987792969,72.5999984741211,73.1399993896484,9130400,54.8645095825195
2014-01-14,73.5500030517578,75.1699981689453,72.8199996948242,74.9899978637695,11265200,56.2522583007812
2014-01-15,75.2200012207031,75.4100036621094,74.4300003051758,75.2300033569336,10223900,56.4322891235352
2014-01-16,75.3899993896484,79.0199966430664,75.3000030517578,77.9000015258789,20728500,58.4351425170898
2014-01-17,77.8899993896484,79.0599975585938,77.4400024414062,78.4000015258789,11843300,58.8101768493652
2014-01-21,79.75,81.5800018310547,79.4199981689453,81.5800018310547,13026200,61.1956176757812
2014-01-22,83.7200012207031,84.4000015258789,81.8899993896484,82.1800003051758,17385400,61.6456909179688
2014-01-23,81.8000030517578,82.2799987792969,80.9100036621094,82.1500015258789,10756500,61.6232032775879
2014-01-24,81.7600021362305,82.6800003051758,79.75,80.620002746582,13269300,60.4754791259766
2014-01-27,80.7600021362305,80.7600021362305,77.5899963378906,78.8600006103516,13638100,59.1552543640137
2014-01-28,80.5999984741211,81.1699981689453,79.8199996948242,80.6699981689453,10284700,60.5129852294922
2014-01-29,80.0100021362305,81.0899963378906,78.9599990844727,79.8499984741211,10140000,59.8978881835938
2014-01-30,80.6999969482422,82.1999969482422,80.6500015258789,81.5199966430664,10162700,61.1505928039551
2014-01-31,79.9700012207031,81.75,79.3499984741211,80.6500015258789,10819500,60.4979858398438
2014-02-03,81.7699966430664,81.8600006103516,78.5899963378906,78.8300018310547,14336700,59.1327590942383
2014-02-04,80.1800003051758,82.0599975585938,79.8499984741211,82.0199966430664,15478300,61.5256729125977
2014-02-05,81.9800033569336,82,76.7099990844727,78.1500015258789,23469100,58.6226806640625
2014-02-06,78.5,79.5,76.2600021362305,76.5,17193800,57.3849334716797
2014-02-07,77.6500015258789,78.8099975585938,75.6999969482422,78.75,16074200,59.0727500915527
2014-02-10,79.3399963378906,81.129997253418,78.8000030517578,80.9800033569336,10487600,60.7455406188965
2014-02-11,81.120002746582,82.0400009155273,80.8899993896484,81.8000030517578,12608600,61.3606414794922
2014-02-12,82.25,82.9300003051758,81.6100006103516,82,9490300,61.5106582641602
2014-02-13,81.0999984741211,82.620002746582,80.9000015258789,82.5500030517578,8964800,61.9232330322266
2014-02-14,82.8099975585938,82.8499984741211,80.629997253418,81.2099990844727,10425700,60.9180488586426
2014-02-18,81.9199981689453,83.9800033569336,81.6699981689453,83.8099975585938,15019700,62.8683967590332
2014-02-19,83.6500015258789,83.8000030517578,82.3000030517578,82.6999969482422,9752400,62.0357284545898
2014-02-20,82.6999969482422,83.1999969482422,81.879997253418,82.8099975585938,8962700,62.1182594299316
2014-02-21,83.5400009155273,83.620002746582,82.5800018310547,82.5899963378906,11015000,61.9532508850098
2014-02-24,82.9899978637695,84.0599975585938,82.8000030517578,83.5699996948242,9098200,62.6883811950684
2014-02-25,84.1399993896484,84.879997253418,83.0699996948242,83.9499969482422,8351300,62.9734077453613
2014-02-26,84.0500030517578,84.5,83.3099975585938,83.8099975585938,11908500,62.8683967590332
2014-02-27,83.6500015258789,84,82.5,83.6500015258789,11003900,62.7483901977539
2014-02-28,83.7900009155273,84.1999969482422,81.8000030517578,82.7900009155273,12503600,62.1032752990723
2014-03-03,82.7900009155273,82.9000015258789,81,81.4499969482422,12024000,61.0980682373047
2014-03-04,82.8600006103516,83.3600006103516,82.5599975585938,82.9400024414062,8220800,62.2157936096191
2014-03-05,83.0199966430664,83.4400024414062,82.7300033569336,82.870002746582,6590400,62.1632804870605
2014-03-06,83.2200012207031,83.4199981689453,78.5,79.9199981689453,21950000,59.9503974914551
2014-03-07,81.2099990844727,81.3499984741211,77.8099975585938,79.5800018310547,20459900,59.6953315734863
2014-03-10,79.4000015258789,80.3000030517578,78.3499984741211,80.2300033569336,8661900,60.1829490661621
2014-03-11,80.3499984741211,80.5699996948242,79.3199996948242,79.8399963378906,10569900,59.890380859375
2014-03-12,79.3600006103516,80.3000030517578,78.620002746582,79.7200012207031,9671400,59.8003540039062
2014-03-13,80.2600021362305,80.4700012207031,77.5599975585938,78.0100021362305,10600700,58.5176391601562
2014-03-14,76.9899978637695,77.0999984741211,74.5500030517578,75.0500030517578,18775000,56.297248840332
2014-03-17,75.9599990844727,76.8600006103516,75.0800018310547,75.4499969482422,14099000,56.5973167419434
2014-03-18,75.5400009155273,78.0599975585938,75.5100021362305,77.7699966430664,10327000,58.3376007080078
2014-03-19,78.1999969482422,78.5999984741211,76.0100021362305,76.5400009155273,11155700,57.4149627685547
2014-03-20,76.5,76.6500015258789,74.8600006103516,75.5299987792969,12148300,56.6573181152344
2014-03-21,75.6699981689453,76.1999969482422,70.8499984741211,72.0699996948242,36979700,54.0618667602539
2014-03-24,72.5400009155273,72.8899993896484,68.8099975585938,72.129997253418,29285300,54.1068725585938
2014-03-25,72.5999984741211,74.3000030517578,71.9000015258789,73.0299987792969,19176900,54.7819900512695
2014-03-26,73.7200012207031,75.0100021362305,72.7699966430664,72.7799987792969,15708700,54.5944595336914
2014-03-27,72.379997253418,73.3399963378906,70.5899963378906,71.4100036621094,17749700,53.5667839050293
2014-03-28,70.620002746582,71.1100006103516,67.629997253418,68.5500030517578,29246100,51.4214096069336
2014-03-31,69.1699981689453,71,69.1699981689453,70.8600006103516,18594900,53.1542205810547
2014-04-01,73.3399963378906,73.879997253418,72.1399993896484,73.6399993896484,19497100,55.2395706176758
2014-04-02,75.1600036621094,75.25,73.3399963378906,73.9599990844727,15992800,55.4796371459961
2014-04-03,75.1600036621094,75.1800003051758,72.2900009155273,74,15989400,55.5096206665039
2014-04-04,74.9100036621094,75.25,71.5199966430664,72.1999969482422,19387500,54.1593780517578
2014-04-07,71.9199981689453,73.7300033569336,70.7200012207031,72.2300033569336,16037200,54.1819038391113
2014-04-08,71.7099990844727,71.7099990844727,69.2799987792969,70.0100021362305,25269000,52.5166015625
2014-04-09,70.5,71.2900009155273,69.8600006103516,70.6500015258789,20688600,52.9966812133789
2014-04-10,70.8000030517578,71.2300033569336,64.8099975585938,65.4800033569336,43152600,49.1185150146484
2014-04-11,64.1900024414062,68.9400024414062,63.5,66.0299987792969,35988700,49.5310821533203
2014-04-14,67.7900009155273,68.3899993896484,65.7399978637695,66.7900009155273,17988000,50.1011848449707
2014-04-15,67.5500030517578,69.1399993896484,65.5899963378906,68.1699981689453,21802600,51.1363563537598
2014-04-16,69.3199996948242,69.8899993896484,68.3399963378906,69.2799987792969,17266400,51.9690093994141
2014-04-17,69.370002746582,70.6399993896484,69.0899963378906,70,17546400,52.5091018676758
2014-04-21,70.379997253418,71.9899978637695,69.4000015258789,71.5999984741211,17973500,53.7092971801758
2014-04-22,72.8600006103516,73.2600021362305,71.8499984741211,72.8600006103516,29207300,54.6544723510742
2014-04-23,75.7300033569336,75.879997253418,73.7600021362305,73.8600006103516,35411800,55.404598236084
2014-04-24,74.9300003051758,75,71.629997253418,74.0800018310547,22098100,55.5696296691895
2014-04-25,74.0199966430664,74.879997253418,73.4300003051758,73.9000015258789,22726800,55.4346160888672
2014-04-28,74.8499984741211,76.8000030517578,72.7699966430664,74.0800018310547,22497800,55.5696296691895
2014-04-29,74.6699981689453,76.379997253418,74,76.2399978637695,15865700,57.1899261474609
2014-04-30,76.1500015258789,78.6699981689453,75.4899978637695,78.4899978637695,20165300,58.8777198791504
2014-05-01,78.620002746582,79.8899993896484,77.8300018310547,79.0199966430664,15970200,59.275260925293
2014-05-02,79.3000030517578,79.5,76.6500015258789,77.7099990844727,16772700,58.2925987243652
2014-05-05,76.7300033569336,79.9100036621094,76.629997253418,79.8300018310547,14085700,59.8828773498535
2014-05-06,79.7399978637695,79.9199981689453,78.2300033569336,78.3199996948242,10990500,58.750186920166
2014-05-07,79,79.2300033569336,76.8000030517578,78.7699966430664,14664700,59.0877456665039
2014-05-08,78.879997253418,80.2799987792969,78.1999969482422,78.7300033569336,13777000,59.0577430725098
2014-05-09,78.8099975585938,79.7900009155273,78,79.7600021362305,9017400,59.8303756713867
2014-05-12,80.2300033569336,80.7300033569336,79.1699981689453,80.3499984741211,11254300,60.2729454040527
2014-05-13,80.4899978637695,80.7099990844727,80.0100021362305,80.3000030517578,8515500,60.2354316711426
2014-05-14,80.4000015258789,81.6100006103516,79.6100006103516,80.9700012207031,10735800,60.7380142211914
2014-05-15,81.0199966430664,81.4199981689453,79.4599990844727,80.0999984741211,12705000,60.0854110717773
2014-05-16,80.3000030517578,80.8399963378906,79.2200012207031,80.8000030517578,10525700,60.6105117797852
2014-05-19,80.7099990844727,82.0999984741211,80.5,82.0500030517578,10159200,61.5481796264648
2014-05-20,82.0400009155273,82.4700012207031,80.7200012207031,81.1399993896484,10553900,60.8655624389648
2014-05-21,81.2600021362305,81.9800033569336,80.6800003051758,81.8099975585938,9042000,61.3681411743164
2014-05-22,81.629997253418,83.6999969482422,81.5599975585938,82.9000015258789,10879000,62.1857833862305
2014-05-23,82.4300003051758,82.5,80.75,80.9400024414062,13588000,60.7155075073242
2014-05-27,82.0800018310547,82.9499969482422,81.120002746582,82.1600036621094,10994500,61.6306838989258
2014-05-28,82.0199966430664,82.870002746582,81.75,81.8600006103516,8522900,61.4056358337402
2014-05-29,82.0100021362305,82.6500015258789,81.8099975585938,82.0800018310547,7904300,61.5706672668457
2014-05-30,81.7699966430664,82.0999984741211,80.4700012207031,81.2099990844727,11058500,60.9180488586426
2014-06-02,81.3199996948242,81.8000030517578,80.75,81.5500030517578,7598000,61.1730918884277
2014-06-03,81.2699966430664,82.8199996948242,81.2099990844727,82.5500030517578,8249600,61.9232330322266
2014-06-04,82.2600021362305,83.2900009155273,82.0199966430664,83.0199966430664,9055500,62.275806427002
2014-06-05,83.4599990844727,83.4599990844727,82.4499969482422,82.8000030517578,8423500,62.1107749938965
2014-06-06,83.2399978637695,83.2399978637695,81.7200012207031,82.3899993896484,9104500,61.8032264709473
2014-06-09,81.3899993896484,81.5,78.5,79.0100021362305,23319200,59.2677688598633
2014-06-10,79.2799987792969,79.9400024414062,78.7399978637695,79.5400009155273,11293800,59.665355682373
2014-06-11,79.3600006103516,81.8000030517578,79.3099975585938,80.8199996948242,11865400,60.6255111694336
2014-06-12,80.8000030517578,81.5699996948242,80.3300018310547,80.5800018310547,7080000,60.4454765319824
2014-06-13,80.6800003051758,81.0999984741211,79.870002746582,80.7200012207031,7695100,60.5505142211914
2014-06-16,80.870002746582,81.3899993896484,80.4100036621094,80.7699966430664,7356500,60.5880126953125
2014-06-17,80.7300033569336,80.870002746582,79.5599975585938,79.7900009155273,11141300,59.8528785705566
2014-06-18,79.8499984741211,79.9899978637695,78.8300018310547,79.4700012207031,10436400,59.6128311157227
2014-06-19,79.4700012207031,80.5,78.879997253418,79.7799987792969,10967200,59.8453788757324
2014-06-20,80.1399993896484,81.5500030517578,79.6800003051758,81.1999969482422,14042000,60.9105415344238
2014-06-23,81.2699966430664,82.2300033569336,80.5800018310547,80.8000030517578,7481800,60.6105117797852
2014-06-24,80.9499969482422,82.0500030517578,80.4599990844727,80.8099975585938,7274100,60.6180229187012
2014-06-25,80.8600006103516,81.8499984741211,80.5999984741211,81.8000030517578,8664300,61.3606414794922
2014-06-26,81.9000015258789,82.2099990844727,80.9000015258789,82.1800003051758,6920700,61.6456909179688
2014-06-27,82.2200012207031,83.379997253418,81.6500015258789,82.9400024414062,10397800,62.2157936096191
2014-06-30,82.8499984741211,84.4499969482422,82.629997253418,82.9100036621094,10882500,62.1932792663574
2014-07-01,83.370002746582,85.4899978637695,83.3199996948242,85.2900009155273,11599400,63.9785995483398
2014-07-02,85.5500030517578,87.879997253418,85.379997253418,87.0999984741211,13949300,65.3363265991211
2014-07-03,87.6999969482422,88.4000015258789,87.0500030517578,87.9000015258789,9126100,65.9364166259766
2014-07-07,88.0599975585938,88.5999984741211,86.9899978637695,87.2099990844727,11474000,65.418830871582
2014-07-08,86.8399963378906,87.5199966430664,86.0299987792969,87.1100006103516,11727100,65.3438415527344
2014-07-09,87.25,88.9599990844727,87.1900024414062,88.6800003051758,10397200,66.5215377807617
2014-07-10,87.1800003051758,89.25,86.3099975585938,88.9400024414062,9521200,66.7165679931641
2014-07-11,88.9000015258789,89.9800033569336,88.25,88.7300033569336,11268700,66.5590362548828
2014-07-14,89.129997253418,90.2699966430664,88.8399963378906,89.8499984741211,10729000,67.3991851806641
2014-07-15,90.0299987792969,90.7399978637695,88.1900024414062,89,13756100,66.7615966796875
2014-07-16,89.4000015258789,89.4400024414062,85.8199996948242,87,14259700,65.2613143920898
2014-07-17,86.4000015258789,88.1699981689453,84.75,85.0699996948242,14942500,63.8135604858398
2014-07-18,85.7300033569336,89.75,85.3000030517578,89.1900024414062,13236100,66.9040908813477
2014-07-21,89.8000030517578,90.9800033569336,88.8099975585938,88.8600006103516,13822000,66.6565475463867
2014-07-22,89.3199996948242,89.9000015258789,88.5800018310547,89.3300018310547,12302900,67.0091247558594
2014-07-23,90.0999984741211,90.7300033569336,89.2900009155273,90.3399963378906,17694800,67.7667617797852
2014-07-24,91.5599975585938,92.9700012207031,89.8899993896484,90.5400009155273,23546700,67.9167709350586
2014-07-25,90.6800003051758,90.7799987792969,88.6999969482422,89.8399963378906,13059400,67.3916778564453
2014-07-28,90.0999984741211,91.7300033569336,89.9300003051758,91.4599990844727,14066500,68.6068878173828
2014-07-29,92.0999984741211,93.25,91.5999984741211,92.9899978637695,13989000,69.7545928955078
2014-07-30,94.3000030517578,94.3399963378906,93.5599975585938,93.7900009155273,10753800,70.3547134399414
2014-07-31,93,93.370002746582,91.25,91.5500030517578,13429400,68.6744003295898
2014-08-01,91,92.5999984741211,90.6900024414062,91.5,11992900,68.6369094848633
2014-08-04,92,92.8899993896484,91.5199966430664,92.1800003051758,11030000,69.1469879150391
2014-08-05,92.25,93.0800018310547,91.5999984741211,92.2699966430664,10250800,69.214485168457
2014-08-06,91.5,93.0199966430664,91.0899963378906,92.7900009155273,11016200,69.6045837402344
2014-08-07,93.5500030517578,93.6399993896484,91.6600036621094,92.0500030517578,8804600,69.0494537353516
2014-08-08,91.8399963378906,92.5400009155273,90.8199996948242,92.4499969482422,9820800,69.3495483398438
2014-08-11,93.1399993896484,93.3099975585938,92.5199966430664,92.9199981689453,8575000,69.7020950317383
2014-08-12,92.6999969482422,93.379997253418,92.5100021362305,93.3600006103516,10587800,70.0321273803711
2014-08-13,93.5,94.6100006103516,93.3399963378906,93.9800033569336,13027400,70.4972229003906
2014-08-14,94.5800018310547,96.370002746582,94.2399978637695,96.3600006103516,12344200,72.2825469970703
2014-08-15,98.4199981689453,99.4899978637695,97.0199966430664,99.4899978637695,19714200,74.6304397583008
2014-08-18,100.440002441406,101.5,100.080001831055,100.720001220703,14755700,75.5531005859375
2014-08-19,101.430000305176,101.650001525879,99.3300018310547,101.279998779297,16300900,75.9731750488281
2014-08-20,100.709999084473,102.569999694824,100.610000610352,100.790000915527,12590600,75.605598449707
2014-08-21,101,102.309997558594,100.860000610352,102.269996643066,9799500,76.7158050537109
2014-08-22,103.019996643066,105.160003662109,102.610000610352,103.959999084473,13255900,77.9835205078125
2014-08-26,108.059997558594,108.720001220703,104.769996643066,106.269996643066,18799900,79.7163238525391
2014-09-05,106.400001525879,106.5,97.5400009155273,105.360000610352,36078400,79.0337066650391
2014-09-08,104.949996948242,106.849998474121,104.73999786377,106.529998779297,11930900,79.9113693237305
2014-09-09,106.900001525879,106.980003356934,104.319999694824,105.889999389648,14085700,79.431266784668
2014-09-11,108,108.48999786377,105.800003051758,106.389999389648,10470000,79.8063278198242
2014-09-12,106.169998168945,106.900001525879,102.900001525879,103.660003662109,15843400,77.7584838867188
2014-09-15,101.900001525879,102.099998474121,99.3300018310547,100.98999786377,18163900,75.7556228637695
2014-09-16,99.8499984741211,104.970001220703,99.2300033569336,104.76000213623,14933000,78.5836334228516
2014-09-17,104.569999694824,105.790000915527,101.900001525879,103.839996337891,18455700,77.8935012817383
2014-09-18,104.629997253418,106.5,104.099998474121,105.930000305176,16347900,79.4612884521484
2014-09-19,107.75,107.889999389648,105.51000213623,105.959999084473,22238400,79.4837799072266
2014-09-22,106.01000213623,107.569999694824,104.620002746582,105.470001220703,12319400,79.1162109375
2014-09-23,104.709999084473,106.209999084473,104.550003051758,105.389999389648,10700400,79.0561981201172
2014-09-30,107.480003356934,108,105.860000610352,106.449996948242,11622700,79.8513259887695
2014-10-01,106.98999786377,107.589996337891,105.190002441406,105.589996337891,11659400,79.2062301635742
2014-10-02,105,105.910003662109,103.610000610352,104.559997558594,11527500,78.4335784912109
2014-10-03,105.550003051758,107.349998474121,104.709999084473,106.519996643066,10294700,79.9038314819336
2014-10-06,107.220001220703,107.449996948242,104.819999694824,105.129997253418,11278300,78.8611679077148
2014-10-07,104.849998474121,105.300003051758,102.540000915527,104.290000915527,9757300,78.2310562133789
2014-10-09,108.419998168945,108.620002746582,105.720001220703,105.849998474121,13174600,79.4012756347656
2014-10-10,105.389999389648,107.5,103,103.730003356934,19704500,77.8109893798828
2014-10-13,104.48999786377,104.569999694824,101.360000610352,101.440002441406,14578900,76.0931930541992
2014-10-14,102,102.879997253418,94.2699966430664,97.1800003051758,27245100,72.8976287841797
2014-10-15,95,97.7699966430664,91.7300033569336,96.1600036621094,23835100,72.1325073242188
2014-10-16,94.3899993896484,100,93.2799987792969,96.879997253418,19881400,72.6725845336914
2014-10-17,98.620002746582,102.319999694824,98.620002746582,100.75,17539000,75.5755844116211
2014-10-20,101.150001525879,103.589996337891,100.819999694824,102.209999084473,11887100,76.670768737793
2014-10-21,104.050003051758,106.669998168945,103.459999084473,106.669998168945,12267900,80.016357421875
2014-10-22,106.51000213623,107,104.080001831055,106.089996337891,13763100,79.5812911987305
2014-11-05,110.870002746582,110.910003662109,105.75,106.050003051758,15459500,79.5512847900391
2014-11-07,108.900001525879,108.949996948242,106.330001831055,106.449996948242,12663700,79.8513259887695
2014-11-13,106.959999084473,107.050003051758,103.51000213623,104.199996948242,20880400,78.1635208129883
2014-11-14,103.5,103.790000915527,100,102.059997558594,23553400,76.5582733154297
2014-11-17,101.099998474121,102.160003662109,100.300003051758,100.440002441406,17100900,75.3430633544922
2014-11-18,101.690002441406,103.970001220703,100.819999694824,103.709999084473,20163300,77.7959899902344
2014-11-19,103.199996948242,103.319999694824,101.01000213623,102.339996337891,13864200,76.768310546875
2014-11-20,101.949996948242,103.379997253418,100.300003051758,100.589996337891,20027500,75.4555816650391
2014-11-21,102.209999084473,102.51000213623,100.080001831055,100.580001831055,16765000,75.4480590820312
2014-11-24,101.110000610352,102.300003051758,99.4400024414062,100.599998474121,17111100,75.4630889892578
2014-11-25,100.949996948242,101.379997253418,98.370002746582,101.110000610352,20640200,75.8456497192383
2014-11-26,101.25,101.550003051758,99.8300018310547,100.300003051758,11536500,75.2380447387695
2014-11-28,100.98999786377,101.330001831055,99.6999969482422,100.319999694824,7552700,75.2530364990234
2014-12-01,100,101.98999786377,99.7699966430664,100.550003051758,14516100,75.4255676269531
2014-12-02,101.169998168945,102.779998779297,101.019996643066,102.190002441406,15568200,76.6558074951172
2014-12-03,103.040000915527,103.080001831055,99.8600006103516,100.879997253418,17620800,75.6731109619141
2014-12-04,100.769996643066,102.029998779297,99.8600006103516,101.819999694824,12052800,76.3782424926758
2014-12-05,102.290000915527,105.449996948242,102.150001525879,104.589996337891,18127600,78.4561080932617
2014-12-08,105.050003051758,107.580001831055,104.919998168945,105.559997558594,13754200,79.183723449707
2014-12-09,103.809997558594,106,102.220001220703,105.910003662109,11330900,79.4462661743164
2014-12-10,105.889999389648,106.76000213623,104.470001220703,104.839996337891,11903000,78.6436233520508
2014-12-11,105.230003356934,106.900001525879,104,104.309997558594,10962200,78.2460632324219
2014-12-12,103.470001220703,106.400001525879,103.339996337891,104.129997253418,11245100,78.1110153198242
2014-12-15,105.23999786377,105.940002441406,102.370002746582,103.160003662109,16206000,77.3834075927734
2014-12-16,102.639999389648,102.910003662109,100.389999389648,100.459999084473,13047100,75.3580551147461
2014-12-17,100.470001220703,102.73999786377,99.5599975585938,102.400001525879,13557600,76.8133239746094
2014-12-18,104.480003356934,105.709999084473,103.660003662109,105.540000915527,14285600,79.1687393188477
2014-12-22,96.7300033569336,98.0699996948242,92.4499969482422,92.9000015258789,72464200,69.6870803833008
2014-12-23,93.4100036621094,93.5,85.9499969482422,89.4499969482422,61035200,67.0991439819336
2014-12-24,88.9800033569336,92.6699981689453,88.8600006103516,91.2900009155273,21196200,68.479377746582
2014-12-26,92.7600021362305,94.3600006103516,92.3099975585938,93.7900009155273,17649600,70.3547134399414
2014-12-29,96.0699996948242,97.4199981689453,95.4000015258789,97.3000030517578,20634000,72.9876480102539
2014-12-30,97.7399978637695,98.2399978637695,95.0699996948242,95.2799987792969,18488400,71.4723968505859
2014-12-31,96,96.75,94.2399978637695,94.2600021362305,13879000,70.7072525024414
2015-01-02,95.1399993896484,96.6500015258789,94.5199966430664,94.9100036621094,12340200,71.1948394775391
2015-01-05,95.2399978637695,98.7300033569336,93.1800003051758,96.7900009155273,27530400,72.6050872802734
2015-01-06,98.4700012207031,99.3399963378906,96.0899963378906,97.6500015258789,22363800,73.2502059936523
2015-01-07,99.3099975585938,99.9000015258789,98.4400024414062,99.4800033569336,16373700,74.6229400634766
2015-01-08,100.800003051758,102.449996948242,100.290000915527,102.300003051758,18902300,76.7383041381836
2015-01-09,103.519996643066,103.830001831055,101.75,102.209999084473,14738100,76.670768737793
2015-01-12,102.839996337891,103.339996337891,100.76000213623,101.209999084473,12746000,75.9206466674805
2015-01-13,101.849998474121,101.879997253418,95.25,97.2099990844727,27030600,72.9201583862305
2015-01-14,96,100.089996337891,95.7099990844727,99.2600021362305,16183700,74.4579010009766
2015-01-15,99.3000030517578,100.389999389648,97.2300033569336,97.4000015258789,11442200,73.0626602172852
2015-01-16,97.4199981689453,100.889999389648,97.0699996948242,100.709999084473,14097700,75.5456085205078
2015-01-20,101.139999389648,104.050003051758,100.150001525879,103.779998779297,18838100,77.8484954833984
2015-01-21,103.040000915527,105.069999694824,102.569999694824,103.580001831055,12312500,77.6984939575195
2015-01-22,104.139999389648,105.180000305176,101.559997558594,105.139999389648,12963100,78.8686752319336
2015-01-23,104.400001525879,106.110000610352,103.800003051758,105.540000915527,9593500,79.1687393188477
2015-01-27,105.940002441406,107.019996643066,104.860000610352,105.029998779297,10341100,78.7861328125
2015-01-28,105.319999694824,105.5,102.349998474121,102.449996948242,11554500,76.8507995605469
2015-01-29,102.5,104.51000213623,101.069999694824,104.180000305176,8410500,78.148551940918
2015-01-30,104.330001831055,106.269996643066,103.730003356934,104.830001831055,13608200,78.6361465454102
2015-02-02,106.099998474121,107.190002441406,104.430000305176,106.190002441406,13965600,79.6563110351562
2015-02-04,98.9300003051758,100.209999084473,95.8099975585938,98.4300003051758,59415800,73.8353118896484
2015-02-05,98.9199981689453,100.919998168945,97.3000030517578,99.9000015258789,20641500,74.93798828125
