"Fecha","MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted"
2014-02-28,78.1999969482422,78.6699981689453,76.9499969482422,77.7200012207031,5916500,73.1783599853516
2014-03-03,76.5299987792969,77.0899963378906,75.6500015258789,76.7300033569336,6154600,72.2462158203125
2014-03-04,77.8099975585938,78.8000030517578,77.4100036621094,78.5,5302700,73.9127883911133
2014-03-05,78.6699981689453,78.879997253418,77.8300018310547,78.1999969482422,4230200,73.6303024291992
2014-03-06,78.4000015258789,78.7099990844727,77.5699996948242,77.629997253418,4593400,73.0936279296875
2014-03-07,78.0699996948242,78.25,77.5199966430664,77.9400024414062,4133600,73.3855133056641
2014-03-10,77.8000030517578,77.9400024414062,77.2699966430664,77.3899993896484,3314700,72.8676452636719
2014-03-11,77.4899978637695,78.4499969482422,76.8899993896484,77.9000015258789,4834400,73.3478469848633
2014-03-12,77.2200012207031,78.3399963378906,76.8000030517578,78.3399963378906,4739700,73.7621383666992
2014-03-13,78.379997253418,78.7699966430664,76.5400009155273,76.620002746582,6521400,72.1426544189453
2014-03-14,76.5100021362305,77.2200012207031,76.2300033569336,76.3399963378906,4856900,71.8789901733398
2014-03-17,76.75,77.8399963378906,76.7399978637695,77.8300018310547,3910900,73.2819595336914
2014-03-18,78.0999984741211,78.9800033569336,77.5400009155273,78.9199981689453,4523500,74.3082580566406
2014-03-19,78.9400024414062,79.5999984741211,77.9199981689453,78.3099975585938,5929300,73.7338790893555
2014-03-20,78.2099990844727,78.6500015258789,77.6100006103516,78.4100036621094,5197800,73.8280334472656
2014-03-21,79.3399963378906,79.8300018310547,75.9000015258789,75.9899978637695,15077700,71.5494613647461
2014-03-24,76.4800033569336,77.7099990844727,75.870002746582,77.3899993896484,8816800,72.8676452636719
2014-03-25,77.5800018310547,77.7699966430664,75.2300033569336,75.2799987792969,7128300,70.8809509277344
2014-03-26,75.8099975585938,76.1699981689453,73.6800003051758,73.7099990844727,7611000,69.4026870727539
2014-03-27,73.5400009155273,73.620002746582,72.3499984741211,73.3399963378906,7690100,69.0542984008789
2014-03-28,73.3899993896484,73.7900009155273,72.4400024414062,73.2200012207031,5245000,68.9413452148438
2014-03-31,73.8600006103516,74.870002746582,73.5,74.6999969482422,5843600,70.3348236083984
2014-04-01,75.25,75.3399963378906,74.379997253418,74.8099975585938,4105600,70.4384002685547
2014-04-02,74.8899993896484,75.3499984741211,74.5299987792969,74.6999969482422,4271600,70.3348236083984
2014-04-03,75.0400009155273,75.5500030517578,74.2399978637695,74.5299987792969,4133300,70.1747741699219
2014-04-04,75.4000015258789,75.4899978637695,71.7099990844727,72.1800003051758,8287100,67.9620971679688
2014-04-07,71.6600036621094,71.9599990844727,70.4300003051758,71.3300018310547,9699100,67.264274597168
2014-04-08,71.2200012207031,71.9400024414062,71,71.5199966430664,6280200,67.4434280395508
2014-04-09,71.9300003051758,73.6699981689453,71.6100006103516,73.5599975585938,6984700,69.3671951293945
2014-04-10,73.6699981689453,74.3199996948242,70.9499969482422,71.1699981689453,8982800,67.113395690918
2014-04-11,70.0500030517578,70.379997253418,68.6800003051758,68.6800003051758,11610500,64.7653274536133
2014-04-14,69.7900009155273,71.9700012207031,69.5999984741211,71.1800003051758,10893900,67.1228332519531
2014-04-15,72.3000030517578,72.7399978637695,70.4800033569336,72.1500015258789,7009600,68.0375213623047
2014-04-16,72.879997253418,73.9499969482422,72.5,73.9300003051758,7002300,69.7160720825195
2014-04-17,74.0699996948242,74.8199996948242,73.6100006103516,74.129997253418,5552300,69.9046783447266
2014-04-21,74.25,74.629997253418,73.8300018310547,74.3099975585938,5991600,70.0744171142578
2014-04-22,74.4700012207031,74.7699966430664,73.8499984741211,74.5299987792969,5049800,70.281867980957
2014-04-23,74.3300018310547,74.5,73.0599975585938,73.3600006103516,5056400,69.1785659790039
2014-04-24,73.7099990844727,74.7200012207031,73.3300018310547,74.3499984741211,5191700,70.1121520996094
2014-04-25,72.2099990844727,73,70.5999984741211,70.6600036621094,9657700,66.6324462890625
2014-04-28,70.8000030517578,72.1600036621094,70.2200012207031,71.2399978637695,8649400,67.1794281005859
2014-04-29,71.4899978637695,72.6100006103516,71.3300018310547,72.0299987792969,6030500,67.9243850708008
2014-04-30,72.3399963378906,73.629997253418,71.5400009155273,73.5500030517578,6552600,69.3577270507812
2014-05-01,75.5699996948242,76.7099990844727,74.0500030517578,74.2200012207031,9752000,69.9895858764648
2014-05-02,74.1999969482422,74.5,72.5199966430664,73.7799987792969,5977100,69.5746307373047
2014-05-05,73.2099990844727,74.8600006103516,72.9499969482422,74.8199996948242,4776900,70.5553359985352
2014-05-06,74.3399963378906,74.4700012207031,73.75,73.8099975585938,4290100,69.602912902832
2014-05-07,73.9300003051758,74.370002746582,73.0500030517578,73.870002746582,4411900,69.6595077514648
2014-05-08,73.870002746582,75.4700012207031,73.5,74.2399978637695,4628200,70.0083923339844
2014-05-09,74.0100021362305,74.4400024414062,73.5199966430664,74.379997253418,2975600,70.1404342651367
2014-05-12,74.6900024414062,75.2200012207031,74.5,75.0199966430664,2975200,70.7439498901367
2014-05-13,75.1900024414062,75.4300003051758,74.4499969482422,74.8300018310547,3268500,70.5647811889648
2014-05-14,74.6600036621094,75.0199966430664,73.9599990844727,74.0999984741211,2595900,69.8763580322266
2014-05-15,74,74.2399978637695,72.879997253418,73.0800018310547,4301600,68.91455078125
2014-05-16,73.0299987792969,73.8600006103516,72.5599975585938,73.75,3703800,69.5463180541992
2014-05-19,73.4700012207031,74.379997253418,73.4100036621094,73.8600006103516,3428800,69.6500701904297
2014-05-20,73.8199996948242,74.4899978637695,73.5100021362305,73.6500015258789,3764700,69.452033996582
2014-05-21,74.1999969482422,75.6399993896484,74.1699981689453,75.629997253418,4365800,71.3191833496094
2014-05-22,75.8099975585938,76.2200012207031,75.0999984741211,75.75,4625400,71.4323577880859
2014-05-23,76,76.6699981689453,75.8199996948242,76.4499969482422,3376100,72.0924530029297
2014-05-27,76.879997253418,77.8899993896484,76.7200012207031,77.0299987792969,5598000,72.6393737792969
2014-05-28,77.1100006103516,77.25,76.7200012207031,76.9300003051758,2733300,72.5450668334961
2014-05-29,77.0500030517578,77.2300033569336,76.5100021362305,76.7900009155273,3375600,72.4130630493164
2014-05-30,76.8000030517578,77.0299987792969,76.3499984741211,76.4499969482422,5003500,72.0924530029297
2014-06-02,76.7699966430664,77.2099990844727,76.2300033569336,77.0500030517578,3046400,72.6582641601562
2014-06-03,76.7600021362305,77,76.2399978637695,76.3499984741211,2619100,71.9981536865234
2014-06-04,76.3099975585938,76.5299987792969,75.8199996948242,76.3199996948242,2794700,71.9698486328125
2014-06-05,76.3199996948242,77.1699981689453,76.1399993896484,76.8399963378906,2680300,72.4602127075195
2014-06-06,77,77.879997253418,76.9000015258789,77.4700012207031,3113900,73.054313659668
2014-06-09,77.3199996948242,77.4899978637695,76.75,76.8600006103516,3499900,72.4790649414062
2014-06-10,76.7399978637695,77.5599975585938,76.5699996948242,77.3600006103516,3396100,72.9505844116211
2014-06-11,76.9599990844727,77.4300003051758,76.7200012207031,76.870002746582,3427500,72.4885101318359
2014-06-12,76.9800033569336,77.1399993896484,75.4599990844727,75.7200012207031,3836400,71.4040298461914
2014-06-13,75.7200012207031,76.1399993896484,75.129997253418,75.9400024414062,3194900,71.6114807128906
2014-06-16,75.5999984741211,75.7799987792969,74.9000015258789,75.1100006103516,5673600,70.8288192749023
2014-06-17,75.1399993896484,75.4300003051758,74.5500030517578,74.9800033569336,4163700,70.7062377929688
2014-06-18,74.9499969482422,75.2099990844727,74.4000015258789,75.120002746582,3820800,70.838249206543
2014-06-19,75.0800018310547,75.4199981689453,74.0999984741211,74.2699966430664,5501900,70.0367050170898
2014-06-20,74.5299987792969,75.0100021362305,73.4800033569336,73.8099975585938,9339300,69.602912902832
2014-06-23,73.5899963378906,74.3000030517578,73.1999969482422,74.1399993896484,4899900,69.9141159057617
2014-06-24,74.0899963378906,74.7900009155273,72.5500030517578,72.6999969482422,5943800,68.5561981201172
2014-06-25,72.5599975585938,73.5500030517578,72.5400009155273,73.0400009155273,3813600,68.8767929077148
2014-06-26,73.2600021362305,73.2799987792969,72.5599975585938,72.7699966430664,4085000,68.6222152709961
2014-06-27,72.5199966430664,73.6100006103516,72.4499969482422,73.4000015258789,12447500,69.2162704467773
2014-06-30,73.2399978637695,73.879997253418,73.0599975585938,73.4700012207031,4737000,69.2823028564453
2014-07-01,74.1999969482422,75.9100036621094,74.1399993896484,75.5299987792969,6330900,71.2248840332031
2014-07-02,74.8600006103516,76.3899993896484,74.8600006103516,76.1999969482422,3973700,71.8566818237305
2014-07-03,76.5999984741211,76.9000015258789,76.3499984741211,76.7399978637695,3213400,72.3659362792969
2014-07-07,76.4400024414062,76.6399993896484,75.9400024414062,76.1800003051758,3591100,71.9409561157227
2014-07-08,76.1100006103516,76.1500015258789,75.129997253418,75.6900024414062,3903600,71.4782333374023
2014-07-09,75.870002746582,76.6699981689453,75.5999984741211,76.629997253418,3337000,72.3659286499023
2014-07-10,75.6500015258789,75.9599990844727,74.75,75.4700012207031,3318000,71.2704772949219
2014-07-11,75.5400009155273,75.8499984741211,75.2600021362305,75.8300018310547,2759000,71.6104202270508
2014-07-14,76.4400024414062,77.7099990844727,76.0400009155273,77.3300018310547,5585800,73.0269470214844
2014-07-15,77.9899978637695,79.2200012207031,77.8600006103516,78.3199996948242,7508400,73.9618988037109
2014-07-16,78.6500015258789,78.6900024414062,77.9499969482422,78.3099975585938,3623200,73.9524154663086
2014-07-17,77.3099975585938,77.870002746582,76.25,76.3899993896484,5467000,72.1392822265625
2014-07-18,76.75,77.6500015258789,76.4499969482422,77.5,3485700,73.1875
2014-07-21,77.1100006103516,77.4400024414062,76.5899963378906,77.3499984741211,3101300,73.0458526611328
2014-07-22,77.5199966430664,78.3899993896484,77.3499984741211,78.2699966430664,3467200,73.9146499633789
2014-07-23,78.1600036621094,78.379997253418,77.1900024414062,77.7399978637695,3525800,73.4141311645508
2014-07-24,77.9300003051758,78.0599975585938,76.9199981689453,77.5699996948242,5149600,73.2535858154297
2014-07-25,75.629997253418,76.0299987792969,75.2200012207031,75.75,5870200,71.5348968505859
2014-07-28,75.6999969482422,76.2099990844727,75.5199966430664,76.1900024414062,3209100,71.9504165649414
2014-07-29,76.3099975585938,76.6100006103516,75.6500015258789,75.8899993896484,4017200,71.6670913696289
2014-07-30,76.0699996948242,76.2900009155273,75.4499969482422,75.9100036621094,5521200,71.6859741210938
2014-07-31,76.3000030517578,76.3199996948242,73.8099975585938,74.1500015258789,7393700,70.0238952636719
2014-08-01,73.8399963378906,75.4400024414062,73.6399993896484,74.9800033569336,6029500,70.807746887207
2014-08-04,75.3899993896484,75.8499984741211,75.0800018310547,75.6800003051758,4924000,71.4687805175781
2014-08-05,75.3099975585938,75.6600036621094,74.8099975585938,75.1999969482422,4639000,71.015495300293
2014-08-06,74.8499984741211,75.5800018310547,74.6900024414062,75.3600006103516,2782900,71.1665878295898
2014-08-07,75.5400009155273,75.6800003051758,73.8199996948242,74.0599975585938,4708000,69.9389266967773
2014-08-08,74,75.2300033569336,73.75,75.1699981689453,3614300,70.9871444702148
2014-08-11,75.5400009155273,76.0699996948242,74.9899978637695,75.629997253418,3546600,71.4215774536133
2014-08-12,75.3600006103516,75.8199996948242,74.9300003051758,75.629997253418,2752400,71.4215774536133
2014-08-13,75.8499984741211,76.5100021362305,75.5899963378906,76.3000030517578,3389600,72.0542678833008
2014-08-14,76.5999984741211,76.6100006103516,75.6600036621094,76.0500030517578,2411400,71.8181762695312
2014-08-15,76.4100036621094,76.5699996948242,74.9800033569336,75.2099990844727,4351900,71.0249176025391
2014-08-18,75.6900024414062,76.8199996948242,75.6900024414062,76.7699966430664,4030300,72.4981231689453
2014-08-19,76.75,76.8000030517578,76.0899963378906,76.4000015258789,3562200,72.1486968994141
2014-08-20,75.9700012207031,76.4800033569336,75.9000015258789,76.3899993896484,2608200,72.1392822265625
2014-08-21,76.5100021362305,77.120002746582,76.2900009155273,76.9899978637695,2690000,72.7058715820312
2014-08-22,76.75,76.879997253418,76.1500015258789,76.4800033569336,2500700,72.224235534668
2014-08-25,77.1100006103516,77.2099990844727,76.3899993896484,76.4300003051758,3386300,72.1770401000977
2014-08-26,76.7900009155273,77.8499984741211,76.5400009155273,77,3849000,72.71533203125
2014-08-27,77.0199966430664,77.120002746582,76.5,76.6399993896484,1980800,72.3753433227539
2014-08-28,76.0899963378906,76.4300003051758,75.6600036621094,76.1600036621094,2991600,71.9220657348633
2014-08-29,76.3000030517578,76.4800033569336,75.7300033569336,75.8099975585938,3231600,71.5915374755859
2014-09-02,75.9300003051758,76.0100021362305,75.4400024414062,75.5800018310547,3613200,71.3743591308594
2014-09-03,76.0999984741211,76.1900024414062,75.7300033569336,75.9400024414062,2870200,71.7143020629883
2014-09-04,76.0299987792969,76.8199996948242,76,76.379997253418,2680300,72.1298065185547
2014-09-05,76.1900024414062,76.9300003051758,75.8600006103516,76.8600006103516,3487400,72.5831146240234
2014-09-08,76.5899963378906,76.8499984741211,75.9000015258789,76.2300033569336,2845600,71.9881744384766
2014-09-09,76.2600021362305,76.5100021362305,75.6900024414062,76.0699996948242,4144700,71.8370819091797
2014-09-10,76.0899963378906,76.9300003051758,75.879997253418,76.6500015258789,4188000,72.3847961425781
2014-09-11,76.3199996948242,76.4499969482422,75.4100036621094,75.620002746582,4673100,71.4121170043945
2014-09-12,75.6800003051758,76.0699996948242,74.9300003051758,75.4700012207031,4239500,71.2704772949219
2014-09-15,75.1900024414062,75.4199981689453,74.7799987792969,75.2399978637695,4046800,71.0532531738281
2014-09-16,75.6500015258789,76.8000030517578,74.9400024414062,76.5899963378906,4870400,72.3281097412109
2014-09-17,76.879997253418,76.9000015258789,75.4700012207031,76.2200012207031,5549400,71.9787521362305
2014-09-18,76.6399993896484,77.8099975585938,76.2300033569336,77.8000030517578,5782900,73.470817565918
2014-09-19,77.9400024414062,78.370002746582,77.2399978637695,77.2799987792969,8492600,72.9797439575195
2014-09-22,77.2600021362305,77.3600006103516,76.0800018310547,76.1600036621094,3432900,71.9220657348633
2014-09-23,75.9800033569336,76.25,75.5,75.5100021362305,3908100,71.3082122802734
2014-09-24,75.6999969482422,77.0500030517578,75.5500030517578,77.0500030517578,3618900,72.7625732421875
2014-09-25,76.5400009155273,76.6399993896484,74.7200012207031,74.7200012207031,5006100,70.5622177124023
2014-09-26,74.75,75.1699981689453,74.5,75.0599975585938,3767500,70.8832626342773
2014-09-29,74.1500015258789,74.8899993896484,73.7900009155273,74.5199966430664,3905900,70.3733139038086
2014-09-30,74.4700012207031,75.3099975585938,73.9199981689453,73.9199981689453,9347500,69.8067092895508
2014-10-01,73.8199996948242,74.1800003051758,73.0699996948242,73.3199996948242,6619400,69.240104675293
2014-10-02,72.870002746582,73.7300033569336,72.5899963378906,73.4199981689453,5607000,69.3345413208008
2014-10-03,74.0500030517578,74.629997253418,73.9000015258789,74.3300018310547,5338000,70.1939239501953
2014-10-06,74.620002746582,74.7799987792969,74.3899993896484,74.5100021362305,4783400,70.3638687133789
2014-10-07,74.0999984741211,74.3199996948242,72.9400024414062,72.9400024414062,5842000,68.9830703735352
2014-10-08,72.75,74.0699996948242,72.4800033569336,74.0599975585938,4116100,70.0423278808594
2014-10-09,73.9800033569336,73.9899978637695,71.8099975585938,71.8300018310547,5790800,67.9332962036133
2014-10-10,71.8000030517578,72.3000030517578,70.5,70.5,5981300,66.6754455566406
2014-10-13,70.5899963378906,71.2099990844727,69.6399993896484,69.7799987792969,6039500,65.9945068359375
2014-10-14,70.0400009155273,71.6699981689453,70,71,8181000,67.1483154296875
2014-10-15,69.9599990844727,71.7300033569336,69.6600036621094,71.3000030517578,11596100,67.4320449829102
2014-10-16,70.0800018310547,71.4899978637695,69.8499984741211,70.8600006103516,9418000,67.0159072875977
2014-10-17,71.6999969482422,72.1600036621094,70.8600006103516,71.5599975585938,5888500,67.6779479980469
2014-10-20,71.2099990844727,72.0599975585938,71.1399993896484,72.0400009155273,3281600,68.1319122314453
2014-10-21,72.870002746582,74.2799987792969,72.5500030517578,74.1600036621094,4556400,70.1369018554688
2014-10-22,74.1100006103516,74.3600006103516,73.1800003051758,73.2200012207031,4155400,69.2478942871094
2014-10-23,74.0999984741211,74.6600036621094,73.7699966430664,74.0899963378906,3604100,70.070686340332
2014-10-24,73.8399963378906,74.0800018310547,73.3899993896484,74,3374400,69.9855728149414
2014-10-27,74,74.5299987792969,73.7600021362305,74.1100006103516,3402600,70.0896224975586
2014-10-28,74.5400009155273,76.0100021362305,74.4700012207031,76,4992800,71.877082824707
2014-10-29,76.1900024414062,76.9700012207031,75.5800018310547,75.9899978637695,6213500,71.8676452636719
2014-10-30,78.3499984741211,83.2200012207031,78.3000030517578,83.129997253418,16292400,78.6202850341797
2014-10-31,83.2099990844727,84.8300018310547,83.1999969482422,83.75,11664600,79.2066497802734
2014-11-03,83.8199996948242,84.3499984741211,83.8199996948242,84.129997253418,6661300,79.5660247802734
2014-11-04,83.8600006103516,84.2099990844727,82.6999969482422,83.9899978637695,5977100,79.4336090087891
2014-11-05,84.5,86.4000015258789,84.379997253418,85.9899978637695,7999000,81.3251419067383
2014-11-06,86,86.379997253418,85.4899978637695,85.75,5147900,81.0981674194336
2014-11-07,85.9400024414062,85.9400024414062,84.5899963378906,84.8000030517578,4926000,80.1997222900391
2014-11-10,84.7200012207031,85.1100006103516,84.2099990844727,84.8499984741211,4526100,80.2469787597656
2014-11-11,84.9800033569336,85.120002746582,84.25,84.5899963378906,2679900,80.0010604858398
2014-11-12,83.7600021362305,84.6800003051758,83.3300018310547,84.3499984741211,3121300,79.7741012573242
2014-11-13,84.5400009155273,84.7399978637695,83.75,84.1999969482422,3096500,79.6322174072266
2014-11-14,84.3199996948242,84.3399963378906,83.6399993896484,84.0500030517578,2224200,79.4904022216797
2014-11-17,83.8000030517578,84.2600021362305,83.1699981689453,83.1999969482422,3368500,78.6865005493164
2014-11-18,83.25,84.2399978637695,83.1800003051758,83.9000015258789,3142700,79.3485107421875
2014-11-19,83.6999969482422,84.4899978637695,83.4100036621094,84.2799987792969,2501100,79.707893371582
2014-11-20,83.5,84.8499984741211,83.2900009155273,84.5999984741211,3452200,80.0105438232422
2014-11-21,85.7399978637695,85.879997253418,84.2099990844727,84.7200012207031,4969500,80.1240539550781
2014-11-24,84.8199996948242,85.1900024414062,84.6500015258789,84.9899978637695,5150400,80.37939453125
2014-11-25,85.0999984741211,86.7399978637695,85.0800018310547,86.3399963378906,5623400,81.656135559082
2014-11-26,86.2600021362305,86.9000015258789,85.9599990844727,86.5599975585938,3327600,81.8642044067383
2014-11-28,87,87.8899993896484,86.6800003051758,87.2900009155273,2452800,82.5546188354492
2014-12-01,86.5599975585938,88.1600036621094,86.3499984741211,87.4599990844727,4989800,82.7154083251953
2014-12-02,87.9100036621094,87.9499969482422,86.5400009155273,87.6900024414062,5458300,82.9329147338867
2014-12-03,88.2099990844727,89.2399978637695,87.6800003051758,88.3199996948242,6085400,83.5287094116211
2014-12-04,88.379997253418,89.4400024414062,88.1399993896484,88.7699966430664,3527900,83.9543075561523
2014-12-05,89.870002746582,89.870002746582,88.8499984741211,89.0800018310547,3739900,84.2475128173828
2014-12-08,89.0400009155273,89.5599975585938,87.879997253418,88.0400009155273,4473300,83.263916015625
2014-12-09,86.5699996948242,88.0500030517578,86.4000015258789,87.8399963378906,3732400,83.0747604370117
2014-12-10,87.5299987792969,88.0299987792969,86.2099990844727,86.3300018310547,3277400,81.6467132568359
2014-12-11,86.7600021362305,88.1800003051758,86.75,87.6900024414062,4078500,82.9329147338867
2014-12-12,86.5699996948242,87.3199996948242,84.1100006103516,84.129997253418,6644500,79.5660247802734
