"Fecha","CVS.Open","CVS.High","CVS.Low","CVS.Close","CVS.Volume","CVS.Adjusted"
2013-12-23,70.5,70.7399978637695,70.120002746582,70.5199966430664,3847700,55.2523574829102
2013-12-24,70.5599975585938,71.2900009155273,70.5599975585938,70.9800033569336,1698200,55.6127700805664
2013-12-26,71,71.4000015258789,70.9899978637695,71.2799987792969,2371500,55.8478317260742
2013-12-27,71.3499984741211,71.9899978637695,71.3099975585938,71.5599975585938,2440400,56.0671882629395
2013-12-30,71.3899993896484,71.8499984741211,71.3899993896484,71.5800018310547,2513600,56.0828704833984
2013-12-31,71.8000030517578,71.9700012207031,71.3000030517578,71.5699996948242,2301600,56.0750389099121
2014-01-02,71.1600036621094,71.370002746582,70.1800003051758,70.4000015258789,4485800,55.1583442687988
2014-01-03,70.5500030517578,70.7799987792969,70.2600021362305,70.5500030517578,3885500,55.2758598327637
2014-01-06,70.75,70.8300018310547,69.3000030517578,69.3099975585938,6345100,54.3043251037598
2014-01-07,69.5299987792969,69.75,69.2200012207031,69.6699981689453,4524200,54.5863914489746
2014-01-08,69.7799987792969,69.9300003051758,69.1500015258789,69.7699966430664,5067700,54.6647415161133
2014-01-09,70.4499969482422,70.5899963378906,69.3300018310547,69.9199981689453,4960900,54.7822647094727
2014-01-10,69.8099975585938,70,68.8300018310547,69.5100021362305,6859100,54.4610328674316
2014-01-13,69.3300018310547,69.6800003051758,68.4300003051758,68.5500030517578,3638100,53.7088737487793
2014-01-14,68.620002746582,68.8399963378906,68.1399993896484,68.4899978637695,5835700,53.6618576049805
2014-01-15,68.629997253418,69,67.879997253418,68.2900009155273,5842200,53.5051651000977
2014-01-16,68.1900024414062,68.2799987792969,67.7600021362305,68.129997253418,5865400,53.3797988891602
2014-01-17,68.2099990844727,68.2600021362305,67.8199996948242,67.9700012207031,4551300,53.2544364929199
2014-01-21,68.6100006103516,68.620002746582,68.0599975585938,68.3199996948242,6548600,53.7461166381836
2014-01-22,68.6500015258789,69.6600036621094,68.5999984741211,69.1699981689453,6294500,54.414794921875
2014-01-23,68.7099990844727,68.7799987792969,68.0999984741211,68.4700012207031,5633800,53.8641166687012
2014-01-24,68.370002746582,68.4300003051758,67.629997253418,67.629997253418,5717100,53.203311920166
2014-01-27,67.6600036621094,67.9499969482422,67.0699996948242,67.5299987792969,7289100,53.1246452331543
2014-01-28,67.6600036621094,68.7799987792969,67.6600036621094,68.5199966430664,5159100,53.9034538269043
2014-01-29,68,68.0599975585938,67.1600036621094,67.3499984741211,8339300,52.9830436706543
2014-01-30,67.7900009155273,68.2399978637695,67.3300018310547,67.6500015258789,5060500,53.2190361022949
2014-01-31,66.7900009155273,68.0699996948242,66.0699996948242,67.7200012207031,7388500,53.2741012573242
2014-02-03,67.5199966430664,67.6699981689453,65.6800003051758,65.7900009155273,7016400,51.7558097839355
2014-02-04,66.4499969482422,66.7699966430664,65.7099990844727,66.1100006103516,6137800,52.0075378417969
2014-02-05,65.0599975585938,66,64.9499969482422,65.4400024414062,10092700,51.4804649353027
2014-02-06,65.4700012207031,66.1399993896484,65.3099975585938,66.1100006103516,5927800,52.0075378417969
2014-02-07,66.0100021362305,66.9800033569336,65.9599990844727,66.4400024414062,6206000,52.2671699523926
2014-02-10,66.4199981689453,67,66.3600006103516,66.9400024414062,8584200,52.6605110168457
2014-02-11,69.7099990844727,69.7099990844727,68.2099990844727,68.7699966430664,13618000,54.1001243591309
2014-02-12,68.6500015258789,69.0999984741211,68.3899993896484,68.5400009155273,5947700,53.9191856384277
2014-02-13,68.1999969482422,69.5699996948242,68.0899963378906,69.4800033569336,6027800,54.6586761474609
2014-02-14,69.3499984741211,70.1900024414062,69.120002746582,69.9000015258789,5127000,54.9890823364258
2014-02-18,70.4800033569336,70.5500030517578,70.0400009155273,70.3199996948242,6868500,55.3194923400879
2014-02-19,70.1600036621094,70.7200012207031,69.9199981689453,70.0999984741211,5624400,55.1464157104492
2014-02-20,70.2099990844727,71.379997253418,70.0699996948242,71.3099975585938,5607900,56.0982933044434
2014-02-21,71.1800003051758,71.6600036621094,71.129997253418,71.1999969482422,4908400,56.0117607116699
2014-02-24,71.4700012207031,72.120002746582,71.3499984741211,71.370002746582,4915900,56.1455001831055
2014-02-25,71.4800033569336,72.1999969482422,71.370002746582,72.1600036621094,4868100,56.7669868469238
2014-02-26,72.1800003051758,72.629997253418,72,72.1999969482422,5260200,56.798454284668
2014-02-27,72.129997253418,72.3000030517578,71.6900024414062,72.1600036621094,4999500,56.7669868469238
2014-02-28,72.25,73.620002746582,72.1399993896484,73.1399993896484,7556300,57.5379447937012
2014-03-03,72.5899963378906,73.0999984741211,72.2600021362305,72.5899963378906,5767500,57.1052474975586
2014-03-04,73.2699966430664,73.3899993896484,72.879997253418,73.0999984741211,5744700,57.5064430236816
2014-03-05,73.1500015258789,73.5800018310547,73.0299987792969,73.1800003051758,4611200,57.5693969726562
2014-03-06,73.8899993896484,73.8899993896484,72.9800033569336,73.2200012207031,3713900,57.6008567810059
2014-03-07,73.4899978637695,73.7799987792969,73.129997253418,73.4800033569336,3726600,57.8054084777832
2014-03-10,73.4199981689453,73.6999969482422,73.129997253418,73.5699996948242,4067700,57.8762130737305
2014-03-11,73.6699981689453,73.6999969482422,72.5,72.6999969482422,4723800,57.1917915344238
2014-03-12,72.370002746582,72.879997253418,72.0500030517578,72.879997253418,4015700,57.3333778381348
2014-03-13,73.0800018310547,73.2799987792969,72.3600006103516,72.5,5119400,57.0344390869141
2014-03-14,72.3000030517578,73.5100021362305,72.3000030517578,72.75,5486000,57.2311248779297
2014-03-17,72.8000030517578,74.4100036621094,72.8000030517578,74.3600006103516,6306200,58.4976692199707
2014-03-18,74.4199981689453,74.4499969482422,73.4199981689453,73.6900024414062,5064000,57.9706115722656
2014-03-19,73.8000030517578,74.2399978637695,73.0599975585938,73.5100021362305,4331600,57.8290100097656
2014-03-20,73.3600006103516,74.120002746582,73.2600021362305,73.9899978637695,3550500,58.206600189209
2014-03-21,74.5599975585938,74.9499969482422,73.8499984741211,74.9499969482422,14439400,58.9618225097656
2014-03-24,74.5100021362305,74.6699981689453,73.7300033569336,74.3499984741211,8511600,58.4898147583008
2014-03-25,74.7200012207031,75.0500030517578,74.4599990844727,74.9499969482422,5216500,58.9618225097656
2014-03-26,75.7799987792969,76.3600006103516,75.120002746582,75.3000030517578,7771800,59.2371673583984
2014-03-27,74.6900024414062,75.1500015258789,74.0100021362305,74.129997253418,5315700,58.316722869873
2014-03-28,74.3000030517578,74.5,73.8499984741211,74.2600021362305,5220200,58.4190139770508
2014-03-31,74.8099975585938,75.2300033569336,74.5599975585938,74.8600006103516,4355100,58.8910217285156
2014-04-01,74.5599975585938,75.0899963378906,74.1100006103516,74.2900009155273,5298500,58.4426116943359
2014-04-02,73.9000015258789,75.1100006103516,73.8499984741211,74.7699966430664,5194600,58.8202171325684
2014-04-03,74.75,75.3399963378906,74.6600036621094,75.2399978637695,4342400,59.1899452209473
2014-04-04,75.5599975585938,76,74.5899963378906,74.6900024414062,5133900,58.7572898864746
2014-04-07,74.8000030517578,74.8000030517578,73.8199996948242,73.8300018310547,5449200,58.080738067627
2014-04-08,73.7600021362305,73.9899978637695,73.0699996948242,73.1800003051758,8632600,57.5693969726562
2014-04-09,73.2300033569336,74.4800033569336,73.1699981689453,74.4499969482422,5787200,58.568489074707
2014-04-10,74.4899978637695,75.4100036621094,72.9300003051758,72.9300003051758,6124000,57.372730255127
2014-04-11,72.5500030517578,73.2200012207031,72.370002746582,72.5800018310547,5611800,57.0973892211914
2014-04-14,73.1699981689453,73.5199966430664,72.7699966430664,73.370002746582,5049300,57.7188682556152
2014-04-15,73.5899963378906,73.9100036621094,72.379997253418,73.4400024414062,5297900,57.7739448547363
2014-04-16,74.0699996948242,74.2399978637695,73.5100021362305,73.9100036621094,4660000,58.1436729431152
2014-04-17,73.3499984741211,74.0999984741211,73.3199996948242,73.7399978637695,5442000,58.2265739440918
2014-04-21,73.629997253418,74.0400009155273,73.5100021362305,73.6699981689453,5247400,58.1713180541992
2014-04-22,73.8399963378906,73.8600006103516,73.2200012207031,73.2399978637695,5001600,57.8317756652832
2014-04-23,73.2399978637695,73.629997253418,72.9700012207031,73.0899963378906,3499300,57.7133255004883
2014-04-24,73.2699966430664,73.6399993896484,72.9700012207031,73.0699996948242,5217900,57.6975326538086
2014-04-25,73,73.629997253418,72.9700012207031,73.2399978637695,4397100,57.8317756652832
2014-04-28,73.7099990844727,74.5699996948242,73.25,73.6100006103516,7684400,58.1239395141602
2014-04-29,73.6699981689453,74.0599975585938,73.4300003051758,73.4700012207031,5027100,58.0133857727051
2014-04-30,73.120002746582,73.1800003051758,72.4400024414062,72.7200012207031,8734100,57.4211616516113
2014-05-01,72.4400024414062,73.2799987792969,72.4400024414062,73.0899963378906,7016700,57.7133255004883
2014-05-02,72.8600006103516,73.9400024414062,72.4300003051758,73.8600006103516,6912000,58.3213272094727
2014-05-05,73.75,75.6999969482422,73.3399963378906,74.9800033569336,6211400,59.2057113647461
2014-05-06,74.9000015258789,74.9899978637695,74.3099975585938,74.4400024414062,4329800,58.7793197631836
2014-05-07,74.8099975585938,76,74.379997253418,75.9000015258789,5480200,59.9321670532227
2014-05-08,75.7300033569336,76.2300033569336,75.370002746582,75.8600006103516,6199400,59.9006156921387
2014-05-09,75.7799987792969,76.4400024414062,75.4100036621094,76.2799987792969,4212500,60.2322235107422
2014-05-12,76.5,77.129997253418,76.4199981689453,76.8199996948242,4334100,60.6586112976074
2014-05-13,76.8000030517578,77,76.4199981689453,76.5500030517578,3476700,60.4454231262207
2014-05-14,76.1600036621094,76.4800033569336,75.9000015258789,76,2814000,60.0111312866211
2014-05-15,75.9700012207031,76,74.7399978637695,75.5599975585938,3799900,59.663688659668
2014-05-16,75.5599975585938,76.6800003051758,75.4700012207031,76.5699996948242,5378500,60.4612007141113
2014-05-19,76.2699966430664,76.6900024414062,76.0400009155273,76.2699966430664,4314500,60.2243423461914
2014-05-20,76.2699966430664,76.5299987792969,75.8099975585938,75.9300003051758,2931700,59.9558563232422
2014-05-21,76.3099975585938,76.8000030517578,76.0999984741211,76.6999969482422,3370000,60.5638580322266
2014-05-22,76.6399993896484,77.370002746582,76.5299987792969,77.2099990844727,3546400,60.9665756225586
2014-05-23,77.3300018310547,77.4100036621094,76.9899978637695,77.120002746582,2494100,60.8955116271973
2014-05-27,77.3000030517578,77.3300018310547,77,77.1699981689453,2747300,60.9349784851074
2014-05-28,77.2300033569336,77.75,77.1999969482422,77.25,3744700,60.9981536865234
2014-05-29,77.5100021362305,77.8600006103516,77.0699996948242,77.6600036621094,3321400,61.3219108581543
2014-05-30,77.8000030517578,78.4899978637695,77.6800003051758,78.3199996948242,5286500,61.8430480957031
2014-06-02,78.3600006103516,78.5999984741211,78.0599975585938,78.3000030517578,2151100,61.8272590637207
2014-06-03,78.25,78.4800033569336,77.6800003051758,77.7099990844727,2946200,61.3613662719727
2014-06-04,77.7900009155273,78.2300033569336,77.370002746582,78.1600036621094,2891900,61.7167129516602
2014-06-05,77.8899993896484,78.8600006103516,77.6699981689453,78.620002746582,3309800,62.079906463623
2014-06-06,78.8399963378906,79.4300003051758,78.6600036621094,78.9199981689453,2978500,62.3168258666992
2014-06-09,78.8199996948242,78.8499984741211,78.370002746582,78.5500030517578,2890000,62.0246696472168
2014-06-10,78.4300003051758,78.4599990844727,77.8000030517578,78.0199966430664,2704800,61.606143951416
2014-06-11,77.7399978637695,78,77.2699966430664,77.3199996948242,3125500,61.0534248352051
2014-06-12,77.1399993896484,77.25,75.8199996948242,75.9800033569336,3777700,59.9953269958496
2014-06-13,76.2699966430664,76.3399963378906,75.370002746582,75.8600006103516,3107200,59.9006156921387
2014-06-16,75.75,76.3600006103516,75.5800018310547,76.1399993896484,3992800,60.1216812133789
2014-06-17,76.0899963378906,76.4800033569336,75.9100036621094,76.1999969482422,2780300,60.1690368652344
2014-06-18,76.870002746582,77.3899993896484,76.120002746582,77.3600006103516,3481600,61.0850028991699
2014-06-19,77.4700012207031,77.7399978637695,77.3199996948242,77.4499969482422,4535000,61.1560897827148
2014-06-20,77.7300033569336,77.879997253418,76.7200012207031,76.7900009155273,6127200,60.634937286377
2014-06-23,76.7699966430664,76.7799987792969,76,76.3199996948242,3573100,60.2638053894043
2014-06-24,75.7099990844727,76.2399978637695,74.6399993896484,75.4800033569336,5865300,59.6005325317383
2014-06-25,75.5599975585938,75.7900009155273,75.0699996948242,75.4599990844727,4240500,59.5847358703613
2014-06-26,75.4700012207031,76.0599975585938,75.1100006103516,75.5400009155273,4008400,59.6478881835938
2014-06-27,75.4499969482422,75.7799987792969,75.1900024414062,75.7200012207031,7274100,59.7900390625
2014-06-30,75.7399978637695,76.1399993896484,75.2099990844727,75.370002746582,3982700,59.5136680603027
2014-07-01,75.8899993896484,76.3300018310547,75.4199981689453,76.0400009155273,3361300,60.0426940917969
2014-07-02,75.9899978637695,76.7300033569336,75.75,76.25,2759100,60.2085227966309
2014-07-03,76.4199981689453,76.9300003051758,76.3099975585938,76.8300018310547,2040800,60.6665115356445
2014-07-07,76.6100006103516,76.9899978637695,76.4800033569336,76.6699981689453,2439600,60.5401916503906
2014-07-08,76.5800018310547,76.6600036621094,76.1800003051758,76.5299987792969,3318100,60.4296379089355
2014-07-09,76.8499984741211,76.9599990844727,76.25,76.8399963378906,3127300,60.6744003295898
2014-07-10,76.2399978637695,76.9300003051758,76.0400009155273,76.6100006103516,2911700,60.4927978515625
2014-07-11,76.5500030517578,77.0299987792969,76.3000030517578,76.9000015258789,2269000,60.7217826843262
2014-07-14,77.129997253418,77.5400009155273,77.0999984741211,77.2900009155273,2272700,61.0297317504883
2014-07-15,77.2099990844727,77.6500015258789,76.9199981689453,77.4100036621094,3502300,61.1244621276855
2014-07-16,77.6900024414062,77.8499984741211,76.9000015258789,77.0299987792969,2796300,60.8244209289551
2014-07-17,76.620002746582,77.0100021362305,76.0899963378906,76.1100006103516,2418500,60.3133010864258
2014-07-18,76.3199996948242,77.5199966430664,76.2399978637695,77.4700012207031,3247700,61.3910446166992
2014-07-21,76.9899978637695,77.2900009155273,76.5500030517578,77.0400009155273,3152200,61.0502815246582
2014-07-22,77.1100006103516,78.0500030517578,77.0199966430664,77.870002746582,2697100,61.7080345153809
2014-07-23,77.8199996948242,78.1900024414062,77.5699996948242,78.129997253418,2314500,61.9140510559082
2014-07-24,78.3399963378906,79.0100021362305,78.1600036621094,78.8899993896484,3798100,62.5163307189941
2014-07-25,78.75,79.2099990844727,78.6100006103516,79.120002746582,3295000,62.6985931396484
2014-07-28,79,79.1500015258789,78.1900024414062,78.379997253418,4278500,62.1121711730957
2014-07-29,78.4899978637695,78.6399993896484,77.8099975585938,77.8099975585938,3372500,61.6604652404785
2014-07-30,78,78.1999969482422,77.4300003051758,77.7399978637695,4014400,61.6049957275391
2014-07-31,77.3099975585938,77.7399978637695,76.3600006103516,76.3600006103516,4385900,60.5114288330078
2014-08-01,76.1999969482422,77.0899963378906,76.1999969482422,76.4899978637695,4483000,60.6144180297852
2014-08-04,76.5199966430664,77.4800033569336,76.5,77.370002746582,4396200,61.3117866516113
2014-08-05,78.0100021362305,78.9599990844727,76.1699981689453,77.2699966430664,6797600,61.2325553894043
2014-08-06,74.7200012207031,77.4300003051758,74.6900024414062,77.0299987792969,11306300,61.0423393249512
2014-08-07,77.5,77.629997253418,75.629997253418,76.1100006103516,5665500,60.3133010864258
2014-08-08,76.25,77.9199981689453,76.1800003051758,77.8099975585938,4574600,61.6604652404785
2014-08-11,78.0199966430664,78.6900024414062,77.9499969482422,78.3600006103516,3248700,62.0963249206543
2014-08-12,78.2099990844727,78.8399963378906,78.120002746582,78.6699981689453,2425000,62.341968536377
2014-08-13,78.9300003051758,79.1500015258789,78.4400024414062,78.9100036621094,3448300,62.5321578979492
2014-08-14,79.0599975585938,79.3399963378906,78.8899993896484,79.3000030517578,2696200,62.8412284851074
2014-08-15,79.3000030517578,79.5,78.4400024414062,78.9100036621094,3308500,62.5321578979492
2014-08-18,79.1600036621094,79.4300003051758,78.9000015258789,79.1500015258789,2205900,62.7223472595215
2014-08-19,79.3000030517578,79.5400009155273,78.9700012207031,79.5299987792969,2251800,63.0234680175781
2014-08-20,79.4400024414062,79.7600021362305,79.1699981689453,79.6100006103516,2584500,63.0868682861328
2014-08-21,79.7900009155273,79.8199996948242,78.9300003051758,78.9800033569336,2597400,62.587646484375
2014-08-22,78.9100036621094,79.5999984741211,78.9100036621094,79.2399978637695,3502200,62.7936668395996
2014-08-25,79.4400024414062,79.7699966430664,79.1100006103516,79.2099990844727,2500700,62.7698974609375
2014-08-26,79.1699981689453,79.6399993896484,78.9000015258789,79.3499984741211,2727200,62.8808517456055
2014-08-27,79.4800033569336,79.75,79.25,79.4300003051758,2093100,62.9442176818848
2014-08-28,79.3099975585938,79.5999984741211,78.9700012207031,79.4300003051758,1811400,62.9442176818848
2014-08-29,79.5,79.8000030517578,79.2799987792969,79.4499969482422,2416200,62.9600944519043
2014-09-02,79.4700012207031,79.7900009155273,79.2200012207031,79.7300033569336,2565800,63.1819648742676
2014-09-03,79.8899993896484,80.620002746582,79.6699981689453,80.3600006103516,3512200,63.681209564209
2014-09-04,80.4300003051758,81.1600036621094,80.0199966430664,80.3099975585938,4924000,63.6415710449219
2014-09-05,80.4700012207031,81.6500015258789,80.1100006103516,81.6399993896484,3567400,64.6955642700195
2014-09-08,81.7200012207031,82.120002746582,81.1500015258789,81.4000015258789,3357600,64.5053558349609
2014-09-09,81.5,81.5599975585938,80.5699996948242,80.8600006103516,3849300,64.0774536132812
2014-09-10,80.7799987792969,81.1900024414062,80.5899963378906,80.9100036621094,2751100,64.117073059082
2014-09-11,80.7600021362305,81.2200012207031,80.75,81.0899963378906,3926300,64.2596893310547
2014-09-12,81.3600006103516,81.3600006103516,80.3300018310547,80.5699996948242,2867800,63.8476333618164
2014-09-15,81.0500030517578,81.2799987792969,80.9000015258789,81.2399978637695,4369500,64.3785629272461
2014-09-16,81.1600036621094,82.5699996948242,81.1500015258789,82.2200012207031,3832000,65.1551818847656
2014-09-17,81.9000015258789,82.4899978637695,81.75,82.2399978637695,3570100,65.1710205078125
2014-09-18,81.9400024414062,82.129997253418,81.0500030517578,81.1800003051758,4831000,64.3310317993164
2014-09-19,81.6699981689453,81.75,81.0299987792969,81.370002746582,5876000,64.481575012207
2014-09-22,81.2300033569336,81.2799987792969,80.4700012207031,80.5999984741211,3534200,63.8713684082031
2014-09-23,80.5599975585938,80.75,79.8199996948242,79.9899978637695,3684000,63.3880157470703
2014-09-24,80.3499984741211,80.8899993896484,80.1399993896484,80.8199996948242,4268700,64.0457458496094
2014-09-25,80.5800018310547,80.7900009155273,79.7099990844727,79.8399963378906,3899100,63.2691421508789
2014-09-26,79.620002746582,80.4400024414062,79.6100006103516,80.2900009155273,3917500,63.6257553100586
2014-09-29,79.7399978637695,80.1999969482422,79.2699966430664,80.0299987792969,3026900,63.4196891784668
2014-09-30,80,80.3099975585938,79.4499969482422,79.5899963378906,4049100,63.0710144042969
2014-10-01,79.4499969482422,79.8300018310547,79.0500030517578,79.1399993896484,6973100,62.7144317626953
2014-10-02,79.2300033569336,80.2600021362305,79.0199966430664,80.0599975585938,6297000,63.4434585571289
2014-10-03,80.4300003051758,81.4000015258789,80.0999984741211,81.3300018310547,5630700,64.4498901367188
2014-10-06,81.5599975585938,81.9199981689453,81.0800018310547,81.3399963378906,3370500,64.4578018188477
2014-10-07,81.0199966430664,82,80.8399963378906,81.0299987792969,4676200,64.2121429443359
2014-10-08,81.2900009155273,82.5599975585938,81.0500030517578,82.5199966430664,4846500,65.3928909301758
2014-10-09,82.5299987792969,83.1999969482422,81.9199981689453,81.9499969482422,5075700,64.9412002563477
2014-10-10,82.1900024414062,83.4499969482422,81.6800003051758,82.4800033569336,7263100,65.3612213134766
2014-10-13,82.5199966430664,82.5199966430664,80.0199966430664,80.120002746582,7516200,63.4910163879395
2014-10-14,80.6600036621094,81.2799987792969,80.3899993896484,80.6800003051758,7812900,63.9347915649414
2014-10-15,79.6900024414062,79.9800033569336,77.5100021362305,78.9899978637695,9026300,62.5955467224121
2014-10-16,77.6999969482422,79.6500015258789,77.4000015258789,78.8099975585938,7354300,62.4529113769531
2014-10-17,79.870002746582,80.1699981689453,78.9700012207031,79.9599990844727,5568000,63.3642539978027
2014-10-20,80.0599975585938,81.9700012207031,79.8499984741211,81.7600021362305,5721400,64.790657043457
2014-10-21,81.7600021362305,83.0999984741211,81.5100021362305,82.9199981689453,5166000,65.9316482543945
2014-10-22,83.0800018310547,83.7900009155273,82.8399963378906,83.25,5206000,66.1940231323242
2014-10-23,83.9199981689453,84.4499969482422,83.4300003051758,83.5999984741211,3969400,66.4723281860352
2014-10-24,83.6800003051758,84.3499984741211,83.4199981689453,84.2900009155273,2709200,67.0209732055664
2014-10-27,84.2900009155273,85.2200012207031,84.2099990844727,84.8399963378906,3602500,67.4582672119141
2014-10-28,85.1999969482422,85.2600021362305,84.6999969482422,85.1999969482422,3386900,67.7445068359375
2014-10-29,85.0699996948242,85.7399978637695,84.5800018310547,85.1900024414062,3379100,67.7365798950195
2014-10-30,84.8499984741211,85.9499969482422,84.7799987792969,85.5500030517578,3102700,68.0228271484375
2014-10-31,86.6800003051758,87.1600036621094,85.7200012207031,85.8099975585938,6211000,68.2295532226562
2014-11-03,86.0299987792969,86.6800003051758,85.9100036621094,86.120002746582,5217300,68.4760437011719
2014-11-04,84.8499984741211,86.2099990844727,83.6100006103516,85.4700012207031,6300000,67.9592132568359
2014-11-05,86.3300018310547,87.879997253418,85.6800003051758,87.5,5460700,69.5733261108398
2014-11-06,87.5999984741211,88.4800033569336,87.3499984741211,88.4300003051758,3994900,70.3127822875977
2014-11-07,88.1699981689453,88.4100036621094,87.7399978637695,88.379997253418,3651200,70.2730255126953
2014-11-10,88.1100006103516,89.2099990844727,87.9199981689453,89.1900024414062,3489300,70.9170608520508
2014-11-11,89.3300018310547,90.1800003051758,89.3099975585938,89.7600021362305,3330300,71.3702926635742
2014-11-12,89.6100006103516,89.8000030517578,89.0199966430664,89.2900009155273,3000800,70.9965591430664
2014-11-13,89.4599990844727,90.1399993896484,89.4000015258789,90.129997253418,3489000,71.6644668579102
2014-11-14,90.0999984741211,90.25,89.0299987792969,89.129997253418,5289500,70.8693542480469
2014-11-17,89.129997253418,90.129997253418,89.129997253418,90.120002746582,4021400,71.6565170288086
2014-11-18,90.0400009155273,90.4499969482422,89.7300033569336,90.120002746582,3938900,71.6565170288086
2014-11-19,90.0599975585938,90.370002746582,89.3399963378906,89.5899963378906,4060500,71.2350921630859
2014-11-20,89.4199981689453,89.7099990844727,88.9400024414062,89.25,3513100,70.9647750854492
2014-11-21,89.620002746582,89.9700012207031,89.2300033569336,89.3300018310547,4319400,71.0283813476562
2014-11-24,89.7900009155273,91.1100006103516,89.6699981689453,90.870002746582,4193800,72.2528839111328
2014-11-25,91.0800018310547,91.0800018310547,90.129997253418,90.2900009155273,3907800,71.7917098999023
2014-11-26,90.6500015258789,90.9199981689453,90.2200012207031,90.8899993896484,2112300,72.2687606811523
2014-11-28,91.2099990844727,92,91.1399993896484,91.3600006103516,1966200,72.6424865722656
2014-12-01,91.4199981689453,91.4199981689453,89.9800033569336,90.1600036621094,3788500,71.6883316040039
2014-12-02,90.1100006103516,90.4700012207031,89.9000015258789,90.0899963378906,3671400,71.6326751708984
2014-12-03,89.8899993896484,90.25,88.9499969482422,89.1399993896484,4429200,70.8772964477539
2014-12-04,89.5199966430664,89.9700012207031,89.0400009155273,89.8399963378906,4141500,71.4338760375977
2014-12-05,90,90.7300033569336,89.6399993896484,90.6999969482422,3074700,72.1176834106445
2014-12-08,90.4100036621094,91.2200012207031,90.3199996948242,90.7600021362305,2779000,72.1654205322266
2014-12-09,89.9599990844727,91.2699966430664,89.7900009155273,91.25,3364900,72.5550231933594
2014-12-10,91.1399993896484,91.3300018310547,90.0699996948242,90.1100006103516,4549600,71.6485748291016
2014-12-11,90.2900009155273,91.75,90.1999969482422,90.9300003051758,4068000,72.3005676269531
2014-12-12,90.4700012207031,91.8499984741211,89.9199981689453,89.9400024414062,4312700,71.5133895874023
