"Fecha","NDAQ.Open","NDAQ.High","NDAQ.Low","NDAQ.Close","NDAQ.Volume","NDAQ.Adjusted"
2013-12-13,12.9866666793823,12.9899997711182,12.8500003814697,12.8500003814697,2909100,10.9290332794189
2013-12-16,12.9099998474121,12.9866666793823,12.8233327865601,12.9066667556763,3510000,10.9772291183472
2013-12-17,12.9066667556763,13.1099996566772,12.9066667556763,13.1033334732056,3146400,11.144495010376
2013-12-18,13.0833330154419,13.1999998092651,12.8466672897339,13.1999998092651,4835100,11.2267122268677
2013-12-19,13.1499996185303,13.1933326721191,13.0766668319702,13.1533327102661,2582700,11.1870212554932
2013-12-20,13.1999998092651,13.3599996566772,13.1300001144409,13.3199996948242,5100300,11.3287725448608
2013-12-23,13.1233329772949,13.283332824707,13.1199998855591,13.2533330917358,2637900,11.2720727920532
2013-12-24,13.2399997711182,13.3199996948242,13.1066665649414,13.3033332824707,1044000,11.3145971298218
2013-12-26,13.3733329772949,13.4099998474121,13.2733325958252,13.3266668319702,1543500,11.3344392776489
2013-12-27,13.3233327865601,13.3766670227051,13.2533330917358,13.3066673278809,1548600,11.3174314498901
2013-12-30,13.2700004577637,13.3233327865601,13.203332901001,13.2766666412354,1847400,11.291916847229
2013-12-31,13.3199996948242,13.3833332061768,13.2066669464111,13.2666673660278,1666800,11.2834129333496
2014-01-02,13.296667098999,13.3199996948242,13.0500001907349,13.0666666030884,3153900,11.1133089065552
2014-01-03,13.0966672897339,13.3266668319702,13.0966672897339,13.2600002288818,3666900,11.2777404785156
2014-01-06,13.2299995422363,13.3500003814697,13.1666669845581,13.2933330535889,4575000,11.3060913085938
2014-01-07,13.3699998855591,13.4566669464111,13.2666673660278,13.3566665649414,2751900,11.3599576950073
2014-01-08,13.5666666030884,13.5799999237061,13.3400001525879,13.3933334350586,5144700,11.3911466598511
2014-01-09,13.493332862854,13.5799999237061,13.3833332061768,13.4133329391479,2499600,11.4081506729126
2014-01-10,13.4133329391479,13.5100002288818,13.2766666412354,13.3066673278809,3164100,11.3174314498901
2014-01-13,13.2399997711182,13.4233331680298,12.9700002670288,13.0500001907349,3218100,11.099139213562
2014-01-14,13.1066665649414,13.2666673660278,13.0699996948242,13.2466669082642,2509500,11.2664003372192
2014-01-15,13.296667098999,13.3033332824707,13.0266666412354,13.1733331680298,3200100,11.2040281295776
2014-01-16,13.1266670227051,13.3266668319702,13.1266670227051,13.3266668319702,5581800,11.3344392776489
2014-01-17,13.3166666030884,13.3333330154419,13.1433334350586,13.2399997711182,3128400,11.2607307434082
2014-01-21,13.2633333206177,13.3733329772949,13.0933332443237,13.1333332061768,3636300,11.1700096130371
2014-01-22,13.1166667938232,13.25,13.0699996948242,13.1666669845581,2994900,11.1983633041382
2014-01-23,13.1033334732056,13.1633329391479,12.8133325576782,12.8999996185303,3659700,10.9715566635132
2014-01-24,12.7700004577637,12.8666667938232,12.5266666412354,12.533332824707,3898800,10.6597032546997
2014-01-27,12.6099996566772,12.6933326721191,12.3966665267944,12.4399995803833,3009300,10.5803260803223
2014-01-28,12.3999996185303,12.6066665649414,12.3900003433228,12.5500001907349,4810500,10.6738805770874
2014-01-29,12.4733333587646,12.5866670608521,12.3533334732056,12.3999996185303,4479000,10.5463018417358
2014-01-30,12.466667175293,12.8766670227051,12.466667175293,12.8033332824707,4325700,10.889347076416
2014-01-31,12.6333332061768,12.8833332061768,12.5033330917358,12.716667175293,4542000,10.8156290054321
2014-02-03,12.7200002670288,12.8433332443237,12.3599996566772,12.3766670227051,4477200,10.5264616012573
2014-02-04,12.3666667938232,12.7233333587646,12.1233329772949,12.5966672897339,5815200,10.7135715484619
2014-02-05,12.4333333969116,12.7766666412354,12.283332824707,12.716667175293,4291800,10.8156290054321
2014-02-06,12.789999961853,12.8666667938232,12.5766668319702,12.6166667938232,4100100,10.730580329895
2014-02-07,12.6666669845581,12.6933326721191,12.4866666793823,12.5133333206177,5739300,10.6426954269409
2014-02-10,12.5366668701172,12.5766668319702,12.4499998092651,12.5033330917358,5460300,10.6341905593872
2014-02-11,12.5033330917358,12.8433332443237,12.5033330917358,12.789999961853,3198600,10.8780040740967
2014-02-12,12.7799997329712,12.9099998474121,12.7333326339722,12.8633327484131,2194800,10.9403715133667
2014-02-13,12.8199996948242,12.9499998092651,12.7666673660278,12.8966665267944,1174500,10.9687232971191
2014-02-14,12.8666667938232,12.9233331680298,12.7733325958252,12.9066667556763,1772100,10.9772291183472
2014-02-18,12.9700002670288,13.2066669464111,12.9099998474121,13.0366668701172,3193500,11.087794303894
2014-02-19,13.0666666030884,13.2633333206177,12.9966669082642,13.1899995803833,5723100,11.218204498291
2014-02-20,13.1400003433228,13.2133331298828,13.0600004196167,13.1599998474121,2873100,11.1926908493042
2014-02-21,13.1433334350586,13.2466669082642,12.9633331298828,12.9766674041748,4864800,11.0367641448975
2014-02-24,12.9333333969116,13.216667175293,12.8800001144409,13.039999961853,3189300,11.0906324386597
2014-02-25,12.9899997711182,13.1333332061768,12.8933334350586,13.0233325958252,3065700,11.076455116272
2014-02-26,13.0133333206177,13.1000003814697,12.7700004577637,12.783332824707,5139300,10.8723306655884
2014-02-27,12.7633333206177,12.8500003814697,12.6899995803833,12.8066673278809,4443300,10.8921766281128
2014-02-28,12.8333330154419,13.0200004577637,12.7533330917358,12.796667098999,3400500,10.8836736679077
2014-03-03,12.6433334350586,12.8933334350586,12.6166667938232,12.783332824707,3977400,10.8723306655884
2014-03-04,13.1833333969116,13.3000001907349,13.0266666412354,13.2733325958252,4671300,11.289080619812
2014-03-05,13.1133327484131,13.3599996566772,12.8966665267944,13.3466672897339,3225900,11.3514528274536
2014-03-06,13.3233327865601,13.6499996185303,13.3066673278809,13.5666666030884,3736200,11.5385637283325
2014-03-07,13.5866670608521,13.75,13.5200004577637,13.5966672897339,3948900,11.564079284668
2014-03-10,13.5566673278809,13.6300001144409,13.4033327102661,13.4233331680298,3321600,11.4166593551636
2014-03-11,13.3733329772949,13.4566669464111,13.1666669845581,13.1833333969116,3683100,11.2125368118286
2014-03-12,13.1166667938232,13.1800003051758,12.9433326721191,13.1333332061768,3282900,11.2068452835083
2014-03-13,13.1566667556763,13.2299995422363,12.9300003051758,12.9399995803833,3516900,11.0418739318848
2014-03-14,12.9300003051758,13.1366672515869,12.8400001525879,13.1099996566772,5522700,11.1869354248047
2014-03-17,13.1633329391479,13.3000001907349,13.1233329772949,13.243332862854,2706000,11.300708770752
2014-03-18,13.1433334350586,13.243332862854,12.710000038147,12.8333330154419,8816700,10.9508533477783
2014-03-19,12.8599996566772,12.9166669845581,12.4333333969116,12.5,8130300,10.6664161682129
2014-03-20,12.4766674041748,12.5600004196167,12.4300003051758,12.4966669082642,6724500,10.6635723114014
2014-03-21,12.6533327102661,12.6566667556763,12.4399995803833,12.5133333206177,7201800,10.677791595459
2014-03-24,12.6066665649414,12.7200002670288,12.4866666793823,12.6966667175293,6426900,10.8342332839966
2014-03-25,12.7366666793823,12.8666667938232,12.5799999237061,12.716667175293,4067100,10.8513021469116
2014-03-26,12.7700004577637,12.8233327865601,12.5200004577637,12.533332824707,4579800,10.6948585510254
2014-03-27,12.5433330535889,12.6366672515869,12.1199998855591,12.3800001144409,7452600,10.5640153884888
2014-03-28,12.4133329391479,12.5533332824707,12.1933326721191,12.2399997711182,5915400,10.4445543289185
2014-03-31,12.2133331298828,12.5433330535889,12.2133331298828,12.3133325576782,6502800,10.5071287155151
2014-04-01,12.4366674423218,12.4366674423218,11.8366670608521,11.9266672134399,17509200,10.1771821975708
2014-04-02,12.006667137146,12.3699998855591,11.8766670227051,12.3266668319702,7057800,10.5185070037842
2014-04-03,12.3666667938232,12.4433326721191,12.0299997329712,12.1466665267944,7389000,10.3649091720581
2014-04-04,12.2066669464111,12.2766666412354,11.6666669845581,12.1000003814697,12092700,10.3250904083252
2014-04-07,12.1000003814697,12.1333332061768,11.8800001144409,11.9300003051758,12340200,10.1800260543823
2014-04-08,11.9399995803833,12.0900001525879,11.5600004196167,11.6033334732056,10585800,9.90127658843994
2014-04-09,11.296667098999,11.6533327102661,11.2266674041748,11.6266670227051,11478600,9.92119026184082
2014-04-10,11.6333332061768,11.9066667556763,11.4233331680298,11.6300001144409,12228300,9.92403411865234
2014-04-11,11.6033334732056,11.743332862854,11.3466672897339,11.5900001525879,11587800,9.8898983001709
2014-04-14,11.6000003814697,11.789999961853,11.3533334732056,11.4700002670288,5999100,9.78750133514404
2014-04-15,11.453332901001,11.506667137146,11.1633329391479,11.3766670227051,8929800,9.70786190032959
2014-04-16,11.460000038147,11.6599998474121,11.4133329391479,11.5766668319702,6423600,9.87852191925049
2014-04-17,11.6033334732056,11.8166666030884,11.5033330917358,11.6700000762939,5019000,9.95816230773926
2014-04-21,11.6800003051758,11.8766670227051,11.6166667938232,11.8266668319702,4621200,10.0918531417847
2014-04-22,12.006667137146,12.2733325958252,11.9433326721191,12.2066669464111,8579700,10.416111946106
2014-04-23,12.1533327102661,12.2233333587646,12.0266666412354,12.203332901001,5671200,10.4132652282715
2014-04-24,11.6199998855591,12.3400001525879,11.6199998855591,12.0900001525879,6721500,10.3165550231934
2014-04-25,12.1533327102661,12.1599998474121,11.9766674041748,12.0166673660278,6031500,10.253981590271
2014-04-28,12.0833330154419,12.1466665267944,11.9433326721191,12.1000003814697,4933800,10.3250904083252
2014-04-29,12.0933332443237,12.2299995422363,12.0633325576782,12.1666669845581,6290700,10.3819761276245
2014-04-30,12.210000038147,12.3800001144409,12.1300001144409,12.3000001907349,4847700,10.4957523345947
2014-05-01,12.3166666030884,12.4433326721191,12.2133331298828,12.3100004196167,2664000,10.5042848587036
2014-05-02,12.3100004196167,12.453332901001,12.2766666412354,12.283332824707,2789100,10.4815311431885
2014-05-05,12.1466665267944,12.3166666030884,12.0699996948242,12.2333326339722,2503800,10.4388647079468
2014-05-06,12.216667175293,12.216667175293,12.0600004196167,12.1000003814697,4611300,10.3250904083252
2014-05-07,12.1300001144409,12.460000038147,12.1300001144409,12.289999961853,4055100,10.4872217178345
2014-05-08,12.2799997329712,12.4233331680298,12.1666669845581,12.1866674423218,3482700,10.3990449905396
2014-05-09,12.1233329772949,12.2133331298828,12.0666666030884,12.1233329772949,5111100,10.3450031280518
2014-05-12,12.2233333587646,12.3533334732056,12.2133331298828,12.2766666412354,2772600,10.4758424758911
2014-05-13,12.256667137146,12.3266668319702,11.5666666030884,12.1700000762939,5731800,10.384822845459
2014-05-14,12.1866674423218,12.3133325576782,12.1366672515869,12.1766672134399,4506900,10.390513420105
2014-05-15,12.1700000762939,12.2066669464111,11.9966669082642,12.0733327865601,4764000,10.3023338317871
2014-05-16,12.0433330535889,12.1033334732056,11.9233331680298,12.0200004577637,4366800,10.2568244934082
2014-05-19,11.953332901001,12.1166667938232,11.9300003051758,12.0699996948242,2038800,10.2994909286499
2014-05-20,12.0900001525879,12.1599998474121,11.9033327102661,11.9166669845581,3264000,10.1686487197876
2014-05-21,11.9700002670288,12.1700000762939,11.9133329391479,12.1000003814697,3374100,10.3250904083252
2014-05-22,12.0766668319702,12.1733331680298,12.033332824707,12.1199998855591,2182800,10.3421564102173
2014-05-23,12.1499996185303,12.1766672134399,12.0600004196167,12.1499996185303,2124300,10.3677549362183
2014-05-27,12.1966667175293,12.4499998092651,12.1899995803833,12.3066673278809,4499400,10.5014429092407
2014-05-28,12.3333330154419,12.5033330917358,12.3033332824707,12.460000038147,3212400,10.6322813034058
2014-05-29,12.5,12.5900001525879,12.4066667556763,12.5699996948242,3078000,10.7261447906494
2014-05-30,12.4966669082642,12.7200002670288,12.4833326339722,12.6333332061768,4089000,10.7801895141602
2014-06-02,12.6499996185303,12.6899995803833,12.5433330535889,12.5900001525879,2627700,10.7432136535645
2014-06-03,12.5366668701172,12.7233333587646,12.5366668701172,12.6833333969116,3656400,10.8228559494019
2014-06-04,12.6733331680298,12.7366666793823,12.5900001525879,12.7200002670288,3035100,10.8541450500488
2014-06-05,12.6400003433228,12.7266674041748,12.296667098999,12.5666666030884,10001100,10.7233018875122
2014-06-06,12.6499996185303,12.7466669082642,12.5133333206177,12.5366668701172,3828600,10.6977024078369
2014-06-09,12.5266666412354,12.6199998855591,12.460000038147,12.5733327865601,2998200,10.7289876937866
2014-06-10,12.546667098999,12.5633325576782,12.3466672897339,12.3800001144409,2375100,10.5640153884888
2014-06-11,12.296667098999,12.296667098999,12.1400003433228,12.1566667556763,3503700,10.415509223938
2014-06-12,12.1800003051758,12.4266672134399,12.0799999237061,12.2666673660278,4135800,10.5097551345825
2014-06-13,12.25,12.3500003814697,12.2133331298828,12.243332862854,3277800,10.4897632598877
2014-06-16,12.2466669082642,12.2600002288818,12.1166667938232,12.1833333969116,3372300,10.4383583068848
2014-06-17,12.1700000762939,12.4300003051758,12.1633329391479,12.4166669845581,2723100,10.6382713317871
2014-06-18,12.4333333969116,12.6400003433228,12.3833332061768,12.6300001144409,3607200,10.8210468292236
2014-06-19,12.6233329772949,12.6433334350586,12.453332901001,12.5100002288818,2946300,10.7182350158691
2014-06-20,12.5166673660278,12.5933332443237,12.4700002670288,12.5933332443237,3873300,10.7896347045898
2014-06-23,12.5966672897339,13.0799999237061,12.5966672897339,12.9566669464111,7628400,11.1009283065796
2014-06-24,12.8500003814697,12.8933334350586,12.5500001907349,12.5733327865601,4837800,10.772497177124
2014-06-25,12.5533332824707,12.8233327865601,12.506667137146,12.5133333206177,4437600,10.7210903167725
2014-06-26,12.4733333587646,12.7299995422363,12.4366674423218,12.6733331680298,4429500,10.8581733703613
2014-06-27,12.6666669845581,12.8166666030884,12.6233329772949,12.7466669082642,4350000,10.9210081100464
2014-06-30,12.7066669464111,12.9166669845581,12.6166667938232,12.8733329772949,4751400,11.0295295715332
2014-07-01,12.9333333969116,13.1566667556763,12.8433332443237,13.1099996566772,5803800,11.2322978973389
2014-07-02,13.0766668319702,13.2333326339722,13.006667137146,13.216667175293,4583100,11.3236932754517
2014-07-03,13.2266674041748,13.3333330154419,13.1599998474121,13.3133325576782,2837100,11.4065103530884
2014-07-07,13.2733325958252,13.3066673278809,13.1566667556763,13.2366666793823,4365000,11.3408288955688
2014-07-08,13.2066669464111,13.2333326339722,12.9399995803833,12.9733333587646,4028100,11.1152076721191
2014-07-09,12.9866666793823,13.0666666030884,12.9566669464111,13.039999961853,2487600,11.1723279953003
2014-07-10,12.9066667556763,12.9499998092651,12.7700004577637,12.8666667938232,3477600,11.0238180160522
2014-07-11,12.8466672897339,13.0566673278809,12.8033332824707,13.0366668701172,2290800,11.1694688796997
2014-07-14,13.2066669464111,13.4499998092651,13.1766672134399,13.4133329391479,4157700,11.4921875
2014-07-15,13.4233331680298,13.4866666793823,13.3166666030884,13.3433332443237,4865400,11.4322128295898
2014-07-16,13.3166666030884,13.453332901001,13.3166666030884,13.4333333969116,1720800,11.5093250274658
2014-07-17,13.3866672515869,13.5766668319702,13.3800001144409,13.5366668701172,2744700,11.5978565216064
2014-07-18,13.5799999237061,13.8800001144409,13.5033330917358,13.6633329391479,7377000,11.7063770294189
2014-07-21,13.6366672515869,13.7399997711182,13.533332824707,13.6866674423218,5380500,11.7263717651367
2014-07-22,13.6999998092651,13.8733329772949,13.6866674423218,13.8166666030884,3870000,11.8377504348755
2014-07-23,13.8066673278809,13.8766670227051,13.7133331298828,13.716667175293,5691300,11.7520771026611
2014-07-24,13.7799997329712,14.1933326721191,13.7799997329712,14.0733327865601,6345300,12.0576581954956
2014-07-25,14.0600004196167,14.1666669845581,14,14.1199998855591,4311900,12.0976428985596
2014-07-28,14.1199998855591,14.3033332824707,14.0633325576782,14.2799997329712,2989500,12.2347230911255
2014-07-29,14.2333326339722,14.4200000762939,14.2333326339722,14.283332824707,5245200,12.2375802993774
2014-07-30,14.3500003814697,14.3533334732056,14.203332901001,14.3000001907349,4250400,12.2518615722656
2014-07-31,14.1933326721191,14.243332862854,14.0200004577637,14.0633325576782,3663300,12.04909324646
2014-08-01,14.0666666030884,14.1233329772949,13.8466672897339,13.9899997711182,4467900,11.9862585067749
2014-08-04,13.9899997711182,14.1300001144409,13.8866672515869,14.0900001525879,3490200,12.0719366073608
2014-08-05,14.0033330917358,14.1033334732056,13.8900003433228,13.8933334350586,4210500,11.9034423828125
2014-08-06,13.8866672515869,14.0533332824707,13.8699998855591,13.9066667556763,4453800,11.9148597717285
2014-08-07,13.960000038147,14.0600004196167,13.6733331680298,13.8266668319702,3647400,11.8463191986084
2014-08-08,13.8866672515869,13.8900003433228,13.7266674041748,13.8766670227051,3066600,11.8891620635986
2014-08-11,13.9333333969116,14.033332824707,13.9233331680298,13.9899997711182,2257200,11.9862585067749
2014-08-12,13.9366674423218,14.039999961853,13.7866668701172,13.8599996566772,2406000,11.8748788833618
2014-08-13,13.6366672515869,14.046667098999,13.6366672515869,14.0133333206177,2575200,12.006254196167
2014-08-14,14.0366668701172,14.0966672897339,14,14.0766668319702,2048700,12.0605154037476
2014-08-15,14.1066665649414,14.1366672515869,13.9033327102661,14.039999961853,2059500,12.0291004180908
2014-08-18,14.1066665649414,14.2366666793823,14.0699996948242,14.1166667938232,1367700,12.0947885513306
2014-08-19,14.1033334732056,14.1766672134399,14.0966672897339,14.1633329391479,1803000,12.1347665786743
2014-08-20,14.1466665267944,14.3000001907349,14.1033334732056,14.243332862854,2493900,12.2033100128174
2014-08-21,14.216667175293,14.3033332824707,14.1633329391479,14.25,1732200,12.2090225219727
2014-08-22,14.216667175293,14.296667098999,14.1899995803833,14.256667137146,1840200,12.2147340774536
2014-08-25,14.3299999237061,14.5233325958252,14.2533330917358,14.4866666793823,2594100,12.4117908477783
2014-08-26,14.5033330917358,14.5966672897339,14.4433326721191,14.539999961853,2210100,12.4574880599976
2014-08-27,14.5433330535889,14.5933332443237,14.4433326721191,14.5733327865601,2575500,12.4860439300537
2014-08-28,14.4899997711182,14.6400003433228,14.4266672134399,14.6000003814697,2414100,12.5088949203491
2014-08-29,14.6300001144409,14.6866674423218,14.4866666793823,14.4899997711182,2468700,12.4146490097046
2014-09-02,14.6000003814697,14.6000003814697,14.4133329391479,14.506667137146,2673900,12.4289274215698
2014-09-03,14.5733327865601,14.6233329772949,14.3999996185303,14.460000038147,2526300,12.3889436721802
2014-09-04,14.5033330917358,14.546667098999,14.296667098999,14.3733329772949,1784400,12.3146924972534
2014-09-05,14.3733329772949,14.4066667556763,14.2766666412354,14.3733329772949,1981800,12.3146924972534
2014-09-08,14.3400001525879,14.453332901001,14.3333330154419,14.4266672134399,2039100,12.3603830337524
2014-09-09,14.3866672515869,14.4433326721191,14.289999961853,14.3166666030884,2332800,12.2661399841309
2014-09-10,14.3066673278809,14.460000038147,14.256667137146,14.4499998092651,1868700,12.4237680435181
2014-09-11,14.3500003814697,14.466667175293,14.2700004577637,14.4433326721191,2167800,12.4180355072021
2014-09-12,14.4466667175293,14.6433334350586,14.4466667175293,14.6199998855591,2751300,12.5699291229248
2014-09-15,14.5900001525879,14.6466665267944,14.4899997711182,14.5533332824707,2228100,12.5126085281372
2014-09-16,14.5200004577637,14.6800003051758,14.5200004577637,14.6566667556763,3026700,12.6014518737793
2014-09-17,14.6800003051758,14.6800003051758,14.5866670608521,14.6199998855591,4527000,12.5699291229248
2014-09-18,14.6733331680298,14.7766666412354,14.5133333206177,14.5733327865601,4349400,12.5298042297363
2014-09-19,14.6099996566772,14.710000038147,14.5833330154419,14.6333332061768,5137200,12.5813903808594
2014-09-22,14.5933332443237,14.6300001144409,14.3833332061768,14.4166669845581,2136900,12.3951063156128
2014-09-23,14.4200000762939,14.4766674041748,14.1866674423218,14.1899995803833,2225100,12.2002229690552
2014-09-24,14.1866674423218,14.283332824707,14.1433334350586,14.2633333206177,2793300,12.2632761001587
2014-09-25,14.2600002288818,14.3033332824707,13.9766674041748,14,3294000,12.036865234375
2014-09-26,13.9433326721191,14.1466665267944,13.9433326721191,14.1300001144409,1940700,12.1486387252808
2014-09-29,14,14.1433334350586,13.9799995422363,14.1166667938232,3338400,12.1371746063232
2014-09-30,14.1433334350586,14.2266674041748,14.1166667938232,14.1400003433228,2094300,12.1572360992432
2014-10-01,14.1433334350586,14.1433334350586,13.9466667175293,13.9833326339722,2301600,12.0225372314453
2014-10-02,14.1199998855591,14.1666669845581,13.8800001144409,14.0299997329712,3371400,12.0626611709595
2014-10-03,14.1033334732056,14.2866668701172,14.1000003814697,14.2466669082642,2648700,12.2489461898804
2014-10-06,14.2600002288818,14.2799997329712,14.0500001907349,14.0633325576782,2739600,12.0913190841675
2014-10-07,13.9499998092651,13.966667175293,13.7399997711182,13.7399997711182,4242900,11.8133249282837
2014-10-08,13.7633333206177,14.0566673278809,13.7533330917358,14.0500001907349,3121500,12.07985496521
2014-10-09,14.0100002288818,14.0500001907349,13.8299999237061,13.8400001525879,2926500,11.8993043899536
2014-10-10,13.8699998855591,14.0833330154419,13.7733325958252,13.7866668701172,4040400,11.8534498214722
2014-10-13,13.743332862854,13.8500003814697,13.3066673278809,13.3266668319702,4582200,11.457950592041
2014-10-14,13.3866672515869,13.5233325958252,13.2466669082642,13.2600002288818,3986400,11.4006319046021
2014-10-15,13.0633325576782,13.3366670608521,12.8100004196167,13.2666673660278,4762200,11.4063673019409
2014-10-16,13.1533327102661,13.4066667556763,13.033332824707,13.243332862854,2817300,11.3863048553467
2014-10-17,13.3633327484131,13.5133333206177,13.243332862854,13.3866672515869,3537900,11.5095367431641
2014-10-20,13.4033327102661,13.6000003814697,13.3299999237061,13.5799999237061,1977000,11.6757593154907
2014-10-21,13.6199998855591,13.7366666793823,13.5600004196167,13.7299995422363,3217200,11.8047275543213
2014-10-22,13.7299995422363,13.8000001907349,13.6366672515869,13.6433334350586,2404500,11.7302150726318
2014-10-23,13.7766666412354,13.8800001144409,13.6700000762939,13.7666673660278,3428700,11.8362503051758
2014-10-24,13.4833326339722,13.6800003051758,13.3133325576782,13.6266670227051,3883800,11.7158832550049
2014-10-27,13.5299997329712,13.703332901001,13.506667137146,13.6633329391479,3381000,11.7474050521851
2014-10-28,13.7533330917358,13.966667175293,13.6499996185303,13.9399995803833,2462700,11.9852781295776
2014-10-29,14,14.1766672134399,13.9233331680298,14.1433334350586,2839500,12.1600999832153
2014-10-30,14.1300001144409,14.3266668319702,14.1033334732056,14.256667137146,2709300,12.2575426101685
2014-10-31,14.3333330154419,14.4633331298828,14.3066673278809,14.4200000762939,4115100,12.3979721069336
2014-11-03,14.3699998855591,14.5633325576782,14.3333330154419,14.5100002288818,2526900,12.4753551483154
2014-11-04,14.5166673660278,14.6766672134399,14.4733333587646,14.5633325576782,2749500,12.5212078094482
2014-11-05,14.6800003051758,14.6800003051758,14.4899997711182,14.5799999237061,4150800,12.5355396270752
2014-11-06,14.6166667938232,14.6833333969116,14.5699996948242,14.6333332061768,2879100,12.5813903808594
2014-11-07,14.7133331298828,14.7133331298828,14.5600004196167,14.6266670227051,2387100,12.575662612915
2014-11-10,14.5733327865601,14.6899995803833,14.5266666412354,14.6766672134399,2182800,12.6186494827271
2014-11-11,14.6700000762939,14.7633333206177,14.6066665649414,14.756667137146,1295400,12.6874303817749
2014-11-12,14.6966667175293,14.756667137146,14.6466665267944,14.6766672134399,1597200,12.6186494827271
2014-11-13,14.710000038147,14.7366666793823,14.5200004577637,14.5966672897339,1790100,12.5498676300049
2014-11-14,14.5666666030884,14.6633329391479,14.5233325958252,14.5933332443237,1468800,12.5469989776611
2014-11-17,14.5733327865601,14.6433334350586,14.4966669082642,14.5766668319702,1726800,12.5326700210571
2014-11-18,14.6033334732056,14.6700000762939,14.5699996948242,14.6633329391479,2861700,12.6071853637695
2014-11-19,14.6366672515869,14.6700000762939,14.4300003051758,14.6599998474121,2534400,12.6043176651001
2014-11-20,14.5633325576782,14.7266674041748,14.5266666412354,14.7200002670288,2085300,12.6559047698975
2014-11-21,14.8533334732056,14.8833332061768,14.460000038147,14.6999998092651,2873700,12.6387119293213
2014-11-24,14.7600002288818,14.8933334350586,14.6999998092651,14.8800001144409,2363100,12.7934713363647
2014-11-25,14.8766670227051,14.9366674423218,14.8133325576782,14.8599996566772,2056800,12.7762756347656
2014-11-26,14.8566665649414,14.9566669464111,14.8366670608521,14.9433326721191,1473300,12.8479223251343
2014-11-28,14.9399995803833,14.9899997711182,14.8699998855591,14.9700002670288,707400,12.8708486557007
2014-12-01,14.9499998092651,14.9799995422363,14.7533330917358,14.756667137146,3104100,12.6874303817749
2014-12-02,14.8266668319702,15.0366668701172,14.7700004577637,15.0233325958252,1721400,12.9167032241821
2014-12-03,15.0266666412354,15.1899995803833,14.960000038147,15.1800003051758,1585200,13.0514068603516
2014-12-04,15.2133331298828,15.3333330154419,15.1233329772949,15.3133325576782,1997100,13.1660413742065
2014-12-05,15.3333330154419,15.5,15.203332901001,15.2266674041748,2730000,13.0915279388428
