"Fecha","ZBRA.Open","ZBRA.High","ZBRA.Low","ZBRA.Close","ZBRA.Volume","ZBRA.Adjusted"
2013-12-05,51.3300018310547,51.5299987792969,50.6599998474121,50.9500007629395,249200,50.9500007629395
2013-12-06,51.3400001525879,52.4300003051758,51.1300010681152,51.8600006103516,243300,51.8600006103516
2013-12-09,51.8600006103516,52.0699996948242,51.4599990844727,51.689998626709,154800,51.689998626709
2013-12-10,51.4799995422363,51.75,50.8800010681152,50.9099998474121,187500,50.9099998474121
2013-12-11,50.9300003051758,51.7900009155273,50.5200004577637,50.5699996948242,224300,50.5699996948242
2013-12-12,50.4500007629395,51.1300010681152,50.0900001525879,50.6800003051758,186400,50.6800003051758
2013-12-13,50.7299995422363,51.25,50.0299987792969,50.2999992370605,94000,50.2999992370605
2013-12-16,50.3800010681152,51.2799987792969,50.3800010681152,51.1599998474121,124200,51.1599998474121
2013-12-17,51.0299987792969,51.4599990844727,50.8699989318848,50.9900016784668,158600,50.9900016784668
2013-12-18,50.9599990844727,51.5499992370605,50.2700004577637,51.4799995422363,144600,51.4799995422363
2013-12-19,51.5400009155273,52.3499984741211,50.8600006103516,51.9700012207031,269400,51.9700012207031
2013-12-20,51.8800010681152,52.8199996948242,51.6800003051758,52.6699981689453,412300,52.6699981689453
2013-12-23,52.7999992370605,54.1300010681152,52.75,54.1100006103516,416100,54.1100006103516
2013-12-24,53.8800010681152,54.6100006103516,53.8800010681152,54.2900009155273,156500,54.2900009155273
2013-12-26,54.4199981689453,55.2200012207031,54.4199981689453,55.1199989318848,178300,55.1199989318848
2013-12-27,54.9500007629395,55.0499992370605,54.439998626709,54.4900016784668,136000,54.4900016784668
2013-12-30,54.5499992370605,54.9599990844727,53.9000015258789,54.0299987792969,147800,54.0299987792969
2013-12-31,54.1599998474121,54.7200012207031,53.5999984741211,54.0800018310547,124600,54.0800018310547
2014-01-02,53.8400001525879,54.4000015258789,52.9000015258789,53.1800003051758,190800,53.1800003051758
2014-01-03,53.2599983215332,53.7900009155273,53.1500015258789,53.5800018310547,102900,53.5800018310547
2014-01-06,53.6500015258789,53.9700012207031,53.1100006103516,53.4000015258789,219200,53.4000015258789
2014-01-07,53.5400009155273,54.1399993896484,53.2299995422363,53.9500007629395,192900,53.9500007629395
2014-01-08,53.7400016784668,54.2400016784668,53.4799995422363,53.9099998474121,202100,53.9099998474121
2014-01-09,54.0400009155273,54.2400016784668,53.4900016784668,54.1599998474121,122000,54.1599998474121
2014-01-10,54.2099990844727,54.3199996948242,53.6599998474121,54.2799987792969,158900,54.2799987792969
2014-01-13,54.0200004577637,54.5499992370605,53.3699989318848,53.6599998474121,136900,53.6599998474121
2014-01-14,53.7599983215332,54.6300010681152,53.3600006103516,54.5999984741211,121600,54.5999984741211
2014-01-15,54.6300010681152,54.8199996948242,54.4900016784668,54.6199989318848,140100,54.6199989318848
2014-01-16,54.4099998474121,54.9099998474121,54.1199989318848,54.189998626709,97300,54.189998626709
2014-01-17,54.189998626709,54.3699989318848,53.6500015258789,53.8699989318848,117400,53.8699989318848
2014-01-21,54.2700004577637,54.4700012207031,53.7999992370605,53.9000015258789,129400,53.9000015258789
2014-01-22,53.9099998474121,54.2999992370605,53.8600006103516,54.0800018310547,107100,54.0800018310547
2014-01-23,53.7400016784668,53.8800010681152,53.4099998474121,53.6100006103516,147400,53.6100006103516
2014-01-24,53.4500007629395,53.5699996948242,52.6699981689453,53.0800018310547,247900,53.0800018310547
2014-01-27,53.0499992370605,53.6599998474121,52.7599983215332,53.310001373291,252200,53.310001373291
2014-01-28,53.189998626709,53.8199996948242,53.1599998474121,53.7000007629395,175700,53.7000007629395
2014-01-29,53.2599983215332,53.7599983215332,53.2599983215332,53.560001373291,244100,53.560001373291
2014-01-30,54.3699989318848,55.8499984741211,54,55.810001373291,387100,55.810001373291
2014-01-31,55.5499992370605,55.7299995422363,54.7900009155273,54.9599990844727,237300,54.9599990844727
2014-02-03,54.9500007629395,55.2999992370605,52.6500015258789,53.2000007629395,506700,53.2000007629395
2014-02-04,53.4599990844727,54.0800018310547,52.7200012207031,53.5699996948242,284700,53.5699996948242
2014-02-05,53.2999992370605,53.6699981689453,52.6100006103516,53.5699996948242,172100,53.5699996948242
2014-02-06,53.5900001525879,54.189998626709,53.0400009155273,53.939998626709,75400,53.939998626709
2014-02-07,54.2999992370605,54.7400016784668,54.060001373291,54.6199989318848,118200,54.6199989318848
2014-02-10,54.4000015258789,54.8300018310547,54.1599998474121,54.5499992370605,253900,54.5499992370605
2014-02-11,54.5900001525879,54.8600006103516,54.1699981689453,54.75,197700,54.75
2014-02-12,54.6699981689453,55.2000007629395,54.5999984741211,54.9700012207031,243500,54.9700012207031
2014-02-13,54.7999992370605,55.2599983215332,54.7700004577637,55.2200012207031,146300,55.2200012207031
2014-02-14,55.1699981689453,55.9900016784668,55.0800018310547,55.9599990844727,213500,55.9599990844727
2014-02-18,56,56.9099998474121,55.75,56.7400016784668,284400,56.7400016784668
2014-02-19,62.7599983215332,64.9899978637695,60.9900016784668,64.8600006103516,1300400,64.8600006103516
2014-02-20,64.9000015258789,65.9199981689453,64.9000015258789,65.4300003051758,881100,65.4300003051758
2014-02-21,65.5999984741211,67.0400009155273,65.1100006103516,66.2399978637695,806100,66.2399978637695
2014-02-24,66.25,67.5,65.8099975585938,66.8000030517578,574600,66.8000030517578
2014-02-25,67.1999969482422,68.2900009155273,66.8300018310547,68.2600021362305,350100,68.2600021362305
2014-02-26,68.5599975585938,69.4199981689453,67.9100036621094,69.1900024414062,379600,69.1900024414062
2014-02-27,69.2200012207031,69.3499984741211,68.4199981689453,68.6800003051758,307900,68.6800003051758
2014-02-28,68.8499984741211,69.9199981689453,68.6600036621094,68.9899978637695,326900,68.9899978637695
2014-03-03,68.1500015258789,69.5699996948242,68.1500015258789,69.1999969482422,307700,69.1999969482422
2014-03-04,70.0999984741211,71.620002746582,70.0999984741211,71.5599975585938,346700,71.5599975585938
2014-03-05,71.6800003051758,72.129997253418,71.120002746582,71.8000030517578,342300,71.8000030517578
2014-03-06,71.8199996948242,72.7600021362305,70.8600006103516,70.9499969482422,288300,70.9499969482422
2014-03-07,71.3600006103516,71.3600006103516,70.4100036621094,70.6100006103516,219900,70.6100006103516
2014-03-10,70.6399993896484,70.9599990844727,69.4400024414062,69.6500015258789,248900,69.6500015258789
2014-03-11,69.870002746582,69.870002746582,68.0100021362305,68.8099975585938,364800,68.8099975585938
2014-03-12,68.8099975585938,68.9700012207031,68.1399993896484,68.5899963378906,408500,68.5899963378906
2014-03-13,68.9499969482422,69.1800003051758,68.5100021362305,68.9400024414062,290600,68.9400024414062
2014-03-14,69.0500030517578,69.379997253418,68.3499984741211,68.879997253418,175600,68.879997253418
2014-03-17,69.0999984741211,69.9199981689453,69,69.5,584900,69.5
2014-03-18,69.6399993896484,70.370002746582,69.2600021362305,70.0199966430664,134200,70.0199966430664
2014-03-19,69.9100036621094,71.0100021362305,69.8399963378906,70.7399978637695,287500,70.7399978637695
2014-03-20,70.5699996948242,71.4899978637695,70.3199996948242,71.0500030517578,207800,71.0500030517578
2014-03-21,71.2099990844727,71.870002746582,70.8000030517578,71.1800003051758,339400,71.1800003051758
2014-03-24,71.3600006103516,71.4499969482422,69.4700012207031,70.1900024414062,160600,70.1900024414062
2014-03-25,70.7799987792969,71.6399993896484,70.0500030517578,70.4499969482422,233500,70.4499969482422
2014-03-26,70.4499969482422,70.879997253418,68.620002746582,68.7900009155273,148900,68.7900009155273
2014-03-27,68.75,69.1100006103516,68.0599975585938,68.7099990844727,189200,68.7099990844727
2014-03-28,68.8000030517578,69.3399963378906,68.370002746582,68.7099990844727,162200,68.7099990844727
2014-03-31,69.1999969482422,69.8300018310547,68.7200012207031,69.4100036621094,172500,69.4100036621094
2014-04-01,69.5999984741211,70.4000015258789,69.2200012207031,69.5800018310547,345300,69.5800018310547
2014-04-02,69.9199981689453,70.3600006103516,69.2900009155273,69.7300033569336,403400,69.7300033569336
2014-04-03,69.8300018310547,70.0999984741211,69.1100006103516,69.5199966430664,297500,69.5199966430664
2014-04-04,69.9400024414062,69.9400024414062,67.5899963378906,68.2200012207031,341800,68.2200012207031
2014-04-07,68.1800003051758,68.5800018310547,67.3000030517578,67.6699981689453,376400,67.6699981689453
2014-04-08,67.8300018310547,68.5500030517578,66.6699981689453,68.3399963378906,244700,68.3399963378906
2014-04-09,68.4000015258789,69.4300003051758,67.9800033569336,69.0100021362305,332400,69.0100021362305
2014-04-10,68.7600021362305,69.3399963378906,67.4800033569336,67.7699966430664,239800,67.7699966430664
2014-04-11,67.5,68.2099990844727,66.6399993896484,66.7900009155273,345900,66.7900009155273
2014-04-14,67.5699996948242,68.5899963378906,67.4499969482422,68.2799987792969,436300,68.2799987792969
2014-04-15,71.0999984741211,71.7399978637695,60.060001373291,61.3899993896484,4061800,61.3899993896484
2014-04-16,62.6500015258789,64.4400024414062,61.5499992370605,63.8899993896484,2249700,63.8899993896484
2014-04-17,64.120002746582,64.4300003051758,63.3699989318848,63.5200004577637,692000,63.5200004577637
2014-04-21,63.6599998474121,64.6500015258789,63.5900001525879,64.3399963378906,1182900,64.3399963378906
2014-04-22,64.3000030517578,67.0500030517578,63.939998626709,66.9800033569336,1533100,66.9800033569336
2014-04-23,67,68.0299987792969,66.3000030517578,68,844200,68
2014-04-24,68.2799987792969,69.7799987792969,67.0500030517578,69.3000030517578,971800,69.3000030517578
2014-04-25,69,69.0599975585938,67.2600021362305,67.6999969482422,352800,67.6999969482422
2014-04-28,67.7099990844727,68.1100006103516,65.4400024414062,67.0199966430664,446900,67.0199966430664
2014-04-29,67.2600021362305,68.129997253418,65.6699981689453,67.5299987792969,382000,67.5299987792969
2014-04-30,67.6100006103516,69.620002746582,67.3199996948242,69.4400024414062,619500,69.4400024414062
2014-05-01,69.3300018310547,71.0800018310547,69.3300018310547,70.5299987792969,1013000,70.5299987792969
2014-05-02,70.5299987792969,72.0199966430664,69.8399963378906,71.9199981689453,1066700,71.9199981689453
2014-05-05,71.7699966430664,72.9000015258789,70.6699981689453,72.1999969482422,932300,72.1999969482422
2014-05-06,70.620002746582,74.0599975585938,70.5,73.9800033569336,1560900,73.9800033569336
2014-05-07,73.7399978637695,74.870002746582,72.8300018310547,74.7200012207031,1061100,74.7200012207031
2014-05-08,74.3399963378906,75.3199996948242,74.0999984741211,74.5100021362305,959600,74.5100021362305
2014-05-09,74.4899978637695,74.7699966430664,73.6500015258789,74.0299987792969,496800,74.0299987792969
2014-05-12,74.1399993896484,75.3000030517578,73.8000030517578,74.2300033569336,766200,74.2300033569336
2014-05-13,74.3399963378906,74.5999984741211,73.3899993896484,73.4100036621094,720100,73.4100036621094
2014-05-14,73.25,74.1500015258789,72.9400024414062,73.3899993896484,489000,73.3899993896484
2014-05-15,73.0999984741211,73.129997253418,71.2799987792969,72.3600006103516,566900,72.3600006103516
2014-05-16,72.0500030517578,72.4100036621094,71.5100021362305,72.3000030517578,432600,72.3000030517578
2014-05-19,72.3600006103516,72.75,71.879997253418,72.2200012207031,670900,72.2200012207031
2014-05-20,72.0899963378906,72.5400009155273,71.2200012207031,71.8099975585938,466200,71.8099975585938
2014-05-21,72.0699996948242,72.7699966430664,71.4899978637695,71.6100006103516,265300,71.6100006103516
2014-05-22,71.9400024414062,72.8099975585938,71.7200012207031,72.3099975585938,277200,72.3099975585938
2014-05-23,72.5,73.5899963378906,72.1600036621094,73.3300018310547,356200,73.3300018310547
2014-05-27,74.0100021362305,74.0100021362305,73.129997253418,73.1699981689453,345800,73.1699981689453
2014-05-28,73.5199966430664,73.9800033569336,72.5,72.9599990844727,287800,72.9599990844727
2014-05-29,73.2600021362305,73.5599975585938,72.620002746582,73.5500030517578,648300,73.5500030517578
2014-05-30,73.75,74.879997253418,73.620002746582,74.3000030517578,511300,74.3000030517578
2014-06-02,74.3000030517578,74.8199996948242,72.7300033569336,74.7799987792969,480100,74.7799987792969
2014-06-03,74.629997253418,75.5,74.4100036621094,75.2900009155273,464000,75.2900009155273
2014-06-04,75.2300033569336,77.4599990844727,75.129997253418,77.3600006103516,962200,77.3600006103516
2014-06-05,77.9100036621094,77.9899978637695,76.8499984741211,77.7399978637695,671900,77.7399978637695
2014-06-06,77.8399963378906,78.6500015258789,77.2099990844727,78.1100006103516,414800,78.1100006103516
2014-06-09,78.3000030517578,79.0299987792969,77.5699996948242,78.870002746582,384600,78.870002746582
2014-06-10,78.8899993896484,79.0599975585938,77.9700012207031,78.7799987792969,224200,78.7799987792969
2014-06-11,78.7099990844727,79.4300003051758,78.2600021362305,78.8099975585938,206500,78.8099975585938
2014-06-12,78.9899978637695,79.2900009155273,78.3499984741211,78.870002746582,217200,78.870002746582
2014-06-13,78.5999984741211,78.7699966430664,75.870002746582,76.3099975585938,813400,76.3099975585938
2014-06-16,76.0599975585938,77.3199996948242,75.6399993896484,76.1100006103516,590500,76.1100006103516
2014-06-17,75.8899993896484,87.5299987792969,75.4000015258789,82.9100036621094,1040400,82.9100036621094
2014-06-18,78.5199966430664,79.2099990844727,77.5599975585938,78.870002746582,937700,78.870002746582
2014-06-19,79.0899963378906,79.3600006103516,78.3499984741211,78.8300018310547,607000,78.8300018310547
2014-06-20,78.8300018310547,79.2699966430664,78.4199981689453,78.8899993896484,388000,78.8899993896484
2014-06-23,79,79.5999984741211,78.8399963378906,79.5599975585938,254900,79.5599975585938
2014-06-24,79.1999969482422,80.2099990844727,78.75,79.0100021362305,600400,79.0100021362305
2014-06-25,78.75,79.4899978637695,78.5199966430664,79.3600006103516,832500,79.3600006103516
2014-06-26,79.3300018310547,80.5199966430664,78.6900024414062,80.3199996948242,437400,80.3199996948242
2014-06-27,80.2699966430664,81.1800003051758,79.8600006103516,81.0100021362305,1324700,81.0100021362305
2014-06-30,80.870002746582,82.620002746582,80.870002746582,82.3199996948242,487600,82.3199996948242
2014-07-01,82.2900009155273,85.2600021362305,82.2900009155273,85.0599975585938,775900,85.0599975585938
2014-07-02,84.9499969482422,85.5299987792969,84.0500030517578,84.879997253418,465500,84.879997253418
2014-07-03,85.5500030517578,86.0199966430664,84.879997253418,85.379997253418,299600,85.379997253418
2014-07-07,85,85.1600036621094,84.379997253418,84.7200012207031,415600,84.7200012207031
2014-07-08,82.5599975585938,83.5500030517578,82.4000015258789,83.3899993896484,726600,83.3899993896484
2014-07-09,84.0400009155273,84.6999969482422,83.5,84.5699996948242,300100,84.5699996948242
2014-07-10,83.5299987792969,84.4000015258789,82.9899978637695,83.9300003051758,491400,83.9300003051758
2014-07-11,84.0400009155273,84.1800003051758,83.3099975585938,83.5899963378906,251800,83.5899963378906
2014-07-14,84.3499984741211,84.9800033569336,83.379997253418,83.6800003051758,650000,83.6800003051758
2014-07-15,83.9599990844727,84.4899978637695,81.8099975585938,82.6800003051758,442500,82.6800003051758
2014-07-16,83.0100021362305,83.0699996948242,81.2600021362305,81.6999969482422,500300,81.6999969482422
2014-07-17,81.5899963378906,82.9000015258789,80.2900009155273,80.379997253418,594100,80.379997253418
2014-07-18,80.8499984741211,82.1800003051758,80.8499984741211,82.0999984741211,257000,82.0999984741211
2014-07-21,81.629997253418,82.8000030517578,81.3499984741211,81.8000030517578,347500,81.8000030517578
2014-07-22,82.379997253418,83.1500015258789,82.2600021362305,82.3000030517578,223100,82.3000030517578
2014-07-23,82.2399978637695,82.5599975585938,81.9100036621094,82.0199966430664,294000,82.0199966430664
2014-07-24,82.3199996948242,83.0599975585938,81.8199996948242,82.3099975585938,199900,82.3099975585938
2014-07-25,82.0599975585938,82.1800003051758,81.5,81.6399993896484,183700,81.6399993896484
2014-07-28,81.8000030517578,82.0699996948242,81.25,81.5,260800,81.5
2014-07-29,81.8600006103516,82.3199996948242,81.4000015258789,81.6500015258789,381500,81.6500015258789
2014-07-30,82.1100006103516,82.620002746582,81.7200012207031,82.0400009155273,305600,82.0400009155273
2014-07-31,81.4000015258789,81.629997253418,79.8099975585938,80.0699996948242,326400,80.0699996948242
2014-08-01,80.0199966430664,81.0100021362305,79.0199966430664,80.3099975585938,480900,80.3099975585938
2014-08-04,80.7799987792969,82.6399993896484,80.3199996948242,82.5500030517578,499300,82.5500030517578
2014-08-05,80,80.8199996948242,75.370002746582,76.8099975585938,1542100,76.8099975585938
2014-08-06,76.5299987792969,76.6900024414062,75.370002746582,75.9000015258789,444600,75.9000015258789
2014-08-07,75.9800033569336,76.4100036621094,74.4300003051758,74.6800003051758,387800,74.6800003051758
2014-08-08,74.6800003051758,75.3000030517578,74.2900009155273,75.1500015258789,315300,75.1500015258789
2014-08-11,75.3600006103516,75.3600006103516,74.0100021362305,74.2799987792969,383400,74.2799987792969
2014-08-12,74.0999984741211,74.7300033569336,72.9000015258789,73.9000015258789,475600,73.9000015258789
2014-08-13,73.879997253418,74.9599990844727,73.6999969482422,74.7699966430664,336500,74.7699966430664
2014-08-14,75.0400009155273,75.5,74.3600006103516,74.4700012207031,408300,74.4700012207031
2014-08-15,74.9199981689453,75.4599990844727,74.4499969482422,75.1399993896484,284100,75.1399993896484
2014-08-18,75.2799987792969,76.7600021362305,75.2799987792969,76.7099990844727,344700,76.7099990844727
2014-08-19,76.9700012207031,78,76.9100036621094,77.8399963378906,438300,77.8399963378906
2014-08-20,77.8300018310547,78.2200012207031,77.2300033569336,77.5100021362305,226400,77.5100021362305
2014-08-21,77.6500015258789,77.6500015258789,76.7300033569336,77.3499984741211,235800,77.3499984741211
2014-08-22,77.4800033569336,77.4800033569336,76.4199981689453,77,243700,77
2014-08-25,77.6100006103516,77.6100006103516,76.9899978637695,77.2699966430664,163600,77.2699966430664
2014-08-26,77.2699966430664,77.5699996948242,75.7600021362305,77.0500030517578,210200,77.0500030517578
2014-08-27,77.0199966430664,77.5199966430664,76.4899978637695,77.4400024414062,227800,77.4400024414062
2014-08-28,77.1999969482422,77.9700012207031,76.7600021362305,77.7200012207031,244400,77.7200012207031
2014-08-29,77.9899978637695,78.4199981689453,77.7200012207031,78.0299987792969,154200,78.0299987792969
2014-09-02,77.9300003051758,78.4400024414062,76.8199996948242,77.7099990844727,744400,77.7099990844727
2014-09-03,78.129997253418,78.129997253418,76.4199981689453,76.5599975585938,320100,76.5599975585938
2014-09-04,76.5100021362305,77.3000030517578,74.7300033569336,75.0100021362305,372900,75.0100021362305
2014-09-05,75.0199966430664,76.0800018310547,74.5699996948242,75.5400009155273,260000,75.5400009155273
2014-09-08,74.8300018310547,75.0699996948242,73.1500015258789,74.0400009155273,513400,74.0400009155273
2014-09-09,74.129997253418,74.75,73.8099975585938,73.9899978637695,341400,73.9899978637695
2014-09-10,74.0899963378906,74.6999969482422,73.6399993896484,74.2699966430664,253500,74.2699966430664
2014-09-11,73.6800003051758,75.3000030517578,73.370002746582,74.9899978637695,324700,74.9899978637695
2014-09-12,74.6699981689453,75.0500030517578,73.8300018310547,74.1900024414062,269200,74.1900024414062
2014-09-15,74.0400009155273,74.2699966430664,73.1699981689453,73.5,252800,73.5
2014-09-16,73.5,75.120002746582,73.2699966430664,74.7699966430664,379900,74.7699966430664
2014-09-17,75.0599975585938,75.9700012207031,73.9300003051758,74.5400009155273,311500,74.5400009155273
2014-09-18,74.8600006103516,75.8399963378906,74.5299987792969,75.4100036621094,282700,75.4100036621094
2014-09-19,75.4700012207031,75.4800033569336,73.7900009155273,74.0899963378906,423900,74.0899963378906
2014-09-22,73.7600021362305,74.3000030517578,73.1399993896484,73.5599975585938,374600,73.5599975585938
2014-09-23,73.2900009155273,74.629997253418,73.0400009155273,73.7900009155273,401400,73.7900009155273
2014-09-24,73.5199966430664,74.2099990844727,73.2099990844727,73.9000015258789,400600,73.9000015258789
2014-09-25,73.8499984741211,73.8899993896484,72.0999984741211,72.3300018310547,361600,72.3300018310547
2014-09-26,72.7300033569336,73.8000030517578,72.4599990844727,73.7699966430664,343200,73.7699966430664
2014-09-29,72.8399963378906,72.870002746582,71.7099990844727,71.7200012207031,699100,71.7200012207031
2014-09-30,71.6900024414062,71.9100036621094,70.2799987792969,70.9700012207031,600900,70.9700012207031
2014-10-01,70.7300033569336,71.129997253418,68.1399993896484,68.2099990844727,573800,68.2099990844727
2014-10-02,67.9700012207031,68.4199981689453,65.379997253418,66.9899978637695,1096100,66.9899978637695
2014-10-03,69.5400009155273,71.3000030517578,68.6100006103516,70.6100006103516,1176900,70.6100006103516
2014-10-06,71,71.3199996948242,69.9899978637695,70.0100021362305,398800,70.0100021362305
2014-10-07,69.5699996948242,69.5999984741211,68.1900024414062,68.2099990844727,485700,68.2099990844727
2014-10-08,67.870002746582,68.3899993896484,66.5599975585938,67.5699996948242,941200,67.5699996948242
2014-10-09,67.2200012207031,67.6699981689453,66.379997253418,66.4700012207031,384200,66.4700012207031
2014-10-10,66.3499984741211,66.4199981689453,64.5500030517578,64.6100006103516,464900,64.6100006103516
2014-10-13,64.5299987792969,64.9300003051758,62.3400001525879,62.4700012207031,516100,62.4700012207031
2014-10-14,62.9199981689453,63.5499992370605,60.6199989318848,60.7999992370605,1018300,60.7999992370605
2014-10-15,59.7999992370605,63.1100006103516,58.9500007629395,62.5099983215332,1211900,62.5099983215332
2014-10-16,61.3600006103516,64.2399978637695,61.3600006103516,63.9700012207031,960800,63.9700012207031
2014-10-17,64.9199981689453,66.4899978637695,64.4400024414062,66,651600,66
2014-10-20,65.4499969482422,66.9400024414062,65.370002746582,66.2799987792969,528800,66.2799987792969
2014-10-21,66.4599990844727,68.0199966430664,66.4599990844727,67.9100036621094,631700,67.9100036621094
2014-10-22,68.2699966430664,68.3600006103516,67.0299987792969,67.129997253418,441000,67.129997253418
2014-10-23,67.9700012207031,69.4300003051758,67.4899978637695,69.0299987792969,419700,69.0299987792969
2014-10-24,69.0800018310547,69.4100036621094,68.5800018310547,69.3000030517578,251000,69.3000030517578
2014-10-27,68.6800003051758,69.7600021362305,68.629997253418,69.6500015258789,331700,69.6500015258789
2014-10-28,70.120002746582,71.5,70,71.3300018310547,331100,71.3300018310547
2014-10-29,71.4599990844727,71.7300033569336,70.7399978637695,71.2699966430664,315400,71.2699966430664
2014-10-30,71.1399993896484,71.9599990844727,70.9899978637695,71.1699981689453,455400,71.1699981689453
2014-10-31,72.4000015258789,74.0599975585938,71.4899978637695,73.75,562800,73.75
2014-11-03,74.4400024414062,74.9300003051758,73.4300003051758,73.879997253418,833000,73.879997253418
2014-11-04,73.5800018310547,74.1399993896484,69.5100021362305,72.7799987792969,1544000,72.7799987792969
2014-11-05,73.0800018310547,73.8499984741211,71.0100021362305,73.0699996948242,1475600,73.0699996948242
2014-11-06,73.0400009155273,74.3000030517578,72.9000015258789,73.879997253418,816600,73.879997253418
2014-11-07,73.7300033569336,74.4499969482422,72.1399993896484,72.5899963378906,507200,72.5899963378906
2014-11-10,72.4400024414062,73.2099990844727,72.4100036621094,72.9800033569336,318300,72.9800033569336
2014-11-11,73.0599975585938,73.2600021362305,71.5100021362305,72.2699966430664,293800,72.2699966430664
2014-11-12,72.0599975585938,72.6399993896484,71.5100021362305,71.9300003051758,333500,71.9300003051758
2014-11-13,71.8600006103516,72.0999984741211,70.370002746582,70.6100006103516,496700,70.6100006103516
2014-11-14,70.5,71.2099990844727,69.9400024414062,70.6900024414062,559200,70.6900024414062
2014-11-17,70.8300018310547,71.2900009155273,70.2200012207031,70.7699966430664,379500,70.7699966430664
2014-11-18,70.7699966430664,72.3000030517578,70.7699966430664,71.4400024414062,315700,71.4400024414062
2014-11-19,71.2600021362305,71.2600021362305,69.9800033569336,70.1900024414062,381000,70.1900024414062
2014-11-20,69.9100036621094,70.3499984741211,69.4599990844727,69.8399963378906,349500,69.8399963378906
2014-11-21,73.9400024414062,74.5,72.2900009155273,72.5500030517578,581500,72.5500030517578
2014-11-24,72.6399993896484,73.0699996948242,72.0299987792969,72.4300003051758,356500,72.4300003051758
2014-11-25,72.7699966430664,73.3099975585938,71.9800033569336,73.0199966430664,497800,73.0199966430664
2014-11-26,73.0999984741211,73.3600006103516,72.7600021362305,73.0899963378906,277500,73.0899963378906
2014-11-28,72.9800033569336,73.6999969482422,72.4899978637695,73.1500015258789,242200,73.1500015258789
2014-12-01,73,73.5100021362305,71.2699966430664,72.9000015258789,536200,72.9000015258789
2014-12-02,73.25,75.2799987792969,72.629997253418,75.1500015258789,582100,75.1500015258789
2014-12-03,75.5899963378906,77.25,75.1500015258789,77.0800018310547,852500,77.0800018310547
2014-12-04,76.8499984741211,77.1100006103516,75.9100036621094,76.5500030517578,454800,76.5500030517578
2014-12-05,76.9000015258789,77.2799987792969,76.1800003051758,76.4899978637695,379200,76.4899978637695
2014-12-08,76.2399978637695,76.9499969482422,74.879997253418,75.2799987792969,311000,75.2799987792969
2014-12-09,74.2200012207031,76.25,73.6399993896484,76.1699981689453,471500,76.1699981689453
2014-12-10,75.9599990844727,77.0100021362305,75.0199966430664,75.4800033569336,444900,75.4800033569336
2014-12-11,76,76.4300003051758,75.5999984741211,75.8300018310547,448600,75.8300018310547
2014-12-12,74.9000015258789,75.5199966430664,74.0599975585938,74.0899963378906,365900,74.0899963378906
2014-12-15,74.6999969482422,75.4800033569336,73.7300033569336,74.6699981689453,716300,74.6699981689453
2014-12-16,74.129997253418,75.1500015258789,72.5999984741211,75.0100021362305,746600,75.0100021362305
2014-12-17,74.7200012207031,76.4100036621094,74.7200012207031,76.1800003051758,451600,76.1800003051758
2014-12-18,77.2699966430664,78.0100021362305,76.8899993896484,77.9499969482422,409300,77.9499969482422
