"Fecha","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
2013-12-23,58.1450080871582,58.2862510681152,56.6101684570312,57.4011306762695,3386718,43.3460807800293
2013-12-24,57.4858741760254,57.7683601379395,57.1939735412598,57.6271171569824,1277905,43.5167388916016
2013-12-26,57.9096031188965,58.5593223571777,57.7401123046875,58.4557456970215,1471826,44.1424598693848
2013-12-27,58.7005653381348,58.8323936462402,57.4105453491211,57.984935760498,1787983,43.7869415283203
2013-12-30,58.0979270935059,58.6534843444824,58.0037651062012,58.4463272094727,1158323,44.1353569030762
2013-12-31,58.6252365112305,58.8512229919434,58.4557456970215,58.7005653381348,1183280,44.3273468017578
2014-01-02,59.3408660888672,59.7457618713379,58.3804130554199,58.7382316589355,1879315,44.3558006286621
2014-01-03,58.5122413635254,58.8418083190918,58.1355934143066,58.4839935302734,1881333,44.1638069152832
2014-01-06,58.5875701904297,58.7758941650391,57.8248596191406,58.1073455810547,2320045,43.87939453125
2014-01-07,58.3804130554199,58.6534843444824,58.01318359375,58.2297554016113,1918078,43.9718284606934
2014-01-08,58.1450080871582,58.1920890808105,57.5141258239746,58.0696792602539,2254201,43.8509368896484
2014-01-09,58.3145027160645,58.7288131713867,57.871940612793,58.6534843444824,1709926,44.2917823791504
2014-01-10,58.662899017334,58.8323936462402,58.1920890808105,58.8229751586914,1248275,44.4197731018066
2014-01-13,58.4274940490723,58.5687370300293,56.4689254760742,56.7137489318848,3098066,42.8270111083984
2014-01-14,56.8926544189453,57.4858741760254,56.5254249572754,56.9114875793457,2179436,42.9763412475586
2014-01-15,56.9679832458496,57.3258018493652,56.647834777832,56.7043304443359,1937938,42.8199081420898
2014-01-16,56.4689254760742,56.6854972839355,55.3672332763672,55.7532958984375,3477838,42.101734161377
2014-01-17,57.7966117858887,57.7966117858887,55.3578147888184,55.3578147888184,3995881,41.8031044006348
2014-01-21,55.9039535522461,55.9039535522461,54.6327667236328,55.3484001159668,3007265,41.7959785461426
2014-01-22,55.5932197570801,55.7156295776367,55.3766479492188,55.5555572509766,2040952,41.9524154663086
2014-01-23,55.1224098205566,55.338981628418,54.5291900634766,54.7551803588867,2370809,41.348014831543
2014-01-24,54.3879470825195,55.028247833252,54.3408660888672,54.3973617553711,2268432,41.0778160095215
2014-01-27,54.3596992492676,54.8870048522949,54.2372894287109,54.5291900634766,2466920,41.177360534668
2014-01-28,54.6139373779297,55.5178909301758,54.4821090698242,55.2542381286621,1954823,41.7248725891113
2014-01-29,54.971752166748,55.3672332763672,54.1242942810059,54.2184562683105,2439626,40.9427223205566
2014-01-30,55.2636528015137,56.4595108032227,55.2636528015137,55.9416198730469,2436228,42.2439498901367
2014-01-31,55.2354049682617,55.3672332763672,54.8870048522949,55.0376663208008,2781590,41.5613403320312
2014-02-03,55.028247833252,55.0376663208008,53.0696792602539,53.1920890808105,2520232,40.1676597595215
2014-02-04,53.5875701904297,53.7193984985352,52.9001884460449,53.0790977478027,2460654,40.0823249816895
2014-02-05,53.0602645874023,53.2391700744629,52.0903968811035,52.7212791442871,3770206,39.812141418457
2014-02-06,52.9472694396973,54.2467041015625,52.1939735412598,54.0772132873535,2294557,40.836051940918
2014-02-07,54.3973617553711,55.3954811096191,54.3973617553711,55.3201522827148,1893015,41.7746467590332
2014-02-10,55.1600761413574,55.8097915649414,55.0941619873047,55.6497192382812,1931990,42.0235214233398
2014-02-11,55.5932197570801,56.9114875793457,55.4708099365234,56.8832397460938,2764386,42.9550094604492
2014-02-12,57.0809783935547,57.2693023681641,55.7344627380371,55.8662910461426,3371638,42.1870574951172
2014-02-13,55.6120529174805,56.4971733093262,55.5084762573242,56.3935966491699,3501733,42.585262298584
2014-02-14,52.9378547668457,53.7758941650391,51.9209022521973,53.5310745239258,8786138,40.4236526489258
2014-02-18,53.521656036377,53.6158180236816,52.8248596191406,53.1638412475586,4339969,40.1463203430176
2014-02-19,53.1261787414551,53.8606414794922,53.0885124206543,53.3615837097168,3099553,40.2956428527832
2014-02-20,53.4557456970215,54.7175140380859,53.4557456970215,54.6421852111816,2829487,41.2626838684082
2014-02-21,54.6045188903809,55.338981628418,54.6045188903809,55.0753288269043,3772543,41.5897636413574
2014-02-24,55.0470809936523,55.7250480651855,55.0470809936523,55.4048957824707,2932607,41.8386497497559
2014-02-25,55.5555572509766,55.7721290588379,55.2165718078613,55.5555572509766,2248997,41.9524154663086
2014-02-26,55.8097915649414,56.7231636047363,55.621467590332,56.337100982666,3587967,42.5426025390625
2014-02-27,55.3954811096191,55.9510345458984,55.0941619873047,55.5461387634277,3197045,41.9453086853027
2014-02-28,55.3954811096191,55.4990577697754,54.8116760253906,55.169490814209,3580427,41.6608810424805
2014-03-03,54.519775390625,55.2165718078613,54.5009422302246,55.141242980957,1794992,41.6395492553711
2014-03-04,55.6967964172363,56.478343963623,55.6967964172363,56.2711868286133,1887068,42.4928207397461
2014-03-05,56.365348815918,56.6572494506836,56.0640296936035,56.365348815918,1839809,42.5639266967773
2014-03-06,56.2711868286133,56.647834777832,56.0075340270996,56.506591796875,1669464,42.8588943481445
2014-03-07,56.7984924316406,58.3709983825684,56.7137489318848,57.7966117858887,4043034,43.837329864502
2014-03-10,57.7306976318359,58.2956695556641,57.7212791442871,58.182674407959,3008646,44.1301574707031
2014-03-11,58.182674407959,58.3333320617676,57.6741981506348,57.8625221252441,2379517,43.8873329162598
2014-03-12,57.4952926635742,57.8060264587402,57.2787208557129,57.7495307922363,1969267,43.801628112793
2014-03-13,57.871940612793,58.352165222168,57.3352165222168,57.5423736572266,3324379,43.6444854736328
2014-03-14,57.2410545349121,58.1073455810547,57.1186447143555,57.1751403808594,2806654,43.3659591674805
2014-03-17,57.5988693237305,58.8418083190918,57.5988693237305,58.6911506652832,2131753,44.5158348083496
2014-03-18,58.7099800109863,59.3596992492676,58.493408203125,58.5122413635254,2915827,44.3801193237305
2014-03-19,58.5875701904297,58.7947273254395,57.6177024841309,58.0885124206543,2286167,44.0587425231934
2014-03-20,57.9001884460449,58.8323936462402,57.6365356445312,58.6440696716309,2141311,44.480110168457
2014-03-21,59.1337089538574,59.519775390625,58.5875701904297,58.662899017334,3369301,44.4944038391113
2014-03-24,58.7853126525879,59.1807899475098,57.9943504333496,58.2862510681152,1469383,44.2087173461914
2014-03-25,58.5404891967773,58.6158180236816,57.2787208557129,57.4199638366699,2084387,43.5516510009766
2014-03-26,57.3634643554688,57.9943504333496,57.0715637207031,57.0903968811035,1552538,43.3016929626465
2014-03-27,57.156307220459,57.6082878112793,56.8832397460938,57.3069686889648,1493384,43.4659423828125
2014-03-28,57.4858741760254,58.0979270935059,57.2128067016602,57.7871932983398,1270471,43.8301887512207
2014-03-31,58.3333320617676,58.5781555175781,58.0979270935059,58.2674217224121,1836092,44.1944427490234
2014-04-01,58.4463272094727,59.1619606018066,58.323917388916,58.5499076843262,1688155,44.4086952209473
2014-04-02,58.6158180236816,59.2937850952148,58.5028266906738,58.9736366271973,1608930,44.7300872802734
2014-04-03,59.0018844604492,59.209041595459,57.8060264587402,58.0037651062012,2397040,43.9944610595703
2014-04-04,58.3427505493164,58.3898315429688,56.6384162902832,56.8361587524414,3278288,43.1088638305664
2014-04-07,56.7796592712402,56.98681640625,55.8003768920898,56.0263633728027,2049766,42.4946479797363
2014-04-08,55.8192100524902,56.6666679382324,55.5838050842285,56.3182678222656,1878147,42.7160453796387
2014-04-09,55.8286247253418,55.9227867126465,54.8022613525391,55.5743865966797,4772416,42.1518249511719
2014-04-10,55.6591339111328,56.4124298095703,54.8964233398438,55.0188331604004,2653513,41.7304611206055
2014-04-11,54.6139373779297,55.1129951477051,54.209041595459,54.3314514160156,2642256,41.2090911865234
2014-04-14,54.6515998840332,55.1506576538086,54.5103569030762,54.9623336791992,1985090,41.6875877380371
2014-04-15,55.0847473144531,55.790958404541,54.7834281921387,55.7156295776367,1873156,42.2589569091797
2014-04-16,56.1487770080566,56.6290016174316,56.0451965332031,56.6195869445801,1895033,42.9445877075195
2014-04-17,56.6007537841797,56.9397354125977,56.2711868286133,56.3559303283691,1173829,42.7446174621582
2014-04-21,56.5536727905273,57.1092262268066,56.2617683410645,56.5630874633789,1375502,42.901725769043
2014-04-22,56.7043304443359,56.958568572998,56.195858001709,56.4877586364746,2497718,42.8446006774902
2014-04-23,56.6195869445801,57.2033882141113,56.5630874633789,56.9774017333984,1478941,43.2159957885742
2014-04-24,57.0338973999023,57.0715637207031,56.0922775268555,56.6007537841797,2069095,42.9303092956543
2014-04-25,56.9679832458496,58.5875701904297,56.9303207397461,57.8531074523926,3178885,43.8801803588867
2014-04-28,58.3050842285156,58.6158180236816,56.195858001709,57.2693023681641,3165079,43.4373741149902
2014-04-29,57.3540496826172,57.9284362792969,57.2598876953125,57.7212791442871,1620506,43.7801971435547
2014-04-30,57.6177024841309,57.7495307922363,57.1468925476074,57.5235404968262,2316965,43.6302070617676
2014-05-01,57.5329551696777,57.9378547668457,57.0338973999023,57.6082878112793,1531404,43.6944847106934
2014-05-02,57.7871932983398,58.323917388916,57.4670448303223,57.5894546508789,1508465,43.6802177429199
2014-05-05,57.4011306762695,57.9096031188965,56.9491539001465,57.7401123046875,1179563,43.7944831848145
2014-05-06,57.6741981506348,57.9661026000977,57.3069686889648,57.561206817627,1513350,43.6587944030762
2014-05-07,57.7401123046875,57.7966117858887,56.6666679382324,57.3917121887207,1279816,43.5302314758301
2014-05-08,57.4199638366699,58.5122413635254,57.156307220459,58.154426574707,2184215,44.1087303161621
2014-05-09,57.8531074523926,58.2674217224121,57.0244827270508,58.154426574707,1912237,44.1087303161621
2014-05-12,58.4180793762207,59.3596992492676,58.154426574707,59.1431274414062,1736051,44.8586387634277
2014-05-13,59.661018371582,60.2542381286621,59.661018371582,59.830509185791,1886324,45.3799896240234
2014-05-14,59.9905853271484,60.0376663208008,59.2843704223633,59.3973617553711,1463011,45.051456451416
2014-05-15,59.1996231079102,59.1996231079102,58.1920890808105,58.7193984985352,1253479,44.5372428894043
2014-05-16,58.6534843444824,59.1242942810059,58.3709983825684,59.1054611206055,1413522,44.8300704956055
2014-05-19,59.0207176208496,59.661018371582,59.0207176208496,59.4067802429199,1095559,45.0586166381836
2014-05-20,59.1242942810059,59.2372894287109,58.2015075683594,58.3804130554199,2084387,44.2801322937012
2014-05-21,58.4745750427246,58.7664794921875,58.2015075683594,58.493408203125,1041291,44.3658409118652
2014-05-22,58.5593223571777,58.9077224731445,58.2862510681152,58.7758941650391,1091842,44.5800971984863
2014-05-23,58.8794746398926,59.1431274414062,58.7664794921875,59.0583801269531,968225,44.794361114502
2014-05-27,59.4067802429199,59.7740097045898,59.1242942810059,59.2184562683105,1013042,44.9157638549805
2014-05-28,59.3220329284668,59.3691139221191,58.6440696716309,59.0207176208496,1427859,44.7657890319824
2014-05-29,59.2655372619629,59.2655372619629,58.8323936462402,59.0207176208496,808713,44.7657890319824
2014-05-30,59.1242942810059,59.7175140380859,58.9924659729004,59.3408660888672,1462055,45.0086135864258
2014-06-02,59.4161949157715,59.8681716918945,59.1525421142578,59.7175140380859,935728,45.2942886352539
2014-06-03,59.7080993652344,59.8399238586426,59.3973617553711,59.7740097045898,1172767,45.3371429443359
2014-06-04,59.6986808776855,60.1224098205566,59.378532409668,59.9811668395996,968756,45.4942626953125
2014-06-05,59.7175140380859,60.310733795166,59.1337089538574,60.2448196411133,1977763,45.6942405700684
2014-06-06,60.2542381286621,60.338981628418,59.6327667236328,59.6704330444336,1431576,45.4453964233398
2014-06-09,59.6986808776855,59.9905853271484,59.6704330444336,59.830509185791,1070071,45.5673065185547
2014-06-10,59.7834281921387,59.9246711730957,59.4632759094238,59.5009422302246,956543,45.3163032531738
2014-06-11,59.2655372619629,59.3879470825195,58.945384979248,59.1902084350586,1408743,45.0796508789062
2014-06-12,58.9359703063965,59.0866279602051,58.182674407959,58.3050842285156,1336739,44.4055252075195
2014-06-13,58.2862510681152,58.2862510681152,57.8625221252441,58.041431427002,1241478,44.2047309875488
2014-06-16,57.7871932983398,58.5122413635254,57.702449798584,58.0979270935059,1573884,44.2477645874023
2014-06-17,57.9472694396973,58.4745750427246,57.8060264587402,58.2297554016113,1540856,44.3481559753418
2014-06-18,58.4180793762207,58.8418083190918,58.0037651062012,58.7193984985352,1653322,44.721076965332
2014-06-19,58.8229751586914,58.8512229919434,58.1732597351074,58.4745750427246,1472888,44.5346145629883
2014-06-20,58.6911506652832,58.7853126525879,58.3709983825684,58.521656036377,2868781,44.5704612731934
2014-06-23,58.6440696716309,59.0489654541016,58.3898315429688,58.9924659729004,1641746,44.9290466308594
2014-06-24,58.8606414794922,59.2937850952148,58.5593223571777,58.6064033508301,1114888,44.6350288391113
2014-06-25,58.4274940490723,59.3032035827637,58.4274940490723,59.1713752746582,1194750,45.0653114318848
2014-06-26,59.1619606018066,59.2184562683105,58.5122413635254,58.7853126525879,1305198,44.7712783813477
2014-06-27,58.7382316589355,59.2372894287109,58.5499076843262,59.0583801269531,1277586,44.979248046875
2014-06-30,59.0772132873535,59.4161949157715,58.8888893127441,59.3220329284668,1666490,45.180046081543
2014-07-01,59.3502807617188,59.9246711730957,59.2937850952148,59.6704330444336,1223955,45.4453964233398
2014-07-02,59.5291900634766,59.7551803588867,59.2278709411621,59.3691139221191,1443152,45.2159156799316
2014-07-03,59.3879470825195,59.8399238586426,59.3691139221191,59.6704330444336,845033,45.4453964233398
2014-07-07,59.2749519348145,59.6986808776855,59.209041595459,59.4067802429199,927338,45.2445983886719
2014-07-08,59.3032035827637,59.3596992492676,58.7193984985352,58.9359703063965,1205476,44.8860130310059
2014-07-09,59.0395469665527,59.6515998840332,58.945384979248,59.4350280761719,2146833,45.2661056518555
2014-07-10,58.9830513000488,59.519775390625,58.6158180236816,59.1619606018066,1810710,45.0581321716309
2014-07-11,59.1337089538574,59.2561225891113,58.465160369873,58.5687370300293,2569084,44.6063385009766
2014-07-14,58.8512229919434,59.5856857299805,58.7099800109863,58.9548034667969,1782355,44.9003715515137
2014-07-15,58.7382316589355,59.0772132873535,58.521656036377,58.9548034667969,1511545,44.9003715515137
2014-07-16,59.1148796081543,59.378532409668,58.521656036377,59.0112991333008,2154161,44.9433898925781
2014-07-17,58.7288131713867,59.0489654541016,58.0037651062012,58.0037651062012,2807185,44.1760444641113
2014-07-18,58.0885124206543,58.2768363952637,56.6101684570312,57.3917121887207,3772118,43.7099075317383
2014-07-21,57.3446311950684,57.438793182373,57.0903968811035,57.1939735412598,1804338,43.5592994689941
2014-07-22,57.2787208557129,57.3917121887207,56.9114875793457,57.1186447143555,1808055,43.5019378662109
2014-07-23,57.1939735412598,57.7212791442871,57.0903968811035,57.6177024841309,1895882,43.8820037841797
2014-07-24,57.8154411315918,59.1996231079102,57.8154411315918,58.8418083190918,2946307,44.8143081665039
2014-07-25,58.6252365112305,58.9924659729004,58.0696792602539,58.2015075683594,1142712,44.3266448974609
2014-07-28,58.2109222412109,58.4557456970215,57.9472694396973,58.3333320617676,1152164,44.4270401000977
2014-07-29,58.3804130554199,58.6158180236816,57.8813552856445,57.9001884460449,845033,44.0971527099609
2014-07-30,58.0790977478027,58.8229751586914,57.9284362792969,58.7853126525879,1994224,44.7712783813477
2014-07-31,58.4274940490723,58.6252365112305,57.6459503173828,57.6930313110352,1859881,43.9393920898438
2014-08-01,57.2222213745117,57.9096031188965,57.0056495666504,57.1186447143555,1477348,43.5019378662109
2014-08-04,57.0527305603027,57.9001884460449,56.3276824951172,57.702449798584,2069519,43.9465637207031
2014-08-05,57.5141258239746,57.9472694396973,57.0527305603027,57.5141258239746,1570698,43.8031311035156
2014-08-06,57.2504692077637,58.2109222412109,57.0809783935547,58.1261787414551,1376352,44.2692756652832
2014-08-07,58.3804130554199,58.5593223571777,57.9001884460449,58.1355934143066,1492004,44.2764434814453
2014-08-08,58.2391700744629,58.8794746398926,57.8813552856445,58.8418083190918,826448,44.8143081665039
2014-08-11,59.0112991333008,59.1807899475098,58.8418083190918,58.9642181396484,1003696,44.9075393676758
2014-08-12,59.0207176208496,59.209041595459,58.4274940490723,58.5028266906738,1023025,44.5561294555664
2014-08-13,58.5310745239258,58.6440696716309,57.9566841125488,58.0508460998535,1771735,44.2118988037109
2014-08-14,58.3145027160645,58.3898315429688,57.9661026000977,58.323917388916,1017927,44.4198722839355
2014-08-15,58.5593223571777,58.7664794921875,57.5423736572266,57.9190216064453,1390052,44.1115074157715
2014-08-18,58.4369125366211,58.8794746398926,58.2203407287598,58.7382316589355,1110109,44.7354202270508
2014-08-19,59.0301322937012,59.2278709411621,58.8229751586914,59.0866279602051,1141013,45.0007743835449
2014-08-20,59.0395469665527,59.9058380126953,58.8606414794922,59.7175140380859,1567618,45.4812545776367
2014-08-21,59.830509185791,60.0188331604004,59.5668563842773,59.8116760253906,1588646,45.5529632568359
2014-08-22,59.7928428649902,60.3578147888184,59.6421852111816,60.141242980957,1615090,45.8039665222168
2014-08-25,60.3954811096191,60.6685485839844,60.2071571350098,60.5555572509766,1291604,46.119499206543
2014-08-26,60.7438774108887,60.9604530334473,60.480224609375,60.5555572509766,967270,46.119499206543
2014-08-27,60.6873817443848,60.8851203918457,60.2071571350098,60.5555572509766,1044052,46.119499206543
2014-08-28,60.169490814209,60.3295669555664,59.7740097045898,60.0941619873047,865424,45.7681083679199
2014-08-29,60.1035766601562,60.3860626220703,59.8399238586426,60.3766479492188,1168625,45.9832534790039
2014-09-02,60.3954811096191,60.9039535522461,60.2259902954102,60.8380393981934,1165545,46.3346481323242
2014-09-03,60.9416198730469,61.0828628540039,60.5461387634277,60.7438774108887,1223212,46.2629318237305
2014-09-04,61.1016960144043,61.7702445983887,61.0734443664551,61.5442543029785,1290118,46.8725090026855
2014-09-05,61.1770248413086,61.5442543029785,60.621467590332,61.506591796875,1698350,47.0330772399902
2014-09-08,61.506591796875,61.9679832458496,61.0922775268555,61.5160064697266,1084408,47.0402717590332
2014-09-09,61.534839630127,61.6290016174316,60.8945388793945,60.9510345458984,876893,46.6082496643066
2014-09-10,61.0075340270996,61.1299438476562,60.4425621032715,61.0451965332031,1261444,46.6802597045898
2014-09-11,60.9887008666992,61.3747634887695,60.7344627380371,60.8851203918457,1454303,46.5578575134277
2014-09-12,61.1111106872559,62.2316398620605,61.0075340270996,62.015064239502,2719676,47.4218940734863
2014-09-15,62.0056495666504,62.3728828430176,61.7325782775879,62.1657257080078,1822392,47.537109375
2014-09-16,62.0621452331543,62.7401123046875,61.958568572998,62.4670448303223,2172533,47.7675132751465
2014-09-17,62.7212791442871,62.8248596191406,61.8549919128418,62.3446311950684,1435293,47.6739158630371
2014-09-18,63.0696792602539,63.2862510681152,62.5329551696777,63.1261787414551,1351926,48.271541595459
2014-09-19,63.7382316589355,63.8606414794922,63.154426574707,63.2485885620117,2431024,48.3651504516602
2014-09-22,63.1732597351074,63.4745750427246,62.6459503173828,62.9566841125488,1965762,48.1419410705566
2014-09-23,62.8248596191406,63.041431427002,62.3446311950684,62.3634643554688,1208131,47.6883087158203
2014-09-24,62.3634643554688,62.9661026000977,62.0056495666504,62.9472694396973,1509952,48.1347389221191
2014-09-25,62.7306976318359,62.7683601379395,61.676082611084,61.7796592712402,2059643,47.2418937683105
2014-09-26,62.0433158874512,62.5235404968262,61.9303207397461,62.4011306762695,1035450,47.717113494873
2014-09-29,61.8361587524414,62.4105453491211,61.7137489318848,62.2693023681641,1303924,47.6163101196289
2014-09-30,62.2316398620605,62.5141258239746,61.9679832458496,62.1751403808594,1770991,47.5442924499512
2014-10-01,62.2222213745117,62.3634643554688,61.7231636047363,62.0433158874512,2221385,47.4435005187988
2014-10-02,62.1374778747559,62.8248596191406,61.5630874633789,62.7306976318359,1428390,47.9691314697266
2014-10-03,63.0885124206543,63.521656036377,62.9284362792969,63.3709983825684,1604894,48.4587516784668
2014-10-06,63.493408203125,63.5499076843262,62.5141258239746,62.5706214904785,1217689,47.8467254638672
2014-10-07,62.1751403808594,62.4858741760254,61.8267402648926,61.845573425293,1135809,47.292293548584
2014-10-08,62.0244827270508,62.8625221252441,61.9397354125977,62.7871932983398,2149594,48.0123252868652
2014-10-09,62.7966117858887,62.8531074523926,61.0640296936035,61.2429389953613,1991569,46.8314666748047
2014-10-10,61.337100982666,61.8079109191895,60.7721290588379,60.7721290588379,1873156,46.4714508056641
2014-10-13,60.8286247253418,61.0640296936035,59.9340858459473,60.0376663208008,2120495,45.9098167419434
2014-10-14,60.1318283081055,60.5178909301758,59.830509185791,60.2165718078613,1828233,46.0466117858887
2014-10-15,59.4256134033203,59.5103569030762,58.1450080871582,59.1337089538574,3360062,45.2185707092285
2014-10-16,58.2862510681152,60.4237289428711,58.2485885620117,60.2448196411133,2637158,46.0682067871094
2014-10-17,60.6026382446289,60.8097915649414,60.028247833252,60.0376663208008,3208621,45.9098167419434
2014-10-20,59.9246711730957,60.6591339111328,58.8512229919434,60.2259902954102,3066100,46.053825378418
2014-10-21,60.6967964172363,62.8248596191406,60.6779670715332,62.7777786254883,2291477,48.0051193237305
2014-10-22,62.9472694396973,63.6440696716309,62.7495307922363,62.7777786254883,2370490,48.0051193237305
2014-10-23,63.1261787414551,63.7005653381348,62.2693023681641,62.3728828430176,2296044,47.6955184936523
2014-10-24,62.2316398620605,62.9190216064453,62.1468925476074,62.6177024841309,1681146,47.8827247619629
2014-10-27,62.6177024841309,63.2109222412109,62.2881355285645,63.0508460998535,1422655,48.2139434814453
2014-10-28,63.2674217224121,63.5499076843262,62.9472694396973,63.493408203125,1582911,48.552360534668
2014-10-29,63.3898315429688,63.8135604858398,62.6553688049316,63.01318359375,1646737,48.1851463317871
2014-10-30,62.871940612793,63.7664794921875,62.6930313110352,63.3427505493164,1436780,48.4371490478516
2014-10-31,64.1242904663086,64.3031997680664,63.493408203125,63.7288131713867,1749326,48.7323760986328
2014-11-03,63.9171371459961,64.0301284790039,63.5875701904297,63.9359703063965,1457064,48.8907852172852
2014-11-04,63.8888893127441,64.0677947998047,63.2956695556641,63.945384979248,1166713,48.8979911804199
2014-11-05,64.5574417114258,64.7363433837891,64.2467041015625,64.5009384155273,1375184,49.3227996826172
2014-11-06,64.5009384155273,64.9623336791992,64.3502807617188,64.8870086669922,1691766,49.6180191040039
2014-11-07,64.6798477172852,65.7721252441406,64.519775390625,65.7156295776367,1793399,50.2516632080078
2014-11-10,65.7627105712891,66.6101684570312,65.687385559082,66.4971771240234,2233811,50.8493003845215
2014-11-11,66.6290054321289,66.7231674194336,66.0828628540039,66.4030151367188,1844906,50.7772903442383
2014-11-12,66.6101684570312,67.3540496826172,66.3370971679688,67.3163833618164,1765894,51.4757270812988
2014-11-13,67.3823013305664,67.4764633178711,66.7231674194336,67.1751403808594,1000616,51.3677177429199
2014-11-14,67.0056533813477,67.2787170410156,66.7702484130859,66.8549880981445,1383255,51.1229019165039
2014-11-17,66.8173294067383,67.4105453491211,66.5725021362305,67.1563110351562,1122003,51.3533248901367
2014-11-18,67.325798034668,68.5499038696289,67.1751403808594,68.2015075683594,1675411,52.1525764465332
2014-11-19,68.1638412475586,68.6158218383789,67.8625259399414,68.4180755615234,1235318,52.3181800842285
2014-11-20,67.9943466186523,69.2090377807617,67.9943466186523,69.0960464477539,2109557,52.8366088867188
2014-11-21,69.9811706542969,70.0094146728516,69.2184524536133,69.3314514160156,1980418,53.0166282653809
2014-11-24,69.6045227050781,69.9152526855469,69.0583801269531,69.595100402832,1815808,53.2182273864746
2014-11-25,69.6892623901367,70.0376663208008,69.3502807617188,69.7363433837891,2648416,53.3262252807617
2014-11-26,69.7363433837891,69.9811706542969,69.5009384155273,69.7269287109375,1192414,53.3190498352051
2014-11-28,70.1977386474609,71.0263671875,70.1694946289062,70.7815475463867,1110533,54.1254806518555
2014-12-01,69.9811706542969,70.2919006347656,69.2467041015625,69.3973617553711,1428390,53.0670166015625
2014-12-02,69.9246673583984,70.1506576538086,69.3408660888672,69.8775863647461,1902785,53.4342498779297
2014-12-03,69.6516036987305,70.2824859619141,69.5762710571289,70.2165756225586,1231283,53.6934547424316
2014-12-04,70.0282516479492,70.3578186035156,69.6233520507812,69.8775863647461,1266010,53.4342498779297
