"Fecha","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
2016-06-30,244.779998779297,248.720001220703,244.669998168945,248.169998168945,2045600,205.076324462891
2016-07-01,248.169998168945,249.919998168945,248.169998168945,249.350006103516,1427800,206.051422119141
2016-07-05,248.800003051758,250.380004882812,248.419998168945,249.509994506836,1327600,206.183624267578
2016-07-06,250.949996948242,251.320007324219,247.880004882812,250.080001831055,1387400,206.654632568359
2016-07-07,250.229995727539,251.220001220703,248.610000610352,249.770004272461,961300,206.398468017578
2016-07-08,250.779998779297,252.300003051758,248.5,251.899993896484,1082800,208.158584594727
2016-07-11,252.380004882812,256.339996337891,251.919998168945,254.389999389648,6337100,210.216232299805
2016-07-12,255.639999389648,256.380004882812,254.029998779297,254.699996948242,4167000,210.472396850586
2016-07-13,255.100006103516,256.440002441406,254.919998168945,255.899993896484,4781700,211.46403503418
2016-07-14,257.190002441406,257.940002441406,254.699996948242,256,3323800,211.546676635742
2016-07-15,257.109985351562,257.619995117188,256.100006103516,256.980010986328,3460700,212.356506347656
2016-07-18,257.779998779297,258.290008544922,255.300003051758,256.290008544922,2345800,211.786315917969
2016-07-19,258.540008544922,263.369995117188,252.100006103516,258.959991455078,4980000,213.992660522461
2016-07-20,259.320007324219,259.820007324219,255.889999389648,256.670013427734,3361600,212.100311279297
2016-07-21,257.489990234375,257.489990234375,251.600006103516,254.139999389648,2733400,210.009628295898
2016-07-22,254.600006103516,257.489990234375,253.050003051758,257.309997558594,1864500,212.629196166992
2016-07-25,256.820007324219,257.279998779297,254.720001220703,255.619995117188,1295200,211.232635498047
2016-07-26,255.619995117188,256.459991455078,253.830001831055,254.759994506836,2121500,210.52197265625
2016-07-27,255.470001220703,256,253.029998779297,254.160003662109,2593300,210.02619934082
2016-07-28,254.199996948242,254.889999389648,252.050003051758,254.550003051758,2716000,210.348480224609
2016-07-29,254.5,254.809997558594,252.699996948242,252.729995727539,2178300,208.844467163086
2016-08-01,252.630004882812,254.929992675781,252.300003051758,254.839996337891,2782400,210.588073730469
2016-08-02,254.169998168945,257.459991455078,252.729995727539,257,4770800,212.372985839844
2016-08-03,257.510009765625,257.75,254.75,256.850006103516,6827200,212.249069213867
2016-08-04,257.649993896484,258.779998779297,256.140014648438,257.75,5720200,212.992813110352
2016-08-05,259.140014648438,260.290008544922,257.630004882812,260.290008544922,4418100,215.091735839844
2016-08-08,260,261.869995117188,258.790008544922,260.190002441406,8743400,215.00910949707
2016-08-09,260.429992675781,261.290008544922,259.179992675781,260.660003662109,9900300,215.397506713867
2016-08-10,259.820007324219,262.100006103516,259.070007324219,261.299987792969,9565300,215.926315307617
2016-08-11,261.5,264.070007324219,260.149993896484,262.540008544922,12648900,216.951065063477
2016-08-12,262.489990234375,265.339996337891,261.670013427734,264.149993896484,13962300,218.281433105469
2016-08-15,264.220001220703,266.929992675781,264.200012207031,266.5,9143800,220.223388671875
2016-08-16,265.230010986328,266.049987792969,254.440002441406,256.769989013672,7884400,212.18293762207
2016-08-17,256.700012207031,257.5,251.550003051758,255.639999389648,4381100,211.249176025391
2016-08-18,255.639999389648,255.990005493164,254.100006103516,255.419998168945,2596300,211.067367553711
2016-08-19,254.729995727539,255,252.699996948242,254.119995117188,2412700,209.993103027344
2016-08-22,254.369995117188,256.420013427734,253.75,254.199996948242,3791000,210.05924987793
2016-08-23,255.240005493164,255.240005493164,248.139999389648,249.75,10627900,206.381942749023
2016-08-24,248.759994506836,249.75,244.800003051758,248.119995117188,10559900,205.035003662109
2016-08-25,247.610000610352,250.190002441406,246,248.529998779297,4383900,205.373825073242
2016-08-26,249,249.800003051758,243.649993896484,244.440002441406,4697100,201.994018554688
2016-08-29,245,246.080001831055,244.039993286133,244.300003051758,1637600,201.878311157227
2016-08-30,242.649993896484,243.309997558594,238.850006103516,239.449996948242,1887400,199.215957641602
2016-08-31,239,243.619995117188,238.600006103516,242.970001220703,2890200,202.144546508789
2016-09-01,243.130004882812,243.839996337891,241.899993896484,243.610000610352,1337100,202.677017211914
2016-09-02,243.75,245,242.259994506836,243.320007324219,1492700,202.435775756836
2016-09-06,244.240005493164,244.490005493164,242.259994506836,243,1599800,202.169494628906
2016-09-07,242.160003662109,243,241.149993896484,241.369995117188,1245900,200.813400268555
2016-09-08,240.490005493164,242.25,240,241.630004882812,1249600,201.029739379883
2016-09-09,240.139999389648,240.639999389648,237.889999389648,237.940002441406,1574200,197.959747314453
2016-09-12,236.5,239.5,235.279998779297,238.800003051758,1822000,198.675216674805
2016-09-13,237.669998168945,238.720001220703,237,237.410003662109,1609000,197.518768310547
2016-09-14,237.410003662109,239.009994506836,236.910003662109,237.410003662109,1494500,197.518768310547
2016-09-15,237.410003662109,239.490005493164,236.699996948242,239.089996337891,1267100,198.916473388672
2016-09-16,238.419998168945,238.639999389648,237.25,237.449996948242,2892900,197.552047729492
2016-09-19,239.300003051758,241.889999389648,239.080001831055,240.880004882812,1456600,200.405731201172
2016-09-20,241.350006103516,242.240005493164,240.479995727539,240.479995727539,1007900,200.07292175293
2016-09-21,241.139999389648,243.869995117188,240.619995117188,243.820007324219,1660200,202.85173034668
2016-09-22,244.949996948242,247.029998779297,244.740005493164,246.619995117188,1173000,205.181274414062
2016-09-23,246.080001831055,246.539993286133,244.639999389648,245.839996337891,858800,204.532333374023
2016-09-26,245.710006713867,247.479995727539,245.009994506836,245.529998779297,880700,204.274398803711
2016-09-27,246.039993286133,247.020004272461,245.300003051758,245.789993286133,946500,204.490707397461
2016-09-28,246.130004882812,246.960006713867,244.860000610352,245.75,1352500,204.457427978516
2016-09-29,246.080001831055,246.080001831055,240.960006713867,242.339996337891,1134100,201.620407104492
2016-09-30,243.059997558594,243.470001220703,237.330001831055,239.720001220703,2167000,199.440628051758
2016-10-03,238.710006713867,241.300003051758,237.539993286133,240.580001831055,1338300,200.156127929688
2016-10-04,240.960006713867,241.050003051758,236.5,237.100006103516,1409600,197.260848999023
2016-10-05,239.050003051758,239.050003051758,236.5,236.600006103516,1172100,196.844879150391
2016-10-06,237,237.020004272461,234.479995727539,234.720001220703,1899700,195.280746459961
2016-10-07,233.199996948242,233.990005493164,231.570007324219,233.529998779297,2183900,194.29069519043
2016-10-10,233.820007324219,234.929992675781,233.119995117188,233.289993286133,990000,194.091033935547
2016-10-11,233,233.630004882812,231.639999389648,231.850006103516,1060700,192.893020629883
2016-10-12,231.929992675781,233.119995117188,231.369995117188,232.100006103516,1256000,193.100997924805
2016-10-13,231.660003662109,233.419998168945,231.050003051758,232.990005493164,1112000,193.841491699219
2016-10-14,233.380004882812,234.089996337891,231.929992675781,232.570007324219,1081000,193.491989135742
2016-10-17,232.679992675781,234.330001831055,232.600006103516,232.770004272461,793300,193.658416748047
2016-10-18,234.289993286133,239.600006103516,232.580001831055,232.789993286133,867900,193.675079345703
2016-10-19,233.080001831055,233.740005493164,231.580001831055,232.330001831055,992400,193.292343139648
2016-10-20,232.149993896484,232.710006713867,230.720001220703,231.830001831055,922800,192.876327514648
2016-10-21,231.070007324219,231.160003662109,228.5,230.520004272461,1553000,191.78645324707
2016-10-24,231.5,232.490005493164,230.919998168945,232.160003662109,1304900,193.15087890625
2016-10-25,241.080001831055,249.789993286133,238.639999389648,249.259994506836,3130700,207.377639770508
2016-10-26,248.600006103516,252,247.490005493164,250.089996337891,2112300,208.06819152832
2016-10-27,250.279998779297,251.240005493164,248.050003051758,248.529998779297,1294400,206.770324707031
2016-10-28,248.720001220703,250.169998168945,247.690002441406,248,1119000,206.329406738281
2016-10-31,248.240005493164,248.809997558594,245.679992675781,246.380004882812,1320900,204.981552124023
2016-11-01,247.190002441406,247.190002441406,244.229995727539,244.979995727539,1081000,203.816787719727
2016-11-02,244.949996948242,247.649993896484,244.199996948242,245.110000610352,953800,203.924957275391
2016-11-03,242.550003051758,243.399993896484,237.110000610352,238.699996948242,1695100,198.592025756836
2016-11-04,238.850006103516,239.699996948242,236.210006713867,236.279998779297,1512200,196.578628540039
2016-11-07,239.830001831055,239.919998168945,237.520004272461,239.270004272461,1376000,199.066268920898
2016-11-08,239,240.919998168945,238.600006103516,239.190002441406,1259300,198.999664306641
2016-11-09,256.589996337891,257.480010986328,250,253.460006713867,4184300,210.871932983398
2016-11-10,257.5,258.190002441406,252.770004272461,257.269989013672,2627400,214.041793823242
2016-11-11,257.959991455078,259.730010986328,255.059997558594,259.170013427734,2002900,215.622512817383
2016-11-14,261.230010986328,267.809997558594,260.799987792969,267.239990234375,2455100,222.336502075195
2016-11-15,268.790008544922,269.739990234375,261.850006103516,265.929992675781,2014600,221.246704101562
2016-11-16,265.869995117188,266.170013427734,261.459991455078,263.350006103516,1464200,219.100173950195
2016-11-17,263.5,264.470001220703,262.390014648438,263.279998779297,913500,219.041915893555
2016-11-18,263.140014648438,264.459991455078,261.579986572266,263.089996337891,1197100,218.883895874023
2016-11-21,264.049987792969,264.329986572266,262.640014648438,263.420013427734,965500,219.158401489258
2016-11-22,264.489990234375,265.640014648438,263.420013427734,264.660003662109,1244700,220.190078735352
2016-11-23,264.910003662109,265.820007324219,263.559997558594,264.399993896484,1038000,219.973693847656
2016-11-25,265.339996337891,266.489990234375,264.649993896484,265.920013427734,653000,221.238357543945
2016-11-28,265.730010986328,266.230010986328,264.859985351562,265.929992675781,1364900,221.246704101562
2016-11-29,264.5,267.769989013672,263.709991455078,266.579986572266,1209500,223.315795898438
2016-11-30,267.549987792969,267.950012207031,265.25,265.25,1468000,222.201644897461
